,LIF CN Equity
2022-11-19,49.9438
2022-11-20,49.9438
2022-11-21,49.9438
2022-11-22,49.9438
2022-11-23,49.9438
2022-11-24,49.9438
2022-11-25,49.9438
2022-11-26,49.9438
2022-11-27,49.9438
2022-11-28,49.9438
2022-11-29,49.9438
2022-11-30,49.9438
2022-12-01,49.9438
2022-12-02,49.9438
2022-12-03,49.9438
2022-12-04,49.9438
2022-12-05,49.9438
2022-12-06,49.9438
2022-12-07,49.9438
2022-12-08,49.9438
2022-12-09,49.9438
2022-12-10,49.9438
2022-12-11,49.9438
2022-12-12,49.9438
2022-12-13,49.9438
2022-12-14,49.9438
2022-12-15,49.9438
2022-12-16,49.9438
2022-12-17,49.9438
2022-12-18,49.9438
2022-12-19,49.9438
2022-12-20,49.9438
2022-12-21,49.9438
2022-12-22,49.9438
2022-12-23,49.9438
2022-12-24,49.9438
2022-12-25,49.9438
2022-12-26,49.9438
2022-12-27,49.9438
2022-12-28,49.9438
2022-12-29,49.9438
2022-12-30,49.9438
2022-12-31,44.1856
2023-01-01,44.1856
2023-01-02,44.1856
2023-01-03,44.1856
2023-01-04,44.1856
2023-01-05,44.1856
2023-01-06,44.1856
2023-01-07,44.1856
2023-01-08,44.1856
2023-01-09,44.1856
2023-01-10,44.1856
2023-01-11,44.1856
2023-01-12,44.1856
2023-01-13,44.1856
2023-01-14,44.1856
2023-01-15,44.1856
2023-01-16,44.1856
2023-01-17,44.1856
2023-01-18,44.1856
2023-01-19,44.1856
2023-01-20,44.1856
2023-01-21,44.1856
2023-01-22,44.1856
2023-01-23,44.1856
2023-01-24,44.1856
2023-01-25,44.1856
2023-01-26,44.1856
2023-01-27,44.1856
2023-01-28,44.1856
2023-01-29,44.1856
2023-01-30,44.1856
2023-01-31,44.1856
2023-02-01,44.1856
2023-02-02,44.1856
2023-02-03,44.1856
2023-02-04,44.1856
2023-02-05,44.1856
2023-02-06,44.1856
2023-02-07,44.1856
2023-02-08,44.1856
2023-02-09,44.1856
2023-02-10,44.1856
2023-02-11,44.1856
2023-02-12,44.1856
2023-02-13,44.1856
2023-02-14,44.1856
2023-02-15,44.1856
2023-02-16,44.1856
2023-02-17,44.1856
2023-02-18,44.1856
2023-02-19,44.1856
2023-02-20,44.1856
2023-02-21,44.1856
2023-02-22,44.1856
2023-02-23,44.1856
2023-02-24,44.1856
2023-02-25,44.1856
2023-02-26,44.1856
2023-02-27,44.1856
2023-02-28,44.1856
2023-03-01,44.1856
2023-03-02,44.1856
2023-03-03,44.1856
2023-03-04,44.1856
2023-03-05,44.1856
2023-03-06,44.1856
2023-03-07,44.1856
2023-03-08,44.1856
2023-03-09,44.1856
2023-03-10,44.1856
2023-03-11,44.1856
2023-03-12,44.1856
2023-03-13,44.1856
2023-03-14,44.1856
2023-03-15,44.1856
2023-03-16,44.1856
2023-03-17,44.1856
2023-03-18,44.1856
2023-03-19,44.1856
2023-03-20,44.1856
2023-03-21,44.1856
2023-03-22,44.1856
2023-03-23,44.1856
2023-03-24,44.1856
2023-03-25,44.1856
2023-03-26,44.1856
2023-03-27,44.1856
2023-03-28,44.1856
2023-03-29,44.1856
2023-03-30,44.1856
2023-03-31,39.5021
2023-04-01,39.5021
2023-04-02,39.5021
2023-04-03,39.5021
2023-04-04,39.5021
2023-04-05,39.5021
2023-04-06,39.5021
2023-04-07,39.5021
2023-04-08,39.5021
2023-04-09,39.5021
2023-04-10,39.5021
2023-04-11,39.5021
2023-04-12,39.5021
2023-04-13,39.5021
2023-04-14,39.5021
2023-04-15,39.5021
2023-04-16,39.5021
2023-04-17,39.5021
2023-04-18,39.5021
2023-04-19,39.5021
2023-04-20,39.5021
2023-04-21,39.5021
2023-04-22,39.5021
2023-04-23,39.5021
2023-04-24,39.5021
2023-04-25,39.5021
2023-04-26,39.5021
2023-04-27,39.5021
2023-04-28,39.5021
2023-04-29,39.5021
2023-04-30,39.5021
2023-05-01,39.5021
2023-05-02,39.5021
2023-05-03,39.5021
2023-05-04,39.5021
2023-05-05,39.5021
2023-05-06,39.5021
2023-05-07,39.5021
2023-05-08,39.5021
2023-05-09,39.5021
2023-05-10,39.5021
2023-05-11,39.5021
2023-05-12,39.5021
2023-05-13,39.5021
2023-05-14,39.5021
2023-05-15,39.5021
2023-05-16,39.5021
2023-05-17,39.5021
2023-05-18,39.5021
2023-05-19,39.5021
2023-05-20,39.5021
2023-05-21,39.5021
2023-05-22,39.5021
2023-05-23,39.5021
2023-05-24,39.5021
2023-05-25,39.5021
2023-05-26,39.5021
2023-05-27,39.5021
2023-05-28,39.5021
2023-05-29,39.5021
2023-05-30,39.5021
2023-05-31,39.5021
2023-06-01,39.5021
2023-06-02,39.5021
2023-06-03,39.5021
2023-06-04,39.5021
2023-06-05,39.5021
2023-06-06,39.5021
2023-06-07,39.5021
2023-06-08,39.5021
2023-06-09,39.5021
2023-06-10,39.5021
2023-06-11,39.5021
2023-06-12,39.5021
2023-06-13,39.5021
2023-06-14,39.5021
2023-06-15,39.5021
2023-06-16,39.5021
2023-06-17,39.5021
2023-06-18,39.5021
2023-06-19,39.5021
2023-06-20,39.5021
2023-06-21,39.5021
2023-06-22,39.5021
2023-06-23,39.5021
2023-06-24,39.5021
2023-06-25,39.5021
2023-06-26,39.5021
2023-06-27,39.5021
2023-06-28,39.5021
2023-06-29,39.5021
2023-06-30,32.9269
2023-07-01,32.9269
2023-07-02,32.9269
2023-07-03,32.9269
2023-07-04,32.9269
2023-07-05,32.9269
2023-07-06,32.9269
2023-07-07,32.9269
2023-07-08,32.9269
2023-07-09,32.9269
2023-07-10,32.9269
2023-07-11,32.9269
2023-07-12,32.9269
2023-07-13,32.9269
2023-07-14,32.9269
2023-07-15,32.9269
2023-07-16,32.9269
2023-07-17,32.9269
2023-07-18,32.9269
2023-07-19,32.9269
2023-07-20,32.9269
2023-07-21,32.9269
2023-07-22,32.9269
2023-07-23,32.9269
2023-07-24,32.9269
2023-07-25,32.9269
2023-07-26,32.9269
2023-07-27,32.9269
2023-07-28,32.9269
2023-07-29,32.9269
2023-07-30,32.9269
2023-07-31,32.9269
2023-08-01,32.9269
2023-08-02,32.9269
2023-08-03,32.9269
2023-08-04,32.9269
2023-08-05,32.9269
2023-08-06,32.9269
2023-08-07,32.9269
2023-08-08,32.9269
2023-08-09,32.9269
2023-08-10,32.9269
2023-08-11,32.9269
2023-08-12,32.9269
2023-08-13,32.9269
2023-08-14,32.9269
2023-08-15,32.9269
2023-08-16,32.9269
2023-08-17,32.9269
2023-08-18,32.9269
2023-08-19,32.9269
2023-08-20,32.9269
2023-08-21,32.9269
2023-08-22,32.9269
2023-08-23,32.9269
2023-08-24,32.9269
2023-08-25,32.9269
2023-08-26,32.9269
2023-08-27,32.9269
2023-08-28,32.9269
2023-08-29,32.9269
2023-08-30,32.9269
2023-08-31,32.9269
2023-09-01,32.9269
2023-09-02,32.9269
2023-09-03,32.9269
2023-09-04,32.9269
2023-09-05,32.9269
2023-09-06,32.9269
2023-09-07,32.9269
2023-09-08,32.9269
2023-09-09,32.9269
2023-09-10,32.9269
2023-09-11,32.9269
2023-09-12,32.9269
2023-09-13,32.9269
2023-09-14,32.9269
2023-09-15,32.9269
2023-09-16,32.9269
2023-09-17,32.9269
2023-09-18,32.9269
2023-09-19,32.9269
2023-09-20,32.9269
2023-09-21,32.9269
2023-09-22,32.9269
2023-09-23,32.9269
2023-09-24,32.9269
2023-09-25,32.9269
2023-09-26,32.9269
2023-09-27,32.9269
2023-09-28,32.9269
2023-09-29,32.9269
2023-09-30,28.1555
2023-10-01,28.1555
2023-10-02,28.1555
2023-10-03,28.1555
2023-10-04,28.1555
2023-10-05,28.1555
2023-10-06,28.1555
2023-10-07,28.1555
2023-10-08,28.1555
2023-10-09,28.1555
2023-10-10,28.1555
2023-10-11,28.1555
2023-10-12,28.1555
2023-10-13,28.1555
2023-10-14,28.1555
2023-10-15,28.1555
2023-10-16,28.1555
2023-10-17,28.1555
2023-10-18,28.1555
2023-10-19,28.1555
2023-10-20,28.1555
2023-10-21,28.1555
2023-10-22,28.1555
2023-10-23,28.1555
2023-10-24,28.1555
2023-10-25,28.1555
2023-10-26,28.1555
2023-10-27,28.1555
2023-10-28,28.1555
2023-10-29,28.1555
2023-10-30,28.1555
2023-10-31,28.1555
2023-11-01,28.1555
2023-11-02,28.1555
2023-11-03,28.1555
2023-11-04,28.1555
2023-11-05,28.1555
2023-11-06,28.1555
2023-11-07,28.1555
2023-11-08,28.1555
2023-11-09,28.1555
2023-11-10,28.1555
2023-11-11,28.1555
2023-11-12,28.1555
2023-11-13,28.1555
2023-11-14,28.1555
2023-11-15,28.1555
2023-11-16,28.1555
2023-11-17,28.1555
2023-11-18,28.1555
2023-11-19,28.1555
2023-11-20,28.1555
2023-11-21,28.1555
2023-11-22,28.1555
2023-11-23,28.1555
2023-11-24,28.1555
2023-11-25,28.1555
2023-11-26,28.1555
2023-11-27,28.1555
2023-11-28,28.1555
2023-11-29,28.1555
2023-11-30,28.1555
2023-12-01,28.1555
2023-12-02,28.1555
2023-12-03,28.1555
2023-12-04,28.1555
2023-12-05,28.1555
2023-12-06,28.1555
2023-12-07,28.1555
2023-12-08,28.1555
2023-12-09,28.1555
2023-12-10,28.1555
2023-12-11,28.1555
2023-12-12,28.1555
2023-12-13,28.1555
2023-12-14,28.1555
2023-12-15,28.1555
2023-12-16,28.1555
2023-12-17,28.1555
2023-12-18,28.1555
2023-12-19,28.1555
2023-12-20,28.1555
2023-12-21,28.1555
2023-12-22,28.1555
2023-12-23,28.1555
2023-12-24,28.1555
2023-12-25,28.1555
2023-12-26,28.1555
2023-12-27,28.1555
2023-12-28,28.1555
2023-12-29,28.1555
2023-12-30,28.1555
2023-12-31,28.7334
2024-01-01,28.7334
2024-01-02,28.7334
2024-01-03,28.7334
2024-01-04,28.7334
2024-01-05,28.7334
2024-01-06,28.7334
2024-01-07,28.7334
2024-01-08,28.7334
2024-01-09,28.7334
2024-01-10,28.7334
2024-01-11,28.7334
2024-01-12,28.7334
2024-01-13,28.7334
2024-01-14,28.7334
2024-01-15,28.7334
2024-01-16,28.7334
2024-01-17,28.7334
2024-01-18,28.7334
2024-01-19,28.7334
2024-01-20,28.7334
2024-01-21,28.7334
2024-01-22,28.7334
2024-01-23,28.7334
2024-01-24,28.7334
2024-01-25,28.7334
2024-01-26,28.7334
2024-01-27,28.7334
2024-01-28,28.7334
2024-01-29,28.7334
2024-01-30,28.7334
2024-01-31,28.7334
2024-02-01,28.7334
2024-02-02,28.7334
2024-02-03,28.7334
2024-02-04,28.7334
2024-02-05,28.7334
2024-02-06,28.7334
2024-02-07,28.7334
2024-02-08,28.7334
2024-02-09,28.7334
2024-02-10,28.7334
2024-02-11,28.7334
2024-02-12,28.7334
2024-02-13,28.7334
2024-02-14,28.7334
2024-02-15,28.7334
2024-02-16,28.7334
2024-02-17,28.7334
2024-02-18,28.7334
2024-02-19,28.7334
2024-02-20,28.7334
2024-02-21,28.7334
2024-02-22,28.7334
2024-02-23,28.7334
2024-02-24,28.7334
2024-02-25,28.7334
2024-02-26,28.7334
2024-02-27,28.7334
2024-02-28,28.7334
2024-02-29,28.7334
2024-03-01,28.7334
2024-03-02,28.7334
2024-03-03,28.7334
2024-03-04,28.7334
2024-03-05,28.7334
2024-03-06,28.7334
2024-03-07,28.7334
2024-03-08,28.7334
2024-03-09,28.7334
2024-03-10,28.7334
2024-03-11,28.7334
2024-03-12,28.7334
2024-03-13,28.7334
2024-03-14,28.7334
2024-03-15,28.7334
2024-03-16,28.7334
2024-03-17,28.7334
2024-03-18,28.7334
2024-03-19,28.7334
2024-03-20,28.7334
2024-03-21,28.7334
