,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity,ECOPETL CB Equity
2011-03-04,1555.687,1580.967,1553.743,1579.023,17352200.0
2011-03-05,1555.687,1580.967,1553.743,1579.023,17352200.0
2011-03-06,1555.687,1580.967,1553.743,1579.023,17352200.0
2011-03-07,1582.912,1598.469,1575.133,1577.078,11412091.0
2011-03-08,1567.355,1571.244,1544.02,1545.964,8437955.0
2011-03-09,1545.964,1553.743,1540.131,1553.743,3645306.0
2011-03-10,1545.964,1545.964,1512.906,1516.795,8056054.0
2011-03-11,1516.795,1530.407,1495.405,1514.851,6013096.0
2011-03-12,1516.795,1530.407,1495.405,1514.851,6013096.0
2011-03-13,1516.795,1530.407,1495.405,1514.851,6013096.0
2011-03-14,1499.294,1512.906,1497.349,1512.906,4701563.0
2011-03-15,1499.294,1499.294,1464.291,1483.737,5213017.0
2011-03-16,1479.848,1542.075,1452.623,1489.571,5759998.0
2011-03-17,1497.349,1532.352,1485.681,1489.571,4880657.0
2011-03-18,1505.128,1507.072,1470.125,1487.626,6869049.0
2011-03-19,1505.128,1507.072,1470.125,1487.626,6869049.0
2011-03-20,1505.128,1507.072,1470.125,1487.626,6869049.0
2011-03-21,1505.128,1507.072,1470.125,1487.626,6869049.0
2011-03-22,1491.515,1491.515,1472.069,1483.737,2613635.0
2011-03-23,1491.515,1518.74,1487.626,1518.74,6128511.0
2011-03-24,1520.684,1534.297,1497.349,1497.349,7379968.0
2011-03-25,1493.46,1501.238,1474.014,1481.792,3340448.0
2011-03-26,1493.46,1501.238,1474.014,1481.792,3340448.0
2011-03-27,1493.46,1501.238,1474.014,1481.792,3340448.0
2011-03-28,1493.46,1522.629,1491.515,1522.629,7041768.0
2011-03-29,1509.017,1516.795,1495.405,1507.072,4273442.0
2011-03-30,1503.183,1509.017,1497.349,1509.017,3012686.0
2011-03-31,1516.795,1522.629,1507.072,1510.961,4216743.0
2011-04-01,1516.795,1516.795,1495.405,1503.183,3863931.0
2011-04-02,1516.795,1516.795,1495.405,1503.183,3863931.0
2011-04-03,1516.795,1516.795,1495.405,1503.183,3863931.0
2011-04-04,1501.238,1512.906,1495.405,1509.017,7964342.0
2011-04-05,1516.795,1522.629,1505.128,1514.851,7155850.0
2011-04-06,1516.795,1524.574,1503.183,1503.183,4848881.0
2011-04-07,1520.515,1520.515,1492.941,1500.82,3555193.0
2011-04-08,1496.88,1500.82,1483.093,1483.093,2090273.0
2011-04-09,1496.88,1500.82,1483.093,1483.093,2090273.0
2011-04-10,1496.88,1500.82,1483.093,1483.093,2090273.0
2011-04-11,1477.185,1477.185,1449.611,1457.489,5726844.0
2011-04-12,1447.641,1449.611,1425.976,1427.945,1946646.0
2011-04-13,1437.793,1457.489,1437.793,1453.55,4767636.0
2011-04-14,1449.611,1451.58,1439.763,1443.702,4927548.0
2011-04-15,1439.763,1445.671,1433.854,1445.671,3077780.0
2011-04-16,1439.763,1445.671,1433.854,1445.671,3077780.0
2011-04-17,1439.763,1445.671,1433.854,1445.671,3077780.0
2011-04-18,1437.793,1437.793,1414.158,1420.067,2165746.0
2011-04-19,1420.067,1445.671,1416.128,1445.671,1749597.0
2011-04-20,1449.611,1469.306,1449.611,1469.306,1433577.0
2011-04-21,1449.611,1469.306,1449.611,1469.306,1433577.0
2011-04-22,1449.611,1469.306,1449.611,1469.306,1433577.0
2011-04-23,1449.611,1469.306,1449.611,1469.306,1433577.0
2011-04-24,1449.611,1469.306,1449.611,1469.306,1433577.0
2011-04-25,1477.185,1494.911,1469.306,1492.941,3548073.0
2011-04-26,1489.002,1502.789,1489.002,1496.88,5404735.0
2011-04-27,1496.88,1502.789,1492.941,1496.88,3153686.0
2011-04-28,1504.759,1516.576,1496.88,1516.576,3625735.0
2011-04-29,1516.576,1524.455,1496.88,1496.88,4109949.0
2011-04-30,1516.576,1524.455,1496.88,1496.88,4109949.0
2011-05-01,1516.576,1524.455,1496.88,1496.88,4109949.0
2011-05-02,1512.637,1528.394,1500.82,1512.637,3553922.0
2011-05-03,1500.82,1500.82,1483.093,1494.911,3490804.0
2011-05-04,1485.063,1496.88,1463.398,1496.88,5169948.0
2011-05-05,1504.759,1508.698,1465.367,1465.367,7639763.0
2011-05-06,1479.154,1490.972,1475.215,1481.124,3472731.0
2011-05-07,1479.154,1490.972,1475.215,1481.124,3472731.0
2011-05-08,1479.154,1490.972,1475.215,1481.124,3472731.0
2011-05-09,1483.093,1494.911,1475.215,1487.033,2237988.0
2011-05-10,1494.911,1544.15,1494.911,1536.272,15784055.0
2011-05-11,1536.272,1538.242,1516.576,1530.363,6505103.0
2011-05-12,1528.394,1540.211,1516.576,1540.211,7323206.0
2011-05-13,1536.272,1536.272,1524.455,1524.455,10030990.0
2011-05-14,1536.272,1536.272,1524.455,1524.455,10030990.0
2011-05-15,1536.272,1536.272,1524.455,1524.455,10030990.0
2011-05-16,1522.485,1526.424,1506.728,1506.728,1738777.0
2011-05-17,1506.728,1524.455,1506.728,1520.515,4667731.0
2011-05-18,1520.515,1534.302,1520.515,1520.515,3314680.0
2011-05-19,1530.363,1563.846,1524.455,1561.877,12813297.0
2011-05-20,1550.059,1555.968,1540.211,1552.029,10096734.0
2011-05-21,1550.059,1555.968,1540.211,1552.029,10096734.0
2011-05-22,1550.059,1555.968,1540.211,1552.029,10096734.0
2011-05-23,1540.211,1548.09,1530.363,1548.09,3807814.0
2011-05-24,1552.029,1561.877,1548.09,1555.968,5215412.0
2011-05-25,1553.998,1555.968,1546.12,1552.029,4550723.0
2011-05-26,1555.968,1561.877,1548.09,1559.907,7204498.0
2011-05-27,1561.877,1567.785,1555.968,1555.968,3867499.0
2011-05-28,1561.877,1567.785,1555.968,1555.968,3867499.0
2011-05-29,1561.877,1567.785,1555.968,1555.968,3867499.0
2011-05-30,1555.968,1563.846,1552.029,1563.846,1302960.0
2011-05-31,1567.785,1597.329,1557.937,1593.39,13592762.0
2011-06-01,1599.299,1607.177,1565.816,1573.694,8554499.0
2011-06-02,1579.603,1593.39,1569.755,1577.633,13022173.0
2011-06-03,1573.694,1587.481,1573.694,1581.572,12822541.0
2011-06-04,1573.694,1587.481,1573.694,1581.572,12822541.0
2011-06-05,1573.694,1587.481,1573.694,1581.572,12822541.0
2011-06-06,1573.694,1587.481,1573.694,1581.572,12822541.0
2011-06-07,1589.451,1595.359,1585.512,1589.451,7321428.0
2011-06-08,1593.39,1597.329,1581.572,1591.42,6002197.0
2011-06-09,1591.42,1593.39,1577.633,1577.633,9542790.0
2011-06-10,1575.664,1577.633,1569.755,1575.664,9054598.0
2011-06-11,1575.664,1577.633,1569.755,1575.664,9054598.0
2011-06-12,1575.664,1577.633,1569.755,1575.664,9054598.0
2011-06-13,1577.633,1579.603,1571.724,1575.664,4980316.0
2011-06-14,1579.603,1589.451,1548.09,1555.968,9727368.0
2011-06-15,1552.029,1552.029,1510.668,1510.668,9971704.0
2011-06-16,1500.82,1518.546,1498.85,1504.759,5319544.0
2011-06-17,1504.759,1514.607,1500.82,1502.789,4481459.0
2011-06-18,1504.759,1514.607,1500.82,1502.789,4481459.0
2011-06-19,1504.759,1514.607,1500.82,1502.789,4481459.0
2011-06-20,1502.789,1502.789,1489.002,1489.002,3409549.0
2011-06-21,1496.88,1500.82,1490.972,1490.972,3010861.0
2011-06-22,1496.88,1504.759,1494.911,1498.85,3229986.0
2011-06-23,1490.972,1490.972,1477.185,1487.033,3259379.0
2011-06-24,1485.063,1504.759,1477.185,1500.82,2945643.0
2011-06-25,1485.063,1504.759,1477.185,1500.82,2945643.0
2011-06-26,1485.063,1504.759,1477.185,1500.82,2945643.0
2011-06-27,1485.063,1504.759,1477.185,1500.82,2945643.0
2011-06-28,1504.759,1508.698,1492.941,1496.88,3525188.0
2011-06-29,1500.82,1522.485,1498.85,1518.546,6982591.0
2011-06-30,1522.485,1532.333,1512.637,1512.637,12177988.0
2011-07-01,1512.637,1528.394,1512.637,1526.424,7553750.0
2011-07-02,1512.637,1528.394,1512.637,1526.424,7553750.0
2011-07-03,1512.637,1528.394,1512.637,1526.424,7553750.0
2011-07-04,1512.637,1528.394,1512.637,1526.424,7553750.0
2011-07-05,1526.424,1534.302,1498.85,1518.546,9448546.0
2011-07-06,1524.455,1524.455,1469.306,1481.124,7336246.0
2011-07-07,1481.124,1496.88,1465.367,1473.246,8675640.0
2011-07-08,1476.437,1484.418,1464.466,1476.437,6458518.0
2011-07-09,1476.437,1484.418,1464.466,1476.437,6458518.0
2011-07-10,1476.437,1484.418,1464.466,1476.437,6458518.0
2011-07-11,1468.457,1476.437,1436.534,1438.529,6169295.0
2011-07-12,1436.534,1436.534,1416.582,1432.543,4984418.0
2011-07-13,1436.534,1456.486,1432.543,1456.486,5178732.0
2011-07-14,1448.505,1450.5,1428.553,1428.553,2849437.0
2011-07-15,1436.534,1436.534,1416.582,1426.558,4622084.0
2011-07-16,1436.534,1436.534,1416.582,1426.558,4622084.0
2011-07-17,1436.534,1436.534,1416.582,1426.558,4622084.0
2011-07-18,1418.577,1448.505,1418.577,1448.505,3896326.0
2011-07-19,1456.486,1480.428,1456.486,1480.428,4823103.0
2011-07-20,1456.486,1480.428,1456.486,1480.428,4823103.0
2011-07-21,1482.423,1484.418,1470.452,1478.433,4609641.0
2011-07-22,1480.428,1480.428,1462.471,1478.433,3383796.0
2011-07-23,1480.428,1480.428,1462.471,1478.433,3383796.0
2011-07-24,1480.428,1480.428,1462.471,1478.433,3383796.0
2011-07-25,1480.428,1534.298,1480.428,1504.37,21959312.0
2011-07-26,1492.399,1498.385,1488.409,1490.404,12083058.0
2011-07-27,1484.418,1496.389,1484.418,1490.404,5833371.0
2011-07-28,1496.389,1508.36,1490.404,1508.36,9327018.0
2011-07-29,1498.385,1498.385,1490.404,1490.404,5857457.0
2011-07-30,1498.385,1498.385,1490.404,1490.404,5857457.0
2011-07-31,1498.385,1498.385,1490.404,1490.404,5857457.0
2011-08-01,1490.404,1496.389,1488.409,1496.389,3498112.0
2011-08-02,1492.399,1494.394,1484.418,1484.418,4749948.0
2011-08-03,1484.418,1488.409,1474.442,1486.413,10154412.0
2011-08-04,1478.433,1480.428,1468.457,1468.457,20615849.0
2011-08-05,1460.476,1468.457,1436.534,1460.476,21795154.0
2011-08-06,1460.476,1468.457,1436.534,1460.476,21795154.0
2011-08-07,1460.476,1468.457,1436.534,1460.476,21795154.0
2011-08-08,1444.515,1446.51,1432.543,1434.539,22829351.0
2011-08-09,1434.539,1476.437,1428.553,1476.437,16017777.0
2011-08-10,1458.481,1472.447,1456.486,1464.466,8638060.0
2011-08-11,1452.495,1474.442,1452.495,1468.457,4671576.0
2011-08-12,1476.437,1484.418,1468.457,1480.428,11362127.0
2011-08-13,1476.437,1484.418,1468.457,1480.428,11362127.0
2011-08-14,1476.437,1484.418,1468.457,1480.428,11362127.0
2011-08-15,1476.437,1484.418,1468.457,1480.428,11362127.0
2011-08-16,1488.409,1496.389,1472.447,1474.442,9059136.0
2011-08-17,1476.437,1484.418,1474.442,1478.433,4779366.0
2011-08-18,1472.447,1472.447,1434.539,1434.539,26572950.0
2011-08-19,1434.539,1442.519,1434.539,1440.524,8664439.0
2011-08-20,1434.539,1442.519,1434.539,1440.524,8664439.0
2011-08-21,1434.539,1442.519,1434.539,1440.524,8664439.0
2011-08-22,1440.524,1454.49,1440.524,1454.49,4966649.0
2011-08-23,1456.486,1470.452,1448.505,1470.452,7573229.0
2011-08-24,1474.442,1476.437,1452.495,1452.495,4017101.0
2011-08-25,1446.51,1452.495,1440.524,1446.51,6187320.0
2011-08-26,1444.515,1468.457,1436.534,1468.457,4317534.0
2011-08-27,1444.515,1468.457,1436.534,1468.457,4317534.0
2011-08-28,1444.515,1468.457,1436.534,1468.457,4317534.0
2011-08-29,1470.452,1526.317,1470.452,1526.317,7231022.0
2011-08-30,1524.322,1554.25,1510.356,1544.274,10125251.0
2011-08-31,1548.264,1556.245,1532.303,1538.288,5815211.0
2011-09-01,1546.269,1556.245,1546.269,1556.245,3269213.0
2011-09-02,1526.317,1552.255,1526.317,1550.259,3785718.0
2011-09-03,1526.317,1552.255,1526.317,1550.259,3785718.0
2011-09-04,1526.317,1552.255,1526.317,1550.259,3785718.0
2011-09-05,1536.293,1536.293,1504.37,1512.351,5110966.0
2011-09-06,1520.332,1548.264,1514.346,1548.264,3992358.0
2011-09-07,1548.264,1556.245,1546.269,1548.264,2746477.0
2011-09-08,1542.279,1550.259,1536.293,1540.283,3558881.0
2011-09-09,1532.303,1542.279,1526.317,1530.307,4366195.0
2011-09-10,1532.303,1542.279,1526.317,1530.307,4366195.0
2011-09-11,1532.303,1542.279,1526.317,1530.307,4366195.0
2011-09-12,1522.327,1542.279,1516.341,1542.279,5845518.0
2011-09-13,1540.283,1550.259,1528.312,1546.269,4008558.0
2011-09-14,1552.255,1564.226,1540.283,1556.245,6545603.0
2011-09-15,1568.216,1600.139,1568.216,1600.139,12111585.0
2011-09-16,1602.134,1665.98,1602.134,1644.033,15608890.0
2011-09-17,1602.134,1665.98,1602.134,1644.033,15608890.0
2011-09-18,1602.134,1665.98,1602.134,1644.033,15608890.0
2011-09-19,1636.052,1650.019,1616.1,1648.023,10786619.0
2011-09-20,1650.019,1659.995,1648.023,1650.019,6981323.0
2011-09-21,1650.019,1656.004,1596.149,1614.105,8476234.0
2011-09-22,1566.221,1576.197,1516.341,1542.279,21352350.0
2011-09-23,1540.283,1548.264,1526.317,1526.317,3636109.0
2011-09-24,1540.283,1548.264,1526.317,1526.317,3636109.0
2011-09-25,1540.283,1548.264,1526.317,1526.317,3636109.0
2011-09-26,1528.312,1560.235,1504.37,1556.245,6166516.0
2011-09-27,1564.226,1580.187,1542.279,1542.279,3458848.0
2011-09-28,1556.245,1566.221,1542.279,1544.274,3578459.0
2011-09-29,1556.245,1582.182,1548.264,1582.182,4720933.0
2011-09-30,1576.197,1576.197,1540.283,1540.283,7433512.0
2011-10-01,1576.197,1576.197,1540.283,1540.283,7433512.0
2011-10-02,1576.197,1576.197,1540.283,1540.283,7433512.0
2011-10-03,1544.274,1564.226,1496.389,1498.385,10606616.0
2011-10-04,1496.389,1550.259,1476.437,1550.259,7937662.0
2011-10-05,1552.255,1576.197,1552.255,1568.216,7150037.0
2011-10-06,1570.211,1578.192,1554.25,1564.226,6414139.0
2011-10-07,1564.226,1572.206,1544.274,1550.259,9135092.0
2011-10-08,1564.226,1572.206,1544.274,1550.259,9135092.0
2011-10-09,1564.226,1572.206,1544.274,1550.259,9135092.0
2011-10-10,1587.834,1589.854,1573.693,1585.814,4026765.0
2011-10-11,1569.652,1581.773,1569.652,1575.713,5655020.0
2011-10-12,1575.713,1585.814,1575.713,1577.733,3877643.0
2011-10-13,1575.713,1579.753,1565.612,1575.713,4912081.0
2011-10-14,1585.814,1599.955,1581.773,1591.874,10090333.0
2011-10-15,1585.814,1599.955,1581.773,1591.874,10090333.0
2011-10-16,1585.814,1599.955,1581.773,1591.874,10090333.0
2011-10-17,1585.814,1599.955,1581.773,1591.874,10090333.0
2011-10-18,1593.894,1603.995,1575.713,1603.995,10589985.0
2011-10-19,1599.955,1603.995,1585.814,1591.874,6591720.0
2011-10-20,1591.874,1603.995,1587.834,1599.955,8260988.0
2011-10-21,1603.995,1622.176,1603.995,1614.096,14536979.0
2011-10-22,1603.995,1622.176,1603.995,1614.096,14536979.0
2011-10-23,1603.995,1622.176,1603.995,1614.096,14536979.0
2011-10-24,1618.136,1630.257,1616.116,1620.156,8117205.0
2011-10-25,1622.176,1644.398,1612.075,1612.075,9749769.0
2011-10-26,1616.116,1624.196,1608.035,1614.096,6566531.0
2011-10-27,1624.196,1650.458,1624.196,1642.378,10207962.0
2011-10-28,1638.337,1644.398,1626.216,1638.337,5177732.0
2011-10-29,1638.337,1644.398,1626.216,1638.337,5177732.0
2011-10-30,1638.337,1644.398,1626.216,1638.337,5177732.0
2011-10-31,1628.237,1630.257,1614.096,1616.116,5352446.0
2011-11-01,1612.075,1616.116,1585.814,1606.015,7822470.0
2011-11-02,1606.015,1626.216,1616.116,1624.196,6699503.0
2011-11-03,1624.196,1634.297,1616.116,1634.297,8729593.0
2011-11-04,1634.297,1634.297,1618.136,1626.216,4926680.0
2011-11-05,1634.297,1634.297,1618.136,1626.216,4926680.0
2011-11-06,1634.297,1634.297,1618.136,1626.216,4926680.0
2011-11-07,1634.297,1634.297,1618.136,1626.216,4926680.0
2011-11-08,1632.277,1648.438,1632.277,1648.438,8234193.0
2011-11-09,1624.196,1642.378,1624.196,1630.257,5313804.0
2011-11-10,1630.257,1634.297,1618.136,1628.237,5245587.0
2011-11-11,1620.156,1632.277,1620.156,1624.196,4089125.0
2011-11-12,1620.156,1632.277,1620.156,1624.196,4089125.0
2011-11-13,1620.156,1632.277,1620.156,1624.196,4089125.0
2011-11-14,1620.156,1632.277,1620.156,1624.196,4089125.0
2011-11-15,1620.156,1630.257,1616.116,1630.257,4102290.0
2011-11-16,1616.116,1622.176,1610.055,1614.096,5691576.0
2011-11-17,1610.055,1618.136,1599.955,1612.075,7977995.0
2011-11-18,1601.975,1614.096,1601.975,1606.015,3382951.0
2011-11-19,1601.975,1614.096,1601.975,1606.015,3382951.0
2011-11-20,1601.975,1614.096,1601.975,1606.015,3382951.0
2011-11-21,1603.995,1606.015,1579.753,1597.934,5601960.0
2011-11-22,1583.793,1595.914,1581.773,1587.834,4465483.0
2011-11-23,1575.713,1579.753,1555.511,1559.552,9124740.0
2011-11-24,1571.673,1583.793,1557.532,1579.753,2051158.0
2011-11-25,1557.532,1583.793,1557.532,1579.753,3702241.0
2011-11-26,1557.532,1583.793,1557.532,1579.753,3702241.0
2011-11-27,1557.532,1583.793,1557.532,1579.753,3702241.0
2011-11-28,1583.793,1622.176,1583.793,1622.176,12314023.0
2011-11-29,1622.176,1640.357,1612.075,1634.297,7794935.0
2011-11-30,1636.317,1654.498,1636.317,1656.519,17736888.0
2011-12-01,1650.458,1678.74,1646.418,1668.639,8751041.0
2011-12-02,1666.619,1694.901,1666.619,1694.901,12507815.0
2011-12-03,1666.619,1694.901,1666.619,1694.901,12507815.0
2011-12-04,1666.619,1694.901,1666.619,1694.901,12507815.0
2011-12-05,1696.922,1711.063,1668.639,1676.72,10956849.0
2011-12-06,1662.579,1674.7,1650.458,1650.458,4818745.0
2011-12-07,1636.317,1686.821,1636.317,1686.821,6915969.0
2011-12-08,1636.317,1686.821,1636.317,1686.821,6915969.0
2011-12-09,1656.519,1686.821,1656.519,1684.801,5447854.0
2011-12-10,1656.519,1686.821,1656.519,1684.801,5447854.0
2011-12-11,1656.519,1686.821,1656.519,1684.801,5447854.0
2011-12-12,1682.781,1682.781,1656.519,1680.76,4887740.0
2011-12-13,1680.76,1692.881,1680.76,1686.821,10383547.0
2011-12-14,1678.74,1678.74,1662.579,1658.539,3512930.0
2011-12-15,1666.619,1680.76,1664.599,1676.72,5809477.0
2011-12-16,1668.639,1686.821,1664.599,1686.821,9432936.0
2011-12-17,1668.639,1686.821,1664.599,1686.821,9432936.0
2011-12-18,1668.639,1686.821,1664.599,1686.821,9432936.0
2011-12-19,1680.76,1690.861,1670.66,1674.7,5116944.0
2011-12-20,1680.76,1705.002,1680.76,1705.002,11877257.0
2011-12-21,1692.881,1721.163,1688.841,1719.143,10992480.0
2011-12-22,1729.244,1737.324,1713.083,1737.324,9225333.0
2011-12-23,1729.244,1739.345,1705.002,1731.264,5267392.0
2011-12-24,1729.244,1739.345,1705.002,1731.264,5267392.0
2011-12-25,1729.244,1739.345,1705.002,1731.264,5267392.0
2011-12-26,1709.042,1711.063,1702.982,1707.022,1736236.0
2011-12-27,1694.901,1727.224,1694.901,1723.183,4586979.0
2011-12-28,1705.002,1737.324,1705.002,1733.284,4612726.0
2011-12-29,1733.284,1733.284,1702.982,1702.982,4503181.0
2011-12-30,1733.284,1733.284,1702.982,1702.982,4503181.0
2011-12-31,1733.284,1733.284,1702.982,1702.982,4503181.0
2012-01-01,1733.284,1733.284,1702.982,1702.982,4503181.0
2012-01-02,1696.922,1719.143,1694.901,1696.922,1073060.0
2012-01-03,1700.962,1731.264,1700.962,1731.264,5002105.0
2012-01-04,1717.123,1749.445,1717.123,1749.445,9519548.0
2012-01-05,1737.324,1745.405,1735.304,1745.405,4668323.0
2012-01-06,1737.324,1749.445,1737.324,1747.425,3074277.0
2012-01-07,1737.324,1749.445,1737.324,1747.425,3074277.0
2012-01-08,1737.324,1749.445,1737.324,1747.425,3074277.0
2012-01-09,1737.324,1749.445,1737.324,1747.425,3074277.0
2012-01-10,1749.445,1812.07,1747.425,1812.07,13874139.0
2012-01-11,1789.848,1836.312,1789.848,1822.17,15565979.0
2012-01-12,1830.251,1830.251,1745.405,1745.405,24667213.0
2012-01-13,1743.385,1810.05,1684.801,1810.05,29744921.0
2012-01-14,1743.385,1810.05,1684.801,1810.05,29744921.0
2012-01-15,1743.385,1810.05,1684.801,1810.05,29744921.0
2012-01-16,1779.747,1826.211,1765.606,1783.788,12117887.0
2012-01-17,1797.929,1826.211,1797.929,1818.13,24562038.0
2012-01-18,1797.929,1860.553,1797.929,1860.553,18971395.0
2012-01-19,1846.412,1876.714,1822.17,1838.332,14137572.0
2012-01-20,1838.332,1846.412,1818.13,1846.412,6294487.0
2012-01-21,1838.332,1846.412,1818.13,1846.412,6294487.0
2012-01-22,1838.332,1846.412,1818.13,1846.412,6294487.0
2012-01-23,1846.412,1856.513,1838.332,1856.513,4523674.0
2012-01-24,1832.271,1852.473,1832.271,1846.412,5216774.0
2012-01-25,1832.271,1854.493,1832.271,1842.372,6712177.0
2012-01-26,1844.392,1854.493,1830.251,1834.291,14113272.0
2012-01-27,1834.291,1842.372,1822.17,1826.211,9862649.0
2012-01-28,1834.291,1842.372,1822.17,1826.211,9862649.0
2012-01-29,1834.291,1842.372,1822.17,1826.211,9862649.0
2012-01-30,1822.17,1868.634,1810.05,1852.473,10409599.0
2012-01-31,1846.412,1866.614,1836.312,1858.533,12349376.0
2012-02-01,1866.614,1878.735,1844.392,1868.634,9693072.0
2012-02-02,1858.533,1898.936,1858.533,1898.936,9924064.0
2012-02-03,1898.936,1911.057,1878.735,1878.735,13600067.0
2012-02-04,1898.936,1911.057,1878.735,1878.735,13600067.0
2012-02-05,1898.936,1911.057,1878.735,1878.735,13600067.0
2012-02-06,1874.694,1886.815,1866.614,1874.694,3975282.0
2012-02-07,1872.674,1890.855,1864.594,1890.855,9343128.0
2012-02-08,1890.855,1904.996,1882.775,1892.876,11621261.0
2012-02-09,1898.936,1917.117,1890.855,1915.097,13874326.0
2012-02-10,1900.956,1911.057,1894.896,1911.057,5268017.0
2012-02-11,1900.956,1911.057,1894.896,1911.057,5268017.0
2012-02-12,1900.956,1911.057,1894.896,1911.057,5268017.0
2012-02-13,1911.057,1931.258,1911.057,1921.158,6475270.0
2012-02-14,1923.178,1933.278,1913.077,1933.278,10109810.0
2012-02-15,1937.319,1947.419,1931.258,1943.379,11247058.0
2012-02-16,1947.419,2008.024,1933.278,2008.024,27358637.0
2012-02-17,2016.104,2048.427,2006.004,2044.386,17235669.0
2012-02-18,2016.104,2048.427,2006.004,2044.386,17235669.0
2012-02-19,2016.104,2048.427,2006.004,2044.386,17235669.0
2012-02-20,2024.185,2044.386,2018.125,2018.125,8088145.0
2012-02-21,2020.145,2024.185,1979.742,1985.802,16882272.0
2012-02-22,2016.104,2018.125,1981.762,1999.943,11297478.0
2012-02-23,1999.943,2008.024,1989.842,2001.963,6874088.0
2012-02-24,1997.923,2040.346,1997.923,2014.084,17622206.0
2012-02-25,1997.923,2040.346,1997.923,2014.084,17622206.0
2012-02-26,1997.923,2040.346,1997.923,2014.084,17622206.0
2012-02-27,2010.044,2040.346,2006.004,2016.104,11738700.0
2012-02-28,2014.084,2020.145,2006.004,2018.125,6060095.0
2012-02-29,2018.125,2104.991,2014.084,2104.991,60936903.0
2012-03-01,2088.83,2165.595,2080.749,2133.273,22087326.0
2012-03-02,2129.232,2133.273,2092.87,2109.031,9036450.0
2012-03-03,2129.232,2133.273,2092.87,2109.031,9036450.0
2012-03-04,2129.232,2133.273,2092.87,2109.031,9036450.0
