,KINDSDB SS Equity
2022-11-10,25.4676
2022-11-11,25.4676
2022-11-12,25.4676
2022-11-13,25.4676
2022-11-14,25.4676
2022-11-15,25.4676
2022-11-16,25.4676
2022-11-17,25.4676
2022-11-18,25.4676
2022-11-19,25.4676
2022-11-20,25.4676
2022-11-21,25.4676
2022-11-22,25.4676
2022-11-23,25.4676
2022-11-24,25.4676
2022-11-25,25.4676
2022-11-26,25.4676
2022-11-27,25.4676
2022-11-28,25.4676
2022-11-29,25.4676
2022-11-30,25.4676
2022-12-01,25.4676
2022-12-02,25.4676
2022-12-03,25.4676
2022-12-04,25.4676
2022-12-05,25.4676
2022-12-06,25.4676
2022-12-07,25.4676
2022-12-08,25.4676
2022-12-09,25.4676
2022-12-10,25.4676
2022-12-11,25.4676
2022-12-12,25.4676
2022-12-13,25.4676
2022-12-14,25.4676
2022-12-15,25.4676
2022-12-16,25.4676
2022-12-17,25.4676
2022-12-18,25.4676
2022-12-19,25.4676
2022-12-20,25.4676
2022-12-21,25.4676
2022-12-22,25.4676
2022-12-23,25.4676
2022-12-24,25.4676
2022-12-25,25.4676
2022-12-26,25.4676
2022-12-27,25.4676
2022-12-28,25.4676
2022-12-29,25.4676
2022-12-30,25.4676
2022-12-31,20.8794
2023-01-01,20.8794
2023-01-02,20.8794
2023-01-03,20.8794
2023-01-04,20.8794
2023-01-05,20.8794
2023-01-06,20.8794
2023-01-07,20.8794
2023-01-08,20.8794
2023-01-09,20.8794
2023-01-10,20.8794
2023-01-11,20.8794
2023-01-12,20.8794
2023-01-13,20.8794
2023-01-14,20.8794
2023-01-15,20.8794
2023-01-16,20.8794
2023-01-17,20.8794
2023-01-18,20.8794
2023-01-19,20.8794
2023-01-20,20.8794
2023-01-21,20.8794
2023-01-22,20.8794
2023-01-23,20.8794
2023-01-24,20.8794
2023-01-25,20.8794
2023-01-26,20.8794
2023-01-27,20.8794
2023-01-28,20.8794
2023-01-29,20.8794
2023-01-30,20.8794
2023-01-31,20.8794
2023-02-01,20.8794
2023-02-02,20.8794
2023-02-03,20.8794
2023-02-04,20.8794
2023-02-05,20.8794
2023-02-06,20.8794
2023-02-07,20.8794
2023-02-08,20.8794
2023-02-09,20.8794
2023-02-10,20.8794
2023-02-11,20.8794
2023-02-12,20.8794
2023-02-13,20.8794
2023-02-14,20.8794
2023-02-15,20.8794
2023-02-16,20.8794
2023-02-17,20.8794
2023-02-18,20.8794
2023-02-19,20.8794
2023-02-20,20.8794
2023-02-21,20.8794
2023-02-22,20.8794
2023-02-23,20.8794
2023-02-24,20.8794
2023-02-25,20.8794
2023-02-26,20.8794
2023-02-27,20.8794
2023-02-28,20.8794
2023-03-01,20.8794
2023-03-02,20.8794
2023-03-03,20.8794
2023-03-04,20.8794
2023-03-05,20.8794
2023-03-06,20.8794
2023-03-07,20.8794
2023-03-08,20.8794
2023-03-09,20.8794
2023-03-10,20.8794
2023-03-11,20.8794
2023-03-12,20.8794
2023-03-13,20.8794
2023-03-14,20.8794
2023-03-15,20.8794
2023-03-16,20.8794
2023-03-17,20.8794
2023-03-18,20.8794
2023-03-19,20.8794
2023-03-20,20.8794
2023-03-21,20.8794
2023-03-22,20.8794
2023-03-23,20.8794
2023-03-24,20.8794
2023-03-25,20.8794
2023-03-26,20.8794
2023-03-27,20.8794
2023-03-28,20.8794
2023-03-29,20.8794
2023-03-30,20.8794
2023-03-31,24.2736
2023-04-01,24.2736
2023-04-02,24.2736
2023-04-03,24.2736
2023-04-04,24.2736
2023-04-05,24.2736
2023-04-06,24.2736
2023-04-07,24.2736
2023-04-08,24.2736
2023-04-09,24.2736
2023-04-10,24.2736
2023-04-11,24.2736
2023-04-12,24.2736
2023-04-13,24.2736
2023-04-14,24.2736
2023-04-15,24.2736
2023-04-16,24.2736
2023-04-17,24.2736
2023-04-18,24.2736
2023-04-19,24.2736
2023-04-20,24.2736
2023-04-21,24.2736
2023-04-22,24.2736
2023-04-23,24.2736
2023-04-24,24.2736
2023-04-25,24.2736
2023-04-26,24.2736
2023-04-27,24.2736
2023-04-28,24.2736
2023-04-29,24.2736
2023-04-30,24.2736
2023-05-01,24.2736
2023-05-02,24.2736
2023-05-03,24.2736
2023-05-04,24.2736
2023-05-05,24.2736
2023-05-06,24.2736
2023-05-07,24.2736
2023-05-08,24.2736
2023-05-09,24.2736
2023-05-10,24.2736
2023-05-11,24.2736
2023-05-12,24.2736
2023-05-13,24.2736
2023-05-14,24.2736
2023-05-15,24.2736
2023-05-16,24.2736
2023-05-17,24.2736
2023-05-18,24.2736
2023-05-19,24.2736
2023-05-20,24.2736
2023-05-21,24.2736
2023-05-22,24.2736
2023-05-23,24.2736
2023-05-24,24.2736
2023-05-25,24.2736
2023-05-26,24.2736
2023-05-27,24.2736
2023-05-28,24.2736
2023-05-29,24.2736
2023-05-30,24.2736
2023-05-31,24.2736
2023-06-01,24.2736
2023-06-02,24.2736
2023-06-03,24.2736
2023-06-04,24.2736
2023-06-05,24.2736
2023-06-06,24.2736
2023-06-07,24.2736
2023-06-08,24.2736
2023-06-09,24.2736
2023-06-10,24.2736
2023-06-11,24.2736
2023-06-12,24.2736
2023-06-13,24.2736
2023-06-14,24.2736
2023-06-15,24.2736
2023-06-16,24.2736
2023-06-17,24.2736
2023-06-18,24.2736
2023-06-19,24.2736
2023-06-20,24.2736
2023-06-21,24.2736
2023-06-22,24.2736
2023-06-23,24.2736
2023-06-24,24.2736
2023-06-25,24.2736
2023-06-26,24.2736
2023-06-27,24.2736
2023-06-28,24.2736
2023-06-29,24.2736
2023-06-30,29.8203
2023-07-01,29.8203
2023-07-02,29.8203
2023-07-03,29.8203
2023-07-04,29.8203
2023-07-05,29.8203
2023-07-06,29.8203
2023-07-07,29.8203
2023-07-08,29.8203
2023-07-09,29.8203
2023-07-10,29.8203
2023-07-11,29.8203
2023-07-12,29.8203
2023-07-13,29.8203
2023-07-14,29.8203
2023-07-15,29.8203
2023-07-16,29.8203
2023-07-17,29.8203
2023-07-18,29.8203
2023-07-19,29.8203
2023-07-20,29.8203
2023-07-21,29.8203
2023-07-22,29.8203
2023-07-23,29.8203
2023-07-24,29.8203
2023-07-25,29.8203
2023-07-26,29.8203
2023-07-27,29.8203
2023-07-28,29.8203
2023-07-29,29.8203
2023-07-30,29.8203
2023-07-31,29.8203
2023-08-01,29.8203
2023-08-02,29.8203
2023-08-03,29.8203
2023-08-04,29.8203
2023-08-05,29.8203
2023-08-06,29.8203
2023-08-07,29.8203
2023-08-08,29.8203
2023-08-09,29.8203
2023-08-10,29.8203
2023-08-11,29.8203
2023-08-12,29.8203
2023-08-13,29.8203
2023-08-14,29.8203
2023-08-15,29.8203
2023-08-16,29.8203
2023-08-17,29.8203
2023-08-18,29.8203
2023-08-19,29.8203
2023-08-20,29.8203
2023-08-21,29.8203
2023-08-22,29.8203
2023-08-23,29.8203
2023-08-24,29.8203
2023-08-25,29.8203
2023-08-26,29.8203
2023-08-27,29.8203
2023-08-28,29.8203
2023-08-29,29.8203
2023-08-30,29.8203
2023-08-31,29.8203
2023-09-01,29.8203
2023-09-02,29.8203
2023-09-03,29.8203
2023-09-04,29.8203
2023-09-05,29.8203
2023-09-06,29.8203
2023-09-07,29.8203
2023-09-08,29.8203
2023-09-09,29.8203
2023-09-10,29.8203
2023-09-11,29.8203
2023-09-12,29.8203
2023-09-13,29.8203
2023-09-14,29.8203
2023-09-15,29.8203
2023-09-16,29.8203
2023-09-17,29.8203
2023-09-18,29.8203
2023-09-19,29.8203
2023-09-20,29.8203
2023-09-21,29.8203
2023-09-22,29.8203
2023-09-23,29.8203
2023-09-24,29.8203
2023-09-25,29.8203
2023-09-26,29.8203
2023-09-27,29.8203
2023-09-28,29.8203
2023-09-29,29.8203
2023-09-30,19.8471
2023-10-01,19.8471
2023-10-02,19.8471
2023-10-03,19.8471
2023-10-04,19.8471
2023-10-05,19.8471
2023-10-06,19.8471
2023-10-07,19.8471
2023-10-08,19.8471
2023-10-09,19.8471
2023-10-10,19.8471
2023-10-11,19.8471
2023-10-12,19.8471
2023-10-13,19.8471
2023-10-14,19.8471
2023-10-15,19.8471
2023-10-16,19.8471
2023-10-17,19.8471
2023-10-18,19.8471
2023-10-19,19.8471
2023-10-20,19.8471
2023-10-21,19.8471
2023-10-22,19.8471
2023-10-23,19.8471
2023-10-24,19.8471
2023-10-25,19.8471
2023-10-26,19.8471
2023-10-27,19.8471
2023-10-28,19.8471
2023-10-29,19.8471
2023-10-30,19.8471
2023-10-31,19.8471
2023-11-01,19.8471
2023-11-02,19.8471
2023-11-03,19.8471
2023-11-04,19.8471
2023-11-05,19.8471
2023-11-06,19.8471
2023-11-07,19.8471
2023-11-08,19.8471
2023-11-09,19.8471
2023-11-10,19.8471
2023-11-11,19.8471
2023-11-12,19.8471
2023-11-13,19.8471
2023-11-14,19.8471
2023-11-15,19.8471
2023-11-16,19.8471
2023-11-17,19.8471
2023-11-18,19.8471
2023-11-19,19.8471
2023-11-20,19.8471
2023-11-21,19.8471
2023-11-22,19.8471
2023-11-23,19.8471
2023-11-24,19.8471
2023-11-25,19.8471
2023-11-26,19.8471
2023-11-27,19.8471
2023-11-28,19.8471
2023-11-29,19.8471
2023-11-30,19.8471
2023-12-01,19.8471
2023-12-02,19.8471
2023-12-03,19.8471
2023-12-04,19.8471
2023-12-05,19.8471
2023-12-06,19.8471
2023-12-07,19.8471
2023-12-08,19.8471
2023-12-09,19.8471
2023-12-10,19.8471
2023-12-11,19.8471
2023-12-12,19.8471
2023-12-13,19.8471
2023-12-14,19.8471
2023-12-15,19.8471
2023-12-16,19.8471
2023-12-17,19.8471
2023-12-18,19.8471
2023-12-19,19.8471
2023-12-20,19.8471
2023-12-21,19.8471
2023-12-22,19.8471
2023-12-23,19.8471
2023-12-24,19.8471
2023-12-25,19.8471
2023-12-26,19.8471
2023-12-27,19.8471
2023-12-28,19.8471
2023-12-29,19.8471
2023-12-30,19.8471
2023-12-31,8.5243
2024-01-01,8.5243
2024-01-02,8.5243
2024-01-03,8.5243
2024-01-04,8.5243
2024-01-05,8.5243
2024-01-06,8.5243
2024-01-07,8.5243
2024-01-08,8.5243
2024-01-09,8.5243
2024-01-10,8.5243
2024-01-11,8.5243
2024-01-12,8.5243
2024-01-13,8.5243
2024-01-14,8.5243
2024-01-15,8.5243
2024-01-16,8.5243
2024-01-17,8.5243
2024-01-18,8.5243
2024-01-19,8.5243
2024-01-20,8.5243
2024-01-21,8.5243
2024-01-22,8.5243
2024-01-23,8.5243
2024-01-24,8.5243
2024-01-25,8.5243
2024-01-26,8.5243
2024-01-27,8.5243
2024-01-28,8.5243
2024-01-29,8.5243
2024-01-30,8.5243
2024-01-31,8.5243
2024-02-01,8.5243
2024-02-02,8.5243
2024-02-03,8.5243
2024-02-04,8.5243
2024-02-05,8.5243
2024-02-06,8.5243
2024-02-07,8.5243
2024-02-08,8.5243
2024-02-09,8.5243
2024-02-10,8.5243
2024-02-11,8.5243
2024-02-12,8.5243
2024-02-13,8.5243
2024-02-14,8.5243
2024-02-15,8.5243
2024-02-16,8.5243
2024-02-17,8.5243
2024-02-18,8.5243
2024-02-19,8.5243
2024-02-20,8.5243
2024-02-21,8.5243
2024-02-22,8.5243
2024-02-23,8.5243
2024-02-24,8.5243
2024-02-25,8.5243
2024-02-26,8.5243
2024-02-27,8.5243
2024-02-28,8.5243
2024-02-29,8.5243
2024-03-01,8.5243
2024-03-02,8.5243
2024-03-03,8.5243
2024-03-04,8.5243
2024-03-05,8.5243
2024-03-06,8.5243
2024-03-07,8.5243
2024-03-08,8.5243
2024-03-09,8.5243
2024-03-10,8.5243
2024-03-11,8.5243
2024-03-12,8.5243
2024-03-13,8.5243
2024-03-14,8.5243
2024-03-15,8.5243
2024-03-16,8.5243
2024-03-17,8.5243
2024-03-18,8.5243
2024-03-19,8.5243
2024-03-20,8.5243
2024-03-21,8.5243
