,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity,APL PA Equity
2011-05-10,73.693,74.194,73.571,73.979,57263.0
2011-05-11,73.979,74.469,73.753,73.775,152948.0
2011-05-12,73.775,73.9,73.41,73.5,81256.0
2011-05-13,73.5,73.898,73.214,73.253,100595.0
2011-05-14,73.5,73.898,73.214,73.253,100595.0
2011-05-15,73.5,73.898,73.214,73.253,100595.0
2011-05-16,73.253,73.41,72.442,72.544,38547.0
2011-05-17,72.544,73.557,73.018,73.118,41301.0
2011-05-18,73.118,73.508,73.116,73.187,21577.0
2011-05-19,73.187,73.655,73.316,73.518,23175.0
2011-05-20,73.518,74.096,73.41,74.038,125978.0
2011-05-21,73.518,74.096,73.41,74.038,125978.0
2011-05-22,73.518,74.096,73.41,74.038,125978.0
2011-05-23,74.038,74.096,73.606,73.714,72832.0
2011-05-24,73.714,74.292,73.9,74.153,32445.0
2011-05-25,74.153,75.057,74.341,74.496,125860.0
2011-05-26,74.496,75.665,74.586,74.888,516924.0
2011-05-27,74.888,75.273,74.528,74.775,308792.0
2011-05-28,74.888,75.273,74.528,74.775,308792.0
2011-05-29,74.888,75.273,74.528,74.775,308792.0
2011-05-30,74.775,75.174,74.292,74.345,76669.0
2011-05-31,74.345,74.488,73.802,74.11,46913.0
2011-06-01,74.11,76.055,74.488,75.706,626834.0
2011-06-02,75.706,76.233,74.9,75.014,305186.0
2011-06-03,75.014,75.763,74.782,75.543,87754.0
2011-06-04,75.014,75.763,74.782,75.543,87754.0
2011-06-05,75.014,75.763,74.782,75.543,87754.0
2011-06-06,75.543,76.213,74.684,75.59,188798.0
2011-06-07,75.59,77.409,75.331,76.845,723035.0
2011-06-08,76.845,77.233,75.547,76.0,175648.0
2011-06-09,76.0,76.841,75.665,75.953,209358.0
2011-06-10,75.953,76.752,75.478,76.047,92448.0
2011-06-11,75.953,76.752,75.478,76.047,92448.0
2011-06-12,75.953,76.752,75.478,76.047,92448.0
2011-06-13,76.047,75.841,75.076,75.292,57539.0
2011-06-14,75.292,75.518,75.096,75.257,58117.0
2011-06-15,75.257,75.567,74.537,74.924,132867.0
2011-06-16,74.924,75.027,74.292,74.571,47893.0
2011-06-17,74.571,75.469,74.684,74.79,90756.0
2011-06-18,74.571,75.469,74.684,74.79,90756.0
2011-06-19,74.571,75.469,74.684,74.79,90756.0
2011-06-20,74.79,74.88,73.959,74.102,86249.0
2011-06-21,74.102,75.273,73.902,74.961,120632.0
2011-06-22,74.961,75.743,74.782,74.975,245659.0
2011-06-23,74.975,75.469,74.882,75.31,219424.0
2011-06-24,75.31,75.369,74.782,74.857,104332.0
2011-06-25,75.31,75.369,74.782,74.857,104332.0
2011-06-26,75.31,75.369,74.782,74.857,104332.0
2011-06-27,74.857,75.42,72.92,74.153,41859.0
2011-06-28,74.153,74.435,73.214,73.502,66326.0
2011-06-29,73.502,74.488,73.136,73.369,34481.0
2011-06-30,73.369,74.096,73.312,73.365,33908.0
2011-07-01,73.365,74.459,73.508,73.894,54036.0
2011-07-02,73.365,74.459,73.508,73.894,54036.0
2011-07-03,73.365,74.459,73.508,73.894,54036.0
2011-07-04,73.894,74.977,73.508,74.681,54882.0
2011-07-05,74.681,75.714,74.635,75.225,111494.0
2011-07-06,75.225,75.469,75.076,75.357,68076.0
2011-07-07,75.357,76.194,74.978,75.145,136345.0
2011-07-08,75.145,75.273,74.694,75.267,24080.0
2011-07-09,75.145,75.273,74.694,75.267,24080.0
2011-07-10,75.145,75.273,74.694,75.267,24080.0
2011-07-11,75.267,75.665,73.606,74.702,8581.0
2011-07-12,74.702,74.88,74.508,74.661,33246.0
2011-07-13,74.661,74.88,74.292,74.375,55467.0
2011-07-14,74.375,74.584,73.998,74.041,9344.0
2011-07-15,74.041,74.684,74.047,74.416,145375.0
2011-07-16,74.041,74.684,74.047,74.416,145375.0
2011-07-17,74.041,74.684,74.047,74.416,145375.0
2011-07-18,74.416,75.665,74.292,74.565,257976.0
2011-07-19,74.565,75.273,74.194,74.867,113913.0
2011-07-20,74.867,74.929,74.098,74.251,43205.0
2011-07-21,74.251,74.88,74.096,74.494,130424.0
2011-07-22,74.494,74.88,74.194,74.396,61904.0
2011-07-23,74.494,74.88,74.194,74.396,61904.0
2011-07-24,74.494,74.88,74.194,74.396,61904.0
2011-07-25,74.396,74.484,73.714,74.271,32623.0
2011-07-26,74.271,74.565,73.998,74.026,22855.0
2011-07-27,74.026,74.096,71.568,72.126,100638.0
2011-07-28,72.126,72.724,70.96,71.45,154343.0
2011-07-29,71.45,71.725,71.313,71.593,29140.0
2011-07-30,71.45,71.725,71.313,71.593,29140.0
2011-07-31,71.45,71.725,71.313,71.593,29140.0
2011-08-01,71.593,72.409,71.254,71.432,40784.0
2011-08-02,71.432,71.156,70.96,71.131,8768.0
2011-08-03,71.131,71.156,69.431,69.606,55334.0
2011-08-04,69.606,69.686,67.651,68.661,146635.0
2011-08-05,68.661,68.804,65.228,65.269,347152.0
2011-08-06,68.661,68.804,65.228,65.269,347152.0
2011-08-07,68.661,68.804,65.228,65.269,347152.0
2011-08-08,65.269,66.62,62.012,65.354,737235.0
2011-08-09,65.354,66.648,62.337,62.945,357527.0
2011-08-10,62.945,66.091,64.491,66.091,94608.0
2011-08-11,66.091,69.394,65.667,69.359,203936.0
2011-08-12,69.359,71.548,69.978,70.341,281795.0
2011-08-13,69.359,71.548,69.978,70.341,281795.0
2011-08-14,69.359,71.548,69.978,70.341,281795.0
2011-08-15,70.341,71.332,69.245,69.419,118067.0
2011-08-16,69.419,70.96,69.49,70.546,162796.0
2011-08-17,70.546,70.96,69.392,69.941,294091.0
2011-08-18,69.941,70.742,69.294,69.429,94327.0
2011-08-19,69.429,68.412,66.844,67.328,83626.0
2011-08-20,69.429,68.412,66.844,67.328,83626.0
2011-08-21,69.429,68.412,66.844,67.328,83626.0
2011-08-22,67.328,69.588,65.903,69.168,63704.0
2011-08-23,69.168,69.686,68.031,69.523,28840.0
2011-08-24,69.523,71.254,69.98,70.748,156841.0
2011-08-25,70.748,71.156,69.803,70.527,58799.0
2011-08-26,70.748,71.156,69.803,70.527,58799.0
2011-08-27,70.748,71.156,69.803,70.527,58799.0
2011-08-28,70.748,71.156,69.803,70.527,58799.0
2011-08-29,70.527,71.35,68.608,70.456,51203.0
2011-08-30,70.456,71.548,70.186,71.374,66355.0
2011-08-31,70.456,71.548,70.186,71.374,66355.0
2011-09-01,70.456,71.548,70.186,71.374,66355.0
2011-09-02,70.456,71.548,70.186,71.374,66355.0
2011-09-03,70.456,71.548,70.186,71.374,66355.0
2011-09-04,70.456,71.548,70.186,71.374,66355.0
2011-09-05,71.374,71.744,70.803,71.064,127530.0
2011-09-06,71.064,71.705,70.47,71.509,58981.0
2011-09-07,71.509,72.43,71.254,72.144,197078.0
2011-09-08,72.144,73.097,72.077,72.395,260789.0
2011-09-09,72.395,73.116,71.176,71.454,145426.0
2011-09-10,72.395,73.116,71.176,71.454,145426.0
2011-09-11,72.395,73.116,71.176,71.454,145426.0
2011-09-12,71.454,74.484,70.764,73.889,733667.0
2011-09-13,73.889,75.369,74.175,74.751,159183.0
2011-09-14,74.751,75.449,73.9,74.31,194308.0
2011-09-15,74.31,75.251,73.998,74.132,275895.0
2011-09-16,74.132,74.782,73.724,74.435,60788.0
2011-09-17,74.132,74.782,73.724,74.435,60788.0
2011-09-18,74.132,74.782,73.724,74.435,60788.0
2011-09-19,74.435,75.929,74.018,75.743,367211.0
2011-09-20,75.743,76.625,74.88,76.078,378686.0
2011-09-21,76.078,77.213,76.106,76.357,375156.0
2011-09-22,76.357,77.135,75.469,75.706,163800.0
2011-09-23,75.706,75.469,74.292,74.869,156249.0
2011-09-24,75.706,75.469,74.292,74.869,156249.0
2011-09-25,75.706,75.469,74.292,74.869,156249.0
2011-09-26,74.869,74.684,71.127,72.742,308345.0
2011-09-27,72.742,74.763,73.312,74.43,128999.0
2011-09-28,74.43,78.15,74.096,77.472,1719212.0
2011-09-29,77.472,78.172,76.664,77.233,135815.0
2011-09-30,77.233,78.966,77.429,77.987,566476.0
2011-10-01,77.233,78.966,77.429,77.987,566476.0
2011-10-02,77.233,78.966,77.429,77.987,566476.0
2011-10-03,77.987,79.091,77.821,78.025,176771.0
2011-10-04,78.025,80.173,78.262,79.487,316620.0
2011-10-05,79.487,80.496,78.958,79.852,218452.0
2011-10-06,79.852,80.722,78.213,78.677,242807.0
2011-10-07,78.677,81.459,78.599,80.054,349978.0
2011-10-08,78.677,81.459,78.599,80.054,349978.0
2011-10-09,78.677,81.459,78.599,80.054,349978.0
2011-10-10,80.054,84.056,82.243,84.056,768753.0
2011-10-11,84.056,85.696,83.684,84.806,573383.0
2011-10-12,84.806,88.959,85.061,87.802,687366.0
2011-10-13,87.802,89.404,86.967,87.575,247077.0
2011-10-14,87.575,91.289,87.179,90.211,437620.0
2011-10-15,87.575,91.289,87.179,90.211,437620.0
2011-10-16,87.575,91.289,87.179,90.211,437620.0
2011-10-17,90.211,91.935,89.416,90.069,337727.0
2011-10-18,90.069,89.997,88.133,88.758,105345.0
2011-10-19,88.758,89.404,85.484,86.853,186311.0
2011-10-20,86.853,88.133,86.438,87.989,52031.0
2011-10-21,87.989,89.192,84.955,85.419,146763.0
2011-10-22,87.989,89.192,84.955,85.419,146763.0
2011-10-23,87.989,89.192,84.955,85.419,146763.0
2011-10-24,87.989,89.192,84.955,85.419,146763.0
2011-10-25,85.419,87.285,85.167,85.559,127652.0
2011-10-26,85.559,85.736,83.895,84.08,110673.0
2011-10-27,84.08,84.955,80.739,81.679,82273.0
2011-10-28,81.679,85.762,81.777,85.537,207925.0
2011-10-29,81.679,85.762,81.777,85.537,207925.0
2011-10-30,81.679,85.762,81.777,85.537,207925.0
2011-10-31,85.537,89.813,85.781,87.914,300607.0
2011-11-01,87.914,89.404,86.544,87.91,210398.0
2011-11-02,87.91,91.099,86.777,89.527,351896.0
2011-11-03,89.527,93.151,89.827,91.853,371821.0
2011-11-04,91.853,93.217,89.192,89.984,244458.0
2011-11-05,91.853,93.217,89.192,89.984,244458.0
2011-11-06,91.853,93.217,89.192,89.984,244458.0
2011-11-07,91.853,93.217,89.192,89.984,244458.0
2011-11-08,91.853,93.217,89.192,89.984,244458.0
2011-11-09,91.853,93.217,89.192,89.984,244458.0
2011-11-10,89.984,90.463,85.823,88.065,168368.0
2011-11-11,88.065,89.804,88.26,88.561,31606.0
2011-11-12,88.065,89.804,88.26,88.561,31606.0
2011-11-13,88.065,89.804,88.26,88.561,31606.0
2011-11-14,88.561,89.616,87.995,88.211,33408.0
2011-11-15,88.211,89.192,87.921,88.944,43672.0
2011-11-16,88.944,89.255,88.027,88.08,20930.0
2011-11-17,88.08,89.181,87.073,87.217,38268.0
2011-11-18,87.217,87.921,86.544,87.103,27644.0
2011-11-19,87.217,87.921,86.544,87.103,27644.0
2011-11-20,87.217,87.921,86.544,87.103,27644.0
2011-11-21,87.103,87.444,86.035,86.224,32985.0
2011-11-22,86.224,86.438,85.381,86.052,79200.0
2011-11-23,86.052,86.65,84.531,84.834,63590.0
2011-11-24,84.834,86.438,84.001,86.158,64298.0
2011-11-25,86.158,87.709,84.743,85.934,41654.0
2011-11-26,86.158,87.709,84.743,85.934,41654.0
2011-11-27,86.158,87.709,84.743,85.934,41654.0
2011-11-28,85.934,85.908,84.16,85.211,108680.0
2011-11-29,85.211,86.819,85.167,86.298,169261.0
2011-11-30,86.298,87.37,86.417,86.878,41292.0
2011-12-01,86.878,88.768,86.756,88.183,200759.0
2011-12-02,88.183,88.864,84.987,86.188,55627.0
2011-12-03,88.183,88.864,84.987,86.188,55627.0
2011-12-04,88.183,88.864,84.987,86.188,55627.0
2011-12-05,88.183,88.864,84.987,86.188,55627.0
2011-12-06,88.183,88.864,84.987,86.188,55627.0
2011-12-07,86.188,86.65,84.764,85.209,29759.0
2011-12-08,85.209,87.285,84.976,86.938,28377.0
2011-12-09,86.938,88.98,86.893,87.135,70643.0
2011-12-10,86.938,88.98,86.893,87.135,70643.0
2011-12-11,86.938,88.98,86.893,87.135,70643.0
2011-12-12,87.135,88.768,86.978,87.306,65815.0
2011-12-13,87.306,87.709,86.48,86.832,28363.0
2011-12-14,86.832,90.77,87.391,89.611,300386.0
2011-12-15,89.611,90.463,87.984,89.272,249430.0
2011-12-16,89.272,89.298,87.518,88.58,53059.0
2011-12-17,89.272,89.298,87.518,88.58,53059.0
2011-12-18,89.272,89.298,87.518,88.58,53059.0
2011-12-19,88.58,91.088,88.419,89.58,120555.0
2011-12-20,89.58,90.251,88.535,89.815,62168.0
2011-12-21,89.815,90.567,88.556,88.817,31964.0
2011-12-22,88.817,89.19,87.709,88.717,53123.0
2011-12-23,88.717,89.827,88.45,88.986,25958.0
2011-12-24,88.717,89.827,88.45,88.986,25958.0
2011-12-25,88.717,89.827,88.45,88.986,25958.0
2011-12-26,88.986,89.192,88.599,88.984,13493.0
2011-12-27,88.984,89.086,88.133,88.927,29338.0
2011-12-28,88.927,89.033,88.291,88.688,7286.0
2011-12-29,88.688,89.192,88.344,88.63,36158.0
2011-12-30,88.63,88.957,87.179,87.391,83929.0
2011-12-31,88.63,88.957,87.179,87.391,83929.0
2012-01-01,88.63,88.957,87.179,87.391,83929.0
2012-01-02,87.391,87.476,86.565,87.039,24941.0
2012-01-03,87.039,88.535,87.073,88.215,13243.0
2012-01-04,88.215,88.556,87.921,87.94,16474.0
2012-01-05,87.94,88.344,87.921,88.118,21199.0
2012-01-06,88.118,88.344,87.762,87.902,38207.0
2012-01-07,88.118,88.344,87.762,87.902,38207.0
2012-01-08,88.118,88.344,87.762,87.902,38207.0
2012-01-09,87.902,88.556,87.391,87.44,8471.0
2012-01-10,87.44,87.497,85.802,87.489,95548.0
2012-01-11,87.489,87.709,87.285,87.385,3139.0
2012-01-12,87.385,87.497,86.461,87.302,32317.0
2012-01-13,87.302,90.23,85.802,88.878,140346.0
2012-01-14,87.302,90.23,85.802,88.878,140346.0
2012-01-15,87.302,90.23,85.802,88.878,140346.0
2012-01-16,88.878,89.722,88.344,89.408,32834.0
2012-01-17,89.408,91.734,89.827,91.493,132572.0
2012-01-18,91.493,92.476,90.887,92.094,198900.0
2012-01-19,92.094,92.582,91.205,92.173,76288.0
2012-01-20,92.173,95.336,92.158,93.13,518540.0
2012-01-21,92.173,95.336,92.158,93.13,518540.0
2012-01-22,92.173,95.336,92.158,93.13,518540.0
2012-01-23,93.13,95.334,93.217,94.268,295902.0
2012-01-24,94.268,95.122,91.099,92.698,317277.0
2012-01-25,92.698,93.005,91.099,91.741,40043.0
2012-01-26,91.741,93.122,91.628,92.31,30303.0
2012-01-27,92.31,93.005,91.109,92.416,37543.0
2012-01-28,92.31,93.005,91.109,92.416,37543.0
2012-01-29,92.31,93.005,91.109,92.416,37543.0
2012-01-30,92.416,94.213,91.099,92.573,305667.0
2012-01-31,92.573,93.789,92.529,93.247,35039.0
2012-02-01,93.247,94.425,92.793,93.488,380695.0
2012-02-02,93.488,93.217,91.099,91.891,204709.0
2012-02-03,91.891,92.582,90.675,91.58,77323.0
2012-02-04,91.891,92.582,90.675,91.58,77323.0
2012-02-05,91.891,92.582,90.675,91.58,77323.0
2012-02-06,91.58,92.582,90.728,92.005,118984.0
2012-02-07,92.005,93.747,91.734,92.882,186759.0
2012-02-08,92.882,93.747,92.793,92.931,56385.0
2012-02-09,92.931,94.16,91.734,91.954,114644.0
2012-02-10,91.954,92.582,91.522,91.58,35183.0
2012-02-11,91.954,92.582,91.522,91.58,35183.0
2012-02-12,91.954,92.582,91.522,91.58,35183.0
2012-02-13,91.58,92.349,90.887,92.154,16326.0
2012-02-14,92.154,93.005,91.946,92.039,23157.0
2012-02-15,92.039,93.111,91.971,92.107,54738.0
2012-02-16,92.107,92.791,90.908,91.219,107566.0
2012-02-17,91.219,95.779,91.363,95.213,358511.0
2012-02-18,91.219,95.779,91.363,95.213,358511.0
2012-02-19,91.219,95.779,91.363,95.213,358511.0
2012-02-20,95.213,96.289,94.276,95.8,310588.0
2012-02-21,95.8,97.423,95.654,96.348,151490.0
2012-02-22,96.348,96.776,95.336,95.925,44861.0
2012-02-23,95.925,97.031,94.065,94.7,82741.0
2012-02-24,95.295,100.06,95.033,99.93,501129.0
2012-02-25,95.295,100.06,95.033,99.93,501129.0
2012-02-26,95.295,100.06,95.033,99.93,501129.0
2012-02-27,99.93,100.984,98.448,98.581,65623.0
2012-02-28,98.581,99.176,97.236,97.65,37336.0
2012-02-29,97.65,99.86,97.236,97.873,397179.0
2012-03-01,97.873,99.992,97.236,99.123,229961.0
2012-03-02,99.123,101.425,99.33,99.626,80797.0
2012-03-03,99.123,101.425,99.33,99.626,80797.0
2012-03-04,99.123,101.425,99.33,99.626,80797.0
2012-03-05,99.626,100.543,99.286,99.549,88891.0
2012-03-06,99.549,100.298,99.22,99.337,27572.0
2012-03-07,99.337,100.102,99.0,99.807,38552.0
2012-03-08,99.807,99.86,98.779,98.865,20032.0
2012-03-09,98.865,99.441,95.13,97.871,29430.0
2012-03-10,98.865,99.441,95.13,97.871,29430.0
2012-03-11,98.865,99.441,95.13,97.871,29430.0
2012-03-12,97.871,98.559,97.236,97.763,52616.0
2012-03-13,97.763,97.895,96.354,96.429,42140.0
2012-03-14,96.429,100.32,95.273,97.099,291861.0
2012-03-15,97.099,97.368,95.736,96.711,27446.0
2012-03-16,96.711,97.236,95.582,95.71,38844.0
2012-03-17,96.711,97.236,95.582,95.71,38844.0
2012-03-18,96.711,97.236,95.582,95.71,38844.0
2012-03-19,95.71,97.015,94.369,95.097,55006.0
2012-03-20,95.097,96.574,94.81,95.836,134275.0
2012-03-21,95.836,96.464,95.692,95.9,36376.0
2012-03-22,95.9,96.133,94.59,95.251,84240.0
2012-03-23,95.9,96.133,94.59,95.251,84240.0
2012-03-24,95.9,96.133,94.59,95.251,84240.0
2012-03-25,95.9,96.133,94.59,95.251,84240.0
2012-03-26,95.251,97.456,95.472,97.073,76158.0
2012-03-27,97.073,99.639,96.707,97.906,123606.0
2012-03-28,97.906,99.551,97.897,98.118,292957.0
2012-03-29,98.118,98.934,97.677,98.363,47545.0
2012-03-30,98.363,100.323,98.559,99.937,95688.0
2012-03-31,98.363,100.323,98.559,99.937,95688.0
2012-04-01,98.363,100.323,98.559,99.937,95688.0
2012-04-02,99.937,100.984,99.507,100.232,60653.0
2012-04-03,100.232,102.483,99.465,101.979,208629.0
2012-04-04,101.979,103.63,102.307,102.993,130028.0
2012-04-05,102.993,103.357,101.646,102.082,87442.0
2012-04-06,102.082,102.969,101.646,101.831,67019.0
2012-04-07,102.082,102.969,101.646,101.831,67019.0
2012-04-08,102.082,102.969,101.646,101.831,67019.0
2012-04-09,101.831,102.726,100.323,100.55,64093.0
2012-04-10,100.55,101.094,100.323,100.548,41348.0
2012-04-11,100.548,100.874,99.441,99.582,77170.0
2012-04-12,99.582,100.217,99.0,99.688,90761.0
2012-04-13,99.688,102.307,100.023,101.2,88628.0
2012-04-14,99.688,102.307,100.023,101.2,88628.0
2012-04-15,99.688,102.307,100.023,101.2,88628.0
2012-04-16,101.2,100.962,100.102,100.415,51039.0
2012-04-17,100.415,102.924,100.323,101.209,324234.0
2012-04-18,101.209,102.638,101.094,102.109,88731.0
2012-04-19,102.109,102.305,98.118,99.176,290585.0
2012-04-20,99.176,100.1,98.949,99.875,315041.0
2012-04-21,99.176,100.1,98.949,99.875,315041.0
2012-04-22,99.176,100.1,98.949,99.875,315041.0
2012-04-23,99.875,101.315,99.386,100.618,96568.0
2012-04-24,100.618,101.866,100.345,100.995,42248.0
2012-04-25,100.995,102.065,100.323,100.49,50830.0
2012-04-26,100.49,100.764,99.22,99.293,70301.0
2012-04-27,99.293,100.323,99.22,99.397,31046.0
2012-04-28,99.293,100.323,99.22,99.397,31046.0
2012-04-29,99.293,100.323,99.22,99.397,31046.0
2012-04-30,99.397,99.661,98.129,98.786,13748.0
2012-05-01,99.397,99.661,98.129,98.786,13748.0
2012-05-02,98.786,100.951,98.36,99.877,135221.0
2012-05-03,99.877,101.423,100.389,100.53,31180.0
2012-05-04,100.53,100.982,99.928,100.451,10834.0
2012-05-05,100.53,100.982,99.928,100.451,10834.0
2012-05-06,100.53,100.982,99.928,100.451,10834.0
2012-05-07,100.451,100.543,99.606,99.685,28976.0
2012-05-08,99.685,100.382,98.808,99.818,104060.0
2012-05-09,99.818,100.248,99.22,99.58,51923.0
2012-05-10,99.58,99.474,98.338,98.444,20786.0
2012-05-11,98.444,100.323,98.118,99.181,145087.0
2012-05-12,98.444,100.323,98.118,99.181,145087.0
2012-05-13,98.444,100.323,98.118,99.181,145087.0
2012-05-14,99.181,99.882,94.48,98.905,543220.0
2012-05-15,98.905,100.938,99.242,100.345,85253.0
2012-05-16,100.345,101.866,99.882,101.187,302335.0
2012-05-17,101.187,102.307,100.433,100.819,62708.0
2012-05-18,100.819,100.764,99.882,100.12,43564.0
2012-05-19,100.819,100.764,99.882,100.12,43564.0
2012-05-20,100.819,100.764,99.882,100.12,43564.0
2012-05-21,100.12,101.359,100.102,100.532,12285.0
2012-05-22,100.532,101.84,100.433,100.843,35696.0
2012-05-23,100.843,101.425,100.334,100.433,15901.0
2012-05-24,100.433,101.381,96.799,98.993,445435.0
2012-05-25,98.993,100.499,97.015,97.756,117778.0
2012-05-26,98.993,100.499,97.015,97.756,117778.0
2012-05-27,98.993,100.499,97.015,97.756,117778.0
2012-05-28,97.756,99.661,97.456,99.56,35993.0
2012-05-29,99.56,101.039,99.555,100.686,53597.0
2012-05-30,100.686,101.205,99.562,99.952,19822.0
2012-05-31,99.952,100.984,98.118,98.473,70864.0
2012-06-01,98.473,100.984,97.015,98.777,178843.0
2012-06-02,98.473,100.984,97.015,98.777,178843.0
2012-06-03,98.473,100.984,97.015,98.777,178843.0
2012-06-04,98.777,98.779,97.456,97.536,5047.0
2012-06-05,97.536,98.779,97.809,98.737,4473.0
2012-06-06,98.737,99.147,98.118,98.31,2822.0
2012-06-07,98.31,100.076,97.013,98.12,222700.0
2012-06-08,98.12,98.953,95.913,96.984,305404.0
2012-06-09,98.12,98.953,95.913,96.984,305404.0
2012-06-10,98.12,98.953,95.913,96.984,305404.0
2012-06-11,96.984,98.283,97.037,97.884,45983.0
2012-06-12,97.884,98.206,97.126,98.102,55742.0
2012-06-13,98.102,99.22,97.677,98.127,20444.0
2012-06-14,98.127,99.0,98.338,98.338,14546.0
2012-06-15,98.338,99.174,97.725,98.557,1852.0
2012-06-16,98.338,99.174,97.725,98.557,1852.0
2012-06-17,98.338,99.174,97.725,98.557,1852.0
2012-06-18,98.557,99.22,98.46,98.559,3616.0
2012-06-19,98.559,98.993,97.026,97.862,3611.0
2012-06-20,97.862,99.22,98.118,99.218,116230.0
2012-06-21,99.218,99.661,98.559,99.22,226895.0
2012-06-22,99.22,101.646,99.22,100.984,344612.0
2012-06-23,99.22,101.646,99.22,100.984,344612.0
2012-06-24,99.22,101.646,99.22,100.984,344612.0
2012-06-25,100.984,100.984,99.926,100.23,66953.0
2012-06-26,100.23,101.535,98.338,101.295,109570.0
2012-06-27,101.295,102.715,100.984,102.591,129089.0
2012-06-28,102.591,103.608,102.528,102.539,71512.0
2012-06-29,102.539,105.394,102.748,104.594,253732.0
2012-06-30,102.539,105.394,102.748,104.594,253732.0
2012-07-01,102.539,105.394,102.748,104.594,253732.0
2012-07-02,104.594,108.922,104.594,106.957,46888.0
2012-07-03,106.957,109.087,107.158,108.038,121232.0
2012-07-04,108.038,109.782,107.213,107.343,27302.0
2012-07-05,107.343,107.599,106.801,106.937,5197.0
2012-07-06,106.937,107.599,106.827,107.076,5157.0
2012-07-07,106.937,107.599,106.827,107.076,5157.0
2012-07-08,106.937,107.599,106.827,107.076,5157.0
2012-07-09,107.076,107.819,107.026,107.414,12746.0
2012-07-10,107.414,107.599,106.366,106.995,15682.0
2012-07-11,106.995,107.378,105.725,106.893,1085.0
2012-07-12,106.893,107.486,105.504,106.697,3038.0
2012-07-13,106.697,107.156,106.055,106.069,19429.0
2012-07-14,106.697,107.156,106.055,106.069,19429.0
2012-07-15,106.697,107.156,106.055,106.069,19429.0
2012-07-16,106.069,106.472,105.614,105.846,4358.0
2012-07-17,105.846,106.252,105.614,105.892,11331.0
2012-07-18,105.892,106.937,105.835,106.029,11322.0
2012-07-19,106.029,106.452,105.835,105.994,7144.0
2012-07-20,105.994,107.158,105.961,106.437,9626.0
2012-07-21,105.994,107.158,105.961,106.437,9626.0
2012-07-22,105.994,107.158,105.961,106.437,9626.0
2012-07-23,106.437,106.408,106.055,106.408,2160.0
2012-07-24,106.408,105.945,105.394,105.403,4500.0
2012-07-25,105.403,106.276,104.964,106.047,3960.0
2012-07-26,106.047,106.386,105.835,105.837,6120.0
2012-07-27,105.837,106.055,106.033,106.055,720.0
2012-07-28,105.837,106.055,106.033,106.055,720.0
2012-07-29,105.837,106.055,106.033,106.055,720.0
2012-07-30,106.055,106.276,105.725,106.0,11340.0
2012-07-31,106.0,106.717,105.835,106.604,43020.0
2012-08-01,106.604,107.378,106.496,107.295,10620.0
2012-08-02,107.295,109.131,107.378,108.229,256860.0
2012-08-03,108.229,109.583,107.599,107.93,75240.0
2012-08-04,108.229,109.583,107.599,107.93,75240.0
