,RTL LX Equity,RTL LX Equity,RTL LX Equity,RTL LX Equity,RTL LX Equity
2020-09-12,24.092,24.278,24.045,24.232,50.0
2020-09-13,24.092,24.278,24.045,24.232,50.0
2020-09-14,24.107,24.589,24.107,24.542,50.0
2020-09-15,24.636,24.636,24.263,24.309,50.0
2020-09-16,24.092,24.403,24.092,24.232,50.0
2020-09-17,24.076,24.372,24.076,24.309,50.0
2020-09-18,24.092,24.542,24.092,24.527,50.0
2020-09-19,24.092,24.542,24.092,24.527,50.0
2020-09-20,24.092,24.542,24.092,24.527,50.0
2020-09-21,24.573,24.573,23.626,23.626,50.0
2020-09-22,23.641,23.781,23.377,23.688,50.0
2020-09-23,23.89,24.17,23.89,23.983,50.0
2020-09-24,23.051,24.185,23.051,24.185,5.0
2020-09-25,23.999,24.201,23.921,24.107,5.0
2020-09-26,23.999,24.201,23.921,24.107,5.0
2020-09-27,23.999,24.201,23.921,24.107,5.0
2020-09-28,24.449,24.853,24.449,24.791,5.0
2020-09-29,24.838,25.133,24.713,25.133,5.0
2020-09-30,24.589,25.925,24.589,25.925,700.0
2020-10-01,24.667,25.77,24.667,25.77,50.0
2020-10-02,25.63,25.94,25.63,25.754,50.0
2020-10-03,25.63,25.94,25.63,25.754,50.0
2020-10-04,25.63,25.94,25.63,25.754,50.0
2020-10-05,25.77,26.5,25.77,26.453,50.0
2020-10-06,26.406,27.292,26.08,26.748,1445.0
2020-10-07,26.453,26.826,26.453,26.655,1445.0
2020-10-08,26.919,27.276,26.919,26.95,1445.0
2020-10-09,27.804,27.804,26.903,26.903,145.0
2020-10-10,27.804,27.804,26.903,26.903,145.0
2020-10-11,27.804,27.804,26.903,26.903,145.0
2020-10-12,26.888,26.888,26.546,26.562,145.0
2020-10-13,26.173,26.655,26.173,26.562,145.0
2020-10-14,26.531,26.562,26.406,26.406,145.0
2020-10-15,26.189,26.189,25.863,25.878,145.0
2020-10-16,26.018,26.018,25.77,25.94,145.0
2020-10-17,26.018,26.018,25.77,25.94,145.0
2020-10-18,26.018,26.018,25.77,25.94,145.0
2020-10-19,25.847,25.909,25.599,25.77,145.0
2020-10-20,25.024,25.568,25.024,25.49,145.0
2020-10-21,25.583,25.583,25.086,25.148,145.0
2020-10-22,24.247,25.738,24.247,25.738,20.0
2020-10-23,25.754,26.577,25.707,26.484,20.0
2020-10-24,25.754,26.577,25.707,26.484,20.0
2020-10-25,25.754,26.577,25.707,26.484,20.0
2020-10-26,26.127,26.484,25.894,25.894,20.0
2020-10-27,25.832,25.832,25.117,25.117,20.0
2020-10-28,24.496,25.055,24.185,25.024,20.0
2020-10-29,24.962,25.49,24.962,25.428,20.0
2020-10-30,25.288,25.335,25.055,25.335,20.0
2020-10-31,25.288,25.335,25.055,25.335,20.0
2020-11-01,25.288,25.335,25.055,25.335,20.0
2020-11-02,25.521,25.925,25.381,25.925,20.0
2020-11-03,27.183,27.183,26.236,26.251,110.0
2020-11-04,26.22,26.36,25.832,26.36,110.0
2020-11-05,26.935,27.913,26.935,27.913,150.0
2020-11-06,27.898,27.898,27.571,27.571,150.0
2020-11-07,27.898,27.898,27.571,27.571,150.0
2020-11-08,27.898,27.898,27.571,27.571,150.0
2020-11-09,27.913,29.28,27.913,29.265,150.0
2020-11-10,29.311,30.181,29.311,29.979,150.0
2020-11-11,30.041,30.321,29.762,30.119,150.0
2020-11-12,29.202,29.466,28.037,28.643,53.0
2020-11-13,28.255,29.575,28.255,29.575,355.0
2020-11-14,28.255,29.575,28.255,29.575,355.0
2020-11-15,28.255,29.575,28.255,29.575,355.0
2020-11-16,29.513,30.445,29.513,30.352,355.0
2020-11-17,29.513,30.383,29.513,30.29,5.0
2020-11-18,30.989,30.989,30.134,30.336,670.0
2020-11-19,30.165,30.243,29.932,30.165,670.0
2020-11-20,29.746,30.072,29.746,29.932,670.0
2020-11-21,29.746,30.072,29.746,29.932,670.0
2020-11-22,29.746,30.072,29.746,29.932,670.0
2020-11-23,30.088,30.398,30.088,30.134,670.0
2020-11-24,29.529,30.134,29.529,30.134,30.0
2020-11-25,29.762,30.274,29.762,30.243,30.0
2020-11-26,30.29,30.29,30.134,30.196,30.0
2020-11-27,28.488,30.445,28.488,30.445,330.0
2020-11-28,28.488,30.445,28.488,30.445,330.0
2020-11-29,28.488,30.445,28.488,30.445,330.0
2020-11-30,30.445,30.771,29.932,29.932,330.0
2020-12-01,30.119,30.476,30.041,30.429,330.0
2020-12-02,30.29,30.29,29.995,30.196,330.0
2020-12-03,30.134,30.662,30.134,30.585,330.0
2020-12-04,30.6,31.128,30.6,30.833,330.0
2020-12-05,30.6,31.128,30.6,30.833,330.0
2020-12-06,30.6,31.128,30.6,30.833,330.0
2020-12-07,29.047,30.523,29.047,30.398,100.0
2020-12-08,30.585,31.066,30.585,31.066,100.0
2020-12-09,31.16,31.16,30.88,31.051,100.0
2020-12-10,30.927,31.051,30.725,30.818,100.0
2020-12-11,30.678,30.678,30.352,30.585,100.0
2020-12-12,30.678,30.678,30.352,30.585,100.0
2020-12-13,30.678,30.678,30.352,30.585,100.0
2020-12-14,30.445,31.128,30.445,30.771,100.0
2020-12-15,30.352,31.097,30.29,31.097,100.0
2020-12-16,31.128,31.346,30.849,30.942,100.0
2020-12-17,31.113,31.253,30.787,31.066,100.0
2020-12-18,30.507,31.206,30.507,30.849,100.0
2020-12-19,30.507,31.206,30.507,30.849,100.0
2020-12-20,30.507,31.206,30.507,30.849,100.0
2020-12-21,29.964,30.74,29.373,30.74,100.0
2020-12-22,30.6,31.237,30.6,31.113,800.0
2020-12-23,31.268,31.393,30.725,31.393,800.0
2020-12-24,31.393,31.393,31.393,31.393,800.0
2020-12-25,31.393,31.393,31.393,31.393,800.0
2020-12-26,31.393,31.393,31.393,31.393,800.0
2020-12-27,31.393,31.393,31.393,31.393,800.0
2020-12-28,31.253,31.393,30.802,30.958,800.0
2020-12-29,31.004,31.066,30.958,31.066,800.0
2020-12-30,30.554,30.927,30.554,30.864,800.0
2020-12-31,30.864,30.864,30.864,30.864,800.0
2021-01-01,30.864,30.864,30.864,30.864,800.0
2021-01-02,30.864,30.864,30.864,30.864,800.0
2021-01-03,30.864,30.864,30.864,30.864,800.0
2021-01-04,31.035,31.377,30.958,31.175,800.0
2021-01-05,31.097,31.532,30.911,31.237,800.0
2021-01-06,31.284,31.455,31.051,31.455,800.0
2021-01-07,32.604,32.604,31.066,31.066,1000.0
2021-01-08,31.051,31.175,30.678,30.678,1000.0
2021-01-09,31.051,31.175,30.678,30.678,1000.0
2021-01-10,31.051,31.175,30.678,30.678,1000.0
2021-01-11,30.74,30.989,30.445,30.492,1000.0
2021-01-12,30.678,30.74,30.445,30.74,1000.0
2021-01-13,31.051,31.051,30.398,30.802,1000.0
2021-01-14,30.989,31.703,30.725,31.657,1000.0
2021-01-15,31.765,31.827,31.594,31.827,1000.0
2021-01-16,31.765,31.827,31.594,31.827,1000.0
2021-01-17,31.765,31.827,31.594,31.827,1000.0
2021-01-18,31.517,31.672,31.424,31.563,1000.0
2021-01-19,31.455,31.703,31.315,31.455,1000.0
2021-01-20,31.377,32.262,31.377,32.262,1000.0
2021-01-21,30.74,32.635,30.74,32.34,200.0
2021-01-22,32.806,32.806,32.293,32.402,200.0
2021-01-23,32.806,32.806,32.293,32.402,200.0
2021-01-24,32.806,32.806,32.293,32.402,200.0
2021-01-25,32.526,32.526,31.346,31.346,200.0
2021-01-26,31.439,31.905,31.346,31.874,200.0
2021-01-27,32.62,36.146,31.936,36.037,200.0
2021-01-28,35.757,36.13,34.297,35.804,200.0
2021-01-29,35.493,36.503,35.493,36.503,92.0
2021-01-30,35.493,36.503,35.493,36.503,92.0
2021-01-31,35.493,36.503,35.493,36.503,92.0
2021-02-01,36.503,37.668,36.503,36.689,2948.0
2021-02-02,36.612,36.736,34.872,34.872,2948.0
2021-02-03,34.95,35.074,34.468,34.546,2948.0
2021-02-04,34.732,34.732,34.126,34.126,2948.0
2021-02-05,35.183,36.907,35.043,36.829,2948.0
2021-02-06,35.183,36.907,35.043,36.829,2948.0
2021-02-07,35.183,36.907,35.043,36.829,2948.0
2021-02-08,34.95,36.596,34.95,36.519,1000.0
2021-02-09,36.72,36.72,35.944,36.254,1000.0
2021-02-10,36.394,37.0,36.286,36.41,1000.0
2021-02-11,36.348,37.497,36.348,37.497,1000.0
2021-02-12,35.711,37.87,35.711,37.854,435.0
2021-02-13,35.711,37.87,35.711,37.854,435.0
2021-02-14,35.711,37.87,35.711,37.854,435.0
2021-02-15,37.901,37.994,37.715,37.916,435.0
2021-02-16,37.932,37.994,37.792,37.901,435.0
2021-02-17,37.683,37.901,37.513,37.606,435.0
2021-02-18,37.637,37.808,37.513,37.652,435.0
2021-02-19,37.186,37.808,37.186,37.326,435.0
2021-02-20,37.186,37.808,37.186,37.326,435.0
2021-02-21,37.186,37.808,37.186,37.326,435.0
2021-02-22,37.482,37.482,36.907,37.14,435.0
2021-02-23,34.919,36.472,34.919,36.472,100.0
2021-02-24,36.55,36.86,36.55,36.751,100.0
2021-02-25,37.217,37.217,36.689,36.689,100.0
2021-02-26,35.866,36.441,35.866,36.239,100.0
2021-02-27,35.866,36.441,35.866,36.239,100.0
2021-02-28,35.866,36.441,35.866,36.239,100.0
2021-03-01,36.922,37.342,36.922,37.249,100.0
2021-03-02,37.419,37.419,37.14,37.233,100.0
2021-03-03,37.668,38.569,37.59,38.569,100.0
2021-03-04,35.322,37.311,35.322,37.311,33.0
2021-03-05,36.953,36.984,36.72,36.829,33.0
2021-03-06,36.953,36.984,36.72,36.829,33.0
2021-03-07,36.953,36.984,36.72,36.829,33.0
2021-03-08,36.814,37.357,36.814,37.264,33.0
2021-03-09,37.155,38.103,37.155,38.103,33.0
2021-03-10,37.979,38.289,37.73,37.792,33.0
2021-03-11,37.932,38.258,37.652,38.258,33.0
2021-03-12,38.305,38.678,38.103,38.398,33.0
2021-03-13,38.305,38.678,38.103,38.398,33.0
2021-03-14,38.305,38.678,38.103,38.398,33.0
2021-03-15,38.693,38.817,37.839,37.979,33.0
2021-03-16,38.305,38.631,38.025,38.351,33.0
2021-03-17,38.336,39.221,38.336,38.949,33.0
2021-03-18,38.833,39.571,38.833,39.377,33.0
2021-03-19,39.144,39.221,38.771,38.786,33.0
2021-03-20,39.144,39.221,38.771,38.786,33.0
2021-03-21,39.144,39.221,38.771,38.786,33.0
2021-03-22,37.792,39.881,37.792,39.881,160.0
2021-03-23,39.959,40.386,39.959,40.386,160.0
2021-03-24,39.881,40.114,39.648,39.648,160.0
2021-03-25,38.833,39.61,38.833,39.493,4000.0
2021-03-26,38.118,40.076,38.118,39.959,4000.0
2021-03-27,38.118,40.076,38.118,39.959,4000.0
2021-03-28,38.118,40.076,38.118,39.959,4000.0
2021-03-29,39.881,39.881,38.615,38.615,4000.0
2021-03-30,39.066,39.454,39.066,39.377,4000.0
2021-03-31,39.299,39.338,38.802,38.802,4000.0
2021-04-01,38.988,39.338,38.755,39.338,4000.0
2021-04-02,38.988,39.338,38.755,39.338,4000.0
2021-04-03,38.988,39.338,38.755,39.338,4000.0
2021-04-04,38.988,39.338,38.755,39.338,4000.0
2021-04-05,38.988,39.338,38.755,39.338,4000.0
2021-04-06,40.114,40.231,39.687,39.843,4000.0
2021-04-07,39.998,39.998,39.532,39.532,4000.0
2021-04-08,39.804,39.804,38.786,38.833,4000.0
2021-04-09,38.988,38.988,38.476,38.476,4000.0
2021-04-10,38.988,38.988,38.476,38.476,4000.0
2021-04-11,38.988,38.988,38.476,38.476,4000.0
2021-04-12,38.647,38.74,38.445,38.538,4000.0
2021-04-13,38.46,39.105,38.46,38.74,4000.0
2021-04-14,38.988,39.066,38.615,38.911,4000.0
2021-04-15,39.377,39.377,38.74,38.755,4000.0
2021-04-16,38.872,38.872,38.491,38.802,4000.0
2021-04-17,38.872,38.872,38.491,38.802,4000.0
2021-04-18,38.872,38.872,38.491,38.802,4000.0
2021-04-19,38.833,39.338,38.771,38.771,4000.0
2021-04-20,38.833,38.833,37.87,37.963,4000.0
2021-04-21,38.181,38.181,37.683,37.839,4000.0
2021-04-22,38.367,38.367,37.948,38.336,4000.0
2021-04-23,38.243,38.647,38.243,38.522,4000.0
2021-04-24,38.243,38.647,38.243,38.522,4000.0
2021-04-25,38.243,38.647,38.243,38.522,4000.0
2021-04-26,38.833,39.182,38.662,38.988,4000.0
2021-04-27,37.668,40.27,37.668,39.26,13.0
2021-04-28,39.726,39.881,39.338,39.338,13.0
2021-04-29,38.755,39.182,38.445,38.771,13.0
2021-04-30,38.693,38.872,37.87,37.994,13.0
2021-05-01,38.693,38.872,37.87,37.994,13.0
2021-05-02,38.693,38.872,37.87,37.994,13.0
2021-05-03,37.668,38.6,37.668,38.6,100.0
2021-05-04,38.964,39.393,38.848,38.914,100.0
2021-05-05,40.088,40.666,39.889,40.435,100.0
2021-05-06,40.402,40.832,40.088,40.699,100.0
2021-05-07,38.914,40.65,38.914,40.022,290.0
2021-05-08,38.914,40.65,38.914,40.022,290.0
2021-05-09,38.914,40.65,38.914,40.022,290.0
2021-05-10,40.22,40.518,40.121,40.121,290.0
2021-05-11,39.757,39.873,39.195,39.195,290.0
2021-05-12,40.088,40.088,38.749,38.848,200.0
2021-05-13,38.815,39.327,38.319,39.261,200.0
2021-05-14,39.46,39.575,39.195,39.575,200.0
2021-05-15,39.46,39.575,39.195,39.575,200.0
2021-05-16,39.46,39.575,39.195,39.575,200.0
2021-05-17,39.674,40.055,39.658,39.873,200.0
2021-05-18,40.088,41.41,40.088,41.41,450.0
2021-05-19,41.146,41.228,40.22,40.402,450.0
2021-05-20,40.898,40.947,40.369,40.947,450.0
2021-05-21,38.17,39.906,38.17,39.542,240.0
2021-05-22,38.17,39.906,38.17,39.542,240.0
2021-05-23,38.17,39.906,38.17,39.542,240.0
2021-05-24,39.559,39.559,39.559,39.559,240.0
2021-05-25,39.625,39.856,39.41,39.41,240.0
2021-05-26,39.807,40.17,39.807,39.906,240.0
2021-05-27,39.592,40.055,39.592,39.989,240.0
2021-05-28,40.137,40.617,40.137,40.303,240.0
2021-05-29,40.137,40.617,40.137,40.303,240.0
2021-05-30,40.137,40.617,40.137,40.303,240.0
2021-05-31,40.6,40.6,40.22,40.237,240.0
2021-06-01,40.088,40.699,40.088,40.699,2100.0
2021-06-02,40.402,40.6,40.137,40.567,2100.0
2021-06-03,40.914,40.914,40.27,40.567,2100.0
2021-06-04,39.906,40.666,39.906,40.551,2100.0
2021-06-05,39.906,40.666,39.906,40.551,2100.0
2021-06-06,39.906,40.666,39.906,40.551,2100.0
2021-06-07,40.005,40.881,40.005,40.848,2100.0
2021-06-08,40.832,40.947,40.584,40.699,2100.0
2021-06-09,40.501,40.534,40.038,40.435,2100.0
2021-06-10,40.567,40.567,40.286,40.286,2100.0
2021-06-11,40.336,40.501,40.187,40.385,2100.0
2021-06-12,40.336,40.501,40.187,40.385,2100.0
2021-06-13,40.336,40.501,40.187,40.385,2100.0
2021-06-14,40.749,40.749,40.286,40.666,2100.0
2021-06-15,40.997,40.997,40.203,40.303,2100.0
2021-06-16,40.584,40.584,39.807,39.906,2100.0
2021-06-17,39.823,40.137,39.823,40.137,2100.0
2021-06-18,40.286,40.286,39.724,39.856,2100.0
2021-06-19,40.286,40.286,39.724,39.856,2100.0
2021-06-20,40.286,40.286,39.724,39.856,2100.0
2021-06-21,37.856,40.584,37.856,40.584,30.0
2021-06-22,40.6,41.096,40.534,40.766,30.0
2021-06-23,41.311,41.328,40.584,40.584,200.0
2021-06-24,40.501,41.261,40.501,41.162,200.0
2021-06-25,41.179,41.617,41.179,41.617,200.0
2021-06-26,41.179,41.617,41.179,41.617,200.0
2021-06-27,41.179,41.617,41.179,41.617,200.0
2021-06-28,41.741,41.741,41.08,41.08,200.0
2021-06-29,38.897,41.261,38.897,41.261,50.0
2021-06-30,41.278,41.534,40.699,41.534,50.0
2021-07-01,41.493,41.7,41.08,41.576,50.0
2021-07-02,41.617,42.071,41.617,42.071,50.0
2021-07-03,41.617,42.071,41.617,42.071,50.0
2021-07-04,41.617,42.071,41.617,42.071,50.0
2021-07-05,42.03,42.03,41.328,41.493,50.0
2021-07-06,39.476,41.493,39.476,40.964,40.0
2021-07-07,41.212,41.212,40.617,40.832,40.0
2021-07-08,40.551,40.551,39.84,40.203,40.0
2021-07-09,40.137,40.782,40.104,40.782,40.0
2021-07-10,40.137,40.782,40.104,40.782,40.0
2021-07-11,40.137,40.782,40.104,40.782,40.0
2021-07-12,40.732,41.245,40.385,41.245,40.0
2021-07-13,41.328,41.658,41.294,41.294,40.0
2021-07-14,41.261,41.658,41.261,41.576,40.0
2021-07-15,41.7,41.7,40.964,40.997,40.0
2021-07-16,40.898,40.931,40.501,40.584,40.0
2021-07-17,40.898,40.931,40.501,40.584,40.0
2021-07-18,40.898,40.931,40.501,40.584,40.0
2021-07-19,40.468,40.468,39.311,39.41,40.0
2021-07-20,41.311,41.311,39.608,39.757,40.0
2021-07-21,39.922,40.766,39.922,40.766,40.0
2021-07-22,40.98,41.212,40.749,40.782,40.0
2021-07-23,40.551,40.716,40.551,40.683,40.0
2021-07-24,40.551,40.716,40.551,40.683,40.0
2021-07-25,40.551,40.716,40.551,40.683,40.0
2021-07-26,40.303,40.65,40.303,40.518,40.0
2021-07-27,40.749,40.766,39.889,39.939,40.0
2021-07-28,39.774,39.84,39.36,39.724,40.0
2021-07-29,40.121,40.22,39.294,39.641,40.0
2021-07-30,39.179,39.592,39.179,39.426,40.0
2021-07-31,39.179,39.592,39.179,39.426,40.0
2021-08-01,39.179,39.592,39.179,39.426,40.0
2021-08-02,39.476,39.972,39.41,39.708,40.0
2021-08-03,39.906,39.906,39.179,39.311,40.0
2021-08-04,39.063,39.245,38.616,39.145,40.0
2021-08-05,39.658,39.658,38.749,38.964,40.0
2021-08-06,40.088,41.823,39.674,41.823,40.0
2021-08-07,40.088,41.823,39.674,41.823,40.0
2021-08-08,40.088,41.823,39.674,41.823,40.0
2021-08-09,41.947,42.195,41.7,41.989,40.0
2021-08-10,41.947,42.319,41.741,42.278,40.0
2021-08-11,42.237,42.278,41.906,42.237,40.0
2021-08-12,42.154,42.691,42.154,42.691,40.0
2021-08-13,42.774,42.857,42.526,42.65,40.0
2021-08-14,42.774,42.857,42.526,42.65,40.0
2021-08-15,42.774,42.857,42.526,42.65,40.0
2021-08-16,42.526,42.898,42.402,42.733,40.0
2021-08-17,42.443,43.559,42.443,43.022,40.0
2021-08-18,42.981,43.559,42.857,43.477,40.0
2021-08-19,42.981,43.146,42.857,42.981,40.0
2021-08-20,43.146,43.146,42.609,43.063,40.0
2021-08-21,43.146,43.146,42.609,43.063,40.0
2021-08-22,43.146,43.146,42.609,43.063,40.0
2021-08-23,42.898,43.642,42.898,43.394,40.0
2021-08-24,43.477,43.477,43.063,43.229,40.0
2021-08-25,42.857,43.394,42.857,43.27,40.0
2021-08-26,43.105,43.766,43.105,43.642,40.0
2021-08-27,41.7,43.89,41.7,43.89,500.0
2021-08-28,41.7,43.89,41.7,43.89,500.0
2021-08-29,41.7,43.89,41.7,43.89,500.0
2021-08-30,43.973,44.179,43.683,43.931,500.0
2021-08-31,43.89,44.097,43.477,43.518,500.0
2021-09-01,43.849,43.931,43.559,43.601,500.0
2021-09-02,43.187,43.973,43.187,43.89,500.0
2021-09-03,43.931,43.931,43.559,43.766,500.0
2021-09-04,43.931,43.931,43.559,43.766,500.0
2021-09-05,43.931,43.931,43.559,43.766,500.0
2021-09-06,44.014,44.014,43.518,43.518,500.0
2021-09-07,43.477,43.518,43.187,43.353,500.0
2021-09-08,42.981,43.105,42.733,42.774,500.0
2021-09-09,43.353,43.353,42.733,42.939,500.0
2021-09-10,43.105,43.146,42.774,42.774,500.0
2021-09-11,43.105,43.146,42.774,42.774,500.0
2021-09-12,43.105,43.146,42.774,42.774,500.0
2021-09-13,42.361,43.146,42.361,43.063,500.0
2021-09-14,43.105,43.146,42.774,42.857,500.0
2021-09-15,42.939,42.939,42.361,42.361,500.0
2021-09-16,42.526,42.526,41.947,41.989,500.0
2021-09-17,42.154,42.195,41.7,41.741,500.0
2021-09-18,42.154,42.195,41.7,41.741,500.0
2021-09-19,42.154,42.195,41.7,41.741,500.0
2021-09-20,41.328,41.658,40.914,41.493,500.0
2021-09-21,42.03,42.113,41.617,41.617,500.0
2021-09-22,41.823,42.939,41.823,42.65,500.0
2021-09-23,41.658,43.063,41.658,42.319,212.0
2021-09-24,42.071,42.485,41.989,42.443,212.0
2021-09-25,42.071,42.485,41.989,42.443,212.0
2021-09-26,42.071,42.485,41.989,42.443,212.0
2021-09-27,42.609,42.774,42.567,42.567,212.0
2021-09-28,42.443,42.443,42.113,42.237,212.0
2021-09-29,42.154,42.361,41.782,42.071,212.0
2021-09-30,42.154,42.691,42.113,42.691,212.0
2021-10-01,42.361,43.187,42.195,42.981,212.0
2021-10-02,42.361,43.187,42.195,42.981,212.0
2021-10-03,42.361,43.187,42.195,42.981,212.0
2021-10-04,42.857,43.063,42.195,42.195,212.0
2021-10-05,42.237,42.237,41.7,42.03,212.0
2021-10-06,41.658,42.071,41.658,41.7,212.0
2021-10-07,41.823,41.865,41.658,41.865,212.0
2021-10-08,41.989,42.071,41.865,41.947,212.0
2021-10-09,41.989,42.071,41.865,41.947,212.0
2021-10-10,41.989,42.071,41.865,41.947,212.0
2021-10-11,41.534,41.534,40.931,40.947,212.0
2021-10-12,40.402,41.162,40.088,40.782,212.0
2021-10-13,40.749,40.749,40.203,40.237,212.0
2021-10-14,40.402,40.518,40.154,40.518,212.0
2021-10-15,40.6,40.732,40.286,40.732,212.0
2021-10-16,40.6,40.732,40.286,40.732,212.0
2021-10-17,40.6,40.732,40.286,40.732,212.0
2021-10-18,40.666,40.881,40.501,40.881,212.0
2021-10-19,41.162,41.534,40.815,41.534,212.0
2021-10-20,41.617,41.658,41.41,41.617,212.0
2021-10-21,41.162,41.782,41.162,41.576,212.0
2021-10-22,41.7,41.7,41.212,41.212,212.0
2021-10-23,41.7,41.7,41.212,41.212,212.0
2021-10-24,41.7,41.7,41.212,41.212,212.0
2021-10-25,41.311,41.311,40.633,40.633,212.0
2021-10-26,40.848,40.848,40.484,40.617,212.0
2021-10-27,40.451,40.865,40.451,40.551,212.0
2021-10-28,40.518,40.633,40.187,40.451,212.0
2021-10-29,40.303,41.228,40.303,41.228,212.0
2021-10-30,40.303,41.228,40.303,41.228,212.0
2021-10-31,40.303,41.228,40.303,41.228,212.0
2021-11-01,41.328,41.741,41.328,41.741,1000.0
2021-11-02,41.865,41.865,41.617,41.617,1000.0
2021-11-03,41.452,41.452,41.179,41.41,1000.0
2021-11-04,41.989,41.989,41.369,41.493,1000.0
2021-11-05,41.41,41.782,41.03,41.369,1000.0
2021-11-06,41.41,41.782,41.03,41.369,1000.0
2021-11-07,41.41,41.782,41.03,41.369,1000.0
2021-11-08,41.576,41.576,41.328,41.41,1000.0
2021-11-09,41.369,41.576,40.98,41.576,1000.0
2021-11-10,41.328,42.195,41.328,42.154,2040.0
2021-11-11,43.89,43.89,42.278,42.526,40.0
2021-11-12,42.443,42.443,41.576,41.617,40.0
2021-11-13,42.443,42.443,41.576,41.617,40.0
2021-11-14,42.443,42.443,41.576,41.617,40.0
2021-11-15,41.906,42.237,41.576,42.195,40.0
2021-11-16,42.237,42.237,41.452,41.452,40.0
2021-11-17,41.328,41.576,40.633,40.699,40.0
2021-11-18,40.782,40.914,40.501,40.534,40.0
2021-11-19,40.666,40.666,40.402,40.501,40.0
2021-11-20,40.666,40.666,40.402,40.501,40.0
2021-11-21,40.666,40.666,40.402,40.501,40.0
2021-11-22,40.435,40.484,39.774,39.823,40.0
2021-11-23,37.592,39.906,37.592,39.526,500.0
2021-11-24,39.989,39.989,39.112,39.195,500.0
2021-11-25,39.245,39.245,38.782,38.848,500.0
2021-11-26,37.724,38.021,37.641,37.641,500.0
2021-11-27,37.724,38.021,37.641,37.641,500.0
2021-11-28,37.724,38.021,37.641,37.641,500.0
2021-11-29,37.906,38.286,37.823,37.856,500.0
2021-11-30,37.344,37.74,37.079,37.658,500.0
2021-12-01,37.707,38.402,37.707,38.402,500.0
2021-12-02,38.187,38.187,37.625,37.906,500.0
2021-12-03,38.021,38.021,37.509,37.509,500.0
2021-12-04,38.021,38.021,37.509,37.509,500.0
2021-12-05,38.021,38.021,37.509,37.509,500.0
2021-12-06,37.674,37.906,37.393,37.823,500.0
2021-12-07,37.773,38.583,37.773,38.451,500.0
2021-12-08,38.732,38.732,38.22,38.253,500.0
2021-12-09,38.534,38.534,38.021,38.402,500.0
2021-12-10,38.319,38.864,38.021,38.567,500.0
2021-12-11,38.319,38.864,38.021,38.567,500.0
2021-12-12,38.319,38.864,38.021,38.567,500.0
2021-12-13,38.55,38.616,38.054,38.054,500.0
2021-12-14,37.906,37.906,37.36,37.641,500.0
2021-12-15,37.558,37.641,37.393,37.41,500.0
2021-12-16,38.501,38.501,37.443,37.558,500.0
2021-12-17,37.443,37.592,37.261,37.426,500.0
2021-12-18,37.443,37.592,37.261,37.426,500.0
2021-12-19,37.443,37.592,37.261,37.426,500.0
2021-12-20,36.98,37.377,36.914,37.344,500.0
2021-12-21,37.459,37.955,37.459,37.955,500.0
2021-12-22,38.038,38.104,37.939,38.104,500.0
2021-12-23,38.154,38.517,37.939,38.517,500.0
2021-12-24,38.269,38.517,38.269,38.517,500.0
2021-12-25,38.269,38.517,38.269,38.517,500.0
2021-12-26,38.269,38.517,38.269,38.517,500.0
2021-12-27,38.369,38.683,38.369,38.65,500.0
2021-12-28,38.435,38.765,38.435,38.765,500.0
2021-12-29,37.195,38.848,36.996,38.6,305.0
2021-12-30,38.633,38.65,38.517,38.534,305.0
2021-12-31,38.534,38.534,38.534,38.534,305.0
2022-01-01,38.534,38.534,38.534,38.534,305.0
2022-01-02,38.534,38.534,38.534,38.534,305.0
2022-01-03,38.65,39.063,38.22,39.063,305.0
2022-01-04,39.195,39.261,38.616,38.616,305.0
2022-01-05,38.534,39.278,38.534,38.931,305.0
2022-01-06,37.707,39.542,37.707,39.542,60.0
2022-01-07,39.559,40.484,39.41,40.484,60.0
2022-01-08,39.559,40.484,39.41,40.484,60.0
2022-01-09,39.559,40.484,39.41,40.484,60.0
2022-01-10,40.65,40.65,39.228,39.261,60.0
2022-01-11,39.327,40.17,39.327,39.674,60.0
2022-01-12,40.038,40.683,39.972,40.501,60.0
2022-01-13,40.551,40.947,40.551,40.749,60.0
2022-01-14,40.732,40.782,40.253,40.666,60.0
2022-01-15,40.732,40.782,40.253,40.666,60.0
2022-01-16,40.732,40.782,40.253,40.666,60.0
2022-01-17,40.782,41.195,40.749,41.03,60.0
2022-01-18,41.41,41.989,41.146,41.146,60.0
2022-01-19,40.931,41.162,40.501,41.08,60.0
2022-01-20,41.328,41.41,41.129,41.311,60.0
2022-01-21,41.328,41.7,41.08,41.162,60.0
2022-01-22,41.328,41.7,41.08,41.162,60.0
2022-01-23,41.328,41.7,41.08,41.162,60.0
2022-01-24,41.113,41.212,39.906,39.906,60.0
2022-01-25,38.087,40.104,38.087,40.022,500.0
2022-01-26,40.501,41.063,40.501,40.964,500.0
2022-01-27,40.749,40.964,40.253,40.898,500.0
2022-01-28,40.832,40.964,40.451,40.964,500.0
2022-01-29,40.832,40.964,40.451,40.964,500.0
2022-01-30,40.832,40.964,40.451,40.964,500.0
2022-01-31,41.41,41.493,41.261,41.328,500.0
2022-02-01,41.576,42.113,41.534,42.03,500.0
2022-02-02,42.071,42.071,41.782,42.03,500.0
2022-02-03,42.071,42.071,41.658,41.865,500.0
2022-02-04,42.03,42.071,41.741,42.03,500.0
2022-02-05,42.03,42.071,41.741,42.03,500.0
2022-02-06,42.03,42.071,41.741,42.03,500.0
