,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity,CIE SM Equity
2015-03-28,9.3226,9.4243,9.1016,9.3296,205240.0
2015-03-29,9.3226,9.4243,9.1016,9.3296,205240.0
2015-03-30,9.3787,9.6908,9.3717,9.6908,246421.0
2015-03-31,9.6873,9.7504,9.4979,9.7119,195212.0
2015-04-01,9.6031,9.7259,9.6031,9.6873,224611.0
2015-04-02,9.6593,9.8206,9.6593,9.7645,76364.0
2015-04-03,9.6593,9.8206,9.6593,9.7645,76364.0
2015-04-04,9.6593,9.8206,9.6593,9.7645,76364.0
2015-04-05,9.6593,9.8206,9.6593,9.7645,76364.0
2015-04-06,9.6593,9.8206,9.6593,9.7645,76364.0
2015-04-07,9.8206,9.8907,9.6733,9.7645,191390.0
2015-04-08,9.8066,9.8066,9.6487,9.7855,133229.0
2015-04-09,9.8381,9.9188,9.8031,9.8697,104367.0
2015-04-10,9.8767,9.9889,9.8697,9.9679,132539.0
2015-04-11,9.8767,9.9889,9.8697,9.9679,132539.0
2015-04-12,9.8767,9.9889,9.8697,9.9679,132539.0
2015-04-13,9.9679,9.996,9.8802,9.9153,325493.0
2015-04-14,9.9258,9.9539,9.6207,9.6873,241730.0
2015-04-15,9.7224,9.775,9.6242,9.6522,261498.0
2015-04-16,9.6873,9.8171,9.6242,9.6663,83292.0
2015-04-17,9.6382,9.6943,9.3436,9.3646,159732.0
2015-04-18,9.6382,9.6943,9.3436,9.3646,159732.0
2015-04-19,9.6382,9.6943,9.3436,9.3646,159732.0
2015-04-20,9.3717,9.4839,8.6421,9.3576,469238.0
2015-04-21,9.4278,9.7013,9.4243,9.533,231796.0
2015-04-22,9.5996,9.6698,9.3015,9.4734,146943.0
2015-04-23,9.4418,9.7154,9.298,9.7084,180395.0
2015-04-24,9.7715,9.8206,9.7049,9.8136,143292.0
2015-04-25,9.7715,9.8206,9.7049,9.8136,143292.0
2015-04-26,9.7715,9.8206,9.7049,9.8136,143292.0
2015-04-27,9.8206,9.8907,9.7154,9.8627,88267.0
2015-04-28,9.8907,9.8942,9.5119,9.6066,126025.0
2015-04-29,9.6803,9.6803,9.2875,9.2875,159642.0
2015-04-30,9.2945,9.54,9.1437,9.5049,319208.0
2015-05-01,9.2945,9.54,9.1437,9.5049,319208.0
2015-05-02,9.2945,9.54,9.1437,9.5049,319208.0
2015-05-03,9.2945,9.54,9.1437,9.5049,319208.0
2015-05-04,9.7925,9.7925,9.3997,9.54,186532.0
2015-05-05,9.6137,9.7504,9.3296,9.3506,227792.0
2015-05-06,9.4769,9.4769,9.2033,9.291,131471.0
2015-05-07,9.4383,9.4558,9.1367,9.4558,132106.0
2015-05-08,9.5084,9.54,9.3436,9.4839,61454.0
2015-05-09,9.5084,9.54,9.3436,9.4839,61454.0
2015-05-10,9.5084,9.54,9.3436,9.4839,61454.0
2015-05-11,9.5575,9.6382,9.4769,9.554,142342.0
2015-05-12,9.5119,9.6803,9.2805,9.6628,232786.0
2015-05-13,9.6733,9.6873,9.5014,9.6452,139387.0
2015-05-14,9.6277,9.6312,9.4839,9.6207,69139.0
2015-05-15,9.6137,9.6312,9.4699,9.6102,74536.0
2015-05-16,9.6137,9.6312,9.4699,9.6102,74536.0
2015-05-17,9.6137,9.6312,9.4699,9.6102,74536.0
2015-05-18,9.6312,9.6312,9.3997,9.6312,112094.0
2015-05-19,9.6312,9.9048,9.5295,9.8907,274445.0
2015-05-20,9.9258,10.1503,9.9153,10.0521,419292.0
2015-05-21,10.0591,10.0801,9.9995,10.0345,152841.0
2015-05-22,10.031,10.0942,10.01,10.0275,132311.0
2015-05-23,10.031,10.0942,10.01,10.0275,132311.0
2015-05-24,10.031,10.0942,10.01,10.0275,132311.0
2015-05-25,9.996,10.0836,9.8487,9.9679,298241.0
2015-05-26,9.9048,10.0661,9.9048,10.0381,290615.0
2015-05-27,10.0345,10.3116,10.024,10.266,334163.0
2015-05-28,10.266,10.3011,10.1433,10.1643,167779.0
2015-05-29,10.1257,10.1503,10.0345,10.1187,365918.0
2015-05-30,10.1257,10.1503,10.0345,10.1187,365918.0
2015-05-31,10.1257,10.1503,10.0345,10.1187,365918.0
2015-06-01,10.2415,10.2415,9.9925,10.1713,170257.0
2015-06-02,10.2695,10.3748,10.0942,10.3327,189308.0
2015-06-03,10.4309,10.5677,10.3221,10.4274,172864.0
2015-06-04,10.3677,10.473,10.1783,10.3292,236877.0
2015-06-05,10.3046,10.3046,10.0451,10.1292,145736.0
2015-06-06,10.3046,10.3046,10.0451,10.1292,145736.0
2015-06-07,10.3046,10.3046,10.0451,10.1292,145736.0
2015-06-08,10.1047,10.1047,9.8592,9.9398,158268.0
2015-06-09,9.8662,9.9714,9.7504,9.8767,211750.0
2015-06-10,9.8872,10.1187,9.7996,10.0591,235246.0
2015-06-11,10.1047,10.487,10.1047,10.4028,231057.0
2015-06-12,10.3467,10.3607,10.1187,10.231,175489.0
2015-06-13,10.3467,10.3607,10.1187,10.231,175489.0
2015-06-14,10.3467,10.3607,10.1187,10.231,175489.0
2015-06-15,10.1994,10.252,9.9609,10.0556,243620.0
2015-06-16,10.0486,10.2274,9.768,10.2204,262006.0
2015-06-17,10.2204,10.2345,9.9188,9.9188,108855.0
2015-06-18,9.9153,9.9679,9.7504,9.9328,189135.0
2015-06-19,9.9784,10.3257,9.9539,10.1643,374614.0
2015-06-20,9.9784,10.3257,9.9539,10.1643,374614.0
2015-06-21,9.9784,10.3257,9.9539,10.1643,374614.0
2015-06-22,10.3677,10.5151,10.3467,10.4835,192799.0
2015-06-23,10.5221,10.5922,10.4344,10.5571,134065.0
2015-06-24,10.5571,10.5571,10.3467,10.5186,114350.0
2015-06-25,10.3888,10.5571,10.3642,10.5536,77118.0
2015-06-26,10.5221,10.7536,10.48,10.6904,99877.0
2015-06-27,10.5221,10.7536,10.48,10.6904,99877.0
2015-06-28,10.5221,10.7536,10.48,10.6904,99877.0
2015-06-29,9.8451,10.473,9.526,10.1783,539394.0
2015-06-30,10.1503,10.3888,9.9819,10.1924,172202.0
2015-07-01,10.3257,10.6273,10.2836,10.5045,483117.0
2015-07-02,10.4519,10.5887,10.2415,10.3116,98436.0
2015-07-03,10.241,10.4882,10.1421,10.1562,332435.0
2015-07-04,10.241,10.4882,10.1421,10.1562,332435.0
2015-07-05,10.241,10.4882,10.1421,10.1562,332435.0
2015-07-06,10.0291,10.1457,9.9726,10.0574,161033.0
2015-07-07,10.1351,10.1351,9.8879,9.9444,147584.0
2015-07-08,9.9726,9.9726,9.7749,9.8525,198012.0
2015-07-09,9.9938,10.0291,9.8208,9.9726,242638.0
2015-07-10,10.2092,10.3328,10.0786,10.1174,168415.0
2015-07-11,10.2092,10.3328,10.0786,10.1174,168415.0
2015-07-12,10.2092,10.3328,10.0786,10.1174,168415.0
2015-07-13,10.1351,10.2904,10.0997,10.2551,140716.0
2015-07-14,10.2057,10.2057,9.7219,9.8561,517325.0
2015-07-15,9.9196,10.1139,9.8525,10.0291,661938.0
2015-07-16,9.9444,10.2269,9.9444,10.1421,181300.0
2015-07-17,10.2339,10.4882,10.1492,10.3152,413570.0
2015-07-18,10.2339,10.4882,10.1492,10.3152,413570.0
2015-07-19,10.2339,10.4882,10.1492,10.3152,413570.0
2015-07-20,10.4811,10.6224,10.3858,10.6224,286943.0
2015-07-21,10.6471,10.7001,10.5341,10.5941,189194.0
2015-07-22,10.5553,10.6789,10.5447,10.6648,126868.0
2015-07-23,10.693,10.7001,10.4811,10.5518,137725.0
2015-07-24,10.5518,10.5553,10.1951,10.241,153492.0
2015-07-25,10.5518,10.5553,10.1951,10.241,153492.0
2015-07-26,10.5518,10.5553,10.1951,10.241,153492.0
2015-07-27,10.2127,10.3116,10.0009,10.0715,272837.0
2015-07-28,10.1598,10.2763,10.1068,10.1704,137404.0
2015-07-29,10.1421,10.354,10.128,10.2834,118660.0
2015-07-30,10.4034,10.4034,10.0892,10.1033,143876.0
2015-07-31,10.2445,10.2445,10.0927,10.1774,77793.0
2015-08-01,10.2445,10.2445,10.0927,10.1774,77793.0
2015-08-02,10.2445,10.2445,10.0927,10.1774,77793.0
2015-08-03,10.2375,10.3893,10.1633,10.3752,120200.0
2015-08-04,10.3752,10.4105,10.2763,10.4105,72572.0
2015-08-05,10.4105,10.5659,10.3575,10.5235,97862.0
2015-08-06,10.5094,10.799,10.5094,10.7707,304904.0
2015-08-07,10.7707,10.806,10.4953,10.7354,233539.0
2015-08-08,10.7707,10.806,10.4953,10.7354,233539.0
2015-08-09,10.7707,10.806,10.4953,10.7354,233539.0
2015-08-10,10.7354,10.8661,10.5588,10.8272,194258.0
2015-08-11,10.8272,10.8272,10.6436,10.7213,166356.0
2015-08-12,10.6365,10.6365,10.1845,10.2834,242170.0
2015-08-13,10.414,10.4847,10.2763,10.4317,406738.0
2015-08-14,10.414,10.5518,10.3999,10.4776,76130.0
2015-08-15,10.414,10.5518,10.3999,10.4776,76130.0
2015-08-16,10.414,10.5518,10.3999,10.4776,76130.0
2015-08-17,10.5518,10.7213,10.4705,10.6506,142716.0
2015-08-18,10.6083,10.7001,10.5694,10.6224,130497.0
2015-08-19,10.6295,10.6295,10.407,10.4741,92010.0
2015-08-20,10.3999,10.4105,10.0221,10.1209,161701.0
2015-08-21,9.9938,10.0185,9.5877,9.6054,409694.0
2015-08-22,9.9938,10.0185,9.5877,9.6054,409694.0
2015-08-23,9.9938,10.0185,9.5877,9.6054,409694.0
2015-08-24,9.2522,9.2981,8.7013,9.1816,449291.0
2015-08-25,9.2381,9.5771,9.1286,9.4853,485230.0
2015-08-26,9.4641,9.5347,9.0651,9.3864,112980.0
2015-08-27,9.8455,9.8773,9.6195,9.8137,254059.0
2015-08-28,9.8808,9.8879,9.6018,9.7431,68036.0
2015-08-29,9.8808,9.8879,9.6018,9.7431,68036.0
2015-08-30,9.8808,9.8879,9.6018,9.7431,68036.0
2015-08-31,9.6901,9.7749,9.5948,9.7466,76718.0
2015-09-01,9.5559,9.6548,9.3829,9.4959,145331.0
2015-09-02,9.4888,9.563,9.4005,9.4712,154758.0
2015-09-03,9.6371,9.8031,9.5171,9.7325,85405.0
2015-09-04,9.6619,9.6619,9.4182,9.4747,66284.0
2015-09-05,9.6619,9.6619,9.4182,9.4747,66284.0
2015-09-06,9.6619,9.6619,9.4182,9.4747,66284.0
2015-09-07,9.5418,9.6301,9.4606,9.5806,35471.0
2015-09-08,9.6407,9.8561,9.6371,9.8172,90768.0
2015-09-09,9.9938,10.2127,9.9161,9.9232,98302.0
2015-09-10,9.8808,10.0044,9.7325,9.8525,69917.0
2015-09-11,9.8596,9.8596,9.6407,9.7395,59406.0
2015-09-12,9.8596,9.8596,9.6407,9.7395,59406.0
2015-09-13,9.8596,9.8596,9.6407,9.7395,59406.0
2015-09-14,9.7395,9.8066,9.563,9.5983,95171.0
2015-09-15,9.6442,9.7925,9.5983,9.676,239787.0
2015-09-16,9.7819,9.8561,9.5135,9.676,171732.0
2015-09-17,9.7431,9.8102,9.6195,9.6407,203329.0
2015-09-18,9.5912,9.7254,9.4323,9.57,182203.0
2015-09-19,9.5912,9.7254,9.4323,9.57,182203.0
2015-09-20,9.5912,9.7254,9.4323,9.57,182203.0
2015-09-21,9.457,9.5383,9.0333,9.2346,400683.0
2015-09-22,9.2169,9.284,8.0304,8.7931,397547.0
2015-09-23,8.8426,8.9485,8.6166,8.8002,592987.0
2015-09-24,8.8602,9.0015,8.1575,8.3835,624882.0
2015-09-25,8.5283,8.8249,8.5177,8.5636,508049.0
2015-09-26,8.5283,8.8249,8.5177,8.5636,508049.0
2015-09-27,8.5283,8.8249,8.5177,8.5636,508049.0
2015-09-28,8.5459,8.5565,8.3623,8.4788,282838.0
2015-09-29,8.3835,8.5813,8.3341,8.5036,220120.0
2015-09-30,8.6236,8.8002,8.5813,8.7861,264879.0
2015-10-01,8.8708,9.0191,8.7472,8.7755,237094.0
2015-10-02,8.8073,8.9732,8.7013,8.8744,213072.0
2015-10-03,8.8073,8.9732,8.7013,8.8744,213072.0
2015-10-04,8.8073,8.9732,8.7013,8.8744,213072.0
2015-10-05,9.0333,9.0615,8.8708,8.9697,419965.0
2015-10-06,9.005,9.1216,8.832,9.0509,227105.0
2015-10-07,9.0792,9.3158,9.0474,9.1074,290703.0
2015-10-08,9.1004,9.2946,9.0368,9.1145,157237.0
2015-10-09,9.1816,9.2946,9.1639,9.1851,327588.0
2015-10-10,9.1816,9.2946,9.1639,9.1851,327588.0
2015-10-11,9.1816,9.2946,9.1639,9.1851,327588.0
2015-10-12,9.2028,9.4005,9.2028,9.3017,143260.0
2015-10-13,9.2593,9.2628,8.9909,9.0191,156487.0
2015-10-14,8.9379,9.0156,8.8073,8.8355,332226.0
2015-10-15,8.9167,9.0651,8.9167,9.0439,139522.0
2015-10-16,9.0686,9.0792,8.8779,8.9556,126572.0
2015-10-17,9.0686,9.0792,8.8779,8.9556,126572.0
2015-10-18,9.0686,9.0792,8.8779,8.9556,126572.0
2015-10-19,8.9061,9.0368,8.8426,8.998,163515.0
2015-10-20,9.0156,9.0721,8.8532,8.9944,274390.0
2015-10-21,9.0262,9.2699,8.9732,9.1851,111012.0
2015-10-22,9.2098,9.4041,9.1533,9.337,139099.0
2015-10-23,9.5347,9.5524,9.344,9.3723,246009.0
2015-10-24,9.5347,9.5524,9.344,9.3723,246009.0
2015-10-25,9.5347,9.5524,9.344,9.3723,246009.0
2015-10-26,9.6336,9.6336,9.3264,9.4994,137704.0
2015-10-27,9.6265,9.6336,9.4747,9.4747,239831.0
2015-10-28,9.5912,10.015,9.5029,9.9867,214816.0
2015-10-29,10.0574,10.4176,9.8278,10.1103,243077.0
2015-10-30,10.2163,10.3116,10.0291,10.3046,194529.0
2015-10-31,10.2163,10.3116,10.0291,10.3046,194529.0
2015-11-01,10.2163,10.3116,10.0291,10.3046,194529.0
2015-11-02,10.2904,10.467,10.2163,10.4458,218158.0
2015-11-03,10.467,10.527,10.241,10.2834,277165.0
2015-11-04,10.3116,10.3964,10.2339,10.2339,327297.0
2015-11-05,10.2834,10.3187,10.2057,10.2763,221262.0
2015-11-06,10.2622,10.6718,10.2092,10.5871,271105.0
2015-11-07,10.2622,10.6718,10.2092,10.5871,271105.0
2015-11-08,10.2622,10.6718,10.2092,10.5871,271105.0
2015-11-09,10.7354,10.7566,10.4034,10.4882,350389.0
2015-11-10,10.4599,10.5553,10.3434,10.4423,290217.0
2015-11-11,10.4211,10.5729,10.3752,10.4635,167147.0
2015-11-12,10.4776,10.5094,10.1986,10.3187,197075.0
2015-11-13,10.3081,10.4211,10.2587,10.3752,182125.0
2015-11-14,10.3081,10.4211,10.2587,10.3752,182125.0
2015-11-15,10.3081,10.4211,10.2587,10.3752,182125.0
2015-11-16,10.3787,10.3823,10.2022,10.3823,231102.0
2015-11-17,10.4494,10.5906,10.3187,10.4317,400193.0
2015-11-18,10.3964,10.5588,10.354,10.4882,430397.0
2015-11-19,10.5941,10.5941,10.4953,10.5659,231016.0
2015-11-20,10.5941,10.5941,10.467,10.5129,105516.0
2015-11-21,10.5941,10.5941,10.467,10.5129,105516.0
2015-11-22,10.5941,10.5941,10.467,10.5129,105516.0
2015-11-23,10.4564,10.6436,10.4246,10.6083,120990.0
2015-11-24,10.5977,10.5977,10.3893,10.4105,210259.0
2015-11-25,10.4282,10.5482,10.3787,10.5482,64649.0
2015-11-26,10.5306,10.7354,10.467,10.6648,113851.0
2015-11-27,10.5941,10.7425,10.5482,10.686,105281.0
2015-11-28,10.5941,10.7425,10.5482,10.686,105281.0
2015-11-29,10.5941,10.7425,10.5482,10.686,105281.0
2015-11-30,10.7001,10.8696,10.6506,10.8413,158519.0
2015-12-01,10.8131,10.919,10.7177,10.8413,231997.0
2015-12-02,10.8413,10.8413,10.6436,10.753,162672.0
2015-12-03,10.7495,10.753,10.3893,10.5729,130695.0
2015-12-04,10.5588,10.7142,10.3964,10.7036,77251.0
2015-12-05,10.5588,10.7142,10.3964,10.7036,77251.0
2015-12-06,10.5588,10.7142,10.3964,10.7036,77251.0
2015-12-07,10.7142,10.7707,10.6189,10.6895,126410.0
2015-12-08,10.7071,10.7071,10.2798,10.4211,104235.0
2015-12-09,10.4282,10.7142,10.3152,10.5941,198026.0
2015-12-10,10.52,10.52,10.241,10.3646,120781.0
2015-12-11,10.4176,10.4176,9.9797,10.0291,228672.0
2015-12-12,10.4176,10.4176,9.9797,10.0291,228672.0
2015-12-13,10.4176,10.4176,9.9797,10.0291,228672.0
2015-12-14,10.1562,10.2269,10.0221,10.1351,184276.0
2015-12-15,10.1351,10.4741,10.1315,10.3964,88138.0
2015-12-16,10.4882,10.5059,10.2481,10.4529,121940.0
2015-12-17,10.6224,10.7107,10.354,10.4494,142407.0
2015-12-18,10.3046,10.5871,10.2869,10.3469,138344.0
2015-12-19,10.3046,10.5871,10.2869,10.3469,138344.0
2015-12-20,10.3046,10.5871,10.2869,10.3469,138344.0
2015-12-21,10.2339,10.5341,9.962,10.2269,217401.0
2015-12-22,10.3469,10.3999,10.0644,10.1951,138351.0
2015-12-23,10.2375,10.414,10.1174,10.2339,173616.0
2015-12-24,10.2728,10.5447,10.2728,10.5447,32252.0
2015-12-25,10.2728,10.5447,10.2728,10.5447,32252.0
2015-12-26,10.2728,10.5447,10.2728,10.5447,32252.0
2015-12-27,10.2728,10.5447,10.2728,10.5447,32252.0
2015-12-28,10.7213,10.7213,10.3575,10.4882,56892.0
2015-12-29,10.4882,10.5729,10.4494,10.5235,125641.0
2015-12-30,10.5518,10.806,10.4564,10.7848,223461.0
2015-12-31,10.8025,10.912,10.6789,10.912,129426.0
2016-01-01,10.8025,10.912,10.6789,10.912,129426.0
2016-01-02,10.8025,10.912,10.6789,10.912,129426.0
2016-01-03,10.8025,10.912,10.6789,10.912,129426.0
2016-01-04,10.8477,10.8977,10.3553,10.4909,278359.0
2016-01-05,10.5516,10.6122,10.4124,10.5337,139130.0
2016-01-06,10.5623,10.5765,10.2126,10.2768,238585.0
2016-01-07,10.077,10.077,9.4846,9.9235,292757.0
2016-01-08,9.9913,10.1341,9.713,9.7594,238818.0
2016-01-09,9.9913,10.1341,9.713,9.7594,238818.0
2016-01-10,9.9913,10.1341,9.713,9.7594,238818.0
2016-01-11,9.6488,9.9771,9.6488,9.7879,188295.0
2016-01-12,9.8879,9.9913,9.713,9.845,221651.0
2016-01-13,9.9878,10.0484,9.8272,9.9378,208847.0
2016-01-14,9.8843,9.9307,9.4204,9.6024,471797.0
2016-01-15,9.5167,9.5774,9.349,9.4953,191588.0
2016-01-16,9.5167,9.5774,9.349,9.4953,191588.0
2016-01-17,9.5167,9.5774,9.349,9.4953,191588.0
2016-01-18,9.4204,9.5453,9.1635,9.2348,184840.0
2016-01-19,9.3633,9.5167,9.3526,9.4204,321111.0
2016-01-20,9.2884,9.3526,9.1064,9.1956,167124.0
2016-01-21,9.1064,9.4418,9.0992,9.2206,254834.0
2016-01-22,9.4632,9.6845,9.3205,9.581,150957.0
2016-01-23,9.4632,9.6845,9.3205,9.581,150957.0
2016-01-24,9.4632,9.6845,9.3205,9.581,150957.0
2016-01-25,9.738,9.8201,9.4882,9.6666,145786.0
2016-01-26,9.5703,9.8129,9.4133,9.6845,82785.0
2016-01-27,9.6309,9.7737,9.556,9.7237,139292.0
2016-01-28,9.6345,9.7166,9.4026,9.4597,140555.0
2016-01-29,9.5631,9.6309,9.4561,9.5667,91066.0
2016-01-30,9.5631,9.6309,9.4561,9.5667,91066.0
2016-01-31,9.5631,9.6309,9.4561,9.5667,91066.0
2016-02-01,9.6452,9.663,9.4418,9.531,171643.0
2016-02-02,9.4846,9.663,9.3419,9.3419,142617.0
2016-02-03,9.3883,9.4311,9.1528,9.2848,144714.0
2016-02-04,9.4418,9.4418,9.0636,9.3241,167865.0
2016-02-05,9.349,9.6131,9.3062,9.5703,219792.0
2016-02-06,9.349,9.6131,9.3062,9.5703,219792.0
2016-02-07,9.349,9.6131,9.3062,9.5703,219792.0
2016-02-08,9.6702,9.6702,8.8673,8.8994,389948.0
2016-02-09,8.9208,8.9672,8.6175,8.8495,275986.0
2016-02-10,8.8566,9.2884,8.8459,9.0493,134016.0
2016-02-11,8.8495,8.9387,8.6568,8.671,668888.0
2016-02-12,8.7067,8.7781,8.5533,8.721,309893.0
2016-02-13,8.7067,8.7781,8.5533,8.721,309893.0
2016-02-14,8.7067,8.7781,8.5533,8.721,309893.0
2016-02-15,8.9922,9.0885,8.8994,9.0207,138331.0
2016-02-16,9.1813,9.1813,8.8174,9.035,118737.0
2016-02-17,9.1385,9.399,9.0921,9.3776,117596.0
2016-02-18,9.4882,9.4918,9.1278,9.2063,146582.0
2016-02-19,9.2063,9.3098,9.0814,9.2206,101596.0
2016-02-20,9.2063,9.3098,9.0814,9.2206,101596.0
2016-02-21,9.2063,9.3098,9.0814,9.2206,101596.0
2016-02-22,9.4311,9.9913,9.2848,9.6202,150395.0
2016-02-23,9.6131,9.6559,9.4061,9.5774,138369.0
2016-02-24,9.6309,9.6309,9.2348,9.3883,218217.0
2016-02-25,9.5952,9.5952,9.2563,9.4168,344107.0
2016-02-26,9.6167,9.8664,9.5346,9.6773,161258.0
2016-02-27,9.6167,9.8664,9.5346,9.6773,161258.0
2016-02-28,9.6167,9.8664,9.5346,9.6773,161258.0
2016-02-29,9.5167,9.8914,9.5167,9.8914,222230.0
2016-03-01,9.9057,10.1983,9.763,10.1055,175672.0
2016-03-02,10.2054,10.3125,10.1376,10.3125,309931.0
2016-03-03,10.3482,10.366,10.027,10.2447,305276.0
2016-03-04,10.2768,10.4195,10.1555,10.3981,128773.0
2016-03-05,10.2768,10.4195,10.1555,10.3981,128773.0
2016-03-06,10.2768,10.4195,10.1555,10.3981,128773.0
2016-03-07,10.4195,10.4267,10.184,10.4195,139712.0
2016-03-08,10.3339,10.3981,10.2304,10.3232,163765.0
2016-03-09,10.2875,10.705,10.2732,10.5623,365214.0
2016-03-10,10.5623,10.8477,10.2804,10.4909,463448.0
2016-03-11,10.5623,10.7121,10.5302,10.7014,564371.0
2016-03-12,10.5623,10.7121,10.5302,10.7014,564371.0
2016-03-13,10.5623,10.7121,10.5302,10.7014,564371.0
2016-03-14,10.8477,10.8477,10.655,10.8156,262491.0
2016-03-15,10.755,10.8299,10.4338,10.7942,348945.0
2016-03-16,10.8477,11.0261,10.8192,10.9905,658387.0
2016-03-17,10.9905,10.9905,10.7621,10.9334,751725.0
2016-03-18,10.9048,11.1189,10.8656,10.8977,453128.0
2016-03-19,10.9048,11.1189,10.8656,10.8977,453128.0
2016-03-20,10.9048,11.1189,10.8656,10.8977,453128.0
2016-03-21,10.9548,11.0618,10.9298,11.0119,595859.0
2016-03-22,10.9869,11.1261,10.7978,11.1261,183860.0
2016-03-23,11.1332,11.251,11.0975,11.2046,336504.0
2016-03-24,11.1189,11.2046,11.0404,11.0511,64452.0
2016-03-25,11.1189,11.2046,11.0404,11.0511,64452.0
2016-03-26,11.1189,11.2046,11.0404,11.0511,64452.0
2016-03-27,11.1189,11.2046,11.0404,11.0511,64452.0
2016-03-28,11.1189,11.2046,11.0404,11.0511,64452.0
2016-03-29,11.151,11.151,10.9405,11.0476,192378.0
2016-03-30,11.0761,11.3473,11.0511,11.3045,308550.0
2016-03-31,11.2652,11.3794,11.2331,11.3116,191058.0
2016-04-01,11.2188,11.2617,11.0226,11.0832,478259.0
2016-04-02,11.2188,11.2617,11.0226,11.0832,478259.0
2016-04-03,11.2188,11.2617,11.0226,11.0832,478259.0
2016-04-04,11.0868,11.2046,10.9298,11.0261,243328.0
2016-04-05,10.9369,10.9369,10.7228,10.8228,148526.0
2016-04-06,10.8263,10.9048,10.7621,10.8549,159186.0
2016-04-07,10.812,10.8977,10.6693,10.7835,251449.0
2016-04-08,10.812,11.0154,10.8013,11.0154,307548.0
2016-04-09,10.812,11.0154,10.8013,11.0154,307548.0
2016-04-10,10.812,11.0154,10.8013,11.0154,307548.0
2016-04-11,10.9369,11.1582,10.9262,11.0832,101523.0
2016-04-12,11.1796,11.3116,11.0083,11.2759,158482.0
2016-04-13,11.3259,11.4401,11.3188,11.3723,343784.0
2016-04-14,11.4115,11.4543,11.1689,11.4044,213601.0
2016-04-15,11.3009,11.3616,11.0654,11.1689,247973.0
2016-04-16,11.3009,11.3616,11.0654,11.1689,247973.0
2016-04-17,11.3009,11.3616,11.0654,11.1689,247973.0
2016-04-18,11.0797,11.1617,11.0083,11.1082,416627.0
2016-04-19,11.1689,11.3473,11.1118,11.2474,220295.0
2016-04-20,11.1903,11.3259,11.1725,11.1832,132261.0
2016-04-21,11.1939,11.2724,11.1296,11.2331,137759.0
2016-04-22,11.1867,11.1867,10.9726,11.0119,183302.0
2016-04-23,11.1867,11.1867,10.9726,11.0119,183302.0
2016-04-24,11.1867,11.1867,10.9726,11.0119,183302.0
2016-04-25,11.0476,11.3009,11.0297,11.2795,139499.0
2016-04-26,11.3045,11.3937,11.0547,11.2617,617221.0
2016-04-27,11.2617,11.4865,11.226,11.383,126251.0
2016-04-28,11.3402,11.3402,11.2117,11.2831,157910.0
2016-04-29,11.3045,11.4115,11.2402,11.251,130748.0
2016-04-30,11.3045,11.4115,11.2402,11.251,130748.0
2016-05-01,11.3045,11.4115,11.2402,11.251,130748.0
2016-05-02,11.2759,11.3758,11.2081,11.2831,69064.0
2016-05-03,11.3544,11.3544,10.912,11.069,112478.0
2016-05-04,11.0618,11.1368,11.0047,11.0618,121122.0
2016-05-05,11.1832,11.2153,11.0226,11.0583,67512.0
2016-05-06,11.0261,11.1154,10.9691,10.9905,79226.0
2016-05-07,11.0261,11.1154,10.9691,10.9905,79226.0
2016-05-08,11.0261,11.1154,10.9691,10.9905,79226.0
2016-05-09,11.0261,11.0761,10.9548,10.9691,96175.0
2016-05-10,10.9905,11.2046,10.9691,11.1332,491623.0
2016-05-11,11.1475,11.4615,11.1261,11.4187,313072.0
2016-05-12,11.4758,11.4829,11.226,11.2795,151473.0
2016-05-13,11.1939,11.4365,11.1939,11.3223,164309.0
2016-05-14,11.1939,11.4365,11.1939,11.3223,164309.0
2016-05-15,11.1939,11.4365,11.1939,11.3223,164309.0
2016-05-16,11.3045,11.4151,11.2117,11.3045,51726.0
2016-05-17,11.4115,11.4115,11.1725,11.2795,131151.0
2016-05-18,11.2438,11.3009,11.1403,11.2117,114749.0
2016-05-19,11.1903,11.2046,11.019,11.1939,110719.0
2016-05-20,11.2759,11.3901,11.2224,11.2866,94140.0
2016-05-21,11.2759,11.3901,11.2224,11.2866,94140.0
2016-05-22,11.2759,11.3901,11.2224,11.2866,94140.0
2016-05-23,11.3009,11.3723,11.1867,11.2724,120810.0
2016-05-24,11.226,11.4044,11.2081,11.3223,139052.0
2016-05-25,11.3437,11.7969,11.3437,11.7612,274166.0
2016-05-26,11.7755,11.8861,11.7612,11.8397,273597.0
2016-05-27,11.8897,12.0146,11.8611,11.8611,221684.0
2016-05-28,11.8897,12.0146,11.8611,11.8611,221684.0
2016-05-29,11.8897,12.0146,11.8611,11.8611,221684.0
2016-05-30,11.9718,11.986,11.2759,11.8611,91972.0
2016-05-31,11.8861,11.9396,11.7826,11.9182,197481.0
2016-06-01,11.8897,12.1395,11.8897,12.0324,501119.0
2016-06-02,12.1109,12.1109,11.9967,12.0859,241764.0
2016-06-03,12.061,12.1002,11.8504,11.9182,296821.0
2016-06-04,12.061,12.1002,11.8504,11.9182,296821.0
2016-06-05,12.061,12.1002,11.8504,11.9182,296821.0
2016-06-06,11.8861,12.0467,11.5221,11.6827,572890.0
2016-06-07,11.7041,12.0467,11.7041,12.0074,278825.0
2016-06-08,12.0253,12.061,11.8683,11.9539,131190.0
2016-06-09,11.6328,11.7041,11.5293,11.5614,5691433.0
