,ACS SM Equity,ACS SM Equity,ACS SM Equity,ACS SM Equity,ACS SM Equity
2020-05-06,16.9453,17.5296,16.7234,17.256,2466034.0
2020-05-07,17.3077,17.5001,17.293,17.3225,1253841.0
2020-05-08,17.5296,17.7146,17.4113,17.5592,1233663.0
2020-05-09,17.5296,17.7146,17.4113,17.5592,1233663.0
2020-05-10,17.5296,17.7146,17.4113,17.5592,1233663.0
2020-05-11,17.8477,17.9069,17.4705,17.4927,1260395.0
2020-05-12,17.4853,17.6998,17.3151,17.6406,1450984.0
2020-05-13,17.3151,17.648,17.1598,17.2782,1242184.0
2020-05-14,17.182,17.3299,16.3388,16.4941,1864143.0
2020-05-15,16.4941,16.7752,16.2722,16.2722,1853096.0
2020-05-16,16.4941,16.7752,16.2722,16.2722,1853096.0
2020-05-17,16.4941,16.7752,16.2722,16.2722,1853096.0
2020-05-18,16.3684,17.0637,16.3684,17.0637,1620638.0
2020-05-19,17.1598,17.2264,14.9631,15.4586,3855426.0
2020-05-20,15.2293,15.429,14.5785,15.0296,3158979.0
2020-05-21,14.8373,15.6583,14.756,15.3477,1749226.0
2020-05-22,15.185,15.5252,15.0444,15.2293,1359914.0
2020-05-23,15.185,15.5252,15.0444,15.2293,1359914.0
2020-05-24,15.185,15.5252,15.0444,15.2293,1359914.0
2020-05-25,15.4364,16.3462,15.3255,16.2353,1308153.0
2020-05-26,16.5015,17.8847,16.4128,17.8107,2601436.0
2020-05-27,17.7515,18.2101,17.1894,17.2412,3769871.0
2020-05-28,17.5518,17.7367,17.145,17.5444,1559085.0
2020-05-29,17.2338,17.4853,16.8788,16.9749,2240521.0
2020-05-30,17.2338,17.4853,16.8788,16.9749,2240521.0
2020-05-31,17.2338,17.4853,16.8788,16.9749,2240521.0
2020-06-01,17.3447,17.8107,17.182,17.6406,1177623.0
2020-06-02,17.7072,18.2471,17.6776,18.0474,1169435.0
2020-06-03,18.3285,19.2826,18.2693,19.2752,1620876.0
2020-06-04,19.0829,19.4749,18.6761,18.7723,2072156.0
2020-06-05,19.1643,19.4897,19.0163,19.2678,1879892.0
2020-06-06,19.1643,19.4897,19.0163,19.2678,1879892.0
2020-06-07,19.1643,19.4897,19.0163,19.2678,1879892.0
2020-06-08,19.2308,20.2663,19.0237,19.6968,1672082.0
2020-06-09,19.6894,19.8004,18.5282,19.0903,2010737.0
2020-06-10,18.9941,19.4527,18.1805,18.2693,1173470.0
2020-06-11,17.7811,17.7959,16.9083,16.9083,1666858.0
2020-06-12,16.8492,17.3373,16.4424,16.7382,1771443.0
2020-06-13,16.8492,17.3373,16.4424,16.7382,1771443.0
2020-06-14,16.8492,17.3373,16.4424,16.7382,1771443.0
2020-06-15,16.2722,17.1524,15.9616,17.0193,1812282.0
2020-06-16,17.7811,18.4542,17.4557,18.2027,2072757.0
2020-06-17,18.1879,18.4912,17.5962,17.7885,3078288.0
2020-06-18,17.685,18.114,17.2634,17.6406,1577367.0
2020-06-19,17.8033,18.1657,17.5666,17.5666,5077474.0
2020-06-20,17.8033,18.1657,17.5666,17.5666,5077474.0
2020-06-21,17.8033,18.1657,17.5666,17.5666,5077474.0
2020-06-22,17.5296,17.6332,17.1228,17.5075,1451725.0
2020-06-23,17.7352,18.6149,17.6253,18.0023,1855241.0
2020-06-24,17.9709,18.3793,17.099,17.154,2116034.0
2020-06-25,17.2011,17.7902,16.9734,17.6331,1974596.0
2020-06-26,17.7667,17.8452,17.264,17.264,1257065.0
2020-06-27,17.7667,17.8452,17.264,17.264,1257065.0
2020-06-28,17.7667,17.8452,17.264,17.264,1257065.0
2020-06-29,17.0441,17.8295,17.0126,17.7431,1242558.0
2020-06-30,17.6724,17.8845,17.4839,17.6253,1689256.0
2020-07-01,17.5546,17.8688,17.2247,17.696,1455229.0
2020-07-02,17.9175,18.6848,17.8621,18.582,1683707.0
2020-07-03,18.6057,18.6848,18.0915,18.4158,861870.0
2020-07-04,18.6057,18.6848,18.0915,18.4158,861870.0
2020-07-05,18.6057,18.6848,18.0915,18.4158,861870.0
2020-07-06,18.7323,19.3018,18.6848,18.8984,2003123.0
2020-07-07,18.8905,18.8984,18.4158,18.5108,1363411.0
2020-07-08,18.313,18.6294,18.0994,18.2972,1013890.0
2020-07-09,18.4633,18.5661,18.0203,18.0203,881352.0
2020-07-10,17.9254,18.9458,17.8937,18.8193,1115776.0
2020-07-11,17.9254,18.9458,17.8937,18.8193,1115776.0
2020-07-12,17.9254,18.9458,17.8937,18.8193,1115776.0
2020-07-13,18.9854,19.3414,18.8272,19.0961,1135396.0
2020-07-14,18.8826,18.9775,18.2576,18.6532,1327598.0
2020-07-15,18.8588,19.1832,18.6215,19.1515,1271955.0
2020-07-16,19.112,19.2385,18.669,18.7164,1246444.0
2020-07-17,18.7164,18.843,18.4317,18.6373,805951.0
2020-07-18,18.7164,18.843,18.4317,18.6373,805951.0
2020-07-19,18.7164,18.843,18.4317,18.6373,805951.0
2020-07-20,18.6452,18.6848,18.2734,18.5187,711713.0
2020-07-21,18.8193,18.93,18.4079,18.4396,859705.0
2020-07-22,18.3526,18.5503,18.2418,18.4949,688710.0
2020-07-23,18.5899,18.6927,18.2655,18.4,570973.0
2020-07-24,18.1943,18.4,17.6248,17.6248,1053227.0
2020-07-25,18.1943,18.4,17.6248,17.6248,1053227.0
2020-07-26,18.1943,18.4,17.6248,17.6248,1053227.0
2020-07-27,17.5773,17.6248,16.9286,17.0078,1496908.0
2020-07-28,16.9682,17.3795,16.8733,16.9207,886965.0
2020-07-29,16.9128,17.0078,16.723,16.7783,746933.0
2020-07-30,16.7783,16.7942,15.7421,15.8844,1273964.0
2020-07-31,15.9161,16.1534,15.4533,15.4652,1636016.0
2020-08-01,15.9161,16.1534,15.4533,15.4652,1636016.0
2020-08-02,15.9161,16.1534,15.4533,15.4652,1636016.0
2020-08-03,15.4415,15.9003,15.129,15.8844,1419189.0
2020-08-04,16.1297,16.5727,15.9952,16.4698,1278742.0
2020-08-05,16.6122,16.9998,16.6122,16.8733,950876.0
2020-08-06,16.8179,16.8179,16.2642,16.5806,786082.0
2020-08-07,16.4145,16.5331,15.9082,16.2167,1036559.0
2020-08-08,16.4145,16.5331,15.9082,16.2167,1036559.0
2020-08-09,16.4145,16.5331,15.9082,16.2167,1036559.0
2020-08-10,16.3195,16.723,16.2325,16.723,812492.0
2020-08-11,16.9682,17.6643,16.9682,17.6248,947519.0
2020-08-12,17.5061,17.5931,17.2292,17.2292,578339.0
2020-08-13,17.2372,17.3954,17.0236,17.0236,771586.0
2020-08-14,17.0078,17.0078,16.2009,16.8258,869349.0
2020-08-15,17.0078,17.0078,16.2009,16.8258,869349.0
2020-08-16,17.0078,17.0078,16.2009,16.8258,869349.0
2020-08-17,16.7625,16.9207,16.5331,16.7388,842990.0
2020-08-18,16.6122,17.1422,16.4619,16.7309,631806.0
2020-08-19,16.7071,17.1739,16.5094,17.1739,635549.0
2020-08-20,16.8258,16.9445,16.5885,16.8812,534334.0
2020-08-21,16.9919,17.1739,16.6043,17.0869,766630.0
2020-08-22,16.9919,17.1739,16.6043,17.0869,766630.0
2020-08-23,16.9919,17.1739,16.6043,17.0869,766630.0
2020-08-24,17.2372,17.4507,17.0552,17.4507,730039.0
2020-08-25,17.4824,17.6643,16.9761,16.9761,770626.0
2020-08-26,16.9128,17.1422,16.6755,16.8654,610467.0
2020-08-27,16.7704,17.0236,16.6755,16.81,599727.0
2020-08-28,16.8812,16.9761,16.6913,16.7863,524333.0
2020-08-29,16.8812,16.9761,16.6913,16.7863,524333.0
2020-08-30,16.8812,16.9761,16.6913,16.7863,524333.0
2020-08-31,16.9998,16.9998,16.2325,16.2325,1066986.0
2020-09-01,16.5806,16.5806,16.0031,16.2325,718210.0
2020-09-02,16.3037,16.5964,16.2325,16.5015,643283.0
2020-09-03,16.628,17.071,16.5885,16.6597,801043.0
2020-09-04,16.6122,16.7625,16.3037,16.3591,895795.0
2020-09-05,16.6122,16.7625,16.3037,16.3591,895795.0
2020-09-06,16.6122,16.7625,16.3037,16.3591,895795.0
2020-09-07,16.4698,16.8416,16.3749,16.8179,606735.0
2020-09-08,16.8021,17.0552,16.2009,16.3274,904073.0
2020-09-09,16.28,16.5885,16.1771,16.5648,760607.0
2020-09-10,16.541,16.7704,16.4382,16.5252,686378.0
2020-09-11,16.5252,16.8179,16.3907,16.8021,688501.0
2020-09-12,16.5252,16.8179,16.3907,16.8021,688501.0
2020-09-13,16.5252,16.8179,16.3907,16.8021,688501.0
2020-09-14,16.9761,17.071,16.6992,16.6992,745104.0
2020-09-15,16.7467,16.8258,16.5885,16.6518,648178.0
2020-09-16,16.6518,16.897,16.4936,16.897,741962.0
2020-09-17,16.6518,16.8416,16.541,16.7388,667949.0
2020-09-18,16.7863,16.7863,16.0427,16.0427,2366313.0
2020-09-19,16.7863,16.7863,16.0427,16.0427,2366313.0
2020-09-20,16.7863,16.7863,16.0427,16.0427,2366313.0
2020-09-21,15.8844,15.8844,14.4012,14.4012,2176025.0
2020-09-22,14.8719,14.8719,14.4645,14.6425,1331781.0
2020-09-23,14.8165,15.5997,14.686,15.3465,1209398.0
2020-09-24,15.0894,15.5324,15.038,15.3149,852236.0
2020-09-25,15.2793,15.3268,14.7176,15.0222,931215.0
2020-09-26,15.2793,15.3268,14.7176,15.0222,931215.0
2020-09-27,15.2793,15.3268,14.7176,15.0222,931215.0
2020-09-28,15.3188,15.7144,15.2516,15.568,678104.0
2020-09-29,15.4533,15.4533,15.0262,15.0262,718699.0
2020-09-30,14.951,15.5364,14.8521,15.3188,811129.0
2020-10-01,15.3742,15.4889,14.7216,14.7216,869542.0
2020-10-02,15.0301,18.5266,14.9154,18.5266,5239030.0
2020-10-03,15.0301,18.5266,14.9154,18.5266,5239030.0
2020-10-04,15.0301,18.5266,14.9154,18.5266,5239030.0
2020-10-05,18.5266,19.2702,17.8937,19.1199,2030132.0
2020-10-06,19.1357,19.9821,19.0329,19.7606,1601769.0
2020-10-07,19.6894,19.8793,18.7006,19.4759,1234756.0
2020-10-08,19.729,20.0771,19.6815,19.8872,793841.0
2020-10-09,19.8714,20.1641,19.3256,19.4759,759424.0
2020-10-10,19.8714,20.1641,19.3256,19.4759,759424.0
2020-10-11,19.8714,20.1641,19.3256,19.4759,759424.0
2020-10-12,19.5233,19.547,19.0724,19.1673,569396.0
2020-10-13,19.0329,19.1436,18.5266,18.574,795146.0
2020-10-14,18.5582,19.0012,18.4237,18.8984,480831.0
2020-10-15,18.5345,18.5345,18.1706,18.4712,696411.0
2020-10-16,18.5424,18.6452,18.1864,18.4396,664375.0
2020-10-17,18.5424,18.6452,18.1864,18.4396,664375.0
2020-10-18,18.5424,18.6452,18.1864,18.4396,664375.0
2020-10-19,18.5345,18.8509,18.1943,18.3446,513380.0
2020-10-20,18.226,18.5582,18.1311,18.2181,631772.0
2020-10-21,18.3526,18.3526,17.8621,17.87,956673.0
2020-10-22,17.7988,18.0361,17.4587,17.9254,2047099.0
2020-10-23,17.8621,18.3526,17.7988,18.1152,943217.0
2020-10-24,17.8621,18.3526,17.7988,18.1152,943217.0
2020-10-25,17.8621,18.3526,17.7988,18.1152,943217.0
2020-10-26,17.87,18.0361,17.2055,17.2055,959082.0
2020-10-27,17.1739,17.2213,16.3591,16.6122,1322054.0
2020-10-28,16.2958,16.5568,15.8844,15.8844,1210161.0
2020-10-29,15.9636,16.5252,15.4415,16.1851,1716003.0
2020-10-30,16.0189,16.3749,15.8291,16.1376,1175194.0
2020-10-31,16.0189,16.3749,15.8291,16.1376,1175194.0
2020-11-01,16.0189,16.3749,15.8291,16.1376,1175194.0
2020-11-02,16.1534,17.609,15.9952,17.427,1683165.0
2020-11-03,17.6406,17.7672,16.9682,17.6643,1404568.0
2020-11-04,17.1264,17.601,16.9682,17.2213,1121790.0
2020-11-05,17.3084,17.87,17.2372,17.87,2615072.0
2020-11-06,17.6564,17.9254,17.5615,17.7434,606339.0
2020-11-07,17.6564,17.9254,17.5615,17.7434,606339.0
2020-11-08,17.6564,17.9254,17.5615,17.7434,606339.0
2020-11-09,18.0915,19.8635,18.0203,19.5629,1676443.0
2020-11-10,19.5312,20.5675,19.1515,20.3935,2233781.0
2020-11-11,20.3935,20.7415,19.6894,19.816,1151627.0
2020-11-12,19.4838,19.8002,19.3967,19.6262,688090.0
2020-11-13,19.4284,19.9821,19.4284,19.9821,603979.0
2020-11-14,19.4284,19.9821,19.4284,19.9821,603979.0
2020-11-15,19.4284,19.9821,19.4284,19.9821,603979.0
2020-11-16,20.2432,21.0817,19.99,20.528,1069325.0
2020-11-17,20.433,20.5596,20.0771,20.528,790352.0
2020-11-18,20.4726,20.6862,20.3302,20.6466,943427.0
2020-11-19,20.3856,20.5042,20.1483,20.1957,468977.0
2020-11-20,20.1957,20.3539,20.0375,20.1403,552046.0
2020-11-21,20.1957,20.3539,20.0375,20.1403,552046.0
2020-11-22,20.1957,20.3539,20.0375,20.1403,552046.0
2020-11-23,20.346,20.8444,20.3381,20.8444,620413.0
2020-11-24,20.9314,22.0072,20.9314,21.9519,1098168.0
2020-11-25,22.1259,22.2999,21.4535,22.0547,1564668.0
2020-11-26,22.1022,22.1022,21.4298,21.4298,1533365.0
2020-11-27,21.3586,21.4614,21.0105,21.2162,475025.0
2020-11-28,21.3586,21.4614,21.0105,21.2162,475025.0
2020-11-29,21.3586,21.4614,21.0105,21.2162,475025.0
2020-11-30,21.1529,21.4377,20.7336,20.9551,1184223.0
2020-12-01,21.1133,21.5089,20.7336,20.8681,591952.0
2020-12-02,20.7257,21.232,20.6229,21.232,649568.0
2020-12-03,21.0421,21.2636,20.9077,21.0659,2220490.0
2020-12-04,21.1133,21.9123,21.0263,21.7699,776963.0
2020-12-05,21.1133,21.9123,21.0263,21.7699,776963.0
2020-12-06,21.1133,21.9123,21.0263,21.7699,776963.0
2020-12-07,21.7541,21.8332,21.3428,21.4535,519937.0
2020-12-08,21.3902,21.4772,21.0342,21.1845,349220.0
2020-12-09,21.3744,21.6354,21.3032,21.6117,927681.0
2020-12-10,21.5405,21.5959,20.8048,20.9868,746931.0
2020-12-11,20.971,21.1133,20.4884,21.1054,632540.0
2020-12-12,20.971,21.1133,20.4884,21.1054,632540.0
2020-12-13,20.971,21.1133,20.4884,21.1054,632540.0
2020-12-14,21.3348,21.6987,20.8602,20.9789,725313.0
2020-12-15,21.0342,21.6354,20.876,21.6117,772476.0
2020-12-16,21.6592,21.7699,21.0659,21.3269,873872.0
2020-12-17,21.5168,21.5168,21.0738,21.1371,3464728.0
2020-12-18,21.0184,21.4219,20.6941,20.8127,1388289.0
2020-12-19,21.0184,21.4219,20.6941,20.8127,1388289.0
2020-12-20,21.0184,21.4219,20.6941,20.8127,1388289.0
2020-12-21,20.2432,20.8286,19.6815,20.7099,1356654.0
2020-12-22,20.9314,21.1766,20.7257,21.0342,506720.0
2020-12-23,21.2162,21.8728,21.1529,21.588,746451.0
2020-12-24,21.6038,21.6038,21.2478,21.5405,132632.0
2020-12-25,21.6038,21.6038,21.2478,21.5405,132632.0
2020-12-26,21.6038,21.6038,21.2478,21.5405,132632.0
2020-12-27,21.6038,21.6038,21.2478,21.5405,132632.0
2020-12-28,21.762,21.9044,21.5484,21.6196,338405.0
2020-12-29,21.7462,21.8807,21.4693,21.5326,409765.0
2020-12-30,21.5326,21.8728,21.3981,21.6908,511234.0
2020-12-31,21.6908,21.8174,21.4772,21.4772,379705.0
2021-01-01,21.6908,21.8174,21.4772,21.4772,379705.0
2021-01-02,21.6908,21.8174,21.4772,21.4772,379705.0
2021-01-03,21.6908,21.8174,21.4772,21.4772,379705.0
2021-01-04,21.7462,22.2604,21.2716,21.3665,1275167.0
2021-01-05,21.1924,21.7225,21.1608,21.7145,444721.0
2021-01-06,21.9044,22.4819,21.849,22.1892,809842.0
2021-01-07,22.3632,22.4028,21.8016,21.944,2174604.0
2021-01-08,22.1101,22.3158,21.944,21.9993,515619.0
2021-01-09,22.1101,22.3158,21.944,21.9993,515619.0
2021-01-10,22.1101,22.3158,21.944,21.9993,515619.0
2021-01-11,21.9993,22.4502,21.9202,22.2525,3601480.0
2021-01-12,22.3474,23.0989,22.2287,23.0435,2142636.0
2021-01-13,23.0435,23.0514,22.561,22.6638,1698942.0
2021-01-14,22.6638,23.3125,22.474,23.1385,774985.0
2021-01-15,22.9802,23.3204,22.6401,22.8695,1880732.0
2021-01-16,22.9802,23.3204,22.6401,22.8695,1880732.0
2021-01-17,22.9802,23.3204,22.6401,22.8695,1880732.0
2021-01-18,22.7587,22.9723,22.5372,22.9723,592480.0
2021-01-19,23.1068,23.1622,22.7113,22.9011,661235.0
2021-01-20,22.9486,23.1305,22.7983,22.8299,525332.0
2021-01-21,22.8141,23.004,21.849,21.8569,1037063.0
2021-01-22,21.8023,21.8023,21.3921,21.7138,1066430.0
2021-01-23,21.8023,21.8023,21.3921,21.7138,1066430.0
2021-01-24,21.8023,21.8023,21.3921,21.7138,1066430.0
2021-01-25,21.8103,21.8666,21.0302,21.2876,865686.0
2021-01-26,20.9096,21.5208,20.9096,21.1106,496581.0
2021-01-27,20.99,21.1428,20.2099,20.4834,1198528.0
2021-01-28,20.2099,21.2554,20.1858,21.1187,573606.0
2021-01-29,20.7488,20.9981,20.4994,20.6844,824280.0
2021-01-30,20.7488,20.9981,20.4994,20.6844,824280.0
2021-01-31,20.7488,20.9981,20.4994,20.6844,824280.0
2021-02-01,20.9096,21.0785,20.7648,21.0785,519666.0
2021-02-02,21.1669,21.6575,21.1428,21.4886,521702.0
2021-02-03,21.746,21.9068,21.2232,21.2554,587641.0
2021-02-04,21.2795,21.4806,21.1348,21.2313,470504.0
2021-02-05,21.2715,21.8747,21.2634,21.2795,918871.0
2021-02-06,21.2715,21.8747,21.2634,21.2795,918871.0
2021-02-07,21.2715,21.8747,21.2634,21.2795,918871.0
2021-02-08,21.4886,21.6414,21.0704,21.2795,453476.0
2021-02-09,21.3278,21.36,20.6201,20.7729,829113.0
2021-02-10,20.3466,20.3466,19.4942,20.0893,1785373.0
2021-02-11,20.1536,20.6522,20.0893,20.5718,692303.0
2021-02-12,20.4834,20.5879,20.0893,20.5879,546885.0
2021-02-13,20.4834,20.5879,20.0893,20.5879,546885.0
2021-02-14,20.4834,20.5879,20.0893,20.5879,546885.0
2021-02-15,20.7568,21.0865,20.596,21.0302,2104412.0
2021-02-16,21.0946,21.0946,20.5155,20.6201,468224.0
2021-02-17,20.5316,20.5477,20.1938,20.3064,621893.0
2021-02-18,20.2099,20.4592,20.033,20.0813,2126636.0
2021-02-19,20.0813,20.3547,19.9767,20.2823,755659.0
2021-02-20,20.0813,20.3547,19.9767,20.2823,755659.0
2021-02-21,20.0813,20.3547,19.9767,20.2823,755659.0
2021-02-22,20.1456,20.4592,19.9285,20.4432,1968602.0
2021-02-23,20.4432,20.99,20.2903,20.99,902905.0
2021-02-24,20.9659,21.175,20.7005,20.7809,674888.0
2021-02-25,20.9096,21.0383,20.5718,20.6683,662639.0
2021-02-26,20.2662,20.3869,19.8802,20.3788,3642290.0
2021-02-27,20.2662,20.3869,19.8802,20.3788,3642290.0
2021-02-28,20.2662,20.3869,19.8802,20.3788,3642290.0
2021-03-01,20.5799,21.4163,20.5638,21.2795,991371.0
2021-03-02,21.3921,21.6495,21.2313,21.2715,576980.0
2021-03-03,21.3278,21.4002,20.6281,20.7648,969823.0
2021-03-04,20.596,21.2152,20.5557,21.2152,653646.0
2021-03-05,21.0141,21.3278,20.9337,20.982,626608.0
2021-03-06,21.0141,21.3278,20.9337,20.982,626608.0
2021-03-07,21.0141,21.3278,20.9337,20.982,626608.0
2021-03-08,21.3278,21.4565,20.9337,21.2795,622778.0
2021-03-09,21.3921,21.9229,21.3197,21.754,946307.0
2021-03-10,21.6334,22.0114,21.5369,21.9149,630374.0
2021-03-11,21.8103,21.9229,21.4404,21.5691,647466.0
2021-03-12,21.5449,21.8425,21.5128,21.746,688536.0
2021-03-13,21.5449,21.8425,21.5128,21.746,688536.0
2021-03-14,21.5449,21.8425,21.5128,21.746,688536.0
2021-03-15,21.8586,22.5984,21.8505,22.1883,1263753.0
2021-03-16,22.3411,22.4939,22.0275,22.2928,619903.0
2021-03-17,22.2848,22.3009,21.8425,21.9872,661353.0
2021-03-18,22.1481,22.3411,21.8747,22.317,2155799.0
2021-03-19,22.132,22.132,21.6334,21.7942,1059651.0
2021-03-20,22.132,22.132,21.6334,21.7942,1059651.0
2021-03-21,22.132,22.132,21.6334,21.7942,1059651.0
2021-03-22,21.7379,21.7379,21.1348,21.3117,1291791.0
2021-03-23,21.2393,21.3439,20.7809,20.9096,762991.0
2021-03-24,20.8774,21.2152,20.6281,21.1428,1590011.0
2021-03-25,21.1509,21.1911,20.6764,21.1669,480188.0
2021-03-26,21.3197,21.6897,21.1589,21.4484,618102.0
2021-03-27,21.3197,21.6897,21.1589,21.4484,618102.0
2021-03-28,21.3197,21.6897,21.1589,21.4484,618102.0
2021-03-29,21.5128,21.8505,21.4163,21.6816,462531.0
2021-03-30,22.0194,22.6628,22.0194,22.2607,888509.0
2021-03-31,22.2848,22.8558,22.2366,22.7271,1443085.0
2021-04-01,22.8478,22.9282,22.3089,22.695,959446.0
2021-04-02,22.8478,22.9282,22.3089,22.695,959446.0
2021-04-03,22.8478,22.9282,22.3089,22.695,959446.0
2021-04-04,22.8478,22.9282,22.3089,22.695,959446.0
2021-04-05,22.8478,22.9282,22.3089,22.695,959446.0
2021-04-06,22.9684,22.9925,22.4296,22.4537,563929.0
2021-04-07,22.5341,22.8638,22.4537,22.5341,586059.0
2021-04-08,22.7191,22.7191,22.0837,22.3813,745032.0
2021-04-09,22.4778,22.5019,22.132,22.2044,761526.0
2021-04-10,22.4778,22.5019,22.132,22.2044,761526.0
2021-04-11,22.4778,22.5019,22.132,22.2044,761526.0
2021-04-12,22.3572,22.3894,22.0918,22.2366,398412.0
2021-04-13,22.2205,22.518,21.7701,22.1642,768924.0
2021-04-14,22.1963,22.4054,21.9309,22.3974,446700.0
2021-04-15,22.4296,22.4296,22.1722,22.2687,429012.0
2021-04-16,22.2124,22.5904,22.0837,22.5663,1630467.0
2021-04-17,22.2124,22.5904,22.0837,22.5663,1630467.0
2021-04-18,22.2124,22.5904,22.0837,22.5663,1630467.0
2021-04-19,22.5904,23.081,22.5582,22.8397,711448.0
2021-04-20,22.7834,22.7834,21.8747,21.8907,818817.0
2021-04-21,22.0114,22.1963,21.7379,21.7781,489788.0
2021-04-22,21.8747,22.1159,21.746,21.8827,757949.0
2021-04-23,21.7701,21.947,21.5771,21.746,908451.0
2021-04-24,21.7701,21.947,21.5771,21.746,908451.0
2021-04-25,21.7701,21.947,21.5771,21.746,908451.0
2021-04-26,21.6736,22.1079,21.6736,22.0033,1451547.0
2021-04-27,21.9551,22.0837,21.6977,22.0677,477436.0
2021-04-28,22.1159,22.1159,21.8827,21.9068,411567.0
2021-04-29,21.9872,22.0918,21.6575,21.7701,862537.0
2021-04-30,21.7138,22.2526,21.6575,21.8184,575262.0
2021-05-01,21.7138,22.2526,21.6575,21.8184,575262.0
2021-05-02,21.7138,22.2526,21.6575,21.8184,575262.0
2021-05-03,21.7138,21.9149,21.6334,21.7942,397085.0
2021-05-04,21.8264,22.6628,21.8264,21.8988,567659.0
2021-05-05,22.2044,22.5019,22.0194,22.5019,463781.0
2021-05-06,22.4778,22.7754,22.4537,22.7754,475290.0
2021-05-07,22.9121,22.9764,22.6065,22.8156,282427.0
2021-05-08,22.9121,22.9764,22.6065,22.8156,282427.0
2021-05-09,22.9121,22.9764,22.6065,22.8156,282427.0
2021-05-10,22.9362,22.9362,22.695,22.7995,388626.0
2021-05-11,22.5341,22.5904,22.0275,22.14,456517.0
2021-05-12,22.14,22.2687,21.9792,22.2446,492841.0
2021-05-13,21.947,21.947,21.376,21.6816,743632.0
2021-05-14,21.3921,21.7701,21.0061,21.4163,1295678.0
2021-05-15,21.3921,21.7701,21.0061,21.4163,1295678.0
2021-05-16,21.3921,21.7701,21.0061,21.4163,1295678.0
2021-05-17,21.553,21.939,21.3841,21.3921,446963.0
2021-05-18,21.4886,21.4886,21.1669,21.2313,516307.0
2021-05-19,21.1106,21.1267,20.5236,20.6362,907652.0
2021-05-20,20.7085,20.8774,20.4271,20.8613,544289.0
2021-05-21,20.8935,20.9739,20.6362,20.805,489286.0
2021-05-22,20.8935,20.9739,20.6362,20.805,489286.0
2021-05-23,20.8935,20.9739,20.6362,20.805,489286.0
2021-05-24,20.9096,20.9739,20.7809,20.8533,302540.0
2021-05-25,20.9498,20.982,20.5316,20.5316,642314.0
2021-05-26,20.6603,20.7488,20.3869,20.3869,559766.0
2021-05-27,20.3788,20.5718,20.2019,20.2903,1748130.0
2021-05-28,20.4271,20.6683,20.3466,20.3466,550797.0
2021-05-29,20.4271,20.6683,20.3466,20.3466,550797.0
2021-05-30,20.4271,20.6683,20.3466,20.3466,550797.0
2021-05-31,20.4351,20.797,20.419,20.5075,381008.0
2021-06-01,20.5799,20.797,20.3064,20.6764,485026.0
2021-06-02,20.7085,20.8774,20.5316,20.6764,439491.0
2021-06-03,20.6764,20.6844,20.3869,20.6442,460703.0
2021-06-04,20.8292,20.8292,20.2019,20.218,804360.0
2021-06-05,20.8292,20.8292,20.2019,20.218,804360.0
2021-06-06,20.8292,20.8292,20.2019,20.218,804360.0
2021-06-07,20.2662,20.4432,20.1295,20.2984,512839.0
2021-06-08,20.3627,20.4351,20.1938,20.3547,588894.0
2021-06-09,20.3869,20.4994,20.2984,20.3306,732241.0
2021-06-10,20.411,20.4351,20.1054,20.1134,938607.0
2021-06-11,20.1134,20.4512,20.1134,20.4432,2645870.0
2021-06-12,20.1134,20.4512,20.1134,20.4432,2645870.0
2021-06-13,20.1134,20.4512,20.1134,20.4432,2645870.0
2021-06-14,20.5477,20.7729,20.5075,20.5638,1445997.0
2021-06-15,20.6925,20.7407,20.4914,20.5397,7666398.0
2021-06-16,20.6522,20.6925,20.2662,20.2823,717426.0
2021-06-17,20.2662,20.3869,19.8641,19.8641,1244818.0
2021-06-18,19.9365,19.9365,19.3896,19.6229,1821665.0
2021-06-19,19.9365,19.9365,19.3896,19.6229,1821665.0
2021-06-20,19.9365,19.9365,19.3896,19.6229,1821665.0
2021-06-21,19.6711,20.0008,19.454,19.5746,926967.0
2021-06-22,19.8376,19.8376,19.3964,19.4643,979154.0
2021-06-23,19.5152,19.5237,19.1758,19.1758,827275.0
2021-06-24,19.4134,19.5067,19.1928,19.2267,963320.0
2021-06-25,19.3964,19.5407,19.2437,19.337,1123610.0
2021-06-26,19.3964,19.5407,19.2437,19.337,1123610.0
2021-06-27,19.3964,19.5407,19.2437,19.337,1123610.0
2021-06-28,19.3455,19.5152,18.9382,18.9382,983642.0
2021-06-29,19.0146,19.2607,18.8958,19.1419,859168.0
2021-06-30,19.1588,19.2946,18.8873,19.1673,865698.0
2021-07-01,19.3031,19.5916,19.2352,19.5322,716145.0
2021-07-02,19.6001,19.9649,19.5492,19.7019,699624.0
2021-07-03,19.6001,19.9649,19.5492,19.7019,699624.0
2021-07-04,19.6001,19.9649,19.5492,19.7019,699624.0
2021-07-05,19.7358,19.7952,19.4643,19.7273,411946.0
2021-07-06,19.7019,19.8292,19.354,19.3879,628335.0
2021-07-07,19.5152,19.634,18.9382,18.9382,1062653.0
2021-07-08,18.8788,18.9213,18.2679,18.3867,1068147.0
2021-07-09,18.514,18.8619,18.4292,18.7685,621059.0
2021-07-10,18.514,18.8619,18.4292,18.7685,621059.0
2021-07-11,18.514,18.8619,18.4292,18.7685,621059.0
2021-07-12,18.8873,19.0825,18.5988,19.0401,500291.0
2021-07-13,19.091,19.1079,18.8364,18.8873,706039.0
2021-07-14,18.811,18.9552,18.6243,18.7685,496184.0
