,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity,HEIM MK Equity
2019-01-22,16.831,17.028,16.831,17.028,111600.0
2019-01-23,17.028,17.028,16.782,17.011,61100.0
2019-01-24,17.011,17.077,16.782,17.06,289800.0
2019-01-25,17.077,17.191,16.929,17.11,209000.0
2019-01-26,17.077,17.191,16.929,17.11,209000.0
2019-01-27,17.077,17.191,16.929,17.11,209000.0
2019-01-28,17.191,17.257,16.815,16.946,88400.0
2019-01-29,16.946,17.191,16.749,17.06,126700.0
2019-01-30,17.077,17.077,16.553,16.668,228200.0
2019-01-31,16.618,17.191,16.618,17.044,174000.0
2019-02-01,16.618,17.191,16.618,17.044,174000.0
2019-02-02,16.618,17.191,16.618,17.044,174000.0
2019-02-03,16.618,17.191,16.618,17.044,174000.0
2019-02-04,17.159,17.486,17.044,17.437,95200.0
2019-02-05,17.159,17.486,17.044,17.437,95200.0
2019-02-06,17.159,17.486,17.044,17.437,95200.0
2019-02-07,17.437,17.437,16.995,17.273,38900.0
2019-02-08,17.159,17.355,17.11,17.126,163900.0
2019-02-09,17.159,17.355,17.11,17.126,163900.0
2019-02-10,17.159,17.355,17.11,17.126,163900.0
2019-02-11,17.126,17.355,17.126,17.29,21000.0
2019-02-12,17.29,17.339,16.962,17.044,142600.0
2019-02-13,17.077,17.241,16.929,17.191,261700.0
2019-02-14,17.29,17.453,17.191,17.421,109800.0
2019-02-15,17.437,17.846,17.437,17.764,535300.0
2019-02-16,17.437,17.846,17.437,17.764,535300.0
2019-02-17,17.437,17.846,17.437,17.764,535300.0
2019-02-18,18.01,18.387,17.781,18.01,297600.0
2019-02-19,18.043,18.583,18.043,18.501,242600.0
2019-02-20,18.501,18.73,18.419,18.714,159500.0
2019-02-21,19.074,19.32,18.698,18.714,650200.0
2019-02-22,18.747,18.829,18.501,18.714,227200.0
2019-02-23,18.747,18.829,18.501,18.714,227200.0
2019-02-24,18.747,18.829,18.501,18.714,227200.0
2019-02-25,18.698,19.042,18.698,18.96,59100.0
2019-02-26,18.927,18.927,18.6,18.6,33900.0
2019-02-27,18.6,18.665,18.436,18.485,87300.0
2019-02-28,18.436,18.812,18.436,18.567,52200.0
2019-03-01,18.747,18.845,18.583,18.649,147600.0
2019-03-02,18.747,18.845,18.583,18.649,147600.0
2019-03-03,18.747,18.845,18.583,18.649,147600.0
2019-03-04,18.649,18.665,18.485,18.485,77600.0
2019-03-05,18.55,18.55,18.403,18.501,118800.0
2019-03-06,18.485,18.73,18.485,18.665,123600.0
2019-03-07,18.681,18.829,18.681,18.763,62500.0
2019-03-08,18.6,18.796,18.6,18.796,105500.0
2019-03-09,18.6,18.796,18.6,18.796,105500.0
2019-03-10,18.6,18.796,18.6,18.796,105500.0
2019-03-11,18.829,18.829,18.649,18.681,30500.0
2019-03-12,18.681,18.829,18.681,18.747,66300.0
2019-03-13,18.747,18.747,18.436,18.583,127800.0
2019-03-14,18.6,18.747,18.6,18.616,37200.0
2019-03-15,18.616,18.763,18.583,18.616,35500.0
2019-03-16,18.616,18.763,18.583,18.616,35500.0
2019-03-17,18.616,18.763,18.583,18.616,35500.0
2019-03-18,18.73,18.747,18.632,18.698,5000.0
2019-03-19,18.698,18.78,18.649,18.747,59100.0
2019-03-20,18.78,18.829,18.714,18.812,38400.0
2019-03-21,18.812,18.829,18.583,18.583,41200.0
2019-03-22,18.73,18.829,18.665,18.812,43500.0
2019-03-23,18.73,18.829,18.665,18.812,43500.0
2019-03-24,18.73,18.829,18.665,18.812,43500.0
2019-03-25,18.812,18.812,18.567,18.649,22900.0
2019-03-26,18.632,18.812,18.632,18.698,47000.0
2019-03-27,18.812,19.058,18.747,19.009,73900.0
2019-03-28,19.058,19.287,19.009,19.189,145600.0
2019-03-29,19.156,20.057,19.091,19.647,223700.0
2019-03-30,19.156,20.057,19.091,19.647,223700.0
2019-03-31,19.156,20.057,19.091,19.647,223700.0
2019-04-01,19.975,20.04,19.647,19.942,81300.0
2019-04-02,19.942,20.433,19.942,20.319,121800.0
2019-04-03,20.319,20.548,20.319,20.482,82800.0
2019-04-04,20.302,20.302,20.073,20.171,56300.0
2019-04-05,20.384,20.384,20.204,20.22,16400.0
2019-04-06,20.384,20.384,20.204,20.22,16400.0
2019-04-07,20.384,20.384,20.204,20.22,16400.0
2019-04-08,19.893,20.319,19.893,20.139,231600.0
2019-04-09,20.139,20.188,20.057,20.122,195600.0
2019-04-10,20.204,20.204,20.057,20.106,79900.0
2019-04-11,20.089,20.204,20.057,20.139,277100.0
2019-04-12,20.139,20.204,19.909,20.139,74600.0
2019-04-13,20.139,20.204,19.909,20.139,74600.0
2019-04-14,20.139,20.204,19.909,20.139,74600.0
2019-04-15,20.139,20.22,20.073,20.139,100000.0
2019-04-16,20.122,20.122,19.975,20.073,24700.0
2019-04-17,20.057,20.351,19.893,20.139,118900.0
2019-04-18,20.139,20.139,19.958,19.958,22700.0
2019-04-19,20.22,20.401,20.106,20.122,42500.0
2019-04-20,20.22,20.401,20.106,20.122,42500.0
2019-04-21,20.22,20.401,20.106,20.122,42500.0
2019-04-22,20.122,20.22,20.122,20.122,23100.0
2019-04-23,20.139,20.139,20.089,20.122,146300.0
2019-04-24,20.106,20.106,19.647,19.926,77400.0
2019-04-25,19.729,20.008,19.729,19.893,121400.0
2019-04-26,19.664,19.877,19.664,19.713,59700.0
2019-04-27,19.664,19.877,19.664,19.713,59700.0
2019-04-28,19.664,19.877,19.664,19.713,59700.0
2019-04-29,19.729,20.057,19.729,20.04,108100.0
2019-04-30,20.057,20.057,19.991,20.057,173300.0
2019-05-01,20.057,20.057,19.991,20.057,173300.0
2019-05-02,20.04,20.057,19.975,20.057,30700.0
2019-05-03,20.057,20.057,19.827,20.057,52500.0
2019-05-04,20.057,20.057,19.827,20.057,52500.0
2019-05-05,20.057,20.057,19.827,20.057,52500.0
2019-05-06,20.04,20.04,19.729,19.827,85700.0
2019-05-07,19.86,20.04,19.811,20.04,169000.0
2019-05-08,20.024,20.024,19.762,19.909,131200.0
2019-05-09,19.795,19.877,19.729,19.778,16400.0
2019-05-10,19.778,19.958,19.713,19.958,28000.0
2019-05-11,19.778,19.958,19.713,19.958,28000.0
2019-05-12,19.778,19.958,19.713,19.958,28000.0
2019-05-13,19.958,19.958,19.418,19.418,94200.0
2019-05-14,19.418,19.418,19.156,19.369,255400.0
2019-05-15,19.369,19.467,19.369,19.435,55900.0
2019-05-16,19.631,19.713,19.533,19.647,16100.0
2019-05-17,19.647,19.647,19.565,19.615,84100.0
2019-05-18,19.647,19.647,19.565,19.615,84100.0
2019-05-19,19.647,19.647,19.565,19.615,84100.0
2019-05-20,19.647,19.647,19.565,19.615,84100.0
2019-05-21,19.615,19.615,19.418,19.467,36500.0
2019-05-22,19.615,19.615,19.418,19.467,36500.0
2019-05-23,19.467,19.467,19.402,19.402,38600.0
2019-05-24,19.467,19.582,19.435,19.451,144400.0
2019-05-25,19.467,19.582,19.435,19.451,144400.0
2019-05-26,19.467,19.582,19.435,19.451,144400.0
2019-05-27,19.5,19.5,19.435,19.435,24300.0
2019-05-28,19.418,19.467,19.385,19.467,163200.0
2019-05-29,19.385,19.418,19.025,19.123,76700.0
2019-05-30,19.042,19.287,19.042,19.189,91000.0
2019-05-31,19.173,20.122,19.173,20.073,277800.0
2019-06-01,19.173,20.122,19.173,20.073,277800.0
2019-06-02,19.173,20.122,19.173,20.073,277800.0
2019-06-03,20.122,20.122,19.811,19.893,11600.0
2019-06-04,19.893,19.893,19.565,19.778,36500.0
2019-06-05,19.893,19.893,19.565,19.778,36500.0
2019-06-06,19.893,19.893,19.565,19.778,36500.0
2019-06-07,19.713,19.729,19.582,19.631,108300.0
2019-06-08,19.713,19.729,19.582,19.631,108300.0
2019-06-09,19.713,19.729,19.582,19.631,108300.0
2019-06-10,19.893,19.893,19.598,19.647,53300.0
2019-06-11,19.631,19.68,19.467,19.516,202600.0
2019-06-12,19.336,19.484,19.123,19.271,141700.0
2019-06-13,19.615,19.615,19.107,19.156,109900.0
2019-06-14,19.173,19.173,18.665,18.992,349700.0
2019-06-15,19.173,19.173,18.665,18.992,349700.0
2019-06-16,19.173,19.173,18.665,18.992,349700.0
2019-06-17,18.992,19.009,18.812,18.861,133400.0
2019-06-18,18.861,18.976,18.861,18.911,249400.0
2019-06-19,18.927,19.222,18.927,19.123,52400.0
2019-06-20,19.238,20.024,19.14,19.647,355800.0
2019-06-21,19.811,19.811,19.565,19.713,41900.0
2019-06-22,19.811,19.811,19.565,19.713,41900.0
2019-06-23,19.811,19.811,19.565,19.713,41900.0
2019-06-24,19.647,19.647,19.582,19.647,6900.0
2019-06-25,19.647,19.811,19.402,19.565,11700.0
2019-06-26,19.582,19.582,19.385,19.402,28700.0
2019-06-27,19.647,19.647,19.369,19.402,27100.0
2019-06-28,19.647,19.647,19.123,19.205,68000.0
2019-06-29,19.647,19.647,19.123,19.205,68000.0
2019-06-30,19.647,19.647,19.123,19.205,68000.0
2019-07-01,19.762,19.762,19.222,19.254,67900.0
2019-07-02,19.254,19.254,19.156,19.205,136300.0
2019-07-03,19.238,19.451,19.205,19.205,64500.0
2019-07-04,19.256,19.54,19.105,19.172,38200.0
2019-07-05,19.172,19.272,19.172,19.272,62100.0
2019-07-06,19.172,19.272,19.172,19.272,62100.0
2019-07-07,19.172,19.272,19.172,19.272,62100.0
2019-07-08,19.272,19.272,19.189,19.189,18700.0
2019-07-09,19.272,19.272,19.189,19.205,43100.0
2019-07-10,19.256,19.256,19.038,19.105,19900.0
2019-07-11,19.105,19.105,19.021,19.105,36500.0
2019-07-12,19.021,19.071,18.987,19.054,293000.0
2019-07-13,19.021,19.071,18.987,19.054,293000.0
2019-07-14,19.021,19.071,18.987,19.054,293000.0
2019-07-15,19.004,19.122,19.004,19.054,5700.0
2019-07-16,19.105,19.138,19.071,19.122,181700.0
2019-07-17,19.155,19.507,19.155,19.272,225000.0
2019-07-18,19.356,19.356,19.272,19.289,20000.0
2019-07-19,19.323,19.49,19.038,19.289,94200.0
2019-07-20,19.323,19.49,19.038,19.289,94200.0
2019-07-21,19.323,19.49,19.038,19.289,94200.0
2019-07-22,19.339,19.339,19.105,19.222,23300.0
2019-07-23,19.256,19.39,19.189,19.39,70000.0
2019-07-24,19.272,19.524,19.272,19.473,107200.0
2019-07-25,19.44,19.608,19.44,19.507,38100.0
2019-07-26,19.507,19.591,19.339,19.356,38200.0
2019-07-27,19.507,19.591,19.339,19.356,38200.0
2019-07-28,19.507,19.591,19.339,19.356,38200.0
2019-07-29,19.524,19.524,19.038,19.155,44300.0
2019-07-30,19.524,19.524,19.038,19.155,44300.0
2019-07-31,19.189,19.189,18.987,19.088,40800.0
2019-08-01,19.172,19.189,19.021,19.021,29900.0
2019-08-02,19.021,19.155,19.021,19.038,36200.0
2019-08-03,19.021,19.155,19.021,19.038,36200.0
2019-08-04,19.021,19.155,19.021,19.038,36200.0
2019-08-05,19.021,19.105,18.887,18.971,64000.0
2019-08-06,18.971,19.071,18.82,18.971,80400.0
2019-08-07,18.837,19.105,18.837,19.054,138100.0
2019-08-08,19.088,19.323,19.054,19.122,137100.0
2019-08-09,19.239,19.239,19.021,19.021,106700.0
2019-08-10,19.239,19.239,19.021,19.021,106700.0
2019-08-11,19.239,19.239,19.021,19.021,106700.0
2019-08-12,19.239,19.239,19.021,19.021,106700.0
2019-08-13,19.021,19.038,18.853,18.937,71800.0
2019-08-14,18.87,19.122,18.77,19.122,50600.0
2019-08-15,19.088,19.088,18.77,18.887,41100.0
2019-08-16,18.887,19.105,18.887,19.038,57600.0
2019-08-17,18.887,19.105,18.887,19.038,57600.0
2019-08-18,18.887,19.105,18.887,19.038,57600.0
2019-08-19,19.088,19.105,18.92,19.038,80100.0
2019-08-20,19.021,19.105,18.937,19.038,57600.0
2019-08-21,19.189,20.915,19.189,20.01,651400.0
2019-08-22,20.177,20.512,20.177,20.496,183700.0
2019-08-23,20.496,20.831,20.244,20.529,186100.0
2019-08-24,20.496,20.831,20.244,20.529,186100.0
2019-08-25,20.496,20.831,20.244,20.529,186100.0
2019-08-26,20.496,20.73,20.496,20.73,84800.0
2019-08-27,20.73,21.116,20.714,20.747,255100.0
2019-08-28,20.462,20.714,20.11,20.68,178400.0
2019-08-29,20.697,20.881,20.445,20.479,144400.0
2019-08-30,20.479,20.663,20.261,20.529,184000.0
2019-08-31,20.479,20.663,20.261,20.529,184000.0
2019-09-01,20.479,20.663,20.261,20.529,184000.0
2019-09-02,20.479,20.663,20.261,20.529,184000.0
2019-09-03,20.613,20.663,20.362,20.362,197500.0
2019-09-04,20.362,20.362,20.161,20.278,182600.0
2019-09-05,20.445,20.529,20.278,20.328,20900.0
2019-09-06,20.295,20.362,20.295,20.328,16000.0
2019-09-07,20.295,20.362,20.295,20.328,16000.0
2019-09-08,20.295,20.362,20.295,20.328,16000.0
2019-09-09,20.295,20.362,20.295,20.328,16000.0
2019-09-10,20.278,20.529,20.228,20.512,171400.0
2019-09-11,20.512,20.68,20.311,20.613,101100.0
2019-09-12,20.613,20.63,20.244,20.579,209400.0
2019-09-13,20.546,20.663,20.546,20.647,69000.0
2019-09-14,20.546,20.663,20.546,20.647,69000.0
2019-09-15,20.546,20.663,20.546,20.647,69000.0
2019-09-16,20.546,20.663,20.546,20.647,69000.0
2019-09-17,20.613,20.613,20.445,20.445,63200.0
2019-09-18,20.445,20.445,20.127,20.194,127300.0
2019-09-19,20.362,20.362,20.127,20.194,18400.0
2019-09-20,20.194,20.278,20.177,20.177,26600.0
2019-09-21,20.194,20.278,20.177,20.177,26600.0
2019-09-22,20.194,20.278,20.177,20.177,26600.0
2019-09-23,20.177,20.211,19.943,20.11,102600.0
2019-09-24,20.144,20.278,20.127,20.278,463500.0
2019-09-25,20.295,20.346,20.073,20.312,54500.0
2019-09-26,20.312,20.465,20.039,20.38,70000.0
2019-09-27,20.141,20.431,20.124,20.295,109000.0
2019-09-28,20.141,20.431,20.124,20.295,109000.0
2019-09-29,20.141,20.431,20.124,20.295,109000.0
2019-09-30,20.329,20.704,20.21,20.465,54100.0
2019-10-01,20.448,20.687,20.448,20.67,14800.0
2019-10-02,20.704,20.721,20.5,20.568,31400.0
2019-10-03,20.312,20.568,20.312,20.346,19900.0
2019-10-04,20.704,20.704,20.295,20.465,38800.0
2019-10-05,20.704,20.704,20.295,20.465,38800.0
2019-10-06,20.704,20.704,20.295,20.465,38800.0
2019-10-07,20.227,20.465,20.227,20.414,20600.0
2019-10-08,20.465,20.687,20.448,20.653,44500.0
2019-10-09,20.465,20.67,20.465,20.67,21300.0
2019-10-10,20.534,20.807,20.517,20.517,87800.0
2019-10-11,20.568,20.755,20.568,20.67,37400.0
2019-10-12,20.568,20.755,20.568,20.67,37400.0
2019-10-13,20.568,20.755,20.568,20.67,37400.0
2019-10-14,20.892,20.943,20.807,20.841,35600.0
2019-10-15,20.892,21.386,20.892,21.335,214400.0
2019-10-16,21.403,21.591,21.403,21.489,92500.0
2019-10-17,21.489,21.591,21.489,21.523,37900.0
2019-10-18,21.403,21.745,21.403,21.71,48000.0
2019-10-19,21.403,21.745,21.403,21.71,48000.0
2019-10-20,21.403,21.745,21.403,21.71,48000.0
2019-10-21,21.71,21.71,21.301,21.301,35900.0
2019-10-22,21.301,21.591,21.096,21.574,16100.0
2019-10-23,21.574,21.779,21.352,21.71,34600.0
2019-10-24,21.659,21.693,21.591,21.659,75600.0
2019-10-25,21.369,21.745,21.369,21.472,6500.0
2019-10-26,21.369,21.745,21.369,21.472,6500.0
2019-10-27,21.369,21.745,21.369,21.472,6500.0
2019-10-28,21.369,21.745,21.369,21.472,6500.0
2019-10-29,21.727,21.762,21.506,21.659,94500.0
2019-10-30,21.676,21.71,21.659,21.659,78300.0
2019-10-31,21.659,21.83,21.574,21.796,87100.0
2019-11-01,21.796,21.949,21.745,21.745,130300.0
2019-11-02,21.796,21.949,21.745,21.745,130300.0
2019-11-03,21.796,21.949,21.745,21.745,130300.0
2019-11-04,21.745,21.796,21.659,21.745,84600.0
2019-11-05,21.659,21.83,21.659,21.745,17100.0
2019-11-06,21.83,21.83,21.659,21.659,26500.0
2019-11-07,21.745,21.796,21.523,21.523,78100.0
2019-11-08,21.608,21.659,21.523,21.574,381000.0
2019-11-09,21.608,21.659,21.523,21.574,381000.0
2019-11-10,21.608,21.659,21.523,21.574,381000.0
2019-11-11,21.574,21.83,21.574,21.745,156900.0
2019-11-12,21.83,21.983,21.676,21.83,78100.0
2019-11-13,21.847,22.052,21.762,22.0,31000.0
2019-11-14,22.086,22.478,22.086,22.29,114900.0
2019-11-15,22.188,22.597,22.188,22.427,81000.0
2019-11-16,22.188,22.597,22.188,22.427,81000.0
2019-11-17,22.188,22.597,22.188,22.427,81000.0
2019-11-18,22.427,22.512,22.273,22.358,11700.0
2019-11-19,22.41,22.444,22.171,22.273,53500.0
2019-11-20,22.427,22.495,22.256,22.256,25400.0
2019-11-21,22.256,22.597,22.188,22.597,91200.0
2019-11-22,22.495,22.58,22.495,22.58,3800.0
2019-11-23,22.495,22.58,22.495,22.58,3800.0
2019-11-24,22.495,22.58,22.495,22.58,3800.0
2019-11-25,22.58,22.58,22.273,22.478,18500.0
2019-11-26,22.444,22.478,22.188,22.205,71700.0
2019-11-27,22.41,22.41,22.307,22.341,21500.0
2019-11-28,22.427,22.461,22.052,22.086,29400.0
2019-11-29,22.597,22.665,22.478,22.597,239600.0
2019-11-30,22.597,22.665,22.478,22.597,239600.0
2019-12-01,22.597,22.665,22.478,22.597,239600.0
2019-12-02,22.631,22.648,22.444,22.597,55100.0
2019-12-03,22.597,22.665,22.427,22.427,26500.0
2019-12-04,22.58,22.58,22.341,22.341,94100.0
2019-12-05,22.341,22.58,22.103,22.256,143000.0
2019-12-06,22.256,22.341,22.171,22.256,70200.0
2019-12-07,22.256,22.341,22.171,22.256,70200.0
2019-12-08,22.256,22.341,22.171,22.256,70200.0
2019-12-09,22.103,22.324,22.086,22.086,329000.0
2019-12-10,22.086,22.41,22.086,22.341,88600.0
2019-12-11,22.341,22.444,22.307,22.444,24000.0
2019-12-12,22.512,22.563,22.444,22.546,75200.0
2019-12-13,22.512,22.512,22.393,22.478,18200.0
2019-12-14,22.512,22.512,22.393,22.478,18200.0
2019-12-15,22.512,22.512,22.393,22.478,18200.0
2019-12-16,22.341,22.683,22.341,22.461,40200.0
2019-12-17,22.427,22.597,22.393,22.597,10900.0
2019-12-18,22.853,23.024,22.597,23.024,109300.0
2019-12-19,22.853,23.262,22.734,23.194,48508.0
2019-12-20,23.262,23.262,22.768,22.938,280600.0
2019-12-21,23.262,23.262,22.768,22.938,280600.0
2019-12-22,23.262,23.262,22.768,22.938,280600.0
2019-12-23,22.955,23.041,22.938,23.024,28800.0
2019-12-24,23.194,23.194,22.955,23.194,12800.0
2019-12-25,23.194,23.194,22.955,23.194,12800.0
2019-12-26,23.109,23.262,23.075,23.262,5000.0
2019-12-27,23.296,23.45,23.279,23.399,16500.0
2019-12-28,23.296,23.45,23.279,23.399,16500.0
2019-12-29,23.296,23.45,23.279,23.399,16500.0
2019-12-30,23.399,23.399,23.024,23.126,37100.0
2019-12-31,23.126,23.211,23.041,23.126,23200.0
2020-01-01,23.126,23.211,23.041,23.126,23200.0
2020-01-02,23.194,23.279,23.194,23.245,15800.0
2020-01-03,23.245,23.535,23.024,23.433,231300.0
2020-01-04,23.245,23.535,23.024,23.433,231300.0
2020-01-05,23.245,23.535,23.024,23.433,231300.0
2020-01-06,23.365,23.365,23.126,23.314,58700.0
2020-01-07,23.331,23.365,23.245,23.262,192700.0
2020-01-08,23.262,23.262,22.938,22.955,65100.0
2020-01-09,23.024,23.262,23.024,23.041,151300.0
2020-01-10,23.194,23.194,23.007,23.16,139700.0
2020-01-11,23.194,23.194,23.007,23.16,139700.0
2020-01-12,23.194,23.194,23.007,23.16,139700.0
2020-01-13,23.16,23.245,23.041,23.109,24200.0
2020-01-14,23.194,23.279,23.126,23.279,122000.0
2020-01-15,23.262,23.262,23.109,23.194,38100.0
2020-01-16,23.109,23.109,22.938,23.024,58000.0
2020-01-17,23.109,23.331,23.024,23.245,72300.0
2020-01-18,23.109,23.331,23.024,23.245,72300.0
2020-01-19,23.109,23.331,23.024,23.245,72300.0
2020-01-20,23.245,23.331,23.024,23.058,89500.0
2020-01-21,23.058,23.228,23.024,23.16,83600.0
2020-01-22,23.16,23.279,23.16,23.194,11500.0
2020-01-23,23.262,23.348,23.245,23.314,18900.0
2020-01-24,23.365,23.706,23.365,23.433,368500.0
2020-01-25,23.365,23.706,23.365,23.433,368500.0
2020-01-26,23.365,23.706,23.365,23.433,368500.0
2020-01-27,23.365,23.706,23.365,23.433,368500.0
2020-01-28,23.228,23.228,22.768,23.024,218000.0
2020-01-29,22.938,23.45,22.87,23.45,41800.0
2020-01-30,23.45,23.621,23.024,23.484,205300.0
2020-01-31,23.74,23.859,23.621,23.757,193200.0
2020-02-01,23.74,23.859,23.621,23.757,193200.0
2020-02-02,23.74,23.859,23.621,23.757,193200.0
2020-02-03,23.706,23.706,23.041,23.382,46100.0
2020-02-04,23.382,24.217,23.382,24.217,256400.0
2020-02-05,24.234,24.303,24.047,24.286,215700.0
2020-02-06,24.098,24.524,23.979,24.166,133700.0
2020-02-07,24.183,24.269,24.047,24.047,78700.0
2020-02-08,24.183,24.269,24.047,24.047,78700.0
2020-02-09,24.183,24.269,24.047,24.047,78700.0
2020-02-10,24.047,24.132,23.45,23.45,98200.0
2020-02-11,23.706,24.03,23.706,23.825,72900.0
2020-02-12,23.825,24.115,23.621,23.876,268500.0
2020-02-13,24.047,25.394,24.047,25.07,400300.0
2020-02-14,25.07,25.377,24.814,25.138,145000.0
2020-02-15,25.07,25.377,24.814,25.138,145000.0
2020-02-16,25.07,25.377,24.814,25.138,145000.0
2020-02-17,25.155,25.445,25.002,25.224,74500.0
2020-02-18,25.241,25.411,25.155,25.292,118500.0
2020-02-19,25.292,25.906,25.138,25.684,317700.0
2020-02-20,25.838,26.162,25.735,25.872,177000.0
2020-02-21,25.872,27.066,25.872,26.469,315100.0
2020-02-22,25.872,27.066,25.872,26.469,315100.0
2020-02-23,25.872,27.066,25.872,26.469,315100.0
2020-02-24,25.582,25.582,22.938,24.183,1129200.0
2020-02-25,23.279,24.729,23.126,24.729,772400.0
2020-02-26,24.644,24.644,23.893,24.183,429900.0
2020-02-27,24.183,24.183,23.399,23.45,330400.0
2020-02-28,23.416,23.416,21.557,21.745,642500.0
2020-02-29,23.416,23.416,21.557,21.745,642500.0
2020-03-01,23.416,23.416,21.557,21.745,642500.0
2020-03-02,18.76,20.38,18.521,19.613,1091900.0
2020-03-03,19.869,20.807,19.869,20.602,466400.0
2020-03-04,20.38,20.602,20.124,20.517,515700.0
2020-03-05,21.062,21.148,20.892,21.011,308700.0
2020-03-06,21.028,21.199,20.909,20.977,390100.0
2020-03-07,21.028,21.199,20.909,20.977,390100.0
2020-03-08,21.028,21.199,20.909,20.977,390100.0
2020-03-09,20.772,20.772,20.005,20.465,565900.0
2020-03-10,20.38,20.807,20.38,20.653,315000.0
2020-03-11,21.148,21.148,20.653,20.807,139200.0
2020-03-12,20.67,20.807,19.715,19.817,991400.0
2020-03-13,19.51,19.8,17.703,18.675,496300.0
2020-03-14,19.51,19.8,17.703,18.675,496300.0
2020-03-15,19.51,19.8,17.703,18.675,496300.0
2020-03-16,18.76,18.948,16.372,16.458,585800.0
2020-03-17,15.775,17.379,14.752,17.02,558300.0
2020-03-18,17.02,18.078,15.878,16.628,383600.0
2020-03-19,16.611,16.611,15.264,15.264,184500.0
2020-03-20,15.366,17.14,15.366,17.14,327100.0
2020-03-21,15.366,17.14,15.366,17.14,327100.0
2020-03-22,15.366,17.14,15.366,17.14,327100.0
2020-03-23,16.031,16.884,15.912,16.85,420700.0
2020-03-24,16.901,17.907,16.901,17.617,144300.0
2020-03-25,18.078,18.794,17.907,18.504,260300.0
2020-03-26,18.504,18.811,17.907,18.675,599700.0
2020-03-27,18.828,19.527,18.692,18.692,417200.0
2020-03-28,18.828,19.527,18.692,18.692,417200.0
2020-03-29,18.828,19.527,18.692,18.692,417200.0
2020-03-30,18.828,18.828,17.924,18.47,74000.0
2020-03-31,18.931,18.982,18.555,18.658,71600.0
2020-04-01,18.675,18.675,17.993,18.078,192900.0
2020-04-02,18.248,18.334,18.163,18.248,149500.0
2020-04-03,18.248,18.248,17.993,18.061,88800.0
2020-04-04,18.248,18.248,17.993,18.061,88800.0
2020-04-05,18.248,18.248,17.993,18.061,88800.0
2020-04-06,18.334,18.419,18.18,18.3,220900.0
2020-04-07,18.3,18.368,18.282,18.317,178500.0
2020-04-08,18.504,18.504,18.061,18.163,116500.0
2020-04-09,18.402,18.47,18.248,18.317,51700.0
2020-04-10,18.334,18.555,18.317,18.555,61300.0
2020-04-11,18.334,18.555,18.317,18.555,61300.0
2020-04-12,18.334,18.555,18.317,18.555,61300.0
2020-04-13,18.351,18.726,18.351,18.641,82800.0
2020-04-14,18.76,19.783,18.743,19.783,137800.0
2020-04-15,19.749,20.807,19.732,20.465,193800.0
2020-04-16,20.448,20.892,20.261,20.38,635400.0
2020-04-17,20.517,20.875,20.448,20.704,405700.0
2020-04-18,20.517,20.875,20.448,20.704,405700.0
2020-04-19,20.517,20.875,20.448,20.704,405700.0
2020-04-20,20.636,22.034,20.636,21.318,299200.0
2020-04-21,21.233,21.284,20.653,20.977,137300.0
2020-04-22,20.551,21.693,20.244,21.557,109200.0
2020-04-23,21.557,21.574,20.755,20.909,117700.0
2020-04-24,20.892,20.892,20.295,20.295,157300.0
2020-04-25,20.892,20.892,20.295,20.295,157300.0
2020-04-26,20.892,20.892,20.295,20.295,157300.0
2020-04-27,20.295,20.687,20.295,20.465,108700.0
