,BHP AU Equity,BHP AU Equity,BHP AU Equity,BHP AU Equity,BHP AU Equity
2006-03-02,8.8438,8.9129,8.8219,8.8947,17553295.0
2006-03-03,8.9456,8.9747,8.8547,8.8547,14331443.0
2006-03-04,8.9456,8.9747,8.8547,8.8547,14331443.0
2006-03-05,8.9456,8.9747,8.8547,8.8547,14331443.0
2006-03-06,8.8765,8.9165,8.7528,8.9165,10570181.0
2006-03-07,8.7528,8.7783,8.6946,8.731,14187515.0
2006-03-08,8.5673,8.6328,8.5164,8.5855,18821773.0
2006-03-09,8.5091,8.6437,8.4836,8.6219,16001957.0
2006-03-10,8.56,8.5818,8.5018,8.5018,12840119.0
2006-03-11,8.56,8.5818,8.5018,8.5018,12840119.0
2006-03-12,8.56,8.5818,8.5018,8.5018,12840119.0
2006-03-13,8.6582,8.7274,8.64,8.7055,13056415.0
2006-03-14,8.6764,8.7019,8.5928,8.6,11155266.0
2006-03-15,8.7383,8.7601,8.6291,8.6946,15647233.0
2006-03-16,8.9565,8.9602,8.8911,8.8983,25948571.0
2006-03-17,9.022,9.0257,8.9311,8.9856,18316803.0
2006-03-18,9.022,9.0257,8.9311,8.9856,18316803.0
2006-03-19,9.022,9.0257,8.9311,8.9856,18316803.0
2006-03-20,9.0948,9.1857,9.073,9.1821,16503769.0
2006-03-21,9.1239,9.2512,9.0984,9.2112,13259808.0
2006-03-22,9.0875,9.2221,9.062,9.1603,16417044.0
2006-03-23,9.2439,9.3531,9.2403,9.3021,13966882.0
2006-03-24,9.3931,9.4804,9.3931,9.4295,13857944.0
2006-03-25,9.3931,9.4804,9.3931,9.4295,13857944.0
2006-03-26,9.3931,9.4804,9.3931,9.4295,13857944.0
2006-03-27,9.6332,9.7423,9.5677,9.7423,19032566.0
2006-03-28,9.746,9.8769,9.706,9.7678,17976777.0
2006-03-29,9.7023,9.8478,9.6769,9.786,19106465.0
2006-03-30,9.9461,10.077,9.9315,10.0406,19393043.0
2006-03-31,10.2807,10.3062,10.1498,10.1862,66001177.0
2006-04-01,10.2807,10.3062,10.1498,10.1862,66001177.0
2006-04-02,10.2807,10.3062,10.1498,10.1862,66001177.0
2006-04-03,10.168,10.6664,10.1498,10.5136,53666334.0
2006-04-04,10.6955,10.8373,10.6409,10.6409,32663452.0
2006-04-05,10.6664,10.7318,10.499,10.7282,25242718.0
2006-04-06,10.8956,10.9174,10.8046,10.8483,21961069.0
2006-04-07,10.8483,10.8737,10.7318,10.7318,16502878.0
2006-04-08,10.8483,10.8737,10.7318,10.7318,16502878.0
2006-04-09,10.8483,10.8737,10.7318,10.7318,16502878.0
2006-04-10,10.6045,10.6627,10.4808,10.6627,22143434.0
2006-04-11,10.7864,11.0047,10.7719,11.0011,17031911.0
2006-04-12,10.8373,10.8592,10.7282,10.7282,15253252.0
2006-04-13,10.8483,10.9028,10.7719,10.8228,10589312.0
2006-04-14,10.8483,10.9028,10.7719,10.8228,10589312.0
2006-04-15,10.8483,10.9028,10.7719,10.8228,10589312.0
2006-04-16,10.8483,10.9028,10.7719,10.8228,10589312.0
2006-04-17,10.8483,10.9028,10.7719,10.8228,10589312.0
2006-04-18,10.9974,11.1611,10.9938,11.1611,15240585.0
2006-04-19,11.4194,11.4922,11.2957,11.3685,24313824.0
2006-04-20,11.3685,11.4194,11.2048,11.2775,18620941.0
2006-04-21,10.9974,11.0229,10.8555,10.9501,23483876.0
2006-04-22,10.9974,11.0229,10.8555,10.9501,23483876.0
2006-04-23,10.9974,11.0229,10.8555,10.9501,23483876.0
2006-04-24,11.2375,11.2994,11.1866,11.2812,10994059.0
2006-04-25,11.2375,11.2994,11.1866,11.2812,10994059.0
2006-04-26,11.1866,11.434,11.1429,11.2848,17771424.0
2006-04-27,11.1138,11.1757,11.0156,11.0156,15799118.0
2006-04-28,10.7355,10.8082,10.6591,10.6591,46409365.0
2006-04-29,10.7355,10.8082,10.6591,10.6591,46409365.0
2006-04-30,10.7355,10.8082,10.6591,10.6591,46409365.0
2006-05-01,10.9137,11.1029,10.8846,11.0847,15506703.0
2006-05-02,11.1538,11.1975,11.0047,11.052,15504961.0
2006-05-03,11.223,11.2557,11.1429,11.1866,10785779.0
2006-05-04,11.0011,11.0229,10.7682,10.7864,17024974.0
2006-05-05,11.0229,11.0483,10.972,11.0229,11913411.0
2006-05-06,11.0229,11.0483,10.972,11.0229,11913411.0
2006-05-07,11.0229,11.0483,10.972,11.0229,11913411.0
2006-05-08,11.2775,11.4267,11.2775,11.4194,14540830.0
2006-05-09,11.2994,11.3648,11.2157,11.2775,12259324.0
2006-05-10,11.6013,11.6304,11.3903,11.4049,13816153.0
2006-05-11,11.5649,11.6413,11.4885,11.6413,16269446.0
2006-05-12,11.4922,11.6231,11.4121,11.5395,12168149.0
2006-05-13,11.4922,11.6231,11.4121,11.5395,12168149.0
2006-05-14,11.4922,11.6231,11.4121,11.5395,12168149.0
2006-05-15,11.223,11.2266,11.1211,11.1502,16906159.0
2006-05-16,10.8155,10.9538,10.7937,10.8883,27394781.0
2006-05-17,10.8774,11.052,10.841,10.9538,22809813.0
2006-05-18,10.55,10.6154,10.5172,10.55,30692990.0
2006-05-19,10.4081,10.5863,10.4044,10.4554,19978889.0
2006-05-20,10.4081,10.5863,10.4044,10.4554,19978889.0
2006-05-21,10.4081,10.5863,10.4044,10.4554,19978889.0
2006-05-22,10.4081,10.4517,10.0043,10.1461,33587982.0
2006-05-23,9.9206,10.208,9.9206,10.0006,31521073.0
2006-05-24,10.3681,10.4008,10.2116,10.2917,28870926.0
2006-05-25,10.1025,10.1316,9.9861,9.9861,21270235.0
2006-05-26,10.2953,10.3862,10.2662,10.3862,41819140.0
2006-05-27,10.2953,10.3862,10.2662,10.3862,41819140.0
2006-05-28,10.2953,10.3862,10.2662,10.3862,41819140.0
2006-05-29,10.6082,10.7391,10.59,10.7209,12303844.0
2006-05-30,10.7173,10.7209,10.6191,10.67,7442345.0
2006-05-31,10.3426,10.3826,10.2698,10.2698,27321743.0
2006-06-01,10.4226,10.4736,10.3608,10.4226,11325187.0
2006-06-02,10.3935,10.4153,10.1498,10.3608,17891114.0
2006-06-03,10.3935,10.4153,10.1498,10.3608,17891114.0
2006-06-04,10.3935,10.4153,10.1498,10.3608,17891114.0
2006-06-05,10.4117,10.4954,10.339,10.4954,10328565.0
2006-06-06,10.1716,10.2335,10.1534,10.1934,19384827.0
2006-06-07,10.1098,10.1934,10.0552,10.1316,23261856.0
2006-06-08,9.9861,10.0225,9.6587,9.6587,34369861.0
2006-06-09,9.655,9.7969,9.4368,9.7241,30549976.0
2006-06-10,9.655,9.7969,9.4368,9.7241,30549976.0
2006-06-11,9.655,9.7969,9.4368,9.7241,30549976.0
2006-06-12,9.655,9.7969,9.4368,9.7241,30549976.0
2006-06-13,9.4258,9.4513,9.1857,9.1857,24785740.0
2006-06-14,8.9311,9.4295,8.8765,9.3203,42648220.0
2006-06-15,9.495,9.5604,9.4295,9.4586,40251696.0
2006-06-16,9.8515,9.9897,9.8406,9.9788,23316316.0
2006-06-17,9.8515,9.9897,9.8406,9.9788,23316316.0
2006-06-18,9.8515,9.9897,9.8406,9.9788,23316316.0
2006-06-19,9.8587,9.906,9.7496,9.7496,14599935.0
2006-06-20,9.5859,9.7132,9.4404,9.5168,20886180.0
2006-06-21,9.7714,9.8551,9.7423,9.8151,16961988.0
2006-06-22,10.0588,10.1862,10.0152,10.1862,17488930.0
2006-06-23,10.0952,10.1061,9.9934,10.0334,9364487.0
2006-06-24,10.0952,10.1061,9.9934,10.0334,9364487.0
2006-06-25,10.0952,10.1061,9.9934,10.0334,9364487.0
2006-06-26,10.0697,10.1571,10.0152,10.0916,11065794.0
2006-06-27,10.2044,10.2917,10.1862,10.2225,18093315.0
2006-06-28,9.9679,9.997,9.8879,9.9424,21060877.0
2006-06-29,10.0261,10.1098,9.9679,10.1098,17131400.0
2006-06-30,10.4408,10.55,10.4372,10.55,66456205.0
2006-07-01,10.4408,10.55,10.4372,10.55,66456205.0
2006-07-02,10.4408,10.55,10.4372,10.55,66456205.0
2006-07-03,10.5354,10.6482,10.459,10.6482,11359999.0
2006-07-04,10.7428,10.7646,10.6191,10.6191,10182994.0
2006-07-05,10.6227,10.6445,10.4663,10.4772,10386044.0
2006-07-06,10.3681,10.4917,10.3426,10.4772,21521918.0
2006-07-07,10.5681,10.5754,10.4481,10.5681,13999356.0
2006-07-08,10.5681,10.5754,10.4481,10.5681,13999356.0
2006-07-09,10.5681,10.5754,10.4481,10.5681,13999356.0
2006-07-10,10.4226,10.5827,10.4044,10.5827,12160308.0
2006-07-11,10.5208,10.5936,10.4917,10.5245,11988751.0
2006-07-12,10.6591,10.7755,10.6591,10.7318,14892803.0
2006-07-13,10.7137,10.7646,10.5791,10.6045,13333709.0
2006-07-14,10.3462,10.3608,10.1934,10.2116,17125047.0
2006-07-15,10.3462,10.3608,10.1934,10.2116,17125047.0
2006-07-16,10.3462,10.3608,10.1934,10.2116,17125047.0
2006-07-17,10.1862,10.2298,9.997,10.1789,14581382.0
2006-07-18,10.0406,10.0879,9.9715,9.9715,16510548.0
2006-07-19,10.0225,10.0661,9.906,9.906,11313814.0
2006-07-20,10.2735,10.4772,10.2589,10.4772,20919789.0
2006-07-21,10.2007,10.2444,10.1643,10.2444,10726658.0
2006-07-22,10.2007,10.2444,10.1643,10.2444,10726658.0
2006-07-23,10.2007,10.2444,10.1643,10.2444,10726658.0
2006-07-24,10.0152,10.0152,9.8587,9.9388,19804394.0
2006-07-25,10.2007,10.2153,10.1243,10.1243,18479456.0
2006-07-26,10.2844,10.2917,10.0625,10.077,15569634.0
2006-07-27,10.0697,10.2262,10.0261,10.2262,17570755.0
2006-07-28,10.1534,10.2116,10.0334,10.077,20856410.0
2006-07-29,10.1534,10.2116,10.0334,10.077,20856410.0
2006-07-30,10.1534,10.2116,10.0334,10.077,20856410.0
2006-07-31,10.2225,10.2553,10.0807,10.1025,14265704.0
2006-08-01,10.0406,10.0989,10.0115,10.0406,11285412.0
2006-08-02,9.9279,9.9715,9.8733,9.8769,25598215.0
2006-08-03,10.0697,10.1716,10.0552,10.1716,15807184.0
2006-08-04,10.0588,10.117,9.9752,10.0625,13238705.0
2006-08-05,10.0588,10.117,9.9752,10.0625,13238705.0
2006-08-06,10.0588,10.117,9.9752,10.0625,13238705.0
2006-08-07,10.1134,10.1607,10.0443,10.0443,11495876.0
2006-08-08,10.0516,10.1207,9.9897,10.1134,23175297.0
2006-08-09,9.9279,9.9679,9.8478,9.906,18582498.0
2006-08-10,9.8296,9.9097,9.7933,9.8478,12351580.0
2006-08-11,9.8151,9.8369,9.7678,9.8042,12637233.0
2006-08-12,9.8151,9.8369,9.7678,9.8042,12637233.0
2006-08-13,9.8151,9.8369,9.7678,9.8042,12637233.0
2006-08-14,9.7787,9.9133,9.7678,9.8915,15290005.0
2006-08-15,9.8879,9.9424,9.7751,9.7787,14737162.0
2006-08-16,9.9642,9.9642,9.8587,9.8879,12482376.0
2006-08-17,10.1243,10.1752,10.0843,10.1498,21141437.0
2006-08-18,10.1716,10.2662,10.0879,10.2225,17387675.0
2006-08-19,10.1716,10.2662,10.0879,10.2225,17387675.0
2006-08-20,10.1716,10.2662,10.0879,10.2225,17387675.0
2006-08-21,10.2662,10.3681,10.2407,10.3135,17395258.0
2006-08-22,10.459,10.5027,10.3826,10.459,19463848.0
2006-08-23,10.4044,10.5572,10.328,10.328,19219635.0
2006-08-24,10.1534,10.2189,10.0043,10.0079,30143389.0
2006-08-25,9.8879,10.0297,9.8769,9.9679,31752833.0
2006-08-26,9.8879,10.0297,9.8769,9.9679,31752833.0
2006-08-27,9.8879,10.0297,9.8769,9.9679,31752833.0
2006-08-28,10.0188,10.0261,9.9679,9.9934,16304611.0
2006-08-29,10.0552,10.1207,10.0443,10.0916,14086367.0
2006-08-30,10.0443,10.0625,9.9642,9.9824,12785588.0
2006-08-31,10.0261,10.1243,10.0115,10.077,18198692.0
2006-09-01,10.0443,10.0952,10.0297,10.0588,10823172.0
2006-09-02,10.0443,10.0952,10.0297,10.0588,10823172.0
2006-09-03,10.0443,10.0952,10.0297,10.0588,10823172.0
2006-09-04,10.1254,10.1841,10.1034,10.1474,19681852.0
2006-09-05,10.2832,10.3419,10.2575,10.2758,13254990.0
2006-09-06,10.3456,10.3639,10.1804,10.1841,12601566.0
2006-09-07,10.1107,10.118,10.041,10.085,14272533.0
2006-09-08,9.9235,9.9566,9.8538,9.9345,17455364.0
2006-09-09,9.9235,9.9566,9.8538,9.9345,17455364.0
2006-09-10,9.9235,9.9566,9.8538,9.9345,17455364.0
2006-09-11,9.8171,9.8575,9.5675,9.5896,22800585.0
2006-09-12,9.2152,9.2373,9.0134,9.0464,52094228.0
2006-09-13,9.2042,9.2776,9.0905,9.1932,34211052.0
2006-09-14,9.307,9.4244,9.2666,9.3951,21636294.0
2006-09-15,9.2483,9.2629,9.1382,9.1822,18545932.0
2006-09-16,9.2483,9.2629,9.1382,9.1822,18545932.0
2006-09-17,9.2483,9.2629,9.1382,9.1822,18545932.0
2006-09-18,9.1418,9.2556,9.0464,9.2556,18895427.0
2006-09-19,9.3877,9.3877,9.2189,9.2336,14708719.0
2006-09-20,9.0281,9.0978,8.9914,9.0464,20416122.0
2006-09-21,9.0281,9.1015,8.9363,9.0134,31036596.0
2006-09-22,9.0427,9.1528,9.0354,9.1051,18496063.0
2006-09-23,9.0427,9.1528,9.0354,9.1051,18496063.0
2006-09-24,9.0427,9.1528,9.0354,9.1051,18496063.0
2006-09-25,9.0097,9.0464,8.9547,9.0281,16164591.0
2006-09-26,8.8446,8.918,8.8299,8.8996,26479371.0
2006-09-27,9.1345,9.2593,9.1161,9.2299,26022650.0
2006-09-28,9.4061,9.4061,9.3143,9.3143,18839740.0
2006-09-29,9.3951,9.4428,9.3767,9.4061,38123290.0
2006-09-30,9.3951,9.4428,9.3767,9.4061,38123290.0
2006-10-01,9.3951,9.4428,9.3767,9.4061,38123290.0
2006-10-02,9.3914,9.4941,9.3767,9.4868,6231150.0
2006-10-03,9.4318,9.5455,9.3877,9.5235,13332971.0
2006-10-04,9.2299,9.2593,9.0794,9.0868,26634131.0
2006-10-05,9.0464,9.2336,9.0464,9.2299,24273761.0
2006-10-06,9.3033,9.34,9.2336,9.2483,14364592.0
2006-10-07,9.3033,9.34,9.2336,9.2483,14364592.0
2006-10-08,9.3033,9.34,9.2336,9.2483,14364592.0
2006-10-09,9.2996,9.34,9.1639,9.2116,15478510.0
2006-10-10,9.3951,9.5162,9.3767,9.4941,19782099.0
2006-10-11,9.5272,9.6116,9.4501,9.5786,17132806.0
2006-10-12,9.5419,9.663,9.5052,9.5712,11963857.0
2006-10-13,9.7694,9.8171,9.7254,9.7254,15253712.0
2006-10-14,9.7694,9.8171,9.7254,9.7254,15253712.0
2006-10-15,9.7694,9.8171,9.7254,9.7254,15253712.0
2006-10-16,9.8722,10.0777,9.8575,10.0373,32295518.0
2006-10-17,10.2171,10.2318,10.03,10.0446,18104559.0
2006-10-18,9.9933,10.074,9.9345,10.074,13484766.0
2006-10-19,10.052,10.1107,9.9602,9.9749,11257959.0
2006-10-20,10.1694,10.2135,10.1327,10.1841,12975474.0
2006-10-21,10.1694,10.2135,10.1327,10.1841,12975474.0
2006-10-22,10.1694,10.2135,10.1327,10.1841,12975474.0
2006-10-23,10.2098,10.2648,10.1291,10.2318,14265459.0
2006-10-24,10.2024,10.2942,10.063,10.0997,19920089.0
2006-10-25,10.0997,10.2502,10.0924,10.2502,18581849.0
2006-10-26,10.3125,10.3309,10.2722,10.3199,19515095.0
2006-10-27,10.2722,10.2722,10.085,10.1657,46532007.0
2006-10-28,10.2722,10.2722,10.085,10.1657,46532007.0
2006-10-29,10.2722,10.2722,10.085,10.1657,46532007.0
2006-10-30,10.1694,10.3015,10.1291,10.2465,12029249.0
2006-10-31,10.107,10.1217,10.0006,10.0116,20594597.0
2006-11-01,10.0924,10.1327,10.0336,10.0997,12633648.0
2006-11-02,10.074,10.1621,10.0226,10.1291,17672825.0
2006-11-03,10.1474,10.1474,10.041,10.074,12968071.0
2006-11-04,10.1474,10.1474,10.041,10.074,12968071.0
2006-11-05,10.1474,10.1474,10.041,10.074,12968071.0
2006-11-06,10.1291,10.1511,10.096,10.1437,9728518.0
2006-11-07,10.3346,10.3823,10.3309,10.3603,22125093.0
2006-11-08,10.3676,10.3713,10.1804,10.2024,18136812.0
2006-11-09,10.2024,10.2061,10.096,10.1768,18777236.0
2006-11-10,10.2979,10.2979,10.2208,10.2502,20129893.0
2006-11-11,10.2979,10.2979,10.2208,10.2502,20129893.0
2006-11-12,10.2979,10.2979,10.2208,10.2502,20129893.0
2006-11-13,10.0446,10.0557,9.7877,9.8501,30443547.0
2006-11-14,9.8281,9.9529,9.7547,9.8538,19969841.0
2006-11-15,9.8722,9.9235,9.6923,9.7254,18949728.0
2006-11-16,9.7621,9.8024,9.6556,9.7327,12877697.0
2006-11-17,9.5602,9.7217,9.5052,9.7217,26109350.0
2006-11-18,9.5602,9.7217,9.5052,9.7217,26109350.0
2006-11-19,9.5602,9.7217,9.5052,9.7217,26109350.0
2006-11-20,9.5786,9.7437,9.5198,9.5602,26497334.0
2006-11-21,9.5455,9.5602,9.3767,9.4281,29326907.0
2006-11-22,9.5896,9.7437,9.5749,9.6997,25541590.0
2006-11-23,9.7254,9.7474,9.6703,9.6703,16391668.0
2006-11-24,9.652,9.652,9.5712,9.5859,31911347.0
2006-11-25,9.652,9.652,9.5712,9.5859,31911347.0
2006-11-26,9.652,9.652,9.5712,9.5859,31911347.0
2006-11-27,9.5786,9.707,9.5786,9.6226,16882736.0
2006-11-28,9.4538,9.5272,9.4024,9.4721,24226270.0
2006-11-29,9.4318,9.5235,9.3657,9.4868,16249623.0
2006-11-30,9.6153,9.6373,9.5786,9.6263,16259860.0
2006-12-01,9.6813,9.6813,9.4941,9.5162,13931579.0
2006-12-02,9.6813,9.6813,9.4941,9.5162,13931579.0
2006-12-03,9.6813,9.6813,9.4941,9.5162,13931579.0
2006-12-04,9.5088,9.5932,9.4978,9.5419,15692965.0
2006-12-05,9.6923,9.7254,9.6373,9.6556,22996776.0
2006-12-06,9.7804,9.8024,9.7364,9.8024,16596900.0
2006-12-07,9.7327,9.7657,9.6703,9.6887,13167364.0
2006-12-08,9.6116,9.6299,9.5052,9.5272,17139384.0
2006-12-09,9.6116,9.6299,9.5052,9.5272,17139384.0
2006-12-10,9.6116,9.6299,9.5052,9.5272,17139384.0
2006-12-11,9.4978,9.5235,9.4391,9.5235,16506055.0
2006-12-12,9.4575,9.5015,9.4134,9.4134,15576619.0
2006-12-13,9.34,9.4097,9.307,9.329,22764357.0
2006-12-14,9.4097,9.5345,9.3877,9.5052,18815262.0
2006-12-15,9.5602,9.6006,9.5345,9.5492,11956293.0
2006-12-16,9.5602,9.6006,9.5345,9.5492,11956293.0
2006-12-17,9.5602,9.6006,9.5345,9.5492,11956293.0
2006-12-18,9.4868,9.5162,9.3804,9.4208,17572957.0
2006-12-19,9.3217,9.3547,9.2923,9.2923,18733197.0
2006-12-20,9.3584,9.4905,9.3474,9.4575,21503582.0
2006-12-21,9.3951,9.4024,9.2813,9.2813,30666069.0
2006-12-22,9.2042,9.2189,9.1602,9.1932,54354604.0
2006-12-23,9.2042,9.2189,9.1602,9.1932,54354604.0
2006-12-24,9.2042,9.2189,9.1602,9.1932,54354604.0
2006-12-25,9.2042,9.2189,9.1602,9.1932,54354604.0
2006-12-26,9.2042,9.2189,9.1602,9.1932,54354604.0
2006-12-27,9.1602,9.2116,9.1382,9.1895,7496187.0
2006-12-28,9.285,9.34,9.2776,9.2776,7327981.0
2006-12-29,9.2629,9.3107,9.2556,9.285,6264147.0
2006-12-30,9.2629,9.3107,9.2556,9.285,6264147.0
2006-12-31,9.2629,9.3107,9.2556,9.285,6264147.0
2007-01-01,9.2629,9.3107,9.2556,9.285,6264147.0
2007-01-02,9.2996,9.3914,9.2776,9.3694,6748781.0
2007-01-03,9.4795,9.4831,9.3327,9.351,14862422.0
2007-01-04,9.0831,9.0905,8.9437,8.9437,38038355.0
2007-01-05,8.8409,8.9363,8.8005,8.8592,34297721.0
2007-01-06,8.8409,8.9363,8.8005,8.8592,34297721.0
2007-01-07,8.8409,8.9363,8.8005,8.8592,34297721.0
2007-01-08,8.7712,8.8519,8.7565,8.7565,22457367.0
2007-01-09,8.8372,9.0648,8.8299,9.0648,33322176.0
2007-01-10,8.8813,8.907,8.8115,8.8115,34286954.0
2007-01-11,8.9547,9.0721,8.8996,9.0354,29447660.0
2007-01-12,9.1932,9.2299,9.1675,9.2116,27377505.0
2007-01-13,9.1932,9.2299,9.1675,9.2116,27377505.0
2007-01-14,9.1932,9.2299,9.1675,9.2116,27377505.0
2007-01-15,9.2446,9.2923,9.2116,9.2666,15953175.0
2007-01-16,9.2299,9.2556,9.1308,9.1308,19999628.0
2007-01-17,9.0648,9.1161,8.973,8.9987,22584864.0
2007-01-18,9.0354,9.1051,9.0171,9.0794,16530837.0
2007-01-19,9.0317,9.1015,9.006,9.1015,20201341.0
2007-01-20,9.0317,9.1015,9.006,9.1015,20201341.0
2007-01-21,9.0317,9.1015,9.006,9.1015,20201341.0
2007-01-22,9.285,9.3033,9.2556,9.296,21012255.0
2007-01-23,9.2556,9.285,9.1932,9.2776,13700737.0
2007-01-24,9.4685,9.5235,9.4354,9.5052,35217918.0
2007-01-25,9.6593,9.6703,9.5419,9.5749,42252147.0
2007-01-26,9.6593,9.6703,9.5419,9.5749,42252147.0
2007-01-27,9.6593,9.6703,9.5419,9.5749,42252147.0
2007-01-28,9.6593,9.6703,9.5419,9.5749,42252147.0
2007-01-29,9.5639,9.6446,9.5125,9.6299,26708782.0
2007-01-30,9.5382,9.5675,9.4868,9.5382,22255212.0
2007-01-31,9.6483,9.6593,9.5235,9.5565,28811852.0
2007-02-01,9.652,9.6813,9.6226,9.6336,24793030.0
2007-02-02,9.7804,9.7988,9.6666,9.7584,27956423.0
2007-02-03,9.7804,9.7988,9.6666,9.7584,27956423.0
2007-02-04,9.7804,9.7988,9.6666,9.7584,27956423.0
2007-02-05,9.6997,9.7254,9.6189,9.6923,25410115.0
2007-02-06,9.7474,9.7914,9.6776,9.7914,25102648.0
2007-02-07,10.3125,10.3859,10.1804,10.3639,96557905.0
2007-02-08,10.3859,10.397,10.1547,10.1547,86135877.0
2007-02-09,10.1914,10.3199,10.1914,10.2979,34248728.0
2007-02-10,10.1914,10.3199,10.1914,10.2979,34248728.0
2007-02-11,10.1914,10.3199,10.1914,10.2979,34248728.0
2007-02-12,10.2502,10.5071,10.2391,10.4924,23663590.0
2007-02-13,10.43,10.5584,10.3896,10.4814,22899589.0
2007-02-14,10.6061,10.6428,10.5438,10.5658,20328442.0
2007-02-15,10.6612,10.6795,10.6208,10.6685,19977518.0
2007-02-16,10.6832,10.6869,10.5731,10.6245,19464489.0
2007-02-17,10.6832,10.6869,10.5731,10.6245,19464489.0
2007-02-18,10.6832,10.6869,10.5731,10.6245,19464489.0
2007-02-19,10.6245,10.6649,10.6135,10.6355,10738674.0
2007-02-20,10.7052,10.808,10.7016,10.775,15139659.0
2007-02-21,10.6979,10.7529,10.5731,10.5878,18566125.0
2007-02-22,10.5731,10.5988,10.4814,10.5621,27763252.0
2007-02-23,10.6612,10.7052,10.6208,10.6208,52523249.0
2007-02-24,10.6612,10.7052,10.6208,10.6208,52523249.0
2007-02-25,10.6612,10.7052,10.6208,10.6208,52523249.0
2007-02-26,10.7106,10.855,10.7106,10.855,19575346.0
2007-02-27,10.8439,10.8513,10.681,10.681,18555165.0
2007-02-28,10.1626,10.2367,10.0331,10.0442,41425656.0
2007-03-01,10.1108,10.1849,10.0553,10.1256,17852197.0
2007-03-02,10.0516,10.1108,10.0331,10.0405,16525990.0
2007-03-03,10.0516,10.1108,10.0331,10.0405,16525990.0
2007-03-04,10.0516,10.1108,10.0331,10.0405,16525990.0
2007-03-05,9.8813,9.922,9.7517,9.7517,26194379.0
2007-03-06,9.7702,10.0183,9.7702,10.0183,25457806.0
2007-03-07,10.1812,10.196,10.0775,10.1552,19526904.0
2007-03-08,10.1478,10.1515,10.0257,10.1515,16493783.0
2007-03-09,10.2108,10.27,10.1626,10.17,20988105.0
2007-03-10,10.2108,10.27,10.1626,10.17,20988105.0
2007-03-11,10.2108,10.27,10.1626,10.17,20988105.0
2007-03-12,10.17,10.2922,10.1515,10.2922,12127990.0
2007-03-13,10.3107,10.3922,10.2182,10.2774,17206800.0
2007-03-14,10.0183,10.0627,9.9516,9.9516,24147073.0
2007-03-15,10.1441,10.2256,10.0701,10.1849,30812173.0
2007-03-16,10.3552,10.3959,10.2811,10.2922,24626689.0
2007-03-17,10.3552,10.3959,10.2811,10.2922,24626689.0
2007-03-18,10.3552,10.3959,10.2811,10.2922,24626689.0
2007-03-19,10.3366,10.5255,10.3033,10.4958,29106480.0
2007-03-20,10.5958,10.6958,10.5921,10.618,29370753.0
2007-03-21,10.6995,10.7365,10.6365,10.6513,31049058.0
2007-03-22,10.8031,10.8364,10.7883,10.8327,30649044.0
2007-03-23,10.8253,10.8513,10.7698,10.8105,26509443.0
2007-03-24,10.8253,10.8513,10.7698,10.8105,26509443.0
2007-03-25,10.8253,10.8513,10.7698,10.8105,26509443.0
2007-03-26,10.8846,11.1215,10.8327,11.1215,52952324.0
2007-03-27,11.0882,11.0993,10.9956,11.0327,28962400.0
2007-03-28,11.003,11.0956,10.892,10.9179,34327583.0
2007-03-29,10.8698,11.0401,10.8401,11.0401,25341060.0
2007-03-30,11.1067,11.1141,11.0364,11.066,52523792.0
2007-03-31,11.1067,11.1141,11.0364,11.066,52523792.0
2007-04-01,11.1067,11.1141,11.0364,11.066,52523792.0
2007-04-02,11.066,11.0697,10.8661,10.8661,13948265.0
2007-04-03,11.0105,11.14,10.9956,11.14,20405533.0
2007-04-04,11.2918,11.3437,11.2807,11.3437,17946645.0
2007-04-05,11.2807,11.2881,11.1993,11.2289,11782133.0
2007-04-06,11.2807,11.2881,11.1993,11.2289,11782133.0
2007-04-07,11.2807,11.2881,11.1993,11.2289,11782133.0
2007-04-08,11.2807,11.2881,11.1993,11.2289,11782133.0
2007-04-09,11.2807,11.2881,11.1993,11.2289,11782133.0
2007-04-10,11.2918,11.3362,11.2437,11.2844,17143726.0
2007-04-11,11.3733,11.3955,11.314,11.3288,17600682.0
2007-04-12,11.2548,11.2548,11.1734,11.1919,18462130.0
2007-04-13,11.2659,11.2659,11.0364,11.0512,18384698.0
2007-04-14,11.2659,11.2659,11.0364,11.0512,18384698.0
2007-04-15,11.2659,11.2659,11.0364,11.0512,18384698.0
2007-04-16,11.1622,11.2696,11.1511,11.2511,16893056.0
2007-04-17,11.3585,11.3585,11.1215,11.1289,16214576.0
2007-04-18,11.2548,11.2992,11.24,11.2548,16271536.0
2007-04-19,11.0956,11.0993,10.9475,10.966,33450218.0
2007-04-20,10.9623,11.0808,10.9623,11.0512,18853910.0
2007-04-21,10.9623,11.0808,10.9623,11.0512,18853910.0
2007-04-22,10.9623,11.0808,10.9623,11.0512,18853910.0
2007-04-23,11.1882,11.2067,11.029,11.1067,13675074.0
2007-04-24,11.14,11.2363,11.0549,11.1104,19252366.0
2007-04-25,11.14,11.2363,11.0549,11.1104,19252366.0
2007-04-26,11.1622,11.2622,11.1511,11.1882,20462463.0
2007-04-27,11.0512,11.0512,10.8809,10.8809,40545997.0
2007-04-28,11.0512,11.0512,10.8809,10.8809,40545997.0
2007-04-29,11.0512,11.0512,10.8809,10.8809,40545997.0
2007-04-30,10.9586,10.9845,10.8846,10.9253,17629534.0
2007-05-01,10.8327,10.892,10.7291,10.792,20388820.0
2007-05-02,10.8698,11.029,10.8624,11.0179,17171235.0
