,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity
2017-09-24,41.8693,42.1858,41.6477,41.768,6155860.0
2017-09-25,42.2618,42.3251,41.578,41.7933,4293741.0
2017-09-26,41.6983,41.7806,41.4261,41.692,2201440.0
2017-09-27,41.8503,42.3061,41.7395,42.2935,2453201.0
2017-09-28,42.1099,42.1099,41.3944,41.4514,3196059.0
2017-09-29,41.8186,42.2143,41.7236,42.1225,4544817.0
2017-09-30,41.8186,42.2143,41.7236,42.1225,4544817.0
2017-10-01,41.8186,42.2143,41.7236,42.1225,4544817.0
2017-10-02,42.2048,43.2938,42.2048,43.0532,1268917.0
2017-10-03,43.1292,43.5471,42.9329,43.3635,1295946.0
2017-10-04,43.1609,43.1862,42.5847,42.6923,2166968.0
2017-10-05,43.1419,43.5407,42.9646,43.0469,1823713.0
2017-10-06,43.5597,43.9776,43.4458,43.8447,2089936.0
2017-10-07,43.5597,43.9776,43.4458,43.8447,2089936.0
2017-10-08,43.5597,43.9776,43.4458,43.8447,2089936.0
2017-10-09,44.0029,44.6234,43.794,43.813,1918536.0
2017-10-10,43.4584,43.9143,43.4015,43.7877,1929317.0
2017-10-11,43.8636,44.0852,43.4964,43.5407,2232203.0
2017-10-12,43.0912,43.2305,42.7842,42.9329,2679083.0
2017-10-13,43.1925,43.4584,42.9329,43.1862,1660023.0
2017-10-14,43.1925,43.4584,42.9329,43.1862,1660023.0
2017-10-15,43.1925,43.4584,42.9329,43.1862,1660023.0
2017-10-16,44.3512,44.6677,44.1422,44.6677,3315342.0
2017-10-17,45.3199,45.5953,44.5728,45.2439,2582556.0
2017-10-18,44.8767,45.3642,44.6297,44.902,2643519.0
2017-10-19,43.6864,44.1169,43.4458,43.7623,3591440.0
2017-10-20,43.4331,43.8826,43.3002,43.7244,2091146.0
2017-10-21,43.4331,43.8826,43.3002,43.7244,2091146.0
2017-10-22,43.4331,43.8826,43.3002,43.7244,2091146.0
2017-10-23,43.7497,43.9776,43.6674,43.851,1634103.0
2017-10-24,43.5534,43.9333,43.2748,43.9333,1406489.0
2017-10-25,43.9713,44.4461,43.6737,44.0916,1640699.0
2017-10-26,43.8067,44.1042,43.5091,44.1042,1474727.0
2017-10-27,44.2435,44.5411,44.1296,44.3132,4164792.0
2017-10-28,44.2435,44.5411,44.1296,44.3132,4164792.0
2017-10-29,44.2435,44.5411,44.1296,44.3132,4164792.0
2017-10-30,44.4461,44.75,44.1929,44.3068,1409651.0
2017-10-31,44.2182,44.2878,43.927,43.9713,1524177.0
2017-11-01,44.3385,44.5411,44.1549,44.3258,1938373.0
2017-11-02,45.0729,45.801,45.0096,45.801,3810677.0
2017-11-03,45.9023,46.3772,45.8074,46.2886,3756166.0
2017-11-04,45.9023,46.3772,45.8074,46.2886,3756166.0
2017-11-05,45.9023,46.3772,45.8074,46.2886,3756166.0
2017-11-06,46.3455,46.6621,46.2062,46.3645,1797092.0
2017-11-07,47.4599,47.6181,47.0483,47.3206,3097532.0
2017-11-08,46.5671,47.2066,46.4912,47.004,2701407.0
2017-11-09,47.4662,47.5738,47.2383,47.2573,2912071.0
2017-11-10,46.2822,46.3582,45.9277,46.1873,2820470.0
2017-11-11,46.2822,46.3582,45.9277,46.1873,2820470.0
2017-11-12,46.2822,46.3582,45.9277,46.1873,2820470.0
2017-11-13,46.6305,47.08,46.3772,46.6938,2662053.0
2017-11-14,46.2822,46.3329,45.9847,46.2442,3019775.0
2017-11-15,45.5541,45.5541,44.9463,44.9843,2867728.0
2017-11-16,44.9843,45.2059,44.7215,45.0793,2094623.0
2017-11-17,45.5225,45.5383,44.6487,44.883,2146935.0
2017-11-18,45.5225,45.5383,44.6487,44.883,2146935.0
2017-11-19,45.5225,45.5383,44.6487,44.883,2146935.0
2017-11-20,44.6677,45.0223,44.6614,44.826,5505637.0
2017-11-21,45.0729,45.2565,44.9716,45.016,2090572.0
2017-11-22,45.2692,45.6491,45.2692,45.4275,2762064.0
2017-11-23,45.7757,46.1493,45.5858,45.5921,2645199.0
2017-11-24,45.7061,45.7504,45.2312,45.6491,4495735.0
2017-11-25,45.7061,45.7504,45.2312,45.6491,4495735.0
2017-11-26,45.7061,45.7504,45.2312,45.6491,4495735.0
2017-11-27,45.7124,45.9467,45.4212,45.6428,1359470.0
2017-11-28,45.3262,45.6934,45.1616,45.2945,2826307.0
2017-11-29,45.5984,45.839,45.3325,45.3958,1212732.0
2017-11-30,44.7057,45.0413,44.5918,44.921,4432711.0
2017-12-01,44.9526,45.1109,44.788,45.0603,1405097.0
2017-12-02,44.9526,45.1109,44.788,45.0603,1405097.0
2017-12-03,44.9526,45.1109,44.788,45.0603,1405097.0
2017-12-04,45.4908,45.953,45.3705,45.6174,2883323.0
2017-12-05,45.2692,45.4528,44.6424,44.6804,2362407.0
2017-12-06,43.889,44.2562,43.4458,43.5787,2628902.0
2017-12-07,43.756,44.0219,43.6357,43.9776,1717420.0
2017-12-08,43.756,43.8162,43.4521,43.813,3140926.0
2017-12-09,43.756,43.8162,43.4521,43.813,3140926.0
2017-12-10,43.756,43.8162,43.4521,43.813,3140926.0
2017-12-11,44.2878,44.3512,43.8383,43.9903,2163681.0
2017-12-12,44.5348,44.8767,44.3702,44.4778,2171199.0
2017-12-13,44.3068,44.5411,44.1739,44.4081,2159356.0
2017-12-14,44.6994,44.9083,44.1549,44.1802,2343738.0
2017-12-15,44.0409,44.6804,44.0346,44.6804,4782143.0
2017-12-16,44.0409,44.6804,44.0346,44.6804,4782143.0
2017-12-17,44.0409,44.6804,44.0346,44.6804,4782143.0
2017-12-18,45.1552,45.3895,45.0476,45.2249,2008912.0
2017-12-19,45.5541,45.8707,45.3009,45.7947,1646639.0
2017-12-20,45.6491,46.2759,45.5984,46.1999,2185893.0
2017-12-21,46.5038,46.7001,46.2316,46.6368,1802912.0
2017-12-22,46.7191,47.1243,46.6336,47.0293,7101553.0
2017-12-23,46.7191,47.1243,46.6336,47.0293,7101553.0
2017-12-24,46.7191,47.1243,46.6336,47.0293,7101553.0
2017-12-25,46.7191,47.1243,46.6336,47.0293,7101553.0
2017-12-26,46.7191,47.1243,46.6336,47.0293,7101553.0
2017-12-27,46.7824,47.3712,46.7697,47.2446,817813.0
2017-12-28,47.4092,47.4852,47.2952,47.4155,881092.0
2017-12-29,47.6435,48.1373,47.5928,47.998,1813251.0
2017-12-30,47.6435,48.1373,47.5928,47.998,1813251.0
2017-12-31,47.6435,48.1373,47.5928,47.998,1813251.0
2018-01-01,47.6435,48.1373,47.5928,47.998,1813251.0
2018-01-02,48.0233,48.5109,47.9347,48.4349,849059.0
2018-01-03,49.3846,49.6632,49.1947,49.5049,1817691.0
2018-01-04,49.7771,49.8278,49.22,49.2896,1646993.0
2018-01-05,49.3909,49.7645,49.3846,49.5429,1387927.0
2018-01-06,49.3909,49.7645,49.3846,49.5429,1387927.0
2018-01-07,49.3909,49.7645,49.3846,49.5429,1387927.0
2018-01-08,49.5745,49.6252,49.296,49.4099,1039217.0
2018-01-09,49.7961,50.7078,49.7265,50.5686,2125218.0
2018-01-10,50.8091,51.151,50.1444,50.1823,2658851.0
2018-01-11,50.1444,50.4293,49.9164,50.176,1869042.0
2018-01-12,50.9801,51.36,50.8788,51.0434,2111893.0
2018-01-13,50.9801,51.36,50.8788,51.0434,2111893.0
2018-01-14,50.9801,51.36,50.8788,51.0434,2111893.0
2018-01-15,51.3536,51.819,51.3536,51.7905,1485574.0
2018-01-16,51.9615,52.2084,51.1257,51.4486,1648722.0
2018-01-17,50.29,50.3343,49.6695,49.6695,2942796.0
2018-01-18,49.9607,50.1918,49.7455,49.9101,1660411.0
2018-01-19,50.2457,50.3849,49.3403,49.3909,1741891.0
2018-01-20,50.2457,50.3849,49.3403,49.3909,1741891.0
2018-01-21,50.2457,50.3849,49.3403,49.3909,1741891.0
2018-01-22,49.6315,49.8848,49.3846,49.4796,1197446.0
2018-01-23,49.4796,49.9544,49.4036,49.7075,1482775.0
2018-01-24,49.296,49.5555,49.1567,49.5112,3301850.0
2018-01-25,49.4606,50.1507,49.2326,49.8974,6821529.0
2018-01-26,49.4606,50.1507,49.2326,49.8974,6821529.0
2018-01-27,49.4606,50.1507,49.2326,49.8974,6821529.0
2018-01-28,49.4606,50.1507,49.2326,49.8974,6821529.0
2018-01-29,50.2013,50.2995,49.7012,50.0684,2375548.0
2018-01-30,49.6568,50.157,49.6062,49.7391,1558634.0
2018-01-31,49.3783,49.3846,48.5583,48.6565,2520624.0
2018-02-01,48.8781,49.2073,48.7261,49.1947,3422598.0
2018-02-02,49.3846,49.8658,49.0047,49.5429,3120258.0
2018-02-03,49.3846,49.8658,49.0047,49.5429,3120258.0
2018-02-04,49.3846,49.8658,49.0047,49.5429,3120258.0
2018-02-05,48.6375,48.7325,48.2829,48.4349,2060455.0
2018-02-06,47.5612,48.4349,47.3269,47.7574,4282143.0
2018-02-07,49.0047,49.7961,48.7578,49.5809,2943330.0
2018-02-08,48.6565,49.163,48.131,49.0933,2853843.0
2018-02-09,47.8081,48.8781,47.7638,48.6628,3999963.0
2018-02-10,47.8081,48.8781,47.7638,48.6628,3999963.0
2018-02-11,47.8081,48.8781,47.7638,48.6628,3999963.0
2018-02-12,48.9414,49.8911,48.5932,49.3846,2177503.0
2018-02-13,50.5052,50.7775,49.8278,49.9354,1893262.0
2018-02-14,50.0177,50.2836,49.6632,49.9481,1338472.0
2018-02-15,51.3726,52.1324,51.132,51.9741,2912942.0
2018-02-16,52.0817,52.3287,51.7842,52.221,1926645.0
2018-02-17,52.0817,52.3287,51.7842,52.221,1926645.0
2018-02-18,52.0817,52.3287,51.7842,52.221,1926645.0
2018-02-19,52.1577,52.3793,51.6449,51.9171,1104446.0
2018-02-20,51.4739,51.7905,51.3916,51.6639,1113854.0
2018-02-21,51.1574,51.1827,50.7078,50.8155,1647465.0
2018-02-22,50.9548,51.2017,50.4609,50.7268,2665512.0
2018-02-23,51.284,51.4106,51.0624,51.189,3576262.0
2018-02-24,51.284,51.4106,51.0624,51.189,3576262.0
2018-02-25,51.284,51.4106,51.0624,51.189,3576262.0
2018-02-26,51.284,51.417,50.8788,51.0307,2253112.0
2018-02-27,51.4423,51.8791,51.436,51.6702,1943071.0
2018-02-28,51.5373,51.5626,51.1004,51.3853,2793488.0
2018-03-01,50.4506,50.8545,50.3268,50.7177,4816234.0
2018-03-02,50.1314,50.3887,49.6102,50.0728,2900701.0
2018-03-03,50.1314,50.3887,49.6102,50.0728,2900701.0
2018-03-04,50.1314,50.3887,49.6102,50.0728,2900701.0
2018-03-05,49.5125,49.8447,49.3105,49.3366,1178839.0
2018-03-06,49.7601,50.1053,49.4343,49.5711,1786011.0
2018-03-07,49.3496,49.7177,48.9652,49.0825,1999033.0
2018-03-08,49.4995,49.6232,49.1737,49.3887,1783605.0
2018-03-09,49.4148,49.4148,47.975,48.0792,2418146.0
2018-03-10,49.4148,49.4148,47.975,48.0792,2418146.0
2018-03-11,49.4148,49.4148,47.975,48.0792,2418146.0
2018-03-12,49.2975,49.7731,48.9262,49.1737,2261956.0
2018-03-13,48.9587,48.9587,47.8186,48.2095,4243998.0
2018-03-14,48.7959,48.7959,47.9164,48.6004,1938128.0
2018-03-15,48.4897,49.7666,48.405,49.5516,2516650.0
2018-03-16,49.9164,50.19,49.5744,49.9164,2668619.0
2018-03-17,49.9164,50.19,49.5744,49.9164,2668619.0
2018-03-18,49.9164,50.19,49.5744,49.9164,2668619.0
2018-03-19,50.1705,50.4897,49.9229,49.9294,1359828.0
2018-03-20,49.1868,49.3105,48.7633,49.0109,1552153.0
2018-03-21,49.506,49.8382,48.9978,49.0109,1824121.0
2018-03-22,49.532,50.1249,49.4669,50.0206,1918311.0
2018-03-23,48.6981,48.7633,47.4929,47.8447,3435683.0
2018-03-24,48.6981,48.7633,47.4929,47.8447,3435683.0
2018-03-25,48.6981,48.7633,47.4929,47.8447,3435683.0
2018-03-26,47.6623,48.1379,47.6623,47.7665,1911334.0
2018-03-27,48.1509,48.5809,47.9489,48.3138,1846690.0
2018-03-28,48.0467,48.2226,47.8121,47.8121,2611735.0
2018-03-29,47.9099,47.9555,47.2323,47.3626,5162328.0
2018-03-30,47.9099,47.9555,47.2323,47.3626,5162328.0
2018-03-31,47.9099,47.9555,47.2323,47.3626,5162328.0
2018-04-01,47.9099,47.9555,47.2323,47.3626,5162328.0
2018-04-02,47.9099,47.9555,47.2323,47.3626,5162328.0
2018-04-03,47.5841,48.6525,47.5841,48.3333,1618911.0
2018-04-04,48.6656,48.6656,48.2551,48.3268,1681913.0
2018-04-05,48.0271,48.2095,47.5776,47.7535,1564793.0
2018-04-06,47.7535,47.8642,47.2063,47.7014,1446849.0
2018-04-07,47.7535,47.8642,47.2063,47.7014,1446849.0
2018-04-08,47.7535,47.8642,47.2063,47.7014,1446849.0
2018-04-09,47.3431,47.8642,47.102,47.8642,1525257.0
2018-04-10,47.9945,49.3627,47.8447,49.1868,2962240.0
2018-04-11,49.9034,50.3985,49.734,49.8382,2464341.0
2018-04-12,49.9294,50.3073,49.8513,49.9685,2082232.0
2018-04-13,50.4832,51.3236,50.4246,50.9523,2143313.0
2018-04-14,50.4832,51.3236,50.4246,50.9523,2143313.0
2018-04-15,50.4832,51.3236,50.4246,50.9523,2143313.0
2018-04-16,51.1151,51.6624,50.4441,50.7894,1892195.0
2018-04-17,50.4311,51.1738,50.4311,50.8741,1714302.0
2018-04-18,51.3366,52.0793,51.1412,51.4409,1923973.0
2018-04-19,52.835,53.0826,52.5419,53.0435,2814931.0
2018-04-20,52.7894,53.1478,52.2683,52.4637,1902042.0
2018-04-21,52.7894,53.1478,52.2683,52.4637,1902042.0
2018-04-22,52.7894,53.1478,52.2683,52.4637,1902042.0
2018-04-23,52.7829,53.3497,52.7764,53.1999,1703210.0
2018-04-24,52.6787,52.7406,51.7568,51.8057,6222944.0
2018-04-25,52.6787,52.7406,51.7568,51.8057,6222944.0
2018-04-26,52.1184,52.2748,51.5842,51.7275,3368644.0
2018-04-27,52.138,52.2357,51.6428,51.8904,4208812.0
2018-04-28,52.138,52.2357,51.6428,51.8904,4208812.0
2018-04-29,52.138,52.2357,51.6428,51.8904,4208812.0
2018-04-30,51.936,52.1836,51.5972,52.0272,2410717.0
2018-05-01,51.8448,52.0142,51.4409,51.923,2115208.0
2018-05-02,52.0337,52.6591,51.8122,52.1249,1870776.0
2018-05-03,52.7699,53.1412,52.6591,53.0109,1916161.0
2018-05-04,53.0826,53.3693,52.7178,52.7308,1053354.0
2018-05-05,53.0826,53.3693,52.7178,52.7308,1053354.0
2018-05-06,53.0826,53.3693,52.7178,52.7308,1053354.0
2018-05-07,53.0826,53.2715,52.4442,52.7699,1702067.0
2018-05-08,53.1608,53.2846,52.835,52.835,2229004.0
2018-05-09,52.8676,53.3432,52.835,53.2064,1307226.0
2018-05-10,53.695,54.2357,53.4865,54.0403,2086212.0
2018-05-11,54.2683,54.796,54.1771,54.6462,1178031.0
2018-05-12,54.2683,54.796,54.1771,54.6462,1178031.0
2018-05-13,54.2683,54.796,54.1771,54.6462,1178031.0
2018-05-14,54.7243,55.5843,54.6657,55.0501,2545911.0
2018-05-15,55.0501,55.3042,54.4703,54.4703,1724407.0
2018-05-16,54.5289,55.3107,54.5159,55.1673,1212641.0
2018-05-17,56.1185,56.7374,56.0273,56.5159,2168820.0
2018-05-18,56.6136,56.6136,55.467,55.9035,1860463.0
2018-05-19,56.6136,56.6136,55.467,55.9035,1860463.0
2018-05-20,56.6136,56.6136,55.467,55.9035,1860463.0
2018-05-21,55.226,55.7211,55.1283,55.3758,1214738.0
2018-05-22,55.1348,55.4149,54.8155,55.1152,888478.0
2018-05-23,55.0892,55.7211,55.0859,55.2195,1666343.0
2018-05-24,54.4703,55.0142,54.3465,54.6657,2231199.0
2018-05-25,54.2097,54.5549,54.0077,54.1836,4083029.0
2018-05-26,54.2097,54.5549,54.0077,54.1836,4083029.0
2018-05-27,54.2097,54.5549,54.0077,54.1836,4083029.0
2018-05-28,53.8448,54.3009,53.5908,54.151,1356786.0
2018-05-29,53.9426,54.3074,53.923,54.0729,1405858.0
2018-05-30,53.4279,53.6298,53.2324,53.4344,1981525.0
2018-05-31,53.8253,54.0989,53.6429,54.0533,2676098.0
2018-06-01,53.7667,53.9947,53.0956,53.7471,1801355.0
2018-06-02,53.7667,53.9947,53.0956,53.7471,1801355.0
2018-06-03,53.7667,53.9947,53.0956,53.7471,1801355.0
2018-06-04,54.0729,54.3986,54.0142,54.138,851309.0
2018-06-05,53.5191,53.7862,53.0044,53.3888,1512419.0
2018-06-06,54.3334,54.9491,54.2357,54.7308,1837523.0
2018-06-07,55.7211,56.0599,55.6625,56.0077,1741820.0
2018-06-08,55.6885,56.5094,55.669,56.4182,1586834.0
2018-06-09,55.6885,56.5094,55.669,56.4182,1586834.0
2018-06-10,55.6885,56.5094,55.669,56.4182,1586834.0
2018-06-11,55.6885,56.5094,55.669,56.4182,1586834.0
2018-06-12,55.8058,56.0859,55.4149,55.441,2426153.0
2018-06-13,55.3693,55.3693,54.6918,54.796,1416434.0
2018-06-14,54.783,55.3563,54.7634,55.1283,1081309.0
2018-06-15,55.441,55.9817,55.441,55.8318,2183837.0
2018-06-16,55.441,55.9817,55.441,55.8318,2183837.0
2018-06-17,55.441,55.9817,55.441,55.8318,2183837.0
2018-06-18,54.8677,54.9393,54.3009,54.7308,1657342.0
2018-06-19,54.4247,55.0892,53.3432,53.5126,2218244.0
2018-06-20,53.682,54.0077,53.3562,53.91,2579892.0
2018-06-21,54.4442,54.5224,53.9556,54.138,2090850.0
2018-06-22,54.0729,54.1836,53.4409,53.7211,1455990.0
2018-06-23,54.0729,54.1836,53.4409,53.7211,1455990.0
2018-06-24,54.0729,54.1836,53.4409,53.7211,1455990.0
2018-06-25,54.1901,54.594,53.9426,54.2357,1286249.0
2018-06-26,53.1934,53.5712,52.9653,53.2455,1829803.0
2018-06-27,53.5191,53.5517,53.1934,53.4735,2197482.0
2018-06-28,53.91,54.1836,53.7601,54.1185,2075304.0
2018-06-29,54.366,54.8286,54.2097,54.3595,4438990.0
2018-06-30,54.366,54.8286,54.2097,54.3595,4438990.0
2018-07-01,54.366,54.8286,54.2097,54.3595,4438990.0
2018-07-02,54.2813,54.8351,54.2292,54.2683,979448.0
2018-07-03,53.9426,53.9426,52.5451,52.6396,3158652.0
2018-07-04,52.796,52.822,52.0728,52.2031,2127385.0
2018-07-05,51.7536,52.1412,51.0109,51.6037,2599125.0
2018-07-06,51.8057,52.3985,51.6754,51.9621,3791419.0
2018-07-07,51.8057,52.3985,51.6754,51.9621,3791419.0
2018-07-08,51.8057,52.3985,51.6754,51.9621,3791419.0
2018-07-09,52.4767,52.8416,52.2617,52.7113,1065075.0
2018-07-10,53.4214,53.5191,53.024,53.1738,1646172.0
2018-07-11,52.8806,52.9002,51.7927,52.2226,2816958.0
2018-07-12,51.7601,52.2226,51.4116,52.0858,1982288.0
2018-07-13,52.2487,52.6331,51.7471,52.0142,2150456.0
2018-07-14,52.2487,52.6331,51.7471,52.0142,2150456.0
2018-07-15,52.2487,52.6331,51.7471,52.0142,2150456.0
2018-07-16,51.8774,52.0728,51.4865,51.734,1081741.0
2018-07-17,51.7275,51.7699,51.2389,51.5712,1786026.0
2018-07-18,52.1575,52.2683,51.7471,51.7992,2599891.0
2018-07-19,52.3464,52.7243,52.2292,52.5223,2050112.0
2018-07-20,52.151,52.2422,51.9034,52.1705,2017101.0
2018-07-21,52.151,52.2422,51.9034,52.1705,2017101.0
2018-07-22,52.151,52.2422,51.9034,52.1705,2017101.0
2018-07-23,51.8969,52.0402,51.5842,52.0402,793570.0
2018-07-24,52.151,52.8546,52.151,52.7047,1903332.0
2018-07-25,53.7471,54.0077,53.3921,53.4865,2284000.0
2018-07-26,52.1836,52.9523,52.1836,52.7764,2622531.0
2018-07-27,53.1282,53.1347,52.6787,53.0175,3547311.0
2018-07-28,53.1282,53.1347,52.6787,53.0175,3547311.0
2018-07-29,53.1282,53.1347,52.6787,53.0175,3547311.0
2018-07-30,52.6917,52.6982,52.3595,52.4116,1960627.0
2018-07-31,52.8285,53.0761,52.5549,52.9002,2050827.0
2018-08-01,53.2324,53.5321,52.7047,53.1934,1950083.0
2018-08-02,52.0142,52.0858,50.5614,50.5874,5069480.0
2018-08-03,50.5288,50.5418,49.6102,49.8643,3959731.0
2018-08-04,50.5288,50.5418,49.6102,49.8643,3959731.0
2018-08-05,50.5288,50.5418,49.6102,49.8643,3959731.0
2018-08-06,50.5549,50.6265,50.0011,50.177,1392576.0
2018-08-07,49.9555,49.9555,49.519,49.7731,2518736.0
2018-08-08,50.2291,50.3203,49.7796,50.2878,3126775.0
2018-08-09,50.0868,50.9462,49.9003,50.5931,2393455.0
2018-08-10,50.5665,50.6598,50.0735,50.2134,1456414.0
2018-08-11,50.5665,50.6598,50.0735,50.2134,1456414.0
2018-08-12,50.5665,50.6598,50.0735,50.2134,1456414.0
2018-08-13,50.0402,50.0735,49.3739,49.4339,2856457.0
2018-08-14,49.6804,50.0535,49.3007,49.4872,2451832.0
2018-08-15,49.5005,49.5538,48.9076,49.1341,2119962.0
2018-08-16,47.6018,48.5945,47.5751,48.5811,4195576.0
2018-08-17,48.5678,48.721,48.1148,48.7144,3149968.0
2018-08-18,48.5678,48.721,48.1148,48.7144,3149968.0
2018-08-19,48.5678,48.721,48.1148,48.7144,3149968.0
2018-08-20,48.9542,49.3007,48.6677,48.8676,1491749.0
2018-08-21,48.8276,48.8276,48.2547,48.6344,2914085.0
2018-08-22,48.3413,48.5545,47.7084,47.7617,1955951.0
2018-08-23,48.3213,48.6744,47.815,47.9549,1987672.0
2018-08-24,47.9815,48.1214,47.4819,47.9216,2119585.0
2018-08-25,47.9815,48.1214,47.4819,47.9216,2119585.0
2018-08-26,47.9815,48.1214,47.4819,47.9216,2119585.0
2018-08-27,48.0881,48.5545,48.0215,48.4879,1894092.0
2018-08-28,48.9609,48.9975,48.6811,48.9542,1643587.0
2018-08-29,49.0275,49.1874,48.8343,49.0475,3020586.0
2018-08-30,49.2474,49.274,48.6411,48.7277,2057769.0
2018-08-31,48.5878,48.5878,48.0548,48.4612,3591932.0
2018-09-01,48.5878,48.5878,48.0548,48.4612,3591932.0
2018-09-02,48.5878,48.5878,48.0548,48.4612,3591932.0
2018-09-03,48.4679,48.4679,47.7017,47.815,1586269.0
2018-09-04,47.5352,47.735,47.3153,47.5685,1248394.0
2018-09-05,47.0888,47.0888,46.2827,46.4226,2815786.0
2018-09-06,46.3693,46.9722,46.2427,46.8356,2299478.0
2018-09-07,46.7757,47.6951,46.749,47.6351,2663334.0
2018-09-08,46.7757,47.6951,46.749,47.6351,2663334.0
2018-09-09,46.7757,47.6951,46.749,47.6351,2663334.0
2018-09-10,47.2753,47.4186,46.9089,47.2687,1342347.0
2018-09-11,47.2287,47.7483,46.9356,47.5152,2035758.0
2018-09-12,47.0821,47.4685,46.9822,47.342,1363984.0
2018-09-13,47.6884,48.3813,47.6751,48.1481,1949302.0
2018-09-14,48.2547,48.9209,48.1547,48.7344,3385452.0
2018-09-15,48.2547,48.9209,48.1547,48.7344,3385452.0
2018-09-16,48.2547,48.9209,48.1547,48.7344,3385452.0
2018-09-17,48.6211,48.761,48.3013,48.6411,1141130.0
2018-09-18,48.1348,48.781,48.1014,48.741,2011549.0
2018-09-19,49.4339,50.2467,49.4006,50.2334,3175847.0
2018-09-20,51.2993,52.1121,51.0728,52.0322,6442305.0
2018-09-21,52.6318,53.298,52.5652,52.9582,4540793.0
2018-09-22,52.6318,53.298,52.5652,52.9582,4540793.0
2018-09-23,52.6318,53.298,52.5652,52.9582,4540793.0
2018-09-24,53.0648,53.0648,52.1787,52.312,4350865.0
2018-09-25,51.8323,52.9915,51.8256,52.7051,1493168.0
2018-09-26,53.3047,53.7444,53.1981,53.318,1820067.0
2018-09-27,52.7117,53.2647,52.6384,52.785,1771468.0
2018-09-28,52.7917,53.1581,52.4719,52.4719,3764573.0
2018-09-29,52.7917,53.1581,52.4719,52.4719,3764573.0
2018-09-30,52.7917,53.1581,52.4719,52.4719,3764573.0
2018-10-01,51.9855,52.4386,51.9123,52.3986,1038853.0
2018-10-02,52.352,52.6584,51.8057,52.0122,1975893.0
2018-10-03,51.9789,53.0315,51.9722,52.9649,1740587.0
2018-10-04,53.1981,53.358,52.9049,53.2647,2286119.0
2018-10-05,53.1914,53.5978,52.825,53.338,1492845.0
2018-10-06,53.1914,53.5978,52.825,53.338,1492845.0
2018-10-07,53.1914,53.5978,52.825,53.338,1492845.0
2018-10-08,52.3653,52.6651,52.0189,52.4719,2060323.0
2018-10-09,52.4586,52.8783,51.9855,52.4386,1239909.0
2018-10-10,52.8383,53.2281,52.4652,52.745,2168096.0
2018-10-11,51.4659,51.7324,50.9662,51.0395,3773503.0
2018-10-12,51.4192,52.2187,51.4126,51.9855,2785383.0
2018-10-13,51.4192,52.2187,51.4126,51.9855,2785383.0
2018-10-14,51.4192,52.2187,51.4126,51.9855,2785383.0
2018-10-15,51.5192,51.7657,50.8996,51.6324,1850928.0
2018-10-16,51.8456,52.7084,51.8456,52.4319,2140505.0
2018-10-17,52.8783,52.9982,52.0255,52.3053,1451437.0
2018-10-18,52.3187,52.845,52.0455,52.4919,1358743.0
2018-10-19,51.4992,51.809,51.3793,51.5991,1771856.0
2018-10-20,51.4992,51.809,51.3793,51.5991,1771856.0
2018-10-21,51.4992,51.809,51.3793,51.5991,1771856.0
2018-10-22,51.2327,52.4386,50.9862,52.1521,2142125.0
2018-10-23,52.4053,52.4053,51.6125,51.7457,1654678.0
2018-10-24,51.3526,51.6058,50.793,51.2993,1712358.0
2018-10-25,50.1534,50.2534,48.9142,48.9809,3016309.0
2018-10-26,49.6005,49.9003,48.9009,49.4072,3292874.0
2018-10-27,49.6005,49.9003,48.9009,49.4072,3292874.0
2018-10-28,49.6005,49.9003,48.9009,49.4072,3292874.0
2018-10-29,49.7404,50.1401,49.7137,49.767,1275370.0
2018-10-30,49.747,51.1128,49.7071,50.9662,2142868.0
2018-10-31,50.7663,50.9795,50.4332,50.8996,2011812.0
2018-11-01,51.9656,52.2121,51.6658,51.9656,2693821.0
2018-11-02,51.9656,52.4785,51.2727,52.2121,1742608.0
2018-11-03,51.9656,52.4785,51.2727,52.2121,1742608.0
2018-11-04,51.9656,52.4785,51.2727,52.2121,1742608.0
2018-11-05,52.5585,53.3646,52.352,53.0382,2525270.0
2018-11-06,53.4312,54.2973,53.278,54.1308,2796420.0
2018-11-07,53.9176,54.2107,53.6045,54.1308,2999322.0
2018-11-08,54.6971,55.1768,54.1308,54.284,3212461.0
2018-11-09,53.9909,54.4372,53.8576,54.1175,3129905.0
2018-11-10,53.9909,54.4372,53.8576,54.1175,3129905.0
2018-11-11,53.9909,54.4372,53.8576,54.1175,3129905.0
2018-11-12,53.9975,55.4033,53.9376,55.0169,11500661.0
2018-11-13,53.9642,54.1374,53.5911,53.6378,6062159.0
2018-11-14,53.2181,53.2913,52.1055,52.2587,4266868.0
2018-11-15,51.8923,52.3386,51.246,51.859,9393116.0
2018-11-16,52.4319,53.0915,52.4186,52.8383,3551871.0
2018-11-17,52.4319,53.0915,52.4186,52.8383,3551871.0
2018-11-18,52.4319,53.0915,52.4186,52.8383,3551871.0
2018-11-19,52.7184,53.2314,52.3386,52.9249,3363773.0
2018-11-20,53.0115,53.2913,52.5252,53.2181,2261230.0
2018-11-21,52.232,52.232,51.3726,51.4992,4249700.0
2018-11-22,51.4659,51.9656,51.1927,51.3127,2713555.0
2018-11-23,51.3393,51.4659,50.6531,51.1528,3351104.0
2018-11-24,51.3393,51.4659,50.6531,51.1528,3351104.0
2018-11-25,51.3393,51.4659,50.6531,51.1528,3351104.0
