,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity,CIM AU Equity
2016-12-14,27.8968,28.2662,27.5531,28.0343,408534.0
2016-12-15,28.06,28.2834,27.5703,28.1889,404687.0
2016-12-16,28.3264,29.0395,28.3264,28.9278,534871.0
2016-12-17,28.3264,29.0395,28.3264,28.9278,534871.0
2016-12-18,28.3264,29.0395,28.3264,28.9278,534871.0
2016-12-19,28.8505,29.0309,27.5789,28.6357,423946.0
2016-12-20,28.9536,29.3745,28.4982,28.9622,369215.0
2016-12-21,29.0996,29.0996,28.335,28.8505,345592.0
2016-12-22,28.6271,29.4519,28.6271,29.4519,283441.0
2016-12-23,29.5979,29.6409,29.0137,29.4776,165442.0
2016-12-24,29.5979,29.6409,29.0137,29.4776,165442.0
2016-12-25,29.5979,29.6409,29.0137,29.4776,165442.0
2016-12-26,29.5979,29.6409,29.0137,29.4776,165442.0
2016-12-27,29.5979,29.6409,29.0137,29.4776,165442.0
2016-12-28,29.5464,29.8729,29.1426,29.6151,209959.0
2016-12-29,29.6237,30.1435,29.4347,30.0619,162062.0
2016-12-30,30.0705,30.2337,29.8213,30.0189,154373.0
2016-12-31,30.0705,30.2337,29.8213,30.0189,154373.0
2017-01-01,30.0705,30.2337,29.8213,30.0189,154373.0
2017-01-02,30.0705,30.2337,29.8213,30.0189,154373.0
2017-01-03,30.3969,31.3076,30.3969,31.0671,338829.0
2017-01-04,31.2733,31.2733,30.2165,30.4399,439884.0
2017-01-05,30.5,30.8179,30.2681,30.4313,296147.0
2017-01-06,30.6805,30.7578,30.4485,30.5945,168581.0
2017-01-07,30.6805,30.7578,30.4485,30.5945,168581.0
2017-01-08,30.6805,30.7578,30.4485,30.5945,168581.0
2017-01-09,30.5,31.5654,30.5,31.4451,324480.0
2017-01-10,31.11,31.4107,30.4141,30.9983,429244.0
2017-01-11,31.7029,31.7029,31.0069,31.4022,323250.0
2017-01-12,31.574,31.9348,31.1874,31.8489,429368.0
2017-01-13,31.7888,31.7888,30.6891,31.2389,501190.0
2017-01-14,31.7888,31.7888,30.6891,31.2389,501190.0
2017-01-15,31.7888,31.7888,30.6891,31.2389,501190.0
2017-01-16,31.3592,31.6084,31.196,31.4451,151878.0
2017-01-17,31.7974,31.7974,31.3764,31.4623,233143.0
2017-01-18,31.2819,31.2905,30.3626,31.0757,345880.0
2017-01-19,30.9468,31.0155,30.0876,30.775,360345.0
2017-01-20,29.28,30.2079,29.2285,29.5292,644631.0
2017-01-21,29.28,30.2079,29.2285,29.5292,644631.0
2017-01-22,29.28,30.2079,29.2285,29.5292,644631.0
2017-01-23,29.5034,29.8041,29.2199,29.3058,322163.0
2017-01-24,28.9622,29.7096,28.9536,29.6409,349757.0
2017-01-25,29.7268,30.1048,29.4089,30.0705,505845.0
2017-01-26,29.7268,30.1048,29.4089,30.0705,505845.0
2017-01-27,30.0705,30.0705,29.4862,29.9931,226360.0
2017-01-28,30.0705,30.0705,29.4862,29.9931,226360.0
2017-01-29,30.0705,30.0705,29.4862,29.9931,226360.0
2017-01-30,29.8127,30.1048,29.5034,30.0103,279039.0
2017-01-31,29.2972,30.0705,28.9879,29.4691,438804.0
2017-02-01,29.2543,29.6237,29.2285,29.555,325848.0
2017-02-02,29.6667,30.122,29.6667,29.9588,427435.0
2017-02-03,30.0533,30.2423,29.7869,30.0189,209983.0
2017-02-04,30.0533,30.2423,29.7869,30.0189,209983.0
2017-02-05,30.0533,30.2423,29.7869,30.0189,209983.0
2017-02-06,29.8041,30.2423,29.8041,30.0447,296516.0
2017-02-07,29.8643,31.1616,29.6409,31.0241,530025.0
2017-02-08,31.9606,33.8851,31.6513,33.3782,1901196.0
2017-02-09,33.4212,34.16,33.1462,33.2322,1168822.0
2017-02-10,32.7253,33.2407,32.0122,33.0861,628169.0
2017-02-11,32.7253,33.2407,32.0122,33.0861,628169.0
2017-02-12,32.7253,33.2407,32.0122,33.0861,628169.0
2017-02-13,33.0775,33.6274,32.9143,33.2064,577192.0
2017-02-14,33.4212,33.6703,33.3181,33.593,629474.0
2017-02-15,33.9367,34.1858,33.3353,33.7047,650286.0
2017-02-16,33.5071,33.6274,33.1892,33.5586,637804.0
2017-02-17,33.5071,33.7047,32.8198,33.0174,427592.0
2017-02-18,33.5071,33.7047,32.8198,33.0174,427592.0
2017-02-19,33.5071,33.7047,32.8198,33.0174,427592.0
2017-02-20,33.1634,33.215,32.4589,32.605,289283.0
2017-02-21,32.605,32.8112,32.0508,32.5878,657281.0
2017-02-22,32.5878,33.4126,32.2012,33.3353,793146.0
2017-02-23,33.3353,33.3353,32.8713,32.9658,611448.0
2017-02-24,32.9057,32.9057,32.3129,32.4847,387734.0
2017-02-25,32.9057,32.9057,32.3129,32.4847,387734.0
2017-02-26,32.9057,32.9057,32.3129,32.4847,387734.0
2017-02-27,32.3902,32.6136,32.0809,32.3988,412697.0
2017-02-28,32.2184,32.7338,32.2012,32.4245,578526.0
2017-03-01,32.2184,32.8198,32.0895,32.2184,375868.0
2017-03-02,32.2613,32.6393,31.9606,32.2699,426174.0
2017-03-03,32.0207,32.2441,31.9005,32.0895,288072.0
2017-03-04,32.0207,32.2441,31.9005,32.0895,288072.0
2017-03-05,32.0207,32.2441,31.9005,32.0895,288072.0
2017-03-06,31.763,32.1324,31.763,32.0293,224736.0
2017-03-07,31.8489,32.5105,31.6857,32.2355,584330.0
2017-03-08,32.0465,32.141,31.7029,31.8403,448795.0
2017-03-09,31.3334,32.0036,31.3334,31.4881,474402.0
2017-03-10,31.6169,31.7716,31.1874,31.4881,323654.0
2017-03-11,31.6169,31.7716,31.1874,31.4881,323654.0
2017-03-12,31.6169,31.7716,31.1874,31.4881,323654.0
2017-03-13,31.4881,31.5138,31.1272,31.4022,338150.0
2017-03-14,31.0155,31.5053,31.0155,31.2647,483795.0
2017-03-15,31.1014,31.4022,31.0327,31.3678,473052.0
2017-03-16,31.2733,32.0122,31.2045,31.6169,756293.0
2017-03-17,31.6169,31.7029,31.3592,31.4193,415965.0
2017-03-18,31.6169,31.7029,31.3592,31.4193,415965.0
2017-03-19,31.6169,31.7029,31.3592,31.4193,415965.0
2017-03-20,31.3162,31.5138,31.153,31.2217,3314088.0
2017-03-21,30.8265,31.3592,30.7578,31.2733,360347.0
2017-03-22,31.4279,31.4365,30.5602,30.7578,423168.0
2017-03-23,30.9983,31.2475,30.8265,30.9554,277242.0
2017-03-24,30.9296,31.1874,30.8609,30.9296,248080.0
2017-03-25,30.9296,31.1874,30.8609,30.9296,248080.0
2017-03-26,30.9296,31.1874,30.8609,30.9296,248080.0
2017-03-27,30.8781,30.9038,30.4743,30.7492,159054.0
2017-03-28,30.7578,30.921,30.7578,30.8437,573824.0
2017-03-29,30.9554,31.3936,30.9468,31.3936,632855.0
2017-03-30,31.531,31.531,31.1186,31.2475,568414.0
2017-03-31,31.1444,31.4365,30.8695,30.8695,615881.0
2017-04-01,31.1444,31.4365,30.8695,30.8695,615881.0
2017-04-02,31.1444,31.4365,30.8695,30.8695,615881.0
2017-04-03,30.6891,31.0929,30.6461,30.9382,436302.0
2017-04-04,30.9296,30.9554,30.732,30.9296,477165.0
2017-04-05,30.9812,31.1444,30.4227,31.1272,524375.0
2017-04-06,31.0155,31.1272,30.9726,31.0929,367416.0
2017-04-07,31.0929,31.342,30.9554,31.1358,382098.0
2017-04-08,31.0929,31.342,30.9554,31.1358,382098.0
2017-04-09,31.0929,31.342,30.9554,31.1358,382098.0
2017-04-10,31.4107,31.5396,31.153,31.4365,548804.0
2017-04-11,31.1874,31.7029,31.11,31.5396,458499.0
2017-04-12,31.3936,31.6169,31.2475,31.2733,456940.0
2017-04-13,31.2733,31.5224,31.1272,31.2905,653071.0
2017-04-14,31.2733,31.5224,31.1272,31.2905,653071.0
2017-04-15,31.2733,31.5224,31.1272,31.2905,653071.0
2017-04-16,31.2733,31.5224,31.1272,31.2905,653071.0
2017-04-17,31.2733,31.5224,31.1272,31.2905,653071.0
2017-04-18,31.2561,31.2991,30.9726,30.9983,574321.0
2017-04-19,31.1272,31.1444,30.8609,30.9726,680803.0
2017-04-20,30.9812,31.0929,30.8093,30.8609,257736.0
2017-04-21,30.9554,30.9812,30.586,30.7406,187461.0
2017-04-22,30.9554,30.9812,30.586,30.7406,187461.0
2017-04-23,30.9554,30.9812,30.586,30.7406,187461.0
2017-04-24,30.9296,31.0757,30.732,30.8867,186360.0
2017-04-25,30.9296,31.0757,30.732,30.8867,186360.0
2017-04-26,31.1014,31.1444,30.8781,31.0757,537421.0
2017-04-27,31.1444,31.1616,30.9898,31.0671,336318.0
2017-04-28,31.0155,31.9005,30.9726,31.8145,637440.0
2017-04-29,31.0155,31.9005,30.9726,31.8145,637440.0
2017-04-30,31.0155,31.9005,30.9726,31.8145,637440.0
2017-05-01,31.7888,32.4331,31.4709,32.416,352416.0
2017-05-02,32.2785,32.5534,31.9606,32.5362,506731.0
2017-05-03,32.6479,33.1892,32.373,32.4933,460702.0
2017-05-04,32.4074,32.5835,32.2184,32.4933,539213.0
2017-05-05,32.5964,32.6307,32.1238,32.1668,728767.0
2017-05-06,32.5964,32.6307,32.1238,32.1668,728767.0
2017-05-07,32.5964,32.6307,32.1238,32.1668,728767.0
2017-05-08,32.6479,32.7854,32.3644,32.6909,491006.0
2017-05-09,32.7854,33.3095,32.3386,33.215,614220.0
2017-05-10,33.3095,34.9548,33.2493,34.813,1090908.0
2017-05-11,34.9247,34.9677,34.5638,34.624,464704.0
2017-05-12,34.5209,34.7786,34.2889,34.4092,283222.0
2017-05-13,34.5209,34.7786,34.2889,34.4092,283222.0
2017-05-14,34.5209,34.7786,34.2889,34.4092,283222.0
2017-05-15,34.3662,34.3662,33.9538,34.2374,650095.0
2017-05-16,34.3662,34.9591,34.2803,34.6068,504636.0
2017-05-17,33.971,34.3233,33.825,34.1429,419636.0
2017-05-18,33.7305,34.1085,33.3954,33.9023,657541.0
2017-05-19,33.7734,33.9624,33.593,33.9367,328040.0
2017-05-20,33.7734,33.9624,33.593,33.9367,328040.0
2017-05-21,33.7734,33.9624,33.593,33.9367,328040.0
2017-05-22,33.8336,34.6412,33.782,34.4779,284761.0
2017-05-23,34.4092,34.5982,34.3061,34.4178,288019.0
2017-05-24,34.7786,35.3285,34.5381,35.3285,603960.0
2017-05-25,35.1738,35.2168,34.9677,35.1567,465099.0
2017-05-26,35.2254,35.3113,34.8903,35.0965,198858.0
2017-05-27,35.2254,35.3113,34.8903,35.0965,198858.0
2017-05-28,35.2254,35.3113,34.8903,35.0965,198858.0
2017-05-29,35.2254,35.3285,34.9161,34.9333,183336.0
2017-05-30,34.8903,35.1738,34.4607,34.9247,211053.0
2017-05-31,34.7958,35.002,34.6927,34.7958,475010.0
2017-06-01,34.7958,34.8774,34.6755,34.7786,201630.0
2017-06-02,34.8388,35.1567,34.6283,35.0364,414080.0
2017-06-03,34.8388,35.1567,34.6283,35.0364,414080.0
2017-06-04,34.8388,35.1567,34.6283,35.0364,414080.0
2017-06-05,34.8989,35.0879,34.5896,34.7443,270367.0
2017-06-06,34.435,34.6154,34.0655,34.0655,307680.0
2017-06-07,33.9882,34.203,33.7219,33.971,270119.0
2017-06-08,33.1634,33.8851,33.0861,33.6188,364146.0
2017-06-09,33.404,33.7476,33.0775,33.7133,300607.0
2017-06-10,33.404,33.7476,33.0775,33.7133,300607.0
2017-06-11,33.404,33.7476,33.0775,33.7133,300607.0
2017-06-12,33.404,33.7476,33.0775,33.7133,300607.0
2017-06-13,33.8704,34.2545,33.7831,34.1672,451321.0
2017-06-14,34.1672,34.643,34.1323,34.4727,428886.0
2017-06-15,34.7346,34.7346,33.7831,34.1236,735631.0
2017-06-16,33.9926,34.3243,33.9053,34.0188,460632.0
2017-06-17,33.9926,34.3243,33.9053,34.0188,460632.0
2017-06-18,33.9926,34.3243,33.9053,34.0188,460632.0
2017-06-19,33.8704,34.4815,33.8704,34.464,271446.0
2017-06-20,34.3156,34.6386,34.0974,34.0974,193751.0
2017-06-21,33.5212,33.9315,33.5125,33.5911,247038.0
2017-06-22,33.7831,34.3331,33.7657,34.1585,167955.0
2017-06-23,34.3156,34.4553,34.0974,34.2196,160860.0
2017-06-24,34.3156,34.4553,34.0974,34.2196,160860.0
2017-06-25,34.3156,34.4553,34.0974,34.2196,160860.0
2017-06-26,34.0537,34.5164,33.9752,34.0886,182360.0
2017-06-27,34.1672,34.3418,33.9926,34.2458,404537.0
2017-06-28,34.0886,34.2807,33.8617,34.1934,170160.0
2017-06-29,34.4466,34.7783,34.3505,34.7346,231146.0
2017-06-30,33.6958,34.0101,33.6173,33.9053,402100.0
2017-07-01,33.6958,34.0101,33.6173,33.9053,402100.0
2017-07-02,33.6958,34.0101,33.6173,33.9053,402100.0
2017-07-03,33.8791,34.1847,33.7307,33.9752,197873.0
2017-07-04,34.1498,34.4378,34.0188,34.1672,251642.0
2017-07-05,34.1236,34.1934,33.5736,33.8966,295260.0
2017-07-06,33.9228,34.0013,33.1982,33.2855,448288.0
2017-07-07,32.788,33.4252,32.7443,33.3466,329995.0
2017-07-08,32.788,33.4252,32.7443,33.3466,329995.0
2017-07-09,32.788,33.4252,32.7443,33.3466,329995.0
2017-07-10,33.8268,33.8268,33.4776,33.5998,294364.0
2017-07-11,33.4514,33.5911,33.0324,33.1109,262501.0
2017-07-12,32.8491,33.1633,32.8403,32.8403,285892.0
2017-07-13,33.1371,33.3728,32.9102,33.2681,291737.0
2017-07-14,33.3641,33.6173,33.0935,33.2332,225631.0
2017-07-15,33.3641,33.6173,33.0935,33.2332,225631.0
2017-07-16,33.3641,33.6173,33.0935,33.2332,225631.0
2017-07-17,33.0935,33.7569,32.9276,33.495,271322.0
2017-07-18,33.8529,34.3854,33.626,33.8704,724184.0
2017-07-19,34.4815,36.4543,34.4815,35.8171,1106573.0
2017-07-20,35.6338,36.2536,35.3457,35.948,1037764.0
2017-07-21,35.3544,36.1837,34.9267,35.5727,698361.0
2017-07-22,35.3544,36.1837,34.9267,35.5727,698361.0
2017-07-23,35.3544,36.1837,34.9267,35.5727,698361.0
2017-07-24,35.0402,35.8171,35.0402,35.7385,413202.0
2017-07-25,36.0528,36.9999,36.0353,36.69,705935.0
2017-07-26,36.7511,37.4058,36.5504,36.7424,578385.0
2017-07-27,36.7948,36.9868,36.5329,36.5504,490442.0
2017-07-28,36.1226,36.3496,36.0004,36.1139,340261.0
2017-07-29,36.1226,36.3496,36.0004,36.1139,340261.0
2017-07-30,36.1226,36.3496,36.0004,36.1139,340261.0
2017-07-31,36.0877,36.3016,35.8869,36.1575,362109.0
2017-08-01,36.2274,36.3932,35.8433,35.9218,512777.0
2017-08-02,36.2186,36.3321,35.6163,36.0702,650672.0
2017-08-03,35.9655,36.6595,35.9044,36.5678,382194.0
2017-08-04,36.5678,37.1876,36.45,36.9694,360536.0
2017-08-05,36.5678,37.1876,36.45,36.9694,360536.0
2017-08-06,36.5678,37.1876,36.45,36.9694,360536.0
2017-08-07,37.2313,37.6066,37.1789,37.3098,313300.0
2017-08-08,37.5193,37.5193,36.8559,37.1876,388986.0
2017-08-09,36.9606,37.5543,36.9606,37.4146,402115.0
2017-08-10,37.3622,37.5193,36.8995,37.0043,235377.0
2017-08-11,36.2012,36.8995,36.2012,36.7861,243307.0
2017-08-12,36.2012,36.8995,36.2012,36.7861,243307.0
2017-08-13,36.2012,36.8995,36.2012,36.7861,243307.0
2017-08-14,36.9257,37.2051,36.7031,36.8472,297723.0
2017-08-15,37.1265,37.4233,36.8341,37.0043,226396.0
2017-08-16,37.1003,37.3709,36.8472,37.2487,300778.0
2017-08-17,37.4757,37.5281,36.8995,36.9956,293990.0
2017-08-18,36.6464,36.7861,36.079,36.2099,307331.0
2017-08-19,36.6464,36.7861,36.079,36.2099,307331.0
2017-08-20,36.6464,36.7861,36.079,36.2099,307331.0
2017-08-21,35.8869,36.2448,35.7298,36.0964,263414.0
2017-08-22,36.044,37.109,35.8607,37.0479,305752.0
2017-08-23,37.2924,37.5368,36.9781,37.1963,278044.0
2017-08-24,37.1789,37.1963,36.5765,36.8821,235863.0
2017-08-25,36.7075,37.1352,36.3932,37.109,151281.0
2017-08-26,36.7075,37.1352,36.3932,37.109,151281.0
2017-08-27,36.7075,37.1352,36.3932,37.109,151281.0
2017-08-28,37.2051,37.3011,36.4456,36.6813,136948.0
2017-08-29,36.4369,36.6638,36.3932,36.5504,199914.0
2017-08-30,36.7599,37.0829,36.6464,36.7337,183514.0
2017-08-31,36.7337,37.1352,36.5373,36.7075,289106.0
2017-09-01,36.3496,36.8952,36.3321,36.3845,239569.0
2017-09-02,36.3496,36.8952,36.3321,36.3845,239569.0
2017-09-03,36.3496,36.8952,36.3321,36.3845,239569.0
2017-09-04,36.6115,36.6202,36.1052,36.3583,141903.0
2017-09-05,36.3932,36.8035,36.271,36.6289,160132.0
2017-09-06,36.6638,37.1352,36.4893,36.8646,404677.0
2017-09-07,37.432,38.3705,37.2138,37.8598,362186.0
2017-09-08,37.9995,38.9859,37.9995,38.1566,336841.0
2017-09-09,37.9995,38.9859,37.9995,38.1566,336841.0
2017-09-10,37.9995,38.9859,37.9995,38.1566,336841.0
2017-09-11,38.4097,38.6454,37.8423,37.8423,191612.0
2017-09-12,38.2495,38.2495,37.6299,37.6741,250409.0
2017-09-13,37.7184,38.1521,37.4838,37.9574,507100.0
2017-09-14,37.7892,38.6302,37.7892,38.3557,290238.0
2017-09-15,38.3115,38.6567,38.1876,38.2318,328610.0
2017-09-16,38.3115,38.6567,38.1876,38.2318,328610.0
2017-09-17,38.3115,38.6567,38.1876,38.2318,328610.0
2017-09-18,38.2318,38.2938,37.9131,38.1876,193894.0
2017-09-19,38.3912,38.577,37.9663,37.9663,291590.0
2017-09-20,38.1167,38.5859,38.0282,38.4354,246545.0
2017-09-21,38.4797,38.8515,37.9663,38.5239,344938.0
2017-09-22,38.7895,38.9311,38.1521,38.3203,222961.0
2017-09-23,38.7895,38.9311,38.1521,38.3203,222961.0
2017-09-24,38.7895,38.9311,38.1521,38.3203,222961.0
2017-09-25,38.4354,38.5239,37.9663,38.4885,141556.0
2017-09-26,38.6302,38.8338,38.1167,38.2938,209995.0
2017-09-27,38.4885,38.8161,38.3115,38.7275,208954.0
2017-09-28,39.0816,39.3206,38.8249,38.9488,260479.0
2017-09-29,38.9842,39.5508,38.7983,39.1347,319163.0
2017-09-30,38.9842,39.5508,38.7983,39.1347,319163.0
2017-10-01,38.9842,39.5508,38.7983,39.1347,319163.0
2017-10-02,39.1436,39.4622,38.8559,39.1967,164395.0
2017-10-03,39.3914,39.5508,38.6213,39.117,207498.0
2017-10-04,39.2409,39.3649,38.9134,39.2764,274512.0
2017-10-05,39.2055,39.4445,39.0196,39.3118,167214.0
2017-10-06,39.4445,39.5862,38.8957,39.5242,225008.0
2017-10-07,39.4445,39.5862,38.8957,39.5242,225008.0
2017-10-08,39.4445,39.5862,38.8957,39.5242,225008.0
2017-10-09,39.5862,40.5068,39.5862,40.4183,233125.0
2017-10-10,40.2943,41.538,40.2943,41.1707,473298.0
2017-10-11,41.2326,41.2946,40.613,40.9228,503925.0
2017-10-12,41.5779,41.631,41.0202,41.4008,266478.0
2017-10-13,41.2326,41.3389,40.675,40.9936,337624.0
2017-10-14,41.2326,41.3389,40.675,40.9936,337624.0
2017-10-15,41.2326,41.3389,40.675,40.9936,337624.0
2017-10-16,41.0379,41.9231,41.0291,41.693,513558.0
2017-10-17,41.932,41.9762,41.4628,41.4805,435006.0
2017-10-18,41.2681,41.569,40.1704,40.5156,505772.0
2017-10-19,40.4537,41.1795,40.2324,40.8874,559472.0
2017-10-20,40.613,41.2504,40.5333,41.2415,444027.0
2017-10-21,40.613,41.2504,40.5333,41.2415,444027.0
2017-10-22,40.613,41.2504,40.5333,41.2415,444027.0
2017-10-23,41.1087,41.2415,40.8697,41.0999,418840.0
2017-10-24,41.1884,41.2415,41.0822,41.1618,278629.0
2017-10-25,41.5602,42.1267,41.0468,41.9762,551143.0
2017-10-26,42.0736,42.3746,41.8877,42.2064,515219.0
2017-10-27,42.2772,42.5516,41.6221,42.2772,350120.0
2017-10-28,42.2772,42.5516,41.6221,42.2772,350120.0
2017-10-29,42.2772,42.5516,41.6221,42.2772,350120.0
2017-10-30,42.4011,42.7862,42.0736,42.4542,379206.0
2017-10-31,42.2418,42.8172,42.2418,42.7995,399030.0
2017-11-01,42.6755,43.2509,42.5604,43.0827,560429.0
2017-11-02,43.2598,43.7112,43.0473,43.4811,317937.0
2017-11-03,43.6581,45.0302,43.5165,44.9328,516403.0
2017-11-04,43.6581,45.0302,43.5165,44.9328,516403.0
2017-11-05,43.6581,45.0302,43.5165,44.9328,516403.0
2017-11-06,44.977,45.34,44.1538,44.5167,302192.0
2017-11-07,44.7026,44.7823,44.2335,44.561,357094.0
2017-11-08,44.2512,44.6849,43.9679,44.6672,350674.0
2017-11-09,45.0125,46.0658,45.0125,45.8888,479150.0
2017-11-10,45.3754,45.5967,45.1275,45.5701,473759.0
2017-11-11,45.3754,45.5967,45.1275,45.5701,473759.0
2017-11-12,45.3754,45.5967,45.1275,45.5701,473759.0
2017-11-13,45.6055,45.7472,44.9505,45.039,450522.0
2017-11-14,44.6584,45.1983,44.6495,44.7735,287804.0
2017-11-15,44.499,44.738,44.2158,44.4017,298267.0
2017-11-16,43.4191,44.4725,43.3748,44.3663,350273.0
2017-11-17,44.8177,45.0744,44.1981,44.4371,288415.0
2017-11-18,44.8177,45.0744,44.1981,44.4371,288415.0
2017-11-19,44.8177,45.0744,44.1981,44.4371,288415.0
2017-11-20,43.9768,44.6141,43.7732,44.4194,312455.0
2017-11-21,44.4636,44.8177,44.1007,44.7557,249827.0
2017-11-22,44.8177,45.4728,44.561,45.0479,444079.0
2017-11-23,45.0833,45.1806,44.6495,45.039,158051.0
2017-11-24,44.8531,44.9239,44.3574,44.8177,229982.0
2017-11-25,44.8531,44.9239,44.3574,44.8177,229982.0
2017-11-26,44.8531,44.9239,44.3574,44.8177,229982.0
2017-11-27,44.5079,44.9505,44.4194,44.5787,305055.0
2017-11-28,44.7646,45.2957,44.6672,44.9948,427576.0
2017-11-29,45.1983,46.296,45.1718,46.1101,438650.0
2017-11-30,45.579,45.995,45.1452,45.1718,529961.0
2017-12-01,45.5701,45.7206,45.3842,45.6409,293905.0
2017-12-02,45.5701,45.7206,45.3842,45.6409,293905.0
2017-12-03,45.5701,45.7206,45.3842,45.6409,293905.0
2017-12-04,45.7649,45.7649,45.1806,45.2869,177184.0
2017-12-05,45.0833,45.6498,44.9682,45.3223,223583.0
2017-12-06,45.0125,45.3223,44.4017,44.4371,321178.0
2017-12-07,44.4371,45.1098,44.4194,45.0567,172290.0
2017-12-08,45.4285,45.579,45.0479,45.2603,229161.0
2017-12-09,45.4285,45.579,45.0479,45.2603,229161.0
2017-12-10,45.4285,45.579,45.0479,45.2603,229161.0
2017-12-11,45.1629,45.3134,44.6141,45.0656,248979.0
2017-12-12,44.862,45.0656,44.4459,44.5256,401542.0
2017-12-13,44.3309,44.5079,44.0122,44.3043,325192.0
2017-12-14,44.6584,45.5701,44.021,45.2249,300584.0
2017-12-15,45.1629,45.9419,45.0567,45.7118,646715.0
2017-12-16,45.1629,45.9419,45.0567,45.7118,646715.0
2017-12-17,45.1629,45.9419,45.0567,45.7118,646715.0
2017-12-18,45.8622,46.1632,45.5967,46.0924,258065.0
2017-12-19,46.2517,46.6501,46.2075,46.4819,185908.0
2017-12-20,46.4022,46.6324,45.8977,46.2694,234951.0
2017-12-21,45.6764,46.3226,45.6498,46.1367,251212.0
2017-12-22,46.3048,46.6235,46.0216,46.1367,107280.0
2017-12-23,46.3048,46.6235,46.0216,46.1367,107280.0
2017-12-24,46.3048,46.6235,46.0216,46.1367,107280.0
2017-12-25,46.3048,46.6235,46.0216,46.1367,107280.0
2017-12-26,46.3048,46.6235,46.0216,46.1367,107280.0
2017-12-27,45.8003,46.1013,45.7206,45.7914,106999.0
2017-12-28,45.7737,45.8977,45.6055,45.7206,83821.0
2017-12-29,45.7649,45.8888,45.4285,45.5436,174873.0
2017-12-30,45.7649,45.8888,45.4285,45.5436,174873.0
2017-12-31,45.7649,45.8888,45.4285,45.5436,174873.0
2018-01-01,45.7649,45.8888,45.4285,45.5436,174873.0
2018-01-02,45.5436,46.0304,45.5436,45.7914,75490.0
2018-01-03,45.7118,46.0393,45.4285,45.4993,191144.0
2018-01-04,45.818,45.9154,45.4993,45.7383,139305.0
2018-01-05,45.9685,45.995,45.5436,45.8357,131010.0
2018-01-06,45.9685,45.995,45.5436,45.8357,131010.0
2018-01-07,45.9685,45.995,45.5436,45.8357,131010.0
2018-01-08,45.8534,46.0216,45.7826,45.818,106326.0
2018-01-09,45.8091,45.9419,45.3754,45.4993,196954.0
2018-01-10,45.6675,45.9419,45.3223,45.3842,310740.0
2018-01-11,44.9505,45.1806,44.738,45.0567,239824.0
2018-01-12,44.9505,45.2869,44.6318,44.9859,154801.0
2018-01-13,44.9505,45.2869,44.6318,44.9859,154801.0
2018-01-14,44.9505,45.2869,44.6318,44.9859,154801.0
2018-01-15,44.6584,44.8177,44.3397,44.5699,327771.0
2018-01-16,44.3663,44.6672,44.1184,44.4636,174932.0
2018-01-17,44.2069,44.2512,43.8263,44.0033,267055.0
2018-01-18,43.9856,43.9945,43.5342,43.5873,212590.0
2018-01-19,43.5873,43.7909,43.2863,43.4102,212016.0
2018-01-20,43.5873,43.7909,43.2863,43.4102,212016.0
2018-01-21,43.5873,43.7909,43.2863,43.4102,212016.0
2018-01-22,43.3306,43.3571,42.5516,42.7995,338548.0
2018-01-23,42.7995,42.8437,42.41,42.7463,336980.0
2018-01-24,43.1978,43.2775,42.4188,42.8526,331622.0
2018-01-25,42.5339,42.9057,42.525,42.6224,213246.0
2018-01-26,42.5339,42.9057,42.525,42.6224,213246.0
2018-01-27,42.5339,42.9057,42.525,42.6224,213246.0
2018-01-28,42.5339,42.9057,42.525,42.6224,213246.0
2018-01-29,42.9145,42.9322,42.5339,42.5427,293138.0
2018-01-30,42.2683,42.8172,42.0647,42.0647,286175.0
2018-01-31,41.7107,42.1533,41.569,41.7284,462585.0
2018-02-01,41.6044,42.1887,41.4185,42.0293,482482.0
2018-02-02,42.0382,43.0473,42.0382,42.9322,308266.0
2018-02-03,42.0382,43.0473,42.0382,42.9322,308266.0
2018-02-04,42.0382,43.0473,42.0382,42.9322,308266.0
2018-02-05,42.6667,42.6667,41.6487,41.7107,523620.0
2018-02-06,40.073,40.5865,39.4268,39.7544,573815.0
2018-02-07,42.047,42.4011,40.914,41.1264,726356.0
2018-02-08,41.1264,41.9585,41.0645,41.7461,515506.0
2018-02-09,40.8786,41.1618,40.1261,40.3297,399931.0
2018-02-10,40.8786,41.1618,40.1261,40.3297,399931.0
2018-02-11,40.8786,41.1618,40.1261,40.3297,399931.0
2018-02-12,40.0199,40.1881,39.4445,40.0996,446765.0
2018-02-13,40.3297,40.9228,39.9048,40.5865,451409.0
2018-02-14,40.0111,40.1173,39.4622,39.4711,287450.0
2018-02-15,39.6039,40.4006,39.4091,39.9403,350984.0
2018-02-16,40.0111,40.2147,39.6304,40.0199,232258.0
2018-02-17,40.0111,40.2147,39.6304,40.0199,232258.0
2018-02-18,40.0111,40.2147,39.6304,40.0199,232258.0
2018-02-19,40.197,40.5599,40.0199,40.4537,271816.0
2018-02-20,40.1527,40.5422,40.1261,40.4891,472860.0
2018-02-21,40.4802,40.7723,40.3386,40.4537,469829.0
2018-02-22,40.7192,40.8078,40.2766,40.6307,364915.0
2018-02-23,40.914,41.1618,40.6484,40.8255,310358.0
2018-02-24,40.914,41.1618,40.6484,40.8255,310358.0
2018-02-25,40.914,41.1618,40.6484,40.8255,310358.0
