,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity,MFG AU Equity
2014-04-17,7.2979,7.3811,7.2088,7.2325,319945.0
2014-04-18,7.2979,7.3811,7.2088,7.2325,319945.0
2014-04-19,7.2979,7.3811,7.2088,7.2325,319945.0
2014-04-20,7.2979,7.3811,7.2088,7.2325,319945.0
2014-04-21,7.2979,7.3811,7.2088,7.2325,319945.0
2014-04-22,7.2504,7.3752,7.2177,7.292,789751.0
2014-04-23,7.3752,7.7139,7.3395,7.6961,1780327.0
2014-04-24,7.7555,7.8447,7.7258,7.7496,377163.0
2014-04-25,7.7555,7.8447,7.7258,7.7496,377163.0
2014-04-26,7.7555,7.8447,7.7258,7.7496,377163.0
2014-04-27,7.7555,7.8447,7.7258,7.7496,377163.0
2014-04-28,7.601,7.6486,7.4049,7.4881,691595.0
2014-04-29,7.6604,7.6842,7.1672,7.3514,831302.0
2014-04-30,7.4822,7.5475,7.3217,7.4287,340605.0
2014-05-01,7.5178,7.6426,7.2623,7.3217,525349.0
2014-05-02,7.3336,7.393,7.2563,7.2741,544102.0
2014-05-03,7.3336,7.393,7.2563,7.2741,544102.0
2014-05-04,7.3336,7.393,7.2563,7.2741,544102.0
2014-05-05,7.3574,7.393,7.2504,7.3811,236105.0
2014-05-06,7.4049,7.5535,7.3692,7.5178,217219.0
2014-05-07,7.4643,7.4703,7.2563,7.2563,515479.0
2014-05-08,7.3395,7.3633,7.1909,7.2741,506912.0
2014-05-09,7.2682,7.2682,7.084,7.1315,319575.0
2014-05-10,7.2682,7.2682,7.084,7.1315,319575.0
2014-05-11,7.2682,7.2682,7.084,7.1315,319575.0
2014-05-12,7.1315,7.2207,7.1018,7.1612,338988.0
2014-05-13,7.1731,7.2563,7.1612,7.2028,364832.0
2014-05-14,7.2028,7.3395,7.1731,7.286,338781.0
2014-05-15,7.1731,7.4049,7.1493,7.3752,417991.0
2014-05-16,7.2741,7.286,7.1791,7.2028,465684.0
2014-05-17,7.2741,7.286,7.1791,7.2028,465684.0
2014-05-18,7.2741,7.286,7.1791,7.2028,465684.0
2014-05-19,7.2147,7.3336,7.1077,7.1315,381657.0
2014-05-20,7.1553,7.1731,6.9532,7.0186,688060.0
2014-05-21,6.9413,7.0424,6.876,7.0245,310278.0
2014-05-22,7.0721,7.292,7.0602,7.2741,255765.0
2014-05-23,7.2741,7.3336,7.1672,7.2207,168419.0
2014-05-24,7.2741,7.3336,7.1672,7.2207,168419.0
2014-05-25,7.2741,7.3336,7.1672,7.2207,168419.0
2014-05-26,7.2801,7.3811,7.2682,7.3633,175840.0
2014-05-27,7.3811,7.3811,7.2266,7.2801,165593.0
2014-05-28,7.3098,7.5148,7.3098,7.4406,275510.0
2014-05-29,7.4287,7.4881,7.4168,7.4703,228412.0
2014-05-30,7.5059,7.5594,7.3276,7.3692,454054.0
2014-05-31,7.5059,7.5594,7.3276,7.3692,454054.0
2014-06-01,7.5059,7.5594,7.3276,7.3692,454054.0
2014-06-02,7.3098,7.5297,7.286,7.494,275178.0
2014-06-03,7.3395,7.3633,7.2207,7.2385,375605.0
2014-06-04,7.2741,7.2741,7.078,7.1256,251957.0
2014-06-05,7.0424,7.1375,6.9057,7.0008,518180.0
2014-06-06,7.0008,7.185,6.9829,7.0483,439880.0
2014-06-07,7.0008,7.185,6.9829,7.0483,439880.0
2014-06-08,7.0008,7.185,6.9829,7.0483,439880.0
2014-06-09,7.0008,7.185,6.9829,7.0483,439880.0
2014-06-10,7.0424,7.0543,6.9235,6.9651,495165.0
2014-06-11,6.9295,6.9829,6.8492,6.8879,532867.0
2014-06-12,6.8522,6.9057,6.6085,6.7274,648669.0
2014-06-13,6.6858,6.7215,6.46,6.7155,654532.0
2014-06-14,6.6858,6.7215,6.46,6.7155,654532.0
2014-06-15,6.6858,6.7215,6.46,6.7155,654532.0
2014-06-16,6.7096,6.7333,6.5729,6.6501,346527.0
2014-06-17,6.5669,6.6501,6.5253,6.6026,365644.0
2014-06-18,6.5788,6.6145,6.4659,6.4719,677125.0
2014-06-19,6.5372,6.6977,6.4778,6.662,940847.0
2014-06-20,6.6561,6.665,6.5194,6.6085,521890.0
2014-06-21,6.6561,6.665,6.5194,6.6085,521890.0
2014-06-22,6.6561,6.665,6.5194,6.6085,521890.0
2014-06-23,6.6561,6.7571,6.5253,6.5372,430569.0
2014-06-24,6.5313,6.5848,6.4897,6.5372,712058.0
2014-06-25,6.4659,6.5194,6.3589,6.4956,634726.0
2014-06-26,6.5313,6.5907,6.5135,6.5432,741987.0
2014-06-27,6.5372,6.5491,6.3946,6.4184,357412.0
2014-06-28,6.5372,6.5491,6.3946,6.4184,357412.0
2014-06-29,6.5372,6.5491,6.3946,6.4184,357412.0
2014-06-30,6.4065,6.5372,6.2698,6.4956,498330.0
2014-07-01,6.5016,6.6145,6.4897,6.4956,569955.0
2014-07-02,6.4778,6.5967,6.4778,6.5075,864405.0
2014-07-03,6.5135,6.6442,6.454,6.5848,494288.0
2014-07-04,6.668,6.87,6.668,6.8344,577816.0
2014-07-05,6.668,6.87,6.668,6.8344,577816.0
2014-07-06,6.668,6.87,6.668,6.8344,577816.0
2014-07-07,6.8403,6.9354,6.8284,6.9354,503384.0
2014-07-08,6.9057,7.0127,6.8879,6.9948,634601.0
2014-07-09,6.9532,6.9829,6.7452,6.7987,423343.0
2014-07-10,6.7987,6.8522,6.6442,6.8403,499664.0
2014-07-11,6.6858,6.7749,6.6323,6.662,383848.0
2014-07-12,6.6858,6.7749,6.6323,6.662,383848.0
2014-07-13,6.6858,6.7749,6.6323,6.662,383848.0
2014-07-14,6.6917,6.8581,6.6917,6.8522,278778.0
2014-07-15,6.87,6.9057,6.6264,6.7215,483946.0
2014-07-16,6.7096,6.7333,6.662,6.6799,216543.0
2014-07-17,6.8344,6.8819,6.7809,6.7987,390583.0
2014-07-18,6.7631,6.7749,6.662,6.7749,203097.0
2014-07-19,6.7631,6.7749,6.662,6.7749,203097.0
2014-07-20,6.7631,6.7749,6.662,6.7749,203097.0
2014-07-21,6.7749,6.8165,6.7155,6.7155,174546.0
2014-07-22,6.7155,6.7631,6.6026,6.6739,351518.0
2014-07-23,6.7155,7.2207,6.6709,7.1434,990641.0
2014-07-24,7.2504,7.3633,7.1969,7.3336,796098.0
2014-07-25,7.292,7.3098,7.1493,7.2266,386627.0
2014-07-26,7.292,7.3098,7.1493,7.2266,386627.0
2014-07-27,7.292,7.3098,7.1493,7.2266,386627.0
2014-07-28,7.1375,7.1434,7.0364,7.0602,441783.0
2014-07-29,7.0721,7.1493,6.9889,7.0067,391379.0
2014-07-30,7.0067,7.078,6.9116,7.0424,538556.0
2014-07-31,7.0424,7.1315,7.0186,7.0424,287177.0
2014-08-01,6.9235,6.9235,6.6977,6.769,474646.0
2014-08-02,6.9235,6.9235,6.6977,6.769,474646.0
2014-08-03,6.9235,6.9235,6.6977,6.769,474646.0
2014-08-04,6.7155,6.8403,6.6858,6.8344,293296.0
2014-08-05,6.8879,6.8997,6.7809,6.8284,360392.0
2014-08-06,6.7749,6.8522,6.5788,6.6085,462394.0
2014-08-07,6.6264,6.668,6.5372,6.6026,420862.0
2014-08-08,6.6085,6.6264,6.3946,6.5372,678442.0
2014-08-09,6.6085,6.6264,6.3946,6.5372,678442.0
2014-08-10,6.6085,6.6264,6.3946,6.5372,678442.0
2014-08-11,6.6264,6.6977,6.5194,6.6085,524123.0
2014-08-12,6.6739,6.8047,6.662,6.8047,617257.0
2014-08-13,6.7987,6.9532,6.7393,6.9473,758955.0
2014-08-14,6.9532,7.0424,6.9176,7.0067,346736.0
2014-08-15,7.2504,7.6367,7.2207,7.6307,2396875.0
2014-08-16,7.2504,7.6367,7.2207,7.6307,2396875.0
2014-08-17,7.2504,7.6367,7.2207,7.6307,2396875.0
2014-08-18,7.6367,7.6902,7.5356,7.6248,1329684.0
2014-08-19,7.7258,7.9041,7.708,7.7258,1051173.0
2014-08-20,7.7669,7.7971,7.6642,7.7367,840990.0
2014-08-21,7.8576,7.9482,7.6702,7.7669,1568515.0
2014-08-22,7.7971,8.0933,7.779,8.0449,1020632.0
2014-08-23,7.7971,8.0933,7.779,8.0449,1020632.0
2014-08-24,7.7971,8.0933,7.779,8.0449,1020632.0
2014-08-25,7.9603,8.0208,7.8787,7.9482,298325.0
2014-08-26,7.9603,7.9966,7.8757,7.9724,322756.0
2014-08-27,7.9845,8.2384,7.9543,8.0993,628389.0
2014-08-28,8.057,8.1114,7.9785,8.0933,737097.0
2014-08-29,8.0993,8.1719,8.0147,8.0993,697674.0
2014-08-30,8.0993,8.1719,8.0147,8.0993,697674.0
2014-08-31,8.0993,8.1719,8.0147,8.0993,697674.0
2014-09-01,8.1477,8.2323,8.0752,8.1356,350700.0
2014-09-02,8.0812,8.1175,7.9422,8.0147,663014.0
2014-09-03,8.0087,8.2384,7.9906,8.1598,540332.0
2014-09-04,8.1598,8.1961,8.0812,8.0993,626869.0
2014-09-05,8.0449,8.1054,7.8636,8.0812,394043.0
2014-09-06,8.0449,8.1054,7.8636,8.0812,394043.0
2014-09-07,8.0449,8.1054,7.8636,8.0812,394043.0
2014-09-08,8.0389,8.0993,7.9301,7.9785,443709.0
2014-09-09,7.9664,8.1175,7.9301,8.1175,341039.0
2014-09-10,7.9906,8.0631,7.9603,8.0026,441958.0
2014-09-11,8.0147,8.0691,7.8938,7.9241,335490.0
2014-09-12,7.8697,8.0329,7.8697,7.9482,297151.0
2014-09-13,7.8697,8.0329,7.8697,7.9482,297151.0
2014-09-14,7.8697,8.0329,7.8697,7.9482,297151.0
2014-09-15,7.8576,7.9422,7.8576,7.918,254882.0
2014-09-16,7.8636,7.9301,7.6339,7.6642,700988.0
2014-09-17,7.7548,7.779,7.5312,7.5554,643426.0
2014-09-18,7.6883,7.8032,7.5251,7.6944,505715.0
2014-09-19,7.7971,7.8757,7.7548,7.8515,1131870.0
2014-09-20,7.7971,7.8757,7.7548,7.8515,1131870.0
2014-09-21,7.7971,7.8757,7.7548,7.8515,1131870.0
2014-09-22,7.8697,7.9362,7.7186,7.7911,411870.0
2014-09-23,7.7065,7.8636,7.6944,7.8576,352123.0
2014-09-24,7.7004,7.773,7.6098,7.7427,361257.0
2014-09-25,7.8032,7.8999,7.7488,7.8878,349412.0
2014-09-26,7.7367,7.7669,7.646,7.6521,476121.0
2014-09-27,7.7367,7.7669,7.646,7.6521,476121.0
2014-09-28,7.7367,7.7669,7.646,7.6521,476121.0
2014-09-29,7.6279,7.6521,7.4768,7.4768,246189.0
2014-09-30,7.4526,7.6339,7.4043,7.6339,367457.0
2014-10-01,7.5614,7.7609,7.5221,7.7609,276343.0
2014-10-02,7.6642,7.6702,7.5554,7.5916,303625.0
2014-10-03,7.5554,7.5735,7.5131,7.5554,281890.0
2014-10-04,7.5554,7.5735,7.5131,7.5554,281890.0
2014-10-05,7.5554,7.5735,7.5131,7.5554,281890.0
2014-10-06,7.5856,7.9906,7.5856,7.912,421468.0
2014-10-07,7.9785,7.9845,7.6279,7.7427,617863.0
2014-10-08,7.5554,7.6098,7.3499,7.5372,406966.0
2014-10-09,7.6158,7.8697,7.6158,7.8032,403837.0
2014-10-10,7.4949,7.7065,7.4768,7.6218,421426.0
2014-10-11,7.4949,7.7065,7.4768,7.6218,421426.0
2014-10-12,7.4949,7.7065,7.4768,7.6218,421426.0
2014-10-13,7.4345,7.5675,7.3801,7.4103,426848.0
2014-10-14,7.374,7.5946,7.2955,7.501,382868.0
2014-10-15,7.4466,7.5554,7.4284,7.4647,382464.0
2014-10-16,7.4345,7.4798,7.2531,7.4405,732078.0
2014-10-17,7.5251,7.7609,7.5251,7.7488,712248.0
2014-10-18,7.5251,7.7609,7.5251,7.7488,712248.0
2014-10-19,7.5251,7.7609,7.5251,7.7488,712248.0
2014-10-20,7.7971,7.9785,7.7971,7.9301,414346.0
2014-10-21,7.9362,7.9603,7.8515,7.8757,276284.0
2014-10-22,7.9482,8.0208,7.8394,8.0087,459229.0
2014-10-23,7.9785,8.0087,7.8878,7.9845,272663.0
2014-10-24,8.0389,8.0933,7.918,8.0026,298071.0
2014-10-25,8.0389,8.0933,7.918,8.0026,298071.0
2014-10-26,8.0389,8.0933,7.918,8.0026,298071.0
2014-10-27,8.0449,8.2746,8.0147,8.1235,334691.0
2014-10-28,8.1296,8.2142,8.0873,8.2081,314142.0
2014-10-29,8.2505,8.3713,8.2323,8.2505,429753.0
2014-10-30,8.2867,8.323,8.1296,8.1598,380442.0
2014-10-31,8.2142,8.2505,8.1054,8.1175,291854.0
2014-11-01,8.2142,8.2505,8.1054,8.1175,291854.0
2014-11-02,8.2142,8.2505,8.1054,8.1175,291854.0
2014-11-03,8.1598,8.2081,8.0268,8.0933,384528.0
2014-11-04,8.1356,8.3532,8.1296,8.3049,519075.0
2014-11-05,8.3411,8.4016,8.323,8.4016,460794.0
2014-11-06,8.4318,8.4801,8.4076,8.4801,523017.0
2014-11-07,8.595,8.8488,8.5768,8.8488,850539.0
2014-11-08,8.595,8.8488,8.5768,8.8488,850539.0
2014-11-09,8.595,8.8488,8.5768,8.8488,850539.0
2014-11-10,8.9758,9.006,8.7824,8.8186,619195.0
2014-11-11,8.8065,8.8307,8.6554,8.6736,430962.0
2014-11-12,8.7219,8.8156,8.6796,8.728,453249.0
2014-11-13,8.6796,8.8609,8.6252,8.8247,689820.0
2014-11-14,8.8247,8.8428,8.7884,8.8126,226643.0
2014-11-15,8.8247,8.8428,8.7884,8.8126,226643.0
2014-11-16,8.8247,8.8428,8.7884,8.8126,226643.0
2014-11-17,8.8428,8.8428,8.6675,8.6736,362866.0
2014-11-18,8.6736,8.6917,8.5648,8.6675,242882.0
2014-11-19,8.6856,8.6856,8.5466,8.5648,346607.0
2014-11-20,8.462,8.5708,8.4016,8.4318,373795.0
2014-11-21,8.4257,8.7824,8.4016,8.7703,555601.0
2014-11-22,8.4257,8.7824,8.4016,8.7703,555601.0
2014-11-23,8.4257,8.7824,8.4016,8.7703,555601.0
2014-11-24,8.8428,8.9093,8.7159,8.7944,552203.0
2014-11-25,8.7582,8.8247,8.6917,8.7461,416417.0
2014-11-26,8.7642,9.0302,8.7521,8.9637,441869.0
2014-11-27,8.9335,8.9939,8.8126,8.8488,430419.0
2014-11-28,8.8428,8.8428,8.5768,8.6675,383997.0
2014-11-29,8.8428,8.8428,8.5768,8.6675,383997.0
2014-11-30,8.8428,8.8428,8.5768,8.6675,383997.0
2014-12-01,8.6373,8.8307,8.5889,8.6192,341683.0
2014-12-02,8.468,8.7763,8.4076,8.7642,425868.0
2014-12-03,8.7763,9.012,8.7642,8.9335,394281.0
2014-12-04,9.0664,9.5802,9.0664,9.5318,886768.0
2014-12-05,9.4895,9.7494,9.4774,9.6467,663643.0
2014-12-06,9.4895,9.7494,9.4774,9.6467,663643.0
2014-12-07,9.4895,9.7494,9.4774,9.6467,663643.0
2014-12-08,9.6769,9.961,9.6769,9.8824,596846.0
2014-12-09,9.6648,9.8582,9.5137,9.7434,598596.0
2014-12-10,9.6648,9.7192,9.5016,9.6286,419287.0
2014-12-11,9.3989,9.4351,9.2115,9.3445,1199389.0
2014-12-12,9.4654,9.6104,9.3324,9.5077,554224.0
2014-12-13,9.4654,9.6104,9.3324,9.5077,554224.0
2014-12-14,9.4654,9.6104,9.3324,9.5077,554224.0
2014-12-15,9.3384,9.5742,9.284,9.556,582269.0
2014-12-16,9.556,9.7192,9.4654,9.6709,509559.0
2014-12-17,9.7071,9.9005,9.6527,9.8582,508948.0
2014-12-18,9.8522,10.1484,9.7797,9.822,835021.0
2014-12-19,9.9308,10.094,9.9066,10.0335,664958.0
2014-12-20,9.9308,10.094,9.9066,10.0335,664958.0
2014-12-21,9.9308,10.094,9.9066,10.0335,664958.0
2014-12-22,10.0698,10.2572,10.0698,10.1181,495572.0
2014-12-23,10.2028,10.2209,9.967,10.0154,307260.0
2014-12-24,10.0456,10.0456,9.8885,9.9852,189583.0
2014-12-25,10.0456,10.0456,9.8885,9.9852,189583.0
2014-12-26,10.0456,10.0456,9.8885,9.9852,189583.0
2014-12-27,10.0456,10.0456,9.8885,9.9852,189583.0
2014-12-28,10.0456,10.0456,9.8885,9.9852,189583.0
2014-12-29,9.9852,10.1544,9.9308,10.1544,438439.0
2014-12-30,10.1725,10.2088,9.9489,9.9731,264743.0
2014-12-31,9.9549,10.0033,9.8945,9.9731,107227.0
2015-01-01,9.9549,10.0033,9.8945,9.9731,107227.0
2015-01-02,9.9489,10.094,9.9126,10.0819,161130.0
2015-01-03,9.9489,10.094,9.9126,10.0819,161130.0
2015-01-04,9.9489,10.094,9.9126,10.0819,161130.0
2015-01-05,10.0577,10.1544,9.9791,10.1363,359698.0
2015-01-06,10.0154,10.1121,9.9852,10.094,457529.0
2015-01-07,10.0275,10.1665,9.9187,10.094,600641.0
2015-01-08,10.1484,10.2088,10.0033,10.1665,550488.0
2015-01-09,10.2753,10.6379,10.2632,10.5352,867838.0
2015-01-10,10.2753,10.6379,10.2632,10.5352,867838.0
2015-01-11,10.2753,10.6379,10.2632,10.5352,867838.0
2015-01-12,10.5594,10.6319,10.4445,10.4989,550342.0
2015-01-13,10.4143,10.6319,10.2753,10.5473,653985.0
2015-01-14,10.5594,10.9583,10.5473,10.916,1000667.0
2015-01-15,10.8072,10.8495,10.5533,10.8011,819435.0
2015-01-16,10.7467,10.9492,10.505,10.6259,587625.0
2015-01-17,10.7467,10.9492,10.505,10.6259,587625.0
2015-01-18,10.7467,10.9492,10.505,10.6259,587625.0
2015-01-19,10.7467,10.7649,10.5412,10.6017,257137.0
2015-01-20,10.6319,10.916,10.5775,10.9039,547042.0
2015-01-21,10.9523,11.4237,10.9462,11.3451,1344987.0
2015-01-22,11.3935,11.3935,11.2122,11.3633,1018129.0
2015-01-23,11.4842,11.5385,11.0369,11.1034,759657.0
2015-01-24,11.4842,11.5385,11.0369,11.1034,759657.0
2015-01-25,11.4842,11.5385,11.0369,11.1034,759657.0
2015-01-26,11.4842,11.5385,11.0369,11.1034,759657.0
2015-01-27,11.2122,11.5446,11.2061,11.5144,647866.0
2015-01-28,11.4237,11.6473,11.1517,11.5748,506681.0
2015-01-29,11.4056,11.5144,11.2363,11.4842,849707.0
2015-01-30,11.7259,11.7682,11.5446,11.5627,429731.0
2015-01-31,11.7259,11.7682,11.5446,11.5627,429731.0
2015-02-01,11.7259,11.7682,11.5446,11.5627,429731.0
2015-02-02,11.5567,11.8649,11.5204,11.7864,489055.0
2015-02-03,11.8408,12.0886,11.7985,12.0342,502657.0
2015-02-04,12.0886,12.4754,12.0704,12.2639,946966.0
2015-02-05,12.2216,12.288,11.9193,11.9616,950833.0
2015-02-06,12.0342,12.1067,11.9798,12.0644,532405.0
2015-02-07,12.0342,12.1067,11.9798,12.0644,532405.0
2015-02-08,12.0342,12.1067,11.9798,12.0644,532405.0
2015-02-09,12.0584,12.2095,12.0342,12.1672,487983.0
2015-02-10,12.143,12.288,12.0886,12.2397,485584.0
2015-02-11,12.3304,12.6084,12.282,12.4271,296694.0
2015-02-12,12.5117,12.7051,12.4754,12.7051,598368.0
2015-02-13,12.693,12.693,12.1248,12.2276,732146.0
2015-02-14,12.693,12.693,12.1248,12.2276,732146.0
2015-02-15,12.693,12.693,12.1248,12.2276,732146.0
2015-02-16,12.3062,12.3606,12.0342,12.3001,423158.0
2015-02-17,12.276,12.3243,12.0281,12.1974,352599.0
2015-02-18,12.3908,12.4573,12.2699,12.3787,641704.0
2015-02-19,12.3908,12.4089,12.2397,12.2397,444209.0
2015-02-20,12.3787,12.3968,11.8045,11.8226,986101.0
2015-02-21,12.3787,12.3968,11.8045,11.8226,986101.0
2015-02-22,12.3787,12.3968,11.8045,11.8226,986101.0
2015-02-23,11.9375,12.1007,11.6111,12.0704,961288.0
2015-02-24,12.1248,12.2155,11.9979,12.1188,833724.0
2015-02-25,12.5012,12.6121,12.2364,12.298,495578.0
2015-02-26,12.298,12.3165,11.8731,12.0147,808566.0
2015-02-27,12.1317,12.2857,11.9963,12.2364,503106.0
2015-02-28,12.1317,12.2857,11.9963,12.2364,503106.0
2015-03-01,12.1317,12.2857,11.9963,12.2364,503106.0
2015-03-02,12.2672,12.3165,12.0948,12.1933,489376.0
2015-03-03,12.3165,12.4027,12.1379,12.2426,750766.0
2015-03-04,12.1995,12.3288,11.9593,11.9655,466518.0
2015-03-05,11.9531,12.0578,11.7438,11.8177,1223944.0
2015-03-06,11.8177,11.9408,11.4543,11.8854,809649.0
2015-03-07,11.8177,11.9408,11.4543,11.8854,809649.0
2015-03-08,11.8177,11.9408,11.4543,11.8854,809649.0
2015-03-09,11.8238,11.8331,11.5405,11.6391,408137.0
2015-03-10,11.6822,11.8485,11.6144,11.8361,415336.0
2015-03-11,11.7007,11.8546,11.6452,11.8115,491044.0
2015-03-12,11.8115,12.1625,11.6545,12.0578,659322.0
2015-03-13,12.1441,12.2364,12.0455,12.218,456839.0
2015-03-14,12.1441,12.2364,12.0455,12.218,456839.0
2015-03-15,12.1441,12.2364,12.0455,12.218,456839.0
2015-03-16,12.2364,12.3042,12.0578,12.1071,470290.0
2015-03-17,12.1933,12.2487,12.027,12.0455,599402.0
2015-03-18,12.0517,12.2857,12.0455,12.2734,889327.0
2015-03-19,12.3042,12.4951,12.2364,12.4396,979050.0
2015-03-20,12.452,12.4889,12.181,12.3165,3162209.0
2015-03-21,12.452,12.4889,12.181,12.3165,3162209.0
2015-03-22,12.452,12.4889,12.181,12.3165,3162209.0
2015-03-23,12.4396,12.4828,12.2487,12.2857,448783.0
2015-03-24,12.2118,12.3411,12.1379,12.3165,558469.0
2015-03-25,12.3165,12.4273,12.181,12.2118,440923.0
2015-03-26,12.0702,12.1133,11.8608,11.8854,529150.0
2015-03-27,11.8608,12.0763,11.8608,11.9224,333691.0
2015-03-28,11.8608,12.0763,11.8608,11.9224,333691.0
2015-03-29,11.8608,12.0763,11.8608,11.9224,333691.0
2015-03-30,11.9224,12.0332,11.6822,11.8423,488716.0
2015-03-31,11.9531,12.1872,11.9531,12.0948,421447.0
2015-04-01,12.0209,12.3103,11.9408,12.3042,665022.0
2015-04-02,12.2857,12.4581,12.2426,12.3781,361736.0
2015-04-03,12.2857,12.4581,12.2426,12.3781,361736.0
2015-04-04,12.2857,12.4581,12.2426,12.3781,361736.0
2015-04-05,12.2857,12.4581,12.2426,12.3781,361736.0
2015-04-06,12.2857,12.4581,12.2426,12.3781,361736.0
2015-04-07,12.3781,12.532,12.2857,12.3596,488829.0
2015-04-08,12.3781,12.649,12.3657,12.6429,671567.0
2015-04-09,12.7229,12.8646,12.7229,12.8153,760569.0
2015-04-10,12.8215,12.9569,12.7476,12.9323,517000.0
2015-04-11,12.8215,12.9569,12.7476,12.9323,517000.0
2015-04-12,12.8215,12.9569,12.7476,12.9323,517000.0
2015-04-13,12.9939,13.0863,12.9323,13.0616,429000.0
2015-04-14,13.0062,13.0863,12.9631,13.0801,349486.0
2015-04-15,13.0739,13.0739,12.6921,12.7599,583161.0
2015-04-16,12.8461,13.0247,12.8153,13.0062,520611.0
2015-04-17,12.9569,13.0801,12.9138,12.9385,534612.0
2015-04-18,12.9569,13.0801,12.9138,12.9385,534612.0
2015-04-19,12.9569,13.0801,12.9138,12.9385,534612.0
2015-04-20,12.8215,12.8245,12.5751,12.6798,478600.0
2015-04-21,12.7968,12.8769,12.7352,12.7599,280735.0
2015-04-22,12.766,12.9138,12.5382,12.6244,399001.0
2015-04-23,12.6244,12.7229,12.5382,12.6737,308328.0
2015-04-24,12.7476,12.9939,12.7476,12.9261,1162480.0
2015-04-25,12.7476,12.9939,12.7476,12.9261,1162480.0
2015-04-26,12.7476,12.9939,12.7476,12.9261,1162480.0
2015-04-27,13.0,13.3511,12.9877,13.2772,556571.0
2015-04-28,13.1971,13.271,12.9693,13.0,272159.0
2015-04-29,12.9323,12.9323,12.3473,12.3657,470040.0
2015-04-30,12.3165,12.3473,12.064,12.2919,535467.0
2015-05-01,12.1995,12.3719,12.1687,12.298,376158.0
2015-05-02,12.1995,12.3719,12.1687,12.298,376158.0
2015-05-03,12.1995,12.3719,12.1687,12.298,376158.0
2015-05-04,12.4089,12.6552,12.375,12.4951,376264.0
2015-05-05,12.5382,12.6798,12.1995,12.2672,612687.0
2015-05-06,11.8238,11.8238,10.9678,11.4974,1107634.0
2015-05-07,11.3804,11.6268,11.2634,11.4297,834732.0
2015-05-08,11.3804,11.6945,11.3804,11.4605,533374.0
2015-05-09,11.3804,11.6945,11.3804,11.4605,533374.0
2015-05-10,11.3804,11.6945,11.3804,11.4605,533374.0
2015-05-11,11.7007,11.7684,11.325,11.3743,580109.0
2015-05-12,11.3312,11.3312,10.9863,11.1341,864829.0
2015-05-13,11.0848,11.1403,10.9247,11.0479,960616.0
2015-05-14,11.054,11.0602,10.7769,10.8139,1274409.0
2015-05-15,10.7153,10.9986,10.6845,10.8693,1328111.0
2015-05-16,10.7153,10.9986,10.6845,10.8693,1328111.0
2015-05-17,10.7153,10.9986,10.6845,10.8693,1328111.0
2015-05-18,10.8755,11.1711,10.7769,10.7769,623779.0
2015-05-19,10.9432,10.9986,10.6722,10.8077,769399.0
2015-05-20,10.9986,11.2388,10.8385,11.2388,955663.0
2015-05-21,11.6083,11.6175,11.362,11.5159,1209486.0
2015-05-22,11.6144,11.6329,11.3989,11.4605,638858.0
2015-05-23,11.6144,11.6329,11.3989,11.4605,638858.0
2015-05-24,11.6144,11.6329,11.3989,11.4605,638858.0
2015-05-25,11.5898,11.676,11.4666,11.5713,422701.0
2015-05-26,11.5775,11.6021,11.3866,11.4974,565357.0
2015-05-27,11.479,11.5652,11.3743,11.4666,365259.0
2015-05-28,11.5529,11.559,11.3373,11.4543,416513.0
2015-05-29,11.4543,11.6976,11.4543,11.5098,552993.0
2015-05-30,11.4543,11.6976,11.4543,11.5098,552993.0
2015-05-31,11.4543,11.6976,11.4543,11.5098,552993.0
2015-06-01,11.4543,11.5652,11.3004,11.5467,552518.0
2015-06-02,11.5467,11.5652,11.0972,11.1095,659844.0
2015-06-03,11.0048,11.1218,10.7954,10.9555,508251.0
2015-06-04,10.9925,11.3866,10.9678,11.2388,862402.0
2015-06-05,11.2449,11.3312,11.1218,11.1957,577841.0
2015-06-06,11.2449,11.3312,11.1218,11.1957,577841.0
2015-06-07,11.2449,11.3312,11.1218,11.1957,577841.0
2015-06-08,11.2449,11.3312,11.1218,11.1957,577841.0
2015-06-09,11.1279,11.2696,11.0233,11.054,998570.0
2015-06-10,11.0848,11.1957,10.9925,11.0972,369620.0
2015-06-11,11.0972,11.3743,11.0848,11.3496,613266.0
2015-06-12,11.3312,11.596,11.3004,11.4174,517902.0
2015-06-13,11.3312,11.596,11.3004,11.4174,517902.0
2015-06-14,11.3312,11.596,11.3004,11.4174,517902.0
2015-06-15,11.4174,11.6021,11.3188,11.3866,492798.0
2015-06-16,11.3312,11.3404,11.0294,11.0417,724095.0
2015-06-17,11.2018,11.2819,11.091,11.1711,526575.0
2015-06-18,11.0602,11.0787,10.7215,10.8262,724677.0
2015-06-19,11.0233,11.3989,10.937,11.1341,591745.0
2015-06-20,11.0233,11.3989,10.937,11.1341,591745.0
2015-06-21,11.0233,11.3989,10.937,11.1341,591745.0
2015-06-22,11.0233,11.1218,10.8016,11.0048,390142.0
2015-06-23,11.1464,11.3681,11.1279,11.3435,431706.0
2015-06-24,11.3681,11.4543,11.2203,11.2573,336765.0
2015-06-25,11.2203,11.2449,11.0725,11.0787,227584.0
2015-06-26,10.8385,11.1279,10.8016,11.0972,411577.0
2015-06-27,10.8385,11.1279,10.8016,11.0972,411577.0
2015-06-28,10.8385,11.1279,10.8016,11.0972,411577.0
2015-06-29,10.9001,10.9247,10.469,10.6661,590560.0
