,HBI US Equity,HBI US Equity,HBI US Equity,HBI US Equity,HBI US Equity
2023-10-09,3.81,3.875,3.75,3.79,4361195.0
2023-10-10,3.81,3.99,3.79,3.92,6662917.0
2023-10-11,3.94,3.99,3.91,3.98,4400173.0
2023-10-12,3.98,3.98,3.82,3.88,6472614.0
2023-10-13,3.89,3.995,3.86,3.96,4657186.0
2023-10-14,3.89,3.995,3.86,3.96,4657186.0
2023-10-15,3.89,3.995,3.86,3.96,4657186.0
2023-10-16,4.01,4.219,4.0,4.17,6402016.0
2023-10-17,4.16,4.465,4.15,4.45,6606583.0
2023-10-18,4.43,4.45,4.35,4.38,6487285.0
2023-10-19,4.35,4.555,4.325,4.44,6069925.0
2023-10-20,4.44,4.49,4.36,4.39,4257651.0
2023-10-21,4.44,4.49,4.36,4.39,4257651.0
2023-10-22,4.44,4.49,4.36,4.39,4257651.0
2023-10-23,4.35,4.42,4.22,4.33,4826093.0
2023-10-24,4.38,4.46,4.31,4.33,4061068.0
2023-10-25,4.27,4.3775,4.27,4.31,3395647.0
2023-10-26,4.33,4.44,4.23,4.32,5915578.0
2023-10-27,4.36,4.41,4.16,4.17,4871718.0
2023-10-28,4.36,4.41,4.16,4.17,4871718.0
2023-10-29,4.36,4.41,4.16,4.17,4871718.0
2023-10-30,4.21,4.31,4.16,4.18,5023269.0
2023-10-31,4.13,4.26,4.11,4.19,4684989.0
2023-11-01,4.19,4.24,4.045,4.11,5355470.0
2023-11-02,4.16,4.43,4.16,4.38,8053574.0
2023-11-03,4.46,4.6,4.46,4.48,5711699.0
2023-11-04,4.46,4.6,4.46,4.48,5711699.0
2023-11-05,4.46,4.6,4.46,4.48,5711699.0
2023-11-06,4.45,4.485,4.38,4.42,5900009.0
2023-11-07,4.39,4.47,4.37,4.41,6497450.0
2023-11-08,4.38,4.395,4.19,4.22,8676632.0
2023-11-09,4.26,4.56,3.915,4.0,14914971.0
2023-11-10,4.0,4.08,3.93,4.02,9226715.0
2023-11-11,4.0,4.08,3.93,4.02,9226715.0
2023-11-12,4.0,4.08,3.93,4.02,9226715.0
2023-11-13,3.93,3.98,3.73,3.76,9726982.0
2023-11-14,3.93,4.2,3.93,4.16,15130942.0
2023-11-15,4.16,4.44,4.145,4.37,11667633.0
2023-11-16,4.3,4.32,4.1,4.17,4852889.0
2023-11-17,4.25,4.27,4.09,4.1,6709209.0
2023-11-18,4.25,4.27,4.09,4.1,6709209.0
2023-11-19,4.25,4.27,4.09,4.1,6709209.0
2023-11-20,4.11,4.11,3.925,4.0,6635376.0
2023-11-21,3.92,3.95,3.87,3.91,8032377.0
2023-11-22,3.89,3.96,3.78,3.78,8318398.0
2023-11-23,3.89,3.96,3.78,3.78,8318398.0
2023-11-24,3.8,3.84,3.71,3.77,3536202.0
2023-11-25,3.8,3.84,3.71,3.77,3536202.0
2023-11-26,3.8,3.84,3.71,3.77,3536202.0
2023-11-27,3.76,3.77,3.66,3.67,8234213.0
2023-11-28,3.67,3.9,3.63,3.86,11992642.0
2023-11-29,3.91,3.93,3.7,3.71,11466822.0
2023-11-30,3.72,3.76,3.58,3.64,9875964.0
2023-12-01,3.63,3.95,3.615,3.95,9467714.0
2023-12-02,3.63,3.95,3.615,3.95,9467714.0
2023-12-03,3.63,3.95,3.615,3.95,9467714.0
2023-12-04,3.93,3.98,3.87,3.91,7410005.0
2023-12-05,3.87,3.87,3.74,3.77,8261091.0
2023-12-06,3.78,3.855,3.7,3.72,6607208.0
2023-12-07,3.73,3.91,3.72,3.9,7315606.0
2023-12-08,3.88,3.92,3.79,3.86,5901552.0
2023-12-09,3.88,3.92,3.79,3.86,5901552.0
2023-12-10,3.88,3.92,3.79,3.86,5901552.0
2023-12-11,3.88,3.94,3.83,3.87,7884553.0
2023-12-12,3.84,3.85,3.75,3.79,4917847.0
2023-12-13,3.75,4.04,3.71,4.01,8534724.0
2023-12-14,4.06,4.31,4.06,4.21,12920008.0
2023-12-15,4.16,4.18,3.985,4.09,13516452.0
2023-12-16,4.16,4.18,3.985,4.09,13516452.0
2023-12-17,4.16,4.18,3.985,4.09,13516452.0
2023-12-18,4.01,4.11,3.975,4.0,6090630.0
2023-12-19,4.04,4.16,4.005,4.13,8269515.0
2023-12-20,4.08,4.11,3.93,3.94,8461769.0
2023-12-21,4.01,4.17,3.955,4.17,6993374.0
2023-12-22,4.03,4.28,3.995,4.23,6989160.0
2023-12-23,4.03,4.28,3.995,4.23,6989160.0
2023-12-24,4.03,4.28,3.995,4.23,6989160.0
2023-12-25,4.03,4.28,3.995,4.23,6989160.0
2023-12-26,4.23,4.465,4.22,4.45,8621494.0
2023-12-27,4.48,4.48,4.36,4.44,6790711.0
2023-12-28,4.4,4.445,4.36,4.44,5390195.0
2023-12-29,4.42,4.4975,4.36,4.46,7617612.0
2023-12-30,4.42,4.4975,4.36,4.46,7617612.0
2023-12-31,4.42,4.4975,4.36,4.46,7617612.0
2024-01-01,4.42,4.4975,4.36,4.46,7617612.0
2024-01-02,4.41,4.56,4.34,4.47,5969185.0
2024-01-03,4.38,4.4,4.18,4.2,7179159.0
2024-01-04,4.19,4.27,4.13,4.24,3802906.0
2024-01-05,4.2,4.25,4.03,4.04,8043546.0
2024-01-06,4.2,4.25,4.03,4.04,8043546.0
2024-01-07,4.2,4.25,4.03,4.04,8043546.0
2024-01-08,4.0,4.31,4.0,4.24,5889389.0
2024-01-09,4.18,4.28,4.145,4.26,6023571.0
2024-01-10,4.23,4.24,4.12,4.23,4690812.0
2024-01-11,4.19,4.23,4.1,4.19,4841699.0
2024-01-12,4.24,4.34,4.11,4.12,6519324.0
2024-01-13,4.24,4.34,4.11,4.12,6519324.0
2024-01-14,4.24,4.34,4.11,4.12,6519324.0
2024-01-15,4.24,4.34,4.11,4.12,6519324.0
2024-01-16,4.1,4.1,3.97,4.04,5327502.0
2024-01-17,3.97,4.01,3.9,3.96,5681908.0
2024-01-18,3.97,4.0,3.88,3.96,5869249.0
2024-01-19,4.01,4.04,3.88,4.04,4589849.0
2024-01-20,4.01,4.04,3.88,4.04,4589849.0
2024-01-21,4.01,4.04,3.88,4.04,4589849.0
2024-01-22,4.03,4.16,4.005,4.13,7127975.0
2024-01-23,4.23,4.29,4.13,4.29,5238015.0
2024-01-24,4.35,4.4,4.27,4.29,5857827.0
2024-01-25,4.34,4.47,4.33,4.44,8082705.0
2024-01-26,4.48,4.61,4.475,4.58,5730391.0
2024-01-27,4.48,4.61,4.475,4.58,5730391.0
2024-01-28,4.48,4.61,4.475,4.58,5730391.0
2024-01-29,4.55,4.66,4.5,4.63,6365684.0
2024-01-30,4.6,4.68,4.54,4.62,6292879.0
2024-01-31,4.59,4.7,4.495,4.5,8551146.0
2024-02-01,4.52,4.75,4.43,4.74,6521994.0
2024-02-02,4.67,4.82,4.59,4.76,9323764.0
2024-02-03,4.67,4.82,4.59,4.76,9323764.0
2024-02-04,4.67,4.82,4.59,4.76,9323764.0
2024-02-05,4.68,4.68,4.42,4.43,7696711.0
2024-02-06,4.38,4.5354,4.31,4.5,9091667.0
2024-02-07,4.46,4.465,4.26,4.4,8532996.0
2024-02-08,4.42,4.65,4.41,4.56,7356340.0
2024-02-09,4.62,4.67,4.51,4.6,7247617.0
2024-02-10,4.62,4.67,4.51,4.6,7247617.0
2024-02-11,4.62,4.67,4.51,4.6,7247617.0
2024-02-12,4.66,4.9,4.65,4.86,9014185.0
2024-02-13,4.61,4.68,4.43,4.52,9467879.0
2024-02-14,4.61,4.77,4.545,4.72,9244265.0
2024-02-15,4.64,4.92,4.0645,4.34,18207691.0
2024-02-16,4.26,4.3875,4.185,4.28,10101290.0
2024-02-17,4.26,4.3875,4.185,4.28,10101290.0
2024-02-18,4.26,4.3875,4.185,4.28,10101290.0
2024-02-19,4.26,4.3875,4.185,4.28,10101290.0
2024-02-20,4.2,4.55,4.16,4.54,13410038.0
2024-02-21,4.56,4.61,4.455,4.58,8151508.0
2024-02-22,4.58,4.78,4.54,4.64,10971349.0
2024-02-23,4.85,4.88,4.64,4.81,12348817.0
2024-02-24,4.85,4.88,4.64,4.81,12348817.0
2024-02-25,4.85,4.88,4.64,4.81,12348817.0
2024-02-26,4.81,4.9175,4.71,4.86,10392547.0
2024-02-27,4.94,5.16,4.92,5.14,8737477.0
2024-02-28,5.04,5.28,4.99,5.23,6344857.0
2024-02-29,5.3,5.43,5.2325,5.4,10907203.0
2024-03-01,5.43,5.52,5.33,5.45,12724359.0
2024-03-02,5.43,5.52,5.33,5.45,12724359.0
2024-03-03,5.43,5.52,5.33,5.45,12724359.0
2024-03-04,5.43,5.51,5.325,5.41,8113285.0
2024-03-05,5.35,5.6,5.3,5.48,9589176.0
2024-03-06,5.48,5.5385,5.38,5.47,9261186.0
2024-03-07,5.48,5.67,5.47,5.57,10731551.0
2024-03-08,5.66,5.71,5.51,5.59,7338331.0
2024-03-09,5.66,5.71,5.51,5.59,7338331.0
2024-03-10,5.66,5.71,5.51,5.59,7338331.0
2024-03-11,5.56,5.58,5.35,5.36,5906640.0
2024-03-12,5.29,5.3,5.16,5.27,8167292.0
2024-03-13,5.26,5.36,5.205,5.34,6571363.0
2024-03-14,5.3,5.33,5.13,5.32,8394920.0
2024-03-15,5.27,5.79,5.265,5.68,78773783.0
2024-03-16,5.27,5.79,5.265,5.68,78773783.0
2024-03-17,5.27,5.79,5.265,5.68,78773783.0
2024-03-18,5.61,5.705,5.47,5.63,8659306.0
2024-03-19,5.57,5.66,5.35,5.38,10495117.0
2024-03-20,5.35,5.48,5.29,5.44,8601268.0
2024-03-21,5.47,5.475,5.26,5.28,8468490.0
2024-03-22,5.23,5.27,5.09,5.12,6719174.0
2024-03-23,5.23,5.27,5.09,5.12,6719174.0
2024-03-24,5.23,5.27,5.09,5.12,6719174.0
2024-03-25,5.19,5.39,5.1801,5.36,4873261.0
2024-03-26,5.42,5.46,5.32,5.36,5489691.0
2024-03-27,5.44,5.6,5.4075,5.6,5574454.0
2024-03-28,5.65,5.86,5.65,5.8,5944630.0
2024-03-29,5.65,5.86,5.65,5.8,5944630.0
2024-03-30,5.65,5.86,5.65,5.8,5944630.0
2024-03-31,5.65,5.86,5.65,5.8,5944630.0
2024-04-01,5.81,5.86,5.71,5.74,6499744.0
2024-04-02,5.56,5.65,5.015,5.12,17664527.0
2024-04-03,5.09,5.17,5.02,5.17,6055329.0
2024-04-04,5.26,5.35,4.96,4.97,14545336.0
2024-04-05,4.93,5.16,4.925,5.13,6234398.0
2024-04-06,4.93,5.16,4.925,5.13,6234398.0
2024-04-07,4.93,5.16,4.925,5.13,6234398.0
2024-04-08,5.17,5.39,5.12,5.12,8540486.0
2024-04-09,5.14,5.25,5.1,5.16,5948458.0
2024-04-10,4.95,5.14,4.905,5.02,5581580.0
2024-04-11,5.05,5.12,4.96,5.06,5171736.0
2024-04-12,4.99,5.03,4.8,4.85,5752968.0
2024-04-13,4.99,5.03,4.8,4.85,5752968.0
2024-04-14,4.99,5.03,4.8,4.85,5752968.0
2024-04-15,4.9,4.97,4.64,4.69,8150861.0
2024-04-16,4.64,4.8,4.59,4.68,12528846.0
2024-04-17,4.75,4.75,4.61,4.71,7730284.0
2024-04-18,4.76,4.81,4.665,4.73,6660493.0
2024-04-19,4.67,4.75,4.6,4.65,7020756.0
2024-04-20,4.67,4.75,4.6,4.65,7020756.0
2024-04-21,4.67,4.75,4.6,4.65,7020756.0
2024-04-22,4.65,4.69,4.48,4.55,9744538.0
2024-04-23,4.53,4.91,4.53,4.9,9933712.0
2024-04-24,4.83,4.91,4.775,4.86,5903476.0
2024-04-25,4.78,4.815,4.45,4.47,6551248.0
2024-04-26,4.46,4.6,4.46,4.48,5243445.0
2024-04-27,4.46,4.6,4.46,4.48,5243445.0
2024-04-28,4.46,4.6,4.46,4.48,5243445.0
2024-04-29,4.53,4.55,4.4,4.52,6337541.0
2024-04-30,4.47,4.635,4.46,4.56,6110424.0
2024-05-01,4.57,4.69,4.49,4.55,6055061.0
