,TX US Equity,TX US Equity,TX US Equity,TX US Equity,TX US Equity
2022-06-14,33.7842,34.4419,33.5229,33.9284,281806.0
2022-06-15,34.3248,35.505,34.3248,35.2167,361008.0
2022-06-16,34.2617,34.4779,33.0184,33.532,325006.0
2022-06-17,33.4329,34.3067,32.6401,33.2527,461614.0
2022-06-18,33.4329,34.3067,32.6401,33.2527,461614.0
2022-06-19,33.4329,34.3067,32.6401,33.2527,461614.0
2022-06-20,33.4329,34.3067,32.6401,33.2527,461614.0
2022-06-21,33.7842,34.4329,33.532,34.2437,418955.0
2022-06-22,33.1626,34.2347,32.5229,33.604,832312.0
2022-06-23,33.6761,34.3698,33.0635,34.2527,1475353.0
2022-06-24,34.2617,34.4779,33.7842,33.9374,463630.0
2022-06-25,34.2617,34.4779,33.7842,33.9374,463630.0
2022-06-26,34.2617,34.4779,33.7842,33.9374,463630.0
2022-06-27,34.2617,34.541,33.8202,33.9284,483136.0
2022-06-28,34.1806,34.55,33.3563,33.6761,310510.0
2022-06-29,34.0725,34.0725,32.6671,32.9734,318794.0
2022-06-30,32.3788,32.9013,31.9193,32.5139,346707.0
2022-07-01,32.0815,32.8275,31.649,32.568,353901.0
2022-07-02,32.0815,32.8275,31.649,32.568,353901.0
2022-07-03,32.0815,32.8275,31.649,32.568,353901.0
2022-07-04,32.0815,32.8275,31.649,32.568,353901.0
2022-07-05,31.5319,31.613,30.1806,31.577,536333.0
2022-07-06,31.2076,31.2076,30.0634,30.7121,579953.0
2022-07-07,31.0725,32.3878,31.0725,31.9103,219095.0
2022-07-08,31.9463,31.9463,31.0544,31.1806,394785.0
2022-07-09,31.9463,31.9463,31.0544,31.1806,394785.0
2022-07-10,31.9463,31.9463,31.0544,31.1806,394785.0
2022-07-11,30.7211,31.4959,30.4598,30.9463,426530.0
2022-07-12,30.8472,31.2662,30.5589,30.5589,182492.0
2022-07-13,30.4959,31.0725,30.1085,30.4328,232929.0
2022-07-14,29.3968,29.595,27.3877,27.7121,635269.0
2022-07-15,27.7661,28.1512,26.8742,28.0094,587533.0
2022-07-16,27.7661,28.1512,26.8742,28.0094,587533.0
2022-07-17,27.7661,28.1512,26.8742,28.0094,587533.0
2022-07-18,28.3787,29.586,28.0634,28.1535,543626.0
2022-07-19,28.2977,29.7752,28.2256,29.7481,710139.0
2022-07-20,29.8472,30.3698,29.4959,30.2616,411451.0
2022-07-21,30.3337,30.4598,29.5049,30.1716,400129.0
2022-07-22,30.577,30.8562,29.6315,29.8202,282435.0
2022-07-23,30.577,30.8562,29.6315,29.8202,282435.0
2022-07-24,30.577,30.8562,29.6315,29.8202,282435.0
2022-07-25,30.3157,30.8472,30.1851,30.64,305234.0
2022-07-26,30.4598,30.586,30.0815,30.4328,215767.0
2022-07-27,30.6761,31.3968,30.2256,31.1445,196493.0
2022-07-28,31.1445,31.6986,31.1265,31.5319,213901.0
2022-07-29,31.8382,32.1806,31.1013,31.9193,399054.0
2022-07-30,31.8382,32.1806,31.1013,31.9193,399054.0
2022-07-31,31.8382,32.1806,31.1013,31.9193,399054.0
2022-08-01,31.649,31.8112,31.0004,31.4599,638331.0
2022-08-02,31.559,32.0364,30.8517,31.2526,389994.0
2022-08-03,31.3067,31.3608,29.9824,30.649,371630.0
2022-08-04,30.631,31.2526,29.9914,30.8202,250984.0
2022-08-05,30.4779,31.7916,30.4779,31.0815,195533.0
2022-08-06,30.4779,31.7916,30.4779,31.0815,195533.0
2022-08-07,30.4779,31.7916,30.4779,31.0815,195533.0
2022-08-08,31.3157,31.9103,29.9193,30.5049,682881.0
2022-08-09,30.7121,30.8511,29.5589,30.4508,567695.0
2022-08-10,31.0815,31.9824,30.8562,31.2617,462866.0
2022-08-11,31.6671,32.2437,31.4238,31.4959,277923.0
2022-08-12,31.559,32.2797,31.3427,31.9644,239497.0
2022-08-13,31.559,32.2797,31.3427,31.9644,239497.0
2022-08-14,31.559,32.2797,31.3427,31.9644,239497.0
2022-08-15,31.4238,31.7481,31.0815,31.4238,241662.0
2022-08-16,31.5319,31.9373,31.3608,31.4869,252299.0
2022-08-17,30.8292,31.0364,30.1085,30.1355,239903.0
2022-08-18,30.568,30.605,29.8382,29.9283,277333.0
2022-08-19,29.4328,29.622,28.9193,29.0544,360501.0
2022-08-20,29.4328,29.622,28.9193,29.0544,360501.0
2022-08-21,29.4328,29.622,28.9193,29.0544,360501.0
2022-08-22,28.5679,28.9283,28.2886,28.7481,541530.0
2022-08-23,29.0544,30.0905,29.0454,29.4959,770964.0
2022-08-24,29.2887,29.5589,28.6941,29.0274,642788.0
2022-08-25,29.3607,30.7031,29.0364,30.7031,361148.0
2022-08-26,30.1355,30.3607,28.9823,29.0094,299476.0
2022-08-27,30.1355,30.3607,28.9823,29.0094,299476.0
2022-08-28,30.1355,30.3607,28.9823,29.0094,299476.0
2022-08-29,28.7571,29.8202,28.6396,29.4869,240865.0
2022-08-30,29.4688,29.5004,28.1175,28.2346,268431.0
2022-08-31,28.2977,28.4238,27.5679,27.7571,612794.0
2022-09-01,27.2796,27.2796,26.3922,26.6039,859914.0
2022-09-02,27.0274,27.203,26.5138,26.7301,1084963.0
2022-09-03,27.0274,27.203,26.5138,26.7301,1084963.0
2022-09-04,27.0274,27.203,26.5138,26.7301,1084963.0
2022-09-05,27.0274,27.203,26.5138,26.7301,1084963.0
2022-09-06,27.1715,27.2565,26.4147,26.4958,658939.0
2022-09-07,26.2616,26.622,25.8742,26.4868,558913.0
2022-09-08,26.4057,27.7478,26.4057,27.4058,393239.0
2022-09-09,27.8022,28.8202,27.8022,28.7841,346488.0
2022-09-10,27.8022,28.8202,27.8022,28.7841,346488.0
2022-09-11,27.8022,28.8202,27.8022,28.7841,346488.0
2022-09-12,28.9463,29.3386,28.3337,28.3877,256388.0
2022-09-13,27.604,28.1046,27.2796,27.3607,154977.0
2022-09-14,27.1085,27.2706,26.0499,26.2256,352666.0
2022-09-15,26.3066,26.5679,25.5297,25.7661,242144.0
2022-09-16,25.5769,25.7661,25.2436,25.4598,281613.0
2022-09-17,25.5769,25.7661,25.2436,25.4598,281613.0
2022-09-18,25.5769,25.7661,25.2436,25.4598,281613.0
2022-09-19,25.0003,26.631,25.0003,26.3967,297081.0
2022-09-20,25.9373,26.1265,25.5589,25.9913,266909.0
2022-09-21,26.2526,26.7661,25.8967,26.0634,295371.0
2022-09-22,26.622,26.8292,26.3337,26.5319,251044.0
2022-09-23,25.8111,25.8111,24.8291,25.1174,336481.0
2022-09-24,25.8111,25.8111,24.8291,25.1174,336481.0
2022-09-25,25.8111,25.8111,24.8291,25.1174,336481.0
2022-09-26,24.721,24.9192,23.8742,24.0994,366077.0
2022-09-27,24.5589,25.1445,24.3967,24.64,331271.0
2022-09-28,24.4508,24.9373,24.3787,24.7481,207076.0
2022-09-29,24.6129,24.8021,24.2075,24.5318,298962.0
2022-09-30,24.4868,25.0904,24.3337,24.676,241374.0
2022-10-01,24.4868,25.0904,24.3337,24.676,241374.0
2022-10-02,24.4868,25.0904,24.3337,24.676,241374.0
2022-10-03,25.3787,26.1976,25.2346,26.0634,171811.0
2022-10-04,26.4328,27.1715,26.2796,26.8562,275749.0
2022-10-05,26.3967,26.64,25.8922,26.3607,261347.0
2022-10-06,25.9373,26.3156,25.649,25.7931,219192.0
2022-10-07,25.5679,25.6219,25.1174,25.2346,265589.0
2022-10-08,25.5679,25.6219,25.1174,25.2346,265589.0
2022-10-09,25.5679,25.6219,25.1174,25.2346,265589.0
2022-10-10,25.676,26.0994,25.3877,25.5499,224498.0
2022-10-11,25.5319,25.9012,25.2436,25.5319,145087.0
2022-10-12,25.3877,25.667,24.9913,25.5499,129086.0
2022-10-13,24.9733,26.2706,24.73,26.1535,178955.0
2022-10-14,25.9553,25.9553,24.3967,24.4508,396524.0
2022-10-15,25.9553,25.9553,24.3967,24.4508,396524.0
2022-10-16,25.9553,25.9553,24.3967,24.4508,396524.0
2022-10-17,24.9192,25.2436,24.7607,24.9012,262186.0
2022-10-18,25.4958,25.631,24.5949,25.0364,258635.0
2022-10-19,24.8652,25.0589,24.5589,24.658,124466.0
2022-10-20,24.667,25.4958,24.5048,25.0904,252709.0
2022-10-21,24.9913,26.0994,24.9913,25.9823,219252.0
2022-10-22,24.9913,26.0994,24.9913,25.9823,219252.0
2022-10-23,24.9913,26.0994,24.9913,25.9823,219252.0
2022-10-24,25.8562,25.8562,25.3922,25.4958,246865.0
2022-10-25,25.2255,26.0364,25.14,25.9823,234094.0
2022-10-26,26.2165,26.7706,25.8743,26.2075,141321.0
2022-10-27,26.3247,26.3247,25.8652,26.0724,181497.0
2022-10-28,25.8472,26.1355,25.1355,25.667,291000.0
2022-10-29,25.8472,26.1355,25.1355,25.667,291000.0
2022-10-30,25.8472,26.1355,25.1355,25.667,291000.0
2022-10-31,25.5499,26.2165,25.5319,25.9373,170735.0
2022-11-01,26.631,26.7301,26.0994,26.1355,185966.0
2022-11-02,25.9913,26.1805,24.8922,24.8922,251350.0
2022-11-03,24.9913,25.1355,23.4327,24.9463,426384.0
2022-11-04,26.1805,27.9148,26.0003,27.8652,515560.0
2022-11-05,26.1805,27.9148,26.0003,27.8652,515560.0
2022-11-06,26.1805,27.9148,26.0003,27.8652,515560.0
2022-11-07,28.0094,28.622,27.5634,27.5949,269283.0
2022-11-08,27.7121,28.176,27.3067,27.4508,274782.0
2022-11-09,27.3787,27.6577,26.7301,26.8922,190645.0
2022-11-10,27.8832,28.0544,27.2661,27.5949,281399.0
2022-11-11,27.9283,29.2616,27.9013,29.0004,547622.0
2022-11-12,27.9283,29.2616,27.9013,29.0004,547622.0
2022-11-13,27.9283,29.2616,27.9013,29.0004,547622.0
2022-11-14,28.676,30.4277,28.5604,30.2145,467492.0
2022-11-15,30.3628,30.4323,29.7418,29.853,269230.0
2022-11-16,29.5657,29.6955,29.0977,29.3896,302743.0
2022-11-17,29.0189,29.1857,28.7687,29.1116,272781.0
2022-11-18,29.3062,29.3062,28.3701,28.3887,120678.0
2022-11-19,29.3062,29.3062,28.3701,28.3887,120678.0
2022-11-20,29.3062,29.3062,28.3701,28.3887,120678.0
2022-11-21,28.3609,28.3609,27.2301,27.9252,449711.0
2022-11-22,28.2126,28.7594,27.9994,28.3331,283620.0
2022-11-23,28.1755,28.7455,27.8974,28.6574,132086.0
2022-11-24,28.1755,28.7455,27.8974,28.6574,132086.0
2022-11-25,28.7687,29.0096,28.3473,28.9262,94540.0
2022-11-26,28.7687,29.0096,28.3473,28.9262,94540.0
2022-11-27,28.7687,29.0096,28.3473,28.9262,94540.0
2022-11-28,28.3423,28.8057,27.8604,27.8604,209945.0
2022-11-29,28.3979,28.9396,28.3979,28.7316,122530.0
2022-11-30,29.0096,29.2228,28.5277,29.1857,144098.0
2022-12-01,29.0004,29.1765,28.4999,28.574,161563.0
2022-12-02,28.3516,29.3526,28.3516,29.2413,143358.0
2022-12-03,28.3516,29.3526,28.3516,29.2413,143358.0
2022-12-04,28.3516,29.3526,28.3516,29.2413,143358.0
2022-12-05,29.1301,29.1301,28.3701,28.5091,205780.0
2022-12-06,28.7223,29.434,28.537,28.815,215608.0
2022-12-07,28.7223,28.954,28.4118,28.4721,108789.0
2022-12-08,29.0282,29.5657,28.537,28.954,181924.0
2022-12-09,29.0374,29.3711,28.752,28.9726,117951.0
2022-12-10,29.0374,29.3711,28.752,28.9726,117951.0
2022-12-11,29.0374,29.3711,28.752,28.9726,117951.0
2022-12-12,28.7409,28.8335,27.814,28.4072,165196.0
2022-12-13,29.0004,29.3433,28.3423,28.3979,174589.0
2022-12-14,28.2311,28.3979,27.5158,28.0921,287923.0
2022-12-15,27.7584,27.8418,26.7667,26.8965,331114.0
2022-12-16,26.5443,27.0262,26.3867,26.6833,340095.0
2022-12-17,26.5443,27.0262,26.3867,26.6833,340095.0
2022-12-18,26.5443,27.0262,26.3867,26.6833,340095.0
2022-12-19,26.8409,27.295,26.4509,27.1745,273000.0
2022-12-20,27.3321,28.1199,27.2116,27.8418,348270.0
2022-12-21,28.1662,28.4721,28.0179,28.3423,189260.0
2022-12-22,28.2126,28.6945,27.8048,28.6945,227805.0
2022-12-23,28.7316,29.0652,28.4443,28.6667,156758.0
2022-12-24,28.7316,29.0652,28.4443,28.6667,156758.0
2022-12-25,28.7316,29.0652,28.4443,28.6667,156758.0
2022-12-26,28.7316,29.0652,28.4443,28.6667,156758.0
2022-12-27,28.7409,29.3155,28.7409,29.1023,186502.0
2022-12-28,29.056,29.2413,28.4165,28.6945,193587.0
2022-12-29,28.7872,29.0745,28.4257,28.6482,354300.0
2022-12-30,28.5184,28.7594,28.2126,28.3238,252355.0
2022-12-31,28.5184,28.7594,28.2126,28.3238,252355.0
2023-01-01,28.5184,28.7594,28.2126,28.3238,252355.0
2023-01-02,28.5184,28.7594,28.2126,28.3238,252355.0
2023-01-03,28.3516,28.7594,27.434,27.7399,226569.0
2023-01-04,27.9901,28.296,27.675,28.055,161203.0
2023-01-05,27.9994,29.093,27.8882,29.0838,157001.0
2023-01-06,29.473,30.0106,29.3711,29.7326,163492.0
2023-01-07,29.473,30.0106,29.3711,29.7326,163492.0
2023-01-08,29.473,30.0106,29.3711,29.7326,163492.0
2023-01-09,30.0477,30.3999,29.7789,29.9365,249200.0
2023-01-10,30.2701,31.3684,30.2145,31.3545,278095.0
2023-01-11,31.5121,32.2906,31.5121,32.2443,317257.0
2023-01-12,32.5316,33.0228,31.8643,32.7633,205045.0
2023-01-13,32.5964,33.273,32.5964,33.134,201959.0
2023-01-14,32.5964,33.273,32.5964,33.134,201959.0
2023-01-15,32.5964,33.273,32.5964,33.134,201959.0
2023-01-16,32.5964,33.273,32.5964,33.134,201959.0
2023-01-17,33.273,33.6438,33.0506,33.3379,244516.0
2023-01-18,33.6623,34.1721,33.4306,33.4862,418371.0
2023-01-19,33.1989,33.4584,32.6984,33.1711,204960.0
2023-01-20,33.755,35.0525,33.4862,34.9413,442588.0
2023-01-21,33.755,35.0525,33.4862,34.9413,442588.0
2023-01-22,33.755,35.0525,33.4862,34.9413,442588.0
2023-01-23,35.4047,36.8413,35.1638,35.9423,884052.0
2023-01-24,36.035,36.7857,35.6051,36.6652,366918.0
2023-01-25,36.3686,36.9369,36.2481,36.7394,339037.0
2023-01-26,37.0174,37.7403,36.6745,37.5735,401248.0
2023-01-27,37.4623,37.5318,36.8784,37.3047,196690.0
2023-01-28,37.4623,37.5318,36.8784,37.3047,196690.0
2023-01-29,37.4623,37.5318,36.8784,37.3047,196690.0
2023-01-30,36.9618,37.2491,36.4567,36.795,375936.0
2023-01-31,36.6096,37.4716,36.2203,37.3974,309628.0
2023-02-01,37.0637,38.1111,36.8228,37.7959,331996.0
2023-02-02,37.8237,38.0462,36.8506,37.2213,437184.0
2023-02-03,37.1564,38.0184,36.9433,36.9896,466671.0
2023-02-04,37.1564,38.0184,36.9433,36.9896,466671.0
2023-02-05,37.1564,38.0184,36.9433,36.9896,466671.0
2023-02-06,36.5725,36.7394,35.9608,36.3594,587501.0
2023-02-07,36.4984,36.4984,35.7979,36.1091,517907.0
2023-02-08,35.9701,36.5077,35.7189,36.3594,174674.0
2023-02-09,36.693,36.693,34.9228,34.9228,187770.0
2023-02-10,34.9413,35.173,34.5521,35.173,143024.0
2023-02-11,34.9413,35.173,34.5521,35.173,143024.0
2023-02-12,34.9413,35.173,34.5521,35.173,143024.0
2023-02-13,35.1174,35.4696,34.8116,35.1081,301422.0
2023-02-14,35.1081,36.5864,35.0757,36.2018,422364.0
2023-02-15,35.275,38.0833,34.5242,37.9998,598152.0
2023-02-16,38.213,38.5281,37.5179,38.2223,248536.0
2023-02-17,38.0925,38.2215,37.3881,37.8979,124678.0
2023-02-18,38.0925,38.2215,37.3881,37.8979,124678.0
2023-02-19,38.0925,38.2215,37.3881,37.8979,124678.0
2023-02-20,38.0925,38.2215,37.3881,37.8979,124678.0
2023-02-21,37.8979,38.0462,37.175,37.4252,156907.0
2023-02-22,37.4067,37.7867,37.1983,37.2584,210540.0
2023-02-23,37.4994,38.1852,37.1194,38.1481,286217.0
2023-02-24,37.4994,38.1203,37.2769,38.0925,263146.0
2023-02-25,37.4994,38.1203,37.2769,38.0925,263146.0
2023-02-26,37.4994,38.1203,37.2769,38.0925,263146.0
2023-02-27,38.4169,39.353,38.3196,38.7506,354100.0
2023-02-28,38.9174,40.113,38.7598,39.492,342502.0
2023-03-01,40.0203,41.1835,39.6959,40.8359,400595.0
2023-03-02,40.493,41.5496,40.3807,41.5403,344837.0
2023-03-03,41.7071,42.013,41.2993,41.7071,403781.0
2023-03-04,41.7071,42.013,41.2993,41.7071,403781.0
2023-03-05,41.7071,42.013,41.2993,41.7071,403781.0
2023-03-06,42.4579,42.4579,41.5959,41.8925,1211030.0
2023-03-07,41.7164,41.9852,40.4652,40.5857,226665.0
2023-03-08,40.8637,41.7998,40.6969,41.7257,246769.0
2023-03-09,40.5857,41.2808,40.1779,40.3632,476457.0
2023-03-10,40.2984,40.4745,38.7413,38.9637,419216.0
2023-03-11,40.2984,40.4745,38.7413,38.9637,419216.0
2023-03-12,40.2984,40.4745,38.7413,38.9637,419216.0
2023-03-13,38.3335,39.3901,38.1778,38.5745,574642.0
2023-03-14,39.0564,39.6681,38.8803,39.2233,337288.0
2023-03-15,38.1481,38.1481,36.1099,36.554,384450.0
2023-03-16,35.9608,37.175,35.7847,37.1101,257743.0
2023-03-17,37.1286,37.2584,36.1091,36.174,266926.0
2023-03-18,37.1286,37.2584,36.1091,36.174,266926.0
2023-03-19,37.1286,37.2584,36.1091,36.174,266926.0
2023-03-20,36.7394,37.0916,36.3779,36.4242,128523.0
2023-03-21,37.1008,37.2955,36.6467,37.0916,157960.0
2023-03-22,37.0081,37.073,36.2852,36.3779,187310.0
2023-03-23,36.7023,37.3881,35.9979,36.2945,202835.0
2023-03-24,35.9238,36.3501,35.5956,36.1647,222134.0
2023-03-25,35.9238,36.3501,35.5956,36.1647,222134.0
2023-03-26,35.9238,36.3501,35.5956,36.1647,222134.0
2023-03-27,36.5355,36.8506,35.9238,36.6467,164638.0
2023-03-28,36.7672,37.694,36.6652,37.0823,228823.0
2023-03-29,37.5735,37.8701,37.4762,37.694,182183.0
2023-03-30,37.6847,38.5374,37.6708,38.1945,246846.0
2023-03-31,38.4169,38.7042,37.9998,38.2408,188066.0
2023-04-01,38.4169,38.7042,37.9998,38.2408,188066.0
2023-04-02,38.4169,38.7042,37.9998,38.2408,188066.0
2023-04-03,38.2779,38.5559,37.833,38.2408,162745.0
2023-04-04,38.213,38.4076,36.7301,36.9711,173035.0
2023-04-05,36.3686,36.8413,35.7291,36.0813,247371.0
2023-04-06,36.2945,36.693,36.0535,36.4335,138156.0
2023-04-07,36.2945,36.693,36.0535,36.4335,138156.0
2023-04-08,36.2945,36.693,36.0535,36.4335,138156.0
2023-04-09,36.2945,36.693,36.0535,36.4335,138156.0
2023-04-10,36.6096,37.6476,36.5633,37.2769,152418.0
2023-04-11,37.9535,38.8433,37.8701,38.6486,399939.0
2023-04-12,39.1213,39.5106,38.7042,38.7784,302834.0
2023-04-13,39.1028,39.353,38.7228,39.2789,159388.0
2023-04-14,39.2881,39.6172,39.0193,39.1954,170910.0
2023-04-15,39.2881,39.6172,39.0193,39.1954,170910.0
2023-04-16,39.2881,39.6172,39.0193,39.1954,170910.0
2023-04-17,39.353,39.353,38.732,38.9359,99775.0
2023-04-18,39.1769,40.113,38.7042,40.0111,168387.0
2023-04-19,39.7701,39.7701,38.6672,38.732,212836.0
2023-04-20,38.2964,39.1954,38.2964,39.1769,205026.0
2023-04-21,38.8989,38.8989,37.9072,38.4076,217866.0
2023-04-22,38.8989,38.8989,37.9072,38.4076,217866.0
2023-04-23,38.8989,38.8989,37.9072,38.4076,217866.0
2023-04-24,38.2315,38.6486,38.1203,38.593,144889.0
2023-04-25,37.9535,38.0833,37.2908,37.3511,224860.0
2023-04-26,38.7042,39.974,37.7496,39.0842,621173.0
2023-04-27,39.3159,40.3818,39.2309,40.3076,285979.0
2023-04-28,40.0389,40.4003,39.3067,40.1779,322568.0
2023-04-29,40.0389,40.4003,39.3067,40.1779,322568.0
2023-04-30,40.0389,40.4003,39.3067,40.1779,322568.0
2023-05-01,40.3169,40.4466,39.3159,39.4735,219922.0
2023-05-02,39.1769,39.3808,38.2501,38.454,700427.0
2023-05-03,38.5467,38.7506,37.7681,37.833,338433.0
2023-05-04,37.7554,37.9736,36.7568,36.8925,311319.0
2023-05-05,37.3385,38.2596,37.3385,38.0851,285694.0
2023-05-06,37.3385,38.2596,37.3385,38.0851,285694.0
2023-05-07,37.3385,38.2596,37.3385,38.0851,285694.0
2023-05-08,38.6475,38.9125,37.3191,37.4937,324191.0
2023-05-09,36.9895,37.6488,36.7277,37.6294,420391.0
2023-05-10,37.93,37.93,36.5144,36.9895,369315.0
2023-05-11,36.1362,36.5726,35.6999,36.1169,352802.0
2023-05-12,36.2429,36.5144,36.0684,36.2041,193426.0
2023-05-13,36.2429,36.5144,36.0684,36.2041,193426.0
2023-05-14,36.2429,36.5144,36.0684,36.2041,193426.0
2023-05-15,36.4853,36.9168,36.3399,36.8731,267221.0
2023-05-16,36.6016,37.1155,36.6016,36.8053,334009.0
2023-05-17,37.4258,38.6184,37.3288,38.5893,271881.0
2023-05-18,38.5408,38.9771,37.9591,38.9189,220598.0
2023-05-19,39.171,39.171,38.342,38.5408,222712.0
2023-05-20,39.171,39.171,38.342,38.5408,222712.0
2023-05-21,39.171,39.171,38.342,38.5408,222712.0
2023-05-22,38.5505,38.8414,38.0948,38.2111,148381.0
2023-05-23,37.9494,38.216,37.29,37.5712,202237.0
2023-05-24,37.261,37.4297,36.9846,37.4064,210347.0
2023-05-25,37.2416,37.4161,36.9992,37.1543,77467.0
2023-05-26,37.3967,37.6682,37.1931,37.3482,116505.0
2023-05-27,37.3967,37.6682,37.1931,37.3482,116505.0
2023-05-28,37.3967,37.6682,37.1931,37.3482,116505.0
2023-05-29,37.3967,37.6682,37.1931,37.3482,116505.0
2023-05-30,37.4549,37.4549,36.1847,36.6404,150956.0
2023-05-31,36.2817,36.3786,35.9132,36.175,184359.0
2023-06-01,36.3108,37.6876,36.3011,37.61,163690.0
2023-06-02,38.7347,39.5976,38.4342,39.2583,176524.0
2023-06-03,38.7347,39.5976,38.4342,39.2583,176524.0
2023-06-04,38.7347,39.5976,38.4342,39.2583,176524.0
2023-06-05,39.2971,39.4909,38.2936,39.0547,165914.0
2023-06-06,38.9577,40.1115,38.9577,39.9855,102429.0
2023-06-07,39.7528,40.4703,39.6461,40.2376,332031.0
2023-06-08,40.4121,41.149,40.2764,40.9454,467904.0
2023-06-09,41.0714,41.0714,40.4606,41.0617,131642.0
2023-06-10,41.0714,41.0714,40.4606,41.0617,131642.0
2023-06-11,41.0714,41.0714,40.4606,41.0617,131642.0
2023-06-12,40.606,40.6157,37.9688,39.2874,333928.0
2023-06-13,39.714,40.2085,39.5492,39.7043,179677.0
2023-06-14,40.2182,40.2182,39.3746,39.5104,199931.0
2023-06-15,39.4134,39.9079,39.4134,39.7334,84627.0
2023-06-16,39.6655,39.7528,39.2874,39.6849,86602.0
2023-06-17,39.6655,39.7528,39.2874,39.6849,86602.0
2023-06-18,39.6655,39.7528,39.2874,39.6849,86602.0
2023-06-19,39.6655,39.7528,39.2874,39.6849,86602.0
2023-06-20,39.394,39.394,38.8511,39.1613,106882.0
2023-06-21,38.8705,39.6461,38.8317,39.5976,131477.0
2023-06-22,39.5395,39.5395,39.0547,39.1516,99481.0
2023-06-23,38.7832,39.1468,38.2693,38.7832,85155.0
2023-06-24,38.7832,39.1468,38.2693,38.7832,85155.0
2023-06-25,38.7832,39.1468,38.2693,38.7832,85155.0
2023-06-26,38.725,39.2001,38.5893,38.599,154044.0
2023-06-27,38.7832,39.1565,38.5505,38.9965,90563.0
2023-06-28,38.8414,38.9286,38.0075,38.3954,102924.0
2023-06-29,38.5214,38.8802,38.3614,38.4632,85205.0
2023-06-30,38.7735,38.9771,38.376,38.4438,159659.0
2023-07-01,38.7735,38.9771,38.376,38.4438,159659.0
2023-07-02,38.7735,38.9771,38.376,38.4438,159659.0
2023-07-03,38.6959,39.5734,38.6572,38.9577,108415.0
2023-07-04,38.6959,39.5734,38.6572,38.9577,108415.0
2023-07-05,38.7832,39.045,38.4438,38.6378,178408.0
2023-07-06,38.3857,38.725,37.6488,38.6765,227147.0
2023-07-07,38.7056,39.9467,38.7056,39.7528,170080.0
2023-07-08,38.7056,39.9467,38.7056,39.7528,170080.0
2023-07-09,38.7056,39.9467,38.7056,39.7528,170080.0
2023-07-10,39.6655,40.4218,39.4619,39.8691,165652.0
2023-07-11,40.2376,40.2764,39.8885,40.1212,143039.0
2023-07-12,40.6254,41.595,40.3636,40.8775,184718.0
2023-07-13,41.3138,42.4191,41.1102,42.39,176804.0
2023-07-14,42.5549,42.5549,41.8131,42.4579,223717.0
2023-07-15,42.5549,42.5549,41.8131,42.4579,223717.0
2023-07-16,42.5549,42.5549,41.8131,42.4579,223717.0
2023-07-17,42.167,42.5161,41.595,42.2931,190462.0
2023-07-18,42.4094,43.3208,42.4094,43.156,277384.0
2023-07-19,43.1948,43.1948,42.2737,42.6518,226780.0
2023-07-20,42.8748,42.9039,42.3222,42.4191,152015.0
2023-07-21,42.4385,42.4385,41.3817,41.9537,188138.0
2023-07-22,42.4385,42.4385,41.3817,41.9537,188138.0
2023-07-23,42.4385,42.4385,41.3817,41.9537,188138.0
2023-07-24,42.0119,43.1066,42.0119,42.8748,161475.0
2023-07-25,43.379,44.1886,42.8651,43.6796,403331.0
2023-07-26,43.6796,43.897,43.1851,43.5535,341945.0
2023-07-27,43.5923,43.6796,42.9791,43.4954,230473.0
2023-07-28,43.7281,43.825,43.0687,43.1948,135593.0
2023-07-29,43.7281,43.825,43.0687,43.1948,135593.0
2023-07-30,43.7281,43.825,43.0687,43.1948,135593.0
2023-07-31,43.4372,43.7281,43.1075,43.2917,304258.0
2023-08-01,42.8457,43.2917,42.1379,42.584,172626.0
2023-08-02,42.5646,42.8516,39.1274,39.6364,280898.0
2023-08-03,39.6364,40.48,39.1953,40.0921,115747.0
2023-08-04,40.3345,40.6642,39.84,39.8691,163136.0
2023-08-05,40.3345,40.6642,39.84,39.8691,163136.0
2023-08-06,40.3345,40.6642,39.84,39.8691,163136.0
2023-08-07,39.9176,40.0727,39.5007,39.8303,96606.0
2023-08-08,39.2001,39.8788,38.4438,39.84,103913.0
2023-08-09,39.7916,39.8788,39.045,39.5201,171825.0
2023-08-10,39.8497,40.2618,39.1352,39.3262,108019.0
2023-08-11,38.9965,39.2486,38.5505,38.6862,156122.0
2023-08-12,38.9965,39.2486,38.5505,38.6862,156122.0
2023-08-13,38.9965,39.2486,38.5505,38.6862,156122.0
2023-08-14,39.045,39.4231,38.5796,38.9868,151325.0
2023-08-15,38.6087,38.6959,38.0075,38.3081,139538.0
2023-08-16,38.0851,38.628,37.9494,38.2015,177845.0
2023-08-17,38.502,38.7832,38.0463,38.0657,83874.0
2023-08-18,37.7845,38.2305,37.61,38.2111,267258.0
2023-08-19,37.7845,38.2305,37.61,38.2111,267258.0
2023-08-20,37.7845,38.2305,37.61,38.2111,267258.0
2023-08-21,38.6669,38.7831,38.2402,38.502,192354.0
