,EBAY US Equity,EBAY US Equity,EBAY US Equity,EBAY US Equity,EBAY US Equity
2023-09-01,44.693,45.0192,44.3569,44.5842,4176390.0
2023-09-02,44.693,45.0192,44.3569,44.5842,4176390.0
2023-09-03,44.693,45.0192,44.3569,44.5842,4176390.0
2023-09-04,44.693,45.0192,44.3569,44.5842,4176390.0
2023-09-05,44.3667,44.3667,43.5363,43.7835,5668092.0
2023-09-06,43.6649,43.8131,42.9284,43.6154,4617287.0
2023-09-07,43.1409,43.2101,42.3155,42.6269,5296017.0
2023-09-08,42.4292,42.9828,42.3501,42.9333,4208619.0
2023-09-09,42.4292,42.9828,42.3501,42.9333,4208619.0
2023-09-10,42.4292,42.9828,42.3501,42.9333,4208619.0
2023-09-11,43.2002,43.4375,42.9333,43.0124,3848778.0
2023-09-12,42.9037,43.477,42.8246,43.0124,4788269.0
2023-09-13,43.1903,43.4671,42.9284,43.2101,3583710.0
2023-09-14,43.4671,43.9515,43.22,43.8527,4078375.0
2023-09-15,43.9515,44.2877,43.7637,44.0504,7598201.0
2023-09-16,43.9515,44.2877,43.7637,44.0504,7598201.0
2023-09-17,43.9515,44.2877,43.7637,44.0504,7598201.0
2023-09-18,43.8329,43.9515,43.309,43.4078,4580537.0
2023-09-19,43.131,43.5858,42.9234,43.1211,4308617.0
2023-09-20,43.2398,44.0306,43.1706,43.1903,4127992.0
2023-09-21,42.8839,44.693,42.36,43.4177,13887389.0
2023-09-22,43.7242,44.3272,42.5082,42.6368,8278092.0
2023-09-23,43.7242,44.3272,42.5082,42.6368,8278092.0
2023-09-24,43.7242,44.3272,42.5082,42.6368,8278092.0
2023-09-25,42.36,43.4276,42.0832,43.3189,3948789.0
2023-09-26,43.0519,43.7291,42.8938,42.9926,5353448.0
2023-09-27,43.0618,43.2595,41.92,42.3995,5225560.0
2023-09-28,42.2413,43.3881,42.2314,43.1508,4114887.0
2023-09-29,43.5858,44.0899,43.4078,43.5858,4798602.0
2023-09-30,43.5858,44.0899,43.4078,43.5858,4798602.0
2023-10-01,43.5858,44.0899,43.4078,43.5858,4798602.0
2023-10-02,43.4078,43.5363,42.8147,43.0519,3622908.0
2023-10-03,42.7356,43.2497,41.8607,42.0238,3673285.0
2023-10-04,42.0733,42.5774,42.0535,42.4489,3875320.0
2023-10-05,42.5972,42.6368,41.6383,42.1227,4116505.0
2023-10-06,41.7372,42.8345,41.7372,42.5181,4459090.0
2023-10-07,41.7372,42.8345,41.7372,42.5181,4459090.0
2023-10-08,41.7372,42.8345,41.7372,42.5181,4459090.0
2023-10-09,42.1524,43.1409,42.1524,42.8542,4220225.0
2023-10-10,42.9828,43.3189,42.7752,43.0223,5264979.0
2023-10-11,43.0124,43.1607,42.2908,42.5577,7473790.0
2023-10-12,42.6368,42.6368,41.5197,42.1425,5200489.0
2023-10-13,42.0535,42.1227,40.7931,41.3121,7025695.0
2023-10-14,42.0535,42.1227,40.7931,41.3121,7025695.0
2023-10-15,42.0535,42.1227,40.7931,41.3121,7025695.0
2023-10-16,41.6581,42.1276,41.4037,41.9843,4359870.0
2023-10-17,41.5493,42.3501,41.4505,42.0733,3584590.0
2023-10-18,41.9546,42.0535,41.228,41.4109,4796509.0
2023-10-19,41.2824,41.5889,40.4916,40.6695,4586163.0
2023-10-20,40.6893,40.6893,40.2247,40.2939,4468918.0
2023-10-21,40.6893,40.6893,40.2247,40.2939,4468918.0
2023-10-22,40.6893,40.6893,40.2247,40.2939,4468918.0
2023-10-23,39.9874,40.2939,39.6661,39.7106,4857582.0
2023-10-24,40.0467,40.6497,40.0368,40.5212,4305424.0
2023-10-25,40.2543,40.2939,38.7566,38.8506,5471676.0
2023-10-26,38.7616,39.068,37.7928,37.9213,5881268.0
2023-10-27,37.9114,38.2179,37.4962,37.5555,5112229.0
2023-10-28,37.9114,38.2179,37.4962,37.5555,5112229.0
2023-10-29,37.9114,38.2179,37.4962,37.5555,5112229.0
2023-10-30,37.9608,38.3167,37.5704,38.1981,4715625.0
2023-10-31,38.2475,38.8703,38.0548,38.7814,6287942.0
2023-11-01,38.6924,38.7616,37.778,38.2673,6530037.0
2023-11-02,38.7023,38.7814,37.8076,38.5441,6534517.0
2023-11-03,39.1669,40.2494,39.0582,40.0764,6422093.0
2023-11-04,39.1669,40.2494,39.0582,40.0764,6422093.0
2023-11-05,39.1669,40.2494,39.0582,40.0764,6422093.0
2023-11-06,40.1752,40.5113,39.5722,39.8984,6439200.0
2023-11-07,40.0467,40.3631,39.6889,40.3037,9193468.0
2023-11-08,36.8537,39.5425,36.7449,39.4931,18084330.0
2023-11-09,39.8292,40.4174,39.3399,39.4733,9425230.0
2023-11-10,39.4832,39.5425,38.9,39.3943,6278431.0
2023-11-11,39.4832,39.5425,38.9,39.3943,6278431.0
2023-11-12,39.4832,39.5425,38.9,39.3943,6278431.0
2023-11-13,39.1768,39.3795,38.1594,38.2871,7650031.0
2023-11-14,39.1471,40.0467,39.0779,39.8787,6885922.0
2023-11-15,40.0171,40.9463,39.9874,40.1555,6825578.0
2023-11-16,40.0566,40.2543,39.246,39.7205,7486229.0
2023-11-17,40.0368,40.1505,39.3597,39.6809,5165930.0
2023-11-18,40.0368,40.1505,39.3597,39.6809,5165930.0
2023-11-19,40.0368,40.1505,39.3597,39.6809,5165930.0
2023-11-20,39.5524,39.6809,38.7517,38.9988,8484524.0
2023-11-21,38.811,39.9726,38.5293,39.9281,11049867.0
2023-11-22,40.0665,41.3763,40.0368,41.1638,8620059.0
2023-11-23,40.0665,41.3763,40.0368,41.1638,8620059.0
2023-11-24,41.1934,41.3121,40.8079,41.0056,2606465.0
2023-11-25,41.1934,41.3121,40.8079,41.0056,2606465.0
2023-11-26,41.1934,41.3121,40.8079,41.0056,2606465.0
2023-11-27,40.8672,41.1045,40.284,40.8771,4966874.0
2023-11-28,40.5015,41.0814,40.4619,40.6596,6503547.0
2023-11-29,40.8969,40.9513,40.1159,40.1752,7352727.0
2023-11-30,40.4438,40.8118,39.9664,40.7919,11506776.0
2023-12-01,40.7721,41.6623,40.3891,41.5081,6022413.0
2023-12-02,40.7721,41.6623,40.3891,41.5081,6022413.0
2023-12-03,40.7721,41.6623,40.3891,41.5081,6022413.0
2023-12-04,41.349,41.8563,41.1712,41.3987,5197587.0
2023-12-05,41.0804,41.538,40.7721,41.2595,4517899.0
2023-12-06,41.4982,41.9886,41.2197,41.2495,4736817.0
2023-12-07,41.4584,41.5181,41.1152,41.2595,3940289.0
2023-12-08,41.1401,41.4982,40.9412,41.0705,7243404.0
2023-12-09,41.1401,41.4982,40.9412,41.0705,7243404.0
2023-12-10,41.1401,41.4982,40.9412,41.0705,7243404.0
2023-12-11,40.5234,41.8911,40.414,41.538,7045546.0
2023-12-12,41.5479,41.5678,40.6925,40.8914,5840088.0
2023-12-13,40.8019,41.7568,40.5234,41.7369,6610362.0
2023-12-14,42.0751,42.5028,41.7667,42.4232,9011447.0
2023-12-15,42.5028,42.7017,41.4385,41.528,43483602.0
2023-12-16,42.5028,42.7017,41.4385,41.528,43483602.0
2023-12-17,42.5028,42.7017,41.4385,41.528,43483602.0
2023-12-18,41.3042,42.5774,41.2992,42.2939,6687286.0
2023-12-19,42.4332,44.0346,42.3437,43.4378,7351106.0
2023-12-20,43.1692,43.587,42.6023,42.7515,5762136.0
2023-12-21,43.0996,43.5273,42.841,43.4975,3238446.0
2023-12-22,43.3284,43.8356,43.219,43.587,3330266.0
2023-12-23,43.3284,43.8356,43.219,43.587,3330266.0
2023-12-24,43.3284,43.8356,43.219,43.587,3330266.0
2023-12-25,43.3284,43.8356,43.219,43.587,3330266.0
2023-12-26,43.587,43.6069,43.025,43.2488,3361211.0
2023-12-27,43.2886,43.4282,42.8708,43.1493,2623182.0
2023-12-28,43.1394,43.3632,42.8858,43.2389,2767636.0
2023-12-29,43.1891,43.587,43.1295,43.3881,4681777.0
2023-12-30,43.1891,43.587,43.1295,43.3881,4681777.0
2023-12-31,43.1891,43.587,43.1295,43.3881,4681777.0
2024-01-01,43.1891,43.587,43.1295,43.3881,4681777.0
2024-01-02,43.03,43.965,42.9703,43.6367,5369290.0
2024-01-03,43.398,43.8506,42.7316,43.3184,6358112.0
2024-01-04,43.2986,43.3582,42.1795,42.3039,4778458.0
2024-01-05,42.3039,42.8509,42.1646,42.5625,3140460.0
2024-01-06,42.3039,42.8509,42.1646,42.5625,3140460.0
2024-01-07,42.3039,42.8509,42.1646,42.5625,3140460.0
2024-01-08,42.7515,42.7515,42.1795,42.6122,4109427.0
2024-01-09,42.0651,42.4531,41.7369,41.9159,4937428.0
2024-01-10,41.8861,42.4779,41.717,42.3337,3755274.0
2024-01-11,42.284,42.3138,41.2694,41.6474,4618643.0
2024-01-12,41.7369,41.8463,40.8417,40.9909,5691049.0
2024-01-13,41.7369,41.8463,40.8417,40.9909,5691049.0
2024-01-14,41.7369,41.8463,40.8417,40.9909,5691049.0
2024-01-15,41.7369,41.8463,40.8417,40.9909,5691049.0
2024-01-16,40.603,40.7323,39.9465,40.4836,6455492.0
2024-01-17,40.3543,40.6577,40.0658,40.4538,6416451.0
2024-01-18,40.414,40.6577,40.1205,40.5731,5751405.0
2024-01-19,40.812,41.1351,40.2848,40.9113,4361518.0
2024-01-20,40.812,41.1351,40.2848,40.9113,4361518.0
2024-01-21,40.812,41.1351,40.2848,40.9113,4361518.0
2024-01-22,41.0904,41.4683,40.6626,40.8417,5559434.0
2024-01-23,41.2296,41.6524,40.9561,41.1898,5059636.0
2024-01-24,42.3934,42.662,41.0854,41.3888,8647108.0
2024-01-25,41.6772,41.9657,41.0406,41.9358,6080233.0
2024-01-26,41.906,42.4779,41.906,42.463,5936609.0
2024-01-27,41.906,42.4779,41.906,42.463,5936609.0
2024-01-28,41.906,42.4779,41.906,42.463,5936609.0
2024-01-29,42.463,42.5625,41.8065,42.3934,4687417.0
2024-01-30,42.1547,42.1845,41.6996,41.727,5073345.0
2024-01-31,41.7468,41.7966,40.7522,40.8516,5923714.0
2024-02-01,41.1799,41.5877,40.5532,41.4783,5670706.0
2024-02-02,41.339,41.7568,40.7919,41.717,6097538.0
2024-02-03,41.339,41.7568,40.7919,41.717,6097538.0
2024-02-04,41.339,41.7568,40.7919,41.717,6097538.0
2024-02-05,41.344,41.344,40.7173,41.1102,5907269.0
2024-02-06,41.1301,42.5078,41.0904,42.4332,5947039.0
2024-02-07,42.5028,42.662,42.0403,42.1149,4005461.0
2024-02-08,42.0254,42.0651,41.4186,41.7966,3314453.0
2024-02-09,41.8364,42.458,41.5678,42.2044,5099004.0
2024-02-10,41.8364,42.458,41.5678,42.2044,5099004.0
2024-02-11,41.8364,42.458,41.5678,42.2044,5099004.0
2024-02-12,42.2541,43.3184,42.0154,43.2588,5551062.0
2024-02-13,42.2641,42.274,40.5234,40.9113,7188504.0
2024-02-14,41.0605,42.0154,40.6129,41.9557,5058294.0
2024-02-15,42.2641,42.662,42.1994,42.3934,4873266.0
2024-02-16,41.9856,43.2936,41.9159,43.219,7091121.0
2024-02-17,41.9856,43.2936,41.9159,43.219,7091121.0
2024-02-18,41.9856,43.2936,41.9159,43.219,7091121.0
2024-02-19,41.9856,43.2936,41.9159,43.219,7091121.0
2024-02-20,42.7714,43.5174,42.7415,43.3582,6398199.0
2024-02-21,43.1096,44.1639,42.8609,43.5671,6965168.0
2024-02-22,43.1394,44.4126,43.0101,44.0446,7552497.0
2024-02-23,43.7362,44.1888,42.8887,43.776,7144887.0
2024-02-24,43.7362,44.1888,42.8887,43.776,7144887.0
2024-02-25,43.7362,44.1888,42.8887,43.776,7144887.0
2024-02-26,43.8158,43.9202,43.4403,43.6467,6007337.0
2024-02-27,44.0446,44.5469,43.8158,44.154,12708120.0
2024-02-28,47.3966,48.0929,46.2826,47.6354,23207925.0
2024-02-29,47.695,47.7249,46.7302,47.0286,16165174.0
2024-03-01,46.949,48.0432,46.8098,47.7945,8668579.0
2024-03-02,46.949,48.0432,46.8098,47.7945,8668579.0
2024-03-03,46.949,48.0432,46.8098,47.7945,8668579.0
2024-03-04,47.9238,49.0478,47.7819,48.6499,8449975.0
2024-03-05,48.6499,50.1818,48.6102,49.8237,12659636.0
2024-03-06,50.0524,50.8681,50.0524,50.2713,9615623.0
2024-03-07,50.5498,50.7786,50.0674,50.51,8912227.0
2024-03-08,50.68,50.9,50.175,50.37,8504823.0
2024-03-09,50.68,50.9,50.175,50.37,8504823.0
2024-03-10,50.68,50.9,50.175,50.37,8504823.0
2024-03-11,50.39,51.95,50.38,51.55,10113580.0
2024-03-12,51.73,51.93,50.68,50.91,7857026.0
2024-03-13,51.12,52.5,51.09,52.41,10333285.0
2024-03-14,52.49,52.82,51.97,52.25,7731527.0
2024-03-15,51.97,52.6999,51.885,52.2,11456756.0
2024-03-16,51.97,52.6999,51.885,52.2,11456756.0
2024-03-17,51.97,52.6999,51.885,52.2,11456756.0
2024-03-18,52.19,52.4,51.32,51.35,6435133.0
2024-03-19,51.86,52.46,51.25,51.82,6863732.0
2024-03-20,51.84,52.27,51.6,51.97,6136334.0
2024-03-21,51.84,52.355,51.68,52.0,6756933.0
2024-03-22,52.05,52.07,51.4,51.42,5071948.0
2024-03-23,52.05,52.07,51.4,51.42,5071948.0
2024-03-24,52.05,52.07,51.4,51.42,5071948.0
2024-03-25,51.33,51.725,51.19,51.23,5621432.0
2024-03-26,51.46,51.67,50.875,51.08,5995878.0
2024-03-27,51.45,52.04,51.41,51.92,4940768.0
2024-03-28,52.1,52.93,52.0,52.78,6816355.0
2024-03-29,52.1,52.93,52.0,52.78,6816355.0
2024-03-30,52.1,52.93,52.0,52.78,6816355.0
2024-03-31,52.1,52.93,52.0,52.78,6816355.0
2024-04-01,52.65,52.92,51.84,52.27,4646482.0
2024-04-02,52.08,52.39,51.81,51.86,4449506.0
2024-04-03,51.75,52.27,51.515,51.85,4458971.0
2024-04-04,52.41,52.82,51.3275,51.4,4702915.0
2024-04-05,51.42,52.13,51.42,52.06,5326598.0
2024-04-06,51.42,52.13,51.42,52.06,5326598.0
2024-04-07,51.42,52.13,51.42,52.06,5326598.0
2024-04-08,52.03,52.47,51.48,51.58,3975589.0
2024-04-09,51.8,52.005,51.51,51.96,3566684.0
2024-04-10,51.96,52.54,51.9,52.46,4901305.0
2024-04-11,52.6,52.65,51.81,51.89,3650894.0
2024-04-12,51.71,51.995,51.05,51.31,4246782.0
2024-04-13,51.71,51.995,51.05,51.31,4246782.0
2024-04-14,51.71,51.995,51.05,51.31,4246782.0
2024-04-15,51.62,51.9025,50.735,50.89,3878593.0
2024-04-16,50.63,50.75,49.87,50.25,5161534.0
2024-04-17,50.59,50.69,49.41,49.45,4319954.0
2024-04-18,51.33,51.41,49.93,49.95,7589968.0
2024-04-19,50.23,51.02,50.0,50.39,4296246.0
2024-04-20,50.23,51.02,50.0,50.39,4296246.0
2024-04-21,50.23,51.02,50.0,50.39,4296246.0
2024-04-22,50.63,51.145,50.39,50.94,4140792.0
2024-04-23,51.01,51.5,50.7,51.25,4522813.0
2024-04-24,51.17,51.6,50.78,51.18,5088303.0
2024-04-25,50.66,51.49,50.56,51.34,4461328.0
2024-04-26,51.3,52.19,51.2,52.02,4985631.0
2024-04-27,51.3,52.19,51.2,52.02,4985631.0
2024-04-28,51.3,52.19,51.2,52.02,4985631.0
2024-04-29,52.16,52.88,52.13,52.75,5977361.0
2024-04-30,52.63,52.875,51.435,51.54,6712817.0
2024-05-01,51.69,52.485,51.04,51.06,8328816.0
