,GM US Equity,GM US Equity,GM US Equity,GM US Equity,GM US Equity
2023-09-05,33.1668,33.2861,32.8387,33.0872,9169640.0
2023-09-06,32.8586,33.2115,32.3416,32.6299,11731913.0
2023-09-07,32.2223,32.4261,31.8296,32.3813,12291805.0
2023-09-08,32.4112,32.9381,32.3515,32.7591,12122382.0
2023-09-09,32.4112,32.9381,32.3515,32.7591,12122382.0
2023-09-10,32.4112,32.9381,32.3515,32.7591,12122382.0
2023-09-11,32.8884,33.0773,32.3117,32.431,11776956.0
2023-09-12,32.5702,33.5744,32.5702,33.2761,15578357.0
2023-09-13,33.7434,34.0963,33.2364,33.465,14287398.0
2023-09-14,33.4054,33.6043,32.8436,33.465,11797253.0
2023-09-15,33.3457,34.3996,33.2264,33.7533,19709719.0
2023-09-16,33.3457,34.3996,33.2264,33.7533,19709719.0
2023-09-17,33.3457,34.3996,33.2264,33.7533,19709719.0
2023-09-18,33.5545,33.7533,33.117,33.1469,10471546.0
2023-09-19,33.2562,34.1063,33.1568,33.7633,9548660.0
2023-09-20,33.8826,33.9323,32.9679,33.0077,10815011.0
2023-09-21,32.7194,33.2413,32.5006,32.5205,11342895.0
2023-09-22,32.8088,33.3805,32.3117,32.3913,14271985.0
2023-09-23,32.8088,33.3805,32.3117,32.3913,14271985.0
2023-09-24,32.8088,33.3805,32.3117,32.3913,14271985.0
2023-09-25,32.1924,32.9928,32.0781,32.8685,7283380.0
2023-09-26,32.4211,32.8188,32.0234,32.0731,8250752.0
2023-09-27,32.2223,32.3615,31.7848,32.1626,8339101.0
2023-09-28,32.103,33.2065,31.8842,32.9679,12673844.0
2023-09-29,33.117,33.2264,32.5702,32.779,13587889.0
2023-09-30,33.117,33.2264,32.5702,32.779,13587889.0
2023-10-01,33.117,33.2264,32.5702,32.779,13587889.0
2023-10-02,32.6498,32.8685,31.9687,32.2819,10966089.0
2023-10-03,31.8643,32.0035,31.1286,31.1982,13060897.0
2023-10-04,31.1684,31.3175,30.4476,30.8602,13412225.0
2023-10-05,30.6017,30.9596,29.5478,30.1344,25255371.0
2023-10-06,29.9256,31.1783,29.697,30.721,22422220.0
2023-10-07,29.9256,31.1783,29.697,30.721,22422220.0
2023-10-08,29.9256,31.1783,29.697,30.721,22422220.0
2023-10-09,30.3134,31.0889,30.1543,30.8105,9111958.0
2023-10-10,30.7111,31.4766,30.5321,31.2976,11985693.0
2023-10-11,31.5462,31.7948,30.5967,30.8005,10673693.0
2023-10-12,30.5122,30.5222,29.8511,30.1444,11355490.0
2023-10-13,29.8262,30.0549,29.3689,29.4882,16720019.0
2023-10-14,29.8262,30.0549,29.3689,29.4882,16720019.0
2023-10-15,29.8262,30.0549,29.3689,29.4882,16720019.0
2023-10-16,29.7367,30.0052,29.4733,29.8859,14711486.0
2023-10-17,29.6274,30.4327,29.6075,30.1543,19812347.0
2023-10-18,29.6671,29.8162,29.2894,29.3092,14318892.0
2023-10-19,28.9314,29.7865,28.8917,29.1601,18053815.0
2023-10-20,29.7069,30.0698,29.2794,29.4882,21643505.0
2023-10-21,29.7069,30.0698,29.2794,29.4882,21643505.0
2023-10-22,29.7069,30.0698,29.2794,29.4882,21643505.0
2023-10-23,29.1601,29.7268,29.0408,29.0507,17917713.0
2023-10-24,28.2255,29.6075,27.8477,28.3946,26058061.0
2023-10-25,28.3846,28.9712,27.5495,28.842,24400382.0
2023-10-26,29.6373,30.0449,28.2653,28.3846,22788190.0
2023-10-27,28.325,28.4641,26.9629,27.0623,25825614.0
2023-10-28,28.325,28.4641,26.9629,27.0623,25825614.0
2023-10-29,28.325,28.4641,26.9629,27.0623,25825614.0
2023-10-30,27.3904,27.5594,26.6348,27.2015,23227259.0
2023-10-31,27.3407,28.146,27.1816,28.0366,17507154.0
2023-11-01,28.5636,28.6332,27.5694,27.8378,17363988.0
2023-11-02,28.2753,28.6928,27.9969,28.6332,15531401.0
2023-11-03,29.2098,29.8859,29.1601,29.5976,17424148.0
2023-11-04,29.2098,29.8859,29.1601,29.5976,17424148.0
2023-11-05,29.2098,29.8859,29.1601,29.5976,17424148.0
2023-11-06,29.5976,29.6473,28.8221,28.9414,12409881.0
2023-11-07,28.6431,28.7823,27.8975,28.2454,18254083.0
2023-11-08,28.1758,28.1957,27.3606,27.4004,18282623.0
2023-11-09,27.5495,27.5495,26.4708,26.4956,16045870.0
2023-11-10,26.5553,26.8436,26.1477,26.6945,16951433.0
2023-11-11,26.5553,26.8436,26.1477,26.6945,16951433.0
2023-11-12,26.5553,26.8436,26.1477,26.6945,16951433.0
2023-11-13,26.5752,26.953,26.4807,26.7442,16394288.0
2023-11-14,27.291,28.2554,27.2512,28.0366,24219687.0
2023-11-15,27.9074,28.0664,27.5694,27.977,19628862.0
2023-11-16,27.7682,28.0267,27.2562,27.3208,16691958.0
2023-11-17,27.6986,27.8676,27.3705,27.8676,19924917.0
2023-11-18,27.6986,27.8676,27.3705,27.8676,19924917.0
2023-11-19,27.6986,27.8676,27.3705,27.8676,19924917.0
2023-11-20,28.0168,28.6033,27.977,28.3548,19367745.0
2023-11-21,28.0864,28.4045,27.5395,27.7384,19693519.0
2023-11-22,27.8975,28.1858,27.6738,27.9372,11356786.0
2023-11-23,27.8975,28.1858,27.6738,27.9372,11356786.0
2023-11-24,28.0068,28.3374,27.9571,28.0168,6941407.0
2023-11-25,28.0068,28.3374,27.9571,28.0168,6941407.0
2023-11-26,28.0068,28.3374,27.9571,28.0168,6941407.0
2023-11-27,27.8577,28.3548,27.7732,28.3349,19878792.0
2023-11-28,28.2753,28.827,28.1659,28.7227,18156722.0
2023-11-29,31.6854,32.103,31.238,31.417,85193705.0
2023-11-30,31.6562,32.1747,31.4867,31.5067,45236466.0
2023-12-01,31.4269,32.4938,31.4269,32.2644,31661681.0
2023-12-02,31.4269,32.4938,31.4269,32.2644,31661681.0
2023-12-03,31.4269,32.4938,31.4269,32.2644,31661681.0
2023-12-04,32.5735,33.3413,32.5037,32.9723,29590142.0
2023-12-05,32.8627,33.3313,32.5636,32.5835,25717596.0
2023-12-06,32.9524,33.5706,32.7729,32.8128,21736177.0
2023-12-07,32.8826,33.5157,32.7131,33.411,20158835.0
2023-12-08,33.411,34.2187,33.411,33.6503,20280227.0
2023-12-09,33.411,34.2187,33.411,33.6503,20280227.0
2023-12-10,33.411,34.2187,33.411,33.6503,20280227.0
2023-12-11,33.4011,33.9146,33.3413,33.4808,23314405.0
2023-12-12,33.4011,33.8099,33.2615,33.3213,22492061.0
2023-12-13,33.2017,33.9594,32.7281,33.8896,28807107.0
2023-12-14,34.5178,36.2078,34.448,36.143,35593063.0
2023-12-15,36.1928,36.3822,35.5098,35.6245,34158069.0
2023-12-16,36.1928,36.3822,35.5098,35.6245,34158069.0
2023-12-17,36.1928,36.3822,35.5098,35.6245,34158069.0
2023-12-18,35.6743,36.0482,35.3254,35.3353,18151795.0
2023-12-19,35.4051,35.8887,35.2656,35.7641,11875436.0
2023-12-20,35.6245,36.2925,35.3553,35.3653,16585372.0
2023-12-21,35.7242,36.2127,35.5846,36.143,18421873.0
2023-12-22,36.0034,36.5119,35.7292,35.9136,15027614.0
2023-12-23,36.0034,36.5119,35.7292,35.9136,15027614.0
2023-12-24,36.0034,36.5119,35.7292,35.9136,15027614.0
2023-12-25,36.0034,36.5119,35.7292,35.9136,15027614.0
2023-12-26,35.9136,36.3174,35.9136,36.0233,10733850.0
2023-12-27,35.9934,36.1529,35.5946,35.9735,11128541.0
2023-12-28,35.8937,36.133,35.804,36.0931,9719449.0
2023-12-29,36.0233,36.3523,35.7541,35.8139,14127707.0
2023-12-30,36.0233,36.3523,35.7541,35.8139,14127707.0
2023-12-31,36.0233,36.3523,35.7541,35.8139,14127707.0
2024-01-01,36.0233,36.3523,35.7541,35.8139,14127707.0
2024-01-02,35.5348,36.5218,35.3353,35.9435,17501349.0
2024-01-03,35.4051,35.5148,34.5975,35.1658,20308755.0
2024-01-04,35.5547,35.8733,35.1758,35.3852,20138040.0
2024-01-05,35.4051,36.5019,35.3353,35.8837,15019201.0
2024-01-06,35.4051,36.5019,35.3353,35.8837,15019201.0
2024-01-07,35.4051,36.5019,35.3353,35.8837,15019201.0
2024-01-08,35.7242,36.7412,35.7142,36.5916,13774769.0
2024-01-09,36.2427,36.6215,36.0831,36.4321,13892790.0
2024-01-10,36.462,36.5119,35.8887,36.2028,16042615.0
2024-01-11,36.0034,36.1417,35.5048,35.7541,14628237.0
2024-01-12,35.5647,36.0133,35.0993,35.1559,16651459.0
2024-01-13,35.5647,36.0133,35.0993,35.1559,16651459.0
2024-01-14,35.5647,36.0133,35.0993,35.1559,16651459.0
2024-01-15,35.5647,36.0133,35.0993,35.1559,16651459.0
2024-01-16,34.6274,35.4749,34.5178,35.2855,18287234.0
2024-01-17,34.7271,35.106,34.6274,34.9066,15352760.0
2024-01-18,35.1958,35.2556,34.2187,34.4779,22571837.0
2024-01-19,34.4879,35.5547,34.2386,35.4051,17599019.0
2024-01-20,34.4879,35.5547,34.2386,35.4051,17599019.0
2024-01-21,34.4879,35.5547,34.2386,35.4051,17599019.0
2024-01-22,35.445,35.9435,35.1758,35.2157,15127058.0
2024-01-23,35.5148,35.6544,34.8368,35.126,16822833.0
2024-01-24,35.1858,35.4899,34.4579,34.5975,15483431.0
2024-01-25,34.8568,35.1559,34.6075,35.0562,21520315.0
2024-01-26,35.0562,35.44,34.9365,35.0761,14190100.0
2024-01-27,35.0562,35.44,34.9365,35.0761,14190100.0
2024-01-28,35.0562,35.44,34.9365,35.0761,14190100.0
2024-01-29,35.0961,35.5048,34.8269,35.2855,24054758.0
2024-01-30,38.2387,38.845,37.2896,38.0373,57982618.0
2024-01-31,38.0872,39.6326,38.0174,38.6854,34203076.0
2024-02-01,39.0643,39.1939,38.4162,38.7552,21343029.0
2024-02-02,38.4162,39.0743,38.1769,38.7951,19818286.0
2024-02-03,38.4162,39.0743,38.1769,38.7951,19818286.0
2024-02-04,38.4162,39.0743,38.1769,38.7951,19818286.0
2024-02-05,38.4162,38.5757,37.5687,37.6784,19722400.0
2024-02-06,37.489,38.5557,37.489,37.9177,16288896.0
2024-02-07,38.4262,39.0045,37.9875,38.6057,19093754.0
2024-02-08,38.7253,38.825,38.3065,38.5359,15864503.0
2024-02-09,38.506,38.8599,38.3365,38.4461,13065974.0
2024-02-10,38.506,38.8599,38.3365,38.4461,13065974.0
2024-02-11,38.506,38.8599,38.3365,38.4461,13065974.0
2024-02-12,38.4262,39.4183,38.3963,39.164,18113133.0
2024-02-13,38.6854,38.825,37.7183,38.1969,18979037.0
2024-02-14,38.4661,38.6356,37.9376,38.2567,13278490.0
2024-02-15,38.5558,39.3933,38.5259,38.8749,15688586.0
2024-02-16,38.6854,38.9397,38.506,38.5857,12396651.0
2024-02-17,38.6854,38.9397,38.506,38.5857,12396651.0
2024-02-18,38.6854,38.9397,38.506,38.5857,12396651.0
2024-02-19,38.6854,38.9397,38.506,38.5857,12396651.0
2024-02-20,38.2368,39.0543,38.0124,38.8948,16971324.0
2024-02-21,38.845,39.7024,38.845,39.3734,15987810.0
2024-02-22,39.4332,39.6825,39.0444,39.2238,11458142.0
2024-02-23,39.2438,39.832,39.2039,39.513,15194425.0
2024-02-24,39.2438,39.832,39.2039,39.513,15194425.0
2024-02-25,39.2438,39.832,39.2039,39.513,15194425.0
2024-02-26,39.5229,40.6097,39.4831,39.6725,16610224.0
2024-02-27,40.1112,40.4801,39.7323,40.0613,11507720.0
2024-02-28,39.9417,40.9587,39.9317,40.51,15697520.0
2024-02-29,40.77,41.335,40.635,40.98,18005220.0
2024-03-01,40.805,41.8,40.395,40.99,13079612.0
2024-03-02,40.805,41.8,40.395,40.99,13079612.0
2024-03-03,40.805,41.8,40.395,40.99,13079612.0
2024-03-04,41.0,41.52,40.76,40.93,14703085.0
2024-03-05,40.7,40.885,40.13,40.65,18913473.0
2024-03-06,40.65,40.7388,39.8303,40.15,15511179.0
2024-03-07,40.17,40.3199,39.255,39.35,15428027.0
2024-03-08,39.35,40.145,39.31,39.5,12923874.0
2024-03-09,39.35,40.145,39.31,39.5,12923874.0
2024-03-10,39.35,40.145,39.31,39.5,12923874.0
2024-03-11,39.28,39.81,39.22,39.53,11659067.0
2024-03-12,39.58,39.62,38.96,39.21,19442475.0
2024-03-13,39.46,40.47,39.34,40.26,19081322.0
2024-03-14,40.18,40.34,38.945,39.38,18012944.0
2024-03-15,39.27,40.82,39.27,40.69,82751221.0
2024-03-16,39.27,40.82,39.27,40.69,82751221.0
2024-03-17,39.27,40.82,39.27,40.69,82751221.0
2024-03-18,40.89,40.925,40.33,40.82,16126578.0
2024-03-19,40.92,41.68,40.72,41.51,15936425.0
2024-03-20,41.42,42.89,41.36,42.85,16909341.0
2024-03-21,42.92,43.59,42.84,43.42,15268254.0
2024-03-22,43.3,43.655,43.0,43.06,9393825.0
2024-03-23,43.3,43.655,43.0,43.06,9393825.0
2024-03-24,43.3,43.655,43.0,43.06,9393825.0
2024-03-25,43.06,43.96,43.06,43.55,14644724.0
2024-03-26,43.69,44.57,43.425,44.0,15961253.0
2024-03-27,44.06,44.81,44.05,44.59,22172122.0
2024-03-28,44.63,45.535,44.6,45.35,14766376.0
2024-03-29,44.63,45.535,44.6,45.35,14766376.0
2024-03-30,44.63,45.535,44.6,45.35,14766376.0
2024-03-31,44.63,45.535,44.6,45.35,14766376.0
2024-04-01,45.13,45.73,44.98,45.4,11008265.0
2024-04-02,44.97,45.26,44.59,44.89,13061879.0
2024-04-03,44.67,45.42,44.64,45.17,14377133.0
2024-04-04,45.71,46.04,43.62,43.68,16988628.0
2024-04-05,43.72,44.305,43.46,44.23,11210456.0
2024-04-06,43.72,44.305,43.46,44.23,11210456.0
2024-04-07,43.72,44.305,43.46,44.23,11210456.0
2024-04-08,44.43,44.85,44.2803,44.34,8250408.0
2024-04-09,44.58,44.865,44.07,44.73,8794803.0
2024-04-10,43.9,44.55,43.51,43.94,11636353.0
2024-04-11,43.9,43.99,43.19,43.84,19562960.0
2024-04-12,43.5,43.58,42.645,43.08,11903888.0
2024-04-13,43.5,43.58,42.645,43.08,11903888.0
2024-04-14,43.5,43.58,42.645,43.08,11903888.0
2024-04-15,43.73,43.98,42.52,42.69,13499590.0
2024-04-16,42.49,42.92,42.13,42.66,12384851.0
2024-04-17,42.91,43.16,42.2905,42.46,10663327.0
2024-04-18,42.77,42.835,42.01,42.44,14180458.0
2024-04-19,42.51,42.96,42.185,42.37,15514953.0
2024-04-20,42.51,42.96,42.185,42.37,15514953.0
2024-04-21,42.51,42.96,42.185,42.37,15514953.0
2024-04-22,42.68,43.56,42.205,43.21,21315076.0
2024-04-23,45.89,45.96,44.37,45.1,28767300.0
2024-04-24,45.31,45.31,44.62,45.08,15013881.0
2024-04-25,44.67,45.85,44.49,45.62,14912507.0
2024-04-26,45.6,46.165,45.41,45.84,12153282.0
2024-04-27,45.6,46.165,45.41,45.84,12153282.0
2024-04-28,45.6,46.165,45.41,45.84,12153282.0
2024-04-29,46.0,46.15,45.54,46.04,10577406.0
2024-04-30,45.21,45.42,44.26,44.53,15951304.0
2024-05-01,44.5,45.195,44.38,44.47,13987629.0
