,PINC US Equity,PINC US Equity,PINC US Equity,PINC US Equity,PINC US Equity
2023-10-22,19.6364,19.9107,19.3228,19.3228,998469.0
2023-10-23,19.2542,19.3032,19.0779,19.2052,873371.0
2023-10-24,19.2052,19.4894,19.0289,19.2934,633883.0
2023-10-25,19.1367,19.1563,18.8133,18.9407,680738.0
2023-10-26,18.9701,19.0289,18.7251,18.8133,743826.0
2023-10-27,18.9407,18.9407,18.5781,18.6271,683827.0
2023-10-28,18.9407,18.9407,18.5781,18.6271,683827.0
2023-10-29,18.9407,18.9407,18.5781,18.6271,683827.0
2023-10-30,18.7839,18.9015,18.5095,18.6957,654706.0
2023-10-31,18.7055,18.8525,18.6369,18.8329,749889.0
2023-11-01,18.7937,18.8917,18.6173,18.7643,712695.0
2023-11-02,18.9505,19.1367,18.6761,19.0093,1100453.0
2023-11-03,19.2934,19.6364,19.2934,19.3816,860822.0
2023-11-04,19.2934,19.6364,19.2934,19.3816,860822.0
2023-11-05,19.2934,19.6364,19.2934,19.3816,860822.0
2023-11-06,19.4502,19.5776,19.0975,19.1856,1185114.0
2023-11-07,19.2346,19.8373,19.1563,19.3326,1708570.0
2023-11-08,19.2836,19.5041,19.0485,19.4012,882137.0
2023-11-09,19.4012,19.4012,18.7545,18.8133,766310.0
2023-11-10,18.9113,18.9995,18.6271,18.8133,619792.0
2023-11-11,18.9113,18.9995,18.6271,18.8133,619792.0
2023-11-12,18.9113,18.9995,18.6271,18.8133,619792.0
2023-11-13,18.7251,19.1122,18.6761,18.9505,742585.0
2023-11-14,19.4306,19.6462,19.2934,19.4404,749377.0
2023-11-15,19.3914,20.0969,19.3914,20.0577,898673.0
2023-11-16,20.0871,20.2292,19.9695,20.1067,668084.0
2023-11-17,20.2145,20.2831,19.9695,20.2635,1052814.0
2023-11-18,20.2145,20.2831,19.9695,20.2635,1052814.0
2023-11-19,20.2145,20.2831,19.9695,20.2635,1052814.0
2023-11-20,20.1263,20.6554,20.0773,20.6162,981818.0
2023-11-21,20.5868,20.9494,20.5477,20.7044,599527.0
2023-11-22,20.7142,20.8318,20.4497,20.5966,546242.0
2023-11-23,20.7142,20.8318,20.4497,20.5966,546242.0
2023-11-24,20.6554,20.8122,20.4595,20.4987,247212.0
2023-11-25,20.6554,20.8122,20.4595,20.4987,247212.0
2023-11-26,20.6554,20.8122,20.4595,20.4987,247212.0
2023-11-27,20.4301,20.5966,20.3615,20.4497,730159.0
2023-11-28,20.3811,20.3909,20.19,20.2733,661580.0
2023-11-29,20.4595,20.4791,20.043,20.1165,982337.0
2023-11-30,20.2254,20.8788,20.1363,20.3838,895392.0
2023-12-01,20.3244,20.7006,20.166,20.661,1206622.0
2023-12-02,20.3244,20.7006,20.166,20.661,1206622.0
2023-12-03,20.3244,20.7006,20.166,20.661,1206622.0
2023-12-04,20.6016,20.958,20.562,20.9283,794699.0
2023-12-05,20.9085,20.958,20.4234,20.5224,885773.0
2023-12-06,20.6313,20.9135,20.562,20.8887,670689.0
2023-12-07,20.8689,20.958,20.6808,20.8491,759133.0
2023-12-08,20.8491,20.859,20.562,20.7897,721582.0
2023-12-09,20.8491,20.859,20.562,20.7897,721582.0
2023-12-10,20.8491,20.859,20.562,20.7897,721582.0
2023-12-11,20.8194,21.1263,20.7897,21.0966,798957.0
2023-12-12,21.0669,21.4431,20.9085,21.3441,885198.0
2023-12-13,21.3342,21.8787,21.1362,21.8391,1273572.0
2023-12-14,22.0173,22.5172,21.9975,22.2153,1073512.0
2023-12-15,22.1163,22.1658,21.646,21.9579,3837668.0
2023-12-16,22.1163,22.1658,21.646,21.9579,3837668.0
2023-12-17,22.1163,22.1658,21.646,21.9579,3837668.0
2023-12-18,21.9975,22.0173,21.5322,21.552,949543.0
2023-12-19,21.6114,22.3786,21.6114,22.2846,1170546.0
2023-12-20,22.1856,22.4331,21.8985,21.9282,882227.0
2023-12-21,22.0569,22.344,21.9727,22.344,636846.0
2023-12-22,22.3836,22.7202,22.3737,22.5222,827706.0
2023-12-23,22.3836,22.7202,22.3737,22.5222,827706.0
2023-12-24,22.3836,22.7202,22.3737,22.5222,827706.0
2023-12-25,22.3836,22.7202,22.3737,22.5222,827706.0
2023-12-26,22.6509,22.6608,22.3737,22.3737,967502.0
2023-12-27,22.4034,22.4529,22.0371,22.1163,636941.0
2023-12-28,22.0074,22.2747,22.0074,22.2549,506415.0
2023-12-29,22.1658,22.2549,21.948,22.1361,589731.0
2023-12-30,22.1658,22.2549,21.948,22.1361,589731.0
2023-12-31,22.1658,22.2549,21.948,22.1361,589731.0
2024-01-01,22.1658,22.2549,21.948,22.1361,589731.0
2024-01-02,21.9678,22.6509,21.849,22.5024,811195.0
2024-01-03,22.2054,22.2846,21.8787,21.9183,729370.0
2024-01-04,21.9579,22.3489,21.8094,22.1163,683201.0
2024-01-05,22.0668,22.443,21.9579,22.4034,1632285.0
2024-01-06,22.0668,22.443,21.9579,22.4034,1632285.0
2024-01-07,22.0668,22.443,21.9579,22.4034,1632285.0
2024-01-08,22.3143,22.7796,22.2598,22.5321,1160426.0
2024-01-09,22.3737,22.5172,22.1064,22.1262,1552396.0
2024-01-10,22.2054,22.4232,21.9084,22.1757,998075.0
2024-01-11,22.146,22.2054,21.8985,22.0173,609497.0
2024-01-12,22.1559,22.3341,21.4777,21.849,876213.0
2024-01-13,22.1559,22.3341,21.4777,21.849,876213.0
2024-01-14,22.1559,22.3341,21.4777,21.849,876213.0
2024-01-15,22.1559,22.3341,21.4777,21.849,876213.0
2024-01-16,21.7104,22.0173,21.4431,22.0173,670710.0
2024-01-17,21.7896,22.2153,21.646,21.6906,656647.0
2024-01-18,21.849,21.8886,21.6213,21.8688,730004.0
2024-01-19,21.9678,21.9678,21.6411,21.8787,575268.0
2024-01-20,21.9678,21.9678,21.6411,21.8787,575268.0
2024-01-21,21.9678,21.9678,21.6411,21.8787,575268.0
2024-01-22,22.0272,22.4281,21.9589,22.0965,632788.0
2024-01-23,22.3044,22.3836,21.7995,21.8688,545445.0
2024-01-24,21.7896,21.9678,21.5272,21.6411,555877.0
2024-01-25,21.7896,21.8242,21.3985,21.7005,765684.0
2024-01-26,21.8292,21.9876,21.354,21.5421,1214315.0
2024-01-27,21.8292,21.9876,21.354,21.5421,1214315.0
2024-01-28,21.8292,21.9876,21.354,21.5421,1214315.0
2024-01-29,21.5421,21.8292,21.4035,21.8193,731713.0
2024-01-30,21.7203,21.9183,21.552,21.8985,1917645.0
2024-01-31,21.948,22.1064,21.3886,21.4035,952944.0
2024-02-01,21.4134,21.5619,21.2154,21.5421,864772.0
2024-02-02,21.4233,21.453,21.0372,21.0471,695705.0
2024-02-03,21.4233,21.453,21.0372,21.0471,695705.0
2024-02-04,21.4233,21.453,21.0372,21.0471,695705.0
2024-02-05,20.9976,21.0323,20.7303,20.7402,1013749.0
2024-02-06,22.2549,22.6608,21.2748,21.3144,3604304.0
2024-02-07,21.4233,21.8688,20.9184,21.0768,1613218.0
2024-02-08,20.8788,20.9531,20.4482,20.8392,1914630.0
2024-02-09,20.8194,21.1214,20.7105,21.0273,1320362.0
2024-02-10,20.8194,21.1214,20.7105,21.0273,1320362.0
2024-02-11,20.8194,21.1214,20.7105,21.0273,1320362.0
2024-02-12,21.0966,21.7797,21.0252,21.6213,4644507.0
2024-02-13,21.4926,21.7302,20.6016,20.7897,4727699.0
2024-02-14,20.8293,21.3589,20.76,21.2649,1467659.0
2024-02-15,21.2946,21.9282,21.2946,21.4233,990962.0
2024-02-16,21.3738,21.4233,20.8689,21.1263,1775873.0
2024-02-17,21.3738,21.4233,20.8689,21.1263,1775873.0
2024-02-18,21.3738,21.4233,20.8689,21.1263,1775873.0
2024-02-19,21.3738,21.4233,20.8689,21.1263,1775873.0
2024-02-20,21.057,21.453,20.9976,21.2253,1408812.0
2024-02-21,21.1263,21.3688,20.8293,21.0867,1103779.0
2024-02-22,20.9976,21.1709,20.7303,21.1461,1119268.0
2024-02-23,21.1263,21.4926,21.1065,21.4035,877563.0
2024-02-24,21.1263,21.4926,21.1065,21.4035,877563.0
2024-02-25,21.1263,21.4926,21.1065,21.4035,877563.0
2024-02-26,21.3144,21.3985,21.0669,21.0669,1235352.0
2024-02-27,21.2055,21.4282,21.1164,21.4035,1235830.0
2024-02-28,21.4035,21.4035,20.6808,20.76,1396736.0
2024-02-29,20.87,21.0,20.67,20.86,1719594.0
2024-03-01,21.04,21.04,20.64,20.84,1222214.0
2024-03-02,21.04,21.04,20.64,20.84,1222214.0
2024-03-03,21.04,21.04,20.64,20.84,1222214.0
2024-03-04,20.74,21.0,20.74,20.84,1122978.0
2024-03-05,20.88,21.15,20.77,20.85,1033303.0
2024-03-06,20.93,20.9899,20.68,20.93,1094995.0
2024-03-07,21.07,21.28,20.96,21.09,1215959.0
2024-03-08,21.19,21.49,21.17,21.32,1305667.0
2024-03-09,21.19,21.49,21.17,21.32,1305667.0
2024-03-10,21.19,21.49,21.17,21.32,1305667.0
2024-03-11,21.36,21.67,21.28,21.43,1032478.0
2024-03-12,21.43,21.55,21.28,21.28,1208494.0
2024-03-13,21.22,21.585,20.9525,21.02,2042929.0
2024-03-14,21.06,21.33,20.98,21.12,1758055.0
2024-03-15,20.93,21.29,20.79,21.13,14055138.0
2024-03-16,20.93,21.29,20.79,21.13,14055138.0
2024-03-17,20.93,21.29,20.79,21.13,14055138.0
2024-03-18,21.26,21.855,20.99,21.79,2354724.0
2024-03-19,21.79,21.9,21.365,21.42,1408167.0
2024-03-20,21.38,21.675,21.22,21.48,2620047.0
2024-03-21,21.52,21.94,21.52,21.81,1918148.0
2024-03-22,21.92,22.03,21.615,21.74,1037680.0
2024-03-23,21.92,22.03,21.615,21.74,1037680.0
2024-03-24,21.92,22.03,21.615,21.74,1037680.0
2024-03-25,21.72,21.81,21.485,21.57,1404643.0
2024-03-26,21.76,21.79,21.55,21.59,2085954.0
2024-03-27,21.64,22.11,21.64,21.8,5863090.0
2024-03-28,21.83,22.12,21.81,22.1,1611609.0
2024-03-29,21.83,22.12,21.81,22.1,1611609.0
2024-03-30,21.83,22.12,21.81,22.1,1611609.0
2024-03-31,21.83,22.12,21.81,22.1,1611609.0
2024-04-01,22.1,22.33,21.5,21.52,1421885.0
2024-04-02,21.46,21.515,21.16,21.37,1929640.0
2024-04-03,21.45,21.58,20.905,20.92,1343526.0
2024-04-04,21.04,21.32,21.02,21.13,888015.0
2024-04-05,21.03,21.07,20.835,21.04,810784.0
2024-04-06,21.03,21.07,20.835,21.04,810784.0
2024-04-07,21.03,21.07,20.835,21.04,810784.0
2024-04-08,21.05,21.695,21.05,21.35,1355354.0
2024-04-09,21.35,21.65,21.34,21.64,874996.0
2024-04-10,21.4,21.405,21.075,21.12,1631896.0
2024-04-11,21.28,21.35,21.05,21.16,1086488.0
2024-04-12,21.02,21.21,20.965,21.09,1282089.0
2024-04-13,21.02,21.21,20.965,21.09,1282089.0
2024-04-14,21.02,21.21,20.965,21.09,1282089.0
2024-04-15,21.1,21.28,20.625,20.75,1149270.0
2024-04-16,20.75,20.95,20.58,20.7,1056159.0
2024-04-17,20.88,21.165,20.62,20.64,1035067.0
2024-04-18,20.74,20.945,20.66,20.79,1439684.0
2024-04-19,20.88,21.24,20.81,21.18,1112804.0
2024-04-20,20.88,21.24,20.81,21.18,1112804.0
2024-04-21,20.88,21.24,20.81,21.18,1112804.0
2024-04-22,21.16,21.3,21.02,21.05,746933.0
2024-04-23,20.99,21.275,20.83,21.03,795653.0
2024-04-24,21.01,21.19,20.925,21.12,1163851.0
2024-04-25,21.06,21.195,20.675,20.81,951534.0
2024-04-26,20.8,21.105,20.67,20.96,1195560.0
2024-04-27,20.8,21.105,20.67,20.96,1195560.0
2024-04-28,20.8,21.105,20.67,20.96,1195560.0
2024-04-29,21.03,21.38,21.01,21.16,1052362.0
2024-04-30,21.1,21.1,20.86,20.88,999323.0
2024-05-01,20.82,21.39,20.7,21.06,977624.0
