,OMV AV Equity,OMV AV Equity,OMV AV Equity,OMV AV Equity,OMV AV Equity
2020-06-08,26.154,27.5,26.094,26.925,968128.0
2020-06-09,27.348,27.364,25.655,25.701,824717.0
2020-06-10,25.701,26.063,24.642,24.899,509912.0
2020-06-11,24.4,24.416,23.372,23.372,544044.0
2020-06-12,23.191,24.34,22.768,23.735,517786.0
2020-06-13,23.191,24.34,22.768,23.735,517786.0
2020-06-14,23.191,24.34,22.768,23.735,517786.0
2020-06-15,23.206,23.282,22.299,23.01,782763.0
2020-06-16,23.705,24.839,23.524,23.932,581505.0
2020-06-17,24.113,24.582,23.282,23.886,599574.0
2020-06-18,23.463,24.068,22.692,22.964,739108.0
2020-06-19,23.085,23.463,22.647,22.919,2391514.0
2020-06-20,23.085,23.463,22.647,22.919,2391514.0
2020-06-21,23.085,23.463,22.647,22.919,2391514.0
2020-06-22,22.828,22.919,22.39,22.632,396122.0
2020-06-23,22.828,23.418,22.601,23.07,461857.0
2020-06-24,23.191,23.388,22.208,22.269,452293.0
2020-06-25,22.133,22.692,21.619,22.647,530702.0
2020-06-26,22.828,23.085,22.329,22.435,317300.0
2020-06-27,22.828,23.085,22.329,22.435,317300.0
2020-06-28,22.828,23.085,22.329,22.435,317300.0
2020-06-29,22.223,22.526,21.891,22.344,445645.0
2020-06-30,22.45,22.571,21.921,22.496,549033.0
2020-07-01,22.375,22.813,21.936,22.48,400412.0
2020-07-02,22.586,22.858,22.36,22.647,337323.0
2020-07-03,22.647,22.647,22.118,22.178,385738.0
2020-07-04,22.647,22.647,22.118,22.178,385738.0
2020-07-05,22.647,22.647,22.118,22.178,385738.0
2020-07-06,22.586,23.357,22.586,23.04,361204.0
2020-07-07,22.964,23.055,22.541,23.055,347378.0
2020-07-08,22.601,23.025,22.148,22.677,605792.0
2020-07-09,22.737,23.1,22.103,22.148,365589.0
2020-07-10,22.178,22.284,21.77,22.284,561974.0
2020-07-11,22.178,22.284,21.77,22.284,561974.0
2020-07-12,22.178,22.284,21.77,22.284,561974.0
2020-07-13,22.526,22.858,22.193,22.193,317669.0
2020-07-14,21.921,22.632,21.921,22.586,381102.0
2020-07-15,22.753,23.342,22.707,22.949,408317.0
2020-07-16,22.798,23.282,22.571,22.768,282162.0
2020-07-17,22.828,23.025,22.632,22.737,191496.0
2020-07-18,22.828,23.025,22.632,22.737,191496.0
2020-07-19,22.828,23.025,22.632,22.737,191496.0
2020-07-20,22.662,22.964,22.435,22.526,252094.0
2020-07-21,22.647,23.327,22.284,23.115,631534.0
2020-07-22,23.115,23.342,22.753,22.934,416053.0
2020-07-23,23.085,23.221,22.556,22.571,280300.0
2020-07-24,22.601,22.632,22.148,22.344,272191.0
2020-07-25,22.601,22.632,22.148,22.344,272191.0
2020-07-26,22.601,22.632,22.148,22.344,272191.0
2020-07-27,22.375,22.375,21.966,22.163,333256.0
2020-07-28,22.314,22.435,21.679,21.74,461757.0
2020-07-29,22.677,22.677,21.528,21.74,532942.0
2020-07-30,22.148,22.148,20.455,20.712,673952.0
2020-07-31,20.848,21.044,19.971,20.198,629852.0
2020-08-01,20.848,21.044,19.971,20.198,629852.0
2020-08-02,20.848,21.044,19.971,20.198,629852.0
2020-08-03,20.394,20.923,20.001,20.712,404440.0
2020-08-04,21.135,21.997,21.075,21.725,884511.0
2020-08-05,21.921,22.949,21.921,22.48,662403.0
2020-08-06,22.511,22.617,21.921,22.133,664275.0
2020-08-07,22.193,22.193,21.422,21.83,377511.0
2020-08-08,22.193,22.193,21.422,21.83,377511.0
2020-08-09,22.193,22.193,21.422,21.83,377511.0
2020-08-10,22.148,22.36,21.634,22.057,392442.0
2020-08-11,21.74,22.662,21.709,22.48,553472.0
2020-08-12,22.299,22.632,22.103,22.526,447624.0
2020-08-13,22.375,22.48,21.936,21.951,404757.0
2020-08-14,21.966,22.012,21.422,21.664,351539.0
2020-08-15,21.966,22.012,21.422,21.664,351539.0
2020-08-16,21.966,22.012,21.422,21.664,351539.0
2020-08-17,21.921,21.921,21.316,21.407,217711.0
2020-08-18,21.256,21.604,20.938,21.301,294061.0
2020-08-19,21.316,21.347,20.954,21.316,250262.0
2020-08-20,21.09,21.18,20.863,21.029,218343.0
2020-08-21,21.105,21.165,20.576,20.712,345923.0
2020-08-22,21.105,21.165,20.576,20.712,345923.0
2020-08-23,21.105,21.165,20.576,20.712,345923.0
2020-08-24,20.938,21.755,20.863,21.589,271951.0
2020-08-25,21.634,21.982,21.044,21.165,401848.0
2020-08-26,21.15,21.604,20.893,21.241,390449.0
2020-08-27,21.165,21.165,20.712,20.818,301984.0
2020-08-28,20.908,20.999,20.681,20.848,189210.0
2020-08-29,20.908,20.999,20.681,20.848,189210.0
2020-08-30,20.908,20.999,20.681,20.848,189210.0
2020-08-31,20.999,21.332,20.576,20.606,394285.0
2020-09-01,20.681,20.697,20.183,20.545,405694.0
2020-09-02,20.666,20.863,20.334,20.485,397046.0
2020-09-03,20.485,20.848,20.273,20.334,325208.0
2020-09-04,20.258,20.742,20.228,20.424,284699.0
2020-09-05,20.258,20.742,20.228,20.424,284699.0
2020-09-06,20.258,20.742,20.228,20.424,284699.0
2020-09-07,20.485,20.923,20.44,20.863,217094.0
2020-09-08,20.787,21.135,20.077,20.122,601060.0
2020-09-09,20.258,20.938,20.077,20.772,409225.0
2020-09-10,20.908,21.105,20.47,20.651,346736.0
2020-09-11,20.455,20.742,20.288,20.455,340380.0
2020-09-12,20.455,20.742,20.288,20.455,340380.0
2020-09-13,20.455,20.742,20.288,20.455,340380.0
2020-09-14,20.576,20.576,20.288,20.334,261592.0
2020-09-15,20.379,20.727,20.122,20.485,354908.0
2020-09-16,20.485,20.908,20.258,20.712,340731.0
2020-09-17,20.485,20.802,20.379,20.47,316255.0
2020-09-18,20.394,20.485,19.321,19.321,1325224.0
2020-09-19,20.394,20.485,19.321,19.321,1325224.0
2020-09-20,20.394,20.485,19.321,19.321,1325224.0
2020-09-21,19.351,19.366,18.761,18.867,519720.0
2020-09-22,19.034,19.548,18.746,19.2,428471.0
2020-09-23,19.502,19.548,18.641,18.686,584058.0
2020-09-24,18.308,18.746,18.021,18.293,502947.0
2020-09-25,18.595,18.595,17.416,17.809,801739.0
2020-09-26,18.595,18.595,17.416,17.809,801739.0
2020-09-27,18.595,18.595,17.416,17.809,801739.0
2020-09-28,18.081,18.489,17.628,18.157,583272.0
2020-09-29,18.293,18.368,17.401,17.522,574631.0
2020-09-30,17.461,17.869,17.431,17.688,835212.0
2020-10-01,17.96,17.975,17.068,17.204,726690.0
2020-10-02,17.068,17.235,16.781,16.857,970863.0
2020-10-03,17.068,17.235,16.781,16.857,970863.0
2020-10-04,17.068,17.235,16.781,16.857,970863.0
2020-10-05,17.28,17.703,17.174,17.507,785785.0
2020-10-06,17.989,18.79,17.776,18.447,875559.0
2020-10-07,18.414,19.232,18.12,18.66,798831.0
2020-10-08,18.889,19.902,18.561,19.363,691671.0
2020-10-09,19.608,19.788,19.183,19.445,463826.0
2020-10-10,19.608,19.788,19.183,19.445,463826.0
2020-10-11,19.608,19.788,19.183,19.445,463826.0
2020-10-12,19.624,19.69,18.987,19.167,414105.0
2020-10-13,19.134,19.281,18.741,18.758,330627.0
2020-10-14,18.938,19.183,18.725,19.036,362468.0
2020-10-15,18.889,18.938,18.398,18.758,376623.0
2020-10-16,18.97,19.183,18.512,18.856,537534.0
2020-10-17,18.97,19.183,18.512,18.856,537534.0
2020-10-18,18.97,19.183,18.512,18.856,537534.0
2020-10-19,18.807,19.183,18.529,18.823,282396.0
2020-10-20,18.643,18.741,18.202,18.561,481173.0
2020-10-21,18.954,18.954,17.891,18.055,686495.0
2020-10-22,17.907,17.94,17.368,17.744,524654.0
2020-10-23,17.826,18.414,17.776,17.989,368497.0
2020-10-24,17.826,18.414,17.776,17.989,368497.0
2020-10-25,17.826,18.414,17.776,17.989,368497.0
2020-10-26,17.826,18.414,17.776,17.989,368497.0
2020-10-27,17.695,17.744,16.812,16.992,823895.0
2020-10-28,16.763,16.779,15.806,16.223,1075749.0
2020-10-29,16.19,16.329,15.233,15.879,1094919.0
2020-10-30,15.798,16.182,15.683,16.108,845355.0
2020-10-31,15.798,16.182,15.683,16.108,845355.0
2020-11-01,15.798,16.182,15.683,16.108,845355.0
2020-11-02,16.296,16.91,16.133,16.664,921944.0
2020-11-03,16.763,17.711,16.763,17.466,814519.0
2020-11-04,17.498,17.744,17.073,17.564,612439.0
2020-11-05,17.744,17.809,17.335,17.548,581057.0
2020-11-06,17.498,17.613,17.106,17.188,454441.0
2020-11-07,17.498,17.613,17.106,17.188,454441.0
2020-11-08,17.498,17.613,17.106,17.188,454441.0
2020-11-09,17.629,19.608,17.171,19.248,1477482.0
2020-11-10,19.706,21.325,19.428,21.227,1435257.0
2020-11-11,21.587,21.914,21.227,21.325,859083.0
2020-11-12,20.769,21.407,20.377,21.162,659980.0
2020-11-13,20.769,21.669,20.737,21.554,774684.0
2020-11-14,20.769,21.669,20.737,21.554,774684.0
2020-11-15,20.769,21.669,20.737,21.554,774684.0
2020-11-16,21.26,23.141,21.113,22.732,838660.0
2020-11-17,22.879,23.157,22.274,23.157,558009.0
2020-11-18,23.141,23.517,22.863,23.255,507077.0
2020-11-19,22.895,23.337,22.65,23.075,708418.0
2020-11-20,23.026,23.451,22.928,23.042,385048.0
2020-11-21,23.026,23.451,22.928,23.042,385048.0
2020-11-22,23.026,23.451,22.928,23.042,385048.0
2020-11-23,23.304,23.893,23.304,23.68,587396.0
2020-11-24,24.056,25.087,23.958,25.005,825971.0
2020-11-25,25.316,25.594,24.122,24.858,766358.0
2020-11-26,24.874,24.874,24.122,24.302,444608.0
2020-11-27,24.154,24.792,23.795,24.138,452850.0
2020-11-28,24.154,24.792,23.795,24.138,452850.0
2020-11-29,24.154,24.792,23.795,24.138,452850.0
2020-11-30,23.975,24.334,22.568,23.222,1532093.0
2020-12-01,23.222,24.204,23.19,23.893,520285.0
2020-12-02,24.122,24.449,23.484,24.171,742024.0
2020-12-03,24.236,24.531,23.549,24.498,715623.0
2020-12-04,24.939,26.035,24.907,25.855,919661.0
2020-12-05,24.939,26.035,24.907,25.855,919661.0
2020-12-06,24.939,26.035,24.907,25.855,919661.0
2020-12-07,26.166,26.329,25.675,26.051,621685.0
2020-12-08,25.97,26.509,25.724,26.28,444821.0
2020-12-09,26.329,27.458,26.329,26.853,794914.0
2020-12-10,26.984,27.082,26.248,26.918,528306.0
2020-12-11,26.918,26.918,25.839,26.46,637095.0
2020-12-12,26.918,26.918,25.839,26.46,637095.0
2020-12-13,26.918,26.918,25.839,26.46,637095.0
2020-12-14,26.444,27.442,26.379,26.444,683181.0
2020-12-15,26.444,26.984,26.15,26.755,425355.0
2020-12-16,26.951,27.376,26.608,26.918,506983.0
2020-12-17,27.213,27.425,27.016,27.229,625310.0
2020-12-18,27.033,27.18,26.411,26.64,1231881.0
2020-12-19,27.033,27.18,26.411,26.64,1231881.0
2020-12-20,27.033,27.18,26.411,26.64,1231881.0
2020-12-21,25.757,25.872,24.367,25.872,683636.0
2020-12-22,25.921,26.346,25.79,26.264,429179.0
2020-12-23,26.28,27.082,26.182,26.886,470665.0
2020-12-24,26.28,27.082,26.182,26.886,470665.0
2020-12-25,26.28,27.082,26.182,26.886,470665.0
2020-12-26,26.28,27.082,26.182,26.886,470665.0
2020-12-27,26.28,27.082,26.182,26.886,470665.0
2020-12-28,27.033,27.164,26.738,26.902,237432.0
2020-12-29,26.902,27.213,26.624,27.082,351552.0
2020-12-30,27.147,27.311,26.918,26.984,265958.0
2020-12-31,27.147,27.311,26.918,26.984,265958.0
2021-01-01,27.147,27.311,26.918,26.984,265958.0
2021-01-02,27.147,27.311,26.918,26.984,265958.0
2021-01-03,27.147,27.311,26.918,26.984,265958.0
2021-01-04,27.18,27.769,26.771,26.771,604814.0
2021-01-05,26.82,28.276,26.82,28.047,843329.0
2021-01-06,28.292,29.29,28.194,28.913,596567.0
2021-01-07,29.191,30.336,28.766,30.254,827508.0
2021-01-08,30.581,30.745,29.911,30.091,534345.0
2021-01-09,30.581,30.745,29.911,30.091,534345.0
2021-01-10,30.581,30.745,29.911,30.091,534345.0
2021-01-11,30.254,30.369,29.682,29.878,419782.0
2021-01-12,29.927,30.581,29.927,30.156,459124.0
2021-01-13,30.156,30.631,30.042,30.058,361766.0
2021-01-14,29.927,30.941,29.796,30.647,437747.0
2021-01-15,30.581,30.827,29.633,30.107,548844.0
2021-01-16,30.581,30.827,29.633,30.107,548844.0
2021-01-17,30.581,30.827,29.633,30.107,548844.0
2021-01-18,29.518,30.729,29.24,30.581,569948.0
2021-01-19,30.696,31.023,30.369,30.369,370098.0
2021-01-20,30.483,30.925,30.451,30.843,358563.0
2021-01-21,31.072,31.301,30.058,30.173,584309.0
2021-01-22,29.927,30.14,29.469,29.878,438209.0
2021-01-23,29.927,30.14,29.469,29.878,438209.0
2021-01-24,29.927,30.14,29.469,29.878,438209.0
2021-01-25,29.96,30.205,28.668,28.946,534250.0
2021-01-26,28.488,30.385,28.227,29.388,614845.0
2021-01-27,29.339,29.568,28.145,29.028,606704.0
2021-01-28,28.455,29.175,27.703,28.635,602082.0
2021-01-29,28.177,28.995,28.047,28.406,551314.0
2021-01-30,28.177,28.995,28.047,28.406,551314.0
2021-01-31,28.177,28.995,28.047,28.406,551314.0
2021-02-01,28.701,28.766,27.834,28.357,759081.0
2021-02-02,28.635,29.42,28.635,28.864,493033.0
2021-02-03,29.191,29.388,28.799,28.962,598161.0
2021-02-04,29.437,30.467,29.012,29.012,849595.0
2021-02-05,29.355,29.502,28.374,29.257,700351.0
2021-02-06,29.355,29.502,28.374,29.257,700351.0
2021-02-07,29.355,29.502,28.374,29.257,700351.0
2021-02-08,29.568,29.796,29.126,29.584,618005.0
2021-02-09,29.764,30.025,29.306,29.404,706131.0
2021-02-10,29.649,29.715,28.848,29.175,529480.0
2021-02-11,29.273,29.404,28.668,28.864,305889.0
2021-02-12,28.783,28.799,28.39,28.799,421807.0
2021-02-13,28.783,28.799,28.39,28.799,421807.0
2021-02-14,28.783,28.799,28.39,28.799,421807.0
2021-02-15,29.142,30.483,29.11,30.205,606771.0
2021-02-16,30.5,31.465,30.418,31.105,1169025.0
2021-02-17,31.121,32.266,30.925,32.135,811663.0
2021-02-18,32.299,32.38,30.859,31.056,635959.0
2021-02-19,30.909,32.135,30.712,31.857,646562.0
2021-02-20,30.909,32.135,30.712,31.857,646562.0
2021-02-21,30.909,32.135,30.712,31.857,646562.0
2021-02-22,31.89,33.133,31.563,32.871,568441.0
2021-02-23,33.035,33.918,32.707,33.77,793968.0
2021-02-24,33.689,34.048,33.427,33.934,596320.0
2021-02-25,34.016,34.228,33.607,33.901,487607.0
2021-02-26,32.904,33.427,32.331,32.593,912812.0
2021-02-27,32.904,33.427,32.331,32.593,912812.0
2021-02-28,32.904,33.427,32.331,32.593,912812.0
2021-03-01,33.116,33.607,32.904,33.476,362471.0
2021-03-02,33.116,33.885,32.838,33.77,567062.0
2021-03-03,33.885,34.752,33.525,34.228,538314.0
2021-03-04,33.885,35.177,33.869,35.046,607316.0
2021-03-05,34.784,35.798,34.719,35.161,686119.0
2021-03-06,34.784,35.798,34.719,35.161,686119.0
2021-03-07,34.784,35.798,34.719,35.161,686119.0
2021-03-08,35.766,36.371,34.703,35.161,589598.0
2021-03-09,35.242,35.929,35.095,35.569,479618.0
2021-03-10,35.291,36.24,35.111,36.06,707838.0
2021-03-11,36.06,36.223,35.21,35.913,406011.0
2021-03-12,35.7,36.223,35.7,36.223,392109.0
2021-03-13,35.7,36.223,35.7,36.223,392109.0
2021-03-14,35.7,36.223,35.7,36.223,392109.0
2021-03-15,36.256,36.567,35.749,35.913,446585.0
2021-03-16,36.125,36.518,35.586,36.354,775933.0
2021-03-17,36.011,36.632,35.831,36.403,644006.0
2021-03-18,36.551,37.221,36.174,36.6,794450.0
2021-03-19,35.945,36.485,34.882,36.109,6230983.0
2021-03-20,35.945,36.485,34.882,36.109,6230983.0
2021-03-21,35.945,36.485,34.882,36.109,6230983.0
2021-03-22,35.651,35.684,34.686,34.866,727098.0
2021-03-23,34.588,34.621,33.313,34.228,753446.0
2021-03-24,33.623,35.389,33.443,35.34,557251.0
2021-03-25,35.013,35.062,34.032,34.637,419065.0
2021-03-26,34.997,36.125,34.866,35.537,657403.0
2021-03-27,34.997,36.125,34.866,35.537,657403.0
2021-03-28,34.997,36.125,34.866,35.537,657403.0
2021-03-29,35.242,35.88,34.915,35.537,333319.0
2021-03-30,35.864,36.305,35.471,35.7,377670.0
2021-03-31,35.978,36.174,35.111,35.373,529390.0
2021-04-01,35.242,35.79,35.242,35.52,399395.0
2021-04-02,35.242,35.79,35.242,35.52,399395.0
2021-04-03,35.242,35.79,35.242,35.52,399395.0
2021-04-04,35.242,35.79,35.242,35.52,399395.0
2021-04-05,35.242,35.79,35.242,35.52,399395.0
2021-04-06,35.553,36.06,35.439,35.684,429728.0
2021-04-07,35.422,35.913,35.234,35.357,422257.0
2021-04-08,35.504,35.553,34.277,34.801,372930.0
2021-04-09,34.784,34.817,34.089,34.237,409625.0
2021-04-10,34.784,34.817,34.089,34.237,409625.0
2021-04-11,34.784,34.817,34.089,34.237,409625.0
2021-04-12,34.212,34.735,33.754,34.49,389292.0
2021-04-13,34.735,34.735,34.179,34.662,325175.0
2021-04-14,34.752,35.684,34.237,35.512,381268.0
2021-04-15,35.488,35.79,35.021,35.308,325728.0
2021-04-16,35.013,35.488,34.817,35.021,353929.0
2021-04-17,35.013,35.488,34.817,35.021,353929.0
2021-04-18,35.013,35.488,34.817,35.021,353929.0
2021-04-19,35.021,35.234,34.596,34.891,210168.0
2021-04-20,34.907,35.308,33.689,33.795,545553.0
2021-04-21,34.032,34.801,33.828,34.237,343423.0
2021-04-22,34.228,34.531,33.819,34.416,374270.0
2021-04-23,34.384,34.833,34.089,34.76,234255.0
2021-04-24,34.384,34.833,34.089,34.76,234255.0
2021-04-25,34.384,34.833,34.089,34.76,234255.0
2021-04-26,34.833,34.858,33.779,34.204,482660.0
2021-04-27,34.098,34.588,33.828,34.465,344943.0
2021-04-28,34.547,34.858,34.22,34.335,477467.0
2021-04-29,34.752,35.692,34.318,34.343,476038.0
2021-04-30,34.302,34.58,33.533,33.533,538492.0
2021-05-01,34.302,34.58,33.533,33.533,538492.0
2021-05-02,34.302,34.58,33.533,33.533,538492.0
2021-05-03,33.541,34.449,33.362,34.326,292924.0
2021-05-04,34.719,36.371,34.4,35.357,629816.0
2021-05-05,35.651,36.534,35.447,36.469,400192.0
2021-05-06,36.428,36.927,35.733,36.33,602503.0
2021-05-07,36.387,36.51,35.52,36.109,442572.0
2021-05-08,36.387,36.51,35.52,36.109,442572.0
2021-05-09,36.387,36.51,35.52,36.109,442572.0
2021-05-10,36.191,37.164,36.183,36.73,400668.0
2021-05-11,36.264,36.551,35.7,36.183,395788.0
2021-05-12,36.223,37.311,35.88,37.058,467107.0
2021-05-13,36.788,36.837,35.995,36.739,298874.0
2021-05-14,36.796,37.597,36.493,37.597,507236.0
2021-05-15,36.796,37.597,36.493,37.597,507236.0
2021-05-16,36.796,37.597,36.493,37.597,507236.0
2021-05-17,37.564,37.867,36.968,37.769,324875.0
2021-05-18,37.941,38.963,37.941,38.161,526874.0
2021-05-19,37.777,37.99,36.747,37.213,470501.0
2021-05-20,37.458,37.458,36.436,37.254,310880.0
2021-05-21,37.278,38.251,37.213,38.186,386738.0
2021-05-22,37.278,38.251,37.213,38.186,386738.0
2021-05-23,37.278,38.251,37.213,38.186,386738.0
2021-05-24,37.278,38.251,37.213,38.186,386738.0
2021-05-25,38.431,38.816,37.671,37.81,433797.0
2021-05-26,37.875,38.766,37.802,38.546,362805.0
2021-05-27,38.333,39.134,38.186,38.775,787971.0
2021-05-28,38.758,39.143,38.464,38.938,327317.0
2021-05-29,38.758,39.143,38.464,38.938,327317.0
2021-05-30,38.758,39.143,38.464,38.938,327317.0
2021-05-31,38.889,39.053,38.251,38.284,213808.0
2021-06-01,38.309,39.911,38.309,39.494,492877.0
2021-06-02,39.494,40.598,39.494,40.5,555333.0
2021-06-03,40.68,41.457,40.525,41.26,404707.0
2021-06-04,41.342,41.996,41.211,41.637,560031.0
2021-06-05,41.342,41.996,41.211,41.637,560031.0
2021-06-06,41.342,41.996,41.211,41.637,560031.0
2021-06-07,41.555,42.389,41.13,42.323,353267.0
2021-06-08,42.127,42.307,41.326,42.307,477588.0
2021-06-09,42.468,42.74,41.434,42.672,527497.0
2021-06-10,42.256,43.096,42.129,42.358,594132.0
2021-06-11,42.163,43.028,42.163,42.621,235496.0
2021-06-12,42.163,43.028,42.163,42.621,235496.0
2021-06-13,42.163,43.028,42.163,42.621,235496.0
2021-06-14,42.485,43.214,42.282,43.028,457491.0
2021-06-15,42.892,43.028,41.993,42.807,501332.0
2021-06-16,42.824,43.571,41.9,42.485,561823.0
2021-06-17,42.154,43.147,41.993,42.163,375865.0
2021-06-18,41.993,42.188,39.78,40.331,1065004.0
2021-06-19,41.993,42.188,39.78,40.331,1065004.0
2021-06-20,41.993,42.188,39.78,40.331,1065004.0
2021-06-21,40.28,41.315,39.577,41.103,353439.0
2021-06-22,41.264,42.036,41.179,41.34,284143.0
2021-06-23,41.552,41.976,41.086,41.086,361550.0
2021-06-24,41.552,42.307,41.349,42.197,478826.0
2021-06-25,42.358,42.366,41.883,41.917,226565.0
2021-06-26,42.358,42.366,41.883,41.917,226565.0
2021-06-27,42.358,42.366,41.883,41.917,226565.0
2021-06-28,41.832,42.307,41.247,41.306,216410.0
2021-06-29,41.213,41.68,40.908,41.374,275721.0
2021-06-30,41.434,41.722,40.679,40.679,501654.0
2021-07-01,40.721,42.256,40.704,41.79,369048.0
2021-07-02,41.815,42.07,41.298,41.315,284288.0
2021-07-03,41.815,42.07,41.298,41.315,284288.0
2021-07-04,41.815,42.07,41.298,41.315,284288.0
2021-07-05,41.34,41.688,41.247,41.527,166293.0
2021-07-06,41.527,42.027,40.196,40.365,448979.0
2021-07-07,40.62,41.383,39.644,40.085,394964.0
2021-07-08,40.196,40.458,38.627,39.348,646622.0
2021-07-09,39.161,40.162,38.525,39.89,599079.0
2021-07-10,39.161,40.162,38.525,39.89,599079.0
2021-07-11,39.161,40.162,38.525,39.89,599079.0
2021-07-12,40.009,40.467,39.466,40.289,326374.0
2021-07-13,40.45,40.577,39.992,40.043,217193.0
2021-07-14,40.297,40.823,40.009,40.051,247089.0
2021-07-15,39.653,39.678,38.669,39.195,438258.0
2021-07-16,38.957,39.551,38.737,38.941,370178.0
2021-07-17,38.957,39.551,38.737,38.941,370178.0
2021-07-18,38.957,39.551,38.737,38.941,370178.0
2021-07-19,38.584,38.678,37.109,37.465,520847.0
2021-07-20,37.312,38.415,36.973,38.143,401551.0
2021-07-21,38.33,39.517,38.177,39.153,429428.0
2021-07-22,39.619,39.941,38.754,38.754,286135.0
2021-07-23,38.754,39.246,38.5,38.881,235191.0
2021-07-24,38.754,39.246,38.5,38.881,235191.0
2021-07-25,38.754,39.246,38.5,38.881,235191.0
2021-07-26,38.796,40.357,38.516,40.094,264313.0
2021-07-27,40.289,40.331,39.322,39.729,277497.0
2021-07-28,39.772,40.484,39.314,39.848,332812.0
2021-07-29,40.229,41.188,39.89,40.111,398687.0
2021-07-30,39.856,40.051,38.457,38.601,451743.0
2021-07-31,39.856,40.051,38.457,38.601,451743.0
2021-08-01,39.856,40.051,38.457,38.601,451743.0
2021-08-02,39.008,39.627,38.483,38.72,303669.0
2021-08-03,39.22,40.034,38.822,39.704,352330.0
2021-08-04,39.814,40.484,39.161,39.695,291405.0
2021-08-05,39.619,39.814,39.229,39.398,264613.0
2021-08-06,39.178,39.848,39.136,39.619,212233.0
2021-08-07,39.178,39.848,39.136,39.619,212233.0
2021-08-08,39.178,39.848,39.136,39.619,212233.0
2021-08-09,39.398,39.678,39.085,39.67,178008.0
2021-08-10,39.67,40.348,39.568,40.162,266503.0
2021-08-11,39.958,40.535,39.704,40.263,222437.0
2021-08-12,40.179,40.679,40.162,40.501,174737.0
2021-08-13,40.28,40.535,40.145,40.382,186257.0
2021-08-14,40.28,40.535,40.145,40.382,186257.0
2021-08-15,40.28,40.535,40.145,40.382,186257.0
2021-08-16,39.746,39.941,39.373,39.907,272028.0
2021-08-17,39.678,40.162,39.415,39.882,194979.0
2021-08-18,39.856,40.102,39.237,39.763,210943.0
2021-08-19,39.0,39.0,38.109,38.389,371847.0
2021-08-20,38.33,38.525,38.016,38.449,226806.0
2021-08-21,38.33,38.525,38.016,38.449,226806.0
2021-08-22,38.33,38.525,38.016,38.449,226806.0
2021-08-23,38.686,39.695,38.686,39.458,265162.0
2021-08-24,39.729,40.45,39.729,40.255,270429.0
2021-08-25,40.331,40.552,39.687,39.873,198835.0
2021-08-26,39.577,39.984,39.5,39.789,180288.0
2021-08-27,39.848,40.306,39.492,40.255,160573.0
2021-08-28,39.848,40.306,39.492,40.255,160573.0
2021-08-29,39.848,40.306,39.492,40.255,160573.0
2021-08-30,40.365,40.45,40.051,40.119,128247.0
2021-08-31,40.145,40.772,39.797,39.797,560533.0
2021-09-01,39.856,40.662,39.517,39.56,288440.0
2021-09-02,39.534,40.518,39.534,40.391,284273.0
2021-09-03,40.45,40.704,40.017,40.111,214170.0
2021-09-04,40.45,40.704,40.017,40.111,214170.0
2021-09-05,40.45,40.704,40.017,40.111,214170.0
2021-09-06,40.009,40.433,39.941,40.323,128522.0
2021-09-07,40.221,40.781,40.145,40.721,301171.0
2021-09-08,40.357,41.171,39.924,40.933,342364.0
2021-09-09,40.408,40.704,39.916,39.933,358145.0
2021-09-10,40.094,40.238,39.695,39.907,255683.0
2021-09-11,40.094,40.238,39.695,39.907,255683.0
2021-09-12,40.094,40.238,39.695,39.907,255683.0
2021-09-13,40.085,40.874,40.085,40.611,259654.0
2021-09-14,40.586,41.79,40.467,41.518,456224.0
2021-09-15,41.4,43.011,41.315,42.943,655672.0
2021-09-16,42.824,43.435,42.282,42.358,490474.0
2021-09-17,42.273,42.773,41.383,41.68,741937.0
2021-09-18,42.273,42.773,41.383,41.68,741937.0
2021-09-19,42.273,42.773,41.383,41.68,741937.0
2021-09-20,41.027,41.518,40.577,41.273,295127.0
2021-09-21,41.222,42.375,41.222,41.968,324622.0
2021-09-22,42.4,43.469,42.4,43.147,367280.0
2021-09-23,43.248,44.012,42.994,44.012,530565.0
2021-09-24,43.91,44.232,43.299,43.689,488791.0
2021-09-25,43.91,44.232,43.299,43.689,488791.0
2021-09-26,43.91,44.232,43.299,43.689,488791.0
2021-09-27,43.74,44.944,43.74,44.571,390766.0
2021-09-28,44.944,45.182,43.554,43.554,679749.0
2021-09-29,43.35,43.91,42.994,43.13,393760.0
2021-09-30,43.197,44.249,42.994,44.249,628849.0
2021-10-01,43.418,44.927,43.418,44.47,409830.0
2021-10-02,43.418,44.927,43.418,44.47,409830.0
2021-10-03,43.418,44.927,43.418,44.47,409830.0
2021-10-04,44.079,45.487,43.791,45.25,383856.0
2021-10-05,45.131,46.047,44.894,46.047,466513.0
2021-10-06,45.47,46.115,44.588,45.165,486843.0
2021-10-07,45.453,45.453,43.401,43.961,588206.0
2021-10-08,44.266,44.758,43.689,44.232,359556.0
2021-10-09,44.266,44.758,43.689,44.232,359556.0
2021-10-10,44.266,44.758,43.689,44.232,359556.0
2021-10-11,44.605,45.555,44.419,45.131,318286.0
2021-10-12,44.69,45.368,44.656,45.368,342152.0
2021-10-13,45.216,45.538,44.13,44.741,315082.0
2021-10-14,44.944,45.351,44.266,45.029,370979.0
2021-10-15,45.792,46.59,45.623,46.149,482971.0
2021-10-16,45.792,46.59,45.623,46.149,482971.0
2021-10-17,45.792,46.59,45.623,46.149,482971.0
