,TYRES FH Equity,TYRES FH Equity,TYRES FH Equity,TYRES FH Equity,TYRES FH Equity
2016-12-15,25.9771,26.077,25.0279,25.5346,565500.0
2016-12-16,25.4989,25.5132,24.9851,25.0636,714356.0
2016-12-17,25.4989,25.5132,24.9851,25.0636,714356.0
2016-12-18,25.4989,25.5132,24.9851,25.0636,714356.0
2016-12-19,25.0279,25.3134,25.0065,25.192,369547.0
2016-12-20,25.1564,25.6131,25.0279,25.1778,437168.0
2016-12-21,25.1421,25.4632,25.0279,25.1064,375173.0
2016-12-22,25.0422,25.2134,24.9208,25.0279,405224.0
2016-12-23,24.9779,25.2991,24.878,25.2563,229183.0
2016-12-24,24.9779,25.2991,24.878,25.2563,229183.0
2016-12-25,24.9779,25.2991,24.878,25.2563,229183.0
2016-12-26,24.9779,25.2991,24.878,25.2563,229183.0
2016-12-27,25.2634,25.3633,25.0779,25.1635,109351.0
2016-12-28,25.1635,25.2563,25.0921,25.1849,187837.0
2016-12-29,25.0564,25.242,24.9779,25.2063,220821.0
2016-12-30,25.1207,25.3134,25.085,25.2777,149074.0
2016-12-31,25.1207,25.3134,25.085,25.2777,149074.0
2017-01-01,25.1207,25.3134,25.085,25.2777,149074.0
2017-01-02,25.3062,26.3267,25.3062,26.0912,302510.0
2017-01-03,26.0841,26.3125,25.9128,25.9128,467632.0
2017-01-04,25.9985,26.0342,25.6916,25.7701,332720.0
2017-01-05,25.7915,25.9913,25.6131,25.8843,384125.0
2017-01-06,25.7915,25.9913,25.6131,25.8843,384125.0
2017-01-07,25.7915,25.9913,25.6131,25.8843,384125.0
2017-01-08,25.7915,25.9913,25.6131,25.8843,384125.0
2017-01-09,26.5052,26.705,25.9128,26.1483,593034.0
2017-01-10,25.9057,26.1412,25.7344,25.7487,491794.0
2017-01-11,25.7487,26.0484,25.6131,25.9913,392845.0
2017-01-12,25.8986,26.027,25.4561,25.5275,373801.0
2017-01-13,25.5417,25.8129,25.3062,25.5417,304119.0
2017-01-14,25.5417,25.8129,25.3062,25.5417,304119.0
2017-01-15,25.5417,25.8129,25.3062,25.5417,304119.0
2017-01-16,25.5132,25.7273,25.4061,25.6987,231167.0
2017-01-17,25.6987,25.7059,25.2134,25.2563,357244.0
2017-01-18,24.6211,24.878,24.4356,24.7282,677848.0
2017-01-19,24.7781,25.5132,24.7781,25.3419,464458.0
2017-01-20,25.3419,25.6345,25.2848,25.3348,424776.0
2017-01-21,25.3419,25.6345,25.2848,25.3348,424776.0
2017-01-22,25.3419,25.6345,25.2848,25.3348,424776.0
2017-01-23,25.2848,25.3919,25.0422,25.1135,304494.0
2017-01-24,25.1207,25.1421,24.7638,25.0779,399512.0
2017-01-25,25.1492,25.4347,25.1349,25.242,410809.0
2017-01-26,25.3705,25.3705,24.8994,25.2277,367681.0
2017-01-27,25.2491,25.3062,25.0136,25.1349,260993.0
2017-01-28,25.2491,25.3062,25.0136,25.1349,260993.0
2017-01-29,25.2491,25.3062,25.0136,25.1349,260993.0
2017-01-30,25.1492,25.5631,25.0422,25.1207,435249.0
2017-01-31,24.6211,25.0921,24.5926,24.7781,552906.0
2017-02-01,24.771,25.1778,24.7282,25.1135,546090.0
2017-02-02,26.7121,26.7121,25.9485,25.9485,1176666.0
2017-02-03,26.4766,26.7978,26.3482,26.391,726751.0
2017-02-04,26.4766,26.7978,26.3482,26.391,726751.0
2017-02-05,26.4766,26.7978,26.3482,26.391,726751.0
2017-02-06,26.4766,26.5837,26.1912,26.1983,381630.0
2017-02-07,26.2054,26.6622,26.1697,26.5908,404250.0
2017-02-08,26.6336,26.7335,25.9699,26.0698,577331.0
2017-02-09,26.1626,26.2768,25.7986,26.2268,512383.0
2017-02-10,26.3482,26.5194,26.184,26.2268,491446.0
2017-02-11,26.3482,26.5194,26.184,26.2268,491446.0
2017-02-12,26.3482,26.5194,26.184,26.2268,491446.0
2017-02-13,26.2625,26.3196,25.9556,26.0984,478554.0
2017-02-14,26.0698,26.1198,25.8129,25.8343,532809.0
2017-02-15,25.9128,26.5194,25.8771,26.3767,538710.0
2017-02-16,26.3339,26.5123,25.9057,25.9628,376763.0
2017-02-17,25.9628,26.0698,25.8201,25.9771,345427.0
2017-02-18,25.9628,26.0698,25.8201,25.9771,345427.0
2017-02-19,25.9628,26.0698,25.8201,25.9771,345427.0
2017-02-20,26.0484,26.2411,26.0127,26.1198,222798.0
2017-02-21,26.0841,26.5979,26.0342,26.498,321531.0
2017-02-22,26.5337,26.6408,26.3482,26.4766,270149.0
2017-02-23,26.4338,26.7264,26.4338,26.6479,303359.0
2017-02-24,26.6051,26.9976,26.5337,26.6836,523996.0
2017-02-25,26.6051,26.9976,26.5337,26.6836,523996.0
2017-02-26,26.6051,26.9976,26.5337,26.6836,523996.0
2017-02-27,26.7549,26.812,26.4338,26.4909,264916.0
2017-02-28,26.4909,26.7121,26.4623,26.498,397341.0
2017-03-01,26.6836,27.5542,26.6836,27.3045,555863.0
2017-03-02,27.3045,27.3901,27.069,27.2045,374790.0
2017-03-03,27.176,27.3473,27.0832,27.2616,257017.0
2017-03-04,27.176,27.3473,27.0832,27.2616,257017.0
2017-03-05,27.176,27.3473,27.0832,27.2616,257017.0
2017-03-06,27.2616,27.333,27.1546,27.2188,284050.0
2017-03-07,27.3758,27.8397,27.3116,27.7255,496211.0
2017-03-08,27.6399,27.8825,27.5043,27.5043,275581.0
2017-03-09,27.4757,27.4971,26.6622,26.7621,551033.0
2017-03-10,26.8477,26.9833,26.7335,26.7621,243257.0
2017-03-11,26.8477,26.9833,26.7335,26.7621,243257.0
2017-03-12,26.8477,26.9833,26.7335,26.7621,243257.0
2017-03-13,26.7621,26.8334,26.5123,26.7621,274397.0
2017-03-14,26.7121,26.7621,26.5123,26.6979,302884.0
2017-03-15,26.6907,26.9762,26.6265,26.8406,363906.0
2017-03-16,27.0119,27.4401,26.9904,27.3259,356845.0
2017-03-17,27.1903,27.6541,26.9904,27.6327,889008.0
2017-03-18,27.1903,27.6541,26.9904,27.6327,889008.0
2017-03-19,27.1903,27.6541,26.9904,27.6327,889008.0
2017-03-20,27.6613,27.961,27.6399,27.961,348046.0
2017-03-21,27.9539,28.0966,27.3259,27.333,430042.0
2017-03-22,27.1903,27.5471,26.9976,27.4971,294271.0
2017-03-23,27.4115,27.9753,27.3473,27.9467,314579.0
2017-03-24,27.9467,28.0966,27.7112,27.9325,287457.0
2017-03-25,27.9467,28.0966,27.7112,27.9325,287457.0
2017-03-26,27.9467,28.0966,27.7112,27.9325,287457.0
2017-03-27,27.7184,27.9111,27.4757,27.8611,231887.0
2017-03-28,27.8326,28.1038,27.5542,27.9896,470242.0
2017-03-29,27.9396,28.1394,27.7112,27.8254,318956.0
2017-03-30,27.8254,27.9753,27.6684,27.9396,221160.0
2017-03-31,27.9325,28.0538,27.6541,27.9325,312114.0
2017-04-01,27.9325,28.0538,27.6541,27.9325,312114.0
2017-04-02,27.9325,28.0538,27.6541,27.9325,312114.0
2017-04-03,28.1038,28.1323,27.7255,27.7897,335117.0
2017-04-04,27.7683,27.8968,27.49,27.7469,352957.0
2017-04-05,27.8326,27.9396,27.4044,27.4044,319235.0
2017-04-06,27.2688,27.8326,27.2616,27.7826,647667.0
2017-04-07,27.7826,27.9325,27.6399,27.7969,486115.0
2017-04-08,27.7826,27.9325,27.6399,27.7969,486115.0
2017-04-09,27.7826,27.9325,27.6399,27.7969,486115.0
2017-04-10,27.7969,28.0252,27.697,28.0038,541186.0
2017-04-11,27.9296,28.2786,27.7439,28.2192,1070495.0
2017-04-12,28.2192,28.2935,28.0261,28.2935,587185.0
2017-04-13,28.2192,28.2712,28.1004,28.1821,255776.0
2017-04-14,28.2192,28.2712,28.1004,28.1821,255776.0
2017-04-15,28.2192,28.2712,28.1004,28.1821,255776.0
2017-04-16,28.2192,28.2712,28.1004,28.1821,255776.0
2017-04-17,28.2192,28.2712,28.1004,28.1821,255776.0
2017-04-18,28.1969,28.5682,28.1895,28.3306,511618.0
2017-04-19,28.39,28.5757,28.1672,28.2786,325618.0
2017-04-20,28.3306,28.3752,28.0855,28.3083,403058.0
2017-04-21,28.4049,28.7242,28.3826,28.5162,388794.0
2017-04-22,28.4049,28.7242,28.3826,28.5162,388794.0
2017-04-23,28.4049,28.7242,28.3826,28.5162,388794.0
2017-04-24,28.8653,29.1549,28.739,29.1029,403769.0
2017-04-25,29.1029,29.244,28.8356,28.8504,268265.0
2017-04-26,28.9544,29.192,28.8578,29.1103,305333.0
2017-04-27,29.0881,29.3108,29.0435,29.296,344335.0
2017-04-28,29.1846,29.3925,29.0584,29.3331,465989.0
2017-04-29,29.1846,29.3925,29.0584,29.3331,465989.0
2017-04-30,29.1846,29.3925,29.0584,29.3331,465989.0
2017-05-01,29.1846,29.3925,29.0584,29.3331,465989.0
2017-05-02,29.3331,29.8529,29.192,29.7638,694658.0
2017-05-03,28.2712,28.5831,27.6251,28.0781,1486531.0
2017-05-04,28.3232,28.5385,27.9519,28.4271,746867.0
2017-05-05,28.3454,28.7465,28.1524,28.6499,440194.0
2017-05-06,28.3454,28.7465,28.1524,28.6499,440194.0
2017-05-07,28.3454,28.7465,28.1524,28.6499,440194.0
2017-05-08,28.843,28.8801,28.3677,28.6128,374394.0
2017-05-09,28.5608,28.6945,28.3083,28.3603,418734.0
2017-05-10,28.3603,28.5608,28.3157,28.5162,561527.0
2017-05-11,28.5162,28.5534,28.0113,28.1895,449910.0
2017-05-12,28.2712,28.3306,27.6474,27.8776,422992.0
2017-05-13,28.2712,28.3306,27.6474,27.8776,422992.0
2017-05-14,28.2712,28.3306,27.6474,27.8776,422992.0
2017-05-15,27.8999,28.0335,27.7885,28.0335,343903.0
2017-05-16,28.0335,28.0335,27.6251,27.8925,593147.0
2017-05-17,27.7365,28.0484,27.4246,27.7588,476706.0
2017-05-18,27.6845,27.9444,27.1201,27.8405,739304.0
2017-05-19,27.8479,28.1375,27.6697,27.7662,388854.0
2017-05-20,27.8479,28.1375,27.6697,27.7662,388854.0
2017-05-21,27.8479,28.1375,27.6697,27.7662,388854.0
2017-05-22,27.7811,27.8925,27.6697,27.8925,348329.0
2017-05-23,27.9296,28.1524,27.7811,27.8182,436849.0
2017-05-24,27.8182,28.041,27.7439,28.041,399256.0
2017-05-25,27.8182,28.041,27.7439,28.041,399256.0
2017-05-26,27.9519,28.1746,27.833,27.9964,437152.0
2017-05-27,27.9519,28.1746,27.833,27.9964,437152.0
2017-05-28,27.9519,28.1746,27.833,27.9964,437152.0
2017-05-29,27.9964,27.9964,27.6994,27.6994,215785.0
2017-05-30,27.6845,27.8182,27.5657,27.7514,314011.0
2017-05-31,27.7736,27.7736,26.9865,27.0162,694709.0
2017-06-01,27.0236,27.2761,26.9642,27.1424,493439.0
2017-06-02,27.2167,27.6103,27.1053,27.3503,398919.0
2017-06-03,27.2167,27.6103,27.1053,27.3503,398919.0
2017-06-04,27.2167,27.6103,27.1053,27.3503,398919.0
2017-06-05,27.3503,27.4766,27.1276,27.1647,260340.0
2017-06-06,27.1424,27.1795,26.9271,27.1721,337620.0
2017-06-07,27.187,27.7291,27.1276,27.4023,487749.0
2017-06-08,27.4023,27.6697,27.1127,27.1127,653923.0
2017-06-09,27.1201,27.3281,27.0904,27.2687,409407.0
2017-06-10,27.1201,27.3281,27.0904,27.2687,409407.0
2017-06-11,27.1201,27.3281,27.0904,27.2687,409407.0
2017-06-12,27.2835,27.5657,27.2315,27.4989,625632.0
2017-06-13,27.6103,27.7588,27.5286,27.7217,374147.0
2017-06-14,27.7439,27.7439,27.2984,27.4989,827543.0
2017-06-15,27.4023,27.4098,26.979,27.1498,497364.0
2017-06-16,27.1573,27.5657,27.1573,27.3801,777142.0
2017-06-17,27.1573,27.5657,27.1573,27.3801,777142.0
2017-06-18,27.1573,27.5657,27.1573,27.3801,777142.0
2017-06-19,27.4766,27.7811,27.4766,27.7514,259852.0
2017-06-20,27.8182,27.8256,27.5286,27.5434,335812.0
2017-06-21,27.4098,27.4692,27.1573,27.2538,257898.0
2017-06-22,27.2538,27.4617,27.083,27.4617,299812.0
2017-06-23,27.2538,27.4617,27.083,27.4617,299812.0
2017-06-24,27.2538,27.4617,27.083,27.4617,299812.0
2017-06-25,27.2538,27.4617,27.083,27.4617,299812.0
2017-06-26,27.4617,27.7291,27.3801,27.4246,300366.0
2017-06-27,27.3281,27.3652,26.8082,26.9493,467629.0
2017-06-28,26.9048,27.0756,26.682,27.0236,398901.0
2017-06-29,27.1201,27.1795,26.3404,26.5855,369364.0
2017-06-30,26.5855,27.0162,26.5706,26.9122,545054.0
2017-07-01,26.5855,27.0162,26.5706,26.9122,545054.0
2017-07-02,26.5855,27.0162,26.5706,26.9122,545054.0
2017-07-03,26.8157,27.3281,26.8157,27.2687,406930.0
2017-07-04,27.2538,27.5657,27.1498,27.4098,348196.0
2017-07-05,27.3875,27.4098,27.1127,27.3132,329256.0
2017-07-06,27.3429,27.6177,27.2315,27.6028,418908.0
2017-07-07,27.6251,27.7291,27.4172,27.6994,360204.0
2017-07-08,27.6251,27.7291,27.4172,27.6994,360204.0
2017-07-09,27.6251,27.7291,27.4172,27.6994,360204.0
2017-07-10,27.7514,27.8627,27.6697,27.7885,384632.0
2017-07-11,27.8479,28.0781,27.8033,27.989,324952.0
2017-07-12,27.9964,28.2341,27.9667,28.0038,494948.0
2017-07-13,28.0187,28.1449,27.8033,27.8033,479545.0
2017-07-14,27.9222,27.9741,27.4914,27.5063,445808.0
2017-07-15,27.9222,27.9741,27.4914,27.5063,445808.0
2017-07-16,27.9222,27.9741,27.4914,27.5063,445808.0
2017-07-17,27.6251,27.8182,27.3652,27.4023,477898.0
2017-07-18,27.4023,27.4989,26.9196,27.1721,385320.0
2017-07-19,27.2835,27.2835,26.8602,27.135,357403.0
2017-07-20,27.2464,27.3949,26.9568,27.0236,431452.0
2017-07-21,27.0385,27.0607,26.6449,26.8454,534602.0
2017-07-22,27.0385,27.0607,26.6449,26.8454,534602.0
2017-07-23,27.0385,27.0607,26.6449,26.8454,534602.0
2017-07-24,26.8305,26.8305,26.3107,26.4518,375427.0
2017-07-25,26.4518,26.5038,25.8428,26.0656,541690.0
2017-07-26,26.0656,26.5112,26.0582,26.3924,302007.0
2017-07-27,26.4369,26.7488,26.3552,26.4518,260733.0
2017-07-28,26.4592,26.4592,25.88,26.0582,449187.0
2017-07-29,26.4592,26.4592,25.88,26.0582,449187.0
2017-07-30,26.4592,26.4592,25.88,26.0582,449187.0
2017-07-31,26.0359,26.1399,25.6052,25.6052,677841.0
2017-08-01,25.7092,25.8948,25.4864,25.7389,480182.0
2017-08-02,25.7389,26.2736,25.6201,25.9394,568140.0
2017-08-03,25.9542,26.1919,25.6943,25.9394,502718.0
2017-08-04,25.9914,26.0656,25.6869,25.8131,468145.0
2017-08-05,25.9914,26.0656,25.6869,25.8131,468145.0
2017-08-06,25.9914,26.0656,25.6869,25.8131,468145.0
2017-08-07,25.9468,26.3033,25.9171,25.9914,677808.0
2017-08-08,27.8776,28.5162,27.3726,27.6994,1653266.0
2017-08-09,27.7439,27.7811,27.2315,27.4692,562964.0
2017-08-10,27.5063,27.5509,27.1647,27.3132,482233.0
2017-08-11,27.1053,27.3132,26.9345,27.2984,534873.0
2017-08-12,27.1053,27.3132,26.9345,27.2984,534873.0
2017-08-13,27.1053,27.3132,26.9345,27.2984,534873.0
2017-08-14,27.3503,27.4766,27.2315,27.3132,293424.0
2017-08-15,27.4098,27.4469,26.9345,27.031,289633.0
2017-08-16,27.1498,27.2315,26.9345,27.0682,403640.0
2017-08-17,26.9345,27.031,26.6746,26.8157,397951.0
2017-08-18,26.7043,26.7191,26.3107,26.3924,431697.0
2017-08-19,26.7043,26.7191,26.3107,26.3924,431697.0
2017-08-20,26.7043,26.7191,26.3107,26.3924,431697.0
2017-08-21,26.4369,26.4518,26.1325,26.2884,352645.0
2017-08-22,26.3404,26.7711,26.3255,26.7711,364609.0
2017-08-23,26.7563,26.786,26.6003,26.63,365622.0
2017-08-24,26.6449,26.6671,26.4147,26.4444,247181.0
2017-08-25,26.5706,26.5929,26.1919,26.229,226766.0
2017-08-26,26.5706,26.5929,26.1919,26.229,226766.0
2017-08-27,26.5706,26.5929,26.1919,26.229,226766.0
2017-08-28,26.1844,26.3478,26.1102,26.3033,183312.0
2017-08-29,26.2884,26.3404,26.1993,26.3181,453834.0
2017-08-30,26.3552,26.4815,26.2067,26.385,346766.0
2017-08-31,26.4444,26.6894,26.2958,26.3701,484208.0
2017-09-01,26.4741,26.6597,26.3404,26.5855,401700.0
2017-09-02,26.4741,26.6597,26.3404,26.5855,401700.0
2017-09-03,26.4741,26.6597,26.3404,26.5855,401700.0
2017-09-04,26.5261,26.7934,26.4666,26.734,438123.0
2017-09-05,26.7563,26.9865,26.734,26.7934,380902.0
2017-09-06,26.786,26.9345,26.3701,26.4221,469516.0
2017-09-07,26.4592,27.0533,26.4369,26.8751,548035.0
2017-09-08,26.8825,26.9048,26.6523,26.7637,316917.0
2017-09-09,26.8825,26.9048,26.6523,26.7637,316917.0
2017-09-10,26.8825,26.9048,26.6523,26.7637,316917.0
2017-09-11,26.8454,27.0162,26.7563,26.8602,406321.0
2017-09-12,27.0162,27.6994,26.9122,27.6103,725770.0
2017-09-13,27.5954,27.6474,27.3058,27.3503,577317.0
2017-09-14,27.3503,27.5731,27.3281,27.4395,482246.0
2017-09-15,27.5137,27.7514,27.4617,27.7365,621826.0
2017-09-16,27.5137,27.7514,27.4617,27.7365,621826.0
2017-09-17,27.5137,27.7514,27.4617,27.7365,621826.0
2017-09-18,27.8108,27.8776,27.5137,27.5657,412687.0
2017-09-19,27.5509,27.6474,27.4543,27.484,301269.0
2017-09-20,27.4914,27.6103,27.432,27.4766,334637.0
2017-09-21,27.5509,27.6177,27.2538,27.4989,312283.0
2017-09-22,27.5063,27.5583,27.3132,27.4692,285324.0
2017-09-23,27.5063,27.5583,27.3132,27.4692,285324.0
2017-09-24,27.5063,27.5583,27.3132,27.4692,285324.0
2017-09-25,27.4543,27.5211,27.3429,27.4692,324447.0
2017-09-26,27.5583,27.9667,27.4692,27.8702,499171.0
2017-09-27,27.8999,27.9296,27.588,27.6028,399663.0
2017-09-28,27.6845,27.9519,27.6474,27.885,634347.0
2017-09-29,27.9147,28.1301,27.588,27.9444,755878.0
2017-09-30,27.9147,28.1301,27.588,27.9444,755878.0
2017-10-01,27.9147,28.1301,27.588,27.9444,755878.0
2017-10-02,27.9519,28.2341,27.8925,28.1078,505531.0
2017-10-03,28.2043,28.2638,27.9741,28.1375,456147.0
2017-10-04,28.1375,28.1375,27.7291,27.9964,587043.0
2017-10-05,28.1078,28.1227,27.8405,27.9147,445576.0
2017-10-06,28.0633,28.2786,27.8776,28.1449,349882.0
2017-10-07,28.0633,28.2786,27.8776,28.1449,349882.0
2017-10-08,28.0633,28.2786,27.8776,28.1449,349882.0
2017-10-09,28.1598,28.5162,28.1524,28.338,614684.0
2017-10-10,28.3232,28.3826,28.1821,28.2935,787742.0
2017-10-11,28.3306,28.39,28.2192,28.3232,378544.0
2017-10-12,28.4568,28.6276,28.3306,28.4643,653218.0
2017-10-13,28.4717,28.4717,28.2712,28.4123,406531.0
2017-10-14,28.4717,28.4717,28.2712,28.4123,406531.0
2017-10-15,28.4717,28.4717,28.2712,28.4123,406531.0
2017-10-16,28.4123,28.5905,28.3232,28.4791,424273.0
2017-10-17,28.546,28.9024,28.4717,28.6648,726984.0
2017-10-18,28.7242,28.7687,28.546,28.6573,550040.0
2017-10-19,28.7168,28.8281,28.3677,28.6276,812836.0
2017-10-20,28.7316,28.9618,28.6351,28.895,884113.0
2017-10-21,28.7316,28.9618,28.6351,28.895,884113.0
2017-10-22,28.7316,28.9618,28.6351,28.895,884113.0
2017-10-23,28.895,29.1252,28.8876,29.0584,796658.0
2017-10-24,29.0658,29.1994,29.0064,29.192,535575.0
2017-10-25,29.1846,29.3183,29.0806,29.1772,646488.0
2017-10-26,29.1623,29.4074,29.1623,29.4,618443.0
2017-10-27,29.4594,29.6599,29.3851,29.4816,551728.0
2017-10-28,29.4594,29.6599,29.3851,29.4816,551728.0
2017-10-29,29.4594,29.6599,29.3851,29.4816,551728.0
2017-10-30,29.4742,29.5039,29.2366,29.2886,642140.0
2017-10-31,29.3108,29.4,28.8356,29.2366,889587.0
2017-11-01,30.9372,31.1525,28.3826,29.2292,2576737.0
2017-11-02,28.8876,29.0286,28.3677,28.8133,1170184.0
2017-11-03,28.9024,29.0806,28.3752,28.5162,696167.0
2017-11-04,28.9024,29.0806,28.3752,28.5162,696167.0
2017-11-05,28.9024,29.0806,28.3752,28.5162,696167.0
2017-11-06,28.5162,28.5534,28.2192,28.4197,499119.0
2017-11-07,28.4494,28.5831,28.286,28.3826,643112.0
2017-11-08,28.4643,28.4865,27.9741,28.0855,398583.0
2017-11-09,28.0781,28.0781,27.7142,27.8108,494087.0
2017-11-10,27.8182,27.9593,27.4617,27.8627,479761.0
2017-11-11,27.8182,27.9593,27.4617,27.8627,479761.0
2017-11-12,27.8182,27.9593,27.4617,27.8627,479761.0
2017-11-13,27.9667,28.1078,27.4692,27.6622,490004.0
2017-11-14,27.7217,27.8925,27.536,27.5657,410845.0
2017-11-15,27.4692,27.5434,27.2538,27.3578,380879.0
2017-11-16,27.4617,27.6771,27.2984,27.6251,313295.0
2017-11-17,27.6251,27.6845,27.3875,27.4543,322720.0
2017-11-18,27.6251,27.6845,27.3875,27.4543,322720.0
2017-11-19,27.6251,27.6845,27.3875,27.4543,322720.0
2017-11-20,27.4543,27.5434,27.2315,27.4766,344650.0
2017-11-21,27.2761,27.484,26.9939,27.0682,668888.0
2017-11-22,27.083,27.1424,26.8677,26.9939,388188.0
2017-11-23,26.8677,27.1201,26.6894,27.1053,280995.0
2017-11-24,27.1201,27.2167,26.9419,27.1498,342845.0
2017-11-25,27.1201,27.2167,26.9419,27.1498,342845.0
2017-11-26,27.1201,27.2167,26.9419,27.1498,342845.0
2017-11-27,27.1053,27.2241,26.8528,26.8528,331330.0
2017-11-28,26.8677,27.031,26.6523,27.031,464356.0
2017-11-29,27.1573,27.2315,27.0236,27.083,346068.0
2017-11-30,27.0682,27.2984,26.9345,27.2315,633464.0
2017-12-01,27.2167,27.2612,26.9716,27.0385,488300.0
2017-12-02,27.2167,27.2612,26.9716,27.0385,488300.0
2017-12-03,27.2167,27.2612,26.9716,27.0385,488300.0
2017-12-04,27.4172,27.4246,27.0904,27.1795,499295.0
2017-12-05,27.2241,27.432,27.1127,27.2835,428574.0
2017-12-06,27.2241,27.432,27.1127,27.2835,428574.0
2017-12-07,27.8256,28.7836,27.1795,27.4172,843825.0
2017-12-08,26.9419,27.2464,26.8008,27.1944,680558.0
2017-12-09,26.9419,27.2464,26.8008,27.1944,680558.0
2017-12-10,26.9419,27.2464,26.8008,27.1944,680558.0
2017-12-11,27.2167,27.2687,26.7637,26.8751,499674.0
2017-12-12,26.8677,26.8751,26.5929,26.8008,430573.0
2017-12-13,26.8379,27.1795,26.8008,26.9642,346262.0
2017-12-14,26.9642,27.083,26.7414,26.7563,349267.0
2017-12-15,26.682,26.8379,26.3998,26.8305,474987.0
2017-12-16,26.682,26.8379,26.3998,26.8305,474987.0
2017-12-17,26.682,26.8379,26.3998,26.8305,474987.0
2017-12-18,26.8677,27.2167,26.8677,27.1795,404051.0
2017-12-19,27.2538,27.4692,27.2241,27.2241,403033.0
2017-12-20,27.239,27.7588,27.187,27.64,481704.0
2017-12-21,27.6994,27.9222,27.6325,27.9073,320701.0
2017-12-22,27.8776,27.9816,27.8553,27.9741,241083.0
2017-12-23,27.8776,27.9816,27.8553,27.9741,241083.0
2017-12-24,27.8776,27.9816,27.8553,27.9741,241083.0
2017-12-25,27.8776,27.9816,27.8553,27.9741,241083.0
2017-12-26,27.8776,27.9816,27.8553,27.9741,241083.0
2017-12-27,27.9741,28.2341,27.9741,28.1524,194468.0
2017-12-28,28.1598,28.1821,27.9667,28.0038,187329.0
2017-12-29,28.0113,28.0781,27.8033,28.0707,184597.0
2017-12-30,28.0113,28.0781,27.8033,28.0707,184597.0
2017-12-31,28.0113,28.0781,27.8033,28.0707,184597.0
2018-01-01,28.0113,28.0781,27.8033,28.0707,184597.0
2018-01-02,28.2192,28.2192,27.8033,28.0633,314557.0
2018-01-03,28.0707,28.4791,28.0707,28.3677,361473.0
2018-01-04,28.4717,28.5757,28.338,28.4197,398743.0
2018-01-05,27.9816,28.7539,27.9816,28.5682,551044.0
2018-01-06,27.9816,28.7539,27.9816,28.5682,551044.0
2018-01-07,27.9816,28.7539,27.9816,28.5682,551044.0
2018-01-08,28.6648,28.9544,28.6648,28.7613,495972.0
2018-01-09,28.7762,29.3405,28.7762,29.0881,470538.0
2018-01-10,28.9544,28.9841,28.3752,28.546,533253.0
2018-01-11,28.5979,28.7093,28.4346,28.7093,489102.0
2018-01-12,28.7687,28.895,28.6276,28.8578,296726.0
2018-01-13,28.7687,28.895,28.6276,28.8578,296726.0
2018-01-14,28.7687,28.895,28.6276,28.8578,296726.0
2018-01-15,28.9395,29.0138,28.7019,28.9173,351068.0
2018-01-16,28.8059,29.0435,28.8059,28.9767,403422.0
2018-01-17,28.9247,29.1252,28.8281,29.0435,460540.0
2018-01-18,29.0584,29.2811,28.9618,29.2589,530594.0
2018-01-19,29.2886,29.8826,29.2886,29.7416,523635.0
2018-01-20,29.2886,29.8826,29.2886,29.7416,523635.0
2018-01-21,29.2886,29.8826,29.2886,29.7416,523635.0
2018-01-22,29.7564,29.8975,29.7118,29.8084,379545.0
2018-01-23,29.8158,29.9792,29.3851,29.5708,545739.0
2018-01-24,29.593,29.7861,29.4148,29.5633,587146.0
2018-01-25,29.5113,29.6673,29.4594,29.5856,311790.0
2018-01-26,29.6153,30.1574,29.6153,30.0906,502166.0
2018-01-27,29.6153,30.1574,29.6153,30.0906,502166.0
2018-01-28,29.6153,30.1574,29.6153,30.0906,502166.0
2018-01-29,30.0906,30.4842,30.0312,30.1574,447053.0
2018-01-30,30.0757,30.4099,30.0163,30.1203,452572.0
2018-01-31,30.2465,30.2762,30.0535,30.2094,623646.0
2018-02-01,30.2094,30.6401,30.1129,30.4099,730323.0
2018-02-02,29.1103,29.1103,27.2241,28.2786,2518099.0
2018-02-03,29.1103,29.1103,27.2241,28.2786,2518099.0
2018-02-04,29.1103,29.1103,27.2241,28.2786,2518099.0
2018-02-05,28.2266,28.5831,28.0335,28.0633,803285.0
2018-02-06,27.2538,28.1524,27.135,27.8256,1018739.0
2018-02-07,28.0707,28.3306,27.8553,28.2266,670252.0
2018-02-08,28.3306,28.4049,27.4023,27.4023,663836.0
2018-02-09,27.3355,27.5137,26.9716,27.1053,722459.0
2018-02-10,27.3355,27.5137,26.9716,27.1053,722459.0
2018-02-11,27.3355,27.5137,26.9716,27.1053,722459.0
2018-02-12,27.4098,27.4543,26.8454,26.9122,532353.0
2018-02-13,26.9196,26.9196,26.6969,26.7785,430596.0
2018-02-14,27.0385,27.5137,26.734,27.1795,666367.0
2018-02-15,27.2612,27.7365,27.1795,27.5583,532570.0
2018-02-16,27.6474,28.3083,27.6474,28.1746,560730.0
2018-02-17,27.6474,28.3083,27.6474,28.1746,560730.0
2018-02-18,27.6474,28.3083,27.6474,28.1746,560730.0
2018-02-19,28.1746,28.2415,27.7217,27.7811,453792.0
2018-02-20,27.7885,28.093,27.5509,27.9593,442963.0
2018-02-21,27.9593,28.2638,27.7514,28.2563,320735.0
2018-02-22,28.1078,28.3083,27.9222,28.2638,329283.0
2018-02-23,28.2415,28.3529,28.0707,28.3157,433586.0
2018-02-24,28.2415,28.3529,28.0707,28.3157,433586.0
2018-02-25,28.2415,28.3529,28.0707,28.3157,433586.0
2018-02-26,28.9767,29.14,28.4643,28.4791,499535.0
