,NTB BH Equity,NTB BH Equity,NTB BH Equity,NTB BH Equity,NTB BH Equity
2017-06-10,25.058,25.065,25.058,25.065,8483.0
2017-06-11,25.058,25.065,25.058,25.065,8483.0
2017-06-12,25.058,25.065,25.058,25.065,8483.0
2017-06-13,25.058,25.065,25.058,25.065,8483.0
2017-06-14,25.065,25.065,25.065,25.065,1900.0
2017-06-15,25.065,25.065,25.065,25.065,1900.0
2017-06-16,25.065,25.065,25.065,25.065,1900.0
2017-06-17,25.065,25.065,25.065,25.065,1900.0
2017-06-18,25.065,25.065,25.065,25.065,1900.0
2017-06-19,25.065,25.065,25.065,25.065,1900.0
2017-06-20,25.065,25.065,25.065,25.065,1900.0
2017-06-21,24.697,24.697,24.697,24.697,200.0
2017-06-22,24.697,24.697,24.697,24.697,200.0
2017-06-23,24.697,24.697,24.697,24.697,200.0
2017-06-24,24.697,24.697,24.697,24.697,200.0
2017-06-25,24.697,24.697,24.697,24.697,200.0
2017-06-26,24.697,24.697,24.697,24.697,1100.0
2017-06-27,24.328,24.328,24.328,24.328,3348.0
2017-06-28,24.512,24.512,24.512,24.512,1300.0
2017-06-29,24.512,24.697,24.512,24.697,1466.0
2017-06-30,24.512,24.697,24.512,24.697,1466.0
2017-07-01,24.512,24.697,24.512,24.697,1466.0
2017-07-02,24.512,24.697,24.512,24.697,1466.0
2017-07-03,24.512,24.697,24.512,24.697,1466.0
2017-07-04,24.697,24.697,24.697,24.697,1700.0
2017-07-05,25.065,25.065,25.065,25.065,1439.0
2017-07-06,25.065,25.065,25.065,25.065,1000.0
2017-07-07,25.176,25.286,25.176,25.286,3379.0
2017-07-08,25.176,25.286,25.176,25.286,3379.0
2017-07-09,25.176,25.286,25.176,25.286,3379.0
2017-07-10,24.697,25.176,23.967,25.176,7217.0
2017-07-11,25.434,25.434,25.434,25.434,1992.0
2017-07-12,25.434,25.434,25.434,25.434,1992.0
2017-07-13,25.434,25.434,25.434,25.434,1992.0
2017-07-14,25.065,25.065,25.065,25.065,2628.0
2017-07-15,25.065,25.065,25.065,25.065,2628.0
2017-07-16,25.065,25.065,25.065,25.065,2628.0
2017-07-17,25.065,25.065,25.065,25.065,2628.0
2017-07-18,25.065,25.065,25.065,25.065,23715.0
2017-07-19,25.065,25.065,25.065,25.065,23715.0
2017-07-20,25.065,25.065,25.065,25.065,23715.0
2017-07-21,25.065,25.139,25.065,25.139,38002.0
2017-07-22,25.065,25.139,25.065,25.139,38002.0
2017-07-23,25.065,25.139,25.065,25.139,38002.0
2017-07-24,25.065,25.139,25.065,25.139,38002.0
2017-07-25,25.065,25.25,25.065,25.25,2050.0
2017-07-26,25.25,25.25,25.25,25.25,200.0
2017-07-27,25.25,25.25,25.25,25.25,200.0
2017-07-28,25.25,25.25,25.25,25.25,200.0
2017-07-29,25.25,25.25,25.25,25.25,200.0
2017-07-30,25.25,25.25,25.25,25.25,200.0
2017-07-31,25.065,25.065,25.065,25.065,300.0
2017-08-01,25.065,25.065,25.065,25.065,200.0
2017-08-02,25.065,25.065,25.065,25.065,200.0
2017-08-03,25.065,25.065,25.065,25.065,200.0
2017-08-04,25.065,25.065,25.065,25.065,200.0
2017-08-05,25.065,25.065,25.065,25.065,200.0
2017-08-06,25.065,25.065,25.065,25.065,200.0
2017-08-07,25.065,25.065,25.065,25.065,1500.0
2017-08-08,25.065,25.065,25.065,25.065,1500.0
2017-08-09,25.065,25.065,25.065,25.065,1500.0
2017-08-10,25.065,25.065,25.065,25.065,1500.0
2017-08-11,25.303,25.303,25.303,25.303,775.0
2017-08-12,25.303,25.303,25.303,25.303,775.0
2017-08-13,25.303,25.303,25.303,25.303,775.0
2017-08-14,25.303,25.303,25.303,25.303,775.0
2017-08-15,25.303,25.303,25.303,25.303,100.0
2017-08-16,24.194,24.194,24.194,24.194,2000.0
2017-08-17,24.194,24.194,24.194,24.194,2000.0
2017-08-18,24.194,24.194,24.194,24.194,2000.0
2017-08-19,24.194,24.194,24.194,24.194,2000.0
2017-08-20,24.194,24.194,24.194,24.194,2000.0
2017-08-21,24.194,24.194,24.194,24.194,2000.0
2017-08-22,24.194,24.194,24.194,24.194,2000.0
2017-08-23,23.815,23.815,23.815,23.815,4800.0
2017-08-24,23.815,23.815,23.815,23.815,4800.0
2017-08-25,23.815,23.815,23.815,23.815,4800.0
2017-08-26,23.815,23.815,23.815,23.815,4800.0
2017-08-27,23.815,23.815,23.815,23.815,4800.0
2017-08-28,24.187,24.187,24.187,24.187,4070.0
2017-08-29,24.187,24.187,24.187,24.187,4070.0
2017-08-30,24.187,24.187,24.187,24.187,1100.0
2017-08-31,24.187,24.187,24.187,24.187,654.0
2017-09-01,24.15,24.187,24.15,24.187,4800.0
2017-09-02,24.15,24.187,24.15,24.187,4800.0
2017-09-03,24.15,24.187,24.15,24.187,4800.0
2017-09-04,24.15,24.187,24.15,24.187,4800.0
2017-09-05,24.15,24.187,24.15,24.187,4800.0
2017-09-06,24.15,24.187,24.15,24.187,4800.0
2017-09-07,24.15,24.187,24.15,24.187,4800.0
2017-09-08,24.15,24.187,24.15,24.187,4800.0
2017-09-09,24.15,24.187,24.15,24.187,4800.0
2017-09-10,24.15,24.187,24.15,24.187,4800.0
2017-09-11,23.443,23.815,23.443,23.815,6000.0
2017-09-12,23.815,23.815,23.815,23.815,416.0
2017-09-13,24.187,24.559,24.187,24.559,3732.0
2017-09-14,24.745,24.745,24.745,24.745,100.0
2017-09-15,25.303,25.303,25.303,25.303,2900.0
2017-09-16,25.303,25.303,25.303,25.303,2900.0
2017-09-17,25.303,25.303,25.303,25.303,2900.0
2017-09-18,25.303,25.489,25.303,25.489,3500.0
2017-09-19,25.155,26.048,25.155,26.048,4900.0
2017-09-20,25.675,26.196,25.675,26.196,2716.0
2017-09-21,26.315,26.315,26.234,26.234,2200.0
2017-09-22,26.271,26.42,26.271,26.42,1697.0
2017-09-23,26.271,26.42,26.271,26.42,1697.0
2017-09-24,26.271,26.42,26.271,26.42,1697.0
2017-09-25,26.271,26.42,26.271,26.42,1697.0
2017-09-26,26.271,26.42,26.271,26.42,1697.0
2017-09-27,26.271,26.42,26.271,26.42,1697.0
2017-09-28,26.42,26.494,24.931,26.494,11523.0
2017-09-29,26.792,26.792,26.792,26.792,5399.0
2017-09-30,26.792,26.792,26.792,26.792,5399.0
2017-10-01,26.792,26.792,26.792,26.792,5399.0
2017-10-02,26.792,26.792,26.792,26.792,113.0
2017-10-03,26.792,26.792,26.792,26.792,300.0
2017-10-04,26.792,26.978,26.792,26.978,12950.0
2017-10-05,26.978,27.089,26.978,27.089,2322.0
2017-10-06,26.903,26.903,26.903,26.903,1200.0
2017-10-07,26.903,26.903,26.903,26.903,1200.0
2017-10-08,26.903,26.903,26.903,26.903,1200.0
2017-10-09,26.903,26.903,26.903,26.903,1200.0
2017-10-10,26.903,26.903,26.903,26.903,1200.0
2017-10-11,26.903,26.903,26.903,26.903,1200.0
2017-10-12,26.903,26.903,26.903,26.903,1200.0
2017-10-13,26.903,26.903,26.903,26.903,1200.0
2017-10-14,26.903,26.903,26.903,26.903,1200.0
2017-10-15,26.903,26.903,26.903,26.903,1200.0
2017-10-16,26.903,26.903,26.903,26.903,1200.0
2017-10-17,26.048,26.048,26.048,26.048,900.0
2017-10-18,26.048,26.048,26.048,26.048,900.0
2017-10-19,26.42,26.42,26.42,26.42,2111.0
2017-10-20,26.42,26.42,26.42,26.42,700.0
2017-10-21,26.42,26.42,26.42,26.42,700.0
2017-10-22,26.42,26.42,26.42,26.42,700.0
2017-10-23,26.68,26.68,26.68,26.68,950.0
2017-10-24,26.68,26.68,26.68,26.68,950.0
2017-10-25,26.68,26.68,26.68,26.68,462.0
2017-10-26,26.792,27.164,26.792,27.164,2500.0
2017-10-27,27.908,28.131,27.908,28.131,3237.0
2017-10-28,27.908,28.131,27.908,28.131,3237.0
2017-10-29,27.908,28.131,27.908,28.131,3237.0
2017-10-30,27.908,28.131,27.908,28.131,3237.0
2017-10-31,27.908,28.131,27.908,28.131,3237.0
2017-11-01,27.536,27.536,27.536,27.536,400.0
2017-11-02,27.536,27.536,27.536,27.536,400.0
2017-11-03,27.536,27.536,27.536,27.536,400.0
2017-11-04,27.536,27.536,27.536,27.536,400.0
2017-11-05,27.536,27.536,27.536,27.536,400.0
2017-11-06,27.536,27.536,27.536,27.536,400.0
2017-11-07,26.42,26.792,25.713,25.713,8160.0
2017-11-08,26.048,26.048,26.048,26.048,463.0
2017-11-09,26.048,26.048,26.048,26.048,463.0
2017-11-10,26.476,26.476,26.476,26.476,200.0
2017-11-11,26.476,26.476,26.476,26.476,200.0
2017-11-12,26.476,26.476,26.476,26.476,200.0
2017-11-13,26.476,26.476,26.476,26.476,200.0
2017-11-14,27.79,27.79,27.79,27.79,228.0
2017-11-15,27.79,27.79,27.79,27.79,24900.0
2017-11-16,27.79,27.79,27.79,27.79,1834.0
2017-11-17,27.79,27.79,27.79,27.79,1834.0
2017-11-18,27.79,27.79,27.79,27.79,1834.0
2017-11-19,27.79,27.79,27.79,27.79,1834.0
2017-11-20,27.79,27.79,27.79,27.79,1834.0
2017-11-21,27.79,27.79,27.79,27.79,1200.0
2017-11-22,27.79,27.79,27.79,27.79,1200.0
2017-11-23,27.79,27.79,27.79,27.79,1200.0
2017-11-24,27.79,27.79,27.79,27.79,1200.0
2017-11-25,27.79,27.79,27.79,27.79,1200.0
2017-11-26,27.79,27.79,27.79,27.79,1200.0
2017-11-27,27.79,27.79,27.79,27.79,5000.0
2017-11-28,28.166,28.166,28.166,28.166,779.0
2017-11-29,28.166,28.166,28.166,28.166,779.0
2017-11-30,28.541,29.292,28.541,29.292,1550.0
2017-12-01,29.292,29.668,29.292,29.668,5130.0
2017-12-02,29.292,29.668,29.292,29.668,5130.0
2017-12-03,29.292,29.668,29.292,29.668,5130.0
2017-12-04,29.292,29.292,29.292,29.292,414.0
2017-12-05,29.292,29.292,29.292,29.292,414.0
2017-12-06,29.292,29.292,29.292,29.292,414.0
2017-12-07,29.292,29.292,29.292,29.292,414.0
2017-12-08,28.541,28.541,28.541,28.541,359.0
2017-12-09,28.541,28.541,28.541,28.541,359.0
2017-12-10,28.541,28.541,28.541,28.541,359.0
2017-12-11,28.541,28.541,28.541,28.541,359.0
2017-12-12,28.541,28.541,28.541,28.541,359.0
2017-12-13,28.541,28.541,28.541,28.541,100.0
2017-12-14,28.541,28.541,28.541,28.541,100.0
2017-12-15,28.166,28.203,28.166,28.203,7781.0
2017-12-16,28.166,28.203,28.166,28.203,7781.0
2017-12-17,28.166,28.203,28.166,28.203,7781.0
2017-12-18,28.166,28.203,28.166,28.203,7781.0
2017-12-19,28.166,28.166,28.166,28.166,2725.0
2017-12-20,28.166,28.166,28.166,28.166,2725.0
2017-12-21,28.166,28.166,28.166,28.166,2725.0
2017-12-22,28.166,28.166,28.166,28.166,2725.0
2017-12-23,28.166,28.166,28.166,28.166,2725.0
2017-12-24,28.166,28.166,28.166,28.166,2725.0
2017-12-25,28.166,28.166,28.166,28.166,2725.0
2017-12-26,28.166,28.166,28.166,28.166,2725.0
2017-12-27,28.166,28.166,28.166,28.166,2725.0
2017-12-28,28.166,28.166,28.166,28.166,2725.0
2017-12-29,28.166,28.166,28.166,28.166,2725.0
2017-12-30,28.166,28.166,28.166,28.166,2725.0
2017-12-31,28.166,28.166,28.166,28.166,2725.0
2018-01-01,28.166,28.166,28.166,28.166,2725.0
2018-01-02,28.166,28.166,28.166,28.166,2725.0
2018-01-03,28.166,28.166,28.166,28.166,2725.0
2018-01-04,27.415,27.415,27.415,27.415,100.0
2018-01-05,27.79,27.79,27.79,27.79,2320.0
2018-01-06,27.79,27.79,27.79,27.79,2320.0
2018-01-07,27.79,27.79,27.79,27.79,2320.0
2018-01-08,27.978,27.978,27.978,27.978,206.0
2018-01-09,27.978,27.978,27.978,27.978,206.0
2018-01-10,28.541,28.541,28.541,28.541,100.0
2018-01-11,28.541,28.541,28.541,28.541,100.0
2018-01-12,30.043,30.043,30.043,30.043,3400.0
2018-01-13,30.043,30.043,30.043,30.043,3400.0
2018-01-14,30.043,30.043,30.043,30.043,3400.0
2018-01-15,30.043,30.043,30.043,30.043,3400.0
2018-01-16,30.043,30.043,30.043,30.043,3400.0
2018-01-17,30.043,30.043,30.043,30.043,500.0
2018-01-18,30.043,30.043,30.043,30.043,500.0
2018-01-19,30.043,30.043,30.043,30.043,6682.0
2018-01-20,30.043,30.043,30.043,30.043,6682.0
2018-01-21,30.043,30.043,30.043,30.043,6682.0
2018-01-22,28.166,29.668,28.166,29.668,6636.0
2018-01-23,29.66,29.668,29.66,29.668,3541.0
2018-01-24,29.668,29.668,29.668,29.668,2000.0
2018-01-25,29.668,29.668,29.668,29.668,2000.0
2018-01-26,29.668,29.668,29.668,29.668,10.0
2018-01-27,29.668,29.668,29.668,29.668,10.0
2018-01-28,29.668,29.668,29.668,29.668,10.0
2018-01-29,30.043,30.043,30.043,30.043,3600.0
2018-01-30,30.043,30.043,30.043,30.043,3600.0
2018-01-31,30.043,30.043,30.043,30.043,1500.0
2018-02-01,30.043,30.043,30.043,30.043,100.0
2018-02-02,30.043,30.043,30.043,30.043,5207.0
2018-02-03,30.043,30.043,30.043,30.043,5207.0
2018-02-04,30.043,30.043,30.043,30.043,5207.0
2018-02-05,30.043,30.043,30.043,30.043,5207.0
2018-02-06,30.043,30.043,30.043,30.043,5207.0
2018-02-07,29.292,29.292,29.292,29.292,6047.0
2018-02-08,29.292,29.292,29.292,29.292,31.0
2018-02-09,29.292,29.292,29.292,29.292,31.0
2018-02-10,29.292,29.292,29.292,29.292,31.0
2018-02-11,29.292,29.292,29.292,29.292,31.0
2018-02-12,29.104,29.104,29.104,29.104,600.0
2018-02-13,28.917,28.917,28.917,28.917,3048.0
2018-02-14,29.292,29.48,29.292,29.48,5381.0
2018-02-15,29.292,29.48,29.292,29.48,5381.0
2018-02-16,33.048,33.048,32.897,32.897,15594.0
2018-02-17,33.048,33.048,32.897,32.897,15594.0
2018-02-18,33.048,33.048,32.897,32.897,15594.0
2018-02-19,33.048,33.048,33.048,33.048,1100.0
2018-02-20,32.672,32.672,32.672,32.672,10656.0
2018-02-21,32.672,32.672,32.672,32.672,10656.0
2018-02-22,32.672,32.672,32.672,32.672,10656.0
2018-02-23,34.475,34.475,34.475,34.475,229.0
2018-02-24,34.475,34.475,34.475,34.475,229.0
2018-02-25,34.475,34.475,34.475,34.475,229.0
2018-02-26,34.854,34.854,34.854,34.854,3000.0
2018-02-27,34.854,34.854,34.854,34.854,1798.0
2018-02-28,34.286,34.475,34.286,34.475,3300.0
2018-03-01,34.286,34.475,34.286,34.475,3300.0
2018-03-02,34.097,34.097,34.097,34.097,8100.0
2018-03-03,34.097,34.097,34.097,34.097,8100.0
2018-03-04,34.097,34.097,34.097,34.097,8100.0
2018-03-05,34.097,34.097,34.097,34.097,2141.0
2018-03-06,34.097,34.097,34.097,34.097,325.0
2018-03-07,34.665,34.665,34.665,34.665,5734.0
2018-03-08,34.854,34.854,34.854,34.854,9680.0
2018-03-09,34.93,34.93,34.93,34.93,7500.0
2018-03-10,34.93,34.93,34.93,34.93,7500.0
2018-03-11,34.93,34.93,34.93,34.93,7500.0
2018-03-12,34.93,34.93,34.93,34.93,7500.0
2018-03-13,34.93,34.93,34.93,34.93,7500.0
2018-03-14,35.044,35.044,35.044,35.044,1164.0
2018-03-15,35.044,35.044,35.044,35.044,1164.0
2018-03-16,35.044,35.044,35.044,35.044,1164.0
2018-03-17,35.044,35.044,35.044,35.044,1164.0
2018-03-18,35.044,35.044,35.044,35.044,1164.0
2018-03-19,34.854,34.854,34.854,34.854,1531.0
2018-03-20,34.854,34.854,34.854,34.854,1531.0
2018-03-21,34.854,34.854,34.854,34.854,1531.0
2018-03-22,34.854,34.854,34.854,34.854,600.0
2018-03-23,34.854,34.854,34.854,34.854,600.0
2018-03-24,34.854,34.854,34.854,34.854,600.0
2018-03-25,34.854,34.854,34.854,34.854,600.0
2018-03-26,34.854,34.854,34.854,34.854,600.0
2018-03-27,34.097,34.097,34.097,34.097,2000.0
2018-03-28,29.588,29.588,29.588,29.588,100.0
2018-03-29,33.339,33.339,33.339,33.339,384.0
2018-03-30,33.339,33.339,33.339,33.339,384.0
2018-03-31,33.339,33.339,33.339,33.339,384.0
2018-04-01,33.339,33.339,33.339,33.339,384.0
2018-04-02,33.339,33.339,33.339,33.339,384.0
2018-04-03,33.339,33.339,33.339,33.339,384.0
2018-04-04,33.339,33.339,33.339,33.339,674.0
2018-04-05,33.718,33.718,33.718,33.718,1706.0
2018-04-06,33.718,33.718,33.718,33.718,1706.0
2018-04-07,33.718,33.718,33.718,33.718,1706.0
2018-04-08,33.718,33.718,33.718,33.718,1706.0
2018-04-09,33.718,33.907,33.718,33.907,750.0
2018-04-10,33.907,33.907,33.907,33.907,2925.0
2018-04-11,34.097,34.097,34.097,34.097,1067.0
2018-04-12,34.097,34.097,34.097,34.097,1067.0
2018-04-13,34.286,34.286,34.286,34.286,1375.0
2018-04-14,34.286,34.286,34.286,34.286,1375.0
2018-04-15,34.286,34.286,34.286,34.286,1375.0
2018-04-16,34.286,34.286,34.286,34.286,1375.0
2018-04-17,34.286,34.286,34.286,34.286,1375.0
2018-04-18,33.49,33.49,33.49,33.49,641.0
2018-04-19,33.869,33.869,33.869,33.869,7500.0
2018-04-20,34.854,34.854,34.854,34.854,2201.0
2018-04-21,34.854,34.854,34.854,34.854,2201.0
2018-04-22,34.854,34.854,34.854,34.854,2201.0
2018-04-23,34.854,34.854,34.854,34.854,2201.0
2018-04-24,35.991,35.991,35.991,35.991,2175.0
2018-04-25,36.18,36.18,36.18,36.18,1300.0
2018-04-26,36.18,36.18,36.18,36.18,1300.0
2018-04-27,36.18,36.18,36.18,36.18,1300.0
2018-04-28,36.18,36.18,36.18,36.18,1300.0
2018-04-29,36.18,36.18,36.18,36.18,1300.0
2018-04-30,37.127,37.127,36.749,37.127,1100.0
2018-05-01,35.612,35.612,35.612,35.612,1532.0
2018-05-02,35.991,35.991,35.991,35.991,2798.0
2018-05-03,35.991,35.991,35.991,35.991,2798.0
2018-05-04,36.663,36.663,36.663,36.663,259.0
2018-05-05,36.663,36.663,36.663,36.663,259.0
2018-05-06,36.663,36.663,36.663,36.663,259.0
2018-05-07,36.816,36.816,36.816,36.816,673.0
2018-05-08,36.816,36.816,36.816,36.816,673.0
2018-05-09,37.045,37.045,37.045,37.045,1743.0
2018-05-10,37.045,37.045,37.045,37.045,3877.0
2018-05-11,37.045,37.045,37.045,37.045,3877.0
2018-05-12,37.045,37.045,37.045,37.045,3877.0
2018-05-13,37.045,37.045,37.045,37.045,3877.0
2018-05-14,37.045,37.045,37.045,37.045,3877.0
2018-05-15,36.663,36.663,36.281,36.472,7311.0
2018-05-16,35.899,36.472,35.899,36.472,2700.0
2018-05-17,36.472,36.472,36.472,36.472,1000.0
2018-05-18,36.472,36.472,36.472,36.472,40.0
2018-05-19,36.472,36.472,36.472,36.472,40.0
2018-05-20,36.472,36.472,36.472,36.472,40.0
2018-05-21,36.663,37.045,36.663,37.045,1480.0
2018-05-22,36.663,37.045,36.663,37.045,1480.0
2018-05-23,36.663,37.045,36.663,37.045,1480.0
2018-05-24,36.663,37.045,36.663,37.045,1480.0
2018-05-25,36.663,37.045,36.663,37.045,1480.0
2018-05-26,36.663,37.045,36.663,37.045,1480.0
2018-05-27,36.663,37.045,36.663,37.045,1480.0
2018-05-28,36.663,37.045,36.663,37.045,1480.0
2018-05-29,36.663,37.045,36.663,37.045,1480.0
2018-05-30,35.899,35.899,35.899,35.899,1296.0
2018-05-31,36.205,36.205,36.205,36.205,800.0
2018-06-01,36.09,36.09,36.09,36.09,1650.0
2018-06-02,36.09,36.09,36.09,36.09,1650.0
2018-06-03,36.09,36.09,36.09,36.09,1650.0
2018-06-04,36.281,36.663,36.281,36.663,5465.0
2018-06-05,36.281,36.663,36.281,36.663,5465.0
2018-06-06,36.281,36.663,36.281,36.663,5465.0
2018-06-07,36.281,36.663,36.281,36.663,5465.0
2018-06-08,36.281,36.663,36.281,36.663,5465.0
2018-06-09,36.281,36.663,36.281,36.663,5465.0
2018-06-10,36.281,36.663,36.281,36.663,5465.0
2018-06-11,36.281,36.663,36.281,36.663,5465.0
2018-06-12,35.976,35.976,35.899,35.899,6011.0
2018-06-13,36.09,36.281,36.09,36.281,1944.0
2018-06-14,36.09,36.281,36.09,36.281,1944.0
2018-06-15,36.09,36.281,36.09,36.281,1944.0
2018-06-16,36.09,36.281,36.09,36.281,1944.0
2018-06-17,36.09,36.281,36.09,36.281,1944.0
2018-06-18,36.09,36.281,36.09,36.281,1944.0
2018-06-19,36.09,36.281,36.09,36.281,1944.0
2018-06-20,36.281,36.281,36.281,36.281,280.0
2018-06-21,36.281,36.281,36.281,36.281,280.0
2018-06-22,36.281,36.281,36.281,36.281,10400.0
2018-06-23,36.281,36.281,36.281,36.281,10400.0
2018-06-24,36.281,36.281,36.281,36.281,10400.0
2018-06-25,36.281,36.281,36.281,36.281,10400.0
2018-06-26,36.281,36.281,36.281,36.281,10400.0
2018-06-27,35.326,35.326,35.135,35.135,5433.0
2018-06-28,35.326,35.326,35.135,35.135,5433.0
2018-06-29,35.135,35.135,35.135,35.135,100.0
2018-06-30,35.135,35.135,35.135,35.135,100.0
2018-07-01,35.135,35.135,35.135,35.135,100.0
2018-07-02,35.135,35.135,35.135,35.135,308.0
2018-07-03,35.135,35.135,35.135,35.135,308.0
2018-07-04,35.135,35.135,35.135,35.135,308.0
2018-07-05,35.135,35.135,35.135,35.135,308.0
2018-07-06,35.517,35.517,35.517,35.517,1496.0
2018-07-07,35.517,35.517,35.517,35.517,1496.0
2018-07-08,35.517,35.517,35.517,35.517,1496.0
2018-07-09,35.517,35.517,35.517,35.517,1496.0
2018-07-10,35.517,35.517,35.517,35.517,1319.0
2018-07-11,35.517,35.517,35.517,35.517,1319.0
2018-07-12,35.517,35.517,35.517,35.517,1319.0
2018-07-13,35.517,35.517,35.517,35.517,1319.0
2018-07-14,35.517,35.517,35.517,35.517,1319.0
2018-07-15,35.517,35.517,35.517,35.517,1319.0
2018-07-16,35.517,35.517,35.517,35.517,1319.0
2018-07-17,35.135,35.135,35.135,35.135,133.0
2018-07-18,35.517,35.517,35.517,35.517,344.0
2018-07-19,35.517,35.517,35.517,35.517,344.0
2018-07-20,35.899,36.281,35.899,36.281,700.0
2018-07-21,35.899,36.281,35.899,36.281,700.0
2018-07-22,35.899,36.281,35.899,36.281,700.0
2018-07-23,35.899,36.281,35.899,36.281,700.0
2018-07-24,35.899,36.281,35.899,36.281,700.0
2018-07-25,36.854,37.427,36.854,37.427,3547.0
2018-07-26,38.0,38.0,38.0,38.0,1000.0
2018-07-27,38.191,38.191,38.191,38.191,625.0
2018-07-28,38.191,38.191,38.191,38.191,625.0
2018-07-29,38.191,38.191,38.191,38.191,625.0
2018-07-30,37.809,37.809,37.809,37.809,18500.0
2018-07-31,37.809,37.809,37.809,37.809,18500.0
2018-08-01,37.809,37.809,37.809,37.809,18500.0
2018-08-02,37.809,37.809,37.809,37.809,18500.0
2018-08-03,37.809,37.809,37.809,37.809,18500.0
2018-08-04,37.809,37.809,37.809,37.809,18500.0
2018-08-05,37.809,37.809,37.809,37.809,18500.0
2018-08-06,38.486,38.486,38.101,38.101,3087.0
2018-08-07,39.063,39.063,39.063,39.063,13500.0
2018-08-08,39.063,39.063,39.063,39.063,13500.0
2018-08-09,39.063,39.063,39.063,39.063,13500.0
2018-08-10,39.063,39.063,39.063,39.063,13500.0
2018-08-11,39.063,39.063,39.063,39.063,13500.0
2018-08-12,39.063,39.063,39.063,39.063,13500.0
2018-08-13,39.063,39.063,39.063,39.063,13500.0
2018-08-14,39.564,40.026,39.564,40.026,4054.0
2018-08-15,39.564,40.026,39.564,40.026,4054.0
2018-08-16,39.564,40.026,39.564,40.026,4054.0
2018-08-17,39.564,40.026,39.564,40.026,4054.0
2018-08-18,39.564,40.026,39.564,40.026,4054.0
2018-08-19,39.564,40.026,39.564,40.026,4054.0
2018-08-20,40.795,40.795,40.795,40.795,4000.0
2018-08-21,40.603,40.603,40.603,40.603,193.0
2018-08-22,40.603,40.603,40.603,40.603,193.0
2018-08-23,40.026,40.026,40.026,40.026,1303.0
2018-08-24,40.026,40.026,40.026,40.026,1303.0
2018-08-25,40.026,40.026,40.026,40.026,1303.0
2018-08-26,40.026,40.026,40.026,40.026,1303.0
2018-08-27,40.026,40.026,40.026,40.026,1303.0
2018-08-28,40.026,40.026,40.026,40.026,280.0
2018-08-29,40.026,40.026,40.026,40.026,280.0
2018-08-30,40.026,40.026,40.026,40.026,280.0
2018-08-31,39.641,40.026,39.641,40.026,9329.0
2018-09-01,39.641,40.026,39.641,40.026,9329.0
2018-09-02,39.641,40.026,39.641,40.026,9329.0
2018-09-03,39.641,40.026,39.641,40.026,9329.0
2018-09-04,40.141,40.141,40.141,40.141,1157.0
2018-09-05,40.141,40.141,40.141,40.141,1157.0
2018-09-06,40.141,40.141,40.141,40.141,1157.0
2018-09-07,39.448,39.448,39.448,39.448,5287.0
2018-09-08,39.448,39.448,39.448,39.448,5287.0
2018-09-09,39.448,39.448,39.448,39.448,5287.0
2018-09-10,39.256,39.256,39.256,39.256,2800.0
2018-09-11,39.41,39.41,39.41,39.41,2120.0
2018-09-12,39.025,39.025,39.025,39.025,5063.0
2018-09-13,39.256,39.256,39.256,39.256,6376.0
2018-09-14,39.256,39.256,39.256,39.256,6376.0
2018-09-15,39.256,39.256,39.256,39.256,6376.0
2018-09-16,39.256,39.256,39.256,39.256,6376.0
2018-09-17,39.256,39.256,39.256,39.256,6376.0
2018-09-18,38.101,38.101,38.101,38.101,10157.0
2018-09-19,38.486,38.486,38.486,38.486,12500.0
2018-09-20,39.256,39.256,39.256,39.256,1500.0
2018-09-21,39.448,39.448,39.371,39.371,25400.0
2018-09-22,39.448,39.448,39.371,39.371,25400.0
2018-09-23,39.448,39.448,39.371,39.371,25400.0
2018-09-24,39.448,39.448,39.371,39.371,50.0
2018-09-25,39.448,39.448,39.448,39.448,1000.0
2018-09-26,39.256,40.026,39.256,40.026,1210.0
2018-09-27,39.256,40.026,39.256,40.026,1210.0
2018-09-28,39.256,40.026,39.256,40.026,1210.0
2018-09-29,39.256,40.026,39.256,40.026,1210.0
2018-09-30,39.256,40.026,39.256,40.026,1210.0
2018-10-01,39.448,39.448,39.448,39.448,1800.0
2018-10-02,39.448,39.448,39.448,39.448,1800.0
2018-10-03,38.486,38.486,38.486,38.486,21453.0
2018-10-04,39.256,39.256,39.256,39.256,2750.0
2018-10-05,39.256,39.256,39.256,39.256,2750.0
2018-10-06,39.256,39.256,39.256,39.256,2750.0
2018-10-07,39.256,39.256,39.256,39.256,2750.0
2018-10-08,39.448,39.448,39.448,39.448,206.0
2018-10-09,40.026,40.026,40.026,40.026,100.0
2018-10-10,40.218,40.218,40.218,40.218,1119.0
2018-10-11,40.218,40.218,40.218,40.218,1119.0
2018-10-12,40.218,40.218,40.218,40.218,1119.0
2018-10-13,40.218,40.218,40.218,40.218,1119.0
2018-10-14,40.218,40.218,40.218,40.218,1119.0
2018-10-15,39.256,39.641,39.256,39.641,1470.0
2018-10-16,39.256,39.641,39.256,39.641,1470.0
2018-10-17,39.256,39.641,39.256,39.641,1470.0
2018-10-18,39.256,39.641,39.256,39.641,1470.0
2018-10-19,39.256,39.641,39.256,39.641,1470.0
2018-10-20,39.256,39.641,39.256,39.641,1470.0
2018-10-21,39.256,39.641,39.256,39.641,1470.0
2018-10-22,39.256,39.641,39.256,39.641,1470.0
2018-10-23,38.871,38.871,38.871,38.871,290.0
2018-10-24,38.871,38.871,38.871,38.871,290.0
2018-10-25,29.249,29.249,29.249,29.249,250.0
