,BSMXB MM Equity,BSMXB MM Equity,BSMXB MM Equity,BSMXB MM Equity,BSMXB MM Equity
2021-09-28,20.515,20.515,20.069,20.148,225382.0
2021-09-29,20.463,20.463,19.964,20.052,221220.0
2021-09-30,19.999,20.463,19.999,20.445,187920.0
2021-10-01,20.463,20.55,20.2,20.34,67119.0
2021-10-02,20.463,20.55,20.2,20.34,67119.0
2021-10-03,20.463,20.55,20.2,20.34,67119.0
2021-10-04,20.384,20.428,19.973,20.078,78505.0
2021-10-05,20.279,20.725,20.122,20.27,43073.0
2021-10-06,20.384,20.55,20.2,20.533,82558.0
2021-10-07,20.384,20.603,20.253,20.375,170206.0
2021-10-08,20.192,20.812,20.192,20.576,17738.0
2021-10-09,20.192,20.812,20.192,20.576,17738.0
2021-10-10,20.192,20.812,20.192,20.576,17738.0
2021-10-11,20.568,20.576,20.533,20.568,76583.0
2021-10-12,20.2,20.629,20.2,20.436,105881.0
2021-10-13,20.261,20.384,20.235,20.27,177631.0
2021-10-14,20.261,20.559,20.218,20.454,137132.0
2021-10-15,20.463,20.533,20.296,20.471,240548.0
2021-10-16,20.463,20.533,20.296,20.471,240548.0
2021-10-17,20.463,20.533,20.296,20.471,240548.0
2021-10-18,20.331,20.463,20.113,20.139,477604.0
2021-10-19,20.524,20.524,20.113,20.148,133594.0
2021-10-20,20.2,20.454,20.139,20.401,81056.0
2021-10-21,20.288,20.454,20.113,20.244,164404.0
2021-10-22,20.454,20.524,20.2,20.34,369093.0
2021-10-23,20.454,20.524,20.2,20.34,369093.0
2021-10-24,20.454,20.524,20.2,20.34,369093.0
2021-10-25,20.13,20.463,20.13,20.358,35550.0
2021-10-26,20.244,20.506,20.244,20.27,64430.0
2021-10-27,20.209,20.506,20.113,20.506,174909.0
2021-10-28,20.524,20.594,20.366,20.524,62188.0
2021-10-29,21.547,23.086,21.547,22.929,1816058.0
2021-10-30,21.547,23.086,21.547,22.929,1816058.0
2021-10-31,21.547,23.086,21.547,22.929,1816058.0
2021-11-01,22.929,23.165,22.859,22.964,1933664.0
2021-11-02,22.929,23.165,22.859,22.964,1933664.0
2021-11-03,22.995,23.207,22.995,23.101,850690.0
2021-11-04,23.065,23.198,23.048,23.101,2550583.0
2021-11-05,23.065,23.154,23.065,23.11,15192386.0
2021-11-06,23.065,23.154,23.065,23.11,15192386.0
2021-11-07,23.065,23.154,23.065,23.11,15192386.0
2021-11-08,23.11,23.207,23.11,23.154,4879708.0
2021-11-09,23.11,23.163,23.092,23.118,3432215.0
2021-11-10,23.11,23.198,23.11,23.127,3030383.0
2021-11-11,23.11,23.224,23.11,23.171,12099987.0
2021-11-12,23.163,23.189,23.118,23.171,2197853.0
2021-11-13,23.163,23.189,23.118,23.171,2197853.0
2021-11-14,23.163,23.189,23.118,23.171,2197853.0
2021-11-15,23.163,23.189,23.118,23.171,2197853.0
2021-11-16,23.11,23.348,23.11,23.269,995531.0
2021-11-17,23.154,23.295,23.154,23.286,833933.0
2021-11-18,23.295,23.33,23.163,23.26,924015.0
2021-11-19,23.154,23.304,23.154,23.269,1582906.0
2021-11-20,23.154,23.304,23.154,23.269,1582906.0
2021-11-21,23.154,23.304,23.154,23.269,1582906.0
2021-11-22,23.216,23.322,23.207,23.242,1448836.0
2021-11-23,23.207,23.375,23.198,23.26,1403020.0
2021-11-24,23.375,23.375,23.198,23.242,916789.0
2021-11-25,23.154,23.242,23.154,23.242,923226.0
2021-11-26,23.163,23.33,23.163,23.26,3282254.0
2021-11-27,23.163,23.33,23.163,23.26,3282254.0
2021-11-28,23.163,23.33,23.163,23.26,3282254.0
2021-11-29,23.33,23.481,23.251,23.419,2545024.0
2021-11-30,23.26,23.419,23.26,23.366,75432.0
2021-12-01,23.383,23.419,23.251,23.419,193480.0
2021-12-02,23.419,23.419,22.517,23.003,1483959.0
2021-12-03,22.986,22.986,22.897,22.959,9977.0
2021-12-04,22.986,22.986,22.897,22.959,9977.0
2021-12-05,22.986,22.986,22.897,22.959,9977.0
2021-12-06,23.048,23.083,22.977,23.083,26591.0
2021-12-07,22.933,23.18,21.987,21.987,3836.0
2021-12-08,21.987,21.987,21.651,21.651,6286.0
2021-12-09,21.545,21.545,21.033,21.201,193280.0
2021-12-10,20.9,21.74,20.83,20.927,1625087.0
2021-12-11,20.9,21.74,20.83,20.927,1625087.0
2021-12-12,20.9,21.74,20.83,20.927,1625087.0
2021-12-13,20.697,21.687,20.556,20.936,310985.0
2021-12-14,20.662,21.121,19.893,20.936,1203677.0
2021-12-15,20.989,20.989,20.396,20.503,1768.0
2021-12-16,20.503,20.776,20.503,20.511,1539.0
2021-12-17,20.388,20.503,19.716,20.061,333291.0
2021-12-18,20.388,20.503,19.716,20.061,333291.0
2021-12-19,20.388,20.503,19.716,20.061,333291.0
2021-12-20,19.619,20.317,19.46,19.813,30469.0
2021-12-21,20.016,20.016,19.813,19.813,1836.0
2021-12-22,19.822,19.99,19.663,19.813,46198.0
2021-12-23,19.884,20.052,19.822,20.052,124831.0
2021-12-24,20.052,20.052,20.052,20.052,37.0
2021-12-25,20.052,20.052,20.052,20.052,37.0
2021-12-26,20.052,20.052,20.052,20.052,37.0
2021-12-27,20.034,20.264,20.034,20.158,120254.0
2021-12-28,20.237,20.246,19.919,20.034,134796.0
2021-12-29,20.167,20.37,20.069,20.37,169848.0
2021-12-30,20.405,20.405,20.158,20.273,9623.0
2021-12-31,20.061,20.803,20.061,20.803,26764.0
2022-01-01,20.061,20.803,20.061,20.803,26764.0
2022-01-02,20.061,20.803,20.061,20.803,26764.0
2022-01-03,20.75,20.821,20.75,20.821,1011.0
2022-01-04,20.768,20.891,20.768,20.776,8136.0
2022-01-05,20.883,21.21,20.785,20.838,38185.0
2022-01-06,20.953,20.953,20.953,20.953,1212.0
2022-01-07,20.953,20.953,20.644,20.644,1551.0
2022-01-08,20.953,20.953,20.644,20.644,1551.0
2022-01-09,20.953,20.953,20.644,20.644,1551.0
2022-01-10,20.414,21.192,20.123,21.095,34707.0
2022-01-11,21.015,21.112,20.432,21.042,10894.0
2022-01-12,21.05,21.139,20.335,21.033,15332.0
2022-01-13,21.042,21.21,20.865,21.21,6090.0
2022-01-14,20.679,20.997,20.679,20.989,14443.0
2022-01-15,20.679,20.997,20.679,20.989,14443.0
2022-01-16,20.679,20.997,20.679,20.989,14443.0
2022-01-17,20.812,20.812,20.812,20.812,3148.0
2022-01-18,20.776,21.201,20.776,21.165,2607.0
2022-01-19,21.201,21.21,21.059,21.068,2626.0
2022-01-20,20.9,21.369,20.9,21.245,8339.0
2022-01-21,21.21,21.21,20.865,20.865,5500.0
2022-01-22,21.21,21.21,20.865,20.865,5500.0
2022-01-23,21.21,21.21,20.865,20.865,5500.0
2022-01-24,20.821,21.015,20.45,20.785,27581.0
2022-01-25,20.22,21.307,20.078,20.927,134961.0
2022-01-26,21.333,21.333,20.768,21.086,43237.0
2022-01-27,20.723,21.006,20.723,20.936,10928.0
2022-01-28,20.591,21.059,20.423,20.776,7901.0
2022-01-29,20.591,21.059,20.423,20.776,7901.0
2022-01-30,20.591,21.059,20.423,20.776,7901.0
2022-01-31,20.918,20.918,20.432,20.768,68301.0
2022-02-01,20.405,21.201,20.105,20.732,156889.0
2022-02-02,20.6,21.077,20.335,20.591,89200.0
2022-02-03,20.635,20.723,20.6,20.644,74886.0
2022-02-04,20.723,20.723,20.591,20.644,16803.0
2022-02-05,20.723,20.723,20.591,20.644,16803.0
2022-02-06,20.723,20.723,20.591,20.644,16803.0
2022-02-07,20.723,20.723,20.591,20.644,16803.0
2022-02-08,20.679,20.679,20.37,20.679,51477.0
2022-02-09,20.679,20.75,20.547,20.635,208255.0
2022-02-10,20.564,20.635,20.423,20.547,52033.0
2022-02-11,20.503,20.635,20.388,20.503,183390.0
2022-02-12,20.503,20.635,20.388,20.503,183390.0
2022-02-13,20.503,20.635,20.388,20.503,183390.0
2022-02-14,20.37,20.511,20.326,20.352,25011.0
2022-02-15,20.335,20.538,20.326,20.326,27399.0
2022-02-16,20.458,20.458,20.193,20.352,58685.0
2022-02-17,20.246,20.503,20.246,20.343,43019.0
2022-02-18,20.352,20.405,20.043,20.282,82768.0
2022-02-19,20.352,20.405,20.043,20.282,82768.0
2022-02-20,20.352,20.405,20.043,20.282,82768.0
2022-02-21,20.679,20.679,20.635,20.635,1084.0
2022-02-22,20.273,20.37,20.167,20.211,53353.0
2022-02-23,20.37,20.37,19.884,19.946,100391.0
2022-02-24,19.937,20.202,19.663,20.149,16027.0
2022-02-25,20.361,20.37,20.149,20.37,944.0
2022-02-26,20.361,20.37,20.149,20.37,944.0
2022-02-27,20.361,20.37,20.149,20.37,944.0
2022-02-28,20.069,20.591,20.069,20.441,3622.0
2022-03-01,20.414,20.414,20.264,20.405,11567.0
2022-03-02,20.388,20.6,20.167,20.414,232549.0
2022-03-03,20.326,20.379,20.264,20.326,68087.0
2022-03-04,20.193,20.414,19.893,20.282,302380.0
2022-03-05,20.193,20.414,19.893,20.282,302380.0
2022-03-06,20.193,20.414,19.893,20.282,302380.0
2022-03-07,20.414,20.679,19.902,20.087,59039.0
2022-03-08,20.326,20.326,20.326,20.326,46825.0
2022-03-09,20.273,20.352,20.237,20.317,62214.0
2022-03-10,20.255,20.326,19.787,19.963,168781.0
2022-03-11,19.963,19.963,19.963,19.963,13.0
2022-03-12,19.963,19.963,19.963,19.963,13.0
2022-03-13,19.963,19.963,19.963,19.963,13.0
2022-03-14,19.884,20.193,19.884,19.884,10338.0
2022-03-15,19.884,20.326,19.663,19.672,227174.0
2022-03-16,19.681,19.681,19.442,19.486,205589.0
2022-03-17,19.486,19.522,19.265,19.38,293700.0
2022-03-18,19.354,19.486,18.417,18.868,541059.0
2022-03-19,19.354,19.486,18.417,18.868,541059.0
2022-03-20,19.354,19.486,18.417,18.868,541059.0
2022-03-21,19.354,19.486,18.417,18.868,541059.0
2022-03-22,18.956,19.089,18.735,18.903,283352.0
2022-03-23,18.912,19.053,18.346,18.496,312645.0
2022-03-24,18.496,18.912,18.496,18.558,334946.0
2022-03-25,18.664,18.876,18.541,18.656,35497.0
2022-03-26,18.664,18.876,18.541,18.656,35497.0
2022-03-27,18.664,18.876,18.541,18.656,35497.0
2022-03-28,18.77,19.0,18.611,18.744,87058.0
2022-03-29,18.673,19.0,18.638,18.656,180718.0
2022-03-30,18.638,18.823,18.558,18.567,133798.0
2022-03-31,18.558,19.0,18.558,18.638,29962.0
2022-04-01,18.647,19.0,18.629,18.797,149051.0
2022-04-02,18.647,19.0,18.629,18.797,149051.0
2022-04-03,18.647,19.0,18.629,18.797,149051.0
2022-04-04,18.929,18.974,18.753,18.797,22667.0
2022-04-05,18.744,19.071,18.249,18.983,334880.0
2022-04-06,19.0,19.301,18.921,19.044,38042.0
2022-04-07,19.265,19.265,19.159,19.177,10998.0
2022-04-08,19.168,19.177,18.885,19.089,13756.0
2022-04-09,19.168,19.177,18.885,19.089,13756.0
2022-04-10,19.168,19.177,18.885,19.089,13756.0
2022-04-11,19.23,19.283,19.0,19.0,2533.0
2022-04-12,19.0,19.0,18.991,19.0,7426.0
2022-04-13,18.974,19.0,18.815,18.983,8805.0
2022-04-14,18.974,19.0,18.815,18.983,8805.0
2022-04-15,18.974,19.0,18.815,18.983,8805.0
2022-04-16,18.974,19.0,18.815,18.983,8805.0
2022-04-17,18.974,19.0,18.815,18.983,8805.0
2022-04-18,19.0,19.0,18.691,19.0,27748.0
2022-04-19,18.691,19.15,18.691,19.0,156734.0
2022-04-20,19.027,19.027,19.027,19.027,407.0
2022-04-21,19.0,19.486,18.647,19.133,67681.0
2022-04-22,19.177,19.177,18.983,19.106,16013.0
2022-04-23,19.177,19.177,18.983,19.106,16013.0
2022-04-24,19.177,19.177,18.983,19.106,16013.0
2022-04-25,19.221,19.221,19.018,19.221,11036.0
2022-04-26,19.0,19.363,19.0,19.248,4199.0
2022-04-27,19.186,19.221,19.186,19.221,5124.0
2022-04-28,19.221,19.433,19.0,19.309,116173.0
2022-04-29,19.38,19.548,19.292,19.336,38616.0
2022-04-30,19.38,19.548,19.292,19.336,38616.0
2022-05-01,19.38,19.548,19.292,19.336,38616.0
2022-05-02,19.018,19.265,18.762,19.186,19859.0
2022-05-03,19.186,19.265,18.762,18.832,23903.0
2022-05-04,18.806,19.186,18.779,19.009,56710.0
2022-05-05,18.815,19.221,18.806,18.929,46041.0
2022-05-06,18.876,18.876,18.823,18.823,3417.0
2022-05-07,18.876,18.876,18.823,18.823,3417.0
2022-05-08,18.876,18.876,18.823,18.823,3417.0
2022-05-09,18.832,19.601,18.832,19.23,117729.0
2022-05-10,19.221,19.46,18.956,18.956,5091.0
2022-05-11,18.956,19.089,18.956,19.089,7315.0
2022-05-12,19.018,19.08,18.779,19.062,14890.0
2022-05-13,18.691,19.044,18.691,18.938,11886.0
2022-05-14,18.691,19.044,18.691,18.938,11886.0
2022-05-15,18.691,19.044,18.691,18.938,11886.0
2022-05-16,18.664,19.027,18.664,18.709,60202.0
2022-05-17,18.991,19.345,18.558,18.638,130147.0
2022-05-18,18.638,19.168,18.638,18.823,45529.0
2022-05-19,18.726,19.133,18.717,18.876,52709.0
2022-05-20,18.876,19.451,18.832,19.345,29115.0
2022-05-21,18.876,19.451,18.832,19.345,29115.0
2022-05-22,18.876,19.451,18.832,19.345,29115.0
2022-05-23,18.85,19.089,18.85,19.044,63803.0
2022-05-24,19.0,19.0,18.868,18.868,16941.0
2022-05-25,18.876,19.177,18.841,19.142,23435.0
2022-05-26,19.442,19.53,18.868,19.504,12044.0
2022-05-27,19.389,19.389,18.956,19.203,27334.0
2022-05-28,19.389,19.389,18.956,19.203,27334.0
2022-05-29,19.389,19.389,18.956,19.203,27334.0
2022-05-30,18.956,19.177,18.956,19.106,3339.0
2022-05-31,19.097,19.354,18.806,19.248,117170.0
2022-06-01,18.956,19.301,18.868,19.142,21002.0
2022-06-02,18.965,19.133,18.744,19.106,126065.0
2022-06-03,19.089,19.106,19.062,19.106,3278.0
2022-06-04,19.089,19.106,19.062,19.106,3278.0
2022-06-05,19.089,19.106,19.062,19.106,3278.0
2022-06-06,19.106,19.106,18.938,18.983,1677.0
2022-06-07,18.868,18.991,18.868,18.991,3823.0
2022-06-08,19.0,19.0,18.921,18.938,1069114.0
2022-06-09,19.133,19.177,19.133,19.159,453.0
2022-06-10,19.089,19.256,18.983,19.089,27971.0
2022-06-11,19.089,19.256,18.983,19.089,27971.0
2022-06-12,19.089,19.256,18.983,19.089,27971.0
2022-06-13,19.177,19.698,18.947,19.557,32561.0
2022-06-14,19.177,20.317,19.089,19.389,35182.0
2022-06-15,19.15,19.654,18.991,19.301,21088.0
2022-06-16,18.983,19.309,18.983,19.177,8687.0
2022-06-17,19.044,19.248,18.629,18.762,144007.0
2022-06-18,19.044,19.248,18.629,18.762,144007.0
2022-06-19,19.044,19.248,18.629,18.762,144007.0
2022-06-20,18.823,19.619,18.823,19.522,7400.0
2022-06-21,19.354,19.522,19.071,19.363,95280.0
2022-06-22,19.159,19.309,19.133,19.159,16800.0
2022-06-23,19.442,19.919,19.133,19.53,20505.0
2022-06-24,20.454,20.454,19.608,19.758,49748.0
2022-06-25,20.454,20.454,19.608,19.758,49748.0
2022-06-26,20.454,20.454,19.608,19.758,49748.0
2022-06-27,19.767,19.767,19.26,19.608,26808.0
2022-06-28,19.57,19.589,19.278,19.382,11427.0
2022-06-29,19.523,19.56,19.26,19.457,27342.0
2022-06-30,19.513,19.513,18.987,19.297,14040.0
2022-07-01,19.278,19.372,18.893,19.335,9724.0
2022-07-02,19.278,19.372,18.893,19.335,9724.0
2022-07-03,19.278,19.372,18.893,19.335,9724.0
2022-07-04,19.363,19.363,19.015,19.354,1392.0
2022-07-05,19.325,19.466,19.09,19.335,13468.0
2022-07-06,19.438,19.438,18.789,18.865,10955.0
2022-07-07,18.855,19.466,18.423,18.78,40487.0
2022-07-08,18.517,18.752,18.517,18.752,1268.0
2022-07-09,18.517,18.752,18.517,18.752,1268.0
2022-07-10,18.517,18.752,18.517,18.752,1268.0
2022-07-11,18.62,18.771,18.3,18.752,19847.0
2022-07-12,18.752,18.752,18.056,18.554,52429.0
2022-07-13,18.554,18.554,18.15,18.517,2394.0
2022-07-14,18.093,18.705,18.037,18.056,52737.0
2022-07-15,18.338,18.921,18.338,18.855,161468.0
2022-07-16,18.338,18.921,18.338,18.855,161468.0
2022-07-17,18.338,18.921,18.338,18.855,161468.0
2022-07-18,18.902,19.09,18.902,19.043,93589.0
2022-07-19,18.874,18.893,18.507,18.865,15188.0
2022-07-20,18.338,18.865,18.338,18.771,6153.0
2022-07-21,18.808,18.818,18.253,18.357,4547.0
2022-07-22,18.799,20.501,18.432,20.36,155717.0
2022-07-23,18.799,20.501,18.432,20.36,155717.0
2022-07-24,18.799,20.501,18.432,20.36,155717.0
2022-07-25,20.595,20.595,20.313,20.567,6679.0
2022-07-26,20.98,21.23,20.5,21.05,37636.0
2022-07-27,21.41,21.5,20.4,21.43,25779.0
2022-07-28,21.43,21.43,20.5,20.93,54238.0
2022-07-29,21.29,21.74,21.11,21.62,160342.0
2022-07-30,21.29,21.74,21.11,21.62,160342.0
2022-07-31,21.29,21.74,21.11,21.62,160342.0
2022-08-01,21.26,21.72,21.25,21.71,72983.0
2022-08-02,21.54,22.0,20.95,21.99,73780.0
2022-08-03,21.29,22.0,21.29,21.78,67184.0
2022-08-04,21.82,21.9,21.73,21.83,14551.0
2022-08-05,21.54,21.98,21.25,21.98,28786.0
2022-08-06,21.54,21.98,21.25,21.98,28786.0
2022-08-07,21.54,21.98,21.25,21.98,28786.0
2022-08-08,21.64,22.0,21.64,21.84,8317.0
2022-08-09,21.63,21.95,21.3,21.36,12779.0
2022-08-10,21.32,21.61,21.3,21.4,37063.0
2022-08-11,21.4,21.86,20.9,21.16,34649.0
2022-08-12,21.03,21.25,20.57,21.19,53735.0
2022-08-13,21.03,21.25,20.57,21.19,53735.0
2022-08-14,21.03,21.25,20.57,21.19,53735.0
2022-08-15,21.3,21.99,21.3,21.53,21431.0
2022-08-16,21.52,21.6,21.16,21.25,13759.0
2022-08-17,21.6,21.6,21.12,21.34,6370.0
2022-08-18,21.12,21.13,20.96,21.0,11272.0
2022-08-19,20.96,21.29,20.96,20.96,4468.0
2022-08-20,20.96,21.29,20.96,20.96,4468.0
2022-08-21,20.96,21.29,20.96,20.96,4468.0
2022-08-22,21.19,21.86,21.19,21.66,22282.0
2022-08-23,21.75,21.75,21.75,21.75,3462.0
2022-08-24,21.26,21.26,21.26,21.26,778.0
2022-08-25,21.17,21.7,21.14,21.38,23604.0
2022-08-26,21.27,21.8,21.12,21.12,55630.0
2022-08-27,21.27,21.8,21.12,21.12,55630.0
2022-08-28,21.27,21.8,21.12,21.12,55630.0
2022-08-29,21.11,21.64,21.1,21.47,17980.0
2022-08-30,21.27,22.0,20.7,21.82,45220.0
2022-08-31,21.53,22.0,21.35,21.89,23776.0
2022-09-01,21.35,22.3,21.35,22.1,60378.0
2022-09-02,21.85,22.13,21.35,21.73,60472.0
2022-09-03,21.85,22.13,21.35,21.73,60472.0
2022-09-04,21.85,22.13,21.35,21.73,60472.0
2022-09-05,21.38,21.38,21.38,21.38,656.0
2022-09-06,21.69,21.85,21.33,21.83,43408.0
2022-09-07,21.51,21.51,21.51,21.51,425.0
2022-09-08,21.58,21.58,21.22,21.35,39068.0
2022-09-09,21.49,21.79,21.16,21.79,73395.0
2022-09-10,21.49,21.79,21.16,21.79,73395.0
2022-09-11,21.49,21.79,21.16,21.79,73395.0
2022-09-12,21.78,21.9,21.51,21.9,21669.0
2022-09-13,21.85,21.9,21.54,21.62,17246.0
2022-09-14,21.78,21.9,21.44,21.56,15394.0
2022-09-15,21.85,21.85,21.28,21.36,25990.0
2022-09-16,21.85,21.85,21.28,21.36,25990.0
2022-09-17,21.85,21.85,21.28,21.36,25990.0
2022-09-18,21.85,21.85,21.28,21.36,25990.0
2022-09-19,21.25,21.27,21.15,21.15,5923.0
2022-09-20,21.64,21.64,21.23,21.39,844.0
2022-09-21,21.23,21.39,20.95,21.17,11165.0
2022-09-22,21.17,21.17,20.7,20.73,36081.0
2022-09-23,20.73,21.2,20.02,20.59,322174.0
2022-09-24,20.73,21.2,20.02,20.59,322174.0
2022-09-25,20.73,21.2,20.02,20.59,322174.0
2022-09-26,20.2,20.6,19.8,20.3,36481.0
2022-09-27,20.36,20.56,20.3,20.3,11276.0
2022-09-28,20.3,20.3,20.3,20.3,118.0
2022-09-29,20.3,20.3,20.3,20.3,201.0
2022-09-30,20.0,20.1,20.0,20.05,7249.0
2022-10-01,20.0,20.1,20.0,20.05,7249.0
2022-10-02,20.0,20.1,20.0,20.05,7249.0
2022-10-03,20.43,21.3,20.43,21.3,9262.0
2022-10-04,21.3,21.4,21.3,21.4,1983.0
2022-10-05,21.3,21.4,21.16,21.4,17670.0
2022-10-06,21.4,21.45,21.0,21.0,9598.0
2022-10-07,20.71,21.3,20.5,21.2,1466.0
2022-10-08,20.71,21.3,20.5,21.2,1466.0
2022-10-09,20.71,21.3,20.5,21.2,1466.0
2022-10-10,21.2,21.2,21.2,21.2,87.0
2022-10-11,21.2,21.2,21.2,21.2,150.0
2022-10-12,21.2,21.2,21.2,21.2,52.0
2022-10-13,21.19,21.45,21.0,21.22,10952.0
2022-10-14,21.46,22.0,20.82,21.53,15736.0
2022-10-15,21.46,22.0,20.82,21.53,15736.0
2022-10-16,21.46,22.0,20.82,21.53,15736.0
2022-10-17,21.77,22.15,21.35,21.35,6691.0
2022-10-18,21.77,22.0,21.2,21.2,5134.0
2022-10-19,21.08,21.8,20.9,21.34,16585.0
2022-10-20,21.53,21.8,20.9,21.61,5597.0
2022-10-21,21.8,23.5,21.8,22.79,101830.0
2022-10-22,21.8,23.5,21.8,22.79,101830.0
2022-10-23,21.8,23.5,21.8,22.79,101830.0
2022-10-24,22.8,23.4,22.7,22.99,25160.0
2022-10-25,23.0,23.4,22.75,23.23,24856.0
2022-10-26,23.2,23.25,22.1,22.1,11831.0
2022-10-27,23.2,23.2,22.5,22.92,12236.0
2022-10-28,22.92,23.1,22.46,23.1,7988.0
2022-10-29,22.92,23.1,22.46,23.1,7988.0
2022-10-30,22.92,23.1,22.46,23.1,7988.0
2022-10-31,23.02,23.02,22.63,22.8,8400.0
2022-11-01,23.0,23.42,22.15,22.21,15602.0
2022-11-02,23.0,23.42,22.15,22.21,15602.0
2022-11-03,23.0,23.26,22.2,22.27,17123.0
2022-11-04,22.83,22.83,21.17,22.3,43116.0
2022-11-05,22.83,22.83,21.17,22.3,43116.0
2022-11-06,22.83,22.83,21.17,22.3,43116.0
2022-11-07,22.29,22.29,21.55,22.0,56269.0
2022-11-08,21.76,22.26,21.68,21.77,106064.0
2022-11-09,21.77,21.92,21.77,21.92,1395.0
2022-11-10,21.9,22.05,21.9,22.05,915.0
2022-11-11,22.25,22.51,22.05,22.51,4520.0
2022-11-12,22.25,22.51,22.05,22.51,4520.0
2022-11-13,22.25,22.51,22.05,22.51,4520.0
2022-11-14,21.81,22.59,21.81,22.59,1300.0
2022-11-15,22.55,23.46,22.39,23.32,307495.0
2022-11-16,23.2,23.4,22.92,23.4,3747.0
2022-11-17,23.4,23.4,22.86,22.99,59770.0
2022-11-18,23.42,23.77,23.01,23.02,55219.0
2022-11-19,23.42,23.77,23.01,23.02,55219.0
2022-11-20,23.42,23.77,23.01,23.02,55219.0
2022-11-21,23.42,23.77,23.01,23.02,55219.0
2022-11-22,23.02,23.25,23.0,23.25,35284.0
2022-11-23,23.25,23.5,23.0,23.21,62839.0
2022-11-24,23.39,23.39,23.39,23.39,277.0
2022-11-25,22.55,23.39,22.55,23.39,345.0
2022-11-26,22.55,23.39,22.55,23.39,345.0
2022-11-27,22.55,23.39,22.55,23.39,345.0
2022-11-28,22.66,23.1,22.66,23.1,10886.0
2022-11-29,23.1,23.1,23.1,23.1,139.0
2022-11-30,23.5,23.5,23.0,23.06,11960.0
2022-12-01,23.18,23.18,22.25,22.25,5325.0
2022-12-02,22.25,23.2,22.25,23.03,16279.0
2022-12-03,22.25,23.2,22.25,23.03,16279.0
2022-12-04,22.25,23.2,22.25,23.03,16279.0
2022-12-05,22.56,22.9,22.32,22.51,23384.0
2022-12-06,22.52,22.52,22.51,22.51,529.0
2022-12-07,22.49,22.49,22.45,22.45,4329.0
2022-12-08,22.66,23.0,22.48,22.48,1460.0
2022-12-09,22.71,23.05,22.47,23.05,16733.0
2022-12-10,22.71,23.05,22.47,23.05,16733.0
2022-12-11,22.71,23.05,22.47,23.05,16733.0
2022-12-12,22.71,23.05,22.47,23.05,16733.0
2022-12-13,23.24,23.5,22.4,22.98,69964.0
2022-12-14,22.6,23.25,22.25,23.13,66282.0
2022-12-15,23.39,23.48,22.3,23.37,74797.0
2022-12-16,23.46,23.53,22.6,23.43,36475.0
2022-12-17,23.46,23.53,22.6,23.43,36475.0
2022-12-18,23.46,23.53,22.6,23.43,36475.0
2022-12-19,23.51,23.64,22.97,23.4,79683.0
2022-12-20,23.43,23.44,22.81,23.21,25691.0
2022-12-21,23.55,23.55,23.1,23.34,32191.0
2022-12-22,23.07,23.1,23.0,23.1,5402.0
2022-12-23,23.06,23.55,23.06,23.49,15144.0
2022-12-24,23.06,23.55,23.06,23.49,15144.0
2022-12-25,23.06,23.55,23.06,23.49,15144.0
2022-12-26,23.0,23.0,23.0,23.0,291.0
2022-12-27,23.01,23.2,23.01,23.03,9623.0
2022-12-28,23.35,23.39,23.03,23.03,1357.0
2022-12-29,23.03,23.13,22.7,22.99,4241.0
2022-12-30,23.1,23.49,22.99,22.99,315.0
2022-12-31,23.1,23.49,22.99,22.99,315.0
2023-01-01,23.1,23.49,22.99,22.99,315.0
2023-01-02,23.05,23.05,23.05,23.05,297.0
2023-01-03,23.4,23.4,22.35,22.84,23790.0
2023-01-04,22.85,22.99,22.49,22.93,14178.0
2023-01-05,22.93,22.93,22.93,22.93,87.0
2023-01-06,22.9,23.19,22.66,22.66,13285.0
2023-01-07,22.9,23.19,22.66,22.66,13285.0
2023-01-08,22.9,23.19,22.66,22.66,13285.0
2023-01-09,22.75,22.91,22.75,22.78,5019.0
2023-01-10,22.6,23.0,22.6,23.0,1692.0
2023-01-11,23.0,23.0,23.0,23.0,15.0
2023-01-12,23.03,23.03,23.0,23.0,532.0
2023-01-13,23.2,23.2,23.0,23.0,921.0
2023-01-14,23.2,23.2,23.0,23.0,921.0
2023-01-15,23.2,23.2,23.0,23.0,921.0
2023-01-16,23.08,23.08,23.0,23.0,1523.0
2023-01-17,23.1,23.1,23.0,23.1,4834.0
2023-01-18,23.1,23.3,23.1,23.3,3944.0
2023-01-19,23.31,24.0,23.24,23.72,60793.0
2023-01-20,23.75,23.75,23.34,23.55,4200.0
2023-01-21,23.75,23.75,23.34,23.55,4200.0
2023-01-22,23.75,23.75,23.34,23.55,4200.0
2023-01-23,23.6,23.6,23.6,23.6,9561.0
2023-01-24,23.45,23.45,23.45,23.45,1365.0
