,POONAWAL IN Equity,POONAWAL IN Equity,POONAWAL IN Equity,POONAWAL IN Equity,POONAWAL IN Equity
2022-09-11,302.06,310.67,300.08,302.3,5237821.0
2022-09-12,304.78,307.41,298.94,300.32,2973611.0
2022-09-13,301.31,306.81,297.3,298.59,2516221.0
2022-09-14,291.51,301.07,291.26,293.69,4168619.0
2022-09-15,295.97,313.55,295.97,311.76,11425577.0
2022-09-16,313.2,326.62,307.01,310.57,17617322.0
2022-09-17,313.2,326.62,307.01,310.57,17617322.0
2022-09-18,313.2,326.62,307.01,310.57,17617322.0
2022-09-19,312.65,326.77,311.17,322.76,12460202.0
2022-09-20,324.79,330.48,318.2,319.93,6220543.0
2022-09-21,322.66,323.8,313.0,316.37,4483185.0
2022-09-22,316.62,320.38,309.14,314.59,4134850.0
2022-09-23,314.93,316.22,299.33,303.39,5429762.0
2022-09-24,314.93,316.22,299.33,303.39,5429762.0
2022-09-25,314.93,316.22,299.33,303.39,5429762.0
2022-09-26,299.68,299.68,280.81,282.45,6006396.0
2022-09-27,282.25,293.64,278.34,287.75,5011847.0
2022-09-28,285.22,292.55,281.26,286.81,3169174.0
2022-09-29,290.97,296.12,283.69,290.02,4332435.0
2022-09-30,292.1,305.08,289.48,302.85,4890173.0
2022-10-01,292.1,305.08,289.48,302.85,4890173.0
2022-10-02,292.1,305.08,289.48,302.85,4890173.0
2022-10-03,305.03,313.94,299.09,303.59,5857868.0
2022-10-04,309.04,315.33,305.62,312.8,4456367.0
2022-10-05,309.04,315.33,305.62,312.8,4456367.0
2022-10-06,321.77,325.83,317.85,318.94,6420490.0
2022-10-07,319.44,329.69,318.15,326.92,5784656.0
2022-10-08,319.44,329.69,318.15,326.92,5784656.0
2022-10-09,319.44,329.69,318.15,326.92,5784656.0
2022-10-10,323.35,326.27,319.19,322.56,4063315.0
2022-10-11,323.8,334.74,321.86,323.3,10264592.0
2022-10-12,325.08,328.1,317.85,326.12,4505894.0
2022-10-13,324.84,327.61,314.54,318.5,3090370.0
2022-10-14,324.24,326.07,315.43,319.88,3302278.0
2022-10-15,324.24,326.07,315.43,319.88,3302278.0
2022-10-16,324.24,326.07,315.43,319.88,3302278.0
2022-10-17,320.87,324.09,318.4,321.57,2920097.0
2022-10-18,323.1,331.47,322.41,324.54,3700567.0
2022-10-19,324.88,334.44,324.54,331.03,7370439.0
2022-10-20,330.28,333.45,325.88,327.81,3394131.0
2022-10-21,329.69,330.23,309.98,312.75,6471629.0
2022-10-22,329.69,330.23,309.98,312.75,6471629.0
2022-10-23,329.69,330.23,309.98,312.75,6471629.0
2022-10-24,318.4,319.39,313.3,315.92,1384652.0
2022-10-25,315.03,316.71,303.89,310.28,3958368.0
2022-10-26,315.03,316.71,303.89,310.28,3958368.0
2022-10-27,314.34,315.92,305.72,306.91,2886889.0
2022-10-28,308.99,311.66,303.39,306.91,2042866.0
2022-10-29,308.99,311.66,303.39,306.91,2042866.0
2022-10-30,308.99,311.66,303.39,306.91,2042866.0
2022-10-31,308.0,314.83,308.0,311.37,2281189.0
2022-11-01,312.41,314.93,310.08,313.45,1836028.0
2022-11-02,314.19,314.98,308.45,309.83,1996666.0
2022-11-03,308.0,310.67,302.45,303.74,2621008.0
2022-11-04,304.19,313.64,302.4,311.07,2872131.0
2022-11-05,304.19,313.64,302.4,311.07,2872131.0
2022-11-06,304.19,313.64,302.4,311.07,2872131.0
2022-11-07,313.89,313.89,306.41,307.95,1816031.0
2022-11-08,313.89,313.89,306.41,307.95,1816031.0
2022-11-09,308.05,322.66,306.56,316.27,5616838.0
2022-11-10,314.93,319.34,307.11,311.96,2586568.0
2022-11-11,314.04,318.65,310.13,311.22,3113884.0
2022-11-12,314.04,318.65,310.13,311.22,3113884.0
2022-11-13,314.04,318.65,310.13,311.22,3113884.0
2022-11-14,312.46,313.69,306.37,308.35,1479028.0
2022-11-15,307.21,311.81,307.16,308.94,1279067.0
2022-11-16,308.05,313.84,301.12,303.84,2689193.0
2022-11-17,302.06,311.96,301.07,309.68,2595288.0
2022-11-18,309.98,310.43,304.58,305.38,1589528.0
2022-11-19,309.98,310.43,304.58,305.38,1589528.0
2022-11-20,309.98,310.43,304.58,305.38,1589528.0
2022-11-21,305.03,306.02,301.56,302.9,1193820.0
2022-11-22,302.95,310.48,302.06,309.19,2004783.0
2022-11-23,309.58,318.4,307.11,308.4,5261824.0
2022-11-24,309.53,311.71,304.53,306.37,2012228.0
2022-11-25,309.68,311.81,306.51,308.89,1632269.0
2022-11-26,309.68,311.81,306.51,308.89,1632269.0
2022-11-27,309.68,311.81,306.51,308.89,1632269.0
2022-11-28,307.41,316.52,307.41,311.91,2752759.0
2022-11-29,312.06,316.37,308.89,310.28,2091157.0
2022-11-30,309.09,311.91,307.16,308.05,1713275.0
2022-12-01,310.18,311.47,303.15,304.48,2245780.0
2022-12-02,306.96,307.01,302.5,304.88,2237245.0
2022-12-03,306.96,307.01,302.5,304.88,2237245.0
2022-12-04,306.96,307.01,302.5,304.88,2237245.0
2022-12-05,305.42,306.56,302.26,302.75,1650605.0
2022-12-06,302.7,305.42,294.58,295.77,2852803.0
2022-12-07,296.12,299.98,289.03,290.87,2791651.0
2022-12-08,292.35,299.98,290.17,291.16,4618929.0
2022-12-09,293.19,306.02,292.35,296.66,12025841.0
2022-12-10,293.19,306.02,292.35,296.66,12025841.0
2022-12-11,293.19,306.02,292.35,296.66,12025841.0
2022-12-12,298.99,306.51,296.02,304.34,4723324.0
2022-12-13,305.87,306.51,298.15,300.47,3152381.0
2022-12-14,302.95,305.82,297.4,299.14,3044600.0
2022-12-15,304.53,305.03,283.29,285.91,8669739.0
2022-12-16,284.53,290.57,281.26,286.06,3611337.0
2022-12-17,284.53,290.57,281.26,286.06,3611337.0
2022-12-18,284.53,290.57,281.26,286.06,3611337.0
2022-12-19,287.2,288.59,283.34,284.43,1630114.0
2022-12-20,286.66,290.72,284.23,286.81,2091861.0
2022-12-21,288.19,289.08,269.67,271.55,3178423.0
2022-12-22,272.35,276.06,261.06,262.59,3425390.0
2022-12-23,261.4,261.4,240.66,243.73,5292784.0
2022-12-24,261.4,261.4,240.66,243.73,5292784.0
2022-12-25,261.4,261.4,240.66,243.73,5292784.0
2022-12-26,247.59,281.56,245.61,277.74,11765288.0
2022-12-27,279.97,290.82,275.47,289.38,5851508.0
2022-12-28,288.79,301.86,287.4,299.48,6809668.0
2022-12-29,300.08,305.57,297.11,303.74,5865323.0
2022-12-30,305.97,307.9,302.3,305.33,4508490.0
2022-12-31,305.97,307.9,302.3,305.33,4508490.0
2023-01-01,305.97,307.9,302.3,305.33,4508490.0
2023-01-02,304.04,305.97,297.85,300.52,3120848.0
2023-01-03,301.07,305.03,297.11,300.92,2664853.0
2023-01-04,300.82,301.56,293.0,295.47,1969430.0
2023-01-05,295.67,299.53,288.39,289.93,2406694.0
2023-01-06,290.97,292.15,282.35,286.46,1742156.0
2023-01-07,290.97,292.15,282.35,286.46,1742156.0
2023-01-08,290.97,292.15,282.35,286.46,1742156.0
2023-01-09,289.18,293.54,286.71,289.58,1292111.0
2023-01-10,294.98,294.98,284.87,287.7,1207066.0
2023-01-11,287.25,293.44,284.87,292.3,1523367.0
2023-01-12,293.14,293.54,285.02,286.36,1239274.0
2023-01-13,286.46,288.54,283.88,285.27,1389999.0
2023-01-14,286.46,288.54,283.88,285.27,1389999.0
2023-01-15,286.46,288.54,283.88,285.27,1389999.0
2023-01-16,285.42,288.04,284.23,284.92,934347.0
2023-01-17,283.98,294.38,282.35,290.77,2589899.0
2023-01-18,291.66,301.96,289.28,298.44,4313764.0
2023-01-19,296.12,301.91,293.84,296.02,2236077.0
2023-01-20,296.12,297.2,287.2,289.03,1431225.0
2023-01-21,296.12,297.2,287.2,289.03,1431225.0
2023-01-22,296.12,297.2,287.2,289.03,1431225.0
2023-01-23,289.23,293.54,286.31,287.99,1067985.0
2023-01-24,297.11,307.41,296.71,299.48,12079168.0
2023-01-25,300.57,300.57,293.14,296.12,2939307.0
2023-01-26,300.57,300.57,293.14,296.12,2939307.0
2023-01-27,296.16,297.85,278.98,283.09,3245107.0
2023-01-28,296.16,297.85,278.98,283.09,3245107.0
2023-01-29,296.16,297.85,278.98,283.09,3245107.0
2023-01-30,287.05,290.97,282.2,286.41,2015194.0
2023-01-31,285.27,297.11,284.38,294.53,2083888.0
2023-02-01,299.88,300.08,279.38,287.25,2887405.0
2023-02-02,293.89,293.89,284.23,288.34,1641572.0
2023-02-03,285.72,290.42,278.29,287.85,2035757.0
2023-02-04,285.72,290.42,278.29,287.85,2035757.0
2023-02-05,285.72,290.42,278.29,287.85,2035757.0
2023-02-06,287.75,290.62,285.87,289.23,892734.0
2023-02-07,289.43,301.27,288.34,297.7,3271514.0
2023-02-08,299.09,303.05,295.97,298.34,2463110.0
2023-02-09,298.19,302.7,297.6,299.38,1734511.0
2023-02-10,299.33,300.62,294.73,297.95,1071974.0
2023-02-11,299.33,300.62,294.73,297.95,1071974.0
2023-02-12,299.33,300.62,294.73,297.95,1071974.0
2023-02-13,298.1,302.06,297.35,299.23,1977755.0
2023-02-14,299.48,311.96,297.75,309.68,6907576.0
2023-02-15,310.97,314.83,308.2,312.06,3305614.0
2023-02-16,312.95,319.88,309.04,318.15,4349296.0
2023-02-17,314.93,320.18,310.18,311.27,2138426.0
2023-02-18,314.93,320.18,310.18,311.27,2138426.0
2023-02-19,314.93,320.18,310.18,311.27,2138426.0
2023-02-20,311.96,316.52,307.5,308.99,1896664.0
2023-02-21,310.33,314.83,304.24,305.47,2131120.0
2023-02-22,304.14,307.8,292.3,294.23,2295121.0
2023-02-23,296.66,298.99,291.31,296.16,1828616.0
2023-02-24,297.11,300.32,290.57,291.86,1463640.0
2023-02-25,297.11,300.32,290.57,291.86,1463640.0
2023-02-26,297.11,300.32,290.57,291.86,1463640.0
2023-02-27,292.15,292.25,286.26,288.89,1072807.0
2023-02-28,289.63,290.17,283.79,286.31,1149850.0
2023-03-01,287.4,292.01,286.26,289.28,1580095.0
2023-03-02,288.74,290.57,284.23,285.96,928584.0
2023-03-03,289.53,293.59,287.5,288.79,1628722.0
2023-03-04,289.53,293.59,287.5,288.79,1628722.0
2023-03-05,289.53,293.59,287.5,288.79,1628722.0
2023-03-06,287.4,295.82,287.4,294.43,1797261.0
2023-03-07,287.4,295.82,287.4,294.43,1797261.0
2023-03-08,292.01,293.34,290.17,291.81,978309.0
2023-03-09,292.4,297.11,291.16,295.37,1719299.0
2023-03-10,295.03,299.88,291.11,292.5,2035617.0
2023-03-11,295.03,299.88,291.11,292.5,2035617.0
2023-03-12,295.03,299.88,291.11,292.5,2035617.0
2023-03-13,292.15,293.44,282.15,283.09,1499217.0
2023-03-14,284.53,286.26,278.54,279.97,1143564.0
2023-03-15,282.94,284.83,272.35,276.95,981138.0
2023-03-16,275.37,280.86,272.35,278.59,1344906.0
2023-03-17,280.37,285.77,280.37,284.63,1459119.0
2023-03-18,280.37,285.77,280.37,284.63,1459119.0
2023-03-19,280.37,285.77,280.37,284.63,1459119.0
2023-03-20,284.63,284.63,271.9,273.04,1706634.0
2023-03-21,274.43,279.72,274.43,278.39,946929.0
2023-03-22,277.35,285.02,277.35,282.45,1201696.0
2023-03-23,283.04,284.97,281.46,283.39,1133457.0
2023-03-24,282.3,285.12,274.33,276.41,1493822.0
2023-03-25,282.3,285.12,274.33,276.41,1493822.0
2023-03-26,282.3,285.12,274.33,276.41,1493822.0
2023-03-27,277.35,279.48,271.31,272.99,1562440.0
2023-03-28,273.39,281.76,272.2,279.68,1521144.0
2023-03-29,279.33,287.94,276.85,285.77,2131250.0
2023-03-30,279.33,287.94,276.85,285.77,2131250.0
2023-03-31,289.63,291.16,285.82,289.68,1730611.0
2023-04-01,289.63,291.16,285.82,289.68,1730611.0
2023-04-02,289.63,291.16,285.82,289.68,1730611.0
2023-04-03,291.16,292.4,284.68,288.34,1444260.0
2023-04-04,291.16,292.4,284.68,288.34,1444260.0
2023-04-05,292.2,299.58,287.2,288.24,3867144.0
2023-04-06,287.3,291.66,285.22,287.2,2143046.0
2023-04-07,287.3,291.66,285.22,287.2,2143046.0
2023-04-08,287.3,291.66,285.22,287.2,2143046.0
2023-04-09,287.3,291.66,285.22,287.2,2143046.0
2023-04-10,289.18,289.93,282.5,283.49,1279960.0
2023-04-11,284.38,289.28,284.38,286.36,1217040.0
2023-04-12,286.21,289.08,285.91,286.41,756486.0
2023-04-13,286.26,292.45,285.57,290.07,1849181.0
2023-04-14,286.26,292.45,285.57,290.07,1849181.0
2023-04-15,286.26,292.45,285.57,290.07,1849181.0
2023-04-16,286.26,292.45,285.57,290.07,1849181.0
2023-04-17,289.53,301.76,289.53,299.28,4252893.0
2023-04-18,301.07,309.39,299.78,306.41,5948894.0
2023-04-19,307.01,310.77,304.04,308.1,3479662.0
2023-04-20,308.0,313.94,308.0,309.19,4074206.0
2023-04-21,310.33,310.97,305.62,307.21,1688719.0
2023-04-22,310.33,310.97,305.62,307.21,1688719.0
2023-04-23,310.33,310.97,305.62,307.21,1688719.0
2023-04-24,308.99,313.3,307.85,312.06,1875516.0
2023-04-25,314.73,316.71,311.86,313.4,2507715.0
2023-04-26,313.5,318.7,303.1,304.93,7917457.0
2023-04-27,307.01,324.54,307.01,316.17,11706766.0
2023-04-28,317.41,323.6,314.93,320.03,3315415.0
2023-04-29,317.41,323.6,314.93,320.03,3315415.0
2023-04-30,317.41,323.6,314.93,320.03,3315415.0
2023-05-01,317.41,323.6,314.93,320.03,3315415.0
2023-05-02,320.68,324.49,316.32,319.34,2233164.0
2023-05-03,316.02,327.31,315.28,322.26,3725263.0
2023-05-04,323.8,331.67,322.26,327.66,4768405.0
2023-05-05,327.76,331.03,321.32,322.21,2352437.0
2023-05-06,327.76,331.03,321.32,322.21,2352437.0
2023-05-07,327.76,331.03,321.32,322.21,2352437.0
2023-05-08,323.2,326.52,320.38,323.1,1309778.0
2023-05-09,320.23,325.28,315.48,320.23,2464208.0
2023-05-10,320.87,322.71,316.57,320.03,1430214.0
2023-05-11,321.86,324.04,319.83,322.11,973857.0
2023-05-12,319.88,323.5,318.6,321.91,1048334.0
2023-05-13,319.88,323.5,318.6,321.91,1048334.0
2023-05-14,319.88,323.5,318.6,321.91,1048334.0
2023-05-15,323.85,334.44,321.12,327.11,4235447.0
2023-05-16,327.46,331.47,320.73,322.16,1452065.0
2023-05-17,320.92,329.19,318.05,325.38,1835149.0
2023-05-18,325.92,339.64,325.92,332.76,6343927.0
2023-05-19,336.47,337.12,326.07,331.32,2120288.0
2023-05-20,336.47,337.12,326.07,331.32,2120288.0
2023-05-21,336.47,337.12,326.07,331.32,2120288.0
2023-05-22,332.71,345.43,328.05,343.26,5077320.0
2023-05-23,345.98,350.68,339.69,343.11,4049518.0
2023-05-24,342.17,351.33,340.04,344.79,2898976.0
2023-05-25,345.58,347.71,341.67,343.55,1338577.0
2023-05-26,346.52,346.52,338.5,342.76,1808283.0
2023-05-27,346.52,346.52,338.5,342.76,1808283.0
2023-05-28,346.52,346.52,338.5,342.76,1808283.0
2023-05-29,343.65,346.28,332.26,337.56,1698525.0
2023-05-30,339.54,339.54,335.23,336.67,942195.0
2023-05-31,336.47,343.8,335.83,342.41,1384261.0
2023-06-01,342.71,344.15,339.2,340.43,865414.0
2023-06-02,340.43,345.83,340.43,343.7,1003909.0
2023-06-03,340.43,345.83,340.43,343.7,1003909.0
2023-06-04,340.43,345.83,340.43,343.7,1003909.0
2023-06-05,344.0,346.38,338.85,340.24,677566.0
2023-06-06,339.69,345.09,339.15,343.9,1097107.0
2023-06-07,341.72,349.54,340.73,345.78,1712310.0
2023-06-08,345.63,357.47,343.7,349.59,3517083.0
2023-06-09,350.54,352.37,340.28,342.02,1486951.0
2023-06-10,350.54,352.37,340.28,342.02,1486951.0
2023-06-11,350.54,352.37,340.28,342.02,1486951.0
2023-06-12,342.66,344.35,338.25,339.34,1021648.0
2023-06-13,339.69,346.43,339.59,344.35,1431463.0
2023-06-14,346.57,346.57,339.94,342.32,605427.0
2023-06-15,341.82,345.43,334.24,336.27,1375104.0
2023-06-16,336.77,342.66,336.77,341.67,1406399.0
2023-06-17,336.77,342.66,336.77,341.67,1406399.0
2023-06-18,336.77,342.66,336.77,341.67,1406399.0
2023-06-19,341.67,344.49,336.72,337.76,1332667.0
2023-06-20,337.71,341.62,336.72,337.86,966487.0
2023-06-21,337.96,362.67,337.96,346.52,10788928.0
2023-06-22,349.54,349.54,341.52,344.49,1468208.0
2023-06-23,344.49,345.29,335.83,337.61,1173329.0
2023-06-24,344.49,345.29,335.83,337.61,1173329.0
2023-06-25,344.49,345.29,335.83,337.61,1173329.0
2023-06-26,337.36,339.29,328.9,333.95,1087806.0
2023-06-27,334.24,339.99,334.24,338.01,921802.0
2023-06-28,338.95,343.65,337.71,341.57,1061551.0
2023-06-29,338.95,343.65,337.71,341.57,1061551.0
2023-06-30,341.67,344.25,335.53,337.61,1313304.0
2023-07-01,341.67,344.25,335.53,337.61,1313304.0
2023-07-02,341.67,344.25,335.53,337.61,1313304.0
2023-07-03,342.51,342.96,335.23,339.39,1308506.0
2023-07-04,339.29,356.33,339.29,355.29,7082798.0
2023-07-05,356.53,372.37,355.54,364.85,10592260.0
2023-07-06,367.37,371.38,357.22,358.51,2692212.0
2023-07-07,358.56,360.98,351.82,358.26,2108076.0
2023-07-08,358.56,360.98,351.82,358.26,2108076.0
2023-07-09,358.56,360.98,351.82,358.26,2108076.0
2023-07-10,358.16,362.47,354.15,359.4,1557201.0
2023-07-11,360.74,364.4,357.47,361.28,1276287.0
2023-07-12,361.43,368.41,358.61,364.65,2259196.0
2023-07-13,365.34,370.89,361.53,365.64,2196604.0
2023-07-14,370.0,370.34,363.56,365.44,1371756.0
2023-07-15,370.0,370.34,363.56,365.44,1371756.0
2023-07-16,370.0,370.34,363.56,365.44,1371756.0
2023-07-17,363.16,372.03,362.12,363.31,1495512.0
2023-07-18,368.39,370.88,361.37,369.43,2332054.0
2023-07-19,371.87,371.87,365.5,367.39,1074120.0
2023-07-20,370.23,374.41,362.96,370.98,1839964.0
2023-07-21,369.48,377.35,369.48,373.67,2318432.0
2023-07-22,369.48,377.35,369.48,373.67,2318432.0
2023-07-23,369.48,377.35,369.48,373.67,2318432.0
2023-07-24,376.41,383.38,363.96,366.9,4978020.0
2023-07-25,371.48,379.34,368.69,378.1,2726008.0
2023-07-26,379.39,383.33,375.41,376.75,1342209.0
2023-07-27,375.46,378.7,368.69,372.97,1635578.0
2023-07-28,373.42,382.28,371.63,379.89,1921256.0
2023-07-29,373.42,382.28,371.63,379.89,1921256.0
2023-07-30,373.42,382.28,371.63,379.89,1921256.0
2023-07-31,383.03,392.04,381.09,390.15,3300993.0
2023-08-01,390.0,399.91,389.4,393.93,2442431.0
2023-08-02,390.4,394.33,381.38,388.95,1877801.0
2023-08-03,389.3,420.62,389.3,416.49,11754544.0
2023-08-04,418.63,420.82,409.37,417.83,2419530.0
2023-08-05,418.63,420.82,409.37,417.83,2419530.0
2023-08-06,418.63,420.82,409.37,417.83,2419530.0
2023-08-07,420.17,436.1,418.33,433.31,5465173.0
2023-08-08,434.76,449.89,430.08,444.67,4329673.0
2023-08-09,446.11,449.1,431.72,436.15,2783227.0
2023-08-10,440.09,442.67,430.23,431.27,1508259.0
2023-08-11,431.02,443.62,429.98,435.16,1818958.0
2023-08-12,431.02,443.62,429.98,435.16,1818958.0
2023-08-13,431.02,443.62,429.98,435.16,1818958.0
2023-08-14,435.16,435.85,419.22,432.77,1795339.0
2023-08-15,435.16,435.85,419.22,432.77,1795339.0
2023-08-16,432.47,438.34,425.2,427.09,1794181.0
2023-08-17,425.75,433.86,425.3,426.94,1129467.0
2023-08-18,426.14,431.02,417.33,418.93,1422439.0
2023-08-19,426.14,431.02,417.33,418.93,1422439.0
2023-08-20,426.14,431.02,417.33,418.93,1422439.0
2023-08-21,419.12,426.54,415.04,418.63,1666513.0
2023-08-22,419.52,439.99,419.22,437.15,2491542.0
2023-08-23,438.19,444.12,430.18,433.07,2102176.0
2023-08-24,434.21,448.05,434.21,439.84,2279853.0
2023-08-25,442.08,442.08,426.0,428.93,1379462.0
2023-08-26,442.08,442.08,426.0,428.93,1379462.0
2023-08-27,442.08,442.08,426.0,428.93,1379462.0
2023-08-28,425.25,432.12,411.31,414.24,1801631.0
2023-08-29,417.53,423.01,407.42,408.87,2132830.0
2023-08-30,409.32,417.83,399.71,402.64,2218516.0
2023-08-31,402.69,416.24,402.69,415.09,2073792.0
2023-09-01,410.36,415.24,405.28,408.07,1557899.0
2023-09-02,410.36,415.24,405.28,408.07,1557899.0
2023-09-03,410.36,415.24,405.28,408.07,1557899.0
2023-09-04,404.34,408.72,398.61,400.8,3186794.0
2023-09-05,401.0,411.26,401.0,408.02,1679723.0
2023-09-06,408.07,409.42,394.08,396.57,2181232.0
2023-09-07,399.31,403.24,385.17,387.01,3897055.0
2023-09-08,390.05,393.93,386.96,388.3,2477242.0
2023-09-09,390.05,393.93,386.96,388.3,2477242.0
2023-09-10,390.05,393.93,386.96,388.3,2477242.0
2023-09-11,388.4,397.71,388.4,392.39,2074132.0
2023-09-12,394.03,395.72,373.97,375.41,3145762.0
2023-09-13,375.46,383.57,366.15,373.27,2699248.0
2023-09-14,379.79,385.22,375.41,380.29,1699706.0
2023-09-15,382.23,394.53,380.69,387.31,5920619.0
2023-09-16,382.23,394.53,380.69,387.31,5920619.0
2023-09-17,382.23,394.53,380.69,387.31,5920619.0
2023-09-18,386.91,388.5,374.41,376.55,2150724.0
2023-09-19,386.91,388.5,374.41,376.55,2150724.0
2023-09-20,376.31,380.49,371.87,374.51,1509649.0
2023-09-21,373.42,379.89,371.53,377.9,1151487.0
2023-09-22,378.45,380.74,370.43,371.73,1430696.0
2023-09-23,378.45,380.74,370.43,371.73,1430696.0
2023-09-24,378.45,380.74,370.43,371.73,1430696.0
2023-09-25,372.47,383.38,367.54,369.43,1255612.0
2023-09-26,373.17,381.48,372.52,376.55,1756141.0
2023-09-27,379.04,381.23,372.82,377.9,1685177.0
2023-09-28,380.84,380.84,372.92,373.77,636597.0
2023-09-29,374.91,383.28,374.91,378.7,1720634.0
2023-09-30,374.91,383.28,374.91,378.7,1720634.0
2023-10-01,374.91,383.28,374.91,378.7,1720634.0
2023-10-02,374.91,383.28,374.91,378.7,1720634.0
2023-10-03,378.4,383.28,375.66,380.39,1471416.0
2023-10-04,379.19,381.98,371.87,375.26,727194.0
2023-10-05,381.33,381.38,374.41,376.6,3024056.0
2023-10-06,378.4,390.64,378.4,387.31,3666073.0
2023-10-07,378.4,390.64,378.4,387.31,3666073.0
2023-10-08,378.4,390.64,378.4,387.31,3666073.0
2023-10-09,379.39,382.38,371.48,372.87,1701732.0
2023-10-10,372.72,379.34,371.53,373.87,1554087.0
2023-10-11,375.46,384.37,374.21,376.01,1897146.0
2023-10-12,376.36,382.33,372.52,373.37,1557807.0
2023-10-13,372.42,376.41,371.43,374.51,761962.0
2023-10-14,372.42,376.41,371.43,374.51,761962.0
2023-10-15,372.42,376.41,371.43,374.51,761962.0
2023-10-16,374.11,379.39,373.97,375.91,1100337.0
2023-10-17,376.16,379.39,374.41,376.5,974447.0
2023-10-18,377.85,378.4,372.42,373.57,943519.0
2023-10-19,372.42,377.8,370.58,376.06,1196839.0
2023-10-20,376.9,380.39,372.62,375.11,1312856.0
2023-10-21,376.9,380.39,372.62,375.11,1312856.0
2023-10-22,376.9,380.39,372.62,375.11,1312856.0
2023-10-23,380.89,383.33,345.19,348.97,4858511.0
2023-10-24,380.89,383.33,345.19,348.97,4858511.0
2023-10-25,355.49,365.25,349.52,353.95,3252105.0
2023-10-26,353.25,356.64,341.55,350.56,2469042.0
2023-10-27,354.2,361.87,354.2,358.38,2004542.0
2023-10-28,354.2,361.87,354.2,358.38,2004542.0
2023-10-29,354.2,361.87,354.2,358.38,2004542.0
2023-10-30,358.88,359.93,349.02,351.61,1321417.0
2023-10-31,358.48,358.48,349.72,351.31,909117.0
2023-11-01,352.95,355.29,347.48,351.46,1065358.0
2023-11-02,355.44,357.39,347.53,348.17,1314851.0
2023-11-03,350.91,352.9,334.88,346.23,5354157.0
2023-11-04,350.91,352.9,334.88,346.23,5354157.0
2023-11-05,350.91,352.9,334.88,346.23,5354157.0
2023-11-06,350.02,355.64,341.01,348.08,3855375.0
2023-11-07,349.42,365.35,348.52,361.32,5562452.0
2023-11-08,361.77,389.55,361.77,387.31,9266201.0
2023-11-09,385.37,390.05,378.55,383.87,4771479.0
2023-11-10,383.33,393.13,381.38,388.45,3962248.0
2023-11-11,383.33,393.13,381.38,388.45,3962248.0
2023-11-12,393.18,394.33,390.35,393.28,1348339.0
2023-11-13,392.98,394.18,386.76,392.04,2171609.0
2023-11-14,392.98,394.18,386.76,392.04,2171609.0
2023-11-15,393.28,397.47,389.75,391.04,4830844.0
2023-11-16,393.88,393.88,380.39,381.93,2684009.0
2023-11-17,371.18,372.07,363.76,369.58,7459410.0
2023-11-18,371.18,372.07,363.76,369.58,7459410.0
2023-11-19,371.18,372.07,363.76,369.58,7459410.0
2023-11-20,367.29,371.38,360.82,361.42,2589557.0
2023-11-21,361.47,367.59,356.74,358.88,2549734.0
2023-11-22,356.04,363.11,356.04,360.37,2327838.0
2023-11-23,360.77,365.65,359.58,363.51,943097.0
2023-11-24,364.11,365.15,354.65,356.44,1644151.0
2023-11-25,364.11,365.15,354.65,356.44,1644151.0
2023-11-26,364.11,365.15,354.65,356.44,1644151.0
2023-11-27,364.11,365.15,354.65,356.44,1644151.0
2023-11-28,356.54,366.1,356.54,362.36,2879607.0
2023-11-29,365.85,388.75,362.91,383.03,4818940.0
