,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity,NMDC IN Equity
2011-05-05,92.73,93.25,91.41,92.26,126896.0
2011-05-06,95.87,95.87,91.34,91.7,130034.0
2011-05-07,95.87,95.87,91.34,91.7,130034.0
2011-05-08,95.87,95.87,91.34,91.7,130034.0
2011-05-09,92.45,94.82,92.21,93.88,169676.0
2011-05-10,93.78,94.3,92.07,93.13,143092.0
2011-05-11,92.8,93.38,92.03,92.45,74292.0
2011-05-12,92.66,93.08,87.71,88.44,390634.0
2011-05-13,89.94,90.62,85.81,89.31,145945.0
2011-05-14,89.94,90.62,85.81,89.31,145945.0
2011-05-15,89.94,90.62,85.81,89.31,145945.0
2011-05-16,88.93,90.29,88.57,89.12,85197.0
2011-05-17,89.59,89.61,87.61,87.96,109078.0
2011-05-18,104.24,104.24,87.19,87.82,100230.0
2011-05-19,87.92,89.59,87.61,88.7,212077.0
2011-05-20,88.9,91.23,88.67,90.81,202196.0
2011-05-21,88.9,91.23,88.67,90.81,202196.0
2011-05-22,88.9,91.23,88.67,90.81,202196.0
2011-05-23,90.29,90.29,87.5,87.66,147452.0
2011-05-24,88.03,88.2,86.21,86.49,138967.0
2011-05-25,87.15,91.37,86.13,89.52,952495.0
2011-05-26,89.28,90.22,87.62,88.08,168236.0
2011-05-27,88.83,91.34,88.72,90.08,244307.0
2011-05-28,88.83,91.34,88.72,90.08,244307.0
2011-05-29,88.83,91.34,88.72,90.08,244307.0
2011-05-30,90.97,95.1,90.97,92.77,362032.0
2011-05-31,93.31,95.17,92.0,93.57,830235.0
2011-06-01,94.13,95.49,93.76,94.13,251483.0
2011-06-02,94.13,94.13,91.37,91.82,125900.0
2011-06-03,90.99,93.43,90.99,91.74,118939.0
2011-06-04,90.99,93.43,90.99,91.74,118939.0
2011-06-05,90.99,93.43,90.99,91.74,118939.0
2011-06-06,91.69,93.08,91.06,91.7,65257.0
2011-06-07,92.38,95.35,91.93,95.14,371353.0
2011-06-08,96.5,97.37,94.86,95.85,696096.0
2011-06-09,95.28,96.91,94.68,96.43,388382.0
2011-06-10,97.61,97.61,93.22,93.72,256856.0
2011-06-11,97.61,97.61,93.22,93.72,256856.0
2011-06-12,97.61,97.61,93.22,93.72,256856.0
2011-06-13,94.11,94.11,91.51,92.71,96170.0
2011-06-14,93.11,93.72,91.74,92.73,159426.0
2011-06-15,93.15,93.15,91.51,91.72,57361.0
2011-06-16,92.21,92.21,90.22,90.47,135121.0
2011-06-17,89.63,91.86,89.14,89.45,95369.0
2011-06-18,89.63,91.86,89.14,89.45,95369.0
2011-06-19,89.63,91.86,89.14,89.45,95369.0
2011-06-20,89.77,89.87,86.68,87.12,113549.0
2011-06-21,87.15,89.25,86.46,87.52,179822.0
2011-06-22,88.2,89.96,87.48,89.82,199354.0
2011-06-23,87.5,89.77,87.5,87.75,74951.0
2011-06-24,84.38,90.12,84.02,89.47,143099.0
2011-06-25,84.38,90.12,84.02,89.47,143099.0
2011-06-26,84.38,90.12,84.02,89.47,143099.0
2011-06-27,89.25,90.57,87.99,89.35,105293.0
2011-06-28,92.24,92.24,89.28,89.86,66397.0
2011-06-29,90.57,91.84,89.77,90.26,122723.0
2011-06-30,90.47,91.09,88.55,88.81,235309.0
2011-07-01,89.21,92.59,89.18,92.09,189731.0
2011-07-02,89.21,92.59,89.18,92.09,189731.0
2011-07-03,89.21,92.59,89.18,92.09,189731.0
2011-07-04,93.43,93.43,90.81,91.27,135938.0
2011-07-05,91.34,92.14,89.99,90.43,105880.0
2011-07-06,90.66,92.24,90.29,91.04,140636.0
2011-07-07,88.58,93.41,88.58,92.59,244643.0
2011-07-08,91.51,93.43,89.25,89.79,300110.0
2011-07-09,91.51,93.43,89.25,89.79,300110.0
2011-07-10,91.51,93.43,89.25,89.79,300110.0
2011-07-11,89.25,90.54,88.95,89.44,50042.0
2011-07-12,88.55,89.91,88.2,88.76,109728.0
2011-07-13,88.9,90.97,88.9,89.87,86431.0
2011-07-14,89.59,89.89,88.37,88.72,196067.0
2011-07-15,88.91,91.56,88.04,88.27,121114.0
2011-07-16,88.91,91.56,88.04,88.27,121114.0
2011-07-17,88.91,91.56,88.04,88.27,121114.0
2011-07-18,88.27,89.31,88.04,88.64,45825.0
2011-07-19,88.9,89.25,87.85,88.36,86831.0
2011-07-20,88.46,89.18,87.54,88.01,88887.0
2011-07-21,88.2,89.59,87.9,89.38,213801.0
2011-07-22,89.61,90.29,88.74,89.02,143904.0
2011-07-23,89.61,90.29,88.74,89.02,143904.0
2011-07-24,89.61,90.29,88.74,89.02,143904.0
2011-07-25,89.52,90.64,88.48,90.1,125002.0
2011-07-26,90.38,90.64,87.94,88.34,69532.0
2011-07-27,88.2,89.21,87.43,87.71,114700.0
2011-07-28,87.15,87.52,85.52,85.92,255212.0
2011-07-29,85.57,86.42,78.35,83.65,1217149.0
2011-07-30,85.57,86.42,78.35,83.65,1217149.0
2011-07-31,85.57,86.42,78.35,83.65,1217149.0
2011-08-01,83.67,86.46,82.71,85.58,725771.0
2011-08-02,87.05,87.05,83.14,83.74,396229.0
2011-08-03,82.1,85.55,82.1,84.97,352108.0
2011-08-04,84.71,85.9,82.83,83.32,188981.0
2011-08-05,81.91,89.31,78.79,86.3,351148.0
2011-08-06,81.91,89.31,78.79,86.3,351148.0
2011-08-07,81.91,89.31,78.79,86.3,351148.0
2011-08-08,86.8,87.15,82.12,85.38,659473.0
2011-08-09,82.39,84.02,81.96,82.62,291710.0
2011-08-10,84.36,85.65,83.14,83.74,521092.0
2011-08-11,83.67,84.35,81.96,82.2,190636.0
2011-08-12,83.32,83.32,80.7,81.24,158696.0
2011-08-13,83.32,83.32,80.7,81.24,158696.0
2011-08-14,83.32,83.32,80.7,81.24,158696.0
2011-08-15,83.32,83.32,80.7,81.24,158696.0
2011-08-16,82.05,82.85,80.18,80.67,295066.0
2011-08-17,81.47,81.47,76.42,76.82,302655.0
2011-08-18,76.92,78.4,75.51,76.71,578028.0
2011-08-19,76.0,76.7,74.12,76.14,151542.0
2011-08-20,76.0,76.7,74.12,76.14,151542.0
2011-08-21,76.0,76.7,74.12,76.14,151542.0
2011-08-22,76.0,76.0,73.56,74.53,222509.0
2011-08-23,74.95,79.75,73.94,77.04,446512.0
2011-08-24,78.44,78.44,76.49,77.2,222602.0
2011-08-25,77.74,78.4,74.69,75.84,651015.0
2011-08-26,76.02,76.29,71.27,72.76,297734.0
2011-08-27,76.02,76.29,71.27,72.76,297734.0
2011-08-28,76.02,76.29,71.27,72.76,297734.0
2011-08-29,73.21,78.07,72.93,76.03,270305.0
2011-08-30,77.74,77.74,75.3,76.85,194472.0
2011-08-31,77.74,77.74,75.3,76.85,194472.0
2011-09-01,77.74,77.74,75.3,76.85,194472.0
2011-09-02,77.81,77.92,74.81,77.44,259664.0
2011-09-03,77.81,77.92,74.81,77.44,259664.0
2011-09-04,77.81,77.92,74.81,77.44,259664.0
2011-09-05,76.7,80.88,75.47,80.55,342319.0
2011-09-06,81.21,81.21,78.46,79.59,178756.0
2011-09-07,80.18,80.7,79.38,80.22,136303.0
2011-09-08,81.45,81.89,80.18,80.83,173106.0
2011-09-09,80.9,86.63,79.14,81.04,568151.0
2011-09-10,80.9,86.63,79.14,81.04,568151.0
2011-09-11,80.9,86.63,79.14,81.04,568151.0
2011-09-12,79.94,81.51,78.47,79.08,146374.0
2011-09-13,79.24,80.53,78.79,79.54,84957.0
2011-09-14,80.25,82.8,79.82,81.68,227692.0
2011-09-15,82.33,83.47,81.63,82.24,105939.0
2011-09-16,84.3,89.37,78.14,88.03,1092404.0
2011-09-17,84.3,89.37,78.14,88.03,1092404.0
2011-09-18,84.3,89.37,78.14,88.03,1092404.0
2011-09-19,87.94,88.63,85.32,87.29,303328.0
2011-09-20,88.49,89.72,87.08,87.71,415162.0
2011-09-21,89.72,91.13,87.77,88.72,285557.0
2011-09-22,87.22,89.46,83.03,84.23,494954.0
2011-09-23,84.44,84.44,78.28,78.8,835775.0
2011-09-24,84.44,84.44,78.28,78.8,835775.0
2011-09-25,84.44,84.44,78.28,78.8,835775.0
2011-09-26,78.9,80.22,75.29,76.88,374593.0
2011-09-27,78.83,80.22,77.55,79.25,141633.0
2011-09-28,79.16,81.84,79.16,80.24,187336.0
2011-09-29,80.13,81.96,78.16,79.62,443814.0
2011-09-30,80.24,81.77,78.16,79.92,534686.0
2011-10-01,80.24,81.77,78.16,79.92,534686.0
2011-10-02,80.24,81.77,78.16,79.92,534686.0
2011-10-03,79.2,79.2,75.84,76.7,187745.0
2011-10-04,75.05,78.46,75.05,77.9,178494.0
2011-10-05,78.95,79.15,77.25,78.23,168142.0
2011-10-06,78.95,79.15,77.25,78.23,168142.0
2011-10-07,79.34,84.09,78.83,82.98,306229.0
2011-10-08,79.34,84.09,78.83,82.98,306229.0
2011-10-09,79.34,84.09,78.83,82.98,306229.0
2011-10-10,83.05,84.79,81.94,84.5,212518.0
2011-10-11,84.34,86.2,84.34,85.5,1171074.0
2011-10-12,85.52,87.22,84.9,86.92,165144.0
2011-10-13,86.82,89.47,86.82,88.65,238227.0
2011-10-14,87.96,89.68,87.31,89.26,247784.0
2011-10-15,87.96,89.68,87.31,89.26,247784.0
2011-10-16,87.96,89.68,87.31,89.26,247784.0
2011-10-17,90.07,90.09,87.63,88.07,180331.0
2011-10-18,87.08,87.08,84.27,84.6,154737.0
2011-10-19,84.53,87.49,84.53,87.24,268619.0
2011-10-20,85.92,87.26,83.58,86.04,215759.0
2011-10-21,86.04,86.73,84.13,84.67,72488.0
2011-10-22,86.04,86.73,84.13,84.67,72488.0
2011-10-23,86.04,86.73,84.13,84.67,72488.0
2011-10-24,86.17,86.18,81.28,81.91,120584.0
2011-10-25,82.33,83.39,80.36,81.33,296177.0
2011-10-26,83.37,84.11,82.33,83.49,26180.0
2011-10-27,83.37,84.11,82.33,83.49,26180.0
2011-10-28,85.15,85.99,84.11,85.08,209121.0
2011-10-29,85.15,85.99,84.11,85.08,209121.0
2011-10-30,85.15,85.99,84.11,85.08,209121.0
2011-10-31,86.76,86.76,82.54,83.37,178889.0
2011-11-01,86.91,88.58,83.05,83.37,1287261.0
2011-11-02,83.91,83.91,81.38,81.66,357943.0
2011-11-03,81.29,82.65,80.26,80.68,374743.0
2011-11-04,81.63,82.33,80.73,81.13,226892.0
2011-11-05,81.63,82.33,80.73,81.13,226892.0
2011-11-06,81.63,82.33,80.73,81.13,226892.0
2011-11-07,81.63,82.33,80.73,81.13,226892.0
2011-11-08,82.33,82.68,80.36,80.82,189011.0
2011-11-09,81.4,81.59,79.53,79.9,208634.0
2011-11-10,81.4,81.59,79.53,79.9,208634.0
2011-11-11,79.87,79.87,76.93,77.56,217366.0
2011-11-12,79.87,79.87,76.93,77.56,217366.0
2011-11-13,79.87,79.87,76.93,77.56,217366.0
2011-11-14,79.09,79.09,76.0,76.28,137426.0
2011-11-15,75.68,77.76,73.18,73.61,296705.0
2011-11-16,73.61,75.29,72.67,74.15,287882.0
2011-11-17,74.24,74.59,70.4,71.46,209032.0
2011-11-18,69.01,71.36,67.93,68.49,269191.0
2011-11-19,69.01,71.36,67.93,68.49,269191.0
2011-11-20,69.01,71.36,67.93,68.49,269191.0
2011-11-21,68.85,69.11,65.63,65.91,196813.0
2011-11-22,66.46,67.88,65.75,67.2,254136.0
2011-11-23,67.17,67.88,63.63,64.08,336027.0
2011-11-24,64.16,66.11,61.51,64.0,766728.0
2011-11-25,63.99,66.82,61.87,66.25,272492.0
2011-11-26,63.99,66.82,61.87,66.25,272492.0
2011-11-27,63.99,66.82,61.87,66.25,272492.0
2011-11-28,66.82,68.94,66.44,67.33,265858.0
2011-11-29,69.64,69.64,65.77,66.11,216906.0
2011-11-30,65.67,67.88,65.08,65.38,251050.0
2011-12-01,68.94,68.94,65.58,66.21,334070.0
2011-12-02,66.11,69.57,65.79,67.15,540380.0
2011-12-03,66.11,69.57,65.79,67.15,540380.0
2011-12-04,66.11,69.57,65.79,67.15,540380.0
2011-12-05,67.36,67.96,66.11,66.46,219804.0
2011-12-06,67.36,67.96,66.11,66.46,219804.0
2011-12-07,66.46,67.84,65.4,65.67,247261.0
2011-12-08,65.6,65.95,63.32,63.63,250176.0
2011-12-09,63.26,63.63,62.11,62.52,331963.0
2011-12-10,63.26,63.63,62.11,62.52,331963.0
2011-12-11,63.26,63.63,62.11,62.52,331963.0
2011-12-12,63.63,63.99,59.2,59.69,330829.0
2011-12-13,59.74,60.42,57.27,59.69,353414.0
2011-12-14,59.57,61.69,57.92,58.63,463149.0
2011-12-15,58.33,58.33,56.21,56.35,423881.0
2011-12-16,56.7,57.45,53.74,54.37,510652.0
2011-12-17,56.7,57.45,53.74,54.37,510652.0
2011-12-18,56.7,57.45,53.74,54.37,510652.0
2011-12-19,54.27,54.78,50.22,51.15,891085.0
2011-12-20,51.68,51.93,47.94,48.41,527171.0
2011-12-21,49.14,51.26,49.14,50.85,323538.0
2011-12-22,50.54,53.74,50.09,53.24,496935.0
2011-12-23,54.04,56.37,53.28,55.48,590922.0
2011-12-24,54.04,56.37,53.28,55.48,590922.0
2011-12-25,54.04,56.37,53.28,55.48,590922.0
2011-12-26,55.68,57.62,54.87,56.16,363783.0
2011-12-27,57.23,57.23,54.09,56.39,256511.0
2011-12-28,56.46,56.56,54.64,55.64,234382.0
2011-12-29,55.34,56.53,54.62,55.06,198308.0
2011-12-30,55.77,58.26,55.06,56.88,813739.0
2011-12-31,55.77,58.26,55.06,56.88,813739.0
2012-01-01,55.77,58.26,55.06,56.88,813739.0
2012-01-02,56.56,57.94,52.9,54.94,496537.0
2012-01-03,54.85,58.86,54.8,58.45,739272.0
2012-01-04,58.35,63.6,58.3,60.68,2225121.0
2012-01-05,60.63,60.98,58.51,59.94,883271.0
2012-01-06,59.74,60.68,57.82,58.44,746353.0
2012-01-07,58.68,61.76,58.58,60.86,372309.0
2012-01-08,58.68,61.76,58.58,60.86,372309.0
2012-01-09,61.65,62.93,59.06,59.37,805697.0
2012-01-10,59.43,60.54,57.62,59.74,478606.0
2012-01-11,60.81,61.8,59.76,61.04,894246.0
2012-01-12,61.18,62.93,61.16,61.8,859736.0
2012-01-13,62.73,63.42,61.37,61.92,668023.0
2012-01-14,62.73,63.42,61.37,61.92,668023.0
2012-01-15,62.73,63.42,61.37,61.92,668023.0
2012-01-16,62.04,62.22,56.07,60.38,323866.0
2012-01-17,60.68,64.43,60.52,63.86,981279.0
2012-01-18,64.69,65.05,61.34,61.72,833024.0
2012-01-19,61.94,62.93,61.04,62.01,673563.0
2012-01-20,62.86,63.33,60.36,60.65,455198.0
2012-01-21,62.86,63.33,60.36,60.65,455198.0
2012-01-22,62.86,63.33,60.36,60.65,455198.0
2012-01-23,60.84,63.19,60.17,62.38,640973.0
2012-01-24,62.82,63.1,61.81,62.66,487962.0
2012-01-25,62.84,65.93,62.66,64.91,1410314.0
2012-01-26,62.84,65.93,62.66,64.91,1410314.0
2012-01-27,65.4,66.92,63.7,64.34,705103.0
2012-01-28,65.4,66.92,63.7,64.34,705103.0
2012-01-29,65.4,66.92,63.7,64.34,705103.0
2012-01-30,64.52,64.52,60.54,61.16,537219.0
2012-01-31,62.17,63.63,61.51,63.14,643382.0
2012-02-01,63.63,65.9,63.56,65.47,1038112.0
2012-02-02,66.82,66.97,64.08,65.24,659222.0
2012-02-03,66.09,66.09,64.25,64.59,446159.0
2012-02-04,66.09,66.09,64.25,64.59,446159.0
2012-02-05,66.09,66.09,64.25,64.59,446159.0
2012-02-06,66.46,69.22,65.37,66.83,1593900.0
2012-02-07,67.52,68.19,65.45,65.79,562121.0
2012-02-08,66.59,66.64,65.4,66.25,450006.0
2012-02-09,66.45,68.56,65.04,67.76,708183.0
2012-02-10,67.55,69.63,66.64,67.23,776516.0
2012-02-11,67.55,69.63,66.64,67.23,776516.0
2012-02-12,67.55,69.63,66.64,67.23,776516.0
2012-02-13,67.14,68.01,65.75,66.53,438225.0
2012-02-14,67.16,67.53,65.06,66.36,484893.0
2012-02-15,67.87,70.34,66.29,69.87,1205158.0
2012-02-16,70.57,73.43,70.02,70.87,1222170.0
2012-02-17,72.13,72.61,70.21,70.82,618625.0
2012-02-18,72.13,72.61,70.21,70.82,618625.0
2012-02-19,72.13,72.61,70.21,70.82,618625.0
2012-02-20,72.13,72.61,70.21,70.82,618625.0
2012-02-21,71.26,71.76,69.38,69.87,343962.0
2012-02-22,70.37,70.71,65.86,66.78,476663.0
2012-02-23,66.8,67.19,63.3,63.82,816674.0
2012-02-24,64.49,65.43,62.55,62.94,371387.0
2012-02-25,64.49,65.43,62.55,62.94,371387.0
2012-02-26,64.49,65.43,62.55,62.94,371387.0
2012-02-27,64.51,64.51,61.06,61.68,399092.0
2012-02-28,60.42,65.18,60.42,63.6,512848.0
2012-02-29,64.05,65.72,63.12,63.94,650861.0
2012-03-01,63.94,67.0,63.28,65.29,1024798.0
2012-03-02,65.65,66.46,64.45,65.57,883634.0
2012-03-03,65.29,66.64,64.05,65.5,128537.0
2012-03-04,65.29,66.64,64.05,65.5,128537.0
2012-03-05,64.53,66.32,64.53,65.75,717767.0
2012-03-06,59.6,67.48,59.6,65.24,816576.0
2012-03-07,64.86,65.33,63.02,64.72,613451.0
2012-03-08,64.86,65.33,63.02,64.72,613451.0
2012-03-09,65.04,66.46,64.4,65.33,365468.0
2012-03-10,65.04,66.46,64.4,65.33,365468.0
2012-03-11,65.04,66.46,64.4,65.33,365468.0
2012-03-12,66.45,70.02,63.67,63.87,439519.0
2012-03-13,64.51,65.72,63.55,63.8,452756.0
2012-03-14,65.29,65.29,62.87,63.21,656447.0
2012-03-15,63.26,63.62,60.28,60.69,990142.0
2012-03-16,61.29,61.29,55.18,55.73,5425129.0
2012-03-17,61.29,61.29,55.18,55.73,5425129.0
2012-03-18,61.29,61.29,55.18,55.73,5425129.0
2012-03-19,55.73,57.76,55.11,56.0,1741464.0
2012-03-20,56.26,58.47,56.08,58.16,1972969.0
2012-03-21,58.18,58.54,56.96,58.32,1325904.0
2012-03-22,58.63,63.8,56.83,57.19,1799995.0
2012-03-23,57.04,58.8,56.92,58.43,412363.0
2012-03-24,57.04,58.8,56.92,58.43,412363.0
2012-03-25,57.04,58.8,56.92,58.43,412363.0
2012-03-26,58.64,58.93,56.87,57.08,288204.0
2012-03-27,58.43,58.43,57.1,57.9,491412.0
2012-03-28,57.68,57.84,55.82,56.24,259655.0
2012-03-29,56.16,56.6,54.82,55.34,1087346.0
2012-03-30,55.73,57.58,55.73,57.22,344550.0
2012-03-31,55.73,57.58,55.73,57.22,344550.0
2012-04-01,55.73,57.58,55.73,57.22,344550.0
2012-04-02,55.8,58.93,55.8,58.64,511837.0
2012-04-03,59.5,60.31,58.82,60.12,409362.0
2012-04-04,59.89,60.24,59.0,59.83,215449.0
2012-04-05,59.89,60.24,59.0,59.83,215449.0
2012-04-06,59.89,60.24,59.0,59.83,215449.0
2012-04-07,59.89,60.24,59.0,59.83,215449.0
2012-04-08,59.89,60.24,59.0,59.83,215449.0
2012-04-09,59.83,59.83,57.9,58.16,187862.0
2012-04-10,58.31,58.61,57.4,57.76,166231.0
2012-04-11,57.22,57.76,56.62,57.24,198808.0
2012-04-12,57.24,58.16,57.22,57.65,283037.0
2012-04-13,58.25,60.23,57.72,58.57,601394.0
2012-04-14,58.25,60.23,57.72,58.57,601394.0
2012-04-15,58.25,60.23,57.72,58.57,601394.0
2012-04-16,59.0,59.48,58.57,59.0,273928.0
2012-04-17,58.64,60.9,58.57,60.1,677626.0
2012-04-18,60.69,60.78,58.64,59.59,209114.0
2012-04-19,59.96,60.81,59.12,60.14,215318.0
2012-04-20,60.94,62.2,59.92,60.71,769257.0
2012-04-21,60.94,62.2,59.92,60.71,769257.0
2012-04-22,60.94,62.2,59.92,60.71,769257.0
2012-04-23,61.22,61.66,60.51,61.2,666480.0
2012-04-24,61.13,61.84,60.07,60.65,181106.0
2012-04-25,61.08,61.08,59.57,60.42,156222.0
2012-04-26,60.1,60.88,59.0,60.12,621553.0
2012-04-27,60.51,60.99,60.1,60.85,192288.0
2012-04-28,60.14,62.87,59.71,62.41,328375.0
2012-04-29,60.14,62.87,59.71,62.41,328375.0
2012-04-30,62.87,66.14,61.52,62.06,633914.0
2012-05-01,62.87,66.14,61.52,62.06,633914.0
2012-05-02,63.16,63.58,62.2,62.7,289350.0
2012-05-03,62.25,62.89,61.15,61.77,341706.0
2012-05-04,61.52,62.45,60.78,61.1,283708.0
2012-05-05,61.52,62.45,60.78,61.1,283708.0
2012-05-06,61.52,62.45,60.78,61.1,283708.0
2012-05-07,61.1,61.66,59.41,61.13,344923.0
2012-05-08,61.82,62.11,58.29,59.35,233048.0
2012-05-09,59.14,59.35,57.76,58.39,121357.0
2012-05-10,58.64,60.07,58.06,59.73,206862.0
2012-05-11,59.71,60.19,58.71,59.76,218512.0
2012-05-12,59.71,60.19,58.71,59.76,218512.0
2012-05-13,59.71,60.19,58.71,59.76,218512.0
2012-05-14,59.27,60.35,58.32,59.02,217163.0
2012-05-15,58.45,63.35,57.42,62.14,601154.0
2012-05-16,62.2,62.2,58.38,59.12,376407.0
2012-05-17,59.67,63.58,58.96,61.03,821411.0
2012-05-18,60.42,63.42,60.33,62.5,515570.0
2012-05-19,60.42,63.42,60.33,62.5,515570.0
2012-05-20,60.42,63.42,60.33,62.5,515570.0
2012-05-21,63.16,63.26,59.6,59.98,531084.0
2012-05-22,60.78,61.75,57.6,59.07,1019332.0
2012-05-23,59.37,61.24,58.91,60.15,492492.0
2012-05-24,62.84,62.84,58.02,59.25,447683.0
2012-05-25,59.35,61.06,56.51,60.71,693217.0
2012-05-26,59.35,61.06,56.51,60.71,693217.0
2012-05-27,59.35,61.06,56.51,60.71,693217.0
2012-05-28,60.42,60.99,59.18,59.66,462758.0
2012-05-29,59.89,61.84,58.36,59.48,453868.0
2012-05-30,59.14,60.9,58.29,58.43,532684.0
2012-05-31,58.15,59.64,57.77,59.11,222254.0
2012-06-01,59.34,59.83,58.47,58.7,175609.0
2012-06-02,59.34,59.83,58.47,58.7,175609.0
2012-06-03,59.34,59.83,58.47,58.7,175609.0
2012-06-04,58.11,59.5,58.08,58.91,194138.0
2012-06-05,60.39,61.31,58.96,59.05,234211.0
2012-06-06,59.5,60.03,59.03,59.53,256640.0
2012-06-07,60.3,60.4,59.23,59.43,189240.0
2012-06-08,59.0,60.42,58.64,59.76,1098008.0
2012-06-09,59.0,60.42,58.64,59.76,1098008.0
2012-06-10,59.0,60.42,58.64,59.76,1098008.0
2012-06-11,60.03,60.78,59.0,59.32,181125.0
2012-06-12,59.21,59.35,58.32,59.09,197601.0
2012-06-13,59.14,60.31,58.47,58.75,113100.0
2012-06-14,58.79,60.35,58.47,59.83,436211.0
2012-06-15,59.67,60.97,59.34,59.71,341679.0
2012-06-16,59.67,60.97,59.34,59.71,341679.0
2012-06-17,59.67,60.97,59.34,59.71,341679.0
2012-06-18,59.0,60.6,58.64,59.43,168299.0
2012-06-19,59.69,61.36,59.53,61.1,506001.0
2012-06-20,61.13,62.46,61.13,62.04,323356.0
2012-06-21,61.65,62.55,60.85,62.06,99439.0
2012-06-22,60.83,63.16,60.83,62.62,225706.0
2012-06-23,60.83,63.16,60.83,62.62,225706.0
2012-06-24,60.83,63.16,60.83,62.62,225706.0
2012-06-25,63.09,63.26,61.7,62.73,331854.0
2012-06-26,62.91,64.33,62.22,63.96,363858.0
2012-06-27,64.33,65.36,63.97,64.72,292079.0
2012-06-28,64.79,66.37,62.57,64.42,748485.0
2012-06-29,65.4,66.53,64.35,66.32,262009.0
2012-06-30,65.4,66.53,64.35,66.32,262009.0
2012-07-01,65.4,66.53,64.35,66.32,262009.0
2012-07-02,66.68,70.55,66.52,69.8,774299.0
2012-07-03,70.69,71.26,68.95,70.6,764191.0
2012-07-04,70.83,72.29,70.46,70.71,1334062.0
2012-07-05,70.62,70.89,69.32,70.48,357279.0
2012-07-06,70.76,70.76,69.32,70.03,160294.0
2012-07-07,70.76,70.76,69.32,70.03,160294.0
2012-07-08,70.76,70.76,69.32,70.03,160294.0
2012-07-09,69.98,70.0,67.88,68.77,311040.0
2012-07-10,69.04,69.04,67.71,68.81,263356.0
2012-07-11,68.65,68.93,65.79,66.09,1244871.0
2012-07-12,64.86,67.35,64.83,66.71,311721.0
2012-07-13,64.69,67.85,64.69,66.98,506304.0
2012-07-14,64.69,67.85,64.69,66.98,506304.0
2012-07-15,64.69,67.85,64.69,66.98,506304.0
2012-07-16,67.35,67.74,65.68,66.5,564539.0
2012-07-17,66.29,67.67,65.75,66.29,151729.0
2012-07-18,65.08,67.87,64.42,67.6,276390.0
2012-07-19,68.24,69.41,67.6,68.12,997714.0
2012-07-20,66.14,68.24,66.14,67.9,513716.0
2012-07-21,66.14,68.24,66.14,67.9,513716.0
2012-07-22,66.14,68.24,66.14,67.9,513716.0
2012-07-23,67.39,67.53,66.14,67.08,446147.0
2012-07-24,66.16,67.26,66.16,67.03,155250.0
2012-07-25,66.36,67.0,65.86,66.37,330436.0
2012-07-26,66.25,67.69,64.17,64.77,630537.0
2012-07-27,64.79,66.77,64.79,65.65,352091.0
2012-07-28,64.79,66.77,64.79,65.65,352091.0
2012-07-29,64.79,66.77,64.79,65.65,352091.0
2012-07-30,65.79,67.16,65.75,66.84,400481.0
2012-07-31,67.05,67.24,66.05,66.57,145850.0
2012-08-01,66.05,68.58,65.79,67.55,299583.0
2012-08-02,67.53,68.08,65.57,66.02,409621.0
2012-08-03,64.72,66.46,64.72,65.86,187844.0
2012-08-04,64.72,66.46,64.72,65.86,187844.0
2012-08-05,64.72,66.46,64.72,65.86,187844.0
2012-08-06,66.11,66.98,64.72,65.02,227109.0
2012-08-07,65.22,65.93,64.86,65.22,79718.0
2012-08-08,65.47,66.73,64.33,65.38,423392.0
2012-08-09,65.63,65.75,64.54,64.81,134860.0
2012-08-10,65.18,65.45,64.24,64.4,111993.0
2012-08-11,65.18,65.45,64.24,64.4,111993.0
2012-08-12,65.18,65.45,64.24,64.4,111993.0
2012-08-13,64.97,66.78,64.72,66.45,358869.0
2012-08-14,67.01,67.87,65.98,66.21,474637.0
2012-08-15,67.01,67.87,65.98,66.21,474637.0
2012-08-16,66.46,66.46,64.19,64.74,502194.0
2012-08-17,63.97,65.36,63.69,63.96,484813.0
2012-08-18,63.97,65.36,63.69,63.96,484813.0
2012-08-19,63.97,65.36,63.69,63.96,484813.0
2012-08-20,63.97,65.36,63.69,63.96,484813.0
2012-08-21,64.08,64.97,63.94,64.35,527292.0
2012-08-22,65.38,67.67,64.7,66.62,1322840.0
2012-08-23,67.1,67.26,66.14,66.62,526430.0
2012-08-24,66.46,66.82,64.86,65.63,372793.0
2012-08-25,66.46,66.82,64.86,65.63,372793.0
2012-08-26,66.46,66.82,64.86,65.63,372793.0
2012-08-27,66.84,66.84,65.4,66.41,313796.0
2012-08-28,66.64,69.31,66.29,68.77,1030002.0
2012-08-29,69.84,71.4,67.74,68.42,857724.0
2012-08-30,68.12,69.34,67.24,68.65,787569.0
2012-08-31,68.6,69.24,67.14,67.56,280078.0
2012-09-01,68.6,69.24,67.14,67.56,280078.0
2012-09-02,68.6,69.24,67.14,67.56,280078.0
2012-09-03,67.55,69.27,65.52,66.5,919793.0
2012-09-04,66.25,67.46,65.29,67.12,908610.0
2012-09-05,67.17,67.17,64.51,64.76,647448.0
2012-09-06,64.72,65.59,64.01,65.06,265561.0
2012-09-07,65.97,67.44,65.75,66.53,496509.0
2012-09-08,67.17,67.49,66.59,66.75,70645.0
2012-09-09,67.17,67.49,66.59,66.75,70645.0
2012-09-10,67.17,68.74,66.68,68.28,497505.0
2012-09-11,68.24,68.56,66.61,67.16,232064.0
2012-09-12,68.04,68.42,66.85,67.37,319533.0
