,SOTL IN Equity,SOTL IN Equity,SOTL IN Equity,SOTL IN Equity,SOTL IN Equity
2022-09-13,169.37,178.07,168.03,173.2,2828308.0
2022-09-14,167.98,191.53,167.93,183.43,8076623.0
2022-09-15,189.05,189.05,181.5,182.09,1381027.0
2022-09-16,179.16,185.12,175.98,177.22,2156844.0
2022-09-17,179.16,185.12,175.98,177.22,2156844.0
2022-09-18,179.16,185.12,175.98,177.22,2156844.0
2022-09-19,175.04,179.01,172.4,173.6,1744248.0
2022-09-20,174.69,181.05,174.54,175.63,1080089.0
2022-09-21,177.57,178.66,173.5,174.24,527327.0
2022-09-22,172.95,177.12,172.95,175.53,787284.0
2022-09-23,173.89,176.78,170.47,171.36,649614.0
2022-09-24,173.89,176.78,170.47,171.36,649614.0
2022-09-25,173.89,176.78,170.47,171.36,649614.0
2022-09-26,167.88,168.33,158.0,158.64,2376305.0
2022-09-27,159.04,160.98,153.33,158.34,4920809.0
2022-09-28,157.05,166.19,155.56,160.93,3307912.0
2022-09-29,162.27,164.06,157.45,160.08,642570.0
2022-09-30,159.14,164.9,159.09,163.76,690908.0
2022-10-01,159.14,164.9,159.09,163.76,690908.0
2022-10-02,159.14,164.9,159.09,163.76,690908.0
2022-10-03,167.88,169.03,161.57,163.16,1103971.0
2022-10-04,165.25,167.14,164.11,164.8,586280.0
2022-10-05,165.25,167.14,164.11,164.8,586280.0
2022-10-06,168.88,186.27,166.59,179.56,9516754.0
2022-10-07,178.56,185.32,176.88,180.65,2719768.0
2022-10-08,178.56,185.32,176.88,180.65,2719768.0
2022-10-09,178.56,185.32,176.88,180.65,2719768.0
2022-10-10,177.57,182.09,176.28,177.72,1277367.0
2022-10-11,175.88,179.46,169.97,172.11,1618962.0
2022-10-12,172.45,173.6,167.93,170.81,919447.0
2022-10-13,168.98,171.91,167.14,168.23,605558.0
2022-10-14,169.08,173.05,165.65,167.78,618197.0
2022-10-15,169.08,173.05,165.65,167.78,618197.0
2022-10-16,169.08,173.05,165.65,167.78,618197.0
2022-10-17,165.2,167.24,163.01,163.91,569537.0
2022-10-18,164.06,165.85,160.68,161.23,700738.0
2022-10-19,161.47,167.78,159.09,159.88,1063888.0
2022-10-20,159.29,161.87,158.19,160.73,476689.0
2022-10-21,161.97,166.34,160.73,163.76,1026996.0
2022-10-22,161.97,166.34,160.73,163.76,1026996.0
2022-10-23,161.97,166.34,160.73,163.76,1026996.0
2022-10-24,164.21,167.44,164.21,166.49,216436.0
2022-10-25,166.64,166.89,162.91,163.21,311535.0
2022-10-26,166.64,166.89,162.91,163.21,311535.0
2022-10-27,163.96,170.62,163.96,167.34,972121.0
2022-10-28,170.32,170.32,160.63,161.92,621415.0
2022-10-29,170.32,170.32,160.63,161.92,621415.0
2022-10-30,170.32,170.32,160.63,161.92,621415.0
2022-10-31,162.02,164.8,161.47,163.56,640694.0
2022-11-01,163.41,167.24,162.47,163.06,566942.0
2022-11-02,163.46,166.94,162.07,162.77,610516.0
2022-11-03,161.57,166.24,161.47,161.82,810137.0
2022-11-04,161.92,166.89,159.29,163.71,2043040.0
2022-11-05,161.92,166.89,159.29,163.71,2043040.0
2022-11-06,161.92,166.89,159.29,163.71,2043040.0
2022-11-07,164.5,170.17,162.22,166.59,1760115.0
2022-11-08,164.5,170.17,162.22,166.59,1760115.0
2022-11-09,166.79,167.73,162.57,165.8,1072551.0
2022-11-10,165.8,168.53,162.62,167.14,1640080.0
2022-11-11,168.93,171.21,166.94,167.93,1249726.0
2022-11-12,168.93,171.21,166.94,167.93,1249726.0
2022-11-13,168.93,171.21,166.94,167.93,1249726.0
2022-11-14,167.98,169.87,166.44,166.99,727613.0
2022-11-15,166.04,169.27,165.95,167.83,445811.0
2022-11-16,167.68,172.45,166.94,170.91,788850.0
2022-11-17,171.01,172.3,168.93,169.57,571203.0
2022-11-18,170.37,178.76,167.93,176.58,2601945.0
2022-11-19,170.37,178.76,167.93,176.58,2601945.0
2022-11-20,170.37,178.76,167.93,176.58,2601945.0
2022-11-21,176.88,181.5,175.24,176.68,1131499.0
2022-11-22,175.48,183.78,175.48,179.16,2237424.0
2022-11-23,179.66,180.75,175.09,176.08,810356.0
2022-11-24,176.63,178.86,175.29,176.38,1574835.0
2022-11-25,177.82,178.27,173.4,174.29,831109.0
2022-11-26,177.82,178.27,173.4,174.29,831109.0
2022-11-27,177.82,178.27,173.4,174.29,831109.0
2022-11-28,174.89,179.56,174.49,177.27,1943329.0
2022-11-29,177.87,180.85,177.32,177.92,936148.0
2022-11-30,177.77,182.74,174.64,175.98,1122888.0
2022-12-01,177.97,177.97,174.94,175.68,636942.0
2022-12-02,175.09,176.83,174.69,175.73,589116.0
2022-12-03,175.09,176.83,174.69,175.73,589116.0
2022-12-04,175.09,176.83,174.69,175.73,589116.0
2022-12-05,175.88,178.27,174.39,175.24,580380.0
2022-12-06,173.99,178.22,172.9,176.73,1073999.0
2022-12-07,176.73,177.77,168.93,169.82,1065025.0
2022-12-08,170.27,170.86,166.39,167.88,742812.0
2022-12-09,168.43,169.17,164.5,167.29,658560.0
2022-12-10,168.43,169.17,164.5,167.29,658560.0
2022-12-11,168.43,169.17,164.5,167.29,658560.0
2022-12-12,166.14,169.47,165.05,166.64,467097.0
2022-12-13,166.64,168.68,165.99,166.39,491663.0
2022-12-14,168.68,171.41,166.39,169.27,1220119.0
2022-12-15,170.67,178.76,169.27,176.23,3017989.0
2022-12-16,178.52,189.2,173.25,185.47,9060771.0
2022-12-17,178.52,189.2,173.25,185.47,9060771.0
2022-12-18,178.52,189.2,173.25,185.47,9060771.0
2022-12-19,186.76,191.78,185.77,187.51,3049238.0
2022-12-20,187.41,188.95,180.45,181.84,1230473.0
2022-12-21,182.39,183.83,170.67,172.4,1323115.0
2022-12-22,172.8,173.94,165.5,169.08,1199247.0
2022-12-23,165.75,167.24,156.95,158.39,1085253.0
2022-12-24,165.75,167.24,156.95,158.39,1085253.0
2022-12-25,165.75,167.24,156.95,158.39,1085253.0
2022-12-26,159.34,166.29,158.0,165.7,768802.0
2022-12-27,166.69,172.7,166.09,170.67,870946.0
2022-12-28,170.67,174.79,169.52,171.96,730517.0
2022-12-29,171.41,173.84,169.32,172.3,598206.0
2022-12-30,173.89,177.57,173.7,174.64,668741.0
2022-12-31,173.89,177.57,173.7,174.64,668741.0
2023-01-01,173.89,177.57,173.7,174.64,668741.0
2023-01-02,175.68,178.81,174.49,177.42,578727.0
2023-01-03,177.12,180.35,173.4,174.49,598939.0
2023-01-04,174.64,174.84,170.17,171.06,596950.0
2023-01-05,169.97,173.5,169.12,171.86,449414.0
2023-01-06,171.91,172.55,166.84,167.83,405473.0
2023-01-07,171.91,172.55,166.84,167.83,405473.0
2023-01-08,171.91,172.55,166.84,167.83,405473.0
2023-01-09,170.91,173.2,168.08,169.67,442067.0
2023-01-10,167.24,170.07,165.95,166.79,330744.0
2023-01-11,167.68,172.8,166.49,169.27,2800290.0
2023-01-12,170.42,171.61,167.53,169.08,809415.0
2023-01-13,167.29,171.51,167.29,170.47,744173.0
2023-01-14,167.29,171.51,167.29,170.47,744173.0
2023-01-15,167.29,171.51,167.29,170.47,744173.0
2023-01-16,172.75,172.75,168.28,169.62,944272.0
2023-01-17,170.81,179.71,169.77,178.42,4797009.0
2023-01-18,179.46,185.82,178.86,183.04,2870861.0
2023-01-19,182.69,184.18,180.35,181.4,583608.0
2023-01-20,181.74,186.32,179.51,183.98,1104672.0
2023-01-21,181.74,186.32,179.51,183.98,1104672.0
2023-01-22,181.74,186.32,179.51,183.98,1104672.0
2023-01-23,185.67,191.68,181.89,187.16,2247948.0
2023-01-24,187.81,187.81,178.96,179.51,1118100.0
2023-01-25,179.86,180.95,175.19,178.47,844644.0
2023-01-26,179.86,180.95,175.19,178.47,844644.0
2023-01-27,180.01,180.2,165.99,173.89,1674805.0
2023-01-28,180.01,180.2,165.99,173.89,1674805.0
2023-01-29,180.01,180.2,165.99,173.89,1674805.0
2023-01-30,174.29,184.58,172.06,179.91,1960147.0
2023-01-31,178.96,183.83,178.96,180.5,629883.0
2023-02-01,180.35,184.63,171.16,174.49,894054.0
2023-02-02,174.69,180.8,173.2,175.19,509372.0
2023-02-03,175.88,176.33,169.08,173.8,1003431.0
2023-02-04,175.88,176.33,169.08,173.8,1003431.0
2023-02-05,175.88,176.33,169.08,173.8,1003431.0
2023-02-06,173.55,177.47,172.21,173.94,433397.0
2023-02-07,174.09,175.14,169.17,169.87,481174.0
2023-02-08,169.97,177.67,169.97,172.75,1209820.0
2023-02-09,171.91,175.19,171.21,172.85,453086.0
2023-02-10,171.81,174.84,171.16,172.16,270942.0
2023-02-11,171.81,174.84,171.16,172.16,270942.0
2023-02-12,171.81,174.84,171.16,172.16,270942.0
2023-02-13,169.92,173.25,169.92,171.36,297933.0
2023-02-14,169.92,171.86,167.68,168.53,405176.0
2023-02-15,168.93,171.66,167.83,170.62,389819.0
2023-02-16,169.62,172.35,169.12,169.92,442633.0
2023-02-17,168.93,172.6,168.83,170.22,423988.0
2023-02-18,168.93,172.6,168.83,170.22,423988.0
2023-02-19,168.93,172.6,168.83,170.22,423988.0
2023-02-20,168.63,170.96,168.08,169.08,278420.0
2023-02-21,167.19,169.87,167.19,168.78,571059.0
2023-02-22,167.19,168.83,163.06,165.2,347925.0
2023-02-23,164.95,168.93,162.02,166.24,492237.0
2023-02-24,166.24,167.68,162.12,162.91,352824.0
2023-02-25,166.24,167.68,162.12,162.91,352824.0
2023-02-26,166.24,167.68,162.12,162.91,352824.0
2023-02-27,162.12,163.71,157.85,159.44,708044.0
2023-02-28,160.73,160.73,151.79,157.65,993388.0
2023-03-01,157.5,160.33,154.77,158.84,692939.0
2023-03-02,158.99,161.47,158.09,158.84,444698.0
2023-03-03,157.55,161.87,157.55,160.38,668298.0
2023-03-04,157.55,161.87,157.55,160.38,668298.0
2023-03-05,157.55,161.87,157.55,160.38,668298.0
2023-03-06,160.98,164.75,160.68,164.06,602129.0
2023-03-07,160.98,164.75,160.68,164.06,602129.0
2023-03-08,164.8,171.66,161.62,170.81,1057318.0
2023-03-09,171.41,174.84,166.84,167.34,596499.0
2023-03-10,166.04,166.94,163.16,163.81,459290.0
2023-03-11,166.04,166.94,163.16,163.81,459290.0
2023-03-12,166.04,166.94,163.16,163.81,459290.0
2023-03-13,163.06,165.4,157.25,159.34,809859.0
2023-03-14,159.98,161.52,157.0,158.09,453359.0
2023-03-15,159.93,165.4,158.0,158.74,1042412.0
2023-03-16,159.04,161.62,157.1,158.09,507887.0
2023-03-17,158.39,161.47,157.6,158.14,354660.0
2023-03-18,158.39,161.47,157.6,158.14,354660.0
2023-03-19,158.39,161.47,157.6,158.14,354660.0
2023-03-20,157.2,158.89,153.28,155.71,458188.0
2023-03-21,156.75,159.73,156.01,158.69,457780.0
2023-03-22,158.99,161.32,157.95,158.44,345794.0
2023-03-23,156.41,160.73,154.77,155.66,617916.0
2023-03-24,155.01,157.75,149.0,151.14,937870.0
2023-03-25,155.01,157.75,149.0,151.14,937870.0
2023-03-26,155.01,157.75,149.0,151.14,937870.0
2023-03-27,151.14,151.83,144.98,147.46,820208.0
2023-03-28,147.07,147.76,141.1,141.7,732527.0
2023-03-29,142.59,148.51,142.15,144.28,1029983.0
2023-03-30,142.59,148.51,142.15,144.28,1029983.0
2023-03-31,145.08,150.89,144.98,146.62,1181165.0
2023-04-01,145.08,150.89,144.98,146.62,1181165.0
2023-04-02,145.08,150.89,144.98,146.62,1181165.0
2023-04-03,148.7,154.42,147.71,153.67,1031595.0
2023-04-04,148.7,154.42,147.71,153.67,1031595.0
2023-04-05,155.01,156.06,152.48,154.62,405670.0
2023-04-06,154.02,158.29,154.02,157.0,533327.0
2023-04-07,154.02,158.29,154.02,157.0,533327.0
2023-04-08,154.02,158.29,154.02,157.0,533327.0
2023-04-09,154.02,158.29,154.02,157.0,533327.0
2023-04-10,157.0,159.73,154.02,155.76,411456.0
2023-04-11,156.31,161.13,156.21,159.83,495911.0
2023-04-12,159.98,160.48,157.55,158.39,214364.0
2023-04-13,156.01,161.37,156.01,160.33,397602.0
2023-04-14,156.01,161.37,156.01,160.33,397602.0
2023-04-15,156.01,161.37,156.01,160.33,397602.0
2023-04-16,156.01,161.37,156.01,160.33,397602.0
2023-04-17,157.2,161.62,157.2,159.83,265918.0
2023-04-18,159.98,160.23,157.0,158.09,426782.0
2023-04-19,158.19,161.37,156.55,157.0,355006.0
2023-04-20,157.85,159.39,156.01,157.25,428207.0
2023-04-21,157.65,158.89,156.01,156.8,218639.0
2023-04-22,157.65,158.89,156.01,156.8,218639.0
2023-04-23,157.65,158.89,156.01,156.8,218639.0
2023-04-24,156.51,158.79,155.76,156.7,268898.0
2023-04-25,157.0,158.14,156.16,156.55,283062.0
2023-04-26,157.3,158.69,156.06,156.95,206477.0
2023-04-27,157.5,158.44,156.21,156.9,213713.0
2023-04-28,155.26,159.78,155.26,159.19,405779.0
2023-04-29,155.26,159.78,155.26,159.19,405779.0
2023-04-30,155.26,159.78,155.26,159.19,405779.0
2023-05-01,155.26,159.78,155.26,159.19,405779.0
2023-05-02,159.09,162.27,158.99,160.73,467188.0
2023-05-03,158.0,164.06,158.0,161.52,626103.0
2023-05-04,161.77,164.95,161.42,163.66,555949.0
2023-05-05,163.96,165.05,160.28,161.18,422755.0
2023-05-06,163.96,165.05,160.28,161.18,422755.0
2023-05-07,163.96,165.05,160.28,161.18,422755.0
2023-05-08,159.98,167.88,159.98,166.79,1467790.0
2023-05-09,167.88,172.5,164.16,165.99,2519119.0
2023-05-10,165.05,170.42,165.0,167.04,652038.0
2023-05-11,166.64,167.68,163.86,164.5,398371.0
2023-05-12,166.44,166.44,160.93,161.47,307181.0
2023-05-13,166.44,166.44,160.93,161.47,307181.0
2023-05-14,166.44,166.44,160.93,161.47,307181.0
2023-05-15,161.67,163.61,160.33,162.57,328361.0
2023-05-16,162.37,167.14,162.37,163.86,654695.0
2023-05-17,164.01,174.54,155.76,163.61,6711631.0
2023-05-18,167.49,167.63,157.55,158.39,2010613.0
2023-05-19,158.44,159.29,154.27,155.56,931743.0
2023-05-20,158.44,159.29,154.27,155.56,931743.0
2023-05-21,158.44,159.29,154.27,155.56,931743.0
2023-05-22,155.56,156.16,149.65,151.59,851018.0
2023-05-23,150.29,154.22,150.29,153.03,781427.0
2023-05-24,155.96,155.96,151.98,152.38,836926.0
2023-05-25,151.24,154.32,151.24,153.62,453227.0
2023-05-26,152.08,154.37,150.54,151.14,939362.0
2023-05-27,152.08,154.37,150.54,151.14,939362.0
2023-05-28,152.08,154.37,150.54,151.14,939362.0
2023-05-29,151.93,152.93,150.84,151.19,371941.0
2023-05-30,151.64,153.82,149.1,149.85,673045.0
2023-05-31,150.05,151.19,146.67,148.06,883526.0
2023-06-01,148.51,151.98,147.76,148.26,1023450.0
2023-06-02,150.74,150.74,145.77,146.82,1115433.0
2023-06-03,150.74,150.74,145.77,146.82,1115433.0
2023-06-04,150.74,150.74,145.77,146.82,1115433.0
2023-06-05,147.96,150.54,147.07,147.41,982664.0
2023-06-06,148.7,148.7,146.72,147.41,535164.0
2023-06-07,147.56,154.77,147.56,154.07,2085135.0
2023-06-08,154.87,155.41,151.59,153.03,871848.0
2023-06-09,153.13,153.87,150.05,150.84,500865.0
2023-06-10,153.13,153.87,150.05,150.84,500865.0
2023-06-11,153.13,153.87,150.05,150.84,500865.0
2023-06-12,150.84,152.73,150.39,150.84,457079.0
2023-06-13,151.09,151.88,149.4,149.85,468146.0
2023-06-14,152.38,152.38,149.35,150.44,398401.0
2023-06-15,150.34,151.88,149.55,150.49,407798.0
2023-06-16,150.99,153.72,150.54,153.18,895817.0
2023-06-17,150.99,153.72,150.54,153.18,895817.0
2023-06-18,150.99,153.72,150.54,153.18,895817.0
2023-06-19,153.03,154.92,150.05,150.49,989855.0
2023-06-20,150.59,152.98,149.55,150.29,547017.0
2023-06-21,150.34,151.59,149.05,150.0,654200.0
2023-06-22,149.15,151.74,148.36,149.2,419853.0
2023-06-23,149.05,149.95,146.87,147.16,528284.0
2023-06-24,149.05,149.95,146.87,147.16,528284.0
2023-06-25,149.05,149.95,146.87,147.16,528284.0
2023-06-26,147.07,148.46,145.67,147.61,353795.0
2023-06-27,149.95,149.95,145.87,146.12,893477.0
2023-06-28,147.31,147.96,145.33,145.52,706823.0
2023-06-29,147.31,147.96,145.33,145.52,706823.0
2023-06-30,145.57,147.56,144.78,145.28,710735.0
2023-07-01,145.57,147.56,144.78,145.28,710735.0
2023-07-02,145.57,147.56,144.78,145.28,710735.0
2023-07-03,147.61,153.72,147.61,152.53,3870086.0
2023-07-04,152.03,152.53,149.65,150.29,805177.0
2023-07-05,151.83,151.83,147.81,148.36,727018.0
2023-07-06,147.81,149.95,147.81,148.9,681430.0
2023-07-07,149.05,150.0,147.26,147.81,563448.0
2023-07-08,149.05,150.0,147.26,147.81,563448.0
2023-07-09,149.05,150.0,147.26,147.81,563448.0
2023-07-10,148.9,148.9,146.77,147.07,306393.0
2023-07-11,149.0,149.05,146.22,147.21,538403.0
2023-07-12,151.98,152.98,148.46,149.1,2514243.0
2023-07-13,150.89,150.89,146.17,146.82,670179.0
2023-07-14,146.62,148.95,146.12,146.97,704261.0
2023-07-15,146.62,148.95,146.12,146.97,704261.0
2023-07-16,146.62,148.95,146.12,146.97,704261.0
2023-07-17,147.91,150.64,146.87,149.05,890717.0
2023-07-18,150.0,150.54,147.51,147.86,526738.0
2023-07-19,147.91,153.03,147.91,152.08,1827684.0
2023-07-20,153.03,154.02,151.24,152.03,1443837.0
2023-07-21,151.98,152.68,149.55,151.04,801934.0
2023-07-22,151.98,152.68,149.55,151.04,801934.0
2023-07-23,151.98,152.68,149.55,151.04,801934.0
2023-07-24,151.04,151.49,148.16,148.51,1390648.0
2023-07-25,148.56,149.75,147.16,148.46,1560051.0
2023-07-26,149.65,149.65,147.36,147.61,814751.0
2023-07-27,148.95,155.81,147.07,149.7,7931427.0
2023-07-28,150.69,151.69,148.11,148.65,1620022.0
2023-07-29,150.69,151.69,148.11,148.65,1620022.0
2023-07-30,150.69,151.69,148.11,148.65,1620022.0
2023-07-31,149.1,151.29,148.51,149.25,1226890.0
2023-08-01,150.49,150.74,147.02,148.16,1171056.0
2023-08-02,148.95,148.95,144.18,145.62,1347946.0
2023-08-03,145.13,147.86,144.88,146.52,1574289.0
2023-08-04,147.51,154.72,146.62,150.74,5449998.0
2023-08-05,147.51,154.72,146.62,150.74,5449998.0
2023-08-06,147.51,154.72,146.62,150.74,5449998.0
2023-08-07,156.26,162.96,156.26,157.3,12997789.0
2023-08-08,159.5,159.9,152.6,154.0,2628404.0
2023-08-09,155.8,156.6,152.25,155.95,1887252.0
2023-08-10,156.3,158.9,153.35,154.55,2257411.0
2023-08-11,155.0,157.3,153.45,154.1,1757729.0
2023-08-12,155.0,157.3,153.45,154.1,1757729.0
2023-08-13,155.0,157.3,153.45,154.1,1757729.0
2023-08-14,154.95,154.95,149.7,150.7,1400758.0
2023-08-15,154.95,154.95,149.7,150.7,1400758.0
2023-08-16,148.4,152.9,148.4,151.9,1196995.0
2023-08-17,152.0,154.55,151.55,152.0,1260507.0
2023-08-18,151.8,154.15,150.75,151.3,1280173.0
2023-08-19,151.8,154.15,150.75,151.3,1280173.0
2023-08-20,151.8,154.15,150.75,151.3,1280173.0
2023-08-21,152.65,152.7,150.75,151.35,615551.0
2023-08-22,151.95,154.65,151.3,153.3,1156276.0
2023-08-23,151.65,159.45,151.65,154.95,2469532.0
2023-08-24,155.9,158.6,154.1,155.1,1534080.0
2023-08-25,154.35,159.25,152.05,152.95,2456365.0
2023-08-26,154.35,159.25,152.05,152.95,2456365.0
2023-08-27,154.35,159.25,152.05,152.95,2456365.0
2023-08-28,152.55,154.65,152.3,152.7,906716.0
2023-08-29,153.0,155.0,151.5,152.55,1369348.0
2023-08-30,153.95,167.7,153.0,165.85,18180876.0
2023-08-31,167.55,173.0,167.05,171.55,11219185.0
2023-09-01,172.3,174.5,167.4,168.4,3740142.0
2023-09-02,172.3,174.5,167.4,168.4,3740142.0
2023-09-03,172.3,174.5,167.4,168.4,3740142.0
2023-09-04,169.05,173.3,169.05,171.6,2467978.0
2023-09-05,171.6,174.4,167.2,168.3,3055581.0
2023-09-06,168.35,172.2,167.5,168.9,1779898.0
2023-09-07,169.0,173.8,167.45,168.5,2355542.0
2023-09-08,174.45,175.0,170.35,171.3,3636094.0
2023-09-09,174.45,175.0,170.35,171.3,3636094.0
2023-09-10,174.45,175.0,170.35,171.3,3636094.0
2023-09-11,174.95,179.05,171.5,175.65,5942225.0
2023-09-12,176.45,178.45,160.9,162.65,5147775.0
2023-09-13,163.0,166.35,158.4,164.85,2580457.0
2023-09-14,165.9,167.9,165.0,166.7,1255618.0
2023-09-15,166.95,168.25,164.5,165.2,989637.0
2023-09-16,166.95,168.25,164.5,165.2,989637.0
2023-09-17,166.95,168.25,164.5,165.2,989637.0
2023-09-18,166.0,171.5,165.15,166.1,1919877.0
2023-09-19,166.0,171.5,165.15,166.1,1919877.0
2023-09-20,164.65,165.9,162.3,163.55,997119.0
2023-09-21,162.3,165.0,160.0,161.0,827853.0
2023-09-22,162.0,163.35,159.55,161.25,675022.0
2023-09-23,162.0,163.35,159.55,161.25,675022.0
2023-09-24,162.0,163.35,159.55,161.25,675022.0
2023-09-25,161.55,163.3,160.05,160.75,610027.0
2023-09-26,160.55,162.25,159.8,160.15,644272.0
2023-09-27,160.55,160.55,156.8,157.7,1110432.0
2023-09-28,157.9,160.65,156.3,156.7,977644.0
2023-09-29,157.4,161.95,156.25,161.05,1591721.0
2023-09-30,157.4,161.95,156.25,161.05,1591721.0
2023-10-01,157.4,161.95,156.25,161.05,1591721.0
2023-10-02,157.4,161.95,156.25,161.05,1591721.0
2023-10-03,162.15,162.5,158.45,158.85,895881.0
2023-10-04,158.4,159.45,155.0,156.0,806363.0
2023-10-05,157.95,159.7,156.25,158.95,817197.0
2023-10-06,159.55,162.4,158.05,159.4,880207.0
2023-10-07,159.55,162.4,158.05,159.4,880207.0
2023-10-08,159.55,162.4,158.05,159.4,880207.0
2023-10-09,155.4,157.9,153.1,153.7,812542.0
2023-10-10,155.0,158.5,155.0,155.95,939565.0
2023-10-11,158.55,159.0,157.05,157.4,452870.0
2023-10-12,157.5,163.4,157.45,162.1,2427991.0
2023-10-13,163.5,164.25,159.0,159.55,1162851.0
2023-10-14,163.5,164.25,159.0,159.55,1162851.0
2023-10-15,163.5,164.25,159.0,159.55,1162851.0
2023-10-16,160.95,162.65,158.65,159.1,862517.0
2023-10-17,159.95,163.0,159.25,160.2,1110275.0
2023-10-18,160.2,167.7,160.15,162.05,3465064.0
2023-10-19,161.85,163.4,159.2,162.7,1540123.0
2023-10-20,163.0,170.0,162.0,165.0,3917777.0
2023-10-21,163.0,170.0,162.0,165.0,3917777.0
2023-10-22,163.0,170.0,162.0,165.0,3917777.0
2023-10-23,165.9,166.35,155.0,155.8,1707087.0
2023-10-24,165.9,166.35,155.0,155.8,1707087.0
2023-10-25,158.8,159.2,149.15,150.9,1407931.0
2023-10-26,153.65,153.65,146.6,149.75,1995468.0
2023-10-27,149.8,151.85,128.5,135.9,22702286.0
2023-10-28,149.8,151.85,128.5,135.9,22702286.0
2023-10-29,149.8,151.85,128.5,135.9,22702286.0
2023-10-30,138.5,142.2,136.2,139.0,4114802.0
2023-10-31,139.05,142.0,137.6,139.5,1768635.0
2023-11-01,139.7,139.95,136.0,136.5,1336843.0
2023-11-02,138.25,140.2,136.25,137.65,1391866.0
2023-11-03,138.65,138.8,136.05,136.65,945450.0
2023-11-04,138.65,138.8,136.05,136.65,945450.0
2023-11-05,138.65,138.8,136.05,136.65,945450.0
2023-11-06,138.95,138.95,135.05,135.6,1428114.0
2023-11-07,135.8,136.15,132.4,132.9,2560780.0
2023-11-08,133.05,138.8,133.05,137.9,3023568.0
2023-11-09,137.85,140.0,136.0,136.65,2343559.0
2023-11-10,136.7,142.0,136.1,139.85,4127663.0
2023-11-11,136.7,142.0,136.1,139.85,4127663.0
2023-11-12,140.05,142.5,140.05,141.75,914392.0
2023-11-13,141.45,142.8,140.4,141.6,2799428.0
2023-11-14,141.45,142.8,140.4,141.6,2799428.0
2023-11-15,142.8,146.7,140.8,144.4,3275169.0
2023-11-16,145.0,158.8,143.35,157.15,16157623.0
2023-11-17,157.55,162.95,156.65,157.55,6576441.0
2023-11-18,157.55,162.95,156.65,157.55,6576441.0
2023-11-19,157.55,162.95,156.65,157.55,6576441.0
2023-11-20,157.65,158.45,151.95,152.6,1729470.0
2023-11-21,153.9,154.25,148.6,149.0,2524041.0
2023-11-22,149.2,151.2,145.6,146.05,2029027.0
2023-11-23,146.05,152.5,146.05,151.8,1891296.0
2023-11-24,150.6,158.45,150.6,155.15,3422693.0
2023-11-25,150.6,158.45,150.6,155.15,3422693.0
2023-11-26,150.6,158.45,150.6,155.15,3422693.0
2023-11-27,150.6,158.45,150.6,155.15,3422693.0
2023-11-28,155.0,158.9,152.8,157.25,2288432.0
2023-11-29,155.05,157.9,149.55,152.05,2741943.0
2023-11-30,152.15,153.95,143.8,146.2,5124664.0
2023-12-01,148.95,150.5,147.3,148.1,1448635.0
2023-12-02,148.95,150.5,147.3,148.1,1448635.0
2023-12-03,148.95,150.5,147.3,148.1,1448635.0
2023-12-04,150.0,153.5,148.5,149.05,1956651.0
2023-12-05,147.4,150.4,146.7,148.45,1391758.0
2023-12-06,148.95,150.0,146.4,147.95,1495972.0
2023-12-07,146.4,149.75,146.4,147.45,1136239.0
