,GAIL IN Equity,GAIL IN Equity,GAIL IN Equity,GAIL IN Equity,GAIL IN Equity
2021-03-07,82.06,85.45,82.06,83.83,55041228.0
2021-03-08,84.74,89.98,84.03,87.81,100636233.0
2021-03-09,88.3,88.35,84.51,84.91,32977887.0
2021-03-10,85.45,86.02,83.8,84.14,34571262.0
2021-03-11,85.45,86.02,83.8,84.14,34571262.0
2021-03-12,85.73,86.85,82.97,83.66,24790416.0
2021-03-13,85.73,86.85,82.97,83.66,24790416.0
2021-03-14,85.73,86.85,82.97,83.66,24790416.0
2021-03-15,84.08,84.22,80.61,81.78,35047616.0
2021-03-16,82.32,83.0,80.86,81.6,24150065.0
2021-03-17,81.75,82.89,78.19,78.84,24333851.0
2021-03-18,80.84,80.84,75.42,76.96,28003590.0
2021-03-19,77.47,79.92,73.37,78.9,66126462.0
2021-03-20,77.47,79.92,73.37,78.9,66126462.0
2021-03-21,77.47,79.92,73.37,78.9,66126462.0
2021-03-22,81.57,81.57,78.52,79.36,27251168.0
2021-03-23,79.88,80.32,77.56,77.97,22365690.0
2021-03-24,77.16,77.71,75.45,76.0,22522667.0
2021-03-25,76.2,77.1,73.91,74.26,31262955.0
2021-03-26,75.3,77.04,74.63,76.46,25179425.0
2021-03-27,75.3,77.04,74.63,76.46,25179425.0
2021-03-28,75.3,77.04,74.63,76.46,25179425.0
2021-03-29,75.3,77.04,74.63,76.46,25179425.0
2021-03-30,77.33,79.62,75.88,76.78,110654304.0
2021-03-31,77.45,79.94,77.27,78.61,50362268.0
2021-04-01,78.84,81.77,78.43,81.31,29934675.0
2021-04-02,78.84,81.77,78.43,81.31,29934675.0
2021-04-03,78.84,81.77,78.43,81.31,29934675.0
2021-04-04,78.84,81.77,78.43,81.31,29934675.0
2021-04-05,80.93,80.93,78.06,78.29,19815324.0
2021-04-06,79.45,79.48,77.8,78.06,13829223.0
2021-04-07,79.07,82.29,79.01,80.44,53379344.0
2021-04-08,82.73,82.73,79.91,80.38,23297862.0
2021-04-09,80.64,81.51,80.06,80.52,13353332.0
2021-04-10,80.64,81.51,80.06,80.52,13353332.0
2021-04-11,80.64,81.51,80.06,80.52,13353332.0
2021-04-12,78.03,78.7,75.74,77.01,25299851.0
2021-04-13,77.25,81.16,77.25,80.58,30393953.0
2021-04-14,77.25,81.16,77.25,80.58,30393953.0
2021-04-15,78.03,82.12,78.03,81.57,22296222.0
2021-04-16,81.77,82.61,80.64,80.99,17680967.0
2021-04-17,81.77,82.61,80.64,80.99,17680967.0
2021-04-18,81.77,82.61,80.64,80.99,17680967.0
2021-04-19,78.9,80.0,77.48,79.13,19004289.0
2021-04-20,80.17,81.07,77.45,77.97,29206386.0
2021-04-21,80.17,81.07,77.45,77.97,29206386.0
2021-04-22,77.62,77.88,75.68,77.16,16918862.0
2021-04-23,76.46,77.74,74.55,75.07,36455022.0
2021-04-24,76.46,77.74,74.55,75.07,36455022.0
2021-04-25,76.46,77.74,74.55,75.07,36455022.0
2021-04-26,75.82,76.58,75.24,75.42,9498099.0
2021-04-27,75.39,77.07,75.39,76.32,18292643.0
2021-04-28,76.81,77.74,76.58,77.36,10948874.0
2021-04-29,78.03,79.13,77.33,78.2,14348838.0
2021-04-30,78.14,82.06,76.72,79.59,33208178.0
2021-05-01,78.14,82.06,76.72,79.59,33208178.0
2021-05-02,78.14,82.06,76.72,79.59,33208178.0
2021-05-03,79.48,80.17,78.12,79.77,11994900.0
2021-05-04,80.35,84.5,79.68,83.39,51710516.0
2021-05-05,85.28,86.35,82.96,84.15,34806230.0
2021-05-06,85.48,88.09,84.47,87.69,41508480.0
2021-05-07,87.86,88.56,86.27,87.17,30138033.0
2021-05-08,87.86,88.56,86.27,87.17,30138033.0
2021-05-09,87.86,88.56,86.27,87.17,30138033.0
2021-05-10,87.17,90.21,87.14,89.66,25565472.0
2021-05-11,89.05,94.85,88.3,93.92,57239804.0
2021-05-12,94.33,96.16,92.07,93.43,42247173.0
2021-05-13,94.33,96.16,92.07,93.43,42247173.0
2021-05-14,93.49,93.84,88.27,88.59,33177795.0
2021-05-15,93.49,93.84,88.27,88.59,33177795.0
2021-05-16,93.49,93.84,88.27,88.59,33177795.0
2021-05-17,89.34,89.81,87.22,88.85,22679298.0
2021-05-18,90.21,91.66,88.18,88.64,22443393.0
2021-05-19,89.28,89.66,87.77,88.64,14115365.0
2021-05-20,88.47,88.47,85.14,85.48,23533286.0
2021-05-21,85.63,87.31,84.24,84.55,26567492.0
2021-05-22,85.63,87.31,84.24,84.55,26567492.0
2021-05-23,85.63,87.31,84.24,84.55,26567492.0
2021-05-24,85.28,88.53,84.64,88.01,24537057.0
2021-05-25,89.11,90.36,88.01,89.98,41094837.0
2021-05-26,90.18,90.39,88.01,88.24,13869179.0
2021-05-27,88.24,89.92,87.34,88.64,23251632.0
2021-05-28,89.86,91.31,88.18,88.73,24949758.0
2021-05-29,89.86,91.31,88.18,88.73,24949758.0
2021-05-30,89.86,91.31,88.18,88.73,24949758.0
2021-05-31,89.54,93.63,88.88,92.79,75525810.0
2021-06-01,93.23,93.84,91.66,93.08,22466747.0
2021-06-02,94.21,94.82,91.46,92.15,22797158.0
2021-06-03,92.82,94.13,92.07,93.43,18317292.0
2021-06-04,93.11,95.58,93.0,93.98,22237283.0
2021-06-05,93.11,95.58,93.0,93.98,22237283.0
2021-06-06,93.11,95.58,93.0,93.98,22237283.0
2021-06-07,94.56,98.57,93.98,97.67,52622006.0
2021-06-08,97.58,98.51,95.66,97.35,28278386.0
2021-06-09,98.62,98.8,91.81,94.21,67123157.0
2021-06-10,95.4,96.33,93.11,94.85,37154711.0
2021-06-11,96.13,97.32,93.52,95.0,37574126.0
2021-06-12,96.13,97.32,93.52,95.0,37574126.0
2021-06-13,96.13,97.32,93.52,95.0,37574126.0
2021-06-14,95.9,95.9,92.88,94.65,27833541.0
2021-06-15,95.43,96.42,94.3,94.56,23826221.0
2021-06-16,94.91,96.16,93.52,93.84,20154386.0
2021-06-17,93.92,94.94,92.07,93.11,15884414.0
2021-06-18,93.98,94.24,88.53,89.95,29095469.0
2021-06-19,93.98,94.24,88.53,89.95,29095469.0
2021-06-20,93.98,94.24,88.53,89.95,29095469.0
2021-06-21,88.24,90.62,87.75,90.07,21547121.0
2021-06-22,91.17,92.13,89.86,90.1,12307770.0
2021-06-23,90.99,91.11,88.59,88.96,13381391.0
2021-06-24,89.34,89.95,88.04,88.33,12902693.0
2021-06-25,88.76,89.75,88.33,88.82,10689807.0
2021-06-26,88.76,89.75,88.33,88.82,10689807.0
2021-06-27,88.76,89.75,88.33,88.82,10689807.0
2021-06-28,89.81,90.01,88.3,88.96,11265089.0
2021-06-29,89.05,89.2,87.8,88.18,10124229.0
2021-06-30,88.24,88.62,86.59,86.82,16455422.0
2021-07-01,88.06,89.2,87.02,88.76,19608258.0
2021-07-02,89.34,89.34,87.57,87.77,12198753.0
2021-07-03,89.34,89.34,87.57,87.77,12198753.0
2021-07-04,89.34,89.34,87.57,87.77,12198753.0
2021-07-05,88.21,89.14,87.92,88.27,10042907.0
2021-07-06,88.47,89.98,86.32,87.22,23513690.0
2021-07-07,86.5,88.24,86.18,86.99,14108684.0
2021-07-08,86.93,87.66,86.12,86.27,13345361.0
2021-07-09,86.44,86.47,85.28,85.37,10806185.0
2021-07-10,86.44,86.47,85.28,85.37,10806185.0
2021-07-11,86.44,86.47,85.28,85.37,10806185.0
2021-07-12,87.6,87.6,84.99,85.14,17520986.0
2021-07-13,86.15,87.83,85.57,86.32,23433194.0
2021-07-14,86.15,87.02,85.4,85.77,9725103.0
2021-07-15,86.15,86.38,83.48,83.77,20502858.0
2021-07-16,83.89,84.24,82.93,84.0,17837141.0
2021-07-17,83.89,84.24,82.93,84.0,17837141.0
2021-07-18,83.89,84.24,82.93,84.0,17837141.0
2021-07-19,84.03,85.86,83.42,83.74,21972987.0
2021-07-20,83.54,84.12,81.65,82.58,13895612.0
2021-07-21,83.54,84.12,81.65,82.58,13895612.0
2021-07-22,83.25,84.24,82.21,83.42,17978622.0
2021-07-23,82.96,84.12,82.38,82.61,11543472.0
2021-07-24,82.96,84.12,82.38,82.61,11543472.0
2021-07-25,82.96,84.12,82.38,82.61,11543472.0
2021-07-26,82.18,82.47,81.05,82.0,14218665.0
2021-07-27,82.29,82.38,80.38,80.67,13460514.0
2021-07-28,81.63,81.63,79.25,79.97,14245245.0
2021-07-29,80.58,80.99,79.45,79.77,11013410.0
2021-07-30,79.83,82.29,79.62,80.96,22744343.0
2021-07-31,79.83,82.29,79.62,80.96,22744343.0
2021-08-01,79.83,82.29,79.62,80.96,22744343.0
2021-08-02,82.0,83.13,80.84,82.87,11826426.0
2021-08-03,83.51,83.63,82.29,83.13,13835012.0
2021-08-04,83.34,84.82,82.26,82.61,15562386.0
2021-08-05,82.96,84.47,81.39,82.9,31491509.0
2021-08-06,84.99,89.31,84.06,86.3,102454284.0
2021-08-07,84.99,89.31,84.06,86.3,102454284.0
2021-08-08,84.99,89.31,84.06,86.3,102454284.0
2021-08-09,87.51,87.51,84.24,84.58,18145107.0
2021-08-10,85.54,85.95,83.42,84.03,23577840.0
2021-08-11,84.7,86.15,83.68,85.37,19090460.0
2021-08-12,86.44,87.63,85.02,87.4,25144605.0
2021-08-13,87.6,88.12,85.57,86.09,15833033.0
2021-08-14,87.6,88.12,85.57,86.09,15833033.0
2021-08-15,87.6,88.12,85.57,86.09,15833033.0
2021-08-16,86.09,86.59,85.57,86.15,7725956.0
2021-08-17,86.12,86.56,84.03,85.28,9159861.0
2021-08-18,85.86,85.86,84.12,84.47,6872163.0
2021-08-19,85.86,85.86,84.12,84.47,6872163.0
2021-08-20,83.13,83.77,81.22,81.42,23207913.0
2021-08-21,83.13,83.77,81.22,81.42,23207913.0
2021-08-22,83.13,83.77,81.22,81.42,23207913.0
2021-08-23,82.73,83.6,81.22,81.68,12484262.0
2021-08-24,83.02,85.86,82.35,84.38,34454000.0
2021-08-25,84.79,85.57,83.54,84.06,13947507.0
2021-08-26,84.06,84.41,82.03,82.76,15146223.0
2021-08-27,82.81,84.24,82.38,83.25,21095298.0
2021-08-28,82.81,84.24,82.38,83.25,21095298.0
2021-08-29,82.81,84.24,82.38,83.25,21095298.0
2021-08-30,83.71,85.11,83.16,84.7,19970355.0
2021-08-31,84.7,85.66,83.42,84.79,24331092.0
2021-09-01,85.28,86.01,83.8,84.0,17554820.0
2021-09-02,84.64,85.43,83.63,84.18,13756571.0
2021-09-03,84.41,86.64,84.18,85.51,24227045.0
2021-09-04,84.41,86.64,84.18,85.51,24227045.0
2021-09-05,84.41,86.64,84.18,85.51,24227045.0
2021-09-06,86.73,86.79,84.99,85.22,12475952.0
2021-09-07,85.28,85.63,83.51,83.66,9868104.0
2021-09-08,84.06,84.99,83.54,84.18,13378880.0
2021-09-09,84.47,86.3,83.83,84.21,19778345.0
2021-09-10,84.47,86.3,83.83,84.21,19778345.0
2021-09-11,84.47,86.3,83.83,84.21,19778345.0
2021-09-12,84.47,86.3,83.83,84.21,19778345.0
2021-09-13,85.22,85.22,83.8,84.64,11312229.0
2021-09-14,85.11,90.88,85.11,90.5,58849508.0
2021-09-15,91.08,92.68,90.1,91.17,33485829.0
2021-09-16,91.14,91.78,90.5,91.17,18731313.0
2021-09-17,91.14,92.44,88.91,89.4,30951324.0
2021-09-18,91.14,92.44,88.91,89.4,30951324.0
2021-09-19,91.14,92.44,88.91,89.4,30951324.0
2021-09-20,87.6,89.72,86.18,86.9,9896252.0
2021-09-21,86.67,88.18,84.12,87.02,13647863.0
2021-09-22,87.54,88.27,86.67,87.02,19317225.0
2021-09-23,95.14,95.14,87.69,88.7,26453181.0
2021-09-24,89.4,89.81,86.18,88.53,28581303.0
2021-09-25,89.4,89.81,86.18,88.53,28581303.0
2021-09-26,89.4,89.81,86.18,88.53,28581303.0
2021-09-27,89.69,91.08,88.15,89.63,35131605.0
2021-09-28,89.22,93.63,88.79,92.53,56559128.0
2021-09-29,91.95,93.69,89.49,90.68,36673163.0
2021-09-30,92.88,92.88,89.98,92.15,34442802.0
2021-10-01,92.85,96.42,91.4,94.65,74750622.0
2021-10-02,92.85,96.42,91.4,94.65,74750622.0
2021-10-03,92.85,96.42,91.4,94.65,74750622.0
2021-10-04,95.37,95.72,93.4,93.72,14727935.0
2021-10-05,93.72,97.69,93.72,95.55,39305451.0
2021-10-06,95.72,99.41,95.14,96.53,57507618.0
2021-10-07,97.75,97.75,92.18,92.62,29978996.0
2021-10-08,93.05,94.53,91.46,91.75,18883364.0
2021-10-09,93.05,94.53,91.46,91.75,18883364.0
2021-10-10,93.05,94.53,91.46,91.75,18883364.0
2021-10-11,91.17,93.23,91.17,92.1,13267089.0
2021-10-12,92.71,92.71,91.11,91.63,18502391.0
2021-10-13,92.24,93.4,91.72,92.24,15435371.0
2021-10-14,93.23,94.97,92.53,92.85,24191862.0
2021-10-15,93.23,94.97,92.53,92.85,24191862.0
2021-10-16,93.23,94.97,92.53,92.85,24191862.0
2021-10-17,93.23,94.97,92.53,92.85,24191862.0
2021-10-18,94.56,95.03,93.31,93.61,27373751.0
2021-10-19,94.5,94.5,89.81,90.36,11887100.0
2021-10-20,92.73,92.73,87.14,87.95,16606160.0
2021-10-21,89.05,89.86,86.21,86.85,25780374.0
2021-10-22,88.12,89.28,86.27,87.31,14349933.0
2021-10-23,88.12,89.28,86.27,87.31,14349933.0
2021-10-24,88.12,89.28,86.27,87.31,14349933.0
2021-10-25,88.12,88.15,84.76,86.01,10876793.0
2021-10-26,86.44,88.47,86.35,88.18,11687267.0
2021-10-27,88.7,89.02,86.61,86.88,18292941.0
2021-10-28,87.31,87.63,84.82,85.54,15271821.0
2021-10-29,85.28,90.65,84.35,86.35,44783013.0
2021-10-30,85.28,90.65,84.35,86.35,44783013.0
2021-10-31,85.28,90.65,84.35,86.35,44783013.0
2021-11-01,88.47,89.81,86.44,87.14,26968401.0
2021-11-02,87.86,89.78,87.22,87.57,24625005.0
2021-11-03,88.18,89.63,87.02,87.34,25327235.0
2021-11-04,87.77,88.21,87.6,87.89,1421118.0
2021-11-05,87.77,88.21,87.6,87.89,1421118.0
2021-11-06,87.77,88.21,87.6,87.89,1421118.0
2021-11-07,87.77,88.21,87.6,87.89,1421118.0
2021-11-08,88.76,88.85,87.37,88.12,28690584.0
2021-11-09,88.41,88.59,87.14,87.4,17684246.0
2021-11-10,87.11,88.82,86.79,88.24,30162353.0
2021-11-11,88.24,88.59,86.44,86.73,17659331.0
2021-11-12,87.31,87.31,85.57,85.86,11019600.0
2021-11-13,87.31,87.31,85.57,85.86,11019600.0
2021-11-14,87.31,87.31,85.57,85.86,11019600.0
2021-11-15,85.77,86.44,85.05,85.31,11344967.0
2021-11-16,85.31,86.15,84.12,84.47,9262191.0
2021-11-17,84.12,85.08,83.83,84.12,6627924.0
2021-11-18,84.7,84.7,81.42,81.77,15824625.0
2021-11-19,84.7,84.7,81.42,81.77,15824625.0
2021-11-20,84.7,84.7,81.42,81.77,15824625.0
2021-11-21,84.7,84.7,81.42,81.77,15824625.0
2021-11-22,81.8,82.09,79.04,79.65,15348554.0
2021-11-23,79.42,80.78,78.9,80.35,14485106.0
2021-11-24,80.64,83.08,80.64,81.34,14514572.0
2021-11-25,82.09,82.5,80.23,82.12,16279479.0
2021-11-26,81.22,81.48,77.19,77.51,16829328.0
2021-11-27,81.22,81.48,77.19,77.51,16829328.0
2021-11-28,81.22,81.48,77.19,77.51,16829328.0
2021-11-29,77.16,77.51,75.07,75.62,17994713.0
2021-11-30,75.88,78.14,74.78,75.3,19208595.0
2021-12-01,76.49,77.33,74.11,75.74,21343103.0
2021-12-02,75.77,76.98,75.48,76.37,12705137.0
2021-12-03,76.58,77.62,76.32,76.72,22605264.0
2021-12-04,76.58,77.62,76.32,76.72,22605264.0
2021-12-05,76.58,77.62,76.32,76.72,22605264.0
2021-12-06,77.62,77.62,73.59,74.75,38763132.0
2021-12-07,75.36,77.39,75.19,76.9,11072135.0
2021-12-08,77.62,78.9,76.32,77.56,13471373.0
2021-12-09,78.03,78.26,76.96,77.88,9471434.0
2021-12-10,78.26,78.84,77.36,78.58,10100666.0
2021-12-11,78.26,78.84,77.36,78.58,10100666.0
2021-12-12,78.26,78.84,77.36,78.58,10100666.0
2021-12-13,79.01,79.62,77.16,77.36,12718161.0
2021-12-14,77.01,78.9,76.58,78.49,20713248.0
2021-12-15,78.58,78.58,76.4,76.58,9971276.0
2021-12-16,77.04,77.07,74.69,75.16,21253653.0
2021-12-17,75.3,75.53,74.03,75.13,30664034.0
2021-12-18,75.3,75.53,74.03,75.13,30664034.0
2021-12-19,75.3,75.53,74.03,75.13,30664034.0
2021-12-20,75.24,75.82,72.63,73.07,21234089.0
2021-12-21,73.82,75.16,72.95,74.84,11590469.0
2021-12-22,75.56,75.82,74.66,75.53,8834060.0
2021-12-23,76.0,77.39,75.79,77.07,15586850.0
2021-12-24,77.74,77.83,75.24,75.91,12728963.0
2021-12-25,77.74,77.83,75.24,75.91,12728963.0
2021-12-26,77.74,77.83,75.24,75.91,12728963.0
2021-12-27,75.71,76.0,74.78,75.74,10738337.0
2021-12-28,76.58,77.39,76.06,77.19,11149433.0
2021-12-29,77.16,77.45,76.06,76.72,10707644.0
2021-12-30,77.14,77.53,76.27,76.36,18960299.0
2021-12-31,76.69,77.71,76.57,77.29,7033452.0
2022-01-01,76.69,77.71,76.57,77.29,7033452.0
2022-01-02,76.69,77.71,76.57,77.29,7033452.0
2022-01-03,77.77,78.73,77.29,78.64,7480866.0
2022-01-04,79.5,80.28,78.76,79.45,10970193.0
2022-01-05,80.16,81.66,79.3,81.39,19009205.0
2022-01-06,81.42,83.21,80.22,83.06,20325681.0
2022-01-07,83.63,83.75,82.35,83.48,11726468.0
2022-01-08,83.63,83.75,82.35,83.48,11726468.0
2022-01-09,83.63,83.75,82.35,83.48,11726468.0
2022-01-10,83.75,85.55,83.48,85.34,13276295.0
2022-01-11,85.55,85.82,84.44,84.83,10474532.0
2022-01-12,85.55,86.15,84.86,85.91,7467635.0
2022-01-13,86.15,86.95,85.4,86.71,10974594.0
2022-01-14,86.38,87.1,85.64,86.32,6896429.0
2022-01-15,86.38,87.1,85.64,86.32,6896429.0
2022-01-16,86.38,87.1,85.64,86.32,6896429.0
2022-01-17,84.77,86.92,84.2,86.56,13131641.0
2022-01-18,86.21,87.34,84.92,85.49,14676155.0
2022-01-19,85.49,88.84,85.19,88.51,32664369.0
2022-01-20,88.54,88.84,87.49,88.15,10213992.0
2022-01-21,87.58,87.82,84.56,85.79,12874472.0
2022-01-22,87.58,87.82,84.56,85.79,12874472.0
2022-01-23,87.58,87.82,84.56,85.79,12874472.0
2022-01-24,84.11,85.97,82.94,84.26,17341316.0
2022-01-25,82.56,86.26,82.56,86.0,19497117.0
2022-01-26,82.56,86.26,82.56,86.0,19497117.0
2022-01-27,85.25,86.21,84.29,84.53,20826021.0
2022-01-28,85.28,87.46,84.53,84.83,15217752.0
2022-01-29,85.28,87.46,84.53,84.83,15217752.0
2022-01-30,85.28,87.46,84.53,84.83,15217752.0
2022-01-31,86.0,86.71,85.22,86.32,9007862.0
2022-02-01,86.44,88.54,86.23,88.24,18418028.0
2022-02-02,89.14,89.14,86.98,87.16,10943406.0
2022-02-03,87.19,89.32,86.74,88.18,26321415.0
2022-02-04,89.56,90.9,87.43,87.67,29658084.0
2022-02-05,89.56,90.9,87.43,87.67,29658084.0
2022-02-06,89.56,90.9,87.43,87.67,29658084.0
2022-02-07,88.51,89.11,87.58,88.69,13156112.0
2022-02-08,88.84,89.02,85.13,86.32,18637569.0
2022-02-09,87.28,87.28,85.13,85.52,12743006.0
2022-02-10,85.85,85.88,83.96,84.71,31740603.0
2022-02-11,84.53,85.4,83.75,84.14,12029384.0
2022-02-12,84.53,85.4,83.75,84.14,12029384.0
2022-02-13,84.53,85.4,83.75,84.14,12029384.0
2022-02-14,84.08,84.17,81.54,82.29,13081917.0
2022-02-15,82.74,83.57,80.25,83.3,10526705.0
2022-02-16,83.75,84.47,82.94,83.36,7389644.0
2022-02-17,83.87,85.16,83.18,83.63,10043477.0
2022-02-18,83.63,84.59,82.77,84.26,9585573.0
2022-02-19,83.63,84.59,82.77,84.26,9585573.0
2022-02-20,83.63,84.59,82.77,84.26,9585573.0
2022-02-21,83.75,84.08,81.12,81.54,8771646.0
2022-02-22,79.83,81.06,79.0,80.49,18596694.0
2022-02-23,80.28,83.69,80.28,82.71,17554004.0
2022-02-24,78.67,81.45,76.63,77.62,21457380.0
2022-02-25,77.62,81.06,77.62,80.64,9927917.0
2022-02-26,77.62,81.06,77.62,80.64,9927917.0
2022-02-27,77.62,81.06,77.62,80.64,9927917.0
2022-02-28,81.36,87.79,80.07,86.65,43944101.0
2022-03-01,81.36,87.79,80.07,86.65,43944101.0
2022-03-02,87.01,92.61,87.01,91.26,54297651.0
2022-03-03,92.58,95.6,91.59,95.12,46747148.0
2022-03-04,95.12,95.72,92.49,92.99,29604828.0
2022-03-05,95.12,95.72,92.49,92.99,29604828.0
2022-03-06,95.12,95.72,92.49,92.99,29604828.0
2022-03-07,93.92,98.11,92.85,96.7,54060896.0
2022-03-08,96.91,97.63,93.68,94.16,29238951.0
2022-03-09,94.97,95.12,91.77,92.43,20026317.0
2022-03-10,92.13,92.13,87.79,88.24,39287325.0
2022-03-11,89.17,92.22,88.54,91.17,28656956.0
2022-03-12,89.17,92.22,88.54,91.17,28656956.0
2022-03-13,89.17,92.22,88.54,91.17,28656956.0
2022-03-14,92.19,93.59,90.27,91.14,28467368.0
2022-03-15,91.35,91.35,87.76,88.81,31448831.0
2022-03-16,88.93,91.41,88.54,91.17,23635449.0
2022-03-17,91.53,92.25,89.73,90.51,28734818.0
2022-03-18,91.53,92.25,89.73,90.51,28734818.0
2022-03-19,91.53,92.25,89.73,90.51,28734818.0
2022-03-20,91.53,92.25,89.73,90.51,28734818.0
2022-03-21,91.35,91.44,89.09,89.27,29339328.0
2022-03-22,89.43,90.42,88.29,88.75,20203686.0
2022-03-23,89.15,90.45,88.53,88.84,22514405.0
2022-03-24,89.65,91.47,89.12,91.01,18607410.0
2022-03-25,91.44,92.0,90.7,91.35,15907196.0
2022-03-26,91.44,92.0,90.7,91.35,15907196.0
2022-03-27,91.44,92.0,90.7,91.35,15907196.0
2022-03-28,94.04,94.87,92.96,94.1,44178545.0
2022-03-29,94.35,94.97,93.11,94.44,16639325.0
2022-03-30,94.69,95.49,93.95,94.94,15808412.0
2022-03-31,95.77,97.29,94.56,96.3,45574340.0
2022-04-01,98.0,100.47,96.42,100.26,28904193.0
2022-04-02,98.0,100.47,96.42,100.26,28904193.0
2022-04-03,98.0,100.47,96.42,100.26,28904193.0
2022-04-04,101.46,101.8,99.79,100.04,18674921.0
2022-04-05,100.75,101.18,99.08,99.45,18114351.0
2022-04-06,98.99,101.0,98.28,100.44,11418636.0
2022-04-07,100.69,101.12,98.49,99.42,12400296.0
2022-04-08,100.41,100.69,99.08,100.32,11735517.0
2022-04-09,100.41,100.69,99.08,100.32,11735517.0
2022-04-10,100.41,100.69,99.08,100.32,11735517.0
2022-04-11,100.41,102.64,100.41,101.83,19458567.0
2022-04-12,102.14,104.4,101.74,103.13,43782336.0
2022-04-13,103.91,104.87,103.32,104.34,17581013.0
2022-04-14,103.91,104.87,103.32,104.34,17581013.0
2022-04-15,103.91,104.87,103.32,104.34,17581013.0
2022-04-16,103.91,104.87,103.32,104.34,17581013.0
2022-04-17,103.91,104.87,103.32,104.34,17581013.0
2022-04-18,103.41,105.67,103.32,103.91,25349867.0
2022-04-19,104.65,107.34,104.15,105.17,43502435.0
2022-04-20,106.07,106.41,101.22,102.45,27603624.0
2022-04-21,101.15,102.24,99.3,101.46,27323147.0
2022-04-22,101.46,102.51,100.47,101.59,11173847.0
2022-04-23,101.46,102.51,100.47,101.59,11173847.0
2022-04-24,101.46,102.51,100.47,101.59,11173847.0
2022-04-25,100.78,100.78,96.51,97.66,26988249.0
2022-04-26,98.74,98.93,95.89,97.16,23938577.0
2022-04-27,96.7,97.35,95.59,96.3,21903786.0
2022-04-28,97.75,98.28,96.88,97.63,18131438.0
2022-04-29,98.0,99.85,97.94,98.46,19821848.0
2022-04-30,98.0,99.85,97.94,98.46,19821848.0
2022-05-01,98.0,99.85,97.94,98.46,19821848.0
2022-05-02,98.37,98.77,96.82,97.47,9682467.0
2022-05-03,98.37,98.77,96.82,97.47,9682467.0
2022-05-04,97.13,99.05,96.51,97.47,18395589.0
2022-05-05,98.65,101.15,98.12,99.82,20001144.0
2022-05-06,97.75,99.61,97.38,99.11,12618368.0
2022-05-07,97.75,99.61,97.38,99.11,12618368.0
2022-05-08,97.75,99.61,97.38,99.11,12618368.0
2022-05-09,98.06,98.96,96.2,96.58,11006100.0
2022-05-10,95.93,97.1,91.56,92.12,21530592.0
2022-05-11,92.18,94.75,91.84,93.2,17181156.0
2022-05-12,92.8,93.92,91.56,92.99,14616969.0
2022-05-13,93.45,94.53,90.79,91.44,11893172.0
2022-05-14,93.45,94.53,90.79,91.44,11893172.0
2022-05-15,93.45,94.53,90.79,91.44,11893172.0
2022-05-16,92.18,93.51,91.47,93.23,6474701.0
2022-05-17,94.29,95.65,93.48,95.4,9919245.0
2022-05-18,95.83,96.39,94.6,95.06,11391962.0
2022-05-19,92.8,95.52,92.65,95.12,11253297.0
2022-05-20,96.33,97.26,95.43,96.7,9020727.0
2022-05-21,96.33,97.26,95.43,96.7,9020727.0
2022-05-22,96.33,97.26,95.43,96.7,9020727.0
2022-05-23,96.39,96.58,94.47,94.78,8896367.0
2022-05-24,95.52,95.89,93.42,94.04,10627502.0
2022-05-25,94.04,95.31,93.45,94.1,12627294.0
2022-05-26,95.99,95.99,91.69,93.54,12234582.0
2022-05-27,94.5,94.5,87.98,88.35,17883213.0
2022-05-28,94.5,94.5,87.98,88.35,17883213.0
2022-05-29,94.5,94.5,87.98,88.35,17883213.0
2022-05-30,89.71,90.33,87.54,88.93,16001367.0
2022-05-31,89.24,94.1,88.78,91.07,45189392.0
2022-06-01,91.53,92.58,90.95,92.18,17579700.0
2022-06-02,92.62,93.02,91.56,92.28,10839300.0
2022-06-03,92.77,93.64,90.61,91.32,8864361.0
2022-06-04,92.77,93.64,90.61,91.32,8864361.0
2022-06-05,92.77,93.64,90.61,91.32,8864361.0
2022-06-06,90.64,92.77,90.33,91.66,7966988.0
2022-06-07,91.56,94.78,91.56,93.42,21341453.0
2022-06-08,94.41,95.65,93.42,94.32,17123651.0
2022-06-09,93.73,96.02,93.45,93.76,11329556.0
2022-06-10,93.73,94.66,91.81,92.24,9676913.0
2022-06-11,93.73,94.66,91.81,92.24,9676913.0
2022-06-12,93.73,94.66,91.81,92.24,9676913.0
2022-06-13,92.31,92.31,88.84,90.51,12571436.0
2022-06-14,90.08,92.49,89.83,90.91,8024573.0
2022-06-15,92.58,93.98,90.36,91.29,17432696.0
2022-06-16,92.15,92.43,86.65,86.92,15223385.0
2022-06-17,85.44,88.13,84.26,85.97,26738592.0
2022-06-18,85.44,88.13,84.26,85.97,26738592.0
2022-06-19,85.44,88.13,84.26,85.97,26738592.0
2022-06-20,86.18,86.58,79.81,81.14,17850816.0
2022-06-21,82.25,84.76,81.36,84.36,14653239.0
2022-06-22,83.52,83.52,80.64,82.66,19859178.0
2022-06-23,82.47,84.29,81.05,81.48,21055884.0
2022-06-24,82.9,82.9,80.89,81.94,12600113.0
2022-06-25,82.9,82.9,80.89,81.94,12600113.0
2022-06-26,82.9,82.9,80.89,81.94,12600113.0
2022-06-27,83.34,83.58,81.82,83.3,10714376.0
2022-06-28,83.09,84.88,82.72,84.7,10303070.0
2022-06-29,83.83,86.58,83.83,86.15,15648872.0
2022-06-30,86.15,86.86,83.37,83.64,15273021.0
