,CAB MK Equity
2022-11-04,229.6483
2022-11-05,229.6483
2022-11-06,229.6483
2022-11-07,229.6483
2022-11-08,229.6483
2022-11-09,229.6483
2022-11-10,229.6483
2022-11-11,229.6483
2022-11-12,229.6483
2022-11-13,229.6483
2022-11-14,229.6483
2022-11-15,229.6483
2022-11-16,229.6483
2022-11-17,229.6483
2022-11-18,229.6483
2022-11-19,229.6483
2022-11-20,229.6483
2022-11-21,229.6483
2022-11-22,229.6483
2022-11-23,229.6483
2022-11-24,229.6483
2022-11-25,229.6483
2022-11-26,229.6483
2022-11-27,229.6483
2022-11-28,229.6483
2022-11-29,229.6483
2022-11-30,229.6483
2022-12-01,229.6483
2022-12-02,229.6483
2022-12-03,229.6483
2022-12-04,229.6483
2022-12-05,229.6483
2022-12-06,229.6483
2022-12-07,229.6483
2022-12-08,229.6483
2022-12-09,229.6483
2022-12-10,229.6483
2022-12-11,229.6483
2022-12-12,229.6483
2022-12-13,229.6483
2022-12-14,229.6483
2022-12-15,229.6483
2022-12-16,229.6483
2022-12-17,229.6483
2022-12-18,229.6483
2022-12-19,229.6483
2022-12-20,229.6483
2022-12-21,229.6483
2022-12-22,229.6483
2022-12-23,229.6483
2022-12-24,229.6483
2022-12-25,229.6483
2022-12-26,229.6483
2022-12-27,229.6483
2022-12-28,229.6483
2022-12-29,229.6483
2022-12-30,229.6483
2022-12-31,176.7351
2023-01-01,176.7351
2023-01-02,176.7351
2023-01-03,176.7351
2023-01-04,176.7351
2023-01-05,176.7351
2023-01-06,176.7351
2023-01-07,176.7351
2023-01-08,176.7351
2023-01-09,176.7351
2023-01-10,176.7351
2023-01-11,176.7351
2023-01-12,176.7351
2023-01-13,176.7351
2023-01-14,176.7351
2023-01-15,176.7351
2023-01-16,176.7351
2023-01-17,176.7351
2023-01-18,176.7351
2023-01-19,176.7351
2023-01-20,176.7351
2023-01-21,176.7351
2023-01-22,176.7351
2023-01-23,176.7351
2023-01-24,176.7351
2023-01-25,176.7351
2023-01-26,176.7351
2023-01-27,176.7351
2023-01-28,176.7351
2023-01-29,176.7351
2023-01-30,176.7351
2023-01-31,176.7351
2023-02-01,176.7351
2023-02-02,176.7351
2023-02-03,176.7351
2023-02-04,176.7351
2023-02-05,176.7351
2023-02-06,176.7351
2023-02-07,176.7351
2023-02-08,176.7351
2023-02-09,176.7351
2023-02-10,176.7351
2023-02-11,176.7351
2023-02-12,176.7351
2023-02-13,176.7351
2023-02-14,176.7351
2023-02-15,176.7351
2023-02-16,176.7351
2023-02-17,176.7351
2023-02-18,176.7351
2023-02-19,176.7351
2023-02-20,176.7351
2023-02-21,176.7351
2023-02-22,176.7351
2023-02-23,176.7351
2023-02-24,176.7351
2023-02-25,176.7351
2023-02-26,176.7351
2023-02-27,176.7351
2023-02-28,176.7351
2023-03-01,176.7351
2023-03-02,176.7351
2023-03-03,176.7351
2023-03-04,176.7351
2023-03-05,176.7351
2023-03-06,176.7351
2023-03-07,176.7351
2023-03-08,176.7351
2023-03-09,176.7351
2023-03-10,176.7351
2023-03-11,176.7351
2023-03-12,176.7351
2023-03-13,176.7351
2023-03-14,176.7351
2023-03-15,176.7351
2023-03-16,176.7351
2023-03-17,176.7351
2023-03-18,176.7351
2023-03-19,176.7351
2023-03-20,176.7351
2023-03-21,176.7351
2023-03-22,176.7351
2023-03-23,176.7351
2023-03-24,176.7351
2023-03-25,176.7351
2023-03-26,176.7351
2023-03-27,176.7351
2023-03-28,176.7351
2023-03-29,176.7351
2023-03-30,176.7351
2023-03-31,118.5223
2023-04-01,118.5223
2023-04-02,118.5223
2023-04-03,118.5223
2023-04-04,118.5223
2023-04-05,118.5223
2023-04-06,118.5223
2023-04-07,118.5223
2023-04-08,118.5223
2023-04-09,118.5223
2023-04-10,118.5223
2023-04-11,118.5223
2023-04-12,118.5223
2023-04-13,118.5223
2023-04-14,118.5223
2023-04-15,118.5223
2023-04-16,118.5223
2023-04-17,118.5223
2023-04-18,118.5223
2023-04-19,118.5223
2023-04-20,118.5223
2023-04-21,118.5223
2023-04-22,118.5223
2023-04-23,118.5223
2023-04-24,118.5223
2023-04-25,118.5223
2023-04-26,118.5223
2023-04-27,118.5223
2023-04-28,118.5223
2023-04-29,118.5223
2023-04-30,118.5223
2023-05-01,118.5223
2023-05-02,118.5223
2023-05-03,118.5223
2023-05-04,118.5223
2023-05-05,118.5223
2023-05-06,118.5223
2023-05-07,118.5223
2023-05-08,118.5223
2023-05-09,118.5223
2023-05-10,118.5223
2023-05-11,118.5223
2023-05-12,118.5223
2023-05-13,118.5223
2023-05-14,118.5223
2023-05-15,118.5223
2023-05-16,118.5223
2023-05-17,118.5223
2023-05-18,118.5223
2023-05-19,118.5223
2023-05-20,118.5223
2023-05-21,118.5223
2023-05-22,118.5223
2023-05-23,118.5223
2023-05-24,118.5223
2023-05-25,118.5223
2023-05-26,118.5223
2023-05-27,118.5223
2023-05-28,118.5223
2023-05-29,118.5223
2023-05-30,118.5223
2023-05-31,118.5223
2023-06-01,118.5223
2023-06-02,118.5223
2023-06-03,118.5223
2023-06-04,118.5223
2023-06-05,118.5223
2023-06-06,118.5223
2023-06-07,118.5223
2023-06-08,118.5223
2023-06-09,118.5223
2023-06-10,118.5223
2023-06-11,118.5223
2023-06-12,118.5223
2023-06-13,118.5223
2023-06-14,118.5223
2023-06-15,118.5223
2023-06-16,118.5223
2023-06-17,118.5223
2023-06-18,118.5223
2023-06-19,118.5223
2023-06-20,118.5223
2023-06-21,118.5223
2023-06-22,118.5223
2023-06-23,118.5223
2023-06-24,118.5223
2023-06-25,118.5223
2023-06-26,118.5223
2023-06-27,118.5223
2023-06-28,118.5223
2023-06-29,118.5223
2023-06-30,184.7226
2023-07-01,184.7226
2023-07-02,184.7226
2023-07-03,184.7226
2023-07-04,184.7226
2023-07-05,184.7226
2023-07-06,184.7226
2023-07-07,184.7226
2023-07-08,184.7226
2023-07-09,184.7226
2023-07-10,184.7226
2023-07-11,184.7226
2023-07-12,184.7226
2023-07-13,184.7226
2023-07-14,184.7226
2023-07-15,184.7226
2023-07-16,184.7226
2023-07-17,184.7226
2023-07-18,184.7226
2023-07-19,184.7226
2023-07-20,184.7226
2023-07-21,184.7226
2023-07-22,184.7226
2023-07-23,184.7226
2023-07-24,184.7226
2023-07-25,184.7226
2023-07-26,184.7226
2023-07-27,184.7226
2023-07-28,184.7226
2023-07-29,184.7226
2023-07-30,184.7226
2023-07-31,184.7226
2023-08-01,184.7226
2023-08-02,184.7226
2023-08-03,184.7226
2023-08-04,184.7226
2023-08-05,184.7226
2023-08-06,184.7226
2023-08-07,184.7226
2023-08-08,184.7226
2023-08-09,184.7226
2023-08-10,184.7226
2023-08-11,184.7226
2023-08-12,184.7226
2023-08-13,184.7226
2023-08-14,184.7226
2023-08-15,184.7226
2023-08-16,184.7226
2023-08-17,184.7226
2023-08-18,184.7226
2023-08-19,184.7226
2023-08-20,184.7226
2023-08-21,184.7226
2023-08-22,184.7226
2023-08-23,184.7226
2023-08-24,184.7226
2023-08-25,184.7226
2023-08-26,184.7226
2023-08-27,184.7226
2023-08-28,184.7226
2023-08-29,184.7226
2023-08-30,184.7226
2023-08-31,184.7226
2023-09-01,184.7226
2023-09-02,184.7226
2023-09-03,184.7226
2023-09-04,184.7226
2023-09-05,184.7226
2023-09-06,184.7226
2023-09-07,184.7226
2023-09-08,184.7226
2023-09-09,184.7226
2023-09-10,184.7226
2023-09-11,184.7226
2023-09-12,184.7226
2023-09-13,184.7226
2023-09-14,184.7226
2023-09-15,184.7226
2023-09-16,184.7226
2023-09-17,184.7226
2023-09-18,184.7226
2023-09-19,184.7226
2023-09-20,184.7226
2023-09-21,184.7226
2023-09-22,184.7226
2023-09-23,184.7226
2023-09-24,184.7226
2023-09-25,184.7226
2023-09-26,184.7226
2023-09-27,184.7226
2023-09-28,184.7226
2023-09-29,184.7226
2023-09-30,175.83
2023-10-01,175.83
2023-10-02,175.83
2023-10-03,175.83
2023-10-04,175.83
2023-10-05,175.83
2023-10-06,175.83
2023-10-07,175.83
2023-10-08,175.83
2023-10-09,175.83
2023-10-10,175.83
2023-10-11,175.83
2023-10-12,175.83
2023-10-13,175.83
2023-10-14,175.83
2023-10-15,175.83
2023-10-16,175.83
2023-10-17,175.83
2023-10-18,175.83
2023-10-19,175.83
2023-10-20,175.83
2023-10-21,175.83
2023-10-22,175.83
2023-10-23,175.83
2023-10-24,175.83
2023-10-25,175.83
2023-10-26,175.83
2023-10-27,175.83
2023-10-28,175.83
2023-10-29,175.83
2023-10-30,175.83
2023-10-31,175.83
2023-11-01,175.83
2023-11-02,175.83
2023-11-03,175.83
2023-11-04,175.83
2023-11-05,175.83
2023-11-06,175.83
2023-11-07,175.83
2023-11-08,175.83
2023-11-09,175.83
2023-11-10,175.83
2023-11-11,175.83
2023-11-12,175.83
2023-11-13,175.83
2023-11-14,175.83
2023-11-15,175.83
2023-11-16,175.83
2023-11-17,175.83
2023-11-18,175.83
2023-11-19,175.83
2023-11-20,175.83
2023-11-21,175.83
2023-11-22,175.83
2023-11-23,175.83
2023-11-24,175.83
2023-11-25,175.83
2023-11-26,175.83
2023-11-27,175.83
2023-11-28,175.83
2023-11-29,175.83
2023-11-30,175.83
2023-12-01,175.83
2023-12-02,175.83
2023-12-03,175.83
2023-12-04,175.83
2023-12-05,175.83
2023-12-06,175.83
2023-12-07,175.83
2023-12-08,175.83
2023-12-09,175.83
2023-12-10,175.83
2023-12-11,175.83
2023-12-12,175.83
2023-12-13,175.83
2023-12-14,175.83
2023-12-15,175.83
2023-12-16,175.83
2023-12-17,175.83
2023-12-18,175.83
2023-12-19,175.83
2023-12-20,175.83
2023-12-21,175.83
2023-12-22,175.83
2023-12-23,175.83
2023-12-24,175.83
2023-12-25,175.83
2023-12-26,175.83
2023-12-27,175.83
2023-12-28,175.83
2023-12-29,175.83
2023-12-30,175.83
2023-12-31,174.2026
2024-01-01,174.2026
2024-01-02,174.2026
2024-01-03,174.2026
2024-01-04,174.2026
2024-01-05,174.2026
2024-01-06,174.2026
2024-01-07,174.2026
2024-01-08,174.2026
2024-01-09,174.2026
2024-01-10,174.2026
2024-01-11,174.2026
2024-01-12,174.2026
2024-01-13,174.2026
2024-01-14,174.2026
2024-01-15,174.2026
2024-01-16,174.2026
2024-01-17,174.2026
2024-01-18,174.2026
2024-01-19,174.2026
2024-01-20,174.2026
2024-01-21,174.2026
2024-01-22,174.2026
2024-01-23,174.2026
2024-01-24,174.2026
2024-01-25,174.2026
2024-01-26,174.2026
2024-01-27,174.2026
2024-01-28,174.2026
2024-01-29,174.2026
2024-01-30,174.2026
2024-01-31,174.2026
2024-02-01,174.2026
2024-02-02,174.2026
2024-02-03,174.2026
2024-02-04,174.2026
2024-02-05,174.2026
2024-02-06,174.2026
2024-02-07,174.2026
2024-02-08,174.2026
2024-02-09,174.2026
2024-02-10,174.2026
2024-02-11,174.2026
2024-02-12,174.2026
2024-02-13,174.2026
2024-02-14,174.2026
2024-02-15,174.2026
2024-02-16,174.2026
2024-02-17,174.2026
2024-02-18,174.2026
2024-02-19,174.2026
2024-02-20,174.2026
2024-02-21,174.2026
2024-02-22,174.2026
2024-02-23,174.2026
2024-02-24,174.2026
2024-02-25,174.2026
2024-02-26,174.2026
2024-02-27,174.2026
2024-02-28,174.2026
2024-02-29,174.2026
2024-03-01,174.2026
2024-03-02,174.2026
2024-03-03,174.2026
2024-03-04,174.2026
2024-03-05,174.2026
2024-03-06,174.2026
2024-03-07,174.2026
2024-03-08,174.2026
2024-03-09,174.2026
2024-03-10,174.2026
2024-03-11,174.2026
2024-03-12,174.2026
2024-03-13,174.2026
2024-03-14,174.2026
2024-03-15,174.2026
2024-03-16,174.2026
2024-03-17,174.2026
2024-03-18,174.2026
2024-03-19,174.2026
2024-03-20,174.2026
2024-03-21,174.2026
