,NESZ MK Equity
2022-10-26,91.8942
2022-10-27,91.8942
2022-10-28,91.8942
2022-10-29,91.8942
2022-10-30,91.8942
2022-10-31,91.8942
2022-11-01,91.8942
2022-11-02,91.8942
2022-11-03,91.8942
2022-11-04,91.8942
2022-11-05,91.8942
2022-11-06,91.8942
2022-11-07,91.8942
2022-11-08,91.8942
2022-11-09,91.8942
2022-11-10,91.8942
2022-11-11,91.8942
2022-11-12,91.8942
2022-11-13,91.8942
2022-11-14,91.8942
2022-11-15,91.8942
2022-11-16,91.8942
2022-11-17,91.8942
2022-11-18,91.8942
2022-11-19,91.8942
2022-11-20,91.8942
2022-11-21,91.8942
2022-11-22,91.8942
2022-11-23,91.8942
2022-11-24,91.8942
2022-11-25,91.8942
2022-11-26,91.8942
2022-11-27,91.8942
2022-11-28,91.8942
2022-11-29,91.8942
2022-11-30,91.8942
2022-12-01,91.8942
2022-12-02,91.8942
2022-12-03,91.8942
2022-12-04,91.8942
2022-12-05,91.8942
2022-12-06,91.8942
2022-12-07,91.8942
2022-12-08,91.8942
2022-12-09,91.8942
2022-12-10,91.8942
2022-12-11,91.8942
2022-12-12,91.8942
2022-12-13,91.8942
2022-12-14,91.8942
2022-12-15,91.8942
2022-12-16,91.8942
2022-12-17,91.8942
2022-12-18,91.8942
2022-12-19,91.8942
2022-12-20,91.8942
2022-12-21,91.8942
2022-12-22,91.8942
2022-12-23,91.8942
2022-12-24,91.8942
2022-12-25,91.8942
2022-12-26,91.8942
2022-12-27,91.8942
2022-12-28,91.8942
2022-12-29,91.8942
2022-12-30,91.8942
2022-12-31,102.6183
2023-01-01,102.6183
2023-01-02,102.6183
2023-01-03,102.6183
2023-01-04,102.6183
2023-01-05,102.6183
2023-01-06,102.6183
2023-01-07,102.6183
2023-01-08,102.6183
2023-01-09,102.6183
2023-01-10,102.6183
2023-01-11,102.6183
2023-01-12,102.6183
2023-01-13,102.6183
2023-01-14,102.6183
2023-01-15,102.6183
2023-01-16,102.6183
2023-01-17,102.6183
2023-01-18,102.6183
2023-01-19,102.6183
2023-01-20,102.6183
2023-01-21,102.6183
2023-01-22,102.6183
2023-01-23,102.6183
2023-01-24,102.6183
2023-01-25,102.6183
2023-01-26,102.6183
2023-01-27,102.6183
2023-01-28,102.6183
2023-01-29,102.6183
2023-01-30,102.6183
2023-01-31,102.6183
2023-02-01,102.6183
2023-02-02,102.6183
2023-02-03,102.6183
2023-02-04,102.6183
2023-02-05,102.6183
2023-02-06,102.6183
2023-02-07,102.6183
2023-02-08,102.6183
2023-02-09,102.6183
2023-02-10,102.6183
2023-02-11,102.6183
2023-02-12,102.6183
2023-02-13,102.6183
2023-02-14,102.6183
2023-02-15,102.6183
2023-02-16,102.6183
2023-02-17,102.6183
2023-02-18,102.6183
2023-02-19,102.6183
2023-02-20,102.6183
2023-02-21,102.6183
2023-02-22,102.6183
2023-02-23,102.6183
2023-02-24,102.6183
2023-02-25,102.6183
2023-02-26,102.6183
2023-02-27,102.6183
2023-02-28,102.6183
2023-03-01,102.6183
2023-03-02,102.6183
2023-03-03,102.6183
2023-03-04,102.6183
2023-03-05,102.6183
2023-03-06,102.6183
2023-03-07,102.6183
2023-03-08,102.6183
2023-03-09,102.6183
2023-03-10,102.6183
2023-03-11,102.6183
2023-03-12,102.6183
2023-03-13,102.6183
2023-03-14,102.6183
2023-03-15,102.6183
2023-03-16,102.6183
2023-03-17,102.6183
2023-03-18,102.6183
2023-03-19,102.6183
2023-03-20,102.6183
2023-03-21,102.6183
2023-03-22,102.6183
2023-03-23,102.6183
2023-03-24,102.6183
2023-03-25,102.6183
2023-03-26,102.6183
2023-03-27,102.6183
2023-03-28,102.6183
2023-03-29,102.6183
2023-03-30,102.6183
2023-03-31,112.5637
2023-04-01,112.5637
2023-04-02,112.5637
2023-04-03,112.5637
2023-04-04,112.5637
2023-04-05,112.5637
2023-04-06,112.5637
2023-04-07,112.5637
2023-04-08,112.5637
2023-04-09,112.5637
2023-04-10,112.5637
2023-04-11,112.5637
2023-04-12,112.5637
2023-04-13,112.5637
2023-04-14,112.5637
2023-04-15,112.5637
2023-04-16,112.5637
2023-04-17,112.5637
2023-04-18,112.5637
2023-04-19,112.5637
2023-04-20,112.5637
2023-04-21,112.5637
2023-04-22,112.5637
2023-04-23,112.5637
2023-04-24,112.5637
2023-04-25,112.5637
2023-04-26,112.5637
2023-04-27,112.5637
2023-04-28,112.5637
2023-04-29,112.5637
2023-04-30,112.5637
2023-05-01,112.5637
2023-05-02,112.5637
2023-05-03,112.5637
2023-05-04,112.5637
2023-05-05,112.5637
2023-05-06,112.5637
2023-05-07,112.5637
2023-05-08,112.5637
2023-05-09,112.5637
2023-05-10,112.5637
2023-05-11,112.5637
2023-05-12,112.5637
2023-05-13,112.5637
2023-05-14,112.5637
2023-05-15,112.5637
2023-05-16,112.5637
2023-05-17,112.5637
2023-05-18,112.5637
2023-05-19,112.5637
2023-05-20,112.5637
2023-05-21,112.5637
2023-05-22,112.5637
2023-05-23,112.5637
2023-05-24,112.5637
2023-05-25,112.5637
2023-05-26,112.5637
2023-05-27,112.5637
2023-05-28,112.5637
2023-05-29,112.5637
2023-05-30,112.5637
2023-05-31,112.5637
2023-06-01,112.5637
2023-06-02,112.5637
2023-06-03,112.5637
2023-06-04,112.5637
2023-06-05,112.5637
2023-06-06,112.5637
2023-06-07,112.5637
2023-06-08,112.5637
2023-06-09,112.5637
2023-06-10,112.5637
2023-06-11,112.5637
2023-06-12,112.5637
2023-06-13,112.5637
2023-06-14,112.5637
2023-06-15,112.5637
2023-06-16,112.5637
2023-06-17,112.5637
2023-06-18,112.5637
2023-06-19,112.5637
2023-06-20,112.5637
2023-06-21,112.5637
2023-06-22,112.5637
2023-06-23,112.5637
2023-06-24,112.5637
2023-06-25,112.5637
2023-06-26,112.5637
2023-06-27,112.5637
2023-06-28,112.5637
2023-06-29,112.5637
2023-06-30,86.91
2023-07-01,86.91
2023-07-02,86.91
2023-07-03,86.91
2023-07-04,86.91
2023-07-05,86.91
2023-07-06,86.91
2023-07-07,86.91
2023-07-08,86.91
2023-07-09,86.91
2023-07-10,86.91
2023-07-11,86.91
2023-07-12,86.91
2023-07-13,86.91
2023-07-14,86.91
2023-07-15,86.91
2023-07-16,86.91
2023-07-17,86.91
2023-07-18,86.91
2023-07-19,86.91
2023-07-20,86.91
2023-07-21,86.91
2023-07-22,86.91
2023-07-23,86.91
2023-07-24,86.91
2023-07-25,86.91
2023-07-26,86.91
2023-07-27,86.91
2023-07-28,86.91
2023-07-29,86.91
2023-07-30,86.91
2023-07-31,86.91
2023-08-01,86.91
2023-08-02,86.91
2023-08-03,86.91
2023-08-04,86.91
2023-08-05,86.91
2023-08-06,86.91
2023-08-07,86.91
2023-08-08,86.91
2023-08-09,86.91
2023-08-10,86.91
2023-08-11,86.91
2023-08-12,86.91
2023-08-13,86.91
2023-08-14,86.91
2023-08-15,86.91
2023-08-16,86.91
2023-08-17,86.91
2023-08-18,86.91
2023-08-19,86.91
2023-08-20,86.91
2023-08-21,86.91
2023-08-22,86.91
2023-08-23,86.91
2023-08-24,86.91
2023-08-25,86.91
2023-08-26,86.91
2023-08-27,86.91
2023-08-28,86.91
2023-08-29,86.91
2023-08-30,86.91
2023-08-31,86.91
2023-09-01,86.91
2023-09-02,86.91
2023-09-03,86.91
2023-09-04,86.91
2023-09-05,86.91
2023-09-06,86.91
2023-09-07,86.91
2023-09-08,86.91
2023-09-09,86.91
2023-09-10,86.91
2023-09-11,86.91
2023-09-12,86.91
2023-09-13,86.91
2023-09-14,86.91
2023-09-15,86.91
2023-09-16,86.91
2023-09-17,86.91
2023-09-18,86.91
2023-09-19,86.91
2023-09-20,86.91
2023-09-21,86.91
2023-09-22,86.91
2023-09-23,86.91
2023-09-24,86.91
2023-09-25,86.91
2023-09-26,86.91
2023-09-27,86.91
2023-09-28,86.91
2023-09-29,86.91
2023-09-30,94.5731
2023-10-01,94.5731
2023-10-02,94.5731
2023-10-03,94.5731
2023-10-04,94.5731
2023-10-05,94.5731
2023-10-06,94.5731
2023-10-07,94.5731
2023-10-08,94.5731
2023-10-09,94.5731
2023-10-10,94.5731
2023-10-11,94.5731
2023-10-12,94.5731
2023-10-13,94.5731
2023-10-14,94.5731
2023-10-15,94.5731
2023-10-16,94.5731
2023-10-17,94.5731
2023-10-18,94.5731
2023-10-19,94.5731
2023-10-20,94.5731
2023-10-21,94.5731
2023-10-22,94.5731
2023-10-23,94.5731
2023-10-24,94.5731
2023-10-25,94.5731
2023-10-26,94.5731
2023-10-27,94.5731
2023-10-28,94.5731
2023-10-29,94.5731
2023-10-30,94.5731
2023-10-31,94.5731
2023-11-01,94.5731
2023-11-02,94.5731
2023-11-03,94.5731
2023-11-04,94.5731
2023-11-05,94.5731
2023-11-06,94.5731
2023-11-07,94.5731
2023-11-08,94.5731
2023-11-09,94.5731
2023-11-10,94.5731
2023-11-11,94.5731
2023-11-12,94.5731
2023-11-13,94.5731
2023-11-14,94.5731
2023-11-15,94.5731
2023-11-16,94.5731
2023-11-17,94.5731
2023-11-18,94.5731
2023-11-19,94.5731
2023-11-20,94.5731
2023-11-21,94.5731
2023-11-22,94.5731
2023-11-23,94.5731
2023-11-24,94.5731
2023-11-25,94.5731
2023-11-26,94.5731
2023-11-27,94.5731
2023-11-28,94.5731
2023-11-29,94.5731
2023-11-30,94.5731
2023-12-01,94.5731
2023-12-02,94.5731
2023-12-03,94.5731
2023-12-04,94.5731
2023-12-05,94.5731
2023-12-06,94.5731
2023-12-07,94.5731
2023-12-08,94.5731
2023-12-09,94.5731
2023-12-10,94.5731
2023-12-11,94.5731
2023-12-12,94.5731
2023-12-13,94.5731
2023-12-14,94.5731
2023-12-15,94.5731
2023-12-16,94.5731
2023-12-17,94.5731
2023-12-18,94.5731
2023-12-19,94.5731
2023-12-20,94.5731
2023-12-21,94.5731
2023-12-22,94.5731
2023-12-23,94.5731
2023-12-24,94.5731
2023-12-25,94.5731
2023-12-26,94.5731
2023-12-27,94.5731
2023-12-28,94.5731
2023-12-29,94.5731
2023-12-30,94.5731
2023-12-31,101.4239
2024-01-01,101.4239
2024-01-02,101.4239
2024-01-03,101.4239
2024-01-04,101.4239
2024-01-05,101.4239
2024-01-06,101.4239
2024-01-07,101.4239
2024-01-08,101.4239
2024-01-09,101.4239
2024-01-10,101.4239
2024-01-11,101.4239
2024-01-12,101.4239
2024-01-13,101.4239
2024-01-14,101.4239
2024-01-15,101.4239
2024-01-16,101.4239
2024-01-17,101.4239
2024-01-18,101.4239
2024-01-19,101.4239
2024-01-20,101.4239
2024-01-21,101.4239
2024-01-22,101.4239
2024-01-23,101.4239
2024-01-24,101.4239
2024-01-25,101.4239
2024-01-26,101.4239
2024-01-27,101.4239
2024-01-28,101.4239
2024-01-29,101.4239
2024-01-30,101.4239
2024-01-31,101.4239
2024-02-01,101.4239
2024-02-02,101.4239
2024-02-03,101.4239
2024-02-04,101.4239
2024-02-05,101.4239
2024-02-06,101.4239
2024-02-07,101.4239
2024-02-08,101.4239
2024-02-09,101.4239
2024-02-10,101.4239
2024-02-11,101.4239
2024-02-12,101.4239
2024-02-13,101.4239
2024-02-14,101.4239
2024-02-15,101.4239
2024-02-16,101.4239
2024-02-17,101.4239
2024-02-18,101.4239
2024-02-19,101.4239
2024-02-20,101.4239
2024-02-21,101.4239
2024-02-22,101.4239
2024-02-23,101.4239
2024-02-24,101.4239
2024-02-25,101.4239
2024-02-26,101.4239
2024-02-27,101.4239
2024-02-28,101.4239
2024-02-29,101.4239
2024-03-01,101.4239
2024-03-02,101.4239
2024-03-03,101.4239
2024-03-04,101.4239
2024-03-05,101.4239
2024-03-06,101.4239
2024-03-07,101.4239
2024-03-08,101.4239
2024-03-09,101.4239
2024-03-10,101.4239
2024-03-11,101.4239
2024-03-12,101.4239
2024-03-13,101.4239
2024-03-14,101.4239
2024-03-15,101.4239
2024-03-16,101.4239
2024-03-17,101.4239
2024-03-18,101.4239
2024-03-19,101.4239
2024-03-20,101.4239
2024-03-21,101.4239
