,HEIM MK Equity
2022-11-27,118.2004
2022-11-28,118.2004
2022-11-29,118.2004
2022-11-30,118.2004
2022-12-01,118.2004
2022-12-02,118.2004
2022-12-03,118.2004
2022-12-04,118.2004
2022-12-05,118.2004
2022-12-06,118.2004
2022-12-07,118.2004
2022-12-08,118.2004
2022-12-09,118.2004
2022-12-10,118.2004
2022-12-11,118.2004
2022-12-12,118.2004
2022-12-13,118.2004
2022-12-14,118.2004
2022-12-15,118.2004
2022-12-16,118.2004
2022-12-17,118.2004
2022-12-18,118.2004
2022-12-19,118.2004
2022-12-20,118.2004
2022-12-21,118.2004
2022-12-22,118.2004
2022-12-23,118.2004
2022-12-24,118.2004
2022-12-25,118.2004
2022-12-26,118.2004
2022-12-27,118.2004
2022-12-28,118.2004
2022-12-29,118.2004
2022-12-30,118.2004
2022-12-31,163.1015
2023-01-01,163.1015
2023-01-02,163.1015
2023-01-03,163.1015
2023-01-04,163.1015
2023-01-05,163.1015
2023-01-06,163.1015
2023-01-07,163.1015
2023-01-08,163.1015
2023-01-09,163.1015
2023-01-10,163.1015
2023-01-11,163.1015
2023-01-12,163.1015
2023-01-13,163.1015
2023-01-14,163.1015
2023-01-15,163.1015
2023-01-16,163.1015
2023-01-17,163.1015
2023-01-18,163.1015
2023-01-19,163.1015
2023-01-20,163.1015
2023-01-21,163.1015
2023-01-22,163.1015
2023-01-23,163.1015
2023-01-24,163.1015
2023-01-25,163.1015
2023-01-26,163.1015
2023-01-27,163.1015
2023-01-28,163.1015
2023-01-29,163.1015
2023-01-30,163.1015
2023-01-31,163.1015
2023-02-01,163.1015
2023-02-02,163.1015
2023-02-03,163.1015
2023-02-04,163.1015
2023-02-05,163.1015
2023-02-06,163.1015
2023-02-07,163.1015
2023-02-08,163.1015
2023-02-09,163.1015
2023-02-10,163.1015
2023-02-11,163.1015
2023-02-12,163.1015
2023-02-13,163.1015
2023-02-14,163.1015
2023-02-15,163.1015
2023-02-16,163.1015
2023-02-17,163.1015
2023-02-18,163.1015
2023-02-19,163.1015
2023-02-20,163.1015
2023-02-21,163.1015
2023-02-22,163.1015
2023-02-23,163.1015
2023-02-24,163.1015
2023-02-25,163.1015
2023-02-26,163.1015
2023-02-27,163.1015
2023-02-28,163.1015
2023-03-01,163.1015
2023-03-02,163.1015
2023-03-03,163.1015
2023-03-04,163.1015
2023-03-05,163.1015
2023-03-06,163.1015
2023-03-07,163.1015
2023-03-08,163.1015
2023-03-09,163.1015
2023-03-10,163.1015
2023-03-11,163.1015
2023-03-12,163.1015
2023-03-13,163.1015
2023-03-14,163.1015
2023-03-15,163.1015
2023-03-16,163.1015
2023-03-17,163.1015
2023-03-18,163.1015
2023-03-19,163.1015
2023-03-20,163.1015
2023-03-21,163.1015
2023-03-22,163.1015
2023-03-23,163.1015
2023-03-24,163.1015
2023-03-25,163.1015
2023-03-26,163.1015
2023-03-27,163.1015
2023-03-28,163.1015
2023-03-29,163.1015
2023-03-30,163.1015
2023-03-31,129.5888
2023-04-01,129.5888
2023-04-02,129.5888
2023-04-03,129.5888
2023-04-04,129.5888
2023-04-05,129.5888
2023-04-06,129.5888
2023-04-07,129.5888
2023-04-08,129.5888
2023-04-09,129.5888
2023-04-10,129.5888
2023-04-11,129.5888
2023-04-12,129.5888
2023-04-13,129.5888
2023-04-14,129.5888
2023-04-15,129.5888
2023-04-16,129.5888
2023-04-17,129.5888
2023-04-18,129.5888
2023-04-19,129.5888
2023-04-20,129.5888
2023-04-21,129.5888
2023-04-22,129.5888
2023-04-23,129.5888
2023-04-24,129.5888
2023-04-25,129.5888
2023-04-26,129.5888
2023-04-27,129.5888
2023-04-28,129.5888
2023-04-29,129.5888
2023-04-30,129.5888
2023-05-01,129.5888
2023-05-02,129.5888
2023-05-03,129.5888
2023-05-04,129.5888
2023-05-05,129.5888
2023-05-06,129.5888
2023-05-07,129.5888
2023-05-08,129.5888
2023-05-09,129.5888
2023-05-10,129.5888
2023-05-11,129.5888
2023-05-12,129.5888
2023-05-13,129.5888
2023-05-14,129.5888
2023-05-15,129.5888
2023-05-16,129.5888
2023-05-17,129.5888
2023-05-18,129.5888
2023-05-19,129.5888
2023-05-20,129.5888
2023-05-21,129.5888
2023-05-22,129.5888
2023-05-23,129.5888
2023-05-24,129.5888
2023-05-25,129.5888
2023-05-26,129.5888
2023-05-27,129.5888
2023-05-28,129.5888
2023-05-29,129.5888
2023-05-30,129.5888
2023-05-31,129.5888
2023-06-01,129.5888
2023-06-02,129.5888
2023-06-03,129.5888
2023-06-04,129.5888
2023-06-05,129.5888
2023-06-06,129.5888
2023-06-07,129.5888
2023-06-08,129.5888
2023-06-09,129.5888
2023-06-10,129.5888
2023-06-11,129.5888
2023-06-12,129.5888
2023-06-13,129.5888
2023-06-14,129.5888
2023-06-15,129.5888
2023-06-16,129.5888
2023-06-17,129.5888
2023-06-18,129.5888
2023-06-19,129.5888
2023-06-20,129.5888
2023-06-21,129.5888
2023-06-22,129.5888
2023-06-23,129.5888
2023-06-24,129.5888
2023-06-25,129.5888
2023-06-26,129.5888
2023-06-27,129.5888
2023-06-28,129.5888
2023-06-29,129.5888
2023-06-30,182.998
2023-07-01,182.998
2023-07-02,182.998
2023-07-03,182.998
2023-07-04,182.998
2023-07-05,182.998
2023-07-06,182.998
2023-07-07,182.998
2023-07-08,182.998
2023-07-09,182.998
2023-07-10,182.998
2023-07-11,182.998
2023-07-12,182.998
2023-07-13,182.998
2023-07-14,182.998
2023-07-15,182.998
2023-07-16,182.998
2023-07-17,182.998
2023-07-18,182.998
2023-07-19,182.998
2023-07-20,182.998
2023-07-21,182.998
2023-07-22,182.998
2023-07-23,182.998
2023-07-24,182.998
2023-07-25,182.998
2023-07-26,182.998
2023-07-27,182.998
2023-07-28,182.998
2023-07-29,182.998
2023-07-30,182.998
2023-07-31,182.998
2023-08-01,182.998
2023-08-02,182.998
2023-08-03,182.998
2023-08-04,182.998
2023-08-05,182.998
2023-08-06,182.998
2023-08-07,182.998
2023-08-08,182.998
2023-08-09,182.998
2023-08-10,182.998
2023-08-11,182.998
2023-08-12,182.998
2023-08-13,182.998
2023-08-14,182.998
2023-08-15,182.998
2023-08-16,182.998
2023-08-17,182.998
2023-08-18,182.998
2023-08-19,182.998
2023-08-20,182.998
2023-08-21,182.998
2023-08-22,182.998
2023-08-23,182.998
2023-08-24,182.998
2023-08-25,182.998
2023-08-26,182.998
2023-08-27,182.998
2023-08-28,182.998
2023-08-29,182.998
2023-08-30,182.998
2023-08-31,182.998
2023-09-01,182.998
2023-09-02,182.998
2023-09-03,182.998
2023-09-04,182.998
2023-09-05,182.998
2023-09-06,182.998
2023-09-07,182.998
2023-09-08,182.998
2023-09-09,182.998
2023-09-10,182.998
2023-09-11,182.998
2023-09-12,182.998
2023-09-13,182.998
2023-09-14,182.998
2023-09-15,182.998
2023-09-16,182.998
2023-09-17,182.998
2023-09-18,182.998
2023-09-19,182.998
2023-09-20,182.998
2023-09-21,182.998
2023-09-22,182.998
2023-09-23,182.998
2023-09-24,182.998
2023-09-25,182.998
2023-09-26,182.998
2023-09-27,182.998
2023-09-28,182.998
2023-09-29,182.998
2023-09-30,188.4671
2023-10-01,188.4671
2023-10-02,188.4671
2023-10-03,188.4671
2023-10-04,188.4671
2023-10-05,188.4671
2023-10-06,188.4671
2023-10-07,188.4671
2023-10-08,188.4671
2023-10-09,188.4671
2023-10-10,188.4671
2023-10-11,188.4671
2023-10-12,188.4671
2023-10-13,188.4671
2023-10-14,188.4671
2023-10-15,188.4671
2023-10-16,188.4671
2023-10-17,188.4671
2023-10-18,188.4671
2023-10-19,188.4671
2023-10-20,188.4671
2023-10-21,188.4671
2023-10-22,188.4671
2023-10-23,188.4671
2023-10-24,188.4671
2023-10-25,188.4671
2023-10-26,188.4671
2023-10-27,188.4671
2023-10-28,188.4671
2023-10-29,188.4671
2023-10-30,188.4671
2023-10-31,188.4671
2023-11-01,188.4671
2023-11-02,188.4671
2023-11-03,188.4671
2023-11-04,188.4671
2023-11-05,188.4671
2023-11-06,188.4671
2023-11-07,188.4671
2023-11-08,188.4671
2023-11-09,188.4671
2023-11-10,188.4671
2023-11-11,188.4671
2023-11-12,188.4671
2023-11-13,188.4671
2023-11-14,188.4671
2023-11-15,188.4671
2023-11-16,188.4671
2023-11-17,188.4671
2023-11-18,188.4671
2023-11-19,188.4671
2023-11-20,188.4671
2023-11-21,188.4671
2023-11-22,188.4671
2023-11-23,188.4671
2023-11-24,188.4671
2023-11-25,188.4671
2023-11-26,188.4671
2023-11-27,188.4671
2023-11-28,188.4671
2023-11-29,188.4671
2023-11-30,188.4671
2023-12-01,188.4671
2023-12-02,188.4671
2023-12-03,188.4671
2023-12-04,188.4671
2023-12-05,188.4671
2023-12-06,188.4671
2023-12-07,188.4671
2023-12-08,188.4671
2023-12-09,188.4671
2023-12-10,188.4671
2023-12-11,188.4671
2023-12-12,188.4671
2023-12-13,188.4671
2023-12-14,188.4671
2023-12-15,188.4671
2023-12-16,188.4671
2023-12-17,188.4671
2023-12-18,188.4671
2023-12-19,188.4671
2023-12-20,188.4671
2023-12-21,188.4671
2023-12-22,188.4671
2023-12-23,188.4671
2023-12-24,188.4671
2023-12-25,188.4671
2023-12-26,188.4671
2023-12-27,188.4671
2023-12-28,188.4671
2023-12-29,188.4671
2023-12-30,188.4671
2023-12-31,188.4671
2024-01-01,188.4671
2024-01-02,188.4671
2024-01-03,188.4671
2024-01-04,188.4671
2024-01-05,188.4671
2024-01-06,188.4671
2024-01-07,188.4671
2024-01-08,188.4671
2024-01-09,188.4671
2024-01-10,188.4671
2024-01-11,188.4671
2024-01-12,188.4671
2024-01-13,188.4671
2024-01-14,188.4671
2024-01-15,188.4671
2024-01-16,188.4671
2024-01-17,188.4671
2024-01-18,188.4671
2024-01-19,188.4671
2024-01-20,188.4671
2024-01-21,188.4671
2024-01-22,188.4671
2024-01-23,188.4671
2024-01-24,188.4671
2024-01-25,188.4671
2024-01-26,188.4671
2024-01-27,188.4671
2024-01-28,188.4671
2024-01-29,188.4671
2024-01-30,188.4671
2024-01-31,188.4671
2024-02-01,188.4671
2024-02-02,188.4671
2024-02-03,188.4671
2024-02-04,188.4671
2024-02-05,188.4671
2024-02-06,188.4671
2024-02-07,188.4671
2024-02-08,188.4671
2024-02-09,188.4671
2024-02-10,188.4671
2024-02-11,188.4671
2024-02-12,188.4671
2024-02-13,188.4671
2024-02-14,188.4671
2024-02-15,188.4671
2024-02-16,188.4671
2024-02-17,188.4671
2024-02-18,188.4671
2024-02-19,188.4671
2024-02-20,188.4671
2024-02-21,188.4671
2024-02-22,188.4671
2024-02-23,188.4671
2024-02-24,188.4671
2024-02-25,188.4671
2024-02-26,188.4671
2024-02-27,188.4671
2024-02-28,188.4671
2024-02-29,188.4671
2024-03-01,188.4671
2024-03-02,188.4671
2024-03-03,188.4671
2024-03-04,188.4671
2024-03-05,188.4671
2024-03-06,188.4671
2024-03-07,188.4671
2024-03-08,188.4671
2024-03-09,188.4671
2024-03-10,188.4671
2024-03-11,188.4671
2024-03-12,188.4671
2024-03-13,188.4671
2024-03-14,188.4671
2024-03-15,188.4671
2024-03-16,188.4671
2024-03-17,188.4671
2024-03-18,188.4671
2024-03-19,188.4671
2024-03-20,188.4671
2024-03-21,188.4671
