,SGSN SW Equity
2023-01-03,65.3696
2023-01-04,65.3696
2023-01-05,65.3696
2023-01-06,65.3696
2023-01-07,65.3696
2023-01-08,65.3696
2023-01-09,65.3696
2023-01-10,65.3696
2023-01-11,65.3696
2023-01-12,65.3696
2023-01-13,65.3696
2023-01-14,65.3696
2023-01-15,65.3696
2023-01-16,65.3696
2023-01-17,65.3696
2023-01-18,65.3696
2023-01-19,65.3696
2023-01-20,65.3696
2023-01-21,65.3696
2023-01-22,65.3696
2023-01-23,65.3696
2023-01-24,65.3696
2023-01-25,65.3696
2023-01-26,65.3696
2023-01-27,65.3696
2023-01-28,65.3696
2023-01-29,65.3696
2023-01-30,65.3696
2023-01-31,65.3696
2023-02-01,65.3696
2023-02-02,65.3696
2023-02-03,65.3696
2023-02-04,65.3696
2023-02-05,65.3696
2023-02-06,65.3696
2023-02-07,65.3696
2023-02-08,65.3696
2023-02-09,65.3696
2023-02-10,65.3696
2023-02-11,65.3696
2023-02-12,65.3696
2023-02-13,65.3696
2023-02-14,65.3696
2023-02-15,65.3696
2023-02-16,65.3696
2023-02-17,65.3696
2023-02-18,65.3696
2023-02-19,65.3696
2023-02-20,65.3696
2023-02-21,65.3696
2023-02-22,65.3696
2023-02-23,65.3696
2023-02-24,65.3696
2023-02-25,65.3696
2023-02-26,65.3696
2023-02-27,65.3696
2023-02-28,65.3696
2023-03-01,65.3696
2023-03-02,65.3696
2023-03-03,65.3696
2023-03-04,65.3696
2023-03-05,65.3696
2023-03-06,65.3696
2023-03-07,65.3696
2023-03-08,65.3696
2023-03-09,65.3696
2023-03-10,65.3696
2023-03-11,65.3696
2023-03-12,65.3696
2023-03-13,65.3696
2023-03-14,65.3696
2023-03-15,65.3696
2023-03-16,65.3696
2023-03-17,65.3696
2023-03-18,65.3696
2023-03-19,65.3696
2023-03-20,65.3696
2023-03-21,65.3696
2023-03-22,65.3696
2023-03-23,65.3696
2023-03-24,65.3696
2023-03-25,65.3696
2023-03-26,65.3696
2023-03-27,65.3696
2023-03-28,65.3696
2023-03-29,65.3696
2023-03-30,65.3696
2023-03-31,65.3696
2023-04-01,65.3696
2023-04-02,65.3696
2023-04-03,65.3696
2023-04-04,65.3696
2023-04-05,65.3696
2023-04-06,65.3696
2023-04-07,65.3696
2023-04-08,65.3696
2023-04-09,65.3696
2023-04-10,65.3696
2023-04-11,65.3696
2023-04-12,65.3696
2023-04-13,65.3696
2023-04-14,65.3696
2023-04-15,65.3696
2023-04-16,65.3696
2023-04-17,65.3696
2023-04-18,65.3696
2023-04-19,65.3696
2023-04-20,65.3696
2023-04-21,65.3696
2023-04-22,65.3696
2023-04-23,65.3696
2023-04-24,65.3696
2023-04-25,65.3696
2023-04-26,65.3696
2023-04-27,65.3696
2023-04-28,65.3696
2023-04-29,65.3696
2023-04-30,65.3696
2023-05-01,65.3696
2023-05-02,65.3696
2023-05-03,65.3696
2023-05-04,65.3696
2023-05-05,65.3696
2023-05-06,65.3696
2023-05-07,65.3696
2023-05-08,65.3696
2023-05-09,65.3696
2023-05-10,65.3696
2023-05-11,65.3696
2023-05-12,65.3696
2023-05-13,65.3696
2023-05-14,65.3696
2023-05-15,65.3696
2023-05-16,65.3696
2023-05-17,65.3696
2023-05-18,65.3696
2023-05-19,65.3696
2023-05-20,65.3696
2023-05-21,65.3696
2023-05-22,65.3696
2023-05-23,65.3696
2023-05-24,65.3696
2023-05-25,65.3696
2023-05-26,65.3696
2023-05-27,65.3696
2023-05-28,65.3696
2023-05-29,65.3696
2023-05-30,65.3696
2023-05-31,65.3696
2023-06-01,65.3696
2023-06-02,65.3696
2023-06-03,65.3696
2023-06-04,65.3696
2023-06-05,65.3696
2023-06-06,65.3696
2023-06-07,65.3696
2023-06-08,65.3696
2023-06-09,65.3696
2023-06-10,65.3696
2023-06-11,65.3696
2023-06-12,65.3696
2023-06-13,65.3696
2023-06-14,65.3696
2023-06-15,65.3696
2023-06-16,65.3696
2023-06-17,65.3696
2023-06-18,65.3696
2023-06-19,65.3696
2023-06-20,65.3696
2023-06-21,65.3696
2023-06-22,65.3696
2023-06-23,65.3696
2023-06-24,65.3696
2023-06-25,65.3696
2023-06-26,65.3696
2023-06-27,65.3696
2023-06-28,65.3696
2023-06-29,65.3696
2023-06-30,118.4584
2023-07-01,118.4584
2023-07-02,118.4584
2023-07-03,118.4584
2023-07-04,118.4584
2023-07-05,118.4584
2023-07-06,118.4584
2023-07-07,118.4584
2023-07-08,118.4584
2023-07-09,118.4584
2023-07-10,118.4584
2023-07-11,118.4584
2023-07-12,118.4584
2023-07-13,118.4584
2023-07-14,118.4584
2023-07-15,118.4584
2023-07-16,118.4584
2023-07-17,118.4584
2023-07-18,118.4584
2023-07-19,118.4584
2023-07-20,118.4584
2023-07-21,118.4584
2023-07-22,118.4584
2023-07-23,118.4584
2023-07-24,118.4584
2023-07-25,118.4584
2023-07-26,118.4584
2023-07-27,118.4584
2023-07-28,118.4584
2023-07-29,118.4584
2023-07-30,118.4584
2023-07-31,118.4584
2023-08-01,118.4584
2023-08-02,118.4584
2023-08-03,118.4584
2023-08-04,118.4584
2023-08-05,118.4584
2023-08-06,118.4584
2023-08-07,118.4584
2023-08-08,118.4584
2023-08-09,118.4584
2023-08-10,118.4584
2023-08-11,118.4584
2023-08-12,118.4584
2023-08-13,118.4584
2023-08-14,118.4584
2023-08-15,118.4584
2023-08-16,118.4584
2023-08-17,118.4584
2023-08-18,118.4584
2023-08-19,118.4584
2023-08-20,118.4584
2023-08-21,118.4584
2023-08-22,118.4584
2023-08-23,118.4584
2023-08-24,118.4584
2023-08-25,118.4584
2023-08-26,118.4584
2023-08-27,118.4584
2023-08-28,118.4584
2023-08-29,118.4584
2023-08-30,118.4584
2023-08-31,118.4584
2023-09-01,118.4584
2023-09-02,118.4584
2023-09-03,118.4584
2023-09-04,118.4584
2023-09-05,118.4584
2023-09-06,118.4584
2023-09-07,118.4584
2023-09-08,118.4584
2023-09-09,118.4584
2023-09-10,118.4584
2023-09-11,118.4584
2023-09-12,118.4584
2023-09-13,118.4584
2023-09-14,118.4584
2023-09-15,118.4584
2023-09-16,118.4584
2023-09-17,118.4584
2023-09-18,118.4584
2023-09-19,118.4584
2023-09-20,118.4584
2023-09-21,118.4584
2023-09-22,118.4584
2023-09-23,118.4584
2023-09-24,118.4584
2023-09-25,118.4584
2023-09-26,118.4584
2023-09-27,118.4584
2023-09-28,118.4584
2023-09-29,118.4584
2023-09-30,118.4584
2023-10-01,118.4584
2023-10-02,118.4584
2023-10-03,118.4584
2023-10-04,118.4584
2023-10-05,118.4584
2023-10-06,118.4584
2023-10-07,118.4584
2023-10-08,118.4584
2023-10-09,118.4584
2023-10-10,118.4584
2023-10-11,118.4584
2023-10-12,118.4584
2023-10-13,118.4584
2023-10-14,118.4584
2023-10-15,118.4584
2023-10-16,118.4584
2023-10-17,118.4584
2023-10-18,118.4584
2023-10-19,118.4584
2023-10-20,118.4584
2023-10-21,118.4584
2023-10-22,118.4584
2023-10-23,118.4584
2023-10-24,118.4584
2023-10-25,118.4584
2023-10-26,118.4584
2023-10-27,118.4584
2023-10-28,118.4584
2023-10-29,118.4584
2023-10-30,118.4584
2023-10-31,118.4584
2023-11-01,118.4584
2023-11-02,118.4584
2023-11-03,118.4584
2023-11-04,118.4584
2023-11-05,118.4584
2023-11-06,118.4584
2023-11-07,118.4584
2023-11-08,118.4584
2023-11-09,118.4584
2023-11-10,118.4584
2023-11-11,118.4584
2023-11-12,118.4584
2023-11-13,118.4584
2023-11-14,118.4584
2023-11-15,118.4584
2023-11-16,118.4584
2023-11-17,118.4584
2023-11-18,118.4584
2023-11-19,118.4584
2023-11-20,118.4584
2023-11-21,118.4584
2023-11-22,118.4584
2023-11-23,118.4584
2023-11-24,118.4584
2023-11-25,118.4584
2023-11-26,118.4584
2023-11-27,118.4584
2023-11-28,118.4584
2023-11-29,118.4584
2023-11-30,118.4584
2023-12-01,118.4584
2023-12-02,118.4584
2023-12-03,118.4584
2023-12-04,118.4584
2023-12-05,118.4584
2023-12-06,118.4584
2023-12-07,118.4584
2023-12-08,118.4584
2023-12-09,118.4584
2023-12-10,118.4584
2023-12-11,118.4584
2023-12-12,118.4584
2023-12-13,118.4584
2023-12-14,118.4584
2023-12-15,118.4584
2023-12-16,118.4584
2023-12-17,118.4584
2023-12-18,118.4584
2023-12-19,118.4584
2023-12-20,118.4584
2023-12-21,118.4584
2023-12-22,118.4584
2023-12-23,118.4584
2023-12-24,118.4584
2023-12-25,118.4584
2023-12-26,118.4584
2023-12-27,118.4584
2023-12-28,118.4584
2023-12-29,118.4584
2023-12-30,118.4584
2023-12-31,96.9325
2024-01-01,96.9325
2024-01-02,96.9325
2024-01-03,96.9325
2024-01-04,96.9325
2024-01-05,96.9325
2024-01-06,96.9325
2024-01-07,96.9325
2024-01-08,96.9325
2024-01-09,96.9325
2024-01-10,96.9325
2024-01-11,96.9325
2024-01-12,96.9325
2024-01-13,96.9325
2024-01-14,96.9325
2024-01-15,96.9325
2024-01-16,96.9325
2024-01-17,96.9325
2024-01-18,96.9325
2024-01-19,96.9325
2024-01-20,96.9325
2024-01-21,96.9325
2024-01-22,96.9325
2024-01-23,96.9325
2024-01-24,96.9325
2024-01-25,96.9325
2024-01-26,96.9325
2024-01-27,96.9325
2024-01-28,96.9325
2024-01-29,96.9325
2024-01-30,96.9325
2024-01-31,96.9325
2024-02-01,96.9325
2024-02-02,96.9325
2024-02-03,96.9325
2024-02-04,96.9325
2024-02-05,96.9325
2024-02-06,96.9325
2024-02-07,96.9325
2024-02-08,96.9325
2024-02-09,96.9325
2024-02-10,96.9325
2024-02-11,96.9325
2024-02-12,96.9325
2024-02-13,96.9325
2024-02-14,96.9325
2024-02-15,96.9325
2024-02-16,96.9325
2024-02-17,96.9325
2024-02-18,96.9325
2024-02-19,96.9325
2024-02-20,96.9325
2024-02-21,96.9325
2024-02-22,96.9325
2024-02-23,96.9325
2024-02-24,96.9325
2024-02-25,96.9325
2024-02-26,96.9325
2024-02-27,96.9325
2024-02-28,96.9325
2024-02-29,96.9325
2024-03-01,96.9325
2024-03-02,96.9325
2024-03-03,96.9325
2024-03-04,96.9325
2024-03-05,96.9325
2024-03-06,96.9325
2024-03-07,96.9325
2024-03-08,96.9325
2024-03-09,96.9325
2024-03-10,96.9325
2024-03-11,96.9325
2024-03-12,96.9325
2024-03-13,96.9325
2024-03-14,96.9325
2024-03-15,96.9325
2024-03-16,96.9325
2024-03-17,96.9325
2024-03-18,96.9325
2024-03-19,96.9325
2024-03-20,96.9325
2024-03-21,96.9325
