,DOKA SW Equity
2022-11-19,8.2514
2022-11-20,8.2514
2022-11-21,8.2514
2022-11-22,8.2514
2022-11-23,8.2514
2022-11-24,8.2514
2022-11-25,8.2514
2022-11-26,8.2514
2022-11-27,8.2514
2022-11-28,8.2514
2022-11-29,8.2514
2022-11-30,8.2514
2022-12-01,8.2514
2022-12-02,8.2514
2022-12-03,8.2514
2022-12-04,8.2514
2022-12-05,8.2514
2022-12-06,8.2514
2022-12-07,8.2514
2022-12-08,8.2514
2022-12-09,8.2514
2022-12-10,8.2514
2022-12-11,8.2514
2022-12-12,8.2514
2022-12-13,8.2514
2022-12-14,8.2514
2022-12-15,8.2514
2022-12-16,8.2514
2022-12-17,8.2514
2022-12-18,8.2514
2022-12-19,8.2514
2022-12-20,8.2514
2022-12-21,8.2514
2022-12-22,8.2514
2022-12-23,8.2514
2022-12-24,8.2514
2022-12-25,8.2514
2022-12-26,8.2514
2022-12-27,8.2514
2022-12-28,8.2514
2022-12-29,8.2514
2022-12-30,8.2514
2022-12-31,-2.5197
2023-01-01,-2.5197
2023-01-02,-2.5197
2023-01-03,-2.5197
2023-01-04,-2.5197
2023-01-05,-2.5197
2023-01-06,-2.5197
2023-01-07,-2.5197
2023-01-08,-2.5197
2023-01-09,-2.5197
2023-01-10,-2.5197
2023-01-11,-2.5197
2023-01-12,-2.5197
2023-01-13,-2.5197
2023-01-14,-2.5197
2023-01-15,-2.5197
2023-01-16,-2.5197
2023-01-17,-2.5197
2023-01-18,-2.5197
2023-01-19,-2.5197
2023-01-20,-2.5197
2023-01-21,-2.5197
2023-01-22,-2.5197
2023-01-23,-2.5197
2023-01-24,-2.5197
2023-01-25,-2.5197
2023-01-26,-2.5197
2023-01-27,-2.5197
2023-01-28,-2.5197
2023-01-29,-2.5197
2023-01-30,-2.5197
2023-01-31,-2.5197
2023-02-01,-2.5197
2023-02-02,-2.5197
2023-02-03,-2.5197
2023-02-04,-2.5197
2023-02-05,-2.5197
2023-02-06,-2.5197
2023-02-07,-2.5197
2023-02-08,-2.5197
2023-02-09,-2.5197
2023-02-10,-2.5197
2023-02-11,-2.5197
2023-02-12,-2.5197
2023-02-13,-2.5197
2023-02-14,-2.5197
2023-02-15,-2.5197
2023-02-16,-2.5197
2023-02-17,-2.5197
2023-02-18,-2.5197
2023-02-19,-2.5197
2023-02-20,-2.5197
2023-02-21,-2.5197
2023-02-22,-2.5197
2023-02-23,-2.5197
2023-02-24,-2.5197
2023-02-25,-2.5197
2023-02-26,-2.5197
2023-02-27,-2.5197
2023-02-28,-2.5197
2023-03-01,-2.5197
2023-03-02,-2.5197
2023-03-03,-2.5197
2023-03-04,-2.5197
2023-03-05,-2.5197
2023-03-06,-2.5197
2023-03-07,-2.5197
2023-03-08,-2.5197
2023-03-09,-2.5197
2023-03-10,-2.5197
2023-03-11,-2.5197
2023-03-12,-2.5197
2023-03-13,-2.5197
2023-03-14,-2.5197
2023-03-15,-2.5197
2023-03-16,-2.5197
2023-03-17,-2.5197
2023-03-18,-2.5197
2023-03-19,-2.5197
2023-03-20,-2.5197
2023-03-21,-2.5197
2023-03-22,-2.5197
2023-03-23,-2.5197
2023-03-24,-2.5197
2023-03-25,-2.5197
2023-03-26,-2.5197
2023-03-27,-2.5197
2023-03-28,-2.5197
2023-03-29,-2.5197
2023-03-30,-2.5197
2023-03-31,-2.5197
2023-04-01,-2.5197
2023-04-02,-2.5197
2023-04-03,-2.5197
2023-04-04,-2.5197
2023-04-05,-2.5197
2023-04-06,-2.5197
2023-04-07,-2.5197
2023-04-08,-2.5197
2023-04-09,-2.5197
2023-04-10,-2.5197
2023-04-11,-2.5197
2023-04-12,-2.5197
2023-04-13,-2.5197
2023-04-14,-2.5197
2023-04-15,-2.5197
2023-04-16,-2.5197
2023-04-17,-2.5197
2023-04-18,-2.5197
2023-04-19,-2.5197
2023-04-20,-2.5197
2023-04-21,-2.5197
2023-04-22,-2.5197
2023-04-23,-2.5197
2023-04-24,-2.5197
2023-04-25,-2.5197
2023-04-26,-2.5197
2023-04-27,-2.5197
2023-04-28,-2.5197
2023-04-29,-2.5197
2023-04-30,-2.5197
2023-05-01,-2.5197
2023-05-02,-2.5197
2023-05-03,-2.5197
2023-05-04,-2.5197
2023-05-05,-2.5197
2023-05-06,-2.5197
2023-05-07,-2.5197
2023-05-08,-2.5197
2023-05-09,-2.5197
2023-05-10,-2.5197
2023-05-11,-2.5197
2023-05-12,-2.5197
2023-05-13,-2.5197
2023-05-14,-2.5197
2023-05-15,-2.5197
2023-05-16,-2.5197
2023-05-17,-2.5197
2023-05-18,-2.5197
2023-05-19,-2.5197
2023-05-20,-2.5197
2023-05-21,-2.5197
2023-05-22,-2.5197
2023-05-23,-2.5197
2023-05-24,-2.5197
2023-05-25,-2.5197
2023-05-26,-2.5197
2023-05-27,-2.5197
2023-05-28,-2.5197
2023-05-29,-2.5197
2023-05-30,-2.5197
2023-05-31,-2.5197
2023-06-01,-2.5197
2023-06-02,-2.5197
2023-06-03,-2.5197
2023-06-04,-2.5197
2023-06-05,-2.5197
2023-06-06,-2.5197
2023-06-07,-2.5197
2023-06-08,-2.5197
2023-06-09,-2.5197
2023-06-10,-2.5197
2023-06-11,-2.5197
2023-06-12,-2.5197
2023-06-13,-2.5197
2023-06-14,-2.5197
2023-06-15,-2.5197
2023-06-16,-2.5197
2023-06-17,-2.5197
2023-06-18,-2.5197
2023-06-19,-2.5197
2023-06-20,-2.5197
2023-06-21,-2.5197
2023-06-22,-2.5197
2023-06-23,-2.5197
2023-06-24,-2.5197
2023-06-25,-2.5197
2023-06-26,-2.5197
2023-06-27,-2.5197
2023-06-28,-2.5197
2023-06-29,-2.5197
2023-06-30,11.6243
2023-07-01,11.6243
2023-07-02,11.6243
2023-07-03,11.6243
2023-07-04,11.6243
2023-07-05,11.6243
2023-07-06,11.6243
2023-07-07,11.6243
2023-07-08,11.6243
2023-07-09,11.6243
2023-07-10,11.6243
2023-07-11,11.6243
2023-07-12,11.6243
2023-07-13,11.6243
2023-07-14,11.6243
2023-07-15,11.6243
2023-07-16,11.6243
2023-07-17,11.6243
2023-07-18,11.6243
2023-07-19,11.6243
2023-07-20,11.6243
2023-07-21,11.6243
2023-07-22,11.6243
2023-07-23,11.6243
2023-07-24,11.6243
2023-07-25,11.6243
2023-07-26,11.6243
2023-07-27,11.6243
2023-07-28,11.6243
2023-07-29,11.6243
2023-07-30,11.6243
2023-07-31,11.6243
2023-08-01,11.6243
2023-08-02,11.6243
2023-08-03,11.6243
2023-08-04,11.6243
2023-08-05,11.6243
2023-08-06,11.6243
2023-08-07,11.6243
2023-08-08,11.6243
2023-08-09,11.6243
2023-08-10,11.6243
2023-08-11,11.6243
2023-08-12,11.6243
2023-08-13,11.6243
2023-08-14,11.6243
2023-08-15,11.6243
2023-08-16,11.6243
2023-08-17,11.6243
2023-08-18,11.6243
2023-08-19,11.6243
2023-08-20,11.6243
2023-08-21,11.6243
2023-08-22,11.6243
2023-08-23,11.6243
2023-08-24,11.6243
2023-08-25,11.6243
2023-08-26,11.6243
2023-08-27,11.6243
2023-08-28,11.6243
2023-08-29,11.6243
2023-08-30,11.6243
2023-08-31,11.6243
2023-09-01,11.6243
2023-09-02,11.6243
2023-09-03,11.6243
2023-09-04,11.6243
2023-09-05,11.6243
2023-09-06,11.6243
2023-09-07,11.6243
2023-09-08,11.6243
2023-09-09,11.6243
2023-09-10,11.6243
2023-09-11,11.6243
2023-09-12,11.6243
2023-09-13,11.6243
2023-09-14,11.6243
2023-09-15,11.6243
2023-09-16,11.6243
2023-09-17,11.6243
2023-09-18,11.6243
2023-09-19,11.6243
2023-09-20,11.6243
2023-09-21,11.6243
2023-09-22,11.6243
2023-09-23,11.6243
2023-09-24,11.6243
2023-09-25,11.6243
2023-09-26,11.6243
2023-09-27,11.6243
2023-09-28,11.6243
2023-09-29,11.6243
2023-09-30,11.6243
2023-10-01,11.6243
2023-10-02,11.6243
2023-10-03,11.6243
2023-10-04,11.6243
2023-10-05,11.6243
2023-10-06,11.6243
2023-10-07,11.6243
2023-10-08,11.6243
2023-10-09,11.6243
2023-10-10,11.6243
2023-10-11,11.6243
2023-10-12,11.6243
2023-10-13,11.6243
2023-10-14,11.6243
2023-10-15,11.6243
2023-10-16,11.6243
2023-10-17,11.6243
2023-10-18,11.6243
2023-10-19,11.6243
2023-10-20,11.6243
2023-10-21,11.6243
2023-10-22,11.6243
2023-10-23,11.6243
2023-10-24,11.6243
2023-10-25,11.6243
2023-10-26,11.6243
2023-10-27,11.6243
2023-10-28,11.6243
2023-10-29,11.6243
2023-10-30,11.6243
2023-10-31,11.6243
2023-11-01,11.6243
2023-11-02,11.6243
2023-11-03,11.6243
2023-11-04,11.6243
2023-11-05,11.6243
2023-11-06,11.6243
2023-11-07,11.6243
2023-11-08,11.6243
2023-11-09,11.6243
2023-11-10,11.6243
2023-11-11,11.6243
2023-11-12,11.6243
2023-11-13,11.6243
2023-11-14,11.6243
2023-11-15,11.6243
2023-11-16,11.6243
2023-11-17,11.6243
2023-11-18,11.6243
2023-11-19,11.6243
2023-11-20,11.6243
2023-11-21,11.6243
2023-11-22,11.6243
2023-11-23,11.6243
2023-11-24,11.6243
2023-11-25,11.6243
2023-11-26,11.6243
2023-11-27,11.6243
2023-11-28,11.6243
2023-11-29,11.6243
2023-11-30,11.6243
2023-12-01,11.6243
2023-12-02,11.6243
2023-12-03,11.6243
2023-12-04,11.6243
2023-12-05,11.6243
2023-12-06,11.6243
2023-12-07,11.6243
2023-12-08,11.6243
2023-12-09,11.6243
2023-12-10,11.6243
2023-12-11,11.6243
2023-12-12,11.6243
2023-12-13,11.6243
2023-12-14,11.6243
2023-12-15,11.6243
2023-12-16,11.6243
2023-12-17,11.6243
2023-12-18,11.6243
2023-12-19,11.6243
2023-12-20,11.6243
2023-12-21,11.6243
2023-12-22,11.6243
2023-12-23,11.6243
2023-12-24,11.6243
2023-12-25,11.6243
2023-12-26,11.6243
2023-12-27,11.6243
2023-12-28,11.6243
2023-12-29,11.6243
2023-12-30,11.6243
2023-12-31,11.3607
2024-01-01,11.3607
2024-01-02,11.3607
2024-01-03,11.3607
2024-01-04,11.3607
2024-01-05,11.3607
2024-01-06,11.3607
2024-01-07,11.3607
2024-01-08,11.3607
2024-01-09,11.3607
2024-01-10,11.3607
2024-01-11,11.3607
2024-01-12,11.3607
2024-01-13,11.3607
2024-01-14,11.3607
2024-01-15,11.3607
2024-01-16,11.3607
2024-01-17,11.3607
2024-01-18,11.3607
2024-01-19,11.3607
2024-01-20,11.3607
2024-01-21,11.3607
2024-01-22,11.3607
2024-01-23,11.3607
2024-01-24,11.3607
2024-01-25,11.3607
2024-01-26,11.3607
2024-01-27,11.3607
2024-01-28,11.3607
2024-01-29,11.3607
2024-01-30,11.3607
2024-01-31,11.3607
2024-02-01,11.3607
2024-02-02,11.3607
2024-02-03,11.3607
2024-02-04,11.3607
2024-02-05,11.3607
2024-02-06,11.3607
2024-02-07,11.3607
2024-02-08,11.3607
2024-02-09,11.3607
2024-02-10,11.3607
2024-02-11,11.3607
2024-02-12,11.3607
2024-02-13,11.3607
2024-02-14,11.3607
2024-02-15,11.3607
2024-02-16,11.3607
2024-02-17,11.3607
2024-02-18,11.3607
2024-02-19,11.3607
2024-02-20,11.3607
2024-02-21,11.3607
2024-02-22,11.3607
2024-02-23,11.3607
2024-02-24,11.3607
2024-02-25,11.3607
2024-02-26,11.3607
2024-02-27,11.3607
2024-02-28,11.3607
2024-02-29,11.3607
2024-03-01,11.3607
2024-03-02,11.3607
2024-03-03,11.3607
2024-03-04,11.3607
2024-03-05,11.3607
2024-03-06,11.3607
2024-03-07,11.3607
2024-03-08,11.3607
2024-03-09,11.3607
2024-03-10,11.3607
2024-03-11,11.3607
2024-03-12,11.3607
2024-03-13,11.3607
2024-03-14,11.3607
2024-03-15,11.3607
2024-03-16,11.3607
2024-03-17,11.3607
2024-03-18,11.3607
2024-03-19,11.3607
2024-03-20,11.3607
2024-03-21,11.3607
