,AC PM Equity,AC PM Equity,AC PM Equity,AC PM Equity,AC PM Equity
2017-11-23,927.1643,938.1151,926.2518,930.8146,307270.0
2017-11-24,930.8146,934.4648,926.2518,930.8146,429705.0
2017-11-25,930.8146,934.4648,926.2518,930.8146,429705.0
2017-11-26,930.8146,934.4648,926.2518,930.8146,429705.0
2017-11-27,928.9895,941.7653,927.1643,939.9402,154790.0
2017-11-28,932.6397,935.3774,926.2518,928.0769,143730.0
2017-11-29,927.1643,930.8146,921.6889,930.8146,442215.0
2017-11-30,927.1643,930.8146,921.6889,930.8146,442215.0
2017-12-01,926.2518,934.4648,912.5633,918.0387,385930.0
2017-12-02,926.2518,934.4648,912.5633,918.0387,385930.0
2017-12-03,926.2518,934.4648,912.5633,918.0387,385930.0
2017-12-04,912.5633,912.5633,898.4186,898.4186,359200.0
2017-12-05,897.9623,911.6507,889.7492,911.6507,197080.0
2017-12-06,909.8256,928.9895,904.3502,921.6889,251960.0
2017-12-07,921.6889,926.2518,912.5633,912.5633,296565.0
2017-12-08,913.4759,944.503,913.4759,939.9402,203765.0
2017-12-09,913.4759,944.503,913.4759,939.9402,203765.0
2017-12-10,913.4759,944.503,913.4759,939.9402,203765.0
2017-12-11,926.2518,951.8035,923.5141,949.0658,520900.0
2017-12-12,936.6686,943.0778,930.2593,938.4998,485435.0
2017-12-13,933.0061,941.2466,927.5125,933.9217,281360.0
2017-12-14,925.6813,933.9217,921.1032,929.3437,329085.0
2017-12-15,929.3437,931.1749,914.6939,921.1032,480780.0
2017-12-16,929.3437,931.1749,914.6939,921.1032,480780.0
2017-12-17,929.3437,931.1749,914.6939,921.1032,480780.0
2017-12-18,921.1032,927.5125,919.272,924.7656,204705.0
2017-12-19,921.1032,930.2593,913.3205,930.2593,229595.0
2017-12-20,930.2593,936.6686,924.7656,932.0905,85480.0
2017-12-21,932.0905,932.0905,920.1876,923.85,140540.0
2017-12-22,924.7656,924.7656,915.6095,924.7656,136580.0
2017-12-23,924.7656,924.7656,915.6095,924.7656,136580.0
2017-12-24,924.7656,924.7656,915.6095,924.7656,136580.0
2017-12-25,924.7656,924.7656,915.6095,924.7656,136580.0
2017-12-26,924.7656,924.7656,915.6095,924.7656,136580.0
2017-12-27,924.7656,942.1622,920.1876,942.1622,95400.0
2017-12-28,942.1622,943.0778,929.3437,935.753,191515.0
2017-12-29,940.331,940.331,926.5969,929.3437,295630.0
2017-12-30,940.331,940.331,926.5969,929.3437,295630.0
2017-12-31,940.331,940.331,926.5969,929.3437,295630.0
2018-01-01,940.331,940.331,926.5969,929.3437,295630.0
2018-01-02,940.331,940.331,926.5969,929.3437,295630.0
2018-01-03,929.3437,953.1495,929.3437,952.2339,497855.0
2018-01-04,952.2339,959.5588,941.2466,952.2339,431010.0
2018-01-05,952.2339,978.7866,952.2339,975.1242,521745.0
2018-01-06,952.2339,978.7866,952.2339,975.1242,521745.0
2018-01-07,952.2339,978.7866,952.2339,975.1242,521745.0
2018-01-08,975.1242,976.0398,959.5588,967.7993,226530.0
2018-01-09,967.7993,984.2803,963.2212,975.1242,309775.0
2018-01-10,975.1242,975.1242,963.2212,970.5461,180545.0
2018-01-11,970.5461,970.5461,943.0778,961.39,213605.0
2018-01-12,961.39,975.1242,947.6559,975.1242,363710.0
2018-01-13,961.39,975.1242,947.6559,975.1242,363710.0
2018-01-14,961.39,975.1242,947.6559,975.1242,363710.0
2018-01-15,975.1242,1001.6768,970.5461,993.4364,189470.0
2018-01-16,993.4364,998.93,963.2212,963.2212,166235.0
2018-01-17,981.5334,984.2803,965.9681,970.5461,264685.0
2018-01-18,965.9681,965.9681,941.2466,947.6559,461015.0
2018-01-19,940.331,952.2339,924.7656,943.9934,383875.0
2018-01-20,940.331,952.2339,924.7656,943.9934,383875.0
2018-01-21,940.331,952.2339,924.7656,943.9934,383875.0
2018-01-22,944.9091,965.9681,944.9091,961.39,311655.0
2018-01-23,960.4744,963.2212,943.9934,956.812,398515.0
2018-01-24,956.812,960.4744,943.9934,947.6559,351680.0
2018-01-25,947.6559,952.2339,943.0778,946.7403,342525.0
2018-01-26,947.6559,968.7149,946.7403,952.2339,245005.0
2018-01-27,947.6559,968.7149,946.7403,952.2339,245005.0
2018-01-28,947.6559,968.7149,946.7403,952.2339,245005.0
2018-01-29,954.0651,991.6051,954.0651,991.6051,294385.0
2018-01-30,985.1959,985.1959,957.7276,961.39,459610.0
2018-01-31,956.812,971.4617,947.6559,961.39,263715.0
2018-02-01,952.2339,968.7149,947.6559,950.4027,235595.0
2018-02-02,950.4027,965.9681,950.4027,961.39,181770.0
2018-02-03,950.4027,965.9681,950.4027,961.39,181770.0
2018-02-04,950.4027,965.9681,950.4027,961.39,181770.0
2018-02-05,946.7403,946.7403,933.9217,943.0778,556715.0
2018-02-06,920.1876,933.9217,907.8269,920.1876,416135.0
2018-02-07,943.0778,952.2339,925.6813,946.7403,208800.0
2018-02-08,949.4871,961.39,947.6559,954.0651,321710.0
2018-02-09,933.9217,935.753,915.6095,920.1876,302030.0
2018-02-10,933.9217,935.753,915.6095,920.1876,302030.0
2018-02-11,933.9217,935.753,915.6095,920.1876,302030.0
2018-02-12,921.1032,935.753,915.6095,915.6095,110910.0
2018-02-13,925.6813,945.8247,925.6813,933.9217,283905.0
2018-02-14,943.0778,952.2339,938.4998,952.2339,184145.0
2018-02-15,952.2339,1002.5925,943.0778,1002.5925,341655.0
2018-02-16,952.2339,1002.5925,943.0778,1002.5925,341655.0
2018-02-17,952.2339,1002.5925,943.0778,1002.5925,341655.0
2018-02-18,952.2339,1002.5925,943.0778,1002.5925,341655.0
2018-02-19,984.2803,997.0988,970.5461,997.0988,317590.0
2018-02-20,984.2803,996.1832,974.2086,996.1832,221285.0
2018-02-21,980.6178,996.1832,980.6178,988.8583,337190.0
2018-02-22,988.8583,989.7739,943.0778,964.1369,401895.0
2018-02-23,964.1369,973.2929,954.9808,970.5461,419980.0
2018-02-24,964.1369,973.2929,954.9808,970.5461,419980.0
2018-02-25,964.1369,973.2929,954.9808,970.5461,419980.0
2018-02-26,971.4617,975.1242,952.2339,975.1242,147845.0
2018-02-27,980.6178,982.449,963.2212,978.7866,416740.0
2018-02-28,963.2212,979.7022,963.2212,967.7993,304555.0
2018-03-01,967.7993,975.1242,962.3056,962.3056,219000.0
2018-03-02,953.1495,961.39,950.4027,961.39,168785.0
2018-03-03,953.1495,961.39,950.4027,961.39,168785.0
2018-03-04,953.1495,961.39,950.4027,961.39,168785.0
2018-03-05,961.39,961.39,952.2339,953.1495,93410.0
2018-03-06,961.39,962.3056,947.6559,950.4027,162330.0
2018-03-07,949.4871,970.5461,943.9934,970.5461,111585.0
2018-03-08,970.5461,970.5461,948.5715,950.4027,143645.0
2018-03-09,950.4027,953.1495,933.9217,933.9217,167800.0
2018-03-10,950.4027,953.1495,933.9217,933.9217,167800.0
2018-03-11,950.4027,953.1495,933.9217,933.9217,167800.0
2018-03-12,951.3183,965.0525,942.1622,944.9091,156915.0
2018-03-13,944.9091,951.3183,941.2466,944.9091,140935.0
2018-03-14,950.4027,950.4027,919.272,950.4027,451250.0
2018-03-15,931.1749,949.4871,921.1032,921.1032,361985.0
2018-03-16,921.1032,933.9217,906.4534,906.4534,1094400.0
2018-03-17,921.1032,933.9217,906.4534,906.4534,1094400.0
2018-03-18,921.1032,933.9217,906.4534,906.4534,1094400.0
2018-03-19,911.0315,924.7656,911.0315,924.7656,185980.0
2018-03-20,867.9978,878.0696,856.0949,857.9261,1040930.0
2018-03-21,865.251,868.4557,838.6983,838.6983,423860.0
2018-03-22,840.5296,859.2996,840.5296,857.9261,666380.0
2018-03-23,848.77,848.77,831.3735,840.5296,618010.0
2018-03-24,848.77,848.77,831.3735,840.5296,618010.0
2018-03-25,848.77,848.77,831.3735,840.5296,618010.0
2018-03-26,849.6857,871.6603,839.614,869.8291,559020.0
2018-03-27,870.7447,881.732,865.251,868.9135,293370.0
2018-03-28,867.9978,877.6117,865.251,867.9978,436970.0
2018-03-29,867.9978,877.6117,865.251,867.9978,436970.0
2018-03-30,867.9978,877.6117,865.251,867.9978,436970.0
2018-03-31,867.9978,877.6117,865.251,867.9978,436970.0
2018-04-01,867.9978,877.6117,865.251,867.9978,436970.0
2018-04-02,867.9978,867.9978,840.5296,845.1076,206380.0
2018-04-03,844.192,851.5169,838.6983,840.5296,662270.0
2018-04-04,842.3608,843.7342,835.4937,837.7827,453550.0
2018-04-05,837.7827,841.4452,828.1688,829.5422,401020.0
2018-04-06,830.4579,850.6013,830.4579,841.4452,270540.0
2018-04-07,830.4579,850.6013,830.4579,841.4452,270540.0
2018-04-08,830.4579,850.6013,830.4579,841.4452,270540.0
2018-04-09,830.4579,850.6013,830.4579,841.4452,270540.0
2018-04-10,839.614,862.0464,838.6983,859.2996,561320.0
2018-04-11,859.2996,885.3944,858.8418,885.3944,283030.0
2018-04-12,884.4788,895.4661,872.5759,895.4661,302760.0
2018-04-13,879.9008,885.8522,873.4915,875.3227,410430.0
2018-04-14,879.9008,885.8522,873.4915,875.3227,410430.0
2018-04-15,879.9008,885.8522,873.4915,875.3227,410430.0
2018-04-16,874.4071,876.6961,859.2996,866.1666,200020.0
2018-04-17,861.5886,866.1666,832.2891,832.2891,262560.0
2018-04-18,834.5781,869.8291,832.2891,832.2891,394140.0
2018-04-19,833.2047,849.6857,823.5908,829.5422,954050.0
2018-04-20,833.2047,849.6857,833.2047,841.4452,113340.0
2018-04-21,833.2047,849.6857,833.2047,841.4452,113340.0
2018-04-22,833.2047,849.6857,833.2047,841.4452,113340.0
2018-04-23,837.7827,850.6013,832.7469,833.6625,137070.0
2018-04-24,838.2405,839.614,820.3862,824.0486,432480.0
2018-04-25,826.7954,833.6625,824.0486,831.8313,197810.0
2018-04-26,831.8313,851.5169,825.8798,851.5169,261180.0
2018-04-27,851.0591,878.9852,840.5296,878.9852,400930.0
2018-04-28,851.0591,878.9852,840.5296,878.9852,400930.0
2018-04-29,851.0591,878.9852,840.5296,878.9852,400930.0
2018-04-30,878.9852,898.6708,870.2869,884.4788,328880.0
2018-05-01,878.9852,898.6708,870.2869,884.4788,328880.0
2018-05-02,869.8291,886.7678,851.5169,851.5169,211110.0
2018-05-03,860.673,869.8291,828.6266,828.6266,262060.0
2018-05-04,833.2047,845.1076,831.3735,838.6983,178750.0
2018-05-05,833.2047,845.1076,831.3735,838.6983,178750.0
2018-05-06,833.2047,845.1076,831.3735,838.6983,178750.0
2018-05-07,838.6983,850.6013,833.2047,850.6013,112870.0
2018-05-08,849.6857,860.673,843.7342,856.0949,209130.0
2018-05-09,857.0105,861.5886,851.5169,861.5886,160110.0
2018-05-10,861.5886,873.9493,842.3608,858.3839,115400.0
2018-05-11,859.2996,889.0569,859.2996,888.1413,349630.0
2018-05-12,859.2996,889.0569,859.2996,888.1413,349630.0
2018-05-13,859.2996,889.0569,859.2996,888.1413,349630.0
2018-05-14,859.2996,889.0569,859.2996,888.1413,349630.0
2018-05-15,888.1413,911.9471,880.8164,901.8754,327200.0
2018-05-16,897.2974,907.3691,878.9852,906.4534,169710.0
2018-05-17,897.2974,897.2974,860.673,860.673,309940.0
2018-05-18,860.673,869.3713,850.6013,850.6013,191690.0
2018-05-19,860.673,869.3713,850.6013,850.6013,191690.0
2018-05-20,860.673,869.3713,850.6013,850.6013,191690.0
2018-05-21,857.9261,867.0822,853.8059,860.673,152430.0
2018-05-22,860.673,873.4915,846.9388,873.4915,108750.0
2018-05-23,873.0337,873.0337,856.0949,869.8291,323010.0
2018-05-24,869.8291,869.8291,858.8418,862.5042,239910.0
2018-05-25,867.9978,867.9978,848.77,856.0949,328430.0
2018-05-26,867.9978,867.9978,848.77,856.0949,328430.0
2018-05-27,867.9978,867.9978,848.77,856.0949,328430.0
2018-05-28,856.0949,861.5886,856.0949,859.2996,81250.0
2018-05-29,860.673,865.251,855.1793,860.673,144900.0
2018-05-30,851.5169,852.4325,846.9388,851.9747,434100.0
2018-05-31,860.2152,860.673,847.3966,860.673,1031890.0
2018-06-01,860.673,884.021,860.673,878.9852,345540.0
2018-06-02,860.673,884.021,860.673,878.9852,345540.0
2018-06-03,860.673,884.021,860.673,878.9852,345540.0
2018-06-04,874.4071,886.31,865.251,886.31,165210.0
2018-06-05,878.9852,896.3817,872.1181,896.3817,155500.0
2018-06-06,888.1413,893.6349,883.5632,887.2256,209480.0
2018-06-07,883.5632,901.8754,882.6476,897.7552,165750.0
2018-06-08,897.2974,897.2974,878.9852,884.9366,577810.0
2018-06-09,897.2974,897.2974,878.9852,884.9366,577810.0
2018-06-10,897.2974,897.2974,878.9852,884.9366,577810.0
2018-06-11,880.8164,901.8754,879.9008,895.4661,131940.0
2018-06-12,880.8164,901.8754,879.9008,895.4661,131940.0
2018-06-13,888.1413,889.9725,857.0105,857.9261,431240.0
2018-06-14,857.9261,872.1181,854.2637,870.2869,567350.0
2018-06-15,857.9261,872.1181,854.2637,870.2869,567350.0
2018-06-16,857.9261,872.1181,854.2637,870.2869,567350.0
2018-06-17,857.9261,872.1181,854.2637,870.2869,567350.0
2018-06-18,852.8903,852.8903,845.5654,847.3966,287870.0
2018-06-19,844.192,844.192,826.7954,833.2047,384060.0
2018-06-20,833.2047,845.1076,833.2047,837.7827,234600.0
2018-06-21,838.2405,838.2405,824.9642,824.9642,403290.0
2018-06-22,824.0486,824.9642,794.2913,811.6879,379760.0
2018-06-23,824.0486,824.9642,794.2913,811.6879,379760.0
2018-06-24,824.0486,824.9642,794.2913,811.6879,379760.0
2018-06-25,826.7954,835.9515,802.074,802.074,208970.0
2018-06-26,802.9896,811.6879,796.5803,811.2301,388240.0
2018-06-27,811.2301,833.2047,797.4959,833.2047,125790.0
2018-06-28,815.8081,828.6266,811.2301,828.6266,244010.0
2018-06-29,824.0486,842.3608,824.0486,842.3608,228550.0
2018-06-30,824.0486,842.3608,824.0486,842.3608,228550.0
2018-07-01,824.0486,842.3608,824.0486,842.3608,228550.0
2018-07-02,837.7827,848.3122,835.0359,837.7827,119680.0
2018-07-03,841.422,842.341,831.7716,840.9624,125900.0
2018-07-04,845.0983,852.9105,830.3929,852.9105,344820.0
2018-07-05,840.9624,841.8815,832.6907,840.9624,186720.0
2018-07-06,831.7716,831.7716,823.0403,825.338,279190.0
2018-07-07,831.7716,831.7716,823.0403,825.338,279190.0
2018-07-08,831.7716,831.7716,823.0403,825.338,279190.0
2018-07-09,825.7975,832.2311,823.4998,832.2311,128470.0
2018-07-10,836.367,849.2342,827.1761,849.2342,415000.0
2018-07-11,845.5578,862.1014,843.7197,862.1014,184350.0
2018-07-12,862.1014,887.8357,848.3151,887.8357,309830.0
2018-07-13,874.0495,900.7029,874.0495,885.9976,388450.0
2018-07-14,874.0495,900.7029,874.0495,885.9976,388450.0
2018-07-15,874.0495,900.7029,874.0495,885.9976,388450.0
2018-07-16,883.2403,892.8907,874.509,892.8907,105130.0
2018-07-17,885.9976,890.593,874.9685,875.8876,134660.0
2018-07-18,868.535,900.7029,863.9395,899.7838,207550.0
2018-07-19,892.4312,893.3502,868.0754,873.1304,285420.0
2018-07-20,873.1304,882.3212,868.0754,882.3212,145670.0
2018-07-21,873.1304,882.3212,868.0754,882.3212,145670.0
2018-07-22,873.1304,882.3212,868.0754,882.3212,145670.0
2018-07-23,863.9395,882.3212,854.7487,874.0495,96360.0
2018-07-24,864.8586,881.4021,864.8586,878.1853,138520.0
2018-07-25,878.1853,900.7029,876.3472,885.9976,407050.0
2018-07-26,891.5121,904.8388,890.593,900.7029,314780.0
2018-07-27,900.7029,909.8938,893.8098,909.8938,413640.0
2018-07-28,900.7029,909.8938,893.8098,909.8938,413640.0
2018-07-29,900.7029,909.8938,893.8098,909.8938,413640.0
2018-07-30,909.8938,932.8709,905.2983,931.0327,427720.0
2018-07-31,926.4373,926.4373,911.7319,918.1655,353235.0
2018-08-01,916.3274,932.8709,915.8678,932.8709,503360.0
2018-08-02,932.8709,932.8709,911.7319,918.1655,127525.0
2018-08-03,910.8128,937.4663,910.8128,937.4663,357440.0
2018-08-04,910.8128,937.4663,910.8128,937.4663,357440.0
2018-08-05,910.8128,937.4663,910.8128,937.4663,357440.0
2018-08-06,920.9228,936.5472,919.0846,919.0846,258860.0
2018-08-07,919.0846,930.1136,914.4892,926.4373,163255.0
2018-08-08,926.4373,937.4663,925.5182,937.4663,315175.0
2018-08-09,937.4663,941.1426,916.7869,928.2755,128040.0
2018-08-10,918.1655,920.9228,904.3793,905.2983,446040.0
2018-08-11,918.1655,920.9228,904.3793,905.2983,446040.0
2018-08-12,918.1655,920.9228,904.3793,905.2983,446040.0
2018-08-13,896.1075,896.1075,873.1304,876.3472,468430.0
2018-08-14,873.1304,873.1304,859.8036,861.1823,252400.0
2018-08-15,862.1014,872.2113,861.1823,864.8586,183140.0
2018-08-16,864.8586,867.1563,855.6678,860.2632,177290.0
2018-08-17,861.1823,918.1655,861.1823,918.1655,301200.0
2018-08-18,861.1823,918.1655,861.1823,918.1655,301200.0
2018-08-19,861.1823,918.1655,861.1823,918.1655,301200.0
2018-08-20,891.5121,905.2983,877.7258,877.7258,117480.0
2018-08-21,891.5121,905.2983,877.7258,877.7258,117480.0
2018-08-22,891.5121,896.1075,877.7258,896.1075,356940.0
2018-08-23,888.7548,909.8938,888.7548,909.8938,269100.0
2018-08-24,909.8938,909.8938,897.0266,909.8938,176340.0
2018-08-25,909.8938,909.8938,897.0266,909.8938,176340.0
2018-08-26,909.8938,909.8938,897.0266,909.8938,176340.0
2018-08-27,909.8938,909.8938,897.0266,909.8938,176340.0
2018-08-28,909.8938,921.8419,901.1625,910.8128,272430.0
2018-08-29,896.567,909.8938,896.1075,909.8938,160100.0
2018-08-30,911.7319,911.7319,896.1075,909.8938,164740.0
2018-08-31,909.8938,919.0846,900.7029,919.0846,334250.0
2018-09-01,909.8938,919.0846,900.7029,919.0846,334250.0
2018-09-02,909.8938,919.0846,900.7029,919.0846,334250.0
2018-09-03,916.3274,916.3274,893.3502,898.8647,198560.0
2018-09-04,905.2983,911.7319,899.7838,905.2983,152090.0
2018-09-05,905.2983,905.2983,885.0785,894.2693,261990.0
2018-09-06,886.9166,886.9166,863.9395,867.6159,424510.0
2018-09-07,863.9395,863.9395,827.1761,842.8006,836080.0
2018-09-08,863.9395,863.9395,827.1761,842.8006,836080.0
2018-09-09,863.9395,863.9395,827.1761,842.8006,836080.0
2018-09-10,842.8006,843.7197,818.9044,840.0433,645370.0
2018-09-11,840.0433,840.0433,823.0403,823.0403,272690.0
2018-09-12,829.0143,854.2891,829.0143,845.5578,256900.0
2018-09-13,841.422,841.8815,822.5807,827.1761,348570.0
2018-09-14,833.6097,833.6097,819.8235,825.338,511520.0
2018-09-15,833.6097,833.6097,819.8235,825.338,511520.0
2018-09-16,833.6097,833.6097,819.8235,825.338,511520.0
2018-09-17,831.7716,839.1242,827.6357,832.2311,216700.0
2018-09-18,832.6907,834.5288,828.0952,831.7716,433720.0
2018-09-19,832.6907,835.4479,813.3899,814.309,391720.0
2018-09-20,817.9853,822.5807,813.3899,813.3899,263530.0
2018-09-21,817.9853,834.9884,817.9853,825.338,448620.0
2018-09-22,817.9853,834.9884,817.9853,825.338,448620.0
2018-09-23,817.9853,834.9884,817.9853,825.338,448620.0
2018-09-24,834.5288,845.5578,828.0952,845.5578,201160.0
2018-09-25,845.0983,849.2342,831.7716,845.0983,193230.0
2018-09-26,845.5578,863.9395,843.2601,863.9395,480250.0
2018-09-27,863.0204,873.1304,851.0723,873.1304,222790.0
2018-09-28,872.6708,880.4831,852.9105,852.9105,228060.0
2018-09-29,872.6708,880.4831,852.9105,852.9105,228060.0
2018-09-30,872.6708,880.4831,852.9105,852.9105,228060.0
2018-10-01,853.8296,855.6678,832.6907,836.367,180820.0
2018-10-02,836.367,850.1533,828.0952,850.1533,235780.0
2018-10-03,834.5288,863.9395,834.5288,863.9395,175070.0
2018-10-04,863.9395,866.6968,839.1242,845.0983,238320.0
2018-10-05,854.7487,859.3441,837.7456,859.3441,196600.0
2018-10-06,854.7487,859.3441,837.7456,859.3441,196600.0
2018-10-07,854.7487,859.3441,837.7456,859.3441,196600.0
2018-10-08,854.7487,859.3441,846.4769,854.7487,113110.0
2018-10-09,855.6678,855.6678,834.5288,836.367,102520.0
2018-10-10,837.2861,839.1242,826.2571,827.1761,242810.0
2018-10-11,817.9853,817.9853,798.6845,810.6326,335730.0
2018-10-12,809.254,836.367,809.254,827.1761,133930.0
2018-10-13,809.254,836.367,809.254,827.1761,133930.0
2018-10-14,809.254,836.367,809.254,827.1761,133930.0
2018-10-15,828.0952,839.1242,822.1212,822.1212,63000.0
2018-10-16,825.338,828.0952,814.309,827.6357,189040.0
2018-10-17,831.7716,848.3151,831.7716,840.9624,105070.0
2018-10-18,829.9334,834.5288,827.6357,832.6907,87960.0
2018-10-19,833.6097,842.8006,828.0952,836.367,130230.0
2018-10-20,833.6097,842.8006,828.0952,836.367,130230.0
2018-10-21,833.6097,842.8006,828.0952,836.367,130230.0
2018-10-22,836.367,854.2891,836.367,853.3701,226420.0
2018-10-23,854.7487,854.7487,837.7456,843.2601,77890.0
2018-10-24,842.8006,842.8006,829.9334,836.367,183690.0
2018-10-25,827.1761,827.1761,813.3899,817.9853,215770.0
2018-10-26,824.4189,845.5578,817.9853,845.5578,155610.0
2018-10-27,824.4189,845.5578,817.9853,845.5578,155610.0
2018-10-28,824.4189,845.5578,817.9853,845.5578,155610.0
2018-10-29,832.6907,845.5578,832.6907,840.9624,121760.0
2018-10-30,838.2052,843.7197,827.1761,827.1761,107430.0
2018-10-31,827.6357,868.535,826.2571,845.5578,461150.0
2018-11-01,827.6357,868.535,826.2571,845.5578,461150.0
2018-11-02,827.6357,868.535,826.2571,845.5578,461150.0
2018-11-03,827.6357,868.535,826.2571,845.5578,461150.0
2018-11-04,827.6357,868.535,826.2571,845.5578,461150.0
2018-11-05,862.1014,868.535,847.8555,859.3441,486290.0
2018-11-06,859.3441,866.2372,850.1533,863.9395,230010.0
2018-11-07,863.9395,863.9395,840.9624,845.5578,187450.0
2018-11-08,845.5578,846.9365,828.5548,829.4739,218130.0
2018-11-09,829.4739,838.2052,829.0143,829.0143,112620.0
2018-11-10,829.4739,838.2052,829.0143,829.0143,112620.0
2018-11-11,829.4739,838.2052,829.0143,829.0143,112620.0
2018-11-12,827.1761,834.5288,817.9853,827.1761,380020.0
2018-11-13,827.1761,835.4479,821.2021,822.5807,415680.0
2018-11-14,836.367,836.8265,817.9853,827.1761,314210.0
2018-11-15,822.5807,830.3929,819.3639,825.338,196270.0
2018-11-16,825.338,840.9624,825.338,831.7716,405360.0
2018-11-17,825.338,840.9624,825.338,831.7716,405360.0
2018-11-18,825.338,840.9624,825.338,831.7716,405360.0
2018-11-19,843.7197,868.9945,840.9624,868.9945,248330.0
2018-11-20,861.1823,868.535,851.9914,859.3441,172200.0
2018-11-21,856.5869,856.5869,842.341,846.4769,231910.0
2018-11-22,851.0723,859.3441,839.1242,859.3441,123020.0
2018-11-23,859.3441,865.7777,853.8296,863.0204,145680.0
2018-11-24,859.3441,865.7777,853.8296,863.0204,145680.0
2018-11-25,859.3441,865.7777,853.8296,863.0204,145680.0
2018-11-26,863.0204,874.9685,861.1823,868.535,211850.0
2018-11-27,864.8586,868.535,854.7487,868.535,186570.0
2018-11-28,864.8586,871.2922,861.1823,871.2922,264210.0
2018-11-29,874.0495,880.4831,873.1304,874.0495,1009260.0
2018-11-30,874.0495,880.4831,873.1304,874.0495,1009260.0
2018-12-01,874.0495,880.4831,873.1304,874.0495,1009260.0
2018-12-02,874.0495,880.4831,873.1304,874.0495,1009260.0
2018-12-03,873.1304,881.8617,863.9395,873.1304,514410.0
2018-12-04,872.6708,898.8647,870.8327,891.9716,581690.0
2018-12-05,877.2663,890.1334,872.2113,882.3212,381020.0
2018-12-06,882.3212,882.3212,858.425,858.425,437970.0
2018-12-07,854.7487,859.8036,836.367,836.367,431280.0
2018-12-08,854.7487,859.8036,836.367,836.367,431280.0
2018-12-09,854.7487,859.8036,836.367,836.367,431280.0
2018-12-10,836.367,848.3151,836.367,836.367,325360.0
2018-12-11,841.8815,862.1014,837.2861,862.1014,253250.0
2018-12-12,860.2632,861.1823,847.8555,850.1533,173100.0
2018-12-13,850.1533,859.8036,850.1533,855.2082,147380.0
2018-12-14,855.2082,863.9395,832.2311,840.0433,224610.0
2018-12-15,855.2082,863.9395,832.2311,840.0433,224610.0
2018-12-16,855.2082,863.9395,832.2311,840.0433,224610.0
2018-12-17,844.1584,857.9971,844.1584,855.2293,367430.0
2018-12-18,848.7713,853.3842,845.081,847.3874,257640.0
2018-12-19,841.3907,844.1584,836.7778,843.2358,462640.0
2018-12-20,843.2358,853.3842,835.8552,846.9261,414360.0
2018-12-21,846.9261,848.31,839.5455,843.2358,404820.0
2018-12-22,846.9261,848.31,839.5455,843.2358,404820.0
2018-12-23,846.9261,848.31,839.5455,843.2358,404820.0
2018-12-24,846.9261,848.31,839.5455,843.2358,404820.0
2018-12-25,846.9261,848.31,839.5455,843.2358,404820.0
2018-12-26,846.9261,846.9261,838.6229,840.4681,133400.0
2018-12-27,845.081,852.4616,834.9326,834.9326,274520.0
2018-12-28,839.5455,843.2358,830.3197,830.3197,382040.0
2018-12-29,839.5455,843.2358,830.3197,830.3197,382040.0
2018-12-30,839.5455,843.2358,830.3197,830.3197,382040.0
2018-12-31,839.5455,843.2358,830.3197,830.3197,382040.0
2019-01-01,839.5455,843.2358,830.3197,830.3197,382040.0
2019-01-02,834.01,843.2358,831.2423,835.8552,303350.0
2019-01-03,842.7745,859.8422,837.2391,853.3842,687210.0
2019-01-04,857.9971,894.9002,853.3842,885.6744,790610.0
2019-01-05,857.9971,894.9002,853.3842,885.6744,790610.0
2019-01-06,857.9971,894.9002,853.3842,885.6744,790610.0
2019-01-07,890.2873,920.7323,890.2873,920.7323,781940.0
2019-01-08,917.042,917.042,882.9067,894.9002,307810.0
2019-01-09,907.8162,925.3452,895.8227,922.5775,677340.0
2019-01-10,922.5775,929.0355,917.9646,922.5775,342855.0
2019-01-11,921.1936,921.6549,883.8292,896.7453,312960.0
2019-01-12,921.1936,921.6549,883.8292,896.7453,312960.0
2019-01-13,921.1936,921.6549,883.8292,896.7453,312960.0
2019-01-14,896.7453,905.9711,881.0615,899.513,206500.0
2019-01-15,900.4356,907.8162,895.3614,895.3614,122870.0
2019-01-16,845.081,857.9971,844.1584,847.8487,2157730.0
2019-01-17,849.6939,856.1519,849.2326,851.539,598270.0
2019-01-18,853.3842,869.068,853.3842,866.3003,402130.0
2019-01-19,853.3842,869.068,853.3842,866.3003,402130.0
2019-01-20,853.3842,869.068,853.3842,866.3003,402130.0
2019-01-21,866.3003,871.8357,844.1584,853.3842,414410.0
2019-01-22,853.3842,857.0745,833.0875,840.4681,886380.0
2019-01-23,834.01,838.6229,833.0875,835.8552,582740.0
2019-01-24,836.7778,844.1584,834.01,841.852,396730.0
2019-01-25,846.0036,854.768,844.6197,850.1552,818100.0
2019-01-26,846.0036,854.768,844.6197,850.1552,818100.0
2019-01-27,846.0036,854.768,844.6197,850.1552,818100.0
2019-01-28,852.4616,860.7648,851.0777,855.2293,672730.0
2019-01-29,857.0745,857.0745,846.0036,851.539,457420.0
2019-01-30,851.539,851.539,834.01,846.9261,592270.0
2019-01-31,852.4616,855.2293,844.1584,855.2293,423480.0
2019-02-01,854.3067,867.2228,852.0003,867.2228,398240.0
2019-02-02,854.3067,867.2228,852.0003,867.2228,398240.0
2019-02-03,854.3067,867.2228,852.0003,867.2228,398240.0
2019-02-04,866.7615,866.7615,858.4583,863.0712,113930.0
2019-02-05,866.7615,866.7615,858.4583,863.0712,113930.0
2019-02-06,855.2293,876.9099,855.2293,855.2293,418580.0
