,GLO PM Equity,GLO PM Equity,GLO PM Equity,GLO PM Equity,GLO PM Equity
2020-10-13,1675.138,1708.507,1670.132,1670.132,42751.0
2020-10-14,1670.132,1705.17,1665.127,1676.806,85009.0
2020-10-15,1676.806,1691.822,1670.132,1676.806,60283.0
2020-10-16,1686.817,1698.496,1661.79,1661.79,85929.0
2020-10-17,1686.817,1698.496,1661.79,1661.79,85929.0
2020-10-18,1686.817,1698.496,1661.79,1661.79,85929.0
2020-10-19,1666.795,1675.138,1666.795,1670.132,57737.0
2020-10-20,1671.801,1681.811,1668.464,1673.469,75258.0
2020-10-21,1691.822,1691.822,1673.469,1676.806,115880.0
2020-10-22,1680.143,1716.849,1680.143,1700.165,89410.0
2020-10-23,1718.518,1748.55,1683.48,1685.148,79044.0
2020-10-24,1718.518,1748.55,1683.48,1685.148,79044.0
2020-10-25,1718.518,1748.55,1683.48,1685.148,79044.0
2020-10-26,1701.833,1710.175,1688.485,1696.828,29915.0
2020-10-27,1718.518,1735.202,1701.833,1710.175,90757.0
2020-10-28,1735.202,1751.887,1711.844,1751.887,101149.0
2020-10-29,1718.518,1750.218,1713.512,1718.518,44133.0
2020-10-30,1718.518,1748.55,1693.491,1693.491,59912.0
2020-10-31,1718.518,1748.55,1693.491,1693.491,59912.0
2020-11-01,1718.518,1748.55,1693.491,1693.491,59912.0
2020-11-02,1718.518,1748.55,1693.491,1693.491,59912.0
2020-11-03,1695.159,1736.871,1678.474,1685.148,57381.0
2020-11-04,1705.17,1705.17,1670.132,1670.132,104980.0
2020-11-05,1696.828,1733.534,1680.143,1680.143,53453.0
2020-11-06,1706.838,1731.865,1683.48,1725.191,113695.0
2020-11-07,1706.838,1731.865,1683.48,1725.191,113695.0
2020-11-08,1706.838,1731.865,1683.48,1725.191,113695.0
2020-11-09,1728.528,1758.561,1725.191,1751.887,95442.0
2020-11-10,1751.887,1753.555,1685.148,1693.491,111718.0
2020-11-11,1705.17,1731.865,1688.485,1701.833,121973.0
2020-11-12,1705.17,1731.865,1688.485,1701.833,121973.0
2020-11-13,1745.322,1745.322,1677.543,1687.71,178327.0
2020-11-14,1745.322,1745.322,1677.543,1687.71,178327.0
2020-11-15,1745.322,1745.322,1677.543,1687.71,178327.0
2020-11-16,1704.655,1719.905,1687.71,1711.433,58103.0
2020-11-17,1699.571,1719.905,1699.571,1718.21,70090.0
2020-11-18,1711.433,1716.516,1696.182,1708.044,77011.0
2020-11-19,1709.738,1728.377,1699.571,1699.571,73820.0
2020-11-20,1716.516,1735.155,1701.266,1701.266,98389.0
2020-11-21,1716.516,1735.155,1701.266,1701.266,98389.0
2020-11-22,1716.516,1735.155,1701.266,1701.266,98389.0
2020-11-23,1718.21,1736.85,1706.349,1735.155,62412.0
2020-11-24,1733.461,1735.155,1696.182,1696.182,95513.0
2020-11-25,1709.738,1709.738,1692.793,1694.488,79161.0
2020-11-26,1694.488,1711.433,1694.488,1706.349,119462.0
2020-11-27,1694.488,1706.349,1650.431,1650.431,541197.0
2020-11-28,1694.488,1706.349,1650.431,1650.431,541197.0
2020-11-29,1694.488,1706.349,1650.431,1650.431,541197.0
2020-11-30,1694.488,1706.349,1650.431,1650.431,541197.0
2020-12-01,1652.125,1677.543,1626.708,1669.07,128279.0
2020-12-02,1670.765,1708.044,1670.765,1694.488,95965.0
2020-12-03,1702.96,1726.683,1690.251,1719.905,94339.0
2020-12-04,1702.96,1733.461,1702.96,1733.461,53392.0
2020-12-05,1702.96,1733.461,1702.96,1733.461,53392.0
2020-12-06,1702.96,1733.461,1702.96,1733.461,53392.0
2020-12-07,1728.377,1738.544,1714.821,1728.377,74018.0
2020-12-08,1728.377,1738.544,1714.821,1728.377,74018.0
2020-12-09,1728.377,1736.85,1714.821,1733.461,51121.0
2020-12-10,1733.461,1736.85,1719.905,1730.072,61162.0
2020-12-11,1733.461,1741.933,1714.821,1724.988,70471.0
2020-12-12,1733.461,1741.933,1714.821,1724.988,70471.0
2020-12-13,1733.461,1741.933,1714.821,1724.988,70471.0
2020-12-14,1728.377,1736.85,1719.905,1726.683,38818.0
2020-12-15,1728.377,1735.155,1677.543,1719.905,98125.0
2020-12-16,1719.905,1728.377,1694.488,1694.488,99487.0
2020-12-17,1702.96,1728.377,1702.96,1728.377,23650.0
2020-12-18,1726.683,1779.212,1704.655,1779.212,201337.0
2020-12-19,1726.683,1779.212,1704.655,1779.212,201337.0
2020-12-20,1726.683,1779.212,1704.655,1779.212,201337.0
2020-12-21,1772.434,1772.434,1728.377,1745.322,24620.0
2020-12-22,1745.322,1745.322,1713.127,1723.294,40515.0
2020-12-23,1723.294,1743.628,1702.96,1702.96,43376.0
2020-12-24,1723.294,1743.628,1702.96,1702.96,43376.0
2020-12-25,1723.294,1743.628,1702.96,1702.96,43376.0
2020-12-26,1723.294,1743.628,1702.96,1702.96,43376.0
2020-12-27,1723.294,1743.628,1702.96,1702.96,43376.0
2020-12-28,1713.127,1721.599,1704.655,1721.599,18614.0
2020-12-29,1721.599,1730.072,1713.127,1719.905,43452.0
2020-12-30,1721.599,1730.072,1713.127,1719.905,43452.0
2020-12-31,1721.599,1730.072,1713.127,1719.905,43452.0
2021-01-01,1721.599,1730.072,1713.127,1719.905,43452.0
2021-01-02,1721.599,1730.072,1713.127,1719.905,43452.0
2021-01-03,1721.599,1730.072,1713.127,1719.905,43452.0
2021-01-04,1719.905,1753.795,1709.738,1709.738,38285.0
2021-01-05,1711.433,1716.516,1702.96,1711.433,71345.0
2021-01-06,1711.433,1711.433,1691.946,1691.946,59637.0
2021-01-07,1702.96,1741.933,1694.488,1694.488,41689.0
2021-01-08,1711.433,1718.21,1697.877,1711.433,103705.0
2021-01-09,1711.433,1718.21,1697.877,1711.433,103705.0
2021-01-10,1711.433,1718.21,1697.877,1711.433,103705.0
2021-01-11,1719.905,1774.129,1719.905,1728.377,115606.0
2021-01-12,1733.461,1748.711,1711.433,1711.433,78403.0
2021-01-13,1736.85,1736.85,1709.738,1733.461,45917.0
2021-01-14,1716.516,1804.629,1714.821,1804.629,194502.0
2021-01-15,1802.935,1802.935,1770.74,1779.212,34153.0
2021-01-16,1802.935,1802.935,1770.74,1779.212,34153.0
2021-01-17,1802.935,1802.935,1770.74,1779.212,34153.0
2021-01-18,1780.907,1794.462,1779.212,1779.212,25499.0
2021-01-19,1763.962,1784.295,1745.322,1745.322,80070.0
2021-01-20,1747.017,1796.157,1745.322,1779.212,52538.0
2021-01-21,1779.212,1785.99,1753.795,1779.212,71040.0
2021-01-22,1779.212,1780.907,1745.322,1745.322,48671.0
2021-01-23,1779.212,1780.907,1745.322,1745.322,48671.0
2021-01-24,1779.212,1780.907,1745.322,1745.322,48671.0
2021-01-25,1747.017,1748.711,1719.905,1731.766,35637.0
2021-01-26,1731.766,1731.766,1702.96,1702.96,43757.0
2021-01-27,1709.738,1711.433,1692.793,1697.877,74033.0
2021-01-28,1697.877,1706.349,1690.251,1706.349,65552.0
2021-01-29,1694.488,1706.349,1644.5,1644.5,163814.0
2021-01-30,1694.488,1706.349,1644.5,1644.5,163814.0
2021-01-31,1694.488,1706.349,1644.5,1644.5,163814.0
2021-02-01,1681.779,1711.433,1680.932,1711.433,36852.0
2021-02-02,1709.738,1733.461,1694.488,1733.461,50338.0
2021-02-03,1731.766,1731.766,1696.182,1696.182,74536.0
2021-02-04,1702.96,1711.433,1699.571,1704.655,20199.0
2021-02-05,1704.655,1728.377,1702.96,1716.516,43950.0
2021-02-06,1704.655,1728.377,1702.96,1716.516,43950.0
2021-02-07,1704.655,1728.377,1702.96,1716.516,43950.0
2021-02-08,1716.516,1719.905,1708.044,1711.433,39606.0
2021-02-09,1711.433,1716.516,1694.488,1694.488,55333.0
2021-02-10,1696.182,1736.85,1696.182,1726.683,50805.0
2021-02-11,1726.683,1736.85,1726.683,1728.377,19157.0
2021-02-12,1726.683,1736.85,1726.683,1728.377,19157.0
2021-02-13,1726.683,1736.85,1726.683,1728.377,19157.0
2021-02-14,1726.683,1736.85,1726.683,1728.377,19157.0
2021-02-15,1728.377,1762.267,1728.377,1728.377,12328.0
2021-02-16,1728.377,1743.628,1728.377,1733.461,9477.0
2021-02-17,1738.544,1738.544,1724.988,1736.85,35378.0
2021-02-18,1736.85,1745.322,1719.905,1719.905,57335.0
2021-02-19,1743.088,1758.544,1734.501,1758.544,29402.0
2021-02-20,1743.088,1758.544,1734.501,1758.544,29402.0
2021-02-21,1743.088,1758.544,1734.501,1758.544,29402.0
2021-02-22,1758.544,1760.261,1746.523,1748.24,24214.0
2021-02-23,1748.24,1748.24,1697.579,1697.579,76157.0
2021-02-24,1739.653,1739.653,1704.448,1704.448,69282.0
2021-02-25,1739.653,1739.653,1704.448,1704.448,69282.0
2021-02-26,1725.915,1739.653,1713.893,1739.653,180421.0
2021-02-27,1725.915,1739.653,1713.893,1739.653,180421.0
2021-02-28,1725.915,1739.653,1713.893,1739.653,180421.0
2021-03-01,1739.653,1739.653,1720.763,1739.653,40134.0
2021-03-02,1741.371,1741.371,1712.176,1713.035,70563.0
2021-03-03,1741.371,1741.371,1717.328,1719.045,14015.0
2021-03-04,1717.328,1727.632,1717.328,1717.328,34915.0
2021-03-05,1706.165,1719.045,1704.448,1710.459,59896.0
2021-03-06,1706.165,1719.045,1704.448,1710.459,59896.0
2021-03-07,1706.165,1719.045,1704.448,1710.459,59896.0
2021-03-08,1710.459,1717.328,1704.448,1709.6,44194.0
2021-03-09,1709.6,1710.459,1687.275,1687.275,58555.0
2021-03-10,1695.861,1732.784,1678.688,1732.784,39743.0
2021-03-11,1724.197,1727.632,1684.699,1689.851,76386.0
2021-03-12,1690.71,1725.915,1676.971,1682.982,36262.0
2021-03-13,1690.71,1725.915,1676.971,1682.982,36262.0
2021-03-14,1690.71,1725.915,1676.971,1682.982,36262.0
2021-03-15,1676.112,1700.155,1665.808,1700.155,53936.0
2021-03-16,1698.437,1708.741,1676.112,1700.155,59063.0
2021-03-17,1708.741,1708.741,1657.222,1657.222,35998.0
2021-03-18,1698.437,1698.437,1665.808,1665.808,22308.0
2021-03-19,1696.72,1696.72,1605.702,1605.702,77809.0
2021-03-20,1696.72,1696.72,1605.702,1605.702,77809.0
2021-03-21,1696.72,1696.72,1605.702,1605.702,77809.0
2021-03-22,1640.048,1662.374,1631.462,1657.222,26892.0
2021-03-23,1658.939,1658.939,1639.19,1641.766,36613.0
2021-03-24,1642.624,1652.07,1633.179,1640.048,66467.0
2021-03-25,1640.048,1642.624,1631.462,1631.462,40581.0
2021-03-26,1644.342,1646.918,1631.462,1631.462,32913.0
2021-03-27,1644.342,1646.918,1631.462,1631.462,32913.0
2021-03-28,1644.342,1646.918,1631.462,1631.462,32913.0
2021-03-29,1631.462,1658.939,1623.734,1640.048,29336.0
2021-03-30,1635.755,1641.766,1631.462,1632.32,18416.0
2021-03-31,1656.363,1656.363,1614.288,1614.288,63865.0
2021-04-01,1656.363,1656.363,1614.288,1614.288,63865.0
2021-04-02,1656.363,1656.363,1614.288,1614.288,63865.0
2021-04-03,1656.363,1656.363,1614.288,1614.288,63865.0
2021-04-04,1656.363,1656.363,1614.288,1614.288,63865.0
2021-04-05,1627.168,1628.027,1573.931,1579.942,75360.0
2021-04-06,1607.419,1609.995,1580.801,1582.518,31922.0
2021-04-07,1584.235,1584.235,1567.062,1578.225,54988.0
2021-04-08,1590.246,1594.539,1571.355,1571.355,54093.0
2021-04-09,1590.246,1594.539,1571.355,1571.355,54093.0
2021-04-10,1590.246,1594.539,1571.355,1571.355,54093.0
2021-04-11,1590.246,1594.539,1571.355,1571.355,54093.0
2021-04-12,1573.073,1586.811,1562.769,1567.062,37604.0
2021-04-13,1567.062,1567.921,1549.889,1567.062,53290.0
2021-04-14,1571.355,1583.377,1567.062,1582.518,49809.0
2021-04-15,1582.518,1582.518,1573.073,1575.649,48666.0
2021-04-16,1576.507,1588.528,1575.649,1588.528,35495.0
2021-04-17,1576.507,1588.528,1575.649,1588.528,35495.0
2021-04-18,1576.507,1588.528,1575.649,1588.528,35495.0
2021-04-19,1588.528,1588.528,1580.801,1588.528,41974.0
2021-04-20,1592.822,1614.288,1589.387,1600.55,68560.0
2021-04-21,1603.126,1608.278,1591.104,1602.267,61045.0
2021-04-22,1605.702,1611.712,1597.115,1602.267,24574.0
2021-04-23,1602.267,1611.712,1602.267,1605.702,28680.0
2021-04-24,1602.267,1611.712,1602.267,1605.702,28680.0
2021-04-25,1602.267,1611.712,1602.267,1605.702,28680.0
2021-04-26,1611.712,1648.635,1606.56,1648.635,19498.0
2021-04-27,1643.483,1644.342,1628.027,1631.462,33696.0
2021-04-28,1632.32,1647.776,1616.864,1619.44,49916.0
2021-04-29,1631.462,1631.462,1606.56,1619.44,29204.0
2021-04-30,1622.875,1631.462,1573.931,1573.931,117618.0
2021-05-01,1622.875,1631.462,1573.931,1573.931,117618.0
2021-05-02,1622.875,1631.462,1573.931,1573.931,117618.0
2021-05-03,1579.083,1588.528,1571.355,1571.355,33716.0
2021-05-04,1591.963,1591.963,1567.062,1567.062,57239.0
2021-05-05,1567.062,1587.67,1567.062,1574.79,28665.0
2021-05-06,1582.518,1584.235,1554.182,1554.182,44682.0
2021-05-07,1555.899,1579.942,1555.899,1572.214,19838.0
2021-05-08,1555.899,1579.942,1555.899,1572.214,19838.0
2021-05-09,1555.899,1579.942,1555.899,1572.214,19838.0
2021-05-10,1575.649,1603.984,1575.649,1596.256,32746.0
2021-05-11,1597.115,1605.702,1585.094,1597.115,40658.0
2021-05-12,1601.408,1601.408,1554.182,1570.497,58834.0
2021-05-13,1601.408,1601.408,1554.182,1570.497,58834.0
2021-05-14,1567.062,1567.921,1546.454,1555.041,86356.0
2021-05-15,1567.062,1567.921,1546.454,1555.041,86356.0
2021-05-16,1567.062,1567.921,1546.454,1555.041,86356.0
2021-05-17,1562.769,1583.377,1562.769,1572.214,37532.0
2021-05-18,1594.873,1609.689,1579.186,1609.689,24407.0
2021-05-19,1608.817,1627.991,1594.873,1621.89,16271.0
2021-05-20,1627.119,1627.119,1612.304,1612.304,27410.0
2021-05-21,1612.304,1614.047,1586.158,1586.158,51542.0
2021-05-22,1612.304,1614.047,1586.158,1586.158,51542.0
2021-05-23,1612.304,1614.047,1586.158,1586.158,51542.0
2021-05-24,1586.158,1612.304,1565.242,1565.242,57035.0
2021-05-25,1586.158,1590.516,1568.728,1568.728,51761.0
2021-05-26,1568.728,1618.404,1568.728,1599.231,35789.0
2021-05-27,1602.717,1648.907,1597.488,1612.304,465105.0
2021-05-28,1612.304,1616.661,1574.828,1578.314,153814.0
2021-05-29,1612.304,1616.661,1574.828,1578.314,153814.0
2021-05-30,1612.304,1616.661,1574.828,1578.314,153814.0
2021-05-31,1601.845,1601.845,1573.085,1573.957,63245.0
2021-06-01,1581.8,1593.13,1578.314,1592.259,22303.0
2021-06-02,1600.102,1607.946,1590.516,1599.231,74008.0
2021-06-03,1599.231,1601.845,1578.314,1578.314,84415.0
2021-06-04,1601.845,1604.46,1599.231,1603.588,75720.0
2021-06-05,1601.845,1604.46,1599.231,1603.588,75720.0
2021-06-06,1601.845,1604.46,1599.231,1603.588,75720.0
2021-06-07,1606.203,1624.505,1603.588,1603.588,61258.0
2021-06-08,1612.304,1625.376,1576.571,1576.571,47599.0
2021-06-09,1608.817,1608.817,1586.158,1586.158,57838.0
2021-06-10,1594.002,1607.946,1586.158,1586.158,38112.0
2021-06-11,1590.516,1612.304,1579.186,1604.46,192358.0
2021-06-12,1590.516,1612.304,1579.186,1604.46,192358.0
2021-06-13,1590.516,1612.304,1579.186,1604.46,192358.0
2021-06-14,1618.404,1651.522,1607.946,1651.522,106164.0
2021-06-15,1651.522,1655.008,1638.449,1647.164,52101.0
2021-06-16,1652.393,1655.008,1630.605,1636.706,42401.0
2021-06-17,1637.577,1638.449,1603.588,1603.588,64780.0
2021-06-18,1617.533,1621.019,1581.8,1581.8,171264.0
2021-06-19,1617.533,1621.019,1581.8,1581.8,171264.0
2021-06-20,1617.533,1621.019,1581.8,1581.8,171264.0
2021-06-21,1599.231,1603.588,1581.8,1585.287,49525.0
2021-06-22,1594.873,1595.745,1581.8,1585.287,77636.0
2021-06-23,1594.873,1607.946,1587.03,1603.588,46537.0
2021-06-24,1612.304,1612.304,1594.873,1594.873,66523.0
2021-06-25,1595.745,1614.918,1595.745,1614.918,36460.0
2021-06-26,1595.745,1614.918,1595.745,1614.918,36460.0
2021-06-27,1595.745,1614.918,1595.745,1614.918,36460.0
2021-06-28,1616.661,1618.404,1595.745,1603.588,53341.0
2021-06-29,1603.588,1604.46,1586.158,1594.873,85330.0
2021-06-30,1599.231,1611.432,1599.231,1603.588,44169.0
2021-07-01,1604.46,1633.22,1604.46,1629.734,60491.0
2021-07-02,1629.734,1647.164,1629.734,1642.807,60623.0
2021-07-03,1629.734,1647.164,1629.734,1642.807,60623.0
2021-07-04,1629.734,1647.164,1629.734,1642.807,60623.0
2021-07-05,1645.421,1690.74,1645.421,1673.31,68286.0
2021-07-06,1690.74,1732.573,1689.868,1711.656,89674.0
2021-07-07,1711.656,1711.656,1683.768,1683.768,65847.0
2021-07-08,1683.768,1716.885,1683.768,1716.885,55979.0
2021-07-09,1712.528,1712.528,1687.254,1712.528,59378.0
2021-07-10,1712.528,1712.528,1687.254,1712.528,59378.0
2021-07-11,1712.528,1712.528,1687.254,1712.528,59378.0
2021-07-12,1712.528,1733.444,1702.07,1728.215,97114.0
2021-07-13,1723.857,1731.701,1718.628,1724.729,85233.0
2021-07-14,1722.114,1724.729,1717.757,1720.371,36648.0
2021-07-15,1720.371,1723.857,1684.639,1684.639,46618.0
2021-07-16,1699.455,1699.455,1684.639,1691.611,46080.0
2021-07-17,1699.455,1699.455,1684.639,1691.611,46080.0
2021-07-18,1699.455,1699.455,1684.639,1691.611,46080.0
2021-07-19,1687.254,1687.254,1629.734,1682.025,41974.0
2021-07-20,1687.254,1687.254,1629.734,1682.025,41974.0
2021-07-21,1685.511,1685.511,1647.164,1653.265,53829.0
2021-07-22,1655.879,1690.74,1655.879,1668.081,35200.0
2021-07-23,1668.081,1685.511,1662.851,1682.025,22796.0
2021-07-24,1668.081,1685.511,1662.851,1682.025,22796.0
2021-07-25,1668.081,1685.511,1662.851,1682.025,22796.0
2021-07-26,1682.025,1682.025,1648.907,1661.108,32207.0
2021-07-27,1660.237,1681.153,1638.449,1639.32,39230.0
2021-07-28,1640.192,1650.65,1634.091,1638.449,37222.0
2021-07-29,1638.449,1664.594,1638.449,1661.98,42777.0
2021-07-30,1661.98,1661.98,1621.019,1621.019,68850.0
2021-07-31,1661.98,1661.98,1621.019,1621.019,68850.0
2021-08-01,1661.98,1661.98,1621.019,1621.019,68850.0
2021-08-02,1621.019,1655.879,1594.873,1655.879,87484.0
2021-08-03,1664.594,1664.594,1621.89,1634.091,37659.0
2021-08-04,1647.164,1650.65,1627.119,1638.449,44067.0
2021-08-05,1655.008,1687.254,1643.678,1687.254,49169.0
2021-08-06,1682.025,1730.83,1668.081,1729.958,81422.0
2021-08-07,1682.025,1730.83,1668.081,1729.958,81422.0
2021-08-08,1682.025,1730.83,1668.081,1729.958,81422.0
2021-08-09,1730.83,1731.701,1716.014,1725.601,26658.0
2021-08-10,1725.601,1734.316,1721.243,1734.316,38808.0
2021-08-11,1734.316,1756.975,1734.316,1743.031,138198.0
2021-08-12,1744.774,1765.69,1740.416,1756.975,87332.0
2021-08-13,1751.746,1756.975,1708.17,1708.17,39855.0
2021-08-14,1751.746,1756.975,1708.17,1708.17,39855.0
2021-08-15,1751.746,1756.975,1708.17,1708.17,39855.0
2021-08-16,1732.029,1776.213,1732.029,1776.213,77397.0
2021-08-17,1772.679,1852.211,1767.376,1839.839,264460.0
2021-08-18,1839.839,1885.791,1839.839,1885.791,155176.0
2021-08-19,1864.582,1885.791,1827.467,1857.513,154784.0
2021-08-20,1857.513,1924.673,1855.745,1905.232,88313.0
2021-08-21,1857.513,1924.673,1855.745,1905.232,88313.0
2021-08-22,1857.513,1924.673,1855.745,1905.232,88313.0
2021-08-23,1903.464,1919.371,1901.697,1919.371,82469.0
2021-08-24,1912.301,2014.809,1910.534,2014.809,242330.0
2021-08-25,2014.809,2385.958,2013.042,2297.589,627954.0
2021-08-26,2271.079,2645.763,2271.079,2605.113,578521.0
2021-08-27,2566.231,2589.206,2467.258,2516.744,394954.0
2021-08-28,2566.231,2589.206,2467.258,2516.744,394954.0
2021-08-29,2566.231,2589.206,2467.258,2516.744,394954.0
2021-08-30,2566.231,2589.206,2467.258,2516.744,394954.0
2021-08-31,2474.327,2474.327,2329.402,2403.632,364633.0
2021-09-01,2401.865,2465.49,2380.656,2438.979,204492.0
2021-09-02,2433.677,2500.838,2431.91,2431.91,122969.0
2021-09-03,2431.91,2458.421,2359.448,2387.726,65791.0
2021-09-04,2431.91,2458.421,2359.448,2387.726,65791.0
2021-09-05,2431.91,2458.421,2359.448,2387.726,65791.0
2021-09-06,2385.958,2393.028,2341.774,2385.958,58138.0
2021-09-07,2377.121,2483.164,2377.121,2465.49,95305.0
2021-09-08,2465.49,2486.699,2447.816,2465.49,101748.0
2021-09-09,2465.49,2474.327,2414.236,2465.49,114615.0
2021-09-10,2458.421,2534.418,2446.049,2529.116,74592.0
2021-09-11,2458.421,2534.418,2446.049,2529.116,74592.0
2021-09-12,2458.421,2534.418,2446.049,2529.116,74592.0
2021-09-13,2518.511,2755.34,2509.675,2730.597,183140.0
2021-09-14,2755.34,2898.497,2755.34,2804.826,308339.0
2021-09-15,2803.059,2804.826,2686.412,2686.412,140871.0
2021-09-16,2684.645,2827.802,2658.134,2827.802,178327.0
2021-09-17,2822.5,2822.5,2651.065,2651.065,290310.0
2021-09-18,2822.5,2822.5,2651.065,2651.065,290310.0
2021-09-19,2822.5,2822.5,2651.065,2651.065,290310.0
2021-09-20,2656.367,2691.714,2598.043,2626.321,60278.0
2021-09-21,2564.463,2596.276,2522.046,2562.696,216337.0
2021-09-22,2562.696,2737.666,2553.859,2737.666,167676.0
2021-09-23,2728.829,2758.875,2642.228,2642.228,58240.0
2021-09-24,2645.763,2659.902,2608.648,2651.065,34600.0
2021-09-25,2645.763,2659.902,2608.648,2651.065,34600.0
2021-09-26,2645.763,2659.902,2608.648,2651.065,34600.0
2021-09-27,2651.065,2675.808,2606.88,2606.88,35983.0
2021-09-28,2598.043,2633.391,2571.533,2582.137,49271.0
2021-09-29,2553.859,2624.554,2421.306,2603.345,146171.0
2021-09-30,2603.345,2665.204,2601.578,2636.926,75929.0
2021-10-01,2636.926,2712.923,2636.926,2695.249,63840.0
2021-10-02,2636.926,2712.923,2636.926,2695.249,63840.0
2021-10-03,2636.926,2712.923,2636.926,2695.249,63840.0
2021-10-04,2695.249,2695.249,2643.995,2651.065,54236.0
2021-10-05,2668.738,2755.34,2651.065,2751.805,93638.0
2021-10-06,2753.572,3020.446,2753.572,3013.377,305275.0
2021-10-07,3004.54,3029.283,2818.965,2863.15,144525.0
2021-10-08,2827.802,2845.476,2725.294,2728.829,167880.0
2021-10-09,2827.802,2845.476,2725.294,2728.829,167880.0
2021-10-10,2827.802,2845.476,2725.294,2728.829,167880.0
2021-10-11,2728.829,2769.479,2652.832,2721.76,106682.0
2021-10-12,2712.923,2801.292,2698.784,2783.618,100605.0
2021-10-13,2783.618,2841.941,2757.107,2826.035,88978.0
2021-10-14,2829.57,2960.356,2829.57,2960.356,252533.0
2021-10-15,2951.519,2960.356,2838.407,2845.476,99873.0
2021-10-16,2951.519,2960.356,2838.407,2845.476,99873.0
2021-10-17,2951.519,2960.356,2838.407,2845.476,99873.0
2021-10-18,2836.639,2845.476,2757.107,2836.639,82763.0
2021-10-19,2836.639,2836.639,2742.968,2746.503,56766.0
2021-10-20,2748.27,2774.781,2695.249,2695.249,68982.0
2021-10-21,2704.086,2739.433,2651.065,2651.065,133813.0
2021-10-22,2654.599,2693.482,2654.599,2684.645,13558.0
2021-10-23,2654.599,2693.482,2654.599,2684.645,13558.0
2021-10-24,2654.599,2693.482,2654.599,2684.645,13558.0
2021-10-25,2684.645,2695.249,2652.832,2668.738,57970.0
2021-10-26,2677.575,2792.455,2672.273,2781.851,53550.0
2021-10-27,2781.851,2781.851,2670.506,2670.506,44753.0
2021-10-28,2679.343,2695.249,2626.321,2626.321,106413.0
2021-10-29,2636.926,2677.575,2636.926,2647.53,102541.0
2021-10-30,2636.926,2677.575,2636.926,2647.53,102541.0
2021-10-31,2636.926,2677.575,2636.926,2647.53,102541.0
2021-11-01,2636.926,2677.575,2636.926,2647.53,102541.0
2021-11-02,2712.923,2769.479,2702.319,2769.479,103201.0
2021-11-03,2769.479,2804.826,2769.479,2787.153,58382.0
2021-11-04,2788.92,2810.129,2788.92,2792.455,90142.0
2021-11-05,2794.222,2852.546,2783.618,2822.5,90162.0
2021-11-06,2794.222,2852.546,2783.618,2822.5,90162.0
2021-11-07,2794.222,2852.546,2783.618,2822.5,90162.0
2021-11-08,2822.5,2928.543,2787.153,2916.171,83307.0
2021-11-09,2925.008,3045.19,2925.008,3023.981,248692.0
2021-11-10,3039.887,3128.256,2933.845,3092.909,90564.0
2021-11-11,3084.072,3096.444,3023.981,3066.398,27562.0
2021-11-12,3048.724,3091.141,2962.123,3031.051,51176.0
2021-11-13,3048.724,3091.141,2962.123,3031.051,51176.0
2021-11-14,3048.724,3091.141,2962.123,3031.051,51176.0
2021-11-15,3031.051,3031.051,2963.89,2986.866,58026.0
2021-11-16,2986.866,3066.398,2986.866,3057.561,59048.0
2021-11-17,3048.724,3066.398,3015.144,3064.631,29265.0
2021-11-18,3064.631,3064.631,3013.377,3039.887,84857.0
2021-11-19,3062.863,3213.09,3023.981,3207.788,110285.0
2021-11-20,3062.863,3213.09,3023.981,3207.788,110285.0
2021-11-21,3062.863,3213.09,3023.981,3207.788,110285.0
2021-11-22,3133.892,3231.827,3133.892,3222.923,52579.0
2021-11-23,3205.117,3205.117,3133.892,3205.117,91270.0
2021-11-24,3205.117,3267.439,3201.556,3205.117,76533.0
2021-11-25,3205.117,3219.362,3116.086,3116.086,76381.0
2021-11-26,3117.867,3137.454,3027.055,3027.055,87083.0
2021-11-27,3117.867,3137.454,3027.055,3027.055,87083.0
2021-11-28,3117.867,3137.454,3027.055,3027.055,87083.0
2021-11-29,2946.927,3107.183,2920.218,2921.999,416734.0
2021-11-30,2946.927,3107.183,2920.218,2921.999,416734.0
2021-12-01,3025.275,3025.275,2763.523,2792.013,192312.0
2021-12-02,2777.768,2889.947,2777.768,2831.187,120453.0
2021-12-03,2848.993,2923.779,2848.993,2920.218,75136.0
2021-12-04,2848.993,2923.779,2848.993,2920.218,75136.0
2021-12-05,2848.993,2923.779,2848.993,2920.218,75136.0
2021-12-06,2920.218,2987.882,2886.386,2886.386,97246.0
2021-12-07,2925.56,3018.152,2850.774,3018.152,46740.0
2021-12-08,2925.56,3018.152,2850.774,3018.152,46740.0
2021-12-09,2964.733,3060.887,2955.83,3046.642,57340.0
2021-12-10,3046.642,3046.642,2996.785,2996.785,32751.0
2021-12-11,3046.642,3046.642,2996.785,2996.785,32751.0
2021-12-12,3046.642,3046.642,2996.785,2996.785,32751.0
2021-12-13,3071.571,3078.693,2980.759,3027.055,92545.0
2021-12-14,3025.275,3073.351,2966.514,3043.081,73484.0
2021-12-15,3028.836,3089.377,2938.024,2943.366,73673.0
2021-12-16,2943.366,3205.117,2943.366,3205.117,100010.0
2021-12-17,3116.086,3251.413,3116.086,3139.234,217969.0
2021-12-18,3116.086,3251.413,3116.086,3139.234,217969.0
2021-12-19,3116.086,3251.413,3116.086,3139.234,217969.0
2021-12-20,3139.234,3160.602,3082.254,3123.209,28121.0
2021-12-21,3123.209,3124.989,3041.3,3041.3,25337.0
2021-12-22,3041.3,3092.938,2984.32,2991.443,38767.0
