,MER PM Equity,MER PM Equity,MER PM Equity,MER PM Equity,MER PM Equity
2021-07-22,235.8,238.803,235.8,237.919,97770.0
2021-07-23,238.449,238.449,236.506,237.566,84730.0
2021-07-24,238.449,238.449,236.506,237.566,84730.0
2021-07-25,238.449,238.449,236.506,237.566,84730.0
2021-07-26,238.273,238.273,235.8,235.8,103060.0
2021-07-27,237.566,240.216,236.683,240.216,200270.0
2021-07-28,240.216,240.216,235.8,235.8,199320.0
2021-07-29,235.8,238.273,235.447,235.8,262010.0
2021-07-30,237.566,237.566,234.034,234.034,352630.0
2021-07-31,237.566,237.566,234.034,234.034,352630.0
2021-08-01,237.566,237.566,234.034,234.034,352630.0
2021-08-02,234.034,235.8,233.15,234.21,180510.0
2021-08-03,234.21,237.566,232.444,237.566,295190.0
2021-08-04,237.566,239.156,234.917,236.683,169540.0
2021-08-05,238.273,240.216,236.683,240.216,200790.0
2021-08-06,240.216,245.338,240.216,243.748,209730.0
2021-08-07,240.216,245.338,240.216,243.748,209730.0
2021-08-08,240.216,245.338,240.216,243.748,209730.0
2021-08-09,244.455,244.455,238.449,238.449,158970.0
2021-08-10,238.803,244.631,238.803,244.101,270670.0
2021-08-11,244.278,248.34,242.865,248.34,669040.0
2021-08-12,247.457,247.457,244.631,247.281,127300.0
2021-08-13,247.281,256.289,245.514,256.112,1819520.0
2021-08-14,247.281,256.289,245.514,256.112,1819520.0
2021-08-15,247.281,256.289,245.514,256.112,1819520.0
2021-08-16,255.936,256.995,249.93,256.995,309860.0
2021-08-17,255.936,257.878,253.463,257.878,596830.0
2021-08-18,257.93,257.93,249.841,256.132,151070.0
2021-08-19,255.952,260.626,252.537,260.626,234830.0
2021-08-20,260.626,260.626,256.132,257.031,253320.0
2021-08-21,260.626,260.626,256.132,257.031,253320.0
2021-08-22,260.626,260.626,256.132,257.031,253320.0
2021-08-23,256.132,256.132,252.537,252.537,250270.0
2021-08-24,253.436,260.086,252.537,259.727,297860.0
2021-08-25,259.367,260.626,258.289,260.626,101150.0
2021-08-26,260.626,260.626,257.031,260.626,192610.0
2021-08-27,260.086,262.423,256.132,256.132,272670.0
2021-08-28,260.086,262.423,256.132,256.132,272670.0
2021-08-29,260.086,262.423,256.132,256.132,272670.0
2021-08-30,260.086,262.423,256.132,256.132,272670.0
2021-08-31,256.132,260.446,247.145,253.436,1564800.0
2021-09-01,253.436,259.547,250.92,256.312,283580.0
2021-09-02,256.312,258.828,253.256,253.256,200030.0
2021-09-03,253.256,262.423,253.256,260.446,441550.0
2021-09-04,253.256,262.423,253.256,260.446,441550.0
2021-09-05,253.256,262.423,253.256,260.446,441550.0
2021-09-06,260.446,262.064,258.109,260.446,69570.0
2021-09-07,260.626,260.626,258.289,260.086,101690.0
2021-09-08,260.626,262.423,260.086,262.423,467280.0
2021-09-09,262.423,262.423,260.086,261.524,61920.0
2021-09-10,260.985,263.861,260.805,263.861,191150.0
2021-09-11,260.985,263.861,260.805,263.861,191150.0
2021-09-12,260.985,263.861,260.805,263.861,191150.0
2021-09-13,263.861,267.636,262.423,267.636,284680.0
2021-09-14,267.636,267.815,265.119,265.119,200060.0
2021-09-15,265.119,267.815,262.243,266.737,213260.0
2021-09-16,266.018,266.018,263.322,266.018,131930.0
2021-09-17,266.018,267.636,264.221,266.018,272630.0
2021-09-18,266.018,267.636,264.221,266.018,272630.0
2021-09-19,266.018,267.636,264.221,266.018,272630.0
2021-09-20,264.221,264.58,259.727,259.727,113690.0
2021-09-21,257.93,264.221,257.93,264.221,124300.0
2021-09-22,262.783,265.838,258.828,258.828,189360.0
2021-09-23,262.243,264.041,262.064,262.423,124090.0
2021-09-24,265.119,265.119,262.423,262.423,64730.0
2021-09-25,265.119,265.119,262.423,262.423,64730.0
2021-09-26,265.119,265.119,262.423,262.423,64730.0
2021-09-27,262.423,266.198,260.626,266.198,169430.0
2021-09-28,266.198,266.198,262.783,266.018,180900.0
2021-09-29,265.119,266.917,261.524,266.917,113360.0
2021-09-30,266.737,267.815,264.221,267.815,151080.0
2021-10-01,267.815,267.995,265.119,266.917,102550.0
2021-10-02,267.815,267.995,265.119,266.917,102550.0
2021-10-03,267.815,267.995,265.119,266.917,102550.0
2021-10-04,266.917,266.917,262.423,262.423,112380.0
2021-10-05,263.142,266.737,263.142,265.119,107490.0
2021-10-06,265.119,266.198,263.502,264.221,97610.0
2021-10-07,266.198,266.917,263.322,263.322,98310.0
2021-10-08,265.479,267.815,258.828,258.828,190280.0
2021-10-09,265.479,267.815,258.828,258.828,190280.0
2021-10-10,265.479,267.815,258.828,258.828,190280.0
2021-10-11,262.423,266.018,259.008,262.423,165420.0
2021-10-12,263.322,266.018,261.345,262.064,187810.0
2021-10-13,262.423,262.423,258.828,259.727,176950.0
2021-10-14,260.626,265.119,260.626,265.119,105330.0
2021-10-15,265.119,268.714,262.603,268.714,250600.0
2021-10-16,265.119,268.714,262.603,268.714,250600.0
2021-10-17,265.119,268.714,262.603,268.714,250600.0
2021-10-18,268.714,270.871,266.917,268.355,193230.0
2021-10-19,268.355,268.894,266.917,267.815,135510.0
2021-10-20,267.456,267.995,261.524,264.041,188840.0
2021-10-21,266.018,266.737,264.58,266.557,348810.0
2021-10-22,266.557,266.737,262.603,264.76,159920.0
2021-10-23,266.557,266.737,262.603,264.76,159920.0
2021-10-24,266.557,266.737,262.603,264.76,159920.0
2021-10-25,264.76,265.838,263.681,263.681,59140.0
2021-10-26,264.58,265.119,264.041,265.119,58160.0
2021-10-27,265.119,265.119,264.221,265.119,105260.0
2021-10-28,264.76,264.939,262.783,263.322,110220.0
2021-10-29,263.322,263.322,257.93,257.93,404690.0
2021-10-30,263.322,263.322,257.93,257.93,404690.0
2021-10-31,263.322,263.322,257.93,257.93,404690.0
2021-11-01,263.322,263.322,257.93,257.93,404690.0
2021-11-02,259.727,263.861,257.93,257.93,270770.0
2021-11-03,264.221,264.4,257.031,257.031,195680.0
2021-11-04,257.93,263.322,257.93,263.322,229740.0
2021-11-05,263.322,265.119,262.783,265.119,173350.0
2021-11-06,263.322,265.119,262.783,265.119,173350.0
2021-11-07,263.322,265.119,262.783,265.119,173350.0
2021-11-08,265.119,268.714,264.76,268.714,110570.0
2021-11-09,268.714,268.714,266.917,266.917,158930.0
2021-11-10,266.917,267.815,265.119,267.456,118130.0
2021-11-11,267.456,268.534,265.479,268.534,169420.0
2021-11-12,268.175,268.175,266.018,267.815,126770.0
2021-11-13,268.175,268.175,266.018,267.815,126770.0
2021-11-14,268.175,268.175,266.018,267.815,126770.0
2021-11-15,267.815,268.175,267.096,267.636,132460.0
2021-11-16,267.636,268.355,267.096,268.355,179490.0
2021-11-17,268.355,271.949,266.917,271.949,304360.0
2021-11-18,272.129,272.129,265.299,265.299,275590.0
2021-11-19,266.018,269.613,264.939,269.613,235880.0
2021-11-20,266.018,269.613,264.939,269.613,235880.0
2021-11-21,266.018,269.613,264.939,269.613,235880.0
2021-11-22,266.018,269.613,265.658,266.198,167190.0
2021-11-23,265.479,272.309,265.299,272.309,365810.0
2021-11-24,272.309,272.309,268.714,269.613,96600.0
2021-11-25,268.714,270.511,268.714,270.511,144790.0
2021-11-26,268.714,269.972,264.221,264.221,169210.0
2021-11-27,268.714,269.972,264.221,264.221,169210.0
2021-11-28,268.714,269.972,264.221,264.221,169210.0
2021-11-29,263.322,266.018,258.828,258.828,754430.0
2021-11-30,263.322,266.018,258.828,258.828,754430.0
2021-12-01,259.907,268.714,257.93,267.815,1519660.0
2021-12-02,265.119,269.433,262.783,269.433,425400.0
2021-12-03,269.433,269.433,265.119,265.119,215190.0
2021-12-04,269.433,269.433,265.119,265.119,215190.0
2021-12-05,269.433,269.433,265.119,265.119,215190.0
2021-12-06,265.119,266.917,264.4,265.119,176560.0
2021-12-07,265.299,266.737,262.423,262.423,60830.0
2021-12-08,265.299,266.737,262.423,262.423,60830.0
2021-12-09,263.502,267.276,263.142,266.917,97570.0
2021-12-10,266.917,266.917,264.58,266.737,126430.0
2021-12-11,266.917,266.917,264.58,266.737,126430.0
2021-12-12,266.917,266.917,264.58,266.737,126430.0
2021-12-13,266.917,268.534,265.119,267.636,165140.0
2021-12-14,267.096,269.074,266.018,269.074,182850.0
2021-12-15,268.714,268.714,266.377,268.175,168370.0
2021-12-16,268.714,274.106,267.276,274.106,941540.0
2021-12-17,274.106,275.904,270.332,275.904,399450.0
2021-12-18,274.106,275.904,270.332,275.904,399450.0
2021-12-19,274.106,275.904,270.332,275.904,399450.0
2021-12-20,275.005,275.904,268.714,273.927,190680.0
2021-12-21,273.927,273.927,268.714,268.714,95390.0
2021-12-22,272.489,273.028,269.253,272.309,92070.0
2021-12-23,272.309,273.208,269.613,271.41,89370.0
2021-12-24,273.208,273.208,268.714,268.714,55940.0
2021-12-25,273.208,273.208,268.714,268.714,55940.0
2021-12-26,273.208,273.208,268.714,268.714,55940.0
2021-12-27,268.714,270.871,267.815,270.511,86770.0
2021-12-28,270.511,271.77,270.332,271.41,70780.0
2021-12-29,271.41,271.949,268.714,269.613,150970.0
2021-12-30,271.41,271.949,268.714,269.613,150970.0
2021-12-31,269.613,269.613,265.299,265.299,108080.0
2022-01-01,269.613,269.613,265.299,265.299,108080.0
2022-01-02,269.613,269.613,265.299,265.299,108080.0
2022-01-03,265.299,268.714,265.299,267.456,60650.0
2022-01-04,265.299,268.714,265.299,267.456,60650.0
2022-01-05,269.253,272.309,268.355,272.309,117640.0
2022-01-06,272.309,274.106,270.511,274.106,188650.0
2022-01-07,274.106,275.005,270.691,275.005,137400.0
2022-01-08,274.106,275.005,270.691,275.005,137400.0
2022-01-09,274.106,275.005,270.691,275.005,137400.0
2022-01-10,275.005,275.904,273.208,275.365,136030.0
2022-01-11,275.005,275.365,272.309,275.185,192230.0
2022-01-12,275.185,275.904,273.567,275.904,180350.0
2022-01-13,275.904,275.904,274.106,275.904,113280.0
2022-01-14,275.724,275.904,274.466,275.724,164400.0
2022-01-15,275.724,275.904,274.466,275.724,164400.0
2022-01-16,275.724,275.904,274.466,275.724,164400.0
2022-01-17,275.005,281.296,274.825,278.061,258920.0
2022-01-18,278.061,282.195,278.061,281.835,102500.0
2022-01-19,281.296,281.835,277.701,277.701,155840.0
2022-01-20,279.499,281.296,278.42,280.218,73550.0
2022-01-21,278.6,283.093,278.6,283.093,67020.0
2022-01-22,278.6,283.093,278.6,283.093,67020.0
2022-01-23,278.6,283.093,278.6,283.093,67020.0
2022-01-24,283.093,283.093,279.499,283.093,105740.0
2022-01-25,283.093,292.081,282.914,291.541,344800.0
2022-01-26,291.901,292.081,287.587,292.081,111750.0
2022-01-27,291.182,293.878,288.486,293.878,306850.0
2022-01-28,292.081,293.878,290.283,290.283,126410.0
2022-01-29,292.081,293.878,290.283,290.283,126410.0
2022-01-30,292.081,293.878,290.283,290.283,126410.0
2022-01-31,290.283,301.068,290.283,301.068,235930.0
2022-02-01,290.283,301.068,290.283,301.068,235930.0
2022-02-02,301.068,301.068,295.855,295.855,143640.0
2022-02-03,297.293,303.045,296.574,302.685,226980.0
2022-02-04,302.685,328.029,301.247,310.055,845250.0
2022-02-05,302.685,328.029,301.247,310.055,845250.0
2022-02-06,302.685,328.029,301.247,310.055,845250.0
2022-02-07,312.751,317.963,305.921,305.921,216140.0
2022-02-08,306.819,320.659,306.819,314.548,288150.0
2022-02-09,314.548,323.895,314.548,322.637,253040.0
2022-02-10,319.042,321.738,310.055,314.548,400950.0
2022-02-11,317.244,320.839,309.156,311.852,496690.0
2022-02-12,317.244,320.839,309.156,311.852,496690.0
2022-02-13,317.244,320.839,309.156,311.852,496690.0
2022-02-14,309.695,325.333,302.865,325.333,319070.0
2022-02-15,325.333,326.231,315.627,322.637,372860.0
2022-02-16,319.941,324.973,317.604,324.434,210890.0
2022-02-17,324.434,325.333,320.3,325.333,105180.0
2022-02-18,325.333,326.771,320.3,326.771,180900.0
2022-02-19,325.333,326.771,320.3,326.771,180900.0
2022-02-20,325.333,326.771,320.3,326.771,180900.0
2022-02-21,326.771,328.029,322.996,328.029,286090.0
2022-02-22,326.052,328.928,323.715,328.928,201130.0
2022-02-23,328.029,328.928,324.614,328.928,203520.0
2022-02-24,327.849,329.826,324.434,326.231,355570.0
2022-02-25,327.849,329.826,324.434,326.231,355570.0
2022-02-26,327.849,329.826,324.434,326.231,355570.0
2022-02-27,327.849,329.826,324.434,326.231,355570.0
2022-02-28,324.434,330.725,324.434,330.725,519010.0
2022-03-01,331.624,337.016,328.388,330.725,429180.0
2022-03-02,328.029,330.006,314.548,314.548,550560.0
2022-03-03,319.042,325.333,318.143,324.614,298890.0
2022-03-04,321.918,327.669,321.918,327.669,126100.0
2022-03-05,321.918,327.669,321.918,327.669,126100.0
2022-03-06,321.918,327.669,321.918,327.669,126100.0
2022-03-07,327.13,327.13,316.705,319.042,272650.0
2022-03-08,319.042,324.973,317.244,323.535,415930.0
2022-03-09,324.434,339.353,324.254,334.32,684190.0
2022-03-10,336.117,337.196,325.333,336.656,263110.0
2022-03-11,336.656,336.656,328.928,332.522,201460.0
2022-03-12,336.656,336.656,328.928,332.522,201460.0
2022-03-13,336.656,336.656,328.928,332.522,201460.0
2022-03-14,332.522,332.522,318.323,318.323,313990.0
2022-03-15,319.941,324.075,318.682,323.535,339350.0
2022-03-16,323.535,341.51,319.581,341.51,434700.0
2022-03-17,341.51,341.51,334.32,339.712,285720.0
2022-03-18,338.813,339.712,321.918,321.918,1424150.0
2022-03-19,338.813,339.712,321.918,321.918,1424150.0
2022-03-20,338.813,339.712,321.918,321.918,1424150.0
2022-03-21,322.637,325.872,322.637,322.637,481490.0
2022-03-22,322.637,342.228,322.277,332.343,871850.0
2022-03-23,332.343,336.117,327.31,336.117,128980.0
2022-03-24,335.938,341.33,335.219,340.611,354140.0
2022-03-25,344.144,344.144,336.201,340.819,111060.0
2022-03-26,344.144,344.144,336.201,340.819,111060.0
2022-03-27,344.144,344.144,336.201,340.819,111060.0
2022-03-28,340.819,344.699,332.691,344.699,238460.0
2022-03-29,345.253,345.253,338.972,342.667,186360.0
2022-03-30,343.221,344.699,339.157,340.08,249890.0
2022-03-31,339.896,345.068,339.896,345.068,260740.0
2022-04-01,341.743,345.253,341.743,345.253,174310.0
2022-04-02,341.743,345.253,341.743,345.253,174310.0
2022-04-03,341.743,345.253,341.743,345.253,174310.0
2022-04-04,342.667,345.253,342.667,345.253,126480.0
2022-04-05,344.699,345.438,340.265,345.438,178100.0
2022-04-06,345.253,345.253,338.972,338.972,204200.0
2022-04-07,344.329,344.699,338.972,344.144,324790.0
2022-04-08,341.743,345.438,341.743,345.438,231220.0
2022-04-09,341.743,345.438,341.743,345.438,231220.0
2022-04-10,341.743,345.438,341.743,345.438,231220.0
2022-04-11,345.253,345.438,341.928,343.96,296950.0
2022-04-12,343.221,343.96,335.462,335.462,677360.0
2022-04-13,335.462,337.864,333.985,334.539,112130.0
2022-04-14,335.462,337.864,333.985,334.539,112130.0
2022-04-15,335.462,337.864,333.985,334.539,112130.0
2022-04-16,335.462,337.864,333.985,334.539,112130.0
2022-04-17,335.462,337.864,333.985,334.539,112130.0
2022-04-18,334.354,335.093,331.398,334.354,115820.0
2022-04-19,334.354,338.972,329.736,329.736,212570.0
2022-04-20,329.736,332.322,327.889,328.443,266870.0
2022-04-21,328.812,331.029,321.054,324.933,312490.0
2022-04-22,324.194,327.889,314.034,314.034,379670.0
2022-04-23,324.194,327.889,314.034,314.034,379670.0
2022-04-24,324.194,327.889,314.034,314.034,379670.0
2022-04-25,313.11,317.729,307.569,316.251,209840.0
2022-04-26,314.404,322.901,314.034,320.5,194300.0
2022-04-27,320.13,323.27,315.881,323.27,225670.0
2022-04-28,324.194,331.583,320.684,330.475,303470.0
2022-04-29,330.475,332.322,320.5,325.487,308550.0
2022-04-30,330.475,332.322,320.5,325.487,308550.0
2022-05-01,330.475,332.322,320.5,325.487,308550.0
2022-05-02,325.302,327.704,319.576,323.27,41000.0
2022-05-03,325.302,327.704,319.576,323.27,41000.0
2022-05-04,323.27,323.27,307.753,312.002,444710.0
2022-05-05,311.263,318.652,309.416,314.958,161820.0
2022-05-06,314.034,318.468,309.97,317.729,321850.0
2022-05-07,314.034,318.468,309.97,317.729,321850.0
2022-05-08,314.034,318.468,309.97,317.729,321850.0
2022-05-09,314.034,318.468,309.97,317.729,321850.0
2022-05-10,309.416,316.805,304.798,316.805,404490.0
2022-05-11,314.034,314.034,307.753,307.753,212960.0
2022-05-12,307.753,314.034,305.906,308.308,181180.0
2022-05-13,307.569,313.849,304.983,304.983,353310.0
2022-05-14,307.569,313.849,304.983,304.983,353310.0
2022-05-15,307.569,313.849,304.983,304.983,353310.0
2022-05-16,309.416,309.416,304.798,305.167,242730.0
2022-05-17,305.167,306.645,304.798,304.798,263700.0
2022-05-18,304.798,332.507,304.798,332.507,580780.0
2022-05-19,321.423,331.768,314.958,324.194,298450.0
2022-05-20,318.652,332.507,318.468,332.507,277800.0
2022-05-21,318.652,332.507,318.468,332.507,277800.0
2022-05-22,318.652,332.507,318.468,332.507,277800.0
2022-05-23,332.507,332.507,319.576,323.27,149340.0
2022-05-24,323.27,325.118,316.62,316.805,158070.0
2022-05-25,324.563,324.563,314.034,314.034,262140.0
2022-05-26,314.958,332.507,314.958,332.507,307000.0
2022-05-27,332.137,332.507,325.302,332.507,101000.0
2022-05-28,332.137,332.507,325.302,332.507,101000.0
2022-05-29,332.137,332.507,325.302,332.507,101000.0
2022-05-30,332.137,343.59,328.812,343.59,423570.0
2022-05-31,343.59,346.176,336.201,344.699,1069060.0
2022-06-01,344.699,344.699,332.876,334.354,198670.0
2022-06-02,334.354,336.94,333.43,334.354,65860.0
2022-06-03,332.876,341.743,332.507,340.819,168720.0
2022-06-04,332.876,341.743,332.507,340.819,168720.0
2022-06-05,332.876,341.743,332.507,340.819,168720.0
2022-06-06,340.819,340.819,330.844,333.615,129690.0
2022-06-07,333.615,335.278,332.507,333.43,137100.0
2022-06-08,334.354,339.711,333.615,335.278,144160.0
2022-06-09,335.278,341.743,331.583,341.743,94770.0
2022-06-10,340.635,340.635,331.583,332.876,169590.0
2022-06-11,340.635,340.635,331.583,332.876,169590.0
2022-06-12,340.635,340.635,331.583,332.876,169590.0
2022-06-13,332.691,332.691,329.921,332.507,101320.0
2022-06-14,332.691,332.691,329.736,332.507,72350.0
2022-06-15,330.105,332.507,329.182,332.507,122190.0
2022-06-16,330.659,337.125,329.736,337.125,146180.0
2022-06-17,336.016,338.787,330.659,337.125,319780.0
2022-06-18,336.016,338.787,330.659,337.125,319780.0
2022-06-19,336.016,338.787,330.659,337.125,319780.0
2022-06-20,337.125,341.189,334.354,341.189,83850.0
2022-06-21,341.374,343.221,337.31,342.667,418920.0
2022-06-22,343.59,344.514,341.189,342.851,172340.0
2022-06-23,342.667,343.59,340.265,341.743,184340.0
2022-06-24,341.743,344.329,329.736,329.736,637870.0
2022-06-25,341.743,344.329,329.736,329.736,637870.0
2022-06-26,341.743,344.329,329.736,329.736,637870.0
2022-06-27,329.736,330.659,326.041,326.041,124430.0
2022-06-28,325.302,332.322,325.302,330.659,243870.0
2022-06-29,332.507,332.507,325.672,327.889,130550.0
2022-06-30,327.889,332.507,322.347,332.507,239180.0
2022-07-01,330.659,330.659,324.194,326.041,576000.0
2022-07-02,330.659,330.659,324.194,326.041,576000.0
2022-07-03,330.659,330.659,324.194,326.041,576000.0
2022-07-04,326.041,328.627,324.194,324.194,75710.0
2022-07-05,324.194,331.583,324.194,331.583,83910.0
2022-07-06,331.214,332.322,326.595,330.659,124410.0
2022-07-07,330.659,331.583,323.27,323.27,131610.0
2022-07-08,323.455,330.659,319.945,323.27,327440.0
2022-07-09,323.455,330.659,319.945,323.27,327440.0
2022-07-10,323.455,330.659,319.945,323.27,327440.0
2022-07-11,324.194,326.965,320.684,326.965,63380.0
2022-07-12,326.965,326.965,326.041,326.78,69330.0
2022-07-13,326.78,326.965,319.576,323.27,223100.0
2022-07-14,320.684,326.965,320.684,326.965,222940.0
2022-07-15,326.78,335.278,323.27,335.278,240530.0
2022-07-16,326.78,335.278,323.27,335.278,240530.0
2022-07-17,326.78,335.278,323.27,335.278,240530.0
2022-07-18,332.507,335.278,330.844,335.278,108620.0
2022-07-19,328.812,341.374,328.812,341.374,135880.0
2022-07-20,340.819,340.819,329.921,329.921,370090.0
2022-07-21,331.583,332.137,324.563,327.704,248650.0
2022-07-22,326.965,327.704,325.302,326.965,168020.0
2022-07-23,326.965,327.704,325.302,326.965,168020.0
2022-07-24,326.965,327.704,325.302,326.965,168020.0
2022-07-25,325.857,326.965,323.27,326.965,75090.0
2022-07-26,326.965,331.398,326.965,330.659,82270.0
2022-07-27,331.583,338.048,328.073,338.048,138590.0
2022-07-28,336.386,338.048,334.539,338.048,328230.0
2022-07-29,321.423,323.27,312.187,314.034,1583710.0
2022-07-30,321.423,323.27,312.187,314.034,1583710.0
2022-07-31,321.423,323.27,312.187,314.034,1583710.0
2022-08-01,314.034,314.034,300.734,302.212,781110.0
2022-08-02,302.396,307.753,295.746,297.409,520370.0
2022-08-03,299.81,302.766,285.402,288.172,973690.0
2022-08-04,289.466,293.899,286.51,292.421,763390.0
2022-08-05,294.638,299.625,291.867,291.867,541960.0
2022-08-06,294.638,299.625,291.867,291.867,541960.0
2022-08-07,294.638,299.625,291.867,291.867,541960.0
2022-08-08,292.421,295.377,291.867,295.377,262320.0
2022-08-09,295.377,298.148,288.911,290.943,705970.0
2022-08-10,290.02,292.052,287.249,287.618,589020.0
2022-08-11,291.867,300.18,291.498,300.18,291540.0
2022-08-12,300.18,303.874,295.746,303.874,276960.0
2022-08-13,300.18,303.874,295.746,303.874,276960.0
2022-08-14,300.18,303.874,295.746,303.874,276960.0
2022-08-15,303.874,304.613,298.887,298.887,353330.0
2022-08-16,299.256,302.027,297.409,299.256,340150.0
2022-08-17,303.874,306.645,301.657,302.951,356510.0
2022-08-18,305.589,305.777,303.708,303.708,336880.0
2022-08-19,305.589,306.529,303.332,306.529,207610.0
2022-08-20,305.589,306.529,303.332,306.529,207610.0
2022-08-21,305.589,306.529,303.332,306.529,207610.0
2022-08-22,306.529,307.093,304.649,306.529,186320.0
2022-08-23,305.589,305.589,302.768,302.768,185370.0
2022-08-24,302.768,303.144,296.938,296.938,89880.0
2022-08-25,299.007,301.264,297.126,299.007,155250.0
2022-08-26,299.007,299.007,293.929,295.058,205250.0
2022-08-27,299.007,299.007,293.929,295.058,205250.0
2022-08-28,299.007,299.007,293.929,295.058,205250.0
2022-08-29,299.007,299.007,293.929,295.058,205250.0
2022-08-30,294.306,299.007,291.673,292.425,454870.0
2022-08-31,292.425,297.879,283.21,283.21,515440.0
2022-09-01,284.903,294.494,284.903,291.485,135860.0
2022-09-02,292.989,299.007,292.425,299.007,130140.0
2022-09-03,292.989,299.007,292.425,299.007,130140.0
2022-09-04,292.989,299.007,292.425,299.007,130140.0
2022-09-05,299.007,300.888,297.126,300.888,54130.0
2022-09-06,301.828,303.708,296.374,296.374,133520.0
2022-09-07,298.067,300.699,293.553,298.443,55960.0
2022-09-08,294.87,298.067,292.613,296.374,173150.0
2022-09-09,296.374,299.195,296.374,299.007,61130.0
2022-09-10,296.374,299.195,296.374,299.007,61130.0
2022-09-11,296.374,299.195,296.374,299.007,61130.0
2022-09-12,299.007,300.888,296.562,299.007,161370.0
2022-09-13,298.819,299.007,296.75,298.067,177490.0
2022-09-14,296.374,298.067,291.673,291.673,248610.0
2022-09-15,291.673,295.622,291.485,291.485,137850.0
2022-09-16,291.485,294.87,291.485,291.485,318180.0
2022-09-17,291.485,294.87,291.485,291.485,318180.0
2022-09-18,291.485,294.87,291.485,291.485,318180.0
2022-09-19,294.306,294.306,285.091,285.091,139530.0
2022-09-20,285.091,289.604,283.022,283.022,163460.0
2022-09-21,283.022,287.348,282.082,286.783,282400.0
2022-09-22,283.022,288.476,282.082,286.783,125100.0
2022-09-23,283.398,289.604,282.27,282.27,145400.0
2022-09-24,283.398,289.604,282.27,282.27,145400.0
2022-09-25,283.398,289.604,282.27,282.27,145400.0
2022-09-26,283.398,289.604,282.27,282.27,145400.0
2022-09-27,282.458,282.646,277.569,277.945,252290.0
2022-09-28,283.022,284.903,270.047,270.047,410890.0
2022-09-29,272.867,276.628,268.918,271.363,453830.0
2022-09-30,268.918,272.679,247.292,247.292,729800.0
2022-10-01,268.918,272.679,247.292,247.292,729800.0
2022-10-02,268.918,272.679,247.292,247.292,729800.0
2022-10-03,253.498,260.644,249.172,260.644,540750.0
2022-10-04,263.089,274.372,261.584,272.867,504660.0
2022-10-05,273.996,281.894,273.996,280.578,349720.0
2022-10-06,280.202,280.202,272.867,272.867,259990.0
2022-10-07,276.44,277.757,263.277,277.757,320600.0
2022-10-08,276.44,277.757,263.277,277.757,320600.0
2022-10-09,276.44,277.757,263.277,277.757,320600.0
2022-10-10,277.757,277.757,264.593,267.978,261360.0
2022-10-11,272.491,277.381,269.858,272.679,345740.0
2022-10-12,272.679,275.5,271.927,271.927,578170.0
2022-10-13,271.739,279.073,271.739,277.381,150420.0
2022-10-14,273.055,278.509,273.055,278.321,153850.0
2022-10-15,273.055,278.509,273.055,278.321,153850.0
2022-10-16,273.055,278.509,273.055,278.321,153850.0
2022-10-17,278.321,280.202,275.876,277.381,63960.0
2022-10-18,277.381,277.381,270.799,271.175,136460.0
2022-10-19,272.679,281.142,270.987,278.321,190180.0
2022-10-20,280.202,281.706,263.277,263.277,523540.0
2022-10-21,270.235,275.124,265.345,274.56,167420.0
2022-10-22,270.235,275.124,265.345,274.56,167420.0
2022-10-23,270.235,275.124,265.345,274.56,167420.0
2022-10-24,274.56,277.193,273.055,276.064,74250.0
2022-10-25,276.064,281.894,275.876,281.706,254360.0
2022-10-26,281.706,281.894,276.628,278.321,140720.0
2022-10-27,275.688,286.219,275.688,279.261,307120.0
2022-10-28,282.082,283.775,279.637,283.398,76800.0
2022-10-29,282.082,283.775,279.637,283.398,76800.0
2022-10-30,282.082,283.775,279.637,283.398,76800.0
2022-10-31,282.082,283.775,279.637,283.398,76800.0
2022-11-01,282.082,283.775,279.637,283.398,76800.0
2022-11-02,283.398,286.595,280.202,283.963,127940.0
2022-11-03,280.202,280.202,277.569,277.569,43400.0
2022-11-04,281.706,291.485,278.321,291.485,125760.0
2022-11-05,281.706,291.485,278.321,291.485,125760.0
2022-11-06,281.706,291.485,278.321,291.485,125760.0
2022-11-07,290.356,290.356,284.151,290.168,315950.0
2022-11-08,290.356,290.356,283.775,286.783,418940.0
2022-11-09,286.783,287.16,283.963,284.715,162450.0
2022-11-10,286.783,286.783,281.142,281.142,109770.0
2022-11-11,290.545,290.545,282.082,284.903,189260.0
2022-11-12,290.545,290.545,282.082,284.903,189260.0
2022-11-13,290.545,290.545,282.082,284.903,189260.0
2022-11-14,285.843,285.843,283.022,284.903,118410.0
2022-11-15,284.903,287.16,282.458,286.031,358620.0
2022-11-16,286.783,286.783,283.21,284.903,242290.0
2022-11-17,285.655,288.1,284.903,287.348,311250.0
2022-11-18,287.348,289.04,286.783,287.912,326400.0
2022-11-19,287.348,289.04,286.783,287.912,326400.0
2022-11-20,287.348,289.04,286.783,287.912,326400.0
2022-11-21,289.604,289.604,283.963,284.903,95810.0
2022-11-22,287.724,289.416,269.482,273.243,929230.0
2022-11-23,277.193,278.133,269.858,274.56,444540.0
2022-11-24,278.321,281.142,270.047,272.491,378270.0
2022-11-25,274.56,276.44,266.285,267.602,563970.0
2022-11-26,274.56,276.44,266.285,267.602,563970.0
2022-11-27,274.56,276.44,266.285,267.602,563970.0
2022-11-28,272.303,273.996,265.533,272.867,580500.0
2022-11-29,273.62,273.996,263.277,263.277,1169910.0
2022-11-30,273.62,273.996,263.277,263.277,1169910.0
2022-12-01,268.166,271.739,265.345,270.047,518400.0
