,APL PA Equity
2022-11-12,66.6915
2022-11-13,66.6915
2022-11-14,66.6915
2022-11-15,66.6915
2022-11-16,66.6915
2022-11-17,66.6915
2022-11-18,66.6915
2022-11-19,66.6915
2022-11-20,66.6915
2022-11-21,66.6915
2022-11-22,66.6915
2022-11-23,66.6915
2022-11-24,66.6915
2022-11-25,66.6915
2022-11-26,66.6915
2022-11-27,66.6915
2022-11-28,66.6915
2022-11-29,66.6915
2022-11-30,66.6915
2022-12-01,66.6915
2022-12-02,66.6915
2022-12-03,66.6915
2022-12-04,66.6915
2022-12-05,66.6915
2022-12-06,66.6915
2022-12-07,66.6915
2022-12-08,66.6915
2022-12-09,66.6915
2022-12-10,66.6915
2022-12-11,66.6915
2022-12-12,66.6915
2022-12-13,66.6915
2022-12-14,66.6915
2022-12-15,66.6915
2022-12-16,66.6915
2022-12-17,66.6915
2022-12-18,66.6915
2022-12-19,66.6915
2022-12-20,66.6915
2022-12-21,66.6915
2022-12-22,66.6915
2022-12-23,66.6915
2022-12-24,66.6915
2022-12-25,66.6915
2022-12-26,66.6915
2022-12-27,66.6915
2022-12-28,66.6915
2022-12-29,66.6915
2022-12-30,66.6915
2022-12-31,52.3242
2023-01-01,52.3242
2023-01-02,52.3242
2023-01-03,52.3242
2023-01-04,52.3242
2023-01-05,52.3242
2023-01-06,52.3242
2023-01-07,52.3242
2023-01-08,52.3242
2023-01-09,52.3242
2023-01-10,52.3242
2023-01-11,52.3242
2023-01-12,52.3242
2023-01-13,52.3242
2023-01-14,52.3242
2023-01-15,52.3242
2023-01-16,52.3242
2023-01-17,52.3242
2023-01-18,52.3242
2023-01-19,52.3242
2023-01-20,52.3242
2023-01-21,52.3242
2023-01-22,52.3242
2023-01-23,52.3242
2023-01-24,52.3242
2023-01-25,52.3242
2023-01-26,52.3242
2023-01-27,52.3242
2023-01-28,52.3242
2023-01-29,52.3242
2023-01-30,52.3242
2023-01-31,52.3242
2023-02-01,52.3242
2023-02-02,52.3242
2023-02-03,52.3242
2023-02-04,52.3242
2023-02-05,52.3242
2023-02-06,52.3242
2023-02-07,52.3242
2023-02-08,52.3242
2023-02-09,52.3242
2023-02-10,52.3242
2023-02-11,52.3242
2023-02-12,52.3242
2023-02-13,52.3242
2023-02-14,52.3242
2023-02-15,52.3242
2023-02-16,52.3242
2023-02-17,52.3242
2023-02-18,52.3242
2023-02-19,52.3242
2023-02-20,52.3242
2023-02-21,52.3242
2023-02-22,52.3242
2023-02-23,52.3242
2023-02-24,52.3242
2023-02-25,52.3242
2023-02-26,52.3242
2023-02-27,52.3242
2023-02-28,52.3242
2023-03-01,52.3242
2023-03-02,52.3242
2023-03-03,52.3242
2023-03-04,52.3242
2023-03-05,52.3242
2023-03-06,52.3242
2023-03-07,52.3242
2023-03-08,52.3242
2023-03-09,52.3242
2023-03-10,52.3242
2023-03-11,52.3242
2023-03-12,52.3242
2023-03-13,52.3242
2023-03-14,52.3242
2023-03-15,52.3242
2023-03-16,52.3242
2023-03-17,52.3242
2023-03-18,52.3242
2023-03-19,52.3242
2023-03-20,52.3242
2023-03-21,52.3242
2023-03-22,52.3242
2023-03-23,52.3242
2023-03-24,52.3242
2023-03-25,52.3242
2023-03-26,52.3242
2023-03-27,52.3242
2023-03-28,52.3242
2023-03-29,52.3242
2023-03-30,52.3242
2023-03-31,47.1477
2023-04-01,47.1477
2023-04-02,47.1477
2023-04-03,47.1477
2023-04-04,47.1477
2023-04-05,47.1477
2023-04-06,47.1477
2023-04-07,47.1477
2023-04-08,47.1477
2023-04-09,47.1477
2023-04-10,47.1477
2023-04-11,47.1477
2023-04-12,47.1477
2023-04-13,47.1477
2023-04-14,47.1477
2023-04-15,47.1477
2023-04-16,47.1477
2023-04-17,47.1477
2023-04-18,47.1477
2023-04-19,47.1477
2023-04-20,47.1477
2023-04-21,47.1477
2023-04-22,47.1477
2023-04-23,47.1477
2023-04-24,47.1477
2023-04-25,47.1477
2023-04-26,47.1477
2023-04-27,47.1477
2023-04-28,47.1477
2023-04-29,47.1477
2023-04-30,47.1477
2023-05-01,47.1477
2023-05-02,47.1477
2023-05-03,47.1477
2023-05-04,47.1477
2023-05-05,47.1477
2023-05-06,47.1477
2023-05-07,47.1477
2023-05-08,47.1477
2023-05-09,47.1477
2023-05-10,47.1477
2023-05-11,47.1477
2023-05-12,47.1477
2023-05-13,47.1477
2023-05-14,47.1477
2023-05-15,47.1477
2023-05-16,47.1477
2023-05-17,47.1477
2023-05-18,47.1477
2023-05-19,47.1477
2023-05-20,47.1477
2023-05-21,47.1477
2023-05-22,47.1477
2023-05-23,47.1477
2023-05-24,47.1477
2023-05-25,47.1477
2023-05-26,47.1477
2023-05-27,47.1477
2023-05-28,47.1477
2023-05-29,47.1477
2023-05-30,47.1477
2023-05-31,47.1477
2023-06-01,47.1477
2023-06-02,47.1477
2023-06-03,47.1477
2023-06-04,47.1477
2023-06-05,47.1477
2023-06-06,47.1477
2023-06-07,47.1477
2023-06-08,47.1477
2023-06-09,47.1477
2023-06-10,47.1477
2023-06-11,47.1477
2023-06-12,47.1477
2023-06-13,47.1477
2023-06-14,47.1477
2023-06-15,47.1477
2023-06-16,47.1477
2023-06-17,47.1477
2023-06-18,47.1477
2023-06-19,47.1477
2023-06-20,47.1477
2023-06-21,47.1477
2023-06-22,47.1477
2023-06-23,47.1477
2023-06-24,47.1477
2023-06-25,47.1477
2023-06-26,47.1477
2023-06-27,47.1477
2023-06-28,47.1477
2023-06-29,47.1477
2023-06-30,30.1937
2023-07-01,30.1937
2023-07-02,30.1937
2023-07-03,30.1937
2023-07-04,30.1937
2023-07-05,30.1937
2023-07-06,30.1937
2023-07-07,30.1937
2023-07-08,30.1937
2023-07-09,30.1937
2023-07-10,30.1937
2023-07-11,30.1937
2023-07-12,30.1937
2023-07-13,30.1937
2023-07-14,30.1937
2023-07-15,30.1937
2023-07-16,30.1937
2023-07-17,30.1937
2023-07-18,30.1937
2023-07-19,30.1937
2023-07-20,30.1937
2023-07-21,30.1937
2023-07-22,30.1937
2023-07-23,30.1937
2023-07-24,30.1937
2023-07-25,30.1937
2023-07-26,30.1937
2023-07-27,30.1937
2023-07-28,30.1937
2023-07-29,30.1937
2023-07-30,30.1937
2023-07-31,30.1937
2023-08-01,30.1937
2023-08-02,30.1937
2023-08-03,30.1937
2023-08-04,30.1937
2023-08-05,30.1937
2023-08-06,30.1937
2023-08-07,30.1937
2023-08-08,30.1937
2023-08-09,30.1937
2023-08-10,30.1937
2023-08-11,30.1937
2023-08-12,30.1937
2023-08-13,30.1937
2023-08-14,30.1937
2023-08-15,30.1937
2023-08-16,30.1937
2023-08-17,30.1937
2023-08-18,30.1937
2023-08-19,30.1937
2023-08-20,30.1937
2023-08-21,30.1937
2023-08-22,30.1937
2023-08-23,30.1937
2023-08-24,30.1937
2023-08-25,30.1937
2023-08-26,30.1937
2023-08-27,30.1937
2023-08-28,30.1937
2023-08-29,30.1937
2023-08-30,30.1937
2023-08-31,30.1937
2023-09-01,30.1937
2023-09-02,30.1937
2023-09-03,30.1937
2023-09-04,30.1937
2023-09-05,30.1937
2023-09-06,30.1937
2023-09-07,30.1937
2023-09-08,30.1937
2023-09-09,30.1937
2023-09-10,30.1937
2023-09-11,30.1937
2023-09-12,30.1937
2023-09-13,30.1937
2023-09-14,30.1937
2023-09-15,30.1937
2023-09-16,30.1937
2023-09-17,30.1937
2023-09-18,30.1937
2023-09-19,30.1937
2023-09-20,30.1937
2023-09-21,30.1937
2023-09-22,30.1937
2023-09-23,30.1937
2023-09-24,30.1937
2023-09-25,30.1937
2023-09-26,30.1937
2023-09-27,30.1937
2023-09-28,30.1937
2023-09-29,30.1937
2023-09-30,30.1448
2023-10-01,30.1448
2023-10-02,30.1448
2023-10-03,30.1448
2023-10-04,30.1448
2023-10-05,30.1448
2023-10-06,30.1448
2023-10-07,30.1448
2023-10-08,30.1448
2023-10-09,30.1448
2023-10-10,30.1448
2023-10-11,30.1448
2023-10-12,30.1448
2023-10-13,30.1448
2023-10-14,30.1448
2023-10-15,30.1448
2023-10-16,30.1448
2023-10-17,30.1448
2023-10-18,30.1448
2023-10-19,30.1448
2023-10-20,30.1448
2023-10-21,30.1448
2023-10-22,30.1448
2023-10-23,30.1448
2023-10-24,30.1448
2023-10-25,30.1448
2023-10-26,30.1448
2023-10-27,30.1448
2023-10-28,30.1448
2023-10-29,30.1448
2023-10-30,30.1448
2023-10-31,30.1448
2023-11-01,30.1448
2023-11-02,30.1448
2023-11-03,30.1448
2023-11-04,30.1448
2023-11-05,30.1448
2023-11-06,30.1448
2023-11-07,30.1448
2023-11-08,30.1448
2023-11-09,30.1448
2023-11-10,30.1448
2023-11-11,30.1448
2023-11-12,30.1448
2023-11-13,30.1448
2023-11-14,30.1448
2023-11-15,30.1448
2023-11-16,30.1448
2023-11-17,30.1448
2023-11-18,30.1448
2023-11-19,30.1448
2023-11-20,30.1448
2023-11-21,30.1448
2023-11-22,30.1448
2023-11-23,30.1448
2023-11-24,30.1448
2023-11-25,30.1448
2023-11-26,30.1448
2023-11-27,30.1448
2023-11-28,30.1448
2023-11-29,30.1448
2023-11-30,30.1448
2023-12-01,30.1448
2023-12-02,30.1448
2023-12-03,30.1448
2023-12-04,30.1448
2023-12-05,30.1448
2023-12-06,30.1448
2023-12-07,30.1448
2023-12-08,30.1448
2023-12-09,30.1448
2023-12-10,30.1448
2023-12-11,30.1448
2023-12-12,30.1448
2023-12-13,30.1448
2023-12-14,30.1448
2023-12-15,30.1448
2023-12-16,30.1448
2023-12-17,30.1448
2023-12-18,30.1448
2023-12-19,30.1448
2023-12-20,30.1448
2023-12-21,30.1448
2023-12-22,30.1448
2023-12-23,30.1448
2023-12-24,30.1448
2023-12-25,30.1448
2023-12-26,30.1448
2023-12-27,30.1448
2023-12-28,30.1448
2023-12-29,30.1448
2023-12-30,30.1448
2023-12-31,32.3462
2024-01-01,32.3462
2024-01-02,32.3462
2024-01-03,32.3462
2024-01-04,32.3462
2024-01-05,32.3462
2024-01-06,32.3462
2024-01-07,32.3462
2024-01-08,32.3462
2024-01-09,32.3462
2024-01-10,32.3462
2024-01-11,32.3462
2024-01-12,32.3462
2024-01-13,32.3462
2024-01-14,32.3462
2024-01-15,32.3462
2024-01-16,32.3462
2024-01-17,32.3462
2024-01-18,32.3462
2024-01-19,32.3462
2024-01-20,32.3462
2024-01-21,32.3462
2024-01-22,32.3462
2024-01-23,32.3462
2024-01-24,32.3462
2024-01-25,32.3462
2024-01-26,32.3462
2024-01-27,32.3462
2024-01-28,32.3462
2024-01-29,32.3462
2024-01-30,32.3462
2024-01-31,32.3462
2024-02-01,32.3462
2024-02-02,32.3462
2024-02-03,32.3462
2024-02-04,32.3462
2024-02-05,32.3462
2024-02-06,32.3462
2024-02-07,32.3462
2024-02-08,32.3462
2024-02-09,32.3462
2024-02-10,32.3462
2024-02-11,32.3462
2024-02-12,32.3462
2024-02-13,32.3462
2024-02-14,32.3462
2024-02-15,32.3462
2024-02-16,32.3462
2024-02-17,32.3462
2024-02-18,32.3462
2024-02-19,32.3462
2024-02-20,32.3462
2024-02-21,32.3462
2024-02-22,32.3462
2024-02-23,32.3462
2024-02-24,32.3462
2024-02-25,32.3462
2024-02-26,32.3462
2024-02-27,32.3462
2024-02-28,32.3462
2024-02-29,32.3462
2024-03-01,32.3462
2024-03-02,32.3462
2024-03-03,32.3462
2024-03-04,32.3462
2024-03-05,32.3462
2024-03-06,32.3462
2024-03-07,32.3462
2024-03-08,32.3462
2024-03-09,32.3462
2024-03-10,32.3462
2024-03-11,32.3462
2024-03-12,32.3462
2024-03-13,32.3462
2024-03-14,32.3462
2024-03-15,32.3462
2024-03-16,32.3462
2024-03-17,32.3462
2024-03-18,32.3462
2024-03-19,32.3462
2024-03-20,32.3462
2024-03-21,32.3462
