,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity,SIM DC Equity
2020-05-13,632.904,643.477,626.176,643.477,127060.0
2020-05-14,638.671,640.113,610.798,619.448,127264.0
2020-05-15,623.293,626.657,616.565,619.448,69521.0
2020-05-16,623.293,626.657,616.565,619.448,69521.0
2020-05-17,623.293,626.657,616.565,619.448,69521.0
2020-05-18,629.06,642.515,628.579,639.152,106142.0
2020-05-19,641.554,688.169,640.593,672.791,279566.0
2020-05-20,673.272,680.961,661.738,667.505,179985.0
2020-05-21,673.272,680.961,661.738,667.505,179985.0
2020-05-22,673.272,680.961,661.738,667.505,179985.0
2020-05-23,673.272,680.961,661.738,667.505,179985.0
2020-05-24,673.272,680.961,661.738,667.505,179985.0
2020-05-25,672.791,696.819,672.791,691.533,192356.0
2020-05-26,695.378,712.678,691.053,712.197,131621.0
2020-05-27,714.6,717.964,675.674,675.674,133465.0
2020-05-28,680.961,695.378,676.155,692.494,189487.0
2020-05-29,691.533,712.197,688.169,708.833,180889.0
2020-05-30,691.533,712.197,688.169,708.833,180889.0
2020-05-31,691.533,712.197,688.169,708.833,180889.0
2020-06-01,691.533,712.197,688.169,708.833,180889.0
2020-06-02,717.003,717.003,689.611,698.742,112881.0
2020-06-03,706.911,706.911,688.169,690.572,114034.0
2020-06-04,690.091,695.378,681.441,684.325,150341.0
2020-06-05,690.091,695.378,681.441,684.325,150341.0
2020-06-06,690.091,695.378,681.441,684.325,150341.0
2020-06-07,690.091,695.378,681.441,684.325,150341.0
2020-06-08,684.805,696.339,651.166,663.18,280190.0
2020-06-09,663.18,676.636,660.777,676.155,98688.0
2020-06-10,676.636,685.286,665.583,679.519,94542.0
2020-06-11,679.038,679.038,661.738,668.466,146598.0
2020-06-12,661.258,673.752,652.127,663.18,141344.0
2020-06-13,661.258,673.752,652.127,663.18,141344.0
2020-06-14,661.258,673.752,652.127,663.18,141344.0
2020-06-15,658.374,662.219,639.632,656.932,149188.0
2020-06-16,667.024,672.791,660.777,667.985,164863.0
2020-06-17,667.024,681.441,662.699,680.48,177840.0
2020-06-18,678.558,683.364,672.311,674.713,100461.0
2020-06-19,676.636,685.766,672.791,681.922,146793.0
2020-06-20,676.636,685.766,672.791,681.922,146793.0
2020-06-21,676.636,685.766,672.791,681.922,146793.0
2020-06-22,681.441,684.805,674.233,678.558,87165.0
2020-06-23,687.208,692.494,683.364,690.572,101398.0
2020-06-24,690.091,690.091,670.388,672.311,76057.0
2020-06-25,672.791,672.791,657.894,666.063,116467.0
2020-06-26,666.544,686.727,666.063,672.791,122054.0
2020-06-27,666.544,686.727,666.063,672.791,122054.0
2020-06-28,666.544,686.727,666.063,672.791,122054.0
2020-06-29,668.947,684.325,668.947,682.402,122076.0
2020-06-30,677.116,687.208,672.311,687.208,117023.0
2020-07-01,689.611,692.975,677.597,691.533,63585.0
2020-07-02,699.703,706.431,684.325,699.222,77261.0
2020-07-03,701.625,705.95,695.378,699.703,72328.0
2020-07-04,701.625,705.95,695.378,699.703,72328.0
2020-07-05,701.625,705.95,695.378,699.703,72328.0
2020-07-06,704.508,706.911,691.533,694.897,86478.0
2020-07-07,696.819,698.261,681.922,697.78,79444.0
2020-07-08,695.378,699.703,691.053,699.703,67776.0
2020-07-09,699.703,721.328,699.703,707.392,125361.0
2020-07-10,707.392,708.833,697.3,698.261,38489.0
2020-07-11,707.392,708.833,697.3,698.261,38489.0
2020-07-12,707.392,708.833,697.3,698.261,38489.0
2020-07-13,699.703,700.183,689.13,700.183,97104.0
2020-07-14,692.014,692.975,667.505,669.908,99135.0
2020-07-15,674.713,680.961,670.388,680.961,79896.0
2020-07-16,676.636,695.378,673.272,688.169,72690.0
2020-07-17,693.455,693.455,687.208,689.13,75276.0
2020-07-18,693.455,693.455,687.208,689.13,75276.0
2020-07-19,693.455,693.455,687.208,689.13,75276.0
2020-07-20,689.13,704.508,688.169,700.664,67432.0
2020-07-21,701.625,714.6,701.625,708.833,94100.0
2020-07-22,706.911,709.314,699.703,704.508,45662.0
2020-07-23,701.625,706.911,695.858,702.586,39072.0
2020-07-24,696.819,697.3,677.597,692.014,98752.0
2020-07-25,696.819,697.3,677.597,692.014,98752.0
2020-07-26,696.819,697.3,677.597,692.014,98752.0
2020-07-27,689.13,715.561,689.13,708.353,76161.0
2020-07-28,708.353,708.353,697.78,707.872,66627.0
2020-07-29,701.625,716.522,700.664,711.236,138146.0
2020-07-30,710.756,713.159,692.494,692.494,72674.0
2020-07-31,692.014,718.445,692.014,707.392,88516.0
2020-08-01,692.014,718.445,692.014,707.392,88516.0
2020-08-02,692.014,718.445,692.014,707.392,88516.0
2020-08-03,708.353,720.367,704.989,716.522,60289.0
2020-08-04,711.236,717.964,696.339,708.353,92372.0
2020-08-05,708.353,709.795,697.3,703.547,65803.0
2020-08-06,703.547,716.042,699.222,704.028,80493.0
2020-08-07,704.028,726.134,702.586,724.692,120014.0
2020-08-08,704.028,726.134,702.586,724.692,120014.0
2020-08-09,704.028,726.134,702.586,724.692,120014.0
2020-08-10,724.692,724.692,700.664,703.067,99940.0
2020-08-11,706.431,709.314,690.572,709.314,126285.0
2020-08-12,716.042,721.809,682.402,709.795,133742.0
2020-08-13,710.275,757.851,709.314,750.643,234076.0
2020-08-14,752.565,752.565,721.328,726.134,153709.0
2020-08-15,752.565,752.565,721.328,726.134,153709.0
2020-08-16,752.565,752.565,721.328,726.134,153709.0
2020-08-17,728.056,739.109,728.056,735.265,77424.0
2020-08-18,734.784,743.434,724.212,733.342,127257.0
2020-08-19,735.265,735.265,722.289,726.134,104384.0
2020-08-20,722.289,736.706,722.289,733.823,82097.0
2020-08-21,733.823,738.628,722.77,736.706,68251.0
2020-08-22,733.823,738.628,722.77,736.706,68251.0
2020-08-23,733.823,738.628,722.77,736.706,68251.0
2020-08-24,738.628,751.604,734.303,745.837,86833.0
2020-08-25,746.798,749.201,741.512,747.759,76240.0
2020-08-26,747.759,764.098,741.992,762.176,61273.0
2020-08-27,764.098,773.229,758.332,766.982,70429.0
2020-08-28,766.982,766.982,748.24,762.176,56467.0
2020-08-29,766.982,766.982,748.24,762.176,56467.0
2020-08-30,766.982,766.982,748.24,762.176,56467.0
2020-08-31,765.54,775.632,757.371,762.176,74436.0
2020-09-01,763.618,771.307,757.851,758.332,77665.0
2020-09-02,766.501,785.243,764.579,778.996,93983.0
2020-09-03,784.763,787.166,762.176,764.098,60073.0
2020-09-04,751.604,760.734,724.692,729.498,89963.0
2020-09-05,751.604,760.734,724.692,729.498,89963.0
2020-09-06,751.604,760.734,724.692,729.498,89963.0
2020-09-07,732.381,751.604,732.381,747.279,59782.0
2020-09-08,751.123,751.123,726.614,741.031,67228.0
2020-09-09,740.551,755.929,740.07,755.929,73104.0
2020-09-10,758.332,762.657,743.915,749.201,27298.0
2020-09-11,752.565,760.734,743.434,745.837,60988.0
2020-09-12,752.565,760.734,743.434,745.837,60988.0
2020-09-13,752.565,760.734,743.434,745.837,60988.0
2020-09-14,750.643,757.371,746.798,749.201,37197.0
2020-09-15,753.045,761.696,748.24,753.526,42302.0
2020-09-16,754.487,768.904,754.487,765.06,57948.0
2020-09-17,761.696,783.321,756.409,779.957,89520.0
2020-09-18,779.957,786.685,774.671,778.515,98039.0
2020-09-19,779.957,786.685,774.671,778.515,98039.0
2020-09-20,779.957,786.685,774.671,778.515,98039.0
2020-09-21,771.787,778.996,758.812,762.657,81460.0
2020-09-22,768.424,782.84,760.734,772.749,63501.0
2020-09-23,778.515,786.685,772.268,776.593,94540.0
2020-09-24,766.021,783.321,760.734,780.438,65666.0
2020-09-25,781.399,785.243,775.632,785.243,52808.0
2020-09-26,781.399,785.243,775.632,785.243,52808.0
2020-09-27,781.399,785.243,775.632,785.243,52808.0
2020-09-28,788.127,801.102,787.646,797.257,60238.0
2020-09-29,798.219,806.869,789.568,806.869,50060.0
2020-09-30,802.544,806.869,783.802,803.024,120227.0
2020-10-01,806.388,810.713,800.621,810.713,83023.0
2020-10-02,806.869,809.272,791.971,802.063,79780.0
2020-10-03,806.869,809.272,791.971,802.063,79780.0
2020-10-04,806.869,809.272,791.971,802.063,79780.0
2020-10-05,802.544,808.31,795.335,808.31,67342.0
2020-10-06,808.31,808.31,793.413,797.738,45295.0
2020-10-07,790.53,798.219,774.19,776.113,124720.0
2020-10-08,784.282,788.127,776.593,778.515,73166.0
2020-10-09,783.321,792.932,778.996,788.607,141126.0
2020-10-10,783.321,792.932,778.996,788.607,141126.0
2020-10-11,783.321,792.932,778.996,788.607,141126.0
2020-10-12,808.791,834.741,801.102,831.378,135803.0
2020-10-13,812.636,823.208,799.18,819.363,107176.0
2020-10-14,826.572,832.339,823.208,828.975,69296.0
2020-10-15,823.689,824.169,816.961,823.208,86939.0
2020-10-16,823.208,844.353,823.208,840.989,74552.0
2020-10-17,823.208,844.353,823.208,840.989,74552.0
2020-10-18,823.208,844.353,823.208,840.989,74552.0
2020-10-19,845.794,847.717,838.105,838.105,91492.0
2020-10-20,838.105,847.717,837.625,842.911,76646.0
2020-10-21,842.431,842.431,825.611,831.378,71643.0
2020-10-22,828.014,832.339,807.83,808.31,122088.0
2020-10-23,807.349,816.48,797.738,811.674,41210.0
2020-10-24,807.349,816.48,797.738,811.674,41210.0
2020-10-25,807.349,816.48,797.738,811.674,41210.0
2020-10-26,802.063,809.272,757.371,762.176,101180.0
2020-10-27,764.098,774.671,758.332,766.982,179351.0
2020-10-28,763.137,765.06,734.303,737.187,70667.0
2020-10-29,736.706,756.409,732.862,748.24,65583.0
2020-10-30,748.24,751.123,731.901,732.381,70084.0
2020-10-31,748.24,751.123,731.901,732.381,70084.0
2020-11-01,748.24,751.123,731.901,732.381,70084.0
2020-11-02,735.265,747.759,728.537,744.876,62273.0
2020-11-03,756.409,763.618,749.681,758.332,102409.0
2020-11-04,753.526,780.918,746.318,778.035,71056.0
2020-11-05,788.127,803.985,787.646,790.53,101644.0
2020-11-06,791.01,792.452,769.865,784.763,87667.0
2020-11-07,791.01,792.452,769.865,784.763,87667.0
2020-11-08,791.01,792.452,769.865,784.763,87667.0
2020-11-09,801.583,803.985,757.851,762.657,115670.0
2020-11-10,765.54,771.787,737.667,742.473,152699.0
2020-11-11,744.876,784.763,740.551,779.957,142025.0
2020-11-12,751.604,782.36,749.681,777.554,199680.0
2020-11-13,777.554,781.399,759.773,760.734,129946.0
2020-11-14,777.554,781.399,759.773,760.734,129946.0
2020-11-15,777.554,781.399,759.773,760.734,129946.0
2020-11-16,765.06,770.346,750.643,760.734,111522.0
2020-11-17,760.734,766.501,754.968,761.215,67927.0
2020-11-18,762.176,769.385,740.07,742.473,111042.0
2020-11-19,742.473,757.851,741.512,745.837,92187.0
2020-11-20,748.72,760.254,747.279,756.409,74829.0
2020-11-21,748.72,760.254,747.279,756.409,74829.0
2020-11-22,748.72,760.254,747.279,756.409,74829.0
2020-11-23,763.137,763.137,746.798,749.201,66304.0
2020-11-24,750.643,751.604,737.667,741.992,129041.0
2020-11-25,742.954,746.318,738.628,746.318,70602.0
2020-11-26,751.123,763.618,747.759,761.215,61759.0
2020-11-27,766.982,780.438,762.657,779.477,74642.0
2020-11-28,766.982,780.438,762.657,779.477,74642.0
2020-11-29,766.982,780.438,762.657,779.477,74642.0
2020-11-30,780.438,800.621,779.477,787.166,138377.0
2020-12-01,787.166,788.607,771.787,781.879,163011.0
2020-12-02,781.879,792.452,778.035,785.243,156135.0
2020-12-03,788.127,802.544,788.127,791.491,107906.0
2020-12-04,795.335,798.699,782.84,789.088,60732.0
2020-12-05,795.335,798.699,782.84,789.088,60732.0
2020-12-06,795.335,798.699,782.84,789.088,60732.0
2020-12-07,792.452,798.699,785.724,796.296,78638.0
2020-12-08,798.699,816.48,797.738,811.674,100191.0
2020-12-09,812.155,820.805,807.349,818.402,77934.0
2020-12-10,818.402,818.402,786.685,797.257,132760.0
2020-12-11,797.738,803.024,791.971,793.893,129859.0
2020-12-12,797.738,803.024,791.971,793.893,129859.0
2020-12-13,797.738,803.024,791.971,793.893,129859.0
2020-12-14,798.219,807.83,789.088,803.505,121795.0
2020-12-15,802.063,806.869,791.491,802.063,107211.0
2020-12-16,804.946,817.441,803.505,805.908,104236.0
2020-12-17,814.558,819.844,802.544,817.922,82658.0
2020-12-18,816.48,836.183,815.038,836.183,140601.0
2020-12-19,816.48,836.183,815.038,836.183,140601.0
2020-12-20,816.48,836.183,815.038,836.183,140601.0
2020-12-21,836.664,836.664,821.286,827.533,63116.0
2020-12-22,827.533,848.678,827.533,848.678,61328.0
2020-12-23,850.6,853.964,845.794,852.042,49364.0
2020-12-24,850.6,853.964,845.794,852.042,49364.0
2020-12-25,850.6,853.964,845.794,852.042,49364.0
2020-12-26,850.6,853.964,845.794,852.042,49364.0
2020-12-27,850.6,853.964,845.794,852.042,49364.0
2020-12-28,857.328,871.745,853.484,868.862,48772.0
2020-12-29,875.59,879.434,865.978,872.706,56179.0
2020-12-30,874.628,877.512,869.823,870.303,57625.0
2020-12-31,874.628,877.512,869.823,870.303,57625.0
2021-01-01,874.628,877.512,869.823,870.303,57625.0
2021-01-02,874.628,877.512,869.823,870.303,57625.0
2021-01-03,874.628,877.512,869.823,870.303,57625.0
2021-01-04,876.551,898.657,876.07,895.773,94631.0
2021-01-05,895.773,896.734,877.031,878.953,72330.0
2021-01-06,879.434,880.395,848.678,849.639,82829.0
2021-01-07,849.639,855.406,831.378,831.858,146511.0
2021-01-08,835.703,837.625,829.455,835.703,155793.0
2021-01-09,835.703,837.625,829.455,835.703,155793.0
2021-01-10,835.703,837.625,829.455,835.703,155793.0
2021-01-11,836.183,840.028,824.65,826.572,140803.0
2021-01-12,828.975,832.819,813.597,815.519,77231.0
2021-01-13,830.416,830.416,815.038,823.689,194783.0
2021-01-14,823.689,824.169,813.116,815.519,179618.0
2021-01-15,813.116,815.999,797.738,803.024,120729.0
2021-01-16,813.116,815.999,797.738,803.024,120729.0
2021-01-17,813.116,815.999,797.738,803.024,120729.0
2021-01-18,802.063,816.961,802.063,813.597,100464.0
2021-01-19,814.558,826.572,810.233,824.65,67328.0
2021-01-20,827.052,834.741,823.689,830.416,78511.0
2021-01-21,836.183,839.547,821.766,827.052,63793.0
2021-01-22,823.208,827.052,806.869,812.155,60258.0
2021-01-23,823.208,827.052,806.869,812.155,60258.0
2021-01-24,823.208,827.052,806.869,812.155,60258.0
2021-01-25,815.038,820.325,800.621,801.583,67966.0
2021-01-26,799.18,802.063,788.607,791.971,41420.0
2021-01-27,790.53,790.53,754.968,775.151,157031.0
2021-01-28,766.021,780.438,745.356,770.826,150810.0
2021-01-29,764.098,773.71,759.293,766.021,59007.0
2021-01-30,764.098,773.71,759.293,766.021,59007.0
2021-01-31,764.098,773.71,759.293,766.021,59007.0
2021-02-01,770.826,782.36,770.826,778.996,76063.0
2021-02-02,791.491,822.247,791.491,806.388,151964.0
2021-02-03,813.116,820.805,806.388,810.713,92872.0
2021-02-04,810.713,821.286,803.985,821.286,82780.0
2021-02-05,821.766,833.3,814.558,832.339,58187.0
2021-02-06,821.766,833.3,814.558,832.339,58187.0
2021-02-07,821.766,833.3,814.558,832.339,58187.0
2021-02-08,836.664,837.625,822.727,832.339,52240.0
2021-02-09,829.455,840.989,822.727,840.989,52865.0
2021-02-10,821.766,826.091,765.06,782.84,238572.0
2021-02-11,782.84,806.388,778.515,779.957,137615.0
2021-02-12,779.957,798.699,768.904,776.593,108236.0
2021-02-13,779.957,798.699,768.904,776.593,108236.0
2021-02-14,779.957,798.699,768.904,776.593,108236.0
2021-02-15,776.593,783.321,772.268,783.321,90392.0
2021-02-16,783.321,797.257,781.879,784.763,101513.0
2021-02-17,786.204,788.127,767.462,767.943,102430.0
2021-02-18,764.098,772.749,757.371,758.332,82078.0
2021-02-19,758.332,760.254,748.72,753.526,85312.0
2021-02-20,758.332,760.254,748.72,753.526,85312.0
2021-02-21,758.332,760.254,748.72,753.526,85312.0
2021-02-22,749.681,766.501,748.72,756.409,103499.0
2021-02-23,757.371,759.293,714.6,727.575,142328.0
2021-02-24,730.459,746.798,721.328,725.653,84350.0
2021-02-25,727.575,733.342,721.328,724.212,172320.0
2021-02-26,715.561,722.289,709.314,719.886,114347.0
2021-02-27,715.561,722.289,709.314,719.886,114347.0
2021-02-28,715.561,722.289,709.314,719.886,114347.0
2021-03-01,730.459,736.706,720.367,729.978,76262.0
2021-03-02,730.459,736.706,725.173,728.537,186404.0
2021-03-03,730.459,731.901,706.431,711.717,124912.0
2021-03-04,704.989,706.431,688.65,699.703,92462.0
2021-03-05,697.78,698.261,686.727,691.053,113323.0
2021-03-06,697.78,698.261,686.727,691.053,113323.0
2021-03-07,697.78,698.261,686.727,691.053,113323.0
2021-03-08,705.469,713.159,692.014,710.275,147293.0
2021-03-09,711.236,735.745,711.236,731.901,111430.0
2021-03-10,735.265,743.434,728.537,738.148,84269.0
2021-03-11,738.148,763.137,737.187,749.681,100503.0
2021-03-12,749.201,749.201,737.187,742.473,57691.0
2021-03-13,749.201,749.201,737.187,742.473,57691.0
2021-03-14,749.201,749.201,737.187,742.473,57691.0
2021-03-15,744.395,756.409,742.473,752.565,108465.0
2021-03-16,756.409,766.501,753.526,764.579,87043.0
2021-03-17,764.579,765.54,744.876,747.759,109549.0
2021-03-18,750.162,750.643,727.575,731.901,109571.0
2021-03-19,725.653,752.565,724.692,749.201,574045.0
2021-03-20,725.653,752.565,724.692,749.201,574045.0
2021-03-21,725.653,752.565,724.692,749.201,574045.0
2021-03-22,748.72,760.734,738.148,759.773,71523.0
2021-03-23,755.448,757.371,747.279,754.487,74160.0
2021-03-24,754.007,756.89,747.279,754.487,80398.0
2021-03-25,757.398,757.398,741.872,746.239,75298.0
2021-03-26,749.15,754.002,746.239,752.546,69004.0
2021-03-27,749.15,754.002,746.239,752.546,69004.0
2021-03-28,749.15,754.002,746.239,752.546,69004.0
2021-03-29,755.943,757.398,744.298,749.15,75001.0
2021-03-30,752.546,762.735,748.179,757.883,78123.0
2021-03-31,758.854,770.984,758.854,762.25,91795.0
2021-04-01,758.854,770.984,758.854,762.25,91795.0
2021-04-02,758.854,770.984,758.854,762.25,91795.0
2021-04-03,758.854,770.984,758.854,762.25,91795.0
2021-04-04,758.854,770.984,758.854,762.25,91795.0
2021-04-05,758.854,770.984,758.854,762.25,91795.0
2021-04-06,772.051,786.219,767.782,783.89,111488.0
2021-04-07,787.772,787.772,777.68,777.68,94580.0
2021-04-08,778.65,786.219,778.262,778.262,102934.0
2021-04-09,780.979,788.16,775.351,786.413,78041.0
2021-04-10,780.979,788.16,775.351,786.413,78041.0
2021-04-11,780.979,788.16,775.351,786.413,78041.0
2021-04-12,788.742,788.936,771.275,771.857,60750.0
2021-04-13,772.051,786.025,770.887,782.143,128438.0
2021-04-14,785.637,800.387,780.203,780.203,73765.0
2021-04-15,781.949,783.308,773.022,775.933,67416.0
2021-04-16,775.157,777.874,771.469,775.351,46048.0
2021-04-17,775.157,777.874,771.469,775.351,46048.0
2021-04-18,775.157,777.874,771.469,775.351,46048.0
2021-04-19,777.097,785.637,773.992,778.65,78951.0
2021-04-20,775.545,778.65,767.587,772.828,84107.0
2021-04-21,776.321,781.949,766.617,781.561,91434.0
2021-04-22,784.278,796.311,780.203,782.143,87135.0
2021-04-23,782.143,786.025,768.946,771.469,69641.0
2021-04-24,782.143,786.025,768.946,771.469,69641.0
2021-04-25,782.143,786.025,768.946,771.469,69641.0
2021-04-26,772.051,776.903,766.617,771.275,76966.0
2021-04-27,771.275,782.338,770.693,772.051,105977.0
2021-04-28,772.051,788.936,768.752,785.443,66574.0
2021-04-29,786.219,798.252,784.861,793.4,144157.0
2021-04-30,786.219,798.252,784.861,793.4,144157.0
2021-05-01,786.219,798.252,784.861,793.4,144157.0
2021-05-02,786.219,798.252,784.861,793.4,144157.0
2021-05-03,795.729,814.749,793.788,806.403,83430.0
2021-05-04,806.403,806.403,770.305,770.305,106851.0
2021-05-05,772.245,781.561,767.976,775.351,90841.0
2021-05-06,776.127,781.173,767.782,768.558,81318.0
2021-05-07,774.186,796.311,772.051,796.311,86464.0
2021-05-08,774.186,796.311,772.051,796.311,86464.0
2021-05-09,774.186,796.311,772.051,796.311,86464.0
2021-05-10,796.311,798.252,786.413,792.818,81897.0
2021-05-11,787.966,787.966,732.265,740.804,185975.0
2021-05-12,743.327,745.656,720.426,727.995,137955.0
2021-05-13,743.327,745.656,720.426,727.995,137955.0
2021-05-14,743.327,745.656,720.426,727.995,137955.0
2021-05-15,743.327,745.656,720.426,727.995,137955.0
2021-05-16,743.327,745.656,720.426,727.995,137955.0
2021-05-17,743.327,753.226,731.1,749.732,127562.0
2021-05-18,752.643,761.183,747.209,751.091,99762.0
2021-05-19,745.268,759.824,710.722,747.403,159086.0
2021-05-20,748.568,769.14,748.568,765.453,128014.0
2021-05-21,770.499,793.4,770.499,787.578,107481.0
2021-05-22,770.499,793.4,770.499,787.578,107481.0
2021-05-23,770.499,793.4,770.499,787.578,107481.0
2021-05-24,770.499,793.4,770.499,787.578,107481.0
2021-05-25,792.818,809.897,791.847,798.64,78538.0
2021-05-26,801.357,811.45,795.923,801.551,55024.0
2021-05-27,800.581,806.598,792.43,795.729,87011.0
2021-05-28,793.012,806.598,790.295,802.522,51393.0
2021-05-29,793.012,806.598,790.295,802.522,51393.0
2021-05-30,793.012,806.598,790.295,802.522,51393.0
2021-05-31,803.298,813.39,800.581,801.94,30250.0
2021-06-01,803.298,818.436,800.775,806.403,72149.0
2021-06-02,804.463,807.568,788.354,790.101,44849.0
2021-06-03,791.653,792.818,770.499,775.157,56745.0
2021-06-04,776.321,780.397,770.305,780.203,52405.0
2021-06-05,776.321,780.397,770.305,780.203,52405.0
2021-06-06,776.321,780.397,770.305,780.203,52405.0
2021-06-07,780.203,780.591,763.706,764.87,54648.0
2021-06-08,763.318,770.499,754.584,762.347,51373.0
2021-06-09,760.989,768.752,758.078,762.153,36511.0
2021-06-10,763.706,768.752,753.808,757.495,50192.0
2021-06-11,763.318,767.199,754.196,755.943,71727.0
2021-06-12,763.318,767.199,754.196,755.943,71727.0
2021-06-13,763.318,767.199,754.196,755.943,71727.0
2021-06-14,758.854,775.545,758.854,770.499,68103.0
2021-06-15,773.216,773.41,767.393,768.17,36066.0
2021-06-16,768.17,772.245,763.124,771.275,43333.0
2021-06-17,764.676,768.752,754.196,757.301,60694.0
2021-06-18,759.436,768.946,750.508,753.226,65799.0
2021-06-19,759.436,768.946,750.508,753.226,65799.0
2021-06-20,759.436,768.946,750.508,753.226,65799.0
2021-06-21,749.732,754.778,741.387,754.584,42887.0
2021-06-22,755.554,763.9,752.061,763.124,39565.0
2021-06-23,765.064,766.035,757.883,761.571,51328.0
2021-06-24,762.541,784.861,761.765,783.114,93933.0
2021-06-25,783.114,789.324,776.709,780.979,38647.0
2021-06-26,783.114,789.324,776.709,780.979,38647.0
2021-06-27,783.114,789.324,776.709,780.979,38647.0
2021-06-28,777.291,783.308,775.157,780.009,54941.0
2021-06-29,779.815,781.367,768.17,769.334,67197.0
2021-06-30,769.334,789.324,749.732,763.9,184134.0
2021-07-01,763.9,765.841,748.762,765.258,80689.0
2021-07-02,765.258,775.933,764.288,771.081,44708.0
2021-07-03,765.258,775.933,764.288,771.081,44708.0
2021-07-04,765.258,775.933,764.288,771.081,44708.0
2021-07-05,771.469,773.604,764.87,773.604,38309.0
2021-07-06,771.081,783.89,770.11,780.397,41423.0
2021-07-07,783.696,798.64,779.62,795.923,91343.0
2021-07-08,795.923,796.894,779.426,781.173,55800.0
2021-07-09,788.936,791.653,781.949,789.713,47468.0
2021-07-10,788.936,791.653,781.949,789.713,47468.0
2021-07-11,788.936,791.653,781.949,789.713,47468.0
2021-07-12,788.936,807.18,788.742,804.075,56149.0
2021-07-13,807.762,832.992,803.686,832.992,78585.0
2021-07-14,831.634,840.562,824.453,836.292,63084.0
2021-07-15,833.187,845.996,825.423,825.617,57422.0
2021-07-16,828.14,833.575,817.272,819.019,47812.0
2021-07-17,828.14,833.575,817.272,819.019,47812.0
2021-07-18,828.14,833.575,817.272,819.019,47812.0
2021-07-19,818.242,820.765,802.91,814.749,40001.0
2021-07-20,821.348,821.348,804.657,810.479,36413.0
2021-07-21,812.614,827.364,812.42,824.841,58343.0
2021-07-22,826.394,844.637,823.677,844.637,46446.0
2021-07-23,846.19,852.012,833.575,835.71,38336.0
2021-07-24,846.19,852.012,833.575,835.71,38336.0
2021-07-25,846.19,852.012,833.575,835.71,38336.0
2021-07-26,834.933,842.114,831.246,833.963,25532.0
2021-07-27,833.963,847.354,823.288,836.098,79742.0
2021-07-28,836.486,857.835,834.157,847.743,93678.0
2021-07-29,848.907,854.147,840.756,843.279,92252.0
2021-07-30,841.338,854.341,836.292,845.802,76755.0
2021-07-31,841.338,854.341,836.292,845.802,76755.0
2021-08-01,841.338,854.341,836.292,845.802,76755.0
2021-08-02,838.427,849.683,828.529,832.216,71527.0
2021-08-03,831.246,834.351,814.943,815.913,85654.0
2021-08-04,820.96,822.706,810.091,812.032,61603.0
2021-08-05,814.361,820.571,811.644,812.226,46481.0
2021-08-06,814.943,816.302,804.851,804.851,50895.0
2021-08-07,814.943,816.302,804.851,804.851,50895.0
2021-08-08,814.943,816.302,804.851,804.851,50895.0
2021-08-09,804.657,813.973,804.657,807.762,73486.0
2021-08-10,807.762,826.2,807.762,810.673,64768.0
2021-08-11,811.644,831.052,810.091,823.677,68219.0
2021-08-12,823.677,828.529,817.272,823.483,36147.0
2021-08-13,831.052,856.864,812.42,855.506,94855.0
2021-08-14,831.052,856.864,812.42,855.506,94855.0
2021-08-15,831.052,856.864,812.42,855.506,94855.0
2021-08-16,846.384,852.595,827.946,838.621,101014.0
2021-08-17,837.65,845.802,827.17,827.752,91068.0
2021-08-18,829.887,842.114,829.499,838.427,46939.0
2021-08-19,838.233,855.506,824.841,844.249,95317.0
2021-08-20,844.249,846.772,816.496,818.242,67104.0
2021-08-21,844.249,846.772,816.496,818.242,67104.0
2021-08-22,844.249,846.772,816.496,818.242,67104.0
2021-08-23,821.348,824.647,814.167,822.706,53299.0
2021-08-24,823.483,826.976,817.466,823.288,37313.0
2021-08-25,815.137,828.14,812.226,814.555,50374.0
2021-08-26,814.167,823.483,811.061,819.407,36414.0
2021-08-27,816.69,827.364,816.69,827.364,39875.0
2021-08-28,816.69,827.364,816.69,827.364,39875.0
2021-08-29,816.69,827.364,816.69,827.364,39875.0
2021-08-30,828.335,833.381,827.364,832.798,24256.0
2021-08-31,834.351,841.726,830.469,833.381,70934.0
2021-09-01,835.516,850.848,832.41,848.325,87865.0
2021-09-02,849.683,860.746,845.608,855.506,94703.0
2021-09-03,856.088,859.97,832.604,838.621,31858.0
2021-09-04,856.088,859.97,832.604,838.621,31858.0
2021-09-05,856.088,859.97,832.604,838.621,31858.0
2021-09-06,839.397,847.16,832.992,845.025,40886.0
2021-09-07,845.025,847.549,833.187,833.187,54770.0
2021-09-08,831.634,832.798,812.614,812.614,33039.0
2021-09-09,812.614,814.361,803.88,810.285,36836.0
2021-09-10,812.032,821.154,808.927,816.302,35297.0
2021-09-11,812.032,821.154,808.927,816.302,35297.0
2021-09-12,812.032,821.154,808.927,816.302,35297.0
2021-09-13,816.108,819.989,810.091,815.525,72560.0
2021-09-14,814.943,816.69,802.91,804.075,42870.0
2021-09-15,805.433,807.956,765.647,776.321,76267.0
2021-09-16,776.903,785.637,774.768,784.084,50240.0
2021-09-17,784.861,798.834,781.561,784.084,67569.0
2021-09-18,784.861,798.834,781.561,784.084,67569.0
2021-09-19,784.861,798.834,781.561,784.084,67569.0
2021-09-20,776.321,780.009,753.42,761.959,49764.0
2021-09-21,762.153,775.157,758.66,774.186,34725.0
2021-09-22,780.009,790.295,775.351,788.936,59391.0
