,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity,NOVOB DC Equity
2020-07-01,204.019,205.724,202.267,205.061,5539704.0
2020-07-02,206.457,208.186,204.043,208.186,5232308.0
2020-07-03,208.422,209.464,206.079,206.718,2408784.0
2020-07-04,208.422,209.464,206.079,206.718,2408784.0
2020-07-05,208.422,209.464,206.079,206.718,2408784.0
2020-07-06,206.907,207.594,204.54,206.67,3829350.0
2020-07-07,205.013,205.534,201.794,203.972,5528240.0
2020-07-08,204.54,206.244,203.309,205.25,4239072.0
2020-07-09,205.937,206.339,204.019,204.919,3009644.0
2020-07-10,203.782,206.102,202.433,204.469,3913536.0
2020-07-11,203.782,206.102,202.433,204.469,3913536.0
2020-07-12,203.782,206.102,202.433,204.469,3913536.0
2020-07-13,203.593,205.724,201.983,205.724,4099490.0
2020-07-14,203.593,204.682,199.71,201.06,5758386.0
2020-07-15,203.119,205.179,201.06,205.179,4515312.0
2020-07-16,204.374,204.658,202.149,203.617,3786722.0
2020-07-17,203.119,206.552,202.646,206.15,3884074.0
2020-07-18,203.119,206.552,202.646,206.15,3884074.0
2020-07-19,203.119,206.552,202.646,206.15,3884074.0
2020-07-20,207.475,212.376,206.741,212.115,5607346.0
2020-07-21,211.902,213.299,210.648,211.168,4568762.0
2020-07-22,211.334,211.334,207.996,208.209,3389930.0
2020-07-23,208.138,209.038,204.8,204.8,3649880.0
2020-07-24,202.646,203.877,200.468,200.918,4386904.0
2020-07-25,202.646,203.877,200.468,200.918,4386904.0
2020-07-26,202.646,203.877,200.468,200.918,4386904.0
2020-07-27,200.705,202.338,199.639,202.196,2962722.0
2020-07-28,202.03,204.019,201.202,203.64,3146894.0
2020-07-29,202.646,203.782,199.687,199.687,3998308.0
2020-07-30,199.947,202.551,198.385,199.663,4632164.0
2020-07-31,198.077,200.87,197.106,197.39,5270806.0
2020-08-01,198.077,200.87,197.106,197.39,5270806.0
2020-08-02,198.077,200.87,197.106,197.39,5270806.0
2020-08-03,193.319,197.982,192.963,196.301,6872682.0
2020-08-04,195.165,195.946,193.058,194.242,5382214.0
2020-08-05,192.585,194.597,192.466,193.082,4756792.0
2020-08-06,194.384,196.514,189.507,189.578,7815990.0
2020-08-07,189.483,194.242,189.483,192.585,6822750.0
2020-08-08,189.483,194.242,189.483,192.585,6822750.0
2020-08-09,189.483,194.242,189.483,192.585,6822750.0
2020-08-10,193.2,194.952,191.022,193.508,4470584.0
2020-08-11,195.094,197.864,194.052,197.438,5088246.0
2020-08-12,196.775,202.22,195.591,202.22,5331850.0
2020-08-13,200.468,201.178,198.527,199.616,4071982.0
2020-08-14,199.258,200.618,197.874,198.137,3329856.0
2020-08-15,199.258,200.618,197.874,198.137,3329856.0
2020-08-16,199.258,200.618,197.874,198.137,3329856.0
2020-08-17,198.614,201.286,198.089,201.286,3193958.0
2020-08-18,199.926,200.355,197.612,198.614,4169008.0
2020-08-19,198.494,201.334,197.707,199.64,3821330.0
2020-08-20,199.592,200.88,198.041,198.972,3024392.0
2020-08-21,199.234,202.073,199.139,199.52,3112586.0
2020-08-22,199.234,202.073,199.139,199.52,3112586.0
2020-08-23,199.234,202.073,199.139,199.52,3112586.0
2020-08-24,201.095,202.288,198.614,198.614,3837578.0
2020-08-25,197.158,200.737,196.586,200.045,3441504.0
2020-08-26,199.449,200.928,198.852,199.377,2846888.0
2020-08-27,200.045,201.429,198.685,199.52,3423560.0
2020-08-28,199.473,199.544,196.634,197.254,3275620.0
2020-08-29,199.473,199.544,196.634,197.254,3275620.0
2020-08-30,199.473,199.544,196.634,197.254,3275620.0
2020-08-31,195.87,197.254,195.083,197.135,9964674.0
2020-09-01,197.803,199.711,196.467,196.467,4665776.0
2020-09-02,197.421,198.876,195.846,197.516,4433766.0
2020-09-03,199.807,200.833,197.516,197.516,4314524.0
2020-09-04,194.725,197.469,193.389,195.107,5141382.0
2020-09-05,194.725,197.469,193.389,195.107,5141382.0
2020-09-06,194.725,197.469,193.389,195.107,5141382.0
2020-09-07,195.417,198.447,195.417,197.445,2912138.0
2020-09-08,198.017,198.351,194.725,195.942,3332662.0
2020-09-09,196.586,201.31,196.586,200.26,4133896.0
2020-09-10,200.021,200.642,198.113,198.113,3346528.0
2020-09-11,198.638,201.047,198.423,199.544,2802818.0
2020-09-12,198.638,201.047,198.423,199.544,2802818.0
2020-09-13,198.638,201.047,198.423,199.544,2802818.0
2020-09-14,199.544,200.165,198.327,200.165,2814028.0
2020-09-15,200.451,205.509,199.997,204.173,3996994.0
2020-09-16,204.912,206.057,203.552,205.318,3987960.0
2020-09-17,205.485,208.419,203.672,207.632,5157050.0
2020-09-18,208.801,208.944,207.155,207.56,6909380.0
2020-09-19,208.801,208.944,207.155,207.56,6909380.0
2020-09-20,208.801,208.944,207.155,207.56,6909380.0
2020-09-21,207.56,209.612,205.318,207.536,4362546.0
2020-09-22,208.3,210.614,206.32,208.61,3702344.0
2020-09-23,208.968,212.57,207.99,212.57,5014156.0
2020-09-24,210.256,211.163,207.727,208.658,4792014.0
2020-09-25,207.894,209.66,206.2,209.66,3124942.0
2020-09-26,207.894,209.66,206.2,209.66,3124942.0
2020-09-27,207.894,209.66,206.2,209.66,3124942.0
2020-09-28,210.853,211.807,209.254,210.996,4426464.0
2020-09-29,210.9,213.286,209.373,211.998,4083840.0
2020-09-30,211.449,212.761,209.636,209.636,5488722.0
2020-10-01,210.519,212.57,210.018,210.018,3745912.0
2020-10-02,209.278,210.256,207.656,208.276,4015646.0
2020-10-03,209.278,210.256,207.656,208.276,4015646.0
2020-10-04,209.278,210.256,207.656,208.276,4015646.0
2020-10-05,208.801,210.9,208.515,210.9,2996310.0
2020-10-06,210.471,210.471,208.634,209.206,3219776.0
2020-10-07,209.922,211.616,206.344,207.202,3628318.0
2020-10-08,207.799,210.185,207.536,209.636,3426212.0
2020-10-09,214.718,219.107,214.026,216.531,7189906.0
2020-10-10,214.718,219.107,214.026,216.531,7189906.0
2020-10-11,214.718,219.107,214.026,216.531,7189906.0
2020-10-12,217.103,222.066,215.887,221.565,4832926.0
2020-10-13,221.398,223.259,219.489,222.328,3661054.0
2020-10-14,221.398,222.185,217.604,218.296,5445646.0
2020-10-15,216.817,216.936,212.976,213.358,4271994.0
2020-10-16,213.906,216.125,212.714,215.72,3606464.0
2020-10-17,213.906,216.125,212.714,215.72,3606464.0
2020-10-18,213.906,216.125,212.714,215.72,3606464.0
2020-10-19,216.411,216.936,214.885,215.266,2585708.0
2020-10-20,215.219,218.01,214.598,215.195,3586162.0
2020-10-21,214.336,215.338,212.976,212.976,4760204.0
2020-10-22,212.809,214.384,211.33,211.902,4948980.0
2020-10-23,212.093,213.835,211.95,212.451,3116024.0
2020-10-24,212.093,213.835,211.95,212.451,3116024.0
2020-10-25,212.093,213.835,211.95,212.451,3116024.0
2020-10-26,210.137,212.451,209.302,209.445,3081184.0
2020-10-27,209.827,210.566,205.532,205.532,4958868.0
2020-10-28,204.029,206.582,200.475,201.119,5141380.0
2020-10-29,203.004,205.222,201.071,202.813,5261312.0
2020-10-30,199.926,201.119,195.894,195.894,6934340.0
2020-10-31,199.926,201.119,195.894,195.894,6934340.0
2020-11-01,199.926,201.119,195.894,195.894,6934340.0
2020-11-02,196.109,199.64,194.152,198.828,5101072.0
2020-11-03,200.188,200.284,197.826,198.948,18610738.0
2020-11-04,202.789,211.521,202.097,211.521,21244808.0
2020-11-05,214.718,216.268,213.0,215.529,6505466.0
2020-11-06,216.626,219.728,212.141,212.499,6804662.0
2020-11-07,216.626,219.728,212.141,212.499,6804662.0
2020-11-08,216.626,219.728,212.141,212.499,6804662.0
2020-11-09,212.976,213.739,199.926,205.127,9948344.0
2020-11-10,205.103,207.179,200.666,201.167,6905504.0
2020-11-11,201.095,205.914,200.809,203.767,5206282.0
2020-11-12,204.268,207.823,203.743,205.365,5224604.0
2020-11-13,205.365,205.938,203.982,204.697,3892388.0
2020-11-14,205.365,205.938,203.982,204.697,3892388.0
2020-11-15,205.365,205.938,203.982,204.697,3892388.0
2020-11-16,205.342,205.342,200.642,201.978,5369756.0
2020-11-17,202.025,204.721,200.045,200.809,6128782.0
2020-11-18,198.065,203.576,198.017,200.499,5270250.0
2020-11-19,200.403,202.956,200.141,201.334,5136374.0
2020-11-20,200.403,203.695,200.403,203.695,4656492.0
2020-11-21,200.403,203.695,200.403,203.695,4656492.0
2020-11-22,200.403,203.695,200.403,203.695,4656492.0
2020-11-23,202.431,202.55,199.83,201.071,4918232.0
2020-11-24,201.238,201.524,196.777,196.968,5910218.0
2020-11-25,197.302,198.995,196.252,196.3,5177752.0
2020-11-26,197.636,199.043,197.158,197.898,2304730.0
2020-11-27,197.063,200.045,196.61,200.045,3737516.0
2020-11-28,197.063,200.045,196.61,200.045,3737516.0
2020-11-29,197.063,200.045,196.61,200.045,3737516.0
2020-11-30,201.214,203.194,200.236,200.26,11039750.0
2020-12-01,200.355,200.379,197.182,198.972,4570302.0
2020-12-02,198.972,200.713,197.707,200.713,4413942.0
2020-12-03,200.165,200.976,196.896,196.991,5498830.0
2020-12-04,197.826,199.258,197.015,198.065,4879786.0
2020-12-05,197.826,199.258,197.015,198.065,4879786.0
2020-12-06,197.826,199.258,197.015,198.065,4879786.0
2020-12-07,200.284,201.906,199.663,199.926,4702176.0
2020-12-08,200.26,201.143,197.755,201.143,3689526.0
2020-12-09,201.62,207.417,199.83,206.105,7081916.0
2020-12-10,206.582,207.441,203.051,203.051,6184006.0
2020-12-11,203.027,205.031,202.336,203.361,4627674.0
2020-12-12,203.027,205.031,202.336,203.361,4627674.0
2020-12-13,203.027,205.031,202.336,203.361,4627674.0
2020-12-14,204.268,204.459,202.455,203.6,3682916.0
2020-12-15,203.528,204.459,200.594,202.383,4575632.0
2020-12-16,203.385,211.473,201.644,210.9,8777356.0
2020-12-17,212.308,213.143,208.109,208.729,6649248.0
2020-12-18,208.729,213.0,207.799,213.0,8794994.0
2020-12-19,208.729,213.0,207.799,213.0,8794994.0
2020-12-20,208.729,213.0,207.799,213.0,8794994.0
2020-12-21,215.338,215.457,208.037,208.586,5096352.0
2020-12-22,208.586,209.564,205.556,206.129,3634272.0
2020-12-23,206.2,206.391,202.407,203.266,2949180.0
2020-12-24,206.2,206.391,202.407,203.266,2949180.0
2020-12-25,206.2,206.391,202.407,203.266,2949180.0
2020-12-26,206.2,206.391,202.407,203.266,2949180.0
2020-12-27,206.2,206.391,202.407,203.266,2949180.0
2020-12-28,204.888,207.56,203.672,205.676,2335300.0
2020-12-29,205.723,207.513,204.769,204.769,2740952.0
2020-12-30,205.175,206.606,203.576,203.576,3360400.0
2020-12-31,205.175,206.606,203.576,203.576,3360400.0
2021-01-01,205.175,206.606,203.576,203.576,3360400.0
2021-01-02,205.175,206.606,203.576,203.576,3360400.0
2021-01-03,205.175,206.606,203.576,203.576,3360400.0
2021-01-04,205.103,207.035,203.839,206.606,4743982.0
2021-01-05,207.202,207.202,202.288,202.288,4283594.0
2021-01-06,202.288,202.526,199.234,199.449,5732008.0
2021-01-07,199.449,202.789,199.353,201.381,5633408.0
2021-01-08,204.363,204.363,202.002,203.099,4242644.0
2021-01-09,204.363,204.363,202.002,203.099,4242644.0
2021-01-10,204.363,204.363,202.002,203.099,4242644.0
2021-01-11,202.86,206.582,201.668,205.413,4771412.0
2021-01-12,205.986,207.322,203.266,203.266,3900832.0
2021-01-13,202.789,206.773,201.596,206.582,4614186.0
2021-01-14,205.986,208.825,205.556,208.634,3954142.0
2021-01-15,208.419,212.332,208.133,211.211,4945284.0
2021-01-16,208.419,212.332,208.133,211.211,4945284.0
2021-01-17,208.419,212.332,208.133,211.211,4945284.0
2021-01-18,211.211,211.879,209.469,209.588,2478702.0
2021-01-19,210.662,215.028,210.399,214.145,4812242.0
2021-01-20,212.069,213.119,211.211,211.616,3667142.0
2021-01-21,213.119,213.835,211.378,211.783,4151020.0
2021-01-22,211.855,213.238,210.018,212.093,3599530.0
2021-01-23,211.855,213.238,210.018,212.093,3599530.0
2021-01-24,211.855,213.238,210.018,212.093,3599530.0
2021-01-25,213.358,214.551,211.64,214.551,3069546.0
2021-01-26,210.376,217.151,210.185,213.811,5267614.0
2021-01-27,214.193,214.98,207.322,208.872,5410738.0
2021-01-28,206.081,210.399,204.363,208.3,5751218.0
2021-01-29,205.175,206.344,202.98,202.98,7117446.0
2021-01-30,205.175,206.344,202.98,202.98,7117446.0
2021-01-31,205.175,206.344,202.98,202.98,7117446.0
2021-02-01,206.153,208.371,204.912,206.94,4015576.0
2021-02-02,206.94,210.566,205.819,208.992,4686726.0
2021-02-03,213.477,219.394,212.308,214.718,9053602.0
2021-02-04,215.075,217.032,211.998,212.165,5817442.0
2021-02-05,212.189,213.262,209.039,210.137,4251458.0
2021-02-06,212.189,213.262,209.039,210.137,4251458.0
2021-02-07,212.189,213.262,209.039,210.137,4251458.0
2021-02-08,211.473,211.473,208.61,208.61,4636516.0
2021-02-09,208.61,210.853,208.157,208.992,4538948.0
2021-02-10,207.632,210.089,206.272,206.988,3566122.0
2021-02-11,209.588,215.386,208.515,214.527,5709742.0
2021-02-12,215.791,219.489,215.672,219.489,5453616.0
2021-02-13,215.791,219.489,215.672,219.489,5453616.0
2021-02-14,215.791,219.489,215.672,219.489,5453616.0
2021-02-15,221.374,221.469,219.418,221.04,3044560.0
2021-02-16,221.159,221.183,218.058,219.06,3108358.0
2021-02-17,219.06,222.4,217.008,222.4,4640292.0
2021-02-18,222.352,222.614,218.63,219.489,3731424.0
2021-02-19,219.489,220.563,215.075,217.223,5528866.0
2021-02-20,219.489,220.563,215.075,217.223,5528866.0
2021-02-21,219.489,220.563,215.075,217.223,5528866.0
2021-02-22,217.151,217.366,213.095,213.191,3563400.0
2021-02-23,214.718,214.718,208.037,208.61,4875262.0
2021-02-24,207.56,211.712,206.678,210.638,3910288.0
2021-02-25,210.686,212.308,210.423,211.354,3417538.0
2021-02-26,211.378,214.384,208.228,208.968,5693784.0
2021-02-27,211.378,214.384,208.228,208.968,5693784.0
2021-02-28,211.378,214.384,208.228,208.968,5693784.0
2021-03-01,210.423,214.956,209.779,214.026,4279028.0
2021-03-02,215.171,216.745,213.334,213.906,3586258.0
2021-03-03,213.906,214.217,208.777,209.421,3895572.0
2021-03-04,210.543,210.805,205.914,207.441,5441006.0
2021-03-05,205.175,206.391,203.791,203.791,5358590.0
2021-03-06,205.175,206.391,203.791,203.791,5358590.0
2021-03-07,205.175,206.391,203.791,203.791,5358590.0
2021-03-08,207.441,208.538,204.077,207.918,3288098.0
2021-03-09,207.012,212.618,206.129,211.067,3429290.0
2021-03-10,210.805,215.481,210.185,214.36,3488976.0
2021-03-11,212.952,214.885,212.117,212.737,3418074.0
2021-03-12,212.308,212.928,209.803,209.803,3399718.0
2021-03-13,212.308,212.928,209.803,209.803,3399718.0
2021-03-14,212.308,212.928,209.803,209.803,3399718.0
2021-03-15,210.805,213.453,210.447,213.119,3326394.0
2021-03-16,213.763,216.912,213.119,216.221,3949132.0
2021-03-17,216.173,216.173,211.807,212.809,3602672.0
2021-03-18,212.881,213.334,209.922,212.165,5405702.0
2021-03-19,211.163,212.809,209.612,210.28,7898250.0
2021-03-20,211.163,212.809,209.612,210.28,7898250.0
2021-03-21,211.163,212.809,209.612,210.28,7898250.0
2021-03-22,209.946,212.594,209.541,211.473,4045692.0
2021-03-23,210.28,210.781,205.27,206.01,6750146.0
2021-03-24,203.982,205.962,201.405,201.405,7366534.0
2021-03-25,200.952,203.457,200.904,203.004,6091452.0
2021-03-26,203.705,205.931,203.27,204.915,4711828.0
2021-03-27,203.705,205.931,203.27,204.915,4711828.0
2021-03-28,203.705,205.931,203.27,204.915,4711828.0
2021-03-29,207.43,209.075,205.979,208.785,4169566.0
2021-03-30,209.511,209.511,207.769,208.374,3211824.0
2021-03-31,208.519,211.833,207.914,207.914,5589272.0
2021-04-01,208.519,211.833,207.914,207.914,5589272.0
2021-04-02,208.519,211.833,207.914,207.914,5589272.0
2021-04-03,208.519,211.833,207.914,207.914,5589272.0
2021-04-04,208.519,211.833,207.914,207.914,5589272.0
2021-04-05,208.519,211.833,207.914,207.914,5589272.0
2021-04-06,204.334,208.277,204.165,207.842,5277080.0
2021-04-07,207.769,207.769,205.761,206.245,4219814.0
2021-04-08,205.664,210.14,205.664,209.486,3806110.0
2021-04-09,209.486,212.68,208.446,211.954,3964070.0
2021-04-10,209.486,212.68,208.446,211.954,3964070.0
2021-04-11,209.486,212.68,208.446,211.954,3964070.0
2021-04-12,212.462,212.534,209.535,210.164,2554206.0
2021-04-13,211.639,213.623,210.502,213.091,3995338.0
2021-04-14,214.083,215.728,212.244,212.244,4293024.0
2021-04-15,211.954,216.211,210.696,216.018,4365866.0
2021-04-16,215.945,217.348,215.002,217.348,4367894.0
2021-04-17,215.945,217.348,215.002,217.348,4367894.0
2021-04-18,215.945,217.348,215.002,217.348,4367894.0
2021-04-19,217.711,218.775,216.477,217.542,3569324.0
2021-04-20,217.542,219.163,217.058,217.711,4098036.0
2021-04-21,219.55,222.186,219.525,221.606,4821488.0
2021-04-22,221.582,224.242,221.243,222.186,4213486.0
2021-04-23,222.065,223.178,219.888,220.082,2951292.0
2021-04-24,222.065,223.178,219.888,220.082,2951292.0
2021-04-25,222.065,223.178,219.888,220.082,2951292.0
2021-04-26,220.735,221.63,218.703,219.743,2859414.0
2021-04-27,220.614,224.121,217.977,218.945,3994498.0
2021-04-28,218.775,221.194,217.276,220.324,3219388.0
2021-04-29,221.582,221.582,218.921,219.187,3077826.0
2021-04-30,221.582,221.582,218.921,219.187,3077826.0
2021-05-01,221.582,221.582,218.921,219.187,3077826.0
2021-05-02,221.582,221.582,218.921,219.187,3077826.0
2021-05-03,223.468,225.041,220.904,224.194,6110966.0
2021-05-04,224.581,225.96,220.662,221.412,4012808.0
2021-05-05,227.169,228.742,220.711,222.186,6285116.0
2021-05-06,221.557,223.952,219.671,220.42,3704384.0
2021-05-07,221.17,224.678,220.59,224.291,3152176.0
2021-05-08,221.17,224.678,220.59,224.291,3152176.0
2021-05-09,221.17,224.678,220.59,224.291,3152176.0
2021-05-10,223.589,227.024,222.549,226.299,14762736.0
2021-05-11,226.42,227.048,223.13,225.089,4312452.0
2021-05-12,227.387,231.741,226.565,231.669,4951646.0
2021-05-13,227.387,231.741,226.565,231.669,4951646.0
2021-05-14,227.387,231.741,226.565,231.669,4951646.0
2021-05-15,227.387,231.741,226.565,231.669,4951646.0
2021-05-16,227.387,231.741,226.565,231.669,4951646.0
2021-05-17,235.08,238.902,233.483,238.732,7600756.0
2021-05-18,238.031,238.466,233.725,234.959,4485110.0
2021-05-19,233.314,236.338,232.927,234.354,3070770.0
2021-05-20,234.354,238.587,234.354,238.031,3420640.0
2021-05-21,237.934,240.861,237.257,240.353,4405232.0
2021-05-22,237.934,240.861,237.257,240.353,4405232.0
2021-05-23,237.934,240.861,237.257,240.353,4405232.0
2021-05-24,237.934,240.861,237.257,240.353,4405232.0
2021-05-25,238.829,240.256,236.725,236.725,4391736.0
2021-05-26,235.273,238.103,235.176,236.217,3892884.0
2021-05-27,235.684,236.047,232.757,232.757,8739338.0
2021-05-28,230.653,234.983,230.024,233.507,4268832.0
2021-05-29,230.653,234.983,230.024,233.507,4268832.0
2021-05-30,230.653,234.983,230.024,233.507,4268832.0
2021-05-31,233.677,235.225,232.854,232.854,2887528.0
2021-06-01,233.798,236.241,232.322,232.975,3906320.0
2021-06-02,233.193,235.007,232.467,232.806,2912712.0
2021-06-03,233.169,235.612,232.032,235.612,2638768.0
2021-06-04,237.257,237.886,234.717,237.813,2468846.0
2021-06-05,237.257,237.886,234.717,237.813,2468846.0
2021-06-06,237.257,237.886,234.717,237.813,2468846.0
2021-06-07,241.659,241.901,238.2,240.716,5245100.0
2021-06-08,238.805,244.078,238.636,242.385,4479536.0
2021-06-09,242.143,246.11,241.055,245.239,3643868.0
2021-06-10,245.868,249.739,245.868,249.4,4378802.0
2021-06-11,251.577,251.626,248.723,250.029,3244346.0
2021-06-12,251.577,251.626,248.723,250.029,3244346.0
2021-06-13,251.577,251.626,248.723,250.029,3244346.0
2021-06-14,249.69,250.61,247.852,249.787,3200694.0
2021-06-15,250.61,252.497,249.158,251.335,3128106.0
2021-06-16,250.803,252.497,250.174,251.142,3294912.0
2021-06-17,246.739,249.884,244.707,249.11,4340262.0
2021-06-18,248.239,251.045,248.142,248.916,5995148.0
2021-06-19,248.239,251.045,248.142,248.916,5995148.0
2021-06-20,248.239,251.045,248.142,248.916,5995148.0
2021-06-21,248.191,250.223,247.513,249.787,2053102.0
2021-06-22,249.981,250.077,246.642,248.336,3174928.0
2021-06-23,248.433,249.303,245.965,246.933,1940230.0
2021-06-24,246.691,249.497,246.691,248.481,2718018.0
2021-06-25,248.481,248.481,246.255,247.223,2796808.0
2021-06-26,248.481,248.481,246.255,247.223,2796808.0
2021-06-27,248.481,248.481,246.255,247.223,2796808.0
2021-06-28,251.093,251.577,247.852,251.045,3194966.0
2021-06-29,249.642,254.238,249.497,252.448,3234664.0
2021-06-30,255.835,256.657,253.077,254.19,5343414.0
2021-07-01,254.287,256.899,253.609,255.883,3145008.0
2021-07-02,255.883,257.818,254.625,256.609,2928202.0
2021-07-03,255.883,257.818,254.625,256.609,2928202.0
2021-07-04,255.883,257.818,254.625,256.609,2928202.0
2021-07-05,257.189,257.818,254.674,255.448,1531092.0
2021-07-06,255.544,260.092,255.351,257.963,2549466.0
2021-07-07,259.415,262.366,258.254,261.882,3647882.0
2021-07-08,261.447,264.35,260.673,262.318,3827184.0
2021-07-09,262.801,265.511,258.689,263.479,4297584.0
2021-07-10,262.801,265.511,258.689,263.479,4297584.0
2021-07-11,262.801,265.511,258.689,263.479,4297584.0
2021-07-12,263.189,264.833,261.931,263.672,2974978.0
2021-07-13,263.672,264.592,261.544,264.059,2763808.0
2021-07-14,264.688,265.317,262.366,264.446,2832128.0
2021-07-15,264.64,267.736,263.721,266.285,3967902.0
2021-07-16,266.575,269.671,266.575,268.897,3415896.0
2021-07-17,266.575,269.671,266.575,268.897,3415896.0
2021-07-18,266.575,269.671,266.575,268.897,3415896.0
2021-07-19,270.059,272.913,266.527,269.091,3923100.0
2021-07-20,270.204,271.607,266.188,267.543,3752418.0
2021-07-21,268.123,271.171,268.123,270.929,3435756.0
2021-07-22,270.155,271.171,267.349,271.171,2854012.0
2021-07-23,268.607,276.445,268.607,276.203,3070024.0
2021-07-24,268.607,276.445,268.607,276.203,3070024.0
2021-07-25,268.607,276.445,268.607,276.203,3070024.0
2021-07-26,275.961,277.509,271.123,271.413,3089458.0
2021-07-27,269.865,273.832,269.478,271.994,3177644.0
2021-07-28,271.413,278.332,271.413,278.09,3320212.0
2021-07-29,279.009,279.638,275.671,276.687,3065896.0
2021-07-30,275.864,281.767,275.816,280.605,3585712.0
2021-07-31,275.864,281.767,275.816,280.605,3585712.0
2021-08-01,275.864,281.767,275.816,280.605,3585712.0
2021-08-02,280.654,282.589,277.557,281.041,2889398.0
2021-08-03,280.654,283.266,279.541,282.105,3868140.0
2021-08-04,282.831,296.958,281.718,295.603,6587186.0
2021-08-05,303.634,310.94,302.377,310.94,9540774.0
2021-08-06,308.134,308.811,298.893,303.296,6020978.0
2021-08-07,308.134,308.811,298.893,303.296,6020978.0
2021-08-08,308.134,308.811,298.893,303.296,6020978.0
2021-08-09,299.958,308.569,299.958,308.085,3386500.0
2021-08-10,308.085,311.714,306.102,306.247,4112278.0
2021-08-11,306.247,309.634,305.957,307.94,3651508.0
2021-08-12,307.215,311.424,307.118,311.424,2770268.0
2021-08-13,311.424,313.262,309.585,313.117,2659582.0
2021-08-14,311.424,313.262,309.585,313.117,2659582.0
2021-08-15,311.424,313.262,309.585,313.117,2659582.0
2021-08-16,313.555,316.814,312.874,315.646,2695870.0
2021-08-17,317.738,323.186,316.473,322.019,4898106.0
2021-08-18,323.283,326.251,321.97,325.618,3590674.0
2021-08-19,320.559,326.786,318.662,326.056,4368984.0
2021-08-20,326.445,331.066,323.089,331.066,3820074.0
2021-08-21,326.445,331.066,323.089,331.066,3820074.0
2021-08-22,326.445,331.066,323.089,331.066,3820074.0
2021-08-23,329.996,332.963,326.007,328.05,3517312.0
2021-08-24,326.932,328.05,319.246,320.511,4667180.0
2021-08-25,319.441,320.462,316.279,318.03,3494078.0
2021-08-26,317.933,321.727,317.884,319.878,2775368.0
2021-08-27,317.884,319.83,313.749,313.749,3917902.0
2021-08-28,317.884,319.83,313.749,313.749,3917902.0
2021-08-29,317.884,319.83,313.749,313.749,3917902.0
2021-08-30,311.852,313.36,309.469,313.36,3239602.0
2021-08-31,314.722,316.911,305.334,305.334,13241208.0
2021-09-01,307.474,309.712,304.118,307.231,5517600.0
2021-09-02,308.35,309.955,306.501,308.836,3489186.0
2021-09-03,309.469,309.663,303.729,306.258,2883522.0
2021-09-04,309.469,309.663,303.729,306.258,2883522.0
2021-09-05,309.469,309.663,303.729,306.258,2883522.0
2021-09-06,306.599,310.296,306.599,309.858,1944034.0
2021-09-07,309.615,310.928,308.155,309.955,2533566.0
2021-09-08,311.317,312.29,307.377,309.031,3375372.0
2021-09-09,307.377,308.447,303.291,306.453,3566142.0
2021-09-10,305.966,307.523,301.345,305.237,3472974.0
2021-09-11,305.966,307.523,301.345,305.237,3472974.0
2021-09-12,305.966,307.523,301.345,305.237,3472974.0
2021-09-13,306.356,310.588,305.334,306.307,3146942.0
2021-09-14,306.307,309.371,303.632,307.134,2902178.0
2021-09-15,308.399,311.317,306.21,309.566,3800724.0
2021-09-16,309.469,315.16,308.447,314.09,4354418.0
2021-09-17,315.501,317.592,311.755,312.971,7023090.0
2021-09-18,315.501,317.592,311.755,312.971,7023090.0
2021-09-19,315.501,317.592,311.755,312.971,7023090.0
2021-09-20,310.928,313.701,304.069,308.593,4477320.0
2021-09-21,307.572,316.182,307.377,315.598,3425190.0
2021-09-22,316.668,317.933,310.15,312.582,2968114.0
2021-09-23,313.944,317.106,312.29,314.576,2798128.0
2021-09-24,314.333,315.549,307.766,312.241,3686518.0
2021-09-25,314.333,315.549,307.766,312.241,3686518.0
2021-09-26,314.333,315.549,307.766,312.241,3686518.0
2021-09-27,312.193,314.187,306.501,307.328,2901060.0
2021-09-28,305.772,306.404,294.924,294.924,6227776.0
2021-09-29,296.724,303.826,296.724,298.281,3737304.0
2021-09-30,303.534,305.285,300.859,302.27,4474148.0
2021-10-01,299.935,301.248,296.092,298.183,3212400.0
2021-10-02,299.935,301.248,296.092,298.183,3212400.0
2021-10-03,299.935,301.248,296.092,298.183,3212400.0
2021-10-04,299.594,305.966,299.546,301.102,2792704.0
2021-10-05,302.464,307.377,302.318,304.75,3375654.0
2021-10-06,305.772,307.377,300.664,302.172,3619132.0
2021-10-07,304.069,308.399,302.561,308.35,3049826.0
2021-10-08,310.344,311.998,307.085,307.523,2606338.0
2021-10-09,310.344,311.998,307.085,307.523,2606338.0
2021-10-10,310.344,311.998,307.085,307.523,2606338.0
2021-10-11,306.696,309.274,305.918,308.885,2310730.0
2021-10-12,307.085,311.22,304.41,305.334,2515134.0
2021-10-13,307.864,314.917,306.696,313.263,3142634.0
2021-10-14,313.117,315.938,311.901,314.576,2812662.0
2021-10-15,318.565,320.365,315.257,320.073,3801314.0
2021-10-16,318.565,320.365,315.257,320.073,3801314.0
2021-10-17,318.565,320.365,315.257,320.073,3801314.0
2021-10-18,320.073,325.035,318.225,324.548,2863230.0
2021-10-19,322.748,326.202,318.857,325.91,3820958.0
2021-10-20,325.035,327.515,321.775,324.305,3024018.0
2021-10-21,324.694,324.937,322.067,324.889,2661212.0
2021-10-22,325.375,329.51,325.132,329.51,2808134.0
2021-10-23,325.375,329.51,325.132,329.51,2808134.0
