,ROG SW Equity,ROG SW Equity,ROG SW Equity,ROG SW Equity,ROG SW Equity
2014-02-07,181.17,184.96,180.74,184.96,1445678.0
2014-02-08,181.17,184.96,180.74,184.96,1445678.0
2014-02-09,181.17,184.96,180.74,184.96,1445678.0
2014-02-10,184.96,185.98,182.99,185.54,1195170.0
2014-02-11,185.4,186.78,184.45,186.78,1242610.0
2014-02-12,187.51,187.8,186.05,186.42,1307079.0
2014-02-13,186.93,188.38,186.34,188.24,1088798.0
2014-02-14,188.6,191.51,187.8,191.51,1702311.0
2014-02-15,188.6,191.51,187.8,191.51,1702311.0
2014-02-16,188.6,191.51,187.8,191.51,1702311.0
2014-02-17,193.26,193.26,191.0,191.37,1023515.0
2014-02-18,191.15,193.77,190.93,193.77,1145471.0
2014-02-19,192.68,193.77,191.59,192.75,1103861.0
2014-02-20,191.0,193.26,190.79,192.97,1126912.0
2014-02-21,193.55,194.94,192.61,194.94,2737516.0
2014-02-22,193.55,194.94,192.61,194.94,2737516.0
2014-02-23,193.55,194.94,192.61,194.94,2737516.0
2014-02-24,193.92,196.61,193.77,196.61,1272323.0
2014-02-25,195.96,197.78,195.74,197.78,1609659.0
2014-02-26,197.7,198.8,196.47,198.8,1416017.0
2014-02-27,198.8,199.31,196.83,198.58,1293228.0
2014-02-28,199.09,200.11,196.9,197.63,1808776.0
2014-03-01,199.09,200.11,196.9,197.63,1808776.0
2014-03-02,199.09,200.11,196.9,197.63,1808776.0
2014-03-03,193.7,194.43,188.02,188.46,3054301.0
2014-03-04,190.42,193.63,189.91,193.41,1636865.0
2014-03-05,193.33,193.55,191.22,192.61,1855957.0
2014-03-06,194.48,198.31,194.33,197.48,1941276.0
2014-03-07,197.41,198.01,194.26,194.26,1258744.0
2014-03-08,197.41,198.01,194.26,194.26,1258744.0
2014-03-09,197.41,198.01,194.26,194.26,1258744.0
2014-03-10,193.58,195.46,193.28,195.46,1232864.0
2014-03-11,196.06,196.66,195.23,195.31,911743.0
2014-03-12,195.31,195.76,193.43,194.26,936089.0
2014-03-13,194.41,194.63,190.81,190.81,1189696.0
2014-03-14,190.51,192.08,190.13,190.51,1611894.0
2014-03-15,190.51,192.08,190.13,190.51,1611894.0
2014-03-16,190.51,192.08,190.13,190.51,1611894.0
2014-03-17,190.28,192.61,189.76,191.48,1056673.0
2014-03-18,192.23,195.01,190.96,194.41,1496964.0
2014-03-19,195.01,196.73,193.73,195.46,1086280.0
2014-03-20,195.46,196.73,194.63,196.73,1142080.0
2014-03-21,197.11,199.51,196.28,198.76,4284830.0
2014-03-22,197.11,199.51,196.28,198.76,4284830.0
2014-03-23,197.11,199.51,196.28,198.76,4284830.0
2014-03-24,198.83,199.13,193.81,194.71,1303252.0
2014-03-25,194.11,199.51,193.96,199.36,1322144.0
2014-03-26,199.21,200.03,198.01,198.08,1028979.0
2014-03-27,197.48,198.08,196.66,197.48,964173.0
2014-03-28,197.71,200.11,197.48,199.36,859280.0
2014-03-29,197.71,200.11,197.48,199.36,859280.0
2014-03-30,197.71,200.11,197.48,199.36,859280.0
2014-03-31,200.26,200.78,198.61,198.83,1092197.0
2014-04-01,200.33,201.08,197.56,198.08,915215.0
2014-04-02,198.53,198.83,196.36,197.56,854592.0
2014-04-03,197.71,199.43,196.51,198.83,781979.0
2014-04-04,199.58,199.58,197.11,197.93,740099.0
2014-04-05,199.58,199.58,197.11,197.93,740099.0
2014-04-06,199.58,199.58,197.11,197.93,740099.0
2014-04-07,195.08,195.83,192.91,194.26,1175027.0
2014-04-08,195.16,195.83,192.16,192.98,1088055.0
2014-04-09,193.06,193.36,190.88,191.78,1040839.0
2014-04-10,191.78,194.11,191.18,191.71,977336.0
2014-04-11,189.45,189.83,185.78,188.1,1630854.0
2014-04-12,189.45,189.83,185.78,188.1,1630854.0
2014-04-13,189.45,189.83,185.78,188.1,1630854.0
2014-04-14,188.33,191.26,187.5,190.73,1212941.0
2014-04-15,193.06,194.11,189.45,190.06,1222249.0
2014-04-16,191.18,192.31,189.98,190.73,859222.0
2014-04-17,190.58,191.48,189.68,191.26,1114807.0
2014-04-18,190.58,191.48,189.68,191.26,1114807.0
2014-04-19,190.58,191.48,189.68,191.26,1114807.0
2014-04-20,190.58,191.48,189.68,191.26,1114807.0
2014-04-21,190.58,191.48,189.68,191.26,1114807.0
2014-04-22,193.13,194.26,191.86,192.68,1112194.0
2014-04-23,193.43,195.38,192.23,192.23,932365.0
2014-04-24,193.13,194.33,190.51,191.48,949408.0
2014-04-25,190.66,192.16,190.21,191.18,649238.0
2014-04-26,190.66,192.16,190.21,191.18,649238.0
2014-04-27,190.66,192.16,190.21,191.18,649238.0
2014-04-28,191.48,193.36,190.21,190.21,957710.0
2014-04-29,191.03,192.68,190.51,191.48,1044832.0
2014-04-30,192.16,194.56,192.01,193.58,1090370.0
2014-05-01,192.16,194.56,192.01,193.58,1090370.0
2014-05-02,193.58,193.58,190.58,191.11,1230295.0
2014-05-03,193.58,193.58,190.58,191.11,1230295.0
2014-05-04,193.58,193.58,190.58,191.11,1230295.0
2014-05-05,191.33,191.56,188.18,189.83,782076.0
2014-05-06,190.36,190.36,188.33,189.08,710841.0
2014-05-07,187.95,190.28,187.95,189.0,1003906.0
2014-05-08,190.28,190.43,188.93,190.43,797916.0
2014-05-09,189.53,192.16,189.15,192.16,990972.0
2014-05-10,189.53,192.16,189.15,192.16,990972.0
2014-05-11,189.53,192.16,189.15,192.16,990972.0
2014-05-12,192.61,192.68,190.43,191.93,1072445.0
2014-05-13,193.21,193.73,191.18,193.13,997191.0
2014-05-14,194.33,197.48,193.88,197.11,1313624.0
2014-05-15,197.33,200.26,197.11,199.58,1433410.0
2014-05-16,200.86,202.06,199.58,202.06,2165482.0
2014-05-17,200.86,202.06,199.58,202.06,2165482.0
2014-05-18,200.86,202.06,199.58,202.06,2165482.0
2014-05-19,201.31,202.59,199.88,201.46,1158918.0
2014-05-20,200.41,201.54,199.36,199.66,753298.0
2014-05-21,199.51,200.48,198.83,199.58,651526.0
2014-05-22,199.36,201.84,197.86,201.46,1098764.0
2014-05-23,201.69,202.21,200.33,201.39,665804.0
2014-05-24,201.69,202.21,200.33,201.39,665804.0
2014-05-25,201.69,202.21,200.33,201.39,665804.0
2014-05-26,201.08,201.08,199.66,200.63,461699.0
2014-05-27,200.63,200.71,198.31,199.81,694972.0
2014-05-28,199.06,199.43,198.61,199.06,652291.0
2014-05-29,199.06,199.43,198.61,199.06,652291.0
2014-05-30,199.43,199.43,197.71,197.71,1270656.0
2014-05-31,199.43,199.43,197.71,197.71,1270656.0
2014-06-01,199.43,199.43,197.71,197.71,1270656.0
2014-06-02,199.73,201.84,198.31,201.39,1228294.0
2014-06-03,201.61,201.69,199.73,200.48,727052.0
2014-06-04,200.71,201.99,200.33,201.16,943074.0
2014-06-05,201.69,202.59,201.23,201.39,1023918.0
2014-06-06,201.31,201.46,199.58,200.48,913494.0
2014-06-07,201.31,201.46,199.58,200.48,913494.0
2014-06-08,201.31,201.46,199.58,200.48,913494.0
2014-06-09,201.31,201.46,199.58,200.48,913494.0
2014-06-10,202.59,204.46,202.14,204.46,1636665.0
2014-06-11,204.76,205.29,202.59,202.89,953319.0
2014-06-12,202.29,203.04,200.93,201.76,726193.0
2014-06-13,200.78,201.16,197.86,199.81,1097208.0
2014-06-14,200.78,201.16,197.86,199.81,1097208.0
2014-06-15,200.78,201.16,197.86,199.81,1097208.0
2014-06-16,199.43,200.18,199.06,199.73,756266.0
2014-06-17,200.18,200.18,198.46,199.58,827605.0
2014-06-18,199.51,200.56,198.31,198.83,806185.0
2014-06-19,200.03,200.11,198.83,199.88,822056.0
2014-06-20,200.63,202.74,199.73,201.84,1983887.0
2014-06-21,200.63,202.74,199.73,201.84,1983887.0
2014-06-22,200.63,202.74,199.73,201.84,1983887.0
2014-06-23,201.08,201.08,197.41,198.83,987165.0
2014-06-24,198.83,199.21,197.71,198.46,753326.0
2014-06-25,197.41,197.93,195.76,196.21,1034051.0
2014-06-26,195.83,197.48,195.46,195.91,908309.0
2014-06-27,196.58,198.08,195.76,197.56,740255.0
2014-06-28,196.58,198.08,195.76,197.56,740255.0
2014-06-29,196.58,198.08,195.76,197.56,740255.0
2014-06-30,197.86,199.28,197.48,198.46,810289.0
2014-07-01,198.23,199.13,197.78,198.23,851291.0
2014-07-02,198.46,199.81,196.96,197.71,857614.0
2014-07-03,197.48,201.61,197.18,201.39,993006.0
2014-07-04,200.86,201.84,200.56,201.08,425074.0
2014-07-05,200.86,201.84,200.56,201.08,425074.0
2014-07-06,200.86,201.84,200.56,201.08,425074.0
2014-07-07,200.48,201.69,200.11,200.86,673575.0
2014-07-08,201.08,201.54,200.26,200.26,741593.0
2014-07-09,200.48,200.48,197.78,199.21,621798.0
2014-07-10,198.83,199.43,196.21,196.73,850212.0
2014-07-11,196.73,197.56,195.46,197.11,669332.0
2014-07-12,196.73,197.56,195.46,197.11,669332.0
2014-07-13,196.73,197.56,195.46,197.11,669332.0
2014-07-14,198.16,201.08,197.41,199.66,727586.0
2014-07-15,198.83,201.99,198.76,201.08,804151.0
2014-07-16,202.36,202.96,199.21,199.88,1037953.0
2014-07-17,198.53,200.71,197.93,198.08,836757.0
2014-07-18,197.71,198.23,196.73,196.81,835851.0
2014-07-19,197.71,198.23,196.73,196.81,835851.0
2014-07-20,197.71,198.23,196.73,196.81,835851.0
2014-07-21,196.73,198.68,196.36,197.56,728301.0
2014-07-22,198.68,200.03,197.86,199.58,638000.0
2014-07-23,198.83,200.48,198.53,199.96,733302.0
2014-07-24,202.59,203.79,200.86,201.23,1180449.0
2014-07-25,201.16,201.23,199.36,200.33,850456.0
2014-07-26,201.16,201.23,199.36,200.33,850456.0
2014-07-27,201.16,201.23,199.36,200.33,850456.0
2014-07-28,200.26,200.63,198.53,199.21,635653.0
2014-07-29,199.96,200.63,199.21,199.43,864520.0
2014-07-30,199.58,201.31,199.21,200.11,839961.0
2014-07-31,199.58,201.08,198.38,198.61,1168611.0
2014-08-01,199.58,201.08,198.38,198.61,1168611.0
2014-08-02,199.58,201.08,198.38,198.61,1168611.0
2014-08-03,199.58,201.08,198.38,198.61,1168611.0
2014-08-04,197.78,199.43,195.23,195.91,1242498.0
2014-08-05,196.51,199.13,195.98,197.56,892833.0
2014-08-06,196.51,196.88,193.66,195.61,1022924.0
2014-08-07,193.96,194.93,193.36,194.11,978606.0
2014-08-08,192.61,195.23,190.28,193.73,1509021.0
2014-08-09,192.61,195.23,190.28,193.73,1509021.0
2014-08-10,192.61,195.23,190.28,193.73,1509021.0
2014-08-11,194.93,195.76,194.18,194.71,732264.0
2014-08-12,194.86,195.08,193.88,194.26,684002.0
2014-08-13,194.93,195.46,193.88,195.46,628119.0
2014-08-14,194.41,197.41,194.33,196.96,945424.0
2014-08-15,198.53,198.83,195.01,195.01,918997.0
2014-08-16,198.53,198.83,195.01,195.01,918997.0
2014-08-17,198.53,198.83,195.01,195.01,918997.0
2014-08-18,196.73,198.08,196.21,197.48,762535.0
2014-08-19,197.48,199.21,197.33,199.13,614884.0
2014-08-20,199.21,200.33,198.98,199.21,704440.0
2014-08-21,199.58,200.33,198.98,199.43,727602.0
2014-08-22,199.21,199.81,198.23,199.51,630744.0
2014-08-23,199.21,199.81,198.23,199.51,630744.0
2014-08-24,199.21,199.81,198.23,199.51,630744.0
2014-08-25,200.03,201.01,199.73,200.86,733685.0
2014-08-26,200.93,202.36,200.26,202.14,768719.0
2014-08-27,201.61,201.91,199.81,201.23,972972.0
2014-08-28,200.86,201.23,198.76,200.41,1124163.0
2014-08-29,200.78,201.54,199.36,200.86,907456.0
2014-08-30,200.78,201.54,199.36,200.86,907456.0
2014-08-31,200.78,201.54,199.36,200.86,907456.0
2014-09-01,201.01,202.14,200.26,202.06,806830.0
2014-09-02,202.44,202.44,200.71,201.76,863748.0
2014-09-03,202.06,204.01,201.76,202.66,1120748.0
2014-09-04,202.29,203.34,201.76,202.81,1164972.0
2014-09-05,202.21,202.44,200.71,202.06,994190.0
2014-09-06,202.21,202.44,200.71,202.06,994190.0
2014-09-07,202.21,202.44,200.71,202.06,994190.0
2014-09-08,202.36,203.34,201.76,203.26,838078.0
2014-09-09,202.96,203.94,202.51,203.79,836899.0
2014-09-10,203.56,204.09,202.89,203.86,696990.0
2014-09-11,204.09,206.94,203.86,206.56,1455306.0
2014-09-12,206.56,206.71,205.14,206.11,828205.0
2014-09-13,206.56,206.71,205.14,206.11,828205.0
2014-09-14,206.56,206.71,205.14,206.11,828205.0
2014-09-15,205.74,207.31,204.99,206.94,1005698.0
2014-09-16,207.31,208.29,206.56,208.21,1015837.0
2014-09-17,208.81,210.84,208.51,210.69,1413708.0
2014-09-18,210.99,212.94,210.31,212.56,1371656.0
2014-09-19,213.84,213.84,211.59,212.49,2350235.0
2014-09-20,213.84,213.84,211.59,212.49,2350235.0
2014-09-21,213.84,213.84,211.59,212.49,2350235.0
2014-09-22,211.81,213.01,210.91,212.49,1125060.0
2014-09-23,212.49,212.79,210.24,211.74,1240676.0
2014-09-24,212.04,213.01,211.74,212.94,1070284.0
2014-09-25,212.94,214.22,211.59,211.96,1208905.0
2014-09-26,211.96,212.79,210.76,210.76,998870.0
2014-09-27,211.96,212.79,210.76,210.76,998870.0
2014-09-28,211.96,212.79,210.76,210.76,998870.0
2014-09-29,211.44,211.66,209.19,210.61,1038067.0
2014-09-30,210.61,212.49,209.86,212.41,1225339.0
2014-10-01,211.21,213.69,211.21,211.96,1011797.0
2014-10-02,211.59,212.26,207.69,207.69,1262423.0
2014-10-03,209.34,210.24,206.86,208.66,877911.0
2014-10-04,209.34,210.24,206.86,208.66,877911.0
2014-10-05,209.34,210.24,206.86,208.66,877911.0
2014-10-06,209.71,211.59,209.11,209.49,719880.0
2014-10-07,208.74,208.74,202.96,203.71,1510601.0
2014-10-08,202.59,202.96,200.33,201.99,1353782.0
2014-10-09,204.99,204.99,199.81,199.96,1235655.0
2014-10-10,199.73,199.88,196.96,198.16,1340719.0
2014-10-11,199.73,199.88,196.96,198.16,1340719.0
2014-10-12,199.73,199.88,196.96,198.16,1340719.0
2014-10-13,195.83,199.36,195.68,198.16,1335084.0
2014-10-14,197.33,198.98,195.68,198.46,1299474.0
2014-10-15,197.63,197.78,191.63,194.26,2147313.0
2014-10-16,196.96,198.76,188.93,195.46,3808041.0
2014-10-17,195.91,201.99,195.23,200.86,2293234.0
2014-10-18,195.91,201.99,195.23,200.86,2293234.0
2014-10-19,195.91,201.99,195.23,200.86,2293234.0
2014-10-20,201.08,202.14,198.16,201.54,1333039.0
2014-10-21,202.29,206.11,200.93,206.11,1775888.0
2014-10-22,206.49,209.11,204.99,208.81,1364749.0
2014-10-23,208.21,209.94,206.86,209.64,1056310.0
2014-10-24,209.64,209.64,207.54,208.59,945619.0
2014-10-25,209.64,209.64,207.54,208.59,945619.0
2014-10-26,209.64,209.64,207.54,208.59,945619.0
2014-10-27,210.24,210.24,206.86,207.46,1125241.0
2014-10-28,207.91,210.01,207.76,208.66,1023008.0
2014-10-29,209.19,210.54,208.36,210.16,1151079.0
2014-10-30,211.36,213.01,209.19,212.64,1139154.0
2014-10-31,213.84,214.97,211.89,212.86,1869480.0
2014-11-01,213.84,214.97,211.89,212.86,1869480.0
2014-11-02,213.84,214.97,211.89,212.86,1869480.0
2014-11-03,212.86,212.94,208.74,210.16,1145840.0
2014-11-04,210.31,213.54,210.01,211.59,1167721.0
2014-11-05,212.34,215.19,212.34,214.97,1255695.0
2014-11-06,214.89,215.34,212.86,215.34,1173497.0
2014-11-07,215.79,216.09,210.76,211.89,1132003.0
2014-11-08,215.79,216.09,210.76,211.89,1132003.0
2014-11-09,215.79,216.09,210.76,211.89,1132003.0
2014-11-10,211.14,213.09,210.99,213.09,754529.0
2014-11-11,214.07,214.97,212.41,214.44,982206.0
2014-11-12,213.24,213.99,211.44,212.26,1140503.0
2014-11-13,212.34,213.47,210.91,213.39,1037996.0
2014-11-14,214.37,215.12,211.96,212.64,989457.0
2014-11-15,214.37,215.12,211.96,212.64,989457.0
2014-11-16,214.37,215.12,211.96,212.64,989457.0
2014-11-17,210.99,213.54,210.54,213.24,898692.0
2014-11-18,213.32,215.19,213.09,214.74,897979.0
2014-11-19,213.99,216.32,213.77,216.32,1078715.0
2014-11-20,215.79,216.62,214.67,216.32,753655.0
2014-11-21,216.84,218.19,215.87,217.52,1525946.0
2014-11-22,216.84,218.19,215.87,217.52,1525946.0
2014-11-23,216.84,218.19,215.87,217.52,1525946.0
2014-11-24,216.92,217.52,216.09,216.32,880579.0
2014-11-25,215.72,217.44,214.37,214.44,1371950.0
2014-11-26,214.44,216.02,214.44,215.42,923251.0
2014-11-27,215.42,217.59,215.42,217.52,758479.0
2014-11-28,217.89,218.57,215.27,217.14,1037070.0
2014-11-29,217.89,218.57,215.27,217.14,1037070.0
2014-11-30,217.89,218.57,215.27,217.14,1037070.0
2014-12-01,216.09,218.87,216.09,218.57,907515.0
2014-12-02,219.09,220.59,218.34,219.02,1268947.0
2014-12-03,219.77,221.94,218.42,219.32,1226781.0
2014-12-04,219.39,221.04,217.74,218.72,1177261.0
2014-12-05,220.29,221.04,218.72,221.04,992899.0
2014-12-06,220.29,221.04,218.72,221.04,992899.0
2014-12-07,220.29,221.04,218.72,221.04,992899.0
2014-12-08,220.67,221.34,219.47,220.29,771772.0
2014-12-09,219.54,220.52,217.37,218.42,1285252.0
2014-12-10,218.27,219.24,216.69,217.07,1080906.0
2014-12-11,216.17,219.77,216.09,219.77,1279119.0
2014-12-12,218.72,219.32,214.89,215.34,1172336.0
2014-12-13,218.72,219.32,214.89,215.34,1172336.0
2014-12-14,218.72,219.32,214.89,215.34,1172336.0
2014-12-15,214.59,215.27,209.56,209.56,1510734.0
2014-12-16,209.11,211.21,205.06,211.06,2372782.0
2014-12-17,209.71,210.61,208.21,209.34,1364480.0
2014-12-18,212.41,216.62,211.89,216.62,1754141.0
2014-12-19,210.09,210.09,202.89,202.89,7444887.0
2014-12-20,210.09,210.09,202.89,202.89,7444887.0
2014-12-21,210.09,210.09,202.89,202.89,7444887.0
2014-12-22,204.16,206.79,203.86,205.06,1919440.0
2014-12-23,205.59,206.71,201.99,202.66,1373927.0
2014-12-24,205.59,206.71,201.99,202.66,1373927.0
2014-12-25,205.59,206.71,201.99,202.66,1373927.0
2014-12-26,205.59,206.71,201.99,202.66,1373927.0
2014-12-27,205.59,206.71,201.99,202.66,1373927.0
2014-12-28,205.59,206.71,201.99,202.66,1373927.0
2014-12-29,203.41,203.79,202.06,202.59,1192298.0
2014-12-30,202.14,203.79,201.39,202.51,1079532.0
2014-12-31,202.14,203.79,201.39,202.51,1079532.0
2015-01-01,202.14,203.79,201.39,202.51,1079532.0
2015-01-02,202.14,203.79,201.39,202.51,1079532.0
2015-01-03,202.14,203.79,201.39,202.51,1079532.0
2015-01-04,202.14,203.79,201.39,202.51,1079532.0
2015-01-05,204.46,208.96,203.04,206.56,2239921.0
2015-01-06,206.34,208.74,205.14,205.44,1744201.0
2015-01-07,205.96,206.34,204.84,205.44,1497867.0
2015-01-08,208.44,212.34,207.76,211.59,1618496.0
2015-01-09,208.66,210.46,207.61,208.66,2087722.0
2015-01-10,208.66,210.46,207.61,208.66,2087722.0
2015-01-11,208.66,210.46,207.61,208.66,2087722.0
2015-01-12,211.14,213.69,208.89,212.04,1817468.0
2015-01-13,211.89,215.72,210.99,214.74,1797376.0
2015-01-14,212.79,215.19,211.36,213.16,1578084.0
2015-01-15,216.99,217.14,179.55,194.78,10820186.0
2015-01-16,189.08,189.76,179.78,185.48,5929327.0
2015-01-17,189.08,189.76,179.78,185.48,5929327.0
2015-01-18,189.08,189.76,179.78,185.48,5929327.0
2015-01-19,189.08,192.38,187.5,190.13,2515059.0
2015-01-20,192.98,193.73,189.76,191.41,2200375.0
2015-01-21,192.31,192.31,183.23,186.08,2310942.0
2015-01-22,186.0,186.83,179.18,181.58,3138355.0
2015-01-23,184.2,187.58,181.35,186.83,2418475.0
2015-01-24,184.2,187.58,181.35,186.83,2418475.0
2015-01-25,184.2,187.58,181.35,186.83,2418475.0
2015-01-26,186.9,192.08,186.83,191.41,1918180.0
2015-01-27,193.81,193.88,191.11,193.06,2238319.0
2015-01-28,189.23,192.53,185.18,188.85,2589064.0
2015-01-29,188.7,191.63,186.38,189.61,2172575.0
2015-01-30,191.86,192.01,186.53,186.53,2109314.0
2015-01-31,191.86,192.01,186.53,186.53,2109314.0
2015-02-01,191.86,192.01,186.53,186.53,2109314.0
2015-02-02,188.78,190.13,185.48,186.08,1864009.0
2015-02-03,187.28,187.65,184.13,185.48,1944696.0
2015-02-04,189.0,191.18,187.65,190.21,2312823.0
2015-02-05,189.68,189.91,187.13,187.58,1430554.0
2015-02-06,187.13,189.15,185.48,188.1,1365547.0
2015-02-07,187.13,189.15,185.48,188.1,1365547.0
2015-02-08,187.13,189.15,185.48,188.1,1365547.0
2015-02-09,185.7,186.3,183.53,184.43,2553987.0
2015-02-10,183.08,184.73,182.33,183.83,1739779.0
2015-02-11,183.98,184.95,181.2,182.33,1520846.0
2015-02-12,182.85,183.3,180.9,181.35,1810884.0
2015-02-13,181.88,182.78,180.9,182.78,1676924.0
2015-02-14,181.88,182.78,180.9,182.78,1676924.0
2015-02-15,181.88,182.78,180.9,182.78,1676924.0
2015-02-16,183.08,186.45,182.63,185.1,1468019.0
2015-02-17,186.45,187.8,185.03,187.43,1582258.0
2015-02-18,187.58,189.3,186.83,188.7,1332072.0
2015-02-19,189.61,192.68,188.78,191.78,1836672.0
2015-02-20,192.83,194.11,190.66,193.43,2462200.0
2015-02-21,192.83,194.11,190.66,193.43,2462200.0
2015-02-22,192.83,194.11,190.66,193.43,2462200.0
2015-02-23,194.71,195.61,193.88,194.93,1438260.0
2015-02-24,194.93,194.93,192.46,192.98,1557173.0
2015-02-25,193.51,194.11,191.41,192.91,1365609.0
2015-02-26,193.51,194.33,192.38,194.33,1604249.0
2015-02-27,194.71,195.68,192.68,194.18,1662703.0
2015-02-28,194.71,195.68,192.68,194.18,1662703.0
2015-03-01,194.71,195.68,192.68,194.18,1662703.0
2015-03-02,195.08,195.83,193.36,195.83,1467895.0
2015-03-03,197.71,198.23,195.08,195.08,2081193.0
2015-03-04,196.28,197.41,194.78,195.23,2453207.0
2015-03-05,197.09,199.72,197.01,198.25,2503065.0
2015-03-06,199.03,202.35,198.95,201.27,1798330.0
2015-03-07,199.03,202.35,198.95,201.27,1798330.0
2015-03-08,199.03,202.35,198.95,201.27,1798330.0
2015-03-09,201.27,202.12,199.1,200.88,1067043.0
2015-03-10,201.5,202.43,199.95,200.65,1396795.0
2015-03-11,201.04,202.51,200.96,201.58,1278259.0
2015-03-12,201.27,205.14,201.19,204.75,1623014.0
2015-03-13,204.52,204.99,202.9,204.6,1347658.0
2015-03-14,204.52,204.99,202.9,204.6,1347658.0
2015-03-15,204.52,204.99,202.9,204.6,1347658.0
2015-03-16,204.75,206.46,203.59,205.37,1438332.0
2015-03-17,206.3,206.69,204.06,204.99,1274015.0
2015-03-18,205.76,207.39,204.91,207.39,1499271.0
2015-03-19,207.46,210.79,207.15,210.79,1759312.0
2015-03-20,210.25,212.8,210.1,212.8,3532970.0
2015-03-21,210.25,212.8,210.1,212.8,3532970.0
2015-03-22,210.25,212.8,210.1,212.8,3532970.0
2015-03-23,212.8,212.88,211.88,212.03,1232285.0
2015-03-24,211.02,213.35,209.4,210.17,1305119.0
2015-03-25,209.48,210.71,206.61,208.08,1312837.0
2015-03-26,206.3,206.69,202.28,204.29,1681100.0
2015-03-27,205.06,207.15,202.97,203.75,1396699.0
2015-03-28,205.06,207.15,202.97,203.75,1396699.0
2015-03-29,205.06,207.15,202.97,203.75,1396699.0
2015-03-30,204.83,206.92,204.06,205.14,1356610.0
2015-03-31,206.69,210.1,206.46,207.54,2318333.0
2015-04-01,206.84,209.24,206.77,207.0,1157634.0
2015-04-02,207.0,208.24,205.61,206.3,900077.0
2015-04-03,207.0,208.24,205.61,206.3,900077.0
2015-04-04,207.0,208.24,205.61,206.3,900077.0
2015-04-05,207.0,208.24,205.61,206.3,900077.0
2015-04-06,207.0,208.24,205.61,206.3,900077.0
2015-04-07,207.7,211.95,207.0,210.79,1358763.0
2015-04-08,211.72,212.65,210.17,210.48,982996.0
2015-04-09,211.18,213.89,211.02,213.35,1265302.0
2015-04-10,213.04,215.44,213.04,215.44,1108651.0
2015-04-11,213.04,215.44,213.04,215.44,1108651.0
2015-04-12,213.04,215.44,213.04,215.44,1108651.0
2015-04-13,216.21,216.44,212.88,215.13,935911.0
2015-04-14,215.9,216.29,212.96,214.43,1007618.0
2015-04-15,214.43,215.98,213.35,213.42,1137370.0
2015-04-16,214.28,214.51,212.88,213.11,891847.0
2015-04-17,213.5,213.97,208.78,209.17,1892404.0
2015-04-18,213.5,213.97,208.78,209.17,1892404.0
2015-04-19,213.5,213.97,208.78,209.17,1892404.0
2015-04-20,210.25,213.27,209.94,211.41,1325173.0
2015-04-21,212.57,214.74,211.95,211.95,1234790.0
2015-04-22,216.37,217.84,214.59,215.82,1799931.0
2015-04-23,216.91,217.53,214.9,215.9,1352562.0
2015-04-24,215.98,217.22,213.5,214.12,1108989.0
2015-04-25,215.98,217.22,213.5,214.12,1108989.0
2015-04-26,215.98,217.22,213.5,214.12,1108989.0
