,KTY PW Equity,KTY PW Equity,KTY PW Equity,KTY PW Equity,KTY PW Equity
2017-04-12,243.2363,243.2942,239.7283,240.6271,16341.0
2017-04-13,240.6271,243.8161,237.7279,240.6271,15130.0
2017-04-14,240.6271,243.8161,237.7279,240.6271,15130.0
2017-04-15,240.6271,243.8161,237.7279,240.6271,15130.0
2017-04-16,240.6271,243.8161,237.7279,240.6271,15130.0
2017-04-17,240.6271,243.8161,237.7279,240.6271,15130.0
2017-04-18,237.8439,240.5401,237.8439,240.4531,1539.0
2017-04-19,239.4674,241.6417,239.4674,239.4674,4336.0
2017-04-20,239.8443,240.3371,237.7569,238.8586,2373.0
2017-04-21,237.7279,242.2796,235.2057,236.6843,16728.0
2017-04-22,237.7279,242.2796,235.2057,236.6843,16728.0
2017-04-23,237.7279,242.2796,235.2057,236.6843,16728.0
2017-04-24,236.0464,240.0182,236.0464,239.9023,6182.0
2017-04-25,240.0472,246.2803,237.409,244.9757,4339.0
2017-04-26,245.8455,247.9618,241.4968,247.5849,14057.0
2017-04-27,247.9618,248.7446,246.4253,247.0051,3984.0
2017-04-28,248.6866,248.6866,244.9178,247.295,2532.0
2017-04-29,248.6866,248.6866,244.9178,247.295,2532.0
2017-04-30,248.6866,248.6866,244.9178,247.295,2532.0
2017-05-01,248.6866,248.6866,244.9178,247.295,2532.0
2017-05-02,248.7446,248.7446,247.295,248.7446,877.0
2017-05-03,248.7446,248.7446,247.295,248.7446,877.0
2017-05-04,248.7446,258.0218,248.6286,252.8324,10504.0
2017-05-05,255.0067,255.0067,245.9904,249.2954,3614.0
2017-05-06,255.0067,255.0067,245.9904,249.2954,3614.0
2017-05-07,255.0067,255.0067,245.9904,249.2954,3614.0
2017-05-08,249.3244,251.6147,247.6139,249.3244,2555.0
2017-05-09,251.5857,251.5857,242.8884,246.4253,4541.0
2017-05-10,247.0051,249.3244,243.5552,245.2657,2177.0
2017-05-11,249.2664,249.2664,241.2069,245.0917,4483.0
2017-05-12,245.0917,247.527,239.5544,243.0623,12286.0
2017-05-13,245.0917,247.527,239.5544,243.0623,12286.0
2017-05-14,245.0917,247.527,239.5544,243.0623,12286.0
2017-05-15,242.9464,246.3963,241.2069,244.5409,2236.0
2017-05-16,244.5699,247.8749,244.5409,246.1354,3592.0
2017-05-17,246.4253,252.2235,241.4968,248.1648,4972.0
2017-05-18,247.0051,248.1358,240.0762,245.1207,4118.0
2017-05-19,245.2657,247.8459,241.2939,246.6282,2821.0
2017-05-20,245.2657,247.8459,241.2939,246.6282,2821.0
2017-05-21,245.2657,247.8459,241.2939,246.6282,2821.0
2017-05-22,247.1501,249.2664,242.0766,242.0766,4281.0
2017-05-23,245.6715,245.8165,242.5405,245.5846,15122.0
2017-05-24,245.2657,246.4253,242.9753,244.019,17014.0
2017-05-25,244.5119,246.1354,244.5119,244.7438,1258.0
2017-05-26,244.164,247.8169,243.5552,245.9614,1987.0
2017-05-27,244.164,247.8169,243.5552,245.9614,1987.0
2017-05-28,244.164,247.8169,243.5552,245.9614,1987.0
2017-05-29,244.9757,245.5266,242.0766,245.2657,1742.0
2017-05-30,245.2657,249.3244,242.9753,249.3244,3097.0
2017-05-31,248.8026,249.3244,243.6711,249.3244,19515.0
2017-06-01,249.3244,249.3244,244.8308,244.9757,1242.0
2017-06-02,248.9475,248.9475,244.8018,246.2224,1450.0
2017-06-03,248.9475,248.9475,244.8018,246.2224,1450.0
2017-06-04,248.9475,248.9475,244.8018,246.2224,1450.0
2017-06-05,248.3967,248.3967,244.7148,247.5849,2094.0
2017-06-06,247.5849,248.7446,245.5846,248.3387,9504.0
2017-06-07,248.5706,248.7446,245.4686,248.1358,694.0
2017-06-08,247.9328,250.4551,246.1934,248.8606,3010.0
2017-06-09,249.7883,249.7883,246.4543,249.6143,671.0
2017-06-10,249.7883,249.7883,246.4543,249.6143,671.0
2017-06-11,249.7883,249.7883,246.4543,249.6143,671.0
2017-06-12,249.2085,249.2085,245.8455,247.5849,3305.0
2017-06-13,248.5706,249.2954,245.0337,249.2954,2564.0
2017-06-14,248.1648,252.1656,246.1354,252.1656,1877.0
2017-06-15,248.1648,252.1656,246.1354,252.1656,1877.0
2017-06-16,251.7017,254.5428,248.7736,254.5428,1615.0
2017-06-17,251.7017,254.5428,248.7736,254.5428,1615.0
2017-06-18,251.7017,254.5428,248.7736,254.5428,1615.0
2017-06-19,255.1227,255.1227,249.4404,252.4265,2084.0
2017-06-20,253.3542,253.3542,249.6433,251.9626,970.0
2017-06-21,251.8756,252.8034,249.5564,252.7744,1386.0
2017-06-22,249.3824,252.7744,249.3824,252.0496,1597.0
2017-06-23,252.8034,252.8034,249.8463,251.0639,2795.0
2017-06-24,252.8034,252.8034,249.8463,251.0639,2795.0
2017-06-25,252.8034,252.8034,249.8463,251.0639,2795.0
2017-06-26,252.7454,252.7454,244.222,246.5703,3424.0
2017-06-27,246.5703,252.2815,245.6425,249.9042,5053.0
2017-06-28,247.9328,251.0639,246.5703,251.0639,4329.0
2017-06-29,251.3538,251.4988,247.7589,251.4988,5198.0
2017-06-30,251.5857,252.2235,249.2085,252.2235,2408.0
2017-07-01,251.5857,252.2235,249.2085,252.2235,2408.0
2017-07-02,251.5857,252.2235,249.2085,252.2235,2408.0
2017-07-03,252.6294,252.6294,248.8026,251.0349,1431.0
2017-07-04,251.9916,251.9916,249.0345,250.4261,3310.0
2017-07-05,250.832,250.832,246.4543,248.1358,1892.0
2017-07-06,248.1358,251.4988,248.1358,251.4988,10784.0
2017-07-07,250.803,251.4988,249.3824,250.1072,1231.0
2017-07-08,250.803,251.4988,249.3824,250.1072,1231.0
2017-07-09,250.803,251.4988,249.3824,250.1072,1231.0
2017-07-10,251.4988,251.4988,249.9042,251.0639,1263.0
2017-07-11,250.4841,250.4841,248.4547,248.7446,1275.0
2017-07-12,250.4551,250.4551,246.4543,248.5127,2405.0
2017-07-13,249.1795,249.1795,246.1354,246.4253,2837.0
2017-07-14,246.4253,247.6139,246.4253,247.5849,3642.0
2017-07-15,246.4253,247.6139,246.4253,247.5849,3642.0
2017-07-16,246.4253,247.6139,246.4253,247.5849,3642.0
2017-07-17,247.7299,249.0055,247.7299,248.1648,1854.0
2017-07-18,248.7446,249.3244,245.3816,245.3816,7293.0
2017-07-19,247.0051,248.1358,245.2946,245.7875,3723.0
2017-07-20,246.4253,246.4253,244.4249,245.3816,12458.0
2017-07-21,246.5992,246.5992,243.961,244.3959,8330.0
2017-07-22,246.5992,246.5992,243.961,244.3959,8330.0
2017-07-23,246.5992,246.5992,243.961,244.3959,8330.0
2017-07-24,245.2657,246.9761,242.3665,242.3665,3027.0
2017-07-25,243.7871,243.7871,242.1926,243.2363,6879.0
2017-07-26,243.4102,245.2367,242.5405,243.4682,4671.0
2017-07-27,242.9464,244.048,242.8304,243.5262,8927.0
2017-07-28,243.5262,246.4253,242.9174,246.4253,2853.0
2017-07-29,243.5262,246.4253,242.9174,246.4253,2853.0
2017-07-30,243.5262,246.4253,242.9174,246.4253,2853.0
2017-07-31,246.8312,246.8312,242.6564,242.6854,2783.0
2017-08-01,242.7724,244.9757,242.4535,242.4535,3194.0
2017-08-02,246.4833,246.8602,243.5262,244.5699,2851.0
2017-08-03,245.2657,245.2657,239.6414,244.5409,20817.0
2017-08-04,243.5262,244.106,241.8447,241.8447,11240.0
2017-08-05,243.5262,244.106,241.8447,241.8447,11240.0
2017-08-06,243.5262,244.106,241.8447,241.8447,11240.0
2017-08-07,243.5262,244.106,242.8304,244.077,10592.0
2017-08-08,245.8455,246.3673,242.1636,243.5262,6877.0
2017-08-09,243.5262,245.8455,242.4535,245.8455,4394.0
2017-08-10,246.3673,246.3673,243.2363,245.4976,5271.0
2017-08-11,245.8455,246.3963,241.8157,245.3816,6505.0
2017-08-12,245.8455,246.3963,241.8157,245.3816,6505.0
2017-08-13,245.8455,246.3963,241.8157,245.3816,6505.0
2017-08-14,245.8455,249.3244,245.4686,249.0345,4601.0
2017-08-15,245.8455,249.3244,245.4686,249.0345,4601.0
2017-08-16,249.3244,251.3828,249.3244,251.0349,8044.0
2017-08-17,251.4698,251.4988,249.3244,251.4988,6708.0
2017-08-18,251.4698,251.4698,249.9042,250.0782,5218.0
2017-08-19,251.4698,251.4698,249.9042,250.0782,5218.0
2017-08-20,251.4698,251.4698,249.9042,250.0782,5218.0
2017-08-21,250.9479,251.0639,246.1934,249.3244,10658.0
2017-08-22,249.9042,251.4988,249.9042,250.3391,16168.0
2017-08-23,254.1088,255.4797,251.741,252.3952,6215.0
2017-08-24,254.545,254.545,251.4917,252.3641,2303.0
2017-08-25,251.1178,251.1178,247.0364,248.6254,6206.0
2017-08-26,251.1178,251.1178,247.0364,248.6254,6206.0
2017-08-27,251.1178,251.1178,247.0364,248.6254,6206.0
2017-08-28,248.3138,249.2485,246.4444,249.0615,5244.0
2017-08-29,249.2485,249.9962,242.3941,242.3941,22491.0
2017-08-30,242.0826,250.4947,240.5559,246.6002,9982.0
2017-08-31,246.4444,252.6445,246.4444,250.557,5537.0
2017-09-01,250.5259,251.4294,246.9429,248.2515,1449.0
2017-09-02,250.5259,251.4294,246.9429,248.2515,1449.0
2017-09-03,250.5259,251.4294,246.9429,248.2515,1449.0
2017-09-04,248.3761,250.1832,248.3761,248.9369,673.0
2017-09-05,249.342,252.2395,248.6565,252.2395,11181.0
2017-09-06,252.1148,252.1148,245.6655,247.0987,2856.0
2017-09-07,247.9711,247.9711,243.3288,244.357,1914.0
2017-09-08,244.9801,247.0052,243.1731,243.1731,2795.0
2017-09-09,244.9801,247.0052,243.1731,243.1731,2795.0
2017-09-10,244.9801,247.0052,243.1731,243.1731,2795.0
2017-09-11,243.0173,247.9711,243.0173,246.756,2695.0
2017-09-12,246.756,250.3389,246.756,249.747,7924.0
2017-09-13,249.3108,252.9872,249.3108,251.5852,14239.0
2017-09-14,251.6163,252.3018,248.3138,249.2796,19013.0
2017-09-15,251.0555,251.9279,248.75,251.8033,3408.0
2017-09-16,251.0555,251.9279,248.75,251.8033,3408.0
2017-09-17,251.0555,251.9279,248.75,251.8033,3408.0
2017-09-18,252.0525,252.0525,249.3108,249.6535,772.0
2017-09-19,249.8716,251.6787,248.0022,249.2485,10044.0
2017-09-20,249.2485,252.3329,249.2485,249.2796,1582.0
2017-09-21,249.3731,251.6163,246.164,249.8716,3045.0
2017-09-22,249.2485,249.8716,247.2545,249.2485,3366.0
2017-09-23,249.2485,249.8716,247.2545,249.2485,3366.0
2017-09-24,249.2485,249.8716,247.2545,249.2485,3366.0
2017-09-25,248.5319,249.7158,244.9178,248.75,2814.0
2017-09-26,248.4384,248.4384,241.1168,244.2947,2639.0
2017-09-27,244.8243,247.3168,243.0173,246.756,5020.0
2017-09-28,244.2635,249.747,244.2635,249.2485,8767.0
2017-09-29,249.6224,250.8374,247.4414,250.8374,2864.0
2017-09-30,249.6224,250.8374,247.4414,250.8374,2864.0
2017-10-01,249.6224,250.8374,247.4414,250.8374,2864.0
2017-10-02,243.0796,252.1148,243.0796,250.1832,8711.0
2017-10-03,249.3108,251.741,249.3108,249.8716,888.0
2017-10-04,249.2485,250.4947,248.6254,249.6224,2301.0
2017-10-05,246.756,250.4947,244.357,245.5721,1205.0
2017-10-06,245.5098,249.5289,245.5098,249.2485,1157.0
2017-10-07,245.5098,249.5289,245.5098,249.2485,1157.0
2017-10-08,245.5098,249.5289,245.5098,249.2485,1157.0
2017-10-09,248.6565,249.0615,242.9861,244.8866,8539.0
2017-10-10,246.1329,248.6254,246.1329,248.6254,5053.0
2017-10-11,246.164,250.8063,246.164,250.1832,30686.0
2017-10-12,250.7128,250.7128,249.2485,249.2485,10829.0
2017-10-13,251.1178,252.6445,249.56,250.8063,5796.0
2017-10-14,251.1178,252.6445,249.56,250.8063,5796.0
2017-10-15,251.1178,252.6445,249.56,250.8063,5796.0
2017-10-16,250.8063,251.9902,247.5037,247.5349,6280.0
2017-10-17,247.3791,248.7811,246.4444,246.5379,938.0
2017-10-18,247.0052,247.0052,243.0173,243.0173,6616.0
2017-10-19,243.1107,247.0052,243.0796,243.0796,7045.0
2017-10-20,243.0484,244.8866,243.0484,243.2042,698.0
2017-10-21,243.0484,244.8866,243.0484,243.2042,698.0
2017-10-22,243.0484,244.8866,243.0484,243.2042,698.0
2017-10-23,243.3288,243.4535,241.771,241.771,3751.0
2017-10-24,241.3972,241.4906,235.6956,238.0323,9291.0
2017-10-25,238.0011,239.8705,236.4433,239.8705,4342.0
2017-10-26,238.6554,239.9017,236.7861,238.6866,4142.0
2017-10-27,238.6866,245.8213,238.6866,245.8213,1247.0
2017-10-28,238.6866,245.8213,238.6866,245.8213,1247.0
2017-10-29,238.6866,245.8213,238.6866,245.8213,1247.0
2017-10-30,245.5098,246.756,243.2354,245.5098,21719.0
2017-10-31,244.6062,246.9741,244.5751,245.8213,32719.0
2017-11-01,244.6062,246.9741,244.5751,245.8213,32719.0
2017-11-02,248.1892,248.5007,245.5409,245.5409,2244.0
2017-11-03,245.5409,247.3168,243.7027,246.1329,808.0
2017-11-04,245.5409,247.3168,243.7027,246.1329,808.0
2017-11-05,245.5409,247.3168,243.7027,246.1329,808.0
2017-11-06,247.2545,247.2545,241.2414,244.2635,11681.0
2017-11-07,244.2635,246.4133,244.2324,246.351,712.0
2017-11-08,246.1329,248.8435,244.2635,245.8213,29090.0
2017-11-09,244.8866,246.756,244.3881,244.8866,24274.0
2017-11-10,244.4504,244.4504,239.9017,240.961,2181.0
2017-11-11,244.4504,244.4504,239.9017,240.961,2181.0
2017-11-12,244.4504,244.4504,239.9017,240.961,2181.0
2017-11-13,241.4906,241.6152,238.4685,238.4685,1939.0
2017-11-14,238.0323,238.8112,238.0323,238.4685,2854.0
2017-11-15,238.4685,241.3972,236.1941,238.4062,3420.0
2017-11-16,237.4715,238.4685,235.5398,237.1288,3993.0
2017-11-17,235.5398,238.375,235.5398,236.973,1360.0
2017-11-18,235.5398,238.375,235.5398,236.973,1360.0
2017-11-19,235.5398,238.375,235.5398,236.973,1360.0
2017-11-20,237.0353,242.1761,235.0102,242.1761,802.0
2017-11-21,242.7057,246.1017,240.0886,240.0886,2894.0
2017-11-22,239.9017,241.6464,238.0635,238.6554,2095.0
2017-11-23,239.9017,240.2755,236.1629,236.1629,1612.0
2017-11-24,238.967,240.4002,235.6644,236.5057,3106.0
2017-11-25,238.967,240.4002,235.6644,236.5057,3106.0
2017-11-26,238.967,240.4002,235.6644,236.5057,3106.0
2017-11-27,236.7861,239.8082,233.6705,238.6554,22753.0
2017-11-28,235.2283,239.2785,235.2283,236.2876,11687.0
2017-11-29,236.7861,241.1479,236.7861,240.6806,1636.0
2017-11-30,240.1509,241.5841,237.2534,241.1479,32250.0
2017-12-01,236.2564,241.0856,236.2564,238.0946,2343.0
2017-12-02,236.2564,241.0856,236.2564,238.0946,2343.0
2017-12-03,236.2564,241.0856,236.2564,238.0946,2343.0
2017-12-04,238.0635,242.8615,236.8795,242.8615,1993.0
2017-12-05,241.771,245.5098,239.9017,243.6092,22267.0
2017-12-06,242.7369,246.1329,239.9328,246.1329,5672.0
2017-12-07,246.0706,246.5067,241.1791,243.0173,2332.0
2017-12-08,246.0083,246.0083,240.8363,241.771,3929.0
2017-12-09,246.0083,246.0083,240.8363,241.771,3929.0
2017-12-10,246.0083,246.0083,240.8363,241.771,3929.0
2017-12-11,238.8112,245.5098,238.6554,239.1851,3200.0
2017-12-12,239.1851,244.8866,239.1851,243.0173,1317.0
2017-12-13,242.0203,244.2635,242.0203,244.0143,409.0
2017-12-14,243.0173,245.1982,242.3941,243.4846,1442.0
2017-12-15,242.2072,243.0173,239.0916,243.0173,25342.0
2017-12-16,242.2072,243.0173,239.0916,243.0173,25342.0
2017-12-17,242.2072,243.0173,239.0916,243.0173,25342.0
2017-12-18,243.4846,246.0706,242.9861,246.0706,8339.0
2017-12-19,246.0394,246.164,243.0484,245.354,3064.0
2017-12-20,245.5098,246.4444,241.7399,243.6715,9598.0
2017-12-21,243.0173,246.4444,243.0173,246.1329,4892.0
2017-12-22,246.756,249.2485,245.0736,249.2485,3999.0
2017-12-23,246.756,249.2485,245.0736,249.2485,3999.0
2017-12-24,246.756,249.2485,245.0736,249.2485,3999.0
2017-12-25,246.756,249.2485,245.0736,249.2485,3999.0
2017-12-26,246.756,249.2485,245.0736,249.2485,3999.0
2017-12-27,249.6224,257.3491,249.6224,256.134,4550.0
2017-12-28,256.6325,256.6325,253.9219,255.1681,2878.0
2017-12-29,255.1681,255.1681,254.2335,255.1681,13559.0
2017-12-30,255.1681,255.1681,254.2335,255.1681,13559.0
2017-12-31,255.1681,255.1681,254.2335,255.1681,13559.0
2018-01-01,255.1681,255.1681,254.2335,255.1681,13559.0
2018-01-02,255.1681,255.1681,254.2335,255.1681,13559.0
2018-01-03,255.4797,259.8415,253.6103,256.7259,2651.0
2018-01-04,256.7259,256.7259,254.2335,254.2335,1634.0
2018-01-05,253.6103,255.4797,253.6103,253.6103,990.0
2018-01-06,253.6103,255.4797,253.6103,253.6103,990.0
2018-01-07,253.6103,255.4797,253.6103,253.6103,990.0
2018-01-08,253.6103,255.4797,252.9872,255.4797,3394.0
2018-01-09,255.4797,255.4797,253.2988,255.4797,5423.0
2018-01-10,255.1681,256.4144,253.2988,256.4144,924.0
2018-01-11,255.4797,256.1028,253.9219,256.1028,571.0
2018-01-12,255.7913,255.7913,250.1832,250.8063,1581.0
2018-01-13,255.7913,255.7913,250.1832,250.8063,1581.0
2018-01-14,255.7913,255.7913,250.1832,250.8063,1581.0
2018-01-15,250.1832,252.9872,248.6254,252.9872,759.0
2018-01-16,252.9872,252.9872,250.1832,251.4294,1647.0
2018-01-17,251.4294,252.6756,248.6254,249.2485,7157.0
2018-01-18,251.741,252.6756,248.6254,252.6756,560.0
2018-01-19,252.6756,254.8566,252.0525,254.8566,2788.0
2018-01-20,252.6756,254.8566,252.0525,254.8566,2788.0
2018-01-21,252.6756,254.8566,252.0525,254.8566,2788.0
2018-01-22,254.8566,256.7259,252.6756,256.7259,2710.0
2018-01-23,256.7259,256.7259,254.8566,256.7259,5159.0
2018-01-24,257.0375,257.0375,252.3641,254.2335,1040.0
2018-01-25,254.2335,254.2335,249.8716,250.1832,1589.0
2018-01-26,250.4947,251.4294,248.6254,249.8716,6234.0
2018-01-27,250.4947,251.4294,248.6254,249.8716,6234.0
2018-01-28,250.4947,251.4294,248.6254,249.8716,6234.0
2018-01-29,252.0525,252.3641,250.1832,250.8063,945.0
2018-01-30,252.3641,252.3641,248.6254,248.6254,1583.0
2018-01-31,249.2485,251.741,245.5098,251.741,1833.0
2018-02-01,251.1178,251.1178,238.3439,239.9017,6618.0
2018-02-02,239.9017,241.771,235.5398,236.1629,3371.0
2018-02-03,239.9017,241.771,235.5398,236.1629,3371.0
2018-02-04,239.9017,241.771,235.5398,236.1629,3371.0
2018-02-05,236.7861,238.0323,236.7861,236.7861,5864.0
2018-02-06,233.6705,236.4745,233.6705,234.9167,4518.0
2018-02-07,236.7861,239.5901,235.8514,236.4745,8216.0
2018-02-08,236.4745,239.5901,235.5398,235.5398,4474.0
2018-02-09,236.4745,236.4745,233.0473,233.6705,6005.0
2018-02-10,236.4745,236.4745,233.0473,233.6705,6005.0
2018-02-11,236.4745,236.4745,233.0473,233.6705,6005.0
2018-02-12,233.6705,236.1629,233.6705,234.9167,1458.0
2018-02-13,234.9167,236.1629,234.2936,234.6051,5023.0
2018-02-14,233.6705,238.0323,233.6705,236.1629,6682.0
2018-02-15,236.7861,243.3288,236.7861,241.4595,1505.0
2018-02-16,241.1479,241.1479,235.5398,236.1629,1724.0
2018-02-17,241.1479,241.1479,235.5398,236.1629,1724.0
2018-02-18,241.1479,241.1479,235.5398,236.1629,1724.0
2018-02-19,236.7861,236.7861,235.2283,235.2283,1279.0
2018-02-20,236.1629,236.1629,230.5548,232.1126,1523.0
2018-02-21,233.0473,233.0473,228.3739,228.3739,1641.0
2018-02-22,227.4392,236.7861,225.8814,230.5548,1640.0
2018-02-23,232.7358,232.7358,229.9317,231.8011,1782.0
2018-02-24,232.7358,232.7358,229.9317,231.8011,1782.0
2018-02-25,232.7358,232.7358,229.9317,231.8011,1782.0
2018-02-26,234.2936,234.2936,228.6855,231.178,1525.0
2018-02-27,231.178,233.0473,229.6202,233.0473,1392.0
2018-02-28,233.0473,233.0473,225.8814,226.5046,5695.0
2018-03-01,225.8814,230.2433,224.3236,226.8161,3983.0
2018-03-02,227.7508,227.7508,218.404,219.6502,2112.0
2018-03-03,227.7508,227.7508,218.404,219.6502,2112.0
2018-03-04,227.7508,227.7508,218.404,219.6502,2112.0
2018-03-05,222.4543,222.4543,215.5999,217.7809,2846.0
2018-03-06,220.5849,222.1427,217.4693,221.5196,4215.0
2018-03-07,222.4543,222.4543,220.2733,220.2733,2786.0
2018-03-08,220.8965,222.7658,220.8965,221.208,1198.0
2018-03-09,221.8311,222.7658,217.4693,219.3387,4305.0
2018-03-10,221.8311,222.7658,217.4693,219.3387,4305.0
2018-03-11,221.8311,222.7658,217.4693,219.3387,4305.0
2018-03-12,219.3387,222.4543,219.3387,221.8311,597.0
2018-03-13,221.8311,224.9468,220.5849,224.3236,1238.0
2018-03-14,224.3236,228.0624,224.0121,225.8814,1468.0
2018-03-15,226.193,233.6705,224.3236,233.6705,2873.0
2018-03-16,233.6705,233.6705,228.0624,230.5548,1334.0
2018-03-17,233.6705,233.6705,228.0624,230.5548,1334.0
2018-03-18,233.6705,233.6705,228.0624,230.5548,1334.0
2018-03-19,226.8161,231.4895,226.8161,228.997,864.0
2018-03-20,228.997,229.9317,227.7508,228.997,1488.0
2018-03-21,228.997,229.9317,223.0774,229.9317,5167.0
2018-03-22,229.6202,229.6202,219.9618,219.9618,1022.0
2018-03-23,220.2733,220.8965,215.9115,216.8462,1533.0
2018-03-24,220.2733,220.8965,215.9115,216.8462,1533.0
2018-03-25,220.2733,220.8965,215.9115,216.8462,1533.0
2018-03-26,217.1577,220.5849,216.8462,216.8462,1014.0
2018-03-27,219.6502,219.9618,216.2231,216.2231,555.0
2018-03-28,216.5346,218.0924,209.9918,209.9918,8559.0
2018-03-29,212.7959,214.6653,211.8612,213.7306,2497.0
2018-03-30,212.7959,214.6653,211.8612,213.7306,2497.0
2018-03-31,212.7959,214.6653,211.8612,213.7306,2497.0
2018-04-01,212.7959,214.6653,211.8612,213.7306,2497.0
2018-04-02,212.7959,214.6653,211.8612,213.7306,2497.0
2018-04-03,216.2231,221.208,214.9768,214.9768,3895.0
2018-04-04,215.2884,220.2733,215.2884,218.0924,2019.0
2018-04-05,218.404,219.0271,215.5999,215.5999,3552.0
2018-04-06,218.404,218.404,215.2884,216.8462,212.0
2018-04-07,218.404,218.404,215.2884,216.8462,212.0
2018-04-08,218.404,218.404,215.2884,216.8462,212.0
2018-04-09,216.8462,219.9618,215.5999,219.9618,882.0
2018-04-10,220.5849,220.5849,214.9768,214.9768,609.0
2018-04-11,217.1577,217.1577,209.9918,211.8612,2488.0
2018-04-12,214.3537,214.3537,206.2531,206.2531,2914.0
2018-04-13,207.4994,210.615,206.8762,207.4994,1616.0
2018-04-14,207.4994,210.615,206.8762,207.4994,1616.0
2018-04-15,207.4994,210.615,206.8762,207.4994,1616.0
2018-04-16,207.4994,207.4994,199.7103,200.645,3175.0
2018-04-17,200.645,200.645,196.9063,197.841,12968.0
2018-04-18,197.841,210.615,196.5947,210.615,25883.0
2018-04-19,210.9265,224.9468,210.615,218.0924,8871.0
2018-04-20,218.0924,222.4543,215.5999,219.3387,13500.0
2018-04-21,218.0924,222.4543,215.5999,219.3387,13500.0
2018-04-22,218.0924,222.4543,215.5999,219.3387,13500.0
2018-04-23,220.5849,220.8965,218.0924,219.9618,6085.0
2018-04-24,220.2733,221.208,218.0924,218.7155,4483.0
2018-04-25,218.0924,219.9618,215.5999,218.0924,1910.0
2018-04-26,219.0271,228.3739,218.7155,218.7155,5132.0
2018-04-27,218.7155,222.4543,218.7155,221.208,4194.0
2018-04-28,218.7155,222.4543,218.7155,221.208,4194.0
2018-04-29,218.7155,222.4543,218.7155,221.208,4194.0
2018-04-30,221.8311,223.0774,216.5346,223.0774,2267.0
2018-05-01,221.8311,223.0774,216.5346,223.0774,2267.0
2018-05-02,221.208,225.8814,221.208,224.3236,1413.0
2018-05-03,221.208,225.8814,221.208,224.3236,1413.0
2018-05-04,225.8814,225.8814,221.8311,222.4543,1867.0
2018-05-05,225.8814,225.8814,221.8311,222.4543,1867.0
2018-05-06,225.8814,225.8814,221.8311,222.4543,1867.0
2018-05-07,222.4543,223.0774,221.208,222.4543,281.0
2018-05-08,223.389,224.3236,218.0924,219.9618,710.0
2018-05-09,222.1427,222.1427,215.5999,215.5999,1490.0
2018-05-10,216.8462,219.9618,216.2231,216.2231,6332.0
2018-05-11,217.1577,223.7005,217.1577,223.0774,31921.0
2018-05-12,217.1577,223.7005,217.1577,223.0774,31921.0
2018-05-13,217.1577,223.7005,217.1577,223.0774,31921.0
2018-05-14,224.0121,231.8011,223.7005,231.178,3502.0
2018-05-15,233.6705,233.6705,223.7005,223.7005,2630.0
2018-05-16,224.3236,231.178,224.0121,231.178,4192.0
2018-05-17,231.4895,231.4895,224.3236,228.997,1293.0
2018-05-18,228.997,228.997,224.6352,226.193,849.0
2018-05-19,228.997,228.997,224.6352,226.193,849.0
2018-05-20,228.997,228.997,224.6352,226.193,849.0
2018-05-21,226.5046,227.4392,221.8311,224.3236,499.0
2018-05-22,224.9468,225.8814,221.8311,225.8814,2618.0
2018-05-23,226.5046,226.5046,218.7155,219.3387,7978.0
2018-05-24,219.9618,220.5849,216.5346,218.0924,3977.0
2018-05-25,219.6502,223.0774,219.6502,222.1427,635.0
2018-05-26,219.6502,223.0774,219.6502,222.1427,635.0
2018-05-27,219.6502,223.0774,219.6502,222.1427,635.0
2018-05-28,224.3236,226.5046,219.9618,226.193,1237.0
2018-05-29,226.8161,226.8161,220.5849,221.208,5640.0
2018-05-30,218.0924,227.4392,213.1075,227.4392,2032.0
2018-05-31,218.0924,227.4392,213.1075,227.4392,2032.0
2018-06-01,225.8814,227.7508,221.8311,224.3236,3516.0
2018-06-02,225.8814,227.7508,221.8311,224.3236,3516.0
2018-06-03,225.8814,227.7508,221.8311,224.3236,3516.0
2018-06-04,224.0121,226.193,222.1427,222.7658,13862.0
2018-06-05,222.7658,226.193,222.7658,224.6352,2035.0
2018-06-06,226.193,227.1277,225.2583,225.5699,2954.0
2018-06-07,225.5699,238.0323,225.5699,238.0323,13162.0
2018-06-08,238.0323,238.967,234.6051,238.967,2450.0
2018-06-09,238.0323,238.967,234.6051,238.967,2450.0
2018-06-10,238.0323,238.967,234.6051,238.967,2450.0
2018-06-11,237.4092,237.4092,234.9167,236.7861,3630.0
2018-06-12,236.1629,240.8363,236.1629,239.9017,1846.0
2018-06-13,239.9017,239.9017,235.5398,235.5398,3390.0
2018-06-14,236.7861,236.7861,223.0774,224.0121,2007.0
2018-06-15,224.6352,225.8814,213.1075,213.1075,9936.0
2018-06-16,224.6352,225.8814,213.1075,213.1075,9936.0
2018-06-17,224.6352,225.8814,213.1075,213.1075,9936.0
2018-06-18,217.4693,217.4693,212.7959,213.1075,3759.0
2018-06-19,213.1075,213.419,209.9918,209.9918,33101.0
2018-06-20,212.1728,220.8965,211.8612,214.9768,2866.0
2018-06-21,214.6653,216.5346,213.1075,213.1075,1317.0
2018-06-22,213.7306,213.7306,212.4843,212.7959,2628.0
2018-06-23,213.7306,213.7306,212.4843,212.7959,2628.0
2018-06-24,213.7306,213.7306,212.4843,212.7959,2628.0
2018-06-25,214.2027,216.5455,205.5007,210.8558,931.0
2018-06-26,208.5129,212.8639,207.8435,212.1945,3158.0
2018-06-27,211.8598,217.2149,210.8558,214.8721,12664.0
