,ATO FP Equity,ATO FP Equity,ATO FP Equity,ATO FP Equity,ATO FP Equity
2016-07-31,61.9004,62.3548,61.6803,62.2412,372489.0
2016-08-01,62.2057,63.1073,61.8152,61.9927,245189.0
2016-08-02,61.6377,61.9785,60.6509,60.9775,309169.0
2016-08-03,61.375,61.375,60.374,60.5657,334101.0
2016-08-04,60.7077,61.8223,60.5444,61.4815,238772.0
2016-08-05,61.7868,62.8446,61.7726,62.7452,239912.0
2016-08-06,61.7868,62.8446,61.7726,62.7452,239912.0
2016-08-07,61.7868,62.8446,61.7726,62.7452,239912.0
2016-08-08,62.8943,63.0789,62.4754,62.7807,197393.0
2016-08-09,62.6174,63.0789,62.4967,63.015,175945.0
2016-08-10,63.0718,63.8314,63.0576,63.3416,195300.0
2016-08-11,63.4907,63.9592,63.2635,63.9592,154835.0
2016-08-12,63.8243,63.8882,62.9724,63.2706,197312.0
2016-08-13,63.8243,63.8882,62.9724,63.2706,197312.0
2016-08-14,63.8243,63.8882,62.9724,63.2706,197312.0
2016-08-15,63.2564,63.7463,62.9724,63.583,86541.0
2016-08-16,63.2138,63.3558,62.731,62.8233,138094.0
2016-08-17,62.7878,62.8943,61.9075,62.1418,201666.0
2016-08-18,62.2767,62.6671,62.227,62.6245,184152.0
2016-08-19,62.6529,62.7523,61.872,62.2625,200855.0
2016-08-20,62.6529,62.7523,61.872,62.2625,200855.0
2016-08-21,62.6529,62.7523,61.872,62.2625,200855.0
2016-08-22,62.014,62.9937,61.9998,62.4754,161177.0
2016-08-23,62.9156,63.5972,62.5322,63.5404,198344.0
2016-08-24,63.1641,63.6114,62.9369,63.086,156017.0
2016-08-25,62.7523,62.9866,61.8791,62.2625,222842.0
2016-08-26,62.3193,62.9937,62.156,62.9511,204902.0
2016-08-27,62.3193,62.9937,62.156,62.9511,204902.0
2016-08-28,62.3193,62.9937,62.156,62.9511,204902.0
2016-08-29,62.7168,63.0221,62.0495,62.731,136673.0
2016-08-30,63.1073,63.5049,63.0292,63.2706,160847.0
2016-08-31,62.9724,63.2777,62.5251,62.6245,195999.0
2016-09-01,62.6671,63.6611,62.6671,63.2209,179201.0
2016-09-02,63.3345,63.9308,63.1215,63.8953,198210.0
2016-09-03,63.3345,63.9308,63.1215,63.8953,198210.0
2016-09-04,63.3345,63.9308,63.1215,63.8953,198210.0
2016-09-05,63.9876,64.3213,63.6256,63.725,111059.0
2016-09-06,63.6185,63.9947,63.4055,63.7179,164260.0
2016-09-07,63.6753,64.2006,63.6327,63.9663,177525.0
2016-09-08,63.9308,64.3568,63.4694,63.8243,185334.0
2016-09-09,63.5901,64.584,63.4339,64.1793,238852.0
2016-09-10,63.5901,64.584,63.4339,64.1793,238852.0
2016-09-11,63.5901,64.584,63.4339,64.1793,238852.0
2016-09-12,63.2209,64.158,62.7239,64.087,275645.0
2016-09-13,64.6053,65.443,63.7463,63.8527,375657.0
2016-09-14,63.9308,64.3639,63.8314,64.1509,230498.0
2016-09-15,64.1083,64.584,63.7675,64.584,261009.0
2016-09-16,64.5627,64.8254,63.9379,64.5769,382877.0
2016-09-17,64.5627,64.8254,63.9379,64.5769,382877.0
2016-09-18,64.5627,64.8254,63.9379,64.5769,382877.0
2016-09-19,65.159,66.011,65.081,65.7696,209649.0
2016-09-20,65.727,65.8406,65.3933,65.3933,183147.0
2016-09-21,66.9126,68.5455,66.9126,67.3812,359161.0
2016-09-22,67.7504,68.6023,67.5374,68.2615,189930.0
2016-09-23,68.1195,68.1266,67.3954,67.4593,261641.0
2016-09-24,68.1195,68.1266,67.3954,67.4593,261641.0
2016-09-25,68.1195,68.1266,67.3954,67.4593,261641.0
2016-09-26,68.0343,69.3477,67.1469,67.3741,341061.0
2016-09-27,68.0343,68.0343,66.3163,67.5587,216548.0
2016-09-28,67.6297,68.297,67.6297,68.2757,178044.0
2016-09-29,68.865,68.9857,67.4451,67.6155,271733.0
2016-09-30,66.9126,68.2189,66.4654,68.0982,254884.0
2016-10-01,66.9126,68.2189,66.4654,68.0982,254884.0
2016-10-02,66.9126,68.2189,66.4654,68.0982,254884.0
2016-10-03,67.9065,68.9857,67.651,68.8224,154177.0
2016-10-04,68.9147,69.9228,68.8295,69.44,288834.0
2016-10-05,68.8082,69.2058,68.4887,69.0922,176935.0
2016-10-06,69.0354,69.3335,68.7372,68.9289,171919.0
2016-10-07,68.8721,68.8863,67.871,68.0059,297420.0
2016-10-08,68.8721,68.8863,67.871,68.0059,297420.0
2016-10-09,68.8721,68.8863,67.871,68.0059,297420.0
2016-10-10,68.013,68.5526,67.8001,68.368,228184.0
2016-10-11,68.3041,68.3041,67.4877,67.8427,198248.0
2016-10-12,67.6936,68.3964,67.5942,67.722,273614.0
2016-10-13,67.4451,67.4806,66.6499,67.4593,234008.0
2016-10-14,67.3457,67.7788,66.9907,67.4593,221366.0
2016-10-15,67.3457,67.7788,66.9907,67.4593,221366.0
2016-10-16,67.3457,67.7788,66.9907,67.4593,221366.0
2016-10-17,67.5587,67.6297,66.8913,67.1682,220727.0
2016-10-18,67.4806,68.5242,67.4735,68.0911,279454.0
2016-10-19,68.2118,68.9502,67.864,68.9005,287535.0
2016-10-20,70.2849,70.7108,66.9978,68.2331,595459.0
2016-10-21,68.2331,68.8295,67.8498,68.155,330020.0
2016-10-22,68.2331,68.8295,67.8498,68.155,330020.0
2016-10-23,68.2331,68.8295,67.8498,68.155,330020.0
2016-10-24,68.51,69.4613,68.51,68.9644,328539.0
2016-10-25,69.1348,69.3406,67.7504,67.9065,254303.0
2016-10-26,67.9065,67.9065,66.4441,67.3883,255429.0
2016-10-27,67.6581,68.1763,66.9339,67.3315,266067.0
2016-10-28,66.9836,67.8285,66.4086,67.3741,245418.0
2016-10-29,66.9836,67.8285,66.4086,67.3741,245418.0
2016-10-30,66.9836,67.8285,66.4086,67.3741,245418.0
2016-10-31,67.2676,67.7575,67.0617,67.1753,249089.0
2016-11-01,67.4735,67.651,66.3092,66.4299,164907.0
2016-11-02,66.2666,66.4299,65.7412,65.8548,203628.0
2016-11-03,65.5069,66.8913,65.4572,66.5931,260288.0
2016-11-04,66.4441,67.1611,66.0891,66.7351,392802.0
2016-11-05,66.4441,67.1611,66.0891,66.7351,392802.0
2016-11-06,66.4441,67.1611,66.0891,66.7351,392802.0
2016-11-07,67.3599,67.6439,66.153,66.6286,377905.0
2016-11-08,67.2534,67.7504,66.0252,67.2321,444972.0
2016-11-09,65.656,69.4684,64.4278,69.2412,549288.0
2016-11-10,69.5394,70.2707,66.295,66.3518,520985.0
2016-11-11,66.4938,66.9978,65.5992,65.6915,276887.0
2016-11-12,66.4938,66.9978,65.5992,65.6915,276887.0
2016-11-13,66.4938,66.9978,65.5992,65.6915,276887.0
2016-11-14,66.4299,66.9907,65.2939,65.2939,335985.0
2016-11-15,65.3152,66.515,64.9674,65.8264,328437.0
2016-11-16,66.0465,66.8345,65.9968,66.7777,195387.0
2016-11-17,66.8416,68.0556,66.8132,67.7788,240533.0
2016-11-18,68.0485,68.4674,67.6155,68.368,191425.0
2016-11-19,68.0485,68.4674,67.6155,68.368,191425.0
2016-11-20,68.0485,68.4674,67.6155,68.368,191425.0
2016-11-21,68.5171,69.0638,67.722,68.3893,232964.0
2016-11-22,68.652,69.0567,68.1905,68.6094,216427.0
2016-11-23,68.652,69.22,68.1053,68.226,286215.0
2016-11-24,68.1337,69.6175,68.0627,69.5536,238791.0
2016-11-25,69.4329,69.653,69.1348,69.3122,177396.0
2016-11-26,69.4329,69.653,69.1348,69.3122,177396.0
2016-11-27,69.4329,69.653,69.1348,69.3122,177396.0
2016-11-28,69.2909,69.4826,68.8224,69.1277,228478.0
2016-11-29,69.0638,69.9299,68.9005,69.7311,233434.0
2016-11-30,69.6459,69.9583,69.0354,69.2412,527420.0
2016-12-01,69.007,69.1561,67.793,67.942,287891.0
2016-12-02,67.4451,67.6936,66.6215,67.4309,308170.0
2016-12-03,67.4451,67.6936,66.6215,67.4309,308170.0
2016-12-04,67.4451,67.6936,66.6215,67.4309,308170.0
2016-12-05,67.154,68.6733,66.9907,68.4887,324104.0
2016-12-06,68.4603,68.8508,67.6865,68.4745,319958.0
2016-12-07,68.9573,69.7737,68.5952,69.7737,278075.0
2016-12-08,69.9299,70.0719,69.2058,69.7311,339081.0
2016-12-09,69.8731,70.363,68.9644,69.1135,401760.0
2016-12-10,69.8731,70.363,68.9644,69.1135,401760.0
2016-12-11,69.8731,70.363,68.9644,69.1135,401760.0
2016-12-12,68.9786,69.6459,68.1692,68.5313,362542.0
2016-12-13,68.4887,68.8082,67.4451,67.942,504309.0
2016-12-14,67.6936,67.9207,66.9126,67.4451,379665.0
2016-12-15,67.6368,69.22,67.0546,68.8366,334311.0
2016-12-16,68.8721,69.5891,68.0556,69.5039,379039.0
2016-12-17,68.8721,69.5891,68.0556,69.5039,379039.0
2016-12-18,68.8721,69.5891,68.0556,69.5039,379039.0
2016-12-19,69.3619,69.6246,68.9076,69.4826,213537.0
2016-12-20,69.22,69.7027,69.0851,69.5536,243109.0
2016-12-21,69.4613,70.2139,69.4045,70.1713,285551.0
2016-12-22,69.9299,70.3914,69.3477,69.9299,183857.0
2016-12-23,69.8589,71.4208,69.8092,71.1723,208585.0
2016-12-24,69.8589,71.4208,69.8092,71.1723,208585.0
2016-12-25,69.8589,71.4208,69.8092,71.1723,208585.0
2016-12-26,69.8589,71.4208,69.8092,71.1723,208585.0
2016-12-27,71.1013,71.8113,71.1013,71.5628,105153.0
2016-12-28,71.4208,71.9178,71.2788,71.4563,176045.0
2016-12-29,71.0658,71.7048,71.0303,71.6338,106990.0
2016-12-30,71.4563,71.6693,71.0303,71.1723,153779.0
2016-12-31,71.4563,71.6693,71.0303,71.1723,153779.0
2017-01-01,71.4563,71.6693,71.0303,71.1723,153779.0
2017-01-02,71.2078,72.2017,70.9238,72.2017,105355.0
2017-01-03,72.4147,73.8701,72.4147,72.9472,360859.0
2017-01-04,73.0182,73.0537,72.0952,72.4147,219129.0
2017-01-05,72.2372,72.5922,71.8823,72.4147,148004.0
2017-01-06,72.4147,73.0537,72.2372,72.9827,148616.0
2017-01-07,72.4147,73.0537,72.2372,72.9827,148616.0
2017-01-08,72.4147,73.0537,72.2372,72.9827,148616.0
2017-01-09,73.1247,73.2667,72.5922,72.9827,181777.0
2017-01-10,72.9827,74.1896,72.5567,73.0892,215969.0
2017-01-11,73.3022,73.8346,72.5212,72.6632,208646.0
2017-01-12,72.5567,72.7342,71.9178,72.4502,239818.0
2017-01-13,72.6632,73.1957,72.4857,73.1957,128431.0
2017-01-14,72.6632,73.1957,72.4857,73.1957,128431.0
2017-01-15,72.6632,73.1957,72.4857,73.1957,128431.0
2017-01-16,72.7697,72.8407,72.1307,72.2017,123792.0
2017-01-17,72.2017,72.8407,71.9533,72.2372,163584.0
2017-01-18,72.4147,73.0537,71.8823,72.3437,229203.0
2017-01-19,72.5212,72.6632,71.5983,71.9178,213612.0
2017-01-20,72.0597,72.0597,70.9309,71.4563,250452.0
2017-01-21,72.0597,72.0597,70.9309,71.4563,250452.0
2017-01-22,72.0597,72.0597,70.9309,71.4563,250452.0
2017-01-23,71.1013,71.4563,70.434,70.4695,266358.0
2017-01-24,70.2849,71.0303,69.8731,70.5476,403321.0
2017-01-25,70.8457,72.6987,70.4056,71.5983,315414.0
2017-01-26,72.1307,72.4147,71.5628,71.5628,317603.0
2017-01-27,71.8113,71.8113,70.796,70.796,308015.0
2017-01-28,71.8113,71.8113,70.796,70.796,308015.0
2017-01-29,71.8113,71.8113,70.796,70.796,308015.0
2017-01-30,70.6611,70.8812,69.5323,70.0435,367975.0
2017-01-31,70.2849,71.0303,69.9228,69.9228,356108.0
2017-02-01,69.9512,71.2433,69.9512,70.8599,265148.0
2017-02-02,70.8031,72.1662,70.7605,71.6338,250528.0
2017-02-03,71.6693,73.1602,71.6693,72.7697,265971.0
2017-02-04,71.6693,73.1602,71.6693,72.7697,265971.0
2017-02-05,71.6693,73.1602,71.6693,72.7697,265971.0
2017-02-06,72.8407,72.9472,71.8113,72.2017,189153.0
2017-02-07,72.2017,72.2017,71.4563,71.4918,221473.0
2017-02-08,71.8823,72.5567,71.5628,72.2372,225905.0
2017-02-09,72.4147,72.5922,71.8468,72.5922,168753.0
2017-02-10,72.9117,73.5506,72.7342,73.4796,180088.0
2017-02-11,72.9117,73.5506,72.7342,73.4796,180088.0
2017-02-12,72.9117,73.5506,72.7342,73.4796,180088.0
2017-02-13,73.4796,74.7221,73.2312,74.4381,213417.0
2017-02-14,74.4026,74.935,74.1186,74.6511,205694.0
2017-02-15,74.7575,75.219,74.6511,74.6866,311655.0
2017-02-16,74.8285,75.1835,74.4736,75.1835,238993.0
2017-02-17,75.006,75.1125,74.0476,74.5801,295764.0
2017-02-18,75.006,75.1125,74.0476,74.5801,295764.0
2017-02-19,75.006,75.1125,74.0476,74.5801,295764.0
2017-02-20,74.8995,75.787,74.4026,74.6866,189199.0
2017-02-21,74.5446,75.2545,74.2961,74.9705,218798.0
2017-02-22,75.8225,76.9584,74.6511,76.5324,445538.0
2017-02-23,76.071,77.5973,76.071,77.1004,425907.0
2017-02-24,76.8164,78.0588,76.7454,77.2424,354842.0
2017-02-25,76.8164,78.0588,76.7454,77.2424,354842.0
2017-02-26,76.8164,78.0588,76.7454,77.2424,354842.0
2017-02-27,77.7038,80.1532,77.5263,79.5142,455323.0
2017-02-28,79.4787,79.5852,78.6978,79.1592,394781.0
2017-03-01,79.2657,79.8692,77.7748,79.0172,387363.0
2017-03-02,79.1592,79.4077,77.8813,78.4848,429122.0
2017-03-03,78.3783,78.9817,78.2008,78.5558,250019.0
2017-03-04,78.3783,78.9817,78.2008,78.5558,250019.0
2017-03-05,78.3783,78.9817,78.2008,78.5558,250019.0
2017-03-06,78.5558,78.6268,77.9878,78.3073,167856.0
2017-03-07,78.3073,79.2302,78.2008,78.6978,289102.0
2017-03-08,78.3428,78.7688,77.9878,78.5913,185253.0
2017-03-09,78.5913,79.7627,78.0943,79.6562,325132.0
2017-03-10,80.2241,80.2241,78.7333,79.4077,451567.0
2017-03-11,80.2241,80.2241,78.7333,79.4077,451567.0
2017-03-12,80.2241,80.2241,78.7333,79.4077,451567.0
2017-03-13,79.5497,80.1177,79.2657,79.9402,227687.0
2017-03-14,80.1887,80.7921,79.1592,80.4371,279518.0
2017-03-15,80.6501,80.6856,79.9757,80.1887,209283.0
2017-03-16,80.4726,81.0051,80.4726,80.9341,226784.0
2017-03-17,80.5081,80.5081,79.0882,79.0882,2071600.0
2017-03-18,80.5081,80.5081,79.0882,79.0882,2071600.0
2017-03-19,80.5081,80.5081,79.0882,79.0882,2071600.0
2017-03-20,78.8752,80.0112,78.2008,79.1237,374095.0
2017-03-21,79.4787,79.5497,78.6268,78.7688,217096.0
2017-03-22,78.3073,78.9817,77.7038,78.9817,319212.0
2017-03-23,78.8043,79.6562,78.4848,79.4077,232764.0
2017-03-24,79.5142,80.4016,79.3367,80.3661,241609.0
2017-03-25,79.5142,80.4016,79.3367,80.3661,241609.0
2017-03-26,79.5142,80.4016,79.3367,80.3661,241609.0
2017-03-27,79.9757,80.3306,79.3012,80.3306,272542.0
2017-03-28,80.7921,81.2536,80.4726,80.7211,228225.0
2017-03-29,80.6501,81.3601,80.4371,81.3601,179956.0
2017-03-30,81.2891,81.6795,80.9341,81.644,200106.0
2017-03-31,81.3956,82.496,81.2181,82.3185,228496.0
2017-04-01,81.3956,82.496,81.2181,82.3185,228496.0
2017-04-02,81.3956,82.496,81.2181,82.3185,228496.0
2017-04-03,82.709,82.8155,81.6795,81.8925,199413.0
2017-04-04,82.0345,82.3895,81.3601,81.6795,194180.0
2017-04-05,81.4311,82.1055,81.1116,81.999,240255.0
2017-04-06,82.0345,82.07,81.4311,82.0345,216647.0
2017-04-07,81.715,82.212,81.4311,82.141,176960.0
2017-04-08,81.715,82.212,81.4311,82.141,176960.0
2017-04-09,81.715,82.212,81.4311,82.141,176960.0
2017-04-10,82.141,82.496,81.5376,81.786,188286.0
2017-04-11,81.2891,81.9635,80.5791,81.2181,266628.0
2017-04-12,81.2181,81.5731,80.6856,81.0761,231193.0
2017-04-13,80.9341,81.4666,80.4016,81.4666,241911.0
2017-04-14,80.9341,81.4666,80.4016,81.4666,241911.0
2017-04-15,80.9341,81.4666,80.4016,81.4666,241911.0
2017-04-16,80.9341,81.4666,80.4016,81.4666,241911.0
2017-04-17,80.9341,81.4666,80.4016,81.4666,241911.0
2017-04-18,81.4666,82.2475,80.4016,80.4016,338639.0
2017-04-19,80.3661,81.0051,80.1887,80.6146,331667.0
2017-04-20,80.6856,83.0639,80.5081,82.78,330388.0
2017-04-21,82.709,82.709,80.9696,80.9696,327038.0
2017-04-22,82.709,82.709,80.9696,80.9696,327038.0
2017-04-23,82.709,82.709,80.9696,80.9696,327038.0
2017-04-24,83.7739,85.0163,82.6735,83.8804,406512.0
2017-04-25,82.141,84.3064,81.1116,83.5609,549868.0
2017-04-26,83.5609,84.4838,82.78,84.4838,352613.0
2017-04-27,84.4483,85.4423,83.6674,85.4423,275120.0
2017-04-28,85.6553,85.8327,85.0518,85.4068,314417.0
2017-04-29,85.6553,85.8327,85.0518,85.4068,314417.0
2017-04-30,85.6553,85.8327,85.0518,85.4068,314417.0
2017-05-01,85.6553,85.8327,85.0518,85.4068,314417.0
2017-05-02,86.1522,87.0751,85.9392,86.6847,392124.0
2017-05-03,87.0042,87.0397,85.2293,85.7262,213934.0
2017-05-04,86.1522,88.0691,85.8327,88.0691,320740.0
2017-05-05,88.6015,90.0924,87.7496,89.9859,455332.0
2017-05-06,88.6015,90.0924,87.7496,89.9859,455332.0
2017-05-07,88.6015,90.0924,87.7496,89.9859,455332.0
2017-05-08,89.9859,90.0924,88.992,89.6665,256551.0
2017-05-09,89.702,89.9149,88.85,89.0985,333827.0
2017-05-10,88.8855,89.418,88.708,89.205,286401.0
2017-05-11,89.4535,89.8439,88.8855,89.631,306099.0
2017-05-12,89.7375,89.9859,89.1695,89.773,189898.0
2017-05-13,89.7375,89.9859,89.1695,89.773,189898.0
2017-05-14,89.7375,89.9859,89.1695,89.773,189898.0
2017-05-15,90.1279,90.3764,88.921,89.631,200653.0
2017-05-16,89.7375,89.9504,87.4301,88.5305,529935.0
2017-05-17,88.2466,88.3176,86.5427,86.7557,310656.0
2017-05-18,86.7557,87.3946,85.0163,86.7202,370981.0
2017-05-19,86.7557,87.9271,86.7202,87.4656,260997.0
2017-05-20,86.7557,87.9271,86.7202,87.4656,260997.0
2017-05-21,86.7557,87.9271,86.7202,87.4656,260997.0
2017-05-22,87.9271,88.1401,86.5782,87.0397,216275.0
2017-05-23,87.1816,87.8916,87.0751,87.8206,243357.0
2017-05-24,87.9626,88.2821,87.3946,88.2821,266705.0
2017-05-25,88.6015,88.779,87.8206,88.1046,151525.0
2017-05-26,88.3204,89.0036,87.8888,88.5721,215444.0
2017-05-27,88.3204,89.0036,87.8888,88.5721,215444.0
2017-05-28,88.3204,89.0036,87.8888,88.5721,215444.0
2017-05-29,88.5721,89.2553,88.3923,88.644,81190.0
2017-05-30,88.644,90.8736,88.2844,90.8017,274749.0
2017-05-31,90.8376,92.1682,90.0465,91.8445,804279.0
2017-06-01,91.9165,93.3549,91.2692,93.3549,289952.0
2017-06-02,93.4987,94.2899,93.283,93.9303,257746.0
2017-06-03,93.4987,94.2899,93.283,93.9303,257746.0
2017-06-04,93.4987,94.2899,93.283,93.9303,257746.0
2017-06-05,94.0741,94.1101,93.7145,93.8224,142080.0
2017-06-06,93.7505,93.8943,92.8874,93.6786,216325.0
2017-06-07,93.4628,94.9732,93.0313,94.7214,299769.0
2017-06-08,94.6135,95.2968,94.3259,94.3259,312763.0
2017-06-09,94.4337,95.0451,93.3549,94.0382,292892.0
2017-06-10,94.4337,95.0451,93.3549,94.0382,292892.0
2017-06-11,94.4337,95.0451,93.3549,94.0382,292892.0
2017-06-12,92.7795,92.7795,89.6509,89.7588,450144.0
2017-06-13,90.0824,91.1972,90.0105,90.8376,265400.0
2017-06-14,91.5569,92.4199,91.3051,91.3051,345362.0
2017-06-15,91.1253,91.1613,89.615,90.1544,299032.0
2017-06-16,90.4421,91.1972,90.2263,90.7297,442917.0
2017-06-17,90.4421,91.1972,90.2263,90.7297,442917.0
2017-06-18,90.4421,91.1972,90.2263,90.7297,442917.0
2017-06-19,92.2761,92.5278,91.8086,92.2401,244377.0
2017-06-20,92.7076,93.5707,92.1322,92.2761,244472.0
2017-06-21,92.0603,92.6357,91.3411,92.5997,205989.0
2017-06-22,92.8155,92.8155,91.7367,91.8805,261818.0
2017-06-23,91.9165,92.2761,91.413,91.6288,198428.0
2017-06-24,91.9165,92.2761,91.413,91.6288,198428.0
2017-06-25,91.9165,92.2761,91.413,91.6288,198428.0
2017-06-26,92.0963,92.4559,91.7367,92.0603,176768.0
2017-06-27,91.8805,92.0243,90.3701,90.5499,246415.0
2017-06-28,89.9026,90.514,89.0396,90.478,290729.0
2017-06-29,90.9096,91.0174,87.0617,87.0617,320150.0
2017-06-30,87.3494,88.8957,86.5583,88.3923,398419.0
2017-07-01,87.3494,88.8957,86.5583,88.3923,398419.0
2017-07-02,87.3494,88.8957,86.5583,88.3923,398419.0
2017-07-03,88.68,88.9317,88.1406,88.5002,268771.0
2017-07-04,88.3204,88.608,87.6731,87.8888,234587.0
2017-07-05,87.6011,88.2125,87.0617,88.1046,302199.0
2017-07-06,88.1765,88.3563,86.846,87.6011,233772.0
2017-07-07,87.8169,88.608,86.81,88.608,240011.0
2017-07-08,87.8169,88.608,86.81,88.608,240011.0
2017-07-09,87.8169,88.608,86.81,88.608,240011.0
2017-07-10,88.7878,89.3992,88.4642,89.0036,233210.0
2017-07-11,89.0396,89.2194,87.7809,88.0686,204795.0
2017-07-12,88.2125,89.4351,88.1046,89.3273,222072.0
2017-07-13,89.543,89.8667,89.2913,89.7228,190434.0
2017-07-14,89.9386,90.1184,89.3273,90.1184,159642.0
2017-07-15,89.9386,90.1184,89.3273,90.1184,159642.0
2017-07-16,89.9386,90.1184,89.3273,90.1184,159642.0
2017-07-17,90.2982,90.9096,89.9386,90.1544,239275.0
2017-07-18,90.1544,90.6938,89.6869,89.9026,286466.0
2017-07-19,90.1903,91.2332,89.9746,91.1613,216435.0
2017-07-20,92.6357,92.6357,89.7948,90.1903,327828.0
2017-07-21,90.3342,90.4421,87.9967,88.7159,233634.0
2017-07-22,90.3342,90.4421,87.9967,88.7159,233634.0
2017-07-23,90.3342,90.4421,87.9967,88.7159,233634.0
2017-07-24,89.2194,89.4711,87.745,88.5721,288647.0
2017-07-25,88.608,91.2692,88.608,90.3701,386091.0
2017-07-26,90.4061,93.5347,90.2982,92.8514,428271.0
2017-07-27,92.5997,93.0672,91.6647,92.7795,423639.0
2017-07-28,92.1322,92.1322,90.8376,92.0603,419179.0
2017-07-29,92.1322,92.1322,90.8376,92.0603,419179.0
2017-07-30,92.1322,92.1322,90.8376,92.0603,419179.0
2017-07-31,91.8445,92.8155,91.413,92.384,339683.0
2017-08-01,92.0603,93.0313,91.8445,92.8874,377088.0
2017-08-02,92.7795,93.4268,92.1322,92.4199,367151.0
2017-08-03,92.2761,92.9953,91.9884,92.0603,366256.0
2017-08-04,92.1322,92.7795,91.7007,92.2401,211710.0
2017-08-05,92.1322,92.7795,91.7007,92.2401,211710.0
2017-08-06,92.1322,92.7795,91.7007,92.2401,211710.0
2017-08-07,92.2401,92.4918,91.8445,92.1682,168354.0
2017-08-08,92.1682,92.7436,91.5928,92.5278,145176.0
2017-08-09,92.2041,92.4199,91.449,92.348,265347.0
2017-08-10,92.1682,92.4559,91.1613,91.2692,228068.0
2017-08-11,90.6938,90.7297,89.3273,89.6869,278327.0
2017-08-12,90.6938,90.7297,89.3273,89.6869,278327.0
2017-08-13,90.6938,90.7297,89.3273,89.6869,278327.0
2017-08-14,90.1184,91.0894,90.0105,90.8736,168307.0
2017-08-15,91.0534,91.5209,90.6219,91.377,174647.0
2017-08-16,91.5569,92.6357,91.5209,92.5278,163121.0
2017-08-17,92.5638,92.9234,92.0603,92.4559,238769.0
2017-08-18,91.8805,91.8805,90.8017,91.5569,186896.0
2017-08-19,91.8805,91.8805,90.8017,91.5569,186896.0
2017-08-20,91.8805,91.8805,90.8017,91.5569,186896.0
2017-08-21,91.3051,91.9524,91.1253,91.7367,133610.0
2017-08-22,92.0603,92.7436,91.449,91.8086,206791.0
2017-08-23,92.0243,92.348,91.5209,91.5928,129140.0
2017-08-24,91.8086,91.8445,91.0174,91.0174,139962.0
2017-08-25,91.0534,91.9165,90.9096,91.3051,135006.0
2017-08-26,91.0534,91.9165,90.9096,91.3051,135006.0
2017-08-27,91.0534,91.9165,90.9096,91.3051,135006.0
2017-08-28,90.8017,91.8445,90.478,91.377,117926.0
2017-08-29,90.8017,90.8017,88.8957,89.6509,243620.0
2017-08-30,90.2623,91.7007,89.8667,91.3051,181557.0
2017-08-31,92.0603,93.3549,91.8805,93.2111,326903.0
2017-09-01,93.2111,94.1101,93.1032,93.3189,215204.0
2017-09-02,93.2111,94.1101,93.1032,93.3189,215204.0
2017-09-03,93.2111,94.1101,93.1032,93.3189,215204.0
2017-09-04,92.7436,92.7436,91.7726,92.0243,127899.0
2017-09-05,92.0603,92.4918,91.6647,91.8445,177864.0
2017-09-06,91.449,91.5569,90.5499,90.7657,241595.0
2017-09-07,91.3411,92.2401,91.1253,91.8445,217315.0
2017-09-08,91.6288,91.8445,90.9096,91.7726,175290.0
2017-09-09,91.6288,91.8445,90.9096,91.7726,175290.0
2017-09-10,91.6288,91.8445,90.9096,91.7726,175290.0
2017-09-11,92.1682,93.0313,92.0603,92.4559,217229.0
2017-09-12,92.7795,93.2111,92.1682,92.2401,282722.0
2017-09-13,92.2401,92.8514,92.1682,92.6357,250312.0
2017-09-14,92.384,92.9234,92.2401,92.6716,183195.0
2017-09-15,92.4559,92.9953,92.2761,92.6716,305344.0
2017-09-16,92.4559,92.9953,92.2761,92.6716,305344.0
2017-09-17,92.4559,92.9953,92.2761,92.6716,305344.0
2017-09-18,93.1032,93.4268,92.8155,93.3549,95434.0
2017-09-19,93.3189,94.7574,93.283,94.0741,204930.0
2017-09-20,94.0382,94.5057,93.7864,93.8224,204791.0
2017-09-21,94.218,94.3978,92.7076,92.7076,203085.0
2017-09-22,92.9593,93.5347,92.4918,92.8514,218814.0
2017-09-23,92.9593,93.5347,92.4918,92.8514,218814.0
2017-09-24,92.9593,93.5347,92.4918,92.8514,218814.0
2017-09-25,93.1391,93.4268,92.1682,92.1682,128418.0
2017-09-26,92.1322,92.9593,91.6647,92.2401,207221.0
2017-09-27,92.8514,92.8514,92.0963,92.8514,208330.0
2017-09-28,93.1751,93.9303,93.0313,93.9303,170989.0
2017-09-29,94.0382,94.5057,93.5707,94.3978,265751.0
2017-09-30,94.0382,94.5057,93.5707,94.3978,265751.0
2017-10-01,94.0382,94.5057,93.5707,94.3978,265751.0
2017-10-02,94.6135,96.1599,94.3978,96.052,228737.0
2017-10-03,96.1958,96.8072,96.1239,96.4476,169557.0
2017-10-04,96.7352,97.3825,96.052,96.3756,184623.0
2017-10-05,96.3756,96.6274,95.9081,96.2318,134027.0
2017-10-06,96.3756,96.3756,95.6205,95.8722,162296.0
2017-10-07,96.3756,96.3756,95.6205,95.8722,162296.0
2017-10-08,96.3756,96.3756,95.6205,95.8722,162296.0
2017-10-09,96.1239,96.8431,95.8003,95.9081,176363.0
2017-10-10,96.0879,96.3756,95.4766,95.6924,201282.0
2017-10-11,96.016,96.2677,95.4406,95.6924,226450.0
2017-10-12,95.9081,96.1599,95.2968,96.1599,217899.0
2017-10-13,96.3397,96.3756,95.0091,95.3687,192996.0
2017-10-14,96.3397,96.3756,95.0091,95.3687,192996.0
