,POM FP Equity,POM FP Equity,POM FP Equity,POM FP Equity,POM FP Equity
2022-06-11,17.1718,17.3084,16.8011,16.8206,128201.0
2022-06-12,17.1718,17.3084,16.8011,16.8206,128201.0
2022-06-13,16.4888,16.5962,15.7376,15.8547,129535.0
2022-06-14,16.1669,16.1669,15.7181,15.7766,124058.0
2022-06-15,15.8059,16.3815,15.8059,16.2937,143539.0
2022-06-16,16.3913,16.3913,15.24,15.3375,140454.0
2022-06-17,15.4156,15.8839,15.1814,15.7376,326226.0
2022-06-18,15.4156,15.8839,15.1814,15.7376,326226.0
2022-06-19,15.4156,15.8839,15.1814,15.7376,326226.0
2022-06-20,15.7473,16.362,15.7083,16.362,123485.0
2022-06-21,16.4791,16.6449,16.2449,16.3425,91787.0
2022-06-22,16.1864,16.1864,15.6693,16.0791,117135.0
2022-06-23,16.04,16.1961,15.6888,15.8059,121226.0
2022-06-24,15.8059,16.2449,15.5327,16.0888,160997.0
2022-06-25,15.8059,16.2449,15.5327,16.0888,160997.0
2022-06-26,15.8059,16.2449,15.5327,16.0888,160997.0
2022-06-27,16.1961,16.7132,16.1571,16.3132,186530.0
2022-06-28,16.4888,16.9767,16.4693,16.7718,98818.0
2022-06-29,16.5864,16.8206,16.401,16.5084,101570.0
2022-06-30,16.3718,16.3718,15.7083,16.1278,129023.0
2022-07-01,16.001,16.4986,15.8644,16.2254,114652.0
2022-07-02,16.001,16.4986,15.8644,16.2254,114652.0
2022-07-03,16.001,16.4986,15.8644,16.2254,114652.0
2022-07-04,16.323,16.3522,15.8351,16.0595,81469.0
2022-07-05,15.9425,16.0791,15.0546,15.1522,167536.0
2022-07-06,15.2497,15.4156,14.957,15.0253,176928.0
2022-07-07,15.2205,16.0791,15.201,16.0791,225716.0
2022-07-08,16.0791,16.8596,16.001,16.762,128539.0
2022-07-09,16.0791,16.8596,16.001,16.762,128539.0
2022-07-10,16.0791,16.8596,16.001,16.762,128539.0
2022-07-11,16.323,16.7035,16.1961,16.1961,88088.0
2022-07-12,16.04,16.4401,15.7961,16.3815,76013.0
2022-07-13,16.4888,16.5474,16.001,16.323,69236.0
2022-07-14,16.323,16.5279,15.8742,16.0888,76581.0
2022-07-15,16.2937,16.762,15.9034,16.6547,135397.0
2022-07-16,16.2937,16.762,15.9034,16.6547,135397.0
2022-07-17,16.2937,16.762,15.9034,16.6547,135397.0
2022-07-18,16.684,17.2011,16.684,17.045,103154.0
2022-07-19,17.0352,17.7865,16.7913,17.7572,133184.0
2022-07-20,17.8353,18.0499,17.406,17.6889,96423.0
2022-07-21,17.3865,17.484,16.7815,17.406,207152.0
2022-07-22,17.2694,17.9816,16.9474,17.7572,260054.0
2022-07-23,17.2694,17.9816,16.9474,17.7572,260054.0
2022-07-24,17.2694,17.9816,16.9474,17.7572,260054.0
2022-07-25,17.8548,18.8207,17.5328,17.7475,290808.0
2022-07-26,18.2548,18.2548,17.1133,17.1621,160919.0
2022-07-27,17.1621,17.6792,17.1621,17.5621,120757.0
2022-07-28,17.7572,17.9621,17.1913,17.2986,137353.0
2022-07-29,17.4645,17.9816,17.4645,17.767,155876.0
2022-07-30,17.4645,17.9816,17.4645,17.767,155876.0
2022-07-31,17.4645,17.9816,17.4645,17.767,155876.0
2022-08-01,17.6792,18.2938,17.6792,17.9816,95281.0
2022-08-02,17.7767,17.884,17.5621,17.8158,115388.0
2022-08-03,17.8548,18.2353,17.7279,18.1865,112858.0
2022-08-04,18.245,18.5475,17.7962,17.9523,144089.0
2022-08-05,17.9523,17.9621,17.3182,17.6889,153542.0
2022-08-06,17.9523,17.9621,17.3182,17.6889,153542.0
2022-08-07,17.9523,17.9621,17.3182,17.6889,153542.0
2022-08-08,17.6987,18.2255,17.6987,18.1963,114766.0
2022-08-09,18.1963,18.2841,17.8548,18.0011,85818.0
2022-08-10,17.8548,18.489,17.8548,18.4012,119083.0
2022-08-11,18.2841,18.6158,18.2158,18.5768,64694.0
2022-08-12,18.3426,18.8597,18.3426,18.8305,58234.0
2022-08-13,18.3426,18.8597,18.3426,18.8305,58234.0
2022-08-14,18.3426,18.8597,18.3426,18.8305,58234.0
2022-08-15,18.8305,18.9085,18.4792,18.6353,100054.0
2022-08-16,18.7329,19.289,18.567,19.0256,128367.0
2022-08-17,19.0256,19.1232,18.6841,18.7426,149631.0
2022-08-18,18.8109,19.3866,18.8109,19.289,156996.0
2022-08-19,19.1232,19.2207,18.8792,18.8792,121706.0
2022-08-20,19.1232,19.2207,18.8792,18.8792,121706.0
2022-08-21,19.1232,19.2207,18.8792,18.8792,121706.0
2022-08-22,18.8305,18.85,18.0011,18.0011,131238.0
2022-08-23,17.7572,18.2158,17.6499,17.9523,97287.0
2022-08-24,17.7865,18.489,17.7865,18.3914,123786.0
2022-08-25,18.4597,18.7622,18.3426,18.6646,78125.0
2022-08-26,18.7329,18.7914,17.9523,18.0109,73782.0
2022-08-27,18.7329,18.7914,17.9523,18.0109,73782.0
2022-08-28,18.7329,18.7914,17.9523,18.0109,73782.0
2022-08-29,17.7572,18.128,17.6889,18.0304,63211.0
2022-08-30,18.1475,18.5182,18.0889,18.2646,62998.0
2022-08-31,18.4402,18.4597,18.0889,18.0889,77448.0
2022-09-01,17.9523,18.0499,17.6109,17.6987,104835.0
2022-09-02,17.7767,18.0499,17.6694,18.0304,81604.0
2022-09-03,17.7767,18.0499,17.6694,18.0304,81604.0
2022-09-04,17.7767,18.0499,17.6694,18.0304,81604.0
2022-09-05,17.6499,17.6499,17.1523,17.2499,124869.0
2022-09-06,17.1718,17.5621,17.1621,17.2206,121687.0
2022-09-07,17.0742,17.5426,17.0255,17.3182,135584.0
2022-09-08,17.484,17.5816,17.2499,17.3669,94574.0
2022-09-09,17.5621,17.6109,17.2791,17.2791,120923.0
2022-09-10,17.5621,17.6109,17.2791,17.2791,120923.0
2022-09-11,17.5621,17.6109,17.2791,17.2791,120923.0
2022-09-12,17.4938,17.7572,17.2694,17.7475,155908.0
2022-09-13,17.8548,17.8743,16.9669,17.1816,142682.0
2022-09-14,16.9864,17.2011,16.7718,16.9767,111593.0
2022-09-15,16.8206,17.1621,16.7132,17.0352,81866.0
2022-09-16,16.5864,16.8206,16.1376,16.5279,1197656.0
2022-09-17,16.5864,16.8206,16.1376,16.5279,1197656.0
2022-09-18,16.5864,16.8206,16.1376,16.5279,1197656.0
2022-09-19,16.4596,16.9181,16.2937,16.8498,157676.0
2022-09-20,17.0157,17.1718,16.4986,16.5864,208001.0
2022-09-21,16.4888,16.6059,16.1669,16.2157,151857.0
2022-09-22,15.8059,15.923,15.5327,15.5522,172131.0
2022-09-23,15.5132,15.5229,14.84,14.84,155802.0
2022-09-24,15.5132,15.5229,14.84,14.84,155802.0
2022-09-25,15.5132,15.5229,14.84,14.84,155802.0
2022-09-26,14.7521,15.3766,14.6936,15.1619,157067.0
2022-09-27,15.3278,15.4351,14.9961,15.0253,95272.0
2022-09-28,14.8302,14.9083,14.5765,14.879,195320.0
2022-09-29,14.879,14.9961,12.6057,12.9081,433569.0
2022-09-30,12.8789,13.2594,12.791,13.1911,302510.0
2022-10-01,12.8789,13.2594,12.791,13.1911,302510.0
2022-10-02,12.8789,13.2594,12.791,13.1911,302510.0
2022-10-03,13.2789,13.7082,12.8203,13.6594,203758.0
2022-10-04,13.9521,14.3033,13.8057,14.2155,145633.0
2022-10-05,14.1472,14.1472,13.4155,13.6496,136515.0
2022-10-06,13.757,13.9619,13.4643,13.6496,148305.0
2022-10-07,13.6204,13.9423,13.4155,13.513,127178.0
2022-10-08,13.6204,13.9423,13.4155,13.513,127178.0
2022-10-09,13.6204,13.9423,13.4155,13.513,127178.0
2022-10-10,13.1716,13.5033,13.152,13.2399,97639.0
2022-10-11,13.074,13.3667,12.9472,13.3472,104223.0
2022-10-12,13.3569,13.3862,13.0252,13.1033,94233.0
2022-10-13,13.0545,13.5813,12.9276,13.5813,136353.0
2022-10-14,13.6594,14.0009,13.6399,13.9228,133404.0
2022-10-15,13.6594,14.0009,13.6399,13.9228,133404.0
2022-10-16,13.6594,14.0009,13.6399,13.9228,133404.0
2022-10-17,13.796,14.0887,13.6692,14.0692,146360.0
2022-10-18,14.2741,14.5277,14.0789,14.3229,107038.0
2022-10-19,14.3814,14.5863,14.235,14.3911,152388.0
2022-10-20,14.4009,14.4985,14.1667,14.2741,76665.0
2022-10-21,14.196,14.2448,13.9814,14.0984,72976.0
2022-10-22,14.196,14.2448,13.9814,14.0984,72976.0
2022-10-23,14.196,14.2448,13.9814,14.0984,72976.0
2022-10-24,14.2643,14.5277,14.235,14.5277,140055.0
2022-10-25,14.6351,14.7326,13.2496,13.3082,388014.0
2022-10-26,13.3179,13.6106,13.0642,13.3862,165061.0
2022-10-27,13.4545,13.9423,13.2886,13.874,130400.0
2022-10-28,13.6594,13.8936,13.5618,13.7862,141457.0
2022-10-29,13.6594,13.8936,13.5618,13.7862,141457.0
2022-10-30,13.6594,13.8936,13.5618,13.7862,141457.0
2022-10-31,13.8545,13.8545,13.5326,13.8448,87775.0
2022-11-01,13.9326,14.2936,13.7765,13.9326,117470.0
2022-11-02,14.1277,14.1472,13.6399,13.6984,184691.0
2022-11-03,13.4643,13.5228,13.1033,13.4935,117973.0
2022-11-04,13.513,14.0984,13.474,13.8936,97998.0
2022-11-05,13.513,14.0984,13.474,13.8936,97998.0
2022-11-06,13.513,14.0984,13.474,13.8936,97998.0
2022-11-07,13.8545,14.1082,13.796,14.0106,86339.0
2022-11-08,14.0984,14.1863,13.835,14.1667,111641.0
2022-11-09,14.0497,14.1375,13.9326,14.0984,60493.0
2022-11-10,14.0106,14.8009,13.9228,14.6838,219245.0
2022-11-11,14.8302,15.3375,14.7326,15.318,123283.0
2022-11-12,14.8302,15.3375,14.7326,15.318,123283.0
2022-11-13,14.8302,15.3375,14.7326,15.318,123283.0
2022-11-14,15.4156,15.4449,15.0058,15.2205,70513.0
2022-11-15,15.2205,15.4058,14.8692,15.1717,75826.0
2022-11-16,15.1619,15.1619,14.4497,14.4594,128885.0
2022-11-17,14.4594,14.6546,14.2058,14.3521,60463.0
2022-11-18,14.4887,14.5375,14.2936,14.5277,92975.0
2022-11-19,14.4887,14.5375,14.2936,14.5277,92975.0
2022-11-20,14.4887,14.5375,14.2936,14.5277,92975.0
2022-11-21,14.4399,14.4399,14.2546,14.3619,44202.0
2022-11-22,14.2448,14.3131,14.1472,14.2643,72485.0
2022-11-23,14.196,14.235,13.8448,14.1375,69986.0
2022-11-24,14.1375,14.6448,14.0594,14.5375,129965.0
2022-11-25,14.5375,14.596,14.2741,14.5863,75342.0
2022-11-26,14.5375,14.596,14.2741,14.5863,75342.0
2022-11-27,14.5375,14.596,14.2741,14.5863,75342.0
2022-11-28,14.4594,14.5765,14.3619,14.5473,62007.0
2022-11-29,14.6351,14.6351,14.2155,14.3424,134150.0
2022-11-30,14.4107,14.6253,14.3326,14.4692,96688.0
2022-12-01,14.3716,14.5375,14.1667,14.2936,161975.0
2022-12-02,14.2936,14.3033,13.9033,14.2155,166629.0
2022-12-03,14.2936,14.3033,13.9033,14.2155,166629.0
2022-12-04,14.2936,14.3033,13.9033,14.2155,166629.0
2022-12-05,13.6594,13.9228,13.4643,13.6204,223636.0
2022-12-06,13.6106,13.6496,13.2106,13.5423,176505.0
2022-12-07,13.4643,13.757,13.3862,13.6106,313995.0
2022-12-08,13.6106,13.6789,13.3472,13.3667,94026.0
2022-12-09,13.3764,13.3764,12.8984,13.0252,270755.0
2022-12-10,13.3764,13.3764,12.8984,13.0252,270755.0
2022-12-11,13.3764,13.3764,12.8984,13.0252,270755.0
2022-12-12,13.035,13.2301,12.8593,13.2203,250498.0
2022-12-13,13.3179,13.7374,13.2691,13.3667,181343.0
2022-12-14,13.2886,13.4935,13.1813,13.3862,126903.0
2022-12-15,13.2691,13.3082,12.9276,13.0837,127164.0
2022-12-16,13.113,13.2203,12.8886,13.1033,187974.0
2022-12-17,13.113,13.2203,12.8886,13.1033,187974.0
2022-12-18,13.113,13.2203,12.8886,13.1033,187974.0
2022-12-19,13.1228,13.2691,13.035,13.0837,98959.0
2022-12-20,12.9569,12.9764,12.7813,12.9276,81876.0
2022-12-21,12.8789,13.152,12.8789,13.1033,61799.0
2022-12-22,13.074,13.2008,12.791,12.8203,134310.0
2022-12-23,12.791,13.113,12.752,12.9764,78071.0
2022-12-24,12.791,13.113,12.752,12.9764,78071.0
2022-12-25,12.791,13.113,12.752,12.9764,78071.0
2022-12-26,12.791,13.113,12.752,12.9764,78071.0
2022-12-27,12.9764,13.2008,12.9764,13.0935,55507.0
2022-12-28,13.2496,13.2496,12.9374,13.1911,65421.0
2022-12-29,13.074,13.5423,13.0155,13.5033,102721.0
2022-12-30,13.3667,13.4643,13.2496,13.2496,36666.0
2022-12-31,13.3667,13.4643,13.2496,13.2496,36666.0
2023-01-01,13.3667,13.4643,13.2496,13.2496,36666.0
2023-01-02,13.3667,13.8155,13.3569,13.7277,100122.0
2023-01-03,13.6692,14.2155,13.6692,14.1375,106297.0
2023-01-04,14.1667,14.6058,14.1472,14.6058,215203.0
2023-01-05,14.479,14.8204,14.3131,14.7131,139290.0
2023-01-06,14.8302,15.1327,14.6643,15.1034,122910.0
2023-01-07,14.8302,15.1327,14.6643,15.1034,122910.0
2023-01-08,14.8302,15.1327,14.6643,15.1034,122910.0
2023-01-09,15.2205,15.4254,15.1522,15.3571,183947.0
2023-01-10,15.2205,15.2497,14.5765,14.9278,258363.0
2023-01-11,14.9765,15.1912,14.84,14.9278,129969.0
2023-01-12,14.5082,15.3083,14.2448,15.1131,142129.0
2023-01-13,15.1229,15.2985,15.0156,15.2205,61849.0
2023-01-14,15.1229,15.2985,15.0156,15.2205,61849.0
2023-01-15,15.1229,15.2985,15.0156,15.2205,61849.0
2023-01-16,15.4156,15.4644,15.1327,15.2107,113847.0
2023-01-17,15.3083,15.5815,15.1229,15.5815,86429.0
2023-01-18,15.562,15.7083,15.4254,15.4546,105645.0
2023-01-19,15.24,15.3863,14.6643,14.6936,132530.0
2023-01-20,14.8692,14.8692,14.596,14.6838,63470.0
2023-01-21,14.8692,14.8692,14.596,14.6838,63470.0
2023-01-22,14.8692,14.8692,14.596,14.6838,63470.0
2023-01-23,14.8692,14.9668,14.6546,14.9278,54647.0
2023-01-24,14.8887,15.0839,14.6253,14.8985,84719.0
2023-01-25,14.8302,15.0058,14.7229,14.8497,66504.0
2023-01-26,14.9278,15.3278,14.9278,15.1229,114061.0
2023-01-27,15.1717,15.562,15.1424,15.4839,87200.0
2023-01-28,15.1717,15.562,15.1424,15.4839,87200.0
2023-01-29,15.1717,15.562,15.1424,15.4839,87200.0
2023-01-30,15.4546,15.4937,15.2888,15.3766,93501.0
2023-01-31,15.318,15.6498,15.2497,15.6498,129181.0
2023-02-01,16.1376,16.1864,15.6888,15.8839,261815.0
2023-02-02,15.9912,16.323,15.9132,16.0693,350177.0
2023-02-03,16.001,16.8401,15.8547,16.8401,280450.0
2023-02-04,16.001,16.8401,15.8547,16.8401,280450.0
2023-02-05,16.001,16.8401,15.8547,16.8401,280450.0
2023-02-06,16.4596,16.4986,16.1669,16.401,227711.0
2023-02-07,16.3913,16.6254,16.3522,16.5474,66303.0
2023-02-08,16.762,17.1718,16.6547,16.7132,166507.0
2023-02-09,16.8694,17.1133,16.7035,16.9767,100008.0
2023-02-10,16.8401,16.8694,16.1864,16.2254,83313.0
2023-02-11,16.8401,16.8694,16.1864,16.2254,83313.0
2023-02-12,16.8401,16.8694,16.1864,16.2254,83313.0
2023-02-13,16.2352,16.2352,15.8644,15.923,113393.0
2023-02-14,16.001,16.1961,15.8937,16.0986,97123.0
2023-02-15,16.1181,16.2059,15.9522,16.2059,63484.0
2023-02-16,16.4303,16.5669,16.2547,16.4596,106421.0
2023-02-17,16.3913,16.3913,16.0498,16.2449,80619.0
2023-02-18,16.3913,16.3913,16.0498,16.2449,80619.0
2023-02-19,16.3913,16.3913,16.0498,16.2449,80619.0
2023-02-20,16.2059,16.5669,15.8742,16.1181,115267.0
2023-02-21,16.1181,16.4205,15.9132,16.2937,115925.0
2023-02-22,16.5864,16.9084,16.2059,16.3035,194078.0
2023-02-23,16.5084,16.7425,16.323,16.6157,128530.0
2023-02-24,16.8791,16.8791,16.3815,16.4205,156249.0
2023-02-25,16.8791,16.8791,16.3815,16.4205,156249.0
2023-02-26,16.8791,16.8791,16.3815,16.4205,156249.0
2023-02-27,16.5279,16.8694,16.4401,16.7815,125685.0
2023-02-28,16.7815,16.9669,16.5279,16.6645,131254.0
2023-03-01,16.6937,16.8694,16.6254,16.7425,94584.0
2023-03-02,16.4401,16.6254,16.2937,16.5864,87004.0
2023-03-03,16.5962,17.2596,16.5084,17.2596,205155.0
2023-03-04,16.5962,17.2596,16.5084,17.2596,205155.0
2023-03-05,16.5962,17.2596,16.5084,17.2596,205155.0
2023-03-06,17.2791,17.767,17.1913,17.7279,124341.0
2023-03-07,17.7182,17.7182,17.1425,17.2694,100649.0
2023-03-08,17.1718,17.6889,17.1621,17.5913,100102.0
2023-03-09,17.6499,17.6499,17.4645,17.4743,65647.0
2023-03-10,17.045,17.1621,16.8401,17.084,120196.0
2023-03-11,17.045,17.1621,16.8401,17.084,120196.0
2023-03-12,17.045,17.1621,16.8401,17.084,120196.0
2023-03-13,16.9572,16.9572,16.0108,16.0986,165124.0
2023-03-14,16.0986,16.2157,15.8742,16.1766,114530.0
2023-03-15,16.2157,16.2157,15.0448,15.1229,195840.0
2023-03-16,15.3766,15.5034,14.8692,15.3668,168183.0
2023-03-17,15.5034,15.601,14.5668,14.7717,221981.0
2023-03-18,15.5034,15.601,14.5668,14.7717,221981.0
2023-03-19,15.5034,15.601,14.5668,14.7717,221981.0
2023-03-20,14.5473,14.879,14.0692,14.6936,192504.0
2023-03-21,14.918,15.1619,14.8887,15.0253,102658.0
2023-03-22,15.1131,15.1912,14.9278,14.9278,78756.0
2023-03-23,14.879,15.1131,14.7424,14.9765,67824.0
2023-03-24,14.7814,14.9278,14.5082,14.8887,112341.0
2023-03-25,14.7814,14.9278,14.5082,14.8887,112341.0
2023-03-26,14.7814,14.9278,14.5082,14.8887,112341.0
2023-03-27,15.4546,15.6498,15.279,15.4644,197596.0
2023-03-28,15.679,15.679,15.3668,15.4546,89160.0
2023-03-29,15.6107,15.8742,15.4937,15.8156,120559.0
2023-03-30,15.9522,16.6742,15.9522,16.3425,125073.0
2023-03-31,16.362,16.4498,16.2839,16.3718,60504.0
2023-04-01,16.362,16.4498,16.2839,16.3718,60504.0
2023-04-02,16.362,16.4498,16.2839,16.3718,60504.0
2023-04-03,16.4791,16.4888,16.2644,16.3425,103996.0
2023-04-04,16.4888,16.762,16.2547,16.2742,75293.0
2023-04-05,16.1961,16.2742,15.6595,15.7864,103563.0
2023-04-06,15.8156,15.8742,15.6888,15.8351,46118.0
2023-04-07,15.8156,15.8742,15.6888,15.8351,46118.0
2023-04-08,15.8156,15.8742,15.6888,15.8351,46118.0
2023-04-09,15.8156,15.8742,15.6888,15.8351,46118.0
2023-04-10,15.8156,15.8742,15.6888,15.8351,46118.0
2023-04-11,16.1474,16.4791,16.0888,16.0888,91362.0
2023-04-12,16.1474,16.2937,15.9034,15.9132,69297.0
2023-04-13,16.0986,16.0986,15.7864,15.8644,110914.0
2023-04-14,16.001,16.1669,15.7961,16.1474,67579.0
2023-04-15,16.001,16.1669,15.7961,16.1474,67579.0
2023-04-16,16.001,16.1669,15.7961,16.1474,67579.0
2023-04-17,16.3913,16.5376,16.1181,16.2449,107876.0
2023-04-18,16.2937,16.4498,16.0498,16.323,94190.0
2023-04-19,16.1961,16.2742,16.001,16.0693,58928.0
2023-04-20,16.001,16.001,15.4644,15.6595,80805.0
2023-04-21,15.64,15.7278,15.3961,15.4937,66656.0
2023-04-22,15.64,15.7278,15.3961,15.4937,66656.0
2023-04-23,15.64,15.7278,15.3961,15.4937,66656.0
2023-04-24,15.3863,15.5815,15.2888,15.4546,116599.0
2023-04-25,15.7668,15.9132,14.84,15.2302,186659.0
2023-04-26,15.1912,15.562,14.9765,15.5229,188001.0
2023-04-27,15.6107,16.0303,15.4156,15.4351,95541.0
2023-04-28,15.4741,15.7278,15.1327,15.64,88536.0
2023-04-29,15.4741,15.7278,15.1327,15.64,88536.0
2023-04-30,15.4741,15.7278,15.1327,15.64,88536.0
2023-05-01,15.4741,15.7278,15.1327,15.64,88536.0
2023-05-02,15.62,15.8,15.25,15.37,100762.0
2023-05-03,15.39,15.4,15.21,15.21,82049.0
2023-05-04,15.2,15.2,14.63,14.83,108723.0
2023-05-05,14.85,15.03,14.67,15.03,148413.0
2023-05-06,14.85,15.03,14.67,15.03,148413.0
2023-05-07,14.85,15.03,14.67,15.03,148413.0
2023-05-08,15.1,15.27,15.01,15.17,31635.0
2023-05-09,15.2,15.2,14.92,15.05,55488.0
2023-05-10,15.1,15.53,15.09,15.42,69095.0
2023-05-11,15.34,15.51,15.33,15.39,59481.0
2023-05-12,15.47,15.59,15.3,15.32,44122.0
2023-05-13,15.47,15.59,15.3,15.32,44122.0
2023-05-14,15.47,15.59,15.3,15.32,44122.0
2023-05-15,15.35,15.57,15.35,15.44,44628.0
2023-05-16,15.3,15.46,15.14,15.46,57807.0
2023-05-17,15.34,15.76,15.3,15.71,39343.0
2023-05-18,15.8,15.96,15.73,15.96,28403.0
2023-05-19,16.0,16.13,15.84,16.0,43238.0
2023-05-20,16.0,16.13,15.84,16.0,43238.0
2023-05-21,16.0,16.13,15.84,16.0,43238.0
2023-05-22,15.9,16.02,15.75,15.82,34582.0
2023-05-23,15.78,16.02,15.78,15.99,47353.0
2023-05-24,15.9,15.95,15.5,15.72,140225.0
2023-05-25,15.79,15.79,15.4,15.53,58380.0
2023-05-26,15.55,16.19,15.55,16.11,129267.0
2023-05-27,15.55,16.19,15.55,16.11,129267.0
2023-05-28,15.55,16.19,15.55,16.11,129267.0
2023-05-29,16.2,16.3,15.8,15.96,33265.0
2023-05-30,15.9,16.18,15.8,15.98,81784.0
2023-05-31,15.78,15.78,15.13,15.13,232654.0
2023-06-01,15.15,15.39,15.15,15.18,62487.0
2023-06-02,15.36,15.7,15.34,15.66,92924.0
2023-06-03,15.36,15.7,15.34,15.66,92924.0
2023-06-04,15.36,15.7,15.34,15.66,92924.0
2023-06-05,15.8,15.8,15.42,15.67,74596.0
2023-06-06,15.56,15.6,15.42,15.59,70588.0
2023-06-07,15.59,15.59,15.21,15.44,82901.0
2023-06-08,15.49,16.05,15.35,15.79,104004.0
2023-06-09,15.89,16.36,15.81,16.26,130413.0
2023-06-10,15.89,16.36,15.81,16.26,130413.0
2023-06-11,15.89,16.36,15.81,16.26,130413.0
2023-06-12,16.44,16.57,16.26,16.52,71950.0
2023-06-13,16.7,16.76,16.49,16.51,60348.0
2023-06-14,16.55,17.0,16.53,16.97,79936.0
2023-06-15,16.82,16.91,16.68,16.78,45513.0
2023-06-16,16.83,16.93,16.55,16.67,125477.0
2023-06-17,16.83,16.93,16.55,16.67,125477.0
2023-06-18,16.83,16.93,16.55,16.67,125477.0
2023-06-19,16.55,16.6,16.33,16.33,37025.0
2023-06-20,16.25,16.25,15.8,15.83,97107.0
2023-06-21,15.83,15.92,15.73,15.79,53364.0
2023-06-22,15.7,16.2,15.65,16.19,92926.0
2023-06-23,16.08,16.2,15.9,15.97,62738.0
2023-06-24,16.08,16.2,15.9,15.97,62738.0
2023-06-25,16.08,16.2,15.9,15.97,62738.0
2023-06-26,16.0,16.04,15.66,15.78,62015.0
2023-06-27,15.74,15.75,15.44,15.66,126112.0
2023-06-28,15.72,16.0,15.72,15.93,45231.0
2023-06-29,15.9,16.12,15.89,15.96,46020.0
2023-06-30,16.04,16.28,16.0,16.09,137149.0
2023-07-01,16.04,16.28,16.0,16.09,137149.0
2023-07-02,16.04,16.28,16.0,16.09,137149.0
2023-07-03,16.17,16.4,16.14,16.37,64541.0
2023-07-04,16.39,16.39,16.19,16.26,47008.0
2023-07-05,16.25,16.9,16.18,16.85,85718.0
2023-07-06,16.7,16.83,16.58,16.7,83883.0
2023-07-07,16.74,16.94,16.6,16.86,76692.0
2023-07-08,16.74,16.94,16.6,16.86,76692.0
2023-07-09,16.74,16.94,16.6,16.86,76692.0
2023-07-10,16.9,16.97,16.74,16.8,51918.0
2023-07-11,16.97,16.97,16.62,16.76,30019.0
2023-07-12,16.82,17.1,16.7,17.1,53002.0
2023-07-13,17.2,17.64,17.11,17.55,129762.0
2023-07-14,17.59,17.61,17.22,17.34,48373.0
2023-07-15,17.59,17.61,17.22,17.34,48373.0
2023-07-16,17.59,17.61,17.22,17.34,48373.0
2023-07-17,17.24,17.44,17.12,17.18,47569.0
2023-07-18,17.2,17.59,17.18,17.59,55856.0
2023-07-19,17.66,17.93,17.6,17.78,91378.0
2023-07-20,17.75,18.18,17.72,18.1,89347.0
2023-07-21,18.08,18.58,18.08,18.58,179453.0
2023-07-22,18.08,18.58,18.08,18.58,179453.0
2023-07-23,18.08,18.58,18.08,18.58,179453.0
2023-07-24,19.01,20.1,19.01,19.12,325685.0
2023-07-25,19.28,19.34,17.94,18.09,250540.0
2023-07-26,18.02,18.11,17.75,17.89,98392.0
2023-07-27,17.99,18.03,17.65,17.96,77764.0
2023-07-28,18.01,18.01,17.6,17.89,93557.0
2023-07-29,18.01,18.01,17.6,17.89,93557.0
2023-07-30,18.01,18.01,17.6,17.89,93557.0
2023-07-31,17.91,18.0,17.67,17.72,59280.0
2023-08-01,17.79,18.19,17.56,18.09,75644.0
2023-08-02,17.83,18.11,17.74,18.11,122525.0
2023-08-03,18.0,18.0,17.41,17.51,103837.0
2023-08-04,17.6,17.6,17.25,17.4,77097.0
2023-08-05,17.6,17.6,17.25,17.4,77097.0
2023-08-06,17.6,17.6,17.25,17.4,77097.0
2023-08-07,17.5,17.5,17.31,17.38,42908.0
2023-08-08,17.2,17.5,17.03,17.18,75621.0
2023-08-09,17.3,17.45,17.24,17.24,53220.0
2023-08-10,17.2,17.35,17.03,17.07,35123.0
2023-08-11,17.08,17.08,16.65,16.72,67850.0
2023-08-12,17.08,17.08,16.65,16.72,67850.0
2023-08-13,17.08,17.08,16.65,16.72,67850.0
2023-08-14,16.6,16.78,16.53,16.68,43392.0
2023-08-15,16.6,16.64,16.42,16.54,42518.0
2023-08-16,16.5,16.57,16.45,16.53,31550.0
2023-08-17,16.45,16.45,16.27,16.38,37717.0
2023-08-18,16.3,16.5,16.18,16.5,46887.0
2023-08-19,16.3,16.5,16.18,16.5,46887.0
2023-08-20,16.3,16.5,16.18,16.5,46887.0
2023-08-21,16.4,16.77,16.4,16.45,65347.0
2023-08-22,16.4,16.68,16.4,16.61,45895.0
2023-08-23,16.61,16.61,16.17,16.38,51375.0
2023-08-24,16.3,16.43,15.98,16.14,87397.0
2023-08-25,16.1,16.18,15.98,16.06,29255.0
2023-08-26,16.1,16.18,15.98,16.06,29255.0
2023-08-27,16.1,16.18,15.98,16.06,29255.0
2023-08-28,16.09,16.2,16.03,16.2,49565.0
2023-08-29,16.12,16.34,16.09,16.34,77843.0
2023-08-30,16.4,16.48,16.14,16.27,60693.0
2023-08-31,16.4,16.4,16.15,16.22,84387.0
2023-09-01,16.26,16.26,15.74,15.98,167390.0
2023-09-02,16.26,16.26,15.74,15.98,167390.0
2023-09-03,16.26,16.26,15.74,15.98,167390.0
2023-09-04,16.0,16.41,16.0,16.19,147254.0
2023-09-05,16.29,16.39,16.1,16.35,31855.0
2023-09-06,16.2,16.35,16.08,16.18,84970.0
2023-09-07,16.04,16.12,15.75,15.78,80714.0
2023-09-08,15.75,15.78,15.43,15.57,85577.0
2023-09-09,15.75,15.78,15.43,15.57,85577.0
2023-09-10,15.75,15.78,15.43,15.57,85577.0
