,FRVIA FP Equity,FRVIA FP Equity,FRVIA FP Equity,FRVIA FP Equity,FRVIA FP Equity
2017-04-23,35.4541,35.6775,35.2432,35.4004,602547.0
2017-04-24,37.2287,37.2287,36.4055,36.8647,839025.0
2017-04-25,36.8316,36.8978,36.2897,36.6082,392177.0
2017-04-26,36.5379,36.6661,36.1367,36.5131,432240.0
2017-04-27,36.5586,36.5586,36.1449,36.4055,480598.0
2017-04-28,36.2938,37.2577,36.2111,37.0798,1092733.0
2017-04-29,36.2938,37.2577,36.2111,37.0798,1092733.0
2017-04-30,36.2938,37.2577,36.2111,37.0798,1092733.0
2017-05-01,36.2938,37.2577,36.2111,37.0798,1092733.0
2017-05-02,36.964,37.7334,36.6248,37.601,1240566.0
2017-05-03,37.3942,37.4893,37.0384,37.0674,846527.0
2017-05-04,37.0632,38.1553,36.9226,38.056,715905.0
2017-05-05,37.8905,39.0405,37.7706,39.0405,943430.0
2017-05-06,37.8905,39.0405,37.7706,39.0405,943430.0
2017-05-07,37.8905,39.0405,37.7706,39.0405,943430.0
2017-05-08,39.5327,39.5865,38.1181,38.3456,698359.0
2017-05-09,38.0601,38.3456,37.4934,37.845,885375.0
2017-05-10,37.845,38.6144,37.7003,38.4572,642214.0
2017-05-11,38.4697,38.4945,37.6424,37.9609,590800.0
2017-05-12,37.8905,38.1387,37.5927,37.8947,504458.0
2017-05-13,37.8905,38.1387,37.5927,37.8947,504458.0
2017-05-14,37.8905,38.1387,37.5927,37.8947,504458.0
2017-05-15,37.8905,38.1884,37.692,38.1801,342694.0
2017-05-16,38.2049,38.3166,37.9567,38.0601,424408.0
2017-05-17,37.7375,37.936,37.1501,37.3032,652309.0
2017-05-18,37.2287,37.2287,36.0539,36.7902,992477.0
2017-05-19,36.815,37.692,36.815,37.5638,608415.0
2017-05-20,36.815,37.692,36.815,37.5638,608415.0
2017-05-21,36.815,37.692,36.815,37.5638,608415.0
2017-05-22,37.6589,37.8657,37.2163,37.6961,441474.0
2017-05-23,37.5679,38.1884,37.5638,37.9485,488908.0
2017-05-24,37.8285,38.2215,37.6217,38.2215,410516.0
2017-05-25,38.3042,39.0529,38.2877,38.8006,621507.0
2017-05-26,38.8006,39.4128,38.7923,39.1108,866104.0
2017-05-27,38.8006,39.4128,38.7923,39.1108,866104.0
2017-05-28,38.8006,39.4128,38.7923,39.1108,866104.0
2017-05-29,39.1232,39.3797,38.9247,39.3011,484935.0
2017-05-30,39.0984,39.6982,39.0281,39.5079,861924.0
2017-05-31,38.9247,39.479,38.5731,38.6599,1004825.0
2017-06-01,38.7964,40.2856,38.5607,40.2318,827025.0
2017-06-02,40.4805,41.3065,40.3793,41.1464,803818.0
2017-06-03,40.4805,41.3065,40.3793,41.1464,803818.0
2017-06-04,40.4805,41.3065,40.3793,41.1464,803818.0
2017-06-05,41.0916,41.2264,40.4931,40.7249,303927.0
2017-06-06,40.7249,41.0494,39.9199,40.177,531425.0
2017-06-07,40.177,40.6491,39.9958,40.236,467758.0
2017-06-08,40.2402,40.2402,38.9337,39.0307,944231.0
2017-06-09,39.0433,39.4943,38.9464,39.3594,477174.0
2017-06-10,39.0433,39.4943,38.9464,39.3594,477174.0
2017-06-11,39.0433,39.4943,38.9464,39.3594,477174.0
2017-06-12,39.1403,39.6797,39.0012,39.2793,549115.0
2017-06-13,39.4268,40.0211,39.313,39.7893,431741.0
2017-06-14,39.8188,40.1307,39.1613,39.2372,558405.0
2017-06-15,39.1655,39.1655,38.2847,38.6472,623282.0
2017-06-16,39.1234,39.3889,38.5797,38.7904,660107.0
2017-06-17,39.1234,39.3889,38.5797,38.7904,660107.0
2017-06-18,39.1234,39.3889,38.5797,38.7904,660107.0
2017-06-19,39.1276,39.5196,38.879,39.0391,464441.0
2017-06-20,39.254,39.6081,38.605,39.018,705441.0
2017-06-21,38.8579,39.2203,38.4449,39.1108,438535.0
2017-06-22,39.056,39.8862,38.9,39.882,581965.0
2017-06-23,39.823,39.8904,39.1276,39.1782,418522.0
2017-06-24,39.823,39.8904,39.1276,39.1782,418522.0
2017-06-25,39.823,39.8904,39.1276,39.1782,418522.0
2017-06-26,39.3215,39.7682,39.2161,39.3046,410854.0
2017-06-27,38.5207,38.8073,37.5935,37.8,1065876.0
2017-06-28,37.7452,38.5671,37.5472,38.3353,690725.0
2017-06-29,38.5671,38.5671,36.8602,37.1679,869910.0
2017-06-30,37.0625,37.8042,36.8771,37.4839,564768.0
2017-07-01,37.0625,37.8042,36.8771,37.4839,564768.0
2017-07-02,37.0625,37.8042,36.8771,37.4839,564768.0
2017-07-03,37.5809,38.4659,37.5219,38.3479,482514.0
2017-07-04,38.3521,38.8157,38.0993,38.2552,548860.0
2017-07-05,38.2552,38.4154,37.9307,38.1035,621869.0
2017-07-06,38.2257,38.4828,37.9307,38.3606,524942.0
2017-07-07,38.3901,38.6177,37.7916,38.2889,330804.0
2017-07-08,38.3901,38.6177,37.7916,38.2889,330804.0
2017-07-09,38.3901,38.6177,37.7916,38.2889,330804.0
2017-07-10,38.4069,38.8747,38.3058,38.6767,507074.0
2017-07-11,38.782,39.4985,38.7314,39.3088,445127.0
2017-07-12,39.5322,39.8356,39.2245,39.7134,525050.0
2017-07-13,39.7134,40.1644,39.4858,39.7851,376481.0
2017-07-14,39.7851,40.2487,39.6755,40.1391,419248.0
2017-07-15,39.7851,40.2487,39.6755,40.1391,419248.0
2017-07-16,39.7851,40.2487,39.6755,40.1391,419248.0
2017-07-17,40.274,40.8808,40.2571,40.6448,388060.0
2017-07-18,40.5605,40.7207,40.1307,40.3287,546874.0
2017-07-19,40.451,40.6617,40.1855,40.4847,545097.0
2017-07-20,40.6701,41.1337,40.5816,40.8471,769602.0
2017-07-21,41.2939,41.3613,39.2751,39.7471,1003002.0
2017-07-22,41.2939,41.3613,39.2751,39.7471,1003002.0
2017-07-23,41.2939,41.3613,39.2751,39.7471,1003002.0
2017-07-24,39.7682,40.0422,38.9337,40.0422,702017.0
2017-07-25,39.9958,40.5015,39.8567,40.0843,504311.0
2017-07-26,40.0843,40.5437,40.0843,40.2065,523942.0
2017-07-27,40.1939,40.3709,39.7219,40.0084,625189.0
2017-07-28,39.7893,39.7893,39.0812,39.7008,652169.0
2017-07-29,39.7893,39.7893,39.0812,39.7008,652169.0
2017-07-30,39.7893,39.7893,39.0812,39.7008,652169.0
2017-07-31,39.6334,39.9789,39.4058,39.5575,508640.0
2017-08-01,39.5322,40.2655,39.1234,39.9579,605156.0
2017-08-02,39.9579,40.0253,39.313,39.5491,531902.0
2017-08-03,39.6081,39.7345,39.2751,39.6249,524145.0
2017-08-04,39.5701,40.2697,39.469,40.0379,282269.0
2017-08-05,39.5701,40.2697,39.469,40.0379,282269.0
2017-08-06,39.5701,40.2697,39.469,40.0379,282269.0
2017-08-07,40.1222,40.2613,39.9199,40.0084,210659.0
2017-08-08,40.059,40.5858,39.9874,40.51,342306.0
2017-08-09,40.3456,40.5732,40.0632,40.1855,395226.0
2017-08-10,40.1222,40.4257,39.8651,40.3161,271676.0
2017-08-11,40.0,40.2065,39.6544,39.9157,397022.0
2017-08-12,40.0,40.2065,39.6544,39.9157,397022.0
2017-08-13,40.0,40.2065,39.6544,39.9157,397022.0
2017-08-14,40.0379,40.8261,39.9958,40.7418,373380.0
2017-08-15,40.8724,41.4119,40.8429,41.1,448002.0
2017-08-16,41.0368,41.4245,40.7544,41.3487,424286.0
2017-08-17,41.2391,41.7069,41.0705,41.3908,379428.0
2017-08-18,40.9862,41.1211,40.6533,41.0958,290973.0
2017-08-19,40.9862,41.1211,40.6533,41.0958,290973.0
2017-08-20,40.9862,41.1211,40.6533,41.0958,290973.0
2017-08-21,40.9525,41.159,40.7418,40.9862,368891.0
2017-08-22,41.1042,41.6142,41.1042,41.6142,291866.0
2017-08-23,41.4751,41.7027,41.4034,41.5172,281338.0
2017-08-24,41.669,41.787,41.3276,41.4793,417424.0
2017-08-25,41.5299,41.9303,41.4077,41.6057,254911.0
2017-08-26,41.5299,41.9303,41.4077,41.6057,254911.0
2017-08-27,41.5299,41.9303,41.4077,41.6057,254911.0
2017-08-28,41.3866,41.4582,40.9904,41.3824,202133.0
2017-08-29,41.1337,41.1885,40.4004,40.5395,636437.0
2017-08-30,40.7544,41.1969,40.6575,41.0874,248828.0
2017-08-31,41.3655,41.7996,41.0705,41.1801,432699.0
2017-09-01,41.3739,41.9808,41.1801,41.787,437780.0
2017-09-02,41.3739,41.9808,41.1801,41.787,437780.0
2017-09-03,41.3739,41.9808,41.1801,41.787,437780.0
2017-09-04,41.4835,42.0061,41.4034,41.8797,223104.0
2017-09-05,41.7743,42.5161,41.7743,42.3559,441430.0
2017-09-06,42.2548,42.7184,42.1621,42.7184,483187.0
2017-09-07,42.7521,43.5697,42.6425,43.2494,491270.0
2017-09-08,42.9881,43.2916,42.7858,43.1398,558282.0
2017-09-09,42.9881,43.2916,42.7858,43.1398,558282.0
2017-09-10,42.9881,43.2916,42.7858,43.1398,558282.0
2017-09-11,43.2578,43.8226,43.1398,43.8226,416483.0
2017-09-12,43.8479,45.3482,43.6877,45.2218,643084.0
2017-09-13,45.2134,45.7528,44.9689,45.0532,645391.0
2017-09-14,45.0448,46.2754,44.9689,46.2754,596169.0
2017-09-15,46.1996,46.8739,46.0141,46.8233,617114.0
2017-09-16,46.1996,46.8739,46.0141,46.8233,617114.0
2017-09-17,46.1996,46.8739,46.0141,46.8233,617114.0
2017-09-18,46.9498,47.6662,46.7306,46.8065,470285.0
2017-09-19,46.8065,47.8601,46.7559,47.8095,619790.0
2017-09-20,47.6241,48.6609,47.5904,48.5766,932228.0
2017-09-21,48.6356,49.0654,48.2394,48.9896,621971.0
2017-09-22,48.9306,49.4953,48.8632,49.2425,497964.0
2017-09-23,48.9306,49.4953,48.8632,49.2425,497964.0
2017-09-24,48.9306,49.4953,48.8632,49.2425,497964.0
2017-09-25,49.0233,49.3942,48.9727,49.3352,579962.0
2017-09-26,49.2003,49.7903,49.0654,49.3099,523623.0
2017-09-27,49.1666,49.411,48.7704,49.2509,783790.0
2017-09-28,49.293,49.6386,48.8632,48.9474,778351.0
2017-09-29,48.8884,49.5038,48.3996,49.5038,951539.0
2017-09-30,48.8884,49.5038,48.3996,49.5038,951539.0
2017-10-01,48.8884,49.5038,48.3996,49.5038,951539.0
2017-10-02,49.6386,50.1444,49.6386,49.8241,603352.0
2017-10-03,50.0516,50.4394,49.8915,50.3635,416305.0
2017-10-04,50.431,50.9788,50.2961,50.9788,779919.0
2017-10-05,50.9788,51.3076,50.8608,51.0716,498566.0
2017-10-06,50.9957,51.7375,50.8524,51.493,458487.0
2017-10-07,50.9957,51.7375,50.8524,51.493,458487.0
2017-10-08,50.9957,51.7375,50.8524,51.493,458487.0
2017-10-09,51.6026,52.4118,51.6026,52.1842,646781.0
2017-10-10,52.2853,52.3781,51.67,51.9398,552333.0
2017-10-11,51.9988,52.5466,51.4677,52.4708,581339.0
2017-10-12,52.2685,52.4792,51.9566,52.2011,919135.0
2017-10-13,51.4172,52.5382,50.5742,51.0884,1411831.0
2017-10-14,51.4172,52.5382,50.5742,51.0884,1411831.0
2017-10-15,51.4172,52.5382,50.5742,51.0884,1411831.0
2017-10-16,51.08,51.4003,50.667,51.2907,675028.0
2017-10-17,51.2907,51.4087,50.7428,51.2654,558255.0
2017-10-18,51.3329,51.788,51.1727,51.4424,691107.0
2017-10-19,51.3497,51.5352,49.9336,50.1781,891263.0
2017-10-20,50.3214,50.4057,50.0854,50.1106,671590.0
2017-10-21,50.3214,50.4057,50.0854,50.1106,671590.0
2017-10-22,50.3214,50.4057,50.0854,50.1106,671590.0
2017-10-23,50.0854,50.903,50.0516,50.785,491951.0
2017-10-24,50.7428,51.2739,50.667,51.0631,461913.0
2017-10-25,50.9957,51.4172,50.6164,51.0041,592222.0
2017-10-26,51.1643,51.4003,51.0547,51.2823,472453.0
2017-10-27,50.8946,52.2432,50.844,52.1252,843716.0
2017-10-28,50.8946,52.2432,50.844,52.1252,843716.0
2017-10-29,50.8946,52.2432,50.844,52.1252,843716.0
2017-10-30,51.9482,52.7574,51.8217,52.024,422113.0
2017-10-31,52.1083,52.6562,51.8892,52.6056,414972.0
2017-11-01,52.6225,54.0807,52.6225,53.8026,480591.0
2017-11-02,53.8026,54.1482,53.516,53.9964,351260.0
2017-11-03,53.988,54.9321,53.988,54.7129,523111.0
2017-11-04,53.988,54.9321,53.988,54.7129,523111.0
2017-11-05,53.988,54.9321,53.988,54.7129,523111.0
2017-11-06,54.6286,55.1091,54.5443,54.8983,300208.0
2017-11-07,54.8731,55.1681,54.519,54.7045,334035.0
2017-11-08,54.283,54.7213,52.1926,52.7658,914510.0
2017-11-09,52.8079,52.9934,51.8555,52.2179,692523.0
2017-11-10,50.6585,51.8217,50.5742,51.8049,636052.0
2017-11-11,50.6585,51.8217,50.5742,51.8049,636052.0
2017-11-12,50.6585,51.8217,50.5742,51.8049,636052.0
2017-11-13,51.7543,52.1589,51.0716,51.611,614579.0
2017-11-14,51.7627,52.4876,51.5014,51.8386,669076.0
2017-11-15,51.4762,51.7627,50.785,51.021,721748.0
2017-11-16,51.2654,52.2095,51.1896,52.0999,520333.0
2017-11-17,52.2601,52.3443,51.552,51.5857,552146.0
2017-11-18,52.2601,52.3443,51.552,51.5857,552146.0
2017-11-19,52.2601,52.3443,51.552,51.5857,552146.0
2017-11-20,51.3244,52.9259,51.2233,52.7321,423286.0
2017-11-21,52.7068,53.5581,52.2938,52.8669,677526.0
2017-11-22,52.8754,53.1535,51.9819,52.0746,474826.0
2017-11-23,51.8723,52.5466,51.5773,52.2348,298361.0
2017-11-24,52.4286,52.9344,52.1505,52.8922,342648.0
2017-11-25,52.4286,52.9344,52.1505,52.8922,342648.0
2017-11-26,52.4286,52.9344,52.1505,52.8922,342648.0
2017-11-27,52.8248,54.0639,52.8248,53.3643,667513.0
2017-11-28,53.4823,54.0049,53.2378,53.7689,464199.0
2017-11-29,54.0976,54.578,53.162,53.4317,653550.0
2017-11-30,53.4991,55.1765,53.2631,54.1819,7100171.0
2017-12-01,54.224,54.4853,52.4539,53.398,844526.0
2017-12-02,54.224,54.4853,52.4539,53.398,844526.0
2017-12-03,54.224,54.4853,52.4539,53.398,844526.0
2017-12-04,54.0133,54.3252,53.398,53.7941,497276.0
2017-12-05,53.6677,55.0164,53.4401,54.9405,1182487.0
2017-12-06,54.5528,54.5528,52.8164,53.4401,740505.0
2017-12-07,53.4233,53.6087,52.5972,53.3558,536014.0
2017-12-08,53.9459,54.6286,53.811,53.9964,521280.0
2017-12-09,53.9459,54.6286,53.811,53.9964,521280.0
2017-12-10,53.9459,54.6286,53.811,53.9964,521280.0
2017-12-11,54.106,54.1903,53.4064,53.7689,349970.0
2017-12-12,53.8026,53.8026,52.8754,53.4907,582050.0
2017-12-13,53.5918,54.342,53.4485,53.9543,526052.0
2017-12-14,53.8531,55.0079,53.7773,54.6118,767051.0
2017-12-15,54.2915,55.2777,53.7857,55.1934,1449353.0
2017-12-16,54.2915,55.2777,53.7857,55.1934,1449353.0
2017-12-17,54.2915,55.2777,53.7857,55.1934,1449353.0
2017-12-18,55.4041,56.2217,55.4041,56.0616,530962.0
2017-12-19,56.1037,56.7274,55.7244,56.0616,656022.0
2017-12-20,55.8845,56.8876,55.5727,55.8087,578233.0
2017-12-21,55.6907,56.4409,55.3788,56.4324,423262.0
2017-12-22,56.3481,56.4999,55.775,55.9351,341295.0
2017-12-23,56.3481,56.4999,55.775,55.9351,341295.0
2017-12-24,56.3481,56.4999,55.775,55.9351,341295.0
2017-12-25,56.3481,56.4999,55.775,55.9351,341295.0
2017-12-26,56.3481,56.4999,55.775,55.9351,341295.0
2017-12-27,55.6907,56.306,55.5305,56.1458,186734.0
2017-12-28,55.9857,56.2807,55.4294,55.5727,288245.0
2017-12-29,55.5895,55.5895,54.7298,54.8983,343314.0
2017-12-30,55.5895,55.5895,54.7298,54.8983,343314.0
2017-12-31,55.5895,55.5895,54.7298,54.8983,343314.0
2018-01-01,55.5895,55.5895,54.7298,54.8983,343314.0
2018-01-02,54.6708,54.7382,53.7098,54.7382,531329.0
2018-01-03,54.7045,55.8677,54.637,55.6654,425741.0
2018-01-04,55.9351,56.5589,55.6822,55.952,527603.0
2018-01-05,56.0531,57.8907,55.9857,57.8064,671531.0
2018-01-06,56.0531,57.8907,55.9857,57.8064,671531.0
2018-01-07,56.0531,57.8907,55.9857,57.8064,671531.0
2018-01-08,58.0592,58.7336,58.0255,58.4638,472062.0
2018-01-09,58.4638,59.6776,58.3795,59.6439,487412.0
2018-01-10,59.6102,59.6102,58.6493,59.4416,632300.0
2018-01-11,59.3573,60.1159,58.8178,60.1159,522971.0
2018-01-12,60.4194,60.9588,59.6608,60.2508,501527.0
2018-01-13,60.4194,60.9588,59.6608,60.2508,501527.0
2018-01-14,60.4194,60.9588,59.6608,60.2508,501527.0
2018-01-15,60.2508,60.3182,59.1213,60.0822,333640.0
2018-01-16,60.0148,61.0431,59.9473,60.6722,332997.0
2018-01-17,60.5542,61.5826,59.9305,61.4309,728476.0
2018-01-18,61.7174,62.2063,61.3971,61.6163,542318.0
2018-01-19,61.5826,62.3749,61.414,62.3749,340333.0
2018-01-20,61.5826,62.3749,61.414,62.3749,340333.0
2018-01-21,61.5826,62.3749,61.414,62.3749,340333.0
2018-01-22,62.3749,62.7964,61.9535,62.0377,300957.0
2018-01-23,62.358,62.5435,61.2791,61.5657,363731.0
2018-01-24,61.7006,62.5266,61.6837,62.0546,366155.0
2018-01-25,62.004,62.2063,60.3857,61.0937,526272.0
2018-01-26,61.178,62.1389,60.9083,61.9535,417618.0
2018-01-27,61.178,62.1389,60.9083,61.9535,417618.0
2018-01-28,61.178,62.1389,60.9083,61.9535,417618.0
2018-01-29,62.0715,62.6952,61.4983,61.5657,298728.0
2018-01-30,61.3297,61.8692,60.3014,61.0768,499362.0
2018-01-31,61.9535,62.24,60.8577,61.0094,443566.0
2018-02-01,61.3297,62.6446,60.6048,61.3466,572702.0
2018-02-02,61.2791,61.2791,59.6102,60.2171,506913.0
2018-02-03,61.2791,61.2791,59.6102,60.2171,506913.0
2018-02-04,61.2791,61.2791,59.6102,60.2171,506913.0
2018-02-05,59.6102,59.9979,59.0707,59.627,407229.0
2018-02-06,56.7612,59.3742,56.07,58.1941,787438.0
2018-02-07,58.8178,60.4531,58.1604,60.0991,649498.0
2018-02-08,59.863,60.2508,57.1995,57.5535,624269.0
2018-02-09,57.2163,58.0087,55.8508,56.306,636350.0
2018-02-10,57.2163,58.0087,55.8508,56.306,636350.0
2018-02-11,57.2163,58.0087,55.8508,56.306,636350.0
2018-02-12,57.0646,57.9749,56.6769,56.896,527987.0
2018-02-13,56.896,57.5704,56.7949,57.1152,428010.0
2018-02-14,57.5535,59.1382,56.542,58.9359,545571.0
2018-02-15,59.6608,61.4983,58.9359,59.5427,639277.0
2018-02-16,57.1658,59.2056,56.66,58.0592,1001503.0
2018-02-17,57.1658,59.2056,56.66,58.0592,1001503.0
2018-02-18,57.1658,59.2056,56.66,58.0592,1001503.0
2018-02-19,57.1658,58.2784,57.1658,57.7052,443002.0
2018-02-20,57.4861,58.4807,57.2163,58.3795,519891.0
2018-02-21,58.4301,60.4194,57.8569,60.2676,582375.0
2018-02-22,59.9979,60.942,58.9359,59.5933,593166.0
2018-02-23,58.8347,59.273,58.2278,58.6998,473575.0
2018-02-24,58.8347,59.273,58.2278,58.6998,473575.0
2018-02-25,58.8347,59.273,58.2278,58.6998,473575.0
2018-02-26,59.0201,59.2056,57.9749,58.4638,406717.0
2018-02-27,58.5818,59.1887,58.1772,58.4807,368154.0
2018-02-28,58.2615,58.683,57.9244,58.3964,450597.0
2018-03-01,58.3458,58.3795,55.7497,55.9351,738799.0
2018-03-02,54.3842,54.637,53.3558,54.0133,882180.0
2018-03-03,54.3842,54.637,53.3558,54.0133,882180.0
2018-03-04,54.3842,54.637,53.3558,54.0133,882180.0
2018-03-05,53.1872,54.2493,52.8669,53.575,651330.0
2018-03-06,54.283,54.9405,53.9627,54.5528,495810.0
2018-03-07,54.2493,56.188,53.8616,55.5811,888759.0
2018-03-08,55.6654,56.1037,54.9573,55.9351,563179.0
2018-03-09,55.7665,56.1711,55.0416,56.0531,368255.0
2018-03-10,55.7665,56.1711,55.0416,56.0531,368255.0
2018-03-11,55.7665,56.1711,55.0416,56.0531,368255.0
2018-03-12,56.4409,56.8792,56.3903,56.7106,322717.0
2018-03-13,56.778,57.3006,55.7328,56.1037,407956.0
2018-03-14,56.07,57.2163,55.8677,56.4914,335905.0
2018-03-15,56.5251,57.3512,56.2217,57.2163,418521.0
2018-03-16,56.9466,57.1658,56.3397,56.6937,490090.0
2018-03-17,56.9466,57.1658,56.3397,56.6937,490090.0
2018-03-18,56.9466,57.1658,56.3397,56.6937,490090.0
2018-03-19,56.5589,56.7612,55.1259,55.5305,375213.0
2018-03-20,55.5305,56.66,55.5305,56.542,385448.0
2018-03-21,56.4746,56.8792,55.7328,55.9183,326038.0
2018-03-22,55.4462,56.306,54.1144,54.8393,377080.0
2018-03-23,54.1482,54.4853,53.339,53.7436,418030.0
2018-03-24,54.1482,54.4853,53.339,53.7436,418030.0
2018-03-25,54.1482,54.4853,53.339,53.7436,418030.0
2018-03-26,53.8447,54.7551,53.1704,53.5413,388419.0
2018-03-27,54.5528,55.1091,54.1819,54.3167,376057.0
2018-03-28,53.8784,55.0416,53.339,54.2325,581410.0
2018-03-29,54.401,55.5305,54.401,55.3957,549653.0
2018-03-30,54.401,55.5305,54.401,55.3957,549653.0
2018-03-31,54.401,55.5305,54.401,55.3957,549653.0
2018-04-01,54.401,55.5305,54.401,55.3957,549653.0
2018-04-02,54.401,55.5305,54.401,55.3957,549653.0
2018-04-03,54.7213,55.1428,53.8616,54.7888,530731.0
2018-04-04,54.7213,55.0079,52.5298,53.4233,672317.0
2018-04-05,54.5359,55.7665,54.4516,55.3957,664867.0
2018-04-06,55.0416,55.834,54.5022,55.3282,416669.0
2018-04-07,55.0416,55.834,54.5022,55.3282,416669.0
2018-04-08,55.0416,55.834,54.5022,55.3282,416669.0
2018-04-09,55.4294,55.8171,54.6202,54.9405,286596.0
2018-04-10,55.8003,57.3849,55.5642,57.0309,538846.0
2018-04-11,56.9803,57.5029,55.9688,56.1543,414899.0
2018-04-12,56.07,58.0255,56.07,57.8907,415493.0
2018-04-13,57.9412,58.1604,57.1489,57.4018,248579.0
2018-04-14,57.9412,58.1604,57.1489,57.4018,248579.0
2018-04-15,57.9412,58.1604,57.1489,57.4018,248579.0
2018-04-16,57.5366,57.6209,56.8117,57.0815,336260.0
2018-04-17,57.3512,58.2952,56.9297,57.9918,330221.0
2018-04-18,58.0761,58.329,56.7949,56.9466,461008.0
2018-04-19,57.014,58.1604,57.014,57.9412,442332.0
2018-04-20,58.7504,58.9696,56.7274,57.9075,592837.0
2018-04-21,58.7504,58.9696,56.7274,57.9075,592837.0
2018-04-22,58.7504,58.9696,56.7274,57.9075,592837.0
2018-04-23,57.8569,58.1098,57.1995,58.0255,396171.0
2018-04-24,57.9244,58.2784,57.4186,58.2784,300966.0
2018-04-25,57.9075,58.2784,56.1543,57.132,398234.0
2018-04-26,57.1152,57.9244,56.8623,57.4186,345403.0
2018-04-27,57.4861,57.6378,56.6094,56.9466,411376.0
2018-04-28,57.4861,57.6378,56.6094,56.9466,411376.0
2018-04-29,57.4861,57.6378,56.6094,56.9466,411376.0
2018-04-30,57.3512,57.5704,56.9972,57.1489,307132.0
2018-05-01,57.3512,57.5704,56.9972,57.1489,307132.0
2018-05-02,57.4018,59.863,57.1658,59.1887,512010.0
2018-05-03,59.1887,59.4753,58.2615,58.8347,338702.0
2018-05-04,58.7673,59.1887,58.4975,58.7504,314500.0
2018-05-05,58.7673,59.1887,58.4975,58.7504,314500.0
2018-05-06,58.7673,59.1887,58.4975,58.7504,314500.0
2018-05-07,58.6493,58.9021,58.2447,58.683,315266.0
2018-05-08,58.565,59.9979,58.4638,59.863,412286.0
2018-05-09,59.6608,59.9473,59.1719,59.8125,297219.0
2018-05-10,59.7788,59.8968,58.9359,59.3236,207505.0
2018-05-11,59.3404,60.2845,59.0707,59.7788,413949.0
2018-05-12,59.3404,60.2845,59.0707,59.7788,413949.0
2018-05-13,59.3404,60.2845,59.0707,59.7788,413949.0
2018-05-14,59.7113,60.0148,59.0707,59.5933,259783.0
2018-05-15,59.5427,60.1496,57.9244,59.7113,548156.0
2018-05-16,59.7113,60.6217,59.5596,60.4362,366900.0
2018-05-17,60.6217,62.7121,60.3519,62.7121,516101.0
2018-05-18,62.6278,63.3358,62.4761,62.8301,367822.0
2018-05-19,62.6278,63.3358,62.4761,62.8301,367822.0
2018-05-20,62.6278,63.3358,62.4761,62.8301,367822.0
2018-05-21,62.8975,64.3136,62.8975,63.9764,238324.0
2018-05-22,64.2462,64.8868,63.6055,63.6055,367408.0
2018-05-23,63.3695,63.3695,62.2906,62.7289,425646.0
2018-05-24,62.6952,63.3358,61.2791,62.0377,617472.0
2018-05-25,62.3749,62.8975,61.2791,62.1557,394495.0
2018-05-26,62.3749,62.8975,61.2791,62.1557,394495.0
2018-05-27,62.3749,62.8975,61.2791,62.1557,394495.0
2018-05-28,62.6615,62.7964,61.768,62.0715,186314.0
2018-05-29,61.414,61.414,59.7788,60.8577,412140.0
2018-05-30,60.7565,60.9083,60.0148,60.706,345481.0
2018-05-31,60.8577,62.24,60.706,61.1105,558021.0
2018-06-01,61.5213,62.1376,61.2646,61.2646,373455.0
2018-06-02,61.5213,62.1376,61.2646,61.2646,373455.0
2018-06-03,61.5213,62.1376,61.2646,61.2646,373455.0
2018-06-04,61.8808,62.1547,60.9736,61.6754,307370.0
2018-06-05,61.5556,63.1304,61.4871,62.4286,381019.0
2018-06-06,62.4457,62.9079,61.7096,62.3601,309083.0
2018-06-07,62.7196,63.9178,62.3088,62.4971,266172.0
2018-06-08,62.1889,62.3601,61.5042,62.1547,281400.0
2018-06-09,62.1889,62.3601,61.5042,62.1547,281400.0
2018-06-10,62.1889,62.3601,61.5042,62.1547,281400.0
2018-06-11,62.3944,62.7367,61.6412,61.761,397615.0
2018-06-12,61.8466,62.1718,60.1348,60.4772,457058.0
2018-06-13,60.6483,61.2303,60.3231,61.0078,218312.0
2018-06-14,60.46,61.9322,59.5699,61.6412,515771.0
2018-06-15,61.6412,63.1133,61.3844,61.4358,535734.0
2018-06-16,61.6412,63.1133,61.3844,61.4358,535734.0
2018-06-17,61.6412,63.1133,61.3844,61.4358,535734.0
2018-06-18,61.3159,61.3502,60.1348,60.9393,321174.0
2018-06-19,59.9123,59.9465,59.0564,59.296,412176.0
2018-06-20,59.4843,59.6384,58.6969,59.0222,390375.0
2018-06-21,59.0222,59.0564,56.8653,57.2077,695398.0
2018-06-22,57.1734,57.6185,56.2662,56.9167,329743.0
2018-06-23,57.1734,57.6185,56.2662,56.9167,329743.0
2018-06-24,57.1734,57.6185,56.2662,56.9167,329743.0
2018-06-25,56.523,56.5743,55.0851,55.2049,323367.0
2018-06-26,55.5472,55.7698,54.8283,54.8796,515515.0
2018-06-27,54.7941,55.4959,53.6129,54.7598,473585.0
2018-06-28,54.6229,55.0851,51.9696,52.3462,725626.0
2018-06-29,52.9282,53.5787,51.73,52.312,809786.0
2018-06-30,52.9282,53.5787,51.73,52.312,809786.0
2018-07-01,52.9282,53.5787,51.73,52.312,809786.0
2018-07-02,51.7642,52.466,51.1822,51.5759,603429.0
2018-07-03,52.7399,52.7399,51.2507,51.4561,574651.0
2018-07-04,51.593,51.8669,50.0353,50.6002,489967.0
2018-07-05,50.8912,52.3291,50.8912,51.8327,683415.0
2018-07-06,52.2435,52.6201,51.2678,51.5588,592376.0
