,AKZA NA Equity,AKZA NA Equity,AKZA NA Equity,AKZA NA Equity,AKZA NA Equity
2016-04-26,47.6875,48.0627,46.9371,47.0572,708461.0
2016-04-27,46.9821,47.4849,46.772,47.3498,466650.0
2016-04-28,47.1697,47.68,46.5619,47.62,368708.0
2016-04-29,47.1622,47.1922,46.2993,46.4418,849038.0
2016-04-30,47.1622,47.1922,46.2993,46.4418,849038.0
2016-05-01,47.1622,47.1922,46.2993,46.4418,849038.0
2016-05-02,46.7495,46.8996,46.4719,46.6745,235630.0
2016-05-03,47.0121,47.0121,46.0141,46.3143,667009.0
2016-05-04,46.2017,46.4569,45.6689,45.8941,480091.0
2016-05-05,46.0666,46.4343,45.8415,46.1267,341742.0
2016-05-06,45.9016,46.3893,45.6314,46.1717,680729.0
2016-05-07,45.9016,46.3893,45.6314,46.1717,680729.0
2016-05-08,45.9016,46.3893,45.6314,46.1717,680729.0
2016-05-09,46.5319,46.667,46.0066,46.1567,344525.0
2016-05-10,46.3368,46.5919,45.9016,46.5244,581028.0
2016-05-11,46.5694,46.5769,45.699,46.0066,550295.0
2016-05-12,45.9091,46.3968,45.5189,45.759,536291.0
2016-05-13,45.4363,46.2693,45.0686,46.0516,557285.0
2016-05-14,45.4363,46.2693,45.0686,46.0516,557285.0
2016-05-15,45.4363,46.2693,45.0686,46.0516,557285.0
2016-05-16,45.8415,46.1567,45.5939,46.0742,266900.0
2016-05-17,46.4944,46.7345,45.9016,45.9916,482129.0
2016-05-18,45.8115,46.2618,45.5714,46.1417,435394.0
2016-05-19,45.864,45.9391,45.2487,45.6764,476343.0
2016-05-20,46.0516,46.6069,46.0516,46.1867,487549.0
2016-05-21,46.0516,46.6069,46.0516,46.1867,487549.0
2016-05-22,46.0516,46.6069,46.0516,46.1867,487549.0
2016-05-23,46.1267,46.4794,45.6314,46.2768,477927.0
2016-05-24,46.0441,47.3423,45.6915,47.1622,549075.0
2016-05-25,47.62,47.695,47.2898,47.3048,478895.0
2016-05-26,47.4399,47.9501,47.4023,47.755,502206.0
2016-05-27,46.8245,47.2223,46.4644,46.652,1003162.0
2016-05-28,46.8245,47.2223,46.4644,46.652,1003162.0
2016-05-29,46.8245,47.2223,46.4644,46.652,1003162.0
2016-05-30,46.7645,46.7645,46.3893,46.5244,332975.0
2016-05-31,46.5469,46.6445,45.7665,45.774,924718.0
2016-06-01,45.9091,46.1642,45.6239,46.0366,549780.0
2016-06-02,46.2392,46.712,46.0742,46.5469,563185.0
2016-06-03,46.7795,47.1022,45.9616,46.2092,408235.0
2016-06-04,46.7795,47.1022,45.9616,46.2092,408235.0
2016-06-05,46.7795,47.1022,45.9616,46.2092,408235.0
2016-06-06,46.2918,46.4569,46.0666,46.1492,290373.0
2016-06-07,46.3668,46.7195,46.1717,46.6895,476574.0
2016-06-08,46.5244,46.5319,46.0817,46.2467,315376.0
2016-06-09,46.1042,46.1042,45.4888,45.7515,461520.0
2016-06-10,45.6314,45.6314,44.1081,44.4758,602378.0
2016-06-11,45.6314,45.6314,44.1081,44.4758,602378.0
2016-06-12,45.6314,45.6314,44.1081,44.4758,602378.0
2016-06-13,43.9055,44.0706,43.4103,43.6879,545147.0
2016-06-14,43.1251,43.4403,42.7199,42.7199,813781.0
2016-06-15,43.1026,43.6054,42.945,42.99,765925.0
2016-06-16,42.5848,42.9525,42.3072,42.6899,569905.0
2016-06-17,42.84,43.1926,42.5848,42.9225,868319.0
2016-06-18,42.84,43.1926,42.5848,42.9225,868319.0
2016-06-19,42.84,43.1926,42.5848,42.9225,868319.0
2016-06-20,44.0406,44.9861,43.8155,44.6109,837602.0
2016-06-21,44.4383,44.926,44.2507,44.6784,415448.0
2016-06-22,44.851,45.2112,44.6709,44.776,377668.0
2016-06-23,45.0386,46.0892,44.821,45.4888,469637.0
2016-06-24,40.9715,42.7199,39.7708,42.0295,1952148.0
2016-06-25,40.9715,42.7199,39.7708,42.0295,1952148.0
2016-06-26,40.9715,42.7199,39.7708,42.0295,1952148.0
2016-06-27,41.3842,41.5118,39.4557,39.5607,1427137.0
2016-06-28,40.4237,41.099,40.131,40.6413,836222.0
2016-06-29,41.3242,41.4892,40.8589,41.4517,597904.0
2016-06-30,41.2491,42.2997,41.2416,42.2997,800453.0
2016-07-01,42.4272,42.6374,41.8644,42.4347,538601.0
2016-07-02,42.4272,42.6374,41.8644,42.4347,538601.0
2016-07-03,42.4272,42.6374,41.8644,42.4347,538601.0
2016-07-04,42.7724,42.7724,41.6768,41.8044,306100.0
2016-07-05,41.6018,41.8044,40.9415,41.1441,334559.0
2016-07-06,40.994,41.0165,39.996,40.5137,587647.0
2016-07-07,40.7088,41.5418,40.6788,41.1666,589256.0
2016-07-08,41.1366,41.8719,41.054,41.6093,417425.0
2016-07-09,41.1366,41.8719,41.054,41.6093,417425.0
2016-07-10,41.1366,41.8719,41.054,41.6093,417425.0
2016-07-11,42.0295,43.0801,41.8719,43.0801,545981.0
2016-07-12,43.2377,43.5753,42.9975,43.2452,430549.0
2016-07-13,43.1551,43.6804,43.0351,43.4478,415535.0
2016-07-14,43.6654,44.1456,43.6654,44.0256,524151.0
2016-07-15,43.9881,44.4458,43.853,44.0406,526367.0
2016-07-16,43.9881,44.4458,43.853,44.0406,526367.0
2016-07-17,43.9881,44.4458,43.853,44.0406,526367.0
2016-07-18,43.9055,44.821,43.9055,44.6709,671427.0
2016-07-19,44.4983,44.8285,41.4517,42.7349,1626746.0
2016-07-20,42.4948,43.5903,42.2922,43.5903,1031544.0
2016-07-21,43.3652,43.6129,42.5473,43.2827,753849.0
2016-07-22,43.2001,43.3202,42.8775,43.1926,440186.0
2016-07-23,43.2001,43.3202,42.8775,43.1926,440186.0
2016-07-24,43.2001,43.3202,42.8775,43.1926,440186.0
2016-07-25,43.3052,43.7779,43.0201,43.7404,492053.0
2016-07-26,43.7104,43.8455,43.5303,43.5378,482981.0
2016-07-27,43.6504,44.0031,43.6354,43.6954,537697.0
2016-07-28,43.913,44.2957,43.4178,43.4178,527258.0
2016-07-29,43.4478,43.6054,43.1551,43.4928,448242.0
2016-07-30,43.4478,43.6054,43.1551,43.4928,448242.0
2016-07-31,43.4478,43.6054,43.1551,43.4928,448242.0
2016-08-01,43.8755,44.1531,43.2001,43.4178,401829.0
2016-08-02,43.2152,43.4253,42.4573,42.7349,389227.0
2016-08-03,42.8024,42.9825,42.5098,42.7724,301916.0
2016-08-04,42.93,43.1401,42.6974,42.7199,318503.0
2016-08-05,42.8325,43.6654,42.8099,43.5903,380847.0
2016-08-06,42.8325,43.6654,42.8099,43.5903,380847.0
2016-08-07,42.8325,43.6654,42.8099,43.5903,380847.0
2016-08-08,43.6579,44.2432,43.5228,43.898,500061.0
2016-08-09,43.898,44.5884,43.868,44.5058,418747.0
2016-08-10,44.1682,44.4308,43.8005,44.0256,396283.0
2016-08-11,44.1832,44.5509,43.958,44.5509,424413.0
2016-08-12,44.3783,44.5884,44.1982,44.3332,272620.0
2016-08-13,44.3783,44.5884,44.1982,44.3332,272620.0
2016-08-14,44.3783,44.5884,44.1982,44.3332,272620.0
2016-08-15,44.2807,44.7685,44.2807,44.6409,361045.0
2016-08-16,44.3783,44.7385,44.3482,44.4308,530106.0
2016-08-17,44.5584,44.7385,44.2057,44.6034,505345.0
2016-08-18,44.851,45.1812,44.5734,44.7685,458914.0
2016-08-19,44.7234,44.7685,44.4608,44.5208,413580.0
2016-08-20,44.7234,44.7685,44.4608,44.5208,413580.0
2016-08-21,44.7234,44.7685,44.4608,44.5208,413580.0
2016-08-22,44.5058,44.9936,44.1306,44.1907,473619.0
2016-08-23,44.4983,44.9936,44.4833,44.7385,433837.0
2016-08-24,44.4533,45.2112,44.1606,45.0386,430825.0
2016-08-25,44.911,45.0011,44.6034,44.836,399988.0
2016-08-26,44.836,45.3988,44.6259,45.2637,409244.0
2016-08-27,44.836,45.3988,44.6259,45.2637,409244.0
2016-08-28,44.836,45.3988,44.6259,45.2637,409244.0
2016-08-29,45.1212,45.3163,44.5959,45.2037,225044.0
2016-08-30,45.3913,45.804,45.3012,45.5339,302950.0
2016-08-31,45.4738,45.774,45.1662,45.4588,461177.0
2016-09-01,45.4738,46.2993,45.4288,45.9991,473220.0
2016-09-02,46.2167,46.5469,45.774,46.4944,365542.0
2016-09-03,46.2167,46.5469,45.774,46.4944,365542.0
2016-09-04,46.2167,46.5469,45.774,46.4944,365542.0
2016-09-05,46.772,46.787,46.3743,46.4569,291031.0
2016-09-06,46.5994,47.0422,46.4569,46.8696,538773.0
2016-09-07,46.9146,47.3723,46.8546,47.2373,559214.0
2016-09-08,47.1472,47.2373,46.0666,46.3743,579246.0
2016-09-09,46.1492,46.3443,45.3388,45.5714,470477.0
2016-09-10,46.1492,46.3443,45.3388,45.5714,470477.0
2016-09-11,46.1492,46.3443,45.3388,45.5714,470477.0
2016-09-12,44.9561,44.9786,44.5659,44.9561,440527.0
2016-09-13,45.0461,45.3463,44.9411,45.1061,412469.0
2016-09-14,45.1212,45.1887,44.9185,45.0161,502483.0
2016-09-15,44.911,45.1362,44.7234,45.0236,338839.0
2016-09-16,44.6484,45.0161,44.5734,44.6484,1073156.0
2016-09-17,44.6484,45.0161,44.5734,44.6484,1073156.0
2016-09-18,44.6484,45.0161,44.5734,44.6484,1073156.0
2016-09-19,44.9185,45.1812,44.7385,45.0836,452144.0
2016-09-20,45.1662,45.6014,45.0011,45.1662,507292.0
2016-09-21,45.4138,45.7665,45.2937,45.6089,465188.0
2016-09-22,45.9091,46.6144,45.8115,46.2167,425113.0
2016-09-23,45.9991,46.3593,45.9766,46.2542,302191.0
2016-09-24,45.9991,46.3593,45.9766,46.2542,302191.0
2016-09-25,45.9991,46.3593,45.9766,46.2542,302191.0
2016-09-26,45.9391,45.9391,45.4288,45.5639,503251.0
2016-09-27,45.9391,45.9616,44.9411,45.2487,517805.0
2016-09-28,45.3012,46.1042,45.3012,45.9541,417550.0
2016-09-29,46.3668,46.4493,45.5939,45.744,542273.0
2016-09-30,45.2562,45.3688,44.6259,45.2412,662191.0
2016-10-01,45.2562,45.3688,44.6259,45.2412,662191.0
2016-10-02,45.2562,45.3688,44.6259,45.2412,662191.0
2016-10-03,45.2562,45.6389,45.1362,45.5639,331462.0
2016-10-04,45.5339,46.2918,45.4963,46.1717,642674.0
2016-10-05,45.9241,46.2843,45.6764,46.2843,440281.0
2016-10-06,46.4193,46.8396,46.3368,46.727,526538.0
2016-10-07,46.7795,46.8095,45.3838,45.3838,1172751.0
2016-10-08,46.7795,46.8095,45.3838,45.3838,1172751.0
2016-10-09,46.7795,46.8095,45.3838,45.3838,1172751.0
2016-10-10,45.4438,45.8265,45.1887,45.7665,385531.0
2016-10-11,45.714,46.1342,45.4363,45.5789,471996.0
2016-10-12,45.6389,45.7965,45.3238,45.6389,513633.0
2016-10-13,45.4738,45.4738,44.8135,45.4363,630775.0
2016-10-14,45.5789,46.3743,45.5789,46.1642,484339.0
2016-10-15,45.5789,46.3743,45.5789,46.1642,484339.0
2016-10-16,45.5789,46.3743,45.5789,46.1642,484339.0
2016-10-17,46.1117,46.5919,45.879,46.5244,596997.0
2016-10-18,46.832,47.1772,46.2017,46.5769,803272.0
2016-10-19,46.1867,46.2618,44.8135,45.4513,1374846.0
2016-10-20,45.3988,45.4813,44.6109,44.8435,876051.0
2016-10-21,44.987,45.4324,44.8284,45.2588,489893.0
2016-10-22,44.987,45.4324,44.8284,45.2588,489893.0
2016-10-23,44.987,45.4324,44.8284,45.2588,489893.0
2016-10-24,45.3796,46.112,45.3494,45.4702,580769.0
2016-10-25,45.5004,45.5986,44.7453,44.7529,634500.0
2016-10-26,44.6623,44.851,43.9903,44.466,538166.0
2016-10-27,44.3376,44.7453,44.096,44.3678,460221.0
2016-10-28,44.3829,44.7982,43.9374,44.6925,696730.0
2016-10-29,44.3829,44.7982,43.9374,44.6925,696730.0
2016-10-30,44.3829,44.7982,43.9374,44.6925,696730.0
2016-10-31,44.33,44.617,44.1866,44.4584,536845.0
2016-11-01,44.5717,44.768,43.7864,43.9148,559435.0
2016-11-02,43.6505,43.9525,43.4693,43.6731,599485.0
2016-11-03,43.658,43.7713,43.2427,43.2503,591533.0
2016-11-04,43.0615,43.6278,42.8199,43.4693,881711.0
2016-11-05,43.0615,43.6278,42.8199,43.4693,881711.0
2016-11-06,43.0615,43.6278,42.8199,43.4693,881711.0
2016-11-07,43.9223,44.1488,43.4995,43.6429,501234.0
2016-11-08,43.6278,44.1262,43.5372,43.9601,365331.0
2016-11-09,42.7746,44.5943,42.5556,44.5943,684269.0
2016-11-10,44.851,45.3569,44.5264,44.8435,669115.0
2016-11-11,44.9945,44.9945,44.1488,44.3904,429914.0
2016-11-12,44.9945,44.9945,44.1488,44.3904,429914.0
2016-11-13,44.9945,44.9945,44.1488,44.3904,429914.0
2016-11-14,44.7,45.138,44.1639,44.1715,479800.0
2016-11-15,44.3074,44.6245,43.7939,44.1337,441917.0
2016-11-16,44.3225,44.3602,43.5523,43.5674,588341.0
2016-11-17,43.6203,43.7788,43.3258,43.6882,712714.0
2016-11-18,43.8619,43.9374,43.4089,43.6203,533094.0
2016-11-19,43.8619,43.9374,43.4089,43.6203,533094.0
2016-11-20,43.8619,43.9374,43.4089,43.6203,533094.0
2016-11-21,43.8317,43.8997,43.2578,43.507,389468.0
2016-11-22,43.8015,44.1337,43.6429,44.0205,530054.0
2016-11-23,44.0582,44.4433,43.9903,44.0054,562331.0
2016-11-24,44.0507,44.6094,44.0507,44.4584,384527.0
2016-11-25,44.549,44.6245,44.247,44.5792,297329.0
2016-11-26,44.549,44.6245,44.247,44.5792,297329.0
2016-11-27,44.549,44.6245,44.247,44.5792,297329.0
2016-11-28,44.549,44.549,43.8392,43.9374,375222.0
2016-11-29,44.0129,44.2772,43.8015,44.179,291723.0
2016-11-30,44.33,44.8812,44.247,44.3678,676554.0
2016-12-01,44.2772,44.2772,43.8997,44.0205,550401.0
2016-12-02,43.7486,43.7486,42.9483,43.424,641606.0
2016-12-03,43.7486,43.7486,42.9483,43.424,641606.0
2016-12-04,43.7486,43.7486,42.9483,43.424,641606.0
2016-12-05,42.9709,43.9374,42.8879,43.356,812493.0
2016-12-06,43.3182,43.356,43.0313,43.2805,565214.0
2016-12-07,43.6505,44.7076,43.575,44.5037,764677.0
2016-12-08,44.4433,44.7378,44.1413,44.6245,902369.0
2016-12-09,44.6245,45.3192,44.5868,45.3116,769839.0
2016-12-10,44.6245,45.3192,44.5868,45.3116,769839.0
2016-12-11,44.6245,45.3192,44.5868,45.3116,769839.0
2016-12-12,45.2286,45.5684,44.7982,45.1153,435133.0
2016-12-13,45.0776,45.6967,45.0776,45.1908,514013.0
2016-12-14,44.9265,44.9265,44.4962,44.7,676112.0
2016-12-15,44.8737,44.9643,44.5868,44.7982,924660.0
2016-12-16,44.8888,45.1229,44.7151,44.8963,1041164.0
2016-12-17,44.8888,45.1229,44.7151,44.8963,1041164.0
2016-12-18,44.8888,45.1229,44.7151,44.8963,1041164.0
2016-12-19,44.7302,45.1002,44.6321,45.1002,351053.0
2016-12-20,45.1531,45.1531,44.7076,44.7529,496751.0
2016-12-21,44.7151,44.7151,43.9072,44.5415,684981.0
2016-12-22,44.3602,44.768,44.3074,44.768,379221.0
2016-12-23,44.7378,44.8737,44.4811,44.8284,312676.0
2016-12-24,44.7378,44.8737,44.4811,44.8284,312676.0
2016-12-25,44.7378,44.8737,44.4811,44.8284,312676.0
2016-12-26,44.7378,44.8737,44.4811,44.8284,312676.0
2016-12-27,44.851,44.9945,44.7227,44.8435,161275.0
2016-12-28,44.851,44.9794,44.8133,44.851,303359.0
2016-12-29,44.6547,44.9114,44.6396,44.851,208500.0
2016-12-30,44.8284,44.9567,44.5566,44.8435,272200.0
2016-12-31,44.8284,44.9567,44.5566,44.8435,272200.0
2017-01-01,44.8284,44.9567,44.5566,44.8435,272200.0
2017-01-02,44.5717,45.2965,44.5717,45.0851,158629.0
2017-01-03,45.2361,45.289,44.7982,45.289,550655.0
2017-01-04,45.3041,45.5155,45.2135,45.4928,610320.0
2017-01-05,45.5306,45.5608,45.1606,45.3041,532420.0
2017-01-06,45.3041,45.3418,45.0776,45.1531,423511.0
2017-01-07,45.3041,45.3418,45.0776,45.1531,423511.0
2017-01-08,45.3041,45.3418,45.0776,45.1531,423511.0
2017-01-09,45.1757,45.2965,44.7906,45.1304,365176.0
2017-01-10,44.9643,45.1153,44.549,44.6321,482334.0
2017-01-11,44.6396,44.7982,44.5037,44.7831,532309.0
2017-01-12,44.549,45.1002,44.4962,45.0474,562765.0
2017-01-13,45.2286,45.893,45.1002,45.5835,849355.0
2017-01-14,45.2286,45.893,45.1002,45.5835,849355.0
2017-01-15,45.2286,45.893,45.1002,45.5835,849355.0
2017-01-16,45.4324,45.8024,45.3645,45.5608,507130.0
2017-01-17,45.5004,45.8704,45.1606,45.591,617305.0
2017-01-18,45.8855,46.7991,45.8402,46.7236,779837.0
2017-01-19,46.7387,47.1842,46.4442,46.8067,899724.0
2017-01-20,46.7312,47.6221,46.5801,47.6146,887735.0
2017-01-21,46.7312,47.6221,46.5801,47.6146,887735.0
2017-01-22,46.7312,47.6221,46.5801,47.6146,887735.0
2017-01-23,47.5013,47.5844,47.1615,47.305,661365.0
2017-01-24,47.3126,47.6448,47.1389,47.6448,625687.0
2017-01-25,48.0223,48.7396,48.0223,48.6339,730498.0
2017-01-26,48.8151,48.8453,48.1431,48.3092,617828.0
2017-01-27,48.279,48.5433,48.0752,48.2413,484155.0
2017-01-28,48.279,48.5433,48.0752,48.2413,484155.0
2017-01-29,48.279,48.5433,48.0752,48.2413,484155.0
2017-01-30,48.0601,48.2488,47.7127,47.8789,420356.0
2017-01-31,47.8789,48.3546,47.4107,47.4107,745886.0
2017-02-01,47.5768,48.1054,47.5164,47.8562,650463.0
2017-02-02,47.6523,48.2413,47.5617,48.0299,519581.0
2017-02-03,48.0299,48.347,47.8411,48.1054,480721.0
2017-02-04,48.0299,48.347,47.8411,48.1054,480721.0
2017-02-05,48.0299,48.347,47.8411,48.1054,480721.0
2017-02-06,48.0978,48.5282,47.5844,47.5844,574593.0
2017-02-07,47.5844,48.1733,47.5693,48.0601,394891.0
2017-02-08,48.1582,48.4301,47.9015,48.1809,529912.0
2017-02-09,48.2186,48.6717,48.2186,48.4603,553979.0
2017-02-10,48.6339,48.8453,48.4376,48.717,503714.0
2017-02-11,48.6339,48.8453,48.4376,48.717,503714.0
2017-02-12,48.6339,48.8453,48.4376,48.717,503714.0
2017-02-13,48.6943,49.0341,48.4678,48.7396,650581.0
2017-02-14,48.8982,48.8982,48.2715,48.6415,653769.0
2017-02-15,47.154,47.5542,46.3461,47.524,1815241.0
2017-02-16,46.8142,47.456,46.8142,47.4183,779011.0
2017-02-17,47.3805,47.4107,46.9652,47.4107,944104.0
2017-02-18,47.3805,47.4107,46.9652,47.4107,944104.0
2017-02-19,47.3805,47.4107,46.9652,47.4107,944104.0
2017-02-20,47.6448,47.7203,47.3201,47.5919,469828.0
2017-02-21,47.5693,48.3848,47.4711,47.8562,807245.0
2017-02-22,47.9695,48.0752,47.3277,47.7203,658927.0
2017-02-23,47.7203,47.9091,47.6448,47.6674,623376.0
2017-02-24,47.5693,47.5693,46.852,47.3805,795306.0
2017-02-25,47.5693,47.5693,46.852,47.3805,795306.0
2017-02-26,47.5693,47.5693,46.852,47.3805,795306.0
2017-02-27,47.5617,47.6825,47.1615,47.6448,557902.0
2017-02-28,47.758,47.9695,47.2371,47.8034,776815.0
2017-03-01,48.0601,48.8907,47.9544,48.8907,822523.0
2017-03-02,48.9586,49.1625,48.7019,48.936,467362.0
2017-03-03,48.7774,49.0492,48.5811,48.9284,580434.0
2017-03-04,48.7774,49.0492,48.5811,48.9284,580434.0
2017-03-05,48.7774,49.0492,48.5811,48.9284,580434.0
2017-03-06,48.8756,48.9511,48.5886,48.7925,454063.0
2017-03-07,48.8529,49.0039,48.4603,48.5509,520647.0
2017-03-08,48.5433,48.8151,48.3546,48.6415,429556.0
2017-03-09,55.0898,57.1737,54.4555,54.9614,5600434.0
2017-03-10,56.7434,58.0723,56.313,57.5362,3301167.0
2017-03-11,56.7434,58.0723,56.313,57.5362,3301167.0
2017-03-12,56.7434,58.0723,56.313,57.5362,3301167.0
2017-03-13,57.5739,57.8458,57.0378,57.6872,1105654.0
2017-03-14,57.3852,57.7551,56.8944,57.0076,792097.0
2017-03-15,56.7056,57.4758,56.6225,57.2719,835261.0
2017-03-16,57.3852,57.4909,56.0336,56.6981,1304987.0
2017-03-17,56.6301,57.0756,56.4413,56.7887,1414929.0
2017-03-18,56.6301,57.0756,56.4413,56.7887,1414929.0
2017-03-19,56.6301,57.0756,56.4413,56.7887,1414929.0
2017-03-20,56.4791,56.9548,56.4111,56.7056,818205.0
2017-03-21,59.6504,59.7334,57.8382,57.8382,2128888.0
2017-03-22,57.3474,58.2988,55.641,57.2191,3743105.0
2017-03-23,57.5135,58.918,57.3776,58.85,1727878.0
2017-03-24,59.1596,59.8693,58.548,58.6688,1269895.0
2017-03-25,59.1596,59.8693,58.548,58.6688,1269895.0
2017-03-26,59.1596,59.8693,58.548,58.6688,1269895.0
2017-03-27,58.5027,59.3181,57.9213,59.152,865328.0
2017-03-28,59.0388,60.2016,58.3366,58.5933,1157628.0
2017-03-29,58.5631,58.8878,58.0345,58.0723,891264.0
2017-03-30,58.0345,58.4951,57.9515,58.3894,504635.0
2017-03-31,58.1402,58.7669,58.0345,58.6914,926413.0
2017-04-01,58.1402,58.7669,58.0345,58.6914,926413.0
2017-04-02,58.1402,58.7669,58.0345,58.6914,926413.0
2017-04-03,58.8953,59.3106,58.1478,58.6612,950465.0
2017-04-04,58.6612,59.069,58.6612,58.8651,545519.0
2017-04-05,58.5253,59.9599,58.5253,59.7259,1444151.0
2017-04-06,59.7259,60.2469,59.6126,59.9071,918894.0
2017-04-07,59.9071,60.3073,59.6655,60.2318,721909.0
2017-04-08,59.9071,60.3073,59.6655,60.2318,721909.0
2017-04-09,59.9071,60.3073,59.6655,60.2318,721909.0
2017-04-10,60.3601,60.3828,59.8391,60.1034,686116.0
2017-04-11,59.8844,60.2544,59.6051,59.7259,923369.0
2017-04-12,59.7259,60.1034,59.1369,59.303,1133181.0
2017-04-13,59.3559,60.0279,59.1596,59.892,656823.0
2017-04-14,59.3559,60.0279,59.1596,59.892,656823.0
2017-04-15,59.3559,60.0279,59.1596,59.892,656823.0
2017-04-16,59.3559,60.0279,59.1596,59.892,656823.0
2017-04-17,59.3559,60.0279,59.1596,59.892,656823.0
2017-04-18,60.0581,60.1714,59.1369,59.1369,942653.0
2017-04-19,59.4238,59.9297,58.8047,59.2955,1476077.0
2017-04-20,59.3483,59.7334,59.1973,59.1973,889269.0
2017-04-21,59.4163,59.4163,58.8575,59.0463,1198647.0
2017-04-22,59.4163,59.4163,58.8575,59.0463,1198647.0
2017-04-23,59.4163,59.4163,58.8575,59.0463,1198647.0
2017-04-24,59.2728,62.6329,59.22,61.8627,3185834.0
2017-04-25,62.6706,62.7386,61.8099,62.3988,1909822.0
2017-04-26,62.6329,62.6329,61.4776,61.5456,1336709.0
2017-04-27,61.5456,61.6684,60.6634,60.7555,1497597.0
2017-04-28,60.8782,61.7758,60.7325,61.584,1117731.0
2017-04-29,60.8782,61.7758,60.7325,61.584,1117731.0
2017-04-30,60.8782,61.7758,60.7325,61.584,1117731.0
2017-05-01,60.8782,61.7758,60.7325,61.584,1117731.0
2017-05-02,61.8678,62.0519,60.4486,60.8092,1385526.0
2017-05-03,60.487,61.1927,60.1188,61.07,1314026.0
2017-05-04,61.2388,61.4536,60.4947,61.1927,912182.0
2017-05-05,61.1621,61.1774,60.6097,60.9089,722696.0
2017-05-06,61.1621,61.1774,60.6097,60.9089,722696.0
2017-05-07,61.1621,61.1774,60.6097,60.9089,722696.0
2017-05-08,59.0678,59.7352,58.8147,58.9528,2159205.0
2017-05-09,58.853,59.881,58.5846,59.0678,1109732.0
2017-05-10,58.7993,59.1292,58.0246,58.1243,1914333.0
2017-05-11,57.9172,58.5462,57.6947,57.6947,1202701.0
2017-05-12,57.5336,58.3161,57.2728,58.1396,1001637.0
2017-05-13,57.5336,58.3161,57.2728,58.1396,1001637.0
2017-05-14,57.5336,58.3161,57.2728,58.1396,1001637.0
2017-05-15,58.2163,58.3621,57.9172,58.1396,741094.0
2017-05-16,58.0169,58.3007,57.7254,58.0322,710463.0
2017-05-17,57.8021,58.1396,57.2344,57.4569,861611.0
2017-05-18,57.5566,58.4235,56.9122,58.0322,1572918.0
2017-05-19,58.3007,58.3621,57.7868,57.7868,838513.0
2017-05-20,58.3007,58.3621,57.7868,57.7868,838513.0
2017-05-21,58.3007,58.3621,57.7868,57.7868,838513.0
2017-05-22,57.8405,58.3007,57.8021,58.0706,730541.0
2017-05-23,58.1933,58.853,58.132,58.6459,818380.0
2017-05-24,58.5309,58.9528,58.201,58.6536,780813.0
2017-05-25,58.6536,58.8224,58.2163,58.3007,402774.0
2017-05-26,58.1626,58.5385,57.9325,58.4618,483853.0
2017-05-27,58.1626,58.5385,57.9325,58.4618,483853.0
2017-05-28,58.1626,58.5385,57.9325,58.4618,483853.0
2017-05-29,58.3007,58.7303,58.0092,58.5846,445636.0
2017-05-30,57.5336,57.8174,57.15,57.5106,1289805.0
2017-05-31,57.5336,57.9478,57.1577,57.1577,1570558.0
2017-06-01,57.012,57.6026,55.0865,57.5489,3034544.0
2017-06-02,57.0733,58.3007,56.9199,58.1089,1602547.0
2017-06-03,57.0733,58.3007,56.9199,58.1089,1602547.0
2017-06-04,57.0733,58.3007,56.9199,58.1089,1602547.0
2017-06-05,57.9555,58.1396,57.9018,58.0706,629519.0
2017-06-06,57.8865,58.2087,57.71,58.1473,783797.0
2017-06-07,57.9172,58.3007,57.8328,58.0552,831037.0
2017-06-08,58.0322,58.1473,57.7561,58.1089,692962.0
2017-06-09,58.1396,58.8914,57.9785,58.8761,837038.0
2017-06-10,58.1396,58.8914,57.9785,58.8761,837038.0
2017-06-11,58.1396,58.8914,57.9785,58.8761,837038.0
2017-06-12,58.7226,58.9681,58.4925,58.8991,874268.0
2017-06-13,59.0448,59.2059,59.0218,59.1445,739725.0
2017-06-14,59.2366,59.5971,59.1752,59.298,954427.0
2017-06-15,59.3593,59.6355,59.1445,59.3287,833741.0
2017-06-16,59.4667,59.7429,59.0295,59.5971,1100564.0
2017-06-17,59.4667,59.7429,59.0295,59.5971,1100564.0
2017-06-18,59.4667,59.7429,59.0295,59.5971,1100564.0
2017-06-19,59.6892,60.0191,59.6662,59.7966,647777.0
2017-06-20,60.0344,60.487,60.0267,60.0804,608730.0
2017-06-21,60.7171,60.7171,59.7506,60.1725,568394.0
2017-06-22,60.0651,60.2262,59.4974,59.5204,558845.0
2017-06-23,59.5051,59.8963,59.4207,59.835,488293.0
2017-06-24,59.5051,59.8963,59.4207,59.835,488293.0
2017-06-25,59.5051,59.8963,59.4207,59.835,488293.0
2017-06-26,59.835,60.4103,59.8119,59.9423,654581.0
2017-06-27,59.8426,60.1188,59.3287,59.6355,704374.0
2017-06-28,59.3517,59.3517,58.7456,59.2443,924201.0
2017-06-29,59.5434,59.5588,58.5385,58.715,636965.0
2017-06-30,58.7763,59.0832,58.3698,58.3698,649857.0
2017-07-01,58.7763,59.0832,58.3698,58.3698,649857.0
2017-07-02,58.7763,59.0832,58.3698,58.3698,649857.0
2017-07-03,58.5769,59.5434,58.5769,59.4207,645133.0
2017-07-04,59.2519,59.7659,59.1445,59.5358,347683.0
2017-07-05,59.5665,60.0958,59.2673,59.8886,483451.0
2017-07-06,59.996,60.1418,59.344,59.4054,592794.0
2017-07-07,59.2826,59.6048,59.1906,59.4437,458254.0
