,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity,TRPL4 BZ Equity
2011-05-08,4.987,5.001,4.938,4.99,394681.0
2011-05-09,5.015,5.015,4.895,4.899,896305.0
2011-05-10,4.907,5.017,4.904,4.997,819629.0
2011-05-11,4.96,4.982,4.93,4.941,511310.0
2011-05-12,4.98,5.016,4.92,4.934,354325.0
2011-05-13,4.967,5.011,4.92,4.94,357957.0
2011-05-14,4.967,5.011,4.92,4.94,357957.0
2011-05-15,4.967,5.011,4.92,4.94,357957.0
2011-05-16,4.918,5.023,4.855,4.997,931415.0
2011-05-17,4.997,5.009,4.956,4.997,303073.0
2011-05-18,4.971,5.009,4.947,4.947,297020.0
2011-05-19,4.931,5.016,4.907,4.948,239714.0
2011-05-20,4.933,4.976,4.918,4.918,286931.0
2011-05-21,4.933,4.976,4.918,4.918,286931.0
2011-05-22,4.933,4.976,4.918,4.918,286931.0
2011-05-23,4.869,4.968,4.869,4.938,246978.0
2011-05-24,4.941,4.958,4.919,4.936,429791.0
2011-05-25,4.956,4.997,4.938,4.996,264735.0
2011-05-26,4.995,4.995,4.889,4.968,603321.0
2011-05-27,4.949,4.986,4.909,4.923,513731.0
2011-05-28,4.949,4.986,4.909,4.923,513731.0
2011-05-29,4.949,4.986,4.909,4.923,513731.0
2011-05-30,4.923,4.977,4.914,4.958,213079.0
2011-05-31,4.986,4.987,4.93,4.948,374100.0
2011-06-01,4.948,4.977,4.899,4.918,276842.0
2011-06-02,4.946,5.0,4.946,4.963,315583.0
2011-06-03,4.953,5.045,4.953,4.954,309934.0
2011-06-04,4.953,5.045,4.953,4.954,309934.0
2011-06-05,4.953,5.045,4.953,4.954,309934.0
2011-06-06,4.956,4.978,4.91,4.91,522609.0
2011-06-07,4.912,4.934,4.84,4.879,682419.0
2011-06-08,4.865,4.913,4.806,4.845,417684.0
2011-06-09,4.832,4.874,4.741,4.839,945540.0
2011-06-10,4.795,4.839,4.781,4.805,652959.0
2011-06-11,4.795,4.839,4.781,4.805,652959.0
2011-06-12,4.795,4.839,4.781,4.805,652959.0
2011-06-13,4.791,4.829,4.781,4.781,403963.0
2011-06-14,4.783,4.837,4.746,4.765,242539.0
2011-06-15,4.741,4.809,4.737,4.795,651748.0
2011-06-16,4.754,4.859,4.754,4.859,690894.0
2011-06-17,4.832,4.899,4.81,4.841,533909.0
2011-06-18,4.832,4.899,4.81,4.841,533909.0
2011-06-19,4.832,4.899,4.81,4.841,533909.0
2011-06-20,4.811,4.904,4.8,4.83,425352.0
2011-06-21,4.83,4.915,4.819,4.909,472972.0
2011-06-22,4.909,4.967,4.871,4.871,601707.0
2011-06-23,4.909,4.967,4.871,4.871,601707.0
2011-06-24,4.915,4.933,4.874,4.901,236889.0
2011-06-25,4.915,4.933,4.874,4.901,236889.0
2011-06-26,4.915,4.933,4.874,4.901,236889.0
2011-06-27,4.901,4.96,4.893,4.914,261103.0
2011-06-28,4.917,4.937,4.892,4.906,510906.0
2011-06-29,4.918,4.928,4.877,4.927,403963.0
2011-06-30,4.926,4.937,4.86,4.937,605743.0
2011-07-01,4.947,4.966,4.863,4.948,656591.0
2011-07-02,4.947,4.966,4.863,4.948,656591.0
2011-07-03,4.947,4.966,4.863,4.948,656591.0
2011-07-04,4.958,4.958,4.896,4.918,402752.0
2011-07-05,4.909,4.967,4.899,4.963,434633.0
2011-07-06,4.963,5.076,4.943,5.061,1500030.0
2011-07-07,5.083,5.083,4.922,4.935,834157.0
2011-07-08,4.958,4.996,4.843,4.843,677173.0
2011-07-09,4.958,4.996,4.843,4.843,677173.0
2011-07-10,4.958,4.996,4.843,4.843,677173.0
2011-07-11,4.83,4.875,4.8,4.819,661434.0
2011-07-12,4.825,4.825,4.732,4.746,720757.0
2011-07-13,4.746,4.81,4.68,4.709,894691.0
2011-07-14,4.731,4.764,4.69,4.764,510099.0
2011-07-15,4.784,4.81,4.73,4.76,625113.0
2011-07-16,4.784,4.81,4.73,4.76,625113.0
2011-07-17,4.784,4.81,4.73,4.76,625113.0
2011-07-18,4.742,4.769,4.705,4.719,384996.0
2011-07-19,4.717,4.747,4.69,4.69,381767.0
2011-07-20,4.678,4.691,4.586,4.586,748603.0
2011-07-21,4.627,4.656,4.608,4.649,698965.0
2011-07-22,4.656,4.708,4.615,4.708,324462.0
2011-07-23,4.656,4.708,4.615,4.708,324462.0
2011-07-24,4.656,4.708,4.615,4.708,324462.0
2011-07-25,4.728,4.728,4.654,4.659,242943.0
2011-07-26,4.668,4.72,4.613,4.688,258682.0
2011-07-27,4.659,4.743,4.65,4.719,550455.0
2011-07-28,4.719,4.773,4.663,4.759,700176.0
2011-07-29,4.758,4.764,4.699,4.759,548841.0
2011-07-30,4.758,4.764,4.699,4.759,548841.0
2011-07-31,4.758,4.764,4.699,4.759,548841.0
2011-08-01,4.805,4.805,4.698,4.698,646502.0
2011-08-02,4.71,4.754,4.689,4.734,658205.0
2011-08-03,4.753,4.753,4.598,4.607,1126738.0
2011-08-04,4.645,4.708,4.473,4.607,1363627.0
2011-08-05,4.607,4.632,4.463,4.597,588390.0
2011-08-06,4.607,4.632,4.463,4.597,588390.0
2011-08-07,4.607,4.632,4.463,4.597,588390.0
2011-08-08,4.566,4.566,4.268,4.526,982264.0
2011-08-09,4.555,4.607,4.47,4.597,1318832.0
2011-08-10,4.596,4.604,4.492,4.582,865635.0
2011-08-11,4.651,4.653,4.565,4.565,970560.0
2011-08-12,4.518,4.608,4.475,4.516,454811.0
2011-08-13,4.518,4.608,4.475,4.516,454811.0
2011-08-14,4.518,4.608,4.475,4.516,454811.0
2011-08-15,4.556,4.572,4.532,4.567,387013.0
2011-08-16,4.556,4.712,4.531,4.658,818015.0
2011-08-17,4.659,4.8,4.653,4.693,1016970.0
2011-08-18,4.65,4.691,4.588,4.683,500817.0
2011-08-19,4.721,4.758,4.607,4.607,531488.0
2011-08-20,4.721,4.758,4.607,4.607,531488.0
2011-08-21,4.721,4.758,4.607,4.607,531488.0
2011-08-22,4.612,4.688,4.551,4.551,496378.0
2011-08-23,4.547,4.602,4.53,4.602,790573.0
2011-08-24,4.602,4.617,4.526,4.542,698561.0
2011-08-25,4.537,4.637,4.527,4.637,478621.0
2011-08-26,4.584,4.697,4.583,4.634,395892.0
2011-08-27,4.584,4.697,4.583,4.634,395892.0
2011-08-28,4.584,4.697,4.583,4.634,395892.0
2011-08-29,4.627,4.695,4.605,4.693,307109.0
2011-08-30,4.693,4.716,4.637,4.643,357554.0
2011-08-31,4.65,4.748,4.65,4.727,660627.0
2011-09-01,4.748,4.874,4.719,4.87,1337396.0
2011-09-02,4.87,4.971,4.851,4.906,1386630.0
2011-09-03,4.87,4.971,4.851,4.906,1386630.0
2011-09-04,4.87,4.971,4.851,4.906,1386630.0
2011-09-05,4.859,4.91,4.801,4.849,449565.0
2011-09-06,4.797,4.961,4.772,4.961,677576.0
2011-09-07,4.797,4.961,4.772,4.961,677576.0
2011-09-08,5.058,5.058,4.929,5.012,459654.0
2011-09-09,4.923,4.95,4.887,4.926,367239.0
2011-09-10,4.923,4.95,4.887,4.926,367239.0
2011-09-11,4.923,4.95,4.887,4.926,367239.0
2011-09-12,4.911,4.911,4.841,4.9,722371.0
2011-09-13,4.887,4.974,4.871,4.965,724389.0
2011-09-14,4.962,5.029,4.911,4.972,573861.0
2011-09-15,5.049,5.051,4.951,4.984,478218.0
2011-09-16,4.963,5.084,4.946,5.073,439476.0
2011-09-17,4.963,5.084,4.946,5.073,439476.0
2011-09-18,4.963,5.084,4.946,5.073,439476.0
2011-09-19,5.011,5.132,5.007,5.094,1164269.0
2011-09-20,5.098,5.112,5.023,5.111,474586.0
2011-09-21,5.111,5.189,5.076,5.164,983474.0
2011-09-22,4.997,5.065,4.911,4.975,822858.0
2011-09-23,4.962,5.008,4.896,4.925,313162.0
2011-09-24,4.962,5.008,4.896,4.925,313162.0
2011-09-25,4.962,5.008,4.896,4.925,313162.0
2011-09-26,4.928,4.967,4.861,4.923,463690.0
2011-09-27,4.957,5.019,4.945,4.984,330919.0
2011-09-28,4.984,5.037,4.951,4.952,487903.0
2011-09-29,4.966,4.994,4.913,4.93,666277.0
2011-09-30,4.926,4.939,4.845,4.858,676769.0
2011-10-01,4.926,4.939,4.845,4.858,676769.0
2011-10-02,4.926,4.939,4.845,4.858,676769.0
2011-10-03,4.84,4.896,4.808,4.888,1262737.0
2011-10-04,4.901,4.901,4.825,4.85,1705846.0
2011-10-05,4.897,4.923,4.845,4.86,681208.0
2011-10-06,4.907,4.926,4.877,4.901,1100506.0
2011-10-07,4.907,4.931,4.845,4.886,1144091.0
2011-10-08,4.907,4.931,4.845,4.886,1144091.0
2011-10-09,4.907,4.931,4.845,4.886,1144091.0
2011-10-10,4.948,5.021,4.904,5.009,1474202.0
2011-10-11,4.984,5.052,4.912,4.963,1376541.0
2011-10-12,4.984,5.052,4.912,4.963,1376541.0
2011-10-13,5.024,5.089,5.017,5.087,873303.0
2011-10-14,5.081,5.089,5.045,5.089,592022.0
2011-10-15,5.081,5.089,5.045,5.089,592022.0
2011-10-16,5.081,5.089,5.045,5.089,592022.0
2011-10-17,5.09,5.098,5.001,5.076,567808.0
2011-10-18,5.022,5.151,5.022,5.145,484271.0
2011-10-19,5.118,5.151,5.01,5.01,826086.0
2011-10-20,5.01,5.067,5.01,5.021,441898.0
2011-10-21,5.023,5.131,5.023,5.113,297020.0
2011-10-22,5.023,5.131,5.023,5.113,297020.0
2011-10-23,5.023,5.131,5.023,5.113,297020.0
2011-10-24,5.134,5.157,5.099,5.151,346254.0
2011-10-25,5.15,5.15,5.005,5.099,358361.0
2011-10-26,5.121,5.209,5.078,5.19,716721.0
2011-10-27,5.202,5.261,5.174,5.214,1216328.0
2011-10-28,5.214,5.253,5.151,5.172,509696.0
2011-10-29,5.214,5.253,5.151,5.172,509696.0
2011-10-30,5.214,5.253,5.151,5.172,509696.0
2011-10-31,5.126,5.219,5.104,5.141,621481.0
2011-11-01,5.049,5.19,5.043,5.168,399524.0
2011-11-02,5.049,5.19,5.043,5.168,399524.0
2011-11-03,5.189,5.219,5.163,5.219,541577.0
2011-11-04,5.193,5.198,5.115,5.174,432212.0
2011-11-05,5.193,5.198,5.115,5.174,432212.0
2011-11-06,5.193,5.198,5.115,5.174,432212.0
2011-11-07,5.174,5.235,5.174,5.235,478218.0
2011-11-08,5.195,5.255,5.195,5.236,397910.0
2011-11-09,5.172,5.225,5.158,5.162,418895.0
2011-11-10,5.157,5.24,5.112,5.112,293791.0
2011-11-11,5.182,5.234,5.121,5.219,417684.0
2011-11-12,5.182,5.234,5.121,5.219,417684.0
2011-11-13,5.182,5.234,5.121,5.219,417684.0
2011-11-14,5.17,5.224,5.144,5.172,317601.0
2011-11-15,5.17,5.224,5.144,5.172,317601.0
2011-11-16,5.151,5.219,5.125,5.189,591618.0
2011-11-17,5.164,5.209,5.106,5.124,546823.0
2011-11-18,5.126,5.172,5.11,5.141,508081.0
2011-11-19,5.126,5.172,5.11,5.141,508081.0
2011-11-20,5.126,5.172,5.11,5.141,508081.0
2011-11-21,5.16,5.193,5.069,5.193,596461.0
2011-11-22,5.193,5.209,5.128,5.152,677576.0
2011-11-23,5.124,5.26,5.124,5.15,591618.0
2011-11-24,5.182,5.188,5.11,5.15,342622.0
2011-11-25,5.123,5.244,5.119,5.203,401945.0
2011-11-26,5.123,5.244,5.119,5.203,401945.0
2011-11-27,5.123,5.244,5.119,5.203,401945.0
2011-11-28,5.237,5.298,5.232,5.262,373292.0
2011-11-29,5.277,5.281,5.197,5.197,520995.0
2011-11-30,5.277,5.342,5.204,5.222,892673.0
2011-12-01,5.275,5.314,5.207,5.287,786537.0
2011-12-02,5.389,5.389,5.196,5.277,569422.0
2011-12-03,5.389,5.389,5.196,5.277,569422.0
2011-12-04,5.389,5.389,5.196,5.277,569422.0
2011-12-05,5.287,5.362,5.226,5.339,551666.0
2011-12-06,5.378,5.486,5.351,5.486,983878.0
2011-12-07,5.442,5.485,5.424,5.424,571037.0
2011-12-08,5.473,5.49,5.394,5.473,510503.0
2011-12-09,5.444,5.497,5.424,5.486,480236.0
2011-12-10,5.444,5.497,5.424,5.486,480236.0
2011-12-11,5.444,5.497,5.424,5.486,480236.0
2011-12-12,5.486,5.536,5.452,5.536,496378.0
2011-12-13,5.538,5.58,5.499,5.538,703000.0
2011-12-14,5.539,5.59,5.539,5.589,896305.0
2011-12-15,5.544,5.643,5.538,5.643,418895.0
2011-12-16,5.641,5.692,5.558,5.643,475797.0
2011-12-17,5.641,5.692,5.558,5.643,475797.0
2011-12-18,5.641,5.692,5.558,5.643,475797.0
2011-12-19,5.6,5.692,5.6,5.653,527049.0
2011-12-20,5.653,5.777,5.639,5.747,449565.0
2011-12-21,5.746,5.768,5.706,5.737,239311.0
2011-12-22,5.741,5.835,5.727,5.809,532295.0
2011-12-23,5.83,5.956,5.83,5.928,269174.0
2011-12-24,5.83,5.956,5.83,5.928,269174.0
2011-12-25,5.83,5.956,5.83,5.928,269174.0
2011-12-26,5.903,5.971,5.903,5.944,199762.0
2011-12-27,5.936,6.006,5.936,6.005,291370.0
2011-12-28,6.04,6.04,5.913,6.013,713897.0
2011-12-29,6.003,6.059,5.956,6.059,761517.0
2011-12-30,6.003,6.059,5.956,6.059,761517.0
2011-12-31,6.003,6.059,5.956,6.059,761517.0
2012-01-01,6.003,6.059,5.956,6.059,761517.0
2012-01-02,6.019,6.079,5.989,5.989,623903.0
2012-01-03,5.989,6.076,5.985,6.051,936661.0
2012-01-04,6.037,6.265,5.992,6.206,1058133.0
2012-01-05,6.214,6.259,6.203,6.203,996388.0
2012-01-06,6.203,6.264,6.148,6.202,469340.0
2012-01-07,6.203,6.264,6.148,6.202,469340.0
2012-01-08,6.203,6.264,6.148,6.202,469340.0
2012-01-09,6.202,6.374,6.18,6.374,1190500.0
2012-01-10,6.359,6.379,6.166,6.202,1228031.0
2012-01-11,6.222,6.29,6.189,6.234,736899.0
2012-01-12,6.268,6.322,6.174,6.252,515345.0
2012-01-13,6.218,6.309,6.218,6.238,418491.0
2012-01-14,6.218,6.309,6.218,6.238,418491.0
2012-01-15,6.218,6.309,6.218,6.238,418491.0
2012-01-16,6.238,6.299,6.17,6.182,557316.0
2012-01-17,6.146,6.22,5.996,6.047,1333360.0
2012-01-18,6.059,6.059,5.958,5.96,1076696.0
2012-01-19,5.921,6.027,5.921,5.989,832543.0
2012-01-20,5.991,6.028,5.954,5.98,726810.0
2012-01-21,5.991,6.028,5.954,5.98,726810.0
2012-01-22,5.991,6.028,5.954,5.98,726810.0
2012-01-23,5.977,5.995,5.9,5.9,532295.0
2012-01-24,5.873,5.952,5.847,5.917,365221.0
2012-01-25,5.873,5.952,5.847,5.917,365221.0
2012-01-26,5.949,5.971,5.921,5.944,1096471.0
2012-01-27,5.944,6.028,5.894,5.894,605743.0
2012-01-28,5.944,6.028,5.894,5.894,605743.0
2012-01-29,5.944,6.028,5.894,5.894,605743.0
2012-01-30,5.871,5.96,5.871,5.921,563369.0
2012-01-31,5.921,5.941,5.892,5.927,739321.0
2012-02-01,5.898,5.991,5.898,5.929,569422.0
2012-02-02,5.931,5.982,5.837,5.845,633588.0
2012-02-03,5.829,5.864,5.73,5.738,1245788.0
2012-02-04,5.829,5.864,5.73,5.738,1245788.0
2012-02-05,5.829,5.864,5.73,5.738,1245788.0
2012-02-06,5.729,5.764,5.624,5.642,628746.0
2012-02-07,5.642,5.696,5.602,5.643,955629.0
2012-02-08,5.647,5.727,5.619,5.634,864021.0
2012-02-09,5.648,5.717,5.636,5.705,938276.0
2012-02-10,5.705,5.847,5.642,5.797,1452814.0
2012-02-11,5.705,5.847,5.642,5.797,1452814.0
2012-02-12,5.705,5.847,5.642,5.797,1452814.0
2012-02-13,5.821,5.933,5.779,5.932,781291.0
2012-02-14,5.952,5.974,5.848,5.882,751831.0
2012-02-15,5.915,6.052,5.906,6.049,923344.0
2012-02-16,6.059,6.076,5.99,5.99,513731.0
2012-02-17,5.995,6.033,5.941,5.973,362396.0
2012-02-18,5.995,6.033,5.941,5.973,362396.0
2012-02-19,5.995,6.033,5.941,5.973,362396.0
2012-02-20,5.995,6.033,5.941,5.973,362396.0
2012-02-21,5.995,6.033,5.941,5.973,362396.0
2012-02-22,5.972,6.08,5.972,6.055,377732.0
2012-02-23,6.088,6.088,5.989,6.001,596461.0
2012-02-24,5.992,6.031,5.955,5.996,368853.0
2012-02-25,5.992,6.031,5.955,5.996,368853.0
2012-02-26,5.992,6.031,5.955,5.996,368853.0
2012-02-27,6.016,6.133,5.955,6.133,690087.0
2012-02-28,6.102,6.18,6.081,6.147,551666.0
2012-02-29,6.14,6.226,6.108,6.204,510906.0
2012-03-01,6.151,6.263,6.151,6.227,419702.0
2012-03-02,6.261,6.333,6.205,6.296,796626.0
2012-03-03,6.261,6.333,6.205,6.296,796626.0
2012-03-04,6.261,6.333,6.205,6.296,796626.0
2012-03-05,6.281,6.286,6.2,6.274,301055.0
2012-03-06,6.229,6.271,6.167,6.185,457233.0
2012-03-07,6.224,6.478,6.161,6.478,1107771.0
2012-03-08,6.48,6.535,6.341,6.373,651748.0
2012-03-09,6.392,6.509,6.35,6.35,537945.0
2012-03-10,6.392,6.509,6.35,6.35,537945.0
2012-03-11,6.392,6.509,6.35,6.35,537945.0
2012-03-12,6.356,6.504,6.35,6.382,701386.0
2012-03-13,6.435,6.564,6.387,6.547,845457.0
2012-03-14,6.54,6.616,6.49,6.586,421720.0
2012-03-15,6.575,6.693,6.561,6.635,431809.0
2012-03-16,6.596,6.65,6.522,6.65,1072661.0
2012-03-17,6.596,6.65,6.522,6.65,1072661.0
2012-03-18,6.596,6.65,6.522,6.65,1072661.0
2012-03-19,6.643,6.647,6.55,6.55,433826.0
2012-03-20,6.521,6.616,6.509,6.596,301459.0
2012-03-21,6.521,6.584,6.487,6.507,960471.0
2012-03-22,6.469,6.511,6.435,6.489,410016.0
2012-03-23,6.509,6.54,6.447,6.45,342218.0
2012-03-24,6.509,6.54,6.447,6.45,342218.0
2012-03-25,6.509,6.54,6.447,6.45,342218.0
2012-03-26,6.451,6.495,6.391,6.465,531891.0
2012-03-27,6.489,6.594,6.465,6.542,566597.0
2012-03-28,6.542,6.584,6.466,6.58,585565.0
2012-03-29,6.487,6.617,6.474,6.607,659820.0
2012-03-30,6.606,6.73,6.597,6.702,826086.0
2012-03-31,6.606,6.73,6.597,6.702,826086.0
2012-04-01,6.606,6.73,6.597,6.702,826086.0
2012-04-02,6.703,6.843,6.656,6.843,848685.0
2012-04-03,6.843,6.843,6.698,6.783,502835.0
2012-04-04,6.756,6.81,6.684,6.741,483061.0
2012-04-05,6.752,6.824,6.587,6.665,558526.0
2012-04-06,6.752,6.824,6.587,6.665,558526.0
2012-04-07,6.752,6.824,6.587,6.665,558526.0
2012-04-08,6.752,6.824,6.587,6.665,558526.0
2012-04-09,6.664,6.762,6.563,6.716,442705.0
2012-04-10,6.629,6.746,6.613,6.745,342622.0
2012-04-11,6.709,6.755,6.643,6.698,656188.0
2012-04-12,6.752,6.78,6.651,6.768,534716.0
2012-04-13,6.699,6.838,6.672,6.799,254646.0
2012-04-14,6.699,6.838,6.672,6.799,254646.0
2012-04-15,6.699,6.838,6.672,6.799,254646.0
2012-04-16,6.82,6.862,6.734,6.741,455215.0
2012-04-17,6.812,6.845,6.755,6.779,280877.0
2012-04-18,6.795,6.816,6.693,6.694,745374.0
2012-04-19,6.635,6.724,6.559,6.703,195726.0
2012-04-20,6.652,6.752,6.652,6.73,490728.0
2012-04-21,6.652,6.752,6.652,6.73,490728.0
2012-04-22,6.652,6.752,6.652,6.73,490728.0
2012-04-23,6.697,6.769,6.579,6.672,501624.0
2012-04-24,6.634,6.801,6.634,6.785,339797.0
2012-04-25,6.785,6.854,6.697,6.73,308319.0
2012-04-26,6.786,6.786,6.575,6.654,269174.0
2012-04-27,6.806,6.806,6.633,6.739,184830.0
2012-04-28,6.806,6.806,6.633,6.739,184830.0
2012-04-29,6.806,6.806,6.633,6.739,184830.0
2012-04-30,6.752,6.795,6.647,6.701,299441.0
2012-05-01,6.752,6.795,6.647,6.701,299441.0
2012-05-02,6.741,6.777,6.636,6.755,454408.0
2012-05-03,6.733,6.977,6.704,6.957,750217.0
2012-05-04,6.97,7.218,6.915,7.089,973385.0
2012-05-05,6.97,7.218,6.915,7.089,973385.0
2012-05-06,6.97,7.218,6.915,7.089,973385.0
2012-05-07,7.057,7.219,7.002,7.179,644888.0
2012-05-08,7.114,7.241,7.018,7.073,533102.0
2012-05-09,7.071,7.071,6.862,6.926,621481.0
2012-05-10,6.874,7.157,6.874,7.049,994370.0
2012-05-11,6.981,7.163,6.981,7.106,638431.0
2012-05-12,6.981,7.163,6.981,7.106,638431.0
2012-05-13,6.981,7.163,6.981,7.106,638431.0
2012-05-14,7.106,7.149,6.753,6.883,1341028.0
2012-05-15,6.854,6.942,6.816,6.816,468532.0
2012-05-16,6.872,7.08,6.872,7.011,661434.0
2012-05-17,6.997,7.089,6.909,6.925,545209.0
2012-05-18,6.978,7.125,6.908,6.908,1211485.0
2012-05-19,6.978,7.125,6.908,6.908,1211485.0
2012-05-20,6.978,7.125,6.908,6.908,1211485.0
2012-05-21,6.873,6.946,6.778,6.799,901955.0
2012-05-22,6.795,6.937,6.697,6.915,892270.0
2012-05-23,6.915,7.013,6.818,6.983,537945.0
2012-05-24,6.894,6.991,6.773,6.773,470954.0
2012-05-25,6.786,6.877,6.621,6.643,489921.0
2012-05-26,6.786,6.877,6.621,6.643,489921.0
2012-05-27,6.786,6.877,6.621,6.643,489921.0
2012-05-28,6.712,6.73,6.645,6.677,328094.0
2012-05-29,6.647,6.782,6.469,6.512,778870.0
2012-05-30,6.458,6.593,6.402,6.5,1105753.0
2012-05-31,6.49,6.615,6.426,6.49,1613834.0
2012-06-01,6.489,6.648,6.489,6.588,792994.0
2012-06-02,6.489,6.648,6.489,6.588,792994.0
2012-06-03,6.489,6.648,6.489,6.588,792994.0
2012-06-04,6.577,6.745,6.547,6.67,572247.0
2012-06-05,6.67,6.743,6.605,6.692,583547.0
2012-06-06,6.676,6.793,6.534,6.793,745374.0
2012-06-07,6.676,6.793,6.534,6.793,745374.0
2012-06-08,6.692,6.892,6.651,6.843,741339.0
2012-06-09,6.692,6.892,6.651,6.843,741339.0
2012-06-10,6.692,6.892,6.651,6.843,741339.0
2012-06-11,6.843,6.973,6.758,6.855,333744.0
2012-06-12,6.855,6.899,6.776,6.899,322040.0
2012-06-13,6.855,7.024,6.847,6.935,669101.0
2012-06-14,6.899,7.079,6.899,7.001,405981.0
2012-06-15,7.062,7.062,6.814,6.891,491132.0
2012-06-16,7.062,7.062,6.814,6.891,491132.0
2012-06-17,7.062,7.062,6.814,6.891,491132.0
2012-06-18,6.893,7.028,6.891,6.969,612200.0
2012-06-19,6.969,7.014,6.899,6.901,333340.0
2012-06-20,6.902,6.997,6.863,6.863,541980.0
2012-06-21,6.916,6.933,6.759,6.841,550455.0
2012-06-22,6.877,6.877,6.758,6.758,263121.0
2012-06-23,6.877,6.877,6.758,6.758,263121.0
2012-06-24,6.877,6.877,6.758,6.758,263121.0
2012-06-25,6.741,6.828,6.686,6.692,312355.0
2012-06-26,6.697,6.891,6.697,6.828,533506.0
2012-06-27,6.828,6.936,6.823,6.901,325269.0
2012-06-28,6.9,6.981,6.893,6.973,253032.0
2012-06-29,6.986,7.067,6.924,6.981,507678.0
2012-06-30,6.986,7.067,6.924,6.981,507678.0
2012-07-01,6.986,7.067,6.924,6.981,507678.0
2012-07-02,7.018,7.045,6.85,6.864,498396.0
2012-07-03,6.756,6.865,6.561,6.561,1790997.0
2012-07-04,6.61,6.657,6.48,6.626,803487.0
2012-07-05,6.635,6.656,6.57,6.57,474182.0
2012-07-06,6.557,6.598,6.48,6.5,590811.0
2012-07-07,6.557,6.598,6.48,6.5,590811.0
2012-07-08,6.557,6.598,6.48,6.5,590811.0
2012-07-09,6.557,6.598,6.48,6.5,590811.0
2012-07-10,6.506,6.584,6.41,6.41,1214714.0
2012-07-11,6.431,6.518,6.412,6.493,1054501.0
2012-07-12,6.493,6.516,6.448,6.477,1018180.0
2012-07-13,6.478,6.606,6.345,6.41,701386.0
2012-07-14,6.478,6.606,6.345,6.41,701386.0
2012-07-15,6.478,6.606,6.345,6.41,701386.0
2012-07-16,6.311,6.311,6.16,6.266,660627.0
2012-07-17,6.34,6.34,6.176,6.288,541577.0
2012-07-18,6.288,6.316,6.144,6.144,941100.0
2012-07-19,6.18,6.181,5.98,6.089,3363264.0
2012-07-20,6.076,6.351,6.058,6.266,2862447.0
2012-07-21,6.076,6.351,6.058,6.266,2862447.0
2012-07-22,6.076,6.351,6.058,6.266,2862447.0
2012-07-23,6.26,6.462,6.18,6.462,1237717.0
2012-07-24,6.383,6.537,6.355,6.461,751024.0
2012-07-25,6.477,6.588,6.39,6.573,857564.0
2012-07-26,6.612,6.612,6.521,6.554,652959.0
2012-07-27,6.51,6.658,6.424,6.576,1388648.0
2012-07-28,6.51,6.658,6.424,6.576,1388648.0
2012-07-29,6.51,6.658,6.424,6.576,1388648.0
2012-07-30,6.553,6.621,6.418,6.621,553280.0
2012-07-31,6.573,6.585,6.372,6.372,908412.0
2012-08-01,6.455,6.464,6.239,6.239,733267.0
2012-08-02,6.188,6.284,6.123,6.206,1401562.0
2012-08-03,6.309,6.393,6.166,6.2,2503279.0
2012-08-04,6.309,6.393,6.166,6.2,2503279.0
2012-08-05,6.309,6.393,6.166,6.2,2503279.0
2012-08-06,6.222,6.243,6.089,6.089,1387034.0
2012-08-07,6.128,6.195,6.074,6.074,924958.0
2012-08-08,6.089,6.311,6.089,6.258,347061.0
2012-08-09,6.253,6.276,6.145,6.217,791784.0
2012-08-10,6.154,6.289,6.154,6.278,510099.0
2012-08-11,6.154,6.289,6.154,6.278,510099.0
2012-08-12,6.154,6.289,6.154,6.278,510099.0
2012-08-13,6.278,6.278,6.179,6.211,359168.0
2012-08-14,6.187,6.276,6.105,6.106,653766.0
2012-08-15,6.141,6.188,6.109,6.139,521802.0
2012-08-16,6.198,6.465,6.198,6.278,2563813.0
2012-08-17,6.323,6.495,6.289,6.388,1043201.0
2012-08-18,6.323,6.495,6.289,6.388,1043201.0
2012-08-19,6.323,6.495,6.289,6.388,1043201.0
2012-08-20,6.405,6.461,6.366,6.41,542384.0
2012-08-21,6.416,6.431,6.344,6.377,1473395.0
2012-08-22,6.378,6.393,6.278,6.322,1169919.0
2012-08-23,6.321,6.393,6.261,6.296,657802.0
2012-08-24,6.321,6.365,6.228,6.312,974596.0
2012-08-25,6.321,6.365,6.228,6.312,974596.0
2012-08-26,6.321,6.365,6.228,6.312,974596.0
2012-08-27,6.311,6.362,6.238,6.338,368046.0
2012-08-28,6.364,6.364,6.273,6.292,553280.0
2012-08-29,6.33,6.352,5.979,5.979,1278476.0
2012-08-30,5.968,5.968,5.541,5.541,2592869.0
2012-08-31,5.093,5.312,4.93,4.993,7764483.0
2012-09-01,5.093,5.312,4.93,4.993,7764483.0
2012-09-02,5.093,5.312,4.93,4.993,7764483.0
2012-09-03,5.015,5.082,4.848,4.922,2903206.0
2012-09-04,4.949,5.115,4.916,5.016,1830545.0
2012-09-05,5.088,5.098,4.982,4.993,1749026.0
2012-09-06,5.015,5.018,4.894,4.918,2073085.0
2012-09-07,5.015,5.018,4.894,4.918,2073085.0
2012-09-08,5.015,5.018,4.894,4.918,2073085.0
2012-09-09,5.015,5.018,4.894,4.918,2073085.0
2012-09-10,4.977,5.001,4.65,4.716,1450796.0
2012-09-11,4.725,4.925,4.418,4.418,2114651.0
2012-09-12,3.726,3.753,3.006,3.355,16464820.0
