,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity,TAEE11 BZ Equity
2022-06-05,34.802,35.415,34.504,35.168,3863900.0
2022-06-06,35.177,35.705,34.879,34.879,2740700.0
2022-06-07,34.87,35.134,34.427,34.427,1513200.0
2022-06-08,34.163,34.785,34.163,34.495,1759400.0
2022-06-09,34.555,34.887,34.248,34.529,2111800.0
2022-06-10,34.427,34.717,34.137,34.376,2279400.0
2022-06-11,34.427,34.717,34.137,34.376,2279400.0
2022-06-12,34.427,34.717,34.137,34.376,2279400.0
2022-06-13,34.444,34.666,34.137,34.478,2294900.0
2022-06-14,34.495,34.802,34.274,34.418,1098100.0
2022-06-15,34.504,34.708,34.291,34.427,1491500.0
2022-06-16,34.504,34.708,34.291,34.427,1491500.0
2022-06-17,34.291,34.631,34.103,34.103,2604400.0
2022-06-18,34.291,34.631,34.103,34.103,2604400.0
2022-06-19,34.291,34.631,34.103,34.103,2604400.0
2022-06-20,34.265,34.47,34.154,34.248,1293400.0
2022-06-21,34.239,34.521,33.856,33.916,2179300.0
2022-06-22,33.839,34.188,33.669,33.822,2018200.0
2022-06-23,33.89,34.282,33.421,33.421,2140600.0
2022-06-24,33.788,33.788,33.191,33.234,1844600.0
2022-06-25,33.788,33.788,33.191,33.234,1844600.0
2022-06-26,33.788,33.788,33.191,33.234,1844600.0
2022-06-27,33.302,33.524,32.799,33.311,1997500.0
2022-06-28,33.379,33.958,33.106,33.515,1878200.0
2022-06-29,33.541,33.669,32.876,32.876,2296500.0
2022-06-30,32.799,33.353,32.527,32.91,3177000.0
2022-07-01,32.919,33.83,32.833,33.473,2538200.0
2022-07-02,32.919,33.83,32.833,33.473,2538200.0
2022-07-03,32.919,33.83,32.833,33.473,2538200.0
2022-07-04,33.447,33.651,32.833,32.936,1717600.0
2022-07-05,32.85,33.064,32.612,32.782,2048300.0
2022-07-06,32.672,33.328,32.458,33.012,2232200.0
2022-07-07,33.191,33.592,32.919,33.387,1860300.0
2022-07-08,33.387,33.6,33.268,33.302,1079000.0
2022-07-09,33.387,33.6,33.268,33.302,1079000.0
2022-07-10,33.387,33.6,33.268,33.302,1079000.0
2022-07-11,33.234,33.566,33.132,33.328,1694400.0
2022-07-12,33.328,33.83,33.251,33.379,1416400.0
2022-07-13,33.294,33.396,33.14,33.311,1430500.0
2022-07-14,33.302,33.762,33.2,33.72,1664000.0
2022-07-15,33.813,34.026,33.515,33.745,1389200.0
2022-07-16,33.813,34.026,33.515,33.745,1389200.0
2022-07-17,33.813,34.026,33.515,33.745,1389200.0
2022-07-18,33.882,34.052,33.421,33.634,1350300.0
2022-07-19,33.66,33.686,33.37,33.464,1525800.0
2022-07-20,33.421,33.771,33.404,33.634,1205900.0
2022-07-21,33.549,33.83,33.396,33.788,1032700.0
2022-07-22,33.796,34.427,33.796,34.299,2144700.0
2022-07-23,33.796,34.427,33.796,34.299,2144700.0
2022-07-24,33.796,34.427,33.796,34.299,2144700.0
2022-07-25,34.325,34.844,34.325,34.614,1794500.0
2022-07-26,34.614,34.938,34.418,34.435,2008100.0
2022-07-27,34.453,34.563,34.103,34.47,1666800.0
2022-07-28,34.418,34.827,34.282,34.589,1416600.0
2022-07-29,34.589,34.81,34.342,34.478,2404900.0
2022-07-30,34.589,34.81,34.342,34.478,2404900.0
2022-07-31,34.589,34.81,34.342,34.478,2404900.0
2022-08-01,34.478,35.083,34.376,34.81,1863200.0
2022-08-02,34.802,35.39,34.538,35.168,2634000.0
2022-08-03,35.279,35.484,35.015,35.168,2137800.0
2022-08-04,35.168,35.705,35.168,35.637,1620200.0
2022-08-05,35.637,36.191,35.586,35.927,1530600.0
2022-08-06,35.637,36.191,35.586,35.927,1530600.0
2022-08-07,35.637,36.191,35.586,35.927,1530600.0
2022-08-08,36.012,36.6,35.756,36.293,2712400.0
2022-08-09,36.438,36.745,36.327,36.728,1677300.0
2022-08-10,36.856,37.188,36.685,36.77,2115200.0
2022-08-11,37.154,37.495,35.824,35.918,3009200.0
2022-08-12,36.046,36.566,36.046,36.353,2026700.0
2022-08-13,36.046,36.566,36.046,36.353,2026700.0
2022-08-14,36.046,36.566,36.046,36.353,2026700.0
2022-08-15,36.455,37.401,36.455,36.966,2817200.0
2022-08-16,37.142,37.565,36.304,36.507,2133800.0
2022-08-17,36.304,37.124,36.207,37.071,1735400.0
2022-08-18,37.063,37.301,36.586,36.948,2069900.0
2022-08-19,36.613,36.939,36.507,36.595,1870500.0
2022-08-20,36.613,36.939,36.507,36.595,1870500.0
2022-08-21,36.613,36.939,36.507,36.595,1870500.0
2022-08-22,36.533,36.763,36.375,36.56,1199800.0
2022-08-23,36.675,36.727,36.331,36.454,1211500.0
2022-08-24,36.463,36.516,35.978,36.084,1538600.0
2022-08-25,36.11,36.128,35.414,35.599,1495100.0
2022-08-26,35.608,35.854,35.484,35.484,1004900.0
2022-08-27,35.608,35.854,35.484,35.484,1004900.0
2022-08-28,35.608,35.854,35.484,35.484,1004900.0
2022-08-29,35.625,36.137,35.511,35.907,1307300.0
2022-08-30,35.907,36.225,35.828,35.899,1514600.0
2022-08-31,35.934,36.913,35.916,36.754,2611700.0
2022-09-01,37.036,37.53,36.507,37.265,3238200.0
2022-09-02,37.177,37.371,37.08,37.142,1799200.0
2022-09-03,37.177,37.371,37.08,37.142,1799200.0
2022-09-04,37.177,37.371,37.08,37.142,1799200.0
2022-09-05,37.23,37.671,37.124,37.265,1076100.0
2022-09-06,37.204,37.327,36.966,37.036,1125600.0
2022-09-07,37.204,37.327,36.966,37.036,1125600.0
2022-09-08,37.265,37.265,36.595,36.789,1335700.0
2022-09-09,36.895,36.921,36.428,36.595,1024900.0
2022-09-10,36.895,36.921,36.428,36.595,1024900.0
2022-09-11,36.895,36.921,36.428,36.595,1024900.0
2022-09-12,36.595,36.816,36.463,36.586,982600.0
2022-09-13,36.507,36.648,36.207,36.287,1443800.0
2022-09-14,36.287,36.366,36.022,36.225,1327800.0
2022-09-15,36.216,36.348,35.916,36.013,1221400.0
2022-09-16,35.925,36.11,35.493,35.846,2565500.0
2022-09-17,35.925,36.11,35.493,35.846,2565500.0
2022-09-18,35.925,36.11,35.493,35.846,2565500.0
2022-09-19,35.581,36.216,35.519,36.101,1584200.0
2022-09-20,36.101,36.436,35.987,36.419,1479300.0
2022-09-21,36.436,37.036,36.419,36.736,1947200.0
2022-09-22,36.727,37.027,36.507,36.833,1795300.0
2022-09-23,36.807,36.93,36.472,36.886,1995000.0
2022-09-24,36.807,36.93,36.472,36.886,1995000.0
2022-09-25,36.807,36.93,36.472,36.886,1995000.0
2022-09-26,36.622,36.763,35.863,36.013,2558300.0
2022-09-27,36.084,36.26,35.228,35.228,2385200.0
2022-09-28,35.246,35.325,34.646,34.646,1854400.0
2022-09-29,34.567,34.567,33.976,33.976,3247000.0
2022-09-30,34.02,34.611,33.914,34.347,2931200.0
2022-10-01,34.02,34.611,33.914,34.347,2931200.0
2022-10-02,34.02,34.611,33.914,34.347,2931200.0
2022-10-03,34.347,35.317,34.135,35.317,2803100.0
2022-10-04,35.537,35.731,34.805,34.955,1764200.0
2022-10-05,35.114,35.202,34.576,34.911,2107200.0
2022-10-06,34.876,35.123,34.752,35.017,1671600.0
2022-10-07,35.017,35.246,34.973,35.237,1345200.0
2022-10-08,35.017,35.246,34.973,35.237,1345200.0
2022-10-09,35.017,35.246,34.973,35.237,1345200.0
2022-10-10,35.272,35.396,34.99,35.308,1703700.0
2022-10-11,35.255,35.431,35.043,35.052,1607900.0
2022-10-12,35.255,35.431,35.043,35.052,1607900.0
2022-10-13,35.017,35.175,34.417,34.452,2411200.0
2022-10-14,34.523,34.646,34.02,34.258,1921100.0
2022-10-15,34.523,34.646,34.02,34.258,1921100.0
2022-10-16,34.523,34.646,34.02,34.258,1921100.0
2022-10-17,34.355,34.479,34.144,34.144,1589700.0
2022-10-18,34.514,34.708,34.205,34.347,2384800.0
2022-10-19,34.364,34.461,34.205,34.435,1764500.0
2022-10-20,34.461,34.823,34.338,34.505,4858900.0
2022-10-21,34.735,35.66,34.532,35.211,2573300.0
2022-10-22,34.735,35.66,34.532,35.211,2573300.0
2022-10-23,34.735,35.66,34.532,35.211,2573300.0
2022-10-24,35.202,35.978,35.184,35.502,2257400.0
2022-10-25,35.493,35.775,35.387,35.387,1908100.0
2022-10-26,35.387,35.405,34.576,34.638,2871400.0
2022-10-27,34.743,35.264,34.717,34.946,2540500.0
2022-10-28,34.876,35.131,34.84,34.858,1692000.0
2022-10-29,34.876,35.131,34.84,34.858,1692000.0
2022-10-30,34.876,35.131,34.84,34.858,1692000.0
2022-10-31,34.408,35.599,33.985,35.44,3384500.0
2022-11-01,35.431,35.66,34.779,35.167,2722400.0
2022-11-02,35.431,35.66,34.779,35.167,2722400.0
2022-11-03,35.149,35.202,34.646,34.787,2744000.0
2022-11-04,34.893,35.599,34.84,34.84,2368300.0
2022-11-05,34.893,35.599,34.84,34.84,2368300.0
2022-11-06,34.893,35.599,34.84,34.84,2368300.0
2022-11-07,34.84,35.078,34.408,34.408,1846700.0
2022-11-08,34.399,34.92,34.347,34.638,1463100.0
2022-11-09,34.646,35.264,34.567,34.567,1678000.0
2022-11-10,34.999,35.158,33.703,34.047,4912600.0
2022-11-11,34.073,34.999,33.976,34.84,3983600.0
2022-11-12,34.073,34.999,33.976,34.84,3983600.0
2022-11-13,34.073,34.999,33.976,34.84,3983600.0
2022-11-14,35.087,36.145,35.087,35.308,3801500.0
2022-11-15,35.087,36.145,35.087,35.308,3801500.0
2022-11-16,35.355,35.355,33.544,33.608,4216500.0
2022-11-17,33.553,33.734,32.956,33.626,3316200.0
2022-11-18,33.834,34.323,33.345,33.535,3009200.0
2022-11-19,33.834,34.323,33.345,33.535,3009200.0
2022-11-20,33.834,34.323,33.345,33.535,3009200.0
2022-11-21,33.834,34.251,33.481,33.544,2403000.0
2022-11-22,33.689,33.906,33.354,33.417,2126700.0
2022-11-23,33.463,33.68,32.974,33.245,1728200.0
2022-11-24,33.327,33.798,33.1,33.671,1385300.0
2022-11-25,33.671,33.816,32.983,32.983,1734100.0
2022-11-26,33.671,33.816,32.983,32.983,1734100.0
2022-11-27,33.671,33.816,32.983,32.983,1734100.0
2022-11-28,33.146,33.291,32.629,32.666,2315700.0
2022-11-29,32.847,32.919,32.476,32.602,3031800.0
2022-11-30,32.639,32.72,31.28,31.28,7681300.0
2022-12-01,31.28,32.285,31.09,31.833,10849000.0
2022-12-02,31.941,32.756,31.851,31.878,3500000.0
2022-12-03,31.941,32.756,31.851,31.878,3500000.0
2022-12-04,31.941,32.756,31.851,31.878,3500000.0
2022-12-05,31.697,31.869,31.307,31.416,3050200.0
2022-12-06,31.479,31.932,31.452,31.796,2992800.0
2022-12-07,31.679,32.222,31.679,32.059,1630800.0
2022-12-08,32.059,32.231,31.66,31.751,4139200.0
2022-12-09,31.887,31.887,31.47,31.497,1573300.0
2022-12-10,31.887,31.887,31.47,31.497,1573300.0
2022-12-11,31.887,31.887,31.47,31.497,1573300.0
2022-12-12,31.624,31.787,30.963,31.425,2659500.0
2022-12-13,31.425,31.751,30.519,30.547,3985200.0
2022-12-14,30.565,30.719,29.442,30.13,6835300.0
2022-12-15,29.94,30.737,29.822,30.402,2282700.0
2022-12-16,30.429,30.782,29.804,29.804,6386900.0
2022-12-17,30.429,30.782,29.804,29.804,6386900.0
2022-12-18,30.429,30.782,29.804,29.804,6386900.0
2022-12-19,29.922,30.338,29.922,30.13,2730900.0
2022-12-20,30.13,30.909,30.085,30.384,2707400.0
2022-12-21,30.51,30.8,30.293,30.655,3158500.0
2022-12-22,30.755,31.47,30.755,31.38,2416500.0
2022-12-23,31.543,31.778,31.19,31.57,1274100.0
2022-12-24,31.543,31.778,31.19,31.57,1274100.0
2022-12-25,31.543,31.778,31.19,31.57,1274100.0
2022-12-26,31.579,31.76,31.171,31.307,771100.0
2022-12-27,31.434,31.597,30.99,31.099,1788800.0
2022-12-28,31.235,31.615,31.027,31.425,1994800.0
2022-12-29,31.543,31.751,31.28,31.398,1831600.0
2022-12-30,31.543,31.751,31.28,31.398,1831600.0
2022-12-31,31.543,31.751,31.28,31.398,1831600.0
2023-01-01,31.543,31.751,31.28,31.398,1831600.0
2023-01-02,31.407,31.67,30.882,31.099,1609500.0
2023-01-03,31.135,31.362,30.592,30.664,2140300.0
2023-01-04,30.8,31.144,30.592,30.818,2185500.0
2023-01-05,30.845,31.063,30.664,30.827,1934500.0
2023-01-06,31.561,32.639,31.561,31.996,6927400.0
2023-01-07,31.561,32.639,31.561,31.996,6927400.0
2023-01-08,31.561,32.639,31.561,31.996,6927400.0
2023-01-09,32.159,32.657,31.833,32.367,5087500.0
2023-01-10,32.421,32.648,32.222,32.485,5051300.0
2023-01-11,32.386,32.8,32.085,32.772,3833000.0
2023-01-12,32.602,33.421,32.602,32.856,3110900.0
2023-01-13,32.885,32.997,32.565,32.706,2153500.0
2023-01-14,32.885,32.997,32.565,32.706,2153500.0
2023-01-15,32.885,32.997,32.565,32.706,2153500.0
2023-01-16,32.706,33.045,32.659,32.725,2387500.0
2023-01-17,32.8,33.11,32.772,32.96,1485700.0
2023-01-18,33.045,33.308,32.941,32.941,2756900.0
2023-01-19,32.941,33.496,32.941,33.355,1865600.0
2023-01-20,33.355,33.515,33.073,33.214,1665400.0
2023-01-21,33.355,33.515,33.073,33.214,1665400.0
2023-01-22,33.355,33.515,33.073,33.214,1665400.0
2023-01-23,33.289,33.647,33.251,33.251,2002000.0
2023-01-24,33.242,33.703,33.233,33.599,2253400.0
2023-01-25,33.609,33.891,33.552,33.618,2237700.0
2023-01-26,33.675,34.22,33.675,33.919,2823100.0
2023-01-27,34.089,34.785,34.089,34.154,4754200.0
2023-01-28,34.089,34.785,34.089,34.154,4754200.0
2023-01-29,34.089,34.785,34.089,34.154,4754200.0
2023-01-30,34.39,34.521,34.164,34.277,1845900.0
2023-01-31,34.286,34.973,34.286,34.86,2516700.0
2023-02-01,34.869,35.067,33.976,34.051,3383000.0
2023-02-02,34.089,34.371,33.788,34.023,2017400.0
2023-02-03,34.023,34.154,33.543,33.562,1837000.0
2023-02-04,34.023,34.154,33.543,33.562,1837000.0
2023-02-05,34.023,34.154,33.543,33.562,1837000.0
2023-02-06,33.581,34.249,33.581,33.929,1763000.0
2023-02-07,34.023,34.145,33.402,33.477,1949700.0
2023-02-08,33.656,34.004,33.468,33.91,2959900.0
2023-02-09,33.91,34.051,33.308,33.458,1846800.0
2023-02-10,33.317,34.013,33.308,33.835,1914000.0
2023-02-11,33.317,34.013,33.308,33.835,1914000.0
2023-02-12,33.317,34.013,33.308,33.835,1914000.0
2023-02-13,33.863,34.371,33.778,34.098,1669700.0
2023-02-14,34.173,34.267,33.609,33.844,1830100.0
2023-02-15,33.844,33.995,33.609,33.75,1996500.0
2023-02-16,33.722,33.853,33.515,33.712,2219400.0
2023-02-17,33.769,34.173,33.769,33.788,1669100.0
2023-02-18,33.769,34.173,33.769,33.788,1669100.0
2023-02-19,33.769,34.173,33.769,33.788,1669100.0
2023-02-20,33.769,34.173,33.769,33.788,1669100.0
2023-02-21,33.769,34.173,33.769,33.788,1669100.0
2023-02-22,33.853,33.853,33.364,33.562,1428100.0
2023-02-23,33.562,33.825,33.449,33.534,1243500.0
2023-02-24,33.543,33.712,33.157,33.157,1940800.0
2023-02-25,33.543,33.712,33.157,33.157,1940800.0
2023-02-26,33.543,33.712,33.157,33.157,1940800.0
2023-02-27,33.308,33.43,33.129,33.317,1260800.0
2023-02-28,33.477,33.694,33.308,33.383,1854300.0
2023-03-01,33.487,33.675,33.374,33.515,1817300.0
2023-03-02,33.571,34.126,33.364,33.44,1844000.0
2023-03-03,33.487,33.816,33.261,33.524,1524900.0
2023-03-04,33.487,33.816,33.261,33.524,1524900.0
2023-03-05,33.487,33.816,33.261,33.524,1524900.0
2023-03-06,33.665,33.882,33.524,33.75,1568300.0
2023-03-07,33.806,34.023,33.59,33.816,2077800.0
2023-03-08,33.816,34.089,33.741,33.995,1520600.0
2023-03-09,33.995,34.267,33.731,33.769,1924700.0
2023-03-10,33.769,34.051,33.647,33.844,1718100.0
2023-03-11,33.769,34.051,33.647,33.844,1718100.0
2023-03-12,33.769,34.051,33.647,33.844,1718100.0
2023-03-13,33.816,34.634,33.778,34.192,2098100.0
2023-03-14,34.296,34.634,34.249,34.427,1669400.0
2023-03-15,34.455,35.274,34.324,35.039,2785800.0
2023-03-16,34.709,34.747,33.458,33.628,5629500.0
2023-03-17,33.562,33.769,33.157,33.374,3467200.0
2023-03-18,33.562,33.769,33.157,33.374,3467200.0
2023-03-19,33.562,33.769,33.157,33.374,3467200.0
2023-03-20,33.393,33.891,33.251,33.44,2893100.0
2023-03-21,33.449,33.571,32.715,32.781,3955000.0
2023-03-22,32.781,32.969,32.574,32.631,2067800.0
2023-03-23,32.744,32.932,32.16,32.452,2029700.0
2023-03-24,32.64,33.073,32.452,32.922,1820400.0
2023-03-25,32.64,33.073,32.452,32.922,1820400.0
2023-03-26,32.64,33.073,32.452,32.922,1820400.0
2023-03-27,33.054,33.27,32.847,32.894,1853100.0
2023-03-28,32.903,33.073,32.715,32.95,2202400.0
2023-03-29,33.139,33.139,32.49,32.847,2232500.0
2023-03-30,33.007,33.148,32.621,32.781,2527600.0
2023-03-31,32.903,33.016,32.64,32.762,2068200.0
2023-04-01,32.903,33.016,32.64,32.762,2068200.0
2023-04-02,32.903,33.016,32.64,32.762,2068200.0
2023-04-03,32.781,32.856,32.207,32.593,2460400.0
2023-04-04,32.922,33.195,32.546,33.092,3816800.0
2023-04-05,33.167,33.402,32.678,33.092,1733600.0
2023-04-06,33.092,33.204,32.922,32.969,1406300.0
2023-04-07,33.092,33.204,32.922,32.969,1406300.0
2023-04-08,33.092,33.204,32.922,32.969,1406300.0
2023-04-09,33.092,33.204,32.922,32.969,1406300.0
2023-04-10,32.913,32.95,31.304,31.935,9713400.0
2023-04-11,32.047,32.32,31.718,31.925,7164300.0
2023-04-12,31.982,32.809,31.944,32.64,4171300.0
2023-04-13,32.734,32.922,32.48,32.875,2733700.0
2023-04-14,32.875,32.894,32.386,32.734,1906200.0
2023-04-15,32.875,32.894,32.386,32.734,1906200.0
2023-04-16,32.875,32.894,32.386,32.734,1906200.0
2023-04-17,32.781,33.346,32.631,33.261,4822500.0
2023-04-18,33.355,33.458,32.791,33.026,2368100.0
2023-04-19,32.969,33.176,32.612,32.668,1914900.0
2023-04-20,32.772,32.866,32.443,32.593,1538900.0
2023-04-21,32.772,32.866,32.443,32.593,1538900.0
2023-04-22,32.772,32.866,32.443,32.593,1538900.0
2023-04-23,32.772,32.866,32.443,32.593,1538900.0
2023-04-24,32.584,33.534,32.424,33.336,5809000.0
2023-04-25,33.336,33.618,33.054,33.346,2352700.0
2023-04-26,33.355,33.468,32.8,33.045,1790700.0
2023-04-27,33.045,33.468,33.045,33.223,1739600.0
2023-04-28,33.421,34.305,33.298,34.305,6666400.0
2023-04-29,33.421,34.305,33.298,34.305,6666400.0
2023-04-30,33.421,34.305,33.298,34.305,6666400.0
2023-05-01,33.421,34.305,33.298,34.305,6666400.0
2023-05-02,34.107,34.154,33.552,33.938,2108300.0
2023-05-03,33.948,34.22,33.806,33.948,1673500.0
2023-05-04,33.425,34.028,32.398,33.642,7359100.0
2023-05-05,33.642,34.33,33.51,33.868,2292600.0
2023-05-06,33.642,34.33,33.51,33.868,2292600.0
2023-05-07,33.642,34.33,33.51,33.868,2292600.0
2023-05-08,33.934,34.094,33.736,33.972,1589900.0
2023-05-09,34.047,34.415,33.774,34.17,1298900.0
2023-05-10,33.925,34.575,33.84,34.452,2432100.0
2023-05-11,34.33,35.103,34.066,34.943,2599200.0
2023-05-12,34.886,35.272,34.631,35.056,2239600.0
2023-05-13,34.886,35.272,34.631,35.056,2239600.0
2023-05-14,34.886,35.272,34.631,35.056,2239600.0
2023-05-15,35.084,35.188,34.801,35.037,1246300.0
2023-05-16,34.886,35.235,34.726,34.895,1603900.0
2023-05-17,34.877,35.178,34.848,34.961,1372600.0
2023-05-18,34.961,35.348,34.886,35.027,1447300.0
2023-05-19,35.075,35.659,34.933,34.952,3840000.0
2023-05-20,35.075,35.659,34.933,34.952,3840000.0
2023-05-21,35.075,35.659,34.933,34.952,3840000.0
2023-05-22,34.952,35.461,34.886,34.952,2150100.0
2023-05-23,34.971,35.178,34.971,35.112,2078700.0
2023-05-24,35.112,35.348,34.886,35.188,2173600.0
2023-05-25,35.395,35.621,35.206,35.461,1560400.0
2023-05-26,35.574,35.753,35.254,35.518,1185000.0
2023-05-27,35.574,35.753,35.254,35.518,1185000.0
2023-05-28,35.574,35.753,35.254,35.518,1185000.0
2023-05-29,35.348,35.989,35.291,35.687,1164100.0
2023-05-30,35.763,35.885,35.301,35.433,1662400.0
2023-05-31,35.254,35.376,34.801,34.801,4394300.0
2023-06-01,34.886,35.188,34.688,34.952,1945400.0
2023-06-02,34.971,35.235,34.575,34.811,3099400.0
2023-06-03,34.971,35.235,34.575,34.811,3099400.0
2023-06-04,34.971,35.235,34.575,34.811,3099400.0
2023-06-05,34.811,34.867,34.188,34.566,2916100.0
2023-06-06,34.547,35.348,34.528,35.216,2537800.0
2023-06-07,35.216,35.678,35.141,35.31,1635000.0
2023-06-08,35.216,35.678,35.141,35.31,1635000.0
2023-06-09,35.414,35.866,35.357,35.829,1784600.0
2023-06-10,35.414,35.866,35.357,35.829,1784600.0
2023-06-11,35.414,35.866,35.357,35.829,1784600.0
2023-06-12,35.829,36.149,35.753,35.97,1766200.0
2023-06-13,35.989,36.102,35.31,35.489,3230000.0
2023-06-14,35.584,36.083,35.574,35.923,2562800.0
2023-06-15,35.923,36.045,35.763,35.829,1352800.0
2023-06-16,35.819,35.961,35.244,35.244,4237400.0
2023-06-17,35.819,35.961,35.244,35.244,4237400.0
2023-06-18,35.819,35.961,35.244,35.244,4237400.0
2023-06-19,35.254,35.998,35.244,35.64,2112800.0
2023-06-20,35.65,35.904,35.489,35.659,2523200.0
2023-06-21,35.744,35.857,35.536,35.678,1715100.0
2023-06-22,35.668,35.819,35.272,35.338,1459300.0
2023-06-23,35.65,36.14,35.404,35.866,2327000.0
2023-06-24,35.65,36.14,35.404,35.866,2327000.0
2023-06-25,35.65,36.14,35.404,35.866,2327000.0
2023-06-26,35.866,35.951,35.452,35.64,1609900.0
2023-06-27,35.668,35.913,34.99,35.31,1818200.0
2023-06-28,35.31,35.329,34.971,35.141,1668100.0
2023-06-29,35.159,35.169,34.801,35.037,2467200.0
2023-06-30,35.141,35.81,35.093,35.48,2270100.0
2023-07-01,35.141,35.81,35.093,35.48,2270100.0
2023-07-02,35.141,35.81,35.093,35.48,2270100.0
2023-07-03,35.725,35.791,35.169,35.357,4070500.0
2023-07-04,35.348,35.395,35.018,35.254,1169800.0
2023-07-05,35.159,35.282,34.886,34.99,2532500.0
2023-07-06,34.886,35.046,34.801,34.905,2422300.0
2023-07-07,35.018,35.329,34.895,35.037,1748000.0
2023-07-08,35.018,35.329,34.895,35.037,1748000.0
2023-07-09,35.018,35.329,34.895,35.037,1748000.0
2023-07-10,35.037,35.188,34.594,34.641,1424400.0
2023-07-11,34.754,34.754,33.991,34.386,2007200.0
2023-07-12,34.5,34.603,34.113,34.141,1863400.0
2023-07-13,34.17,34.339,34.113,34.141,1481300.0
2023-07-14,34.16,34.339,33.991,34.094,1323300.0
2023-07-15,34.16,34.339,33.991,34.094,1323300.0
2023-07-16,34.16,34.339,33.991,34.094,1323300.0
2023-07-17,34.094,34.339,34.047,34.32,1239800.0
2023-07-18,34.462,34.481,34.094,34.273,1085400.0
2023-07-19,34.33,34.405,34.009,34.113,1844700.0
2023-07-20,34.217,34.292,33.972,34.292,1343700.0
2023-07-21,34.358,34.773,34.217,34.509,2048500.0
2023-07-22,34.358,34.773,34.217,34.509,2048500.0
2023-07-23,34.358,34.773,34.217,34.509,2048500.0
2023-07-24,34.5,34.858,34.471,34.641,1843600.0
2023-07-25,34.622,34.679,34.019,34.16,2802300.0
2023-07-26,34.17,34.424,34.028,34.236,1688400.0
2023-07-27,34.236,34.415,34.028,34.028,2714100.0
2023-07-28,34.283,34.311,34.094,34.113,799400.0
2023-07-29,34.283,34.311,34.094,34.113,799400.0
2023-07-30,34.283,34.311,34.094,34.113,799400.0
2023-07-31,34.132,34.273,33.934,33.934,2875100.0
2023-08-01,34.075,34.151,33.887,34.056,1593600.0
2023-08-02,34.104,34.236,33.925,34.122,2629800.0
2023-08-03,34.405,34.613,34.273,34.33,2970100.0
2023-08-04,34.452,34.943,34.405,34.405,2260700.0
2023-08-05,34.452,34.943,34.405,34.405,2260700.0
2023-08-06,34.452,34.943,34.405,34.405,2260700.0
2023-08-07,34.613,34.745,34.264,34.264,3780100.0
2023-08-08,34.288,34.433,34.104,34.133,2292100.0
2023-08-09,34.182,34.269,33.534,33.534,3407400.0
2023-08-10,33.669,34.075,33.669,33.718,1473700.0
2023-08-11,33.814,33.998,33.447,33.669,2016500.0
2023-08-12,33.814,33.998,33.447,33.669,2016500.0
2023-08-13,33.814,33.998,33.447,33.669,2016500.0
2023-08-14,33.776,33.814,33.573,33.66,1370400.0
2023-08-15,33.718,33.863,33.35,33.35,1671500.0
2023-08-16,33.408,33.582,33.196,33.302,2056500.0
2023-08-17,33.36,33.466,33.215,33.35,1539900.0
2023-08-18,33.399,33.921,33.399,33.563,2171600.0
2023-08-19,33.399,33.921,33.399,33.563,2171600.0
2023-08-20,33.399,33.921,33.399,33.563,2171600.0
2023-08-21,33.592,33.689,33.254,33.302,3013400.0
2023-08-22,33.389,33.437,33.215,33.35,1551400.0
2023-08-23,33.399,33.466,33.244,33.418,1667900.0
2023-08-24,33.737,33.737,33.447,33.737,1488300.0
2023-08-25,33.785,33.824,33.611,33.611,1481100.0
2023-08-26,33.785,33.824,33.611,33.611,1481100.0
