,BRSR6 BZ Equity,BRSR6 BZ Equity,BRSR6 BZ Equity,BRSR6 BZ Equity,BRSR6 BZ Equity
2018-07-06,9.925,10.071,9.713,9.932,371300.0
2018-07-07,9.925,10.071,9.713,9.932,371300.0
2018-07-08,9.925,10.071,9.713,9.932,371300.0
2018-07-09,9.925,10.071,9.713,9.932,371300.0
2018-07-10,10.031,10.163,9.72,9.72,677200.0
2018-07-11,9.733,9.998,9.68,9.932,606500.0
2018-07-12,9.885,10.018,9.852,9.932,726200.0
2018-07-13,10.011,10.316,9.971,10.163,742100.0
2018-07-14,10.011,10.316,9.971,10.163,742100.0
2018-07-15,10.011,10.316,9.971,10.163,742100.0
2018-07-16,10.17,10.283,10.018,10.21,382000.0
2018-07-17,10.183,10.64,10.183,10.488,640800.0
2018-07-18,10.587,10.594,10.197,10.329,547900.0
2018-07-19,10.263,10.263,9.991,10.071,977600.0
2018-07-20,10.402,10.673,10.395,10.607,1444200.0
2018-07-21,10.402,10.673,10.395,10.607,1444200.0
2018-07-22,10.402,10.673,10.395,10.607,1444200.0
2018-07-23,10.859,10.971,10.66,10.72,1288200.0
2018-07-24,10.892,10.985,10.66,10.918,2017800.0
2018-07-25,10.912,11.077,10.766,11.037,684200.0
2018-07-26,10.938,11.17,10.819,11.071,516300.0
2018-07-27,11.018,11.024,10.713,10.786,747000.0
2018-07-28,11.018,11.024,10.713,10.786,747000.0
2018-07-29,11.018,11.024,10.713,10.786,747000.0
2018-07-30,10.693,10.786,10.548,10.766,697800.0
2018-07-31,10.753,10.753,10.375,10.415,957000.0
2018-08-01,10.415,10.607,10.296,10.395,539600.0
2018-08-02,10.422,10.74,10.303,10.7,671800.0
2018-08-03,10.759,11.084,10.66,11.077,966700.0
2018-08-04,10.759,11.084,10.66,11.077,966700.0
2018-08-05,10.759,11.084,10.66,11.077,966700.0
2018-08-06,11.057,11.223,10.912,11.011,451100.0
2018-08-07,11.057,11.157,10.673,10.859,673500.0
2018-08-08,10.879,10.978,10.667,10.812,572900.0
2018-08-09,10.859,10.885,10.448,10.594,607900.0
2018-08-10,10.594,10.594,10.097,10.256,724600.0
2018-08-11,10.594,10.594,10.097,10.256,724600.0
2018-08-12,10.594,10.594,10.097,10.256,724600.0
2018-08-13,10.256,10.726,10.23,10.726,1011000.0
2018-08-14,10.746,10.991,10.461,10.779,1067500.0
2018-08-15,10.773,10.773,10.548,10.64,591000.0
2018-08-16,10.792,10.859,10.611,10.765,431600.0
2018-08-17,10.738,10.765,10.416,10.584,586300.0
2018-08-18,10.738,10.765,10.416,10.584,586300.0
2018-08-19,10.738,10.765,10.416,10.584,586300.0
2018-08-20,10.584,10.731,10.349,10.47,741900.0
2018-08-21,10.396,10.59,10.288,10.396,582100.0
2018-08-22,10.45,10.47,10.033,10.134,1491900.0
2018-08-23,10.168,10.208,9.879,9.993,813600.0
2018-08-24,10.067,10.087,9.785,10.0,892400.0
2018-08-25,10.067,10.087,9.785,10.0,892400.0
2018-08-26,10.067,10.087,9.785,10.0,892400.0
2018-08-27,10.027,10.282,10.027,10.208,1161800.0
2018-08-28,10.208,10.221,9.792,9.799,1280300.0
2018-08-29,9.832,10.114,9.611,10.0,1106700.0
2018-08-30,10.0,10.08,9.631,9.738,1070000.0
2018-08-31,9.758,9.98,9.738,9.832,622500.0
2018-09-01,9.758,9.98,9.738,9.832,622500.0
2018-09-02,9.758,9.98,9.738,9.832,622500.0
2018-09-03,9.711,9.899,9.644,9.899,575400.0
2018-09-04,9.812,9.899,9.396,9.396,1163200.0
2018-09-05,9.436,9.604,9.356,9.497,610900.0
2018-09-06,9.537,9.624,9.349,9.376,1519400.0
2018-09-07,9.537,9.624,9.349,9.376,1519400.0
2018-09-08,9.537,9.624,9.349,9.376,1519400.0
2018-09-09,9.537,9.624,9.349,9.376,1519400.0
2018-09-10,9.429,9.765,9.429,9.637,1095600.0
2018-09-11,9.497,9.631,9.423,9.631,555600.0
2018-09-12,9.624,9.785,9.604,9.785,622500.0
2018-09-13,9.799,9.866,9.403,9.53,788900.0
2018-09-14,9.59,9.678,9.356,9.396,485200.0
2018-09-15,9.59,9.678,9.356,9.396,485200.0
2018-09-16,9.59,9.678,9.356,9.396,485200.0
2018-09-17,9.436,9.725,9.423,9.651,557700.0
2018-09-18,9.617,9.832,9.57,9.731,491400.0
2018-09-19,9.59,10.027,9.59,9.664,919000.0
2018-09-20,9.799,9.805,9.51,9.597,570600.0
2018-09-21,9.711,9.96,9.597,9.96,885300.0
2018-09-22,9.711,9.96,9.597,9.96,885300.0
2018-09-23,9.711,9.96,9.597,9.96,885300.0
2018-09-24,9.993,10.0,9.711,9.785,282400.0
2018-09-25,9.731,9.758,9.45,9.758,586800.0
2018-09-26,9.752,10.0,9.731,9.832,1034800.0
2018-09-27,9.825,10.262,9.819,10.02,1412200.0
2018-09-28,10.007,10.087,9.879,10.054,1733000.0
2018-09-29,10.007,10.087,9.879,10.054,1733000.0
2018-09-30,10.007,10.087,9.879,10.054,1733000.0
2018-10-01,10.06,10.087,9.731,10.013,978200.0
2018-10-02,10.121,10.631,10.121,10.543,1195900.0
2018-10-03,10.872,11.396,10.872,11.396,1634600.0
2018-10-04,11.302,11.49,10.986,11.463,1297400.0
2018-10-05,11.429,11.59,11.376,11.476,1333100.0
2018-10-06,11.429,11.59,11.376,11.476,1333100.0
2018-10-07,11.429,11.59,11.376,11.476,1333100.0
2018-10-08,12.08,13.054,12.08,12.819,3093500.0
2018-10-09,12.651,12.752,12.376,12.664,2346300.0
2018-10-10,12.53,12.53,11.986,12.161,1039800.0
2018-10-11,12.188,12.315,11.845,12.148,1055000.0
2018-10-12,12.188,12.315,11.845,12.148,1055000.0
2018-10-13,12.188,12.315,11.845,12.148,1055000.0
2018-10-14,12.188,12.315,11.845,12.148,1055000.0
2018-10-15,12.369,12.476,12.141,12.322,626100.0
2018-10-16,12.416,12.483,12.275,12.483,879600.0
2018-10-17,12.315,12.684,12.302,12.671,750200.0
2018-10-18,12.671,12.684,12.436,12.483,731900.0
2018-10-19,12.496,12.684,12.268,12.282,890400.0
2018-10-20,12.496,12.684,12.268,12.282,890400.0
2018-10-21,12.496,12.684,12.268,12.282,890400.0
2018-10-22,12.349,12.631,12.228,12.597,1945900.0
2018-10-23,12.604,12.604,12.309,12.349,1239300.0
2018-10-24,12.45,12.584,12.08,12.181,1219500.0
2018-10-25,12.174,12.617,12.174,12.584,1413800.0
2018-10-26,12.637,12.919,12.436,12.919,1851400.0
2018-10-27,12.637,12.919,12.436,12.919,1851400.0
2018-10-28,12.637,12.919,12.436,12.919,1851400.0
2018-10-29,13.423,13.597,12.517,12.738,2972100.0
2018-10-30,12.868,13.206,12.725,13.003,1714900.0
2018-10-31,13.03,13.45,12.739,13.45,1907600.0
2018-11-01,13.396,13.829,13.22,13.443,2392100.0
2018-11-02,13.396,13.829,13.22,13.443,2392100.0
2018-11-03,13.396,13.829,13.22,13.443,2392100.0
2018-11-04,13.396,13.829,13.22,13.443,2392100.0
2018-11-05,13.409,13.646,13.098,13.396,2315500.0
2018-11-06,13.416,13.545,13.125,13.436,1631100.0
2018-11-07,13.545,13.599,13.179,13.22,2276500.0
2018-11-08,13.308,13.619,12.942,13.071,1966800.0
2018-11-09,13.071,13.47,12.895,13.409,1520100.0
2018-11-10,13.071,13.47,12.895,13.409,1520100.0
2018-11-11,13.071,13.47,12.895,13.409,1520100.0
2018-11-12,13.443,13.545,13.308,13.545,982700.0
2018-11-13,13.795,13.951,13.612,13.748,2018700.0
2018-11-14,13.741,13.748,13.003,13.206,3267300.0
2018-11-15,13.741,13.748,13.003,13.206,3267300.0
2018-11-16,13.274,13.822,13.22,13.822,2534900.0
2018-11-17,13.274,13.822,13.22,13.822,2534900.0
2018-11-18,13.274,13.822,13.22,13.822,2534900.0
2018-11-19,13.748,13.748,13.389,13.619,1733200.0
2018-11-20,13.748,13.748,13.389,13.619,1733200.0
2018-11-21,13.558,13.789,13.396,13.646,2697600.0
2018-11-22,13.816,14.181,13.728,14.154,1787100.0
2018-11-23,14.222,14.29,13.924,14.08,2696200.0
2018-11-24,14.222,14.29,13.924,14.08,2696200.0
2018-11-25,14.222,14.29,13.924,14.08,2696200.0
2018-11-26,14.259,14.605,13.835,14.139,2846500.0
2018-11-27,14.196,14.676,13.913,14.648,2123200.0
2018-11-28,14.697,15.467,14.697,15.326,3814200.0
2018-11-29,15.34,15.538,15.135,15.439,1224800.0
2018-11-30,15.404,15.531,15.178,15.425,1929300.0
2018-12-01,15.404,15.531,15.178,15.425,1929300.0
2018-12-02,15.404,15.531,15.178,15.425,1929300.0
2018-12-03,15.524,15.722,15.248,15.404,1905500.0
2018-12-04,15.411,15.418,14.945,15.262,1454100.0
2018-12-05,15.262,15.354,15.114,15.262,868000.0
2018-12-06,15.157,15.439,14.796,15.404,1030900.0
2018-12-07,15.456,15.456,14.96,15.045,1027100.0
2018-12-08,15.456,15.456,14.96,15.045,1027100.0
2018-12-09,15.456,15.456,14.96,15.045,1027100.0
2018-12-10,15.073,15.229,14.846,14.988,1549600.0
2018-12-11,15.073,15.172,14.747,15.052,715800.0
2018-12-12,15.08,15.654,15.073,15.598,1990900.0
2018-12-13,15.69,15.704,15.406,15.633,1762400.0
2018-12-14,15.633,16.222,15.484,15.902,2438100.0
2018-12-15,15.633,16.222,15.484,15.902,2438100.0
2018-12-16,15.633,16.222,15.484,15.902,2438100.0
2018-12-17,15.902,16.058,15.307,15.42,1052200.0
2018-12-18,15.435,15.541,15.215,15.435,1490000.0
2018-12-19,15.449,15.598,15.123,15.201,1166700.0
2018-12-20,15.236,15.378,14.924,15.215,1321000.0
2018-12-21,15.066,15.307,14.889,15.158,1447100.0
2018-12-22,15.066,15.307,14.889,15.158,1447100.0
2018-12-23,15.066,15.307,14.889,15.158,1447100.0
2018-12-24,15.066,15.307,14.889,15.158,1447100.0
2018-12-25,15.066,15.307,14.889,15.158,1447100.0
2018-12-26,14.96,15.137,14.534,14.853,897800.0
2018-12-27,14.932,15.395,14.746,15.388,1394700.0
2018-12-28,15.459,15.858,15.324,15.808,1742900.0
2018-12-29,15.459,15.858,15.324,15.808,1742900.0
2018-12-30,15.459,15.858,15.324,15.808,1742900.0
2018-12-31,15.459,15.858,15.324,15.808,1742900.0
2019-01-01,15.459,15.858,15.324,15.808,1742900.0
2019-01-02,15.83,16.443,15.559,16.314,848800.0
2019-01-03,16.35,16.35,15.708,16.172,1434700.0
2019-01-04,16.172,16.229,15.758,16.036,1754400.0
2019-01-05,16.172,16.229,15.758,16.036,1754400.0
2019-01-06,16.172,16.229,15.758,16.036,1754400.0
2019-01-07,15.673,15.965,15.487,15.894,1740900.0
2019-01-08,15.894,16.25,15.723,16.25,883200.0
2019-01-09,16.257,16.578,16.193,16.578,1058700.0
2019-01-10,16.528,16.778,16.393,16.585,831700.0
2019-01-11,16.599,16.856,16.393,16.628,1277800.0
2019-01-12,16.599,16.856,16.393,16.628,1277800.0
2019-01-13,16.599,16.856,16.393,16.628,1277800.0
2019-01-14,16.856,17.105,16.578,16.927,1080800.0
2019-01-15,16.87,16.984,16.778,16.892,1063100.0
2019-01-16,16.785,16.813,16.535,16.749,1150500.0
2019-01-17,16.713,16.763,16.407,16.535,1053900.0
2019-01-18,16.706,16.706,16.25,16.464,1080700.0
2019-01-19,16.706,16.706,16.25,16.464,1080700.0
2019-01-20,16.706,16.706,16.25,16.464,1080700.0
2019-01-21,16.457,16.457,16.1,16.108,730100.0
2019-01-22,16.108,16.236,15.63,15.787,1382300.0
2019-01-23,15.801,16.386,15.537,16.386,1668600.0
2019-01-24,16.393,16.542,16.257,16.464,1519700.0
2019-01-25,16.393,16.542,16.257,16.464,1519700.0
2019-01-26,16.393,16.542,16.257,16.464,1519700.0
2019-01-27,16.393,16.542,16.257,16.464,1519700.0
2019-01-28,16.386,16.663,16.207,16.393,1568500.0
2019-01-29,16.457,16.749,16.321,16.749,912500.0
2019-01-30,16.763,16.941,16.386,16.941,1321700.0
2019-01-31,16.949,16.984,16.585,16.749,1570200.0
2019-02-01,16.792,16.792,16.143,16.393,2308200.0
2019-02-02,16.792,16.792,16.143,16.393,2308200.0
2019-02-03,16.792,16.792,16.143,16.393,2308200.0
2019-02-04,16.293,17.02,16.293,16.941,1376900.0
2019-02-05,16.941,17.533,16.842,17.483,1702600.0
2019-02-06,17.483,17.497,16.713,16.713,1227300.0
2019-02-07,16.749,16.991,16.393,16.742,861200.0
2019-02-08,16.606,17.006,16.093,17.006,923700.0
2019-02-09,16.606,17.006,16.093,17.006,923700.0
2019-02-10,16.606,17.006,16.093,17.006,923700.0
2019-02-11,17.034,17.034,16.549,16.82,1016000.0
2019-02-12,16.963,18.125,16.892,17.676,3339900.0
2019-02-13,17.747,18.039,17.248,17.248,1371400.0
2019-02-14,17.348,18.11,17.333,18.11,2311800.0
2019-02-15,18.11,18.217,17.954,18.174,782600.0
2019-02-16,18.11,18.217,17.954,18.174,782600.0
2019-02-17,18.11,18.217,17.954,18.174,782600.0
2019-02-18,18.174,18.203,17.782,18.174,507700.0
2019-02-19,18.196,18.445,17.996,18.174,1196600.0
2019-02-20,18.338,18.346,17.747,17.747,1399700.0
2019-02-21,17.818,17.932,17.376,17.811,1341500.0
2019-02-22,17.818,18.21,17.654,18.032,596900.0
2019-02-23,17.818,18.21,17.654,18.032,596900.0
2019-02-24,17.818,18.21,17.654,18.032,596900.0
2019-02-25,18.032,18.388,17.939,18.167,949000.0
2019-02-26,18.246,18.324,17.768,18.303,816100.0
2019-02-27,18.353,18.481,17.889,17.961,1268500.0
2019-02-28,17.996,18.068,17.69,17.818,1189700.0
2019-03-01,17.818,17.946,17.547,17.904,761400.0
2019-03-02,17.818,17.946,17.547,17.904,761400.0
2019-03-03,17.818,17.946,17.547,17.904,761400.0
2019-03-04,17.818,17.946,17.547,17.904,761400.0
2019-03-05,17.818,17.946,17.547,17.904,761400.0
2019-03-06,17.818,17.818,17.298,17.526,1048100.0
2019-03-07,17.633,17.633,17.034,17.105,1591700.0
2019-03-08,17.136,17.858,16.955,17.771,1112900.0
2019-03-09,17.136,17.858,16.955,17.771,1112900.0
2019-03-10,17.136,17.858,16.955,17.771,1112900.0
2019-03-11,17.67,18.631,17.67,18.486,790500.0
2019-03-12,18.681,19.36,18.623,18.724,1620800.0
2019-03-13,18.905,19.114,18.443,19.006,1189800.0
2019-03-14,19.136,19.136,18.746,18.768,734300.0
2019-03-15,18.891,19.136,18.746,19.136,1094300.0
2019-03-16,18.891,19.136,18.746,19.136,1094300.0
2019-03-17,18.891,19.136,18.746,19.136,1094300.0
2019-03-18,19.1,19.244,18.956,19.129,959400.0
2019-03-19,19.208,19.208,18.883,18.883,630900.0
2019-03-20,18.984,19.028,18.558,18.558,840900.0
2019-03-21,18.66,18.804,17.909,18.27,1413900.0
2019-03-22,18.053,18.197,17.417,17.417,1325700.0
2019-03-23,18.053,18.197,17.417,17.417,1325700.0
2019-03-24,18.053,18.197,17.417,17.417,1325700.0
2019-03-25,17.389,17.75,17.259,17.584,971600.0
2019-03-26,17.62,17.851,17.403,17.649,737900.0
2019-03-27,17.417,17.475,16.594,16.652,1108800.0
2019-03-28,16.609,17.511,16.601,17.266,762900.0
2019-03-29,17.62,17.721,17.129,17.468,1064500.0
2019-03-30,17.62,17.721,17.129,17.468,1064500.0
2019-03-31,17.62,17.721,17.129,17.468,1064500.0
2019-04-01,17.555,17.728,17.244,17.461,697700.0
2019-04-02,17.454,17.569,17.15,17.36,450200.0
2019-04-03,17.41,17.692,17.215,17.352,886900.0
2019-04-04,17.54,17.779,17.316,17.67,562800.0
2019-04-05,17.699,17.995,17.649,17.887,1006300.0
2019-04-06,17.699,17.995,17.649,17.887,1006300.0
2019-04-07,17.699,17.995,17.649,17.887,1006300.0
2019-04-08,17.973,17.973,17.396,17.417,3198800.0
2019-04-09,17.403,17.403,17.035,17.136,1432900.0
2019-04-10,17.158,17.497,17.107,17.482,782900.0
2019-04-11,17.533,17.822,17.078,17.215,790500.0
2019-04-12,17.071,17.374,16.652,16.934,978100.0
2019-04-13,17.071,17.374,16.652,16.934,978100.0
2019-04-14,17.071,17.374,16.652,16.934,978100.0
2019-04-15,16.948,17.049,16.688,16.753,983000.0
2019-04-16,16.775,17.121,16.681,16.825,762600.0
2019-04-17,16.804,17.035,16.544,16.609,746900.0
2019-04-18,16.623,16.919,16.421,16.558,1006400.0
2019-04-19,16.623,16.919,16.421,16.558,1006400.0
2019-04-20,16.623,16.919,16.421,16.558,1006400.0
2019-04-21,16.623,16.919,16.421,16.558,1006400.0
2019-04-22,16.594,16.847,16.414,16.739,519600.0
2019-04-23,16.825,17.013,16.731,16.818,623700.0
2019-04-24,16.948,16.948,16.435,16.58,660000.0
2019-04-25,16.573,17.085,16.435,16.926,1412500.0
2019-04-26,16.926,17.331,16.883,16.883,1311700.0
2019-04-27,16.926,17.331,16.883,16.883,1311700.0
2019-04-28,16.926,17.331,16.883,16.883,1311700.0
2019-04-29,16.905,17.136,16.84,17.056,1228400.0
2019-04-30,17.179,17.634,16.941,17.634,1064400.0
2019-05-01,17.179,17.634,16.941,17.634,1064400.0
2019-05-02,17.427,17.63,17.254,17.608,422500.0
2019-05-03,17.695,17.854,17.543,17.839,683900.0
2019-05-04,17.695,17.854,17.543,17.839,683900.0
2019-05-05,17.695,17.854,17.543,17.839,683900.0
2019-05-06,17.557,17.753,17.391,17.753,693300.0
2019-05-07,17.579,17.695,17.196,17.572,744400.0
2019-05-08,17.579,18.078,17.579,17.933,390200.0
2019-05-09,17.745,18.071,17.724,18.035,606100.0
2019-05-10,17.969,18.035,17.579,17.998,894800.0
2019-05-11,17.969,18.035,17.579,17.998,894800.0
2019-05-12,17.969,18.035,17.579,17.998,894800.0
2019-05-13,17.716,17.861,17.311,17.572,969500.0
2019-05-14,17.897,18.006,17.232,17.283,1623700.0
2019-05-15,17.275,17.427,16.682,16.776,1528300.0
2019-05-16,16.805,16.827,16.126,16.22,972000.0
2019-05-17,16.252,16.252,15.315,15.63,2313400.0
2019-05-18,16.252,16.252,15.315,15.63,2313400.0
2019-05-19,16.252,16.252,15.315,15.63,2313400.0
2019-05-20,15.784,16.252,15.557,16.252,1468600.0
2019-05-21,16.457,16.868,16.348,16.824,1184500.0
2019-05-22,16.794,17.146,16.772,16.89,655800.0
2019-05-23,16.846,17.095,16.699,16.977,732500.0
2019-05-24,17.065,17.139,16.692,16.692,537300.0
2019-05-25,17.065,17.139,16.692,16.692,537300.0
2019-05-26,17.065,17.139,16.692,16.692,537300.0
2019-05-27,16.699,17.095,16.699,17.014,594600.0
2019-05-28,17.043,17.585,16.963,17.585,1143900.0
2019-05-29,17.541,17.681,17.278,17.278,955100.0
2019-05-30,17.322,17.424,17.161,17.285,1734000.0
2019-05-31,17.351,17.483,17.139,17.395,585400.0
2019-06-01,17.351,17.483,17.139,17.395,585400.0
2019-06-02,17.351,17.483,17.139,17.395,585400.0
2019-06-03,17.395,17.783,17.38,17.615,967200.0
2019-06-04,17.695,17.842,17.395,17.395,899700.0
2019-06-05,17.475,17.571,17.029,17.139,735300.0
2019-06-06,17.336,17.711,17.233,17.564,452000.0
2019-06-07,17.564,17.88,17.49,17.556,332300.0
2019-06-08,17.564,17.88,17.49,17.556,332300.0
2019-06-09,17.564,17.88,17.49,17.556,332300.0
2019-06-10,17.571,17.799,17.27,17.593,525000.0
2019-06-11,17.593,17.806,17.534,17.711,941000.0
2019-06-12,17.541,17.556,16.909,17.284,5416800.0
2019-06-13,17.277,17.431,16.601,16.682,1794300.0
2019-06-14,16.777,16.777,16.035,16.204,2147200.0
2019-06-15,16.777,16.777,16.035,16.204,2147200.0
2019-06-16,16.777,16.777,16.035,16.204,2147200.0
2019-06-17,16.197,16.432,16.028,16.314,1379400.0
2019-06-18,16.513,17.027,16.505,16.785,1015100.0
2019-06-19,16.843,17.042,16.616,16.902,825400.0
2019-06-20,16.843,17.042,16.616,16.902,825400.0
2019-06-21,16.902,17.262,16.836,17.262,1142000.0
2019-06-22,16.902,17.262,16.836,17.262,1142000.0
2019-06-23,16.902,17.262,16.836,17.262,1142000.0
2019-06-24,17.27,18.078,17.137,17.747,1070100.0
2019-06-25,17.711,17.74,17.13,17.27,1342600.0
2019-06-26,17.483,17.534,17.027,17.137,1407600.0
2019-06-27,17.181,17.402,16.99,17.262,797600.0
2019-06-28,17.27,17.622,17.24,17.453,1466400.0
2019-06-29,17.27,17.622,17.24,17.453,1466400.0
2019-06-30,17.27,17.622,17.24,17.453,1466400.0
2019-07-01,17.593,17.747,17.145,17.343,1423600.0
2019-07-02,17.38,17.446,17.086,17.233,1320700.0
2019-07-03,17.299,17.593,17.064,17.417,847900.0
2019-07-04,17.534,17.99,17.505,17.835,1046900.0
2019-07-05,17.968,18.438,17.747,18.438,1121300.0
2019-07-06,17.968,18.438,17.747,18.438,1121300.0
2019-07-07,17.968,18.438,17.747,18.438,1121300.0
2019-07-08,18.445,18.445,18.232,18.35,785400.0
2019-07-09,18.445,18.445,18.232,18.35,785400.0
2019-07-10,18.379,18.952,18.35,18.71,1344600.0
2019-07-11,18.739,18.923,18.379,18.519,1058100.0
2019-07-12,18.497,18.754,17.99,18.173,1449400.0
2019-07-13,18.497,18.754,17.99,18.173,1449400.0
2019-07-14,18.497,18.754,17.99,18.173,1449400.0
2019-07-15,18.159,18.357,17.828,18.004,1576300.0
2019-07-16,18.041,18.129,17.711,17.755,1269900.0
2019-07-17,17.813,18.254,17.806,17.946,929800.0
2019-07-18,17.916,18.144,17.821,18.144,969000.0
2019-07-19,18.159,18.32,17.916,18.225,1030800.0
2019-07-20,18.159,18.32,17.916,18.225,1030800.0
2019-07-21,18.159,18.32,17.916,18.225,1030800.0
2019-07-22,18.21,18.512,18.085,18.159,834200.0
2019-07-23,18.225,18.372,17.997,18.342,1248600.0
2019-07-24,18.342,18.85,18.342,18.519,1100100.0
2019-07-25,18.519,18.622,17.953,18.262,1251600.0
2019-07-26,18.387,18.475,17.85,18.21,872600.0
2019-07-27,18.387,18.475,17.85,18.21,872600.0
2019-07-28,18.387,18.475,17.85,18.21,872600.0
2019-07-29,18.218,18.467,18.049,18.467,714700.0
2019-07-30,18.475,18.475,17.608,17.733,1473100.0
2019-07-31,17.747,17.843,17.196,17.277,1847500.0
2019-08-01,17.446,17.674,17.167,17.402,1245000.0
2019-08-02,17.314,17.343,16.924,17.159,1127000.0
2019-08-03,17.314,17.343,16.924,17.159,1127000.0
2019-08-04,17.314,17.343,16.924,17.159,1127000.0
2019-08-05,17.123,17.13,16.755,16.873,1073100.0
2019-08-06,16.99,17.549,16.895,17.549,717800.0
2019-08-07,17.541,17.835,17.181,17.835,827800.0
2019-08-08,17.857,17.946,17.578,17.769,1300700.0
2019-08-09,17.887,17.968,17.527,17.527,929200.0
2019-08-10,17.887,17.968,17.527,17.527,929200.0
2019-08-11,17.887,17.968,17.527,17.527,929200.0
2019-08-12,17.218,17.519,17.064,17.328,1871200.0
2019-08-13,17.629,17.636,16.922,16.937,1754100.0
2019-08-14,16.959,16.974,16.275,16.476,2673600.0
2019-08-15,16.632,16.632,15.911,16.238,1203000.0
2019-08-16,16.387,16.521,16.104,16.357,849600.0
2019-08-17,16.387,16.521,16.104,16.357,849600.0
2019-08-18,16.387,16.521,16.104,16.357,849600.0
2019-08-19,16.491,16.64,16.201,16.38,970100.0
2019-08-20,16.402,16.402,15.911,16.201,817500.0
2019-08-21,16.476,16.595,16.179,16.454,1829300.0
2019-08-22,16.469,16.543,16.209,16.32,672100.0
2019-08-23,16.223,16.298,15.762,15.792,755800.0
2019-08-24,16.223,16.298,15.762,15.792,755800.0
2019-08-25,16.223,16.298,15.762,15.792,755800.0
2019-08-26,15.844,15.985,15.443,15.584,1498300.0
2019-08-27,15.614,15.985,15.48,15.688,1527900.0
2019-08-28,15.718,15.866,15.45,15.77,963200.0
2019-08-29,15.933,16.216,15.77,16.186,901300.0
2019-08-30,16.305,16.826,16.119,16.826,1692100.0
2019-08-31,16.305,16.826,16.119,16.826,1692100.0
2019-09-01,16.305,16.826,16.119,16.826,1692100.0
2019-09-02,16.878,16.937,16.283,16.387,1158100.0
2019-09-03,16.38,16.692,16.209,16.632,1106000.0
2019-09-04,16.677,16.781,16.513,16.58,1011000.0
2019-09-05,16.625,16.952,16.528,16.58,1023900.0
2019-09-06,16.64,17.145,16.498,17.034,1568200.0
2019-09-07,16.64,17.145,16.498,17.034,1568200.0
2019-09-08,16.64,17.145,16.498,17.034,1568200.0
2019-09-09,17.175,17.777,17.175,17.591,1868300.0
2019-09-10,17.465,17.465,16.878,17.101,1574500.0
2019-09-11,17.138,17.472,17.13,17.368,1112900.0
2019-09-12,17.51,17.569,16.751,16.84,2260800.0
2019-09-13,16.893,16.967,16.387,16.432,1410800.0
2019-09-14,16.893,16.967,16.387,16.432,1410800.0
2019-09-15,16.893,16.967,16.387,16.432,1410800.0
2019-09-16,16.498,16.513,15.673,15.725,2611000.0
2019-09-17,15.762,16.342,15.643,16.342,4051300.0
2019-09-18,16.655,17.547,16.409,17.547,3894500.0
2019-09-19,17.257,18.112,17.16,18.03,3788500.0
2019-09-20,18.008,18.038,17.547,17.777,2203600.0
2019-09-21,18.008,18.038,17.547,17.777,2203600.0
2019-09-22,18.008,18.038,17.547,17.777,2203600.0
2019-09-23,17.844,17.896,17.458,17.547,721700.0
2019-09-24,17.48,17.614,16.937,16.982,1376300.0
2019-09-25,16.989,17.011,16.417,16.655,1104700.0
2019-09-26,16.722,16.893,16.588,16.729,955400.0
2019-09-27,16.729,16.989,16.58,16.833,805000.0
2019-09-28,16.729,16.989,16.58,16.833,805000.0
2019-09-29,16.729,16.989,16.58,16.833,805000.0
2019-09-30,16.826,16.93,16.662,16.766,787000.0
2019-10-01,16.729,16.729,16.446,16.632,1376300.0
2019-10-02,16.506,16.536,16.223,16.35,774500.0
2019-10-03,16.365,16.64,16.03,16.194,1393100.0
2019-10-04,16.283,16.283,15.881,15.963,1567100.0
2019-10-05,16.283,16.283,15.881,15.963,1567100.0
2019-10-06,16.283,16.283,15.881,15.963,1567100.0
2019-10-07,16.023,16.067,15.45,15.465,1992600.0
2019-10-08,15.562,15.681,15.242,15.294,1681700.0
2019-10-09,15.502,15.844,15.413,15.844,1242500.0
2019-10-10,15.837,16.149,15.762,15.822,828700.0
2019-10-11,15.985,16.253,15.889,16.201,1220600.0
2019-10-12,15.985,16.253,15.889,16.201,1220600.0
2019-10-13,15.985,16.253,15.889,16.201,1220600.0
2019-10-14,16.201,16.38,16.06,16.261,950800.0
2019-10-15,16.261,16.35,16.075,16.171,643800.0
2019-10-16,16.246,16.521,15.889,16.365,874000.0
2019-10-17,16.372,16.58,16.171,16.402,863100.0
2019-10-18,16.402,16.521,16.171,16.409,1302400.0
2019-10-19,16.402,16.521,16.171,16.409,1302400.0
2019-10-20,16.402,16.521,16.171,16.409,1302400.0
2019-10-21,16.506,16.506,16.216,16.469,476800.0
2019-10-22,16.417,16.788,16.409,16.655,989900.0
2019-10-23,16.699,16.855,16.394,16.766,1307200.0
