,CSAN3 BZ Equity,CSAN3 BZ Equity,CSAN3 BZ Equity,CSAN3 BZ Equity,CSAN3 BZ Equity
2022-11-02,16.599,17.407,16.521,17.125,15324900.0
2022-11-03,16.774,17.796,16.55,17.611,18475700.0
2022-11-04,18.011,18.527,17.621,18.205,25119600.0
2022-11-05,18.011,18.527,17.621,18.205,25119600.0
2022-11-06,18.011,18.527,17.621,18.205,25119600.0
2022-11-07,18.05,18.381,17.407,17.465,10443000.0
2022-11-08,17.31,18.137,17.193,17.748,17561800.0
2022-11-09,17.66,18.069,17.436,17.465,7979900.0
2022-11-10,16.949,17.504,16.609,16.901,14794000.0
2022-11-11,16.872,17.738,16.842,17.621,17710200.0
2022-11-12,16.872,17.738,16.842,17.621,17710200.0
2022-11-13,16.872,17.738,16.842,17.621,17710200.0
2022-11-14,17.991,18.05,16.93,17.261,8088000.0
2022-11-15,17.991,18.05,16.93,17.261,8088000.0
2022-11-16,17.251,17.407,16.56,16.609,11844600.0
2022-11-17,16.472,16.716,16.044,16.648,12703700.0
2022-11-18,16.833,17.164,16.453,16.599,13676600.0
2022-11-19,16.833,17.164,16.453,16.599,13676600.0
2022-11-20,16.833,17.164,16.453,16.599,13676600.0
2022-11-21,16.502,16.93,15.908,16.326,9535900.0
2022-11-22,16.424,16.56,15.956,16.375,10309500.0
2022-11-23,16.278,16.404,15.927,16.044,8363000.0
2022-11-24,16.219,16.881,16.18,16.648,6896400.0
2022-11-25,16.648,16.794,16.19,16.346,5355700.0
2022-11-26,16.648,16.794,16.19,16.346,5355700.0
2022-11-27,16.648,16.794,16.19,16.346,5355700.0
2022-11-28,16.346,16.648,16.229,16.531,7422700.0
2022-11-29,16.55,17.319,16.55,16.813,12096200.0
2022-11-30,16.833,17.553,16.755,17.553,18650700.0
2022-12-01,17.495,17.602,16.91,17.008,11505200.0
2022-12-02,17.261,17.572,16.774,17.144,6418900.0
2022-12-03,17.261,17.572,16.774,17.144,6418900.0
2022-12-04,17.261,17.572,16.774,17.144,6418900.0
2022-12-05,17.037,17.241,16.648,16.716,7849400.0
2022-12-06,16.94,16.979,16.443,16.628,4624400.0
2022-12-07,16.628,16.794,16.044,16.161,12071900.0
2022-12-08,16.141,16.317,15.976,16.054,8206600.0
2022-12-09,16.083,16.463,15.966,16.2,5345000.0
2022-12-10,16.083,16.463,15.966,16.2,5345000.0
2022-12-11,16.083,16.463,15.966,16.2,5345000.0
2022-12-12,16.171,16.258,15.44,15.986,7589900.0
2022-12-13,15.986,16.248,15.479,15.509,10912900.0
2022-12-14,15.44,15.596,15.139,15.479,16949900.0
2022-12-15,15.363,15.81,15.187,15.401,5137000.0
2022-12-16,15.411,15.645,15.119,15.285,11566600.0
2022-12-17,15.411,15.645,15.119,15.285,11566600.0
2022-12-18,15.411,15.645,15.119,15.285,11566600.0
2022-12-19,15.363,15.859,15.304,15.762,5330100.0
2022-12-20,15.732,16.55,15.528,16.268,10876900.0
2022-12-21,16.375,16.579,16.122,16.365,4362600.0
2022-12-22,16.414,16.687,16.015,16.248,6996500.0
2022-12-23,16.278,16.91,16.248,16.833,8429900.0
2022-12-24,16.278,16.91,16.248,16.833,8429900.0
2022-12-25,16.278,16.91,16.248,16.833,8429900.0
2022-12-26,16.92,17.008,16.317,16.326,4272100.0
2022-12-27,16.404,16.541,16.18,16.463,7849600.0
2022-12-28,16.531,17.105,16.404,16.833,7650900.0
2022-12-29,16.93,17.125,16.579,16.667,5044500.0
2022-12-30,16.93,17.125,16.579,16.667,5044500.0
2022-12-31,16.93,17.125,16.579,16.667,5044500.0
2023-01-01,16.93,17.125,16.579,16.667,5044500.0
2023-01-02,16.531,16.628,15.781,15.83,8126300.0
2023-01-03,15.83,15.956,15.129,15.178,7097000.0
2023-01-04,15.255,15.489,14.944,15.285,7849500.0
2023-01-05,15.421,15.684,15.09,15.596,8362000.0
2023-01-06,15.625,16.161,15.577,16.141,6936800.0
2023-01-07,15.625,16.161,15.577,16.141,6936800.0
2023-01-08,15.625,16.161,15.577,16.141,6936800.0
2023-01-09,16.083,16.21,15.713,16.063,7743900.0
2023-01-10,15.898,16.706,15.771,16.599,6183500.0
2023-01-11,16.657,16.988,16.433,16.94,6450300.0
2023-01-12,16.842,17.592,16.677,17.222,9155300.0
2023-01-13,17.154,17.232,16.56,16.687,5602600.0
2023-01-14,17.154,17.232,16.56,16.687,5602600.0
2023-01-15,17.154,17.232,16.56,16.687,5602600.0
2023-01-16,16.648,16.745,16.073,16.239,4614600.0
2023-01-17,16.278,16.823,16.258,16.823,8442800.0
2023-01-18,17.008,17.241,16.726,16.862,8302200.0
2023-01-19,16.735,17.086,16.56,16.998,9025700.0
2023-01-20,16.979,16.979,16.063,16.239,23549400.0
2023-01-21,16.979,16.979,16.063,16.239,23549400.0
2023-01-22,16.979,16.979,16.063,16.239,23549400.0
2023-01-23,16.248,16.394,15.557,15.567,22163000.0
2023-01-24,15.606,16.297,15.47,16.19,9347600.0
2023-01-25,16.171,16.716,16.034,16.375,9748000.0
2023-01-26,16.424,16.579,16.219,16.385,14187000.0
2023-01-27,16.482,16.735,16.132,16.385,7811200.0
2023-01-28,16.482,16.735,16.132,16.385,7811200.0
2023-01-29,16.482,16.735,16.132,16.385,7811200.0
2023-01-30,16.472,16.55,15.801,15.956,16139700.0
2023-01-31,16.122,16.385,15.966,16.258,9825900.0
2023-02-01,16.19,16.297,15.81,16.054,11384000.0
2023-02-02,15.966,16.424,15.518,15.684,18465100.0
2023-02-03,15.606,15.84,15.333,15.479,9638200.0
2023-02-04,15.606,15.84,15.333,15.479,9638200.0
2023-02-05,15.606,15.84,15.333,15.479,9638200.0
2023-02-06,15.479,15.625,15.246,15.548,8604900.0
2023-02-07,15.548,15.762,15.489,15.586,6700700.0
2023-02-08,15.713,15.859,15.528,15.771,5750800.0
2023-02-09,15.781,15.82,15.09,15.168,9307100.0
2023-02-10,15.158,15.382,15.129,15.246,4413200.0
2023-02-11,15.158,15.382,15.129,15.246,4413200.0
2023-02-12,15.158,15.382,15.129,15.246,4413200.0
2023-02-13,15.246,15.557,15.08,15.285,4964400.0
2023-02-14,15.265,15.333,14.905,14.993,6085000.0
2023-02-15,14.973,15.411,14.749,15.294,7701400.0
2023-02-16,15.119,15.655,15.1,15.489,6090200.0
2023-02-17,15.401,15.655,15.041,15.148,7721000.0
2023-02-18,15.401,15.655,15.041,15.148,7721000.0
2023-02-19,15.401,15.655,15.041,15.148,7721000.0
2023-02-20,15.401,15.655,15.041,15.148,7721000.0
2023-02-21,15.401,15.655,15.041,15.148,7721000.0
2023-02-22,14.886,15.041,14.603,14.924,8389900.0
2023-02-23,14.973,15.158,14.662,14.808,8095600.0
2023-02-24,14.798,14.915,14.262,14.311,9665400.0
2023-02-25,14.798,14.915,14.262,14.311,9665400.0
2023-02-26,14.798,14.915,14.262,14.311,9665400.0
2023-02-27,14.35,14.632,14.194,14.574,9279700.0
2023-02-28,14.603,14.788,14.311,14.584,18846800.0
2023-03-01,14.72,14.837,14.194,14.408,11517400.0
2023-03-02,14.408,14.788,14.301,14.331,8807700.0
2023-03-03,14.34,14.662,14.253,14.35,7302400.0
2023-03-04,14.34,14.662,14.253,14.35,7302400.0
2023-03-05,14.34,14.662,14.253,14.35,7302400.0
2023-03-06,14.477,14.778,14.136,14.701,10468000.0
2023-03-07,14.739,14.827,14.525,14.817,10624700.0
2023-03-08,14.847,15.139,14.759,15.09,9710900.0
2023-03-09,15.07,15.294,14.983,15.061,8164200.0
2023-03-10,14.963,14.973,14.516,14.584,7853600.0
2023-03-11,14.963,14.973,14.516,14.584,7853600.0
2023-03-12,14.963,14.973,14.516,14.584,7853600.0
2023-03-13,14.457,14.457,14.009,14.087,9189500.0
2023-03-14,14.146,14.593,14.077,14.185,6209600.0
2023-03-15,13.931,14.077,13.63,13.961,8694800.0
2023-03-16,14.029,14.077,13.63,13.912,9356900.0
2023-03-17,13.873,13.902,13.581,13.805,17723800.0
2023-03-18,13.873,13.902,13.581,13.805,17723800.0
2023-03-19,13.873,13.902,13.581,13.805,17723800.0
2023-03-20,13.854,13.931,13.591,13.776,7706800.0
2023-03-21,13.746,13.883,13.435,13.464,7497800.0
2023-03-22,13.484,13.727,13.386,13.435,6102200.0
2023-03-23,13.542,13.542,13.094,13.279,9723400.0
2023-03-24,13.308,13.717,13.24,13.62,9152700.0
2023-03-25,13.308,13.717,13.24,13.62,9152700.0
2023-03-26,13.308,13.717,13.24,13.62,9152700.0
2023-03-27,13.688,13.922,13.542,13.844,6586800.0
2023-03-28,13.708,14.408,13.649,14.214,8191600.0
2023-03-29,14.253,14.827,14.165,14.681,16463400.0
2023-03-30,14.944,15.577,14.788,15.1,15501900.0
2023-03-31,15.187,15.382,14.593,14.691,12518100.0
2023-04-01,15.187,15.382,14.593,14.691,12518100.0
2023-04-02,15.187,15.382,14.593,14.691,12518100.0
2023-04-03,14.652,14.817,14.554,14.681,6169700.0
2023-04-04,14.817,14.876,14.564,14.593,11805400.0
2023-04-05,14.642,14.72,14.039,14.272,15468100.0
2023-04-06,14.292,14.438,14.136,14.331,4007700.0
2023-04-07,14.292,14.438,14.136,14.331,4007700.0
2023-04-08,14.292,14.438,14.136,14.331,4007700.0
2023-04-09,14.292,14.438,14.136,14.331,4007700.0
2023-04-10,14.535,14.623,14.301,14.301,5578700.0
2023-04-11,14.496,15.285,14.467,15.217,16510800.0
2023-04-12,15.255,15.732,15.246,15.489,15685600.0
2023-04-13,15.538,15.645,15.255,15.353,7601300.0
2023-04-14,15.246,15.509,15.158,15.392,46900900.0
2023-04-15,15.246,15.509,15.158,15.392,46900900.0
2023-04-16,15.246,15.509,15.158,15.392,46900900.0
2023-04-17,15.401,15.518,15.139,15.363,8797200.0
2023-04-18,15.382,15.567,15.09,15.304,9777200.0
2023-04-19,15.139,15.294,14.876,14.963,8458900.0
2023-04-20,14.973,15.09,14.691,14.963,3602900.0
2023-04-21,14.973,15.09,14.691,14.963,3602900.0
2023-04-22,14.973,15.09,14.691,14.963,3602900.0
2023-04-23,14.973,15.09,14.691,14.963,3602900.0
2023-04-24,14.73,15.109,14.652,15.1,9251200.0
2023-04-25,15.061,15.148,14.564,14.759,6825400.0
2023-04-26,14.817,14.856,14.214,14.243,6639200.0
2023-04-27,14.262,14.447,14.126,14.292,7037800.0
2023-04-28,14.408,14.584,14.039,14.584,8152000.0
2023-04-29,14.408,14.584,14.039,14.584,8152000.0
2023-04-30,14.408,14.584,14.039,14.584,8152000.0
2023-05-01,14.408,14.584,14.039,14.584,8152000.0
2023-05-02,14.593,14.603,14.077,14.126,5757400.0
2023-05-03,14.155,14.204,13.834,14.029,11889500.0
2023-05-04,14.097,14.214,13.708,13.834,15329300.0
2023-05-05,13.883,14.379,13.883,14.37,23222000.0
2023-05-06,13.883,14.379,13.883,14.37,23222000.0
2023-05-07,13.883,14.379,13.883,14.37,23222000.0
2023-05-08,14.554,14.944,14.408,14.856,19928100.0
2023-05-09,14.837,15.285,14.778,15.217,8320500.0
2023-05-10,15.285,15.46,15.129,15.382,9411800.0
2023-05-11,15.294,16.044,15.236,15.956,12315700.0
2023-05-12,15.771,15.986,15.586,15.879,7730500.0
2023-05-13,15.771,15.986,15.586,15.879,7730500.0
2023-05-14,15.771,15.986,15.586,15.879,7730500.0
2023-05-15,15.956,15.956,15.489,15.781,7169900.0
2023-05-16,15.703,15.927,15.45,15.479,6478700.0
2023-05-17,15.625,15.995,15.479,15.859,9299000.0
2023-05-18,15.869,15.927,15.586,15.771,11784900.0
2023-05-19,15.86,15.95,15.54,15.91,11412400.0
2023-05-20,15.86,15.95,15.54,15.91,11412400.0
2023-05-21,15.86,15.95,15.54,15.91,11412400.0
2023-05-22,15.98,16.2,15.8,15.92,9897700.0
2023-05-23,15.93,16.32,15.77,15.8,9231800.0
2023-05-24,15.76,15.9,15.55,15.63,7173900.0
2023-05-25,15.82,15.93,15.4,15.58,8970400.0
2023-05-26,15.77,15.83,15.22,15.51,9027800.0
2023-05-27,15.77,15.83,15.22,15.51,9027800.0
2023-05-28,15.77,15.83,15.22,15.51,9027800.0
2023-05-29,15.56,15.58,15.3,15.33,5294100.0
2023-05-30,15.5,15.51,14.92,15.06,10284700.0
2023-05-31,15.05,15.21,14.95,15.0,11779000.0
2023-06-01,15.06,15.39,14.95,15.32,10148300.0
2023-06-02,15.51,16.59,15.5,16.53,18989200.0
2023-06-03,15.51,16.59,15.5,16.53,18989200.0
2023-06-04,15.51,16.59,15.5,16.53,18989200.0
2023-06-05,16.64,16.88,16.29,16.75,12054100.0
2023-06-06,16.82,17.37,16.71,17.13,13429100.0
2023-06-07,17.3,17.48,17.03,17.38,12440000.0
2023-06-08,17.3,17.48,17.03,17.38,12440000.0
2023-06-09,17.5,17.94,17.45,17.65,14145300.0
2023-06-10,17.5,17.94,17.45,17.65,14145300.0
2023-06-11,17.5,17.94,17.45,17.65,14145300.0
2023-06-12,17.59,17.89,17.5,17.61,10817500.0
2023-06-13,17.7,17.81,17.33,17.48,7729000.0
2023-06-14,17.54,17.95,17.4,17.86,15113200.0
2023-06-15,17.8,17.83,17.53,17.7,13036200.0
2023-06-16,17.66,17.81,17.37,17.6,14053600.0
2023-06-17,17.66,17.81,17.37,17.6,14053600.0
2023-06-18,17.66,17.81,17.37,17.6,14053600.0
2023-06-19,17.66,17.89,17.54,17.81,7814300.0
2023-06-20,17.81,18.04,17.47,17.69,11024500.0
2023-06-21,17.69,18.06,17.45,18.01,8664100.0
2023-06-22,17.81,17.9,17.58,17.81,5058300.0
2023-06-23,17.62,18.12,17.53,18.04,8755800.0
2023-06-24,17.62,18.12,17.53,18.04,8755800.0
2023-06-25,17.62,18.12,17.53,18.04,8755800.0
2023-06-26,18.06,18.11,17.84,17.94,6468800.0
2023-06-27,18.0,18.09,17.4,17.65,8691300.0
2023-06-28,17.67,17.77,17.48,17.57,7938300.0
2023-06-29,17.49,17.88,17.49,17.8,4680200.0
2023-06-30,17.96,18.14,17.84,17.86,9008000.0
2023-07-01,17.96,18.14,17.84,17.86,9008000.0
2023-07-02,17.96,18.14,17.84,17.86,9008000.0
2023-07-03,17.95,18.47,17.92,18.38,8447400.0
2023-07-04,18.41,18.44,18.17,18.31,3856300.0
2023-07-05,18.25,18.8,18.17,18.59,13294600.0
2023-07-06,18.4,18.53,18.05,18.27,8776300.0
2023-07-07,18.34,19.22,18.28,18.96,12728300.0
2023-07-08,18.34,19.22,18.28,18.96,12728300.0
2023-07-09,18.34,19.22,18.28,18.96,12728300.0
2023-07-10,19.05,19.12,18.72,18.87,6465900.0
2023-07-11,18.7,19.22,18.33,18.97,15562400.0
2023-07-12,19.0,19.52,19.0,19.14,7791200.0
2023-07-13,19.21,19.85,19.21,19.81,11238600.0
2023-07-14,19.75,19.83,19.17,19.35,4872900.0
2023-07-15,19.75,19.83,19.17,19.35,4872900.0
2023-07-16,19.75,19.83,19.17,19.35,4872900.0
2023-07-17,19.35,19.56,19.16,19.53,3786100.0
2023-07-18,19.46,19.73,19.3,19.45,3728800.0
2023-07-19,19.51,19.56,19.06,19.32,3397200.0
2023-07-20,19.5,19.5,19.18,19.38,3723000.0
2023-07-21,19.4,19.82,19.34,19.72,5127600.0
2023-07-22,19.4,19.82,19.34,19.72,5127600.0
2023-07-23,19.4,19.82,19.34,19.72,5127600.0
2023-07-24,19.8,20.21,19.63,20.09,9656800.0
2023-07-25,20.45,20.81,20.24,20.49,12327800.0
2023-07-26,20.48,20.54,20.12,20.26,9874200.0
2023-07-27,20.32,20.64,19.68,19.74,7508900.0
2023-07-28,19.87,19.96,19.55,19.75,5127300.0
2023-07-29,19.87,19.96,19.55,19.75,5127300.0
2023-07-30,19.87,19.96,19.55,19.75,5127300.0
2023-07-31,19.98,20.09,19.82,19.94,5213600.0
2023-08-01,19.8,19.96,19.53,19.88,8481800.0
2023-08-02,19.84,20.0,19.55,19.94,4961400.0
2023-08-03,20.01,20.21,19.86,19.97,5922100.0
2023-08-04,19.9,20.09,19.63,19.71,5452100.0
2023-08-05,19.9,20.09,19.63,19.71,5452100.0
2023-08-06,19.9,20.09,19.63,19.71,5452100.0
2023-08-07,19.62,19.77,19.53,19.53,3301000.0
2023-08-08,19.34,19.54,18.97,19.4,5786000.0
2023-08-09,19.45,19.49,19.12,19.3,3415800.0
2023-08-10,19.3,19.67,19.27,19.35,3640500.0
2023-08-11,19.26,19.43,18.97,19.04,4451200.0
2023-08-12,19.26,19.43,18.97,19.04,4451200.0
2023-08-13,19.26,19.43,18.97,19.04,4451200.0
2023-08-14,19.0,19.0,18.68,18.89,6491100.0
2023-08-15,18.96,19.16,18.38,18.44,10610100.0
2023-08-16,18.34,18.5,18.12,18.22,9333400.0
2023-08-17,18.37,18.44,17.89,17.89,7075000.0
2023-08-18,17.84,18.13,17.69,18.01,4426500.0
2023-08-19,17.84,18.13,17.69,18.01,4426500.0
2023-08-20,17.84,18.13,17.69,18.01,4426500.0
2023-08-21,18.08,18.1,17.72,17.93,5364500.0
2023-08-22,18.1,18.28,17.92,18.24,6863300.0
2023-08-23,18.16,18.48,18.08,18.25,8561500.0
2023-08-24,18.14,18.32,17.91,18.01,5435900.0
2023-08-25,17.99,18.11,17.78,17.89,3546600.0
2023-08-26,17.99,18.11,17.78,17.89,3546600.0
2023-08-27,17.99,18.11,17.78,17.89,3546600.0
2023-08-28,17.88,18.0,17.71,17.96,3560700.0
2023-08-29,18.0,18.15,17.86,18.12,8773800.0
2023-08-30,18.2,18.45,18.1,18.2,4837200.0
2023-08-31,18.19,18.24,17.47,17.52,8549500.0
2023-09-01,17.65,18.01,17.6,17.92,4602100.0
2023-09-02,17.65,18.01,17.6,17.92,4602100.0
2023-09-03,17.65,18.01,17.6,17.92,4602100.0
2023-09-04,17.81,17.99,17.68,17.77,3170200.0
2023-09-05,17.7,17.83,17.48,17.71,5899000.0
2023-09-06,17.7,17.88,17.43,17.45,5386700.0
2023-09-07,17.7,17.88,17.43,17.45,5386700.0
2023-09-08,17.44,17.49,17.21,17.32,4525500.0
2023-09-09,17.44,17.49,17.21,17.32,4525500.0
2023-09-10,17.44,17.49,17.21,17.32,4525500.0
2023-09-11,17.41,17.72,17.28,17.65,3913900.0
2023-09-12,17.68,17.97,17.68,17.84,3672300.0
2023-09-13,17.9,18.05,17.75,17.86,4475100.0
2023-09-14,17.97,18.52,17.91,18.43,7641200.0
2023-09-15,18.56,18.82,18.38,18.55,10642200.0
2023-09-16,18.56,18.82,18.38,18.55,10642200.0
2023-09-17,18.56,18.82,18.38,18.55,10642200.0
2023-09-18,18.66,18.8,18.38,18.53,3889000.0
2023-09-19,18.54,18.59,18.28,18.4,5023100.0
2023-09-20,18.45,18.69,18.35,18.51,3301500.0
2023-09-21,18.3,18.35,17.88,18.03,6903400.0
2023-09-22,18.04,18.17,17.72,17.97,5663500.0
2023-09-23,18.04,18.17,17.72,17.97,5663500.0
2023-09-24,18.04,18.17,17.72,17.97,5663500.0
2023-09-25,17.99,17.99,17.6,17.74,4965300.0
2023-09-26,17.65,17.68,17.17,17.28,6055800.0
2023-09-27,17.37,17.39,16.61,16.84,8273300.0
2023-09-28,16.8,16.98,16.59,16.89,8426400.0
2023-09-29,17.12,17.21,16.77,17.14,8225900.0
2023-09-30,17.12,17.21,16.77,17.14,8225900.0
2023-10-01,17.12,17.21,16.77,17.14,8225900.0
2023-10-02,17.16,17.18,16.39,16.44,5975600.0
2023-10-03,16.36,16.51,16.09,16.15,4964200.0
2023-10-04,16.14,16.39,16.01,16.29,6622200.0
2023-10-05,16.31,16.33,15.8,15.96,6614400.0
2023-10-06,15.83,15.91,15.38,15.85,9370400.0
2023-10-07,15.83,15.91,15.38,15.85,9370400.0
2023-10-08,15.83,15.91,15.38,15.85,9370400.0
2023-10-09,15.81,16.28,15.73,16.23,5732800.0
2023-10-10,16.32,16.65,16.25,16.64,8286600.0
2023-10-11,16.65,16.76,16.41,16.63,5102500.0
2023-10-12,16.65,16.76,16.41,16.63,5102500.0
2023-10-13,16.6,16.64,15.97,16.12,8870800.0
2023-10-14,16.6,16.64,15.97,16.12,8870800.0
2023-10-15,16.6,16.64,15.97,16.12,8870800.0
2023-10-16,16.37,16.41,15.77,15.96,9096600.0
2023-10-17,15.86,16.2,15.69,15.81,5779900.0
2023-10-18,15.69,15.82,15.4,15.52,7349800.0
2023-10-19,15.55,15.89,15.49,15.64,5480700.0
2023-10-20,15.52,15.7,15.27,15.51,5431900.0
2023-10-21,15.52,15.7,15.27,15.51,5431900.0
2023-10-22,15.52,15.7,15.27,15.51,5431900.0
2023-10-23,15.44,15.79,15.37,15.67,4402400.0
2023-10-24,15.85,16.31,15.81,16.18,5956800.0
2023-10-25,16.2,16.37,15.88,15.99,7080800.0
2023-10-26,15.99,16.38,15.95,16.34,9789100.0
2023-10-27,16.63,16.68,15.89,16.0,7770600.0
2023-10-28,16.63,16.68,15.89,16.0,7770600.0
2023-10-29,16.63,16.68,15.89,16.0,7770600.0
2023-10-30,16.15,16.15,15.63,15.65,5360900.0
2023-10-31,15.75,15.91,15.61,15.75,4781400.0
2023-11-01,15.76,16.7,15.68,16.61,11587300.0
2023-11-02,15.76,16.7,15.68,16.61,11587300.0
2023-11-03,17.05,17.28,16.92,17.17,22914900.0
2023-11-04,17.05,17.28,16.92,17.17,22914900.0
2023-11-05,17.05,17.28,16.92,17.17,22914900.0
2023-11-06,17.18,17.34,17.03,17.27,5814000.0
2023-11-07,17.11,17.94,17.11,17.78,12471900.0
2023-11-08,17.69,18.0,17.36,17.54,6508800.0
2023-11-09,17.61,17.88,17.3,17.36,5339500.0
2023-11-10,17.6,17.87,17.46,17.74,6639600.0
2023-11-11,17.6,17.87,17.46,17.74,6639600.0
2023-11-12,17.6,17.87,17.46,17.74,6639600.0
2023-11-13,17.75,17.95,17.6,17.82,6648200.0
2023-11-14,17.95,18.6,17.88,17.92,17642700.0
2023-11-15,17.95,18.6,17.88,17.92,17642700.0
2023-11-16,17.89,18.31,17.89,18.27,9857400.0
2023-11-17,18.3,18.48,17.93,17.94,4727800.0
2023-11-18,18.3,18.48,17.93,17.94,4727800.0
2023-11-19,18.3,18.48,17.93,17.94,4727800.0
2023-11-20,18.16,18.34,17.84,18.31,4577900.0
2023-11-21,18.32,18.32,17.91,18.0,5525000.0
2023-11-22,18.0,18.3,17.85,18.05,6747800.0
2023-11-23,18.04,18.24,17.9,18.09,2364500.0
2023-11-24,17.92,18.17,17.87,17.94,3397700.0
2023-11-25,17.92,18.17,17.87,17.94,3397700.0
2023-11-26,17.92,18.17,17.87,17.94,3397700.0
2023-11-27,17.95,18.06,17.44,17.56,6731400.0
2023-11-28,17.55,17.77,17.41,17.64,3892100.0
2023-11-29,17.8,17.9,17.4,17.49,4871500.0
2023-11-30,17.54,17.84,17.32,17.75,10113700.0
2023-12-01,17.75,17.96,17.37,17.78,4448600.0
2023-12-02,17.75,17.96,17.37,17.78,4448600.0
2023-12-03,17.75,17.96,17.37,17.78,4448600.0
2023-12-04,17.75,17.83,17.57,17.69,3126600.0
2023-12-05,17.7,17.82,17.11,17.13,9690300.0
2023-12-06,17.13,17.37,17.02,17.09,5504000.0
2023-12-07,17.18,17.2,16.81,16.95,4908000.0
2023-12-08,16.98,17.64,16.77,17.52,7023600.0
2023-12-09,16.98,17.64,16.77,17.52,7023600.0
2023-12-10,16.98,17.64,16.77,17.52,7023600.0
2023-12-11,17.53,17.58,17.12,17.29,5293000.0
2023-12-12,17.4,17.4,17.05,17.15,2691700.0
2023-12-13,17.09,18.25,17.06,18.11,9204800.0
2023-12-14,18.15,19.11,18.15,18.62,14338900.0
2023-12-15,18.73,19.02,18.42,18.42,7604800.0
2023-12-16,18.73,19.02,18.42,18.42,7604800.0
2023-12-17,18.73,19.02,18.42,18.42,7604800.0
2023-12-18,18.64,18.8,18.56,18.67,5325400.0
2023-12-19,18.7,18.82,18.46,18.74,5107100.0
2023-12-20,18.74,19.02,18.65,18.68,8192000.0
2023-12-21,18.95,19.06,18.79,19.0,6368100.0
2023-12-22,19.09,19.3,18.96,19.19,6012500.0
2023-12-23,19.09,19.3,18.96,19.19,6012500.0
2023-12-24,19.09,19.3,18.96,19.19,6012500.0
2023-12-25,19.09,19.3,18.96,19.19,6012500.0
2023-12-26,19.23,19.41,19.07,19.25,5582500.0
2023-12-27,19.25,19.6,19.1,19.54,7417700.0
2023-12-28,19.58,19.64,19.36,19.36,3669000.0
2023-12-29,19.58,19.64,19.36,19.36,3669000.0
2023-12-30,19.58,19.64,19.36,19.36,3669000.0
2023-12-31,19.58,19.64,19.36,19.36,3669000.0
2024-01-01,19.58,19.64,19.36,19.36,3669000.0
2024-01-02,19.38,19.48,19.05,19.22,5096300.0
2024-01-03,19.2,19.57,19.12,19.3,3781300.0
2024-01-04,19.3,19.33,18.91,19.04,5854500.0
2024-01-05,19.0,19.35,18.95,19.19,5653300.0
2024-01-06,19.0,19.35,18.95,19.19,5653300.0
2024-01-07,19.0,19.35,18.95,19.19,5653300.0
2024-01-08,19.15,19.52,19.07,19.52,6728300.0
2024-01-09,19.43,19.67,19.36,19.43,5559200.0
2024-01-10,19.48,19.54,19.1,19.22,7421700.0
2024-01-11,19.27,19.58,19.22,19.22,5205200.0
2024-01-12,19.25,19.89,19.25,19.52,5778900.0
2024-01-13,19.25,19.89,19.25,19.52,5778900.0
2024-01-14,19.25,19.89,19.25,19.52,5778900.0
2024-01-15,19.53,19.6,19.3,19.55,4557300.0
2024-01-16,19.35,19.41,18.35,18.35,7627800.0
2024-01-17,18.29,18.38,18.1,18.11,6537800.0
2024-01-18,18.15,18.23,17.67,17.82,9146000.0
2024-01-19,17.82,18.2,17.48,18.09,12435300.0
2024-01-20,17.82,18.2,17.48,18.09,12435300.0
2024-01-21,17.82,18.2,17.48,18.09,12435300.0
2024-01-22,18.13,18.33,17.92,18.08,5845900.0
2024-01-23,18.11,18.71,18.04,18.55,11106300.0
2024-01-24,18.7,18.82,18.41,18.44,4376900.0
2024-01-25,18.44,18.69,18.38,18.46,4136000.0
2024-01-26,18.55,18.66,18.3,18.57,2343100.0
2024-01-27,18.55,18.66,18.3,18.57,2343100.0
2024-01-28,18.55,18.66,18.3,18.57,2343100.0
2024-01-29,18.6,18.77,18.13,18.25,4655200.0
2024-01-30,18.23,18.3,17.97,18.26,6052700.0
2024-01-31,18.36,18.78,18.27,18.27,5677700.0
2024-02-01,18.35,18.59,18.16,18.56,5642400.0
2024-02-02,18.67,18.82,17.95,17.95,7450900.0
2024-02-03,18.67,18.82,17.95,17.95,7450900.0
2024-02-04,18.67,18.82,17.95,17.95,7450900.0
2024-02-05,18.0,18.24,17.85,18.09,5059500.0
2024-02-06,18.08,18.62,18.04,18.55,5848200.0
2024-02-07,18.49,18.83,18.42,18.58,5761800.0
2024-02-08,18.46,18.59,18.22,18.45,11056900.0
2024-02-09,18.51,18.88,18.26,18.51,9170800.0
