,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity,EGIE3 BZ Equity
2014-07-29,15.669,15.878,15.548,15.767,774625.0
2014-07-30,15.874,15.874,15.321,15.45,925000.0
2014-07-31,15.307,15.45,15.102,15.16,825125.0
2014-08-01,15.165,15.285,14.977,15.08,871625.0
2014-08-02,15.165,15.285,14.977,15.08,871625.0
2014-08-03,15.165,15.285,14.977,15.08,871625.0
2014-08-04,15.08,15.218,15.071,15.209,576875.0
2014-08-05,15.218,15.294,14.884,14.955,418625.0
2014-08-06,15.013,15.214,14.852,15.151,782750.0
2014-08-07,15.241,15.298,15.129,15.232,1171000.0
2014-08-08,15.147,15.343,15.116,15.165,309625.0
2014-08-09,15.147,15.343,15.116,15.165,309625.0
2014-08-10,15.147,15.343,15.116,15.165,309625.0
2014-08-11,15.165,15.727,15.151,15.651,904000.0
2014-08-12,15.7,15.7,15.495,15.535,605125.0
2014-08-13,15.642,15.722,15.116,15.232,927750.0
2014-08-14,15.125,15.522,15.053,15.352,488125.0
2014-08-15,15.495,15.941,15.352,15.936,899625.0
2014-08-16,15.495,15.941,15.352,15.936,899625.0
2014-08-17,15.495,15.941,15.352,15.936,899625.0
2014-08-18,16.048,16.53,15.968,16.458,1064250.0
2014-08-19,16.4,16.935,16.266,16.726,1540625.0
2014-08-20,16.797,17.332,16.628,17.328,1513250.0
2014-08-21,17.207,17.564,17.199,17.288,1371875.0
2014-08-22,17.216,17.328,16.788,16.815,1231250.0
2014-08-23,17.216,17.328,16.788,16.815,1231250.0
2014-08-24,17.216,17.328,16.788,16.815,1231250.0
2014-08-25,16.851,17.172,16.824,16.904,820250.0
2014-08-26,17.02,17.203,16.802,16.811,1108250.0
2014-08-27,16.98,17.078,16.721,16.797,962500.0
2014-08-28,16.726,16.944,16.69,16.757,492375.0
2014-08-29,16.873,16.949,16.73,16.73,980875.0
2014-08-30,16.873,16.949,16.73,16.73,980875.0
2014-08-31,16.873,16.949,16.73,16.73,980875.0
2014-09-01,16.9,17.083,16.476,16.659,319625.0
2014-09-02,16.543,16.775,16.414,16.552,534625.0
2014-09-03,16.44,16.851,16.422,16.837,1446250.0
2014-09-04,16.681,16.824,16.369,16.369,1036000.0
2014-09-05,16.436,16.614,16.373,16.396,899750.0
2014-09-06,16.436,16.614,16.373,16.396,899750.0
2014-09-07,16.436,16.614,16.373,16.396,899750.0
2014-09-08,16.561,16.561,15.914,16.008,895125.0
2014-09-09,15.847,16.039,15.611,15.753,736125.0
2014-09-10,15.615,16.079,15.615,15.834,967875.0
2014-09-11,16.057,16.244,15.901,16.124,717750.0
2014-09-12,15.813,16.241,15.622,15.986,1530000.0
2014-09-13,15.813,16.241,15.622,15.986,1530000.0
2014-09-14,15.813,16.241,15.622,15.986,1530000.0
2014-09-15,15.941,16.223,15.854,16.059,750750.0
2014-09-16,16.013,16.687,16.013,16.445,1180625.0
2014-09-17,16.505,16.8,16.445,16.445,652500.0
2014-09-18,16.491,16.491,16.013,16.191,966625.0
2014-09-19,16.077,16.323,16.036,16.223,1080250.0
2014-09-20,16.077,16.323,16.036,16.223,1080250.0
2014-09-21,16.077,16.323,16.036,16.223,1080250.0
2014-09-22,16.004,16.104,15.699,16.095,606375.0
2014-09-23,15.981,16.323,15.922,16.104,789000.0
2014-09-24,15.991,16.327,15.822,16.159,713000.0
2014-09-25,15.981,16.195,15.836,15.895,901500.0
2014-09-26,16.004,16.177,15.85,16.068,468500.0
2014-09-27,16.004,16.177,15.85,16.068,468500.0
2014-09-28,16.004,16.177,15.85,16.068,468500.0
2014-09-29,15.654,16.086,15.654,15.822,1085750.0
2014-09-30,15.663,15.913,15.527,15.654,957750.0
2014-10-01,15.486,15.654,15.194,15.226,1282625.0
2014-10-02,15.126,15.422,15.04,15.322,672500.0
2014-10-03,15.408,15.663,15.19,15.54,865500.0
2014-10-04,15.408,15.663,15.19,15.54,865500.0
2014-10-05,15.408,15.663,15.19,15.54,865500.0
2014-10-06,15.649,16.737,15.649,16.232,1347500.0
2014-10-07,16.55,16.718,15.927,15.972,974875.0
2014-10-08,16.277,16.373,15.927,16.154,1023125.0
2014-10-09,16.418,16.6,15.927,16.132,1556250.0
2014-10-10,16.004,16.077,15.372,15.386,2311250.0
2014-10-11,16.004,16.077,15.372,15.386,2311250.0
2014-10-12,16.004,16.077,15.372,15.386,2311250.0
2014-10-13,15.695,15.968,15.645,15.777,784250.0
2014-10-14,15.859,15.941,15.563,15.695,1259125.0
2014-10-15,15.376,15.686,15.012,15.376,1303375.0
2014-10-16,15.081,15.426,15.017,15.126,1422375.0
2014-10-17,15.34,15.649,15.213,15.604,3567625.0
2014-10-18,15.34,15.649,15.213,15.604,3567625.0
2014-10-19,15.34,15.649,15.213,15.604,3567625.0
2014-10-20,15.59,15.59,15.29,15.472,1367250.0
2014-10-21,15.058,15.449,15.026,15.313,1495250.0
2014-10-22,15.158,15.295,14.972,15.149,1128500.0
2014-10-23,14.976,15.058,14.275,14.33,1701375.0
2014-10-24,14.33,15.231,14.33,14.908,2141750.0
2014-10-25,14.33,15.231,14.33,14.908,2141750.0
2014-10-26,14.33,15.231,14.33,14.908,2141750.0
2014-10-27,14.194,14.389,13.716,14.248,2469375.0
2014-10-28,14.394,14.671,14.275,14.671,1732000.0
2014-10-29,14.553,15.194,14.494,15.194,1612625.0
2014-10-30,15.381,15.422,14.962,15.263,1253000.0
2014-10-31,15.113,15.413,15.067,15.354,1221875.0
2014-11-01,15.113,15.413,15.067,15.354,1221875.0
2014-11-02,15.113,15.413,15.067,15.354,1221875.0
2014-11-03,15.508,15.508,14.899,15.113,1179750.0
2014-11-04,15.267,15.44,15.003,15.417,1227750.0
2014-11-05,15.263,15.467,15.263,15.413,630375.0
2014-11-06,15.258,15.449,15.026,15.208,504250.0
2014-11-07,15.058,15.531,15.058,15.445,805500.0
2014-11-08,15.058,15.531,15.058,15.445,805500.0
2014-11-09,15.058,15.531,15.058,15.445,805500.0
2014-11-10,15.467,15.722,15.467,15.531,1049750.0
2014-11-11,15.504,15.565,15.273,15.518,503875.0
2014-11-12,15.717,15.717,15.287,15.458,821250.0
2014-11-13,15.356,15.458,15.18,15.319,630250.0
2014-11-14,15.347,15.37,14.944,15.185,699500.0
2014-11-15,15.347,15.37,14.944,15.185,699500.0
2014-11-16,15.347,15.37,14.944,15.185,699500.0
2014-11-17,15.287,15.403,14.893,14.995,461125.0
2014-11-18,15.102,15.342,15.009,15.194,904250.0
2014-11-19,15.347,15.898,15.315,15.736,962250.0
2014-11-20,15.347,15.898,15.315,15.736,962250.0
2014-11-21,15.847,16.24,15.662,15.912,2044875.0
2014-11-22,15.847,16.24,15.662,15.912,2044875.0
2014-11-23,15.847,16.24,15.662,15.912,2044875.0
2014-11-24,16.245,16.291,15.727,15.972,1092750.0
2014-11-25,16.083,16.18,15.56,15.699,1619625.0
2014-11-26,15.891,16.031,15.784,15.915,655375.0
2014-11-27,16.036,16.134,15.896,15.975,553000.0
2014-11-28,16.13,16.317,15.98,16.209,1994625.0
2014-11-29,16.13,16.317,15.98,16.209,1994625.0
2014-11-30,16.13,16.317,15.98,16.209,1994625.0
2014-12-01,16.031,16.317,15.489,15.905,1272625.0
2014-12-02,15.849,15.975,15.625,15.788,790250.0
2014-12-03,15.896,16.027,15.69,15.891,474875.0
2014-12-04,15.858,15.891,15.513,15.536,622625.0
2014-12-05,15.555,15.994,15.475,15.938,790625.0
2014-12-06,15.555,15.994,15.475,15.938,790625.0
2014-12-07,15.555,15.994,15.475,15.938,790625.0
2014-12-08,15.961,15.961,15.251,15.316,765375.0
2014-12-09,15.148,15.344,15.012,15.302,562000.0
2014-12-10,15.302,15.461,15.171,15.171,477875.0
2014-12-11,15.162,15.606,15.073,15.606,764750.0
2014-12-12,15.447,15.508,15.134,15.419,744500.0
2014-12-13,15.447,15.508,15.134,15.419,744500.0
2014-12-14,15.447,15.508,15.134,15.419,744500.0
2014-12-15,15.321,15.428,14.648,15.171,927000.0
2014-12-16,14.975,15.246,14.685,14.825,966125.0
2014-12-17,14.825,15.882,14.825,15.555,1586875.0
2014-12-18,15.456,15.681,15.241,15.428,551875.0
2014-12-19,15.274,15.732,15.274,15.615,916500.0
2014-12-20,15.274,15.732,15.274,15.615,916500.0
2014-12-21,15.274,15.732,15.274,15.615,916500.0
2014-12-22,15.662,15.989,15.587,15.929,500875.0
2014-12-23,15.816,16.06,15.597,15.961,560250.0
2014-12-24,15.816,16.06,15.597,15.961,560250.0
2014-12-25,15.816,16.06,15.597,15.961,560250.0
2014-12-26,15.882,16.326,15.882,16.083,354000.0
2014-12-27,15.882,16.326,15.882,16.083,354000.0
2014-12-28,15.882,16.326,15.882,16.083,354000.0
2014-12-29,15.971,16.13,15.807,15.887,491125.0
2014-12-30,15.896,16.05,15.704,15.816,519875.0
2014-12-31,15.896,16.05,15.704,15.816,519875.0
2015-01-01,15.896,16.05,15.704,15.816,519875.0
2015-01-02,15.662,15.709,14.905,15.246,717500.0
2015-01-03,15.662,15.709,14.905,15.246,717500.0
2015-01-04,15.662,15.709,14.905,15.246,717500.0
2015-01-05,15.092,15.372,14.807,15.265,721125.0
2015-01-06,15.293,15.746,15.11,15.573,936125.0
2015-01-07,15.625,16.181,15.578,15.966,790625.0
2015-01-08,15.975,16.13,15.91,16.13,690500.0
2015-01-09,16.046,16.046,14.685,14.891,1142125.0
2015-01-10,16.046,16.046,14.685,14.891,1142125.0
2015-01-11,16.046,16.046,14.685,14.891,1142125.0
2015-01-12,14.914,15.101,14.147,14.47,1031375.0
2015-01-13,14.554,14.727,14.381,14.591,1200875.0
2015-01-14,14.4,15.382,14.4,15.382,941250.0
2015-01-15,15.382,15.788,15.326,15.358,1820125.0
2015-01-16,15.26,16.027,15.204,15.7,794625.0
2015-01-17,15.26,16.027,15.204,15.7,794625.0
2015-01-18,15.26,16.027,15.204,15.7,794625.0
2015-01-19,15.484,15.742,14.657,14.708,680375.0
2015-01-20,14.821,15.003,14.746,14.984,828500.0
2015-01-21,15.176,15.255,14.83,15.12,1011875.0
2015-01-22,15.241,15.737,14.732,14.966,1779750.0
2015-01-23,14.844,15.218,14.629,14.844,931500.0
2015-01-24,14.844,15.218,14.629,14.844,931500.0
2015-01-25,14.844,15.218,14.629,14.844,931500.0
2015-01-26,14.694,14.727,14.367,14.493,782375.0
2015-01-27,14.33,14.718,14.208,14.61,878500.0
2015-01-28,14.465,15.101,14.419,15.101,887875.0
2015-01-29,14.961,15.372,14.68,15.274,1112375.0
2015-01-30,15.017,15.195,14.517,14.559,1249250.0
2015-01-31,15.017,15.195,14.517,14.559,1249250.0
2015-02-01,15.017,15.195,14.517,14.559,1249250.0
2015-02-02,14.559,14.947,14.559,14.75,816375.0
2015-02-03,14.951,15.148,14.694,14.764,664375.0
2015-02-04,14.727,14.764,14.456,14.503,817875.0
2015-02-05,14.447,14.648,14.274,14.348,745375.0
2015-02-06,14.175,14.185,13.984,14.157,832625.0
2015-02-07,14.175,14.185,13.984,14.157,832625.0
2015-02-08,14.175,14.185,13.984,14.157,832625.0
2015-02-09,13.993,14.489,13.979,14.4,473750.0
2015-02-10,14.25,14.376,13.886,13.956,985750.0
2015-02-11,13.89,14.306,13.75,14.306,879250.0
2015-02-12,14.479,14.531,14.157,14.517,1283875.0
2015-02-13,14.517,14.909,14.353,14.877,1135875.0
2015-02-14,14.517,14.909,14.353,14.877,1135875.0
2015-02-15,14.517,14.909,14.353,14.877,1135875.0
2015-02-16,14.517,14.909,14.353,14.877,1135875.0
2015-02-17,14.517,14.909,14.353,14.877,1135875.0
2015-02-18,14.956,15.419,14.75,15.073,957250.0
2015-02-19,14.891,15.391,14.853,15.241,636500.0
2015-02-20,15.354,15.354,14.75,14.774,567750.0
2015-02-21,15.354,15.354,14.75,14.774,567750.0
2015-02-22,15.354,15.354,14.75,14.774,567750.0
2015-02-23,14.601,15.05,14.493,14.638,648000.0
2015-02-24,14.591,15.04,14.549,14.727,476500.0
2015-02-25,14.549,15.209,14.549,15.195,918875.0
2015-02-26,15.213,15.545,14.9,15.545,1048625.0
2015-02-27,15.545,15.77,15.251,15.615,1869250.0
2015-02-28,15.545,15.77,15.251,15.615,1869250.0
2015-03-01,15.545,15.77,15.251,15.615,1869250.0
2015-03-02,15.615,15.671,15.162,15.255,819625.0
2015-03-03,15.377,15.517,15.199,15.4,514500.0
2015-03-04,15.195,15.302,14.886,15.101,583375.0
2015-03-05,15.101,15.456,15.022,15.428,896125.0
2015-03-06,15.438,15.47,15.096,15.227,968000.0
2015-03-07,15.438,15.47,15.096,15.227,968000.0
2015-03-08,15.438,15.47,15.096,15.227,968000.0
2015-03-09,15.031,15.176,14.858,15.064,730375.0
2015-03-10,14.727,15.419,14.727,14.891,964500.0
2015-03-11,14.821,15.181,14.821,15.181,815625.0
2015-03-12,15.382,15.424,15.022,15.344,701250.0
2015-03-13,15.382,15.442,15.068,15.442,836125.0
2015-03-14,15.382,15.442,15.068,15.442,836125.0
2015-03-15,15.382,15.442,15.068,15.442,836125.0
2015-03-16,15.452,15.643,15.41,15.428,483500.0
2015-03-17,15.433,15.887,15.251,15.732,838250.0
2015-03-18,15.704,16.307,15.569,15.989,882000.0
2015-03-19,15.952,16.134,15.844,16.06,523000.0
2015-03-20,16.279,16.948,16.148,16.597,1393625.0
2015-03-21,16.279,16.948,16.148,16.597,1393625.0
2015-03-22,16.279,16.948,16.148,16.597,1393625.0
2015-03-23,16.667,16.733,16.448,16.644,478625.0
2015-03-24,16.644,16.971,16.462,16.78,592375.0
2015-03-25,16.924,16.924,16.569,16.597,760000.0
2015-03-26,16.401,16.532,15.844,16.13,1547250.0
2015-03-27,16.013,16.298,15.62,15.994,1053250.0
2015-03-28,16.013,16.298,15.62,15.994,1053250.0
2015-03-29,16.013,16.298,15.62,15.994,1053250.0
2015-03-30,15.915,16.658,15.84,16.597,789125.0
2015-03-31,16.602,16.845,16.391,16.504,753625.0
2015-04-01,16.733,17.224,16.532,16.971,1541625.0
2015-04-02,17.111,17.322,16.882,16.924,1406000.0
2015-04-03,17.111,17.322,16.882,16.924,1406000.0
2015-04-04,17.111,17.322,16.882,16.924,1406000.0
2015-04-05,17.111,17.322,16.882,16.924,1406000.0
2015-04-06,17.125,17.425,16.99,17.135,621500.0
2015-04-07,17.135,17.163,16.63,16.817,570250.0
2015-04-08,17.097,17.111,16.55,16.644,849125.0
2015-04-09,16.42,16.896,16.42,16.822,1113875.0
2015-04-10,16.822,16.882,16.508,16.737,899250.0
2015-04-11,16.822,16.882,16.508,16.737,899250.0
2015-04-12,16.822,16.882,16.508,16.737,899250.0
2015-04-13,16.733,16.924,16.494,16.691,497250.0
2015-04-14,16.775,16.929,16.761,16.882,641500.0
2015-04-15,16.953,17.21,16.705,16.845,751625.0
2015-04-16,16.836,16.92,16.602,16.803,642375.0
2015-04-17,16.588,16.845,16.541,16.597,465250.0
2015-04-18,16.588,16.845,16.541,16.597,465250.0
2015-04-19,16.588,16.845,16.541,16.597,465250.0
2015-04-20,16.681,16.887,16.326,16.48,859250.0
2015-04-21,16.681,16.887,16.326,16.48,859250.0
2015-04-22,16.564,16.943,16.555,16.569,783750.0
2015-04-23,16.597,16.929,16.597,16.924,662000.0
2015-04-24,17.009,17.093,16.77,16.971,607750.0
2015-04-25,17.009,17.093,16.77,16.971,607750.0
2015-04-26,17.009,17.093,16.77,16.971,607750.0
2015-04-27,17.135,17.163,16.504,16.55,836500.0
2015-04-28,16.649,16.882,16.485,16.822,768250.0
2015-04-29,16.583,16.78,16.284,16.55,717500.0
2015-04-30,16.466,16.691,16.139,16.691,935125.0
2015-05-01,16.466,16.691,16.139,16.691,935125.0
2015-05-02,16.466,16.691,16.139,16.691,935125.0
2015-05-03,16.466,16.691,16.139,16.691,935125.0
2015-05-04,16.775,17.298,16.541,17.298,1429375.0
2015-05-05,17.13,17.626,17.125,17.602,1200250.0
2015-05-06,17.598,17.719,17.182,17.523,843625.0
2015-05-07,17.298,17.752,17.186,17.369,678750.0
2015-05-08,17.457,17.457,17.046,17.205,743125.0
2015-05-09,17.457,17.457,17.046,17.205,743125.0
2015-05-10,17.457,17.457,17.046,17.205,743125.0
2015-05-11,17.329,17.409,17.098,17.324,861125.0
2015-05-12,17.324,17.386,17.07,17.164,1333875.0
2015-05-13,17.094,17.244,16.552,16.811,858625.0
2015-05-14,17.009,17.442,16.519,17.235,1262375.0
2015-05-15,17.169,17.39,16.99,17.136,1051000.0
2015-05-16,17.169,17.39,16.99,17.136,1051000.0
2015-05-17,17.169,17.39,16.99,17.136,1051000.0
2015-05-18,17.221,17.32,16.962,17.23,1500625.0
2015-05-19,17.23,17.244,16.915,17.221,520375.0
2015-05-20,17.113,17.306,16.816,16.943,940875.0
2015-05-21,16.844,16.891,16.585,16.679,998625.0
2015-05-22,16.755,16.858,16.293,16.562,872375.0
2015-05-23,16.755,16.858,16.293,16.562,872375.0
2015-05-24,16.755,16.858,16.293,16.562,872375.0
2015-05-25,16.642,16.858,16.312,16.67,455000.0
2015-05-26,16.566,16.665,16.34,16.505,939500.0
2015-05-27,16.425,16.745,16.265,16.693,732875.0
2015-05-28,16.491,16.66,16.43,16.552,589375.0
2015-05-29,16.411,16.67,15.926,15.94,2775375.0
2015-05-30,16.411,16.67,15.926,15.94,2775375.0
2015-05-31,16.411,16.67,15.926,15.94,2775375.0
2015-06-01,15.968,16.745,15.964,16.411,950500.0
2015-06-02,16.5,16.712,16.298,16.51,912500.0
2015-06-03,16.693,16.693,15.992,16.251,683750.0
2015-06-04,16.693,16.693,15.992,16.251,683750.0
2015-06-05,15.992,16.42,15.987,16.246,925750.0
2015-06-06,15.992,16.42,15.987,16.246,925750.0
2015-06-07,15.992,16.42,15.987,16.246,925750.0
2015-06-08,16.227,16.477,16.1,16.34,1190375.0
2015-06-09,16.34,16.397,16.124,16.293,1035250.0
2015-06-10,16.477,16.524,16.223,16.425,447625.0
2015-06-11,16.51,16.51,16.138,16.411,578625.0
2015-06-12,16.213,16.336,15.968,16.011,1087375.0
2015-06-13,16.213,16.336,15.968,16.011,1087375.0
2015-06-14,16.213,16.336,15.968,16.011,1087375.0
2015-06-15,15.898,15.978,15.733,15.94,787500.0
2015-06-16,16.011,16.19,15.85,15.869,926125.0
2015-06-17,15.822,15.935,15.653,15.653,1201750.0
2015-06-18,15.733,16.18,15.596,16.152,1487750.0
2015-06-19,16.039,16.119,15.964,16.119,872375.0
2015-06-20,16.039,16.119,15.964,16.119,872375.0
2015-06-21,16.039,16.119,15.964,16.119,872375.0
2015-06-22,16.128,16.406,16.053,16.081,790125.0
2015-06-23,16.194,16.317,16.105,16.105,543125.0
2015-06-24,16.185,16.218,15.945,16.011,931750.0
2015-06-25,15.935,16.048,15.719,15.832,833500.0
2015-06-26,15.752,16.138,15.752,16.128,790250.0
2015-06-27,15.752,16.138,15.752,16.128,790250.0
2015-06-28,15.752,16.138,15.752,16.128,790250.0
2015-06-29,15.931,16.105,15.85,16.011,412625.0
2015-06-30,16.081,16.241,15.888,16.1,1099875.0
2015-07-01,16.152,16.251,15.879,16.128,767500.0
2015-07-02,16.157,16.392,16.105,16.223,610875.0
2015-07-03,16.138,16.364,16.105,16.293,284000.0
2015-07-04,16.138,16.364,16.105,16.293,284000.0
2015-07-05,16.138,16.364,16.105,16.293,284000.0
2015-07-06,16.095,16.406,16.025,16.392,719000.0
2015-07-07,16.439,16.529,16.204,16.529,875750.0
2015-07-08,16.411,16.764,16.321,16.764,1139125.0
2015-07-09,16.411,16.764,16.321,16.764,1139125.0
2015-07-10,17.07,17.089,16.533,17.004,947125.0
2015-07-11,17.07,17.089,16.533,17.004,947125.0
2015-07-12,17.07,17.089,16.533,17.004,947125.0
2015-07-13,16.962,17.296,16.952,17.258,767375.0
2015-07-14,17.141,17.541,17.108,17.47,759875.0
2015-07-15,17.56,17.56,17.193,17.4,868000.0
2015-07-16,17.47,17.616,17.381,17.494,1336625.0
2015-07-17,17.546,17.583,17.065,17.188,1244500.0
2015-07-18,17.546,17.583,17.065,17.188,1244500.0
2015-07-19,17.546,17.583,17.065,17.188,1244500.0
2015-07-20,17.188,17.268,16.74,16.868,2063875.0
2015-07-21,16.788,17.47,16.788,17.423,2207750.0
2015-07-22,17.31,17.48,17.178,17.39,808250.0
2015-07-23,17.268,17.268,16.486,16.868,1671625.0
2015-07-24,16.75,16.75,16.185,16.472,1154000.0
2015-07-25,16.75,16.75,16.185,16.472,1154000.0
2015-07-26,16.75,16.75,16.185,16.472,1154000.0
2015-07-27,16.566,16.576,16.213,16.467,804250.0
2015-07-28,16.387,16.58,16.194,16.26,1316750.0
2015-07-29,16.147,16.557,16.128,16.557,1094625.0
2015-07-30,16.646,16.981,16.416,16.764,1111500.0
2015-07-31,16.821,17.136,16.642,17.07,1373000.0
2015-08-01,16.821,17.136,16.642,17.07,1373000.0
2015-08-02,16.821,17.136,16.642,17.07,1373000.0
2015-08-03,16.976,17.334,16.882,16.938,892750.0
2015-08-04,16.938,17.258,16.891,16.952,484625.0
2015-08-05,17.141,17.178,16.66,16.67,512875.0
2015-08-06,16.59,16.722,16.34,16.529,981250.0
2015-08-07,16.453,16.529,16.34,16.387,963625.0
2015-08-08,16.453,16.529,16.34,16.387,963625.0
2015-08-09,16.453,16.529,16.34,16.387,963625.0
2015-08-10,16.387,16.519,16.317,16.467,477000.0
2015-08-11,16.387,16.444,16.058,16.434,1778625.0
2015-08-12,16.321,16.543,16.091,16.34,906625.0
2015-08-13,16.265,16.463,16.077,16.378,631875.0
2015-08-14,16.378,16.491,16.175,16.383,719375.0
2015-08-15,16.378,16.491,16.175,16.383,719375.0
2015-08-16,16.378,16.491,16.175,16.383,719375.0
2015-08-17,16.279,16.453,16.246,16.364,419875.0
2015-08-18,16.288,16.717,16.171,16.439,1693375.0
2015-08-19,16.43,16.519,16.213,16.477,1119875.0
2015-08-20,16.373,16.387,16.128,16.246,834000.0
2015-08-21,16.168,16.178,15.934,15.982,1345375.0
2015-08-22,16.168,16.178,15.934,15.982,1345375.0
2015-08-23,16.168,16.178,15.934,15.982,1345375.0
2015-08-24,15.8,15.805,14.817,15.543,1591625.0
2015-08-25,15.791,15.843,15.481,15.519,1142375.0
2015-08-26,15.609,16.307,15.447,16.111,1326000.0
2015-08-27,16.221,16.33,16.054,16.235,966250.0
2015-08-28,16.025,16.211,15.815,16.063,1243375.0
2015-08-29,16.025,16.211,15.815,16.063,1243375.0
2015-08-30,16.025,16.211,15.815,16.063,1243375.0
2015-08-31,15.757,16.13,15.562,16.015,2020750.0
2015-09-01,15.59,15.963,15.481,15.543,1272375.0
2015-09-02,15.652,15.691,15.218,15.318,2184625.0
2015-09-03,15.461,15.858,15.232,15.715,1212750.0
2015-09-04,15.28,15.81,15.237,15.28,1709500.0
2015-09-05,15.28,15.81,15.237,15.28,1709500.0
2015-09-06,15.28,15.81,15.237,15.28,1709500.0
2015-09-07,15.28,15.81,15.237,15.28,1709500.0
2015-09-08,15.743,15.743,15.17,15.5,1011625.0
2015-09-09,15.504,15.662,15.414,15.59,993375.0
2015-09-10,15.161,15.863,15.161,15.638,1058875.0
2015-09-11,15.528,15.963,15.457,15.786,1316000.0
2015-09-12,15.528,15.963,15.457,15.786,1316000.0
2015-09-13,15.528,15.963,15.457,15.786,1316000.0
2015-09-14,15.929,16.875,15.71,16.641,1448750.0
2015-09-15,16.636,16.636,15.991,16.254,1089875.0
2015-09-16,16.369,16.732,16.354,16.479,1107125.0
2015-09-17,16.259,16.884,16.144,16.569,1077375.0
2015-09-18,16.34,16.603,15.963,16.092,1136125.0
2015-09-19,16.34,16.603,15.963,16.092,1136125.0
2015-09-20,16.34,16.603,15.963,16.092,1136125.0
2015-09-21,15.963,16.278,15.8,16.03,1088125.0
2015-09-22,15.843,15.934,15.581,15.848,767500.0
2015-09-23,15.815,15.877,15.524,15.586,852625.0
2015-09-24,15.118,15.805,14.917,15.543,1138000.0
2015-09-25,15.753,15.853,15.485,15.6,2200500.0
2015-09-26,15.753,15.853,15.485,15.6,2200500.0
2015-09-27,15.753,15.853,15.485,15.6,2200500.0
2015-09-28,15.7,15.7,15.275,15.375,854375.0
2015-09-29,15.375,15.872,15.375,15.662,770375.0
2015-09-30,16.211,16.292,15.686,16.12,1392000.0
2015-10-01,16.23,16.23,15.715,15.757,1048625.0
2015-10-02,15.648,16.054,15.514,15.972,1197000.0
2015-10-03,15.648,16.054,15.514,15.972,1197000.0
2015-10-04,15.648,16.054,15.514,15.972,1197000.0
2015-10-05,15.977,16.173,15.609,15.853,862375.0
2015-10-06,15.853,16.001,15.657,15.734,645875.0
2015-10-07,15.944,16.001,15.595,15.695,876125.0
2015-10-08,15.734,15.948,15.705,15.853,1266625.0
2015-10-09,16.087,16.168,15.629,15.71,975750.0
2015-10-10,16.087,16.168,15.629,15.71,975750.0
2015-10-11,16.087,16.168,15.629,15.71,975750.0
2015-10-12,16.087,16.168,15.629,15.71,975750.0
2015-10-13,15.781,16.154,15.571,15.686,698000.0
2015-10-14,15.576,15.877,15.418,15.543,2242625.0
2015-10-15,15.547,15.939,15.481,15.858,857250.0
2015-10-16,15.858,16.082,15.571,16.082,1968875.0
2015-10-17,15.858,16.082,15.571,16.082,1968875.0
2015-10-18,15.858,16.082,15.571,16.082,1968875.0
2015-10-19,16.001,16.288,15.805,16.178,1649625.0
2015-10-20,16.163,16.383,16.097,16.33,716375.0
