,ADVANC TB Equity
2022-11-18,33.3909
2022-11-19,33.3909
2022-11-20,33.3909
2022-11-21,33.3909
2022-11-22,33.3909
2022-11-23,33.3909
2022-11-24,33.3909
2022-11-25,33.3909
2022-11-26,33.3909
2022-11-27,33.3909
2022-11-28,33.3909
2022-11-29,33.3909
2022-11-30,33.3909
2022-12-01,33.3909
2022-12-02,33.3909
2022-12-03,33.3909
2022-12-04,33.3909
2022-12-05,33.3909
2022-12-06,33.3909
2022-12-07,33.3909
2022-12-08,33.3909
2022-12-09,33.3909
2022-12-10,33.3909
2022-12-11,33.3909
2022-12-12,33.3909
2022-12-13,33.3909
2022-12-14,33.3909
2022-12-15,33.3909
2022-12-16,33.3909
2022-12-17,33.3909
2022-12-18,33.3909
2022-12-19,33.3909
2022-12-20,33.3909
2022-12-21,33.3909
2022-12-22,33.3909
2022-12-23,33.3909
2022-12-24,33.3909
2022-12-25,33.3909
2022-12-26,33.3909
2022-12-27,33.3909
2022-12-28,33.3909
2022-12-29,33.3909
2022-12-30,33.3909
2022-12-31,31.0791
2023-01-01,31.0791
2023-01-02,31.0791
2023-01-03,31.0791
2023-01-04,31.0791
2023-01-05,31.0791
2023-01-06,31.0791
2023-01-07,31.0791
2023-01-08,31.0791
2023-01-09,31.0791
2023-01-10,31.0791
2023-01-11,31.0791
2023-01-12,31.0791
2023-01-13,31.0791
2023-01-14,31.0791
2023-01-15,31.0791
2023-01-16,31.0791
2023-01-17,31.0791
2023-01-18,31.0791
2023-01-19,31.0791
2023-01-20,31.0791
2023-01-21,31.0791
2023-01-22,31.0791
2023-01-23,31.0791
2023-01-24,31.0791
2023-01-25,31.0791
2023-01-26,31.0791
2023-01-27,31.0791
2023-01-28,31.0791
2023-01-29,31.0791
2023-01-30,31.0791
2023-01-31,31.0791
2023-02-01,31.0791
2023-02-02,31.0791
2023-02-03,31.0791
2023-02-04,31.0791
2023-02-05,31.0791
2023-02-06,31.0791
2023-02-07,31.0791
2023-02-08,31.0791
2023-02-09,31.0791
2023-02-10,31.0791
2023-02-11,31.0791
2023-02-12,31.0791
2023-02-13,31.0791
2023-02-14,31.0791
2023-02-15,31.0791
2023-02-16,31.0791
2023-02-17,31.0791
2023-02-18,31.0791
2023-02-19,31.0791
2023-02-20,31.0791
2023-02-21,31.0791
2023-02-22,31.0791
2023-02-23,31.0791
2023-02-24,31.0791
2023-02-25,31.0791
2023-02-26,31.0791
2023-02-27,31.0791
2023-02-28,31.0791
2023-03-01,31.0791
2023-03-02,31.0791
2023-03-03,31.0791
2023-03-04,31.0791
2023-03-05,31.0791
2023-03-06,31.0791
2023-03-07,31.0791
2023-03-08,31.0791
2023-03-09,31.0791
2023-03-10,31.0791
2023-03-11,31.0791
2023-03-12,31.0791
2023-03-13,31.0791
2023-03-14,31.0791
2023-03-15,31.0791
2023-03-16,31.0791
2023-03-17,31.0791
2023-03-18,31.0791
2023-03-19,31.0791
2023-03-20,31.0791
2023-03-21,31.0791
2023-03-22,31.0791
2023-03-23,31.0791
2023-03-24,31.0791
2023-03-25,31.0791
2023-03-26,31.0791
2023-03-27,31.0791
2023-03-28,31.0791
2023-03-29,31.0791
2023-03-30,31.0791
2023-03-31,34.0399
2023-04-01,34.0399
2023-04-02,34.0399
2023-04-03,34.0399
2023-04-04,34.0399
2023-04-05,34.0399
2023-04-06,34.0399
2023-04-07,34.0399
2023-04-08,34.0399
2023-04-09,34.0399
2023-04-10,34.0399
2023-04-11,34.0399
2023-04-12,34.0399
2023-04-13,34.0399
2023-04-14,34.0399
2023-04-15,34.0399
2023-04-16,34.0399
2023-04-17,34.0399
2023-04-18,34.0399
2023-04-19,34.0399
2023-04-20,34.0399
2023-04-21,34.0399
2023-04-22,34.0399
2023-04-23,34.0399
2023-04-24,34.0399
2023-04-25,34.0399
2023-04-26,34.0399
2023-04-27,34.0399
2023-04-28,34.0399
2023-04-29,34.0399
2023-04-30,34.0399
2023-05-01,34.0399
2023-05-02,34.0399
2023-05-03,34.0399
2023-05-04,34.0399
2023-05-05,34.0399
2023-05-06,34.0399
2023-05-07,34.0399
2023-05-08,34.0399
2023-05-09,34.0399
2023-05-10,34.0399
2023-05-11,34.0399
2023-05-12,34.0399
2023-05-13,34.0399
2023-05-14,34.0399
2023-05-15,34.0399
2023-05-16,34.0399
2023-05-17,34.0399
2023-05-18,34.0399
2023-05-19,34.0399
2023-05-20,34.0399
2023-05-21,34.0399
2023-05-22,34.0399
2023-05-23,34.0399
2023-05-24,34.0399
2023-05-25,34.0399
2023-05-26,34.0399
2023-05-27,34.0399
2023-05-28,34.0399
2023-05-29,34.0399
2023-05-30,34.0399
2023-05-31,34.0399
2023-06-01,34.0399
2023-06-02,34.0399
2023-06-03,34.0399
2023-06-04,34.0399
2023-06-05,34.0399
2023-06-06,34.0399
2023-06-07,34.0399
2023-06-08,34.0399
2023-06-09,34.0399
2023-06-10,34.0399
2023-06-11,34.0399
2023-06-12,34.0399
2023-06-13,34.0399
2023-06-14,34.0399
2023-06-15,34.0399
2023-06-16,34.0399
2023-06-17,34.0399
2023-06-18,34.0399
2023-06-19,34.0399
2023-06-20,34.0399
2023-06-21,34.0399
2023-06-22,34.0399
2023-06-23,34.0399
2023-06-24,34.0399
2023-06-25,34.0399
2023-06-26,34.0399
2023-06-27,34.0399
2023-06-28,34.0399
2023-06-29,34.0399
2023-06-30,32.274
2023-07-01,32.274
2023-07-02,32.274
2023-07-03,32.274
2023-07-04,32.274
2023-07-05,32.274
2023-07-06,32.274
2023-07-07,32.274
2023-07-08,32.274
2023-07-09,32.274
2023-07-10,32.274
2023-07-11,32.274
2023-07-12,32.274
2023-07-13,32.274
2023-07-14,32.274
2023-07-15,32.274
2023-07-16,32.274
2023-07-17,32.274
2023-07-18,32.274
2023-07-19,32.274
2023-07-20,32.274
2023-07-21,32.274
2023-07-22,32.274
2023-07-23,32.274
2023-07-24,32.274
2023-07-25,32.274
2023-07-26,32.274
2023-07-27,32.274
2023-07-28,32.274
2023-07-29,32.274
2023-07-30,32.274
2023-07-31,32.274
2023-08-01,32.274
2023-08-02,32.274
2023-08-03,32.274
2023-08-04,32.274
2023-08-05,32.274
2023-08-06,32.274
2023-08-07,32.274
2023-08-08,32.274
2023-08-09,32.274
2023-08-10,32.274
2023-08-11,32.274
2023-08-12,32.274
2023-08-13,32.274
2023-08-14,32.274
2023-08-15,32.274
2023-08-16,32.274
2023-08-17,32.274
2023-08-18,32.274
2023-08-19,32.274
2023-08-20,32.274
2023-08-21,32.274
2023-08-22,32.274
2023-08-23,32.274
2023-08-24,32.274
2023-08-25,32.274
2023-08-26,32.274
2023-08-27,32.274
2023-08-28,32.274
2023-08-29,32.274
2023-08-30,32.274
2023-08-31,32.274
2023-09-01,32.274
2023-09-02,32.274
2023-09-03,32.274
2023-09-04,32.274
2023-09-05,32.274
2023-09-06,32.274
2023-09-07,32.274
2023-09-08,32.274
2023-09-09,32.274
2023-09-10,32.274
2023-09-11,32.274
2023-09-12,32.274
2023-09-13,32.274
2023-09-14,32.274
2023-09-15,32.274
2023-09-16,32.274
2023-09-17,32.274
2023-09-18,32.274
2023-09-19,32.274
2023-09-20,32.274
2023-09-21,32.274
2023-09-22,32.274
2023-09-23,32.274
2023-09-24,32.274
2023-09-25,32.274
2023-09-26,32.274
2023-09-27,32.274
2023-09-28,32.274
2023-09-29,32.274
2023-09-30,36.4685
2023-10-01,36.4685
2023-10-02,36.4685
2023-10-03,36.4685
2023-10-04,36.4685
2023-10-05,36.4685
2023-10-06,36.4685
2023-10-07,36.4685
2023-10-08,36.4685
2023-10-09,36.4685
2023-10-10,36.4685
2023-10-11,36.4685
2023-10-12,36.4685
2023-10-13,36.4685
2023-10-14,36.4685
2023-10-15,36.4685
2023-10-16,36.4685
2023-10-17,36.4685
2023-10-18,36.4685
2023-10-19,36.4685
2023-10-20,36.4685
2023-10-21,36.4685
2023-10-22,36.4685
2023-10-23,36.4685
2023-10-24,36.4685
2023-10-25,36.4685
2023-10-26,36.4685
2023-10-27,36.4685
2023-10-28,36.4685
2023-10-29,36.4685
2023-10-30,36.4685
2023-10-31,36.4685
2023-11-01,36.4685
2023-11-02,36.4685
2023-11-03,36.4685
2023-11-04,36.4685
2023-11-05,36.4685
2023-11-06,36.4685
2023-11-07,36.4685
2023-11-08,36.4685
2023-11-09,36.4685
2023-11-10,36.4685
2023-11-11,36.4685
2023-11-12,36.4685
2023-11-13,36.4685
2023-11-14,36.4685
2023-11-15,36.4685
2023-11-16,36.4685
2023-11-17,36.4685
2023-11-18,36.4685
2023-11-19,36.4685
2023-11-20,36.4685
2023-11-21,36.4685
2023-11-22,36.4685
2023-11-23,36.4685
2023-11-24,36.4685
2023-11-25,36.4685
2023-11-26,36.4685
2023-11-27,36.4685
2023-11-28,36.4685
2023-11-29,36.4685
2023-11-30,36.4685
2023-12-01,36.4685
2023-12-02,36.4685
2023-12-03,36.4685
2023-12-04,36.4685
2023-12-05,36.4685
2023-12-06,36.4685
2023-12-07,36.4685
2023-12-08,36.4685
2023-12-09,36.4685
2023-12-10,36.4685
2023-12-11,36.4685
2023-12-12,36.4685
2023-12-13,36.4685
2023-12-14,36.4685
2023-12-15,36.4685
2023-12-16,36.4685
2023-12-17,36.4685
2023-12-18,36.4685
2023-12-19,36.4685
2023-12-20,36.4685
2023-12-21,36.4685
2023-12-22,36.4685
2023-12-23,36.4685
2023-12-24,36.4685
2023-12-25,36.4685
2023-12-26,36.4685
2023-12-27,36.4685
2023-12-28,36.4685
2023-12-29,36.4685
2023-12-30,36.4685
2023-12-31,33.0025
2024-01-01,33.0025
2024-01-02,33.0025
2024-01-03,33.0025
2024-01-04,33.0025
2024-01-05,33.0025
2024-01-06,33.0025
2024-01-07,33.0025
2024-01-08,33.0025
2024-01-09,33.0025
2024-01-10,33.0025
2024-01-11,33.0025
2024-01-12,33.0025
2024-01-13,33.0025
2024-01-14,33.0025
2024-01-15,33.0025
2024-01-16,33.0025
2024-01-17,33.0025
2024-01-18,33.0025
2024-01-19,33.0025
2024-01-20,33.0025
2024-01-21,33.0025
2024-01-22,33.0025
2024-01-23,33.0025
2024-01-24,33.0025
2024-01-25,33.0025
2024-01-26,33.0025
2024-01-27,33.0025
2024-01-28,33.0025
2024-01-29,33.0025
2024-01-30,33.0025
2024-01-31,33.0025
2024-02-01,33.0025
2024-02-02,33.0025
2024-02-03,33.0025
2024-02-04,33.0025
2024-02-05,33.0025
2024-02-06,33.0025
2024-02-07,33.0025
2024-02-08,33.0025
2024-02-09,33.0025
2024-02-10,33.0025
2024-02-11,33.0025
2024-02-12,33.0025
2024-02-13,33.0025
2024-02-14,33.0025
2024-02-15,33.0025
2024-02-16,33.0025
2024-02-17,33.0025
2024-02-18,33.0025
2024-02-19,33.0025
2024-02-20,33.0025
2024-02-21,33.0025
2024-02-22,33.0025
2024-02-23,33.0025
2024-02-24,33.0025
2024-02-25,33.0025
2024-02-26,33.0025
2024-02-27,33.0025
2024-02-28,33.0025
2024-02-29,33.0025
2024-03-01,33.0025
2024-03-02,33.0025
2024-03-03,33.0025
2024-03-04,33.0025
2024-03-05,33.0025
2024-03-06,33.0025
2024-03-07,33.0025
2024-03-08,33.0025
2024-03-09,33.0025
2024-03-10,33.0025
2024-03-11,33.0025
2024-03-12,33.0025
2024-03-13,33.0025
2024-03-14,33.0025
2024-03-15,33.0025
2024-03-16,33.0025
2024-03-17,33.0025
2024-03-18,33.0025
2024-03-19,33.0025
2024-03-20,33.0025
2024-03-21,33.0025
