,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity
2011-03-01,10362.0,10520.0,10362.0,10396.0,967500.0
2011-03-02,10294.0,10294.0,10010.0,10021.0,3870000.0
2011-03-03,10044.0,10135.0,9489.0,9545.0,8971500.0
2011-03-04,9647.0,10033.0,9047.0,10033.0,10121500.0
2011-03-05,9647.0,10033.0,9047.0,10033.0,10121500.0
2011-03-06,9647.0,10033.0,9047.0,10033.0,10121500.0
2011-03-07,9976.0,9976.0,9659.0,9772.0,2306500.0
2011-03-08,9783.0,9931.0,9636.0,9931.0,3300500.0
2011-03-09,9931.0,10067.0,9863.0,9942.0,2960500.0
2011-03-10,9942.0,9999.0,9908.0,9942.0,1710500.0
2011-03-11,9783.0,9908.0,9681.0,9715.0,1396500.0
2011-03-12,9783.0,9908.0,9681.0,9715.0,1396500.0
2011-03-13,9783.0,9908.0,9681.0,9715.0,1396500.0
2011-03-14,9749.0,10350.0,9693.0,10316.0,5970000.0
2011-03-15,10260.0,10736.0,10135.0,10656.0,7204000.0
2011-03-16,10770.0,10883.0,10520.0,10713.0,4962000.0
2011-03-17,10611.0,10702.0,10464.0,10520.0,2522000.0
2011-03-18,10611.0,10940.0,10611.0,10940.0,3494500.0
2011-03-19,10611.0,10940.0,10611.0,10940.0,3494500.0
2011-03-20,10611.0,10940.0,10611.0,10940.0,3494500.0
2011-03-21,10996.0,11019.0,10826.0,10860.0,2094000.0
2011-03-22,10815.0,11019.0,10724.0,10974.0,1586500.0
2011-03-23,10974.0,11314.0,10974.0,11291.0,2605500.0
2011-03-24,11314.0,11563.0,11314.0,11484.0,3036000.0
2011-03-25,11518.0,11654.0,10962.0,10974.0,3185500.0
2011-03-26,11518.0,11654.0,10962.0,10974.0,3185500.0
2011-03-27,11518.0,11654.0,10962.0,10974.0,3185500.0
2011-03-28,10985.0,10996.0,10532.0,10554.0,3915500.0
2011-03-29,10543.0,10724.0,10543.0,10724.0,1700000.0
2011-03-30,10770.0,10860.0,10600.0,10634.0,2120000.0
2011-03-31,10724.0,10724.0,10464.0,10475.0,2551500.0
2011-04-01,10611.0,10906.0,10577.0,10906.0,4013500.0
2011-04-02,10611.0,10906.0,10577.0,10906.0,4013500.0
2011-04-03,10611.0,10906.0,10577.0,10906.0,4013500.0
2011-04-04,10996.0,11246.0,10996.0,11223.0,2764000.0
2011-04-05,11280.0,11291.0,11053.0,11076.0,852000.0
2011-04-06,11076.0,11212.0,10906.0,11042.0,1870500.0
2011-04-07,11042.0,11132.0,10951.0,11042.0,1295000.0
2011-04-08,11064.0,11337.0,11064.0,11303.0,2556500.0
2011-04-09,11064.0,11337.0,11064.0,11303.0,2556500.0
2011-04-10,11064.0,11337.0,11064.0,11303.0,2556500.0
2011-04-11,11303.0,11393.0,11144.0,11189.0,1381500.0
2011-04-12,11110.0,11132.0,10860.0,10906.0,2277000.0
2011-04-13,10883.0,10996.0,10781.0,10996.0,2164000.0
2011-04-14,10985.0,10985.0,10747.0,10792.0,3380000.0
2011-04-15,10860.0,11053.0,10860.0,11053.0,1850000.0
2011-04-16,10860.0,11053.0,10860.0,11053.0,1850000.0
2011-04-17,10860.0,11053.0,10860.0,11053.0,1850000.0
2011-04-18,11053.0,11098.0,10872.0,10928.0,1465500.0
2011-04-19,10815.0,10838.0,10747.0,10815.0,1859000.0
2011-04-20,10885.0,11022.0,10862.0,10977.0,1325500.0
2011-04-21,11022.0,11045.0,10897.0,10931.0,1220000.0
2011-04-22,11022.0,11045.0,10897.0,10931.0,1220000.0
2011-04-23,11022.0,11045.0,10897.0,10931.0,1220000.0
2011-04-24,11022.0,11045.0,10897.0,10931.0,1220000.0
2011-04-25,10862.0,10908.0,10840.0,10885.0,465000.0
2011-04-26,10862.0,10977.0,10748.0,10771.0,2041500.0
2011-04-27,10840.0,10862.0,10748.0,10782.0,1513000.0
2011-04-28,10840.0,10874.0,10702.0,10759.0,1506500.0
2011-04-29,10759.0,10828.0,10679.0,10702.0,1508000.0
2011-04-30,10759.0,10828.0,10679.0,10702.0,1508000.0
2011-05-01,10759.0,10828.0,10679.0,10702.0,1508000.0
2011-05-02,10634.0,10817.0,10634.0,10794.0,988500.0
2011-05-03,10771.0,10840.0,10748.0,10782.0,1080000.0
2011-05-04,10748.0,10817.0,10725.0,10759.0,932500.0
2011-05-05,10725.0,10920.0,10714.0,10908.0,1756000.0
2011-05-06,10851.0,10851.0,10759.0,10828.0,1597000.0
2011-05-07,10851.0,10851.0,10759.0,10828.0,1597000.0
2011-05-08,10851.0,10851.0,10759.0,10828.0,1597000.0
2011-05-09,10828.0,10977.0,10771.0,10885.0,1425000.0
2011-05-10,10817.0,10885.0,10748.0,10771.0,1321500.0
2011-05-11,10817.0,10874.0,10794.0,10862.0,1598000.0
2011-05-12,10748.0,10817.0,10657.0,10657.0,1652500.0
2011-05-13,10657.0,10714.0,10405.0,10508.0,4457000.0
2011-05-14,10657.0,10714.0,10405.0,10508.0,4457000.0
2011-05-15,10657.0,10714.0,10405.0,10508.0,4457000.0
2011-05-16,10428.0,10428.0,10153.0,10222.0,3978000.0
2011-05-17,10428.0,10428.0,10153.0,10222.0,3978000.0
2011-05-18,10222.0,10508.0,10222.0,10394.0,4279000.0
2011-05-19,10519.0,10759.0,10519.0,10714.0,3815000.0
2011-05-20,10714.0,10794.0,10668.0,10759.0,1424500.0
2011-05-21,10714.0,10794.0,10668.0,10759.0,1424500.0
2011-05-22,10714.0,10794.0,10668.0,10759.0,1424500.0
2011-05-23,10691.0,10725.0,10554.0,10577.0,1887000.0
2011-05-24,10519.0,10748.0,10519.0,10679.0,1404000.0
2011-05-25,10679.0,10725.0,10634.0,10668.0,1835000.0
2011-05-26,10725.0,10794.0,10725.0,10771.0,1062500.0
2011-05-27,10725.0,10931.0,10725.0,10897.0,2484000.0
2011-05-28,10725.0,10931.0,10725.0,10897.0,2484000.0
2011-05-29,10725.0,10931.0,10725.0,10897.0,2484000.0
2011-05-30,10897.0,10931.0,10862.0,10897.0,571000.0
2011-05-31,10862.0,10897.0,10634.0,10748.0,1769500.0
2011-06-01,10748.0,10782.0,10657.0,10737.0,971500.0
2011-06-02,10748.0,10782.0,10657.0,10737.0,971500.0
2011-06-03,10634.0,10725.0,10588.0,10679.0,1300000.0
2011-06-04,10634.0,10725.0,10588.0,10679.0,1300000.0
2011-06-05,10634.0,10725.0,10588.0,10679.0,1300000.0
2011-06-06,10679.0,10794.0,10657.0,10771.0,581000.0
2011-06-07,10748.0,10817.0,10657.0,10805.0,922000.0
2011-06-08,10794.0,10862.0,10771.0,10828.0,1111000.0
2011-06-09,10805.0,10828.0,10759.0,10794.0,659500.0
2011-06-10,10771.0,10794.0,10611.0,10657.0,416500.0
2011-06-11,10771.0,10794.0,10611.0,10657.0,416500.0
2011-06-12,10771.0,10794.0,10611.0,10657.0,416500.0
2011-06-13,10588.0,10588.0,10405.0,10519.0,810000.0
2011-06-14,10519.0,10588.0,10462.0,10577.0,408500.0
2011-06-15,10588.0,10691.0,10577.0,10611.0,454500.0
2011-06-16,10519.0,10577.0,10382.0,10382.0,997500.0
2011-06-17,10382.0,10382.0,10062.0,10165.0,2034500.0
2011-06-18,10382.0,10382.0,10062.0,10165.0,2034500.0
2011-06-19,10382.0,10382.0,10062.0,10165.0,2034500.0
2011-06-20,10176.0,10291.0,10085.0,10176.0,508000.0
2011-06-21,10222.0,10348.0,10153.0,10348.0,895500.0
2011-06-22,10451.0,10462.0,10291.0,10371.0,630000.0
2011-06-23,10348.0,10382.0,10245.0,10359.0,242000.0
2011-06-24,10245.0,10348.0,10245.0,10268.0,1031000.0
2011-06-25,10245.0,10348.0,10245.0,10268.0,1031000.0
2011-06-26,10245.0,10348.0,10245.0,10268.0,1031000.0
2011-06-27,10268.0,10474.0,10188.0,10474.0,1026500.0
2011-06-28,10474.0,10542.0,10279.0,10325.0,550000.0
2011-06-29,10474.0,10542.0,10279.0,10325.0,550000.0
2011-06-30,10439.0,10485.0,10222.0,10233.0,1698000.0
2011-07-01,10291.0,10348.0,10245.0,10256.0,1330000.0
2011-07-02,10291.0,10348.0,10245.0,10256.0,1330000.0
2011-07-03,10291.0,10348.0,10245.0,10256.0,1330000.0
2011-07-04,10359.0,10359.0,10176.0,10279.0,1455000.0
2011-07-05,10222.0,10325.0,10188.0,10279.0,1195500.0
2011-07-06,10233.0,10336.0,10188.0,10199.0,1719500.0
2011-07-07,10245.0,10256.0,10233.0,10233.0,721000.0
2011-07-08,10291.0,10782.0,10268.0,10782.0,5552500.0
2011-07-09,10291.0,10782.0,10268.0,10782.0,5552500.0
2011-07-10,10291.0,10782.0,10268.0,10782.0,5552500.0
2011-07-11,10748.0,10954.0,10725.0,10920.0,4371500.0
2011-07-12,10862.0,11000.0,10748.0,10851.0,3971500.0
2011-07-13,10908.0,11034.0,10885.0,10897.0,3199000.0
2011-07-14,10954.0,11000.0,10897.0,10977.0,1741000.0
2011-07-15,11000.0,11000.0,10897.0,10897.0,552000.0
2011-07-16,11000.0,11000.0,10897.0,10897.0,552000.0
2011-07-17,11000.0,11000.0,10897.0,10897.0,552000.0
2011-07-18,10908.0,10965.0,10885.0,10942.0,612500.0
2011-07-19,10942.0,10942.0,10874.0,10942.0,760500.0
2011-07-20,10977.0,11263.0,10977.0,11263.0,4839000.0
2011-07-21,11320.0,11560.0,11320.0,11423.0,5582000.0
2011-07-22,11548.0,11628.0,11423.0,11491.0,1464000.0
2011-07-23,11548.0,11628.0,11423.0,11491.0,1464000.0
2011-07-24,11548.0,11628.0,11423.0,11491.0,1464000.0
2011-07-25,11480.0,11480.0,11240.0,11274.0,2261000.0
2011-07-26,11274.0,11880.0,11263.0,11846.0,4650000.0
2011-07-27,11708.0,11891.0,11708.0,11811.0,1229000.0
2011-07-28,11708.0,11777.0,11663.0,11743.0,1077000.0
2011-07-29,11743.0,11823.0,11548.0,11548.0,1490000.0
2011-07-30,11743.0,11823.0,11548.0,11548.0,1490000.0
2011-07-31,11743.0,11823.0,11548.0,11548.0,1490000.0
2011-08-01,11628.0,11743.0,11571.0,11606.0,472500.0
2011-08-02,11571.0,11594.0,11308.0,11526.0,1353000.0
2011-08-03,11320.0,11320.0,11045.0,11205.0,3704000.0
2011-08-04,11343.0,11343.0,11045.0,11045.0,3544500.0
2011-08-05,10405.0,10588.0,10108.0,10233.0,4224000.0
2011-08-06,10405.0,10588.0,10108.0,10233.0,4224000.0
2011-08-07,10405.0,10588.0,10108.0,10233.0,4224000.0
2011-08-08,9948.0,10119.0,9753.0,10119.0,3063000.0
2011-08-09,9376.0,10245.0,9147.0,9788.0,3246000.0
2011-08-10,10062.0,10291.0,10062.0,10256.0,2261000.0
2011-08-11,10222.0,10496.0,9993.0,10051.0,2424500.0
2011-08-12,10222.0,10394.0,10085.0,10176.0,1983000.0
2011-08-13,10222.0,10394.0,10085.0,10176.0,1983000.0
2011-08-14,10222.0,10394.0,10085.0,10176.0,1983000.0
2011-08-15,10291.0,10634.0,10291.0,10634.0,2201500.0
2011-08-16,10737.0,10862.0,10428.0,10428.0,1294000.0
2011-08-17,10737.0,10862.0,10428.0,10428.0,1294000.0
2011-08-18,10405.0,10565.0,10348.0,10439.0,1636000.0
2011-08-19,10291.0,10291.0,9765.0,9925.0,3641000.0
2011-08-20,10291.0,10291.0,9765.0,9925.0,3641000.0
2011-08-21,10291.0,10291.0,9765.0,9925.0,3641000.0
2011-08-22,9833.0,9925.0,9742.0,9833.0,884000.0
2011-08-23,9833.0,10005.0,9833.0,9902.0,843000.0
2011-08-24,9902.0,9971.0,9890.0,9902.0,655500.0
2011-08-25,9948.0,9959.0,9890.0,9890.0,623500.0
2011-08-26,9890.0,9913.0,9822.0,9868.0,575000.0
2011-08-27,9890.0,9913.0,9822.0,9868.0,575000.0
2011-08-28,9890.0,9913.0,9822.0,9868.0,575000.0
2011-08-29,9890.0,9913.0,9822.0,9868.0,575000.0
2011-08-30,9890.0,9913.0,9822.0,9868.0,575000.0
2011-08-31,9890.0,9913.0,9822.0,9868.0,575000.0
2011-09-01,9890.0,9913.0,9822.0,9868.0,575000.0
2011-09-02,9890.0,9913.0,9822.0,9868.0,575000.0
2011-09-03,9890.0,9913.0,9822.0,9868.0,575000.0
2011-09-04,9890.0,9913.0,9822.0,9868.0,575000.0
2011-09-05,9868.0,10062.0,9719.0,9730.0,1845000.0
2011-09-06,9730.0,10153.0,9650.0,10119.0,1658000.0
2011-09-07,10176.0,10668.0,10176.0,10668.0,3171000.0
2011-09-08,10725.0,10748.0,10325.0,10519.0,1739500.0
2011-09-09,10519.0,10634.0,10382.0,10474.0,1227500.0
2011-09-10,10519.0,10634.0,10382.0,10474.0,1227500.0
2011-09-11,10519.0,10634.0,10382.0,10474.0,1227500.0
2011-09-12,10176.0,10291.0,10119.0,10153.0,1866000.0
2011-09-13,10291.0,10325.0,10108.0,10222.0,533000.0
2011-09-14,10325.0,10325.0,9948.0,10051.0,1623000.0
2011-09-15,10062.0,10073.0,9833.0,9982.0,2096000.0
2011-09-16,10039.0,10256.0,9971.0,10188.0,2669500.0
2011-09-17,10039.0,10256.0,9971.0,10188.0,2669500.0
2011-09-18,10039.0,10256.0,9971.0,10188.0,2669500.0
2011-09-19,10153.0,10291.0,10108.0,10176.0,674000.0
2011-09-20,9971.0,10291.0,9948.0,10245.0,1133500.0
2011-09-21,10291.0,10291.0,9993.0,10062.0,1061500.0
2011-09-22,9719.0,9719.0,8713.0,8861.0,2757000.0
2011-09-23,8690.0,9365.0,8576.0,9296.0,2019000.0
2011-09-24,8690.0,9365.0,8576.0,9296.0,2019000.0
2011-09-25,8690.0,9365.0,8576.0,9296.0,2019000.0
2011-09-26,9296.0,9296.0,8690.0,8873.0,1575500.0
2011-09-27,9102.0,9262.0,9079.0,9124.0,2811500.0
2011-09-28,9147.0,9353.0,9113.0,9262.0,2355000.0
2011-09-29,9301.0,9513.0,9183.0,9466.0,1188000.0
2011-09-30,9490.0,9548.0,9183.0,9242.0,1459000.0
2011-10-01,9490.0,9548.0,9183.0,9242.0,1459000.0
2011-10-02,9490.0,9548.0,9183.0,9242.0,1459000.0
2011-10-03,9183.0,9183.0,8371.0,8430.0,2109000.0
2011-10-04,8242.0,8501.0,8124.0,8147.0,1500500.0
2011-10-05,8194.0,8418.0,8077.0,8383.0,1592500.0
2011-10-06,8548.0,9077.0,8548.0,9019.0,1815000.0
2011-10-07,9136.0,9278.0,8807.0,8854.0,1252500.0
2011-10-08,9136.0,9278.0,8807.0,8854.0,1252500.0
2011-10-09,9136.0,9278.0,8807.0,8854.0,1252500.0
2011-10-10,8807.0,8913.0,8677.0,8901.0,674500.0
2011-10-11,9136.0,9348.0,9136.0,9325.0,2132000.0
2011-10-12,9066.0,9902.0,9066.0,9890.0,2098000.0
2011-10-13,10043.0,10196.0,9902.0,10008.0,1378000.0
2011-10-14,10008.0,10008.0,9690.0,9784.0,842500.0
2011-10-15,10008.0,10008.0,9690.0,9784.0,842500.0
2011-10-16,10008.0,10008.0,9690.0,9784.0,842500.0
2011-10-17,9890.0,10231.0,9890.0,10231.0,1409500.0
2011-10-18,10078.0,10078.0,9749.0,9843.0,657500.0
2011-10-19,10008.0,10102.0,9843.0,9949.0,575000.0
2011-10-20,9890.0,9902.0,9537.0,9560.0,1148500.0
2011-10-21,9654.0,9678.0,9219.0,9360.0,1367000.0
2011-10-22,9654.0,9678.0,9219.0,9360.0,1367000.0
2011-10-23,9654.0,9678.0,9219.0,9360.0,1367000.0
2011-10-24,9654.0,9772.0,9572.0,9713.0,1097000.0
2011-10-25,9831.0,9843.0,9713.0,9772.0,1501500.0
2011-10-26,9701.0,9749.0,9584.0,9725.0,742000.0
2011-10-27,9819.0,10114.0,9819.0,10066.0,2506000.0
2011-10-28,10172.0,10549.0,10114.0,10526.0,2368000.0
2011-10-29,10172.0,10549.0,10114.0,10526.0,2368000.0
2011-10-30,10172.0,10549.0,10114.0,10526.0,2368000.0
2011-10-31,10620.0,10620.0,10337.0,10514.0,649500.0
2011-11-01,10479.0,10561.0,10184.0,10255.0,795000.0
2011-11-02,10102.0,10549.0,10043.0,10549.0,1321000.0
2011-11-03,10431.0,10443.0,10255.0,10267.0,496500.0
2011-11-04,10479.0,10596.0,10302.0,10349.0,880500.0
2011-11-05,10479.0,10596.0,10302.0,10349.0,880500.0
2011-11-06,10479.0,10596.0,10302.0,10349.0,880500.0
2011-11-07,10278.0,10431.0,10255.0,10314.0,378500.0
2011-11-08,10408.0,10467.0,10302.0,10384.0,624000.0
2011-11-09,10573.0,10573.0,10455.0,10490.0,1047500.0
2011-11-10,10078.0,10231.0,9972.0,10219.0,771500.0
2011-11-11,10314.0,10349.0,10219.0,10314.0,1323500.0
2011-11-12,10314.0,10349.0,10219.0,10314.0,1323500.0
2011-11-13,10314.0,10349.0,10219.0,10314.0,1323500.0
2011-11-14,10502.0,10537.0,10443.0,10537.0,886500.0
2011-11-15,10479.0,10526.0,10337.0,10420.0,552500.0
2011-11-16,10361.0,10361.0,10149.0,10337.0,808000.0
2011-11-17,10314.0,10314.0,10208.0,10267.0,381500.0
2011-11-18,10102.0,10125.0,10008.0,10066.0,728500.0
2011-11-19,10102.0,10125.0,10008.0,10066.0,728500.0
2011-11-20,10102.0,10125.0,10008.0,10066.0,728500.0
2011-11-21,10055.0,10055.0,9760.0,9796.0,1030000.0
2011-11-22,9819.0,9925.0,9749.0,9925.0,732500.0
2011-11-23,9749.0,9855.0,9654.0,9807.0,339000.0
2011-11-24,9772.0,9866.0,9631.0,9749.0,691500.0
2011-11-25,9678.0,9678.0,9113.0,9113.0,2997000.0
2011-11-26,9678.0,9678.0,9113.0,9113.0,2997000.0
2011-11-27,9678.0,9678.0,9113.0,9113.0,2997000.0
2011-11-28,9183.0,9325.0,8536.0,8901.0,5156000.0
2011-11-29,8948.0,9160.0,8924.0,8971.0,1507500.0
2011-11-30,8960.0,9066.0,8901.0,8983.0,1694500.0
2011-12-01,9183.0,9525.0,9183.0,9454.0,3505500.0
2011-12-02,9419.0,9513.0,9289.0,9407.0,1145500.0
2011-12-03,9419.0,9513.0,9289.0,9407.0,1145500.0
2011-12-04,9419.0,9513.0,9289.0,9407.0,1145500.0
2011-12-05,9466.0,9501.0,9278.0,9336.0,966000.0
2011-12-06,9183.0,9231.0,9042.0,9125.0,1101000.0
2011-12-07,9183.0,9254.0,9125.0,9231.0,1233000.0
2011-12-08,9207.0,9207.0,8960.0,9030.0,1524000.0
2011-12-09,8948.0,8995.0,8854.0,8960.0,1768500.0
2011-12-10,8948.0,8995.0,8854.0,8960.0,1768500.0
2011-12-11,8948.0,8995.0,8854.0,8960.0,1768500.0
2011-12-12,9172.0,9183.0,8913.0,8995.0,1323000.0
2011-12-13,8830.0,9007.0,8830.0,8889.0,1908000.0
2011-12-14,8795.0,8924.0,8665.0,8677.0,2000000.0
2011-12-15,8536.0,8583.0,8230.0,8477.0,3798000.0
2011-12-16,8595.0,8818.0,8501.0,8818.0,1931000.0
2011-12-17,8595.0,8818.0,8501.0,8818.0,1931000.0
2011-12-18,8595.0,8818.0,8501.0,8818.0,1931000.0
2011-12-19,8712.0,8795.0,8677.0,8795.0,805000.0
2011-12-20,8854.0,8901.0,8736.0,8771.0,490000.0
2011-12-21,8948.0,9007.0,8901.0,8924.0,1201000.0
2011-12-22,8948.0,9125.0,8854.0,9101.0,1147000.0
2011-12-23,9089.0,9172.0,8924.0,9007.0,379000.0
2011-12-24,9089.0,9172.0,8924.0,9007.0,379000.0
2011-12-25,9089.0,9172.0,8924.0,9007.0,379000.0
2011-12-26,9089.0,9172.0,8924.0,9007.0,379000.0
2011-12-27,9007.0,9007.0,8854.0,8948.0,346000.0
2011-12-28,8760.0,8901.0,8760.0,8795.0,335000.0
2011-12-29,8712.0,8936.0,8712.0,8924.0,370500.0
2011-12-30,8971.0,9101.0,8936.0,9101.0,1784500.0
2011-12-31,8971.0,9101.0,8936.0,9101.0,1784500.0
2012-01-01,8971.0,9101.0,8936.0,9101.0,1784500.0
2012-01-02,9066.0,9077.0,9007.0,9066.0,77500.0
2012-01-03,9136.0,9325.0,9089.0,9301.0,1570500.0
2012-01-04,9407.0,9572.0,9384.0,9513.0,2725500.0
2012-01-05,9643.0,9654.0,9360.0,9384.0,2701500.0
2012-01-06,9242.0,9301.0,9089.0,9207.0,1609500.0
2012-01-07,9242.0,9301.0,9089.0,9207.0,1609500.0
2012-01-08,9242.0,9301.0,9089.0,9207.0,1609500.0
2012-01-09,9207.0,9289.0,9113.0,9289.0,841500.0
2012-01-10,9301.0,9454.0,9231.0,9419.0,1337500.0
2012-01-11,9442.0,9607.0,9313.0,9372.0,3959000.0
2012-01-12,9395.0,9419.0,9148.0,9207.0,882000.0
2012-01-13,9301.0,9348.0,9231.0,9348.0,921500.0
2012-01-14,9301.0,9348.0,9231.0,9348.0,921500.0
2012-01-15,9301.0,9348.0,9231.0,9348.0,921500.0
2012-01-16,9278.0,9278.0,9160.0,9231.0,478000.0
2012-01-17,9231.0,9278.0,9136.0,9242.0,1661000.0
2012-01-18,9278.0,9278.0,9148.0,9207.0,1391000.0
2012-01-19,9301.0,9313.0,9125.0,9172.0,1994500.0
2012-01-20,9301.0,9301.0,9077.0,9125.0,1478500.0
2012-01-21,9301.0,9301.0,9077.0,9125.0,1478500.0
2012-01-22,9301.0,9301.0,9077.0,9125.0,1478500.0
2012-01-23,9301.0,9301.0,9077.0,9125.0,1478500.0
2012-01-24,9183.0,9207.0,9136.0,9172.0,266000.0
2012-01-25,9183.0,9183.0,8936.0,8971.0,1942000.0
2012-01-26,8971.0,9007.0,8854.0,8889.0,2630500.0
2012-01-27,8948.0,9030.0,8818.0,8889.0,4110500.0
2012-01-28,8948.0,9030.0,8818.0,8889.0,4110500.0
2012-01-29,8948.0,9030.0,8818.0,8889.0,4110500.0
2012-01-30,8877.0,8877.0,8630.0,8665.0,2807000.0
2012-01-31,8712.0,8795.0,8524.0,8642.0,3346000.0
2012-02-01,8642.0,8712.0,8630.0,8689.0,1643500.0
2012-02-02,8783.0,9160.0,8783.0,9148.0,5947000.0
2012-02-03,9136.0,9301.0,9019.0,9231.0,2828000.0
2012-02-04,9136.0,9301.0,9019.0,9231.0,2828000.0
2012-02-05,9136.0,9301.0,9019.0,9231.0,2828000.0
2012-02-06,9325.0,9360.0,9183.0,9266.0,2644000.0
2012-02-07,9336.0,9336.0,9148.0,9301.0,1833500.0
2012-02-08,9372.0,9784.0,9325.0,9725.0,6428000.0
2012-02-09,9654.0,9701.0,9501.0,9678.0,1740500.0
2012-02-10,9654.0,9678.0,9372.0,9525.0,1095000.0
2012-02-11,9654.0,9678.0,9372.0,9525.0,1095000.0
2012-02-12,9654.0,9678.0,9372.0,9525.0,1095000.0
2012-02-13,9372.0,9478.0,9301.0,9384.0,939000.0
2012-02-14,9419.0,9607.0,9301.0,9548.0,1000000.0
2012-02-15,9548.0,9831.0,9513.0,9807.0,1908000.0
2012-02-16,9807.0,9890.0,9713.0,9807.0,1539500.0
2012-02-17,9937.0,10161.0,9843.0,9984.0,2914000.0
2012-02-18,9937.0,10161.0,9843.0,9984.0,2914000.0
2012-02-19,9937.0,10161.0,9843.0,9984.0,2914000.0
2012-02-20,10137.0,10278.0,10066.0,10219.0,1491500.0
2012-02-21,10267.0,10267.0,10078.0,10137.0,529000.0
2012-02-22,10219.0,10278.0,10019.0,10243.0,787500.0
2012-02-23,10243.0,10549.0,10172.0,10219.0,3723000.0
2012-02-24,10243.0,10337.0,9807.0,10008.0,2098000.0
2012-02-25,10243.0,10337.0,9807.0,10008.0,2098000.0
2012-02-26,10243.0,10337.0,9807.0,10008.0,2098000.0
2012-02-27,10055.0,10055.0,9784.0,9866.0,1100500.0
2012-02-28,10031.0,10361.0,9902.0,10172.0,2461000.0
2012-02-29,10361.0,10361.0,10161.0,10208.0,1481500.0
2012-03-01,10172.0,10219.0,10078.0,10172.0,803000.0
2012-03-02,10196.0,10361.0,10196.0,10314.0,1406000.0
2012-03-03,10196.0,10361.0,10196.0,10314.0,1406000.0
2012-03-04,10196.0,10361.0,10196.0,10314.0,1406000.0
2012-03-05,10196.0,10208.0,10055.0,10161.0,707500.0
2012-03-06,10125.0,10125.0,9784.0,9925.0,2374000.0
2012-03-07,9784.0,9890.0,9666.0,9749.0,2063500.0
2012-03-08,9796.0,10090.0,9796.0,10090.0,1495000.0
2012-03-09,10125.0,10149.0,10066.0,10078.0,918000.0
2012-03-10,10125.0,10149.0,10066.0,10078.0,918000.0
2012-03-11,10125.0,10149.0,10066.0,10078.0,918000.0
2012-03-12,10066.0,10184.0,10043.0,10114.0,1035500.0
2012-03-13,10137.0,10184.0,10019.0,10090.0,931500.0
2012-03-14,10196.0,10290.0,9972.0,10066.0,1547000.0
2012-03-15,10066.0,10066.0,9772.0,9784.0,2656000.0
2012-03-16,9878.0,9890.0,9796.0,9878.0,797000.0
2012-03-17,9878.0,9890.0,9796.0,9878.0,797000.0
2012-03-18,9878.0,9890.0,9796.0,9878.0,797000.0
2012-03-19,9937.0,9960.0,9866.0,9925.0,823500.0
2012-03-20,9925.0,9937.0,9713.0,9772.0,1800500.0
2012-03-21,9772.0,9855.0,9737.0,9772.0,1585500.0
2012-03-22,9855.0,9855.0,9737.0,9772.0,848000.0
2012-03-23,9855.0,9855.0,9737.0,9772.0,848000.0
2012-03-24,9855.0,9855.0,9737.0,9772.0,848000.0
2012-03-25,9855.0,9855.0,9737.0,9772.0,848000.0
2012-03-26,9843.0,9890.0,9831.0,9855.0,1339000.0
2012-03-27,9890.0,10114.0,9890.0,10114.0,1864000.0
2012-03-28,10090.0,10137.0,10043.0,10137.0,1254000.0
2012-03-29,10125.0,10137.0,10078.0,10125.0,1347500.0
2012-03-30,10114.0,10231.0,10102.0,10231.0,1212500.0
2012-03-31,10114.0,10231.0,10102.0,10231.0,1212500.0
2012-04-01,10114.0,10231.0,10102.0,10231.0,1212500.0
2012-04-02,10243.0,10620.0,10243.0,10573.0,2059000.0
2012-04-03,10667.0,10785.0,10584.0,10608.0,2549000.0
2012-04-04,10596.0,10596.0,10267.0,10290.0,3110500.0
2012-04-05,10243.0,10455.0,10231.0,10420.0,1117000.0
2012-04-06,10243.0,10455.0,10231.0,10420.0,1117000.0
2012-04-07,10243.0,10455.0,10231.0,10420.0,1117000.0
2012-04-08,10243.0,10455.0,10231.0,10420.0,1117000.0
2012-04-09,10361.0,10443.0,10337.0,10361.0,596500.0
2012-04-10,10361.0,10443.0,10314.0,10361.0,1001000.0
2012-04-11,10314.0,10420.0,10149.0,10184.0,2364500.0
2012-04-12,10161.0,10243.0,9937.0,10102.0,2526000.0
2012-04-13,10102.0,10114.0,9796.0,9819.0,4662000.0
2012-04-14,10102.0,10114.0,9796.0,9819.0,4662000.0
2012-04-15,10102.0,10114.0,9796.0,9819.0,4662000.0
2012-04-16,9772.0,9843.0,9631.0,9701.0,4660500.0
2012-04-17,9701.0,9796.0,9631.0,9666.0,4316000.0
2012-04-18,9772.0,9960.0,9772.0,9866.0,4983500.0
2012-04-19,9890.0,9902.0,9807.0,9843.0,2051000.0
2012-04-20,9890.0,9890.0,9807.0,9855.0,929500.0
2012-04-21,9890.0,9890.0,9807.0,9855.0,929500.0
2012-04-22,9890.0,9890.0,9807.0,9855.0,929500.0
2012-04-23,9831.0,9855.0,9690.0,9807.0,2515500.0
2012-04-24,9843.0,10114.0,9843.0,10102.0,2513500.0
2012-04-25,10172.0,10231.0,10043.0,10066.0,3156500.0
2012-04-26,10125.0,10172.0,10066.0,10125.0,2451500.0
2012-04-27,10137.0,10231.0,9925.0,9960.0,3174500.0
2012-04-28,10137.0,10231.0,9925.0,9960.0,3174500.0
