,GGAL AR Equity
2022-12-10,18.9713
2022-12-11,18.9713
2022-12-12,18.9713
2022-12-13,18.9713
2022-12-14,18.9713
2022-12-15,18.9713
2022-12-16,18.9713
2022-12-17,18.9713
2022-12-18,18.9713
2022-12-19,18.9713
2022-12-20,18.9713
2022-12-21,18.9713
2022-12-22,18.9713
2022-12-23,18.9713
2022-12-24,18.9713
2022-12-25,18.9713
2022-12-26,18.9713
2022-12-27,18.9713
2022-12-28,18.9713
2022-12-29,18.9713
2022-12-30,18.9713
2022-12-31,9.9389
2023-01-01,9.9389
2023-01-02,9.9389
2023-01-03,9.9389
2023-01-04,9.9389
2023-01-05,9.9389
2023-01-06,9.9389
2023-01-07,9.9389
2023-01-08,9.9389
2023-01-09,9.9389
2023-01-10,9.9389
2023-01-11,9.9389
2023-01-12,9.9389
2023-01-13,9.9389
2023-01-14,9.9389
2023-01-15,9.9389
2023-01-16,9.9389
2023-01-17,9.9389
2023-01-18,9.9389
2023-01-19,9.9389
2023-01-20,9.9389
2023-01-21,9.9389
2023-01-22,9.9389
2023-01-23,9.9389
2023-01-24,9.9389
2023-01-25,9.9389
2023-01-26,9.9389
2023-01-27,9.9389
2023-01-28,9.9389
2023-01-29,9.9389
2023-01-30,9.9389
2023-01-31,9.9389
2023-02-01,9.9389
2023-02-02,9.9389
2023-02-03,9.9389
2023-02-04,9.9389
2023-02-05,9.9389
2023-02-06,9.9389
2023-02-07,9.9389
2023-02-08,9.9389
2023-02-09,9.9389
2023-02-10,9.9389
2023-02-11,9.9389
2023-02-12,9.9389
2023-02-13,9.9389
2023-02-14,9.9389
2023-02-15,9.9389
2023-02-16,9.9389
2023-02-17,9.9389
2023-02-18,9.9389
2023-02-19,9.9389
2023-02-20,9.9389
2023-02-21,9.9389
2023-02-22,9.9389
2023-02-23,9.9389
2023-02-24,9.9389
2023-02-25,9.9389
2023-02-26,9.9389
2023-02-27,9.9389
2023-02-28,9.9389
2023-03-01,9.9389
2023-03-02,9.9389
2023-03-03,9.9389
2023-03-04,9.9389
2023-03-05,9.9389
2023-03-06,9.9389
2023-03-07,9.9389
2023-03-08,9.9389
2023-03-09,9.9389
2023-03-10,9.9389
2023-03-11,9.9389
2023-03-12,9.9389
2023-03-13,9.9389
2023-03-14,9.9389
2023-03-15,9.9389
2023-03-16,9.9389
2023-03-17,9.9389
2023-03-18,9.9389
2023-03-19,9.9389
2023-03-20,9.9389
2023-03-21,9.9389
2023-03-22,9.9389
2023-03-23,9.9389
2023-03-24,9.9389
2023-03-25,9.9389
2023-03-26,9.9389
2023-03-27,9.9389
2023-03-28,9.9389
2023-03-29,9.9389
2023-03-30,9.9389
2023-03-31,14.7668
2023-04-01,14.7668
2023-04-02,14.7668
2023-04-03,14.7668
2023-04-04,14.7668
2023-04-05,14.7668
2023-04-06,14.7668
2023-04-07,14.7668
2023-04-08,14.7668
2023-04-09,14.7668
2023-04-10,14.7668
2023-04-11,14.7668
2023-04-12,14.7668
2023-04-13,14.7668
2023-04-14,14.7668
2023-04-15,14.7668
2023-04-16,14.7668
2023-04-17,14.7668
2023-04-18,14.7668
2023-04-19,14.7668
2023-04-20,14.7668
2023-04-21,14.7668
2023-04-22,14.7668
2023-04-23,14.7668
2023-04-24,14.7668
2023-04-25,14.7668
2023-04-26,14.7668
2023-04-27,14.7668
2023-04-28,14.7668
2023-04-29,14.7668
2023-04-30,14.7668
2023-05-01,14.7668
2023-05-02,14.7668
2023-05-03,14.7668
2023-05-04,14.7668
2023-05-05,14.7668
2023-05-06,14.7668
2023-05-07,14.7668
2023-05-08,14.7668
2023-05-09,14.7668
2023-05-10,14.7668
2023-05-11,14.7668
2023-05-12,14.7668
2023-05-13,14.7668
2023-05-14,14.7668
2023-05-15,14.7668
2023-05-16,14.7668
2023-05-17,14.7668
2023-05-18,14.7668
2023-05-19,14.7668
2023-05-20,14.7668
2023-05-21,14.7668
2023-05-22,14.7668
2023-05-23,14.7668
2023-05-24,14.7668
2023-05-25,14.7668
2023-05-26,14.7668
2023-05-27,14.7668
2023-05-28,14.7668
2023-05-29,14.7668
2023-05-30,14.7668
2023-05-31,14.7668
2023-06-01,14.7668
2023-06-02,14.7668
2023-06-03,14.7668
2023-06-04,14.7668
2023-06-05,14.7668
2023-06-06,14.7668
2023-06-07,14.7668
2023-06-08,14.7668
2023-06-09,14.7668
2023-06-10,14.7668
2023-06-11,14.7668
2023-06-12,14.7668
2023-06-13,14.7668
2023-06-14,14.7668
2023-06-15,14.7668
2023-06-16,14.7668
2023-06-17,14.7668
2023-06-18,14.7668
2023-06-19,14.7668
2023-06-20,14.7668
2023-06-21,14.7668
2023-06-22,14.7668
2023-06-23,14.7668
2023-06-24,14.7668
2023-06-25,14.7668
2023-06-26,14.7668
2023-06-27,14.7668
2023-06-28,14.7668
2023-06-29,14.7668
2023-06-30,19.9844
2023-07-01,19.9844
2023-07-02,19.9844
2023-07-03,19.9844
2023-07-04,19.9844
2023-07-05,19.9844
2023-07-06,19.9844
2023-07-07,19.9844
2023-07-08,19.9844
2023-07-09,19.9844
2023-07-10,19.9844
2023-07-11,19.9844
2023-07-12,19.9844
2023-07-13,19.9844
2023-07-14,19.9844
2023-07-15,19.9844
2023-07-16,19.9844
2023-07-17,19.9844
2023-07-18,19.9844
2023-07-19,19.9844
2023-07-20,19.9844
2023-07-21,19.9844
2023-07-22,19.9844
2023-07-23,19.9844
2023-07-24,19.9844
2023-07-25,19.9844
2023-07-26,19.9844
2023-07-27,19.9844
2023-07-28,19.9844
2023-07-29,19.9844
2023-07-30,19.9844
2023-07-31,19.9844
2023-08-01,19.9844
2023-08-02,19.9844
2023-08-03,19.9844
2023-08-04,19.9844
2023-08-05,19.9844
2023-08-06,19.9844
2023-08-07,19.9844
2023-08-08,19.9844
2023-08-09,19.9844
2023-08-10,19.9844
2023-08-11,19.9844
2023-08-12,19.9844
2023-08-13,19.9844
2023-08-14,19.9844
2023-08-15,19.9844
2023-08-16,19.9844
2023-08-17,19.9844
2023-08-18,19.9844
2023-08-19,19.9844
2023-08-20,19.9844
2023-08-21,19.9844
2023-08-22,19.9844
2023-08-23,19.9844
2023-08-24,19.9844
2023-08-25,19.9844
2023-08-26,19.9844
2023-08-27,19.9844
2023-08-28,19.9844
2023-08-29,19.9844
2023-08-30,19.9844
2023-08-31,19.9844
2023-09-01,19.9844
2023-09-02,19.9844
2023-09-03,19.9844
2023-09-04,19.9844
2023-09-05,19.9844
2023-09-06,19.9844
2023-09-07,19.9844
2023-09-08,19.9844
2023-09-09,19.9844
2023-09-10,19.9844
2023-09-11,19.9844
2023-09-12,19.9844
2023-09-13,19.9844
2023-09-14,19.9844
2023-09-15,19.9844
2023-09-16,19.9844
2023-09-17,19.9844
2023-09-18,19.9844
2023-09-19,19.9844
2023-09-20,19.9844
2023-09-21,19.9844
2023-09-22,19.9844
2023-09-23,19.9844
2023-09-24,19.9844
2023-09-25,19.9844
2023-09-26,19.9844
2023-09-27,19.9844
2023-09-28,19.9844
2023-09-29,19.9844
2023-09-30,17.8376
2023-10-01,17.8376
2023-10-02,17.8376
2023-10-03,17.8376
2023-10-04,17.8376
2023-10-05,17.8376
2023-10-06,17.8376
2023-10-07,17.8376
2023-10-08,17.8376
2023-10-09,17.8376
2023-10-10,17.8376
2023-10-11,17.8376
2023-10-12,17.8376
2023-10-13,17.8376
2023-10-14,17.8376
2023-10-15,17.8376
2023-10-16,17.8376
2023-10-17,17.8376
2023-10-18,17.8376
2023-10-19,17.8376
2023-10-20,17.8376
2023-10-21,17.8376
2023-10-22,17.8376
2023-10-23,17.8376
2023-10-24,17.8376
2023-10-25,17.8376
2023-10-26,17.8376
2023-10-27,17.8376
2023-10-28,17.8376
2023-10-29,17.8376
2023-10-30,17.8376
2023-10-31,17.8376
2023-11-01,17.8376
2023-11-02,17.8376
2023-11-03,17.8376
2023-11-04,17.8376
2023-11-05,17.8376
2023-11-06,17.8376
2023-11-07,17.8376
2023-11-08,17.8376
2023-11-09,17.8376
2023-11-10,17.8376
2023-11-11,17.8376
2023-11-12,17.8376
2023-11-13,17.8376
2023-11-14,17.8376
2023-11-15,17.8376
2023-11-16,17.8376
2023-11-17,17.8376
2023-11-18,17.8376
2023-11-19,17.8376
2023-11-20,17.8376
2023-11-21,17.8376
2023-11-22,17.8376
2023-11-23,17.8376
2023-11-24,17.8376
2023-11-25,17.8376
2023-11-26,17.8376
2023-11-27,17.8376
2023-11-28,17.8376
2023-11-29,17.8376
2023-11-30,17.8376
2023-12-01,17.8376
2023-12-02,17.8376
2023-12-03,17.8376
2023-12-04,17.8376
2023-12-05,17.8376
2023-12-06,17.8376
2023-12-07,17.8376
2023-12-08,17.8376
2023-12-09,17.8376
2023-12-10,17.8376
2023-12-11,17.8376
2023-12-12,17.8376
2023-12-13,17.8376
2023-12-14,17.8376
2023-12-15,17.8376
2023-12-16,17.8376
2023-12-17,17.8376
2023-12-18,17.8376
2023-12-19,17.8376
2023-12-20,17.8376
2023-12-21,17.8376
2023-12-22,17.8376
2023-12-23,17.8376
2023-12-24,17.8376
2023-12-25,17.8376
2023-12-26,17.8376
2023-12-27,17.8376
2023-12-28,17.8376
2023-12-29,17.8376
2023-12-30,17.8376
2023-12-31,20.7036
2024-01-01,20.7036
2024-01-02,20.7036
2024-01-03,20.7036
2024-01-04,20.7036
2024-01-05,20.7036
2024-01-06,20.7036
2024-01-07,20.7036
2024-01-08,20.7036
2024-01-09,20.7036
2024-01-10,20.7036
2024-01-11,20.7036
2024-01-12,20.7036
2024-01-13,20.7036
2024-01-14,20.7036
2024-01-15,20.7036
2024-01-16,20.7036
2024-01-17,20.7036
2024-01-18,20.7036
2024-01-19,20.7036
2024-01-20,20.7036
2024-01-21,20.7036
2024-01-22,20.7036
2024-01-23,20.7036
2024-01-24,20.7036
2024-01-25,20.7036
2024-01-26,20.7036
2024-01-27,20.7036
2024-01-28,20.7036
2024-01-29,20.7036
2024-01-30,20.7036
2024-01-31,20.7036
2024-02-01,20.7036
2024-02-02,20.7036
2024-02-03,20.7036
2024-02-04,20.7036
2024-02-05,20.7036
2024-02-06,20.7036
2024-02-07,20.7036
2024-02-08,20.7036
2024-02-09,20.7036
2024-02-10,20.7036
2024-02-11,20.7036
2024-02-12,20.7036
2024-02-13,20.7036
2024-02-14,20.7036
2024-02-15,20.7036
2024-02-16,20.7036
2024-02-17,20.7036
2024-02-18,20.7036
2024-02-19,20.7036
2024-02-20,20.7036
2024-02-21,20.7036
2024-02-22,20.7036
2024-02-23,20.7036
2024-02-24,20.7036
2024-02-25,20.7036
2024-02-26,20.7036
2024-02-27,20.7036
2024-02-28,20.7036
2024-02-29,20.7036
2024-03-01,20.7036
2024-03-02,20.7036
2024-03-03,20.7036
2024-03-04,20.7036
2024-03-05,20.7036
2024-03-06,20.7036
2024-03-07,20.7036
2024-03-08,20.7036
2024-03-09,20.7036
2024-03-10,20.7036
2024-03-11,20.7036
2024-03-12,20.7036
2024-03-13,20.7036
2024-03-14,20.7036
2024-03-15,20.7036
2024-03-16,20.7036
2024-03-17,20.7036
2024-03-18,20.7036
2024-03-19,20.7036
2024-03-20,20.7036
2024-03-21,20.7036
