,RAY Index,RAY Index,RAY Index,RAY Index,RAY Index
1991-08-07,216.56,217.11,216.33,216.588,
1991-08-08,216.7,217.42,215.72,216.152,
1991-08-09,216.27,216.52,215.23,215.156,
1991-08-10,216.27,216.52,215.23,215.156,
1991-08-11,216.27,216.52,215.23,215.156,
1991-08-12,215.23,215.75,214.66,215.603,
1991-08-13,215.71,217.8,215.71,216.555,
1991-08-14,216.67,217.88,216.67,216.964,
1991-08-15,217.04,217.98,216.75,216.686,
1991-08-16,216.78,217.25,213.56,214.819,
1991-08-17,216.78,217.25,213.56,214.819,
1991-08-18,216.78,217.25,213.56,214.819,
1991-08-19,214.91,214.91,207.99,209.794,
1991-08-20,209.86,211.87,209.86,211.308,
1991-08-21,211.39,217.33,211.39,217.187,
1991-08-22,217.33,218.0,217.15,217.66,
1991-08-23,217.77,219.73,217.41,219.065,
1991-08-24,217.77,219.73,217.41,219.065,
1991-08-25,217.77,219.73,217.41,219.065,
1991-08-26,219.19,219.24,218.44,218.836,
1991-08-27,219.05,219.07,218.02,218.613,
1991-08-28,218.71,220.64,218.7,220.513,
1991-08-29,220.63,220.77,219.97,220.431,
1991-08-30,220.56,220.57,219.2,220.006,
1991-08-31,220.56,220.57,219.2,220.006,
1991-09-01,220.56,220.57,219.2,220.006,
1991-09-02,220.56,220.57,219.2,220.006,
1991-09-03,220.16,221.05,218.4,218.297,
1991-09-04,218.41,218.6,216.64,217.083,
1991-09-05,217.17,217.57,216.41,216.572,
1991-09-06,216.71,217.31,215.84,216.55,
1991-09-07,216.71,217.31,215.84,216.55,
1991-09-08,216.71,217.31,215.84,216.55,
1991-09-09,216.66,216.68,216.03,216.261,
1991-09-10,216.39,216.4,213.77,214.002,
1991-09-11,214.16,214.62,213.69,214.481,
1991-09-12,214.54,215.92,214.54,215.809,
1991-09-13,215.92,216.29,213.71,213.866,
1991-09-14,215.92,216.29,213.71,213.866,
1991-09-15,215.92,216.29,213.71,213.866,
1991-09-16,214.0,214.99,213.68,214.884,
1991-09-17,214.99,215.6,214.59,214.797,
1991-09-18,214.88,215.75,214.33,215.619,
1991-09-19,215.75,217.22,215.55,216.294,
1991-09-20,216.4,217.3,216.16,216.789,
1991-09-21,216.4,217.3,216.16,216.789,
1991-09-22,216.4,217.3,216.16,216.789,
1991-09-23,216.86,217.09,215.77,215.809,
1991-09-24,215.88,216.93,215.17,216.724,
1991-09-25,216.77,217.07,216.07,216.359,
1991-09-26,216.46,217.1,215.61,216.299,
1991-09-27,216.36,217.57,215.48,215.858,
1991-09-28,216.36,217.57,215.48,215.858,
1991-09-29,216.36,217.57,215.48,215.858,
1991-09-30,215.91,217.16,215.11,217.045,
1991-10-01,217.07,217.9,217.07,217.688,
1991-10-02,217.78,218.16,216.94,217.116,
1991-10-03,217.24,217.24,215.18,215.091,
1991-10-04,215.18,215.57,213.69,213.692,
1991-10-05,215.18,215.57,213.69,213.692,
1991-10-06,215.18,215.57,213.69,213.692,
1991-10-07,213.7,213.7,212.31,212.451,
1991-10-08,212.52,213.4,212.41,213.099,
1991-10-09,213.2,213.2,211.15,211.226,
1991-10-10,211.29,213.04,210.86,212.914,
1991-10-11,213.02,213.5,212.78,213.393,
1991-10-12,213.02,213.5,212.78,213.393,
1991-10-13,213.02,213.5,212.78,213.393,
1991-10-14,213.5,216.18,213.5,216.071,
1991-10-15,216.17,218.95,216.13,218.76,
1991-10-16,218.87,220.32,218.59,220.11,
1991-10-17,220.18,220.52,218.79,219.435,
1991-10-18,219.54,220.02,219.54,219.843,
1991-10-19,219.54,220.02,219.54,219.843,
1991-10-20,219.54,220.02,219.54,219.843,
1991-10-21,219.92,219.92,218.05,218.482,
1991-10-22,218.58,219.2,217.47,217.562,
1991-10-23,217.63,218.26,216.94,217.53,
1991-10-24,217.6,217.77,215.24,215.842,
1991-10-25,215.92,216.21,214.77,215.276,
1991-10-26,215.92,216.21,214.77,215.276,
1991-10-27,215.92,216.21,214.77,215.276,
1991-10-28,215.31,217.97,215.31,217.883,
1991-10-29,217.97,219.26,216.92,219.141,
1991-10-30,219.2,220.34,219.2,220.224,
1991-10-31,220.34,220.41,219.79,220.311,
1991-11-01,220.37,221.16,219.07,219.718,
1991-11-02,220.37,221.16,219.07,219.718,
1991-11-03,220.37,221.16,219.07,219.718,
1991-11-04,219.78,219.78,217.97,218.929,
1991-11-05,219.01,219.95,218.09,218.265,
1991-11-06,218.32,218.94,217.84,218.858,
1991-11-07,218.94,220.95,218.94,220.845,
1991-11-08,220.95,222.35,220.53,220.698,
1991-11-09,220.95,222.35,220.53,220.698,
1991-11-10,220.95,222.35,220.53,220.698,
1991-11-11,220.75,221.28,220.56,221.046,
1991-11-12,221.12,223.28,221.12,223.017,
1991-11-13,223.1,223.42,221.63,223.316,
1991-11-14,223.42,223.87,222.54,223.077,
1991-11-15,223.19,223.2,215.28,215.189,
1991-11-16,223.19,223.2,215.28,215.189,
1991-11-17,223.19,223.2,215.28,215.189,
1991-11-18,215.28,216.51,213.61,216.376,
1991-11-19,216.46,216.46,210.65,213.05,
1991-11-20,213.11,214.14,212.48,212.723,
1991-11-21,212.82,214.1,212.34,213.616,
1991-11-22,213.71,213.71,210.96,211.542,
1991-11-23,213.71,213.71,210.96,211.542,
1991-11-24,213.71,213.71,210.96,211.542,
1991-11-25,211.65,211.84,210.45,210.889,
1991-11-26,210.99,212.27,209.36,212.086,
1991-11-27,212.19,212.28,211.44,211.58,
1991-11-28,212.19,212.28,211.44,211.58,
1991-11-29,211.71,211.71,210.81,211.133,
1991-11-30,211.71,211.71,210.81,211.133,
1991-12-01,211.71,211.71,210.81,211.133,
1991-12-02,211.23,214.32,209.17,214.138,
1991-12-03,214.31,214.48,213.7,214.209,
1991-12-04,214.32,214.6,213.04,213.844,
1991-12-05,213.99,213.99,212.32,212.609,
1991-12-06,212.72,214.98,211.69,213.436,
1991-12-07,212.72,214.98,211.69,213.436,
1991-12-08,212.72,214.98,211.69,213.436,
1991-12-09,213.62,214.65,212.81,212.941,
1991-12-10,213.09,213.66,212.18,212.685,
1991-12-11,212.81,213.55,211.15,212.369,
1991-12-12,212.52,214.59,212.52,214.492,
1991-12-13,214.58,216.44,214.58,216.049,
1991-12-14,214.58,216.44,214.58,216.049,
1991-12-15,214.58,216.44,214.58,216.049,
1991-12-16,216.19,217.02,216.19,216.321,
1991-12-17,216.43,216.65,215.31,215.232,
1991-12-18,215.38,215.62,214.42,215.554,
1991-12-19,215.62,215.62,214.06,214.781,
1991-12-20,214.94,217.85,214.94,217.127,
1991-12-21,214.94,217.85,214.94,217.127,
1991-12-22,214.94,217.85,214.94,217.127,
1991-12-23,217.25,222.58,217.17,222.249,
1991-12-24,222.37,225.14,222.36,223.882,
1991-12-25,222.37,225.14,222.36,223.882,
1991-12-26,223.97,227.23,223.94,227.089,
1991-12-27,227.98,228.43,227.22,228.281,
1991-12-28,227.98,228.43,227.22,228.281,
1991-12-29,227.98,228.43,227.22,228.281,
1991-12-30,228.43,233.08,228.43,232.88,
1991-12-31,233.08,234.78,232.03,234.225,
1992-01-01,233.08,234.78,232.03,234.225,
1992-01-02,234.36,234.36,231.09,234.111,
1992-01-03,234.25,235.73,233.9,235.335,
1992-01-04,234.25,235.73,233.9,235.335,
1992-01-05,234.25,235.73,233.9,235.335,
1992-01-06,235.58,235.81,234.7,235.199,
1992-01-07,235.37,235.39,234.1,235.199,
1992-01-08,235.39,237.11,234.24,235.934,
1992-01-09,236.11,237.57,235.6,236.272,
1992-01-10,236.4,236.4,234.02,234.775,
1992-01-11,236.4,236.4,234.02,234.775,
1992-01-12,236.4,236.4,234.02,234.775,
1992-01-13,234.97,234.97,234.02,234.367,
1992-01-14,234.49,237.75,234.49,237.535,
1992-01-15,237.75,238.4,237.2,238.264,
1992-01-16,238.4,238.47,235.77,236.838,
1992-01-17,236.95,237.42,235.84,236.963,
1992-01-18,236.95,237.42,235.84,236.963,
1992-01-19,236.95,237.42,235.84,236.963,
1992-01-20,237.15,237.16,235.57,235.439,
1992-01-21,235.6,235.6,232.54,232.957,
1992-01-22,233.13,236.35,233.13,236.174,
1992-01-23,236.35,237.4,234.81,235.003,
1992-01-24,235.16,236.27,234.77,235.325,
1992-01-25,235.16,236.27,234.77,235.325,
1992-01-26,235.16,236.27,234.77,235.325,
1992-01-27,235.46,236.14,234.92,234.944,
1992-01-28,235.12,235.79,234.97,234.971,
1992-01-29,235.14,236.67,232.41,232.57,
1992-01-30,232.81,233.82,232.31,233.55,
1992-01-31,233.64,234.14,232.34,232.303,
1992-02-01,233.64,234.14,232.34,232.303,
1992-02-02,233.64,234.14,232.34,232.303,
1992-02-03,232.41,233.09,231.79,232.804,
1992-02-04,232.88,235.28,232.83,235.101,
1992-02-05,235.29,236.74,235.22,235.521,
1992-02-06,235.66,236.12,234.78,235.559,
1992-02-07,235.71,236.45,232.8,234.132,
1992-02-08,235.71,236.45,232.8,234.132,
1992-02-09,235.71,236.45,232.8,234.132,
1992-02-10,234.27,235.46,234.26,235.265,
1992-02-11,235.46,235.81,234.8,235.346,
1992-02-12,235.53,237.93,235.38,237.448,
1992-02-13,237.58,237.99,234.94,235.466,
1992-02-14,235.67,235.72,234.47,234.922,
1992-02-15,235.67,235.72,234.47,234.922,
1992-02-16,235.67,235.72,234.47,234.922,
1992-02-17,235.67,235.72,234.47,234.922,
1992-02-18,235.04,235.51,231.96,232.151,
1992-02-19,232.28,232.62,231.54,232.276,
1992-02-20,232.36,235.42,232.36,235.221,
1992-02-21,235.42,235.62,233.35,234.029,
1992-02-22,235.42,235.62,233.35,234.029,
1992-02-23,235.42,235.62,233.35,234.029,
1992-02-24,234.22,234.72,233.32,233.964,
1992-02-25,234.14,234.14,231.81,232.973,
1992-02-26,233.13,235.95,233.13,235.722,
1992-02-27,235.95,236.34,235.28,235.297,
1992-02-28,235.44,236.51,234.38,234.644,
1992-02-29,235.44,236.51,234.38,234.644,
1992-03-01,235.44,236.51,234.38,234.644,
1992-03-02,234.83,235.34,234.3,234.764,
1992-03-03,234.9,235.5,234.63,234.846,
1992-03-04,235.01,235.24,233.21,233.066,
1992-03-05,233.21,233.21,230.8,231.09,
1992-03-06,231.24,231.66,229.6,229.81,
1992-03-07,231.24,231.66,229.6,229.81,
1992-03-08,231.24,231.66,229.6,229.81,
1992-03-09,229.97,230.49,229.92,230.191,
1992-03-10,230.35,232.57,230.35,231.411,
1992-03-11,231.53,231.54,229.27,229.783,
1992-03-12,229.94,230.19,228.74,229.576,
1992-03-13,229.98,231.15,229.86,230.621,
1992-03-14,229.98,231.15,229.86,230.621,
1992-03-15,229.98,231.15,229.86,230.621,
1992-03-16,230.78,230.96,229.6,230.763,
1992-03-17,230.96,232.71,230.96,232.478,
1992-03-18,232.68,233.32,232.14,232.418,
1992-03-19,232.58,233.33,232.58,232.848,
1992-03-20,232.96,233.59,232.34,233.332,
1992-03-21,232.96,233.59,232.34,233.332,
1992-03-22,232.96,233.59,232.34,233.332,
1992-03-23,233.59,233.59,232.48,232.695,
1992-03-24,232.85,233.57,231.75,232.058,
1992-03-25,232.21,232.69,231.72,231.628,
1992-03-26,231.71,232.6,231.17,231.454,
1992-03-27,231.66,231.66,228.79,229.005,
1992-03-28,231.66,231.66,228.79,229.005,
1992-03-29,231.66,231.66,228.79,229.005,
1992-03-30,229.13,229.43,228.7,228.569,
1992-03-31,228.72,229.78,228.24,228.901,
1992-04-01,229.08,229.28,227.47,229.059,
1992-04-02,229.17,229.39,226.48,226.827,
1992-04-03,227.04,227.2,225.68,227.034,
1992-04-04,227.04,227.2,225.68,227.034,
1992-04-05,227.04,227.2,225.68,227.034,
1992-04-06,227.19,229.31,227.19,229.032,
1992-04-07,229.2,229.35,225.09,224.949,
1992-04-08,225.12,225.12,221.64,222.772,
1992-04-09,222.86,226.58,222.86,226.343,
1992-04-10,226.45,228.7,226.42,228.101,
1992-04-11,226.45,228.7,226.42,228.101,
1992-04-12,226.45,228.7,226.42,228.101,
1992-04-13,228.27,229.32,228.11,229.195,
1992-04-14,229.32,233.39,229.32,232.516,
1992-04-15,232.65,234.58,232.65,234.421,
1992-04-16,234.58,234.58,232.94,233.947,
1992-04-17,234.58,234.58,232.94,233.947,
1992-04-18,234.58,234.58,232.94,233.947,
1992-04-19,234.58,234.58,232.94,233.947,
1992-04-20,234.15,234.15,229.63,230.578,
1992-04-21,230.64,230.91,229.47,230.42,
1992-04-22,230.5,231.16,230.03,230.431,
1992-04-23,230.52,231.4,229.0,231.057,
1992-04-24,231.22,231.63,229.9,229.903,
1992-04-25,231.22,231.63,229.9,229.903,
1992-04-26,231.22,231.63,229.9,229.903,
1992-04-27,229.98,230.18,229.2,229.489,
1992-04-28,229.6,229.81,228.22,229.456,
1992-04-29,229.55,231.76,229.55,231.275,
1992-04-30,231.45,233.34,231.44,233.185,
1992-05-01,233.35,233.53,230.96,232.075,
1992-05-02,233.35,233.53,230.96,232.075,
1992-05-03,233.35,233.53,230.96,232.075,
1992-05-04,232.2,234.95,232.2,234.416,
1992-05-05,234.55,235.55,234.07,234.748,
1992-05-06,234.82,235.66,234.72,234.818,
1992-05-07,234.92,234.96,234.16,234.279,
1992-05-08,234.39,234.87,233.67,234.274,
1992-05-09,234.39,234.87,233.67,234.274,
1992-05-10,234.39,234.87,233.67,234.274,
1992-05-11,234.39,235.76,234.37,235.499,
1992-05-12,235.22,235.22,233.81,234.388,
1992-05-13,234.52,234.83,234.31,234.416,
1992-05-14,234.53,234.53,231.9,232.559,
1992-05-15,232.62,232.62,231.13,231.166,
1992-05-16,232.62,232.62,231.13,231.166,
1992-05-17,232.62,232.62,231.13,231.166,
1992-05-18,231.21,232.78,231.21,232.309,
1992-05-19,232.44,234.22,232.16,234.111,
1992-05-20,234.22,234.57,233.81,233.975,
1992-05-21,234.02,234.02,232.06,232.505,
1992-05-22,232.6,233.61,232.6,233.153,
1992-05-23,232.6,233.61,232.6,233.153,
1992-05-24,232.6,233.61,232.6,233.153,
1992-05-25,232.6,233.61,232.6,233.153,
1992-05-26,233.24,233.24,231.04,231.476,
1992-05-27,231.55,232.3,231.48,231.999,
1992-05-28,232.11,234.25,231.79,234.127,
1992-05-29,234.25,235.34,234.08,234.002,
1992-05-30,234.25,235.34,234.08,234.002,
1992-05-31,234.25,235.34,234.08,234.002,
1992-06-01,234.08,235.15,232.69,235.003,
1992-06-02,235.15,235.15,233.4,233.349,
1992-06-03,233.41,234.71,233.12,233.735,
1992-06-04,233.85,234.01,232.99,232.962,
1992-06-05,233.1,233.33,231.83,232.919,
1992-06-06,233.1,233.33,231.83,232.919,
1992-06-07,233.1,233.33,231.83,232.919,
1992-06-08,233.05,233.2,232.23,232.586,
1992-06-09,232.74,232.82,230.32,230.621,
1992-06-10,230.72,230.75,229.0,229.01,
1992-06-11,229.17,229.83,228.48,229.647,
1992-06-12,229.83,231.32,229.83,230.208,
1992-06-13,229.83,231.32,229.83,230.208,
1992-06-14,229.83,231.32,229.83,230.208,
1992-06-15,230.36,231.09,229.49,230.224,
1992-06-16,230.39,230.95,229.35,229.179,
1992-06-17,229.34,229.34,225.84,225.739,
1992-06-18,225.96,226.05,224.84,224.966,
1992-06-19,225.12,226.79,225.12,226.414,
1992-06-20,225.12,226.79,225.12,226.414,
1992-06-21,225.12,226.79,225.12,226.414,
1992-06-22,226.6,226.6,224.39,225.973,
1992-06-23,226.12,227.3,226.12,226.609,
1992-06-24,226.7,226.98,226.26,226.283,
1992-06-25,226.48,227.26,225.5,225.934,
1992-06-26,226.04,226.21,225.48,226.087,
1992-06-27,226.04,226.21,225.48,226.087,
1992-06-28,226.04,226.21,225.48,226.087,
1992-06-29,226.19,229.26,226.19,229.043,
1992-06-30,229.26,229.8,229.09,229.217,
1992-07-01,229.24,231.84,229.24,231.607,
1992-07-02,231.83,233.3,230.46,230.953,
1992-07-03,231.83,233.3,230.46,230.953,
1992-07-04,231.83,233.3,230.46,230.953,
1992-07-05,231.83,233.3,230.46,230.953,
1992-07-06,231.17,232.08,230.43,231.677,
1992-07-07,232.07,232.83,229.47,229.402,
1992-07-08,229.74,230.16,228.64,229.843,
1992-07-09,230.16,232.53,230.14,232.053,
1992-07-10,232.42,233.44,232.19,232.532,
1992-07-11,232.42,233.44,232.19,232.532,
1992-07-12,232.42,233.44,232.19,232.532,
1992-07-13,232.89,233.59,232.59,232.875,
1992-07-14,233.17,234.69,233.02,234.296,
1992-07-15,234.69,234.75,233.99,233.964,
1992-07-16,234.33,234.58,233.14,234.143,
1992-07-17,234.51,234.51,232.01,232.951,
1992-07-18,234.51,234.51,232.01,232.951,
1992-07-19,234.51,234.51,232.01,232.951,
1992-07-20,233.33,233.33,230.67,231.873,
1992-07-21,232.25,232.92,232.18,232.233,
1992-07-22,232.55,232.55,230.55,230.659,
1992-07-23,231.04,231.63,230.57,231.247,
1992-07-24,231.63,231.63,230.59,231.155,
1992-07-25,231.63,231.63,230.59,231.155,
1992-07-26,231.63,231.63,230.59,231.155,
1992-07-27,231.53,231.97,231.46,231.264,
1992-07-28,231.57,234.75,231.57,234.372,
1992-07-29,234.73,237.52,234.73,236.822,
1992-07-30,237.21,238.14,236.89,237.752,
1992-07-31,238.14,238.64,237.5,238.09,
1992-08-01,238.14,238.64,237.5,238.09,
1992-08-02,238.14,238.64,237.5,238.09,
1992-08-03,238.11,239.01,237.83,238.645,
1992-08-04,239.01,239.13,238.06,238.297,
1992-08-05,238.66,238.66,237.2,237.023,
1992-08-06,237.37,237.4,236.26,236.054,
1992-08-07,236.41,237.81,235.54,235.379,
1992-08-08,236.41,237.81,235.54,235.379,
1992-08-09,236.41,237.81,235.54,235.379,
1992-08-10,235.68,235.74,234.79,235.401,
1992-08-11,235.74,235.92,234.32,235.118,
1992-08-12,235.48,235.94,234.37,234.448,
1992-08-13,234.99,235.97,234.33,234.557,
1992-08-14,234.91,236.2,234.91,235.673,
1992-08-15,234.91,236.2,234.91,235.673,
1992-08-16,234.91,236.2,234.91,235.673,
1992-08-17,236.04,236.98,235.86,236.13,
1992-08-18,236.47,236.73,235.95,236.381,
1992-08-19,236.72,236.89,235.05,234.758,
1992-08-20,235.05,235.3,234.35,234.699,
1992-08-21,235.04,236.15,232.58,232.886,
1992-08-22,235.04,236.15,232.58,232.886,
1992-08-23,235.04,236.15,232.58,232.886,
1992-08-24,233.2,233.2,230.32,230.24,
1992-08-25,230.6,230.76,229.18,230.425,
1992-08-26,230.76,231.91,230.35,231.53,
1992-08-27,231.87,233.35,231.87,232.026,
1992-08-28,232.33,232.96,232.21,232.532,
1992-08-29,232.33,232.96,232.21,232.532,
1992-08-30,232.33,232.96,232.21,232.532,
1992-08-31,232.88,233.06,232.34,232.178,
1992-09-01,232.47,233.59,232.19,233.24,
1992-09-02,233.59,234.87,233.32,234.465,
1992-09-03,234.76,236.03,234.72,234.655,
1992-09-04,234.94,235.19,234.32,234.154,
1992-09-05,234.94,235.19,234.32,234.154,
1992-09-06,234.94,235.19,234.32,234.154,
1992-09-07,234.94,235.19,234.32,234.154,
1992-09-08,234.5,234.51,232.97,232.728,
1992-09-09,233.03,234.04,233.03,233.653,
1992-09-10,234.02,236.11,234.02,235.619,
1992-09-11,235.94,236.47,235.78,235.657,
1992-09-12,235.94,236.47,235.78,235.657,
1992-09-13,235.94,236.47,235.78,235.657,
1992-09-14,236.05,239.35,236.05,238.972,
1992-09-15,239.35,239.35,236.45,236.201,
1992-09-16,236.52,237.57,235.21,236.043,
1992-09-17,236.43,237.16,236.24,236.07,
1992-09-18,236.41,237.78,236.41,237.388,
1992-09-19,236.41,237.78,236.41,237.388,
1992-09-20,236.41,237.78,236.41,237.388,
1992-09-21,237.78,237.78,236.93,237.121,
1992-09-22,237.45,237.45,234.91,234.59,
1992-09-23,234.91,235.24,234.2,234.59,
1992-09-24,234.96,235.8,234.96,235.303,
1992-09-25,235.63,235.71,232.35,232.821,
1992-09-26,235.63,235.71,232.35,232.821,
1992-09-27,235.63,235.71,232.35,232.821,
1992-09-28,233.18,233.96,232.4,233.577,
1992-09-29,233.96,234.4,233.35,233.904,
1992-09-30,234.21,235.29,234.18,234.753,
1992-10-01,235.08,235.4,233.79,233.724,
1992-10-02,234.14,234.17,231.02,230.714,
1992-10-03,234.14,234.17,231.02,230.714,
1992-10-04,234.14,234.17,231.02,230.714,
1992-10-05,231.06,231.06,223.51,228.798,
1992-10-06,229.2,230.02,228.16,229.108,
1992-10-07,229.42,230.23,227.98,227.802,
1992-10-08,228.13,230.06,228.13,229.647,
1992-10-09,230.03,230.04,227.38,227.165,
1992-10-10,230.03,230.04,227.38,227.165,
1992-10-11,230.03,230.04,227.38,227.165,
1992-10-12,227.47,229.46,227.47,229.375,
1992-10-13,230.01,231.59,230.0,230.567,
1992-10-14,230.94,232.07,230.26,230.649,
1992-10-15,230.71,231.64,230.02,230.845,
1992-10-16,231.21,232.31,230.28,231.879,
1992-10-17,231.21,232.31,230.28,231.879,
1992-10-18,231.21,232.31,230.28,231.879,
1992-10-19,232.32,234.31,231.88,233.936,
1992-10-20,234.31,235.85,234.19,234.236,
1992-10-21,234.66,235.0,234.25,234.514,
1992-10-22,234.91,235.38,233.62,234.105,
1992-10-23,234.43,235.08,233.99,233.768,
1992-10-24,234.43,235.08,233.99,233.768,
1992-10-25,234.43,235.08,233.99,233.768,
1992-10-26,234.19,236.19,234.04,235.776,
1992-10-27,236.19,236.65,235.56,235.82,
1992-10-28,236.24,237.25,235.82,236.898,
1992-10-29,237.25,238.01,237.25,237.524,
1992-10-30,237.92,238.13,236.86,236.729,
1992-10-31,237.92,238.13,236.86,236.729,
1992-11-01,237.92,238.13,236.86,236.729,
1992-11-02,237.08,239.08,236.82,238.651,
1992-11-03,239.08,239.15,237.15,237.355,
1992-11-04,237.73,238.21,236.2,236.092,
1992-11-05,236.46,237.41,235.9,237.034,
1992-11-06,237.4,237.55,236.9,236.941,
1992-11-07,237.4,237.55,236.9,236.941,
1992-11-08,237.4,237.55,236.9,236.941,
1992-11-09,237.09,238.72,236.93,237.725,
1992-11-10,238.1,238.93,237.92,238.095,
1992-11-11,238.46,240.62,238.41,240.186,
1992-11-12,240.61,241.01,240.31,240.387,
1992-11-13,240.81,240.85,240.01,240.376,
1992-11-14,240.81,240.85,240.01,240.376,
1992-11-15,240.81,240.85,240.01,240.376,
1992-11-16,240.81,240.83,239.74,239.532,
1992-11-17,239.94,240.0,238.61,238.596,
1992-11-18,238.97,241.09,238.96,240.545,
1992-11-19,240.96,241.54,240.91,241.084,
1992-11-20,241.49,243.25,241.48,242.706,
1992-11-21,241.49,243.25,241.48,242.706,
1992-11-22,241.49,243.25,241.48,242.706,
1992-11-23,243.12,243.12,242.17,242.053,
1992-11-24,242.35,244.6,242.26,243.37,
1992-11-25,243.81,244.81,243.8,244.394,
1992-11-26,243.81,244.81,243.8,244.394,
1992-11-27,244.78,246.16,244.78,244.911,
1992-11-28,244.78,246.16,244.78,244.911,
1992-11-29,244.78,246.16,244.78,244.911,
1992-11-30,245.33,246.07,244.96,245.667,
1992-12-01,246.07,246.18,244.95,245.493,
1992-12-02,245.86,245.94,244.81,244.976,
1992-12-03,245.36,245.81,244.79,245.112,
1992-12-04,245.49,247.01,245.49,246.331,
1992-12-05,245.49,247.01,245.49,246.331,
1992-12-06,245.49,247.01,245.49,246.331,
1992-12-07,246.7,248.36,246.7,247.894,
1992-12-08,248.36,249.22,248.07,248.754,
1992-12-09,249.22,249.22,247.59,247.992,
1992-12-10,248.37,248.37,246.75,247.235,
1992-12-11,247.68,247.68,247.01,246.859,
1992-12-12,247.68,247.68,247.01,246.859,
1992-12-13,247.68,247.68,247.01,246.859,
1992-12-14,247.26,247.94,246.79,246.446,
1992-12-15,246.79,246.87,246.07,246.054,
1992-12-16,246.48,247.19,245.38,245.21,
1992-12-17,245.71,247.87,245.69,247.415,
1992-12-18,247.87,250.79,247.86,250.273,
1992-12-19,247.87,250.79,247.86,250.273,
1992-12-20,247.87,250.79,247.86,250.273,
1992-12-21,250.78,250.78,250.04,250.191,
1992-12-22,250.62,251.15,249.51,250.153,
1992-12-23,250.6,250.9,250.06,249.69,
1992-12-24,250.07,250.48,250.06,250.022,
1992-12-25,250.07,250.48,250.06,250.022,
1992-12-26,250.07,250.48,250.06,250.022,
1992-12-27,250.07,250.48,250.06,250.022,
1992-12-28,250.47,250.47,249.27,249.853,
1992-12-29,250.31,252.15,249.9,249.728,
1992-12-30,250.06,250.72,249.73,250.213,
1992-12-31,250.62,251.29,249.8,249.532,
1993-01-01,250.62,251.29,249.8,249.532,
1993-01-02,250.62,251.29,249.8,249.532,
1993-01-03,250.62,251.29,249.8,249.532,
1993-01-04,249.79,250.38,248.94,248.814,
1993-01-05,249.24,249.24,248.22,248.253,
1993-01-06,248.64,249.07,247.83,248.591,
1993-01-07,248.98,249.51,246.65,246.669,
1993-01-08,247.05,247.05,244.86,245.733,
1993-01-09,247.05,247.05,244.86,245.733,
1993-01-10,247.05,247.05,244.86,245.733,
1993-01-11,246.09,247.24,246.07,246.789,
1993-01-12,247.24,247.48,245.83,246.816,
1993-01-13,247.2,248.52,246.65,248.057,
