,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index
1996-01-28,617.03,621.7,615.26,621.62,297272000.0
1996-01-29,621.62,624.22,621.42,624.22,267370600.0
1996-01-30,624.22,630.29,624.22,630.15,349604300.0
1996-01-31,630.15,636.18,629.48,636.02,375493100.0
1996-02-01,636.02,638.46,634.54,638.46,342361800.0
1996-02-02,638.46,639.26,634.29,635.84,332192700.0
1996-02-03,638.46,639.26,634.29,635.84,332192700.0
1996-02-04,638.46,639.26,634.29,635.84,332192700.0
1996-02-05,635.84,641.43,633.71,641.43,308480300.0
1996-02-06,641.43,646.67,639.68,646.33,373887700.0
1996-02-07,646.33,649.93,645.59,649.93,363659000.0
1996-02-08,649.93,656.54,647.93,656.07,365490300.0
1996-02-09,656.07,661.08,653.64,656.37,388620000.0
1996-02-10,656.07,661.08,653.64,656.37,388620000.0
1996-02-11,656.07,661.08,653.64,656.37,388620000.0
1996-02-12,656.37,662.95,656.34,661.45,302450700.0
1996-02-13,661.45,664.23,657.92,660.51,339660900.0
1996-02-14,660.51,661.53,654.36,655.58,302209700.0
1996-02-15,655.58,656.84,651.15,651.32,297795800.0
1996-02-16,651.32,651.42,646.99,647.98,333953800.0
1996-02-17,651.32,651.42,646.99,647.98,333953800.0
1996-02-18,651.32,651.42,646.99,647.98,333953800.0
1996-02-19,651.32,651.42,646.99,647.98,333953800.0
1996-02-20,647.98,647.98,638.79,640.65,298759800.0
1996-02-21,640.65,648.11,640.65,648.1,326051300.0
1996-02-22,648.1,659.75,648.1,658.86,381097700.0
1996-02-23,658.86,663.0,652.25,659.08,343418000.0
1996-02-24,658.86,663.0,652.25,659.08,343418000.0
1996-02-25,658.86,663.0,652.25,659.08,343418000.0
1996-02-26,659.08,659.08,650.16,650.46,289023200.0
1996-02-27,650.46,650.62,643.87,647.24,315079100.0
1996-02-28,647.24,654.39,643.99,644.75,334655400.0
1996-02-29,644.75,646.95,639.01,640.43,336651900.0
1996-03-01,640.43,644.38,635.0,644.37,410849600.0
1996-03-02,640.43,644.38,635.0,644.37,410849600.0
1996-03-03,640.43,644.38,635.0,644.37,410849600.0
1996-03-04,644.37,653.54,644.37,650.81,331942300.0
1996-03-05,650.81,655.8,648.77,655.79,318294400.0
1996-03-06,655.79,656.97,651.61,652.0,327454700.0
1996-03-07,652.0,653.65,649.54,653.65,323439500.0
1996-03-08,653.65,653.65,627.63,633.5,428339800.0
1996-03-09,653.65,653.65,627.63,633.5,428339800.0
1996-03-10,653.65,653.65,627.63,633.5,428339800.0
1996-03-11,633.5,640.41,629.95,640.02,352071100.0
1996-03-12,640.02,640.02,628.82,637.09,345992500.0
1996-03-13,637.09,640.52,635.19,638.55,321921200.0
1996-03-14,638.55,644.17,638.55,640.87,362407300.0
1996-03-15,640.87,642.87,638.35,641.43,452375400.0
1996-03-16,640.87,642.87,638.35,641.43,452375400.0
1996-03-17,640.87,642.87,638.35,641.43,452375400.0
1996-03-18,641.43,652.65,641.43,652.65,337433400.0
1996-03-19,652.65,656.18,649.8,651.69,333059400.0
1996-03-20,651.69,653.13,645.57,649.98,322984900.0
1996-03-21,649.98,651.54,648.1,649.19,278966200.0
1996-03-22,649.19,652.08,649.19,650.62,247074600.0
1996-03-23,649.19,652.08,649.19,650.62,247074600.0
1996-03-24,649.19,652.08,649.19,650.62,247074600.0
1996-03-25,650.62,655.5,648.82,650.04,260352600.0
1996-03-26,650.04,654.31,648.15,652.97,310966200.0
1996-03-27,652.97,653.94,647.6,648.91,287656500.0
1996-03-28,648.91,649.58,646.36,648.94,277638500.0
1996-03-29,648.94,650.96,644.89,645.5,295751200.0
1996-03-30,648.94,650.96,644.89,645.5,295751200.0
1996-03-31,648.94,650.96,644.89,645.5,295751200.0
1996-04-01,645.5,653.87,645.5,653.73,303114700.0
1996-04-02,653.73,655.27,652.81,655.26,294140400.0
1996-04-03,655.26,655.89,651.81,655.88,285810600.0
1996-04-04,655.88,656.68,654.89,655.86,280150100.0
1996-04-05,655.88,656.68,654.89,655.86,280150100.0
1996-04-06,655.88,656.68,654.89,655.86,280150100.0
1996-04-07,655.88,656.68,654.89,655.86,280150100.0
1996-04-08,655.86,655.86,638.04,644.24,347147100.0
1996-04-09,644.24,646.33,640.84,642.19,351406300.0
1996-04-10,642.19,642.78,631.76,633.5,388910600.0
1996-04-11,633.5,635.26,624.14,631.18,425369000.0
1996-04-12,631.18,637.14,631.18,636.71,309639900.0
1996-04-13,631.18,637.14,631.18,636.71,309639900.0
1996-04-14,631.18,637.14,631.18,636.71,309639900.0
1996-04-15,636.71,642.49,636.71,642.49,247966200.0
1996-04-16,642.49,645.57,642.15,645.0,347870200.0
1996-04-17,645.0,645.0,638.71,641.61,330340500.0
1996-04-18,641.61,644.66,640.76,643.61,314881600.0
1996-04-19,643.61,647.32,643.61,645.07,331471500.0
1996-04-20,643.61,647.32,643.61,645.07,331471500.0
1996-04-21,643.61,647.32,643.61,645.07,331471500.0
1996-04-22,645.07,650.91,645.07,647.89,280951100.0
1996-04-23,647.89,651.59,647.7,651.58,312164500.0
1996-04-24,651.58,653.37,648.25,650.17,368255200.0
1996-04-25,650.17,654.18,647.06,652.87,341191300.0
1996-04-26,652.87,656.43,651.96,653.46,291516300.0
1996-04-27,652.87,656.43,651.96,653.46,291516300.0
1996-04-28,652.87,656.43,651.96,653.46,291516300.0
1996-04-29,653.46,654.71,651.6,654.16,227123200.0
1996-04-30,654.16,654.59,651.05,654.17,260762100.0
1996-05-01,654.17,656.44,652.26,654.58,276457300.0
1996-05-02,654.58,654.58,642.13,643.38,332010500.0
1996-05-03,643.38,648.45,640.23,641.63,330999300.0
1996-05-04,643.38,648.45,640.23,641.63,330999300.0
1996-05-05,643.38,648.45,640.23,641.63,330999300.0
1996-05-06,641.63,644.64,636.19,640.81,285446700.0
1996-05-07,640.81,641.4,636.96,638.26,293029500.0
1996-05-08,638.26,644.79,630.07,644.77,351900900.0
1996-05-09,644.77,647.95,643.18,645.44,280859300.0
1996-05-10,645.44,653.0,645.44,652.09,287995100.0
1996-05-11,645.44,653.0,645.44,652.09,287995100.0
1996-05-12,645.44,653.0,645.44,652.09,287995100.0
1996-05-13,652.09,662.16,652.09,661.51,281873800.0
1996-05-14,661.51,666.96,661.51,665.6,329077100.0
1996-05-15,665.6,669.82,664.46,665.42,329248600.0
1996-05-16,665.42,667.11,662.79,664.85,281427000.0
1996-05-17,664.85,669.84,664.85,668.91,310475100.0
1996-05-18,664.85,669.84,664.85,668.91,310475100.0
1996-05-19,664.85,669.84,664.85,668.91,310475100.0
1996-05-20,668.91,673.66,667.64,673.15,259364000.0
1996-05-21,673.15,675.56,672.26,672.76,274106900.0
1996-05-22,672.76,678.42,671.23,678.42,304287100.0
1996-05-23,678.42,681.1,673.45,676.0,304319500.0
1996-05-24,676.0,679.72,676.0,678.51,221611600.0
1996-05-25,676.0,679.72,676.0,678.51,221611600.0
1996-05-26,676.0,679.72,676.0,678.51,221611600.0
1996-05-27,676.0,679.72,676.0,678.51,221611600.0
1996-05-28,678.51,679.98,671.52,672.23,241993900.0
1996-05-29,672.23,673.73,666.09,667.93,265684600.0
1996-05-30,667.93,673.51,664.56,671.7,275972400.0
1996-05-31,671.7,673.46,667.0,669.12,264916600.0
1996-06-01,671.7,673.46,667.0,669.12,264916600.0
1996-06-02,671.7,673.46,667.0,669.12,264916600.0
1996-06-03,669.12,669.12,665.19,667.68,230166200.0
1996-06-04,667.68,672.6,667.68,672.56,283625200.0
1996-06-05,672.56,678.45,672.09,678.44,264384300.0
1996-06-06,678.44,680.32,673.02,673.03,317150600.0
1996-06-07,672.55,673.31,662.48,673.31,330626000.0
1996-06-08,672.55,673.31,662.48,673.31,330626000.0
1996-06-09,672.55,673.31,662.48,673.31,330626000.0
1996-06-10,673.31,673.61,670.15,672.16,220798900.0
1996-06-11,672.16,676.72,669.94,670.97,269720400.0
1996-06-12,670.97,673.67,668.77,669.04,277542400.0
1996-06-13,669.04,670.54,665.49,667.92,260095100.0
1996-06-14,667.92,668.4,664.35,665.85,254279800.0
1996-06-15,667.92,668.4,664.35,665.85,254279800.0
1996-06-16,667.92,668.4,664.35,665.85,254279800.0
1996-06-17,665.85,668.27,664.09,665.16,214594100.0
1996-06-18,665.16,666.36,661.34,662.06,266405200.0
1996-06-19,662.06,665.62,661.21,661.96,285498400.0
1996-06-20,661.96,664.96,658.75,662.1,350446000.0
1996-06-21,662.1,666.84,662.1,666.84,424045100.0
1996-06-22,662.1,666.84,662.1,666.84,424045100.0
1996-06-23,662.1,666.84,662.1,666.84,424045100.0
1996-06-24,666.84,671.07,666.84,668.85,245264100.0
1996-06-25,668.85,670.65,667.29,668.48,278076900.0
1996-06-26,668.48,668.49,663.67,664.39,287516000.0
1996-06-27,664.39,668.9,661.56,668.55,292865000.0
1996-06-28,668.55,672.68,668.55,670.63,286266200.0
1996-06-29,668.55,672.68,668.55,670.63,286266200.0
1996-06-30,668.55,672.68,668.55,670.63,286266200.0
1996-07-01,670.63,675.88,670.63,675.88,227671300.0
1996-07-02,675.88,675.88,672.55,673.61,254354100.0
1996-07-03,673.61,673.64,670.21,672.4,235344000.0
1996-07-04,673.61,673.64,670.21,672.4,235344000.0
1996-07-05,672.4,672.4,657.41,657.44,141569100.0
1996-07-06,672.4,672.4,657.41,657.44,141569100.0
1996-07-07,672.4,672.4,657.41,657.44,141569100.0
1996-07-08,657.44,657.65,651.13,652.54,278456200.0
1996-07-09,652.54,656.6,652.54,654.75,282661800.0
1996-07-10,654.75,656.27,648.39,656.06,320055400.0
1996-07-11,656.06,656.06,639.52,645.67,436288500.0
1996-07-12,645.67,647.64,640.21,646.19,340244400.0
1996-07-13,645.67,647.64,640.21,646.19,340244400.0
1996-07-14,645.67,647.64,640.21,646.19,340244400.0
1996-07-15,646.19,646.19,629.69,629.8,344183100.0
1996-07-16,629.8,631.99,605.88,628.37,566922300.0
1996-07-17,628.37,636.61,628.37,634.07,409776000.0
1996-07-18,634.07,644.44,633.29,643.56,370790700.0
1996-07-19,643.51,643.51,635.5,638.73,330954200.0
1996-07-20,643.51,643.51,635.5,638.73,330954200.0
1996-07-21,643.51,643.51,635.5,638.73,330954200.0
1996-07-22,638.73,638.73,630.38,633.77,258516700.0
1996-07-23,633.79,637.7,625.65,626.87,340749400.0
1996-07-24,626.19,629.1,616.43,626.65,389719500.0
1996-07-25,626.65,633.57,626.65,631.17,308662300.0
1996-07-26,631.18,636.23,631.18,635.9,254824900.0
1996-07-27,631.18,636.23,631.18,635.9,254824900.0
1996-07-28,631.18,636.23,631.18,635.9,254824900.0
1996-07-29,635.9,635.9,630.9,630.91,211361900.0
1996-07-30,630.91,635.26,629.22,635.26,240984900.0
1996-07-31,635.26,640.54,633.74,639.95,282663000.0
1996-08-01,639.95,650.66,639.49,650.02,315886800.0
1996-08-02,650.02,662.49,650.02,662.49,331713200.0
1996-08-03,650.02,662.49,650.02,662.49,331713200.0
1996-08-04,650.02,662.49,650.02,662.49,331713200.0
1996-08-05,662.49,663.64,659.03,660.23,221760000.0
1996-08-06,660.23,662.75,656.83,662.38,243229200.0
1996-08-07,662.38,664.61,660.0,664.16,295981500.0
1996-08-08,664.16,664.17,661.28,662.59,248790400.0
1996-08-09,662.59,665.37,660.31,662.1,257855000.0
1996-08-10,662.59,665.37,660.31,662.1,257855000.0
1996-08-11,662.59,665.37,660.31,662.1,257855000.0
1996-08-12,662.1,665.77,658.95,665.77,235855600.0
1996-08-13,663.68,664.31,659.13,660.2,251028800.0
1996-08-14,660.2,662.42,658.47,662.05,253704200.0
1996-08-15,662.05,664.18,660.64,662.28,223105700.0
1996-08-16,662.28,666.34,662.26,665.21,252350400.0
1996-08-17,662.28,666.34,662.26,665.21,252350400.0
1996-08-18,662.28,666.34,662.26,665.21,252350400.0
1996-08-19,665.21,667.12,665.0,666.58,199051800.0
1996-08-20,666.58,666.99,665.15,665.69,229297600.0
1996-08-21,665.69,665.69,662.16,665.07,254556100.0
1996-08-22,665.07,670.68,664.88,670.68,243309200.0
1996-08-23,670.68,670.68,664.93,667.03,212375400.0
1996-08-24,670.68,670.68,664.93,667.03,212375400.0
1996-08-25,670.68,670.68,664.93,667.03,212375400.0
1996-08-26,667.03,667.03,662.36,663.88,220016600.0
1996-08-27,663.88,666.4,663.5,666.4,226803300.0
1996-08-28,666.4,667.41,664.39,664.81,229188400.0
1996-08-29,664.81,664.81,655.35,657.4,253922900.0
1996-08-30,657.4,657.71,650.52,651.99,223136700.0
1996-08-31,657.4,657.71,650.52,651.99,223136700.0
1996-09-01,657.4,657.71,650.52,651.99,223136700.0
1996-09-02,657.4,657.71,650.52,651.99,223136700.0
1996-09-03,651.99,655.13,643.97,654.72,259247000.0
1996-09-04,654.72,655.82,652.93,655.61,250060200.0
1996-09-05,655.61,655.61,648.89,649.44,266364300.0
1996-09-06,649.44,658.21,649.44,655.68,260954100.0
1996-09-07,649.44,658.21,649.44,655.68,260954100.0
1996-09-08,649.44,658.21,649.44,655.68,260954100.0
1996-09-09,655.68,663.77,655.68,663.76,216211600.0
1996-09-10,663.76,665.57,661.55,663.81,274462300.0
1996-09-11,663.81,667.73,661.79,667.28,271640200.0
1996-09-12,667.28,673.07,667.28,671.15,295715100.0
1996-09-13,671.15,681.39,671.15,680.54,367990000.0
1996-09-14,671.15,681.39,671.15,680.54,367990000.0
1996-09-15,671.15,681.39,671.15,680.54,367990000.0
1996-09-16,680.54,686.48,680.53,683.98,326532900.0
1996-09-17,683.98,685.8,679.96,682.94,350025900.0
1996-09-18,682.94,683.77,679.75,681.47,302750400.0
1996-09-19,681.47,684.07,679.06,683.0,289118100.0
1996-09-20,683.0,687.07,683.0,687.03,417227300.0
1996-09-21,683.0,687.07,683.0,687.03,417227300.0
1996-09-22,683.0,687.07,683.0,687.03,417227300.0
1996-09-23,687.03,687.03,681.01,686.48,214494500.0
1996-09-24,686.48,690.88,683.54,685.61,349933300.0
1996-09-25,685.61,688.26,684.92,685.83,318186500.0
1996-09-26,685.83,690.15,683.77,685.86,385917500.0
1996-09-27,685.86,687.11,683.73,686.19,285196500.0
1996-09-28,685.86,687.11,683.73,686.19,285196500.0
1996-09-29,685.86,687.11,683.73,686.19,285196500.0
1996-09-30,686.19,690.11,686.03,687.31,274316600.0
1996-10-01,687.31,689.54,684.44,689.08,309608500.0
1996-10-02,689.08,694.82,689.08,694.01,346533300.0
1996-10-03,694.01,694.81,691.78,692.78,300906000.0
1996-10-04,692.78,701.74,692.78,701.46,346093800.0
1996-10-05,692.78,701.74,692.78,701.46,346093800.0
1996-10-06,692.78,701.74,692.78,701.46,346093800.0
1996-10-07,701.46,704.17,701.39,703.34,281329400.0
1996-10-08,703.34,705.76,699.88,700.64,323679600.0
1996-10-09,700.64,702.36,694.42,696.74,304643600.0
1996-10-10,696.74,696.82,693.34,694.61,271201400.0
1996-10-11,694.61,700.67,694.61,700.66,271467400.0
1996-10-12,694.61,700.67,694.61,700.66,271467400.0
1996-10-13,694.61,700.67,694.61,700.66,271467400.0
1996-10-14,700.66,705.16,700.66,703.54,229707700.0
1996-10-15,703.54,708.07,699.07,702.57,350116900.0
1996-10-16,702.57,704.42,699.15,704.41,344371200.0
1996-10-17,705.0,708.52,704.76,706.99,352799000.0
1996-10-18,706.99,711.04,706.11,710.82,357562600.0
1996-10-19,706.99,711.04,706.11,710.82,357562600.0
1996-10-20,706.99,711.04,706.11,710.82,357562600.0
1996-10-21,710.82,714.1,707.71,709.85,311492827.0
1996-10-22,709.85,709.85,704.55,706.57,313438800.0
1996-10-23,706.57,707.31,700.98,707.27,332118800.0
1996-10-24,707.27,708.25,702.11,702.29,325271900.0
1996-10-25,702.29,704.11,700.53,700.92,265524700.0
1996-10-26,702.29,704.11,700.53,700.92,265524700.0
1996-10-27,702.29,704.11,700.53,700.92,265524700.0
1996-10-28,700.92,705.4,697.25,697.26,277962375.0
1996-10-29,697.26,703.25,696.22,701.5,322608900.0
1996-10-30,701.5,703.44,700.05,700.9,311823010.0
1996-10-31,700.9,706.61,700.35,705.27,360269100.0
1996-11-01,705.27,708.6,701.3,703.77,348562500.0
1996-11-02,705.27,708.6,701.3,703.77,348562500.0
1996-11-03,705.27,708.6,701.3,703.77,348562500.0
1996-11-04,703.77,707.02,702.84,706.73,315904000.0
1996-11-05,706.73,714.56,706.73,714.14,386683300.0
1996-11-06,714.14,724.6,712.83,724.59,394979500.0
1996-11-07,724.59,729.49,722.23,727.65,397270200.0
1996-11-08,727.65,730.82,725.22,730.82,307824900.0
1996-11-09,727.65,730.82,725.22,730.82,307824900.0
1996-11-10,727.65,730.82,725.22,730.82,307824900.0
1996-11-11,730.82,732.6,729.94,731.87,254417400.0
1996-11-12,731.87,733.04,728.2,729.56,367532100.0
1996-11-13,729.56,732.11,728.03,731.13,345041100.0
1996-11-14,731.13,735.99,729.2,735.88,362883200.0
1996-11-15,735.88,741.92,735.15,737.62,416861400.0
1996-11-16,735.88,741.92,735.15,737.62,416861400.0
1996-11-17,735.88,741.92,735.15,737.62,416861400.0
1996-11-18,737.62,739.24,734.39,737.02,266555600.0
1996-11-19,737.02,742.18,736.87,742.16,330105700.0
1996-11-20,742.16,746.99,740.4,743.95,357110300.0
1996-11-21,743.95,745.2,741.08,742.75,336375900.0
1996-11-22,742.75,748.73,742.75,748.73,377937600.0
1996-11-23,742.75,748.73,742.75,748.73,377937600.0
1996-11-24,742.75,748.73,742.75,748.73,377937600.0
1996-11-25,748.73,757.05,747.99,757.03,351633000.0
1996-11-26,757.03,762.12,752.83,755.96,406331200.0
1996-11-27,755.96,757.3,753.18,755.0,276824300.0
1996-11-28,755.96,757.3,753.18,755.0,276824300.0
1996-11-29,755.0,758.27,755.0,757.02,109779700.0
1996-11-30,755.0,758.27,755.0,757.02,109779700.0
1996-12-01,755.0,758.27,755.0,757.02,109779700.0
1996-12-02,757.02,757.03,751.49,756.56,292719700.0
1996-12-03,756.56,761.75,747.58,748.28,366668600.0
1996-12-04,748.28,748.4,738.46,745.1,384847600.0
1996-12-05,745.1,747.65,742.61,744.38,355841700.0
1996-12-06,744.38,744.38,726.89,739.6,391481000.0
1996-12-07,744.38,744.38,726.89,739.6,391481000.0
1996-12-08,744.38,744.38,726.89,739.6,391481000.0
1996-12-09,739.6,749.81,739.6,749.81,285771200.0
1996-12-10,749.76,753.43,747.02,747.54,336592500.0
1996-12-11,747.54,747.54,732.75,740.73,398886400.0
1996-12-12,740.73,744.86,729.3,729.33,376324500.0
1996-12-13,729.33,731.47,721.88,728.64,377317100.0
1996-12-14,729.33,731.47,721.88,728.64,377317100.0
1996-12-15,729.33,731.47,721.88,728.64,377317100.0
1996-12-16,728.64,732.68,719.4,720.98,335373300.0
1996-12-17,720.98,727.67,716.69,726.04,399022600.0
1996-12-18,726.04,732.76,726.04,731.54,348400700.0
1996-12-19,731.54,746.06,731.54,745.76,385648500.0
1996-12-20,745.76,755.41,745.76,748.87,550054100.0
1996-12-21,745.76,755.41,745.76,748.87,550054100.0
1996-12-22,745.76,755.41,745.76,748.87,550054100.0
1996-12-23,748.87,750.4,743.28,746.92,242288200.0
1996-12-24,746.92,751.03,746.92,751.03,119469100.0
1996-12-25,746.92,751.03,746.92,751.03,119469100.0
1996-12-26,751.02,757.07,751.02,755.82,194117000.0
1996-12-27,755.82,758.75,754.82,756.79,182654500.0
1996-12-28,755.82,758.75,754.82,756.79,182654500.0
1996-12-29,755.82,758.75,754.82,756.79,182654500.0
1996-12-30,756.79,759.2,752.73,753.85,239813300.0
1996-12-31,753.85,753.95,740.74,740.74,295889900.0
1997-01-01,753.85,753.95,740.74,740.74,295889900.0
1997-01-02,740.74,742.81,729.55,737.01,373441500.0
1997-01-03,737.01,748.24,737.01,748.03,349088500.0
1997-01-04,737.01,748.24,737.01,748.03,349088500.0
1997-01-05,737.01,748.24,737.01,748.03,349088500.0
1997-01-06,748.03,753.31,743.82,747.65,416490400.0
1997-01-07,747.65,753.26,742.18,753.23,406359100.0
1997-01-08,753.23,755.72,747.71,748.41,408252100.0
1997-01-09,748.41,757.68,748.41,754.85,391368200.0
1997-01-10,754.85,759.65,746.92,759.5,430316600.0
1997-01-11,754.85,759.65,746.92,759.5,430316600.0
1997-01-12,754.85,759.65,746.92,759.5,430316600.0
1997-01-13,759.5,762.85,756.69,759.51,347008400.0
1997-01-14,759.51,772.04,759.51,768.86,401783100.0
1997-01-15,768.86,770.95,763.72,767.2,417572100.0
1997-01-16,767.2,772.05,765.25,769.75,415501000.0
1997-01-17,769.75,776.37,769.72,776.17,405921200.0
1997-01-18,769.75,776.37,769.72,776.17,405921200.0
1997-01-19,769.75,776.37,769.72,776.17,405921200.0
1997-01-20,776.17,780.08,774.19,776.7,329439800.0
1997-01-21,776.7,783.72,772.0,782.72,428787800.0
1997-01-22,782.72,786.23,779.56,786.23,448322200.0
1997-01-23,786.23,794.67,776.64,777.56,537130600.0
1997-01-24,777.53,778.21,768.17,770.52,471350800.0
1997-01-25,777.53,778.21,768.17,770.52,471350800.0
1997-01-26,777.53,778.21,768.17,770.52,471350800.0
1997-01-27,770.52,771.43,764.18,765.02,366964400.0
1997-01-28,765.02,776.32,761.75,765.02,438101500.0
1997-01-29,765.02,772.7,765.02,772.5,374659000.0
1997-01-30,772.5,784.17,772.5,784.17,413493900.0
1997-01-31,784.17,791.86,784.17,786.16,429919900.0
1997-02-01,784.17,791.86,784.17,786.16,429919900.0
1997-02-02,784.17,791.86,784.17,786.16,429919900.0
1997-02-03,786.16,787.14,783.12,786.73,350623100.0
1997-02-04,786.73,789.28,783.68,789.26,378170900.0
1997-02-05,789.26,792.71,773.43,778.28,515703900.0
1997-02-06,778.28,780.35,774.45,780.15,437688700.0
1997-02-07,780.15,789.72,778.19,789.56,440871000.0
1997-02-08,780.15,789.72,778.19,789.56,440871000.0
1997-02-09,780.15,789.72,778.19,789.56,440871000.0
1997-02-10,789.56,793.46,784.69,785.43,419870600.0
1997-02-11,785.43,789.6,780.95,789.59,401170100.0
1997-02-12,789.59,802.77,789.59,802.77,440232100.0
1997-02-13,802.77,812.93,802.77,811.82,454019400.0
1997-02-14,811.82,812.2,808.15,808.48,365774600.0
1997-02-15,811.82,812.2,808.15,808.48,365774600.0
1997-02-16,811.82,812.2,808.15,808.48,365774600.0
1997-02-17,811.82,812.2,808.15,808.48,365774600.0
1997-02-18,808.48,816.29,806.34,816.29,340845500.0
1997-02-19,816.29,817.68,811.2,812.49,366674200.0
1997-02-20,812.49,812.49,800.35,802.8,369815300.0
1997-02-21,802.8,804.94,799.99,801.77,383643800.0
1997-02-22,802.8,804.94,799.99,801.77,383643800.0
1997-02-23,802.8,804.94,799.99,801.77,383643800.0
1997-02-24,801.77,810.64,798.42,810.28,357860400.0
1997-02-25,810.28,812.85,807.65,812.1,420957400.0
1997-02-26,812.1,812.7,798.13,805.68,431435400.0
1997-02-27,805.68,805.68,795.06,795.07,398009000.0
1997-02-28,795.07,795.7,788.5,790.82,426242800.0
1997-03-01,795.07,795.7,788.5,790.82,426242800.0
1997-03-02,795.07,795.7,788.5,790.82,426242800.0
1997-03-03,790.82,795.31,785.66,795.31,352533900.0
1997-03-04,795.31,798.93,789.98,790.95,427204400.0
1997-03-05,790.95,801.99,790.95,801.99,428709000.0
1997-03-06,801.99,804.11,797.5,798.56,416903800.0
1997-03-07,798.56,808.19,798.56,804.97,411532000.0
1997-03-08,798.56,808.19,798.56,804.97,411532000.0
1997-03-09,798.56,808.19,798.56,804.97,411532000.0
1997-03-10,804.97,813.66,803.66,813.65,370700900.0
1997-03-11,813.65,814.9,810.77,811.34,383449400.0
1997-03-12,811.34,811.34,801.07,804.26,381288800.0
