,DNLM LN Equity
2022-10-18,74.5158
2022-10-19,74.5158
2022-10-20,74.5158
2022-10-21,74.5158
2022-10-22,74.5158
2022-10-23,74.5158
2022-10-24,74.5158
2022-10-25,74.5158
2022-10-26,74.5158
2022-10-27,74.5158
2022-10-28,74.5158
2022-10-29,74.5158
2022-10-30,74.5158
2022-10-31,74.5158
2022-11-01,74.5158
2022-11-02,74.5158
2022-11-03,74.5158
2022-11-04,74.5158
2022-11-05,74.5158
2022-11-06,74.5158
2022-11-07,74.5158
2022-11-08,74.5158
2022-11-09,74.5158
2022-11-10,74.5158
2022-11-11,74.5158
2022-11-12,74.5158
2022-11-13,74.5158
2022-11-14,74.5158
2022-11-15,74.5158
2022-11-16,74.5158
2022-11-17,74.5158
2022-11-18,74.5158
2022-11-19,74.5158
2022-11-20,74.5158
2022-11-21,74.5158
2022-11-22,74.5158
2022-11-23,74.5158
2022-11-24,74.5158
2022-11-25,74.5158
2022-11-26,74.5158
2022-11-27,74.5158
2022-11-28,74.5158
2022-11-29,74.5158
2022-11-30,74.5158
2022-12-01,74.5158
2022-12-02,74.5158
2022-12-03,74.5158
2022-12-04,74.5158
2022-12-05,74.5158
2022-12-06,74.5158
2022-12-07,74.5158
2022-12-08,74.5158
2022-12-09,74.5158
2022-12-10,74.5158
2022-12-11,74.5158
2022-12-12,74.5158
2022-12-13,74.5158
2022-12-14,74.5158
2022-12-15,74.5158
2022-12-16,74.5158
2022-12-17,74.5158
2022-12-18,74.5158
2022-12-19,74.5158
2022-12-20,74.5158
2022-12-21,74.5158
2022-12-22,74.5158
2022-12-23,74.5158
2022-12-24,74.5158
2022-12-25,74.5158
2022-12-26,74.5158
2022-12-27,74.5158
2022-12-28,74.5158
2022-12-29,74.5158
2022-12-30,74.5158
2022-12-31,72.4826
2023-01-01,72.4826
2023-01-02,72.4826
2023-01-03,72.4826
2023-01-04,72.4826
2023-01-05,72.4826
2023-01-06,72.4826
2023-01-07,72.4826
2023-01-08,72.4826
2023-01-09,72.4826
2023-01-10,72.4826
2023-01-11,72.4826
2023-01-12,72.4826
2023-01-13,72.4826
2023-01-14,72.4826
2023-01-15,72.4826
2023-01-16,72.4826
2023-01-17,72.4826
2023-01-18,72.4826
2023-01-19,72.4826
2023-01-20,72.4826
2023-01-21,72.4826
2023-01-22,72.4826
2023-01-23,72.4826
2023-01-24,72.4826
2023-01-25,72.4826
2023-01-26,72.4826
2023-01-27,72.4826
2023-01-28,72.4826
2023-01-29,72.4826
2023-01-30,72.4826
2023-01-31,72.4826
2023-02-01,72.4826
2023-02-02,72.4826
2023-02-03,72.4826
2023-02-04,72.4826
2023-02-05,72.4826
2023-02-06,72.4826
2023-02-07,72.4826
2023-02-08,72.4826
2023-02-09,72.4826
2023-02-10,72.4826
2023-02-11,72.4826
2023-02-12,72.4826
2023-02-13,72.4826
2023-02-14,72.4826
2023-02-15,72.4826
2023-02-16,72.4826
2023-02-17,72.4826
2023-02-18,72.4826
2023-02-19,72.4826
2023-02-20,72.4826
2023-02-21,72.4826
2023-02-22,72.4826
2023-02-23,72.4826
2023-02-24,72.4826
2023-02-25,72.4826
2023-02-26,72.4826
2023-02-27,72.4826
2023-02-28,72.4826
2023-03-01,72.4826
2023-03-02,72.4826
2023-03-03,72.4826
2023-03-04,72.4826
2023-03-05,72.4826
2023-03-06,72.4826
2023-03-07,72.4826
2023-03-08,72.4826
2023-03-09,72.4826
2023-03-10,72.4826
2023-03-11,72.4826
2023-03-12,72.4826
2023-03-13,72.4826
2023-03-14,72.4826
2023-03-15,72.4826
2023-03-16,72.4826
2023-03-17,72.4826
2023-03-18,72.4826
2023-03-19,72.4826
2023-03-20,72.4826
2023-03-21,72.4826
2023-03-22,72.4826
2023-03-23,72.4826
2023-03-24,72.4826
2023-03-25,72.4826
2023-03-26,72.4826
2023-03-27,72.4826
2023-03-28,72.4826
2023-03-29,72.4826
2023-03-30,72.4826
2023-03-31,72.4826
2023-04-01,72.4826
2023-04-02,72.4826
2023-04-03,72.4826
2023-04-04,72.4826
2023-04-05,72.4826
2023-04-06,72.4826
2023-04-07,72.4826
2023-04-08,72.4826
2023-04-09,72.4826
2023-04-10,72.4826
2023-04-11,72.4826
2023-04-12,72.4826
2023-04-13,72.4826
2023-04-14,72.4826
2023-04-15,72.4826
2023-04-16,72.4826
2023-04-17,72.4826
2023-04-18,72.4826
2023-04-19,72.4826
2023-04-20,72.4826
2023-04-21,72.4826
2023-04-22,72.4826
2023-04-23,72.4826
2023-04-24,72.4826
2023-04-25,72.4826
2023-04-26,72.4826
2023-04-27,72.4826
2023-04-28,72.4826
2023-04-29,72.4826
2023-04-30,72.4826
2023-05-01,72.4826
2023-05-02,72.4826
2023-05-03,72.4826
2023-05-04,72.4826
2023-05-05,72.4826
2023-05-06,72.4826
2023-05-07,72.4826
2023-05-08,72.4826
2023-05-09,72.4826
2023-05-10,72.4826
2023-05-11,72.4826
2023-05-12,72.4826
2023-05-13,72.4826
2023-05-14,72.4826
2023-05-15,72.4826
2023-05-16,72.4826
2023-05-17,72.4826
2023-05-18,72.4826
2023-05-19,72.4826
2023-05-20,72.4826
2023-05-21,72.4826
2023-05-22,72.4826
2023-05-23,72.4826
2023-05-24,72.4826
2023-05-25,72.4826
2023-05-26,72.4826
2023-05-27,72.4826
2023-05-28,72.4826
2023-05-29,72.4826
2023-05-30,72.4826
2023-05-31,72.4826
2023-06-01,72.4826
2023-06-02,72.4826
2023-06-03,72.4826
2023-06-04,72.4826
2023-06-05,72.4826
2023-06-06,72.4826
2023-06-07,72.4826
2023-06-08,72.4826
2023-06-09,72.4826
2023-06-10,72.4826
2023-06-11,72.4826
2023-06-12,72.4826
2023-06-13,72.4826
2023-06-14,72.4826
2023-06-15,72.4826
2023-06-16,72.4826
2023-06-17,72.4826
2023-06-18,72.4826
2023-06-19,72.4826
2023-06-20,72.4826
2023-06-21,72.4826
2023-06-22,72.4826
2023-06-23,72.4826
2023-06-24,72.4826
2023-06-25,72.4826
2023-06-26,72.4826
2023-06-27,72.4826
2023-06-28,72.4826
2023-06-29,72.4826
2023-06-30,72.4826
2023-07-01,96.2001
2023-07-02,96.2001
2023-07-03,96.2001
2023-07-04,96.2001
2023-07-05,96.2001
2023-07-06,96.2001
2023-07-07,96.2001
2023-07-08,96.2001
2023-07-09,96.2001
2023-07-10,96.2001
2023-07-11,96.2001
2023-07-12,96.2001
2023-07-13,96.2001
2023-07-14,96.2001
2023-07-15,96.2001
2023-07-16,96.2001
2023-07-17,96.2001
2023-07-18,96.2001
2023-07-19,96.2001
2023-07-20,96.2001
2023-07-21,96.2001
2023-07-22,96.2001
2023-07-23,96.2001
2023-07-24,96.2001
2023-07-25,96.2001
2023-07-26,96.2001
2023-07-27,96.2001
2023-07-28,96.2001
2023-07-29,96.2001
2023-07-30,96.2001
2023-07-31,96.2001
2023-08-01,96.2001
2023-08-02,96.2001
2023-08-03,96.2001
2023-08-04,96.2001
2023-08-05,96.2001
2023-08-06,96.2001
2023-08-07,96.2001
2023-08-08,96.2001
2023-08-09,96.2001
2023-08-10,96.2001
2023-08-11,96.2001
2023-08-12,96.2001
2023-08-13,96.2001
2023-08-14,96.2001
2023-08-15,96.2001
2023-08-16,96.2001
2023-08-17,96.2001
2023-08-18,96.2001
2023-08-19,96.2001
2023-08-20,96.2001
2023-08-21,96.2001
2023-08-22,96.2001
2023-08-23,96.2001
2023-08-24,96.2001
2023-08-25,96.2001
2023-08-26,96.2001
2023-08-27,96.2001
2023-08-28,96.2001
2023-08-29,96.2001
2023-08-30,96.2001
2023-08-31,96.2001
2023-09-01,96.2001
2023-09-02,96.2001
2023-09-03,96.2001
2023-09-04,96.2001
2023-09-05,96.2001
2023-09-06,96.2001
2023-09-07,96.2001
2023-09-08,96.2001
2023-09-09,96.2001
2023-09-10,96.2001
2023-09-11,96.2001
2023-09-12,96.2001
2023-09-13,96.2001
2023-09-14,96.2001
2023-09-15,96.2001
2023-09-16,96.2001
2023-09-17,96.2001
2023-09-18,96.2001
2023-09-19,96.2001
2023-09-20,96.2001
2023-09-21,96.2001
2023-09-22,96.2001
2023-09-23,96.2001
2023-09-24,96.2001
2023-09-25,96.2001
2023-09-26,96.2001
2023-09-27,96.2001
2023-09-28,96.2001
2023-09-29,96.2001
2023-09-30,96.2001
2023-10-01,96.2001
2023-10-02,96.2001
2023-10-03,96.2001
2023-10-04,96.2001
2023-10-05,96.2001
2023-10-06,96.2001
2023-10-07,96.2001
2023-10-08,96.2001
2023-10-09,96.2001
2023-10-10,96.2001
2023-10-11,96.2001
2023-10-12,96.2001
2023-10-13,96.2001
2023-10-14,96.2001
2023-10-15,96.2001
2023-10-16,96.2001
2023-10-17,96.2001
2023-10-18,96.2001
2023-10-19,96.2001
2023-10-20,96.2001
2023-10-21,96.2001
2023-10-22,96.2001
2023-10-23,96.2001
2023-10-24,96.2001
2023-10-25,96.2001
2023-10-26,96.2001
2023-10-27,96.2001
2023-10-28,96.2001
2023-10-29,96.2001
2023-10-30,96.2001
2023-10-31,96.2001
2023-11-01,96.2001
2023-11-02,96.2001
2023-11-03,96.2001
2023-11-04,96.2001
2023-11-05,96.2001
2023-11-06,96.2001
2023-11-07,96.2001
2023-11-08,96.2001
2023-11-09,96.2001
2023-11-10,96.2001
2023-11-11,96.2001
2023-11-12,96.2001
2023-11-13,96.2001
2023-11-14,96.2001
2023-11-15,96.2001
2023-11-16,96.2001
2023-11-17,96.2001
2023-11-18,96.2001
2023-11-19,96.2001
2023-11-20,96.2001
2023-11-21,96.2001
2023-11-22,96.2001
2023-11-23,96.2001
2023-11-24,96.2001
2023-11-25,96.2001
2023-11-26,96.2001
2023-11-27,96.2001
2023-11-28,96.2001
2023-11-29,96.2001
2023-11-30,96.2001
2023-12-01,96.2001
2023-12-02,96.2001
2023-12-03,96.2001
2023-12-04,96.2001
2023-12-05,96.2001
2023-12-06,96.2001
2023-12-07,96.2001
2023-12-08,96.2001
2023-12-09,96.2001
2023-12-10,96.2001
2023-12-11,96.2001
2023-12-12,96.2001
2023-12-13,96.2001
2023-12-14,96.2001
2023-12-15,96.2001
2023-12-16,96.2001
2023-12-17,96.2001
2023-12-18,96.2001
2023-12-19,96.2001
2023-12-20,96.2001
2023-12-21,96.2001
2023-12-22,96.2001
2023-12-23,96.2001
2023-12-24,96.2001
2023-12-25,96.2001
2023-12-26,96.2001
2023-12-27,96.2001
2023-12-28,96.2001
2023-12-29,96.2001
2023-12-30,96.2001
2023-12-31,79.511
2024-01-01,79.511
2024-01-02,79.511
2024-01-03,79.511
2024-01-04,79.511
2024-01-05,79.511
2024-01-06,79.511
2024-01-07,79.511
2024-01-08,79.511
2024-01-09,79.511
2024-01-10,79.511
2024-01-11,79.511
2024-01-12,79.511
2024-01-13,79.511
2024-01-14,79.511
2024-01-15,79.511
2024-01-16,79.511
2024-01-17,79.511
2024-01-18,79.511
2024-01-19,79.511
2024-01-20,79.511
2024-01-21,79.511
2024-01-22,79.511
2024-01-23,79.511
2024-01-24,79.511
2024-01-25,79.511
2024-01-26,79.511
2024-01-27,79.511
2024-01-28,79.511
2024-01-29,79.511
2024-01-30,79.511
2024-01-31,79.511
2024-02-01,79.511
2024-02-02,79.511
2024-02-03,79.511
2024-02-04,79.511
2024-02-05,79.511
2024-02-06,79.511
2024-02-07,79.511
2024-02-08,79.511
2024-02-09,79.511
2024-02-10,79.511
2024-02-11,79.511
2024-02-12,79.511
2024-02-13,79.511
2024-02-14,79.511
2024-02-15,79.511
2024-02-16,79.511
2024-02-17,79.511
2024-02-18,79.511
2024-02-19,79.511
2024-02-20,79.511
2024-02-21,79.511
2024-02-22,79.511
2024-02-23,79.511
2024-02-24,79.511
2024-02-25,79.511
2024-02-26,79.511
2024-02-27,79.511
2024-02-28,79.511
2024-02-29,79.511
2024-03-01,79.511
2024-03-02,79.511
2024-03-03,79.511
2024-03-04,79.511
2024-03-05,79.511
2024-03-06,79.511
2024-03-07,79.511
2024-03-08,79.511
2024-03-09,79.511
2024-03-10,79.511
2024-03-11,79.511
2024-03-12,79.511
2024-03-13,79.511
2024-03-14,79.511
2024-03-15,79.511
2024-03-16,79.511
2024-03-17,79.511
2024-03-18,79.511
2024-03-19,79.511
2024-03-20,79.511
2024-03-21,79.511
