,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity
2014-04-28,41.057,41.267,40.89,40.973,107011.0
2014-04-29,41.518,41.518,40.848,40.848,110079.0
2014-04-30,40.973,41.476,40.973,41.434,168587.0
2014-05-01,40.973,41.476,40.973,41.434,168587.0
2014-05-02,41.644,42.23,41.434,41.937,124508.0
2014-05-03,41.644,42.23,41.434,41.937,124508.0
2014-05-04,41.644,42.23,41.434,41.937,124508.0
2014-05-05,42.146,42.188,41.937,42.063,71528.0
2014-05-06,42.063,42.272,41.895,42.063,55957.0
2014-05-07,42.063,42.23,41.811,42.23,145482.0
2014-05-08,42.314,43.068,42.272,42.984,117812.0
2014-05-09,43.068,43.487,42.314,42.44,87397.0
2014-05-10,43.068,43.487,42.314,42.44,87397.0
2014-05-11,43.068,43.487,42.314,42.44,87397.0
2014-05-12,41.937,43.026,41.937,42.984,103806.0
2014-05-13,43.236,43.236,42.607,42.984,47366.0
2014-05-14,43.236,43.361,42.607,43.11,248140.0
2014-05-15,43.11,44.367,43.11,43.696,287297.0
2014-05-16,43.696,44.115,43.361,43.571,184463.0
2014-05-17,43.696,44.115,43.361,43.571,184463.0
2014-05-18,43.696,44.115,43.361,43.571,184463.0
2014-05-19,43.696,44.115,43.361,43.571,184463.0
2014-05-20,43.99,44.199,43.361,43.864,143823.0
2014-05-21,44.074,44.786,43.738,44.409,137387.0
2014-05-22,44.451,45.791,44.451,45.666,186364.0
2014-05-23,45.707,46.671,45.037,45.833,126230.0
2014-05-24,45.707,46.671,45.037,45.833,126230.0
2014-05-25,45.707,46.671,45.037,45.833,126230.0
2014-05-26,45.707,46.001,45.498,45.582,54961.0
2014-05-27,45.666,46.043,44.074,44.451,132053.0
2014-05-28,44.69,46.334,44.564,46.292,206594.0
2014-05-29,46.419,47.937,46.419,47.515,261799.0
2014-05-30,48.063,48.19,46.587,46.925,1292691.0
2014-05-31,48.063,48.19,46.587,46.925,1292691.0
2014-06-01,48.063,48.19,46.587,46.925,1292691.0
2014-06-02,46.883,47.22,46.039,46.292,308268.0
2014-06-03,46.672,48.19,46.461,47.262,330400.0
2014-06-04,47.262,48.063,45.407,45.618,337325.0
2014-06-05,45.997,46.334,45.702,45.997,156863.0
2014-06-06,46.292,46.503,45.871,45.997,70505.0
2014-06-07,46.292,46.503,45.871,45.997,70505.0
2014-06-08,46.292,46.503,45.871,45.997,70505.0
2014-06-09,46.883,46.883,46.334,46.672,82441.0
2014-06-10,46.672,46.967,46.377,46.925,144515.0
2014-06-11,47.304,47.346,44.1,44.1,247044.0
2014-06-12,44.184,44.184,42.877,43.383,340321.0
2014-06-13,43.088,43.341,41.992,42.245,250286.0
2014-06-14,43.088,43.341,41.992,42.245,250286.0
2014-06-15,43.088,43.341,41.992,42.245,250286.0
2014-06-16,42.245,43.215,41.739,42.582,89152.0
2014-06-17,42.793,43.552,42.793,43.004,106358.0
2014-06-18,42.203,43.088,42.203,42.877,135827.0
2014-06-19,43.341,43.51,43.13,43.215,84456.0
2014-06-20,43.004,43.594,42.835,43.594,107654.0
2014-06-21,43.004,43.594,42.835,43.594,107654.0
2014-06-22,43.004,43.594,42.835,43.594,107654.0
2014-06-23,43.973,43.973,43.13,43.341,41525.0
2014-06-24,43.383,44.69,43.341,44.69,161466.0
2014-06-25,44.016,44.859,44.016,44.522,133640.0
2014-06-26,44.606,45.28,44.606,45.07,65890.0
2014-06-27,45.365,46.25,45.07,45.238,117041.0
2014-06-28,45.365,46.25,45.07,45.238,117041.0
2014-06-29,45.365,46.25,45.07,45.238,117041.0
2014-06-30,45.323,45.323,44.016,44.1,240027.0
2014-07-01,44.142,44.269,43.678,43.973,133042.0
2014-07-02,44.1,44.184,43.721,44.184,86282.0
2014-07-03,44.1,44.437,43.847,44.184,66370.0
2014-07-04,44.353,45.491,44.184,45.491,90627.0
2014-07-05,44.353,45.491,44.184,45.491,90627.0
2014-07-06,44.353,45.491,44.184,45.491,90627.0
2014-07-07,45.491,45.786,44.775,45.027,70997.0
2014-07-08,45.323,45.955,44.606,45.07,111369.0
2014-07-09,45.154,45.744,45.154,45.533,151740.0
2014-07-10,45.786,46.798,45.491,45.618,364606.0
2014-07-11,45.66,45.829,44.522,44.943,189104.0
2014-07-12,45.66,45.829,44.522,44.943,189104.0
2014-07-13,45.66,45.829,44.522,44.943,189104.0
2014-07-14,45.112,45.196,44.184,44.184,95214.0
2014-07-15,44.69,44.859,44.184,44.184,215146.0
2014-07-16,44.269,46.039,44.142,45.702,271925.0
2014-07-17,45.702,46.587,45.533,46.292,205371.0
2014-07-18,44.69,46.292,44.69,46.292,42680.0
2014-07-19,44.69,46.292,44.69,46.292,42680.0
2014-07-20,44.69,46.292,44.69,46.292,42680.0
2014-07-21,46.292,46.377,45.407,45.533,70785.0
2014-07-22,45.744,45.955,44.775,45.533,70129.0
2014-07-23,45.449,46.63,45.449,46.63,85844.0
2014-07-24,46.63,46.63,45.955,46.545,85152.0
2014-07-25,46.377,46.545,45.112,46.377,122874.0
2014-07-26,46.377,46.545,45.112,46.377,122874.0
2014-07-27,46.377,46.545,45.112,46.377,122874.0
2014-07-28,46.377,46.545,45.112,46.377,122874.0
2014-07-29,46.377,46.545,45.112,46.377,122874.0
2014-07-30,46.377,46.545,45.112,46.377,122874.0
2014-07-31,47.136,47.136,45.154,45.323,273763.0
2014-08-01,45.491,45.491,43.889,44.522,78383.0
2014-08-02,45.491,45.491,43.889,44.522,78383.0
2014-08-03,45.491,45.491,43.889,44.522,78383.0
2014-08-04,44.522,45.027,43.763,43.763,157315.0
2014-08-05,43.931,43.973,42.456,42.709,194675.0
2014-08-06,42.667,43.172,42.161,42.456,230156.0
2014-08-07,42.456,43.51,42.245,42.498,145881.0
2014-08-08,42.498,42.667,41.739,41.992,90929.0
2014-08-09,42.498,42.667,41.739,41.992,90929.0
2014-08-10,42.498,42.667,41.739,41.992,90929.0
2014-08-11,42.667,43.341,42.118,42.203,158726.0
2014-08-12,42.498,42.877,42.245,42.582,138922.0
2014-08-13,42.624,43.088,41.908,42.329,140999.0
2014-08-14,43.004,43.468,42.456,43.215,297076.0
2014-08-15,43.215,43.889,43.004,43.889,144369.0
2014-08-16,43.215,43.889,43.004,43.889,144369.0
2014-08-17,43.215,43.889,43.004,43.889,144369.0
2014-08-18,44.058,44.985,43.931,44.69,155049.0
2014-08-19,44.901,44.985,44.69,44.732,130266.0
2014-08-20,44.817,44.817,43.678,44.058,152165.0
2014-08-21,43.636,44.522,43.594,43.636,87238.0
2014-08-22,44.184,44.732,43.721,43.721,79219.0
2014-08-23,44.184,44.732,43.721,43.721,79219.0
2014-08-24,44.184,44.732,43.721,43.721,79219.0
2014-08-25,43.973,44.016,43.636,43.636,19632.0
2014-08-26,43.973,44.269,43.763,43.931,67103.0
2014-08-27,44.016,44.058,43.13,43.341,150470.0
2014-08-28,43.257,43.51,42.962,43.088,66923.0
2014-08-29,43.425,43.805,43.004,43.004,287518.0
2014-08-30,43.425,43.805,43.004,43.004,287518.0
2014-08-31,43.425,43.805,43.004,43.004,287518.0
2014-09-01,43.088,43.973,42.962,43.721,94406.0
2014-09-02,43.678,43.847,43.51,43.678,59372.0
2014-09-03,43.805,43.805,43.425,43.763,156140.0
2014-09-04,43.847,43.847,43.51,43.636,50892.0
2014-09-05,43.636,43.721,43.046,43.046,92984.0
2014-09-06,43.636,43.721,43.046,43.046,92984.0
2014-09-07,43.636,43.721,43.046,43.046,92984.0
2014-09-08,43.215,43.299,42.793,42.919,148184.0
2014-09-09,42.962,43.004,42.203,42.456,143012.0
2014-09-10,42.414,42.919,42.161,42.456,208768.0
2014-09-11,42.54,43.004,42.371,42.835,228986.0
2014-09-12,42.667,43.552,42.667,43.383,152818.0
2014-09-13,42.667,43.552,42.667,43.383,152818.0
2014-09-14,42.667,43.552,42.667,43.383,152818.0
2014-09-15,43.425,43.763,42.793,42.793,184940.0
2014-09-16,43.046,43.341,42.751,42.877,72392.0
2014-09-17,43.13,43.721,42.835,42.835,127141.0
2014-09-18,42.962,42.962,42.161,42.371,131062.0
2014-09-19,42.371,43.468,41.57,41.57,312607.0
2014-09-20,42.371,43.468,41.57,41.57,312607.0
2014-09-21,42.371,43.468,41.57,41.57,312607.0
2014-09-22,41.908,41.992,41.444,41.57,161549.0
2014-09-23,41.908,41.95,40.601,40.685,135789.0
2014-09-24,40.938,41.275,39.842,40.01,191054.0
2014-09-25,40.053,40.432,39.125,40.432,141068.0
2014-09-26,40.474,40.896,40.221,40.601,53378.0
2014-09-27,40.474,40.896,40.221,40.601,53378.0
2014-09-28,40.474,40.896,40.221,40.601,53378.0
2014-09-29,40.643,41.402,39.209,41.402,187025.0
2014-09-30,41.149,41.444,40.474,41.444,149595.0
2014-10-01,41.444,41.528,40.938,40.938,78785.0
2014-10-02,40.938,41.107,39.757,39.757,106728.0
2014-10-03,40.221,40.221,39.209,39.842,84895.0
2014-10-04,40.221,40.221,39.209,39.842,84895.0
2014-10-05,40.221,40.221,39.209,39.842,84895.0
2014-10-06,40.221,40.221,39.209,39.842,84895.0
2014-10-07,40.221,40.221,39.209,39.842,84895.0
2014-10-08,39.673,39.8,38.197,38.24,185667.0
2014-10-09,38.493,39.378,38.493,38.914,233546.0
2014-10-10,38.788,38.956,38.408,38.408,274571.0
2014-10-11,38.788,38.956,38.408,38.408,274571.0
2014-10-12,38.788,38.956,38.408,38.408,274571.0
2014-10-13,38.45,38.703,38.197,38.535,270671.0
2014-10-14,38.872,39.378,38.408,38.83,243808.0
2014-10-15,39.209,39.842,38.914,39.589,146199.0
2014-10-16,39.547,39.842,38.788,39.125,92816.0
2014-10-17,39.209,39.462,38.956,38.999,113348.0
2014-10-18,39.209,39.462,38.956,38.999,113348.0
2014-10-19,39.209,39.462,38.956,38.999,113348.0
2014-10-20,39.294,39.8,39.125,39.757,52246.0
2014-10-21,39.968,42.245,39.926,41.528,528155.0
2014-10-22,41.823,41.992,41.317,41.36,135394.0
2014-10-23,41.275,41.57,40.896,41.57,61846.0
2014-10-24,41.739,41.95,41.36,41.697,71481.0
2014-10-25,41.739,41.95,41.36,41.697,71481.0
2014-10-26,41.739,41.95,41.36,41.697,71481.0
2014-10-27,41.823,42.076,41.57,41.781,63377.0
2014-10-28,41.95,41.992,41.739,41.781,15787.0
2014-10-29,41.95,41.992,41.739,41.781,15787.0
2014-10-30,41.823,42.877,41.781,42.498,203122.0
2014-10-31,42.709,43.088,42.161,42.751,172000.0
2014-11-01,42.709,43.088,42.161,42.751,172000.0
2014-11-02,42.709,43.088,42.161,42.751,172000.0
2014-11-03,42.414,43.425,42.371,43.425,69306.0
2014-11-04,43.299,44.016,43.004,43.468,214038.0
2014-11-05,43.468,43.847,41.95,42.371,241126.0
2014-11-06,42.371,42.582,41.402,41.402,312768.0
2014-11-07,40.053,40.98,39.8,40.474,557050.0
2014-11-08,40.053,40.98,39.8,40.474,557050.0
2014-11-09,40.053,40.98,39.8,40.474,557050.0
2014-11-10,40.601,40.938,38.914,39.209,211663.0
2014-11-11,39.631,40.053,39.378,39.631,152996.0
2014-11-12,39.757,40.137,39.673,39.842,140783.0
2014-11-13,39.968,40.348,39.673,40.179,166634.0
2014-11-14,40.179,40.558,39.504,39.715,125245.0
2014-11-15,40.179,40.558,39.504,39.715,125245.0
2014-11-16,40.179,40.558,39.504,39.715,125245.0
2014-11-17,39.757,40.01,38.956,39.125,154290.0
2014-11-18,39.209,39.378,39.083,39.209,185937.0
2014-11-19,39.041,39.715,39.041,39.462,267753.0
2014-11-20,39.715,39.715,39.294,39.378,258996.0
2014-11-21,39.462,41.149,39.462,41.064,671197.0
2014-11-22,39.462,41.149,39.462,41.064,671197.0
2014-11-23,39.462,41.149,39.462,41.064,671197.0
2014-11-24,41.107,42.118,41.107,42.034,333120.0
2014-11-25,41.697,41.992,40.938,41.992,474450.0
2014-11-26,41.992,42.751,41.739,42.371,272025.0
2014-11-27,42.371,42.456,41.317,41.612,156048.0
2014-11-28,41.528,42.076,41.36,42.076,202211.0
2014-11-29,41.528,42.076,41.36,42.076,202211.0
2014-11-30,41.528,42.076,41.36,42.076,202211.0
2014-12-01,42.161,42.245,41.317,42.076,183731.0
2014-12-02,42.203,42.287,41.36,41.402,110616.0
2014-12-03,41.402,41.655,40.896,41.317,1769799.0
2014-12-04,41.275,41.402,41.191,41.233,65314.0
2014-12-05,41.233,41.444,41.233,41.317,229327.0
2014-12-06,41.233,41.444,41.233,41.317,229327.0
2014-12-07,41.233,41.444,41.233,41.317,229327.0
2014-12-08,41.317,41.402,40.685,40.896,103461.0
2014-12-09,40.811,41.317,40.39,40.98,244473.0
2014-12-10,41.107,41.95,41.064,41.486,773162.0
2014-12-11,41.612,41.865,40.769,40.896,208719.0
2014-12-12,40.854,40.938,40.179,40.179,389568.0
2014-12-13,40.854,40.938,40.179,40.179,389568.0
2014-12-14,40.854,40.938,40.179,40.179,389568.0
2014-12-15,40.179,40.516,39.589,39.884,121909.0
2014-12-16,39.8,39.8,37.523,37.945,237989.0
2014-12-17,37.945,38.83,37.607,38.703,225391.0
2014-12-18,39.083,40.306,38.872,40.306,354509.0
2014-12-19,40.306,41.317,40.179,41.275,231817.0
2014-12-20,40.306,41.317,40.179,41.275,231817.0
2014-12-21,40.306,41.317,40.179,41.275,231817.0
2014-12-22,41.275,41.95,40.854,41.865,259817.0
2014-12-23,41.908,42.161,41.402,41.865,102442.0
2014-12-24,41.823,42.329,41.697,42.076,80788.0
2014-12-25,42.076,42.076,41.486,41.57,22797.0
2014-12-26,41.57,41.908,41.486,41.739,31670.0
2014-12-27,41.57,41.908,41.486,41.739,31670.0
2014-12-28,41.57,41.908,41.486,41.739,31670.0
2014-12-29,41.95,41.95,41.36,41.697,59060.0
2014-12-30,41.95,42.329,41.655,42.245,145397.0
2014-12-31,42.245,42.751,41.95,42.582,114755.0
2015-01-01,42.245,42.751,41.95,42.582,114755.0
2015-01-02,42.582,42.582,41.865,41.992,128734.0
2015-01-03,42.582,42.582,41.865,41.992,128734.0
2015-01-04,42.582,42.582,41.865,41.992,128734.0
2015-01-05,41.992,42.287,41.739,42.287,136106.0
2015-01-06,42.203,42.667,41.95,42.582,283221.0
2015-01-07,42.709,42.877,42.161,42.161,353621.0
2015-01-08,42.287,42.456,41.781,41.908,199902.0
2015-01-09,41.908,42.371,41.528,41.865,361722.0
2015-01-10,41.908,42.371,41.528,41.865,361722.0
2015-01-11,41.908,42.371,41.528,41.865,361722.0
2015-01-12,42.118,42.877,41.992,42.793,262139.0
2015-01-13,42.835,43.172,42.161,42.161,184997.0
2015-01-14,41.57,41.739,40.39,40.432,683660.0
2015-01-15,40.474,40.811,39.251,39.251,291416.0
2015-01-16,39.336,39.673,39.125,39.125,205906.0
2015-01-17,39.336,39.673,39.125,39.125,205906.0
2015-01-18,39.336,39.673,39.125,39.125,205906.0
2015-01-19,39.378,40.095,39.378,39.547,452025.0
2015-01-20,39.842,39.926,38.956,39.589,504185.0
2015-01-21,39.926,40.221,39.673,40.179,366039.0
2015-01-22,40.221,41.36,40.221,41.149,617684.0
2015-01-23,41.528,41.908,41.317,41.655,205755.0
2015-01-24,41.528,41.908,41.317,41.655,205755.0
2015-01-25,41.528,41.908,41.317,41.655,205755.0
2015-01-26,41.612,41.992,41.107,41.992,234174.0
2015-01-27,42.076,42.076,41.486,41.739,135804.0
2015-01-28,41.992,41.992,41.528,41.697,488897.0
2015-01-29,41.865,41.865,40.854,40.854,338065.0
2015-01-30,40.854,41.697,40.854,41.655,302014.0
2015-01-31,40.854,41.697,40.854,41.655,302014.0
2015-02-01,40.854,41.697,40.854,41.655,302014.0
2015-02-02,41.95,42.034,41.107,41.655,204916.0
2015-02-03,41.655,41.697,40.769,41.149,230146.0
2015-02-04,41.064,41.107,39.42,39.462,168569.0
2015-02-05,39.673,40.306,38.914,38.999,283541.0
2015-02-06,39.42,40.516,39.336,40.263,319073.0
2015-02-07,39.42,40.516,39.336,40.263,319073.0
2015-02-08,39.42,40.516,39.336,40.263,319073.0
2015-02-09,40.179,40.263,38.914,39.294,161675.0
2015-02-10,39.504,39.968,38.788,39.167,201824.0
2015-02-11,39.209,39.209,38.45,38.703,176174.0
2015-02-12,38.956,39.547,38.366,39.42,182028.0
2015-02-13,39.294,39.462,38.956,39.083,101222.0
2015-02-14,39.294,39.462,38.956,39.083,101222.0
2015-02-15,39.294,39.462,38.956,39.083,101222.0
2015-02-16,39.083,39.8,39.041,39.547,116496.0
2015-02-17,39.547,40.01,39.336,39.42,186402.0
2015-02-18,39.42,39.884,39.42,39.757,110657.0
2015-02-19,39.842,40.558,39.842,40.095,160242.0
2015-02-20,40.137,40.601,39.884,40.558,195843.0
2015-02-21,40.137,40.601,39.884,40.558,195843.0
2015-02-22,40.137,40.601,39.884,40.558,195843.0
2015-02-23,40.601,40.811,40.263,40.474,127400.0
2015-02-24,40.558,40.558,39.757,40.306,32187.0
2015-02-25,40.306,40.727,40.306,40.685,179591.0
2015-02-26,40.685,41.191,40.474,40.98,138543.0
2015-02-27,41.107,41.275,40.811,41.107,212040.0
2015-02-28,41.107,41.275,40.811,41.107,212040.0
2015-03-01,41.107,41.275,40.811,41.107,212040.0
2015-03-02,41.191,42.034,40.811,41.823,249333.0
2015-03-03,41.823,41.823,40.474,41.528,152139.0
2015-03-04,41.528,41.528,40.601,40.98,112205.0
2015-03-05,40.98,41.022,39.42,39.631,210484.0
2015-03-06,39.673,39.673,38.872,39.336,248136.0
2015-03-07,39.673,39.673,38.872,39.336,248136.0
2015-03-08,39.673,39.673,38.872,39.336,248136.0
2015-03-09,38.914,39.42,38.408,38.788,391553.0
2015-03-10,38.83,38.872,37.692,37.818,222321.0
2015-03-11,37.101,37.945,35.457,36.511,459348.0
2015-03-12,36.975,37.523,35.499,36.005,770328.0
2015-03-13,36.005,36.553,35.12,35.162,336501.0
2015-03-14,36.005,36.553,35.12,35.162,336501.0
2015-03-15,36.005,36.553,35.12,35.162,336501.0
2015-03-16,35.626,36.511,35.331,36.3,199324.0
2015-03-17,36.3,37.228,36.3,37.059,223093.0
2015-03-18,37.228,37.86,36.806,37.565,299041.0
2015-03-19,37.945,38.24,36.975,37.354,141633.0
2015-03-20,37.396,38.071,36.891,38.071,290221.0
2015-03-21,37.396,38.071,36.891,38.071,290221.0
2015-03-22,37.396,38.071,36.891,38.071,290221.0
2015-03-23,37.86,37.86,36.764,37.396,290787.0
2015-03-24,37.523,37.523,36.553,36.891,158434.0
2015-03-25,36.638,37.059,35.921,36.342,205491.0
2015-03-26,35.921,36.806,35.584,36.68,224023.0
2015-03-27,36.68,36.764,36.005,36.385,102049.0
2015-03-28,36.68,36.764,36.005,36.385,102049.0
2015-03-29,36.68,36.764,36.005,36.385,102049.0
2015-03-30,36.469,37.27,36.469,37.101,123852.0
2015-03-31,37.312,37.354,36.722,37.059,182911.0
2015-04-01,37.186,37.186,36.258,36.258,123122.0
2015-04-02,36.3,36.891,36.047,36.891,216013.0
2015-04-03,37.101,37.143,36.764,36.933,35837.0
2015-04-04,37.101,37.143,36.764,36.933,35837.0
2015-04-05,37.101,37.143,36.764,36.933,35837.0
2015-04-06,37.059,37.228,37.017,37.101,71554.0
2015-04-07,37.228,37.945,37.101,37.945,323219.0
2015-04-08,37.945,38.45,37.523,37.945,506526.0
2015-04-09,37.945,38.914,37.86,38.788,551084.0
2015-04-10,38.703,38.956,37.902,38.155,367076.0
2015-04-11,38.703,38.956,37.902,38.155,367076.0
2015-04-12,38.703,38.956,37.902,38.155,367076.0
2015-04-13,38.282,38.324,37.439,37.565,190590.0
2015-04-14,37.565,37.818,37.101,37.607,358413.0
2015-04-15,37.523,37.692,37.27,37.607,159039.0
2015-04-16,37.523,37.692,37.354,37.649,126757.0
2015-04-17,37.692,37.692,36.891,37.354,167822.0
2015-04-18,37.692,37.692,36.891,37.354,167822.0
2015-04-19,37.692,37.692,36.891,37.354,167822.0
2015-04-20,37.27,37.649,37.143,37.312,149737.0
2015-04-21,37.396,37.945,37.27,37.945,189223.0
2015-04-22,37.776,38.703,37.692,38.619,347334.0
2015-04-23,37.776,38.703,37.692,38.619,347334.0
2015-04-24,38.619,39.631,38.408,39.631,278192.0
2015-04-25,38.619,39.631,38.408,39.631,278192.0
2015-04-26,38.619,39.631,38.408,39.631,278192.0
2015-04-27,39.631,40.474,39.209,40.348,229551.0
2015-04-28,40.432,40.474,39.589,39.631,163552.0
2015-04-29,39.715,39.715,38.703,38.746,212917.0
2015-04-30,38.872,39.378,38.24,38.24,241554.0
2015-05-01,38.872,39.378,38.24,38.24,241554.0
2015-05-02,38.872,39.378,38.24,38.24,241554.0
2015-05-03,38.872,39.378,38.24,38.24,241554.0
2015-05-04,38.535,38.661,38.113,38.324,542464.0
2015-05-05,38.324,38.535,37.818,38.029,146364.0
2015-05-06,38.366,38.535,37.396,37.649,441127.0
2015-05-07,37.776,37.776,36.342,37.101,172040.0
2015-05-08,37.101,37.101,36.638,36.722,206810.0
2015-05-09,37.101,37.101,36.638,36.722,206810.0
2015-05-10,37.101,37.101,36.638,36.722,206810.0
2015-05-11,36.806,37.607,36.722,37.101,440541.0
2015-05-12,37.354,37.354,36.848,37.101,226770.0
2015-05-13,37.186,37.86,37.059,37.649,993279.0
2015-05-14,37.776,38.535,37.776,38.324,421850.0
2015-05-15,38.493,38.703,38.071,38.155,297825.0
2015-05-16,38.493,38.703,38.071,38.155,297825.0
2015-05-17,38.493,38.703,38.071,38.155,297825.0
2015-05-18,38.197,39.336,38.197,39.209,408101.0
2015-05-19,38.197,39.336,38.197,39.209,408101.0
2015-05-20,39.209,39.209,38.493,38.661,252581.0
2015-05-21,38.661,38.872,38.282,38.703,208355.0
2015-05-22,38.872,39.336,38.366,38.366,358722.0
2015-05-23,38.872,39.336,38.366,38.366,358722.0
2015-05-24,38.872,39.336,38.366,38.366,358722.0
2015-05-25,38.366,38.45,37.86,38.366,78215.0
2015-05-26,37.523,38.493,37.523,38.071,87547.0
2015-05-27,38.193,38.364,37.896,37.981,102846.0
2015-05-28,38.193,38.831,38.023,38.746,470435.0
2015-05-29,38.704,38.746,37.896,38.364,386791.0
2015-05-30,38.704,38.746,37.896,38.364,386791.0
2015-05-31,38.704,38.746,37.896,38.364,386791.0
2015-06-01,38.364,38.364,37.088,37.47,180721.0
2015-06-02,38.449,38.449,37.045,37.343,169433.0
2015-06-03,37.428,38.619,37.13,38.619,160826.0
2015-06-04,38.619,38.661,37.428,37.938,168315.0
2015-06-05,37.938,38.023,37.428,37.853,98925.0
2015-06-06,37.938,38.023,37.428,37.853,98925.0
2015-06-07,37.938,38.023,37.428,37.853,98925.0
2015-06-08,34.025,37.088,34.025,36.832,399922.0
2015-06-09,37.428,37.428,36.45,36.577,181877.0
2015-06-10,37.428,37.428,36.365,36.747,267376.0
2015-06-11,36.79,37.045,36.194,36.535,335921.0
2015-06-12,36.62,36.705,36.194,36.322,394991.0
2015-06-13,36.62,36.705,36.194,36.322,394991.0
2015-06-14,36.62,36.705,36.194,36.322,394991.0
2015-06-15,36.152,36.365,35.344,35.599,255203.0
2015-06-16,35.812,36.109,35.471,35.939,237995.0
2015-06-17,35.939,36.62,35.769,36.577,486936.0
2015-06-18,36.79,37.641,36.662,37.258,693697.0
2015-06-19,37.385,37.428,36.918,37.045,242058.0
2015-06-20,37.385,37.428,36.918,37.045,242058.0
2015-06-21,37.385,37.428,36.918,37.045,242058.0
2015-06-22,37.088,37.428,37.003,37.003,114643.0
2015-06-23,37.215,37.896,37.13,37.768,283368.0
2015-06-24,37.811,38.151,37.641,37.938,199181.0
2015-06-25,38.023,38.321,37.343,37.513,315285.0
2015-06-26,37.513,37.768,37.428,37.513,128341.0
2015-06-27,37.513,37.768,37.428,37.513,128341.0
2015-06-28,37.513,37.768,37.428,37.513,128341.0
2015-06-29,37.215,37.385,36.577,36.918,68301.0
2015-06-30,36.96,38.108,36.62,37.938,299182.0
2015-07-01,37.768,38.619,37.428,37.853,331894.0
2015-07-02,37.811,38.193,37.683,38.193,168119.0
2015-07-03,38.279,38.279,37.768,38.066,102343.0
2015-07-04,38.279,38.279,37.768,38.066,102343.0
2015-07-05,38.279,38.279,37.768,38.066,102343.0
2015-07-06,37.896,38.066,37.641,38.066,111226.0
2015-07-07,37.938,38.066,37.768,38.066,123851.0
2015-07-08,38.108,38.151,37.726,37.768,130456.0
2015-07-09,37.853,38.704,37.853,38.576,96714.0
2015-07-10,38.831,38.917,37.768,37.768,448528.0
2015-07-11,38.831,38.917,37.768,37.768,448528.0
2015-07-12,38.831,38.917,37.768,37.768,448528.0
2015-07-13,37.853,37.938,37.088,37.173,302599.0
2015-07-14,37.215,37.513,37.215,37.3,138567.0
2015-07-15,37.343,37.428,36.79,36.96,134919.0
2015-07-16,37.045,37.258,36.705,36.747,85184.0
2015-07-17,37.045,37.258,36.705,36.747,85184.0
2015-07-18,37.045,37.258,36.705,36.747,85184.0
2015-07-19,37.045,37.258,36.705,36.747,85184.0
2015-07-20,36.79,37.003,36.152,36.237,472879.0
2015-07-21,36.407,36.535,35.557,35.727,257657.0
2015-07-22,35.769,35.812,35.089,35.301,305194.0
2015-07-23,35.386,35.386,33.77,33.898,203144.0
2015-07-24,33.94,34.366,33.43,33.558,151388.0
2015-07-25,33.94,34.366,33.43,33.558,151388.0
