,NETB SS Equity,NETB SS Equity,NETB SS Equity,NETB SS Equity,NETB SS Equity
2017-09-24,60.1448,60.4457,56.7915,57.9093,1975350.0
2017-09-25,57.9093,58.0812,55.9747,57.2214,1292005.0
2017-09-26,56.2756,56.2756,53.7821,53.7821,2032305.0
2017-09-27,53.2662,54.9429,52.7933,53.4812,1637081.0
2017-09-28,53.3952,55.0718,53.3092,54.9429,1158874.0
2017-09-29,55.0718,55.0718,53.6101,54.341,779738.0
2017-09-30,55.0718,55.0718,53.6101,54.341,779738.0
2017-10-01,55.0718,55.0718,53.6101,54.341,779738.0
2017-10-02,54.298,55.1148,54.126,54.6419,562944.0
2017-10-03,54.6419,55.3298,54.255,55.1148,802099.0
2017-10-04,55.2868,55.7167,54.9429,55.3298,614224.0
2017-10-05,55.0288,55.3728,54.5129,54.7279,937137.0
2017-10-06,54.7279,54.7279,53.6101,54.083,522468.0
2017-10-07,54.7279,54.7279,53.6101,54.083,522468.0
2017-10-08,54.7279,54.7279,53.6101,54.083,522468.0
2017-10-09,54.169,55.7167,54.169,54.7279,740694.0
2017-10-10,54.6849,55.3298,54.384,54.384,832007.0
2017-10-11,54.8139,55.7167,54.169,55.4158,712693.0
2017-10-12,55.4158,55.4158,54.7709,54.8999,496190.0
2017-10-13,54.8999,57.0924,54.7279,56.0176,773972.0
2017-10-14,54.8999,57.0924,54.7279,56.0176,773972.0
2017-10-15,54.8999,57.0924,54.7279,56.0176,773972.0
2017-10-16,56.1036,56.3616,54.8569,54.9429,465633.0
2017-10-17,55.1148,55.2008,52.6643,53.2232,1201259.0
2017-10-18,53.3092,54.427,53.3092,53.9111,967336.0
2017-10-19,53.9971,54.6849,53.0512,53.5671,504805.0
2017-10-20,53.3952,53.6531,52.7073,53.1372,357678.0
2017-10-21,53.3952,53.6531,52.7073,53.1372,357678.0
2017-10-22,53.3952,53.6531,52.7073,53.1372,357678.0
2017-10-23,53.1372,53.1372,52.3204,52.5783,434061.0
2017-10-24,52.3634,53.0942,52.1054,52.7503,567441.0
2017-10-25,52.7503,53.4812,52.4924,52.8793,1174838.0
2017-10-26,52.8793,53.3092,52.2344,52.5783,806038.0
2017-10-27,54.9429,60.8327,54.9429,58.3392,4257356.0
2017-10-28,54.9429,60.8327,54.9429,58.3392,4257356.0
2017-10-29,54.9429,60.8327,54.9429,58.3392,4257356.0
2017-10-30,58.4681,58.4681,54.298,55.8457,2582500.0
2017-10-31,55.9747,57.4364,55.9317,57.0494,964154.0
2017-11-01,57.0494,57.4364,56.1466,56.2326,760942.0
2017-11-02,56.3186,56.3186,54.298,55.0288,1254979.0
2017-11-03,55.0288,55.2438,54.6419,55.2438,334467.0
2017-11-04,55.0288,55.2438,54.6419,55.2438,334467.0
2017-11-05,55.0288,55.2438,54.6419,55.2438,334467.0
2017-11-06,55.2008,55.6307,54.9429,55.1148,309140.0
2017-11-07,55.0718,55.1148,53.7391,53.7821,608727.0
2017-11-08,53.7821,54.384,53.1372,53.5241,702841.0
2017-11-09,53.5241,53.5241,51.3316,51.9765,837179.0
2017-11-10,51.9335,53.2662,51.3746,52.7503,1187275.0
2017-11-11,51.9335,53.2662,51.3746,52.7503,1187275.0
2017-11-12,51.9335,53.2662,51.3746,52.7503,1187275.0
2017-11-13,53.0942,53.7821,51.9335,52.2774,580038.0
2017-11-14,52.4494,52.5353,51.6325,51.6325,500189.0
2017-11-15,51.5895,51.6755,50.4718,51.0307,703840.0
2017-11-16,51.1166,52.6213,51.1166,52.4494,457523.0
2017-11-17,52.5783,52.5783,51.3316,51.6325,463145.0
2017-11-18,52.5783,52.5783,51.3316,51.6325,463145.0
2017-11-19,52.5783,52.5783,51.3316,51.6325,463145.0
2017-11-20,51.5895,52.3204,51.3316,51.9335,413260.0
2017-11-21,51.8045,53.5671,51.8045,53.0083,903362.0
2017-11-22,53.7391,55.1578,52.7073,52.8363,1380678.0
2017-11-23,52.8793,53.4382,51.3316,51.9335,1616776.0
2017-11-24,52.0195,52.6643,51.5036,52.1054,493132.0
2017-11-25,52.0195,52.6643,51.5036,52.1054,493132.0
2017-11-26,52.0195,52.6643,51.5036,52.1054,493132.0
2017-11-27,52.2344,53.3522,51.4606,51.4606,1272047.0
2017-11-28,51.5466,53.3092,51.5466,52.1484,1139155.0
2017-11-29,52.1914,52.8363,51.1596,51.1596,778834.0
2017-11-30,51.2886,52.0624,51.0736,51.0736,948904.0
2017-12-01,51.1596,51.4176,50.2998,50.3428,836155.0
2017-12-02,51.1596,51.4176,50.2998,50.3428,836155.0
2017-12-03,51.1596,51.4176,50.2998,50.3428,836155.0
2017-12-04,50.7297,50.9447,50.2138,50.5148,312791.0
2017-12-05,50.5148,50.6007,48.9241,49.569,1255354.0
2017-12-06,50.6007,52.7933,50.6007,51.5036,3670809.0
2017-12-07,51.6755,52.5353,51.1596,51.9765,1275721.0
2017-12-08,52.0624,53.6531,52.0624,53.4382,1744158.0
2017-12-09,52.0624,53.6531,52.0624,53.4382,1744158.0
2017-12-10,52.0624,53.6531,52.0624,53.4382,1744158.0
2017-12-11,53.6531,53.9541,52.4924,52.7933,827705.0
2017-12-12,52.8793,53.9971,52.8793,53.1372,1066028.0
2017-12-13,53.1372,53.6101,52.5783,53.3522,701079.0
2017-12-14,53.3522,53.3952,52.4924,52.7073,536099.0
2017-12-15,52.7073,52.8793,52.1054,52.8363,422000.0
2017-12-16,52.7073,52.8793,52.1054,52.8363,422000.0
2017-12-17,52.7073,52.8793,52.1054,52.8363,422000.0
2017-12-18,52.8363,54.126,52.8363,53.2662,971950.0
2017-12-19,53.2662,53.5671,52.4494,52.4924,356860.0
2017-12-20,52.4924,52.7933,51.9335,52.1484,486771.0
2017-12-21,52.1914,53.4382,51.8905,53.3092,599451.0
2017-12-22,52.6213,52.6213,49.397,49.7839,3831730.0
2017-12-23,52.6213,52.6213,49.397,49.7839,3831730.0
2017-12-24,52.6213,52.6213,49.397,49.7839,3831730.0
2017-12-25,52.6213,52.6213,49.397,49.7839,3831730.0
2017-12-26,52.6213,52.6213,49.397,49.7839,3831730.0
2017-12-27,49.7409,49.7839,48.6231,48.7951,1209144.0
2017-12-28,48.8381,48.9671,48.0643,48.7951,831506.0
2017-12-29,48.7951,49.311,48.4082,48.5802,440699.0
2017-12-30,48.7951,49.311,48.4082,48.5802,440699.0
2017-12-31,48.7951,49.311,48.4082,48.5802,440699.0
2018-01-01,48.7951,49.311,48.4082,48.5802,440699.0
2018-01-02,48.7091,49.9989,48.2792,49.8699,902295.0
2018-01-03,50.0419,50.8587,49.096,50.7727,782381.0
2018-01-04,50.6437,50.6437,49.139,50.2568,832377.0
2018-01-05,50.3858,51.1596,50.0419,51.1166,373085.0
2018-01-06,50.3858,51.1596,50.0419,51.1166,373085.0
2018-01-07,50.3858,51.1596,50.0419,51.1166,373085.0
2018-01-08,51.0307,51.2026,49.7839,50.1708,1030043.0
2018-01-09,50.2998,51.2026,49.7839,51.1166,1156647.0
2018-01-10,51.1596,51.1596,48.9671,49.6549,1541479.0
2018-01-11,49.6549,49.8699,48.5372,49.096,909487.0
2018-01-12,49.182,49.311,48.3222,48.5802,1026284.0
2018-01-13,49.182,49.311,48.3222,48.5802,1026284.0
2018-01-14,49.182,49.311,48.3222,48.5802,1026284.0
2018-01-15,48.5802,49.7409,48.4942,49.6119,760336.0
2018-01-16,40.4118,42.3378,37.7463,38.1763,12704733.0
2018-01-17,39.552,40.4806,38.6922,39.7239,7993499.0
2018-01-18,40.2398,40.2398,38.7094,39.294,2509098.0
2018-01-19,39.3972,39.3972,38.2279,38.6922,2528752.0
2018-01-20,39.3972,39.3972,38.2279,38.6922,2528752.0
2018-01-21,39.3972,39.3972,38.2279,38.6922,2528752.0
2018-01-22,38.7094,39.0533,38.0559,38.8297,1514911.0
2018-01-23,38.8641,39.7068,38.4858,39.2768,1711700.0
2018-01-24,39.2596,39.3628,38.3482,39.294,1601681.0
2018-01-25,39.552,40.4634,39.3112,39.6208,2779945.0
2018-01-26,39.7239,40.0335,39.0017,39.5864,1635647.0
2018-01-27,39.7239,40.0335,39.0017,39.5864,1635647.0
2018-01-28,39.7239,40.0335,39.0017,39.5864,1635647.0
2018-01-29,39.6896,39.7927,38.8297,38.8813,1154297.0
2018-01-30,38.8641,39.4144,38.3826,38.3826,981271.0
2018-01-31,38.6922,38.8469,38.0559,38.4686,944377.0
2018-02-01,38.6062,39.7755,38.5546,38.8297,1123434.0
2018-02-02,38.8297,38.9673,38.1075,38.3998,937322.0
2018-02-03,38.8297,38.9673,38.1075,38.3998,937322.0
2018-02-04,38.8297,38.9673,38.1075,38.3998,937322.0
2018-02-05,38.3654,38.3654,36.9381,37.2133,1221863.0
2018-02-06,35.2529,37.1961,34.737,36.7661,1150336.0
2018-02-07,38.0903,40.1711,38.0903,38.9501,2420028.0
2018-02-08,38.8469,38.9329,37.7635,37.7635,1233469.0
2018-02-09,37.4884,38.1763,37.2992,37.5744,786442.0
2018-02-10,37.4884,38.1763,37.2992,37.5744,786442.0
2018-02-11,37.4884,38.1763,37.2992,37.5744,786442.0
2018-02-12,37.9527,38.8813,37.9527,38.0387,814665.0
2018-02-13,38.1419,38.5202,37.7979,38.1075,820174.0
2018-02-14,38.4686,39.2768,37.8667,39.2768,973444.0
2018-02-15,39.6896,39.7068,35.7344,36.7661,4638330.0
2018-02-16,37.1101,39.9303,37.1101,39.6036,3482992.0
2018-02-17,37.1101,39.9303,37.1101,39.6036,3482992.0
2018-02-18,37.1101,39.9303,37.1101,39.6036,3482992.0
2018-02-19,39.8959,40.2054,38.9845,39.9131,955622.0
2018-02-20,39.8959,42.1315,39.8787,41.8735,1484151.0
2018-02-21,41.8735,41.8735,40.5838,41.5468,815997.0
2018-02-22,41.1341,42.5614,40.9105,42.441,1509939.0
2018-02-23,42.4582,42.5614,41.9079,42.3722,650163.0
2018-02-24,42.4582,42.5614,41.9079,42.3722,650163.0
2018-02-25,42.4582,42.5614,41.9079,42.3722,650163.0
2018-02-26,42.4238,42.4754,41.2372,41.8391,952155.0
2018-02-27,41.9595,42.2002,41.5468,41.6843,833632.0
2018-02-28,41.2888,41.9423,41.0137,41.0825,651046.0
2018-03-01,41.0825,41.8047,40.7041,40.9965,679215.0
2018-03-02,40.5494,41.4608,40.1539,40.9793,970237.0
2018-03-03,40.5494,41.4608,40.1539,40.9793,970237.0
2018-03-04,40.5494,41.4608,40.1539,40.9793,970237.0
2018-03-05,40.9105,41.8563,40.7213,41.4264,516556.0
2018-03-06,41.6843,41.6843,40.7729,41.306,877714.0
2018-03-07,41.22,41.65,40.9621,41.1513,548420.0
2018-03-08,41.1513,43.1203,41.1513,42.441,1173117.0
2018-03-09,42.1487,42.3894,41.3232,41.3748,833202.0
2018-03-10,42.1487,42.3894,41.3232,41.3748,833202.0
2018-03-11,42.1487,42.3894,41.3232,41.3748,833202.0
2018-03-12,41.392,42.0627,40.9793,41.392,823227.0
2018-03-13,41.392,41.8735,40.3774,40.4462,1051082.0
2018-03-14,40.515,41.4264,40.257,40.257,738220.0
2018-03-15,40.4118,41.0825,39.9303,40.3602,851113.0
2018-03-16,40.3086,40.3086,39.3972,39.6036,720565.0
2018-03-17,40.3086,40.3086,39.3972,39.6036,720565.0
2018-03-18,40.3086,40.3086,39.3972,39.6036,720565.0
2018-03-19,39.1737,39.294,37.0069,37.4024,2936888.0
2018-03-20,37.454,38.4514,37.2648,37.8839,799670.0
2018-03-21,37.9527,38.8813,37.712,38.6062,731758.0
2018-03-22,38.2966,39.0361,37.7463,37.8667,1091596.0
2018-03-23,37.4368,37.9011,36.5426,36.9209,1502406.0
2018-03-24,37.4368,37.9011,36.5426,36.9209,1502406.0
2018-03-25,37.4368,37.9011,36.5426,36.9209,1502406.0
2018-03-26,35.8203,36.7146,32.0027,33.5332,6968550.0
2018-03-27,34.1179,35.5108,33.6708,35.356,2356660.0
2018-03-28,34.393,35.442,33.9631,35.3044,1108558.0
2018-03-29,35.4592,36.6114,35.3904,36.0611,562217.0
2018-03-30,35.4592,36.6114,35.3904,36.0611,562217.0
2018-03-31,35.4592,36.6114,35.3904,36.0611,562217.0
2018-04-01,35.4592,36.6114,35.3904,36.0611,562217.0
2018-04-02,35.4592,36.6114,35.3904,36.0611,562217.0
2018-04-03,35.8375,36.3878,35.0809,36.2503,842908.0
2018-04-04,36.1471,36.1471,34.6166,35.1325,951207.0
2018-04-05,35.7,36.3362,35.0809,36.3362,768410.0
2018-04-06,36.0611,36.2159,35.2357,36.0611,930296.0
2018-04-07,36.0611,36.2159,35.2357,36.0611,930296.0
2018-04-08,36.0611,36.2159,35.2357,36.0611,930296.0
2018-04-09,36.2503,36.5942,35.4936,36.4738,1363551.0
2018-04-10,36.7661,37.0929,36.1987,36.8005,1184483.0
2018-04-11,36.8177,37.3336,36.2331,36.9553,1079967.0
2018-04-12,36.9037,38.0559,36.663,37.8323,915777.0
2018-04-13,37.8323,38.9157,37.6776,38.5202,1251592.0
2018-04-14,37.8323,38.9157,37.6776,38.5202,1251592.0
2018-04-15,37.8323,38.9157,37.6776,38.5202,1251592.0
2018-04-16,38.3826,38.5546,37.2305,37.3852,668739.0
2018-04-17,37.4024,38.331,37.3164,37.6948,1075545.0
2018-04-18,37.8151,37.9183,37.4196,37.8323,240593.0
2018-04-19,37.9183,39.8959,37.9183,39.6724,1357833.0
2018-04-20,40.0335,40.5838,39.6552,40.0851,740786.0
2018-04-21,40.0335,40.5838,39.6552,40.0851,740786.0
2018-04-22,40.0335,40.5838,39.6552,40.0851,740786.0
2018-04-23,40.3946,41.1513,39.0361,39.7583,1288777.0
2018-04-24,41.5296,46.7745,39.9131,41.9595,7685121.0
2018-04-25,41.8735,42.0111,39.1393,40.2914,2746028.0
2018-04-26,40.3258,42.0111,40.2398,40.8589,1998257.0
2018-04-27,41.0137,42.2174,40.6526,41.9939,676384.0
2018-04-28,41.0137,42.2174,40.6526,41.9939,676384.0
2018-04-29,41.0137,42.2174,40.6526,41.9939,676384.0
2018-04-30,42.1487,43.2492,42.1487,43.2492,685793.0
2018-05-01,42.1487,43.2492,42.1487,43.2492,685793.0
2018-05-02,43.7221,45.3558,43.7221,45.2268,2594934.0
2018-05-03,45.3128,46.1296,44.496,44.8829,1480317.0
2018-05-04,45.1408,46.4736,44.6679,45.2698,1279420.0
2018-05-05,45.1408,46.4736,44.6679,45.2698,1279420.0
2018-05-06,45.1408,46.4736,44.6679,45.2698,1279420.0
2018-05-07,45.5278,46.0007,45.1408,45.5708,674258.0
2018-05-08,45.8402,45.9569,44.2463,45.1218,849320.0
2018-05-09,44.9063,45.7504,44.9063,45.481,337122.0
2018-05-10,44.9063,45.7504,44.9063,45.481,337122.0
2018-05-11,45.472,46.0646,44.9512,45.1218,511169.0
2018-05-12,45.472,46.0646,44.9512,45.1218,511169.0
2018-05-13,45.472,46.0646,44.9512,45.1218,511169.0
2018-05-14,45.1218,46.6752,44.381,46.5765,819862.0
2018-05-15,46.6393,47.5373,45.3463,45.49,1114761.0
2018-05-16,45.1936,45.7863,44.7357,45.1847,577035.0
2018-05-17,45.023,47.4565,44.8973,47.1691,1033218.0
2018-05-18,47.1691,47.9503,46.6932,47.1512,718835.0
2018-05-19,47.1691,47.9503,46.6932,47.1512,718835.0
2018-05-20,47.1691,47.9503,46.6932,47.1512,718835.0
2018-05-21,47.1512,48.2377,47.1512,47.5463,605088.0
2018-05-22,47.5732,48.8483,46.8818,47.7258,1634605.0
2018-05-23,47.3218,48.1838,46.4148,48.1299,1302068.0
2018-05-24,48.3634,49.3421,46.0467,46.4508,1234913.0
2018-05-25,46.8369,47.232,46.325,46.8459,670522.0
2018-05-26,46.8369,47.232,46.325,46.8459,670522.0
2018-05-27,46.8369,47.232,46.325,46.8459,670522.0
2018-05-28,46.8818,47.4385,46.1006,46.334,421231.0
2018-05-29,46.0736,46.1365,44.794,45.4361,785822.0
2018-05-30,45.4361,46.5765,45.032,46.4238,623721.0
2018-05-31,46.6034,46.6932,44.1071,44.7581,1055869.0
2018-06-01,44.821,45.3463,43.5279,44.5785,1376459.0
2018-06-02,44.821,45.3463,43.5279,44.5785,1376459.0
2018-06-03,44.821,45.3463,43.5279,44.5785,1376459.0
2018-06-04,44.6953,46.1544,44.6638,45.6067,1182462.0
2018-06-05,45.3283,45.9389,44.6728,45.2924,670932.0
2018-06-06,45.3283,45.9389,44.6728,45.2924,670932.0
2018-06-07,45.014,45.5797,44.1475,44.4169,945233.0
2018-06-08,44.7626,45.1487,44.3451,44.4887,609882.0
2018-06-09,44.7626,45.1487,44.3451,44.4887,609882.0
2018-06-10,44.7626,45.1487,44.3451,44.4887,609882.0
2018-06-11,44.5651,45.023,43.6492,44.6683,767219.0
2018-06-12,44.7132,45.014,43.9994,44.1206,859873.0
2018-06-13,44.0802,44.7626,43.2586,43.4606,647081.0
2018-06-14,43.3843,44.5426,42.8904,44.3271,659670.0
2018-06-15,44.2867,44.7087,42.9218,43.0161,608630.0
2018-06-16,44.2867,44.7087,42.9218,43.0161,608630.0
2018-06-17,44.2867,44.7087,42.9218,43.0161,608630.0
2018-06-18,42.9263,43.7883,42.8365,43.4292,553869.0
2018-06-19,43.29,43.6222,42.832,43.0745,661490.0
2018-06-20,43.1149,43.4606,43.0565,43.299,673624.0
2018-06-21,43.299,43.299,42.4863,42.9622,785758.0
2018-06-22,43.299,43.299,42.4863,42.9622,785758.0
2018-06-23,43.299,43.299,42.4863,42.9622,785758.0
2018-06-24,43.299,43.299,42.4863,42.9622,785758.0
2018-06-25,42.7063,42.85,42.0688,42.4459,546658.0
2018-06-26,42.4773,42.5582,41.4537,42.3471,623593.0
2018-06-27,42.4055,43.3214,41.8129,42.9218,835236.0
2018-06-28,42.6659,43.0116,41.117,41.3774,585400.0
2018-06-29,41.5794,43.0116,41.5794,43.0116,690905.0
2018-06-30,41.5794,43.0116,41.5794,43.0116,690905.0
2018-07-01,41.5794,43.0116,41.5794,43.0116,690905.0
2018-07-02,42.6569,43.281,42.2484,43.0116,521698.0
2018-07-03,43.5279,43.9679,42.0284,42.1227,824057.0
2018-07-04,42.1227,42.1227,40.0529,40.4031,567551.0
2018-07-05,40.4031,40.4031,39.7655,40.1202,941926.0
2018-07-06,40.1202,40.1786,38.8856,39.0517,601096.0
2018-07-07,40.1202,40.1786,38.8856,39.0517,601096.0
2018-07-08,40.1202,40.1786,38.8856,39.0517,601096.0
2018-07-09,38.9349,39.2941,38.5488,38.8631,967522.0
2018-07-10,38.926,39.5545,38.5533,39.4288,727713.0
2018-07-11,39.4288,39.4333,38.5758,39.2402,431179.0
2018-07-12,39.3884,40.5647,39.0382,40.4255,596745.0
2018-07-13,39.1235,39.1235,32.6224,32.9187,9501562.0
2018-07-14,39.1235,39.1235,32.6224,32.9187,9501562.0
2018-07-15,39.1235,39.1235,32.6224,32.9187,9501562.0
2018-07-16,34.122,34.122,31.2485,31.3742,5873789.0
2018-07-17,31.8502,33.4934,31.6077,32.5101,4313103.0
2018-07-18,32.9456,34.0322,32.1824,34.0187,3171027.0
2018-07-19,34.0322,34.3464,32.8289,33.2779,1857637.0
2018-07-20,33.224,34.8673,33.0938,34.746,2178837.0
2018-07-21,33.224,34.8673,33.0938,34.746,2178837.0
2018-07-22,33.224,34.8673,33.0938,34.746,2178837.0
2018-07-23,34.746,35.0199,33.8436,34.1579,1398472.0
2018-07-24,34.4811,35.6934,34.1489,34.3015,1672564.0
2018-07-25,34.306,34.9301,33.5473,33.673,1336460.0
2018-07-26,33.7628,34.1175,33.4036,33.5607,860049.0
2018-07-27,33.5607,33.8975,33.4485,33.7718,554170.0
2018-07-28,33.5607,33.8975,33.4485,33.7718,554170.0
2018-07-29,33.5607,33.8975,33.4485,33.7718,554170.0
2018-07-30,33.7718,33.7718,32.9591,33.4799,897213.0
2018-07-31,33.4844,34.0232,33.2195,33.8167,875430.0
2018-08-01,33.8167,33.8167,32.9007,33.022,862551.0
2018-08-02,32.995,33.3138,32.5146,33.1926,1052863.0
2018-08-03,33.1387,33.1387,32.151,32.7391,1350244.0
2018-08-04,33.1387,33.1387,32.151,32.7391,1350244.0
2018-08-05,33.1387,33.1387,32.151,32.7391,1350244.0
2018-08-06,32.7795,32.811,31.8995,32.1644,900780.0
2018-08-07,32.2363,32.5236,31.8457,32.1959,790642.0
2018-08-08,32.1959,32.1959,31.6751,31.9669,722797.0
2018-08-09,31.7873,32.0746,31.7155,31.9669,559991.0
2018-08-10,31.9624,32.133,31.4461,32.0567,613007.0
2018-08-11,31.9624,32.133,31.4461,32.0567,613007.0
2018-08-12,31.9624,32.133,31.4461,32.0567,613007.0
2018-08-13,31.9624,32.7077,31.7559,32.3261,872312.0
2018-08-14,32.4338,32.4742,31.6077,32.3799,1010782.0
2018-08-15,32.5685,32.5999,31.8097,32.1689,903500.0
2018-08-16,32.2363,32.5146,31.922,32.1779,432869.0
2018-08-17,32.1869,32.7391,31.8008,32.1689,592343.0
2018-08-18,32.1869,32.7391,31.8008,32.1689,592343.0
2018-08-19,32.1869,32.7391,31.8008,32.1689,592343.0
2018-08-20,32.1689,32.6448,32.0297,32.2542,519389.0
2018-08-21,32.1465,33.1656,32.1285,32.6224,908917.0
2018-08-22,32.6852,33.4934,32.3755,33.3856,1238569.0
2018-08-23,33.3856,33.4934,32.9232,33.0085,522751.0
2018-08-24,33.0444,33.2195,32.5865,32.9097,421038.0
2018-08-25,33.0444,33.2195,32.5865,32.9097,421038.0
2018-08-26,33.0444,33.2195,32.5865,32.9097,421038.0
2018-08-27,32.9591,33.2824,32.775,33.224,454089.0
2018-08-28,33.224,33.8032,33.0444,33.2016,551118.0
2018-08-29,33.5967,33.6191,32.9995,33.1387,898072.0
2018-08-30,32.995,33.1342,32.4383,32.573,429760.0
2018-08-31,32.573,32.7391,32.1465,32.6763,653151.0
2018-09-01,32.573,32.7391,32.1465,32.6763,653151.0
2018-09-02,32.573,32.7391,32.1465,32.6763,653151.0
2018-09-03,32.775,33.3901,32.7481,32.9007,738523.0
2018-09-04,32.8648,32.9771,31.6436,31.9848,1196983.0
2018-09-05,31.8771,32.0791,30.3147,30.4179,1798211.0
2018-09-06,30.5347,30.6289,29.8432,29.969,1215456.0
2018-09-07,30.0812,30.6694,29.7265,30.602,1047748.0
2018-09-08,30.0812,30.6694,29.7265,30.602,1047748.0
2018-09-09,30.0812,30.6694,29.7265,30.602,1047748.0
2018-09-10,31.8142,33.1342,31.5808,31.895,2851850.0
2018-09-11,32.0567,32.3261,31.1049,31.6481,1276932.0
2018-09-12,31.7918,32.2677,31.5942,31.8322,1209024.0
2018-09-13,31.9265,32.7077,31.7065,32.0118,877109.0
2018-09-14,32.0657,33.4844,32.0657,32.8963,1554856.0
2018-09-15,32.0657,33.4844,32.0657,32.8963,1554856.0
2018-09-16,32.0657,33.4844,32.0657,32.8963,1554856.0
2018-09-17,32.7885,32.995,32.1689,32.5505,1087105.0
2018-09-18,32.4697,32.8963,32.1914,32.6718,654546.0
2018-09-19,32.6763,33.8211,32.6314,33.5697,989906.0
2018-09-20,33.4934,33.7583,32.5685,32.7571,1092419.0
2018-09-21,32.775,33.2958,32.4877,32.8424,1084699.0
2018-09-22,32.775,33.2958,32.4877,32.8424,1084699.0
2018-09-23,32.775,33.2958,32.4877,32.8424,1084699.0
2018-09-24,32.775,32.775,32.344,32.5281,474880.0
2018-09-25,32.5101,32.7122,32.3485,32.5191,703636.0
2018-09-26,32.5416,32.6718,32.2228,32.6224,443473.0
2018-09-27,32.5999,33.3767,32.3799,33.1522,845889.0
2018-09-28,33.2285,34.0142,32.2901,32.3575,1010750.0
2018-09-29,33.2285,34.0142,32.2901,32.3575,1010750.0
2018-09-30,33.2285,34.0142,32.2901,32.3575,1010750.0
2018-10-01,32.362,33.8211,32.2363,33.7089,826157.0
2018-10-02,33.7134,33.7493,32.9636,33.0444,427214.0
2018-10-03,33.0669,34.6966,33.0669,33.9648,1185117.0
2018-10-04,33.9873,34.0501,32.9367,32.9546,853669.0
2018-10-05,33.004,33.3856,32.775,33.2914,516841.0
2018-10-06,33.004,33.3856,32.775,33.2914,516841.0
2018-10-07,33.004,33.3856,32.775,33.2914,516841.0
2018-10-08,33.2914,33.3856,31.7783,32.2542,1107225.0
2018-10-09,31.1947,31.262,29.3404,30.5302,4958393.0
2018-10-10,30.5302,30.6379,29.731,30.2069,1182244.0
2018-10-11,29.749,30.4,29.2686,30.1934,1260129.0
2018-10-12,30.189,30.7098,29.9959,30.5302,1207193.0
2018-10-13,30.189,30.7098,29.9959,30.5302,1207193.0
2018-10-14,30.189,30.7098,29.9959,30.5302,1207193.0
2018-10-15,30.3506,31.3698,30.171,31.024,1109534.0
2018-10-16,31.0689,32.775,30.7951,32.7212,1489986.0
2018-10-17,32.9232,33.9064,32.4832,32.7526,1766246.0
2018-10-18,33.004,33.0265,32.0028,32.0836,983364.0
2018-10-19,32.1061,32.4428,31.0779,32.142,890136.0
2018-10-20,32.1061,32.4428,31.0779,32.142,890136.0
2018-10-21,32.1061,32.4428,31.0779,32.142,890136.0
2018-10-22,32.4338,32.6673,31.5897,31.7828,807873.0
2018-10-23,31.491,31.5987,30.3147,30.5796,852007.0
2018-10-24,31.4281,31.6122,30.1755,31.1991,1020973.0
2018-10-25,31.9848,36.4566,31.9848,33.224,6277761.0
2018-10-26,33.6775,38.3872,33.3497,38.2345,4153214.0
2018-10-27,33.6775,38.3872,33.3497,38.2345,4153214.0
2018-10-28,33.6775,38.3872,33.3497,38.2345,4153214.0
2018-10-29,38.6117,40.677,38.6117,39.6264,2778747.0
2018-10-30,40.0798,41.1574,38.9394,40.6455,2471438.0
2018-10-31,41.1529,42.8186,40.237,42.2035,2762732.0
2018-11-01,42.1182,43.0386,40.879,41.2741,2022735.0
2018-11-02,41.2741,41.3414,40.6455,40.9419,1202965.0
2018-11-03,41.2741,41.3414,40.6455,40.9419,1202965.0
2018-11-04,41.2741,41.3414,40.6455,40.9419,1202965.0
2018-11-05,40.8566,41.31,39.8284,39.9227,1459623.0
2018-11-06,39.9227,40.3672,39.4513,39.8464,1708034.0
2018-11-07,39.6398,41.0586,38.7015,39.8419,2417605.0
2018-11-08,39.8149,40.677,39.1325,39.2268,1180073.0
2018-11-09,39.2088,39.2492,38.4905,38.715,809479.0
2018-11-10,39.2088,39.2492,38.4905,38.715,809479.0
2018-11-11,39.2088,39.2492,38.4905,38.715,809479.0
2018-11-12,38.6925,38.7913,37.5701,37.8529,850613.0
2018-11-13,37.9831,38.6117,37.3995,38.0146,816801.0
2018-11-14,37.6284,38.2974,36.8158,38.1627,809837.0
2018-11-15,38.5309,38.6027,36.2411,36.3848,989369.0
2018-11-16,36.5958,36.9999,36.2546,36.8203,570884.0
2018-11-17,36.5958,36.9999,36.2546,36.8203,570884.0
2018-11-18,36.5958,36.9999,36.2546,36.8203,570884.0
2018-11-19,37.0538,37.4803,36.3803,36.6676,941971.0
2018-11-20,36.3668,36.4836,34.9795,35.2758,1037049.0
2018-11-21,35.2713,36.1872,35.1546,35.9942,580367.0
2018-11-22,35.9223,36.0301,35.1277,35.5138,621717.0
2018-11-23,35.2354,35.8819,35.186,35.846,462756.0
2018-11-24,35.2354,35.8819,35.186,35.846,462756.0
2018-11-25,35.2354,35.8819,35.186,35.846,462756.0
2018-11-26,35.9178,36.3668,35.397,35.7472,469088.0
2018-11-27,35.6709,36.4342,35.397,35.8325,763141.0
