,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity
2011-05-04,9.266,9.318,9.145,9.266,266200.0
2011-05-05,9.266,9.3,9.128,9.214,123608.0
2011-05-06,9.249,9.335,9.076,9.249,381816.0
2011-05-07,9.249,9.335,9.076,9.249,381816.0
2011-05-08,9.249,9.335,9.076,9.249,381816.0
2011-05-09,9.266,9.37,9.266,9.318,133840.0
2011-05-10,9.335,9.335,9.076,9.283,389944.0
2011-05-11,9.508,9.957,9.508,9.94,2685216.0
2011-05-12,9.854,10.096,9.784,10.096,957240.0
2011-05-13,10.078,10.078,9.836,9.923,1119224.0
2011-05-14,10.078,10.078,9.836,9.923,1119224.0
2011-05-15,10.078,10.078,9.836,9.923,1119224.0
2011-05-16,9.888,9.888,9.698,9.802,350456.0
2011-05-17,9.836,10.096,9.836,9.957,787800.0
2011-05-18,10.027,10.078,9.975,10.061,444144.0
2011-05-19,10.096,10.217,10.078,10.165,585552.0
2011-05-20,10.234,10.234,10.009,10.096,591384.0
2011-05-21,10.234,10.234,10.009,10.096,591384.0
2011-05-22,10.234,10.234,10.009,10.096,591384.0
2011-05-23,9.992,10.061,9.802,9.94,537136.0
2011-05-24,9.871,10.009,9.715,9.94,357632.0
2011-05-25,9.923,10.044,9.612,9.923,821400.0
2011-05-26,9.94,9.992,9.681,9.767,668168.0
2011-05-27,9.905,9.905,9.629,9.784,812872.0
2011-05-28,9.905,9.905,9.629,9.784,812872.0
2011-05-29,9.905,9.905,9.629,9.784,812872.0
2011-05-30,9.854,9.957,9.767,9.836,292800.0
2011-05-31,9.854,9.992,9.681,9.957,2373176.0
2011-06-01,9.957,9.957,9.836,9.923,226088.0
2011-06-02,9.957,9.957,9.836,9.923,226088.0
2011-06-03,9.957,9.957,9.767,9.819,192136.0
2011-06-04,9.957,9.957,9.767,9.819,192136.0
2011-06-05,9.957,9.957,9.767,9.819,192136.0
2011-06-06,9.957,9.957,9.767,9.819,192136.0
2011-06-07,9.94,9.94,9.75,9.888,674320.0
2011-06-08,9.888,9.94,9.629,9.871,519280.0
2011-06-09,9.888,9.888,9.629,9.854,239288.0
2011-06-10,9.871,9.871,9.629,9.646,199832.0
2011-06-11,9.871,9.871,9.629,9.646,199832.0
2011-06-12,9.871,9.871,9.629,9.646,199832.0
2011-06-13,9.681,9.715,9.491,9.663,413936.0
2011-06-14,9.663,9.854,9.542,9.819,455736.0
2011-06-15,9.819,9.819,9.352,9.577,579552.0
2011-06-16,9.456,9.646,9.197,9.266,1124584.0
2011-06-17,9.3,9.335,9.162,9.318,1679672.0
2011-06-18,9.3,9.335,9.162,9.318,1679672.0
2011-06-19,9.3,9.335,9.162,9.318,1679672.0
2011-06-20,9.3,9.318,9.162,9.231,175160.0
2011-06-21,9.249,9.387,9.162,9.387,174496.0
2011-06-22,9.56,9.56,9.058,9.179,637576.0
2011-06-23,9.214,9.266,9.11,9.266,255288.0
2011-06-24,9.214,9.266,9.11,9.266,255288.0
2011-06-25,9.214,9.266,9.11,9.266,255288.0
2011-06-26,9.214,9.266,9.11,9.266,255288.0
2011-06-27,9.197,9.266,9.11,9.197,313112.0
2011-06-28,9.197,9.266,9.024,9.128,355368.0
2011-06-29,9.162,9.231,9.128,9.231,150912.0
2011-06-30,9.214,9.629,9.214,9.491,537920.0
2011-07-01,9.681,9.681,9.266,9.387,134232.0
2011-07-02,9.681,9.681,9.266,9.387,134232.0
2011-07-03,9.681,9.681,9.266,9.387,134232.0
2011-07-04,9.473,9.473,9.214,9.473,93624.0
2011-07-05,9.473,9.473,9.335,9.473,103480.0
2011-07-06,9.473,9.473,9.335,9.404,107672.0
2011-07-07,9.404,9.542,9.352,9.542,91328.0
2011-07-08,9.542,9.542,9.318,9.421,482472.0
2011-07-09,9.542,9.542,9.318,9.421,482472.0
2011-07-10,9.542,9.542,9.318,9.421,482472.0
2011-07-11,9.421,9.542,9.335,9.542,97808.0
2011-07-12,9.612,9.612,9.231,9.404,79096.0
2011-07-13,9.404,9.612,9.266,9.473,222568.0
2011-07-14,9.456,9.525,9.214,9.473,187552.0
2011-07-15,9.491,9.577,9.335,9.456,140896.0
2011-07-16,9.491,9.577,9.335,9.456,140896.0
2011-07-17,9.491,9.577,9.335,9.456,140896.0
2011-07-18,9.439,9.456,9.266,9.3,124680.0
2011-07-19,9.439,9.491,9.318,9.491,464352.0
2011-07-20,9.542,9.646,9.439,9.646,453344.0
2011-07-21,9.629,9.663,9.473,9.646,117376.0
2011-07-22,9.612,9.681,9.491,9.681,63520.0
2011-07-23,9.612,9.681,9.491,9.681,63520.0
2011-07-24,9.612,9.681,9.491,9.681,63520.0
2011-07-25,9.612,9.75,9.37,9.508,194824.0
2011-07-26,9.456,9.715,9.439,9.525,59032.0
2011-07-27,9.404,9.646,9.404,9.646,59768.0
2011-07-28,9.646,9.646,9.439,9.525,66176.0
2011-07-29,9.542,9.681,9.473,9.681,103224.0
2011-07-30,9.542,9.681,9.473,9.681,103224.0
2011-07-31,9.542,9.681,9.473,9.681,103224.0
2011-08-01,9.681,9.681,9.421,9.646,1227368.0
2011-08-02,9.75,9.75,9.231,9.542,297120.0
2011-08-03,9.335,9.473,9.093,9.335,393320.0
2011-08-04,9.335,9.335,8.592,8.765,939000.0
2011-08-05,7.952,9.076,7.952,9.058,1007448.0
2011-08-06,7.952,9.076,7.952,9.058,1007448.0
2011-08-07,7.952,9.076,7.952,9.058,1007448.0
2011-08-08,8.678,8.782,8.125,8.332,1078808.0
2011-08-09,8.332,8.54,7.952,8.54,973728.0
2011-08-10,8.903,8.955,8.229,8.782,1845448.0
2011-08-11,8.816,8.868,8.609,8.644,2421240.0
2011-08-12,8.816,8.816,8.592,8.782,1888336.0
2011-08-13,8.816,8.816,8.592,8.782,1888336.0
2011-08-14,8.816,8.816,8.592,8.782,1888336.0
2011-08-15,8.955,9.231,8.851,9.231,3029584.0
2011-08-16,9.231,9.249,8.868,9.128,414568.0
2011-08-17,9.145,9.283,9.024,9.093,3774600.0
2011-08-18,9.11,9.11,8.695,8.851,1316440.0
2011-08-19,8.955,8.955,8.574,8.782,1558888.0
2011-08-20,8.955,8.955,8.574,8.782,1558888.0
2011-08-21,8.955,8.955,8.574,8.782,1558888.0
2011-08-22,8.851,9.179,8.765,9.093,948224.0
2011-08-23,9.11,9.352,9.11,9.352,563792.0
2011-08-24,9.352,9.508,9.197,9.387,560240.0
2011-08-25,9.456,9.56,9.352,9.404,387976.0
2011-08-26,9.318,9.352,9.145,9.283,553720.0
2011-08-27,9.318,9.352,9.145,9.283,553720.0
2011-08-28,9.318,9.352,9.145,9.283,553720.0
2011-08-29,9.266,9.421,9.214,9.266,758840.0
2011-08-30,9.387,9.508,9.197,9.473,626584.0
2011-08-31,9.508,9.663,9.508,9.594,459592.0
2011-09-01,9.612,9.646,9.508,9.629,238952.0
2011-09-02,9.473,9.646,9.473,9.646,139016.0
2011-09-03,9.473,9.646,9.473,9.646,139016.0
2011-09-04,9.473,9.646,9.473,9.646,139016.0
2011-09-05,9.646,9.646,9.249,9.283,782512.0
2011-09-06,9.335,9.594,9.3,9.525,911264.0
2011-09-07,9.542,9.663,9.542,9.663,1081832.0
2011-09-08,9.663,9.681,9.491,9.663,95232.0
2011-09-09,9.663,9.715,9.525,9.612,1751688.0
2011-09-10,9.663,9.715,9.525,9.612,1751688.0
2011-09-11,9.663,9.715,9.525,9.612,1751688.0
2011-09-12,9.629,9.629,9.335,9.456,256752.0
2011-09-13,9.491,9.577,9.249,9.456,730272.0
2011-09-14,9.473,9.473,8.955,9.404,269512.0
2011-09-15,9.421,9.646,9.37,9.56,977096.0
2011-09-16,9.646,9.663,9.491,9.525,238536.0
2011-09-17,9.646,9.663,9.491,9.525,238536.0
2011-09-18,9.646,9.663,9.491,9.525,238536.0
2011-09-19,9.525,9.525,9.197,9.37,389864.0
2011-09-20,9.37,9.508,9.197,9.473,220136.0
2011-09-21,9.456,9.542,9.335,9.456,77728.0
2011-09-22,9.473,9.542,8.851,9.335,680336.0
2011-09-23,9.335,9.37,8.678,9.197,789568.0
2011-09-24,9.335,9.37,8.678,9.197,789568.0
2011-09-25,9.335,9.37,8.678,9.197,789568.0
2011-09-26,9.197,9.318,8.782,9.145,952416.0
2011-09-27,9.421,9.421,9.214,9.231,214616.0
2011-09-28,9.3,9.37,9.11,9.162,238192.0
2011-09-29,9.231,9.3,9.076,9.231,1270920.0
2011-09-30,9.335,9.335,8.955,8.989,4601896.0
2011-10-01,9.335,9.335,8.955,8.989,4601896.0
2011-10-02,9.335,9.335,8.955,8.989,4601896.0
2011-10-03,9.076,9.335,9.007,9.249,978592.0
2011-10-04,9.179,9.197,8.816,9.162,1543960.0
2011-10-05,9.266,9.491,9.058,9.456,235032.0
2011-10-06,9.421,9.542,9.421,9.542,613488.0
2011-10-07,9.56,9.577,9.404,9.508,264496.0
2011-10-08,9.56,9.577,9.404,9.508,264496.0
2011-10-09,9.56,9.577,9.404,9.508,264496.0
2011-10-10,9.56,9.577,9.37,9.525,352400.0
2011-10-11,9.439,9.612,9.387,9.612,301336.0
2011-10-12,9.612,9.629,9.491,9.542,604368.0
2011-10-13,9.594,9.594,9.421,9.473,186632.0
2011-10-14,9.491,9.594,9.491,9.594,709624.0
2011-10-15,9.491,9.594,9.491,9.594,709624.0
2011-10-16,9.491,9.594,9.491,9.594,709624.0
2011-10-17,9.629,9.784,9.56,9.612,142120.0
2011-10-18,9.715,9.819,9.542,9.75,1737880.0
2011-10-19,9.767,9.784,9.681,9.767,174024.0
2011-10-20,9.75,9.905,9.612,9.854,384752.0
2011-10-21,9.905,9.957,9.698,9.888,2423512.0
2011-10-22,9.905,9.957,9.698,9.888,2423512.0
2011-10-23,9.905,9.957,9.698,9.888,2423512.0
2011-10-24,9.819,10.009,9.733,9.957,495840.0
2011-10-25,9.992,10.044,9.646,9.698,1003216.0
2011-10-26,9.784,9.836,9.629,9.784,320960.0
2011-10-27,9.854,9.992,9.767,9.992,4216600.0
2011-10-28,10.165,10.407,10.148,10.407,565464.0
2011-10-29,10.165,10.407,10.148,10.407,565464.0
2011-10-30,10.165,10.407,10.148,10.407,565464.0
2011-10-31,10.372,10.58,10.372,10.476,1057224.0
2011-11-01,10.476,10.476,10.199,10.407,452168.0
2011-11-02,11.098,11.271,10.718,10.995,2608440.0
2011-11-03,11.1,11.207,10.887,11.029,796776.0
2011-11-04,11.1,11.314,11.029,11.1,598544.0
2011-11-05,11.1,11.314,11.029,11.1,598544.0
2011-11-06,11.1,11.314,11.029,11.1,598544.0
2011-11-07,11.1,11.1,10.887,11.029,874752.0
2011-11-08,11.1,11.1,10.744,10.922,633360.0
2011-11-09,10.958,10.958,10.673,10.816,596592.0
2011-11-10,10.816,11.1,10.709,11.1,828032.0
2011-11-11,11.207,11.349,11.1,11.314,623808.0
2011-11-12,11.207,11.349,11.1,11.314,623808.0
2011-11-13,11.207,11.349,11.1,11.314,623808.0
2011-11-14,11.385,11.385,11.136,11.243,109712.0
2011-11-15,11.207,11.207,11.029,11.1,1078488.0
2011-11-16,11.207,11.456,11.207,11.243,1539784.0
2011-11-17,11.243,11.314,11.029,11.136,1120608.0
2011-11-18,11.065,11.349,10.922,11.065,455256.0
2011-11-19,11.065,11.349,10.922,11.065,455256.0
2011-11-20,11.065,11.349,10.922,11.065,455256.0
2011-11-21,11.029,11.029,10.673,10.816,1318240.0
2011-11-22,11.029,11.029,10.744,10.78,702320.0
2011-11-23,10.851,10.887,10.656,10.816,418760.0
2011-11-24,10.851,10.887,10.638,10.709,706832.0
2011-11-25,10.744,10.744,10.549,10.673,474600.0
2011-11-26,10.744,10.744,10.549,10.673,474600.0
2011-11-27,10.744,10.744,10.549,10.673,474600.0
2011-11-28,10.744,10.993,10.673,10.78,653504.0
2011-11-29,10.816,10.958,10.567,10.78,1420296.0
2011-11-30,10.744,11.314,10.602,11.1,1564472.0
2011-12-01,11.171,11.349,10.922,11.171,2097456.0
2011-12-02,11.278,11.278,11.029,11.207,3454096.0
2011-12-03,11.278,11.278,11.029,11.207,3454096.0
2011-12-04,11.278,11.278,11.029,11.207,3454096.0
2011-12-05,11.243,11.349,11.065,11.243,3620496.0
2011-12-06,11.243,11.314,11.136,11.278,272912.0
2011-12-07,11.349,11.349,10.709,10.958,1941912.0
2011-12-08,11.171,11.171,10.816,11.065,1013880.0
2011-12-09,11.029,11.171,10.673,10.922,894112.0
2011-12-10,11.029,11.171,10.673,10.922,894112.0
2011-12-11,11.029,11.171,10.673,10.922,894112.0
2011-12-12,10.78,11.029,10.673,10.78,797408.0
2011-12-13,10.816,10.887,10.673,10.744,351816.0
2011-12-14,10.744,10.744,10.549,10.549,420488.0
2011-12-15,10.673,10.709,10.567,10.673,1068752.0
2011-12-16,10.673,10.816,10.495,10.638,548696.0
2011-12-17,10.673,10.816,10.495,10.638,548696.0
2011-12-18,10.673,10.816,10.495,10.638,548696.0
2011-12-19,10.638,10.744,10.567,10.673,239152.0
2011-12-20,10.673,10.922,10.638,10.922,543392.0
2011-12-21,10.887,11.029,10.709,10.958,449440.0
2011-12-22,10.887,11.1,10.887,11.065,202520.0
2011-12-23,11.029,11.136,10.993,11.136,80432.0
2011-12-24,11.029,11.136,10.993,11.136,80432.0
2011-12-25,11.029,11.136,10.993,11.136,80432.0
2011-12-26,11.029,11.136,10.993,11.136,80432.0
2011-12-27,11.029,11.243,11.029,11.065,131520.0
2011-12-28,11.1,11.314,11.1,11.278,479840.0
2011-12-29,11.278,11.314,11.171,11.243,720288.0
2011-12-30,11.314,11.314,11.136,11.278,154024.0
2011-12-31,11.314,11.314,11.136,11.278,154024.0
2012-01-01,11.314,11.314,11.136,11.278,154024.0
2012-01-02,11.349,11.563,11.278,11.563,235888.0
2012-01-03,11.563,11.634,11.42,11.527,1425016.0
2012-01-04,11.634,11.634,11.385,11.492,875736.0
2012-01-05,11.456,11.705,11.243,11.705,621824.0
2012-01-06,11.456,11.705,11.243,11.705,621824.0
2012-01-07,11.456,11.705,11.243,11.705,621824.0
2012-01-08,11.456,11.705,11.243,11.705,621824.0
2012-01-09,11.669,11.705,11.42,11.669,289472.0
2012-01-10,11.669,11.847,11.563,11.776,578320.0
2012-01-11,11.812,11.812,11.42,11.598,293728.0
2012-01-12,11.705,11.812,11.492,11.598,735328.0
2012-01-13,11.634,11.669,11.278,11.598,587624.0
2012-01-14,11.634,11.669,11.278,11.598,587624.0
2012-01-15,11.634,11.669,11.278,11.598,587624.0
2012-01-16,11.527,11.598,11.456,11.527,271736.0
2012-01-17,11.527,11.669,11.456,11.456,551904.0
2012-01-18,11.563,11.563,11.314,11.492,366416.0
2012-01-19,11.527,11.634,11.456,11.492,942536.0
2012-01-20,11.492,11.705,11.492,11.669,162488.0
2012-01-21,11.492,11.705,11.492,11.669,162488.0
2012-01-22,11.492,11.705,11.492,11.669,162488.0
2012-01-23,11.669,11.705,11.492,11.634,439944.0
2012-01-24,11.634,11.669,11.492,11.598,270616.0
2012-01-25,11.634,11.741,11.634,11.705,187200.0
2012-01-26,11.741,11.847,11.634,11.669,197288.0
2012-01-27,11.705,11.776,11.563,11.776,223352.0
2012-01-28,11.705,11.776,11.563,11.776,223352.0
2012-01-29,11.705,11.776,11.563,11.776,223352.0
2012-01-30,11.812,11.847,11.669,11.741,4418360.0
2012-01-31,11.847,11.954,11.669,11.954,178856.0
2012-02-01,11.954,12.025,11.883,11.954,1025320.0
2012-02-02,12.025,12.096,11.883,12.061,355624.0
2012-02-03,12.025,12.239,12.025,12.239,225256.0
2012-02-04,12.025,12.239,12.025,12.239,225256.0
2012-02-05,12.025,12.239,12.025,12.239,225256.0
2012-02-06,12.381,12.808,12.203,12.452,996880.0
2012-02-07,12.488,12.772,12.488,12.737,716576.0
2012-02-08,12.772,12.879,12.559,12.701,383264.0
2012-02-09,12.737,12.808,12.63,12.701,750424.0
2012-02-10,12.737,12.844,12.31,12.63,553080.0
2012-02-11,12.737,12.844,12.31,12.63,553080.0
2012-02-12,12.737,12.844,12.31,12.63,553080.0
2012-02-13,12.666,12.666,12.452,12.523,381760.0
2012-02-14,12.594,12.594,12.345,12.452,736320.0
2012-02-15,13.235,13.626,12.95,13.199,3189192.0
2012-02-16,13.164,13.52,13.057,13.448,1213472.0
2012-02-17,13.591,13.626,13.448,13.484,436072.0
2012-02-18,13.591,13.626,13.448,13.484,436072.0
2012-02-19,13.591,13.626,13.448,13.484,436072.0
2012-02-20,13.733,13.733,13.27,13.484,560784.0
2012-02-21,13.484,13.484,13.199,13.27,541568.0
2012-02-22,13.306,13.306,12.95,12.95,729888.0
2012-02-23,13.128,13.128,12.737,12.808,868192.0
2012-02-24,13.057,13.057,12.808,12.95,531224.0
2012-02-25,13.057,13.057,12.808,12.95,531224.0
2012-02-26,13.057,13.057,12.808,12.95,531224.0
2012-02-27,12.986,12.986,12.879,12.95,969208.0
2012-02-28,12.986,13.306,12.95,13.164,383696.0
2012-02-29,13.27,13.413,13.199,13.377,459600.0
2012-03-01,13.377,13.413,13.093,13.164,2297520.0
2012-03-02,13.27,13.27,13.057,13.164,801920.0
2012-03-03,13.27,13.27,13.057,13.164,801920.0
2012-03-04,13.27,13.27,13.057,13.164,801920.0
2012-03-05,13.128,13.128,13.021,13.093,284064.0
2012-03-06,13.093,13.093,12.701,12.915,697960.0
2012-03-07,12.986,13.093,12.844,12.915,2088224.0
2012-03-08,12.95,13.199,12.879,13.021,647392.0
2012-03-09,13.093,13.306,12.986,13.306,365984.0
2012-03-10,13.093,13.306,12.986,13.306,365984.0
2012-03-11,13.093,13.306,12.986,13.306,365984.0
2012-03-12,13.306,13.306,13.128,13.306,236728.0
2012-03-13,13.342,13.413,13.164,13.413,691800.0
2012-03-14,13.448,13.52,13.27,13.484,502504.0
2012-03-15,13.484,13.484,13.199,13.306,653000.0
2012-03-16,13.484,13.484,13.199,13.199,485800.0
2012-03-17,13.484,13.484,13.199,13.199,485800.0
2012-03-18,13.484,13.484,13.199,13.199,485800.0
2012-03-19,13.235,13.235,13.057,13.128,2293608.0
2012-03-20,13.164,13.164,12.915,13.021,280848.0
2012-03-21,13.021,13.021,12.737,12.879,427976.0
2012-03-22,12.95,13.021,12.666,12.808,400312.0
2012-03-23,12.844,13.021,12.666,12.986,1653928.0
2012-03-24,12.844,13.021,12.666,12.986,1653928.0
2012-03-25,12.844,13.021,12.666,12.986,1653928.0
2012-03-26,13.093,13.27,12.986,13.27,543560.0
2012-03-27,13.306,13.306,13.199,13.27,342120.0
2012-03-28,13.235,13.27,13.021,13.199,432464.0
2012-03-29,13.057,13.164,12.879,12.95,687912.0
2012-03-30,12.879,13.27,12.879,13.199,355472.0
2012-03-31,12.879,13.27,12.879,13.199,355472.0
2012-04-01,12.879,13.27,12.879,13.199,355472.0
2012-04-02,13.199,13.448,13.128,13.448,813992.0
2012-04-03,13.448,13.52,13.235,13.52,966176.0
2012-04-04,13.52,13.52,13.235,13.377,331904.0
2012-04-05,13.377,13.52,13.306,13.52,168552.0
2012-04-06,13.377,13.52,13.306,13.52,168552.0
2012-04-07,13.377,13.52,13.306,13.52,168552.0
2012-04-08,13.377,13.52,13.306,13.52,168552.0
2012-04-09,13.377,13.52,13.306,13.52,168552.0
2012-04-10,13.52,13.52,13.235,13.306,259856.0
2012-04-11,13.306,13.52,13.057,13.413,655008.0
2012-04-12,13.484,13.52,13.199,13.27,565808.0
2012-04-13,13.52,13.52,13.199,13.235,1177992.0
2012-04-14,13.52,13.52,13.199,13.235,1177992.0
2012-04-15,13.52,13.52,13.199,13.235,1177992.0
2012-04-16,13.306,13.52,13.235,13.413,871240.0
2012-04-17,13.484,13.484,13.342,13.448,667888.0
2012-04-18,13.342,13.484,13.235,13.448,812200.0
2012-04-19,13.484,13.484,13.235,13.448,647720.0
2012-04-20,13.448,13.662,13.413,13.591,1071712.0
2012-04-21,13.448,13.662,13.413,13.591,1071712.0
2012-04-22,13.448,13.662,13.413,13.591,1071712.0
2012-04-23,13.591,13.591,13.27,13.448,583648.0
2012-04-24,13.413,13.52,13.306,13.377,290464.0
2012-04-25,13.377,13.484,13.306,13.413,327552.0
2012-04-26,13.448,13.484,13.235,13.306,439584.0
2012-04-27,13.484,13.662,13.413,13.555,416024.0
2012-04-28,13.484,13.662,13.413,13.555,416024.0
2012-04-29,13.484,13.662,13.413,13.555,416024.0
2012-04-30,13.662,13.662,13.52,13.662,141440.0
2012-05-01,13.662,13.662,13.52,13.662,141440.0
2012-05-02,13.697,13.769,13.626,13.733,316968.0
2012-05-03,13.769,13.769,13.626,13.733,419240.0
2012-05-04,13.733,13.911,13.662,13.733,438384.0
2012-05-05,13.733,13.911,13.662,13.733,438384.0
2012-05-06,13.733,13.911,13.662,13.733,438384.0
2012-05-07,13.697,13.84,13.484,13.84,212384.0
2012-05-08,13.84,13.875,13.413,13.591,311432.0
2012-05-09,14.053,14.231,13.306,14.089,2528832.0
2012-05-10,13.946,14.195,13.448,13.911,2242792.0
2012-05-11,14.095,14.242,13.874,14.132,464248.0
2012-05-12,14.095,14.242,13.874,14.132,464248.0
2012-05-13,14.095,14.242,13.874,14.132,464248.0
2012-05-14,14.352,14.352,13.8,13.837,485376.0
2012-05-15,14.132,14.279,13.764,14.242,564912.0
2012-05-16,14.205,14.242,13.948,14.058,288856.0
2012-05-17,14.205,14.242,13.948,14.058,288856.0
2012-05-18,13.948,13.948,13.469,13.616,954152.0
2012-05-19,13.948,13.948,13.469,13.616,954152.0
2012-05-20,13.948,13.948,13.469,13.616,954152.0
2012-05-21,13.727,13.911,13.616,13.911,311992.0
2012-05-22,14.095,14.095,13.837,14.058,573872.0
2012-05-23,13.984,13.984,13.69,13.837,359552.0
2012-05-24,13.911,13.911,13.653,13.764,1503672.0
2012-05-25,13.8,13.8,13.58,13.727,303224.0
2012-05-26,13.8,13.8,13.58,13.727,303224.0
2012-05-27,13.8,13.8,13.58,13.727,303224.0
2012-05-28,13.764,13.764,13.432,13.543,279128.0
2012-05-29,13.616,14.058,13.616,13.874,387768.0
2012-05-30,13.837,13.984,13.469,13.616,511544.0
2012-05-31,13.727,13.8,13.469,13.616,789648.0
2012-06-01,13.653,13.653,13.248,13.469,722616.0
2012-06-02,13.653,13.653,13.248,13.469,722616.0
2012-06-03,13.653,13.653,13.248,13.469,722616.0
2012-06-04,13.506,13.506,13.064,13.432,759240.0
2012-06-05,13.432,13.543,13.175,13.396,346496.0
2012-06-06,13.432,13.543,13.175,13.396,346496.0
2012-06-07,13.506,13.616,13.285,13.543,556056.0
2012-06-08,13.432,13.432,13.101,13.359,909024.0
2012-06-09,13.432,13.432,13.101,13.359,909024.0
2012-06-10,13.432,13.432,13.101,13.359,909024.0
2012-06-11,13.359,13.506,13.138,13.285,698032.0
2012-06-12,13.248,13.396,13.175,13.322,462704.0
2012-06-13,13.322,13.543,13.064,13.322,870816.0
2012-06-14,13.432,13.543,13.101,13.543,555184.0
2012-06-15,13.469,13.506,13.285,13.432,298576.0
2012-06-16,13.469,13.506,13.285,13.432,298576.0
2012-06-17,13.469,13.506,13.285,13.432,298576.0
2012-06-18,13.543,13.727,13.285,13.506,661072.0
2012-06-19,13.506,13.764,13.506,13.69,896784.0
2012-06-20,13.727,13.874,13.506,13.764,903840.0
2012-06-21,13.8,13.8,13.58,13.727,270400.0
2012-06-22,13.8,13.8,13.58,13.727,270400.0
2012-06-23,13.8,13.8,13.58,13.727,270400.0
2012-06-24,13.8,13.8,13.58,13.727,270400.0
2012-06-25,13.58,13.69,13.396,13.469,303104.0
2012-06-26,13.432,13.432,13.212,13.432,232224.0
2012-06-27,13.469,13.506,13.285,13.285,328504.0
2012-06-28,13.359,13.359,12.586,12.659,1367728.0
2012-06-29,12.88,12.954,12.659,12.88,1028936.0
2012-06-30,12.88,12.954,12.659,12.88,1028936.0
2012-07-01,12.88,12.954,12.659,12.88,1028936.0
2012-07-02,12.807,12.917,12.696,12.733,669456.0
2012-07-03,12.77,13.027,12.696,13.027,932808.0
2012-07-04,12.991,13.175,12.917,13.175,201760.0
2012-07-05,13.212,13.212,12.807,12.917,288912.0
2012-07-06,12.807,12.954,12.696,12.88,190400.0
2012-07-07,12.807,12.954,12.696,12.88,190400.0
2012-07-08,12.807,12.954,12.696,12.88,190400.0
2012-07-09,12.917,12.917,12.807,12.88,89040.0
2012-07-10,12.88,12.88,12.77,12.843,193024.0
2012-07-11,12.843,12.843,12.586,12.696,363472.0
2012-07-12,12.733,12.733,12.512,12.549,201416.0
2012-07-13,12.659,12.733,12.512,12.586,193072.0
2012-07-14,12.659,12.733,12.512,12.586,193072.0
2012-07-15,12.659,12.733,12.512,12.586,193072.0
2012-07-16,12.586,12.696,12.549,12.623,1331720.0
2012-07-17,12.659,12.696,12.586,12.696,330928.0
2012-07-18,12.807,12.917,12.659,12.843,154608.0
2012-07-19,12.88,13.027,12.88,12.917,202280.0
2012-07-20,12.991,13.027,12.659,12.807,375032.0
2012-07-21,12.991,13.027,12.659,12.807,375032.0
2012-07-22,12.991,13.027,12.659,12.807,375032.0
2012-07-23,12.659,12.659,12.402,12.586,282784.0
2012-07-24,12.586,12.586,12.144,12.218,885640.0
2012-07-25,12.218,12.659,12.218,12.586,732848.0
2012-07-26,12.586,12.659,12.475,12.549,313592.0
2012-07-27,12.623,12.659,12.439,12.512,67840.0
2012-07-28,12.623,12.659,12.439,12.512,67840.0
2012-07-29,12.623,12.659,12.439,12.512,67840.0
2012-07-30,12.512,12.623,12.512,12.586,101576.0
2012-07-31,12.586,12.586,11.776,12.255,920048.0
2012-08-01,12.328,12.439,12.255,12.402,515288.0
2012-08-02,12.402,12.402,12.107,12.328,233832.0
2012-08-03,12.659,12.659,12.144,12.218,241960.0
2012-08-04,12.659,12.659,12.144,12.218,241960.0
2012-08-05,12.659,12.659,12.144,12.218,241960.0
2012-08-06,12.218,12.365,12.218,12.218,107400.0
2012-08-07,12.144,12.328,12.071,12.255,437592.0
2012-08-08,12.291,12.659,12.218,12.659,385624.0
2012-08-09,12.659,12.659,12.512,12.623,312816.0
2012-08-10,12.512,12.696,12.475,12.475,501008.0
2012-08-11,12.512,12.696,12.475,12.475,501008.0
2012-08-12,12.512,12.696,12.475,12.475,501008.0
2012-08-13,12.402,12.586,12.402,12.549,327408.0
2012-08-14,12.549,12.586,12.439,12.512,357256.0
2012-08-15,13.101,13.469,12.88,12.954,1394040.0
2012-08-16,12.954,13.212,12.843,12.88,949104.0
2012-08-17,12.954,13.101,12.843,12.991,461448.0
2012-08-18,12.954,13.101,12.843,12.991,461448.0
2012-08-19,12.954,13.101,12.843,12.991,461448.0
2012-08-20,13.027,13.027,12.77,12.88,714800.0
2012-08-21,12.88,12.88,12.549,12.77,640912.0
2012-08-22,12.77,12.807,12.439,12.475,447160.0
2012-08-23,12.512,12.843,12.328,12.733,1009072.0
2012-08-24,12.696,12.807,12.549,12.807,283880.0
2012-08-25,12.696,12.807,12.549,12.807,283880.0
2012-08-26,12.696,12.807,12.549,12.807,283880.0
2012-08-27,12.88,12.88,12.549,12.623,251256.0
2012-08-28,12.623,12.623,12.291,12.439,925960.0
2012-08-29,12.439,12.439,12.255,12.328,211864.0
2012-08-30,12.328,12.328,12.107,12.218,390008.0
2012-08-31,12.291,12.439,12.071,12.402,248968.0
2012-09-01,12.291,12.439,12.071,12.402,248968.0
2012-09-02,12.291,12.439,12.071,12.402,248968.0
2012-09-03,12.439,12.549,12.218,12.365,377584.0
2012-09-04,12.439,12.512,12.144,12.255,423312.0
2012-09-05,12.144,12.291,11.85,12.071,1956480.0
