,JM SS Equity,JM SS Equity,JM SS Equity,JM SS Equity,JM SS Equity
2017-08-12,200.045,200.817,196.326,196.817,157104.0
2017-08-13,200.045,200.817,196.326,196.817,157104.0
2017-08-14,197.168,199.905,196.045,199.203,332667.0
2017-08-15,198.571,200.115,195.274,196.116,183905.0
2017-08-16,195.905,198.501,195.905,197.8,136088.0
2017-08-17,197.519,199.624,196.958,197.8,238847.0
2017-08-18,197.098,197.94,194.923,196.396,197716.0
2017-08-19,197.098,197.94,194.923,196.396,197716.0
2017-08-20,197.098,197.94,194.923,196.396,197716.0
2017-08-21,195.624,198.01,195.063,195.203,194206.0
2017-08-22,195.203,195.765,193.449,194.011,272640.0
2017-08-23,193.449,193.66,185.871,186.362,559319.0
2017-08-24,185.941,189.029,185.17,187.345,358395.0
2017-08-25,187.696,190.993,187.696,187.906,304074.0
2017-08-26,187.696,190.993,187.696,187.906,304074.0
2017-08-27,187.696,190.993,187.696,187.906,304074.0
2017-08-28,187.275,188.397,186.152,186.854,121508.0
2017-08-29,186.503,187.415,182.924,184.468,242043.0
2017-08-30,175.416,178.925,174.504,176.118,4984624.0
2017-08-31,176.118,179.556,176.118,178.925,602378.0
2017-09-01,178.925,181.451,177.381,181.24,602265.0
2017-09-02,178.925,181.451,177.381,181.24,602265.0
2017-09-03,178.925,181.451,177.381,181.24,602265.0
2017-09-04,178.925,179.626,174.083,174.995,325931.0
2017-09-05,174.855,177.1,172.82,173.382,351592.0
2017-09-06,172.75,174.364,165.944,168.68,765427.0
2017-09-07,168.61,171.908,168.61,170.575,498734.0
2017-09-08,170.224,170.364,165.874,167.628,578481.0
2017-09-09,170.224,170.364,165.874,167.628,578481.0
2017-09-10,170.224,170.364,165.874,167.628,578481.0
2017-09-11,167.979,171.908,167.979,169.803,451051.0
2017-09-12,170.224,171.627,167.488,169.242,564158.0
2017-09-13,169.452,172.259,168.821,171.908,530287.0
2017-09-14,171.908,172.119,169.803,170.084,357555.0
2017-09-15,170.084,171.487,168.821,171.136,333605.0
2017-09-16,170.084,171.487,168.821,171.136,333605.0
2017-09-17,170.084,171.487,168.821,171.136,333605.0
2017-09-18,170.575,171.487,169.733,170.785,247304.0
2017-09-19,170.575,172.329,170.505,171.557,289449.0
2017-09-20,171.557,172.75,170.014,170.926,375460.0
2017-09-21,170.926,172.399,169.663,170.785,225391.0
2017-09-22,170.785,172.75,169.873,172.61,308121.0
2017-09-23,170.785,172.75,169.873,172.61,308121.0
2017-09-24,170.785,172.75,169.873,172.61,308121.0
2017-09-25,172.329,173.031,170.505,172.048,248249.0
2017-09-26,172.259,172.961,171.487,171.557,208129.0
2017-09-27,171.417,174.224,171.417,173.662,245622.0
2017-09-28,173.662,175.206,171.768,174.785,201726.0
2017-09-29,174.995,179.767,174.995,179.556,443709.0
2017-09-30,174.995,179.767,174.995,179.556,443709.0
2017-10-01,174.995,179.767,174.995,179.556,443709.0
2017-10-02,180.118,181.17,176.539,177.521,336213.0
2017-10-03,177.171,178.013,174.504,175.276,293522.0
2017-10-04,175.136,175.136,169.242,169.593,626200.0
2017-10-05,169.242,171.838,169.242,171.627,396252.0
2017-10-06,171.487,174.504,170.505,171.347,330785.0
2017-10-07,171.487,174.504,170.505,171.347,330785.0
2017-10-08,171.487,174.504,170.505,171.347,330785.0
2017-10-09,171.136,171.978,169.312,169.733,218050.0
2017-10-10,169.733,170.856,167.979,169.522,319056.0
2017-10-11,169.101,169.522,159.489,159.629,784646.0
2017-10-12,159.629,160.05,155.138,156.05,1071988.0
2017-10-13,158.576,162.155,157.734,161.944,940881.0
2017-10-14,158.576,162.155,157.734,161.944,940881.0
2017-10-15,158.576,162.155,157.734,161.944,940881.0
2017-10-16,161.944,162.225,155.208,155.7,704885.0
2017-10-17,155.419,158.787,153.174,158.576,777767.0
2017-10-18,158.296,160.471,157.524,159.418,610475.0
2017-10-19,159.138,160.331,156.401,157.173,642961.0
2017-10-20,157.384,158.647,154.787,155.208,491136.0
2017-10-21,157.384,158.647,154.787,155.208,491136.0
2017-10-22,157.384,158.647,154.787,155.208,491136.0
2017-10-23,154.928,157.454,154.647,154.647,639482.0
2017-10-24,154.016,154.366,149.806,149.806,778790.0
2017-10-25,149.806,151.56,146.648,149.104,750774.0
2017-10-26,145.455,150.998,143.561,148.332,1428522.0
2017-10-27,149.946,155.068,148.543,151.911,942450.0
2017-10-28,149.946,155.068,148.543,151.911,942450.0
2017-10-29,149.946,155.068,148.543,151.911,942450.0
2017-10-30,151.56,156.191,150.227,154.928,828036.0
2017-10-31,155.138,155.559,152.682,154.998,531400.0
2017-11-01,154.858,157.454,154.507,155.349,531252.0
2017-11-02,155.349,155.98,152.753,153.244,508861.0
2017-11-03,153.033,153.735,151.279,152.191,279213.0
2017-11-04,153.033,153.735,151.279,152.191,279213.0
2017-11-05,153.033,153.735,151.279,152.191,279213.0
2017-11-06,152.191,154.226,152.121,153.805,413692.0
2017-11-07,154.156,154.156,148.122,148.543,526426.0
2017-11-08,148.543,151.56,147.771,148.753,663718.0
2017-11-09,149.244,149.244,144.333,144.964,467862.0
2017-11-10,144.964,145.245,142.929,143.14,468727.0
2017-11-11,144.964,145.245,142.929,143.14,468727.0
2017-11-12,144.964,145.245,142.929,143.14,468727.0
2017-11-13,143.14,144.052,136.474,139.561,1037325.0
2017-11-14,139.561,142.578,139.561,141.035,605947.0
2017-11-15,140.754,140.894,138.228,139.912,470109.0
2017-11-16,140.333,143.841,140.052,143.491,512468.0
2017-11-17,143.14,143.28,141.386,142.929,370696.0
2017-11-18,143.14,143.28,141.386,142.929,370696.0
2017-11-19,143.14,143.28,141.386,142.929,370696.0
2017-11-20,142.929,144.403,142.438,142.859,387512.0
2017-11-21,142.859,143.21,141.315,141.526,385423.0
2017-11-22,141.526,142.929,140.193,140.684,353246.0
2017-11-23,141.175,141.175,137.737,138.509,432473.0
2017-11-24,138.789,139.772,135.071,135.983,475840.0
2017-11-25,138.789,139.772,135.071,135.983,475840.0
2017-11-26,138.789,139.772,135.071,135.983,475840.0
2017-11-27,135.842,138.088,134.509,137.456,536527.0
2017-11-28,137.737,140.123,135.702,136.123,544050.0
2017-11-29,136.755,136.825,134.369,134.72,593322.0
2017-11-30,134.86,135.492,133.808,135.211,834041.0
2017-12-01,135.211,137.526,134.018,136.404,477772.0
2017-12-02,135.211,137.526,134.018,136.404,477772.0
2017-12-03,135.211,137.526,134.018,136.404,477772.0
2017-12-04,137.176,141.526,136.053,141.105,442515.0
2017-12-05,140.684,142.017,138.649,142.017,795536.0
2017-12-06,141.736,141.736,137.316,137.737,451109.0
2017-12-07,138.018,141.035,137.667,138.088,427659.0
2017-12-08,138.93,142.929,138.368,140.333,907689.0
2017-12-09,138.93,142.929,138.368,140.333,907689.0
2017-12-10,138.93,142.929,138.368,140.333,907689.0
2017-12-11,141.035,143.631,140.123,143.21,300992.0
2017-12-12,143.491,144.333,142.298,143.561,323228.0
2017-12-13,142.719,143.982,138.93,139.0,535571.0
2017-12-14,138.93,139.772,137.877,138.368,362711.0
2017-12-15,138.368,139.281,135.492,137.737,735639.0
2017-12-16,138.368,139.281,135.492,137.737,735639.0
2017-12-17,138.368,139.281,135.492,137.737,735639.0
2017-12-18,137.737,141.175,137.526,139.772,356420.0
2017-12-19,139.351,142.999,139.351,140.965,362408.0
2017-12-20,140.614,142.228,140.123,140.684,357850.0
2017-12-21,138.719,138.719,129.527,132.755,1379476.0
2017-12-22,132.825,134.93,132.474,133.176,412562.0
2017-12-23,132.825,134.93,132.474,133.176,412562.0
2017-12-24,132.825,134.93,132.474,133.176,412562.0
2017-12-25,132.825,134.93,132.474,133.176,412562.0
2017-12-26,132.825,134.93,132.474,133.176,412562.0
2017-12-27,132.966,134.158,129.247,130.72,580199.0
2017-12-28,130.369,132.966,129.457,131.211,279360.0
2017-12-29,131.211,131.492,130.089,131.141,346271.0
2017-12-30,131.211,131.492,130.089,131.141,346271.0
2017-12-31,131.211,131.492,130.089,131.141,346271.0
2018-01-01,131.211,131.492,130.089,131.141,346271.0
2018-01-02,131.352,134.825,128.826,132.299,597935.0
2018-01-03,131.913,132.51,128.721,131.106,475481.0
2018-01-04,131.562,137.737,131.352,136.509,575656.0
2018-01-05,136.86,137.176,134.229,136.72,448102.0
2018-01-06,136.86,137.176,134.229,136.72,448102.0
2018-01-07,136.86,137.176,134.229,136.72,448102.0
2018-01-08,137.351,140.894,136.93,139.281,524142.0
2018-01-09,139.596,145.385,139.316,143.21,576319.0
2018-01-10,143.841,143.841,136.123,137.0,1189094.0
2018-01-11,137.035,139.421,135.141,138.825,591882.0
2018-01-12,139.807,143.561,139.491,142.789,805474.0
2018-01-13,139.807,143.561,139.491,142.789,805474.0
2018-01-14,139.807,143.561,139.491,142.789,805474.0
2018-01-15,143.14,146.367,139.631,145.525,1008734.0
2018-01-16,145.455,149.174,142.578,143.14,787386.0
2018-01-17,142.999,142.999,135.386,136.088,840165.0
2018-01-18,135.983,136.79,134.825,136.263,547826.0
2018-01-19,136.263,140.403,136.263,136.79,447840.0
2018-01-20,136.263,140.403,136.263,136.79,447840.0
2018-01-21,136.263,140.403,136.263,136.79,447840.0
2018-01-22,136.79,136.825,134.053,134.685,529497.0
2018-01-23,134.93,136.755,133.106,135.421,1000373.0
2018-01-24,135.492,135.878,133.667,134.334,706362.0
2018-01-25,134.053,135.036,130.264,130.685,474225.0
2018-01-26,131.106,132.895,129.563,131.913,534707.0
2018-01-27,131.106,132.895,129.563,131.913,534707.0
2018-01-28,131.106,132.895,129.563,131.913,534707.0
2018-01-29,132.474,132.615,130.299,130.755,376425.0
2018-01-30,130.159,131.036,126.58,127.037,532452.0
2018-01-31,127.001,128.159,124.546,124.616,963086.0
2018-02-01,131.176,139.421,127.037,132.755,2179963.0
2018-02-02,135.772,138.895,133.878,136.228,1121232.0
2018-02-03,135.772,138.895,133.878,136.228,1121232.0
2018-02-04,135.772,138.895,133.878,136.228,1121232.0
2018-02-05,134.825,135.176,129.001,130.299,1096458.0
2018-02-06,126.3,129.492,125.528,127.598,872355.0
2018-02-07,128.966,132.825,126.686,131.948,674445.0
2018-02-08,131.983,132.334,125.984,125.984,550113.0
2018-02-09,125.142,127.107,123.388,123.423,699853.0
2018-02-10,125.142,127.107,123.388,123.423,699853.0
2018-02-11,125.142,127.107,123.388,123.423,699853.0
2018-02-12,129.773,132.895,127.493,128.966,1223011.0
2018-02-13,129.808,130.685,123.984,125.668,806181.0
2018-02-14,127.072,131.738,126.3,130.405,950081.0
2018-02-15,131.562,132.334,128.931,128.931,456391.0
2018-02-16,130.159,134.369,130.159,133.316,710773.0
2018-02-17,130.159,134.369,130.159,133.316,710773.0
2018-02-18,130.159,134.369,130.159,133.316,710773.0
2018-02-19,134.194,135.527,131.422,135.036,651160.0
2018-02-20,135.421,135.421,130.545,131.036,1057827.0
2018-02-21,131.036,131.913,130.019,130.615,446527.0
2018-02-22,129.913,131.247,127.808,131.247,523034.0
2018-02-23,131.738,132.755,130.44,131.773,459142.0
2018-02-24,131.738,132.755,130.44,131.773,459142.0
2018-02-25,131.738,132.755,130.44,131.773,459142.0
2018-02-26,132.615,133.036,130.299,132.439,429261.0
2018-02-27,132.825,133.176,128.37,129.457,678235.0
2018-02-28,128.685,129.106,126.159,127.352,557938.0
2018-03-01,127.001,127.001,122.651,124.475,709235.0
2018-03-02,122.862,123.563,121.739,123.283,605183.0
2018-03-03,122.862,123.563,121.739,123.283,605183.0
2018-03-04,122.862,123.563,121.739,123.283,605183.0
2018-03-05,123.458,126.23,122.546,126.23,521552.0
2018-03-06,127.107,127.598,125.949,127.352,526768.0
2018-03-07,126.756,129.457,126.3,127.808,522822.0
2018-03-08,127.738,128.65,125.177,127.914,524890.0
2018-03-09,127.914,130.51,126.616,130.44,811402.0
2018-03-10,127.914,130.51,126.616,130.44,811402.0
2018-03-11,127.914,130.51,126.616,130.44,811402.0
2018-03-12,131.211,135.913,130.861,132.65,911159.0
2018-03-13,132.86,134.755,131.738,132.86,649408.0
2018-03-14,132.895,134.299,130.58,133.667,702266.0
2018-03-15,134.615,135.492,132.79,134.72,467151.0
2018-03-16,134.264,134.264,130.159,131.106,4384583.0
2018-03-17,134.264,134.264,130.159,131.106,4384583.0
2018-03-18,134.264,134.264,130.159,131.106,4384583.0
2018-03-19,131.001,132.264,127.879,130.72,516365.0
2018-03-20,131.141,131.141,127.212,128.089,688066.0
2018-03-21,128.264,130.054,127.703,129.633,424456.0
2018-03-22,128.405,128.405,123.949,124.756,702903.0
2018-03-23,123.563,128.966,122.546,128.721,772949.0
2018-03-24,123.563,128.966,122.546,128.721,772949.0
2018-03-25,123.563,128.966,122.546,128.721,772949.0
2018-03-26,128.405,132.931,128.089,130.44,553558.0
2018-03-27,131.983,132.79,130.229,131.808,326672.0
2018-03-28,130.861,132.334,129.001,132.334,393545.0
2018-03-29,132.229,133.527,131.211,132.966,198707.0
2018-03-30,132.229,133.527,131.211,132.966,198707.0
2018-03-31,132.229,133.527,131.211,132.966,198707.0
2018-04-01,132.229,133.527,131.211,132.966,198707.0
2018-04-02,132.229,133.527,131.211,132.966,198707.0
2018-04-03,132.65,132.65,127.142,129.142,888308.0
2018-04-04,129.422,129.457,125.703,128.335,519941.0
2018-04-05,130.194,130.194,127.563,129.598,398707.0
2018-04-06,129.598,129.948,126.019,127.177,734243.0
2018-04-07,129.598,129.948,126.019,127.177,734243.0
2018-04-08,129.598,129.948,126.019,127.177,734243.0
2018-04-09,127.598,129.773,126.966,128.159,986598.0
2018-04-10,129.106,130.966,127.422,128.861,634830.0
2018-04-11,129.036,130.054,126.3,127.422,549319.0
2018-04-12,127.563,129.212,127.177,128.861,1204136.0
2018-04-13,128.376,131.809,127.293,129.682,1002009.0
2018-04-14,128.376,131.809,127.293,129.682,1002009.0
2018-04-15,128.376,131.809,127.293,129.682,1002009.0
2018-04-16,129.868,139.832,129.868,137.556,1452413.0
2018-04-17,138.676,139.832,135.13,138.676,710594.0
2018-04-18,138.078,141.139,138.078,140.168,203571.0
2018-04-19,140.728,140.989,137.332,138.19,499936.0
2018-04-20,138.526,139.273,136.884,137.78,404653.0
2018-04-21,138.526,139.273,136.884,137.78,404653.0
2018-04-22,138.526,139.273,136.884,137.78,404653.0
2018-04-23,137.332,138.825,136.213,138.377,472242.0
2018-04-24,138.75,142.743,135.914,136.213,1034178.0
2018-04-25,135.093,135.802,131.473,133.115,869899.0
2018-04-26,133.115,138.19,132.593,135.989,679950.0
2018-04-27,131.772,132.481,125.428,127.219,2458016.0
2018-04-28,131.772,132.481,125.428,127.219,2458016.0
2018-04-29,131.772,132.481,125.428,127.219,2458016.0
2018-04-30,130.615,130.615,126.174,129.794,884862.0
2018-05-01,130.615,130.615,126.174,129.794,884862.0
2018-05-02,130.204,130.204,126.211,127.704,1441507.0
2018-05-03,127.816,127.816,123.412,123.86,1104112.0
2018-05-04,124.644,125.092,123.524,124.905,820876.0
2018-05-05,124.644,125.092,123.524,124.905,820876.0
2018-05-06,124.644,125.092,123.524,124.905,820876.0
2018-05-07,125.428,128.114,125.39,127.629,789717.0
2018-05-08,127.181,128.226,124.756,126.137,817994.0
2018-05-09,126.062,127.107,124.644,126.435,536431.0
2018-05-10,126.062,127.107,124.644,126.435,536431.0
2018-05-11,126.883,128.674,125.577,126.92,755382.0
2018-05-12,126.883,128.674,125.577,126.92,755382.0
2018-05-13,126.883,128.674,125.577,126.92,755382.0
2018-05-14,127.07,127.517,125.801,126.249,536495.0
2018-05-15,126.025,133.04,125.353,131.697,1681853.0
2018-05-16,132.108,144.609,131.361,142.557,2821332.0
2018-05-17,142.109,142.184,134.757,136.213,1580739.0
2018-05-18,137.22,139.571,135.317,139.011,719279.0
2018-05-19,137.22,139.571,135.317,139.011,719279.0
2018-05-20,137.22,139.571,135.317,139.011,719279.0
2018-05-21,139.198,142.781,138.19,139.534,763707.0
2018-05-22,139.534,139.758,133.264,136.026,1162366.0
2018-05-23,136.026,136.063,133.787,134.197,602274.0
2018-05-24,134.347,135.541,132.369,135.093,594156.0
2018-05-25,135.503,136.362,133.787,134.347,730153.0
2018-05-26,135.503,136.362,133.787,134.347,730153.0
2018-05-27,135.503,136.362,133.787,134.347,730153.0
2018-05-28,134.645,134.944,132.443,132.443,410806.0
2018-05-29,131.622,132.257,128.525,130.615,688878.0
2018-05-30,130.428,130.428,127.704,128.861,568707.0
2018-05-31,128.861,128.935,124.644,125.092,1127050.0
2018-06-01,125.428,129.346,125.204,127.405,688666.0
2018-06-02,125.428,129.346,125.204,127.405,688666.0
2018-06-03,125.428,129.346,125.204,127.405,688666.0
2018-06-04,127.667,129.794,127.443,128.898,490916.0
2018-06-05,128.935,129.644,127.256,128.376,695255.0
2018-06-06,128.935,129.644,127.256,128.376,695255.0
2018-06-07,129.122,130.13,128.301,128.45,783158.0
2018-06-08,128.376,130.13,127.07,128.525,702947.0
2018-06-09,128.376,130.13,127.07,128.525,702947.0
2018-06-10,128.376,130.13,127.07,128.525,702947.0
2018-06-11,128.786,129.122,124.084,124.271,1060926.0
2018-06-12,125.017,125.204,122.255,122.927,1067573.0
2018-06-13,122.927,123.151,121.36,122.255,656002.0
2018-06-14,120.987,124.868,120.987,124.42,487337.0
2018-06-15,124.532,127.443,121.808,124.532,849767.0
2018-06-16,124.532,127.443,121.808,124.532,849767.0
2018-06-17,124.532,127.443,121.808,124.532,849767.0
2018-06-18,124.532,127.48,124.345,126.808,544269.0
2018-06-19,125.875,126.958,123.897,126.771,599446.0
2018-06-20,126.659,128.6,125.651,126.323,502107.0
2018-06-21,126.174,126.547,122.479,123.226,805259.0
2018-06-22,126.174,126.547,122.479,123.226,805259.0
2018-06-23,126.174,126.547,122.479,123.226,805259.0
2018-06-24,126.174,126.547,122.479,123.226,805259.0
2018-06-25,123.039,123.039,118.038,118.15,976286.0
2018-06-26,118.001,118.971,115.986,118.486,627411.0
2018-06-27,118.71,118.785,115.165,117.329,518297.0
2018-06-28,116.732,118.449,115.762,116.695,468887.0
2018-06-29,117.18,120.427,117.18,119.419,754126.0
2018-06-30,117.18,120.427,117.18,119.419,754126.0
2018-07-01,117.18,120.427,117.18,119.419,754126.0
2018-07-02,118.038,118.524,114.493,114.978,905337.0
2018-07-03,115.725,116.098,113.933,114.083,548297.0
2018-07-04,113.933,115.202,113.448,114.456,447698.0
2018-07-05,114.904,115.24,113.672,114.232,671153.0
2018-07-06,114.53,115.128,113.523,114.568,420068.0
2018-07-07,114.53,115.128,113.523,114.568,420068.0
2018-07-08,114.53,115.128,113.523,114.568,420068.0
2018-07-09,115.128,116.807,114.754,116.434,446578.0
2018-07-10,116.658,117.926,115.053,116.322,569230.0
2018-07-11,116.434,116.956,115.016,116.322,537581.0
2018-07-12,115.314,115.725,110.09,111.881,1270458.0
2018-07-13,119.419,135.69,119.419,129.047,5026899.0
2018-07-14,119.419,135.69,119.419,129.047,5026899.0
2018-07-15,119.419,135.69,119.419,129.047,5026899.0
2018-07-16,133.152,136.287,127.629,130.167,1221170.0
2018-07-17,130.465,131.51,120.539,121.061,1379994.0
2018-07-18,122.591,124.83,117.777,119.307,1090745.0
2018-07-19,119.457,119.718,116.284,118.262,1015597.0
2018-07-20,118.337,118.636,116.508,117.143,647734.0
2018-07-21,118.337,118.636,116.508,117.143,647734.0
2018-07-22,118.337,118.636,116.508,117.143,647734.0
2018-07-23,116.807,118.636,115.128,116.359,619104.0
2018-07-24,117.18,120.091,116.844,118.897,794158.0
2018-07-25,119.419,121.733,118.747,119.419,386806.0
2018-07-26,119.904,121.285,119.158,119.83,304174.0
2018-07-27,120.203,120.875,119.457,120.688,344310.0
2018-07-28,120.203,120.875,119.457,120.688,344310.0
2018-07-29,120.203,120.875,119.457,120.688,344310.0
2018-07-30,120.725,123.748,120.539,121.136,449168.0
2018-07-31,121.136,122.927,120.987,121.024,514921.0
2018-08-01,121.36,121.882,120.315,120.949,416541.0
2018-08-02,120.166,121.211,118.971,120.427,553110.0
2018-08-03,120.912,123.114,120.539,123.002,911260.0
2018-08-04,120.912,123.114,120.539,123.002,911260.0
2018-08-05,120.912,123.114,120.539,123.002,911260.0
2018-08-06,123.114,124.196,122.405,123.338,480878.0
2018-08-07,123.45,126.846,123.45,126.472,725694.0
2018-08-08,126.808,130.055,125.987,128.04,1050798.0
2018-08-09,128.077,129.01,126.211,126.696,419529.0
2018-08-10,126.398,128.973,125.95,127.144,418872.0
2018-08-11,126.398,128.973,125.95,127.144,418872.0
2018-08-12,126.398,128.973,125.95,127.144,418872.0
2018-08-13,127.256,130.204,127.256,128.898,458589.0
2018-08-14,129.346,130.13,127.107,127.405,474894.0
2018-08-15,127.891,129.57,125.875,126.883,427986.0
2018-08-16,127.405,130.092,127.07,129.495,423177.0
2018-08-17,129.868,131.025,126.883,130.913,647343.0
2018-08-18,129.868,131.025,126.883,130.913,647343.0
2018-08-19,129.868,131.025,126.883,130.913,647343.0
2018-08-20,131.025,133.861,130.092,132.406,526964.0
2018-08-21,132.331,135.317,132.033,134.421,521812.0
2018-08-22,134.571,135.578,134.048,135.205,481711.0
2018-08-23,135.093,137.817,134.869,135.541,724492.0
2018-08-24,135.839,136.436,134.384,135.877,524715.0
2018-08-25,135.839,136.436,134.384,135.877,524715.0
2018-08-26,135.839,136.436,134.384,135.877,524715.0
2018-08-27,136.474,138.899,136.436,137.705,508304.0
2018-08-28,138.228,139.422,136.474,138.676,667062.0
2018-08-29,138.825,139.534,137.631,138.676,552935.0
2018-08-30,138.638,140.653,138.526,140.094,630770.0
2018-08-31,139.609,140.803,137.481,140.43,469437.0
2018-09-01,139.609,140.803,137.481,140.43,469437.0
2018-09-02,139.609,140.803,137.481,140.43,469437.0
2018-09-03,140.43,140.915,138.078,138.452,664223.0
2018-09-04,138.899,140.691,138.153,139.497,655726.0
2018-09-05,139.161,143.937,138.825,140.915,1218585.0
2018-09-06,140.616,144.721,139.123,142.594,795946.0
2018-09-07,142.818,142.893,140.765,141.81,540487.0
2018-09-08,142.818,142.893,140.765,141.81,540487.0
2018-09-09,142.818,142.893,140.765,141.81,540487.0
2018-09-10,142.557,144.199,141.661,142.407,434119.0
2018-09-11,143.079,143.266,136.959,139.235,752999.0
2018-09-12,139.609,141.624,138.564,139.31,529412.0
2018-09-13,139.609,143.079,138.452,141.624,411900.0
2018-09-14,141.661,141.661,138.564,140.765,374134.0
2018-09-15,141.661,141.661,138.564,140.765,374134.0
2018-09-16,141.661,141.661,138.564,140.765,374134.0
2018-09-17,141.064,142.818,140.318,141.848,381972.0
2018-09-18,141.4,141.997,137.108,138.078,501942.0
2018-09-19,138.116,140.84,138.116,139.086,277084.0
2018-09-20,139.385,140.616,138.937,139.571,291324.0
2018-09-21,139.385,142.445,137.817,138.713,539148.0
2018-09-22,139.385,142.445,137.817,138.713,539148.0
2018-09-23,139.385,142.445,137.817,138.713,539148.0
2018-09-24,138.713,139.235,134.608,136.213,645773.0
2018-09-25,136.399,137.967,136.026,137.034,320718.0
2018-09-26,137.295,138.078,136.399,137.22,258970.0
2018-09-27,137.146,137.332,133.973,135.317,608417.0
2018-09-28,135.354,135.354,128.935,130.242,1190024.0
2018-09-29,135.354,135.354,128.935,130.242,1190024.0
2018-09-30,135.354,135.354,128.935,130.242,1190024.0
2018-10-01,130.615,133.003,130.354,131.398,615940.0
2018-10-02,131.361,132.705,130.242,131.622,332450.0
2018-10-03,132.07,134.496,132.033,133.078,417894.0
2018-10-04,132.891,133.563,130.13,130.279,444831.0
2018-10-05,129.98,131.287,128.712,129.906,482578.0
2018-10-06,129.98,131.287,128.712,129.906,482578.0
2018-10-07,129.98,131.287,128.712,129.906,482578.0
2018-10-08,129.906,129.906,127.517,128.301,420035.0
2018-10-09,128.152,130.839,128.002,130.204,363551.0
2018-10-10,129.98,129.98,126.249,126.883,531172.0
2018-10-11,125.204,125.204,122.181,122.218,703154.0
2018-10-12,122.218,124.084,120.539,120.651,461591.0
2018-10-13,122.218,124.084,120.539,120.651,461591.0
2018-10-14,122.218,124.084,120.539,120.651,461591.0
2018-10-15,119.419,120.427,114.717,117.18,1301591.0
2018-10-16,116.844,120.39,115.949,118.71,636408.0
2018-10-17,119.195,122.255,119.046,121.434,894353.0
2018-10-18,121.808,122.106,115.09,119.68,1075039.0
2018-10-19,119.718,119.867,118.3,118.785,735664.0
2018-10-20,119.718,119.867,118.3,118.785,735664.0
2018-10-21,119.718,119.867,118.3,118.785,735664.0
2018-10-22,119.457,120.427,118.897,119.606,649288.0
2018-10-23,119.419,119.419,115.389,117.815,714583.0
2018-10-24,117.815,122.778,117.292,119.27,943351.0
2018-10-25,111.956,115.687,107.888,114.829,2347083.0
2018-10-26,114.941,119.083,113.672,118.225,1616198.0
2018-10-27,114.941,119.083,113.672,118.225,1616198.0
2018-10-28,114.941,119.083,113.672,118.225,1616198.0
2018-10-29,118.673,120.128,118.524,119.419,1329876.0
2018-10-30,119.457,125.801,119.009,125.017,1052412.0
2018-10-31,125.689,130.428,125.539,129.831,1011875.0
2018-11-01,129.719,131.884,129.682,130.689,852747.0
2018-11-02,131.361,133.376,130.689,132.481,542689.0
2018-11-03,131.361,133.376,130.689,132.481,542689.0
2018-11-04,131.361,133.376,130.689,132.481,542689.0
2018-11-05,131.921,135.242,131.361,134.235,740483.0
2018-11-06,134.16,134.16,131.548,132.854,658557.0
2018-11-07,132.817,135.093,132.705,134.794,429231.0
2018-11-08,134.459,135.877,131.585,131.996,584415.0
2018-11-09,130.615,133.6,130.018,130.727,610639.0
2018-11-10,130.615,133.6,130.018,130.727,610639.0
2018-11-11,130.615,133.6,130.018,130.727,610639.0
2018-11-12,130.503,131.66,128.114,129.085,537541.0
2018-11-13,128.376,129.57,126.174,127.256,359520.0
2018-11-14,126.846,129.719,125.204,127.144,790688.0
2018-11-15,127.144,128.002,123.748,124.868,644946.0
2018-11-16,125.39,128.6,125.39,127.219,492369.0
2018-11-17,125.39,128.6,125.39,127.219,492369.0
2018-11-18,125.39,128.6,125.39,127.219,492369.0
2018-11-19,124.495,124.495,120.39,121.099,1225252.0
2018-11-20,120.166,122.405,119.195,120.613,763032.0
2018-11-21,120.912,122.479,118.71,122.143,407114.0
2018-11-22,122.143,124.084,121.36,122.479,365948.0
2018-11-23,122.442,123.935,122.032,123.412,336248.0
2018-11-24,122.442,123.935,122.032,123.412,336248.0
2018-11-25,122.442,123.935,122.032,123.412,336248.0
2018-11-26,123.636,127.816,123.188,125.987,533787.0
2018-11-27,125.39,128.674,124.868,127.891,568506.0
2018-11-28,127.853,129.906,127.592,128.749,611778.0
2018-11-29,129.122,130.279,126.92,127.629,582675.0
2018-11-30,128.301,129.197,127.219,128.413,475292.0
2018-12-01,128.301,129.197,127.219,128.413,475292.0
2018-12-02,128.301,129.197,127.219,128.413,475292.0
2018-12-03,129.607,132.406,129.607,130.018,486004.0
2018-12-04,130.204,130.876,127.107,127.629,533769.0
2018-12-05,127.368,128.488,125.316,127.107,356156.0
2018-12-06,125.763,125.95,122.554,123.151,531654.0
2018-12-07,123.897,125.801,122.517,122.853,397092.0
2018-12-08,123.897,125.801,122.517,122.853,397092.0
2018-12-09,123.897,125.801,122.517,122.853,397092.0
2018-12-10,122.442,122.927,120.464,121.434,486980.0
2018-12-11,121.509,126.249,121.509,125.39,329734.0
2018-12-12,125.39,129.458,124.42,129.234,415015.0
2018-12-13,129.495,132.667,128.786,131.473,924847.0
2018-12-14,131.473,131.51,128.002,129.346,418486.0
2018-12-15,131.473,131.51,128.002,129.346,418486.0
2018-12-16,131.473,131.51,128.002,129.346,418486.0
2018-12-17,129.085,130.204,125.875,127.07,570557.0
2018-12-18,126.211,128.077,125.651,127.853,524515.0
2018-12-19,127.443,130.988,127.443,129.271,514725.0
2018-12-20,127.256,129.794,127.107,128.376,591783.0
