,PEABB SS Equity,PEABB SS Equity,PEABB SS Equity,PEABB SS Equity,PEABB SS Equity
2017-03-01,57.998,58.3698,57.4572,58.2684,423928.0
2017-03-02,58.1332,58.3698,57.66,57.8966,208404.0
2017-03-03,57.7614,57.9642,57.4572,57.6938,206463.0
2017-03-04,57.7614,57.9642,57.4572,57.6938,206463.0
2017-03-05,57.7614,57.9642,57.4572,57.6938,206463.0
2017-03-06,57.6262,58.0656,57.3896,57.829,328504.0
2017-03-07,57.7952,58.6739,57.6938,58.3022,372047.0
2017-03-08,58.2684,58.6063,57.7952,58.1332,540061.0
2017-03-09,58.3022,59.1133,58.0994,58.2684,566126.0
2017-03-10,58.5049,58.9105,58.2684,58.2684,606419.0
2017-03-11,58.5049,58.9105,58.2684,58.2684,606419.0
2017-03-12,58.5049,58.9105,58.2684,58.2684,606419.0
2017-03-13,58.4035,59.2485,58.0994,58.9781,421725.0
2017-03-14,58.9781,59.2823,57.9304,58.2346,501371.0
2017-03-15,58.1332,58.1332,56.7812,57.491,562567.0
2017-03-16,57.8628,58.4373,57.6938,58.2008,309958.0
2017-03-17,58.3022,58.5387,57.7952,58.5049,643088.0
2017-03-18,58.3022,58.5387,57.7952,58.5049,643088.0
2017-03-19,58.3022,58.5387,57.7952,58.5049,643088.0
2017-03-20,58.5049,58.9105,58.336,58.6063,484767.0
2017-03-21,58.6063,58.7753,58.1332,58.2346,781229.0
2017-03-22,57.66,57.66,55.9363,57.1868,683656.0
2017-03-23,57.153,57.5586,56.5446,57.5248,447753.0
2017-03-24,57.5248,57.5248,56.646,57.0516,322445.0
2017-03-25,57.5248,57.5248,56.646,57.0516,322445.0
2017-03-26,57.5248,57.5248,56.646,57.0516,322445.0
2017-03-27,57.0516,57.1192,56.477,56.9502,329236.0
2017-03-28,56.9502,57.4572,56.646,57.4234,379316.0
2017-03-29,57.4572,57.6938,57.0516,57.5586,336943.0
2017-03-30,57.4234,57.9304,57.2544,57.8628,192993.0
2017-03-31,57.8628,57.8966,57.153,57.829,181647.0
2017-04-01,57.8628,57.8966,57.153,57.829,181647.0
2017-04-02,57.8628,57.8966,57.153,57.829,181647.0
2017-04-03,57.7952,58.1332,57.5248,57.7276,237680.0
2017-04-04,57.491,58.2684,57.491,57.8966,231326.0
2017-04-05,57.9304,60.2625,57.7952,59.6879,738374.0
2017-04-06,59.4851,60.1611,58.9443,60.1273,418904.0
2017-04-07,60.0935,60.0935,59.4851,59.9245,204598.0
2017-04-08,60.0935,60.0935,59.4851,59.9245,204598.0
2017-04-09,60.0935,60.0935,59.4851,59.9245,204598.0
2017-04-10,60.0935,60.4314,59.7555,60.1273,193785.0
2017-04-11,60.0597,60.8032,59.8907,60.7018,291570.0
2017-04-12,60.6342,61.3102,60.1611,60.668,297737.0
2017-04-13,60.837,61.0398,60.3977,61.0398,115709.0
2017-04-14,60.837,61.0398,60.3977,61.0398,115709.0
2017-04-15,60.837,61.0398,60.3977,61.0398,115709.0
2017-04-16,60.837,61.0398,60.3977,61.0398,115709.0
2017-04-17,60.837,61.0398,60.3977,61.0398,115709.0
2017-04-18,60.9722,61.2764,60.3301,60.8032,354634.0
2017-04-19,60.7018,62.0876,60.7018,61.4116,453805.0
2017-04-20,61.4116,61.4792,60.9384,61.175,405868.0
2017-04-21,61.175,61.6482,61.0398,61.2088,501625.0
2017-04-22,61.175,61.6482,61.0398,61.2088,501625.0
2017-04-23,61.175,61.6482,61.0398,61.2088,501625.0
2017-04-24,62.0876,62.9325,61.9524,62.8987,523010.0
2017-04-25,62.9325,64.0817,62.8987,63.6423,555162.0
2017-04-26,63.6085,64.9942,63.4057,64.7914,603045.0
2017-04-27,64.7238,65.0618,64.3859,64.8252,474738.0
2017-04-28,64.8928,65.9068,64.69,65.4336,485988.0
2017-04-29,64.8928,65.9068,64.69,65.4336,485988.0
2017-04-30,64.8928,65.9068,64.69,65.4336,485988.0
2017-05-01,64.8928,65.9068,64.69,65.4336,485988.0
2017-05-02,65.4336,66.8869,65.0956,66.8869,520131.0
2017-05-03,66.5827,66.5827,65.2984,65.3998,523273.0
2017-05-04,64.9266,66.8869,64.7576,66.1434,796134.0
2017-05-05,65.873,66.6503,65.7716,66.549,478564.0
2017-05-06,65.873,66.6503,65.7716,66.549,478564.0
2017-05-07,65.873,66.6503,65.7716,66.549,478564.0
2017-05-08,66.4138,66.6503,65.6026,66.1772,415048.0
2017-05-09,66.2448,66.9207,66.1772,66.7855,684646.0
2017-05-10,66.7855,69.0838,66.4476,68.6107,1591956.0
2017-05-11,69.2414,70.643,68.05,68.926,1087688.0
2017-05-12,68.926,70.0123,68.926,69.767,528825.0
2017-05-13,68.926,70.0123,68.926,69.767,528825.0
2017-05-14,68.926,70.0123,68.926,69.767,528825.0
2017-05-15,69.8371,70.1525,69.4867,70.0824,507044.0
2017-05-16,70.0824,70.7832,69.9422,70.643,823964.0
2017-05-17,70.2225,70.5029,69.4867,69.5217,408095.0
2017-05-18,69.3115,69.4166,67.6295,69.2064,745988.0
2017-05-19,68.5756,70.2926,68.5406,70.0123,546483.0
2017-05-20,68.5756,70.2926,68.5406,70.0123,546483.0
2017-05-21,68.5756,70.2926,68.5406,70.0123,546483.0
2017-05-22,70.0824,71.5541,69.9072,71.1336,616823.0
2017-05-23,70.7832,71.6943,70.573,71.2738,552219.0
2017-05-24,71.2738,71.8344,71.2738,71.6242,347235.0
2017-05-25,71.2738,71.8344,71.2738,71.6242,347235.0
2017-05-26,71.484,73.0959,71.3439,71.8344,725260.0
2017-05-27,71.484,73.0959,71.3439,71.8344,725260.0
2017-05-28,71.484,73.0959,71.3439,71.8344,725260.0
2017-05-29,71.5541,72.1849,70.643,71.2738,679052.0
2017-05-30,70.7832,72.1148,70.573,72.1148,1025029.0
2017-05-31,71.9746,73.0258,71.6943,72.2549,4426449.0
2017-06-01,71.9746,72.2549,70.9234,71.9045,537397.0
2017-06-02,72.1148,72.7455,71.9045,72.5353,481414.0
2017-06-03,72.1148,72.7455,71.9045,72.5353,481414.0
2017-06-04,72.1148,72.7455,71.9045,72.5353,481414.0
2017-06-05,72.5353,72.8857,72.325,72.7455,363988.0
2017-06-06,72.5353,72.8857,72.325,72.7455,363988.0
2017-06-07,72.8156,73.5164,72.6053,73.3062,607766.0
2017-06-08,73.3062,74.007,72.6053,72.9558,812823.0
2017-06-09,72.8156,75.8291,72.6053,75.689,1553597.0
2017-06-10,72.8156,75.8291,72.6053,75.689,1553597.0
2017-06-11,72.8156,75.8291,72.6053,75.689,1553597.0
2017-06-12,75.3386,75.4086,73.8668,74.2873,476539.0
2017-06-13,74.2873,75.7591,73.9369,75.1283,561387.0
2017-06-14,75.1283,75.8291,74.9881,74.9881,464892.0
2017-06-15,74.9881,75.1283,73.7967,74.2172,744922.0
2017-06-16,74.2172,75.4787,74.2172,75.3386,1760802.0
2017-06-17,74.2172,75.4787,74.2172,75.3386,1760802.0
2017-06-18,74.2172,75.4787,74.2172,75.3386,1760802.0
2017-06-19,75.3386,76.7402,75.2685,75.9693,581048.0
2017-06-20,76.1095,76.7402,75.689,75.7591,419772.0
2017-06-21,75.7591,75.7591,74.5677,75.4787,415436.0
2017-06-22,75.4787,75.6189,74.9181,75.0582,198177.0
2017-06-23,75.4787,75.6189,74.9181,75.0582,198177.0
2017-06-24,75.4787,75.6189,74.9181,75.0582,198177.0
2017-06-25,75.4787,75.6189,74.9181,75.0582,198177.0
2017-06-26,74.9881,76.0394,74.9881,75.4086,356459.0
2017-06-27,75.4787,75.5488,74.0771,74.4275,499009.0
2017-06-28,73.8668,74.1472,72.1849,73.8668,775623.0
2017-06-29,73.5865,74.2172,71.5541,71.9045,569827.0
2017-06-30,72.0447,72.3951,71.4139,71.6242,680347.0
2017-07-01,72.0447,72.3951,71.4139,71.6242,680347.0
2017-07-02,72.0447,72.3951,71.4139,71.6242,680347.0
2017-07-03,71.484,72.1148,71.3439,71.8344,321851.0
2017-07-04,71.484,71.6943,71.0635,71.484,311860.0
2017-07-05,71.4139,72.9558,71.0635,72.8857,474330.0
2017-07-06,72.8857,73.166,71.0635,71.9045,459713.0
2017-07-07,71.7644,72.1849,71.1336,71.9746,298472.0
2017-07-08,71.7644,72.1849,71.1336,71.9746,298472.0
2017-07-09,71.7644,72.1849,71.1336,71.9746,298472.0
2017-07-10,72.3951,73.2361,72.3951,72.8857,371021.0
2017-07-11,72.8857,73.3763,71.8344,72.1148,297553.0
2017-07-12,72.1849,72.9558,71.9045,72.8857,351821.0
2017-07-13,72.9558,74.0771,72.7455,73.5164,367433.0
2017-07-14,73.5865,73.6566,72.1148,72.7455,285021.0
2017-07-15,73.5865,73.6566,72.1148,72.7455,285021.0
2017-07-16,73.5865,73.6566,72.1148,72.7455,285021.0
2017-07-17,72.5353,73.3062,72.2549,73.0959,253268.0
2017-07-18,73.0959,73.0959,72.0447,72.5353,296698.0
2017-07-19,72.1849,72.8156,71.1336,72.1849,674667.0
2017-07-20,72.1849,72.7455,70.5029,71.3439,456224.0
2017-07-21,70.3627,71.1336,65.9826,66.8236,1106697.0
2017-07-22,70.3627,71.1336,65.9826,66.8236,1106697.0
2017-07-23,70.3627,71.1336,65.9826,66.8236,1106697.0
2017-07-24,66.7184,67.1039,65.1766,66.1928,623722.0
2017-07-25,66.1928,66.5783,65.8074,66.4731,270996.0
2017-07-26,66.4731,66.9287,65.9475,66.6483,276506.0
2017-07-27,66.5082,67.174,66.4731,66.9287,271637.0
2017-07-28,66.5783,66.6483,65.6672,66.2979,320341.0
2017-07-29,66.5783,66.6483,65.6672,66.2979,320341.0
2017-07-30,66.5783,66.6483,65.6672,66.2979,320341.0
2017-07-31,66.1578,67.2791,66.1227,66.4381,278946.0
2017-08-01,66.4381,66.9988,66.1928,66.9637,260552.0
2017-08-02,66.7885,67.209,66.5783,66.5783,192995.0
2017-08-03,66.5783,67.0688,66.1928,66.7885,231515.0
2017-08-04,66.7885,67.6996,66.368,67.5594,241148.0
2017-08-05,66.7885,67.6996,66.368,67.5594,241148.0
2017-08-06,66.7885,67.6996,66.368,67.5594,241148.0
2017-08-07,67.5594,68.5055,67.4893,68.2602,247681.0
2017-08-08,68.2602,69.6969,67.8397,68.8559,352677.0
2017-08-09,68.8559,68.8559,67.7697,68.05,370239.0
2017-08-10,68.05,68.085,66.9988,67.209,315919.0
2017-08-11,66.8936,66.8936,65.2117,66.1928,361480.0
2017-08-12,66.8936,66.8936,65.2117,66.1928,361480.0
2017-08-13,66.8936,66.8936,65.2117,66.1928,361480.0
2017-08-14,65.9475,67.3492,65.9475,67.1389,289102.0
2017-08-15,67.4193,67.8397,66.6834,66.9287,379638.0
2017-08-16,66.9988,67.3492,66.5783,66.8586,258887.0
2017-08-17,66.5783,67.8397,66.5783,67.1039,282747.0
2017-08-18,67.1389,68.015,65.9125,67.8748,605790.0
2017-08-19,67.1389,68.015,65.9125,67.8748,605790.0
2017-08-20,67.1389,68.015,65.9125,67.8748,605790.0
2017-08-21,67.8397,67.8748,66.333,66.8936,660166.0
2017-08-22,66.5783,67.7697,66.368,67.4893,533528.0
2017-08-23,67.4543,68.015,66.5432,66.7535,343122.0
2017-08-24,67.1389,67.1389,65.7723,65.8774,389524.0
2017-08-25,65.7723,66.4381,65.4569,65.7723,251960.0
2017-08-26,65.7723,66.4381,65.4569,65.7723,251960.0
2017-08-27,65.7723,66.4381,65.4569,65.7723,251960.0
2017-08-28,65.527,65.527,63.2143,63.3194,469404.0
2017-08-29,62.8989,63.0741,61.217,61.9879,659035.0
2017-08-30,61.9879,63.4246,61.9879,62.3733,424582.0
2017-08-31,62.8639,64.0903,62.7237,63.9502,432737.0
2017-09-01,64.3707,64.686,63.1793,63.5647,536311.0
2017-09-02,64.3707,64.686,63.1793,63.5647,536311.0
2017-09-03,64.3707,64.686,63.1793,63.5647,536311.0
2017-09-04,63.0741,63.0741,61.6375,61.8127,436568.0
2017-09-05,62.0229,62.5485,61.4272,61.8127,329863.0
2017-09-06,61.5674,61.5674,59.6051,60.1657,448957.0
2017-09-07,60.376,61.287,60.1307,60.6213,607391.0
2017-09-08,60.4811,60.6213,59.6051,60.3059,278718.0
2017-09-09,60.4811,60.6213,59.6051,60.3059,278718.0
2017-09-10,60.4811,60.6213,59.6051,60.3059,278718.0
2017-09-11,60.2708,61.1819,60.0606,61.1118,319405.0
2017-09-12,61.1819,61.3221,60.5862,60.7614,413999.0
2017-09-13,60.7614,61.252,60.7264,60.9016,456057.0
2017-09-14,60.9717,61.1118,60.6213,60.7614,337705.0
2017-09-15,60.7264,61.287,60.2708,60.7264,508498.0
2017-09-16,60.7264,61.287,60.2708,60.7264,508498.0
2017-09-17,60.7264,61.287,60.2708,60.7264,508498.0
2017-09-18,60.8315,61.3571,60.6213,60.9717,371308.0
2017-09-19,61.0768,62.8289,61.0768,61.4272,505053.0
2017-09-20,61.5323,61.6375,60.6563,61.0768,455287.0
2017-09-21,61.4272,61.4272,60.411,61.0418,289370.0
2017-09-22,61.1469,61.252,59.9204,60.411,567608.0
2017-09-23,61.1469,61.252,59.9204,60.411,567608.0
2017-09-24,61.1469,61.252,59.9204,60.411,567608.0
2017-09-25,59.8504,60.6563,59.7102,59.9204,356928.0
2017-09-26,59.9204,60.4811,59.9204,60.2708,420578.0
2017-09-27,60.2708,61.3922,60.2358,60.9717,436069.0
2017-09-28,60.9717,61.6024,60.5512,61.5323,446526.0
2017-09-29,61.6725,63.0041,61.5323,63.0041,479204.0
2017-09-30,61.6725,63.0041,61.5323,63.0041,479204.0
2017-10-01,61.6725,63.0041,61.5323,63.0041,479204.0
2017-10-02,62.969,63.0041,61.9528,62.8989,455585.0
2017-10-03,62.8639,62.8639,62.2332,62.7588,346625.0
2017-10-04,62.6887,62.7588,61.7776,61.9879,410939.0
2017-10-05,61.8477,62.3733,61.8477,62.128,350315.0
2017-10-06,62.1631,62.2332,61.0067,61.8127,443592.0
2017-10-07,62.1631,62.2332,61.0067,61.8127,443592.0
2017-10-08,62.1631,62.2332,61.0067,61.8127,443592.0
2017-10-09,61.6725,61.8827,61.1819,61.7426,285474.0
2017-10-10,61.6725,61.8477,61.287,61.7426,220531.0
2017-10-11,61.7075,61.7075,59.8504,59.9204,436182.0
2017-10-12,59.6051,60.2358,58.729,59.2547,459242.0
2017-10-13,59.1846,59.8504,59.0094,59.7803,311133.0
2017-10-14,59.1846,59.8504,59.0094,59.7803,311133.0
2017-10-15,59.1846,59.8504,59.0094,59.7803,311133.0
2017-10-16,59.7803,59.7803,58.2735,58.3436,359190.0
2017-10-17,58.2034,58.9393,57.9231,58.659,487968.0
2017-10-18,58.6239,61.0067,58.5889,60.6913,716847.0
2017-10-19,60.6913,60.8315,59.0794,59.57,490646.0
2017-10-20,59.57,60.2358,59.2196,59.2547,275125.0
2017-10-21,59.57,60.2358,59.2196,59.2547,275125.0
2017-10-22,59.57,60.2358,59.2196,59.2547,275125.0
2017-10-23,59.2196,59.8854,58.8692,59.0444,281768.0
2017-10-24,58.9393,60.2008,58.1684,58.3436,623808.0
2017-10-25,58.1684,58.2385,56.3112,56.4163,980309.0
2017-10-26,56.2762,56.9069,55.8206,56.6266,454079.0
2017-10-27,56.5915,57.2573,55.7505,57.1522,380578.0
2017-10-28,56.5915,57.2573,55.7505,57.1522,380578.0
2017-10-29,56.5915,57.2573,55.7505,57.1522,380578.0
2017-10-30,57.0471,58.3786,56.7317,57.6077,400931.0
2017-10-31,57.4676,57.7479,56.8368,56.9419,306000.0
2017-11-01,56.9069,59.535,56.7667,58.3786,736984.0
2017-11-02,58.3436,58.729,57.888,58.2735,330649.0
2017-11-03,58.2034,58.3085,57.3274,57.9932,227026.0
2017-11-04,58.2034,58.3085,57.3274,57.9932,227026.0
2017-11-05,58.2034,58.3085,57.3274,57.9932,227026.0
2017-11-06,58.0633,59.4299,57.853,59.4299,561202.0
2017-11-07,59.3598,59.3598,57.7128,57.7829,457733.0
2017-11-08,57.7829,58.1333,57.0821,57.5727,545237.0
2017-11-09,57.6077,58.7991,55.0497,55.9608,924184.0
2017-11-10,56.0659,56.5565,54.4891,55.2249,829081.0
2017-11-11,56.0659,56.5565,54.4891,55.2249,829081.0
2017-11-12,56.0659,56.5565,54.4891,55.2249,829081.0
2017-11-13,55.1899,55.1899,53.5429,54.3839,649554.0
2017-11-14,54.3138,54.8745,54.1386,54.6643,569127.0
2017-11-15,54.419,54.6643,53.578,54.6292,428663.0
2017-11-16,54.6643,55.5403,54.2788,55.2249,691301.0
2017-11-17,55.1548,55.2249,54.1737,54.5942,686214.0
2017-11-18,55.1548,55.2249,54.1737,54.5942,686214.0
2017-11-19,55.1548,55.2249,54.1737,54.5942,686214.0
2017-11-20,54.3138,55.33,54.2438,54.6993,456886.0
2017-11-21,54.5942,54.9796,54.3839,54.6993,552382.0
2017-11-22,54.6643,54.6643,53.5079,53.8233,796829.0
2017-11-23,53.9634,54.7694,53.9634,54.3839,330524.0
2017-11-24,54.3839,54.6643,53.6831,53.7882,619885.0
2017-11-25,54.3839,54.6643,53.6831,53.7882,619885.0
2017-11-26,54.3839,54.6643,53.6831,53.7882,619885.0
2017-11-27,53.6831,53.9634,52.8071,52.8071,465336.0
2017-11-28,52.6319,53.1224,52.3866,52.702,558138.0
2017-11-29,52.702,52.8421,52.0362,52.4917,803801.0
2017-11-30,52.4216,53.1575,52.4216,52.737,645459.0
2017-12-01,52.5618,52.9472,52.1063,52.3165,403183.0
2017-12-02,52.5618,52.9472,52.1063,52.3165,403183.0
2017-12-03,52.5618,52.9472,52.1063,52.3165,403183.0
2017-12-04,52.4567,53.4028,52.4216,53.2977,499238.0
2017-12-05,53.1925,53.613,52.9823,53.2626,451516.0
2017-12-06,52.9122,52.9823,52.3165,52.3866,435651.0
2017-12-07,52.3866,53.0173,52.3165,52.4216,374941.0
2017-12-08,52.3515,52.6669,52.2815,52.4917,455594.0
2017-12-09,52.3515,52.6669,52.2815,52.4917,455594.0
2017-12-10,52.3515,52.6669,52.2815,52.4917,455594.0
2017-12-11,52.5267,52.772,52.0362,52.2114,540021.0
2017-12-12,52.2114,52.5267,51.7208,51.861,539450.0
2017-12-13,51.4054,51.4054,50.179,50.8097,826708.0
2017-12-14,50.5995,51.02,50.3892,50.4593,453648.0
2017-12-15,50.2491,50.4593,49.6884,49.8286,673460.0
2017-12-16,50.2491,50.4593,49.6884,49.8286,673460.0
2017-12-17,50.2491,50.4593,49.6884,49.8286,673460.0
2017-12-18,49.7585,50.5644,49.7585,50.3542,688615.0
2017-12-19,50.3542,50.7396,49.9337,50.2491,697930.0
2017-12-20,50.214,50.7747,50.0388,50.1089,480349.0
2017-12-21,50.1089,50.6345,50.0739,50.3192,664736.0
2017-12-22,50.214,50.3192,49.1628,49.303,418249.0
2017-12-23,50.214,50.3192,49.1628,49.303,418249.0
2017-12-24,50.214,50.3192,49.1628,49.303,418249.0
2017-12-25,50.214,50.3192,49.1628,49.303,418249.0
2017-12-26,50.214,50.3192,49.1628,49.303,418249.0
2017-12-27,49.2679,49.8286,49.2329,49.6534,669749.0
2017-12-28,49.6884,49.7935,49.2679,49.303,332790.0
2017-12-29,49.303,49.6534,49.303,49.4782,301137.0
2017-12-30,49.303,49.6534,49.303,49.4782,301137.0
2017-12-31,49.303,49.6534,49.303,49.4782,301137.0
2018-01-01,49.303,49.6534,49.303,49.4782,301137.0
2018-01-02,49.5482,49.7235,48.8124,49.303,511128.0
2018-01-03,49.303,52.5968,49.303,51.931,1158987.0
2018-01-04,52.2464,53.0173,51.7558,52.8071,720280.0
2018-01-05,53.2276,53.6481,52.4917,52.9122,418446.0
2018-01-06,53.2276,53.6481,52.4917,52.9122,418446.0
2018-01-07,53.2276,53.6481,52.4917,52.9122,418446.0
2018-01-08,53.2626,53.3677,52.702,52.8421,611798.0
2018-01-09,52.8772,53.5429,52.5618,53.1224,524710.0
2018-01-10,53.0524,53.2276,52.4917,53.1575,344360.0
2018-01-11,53.1925,53.2977,52.4917,53.0874,518987.0
2018-01-12,53.1575,54.3839,52.6669,54.0335,696315.0
2018-01-13,53.1575,54.3839,52.6669,54.0335,696315.0
2018-01-14,53.1575,54.3839,52.6669,54.0335,696315.0
2018-01-15,54.0335,54.3138,53.4378,53.6481,445727.0
2018-01-16,53.8233,53.8233,53.1575,53.3677,297834.0
2018-01-17,53.2626,53.2626,52.2114,52.2815,541564.0
2018-01-18,52.3165,52.4216,50.3892,51.6507,662623.0
2018-01-19,51.7558,51.9661,51.1251,51.3704,439699.0
2018-01-20,51.7558,51.9661,51.1251,51.3704,439699.0
2018-01-21,51.7558,51.9661,51.1251,51.3704,439699.0
2018-01-22,51.4405,51.5106,50.9149,51.2302,350557.0
2018-01-23,51.3353,51.4405,50.4944,50.7396,379526.0
2018-01-24,50.7396,50.9149,50.3192,50.5294,363122.0
2018-01-25,50.3892,50.3892,49.1277,49.8987,438113.0
2018-01-26,50.0038,50.3542,49.1277,50.214,519646.0
2018-01-27,50.0038,50.3542,49.1277,50.214,519646.0
2018-01-28,50.0038,50.3542,49.1277,50.214,519646.0
2018-01-29,50.3192,50.4243,49.6534,49.7935,360443.0
2018-01-30,49.4081,49.7585,48.8825,49.1628,464467.0
2018-01-31,49.1628,49.2679,46.9552,47.3757,1275338.0
2018-02-01,47.3757,49.5482,47.3757,48.0064,756570.0
2018-02-02,48.0415,48.497,47.7261,48.1816,376409.0
2018-02-03,48.0415,48.497,47.7261,48.1816,376409.0
2018-02-04,48.0415,48.497,47.7261,48.1816,376409.0
2018-02-05,47.9714,47.9714,46.1843,46.3245,756784.0
2018-02-06,44.5023,45.939,43.8716,45.5535,736131.0
2018-02-07,46.1843,48.2517,46.0441,47.7962,885851.0
2018-02-08,47.656,47.8312,45.6587,46.1492,812106.0
2018-02-09,45.7288,46.8501,45.4835,46.2894,773784.0
2018-02-10,45.7288,46.8501,45.4835,46.2894,773784.0
2018-02-11,45.7288,46.8501,45.4835,46.2894,773784.0
2018-02-12,47.1304,47.7962,47.0253,47.6911,496661.0
2018-02-13,51.0901,54.5241,51.055,52.0362,2906789.0
2018-02-14,52.702,57.6778,52.702,57.3975,3117365.0
2018-02-15,57.5727,57.6778,54.3839,54.5942,1091979.0
2018-02-16,54.9796,55.9608,54.419,54.6643,906472.0
2018-02-17,54.9796,55.9608,54.419,54.6643,906472.0
2018-02-18,54.9796,55.9608,54.419,54.6643,906472.0
2018-02-19,54.6643,55.3651,53.8934,54.8044,1027290.0
2018-02-20,54.9095,55.4702,54.3138,54.9796,788425.0
2018-02-21,54.8044,54.8044,53.8934,54.2087,449931.0
2018-02-22,53.8583,54.4891,53.613,54.4891,454725.0
2018-02-23,54.6292,55.5052,54.4891,55.0848,596929.0
2018-02-24,54.6292,55.5052,54.4891,55.0848,596929.0
2018-02-25,54.6292,55.5052,54.4891,55.0848,596929.0
2018-02-26,55.3651,55.4352,54.419,54.5591,442311.0
2018-02-27,54.9446,55.1899,53.6481,53.8583,525652.0
2018-02-28,53.6481,54.1036,53.4028,53.5429,447428.0
2018-03-01,53.5429,53.7532,51.3003,51.6157,1092787.0
2018-03-02,51.1601,51.3353,49.7235,50.0388,880204.0
2018-03-03,51.1601,51.3353,49.7235,50.0388,880204.0
2018-03-04,51.1601,51.3353,49.7235,50.0388,880204.0
2018-03-05,50.1089,50.9149,49.9337,50.5995,783737.0
2018-03-06,51.02,51.4054,50.6345,51.2302,494467.0
2018-03-07,50.9499,51.7558,50.1439,50.6345,673183.0
2018-03-08,50.7747,52.2815,50.5294,52.0712,693425.0
2018-03-09,52.1763,52.3165,51.1601,52.0712,489379.0
2018-03-10,52.1763,52.3165,51.1601,52.0712,489379.0
2018-03-11,52.1763,52.3165,51.1601,52.0712,489379.0
2018-03-12,52.2464,52.5618,51.931,52.4917,396500.0
2018-03-13,52.4567,53.2626,52.2114,52.5968,562478.0
2018-03-14,52.6669,52.9122,51.7558,52.0362,448305.0
2018-03-15,52.1063,52.772,51.6157,52.2114,285026.0
2018-03-16,52.1063,52.2815,50.9849,51.5456,658007.0
2018-03-17,52.1063,52.2815,50.9849,51.5456,658007.0
2018-03-18,52.1063,52.2815,50.9849,51.5456,658007.0
2018-03-19,51.4755,51.4755,50.2841,50.5644,1076943.0
2018-03-20,50.9849,51.2653,50.3192,50.8448,437890.0
2018-03-21,50.9499,51.055,50.4243,50.6696,550928.0
2018-03-22,50.3542,50.4593,48.8124,49.0226,526854.0
2018-03-23,48.2868,50.1439,47.8663,50.0038,611292.0
2018-03-24,48.2868,50.1439,47.8663,50.0038,611292.0
2018-03-25,48.2868,50.1439,47.8663,50.0038,611292.0
2018-03-26,50.1439,50.7396,49.4081,49.6884,503976.0
2018-03-27,50.6345,51.1251,49.8987,51.02,653179.0
2018-03-28,50.6345,51.3353,50.2491,51.1952,343024.0
2018-03-29,51.3353,52.702,51.3353,52.6319,363788.0
2018-03-30,51.3353,52.702,51.3353,52.6319,363788.0
2018-03-31,51.3353,52.702,51.3353,52.6319,363788.0
2018-04-01,51.3353,52.702,51.3353,52.6319,363788.0
2018-04-02,51.3353,52.702,51.3353,52.6319,363788.0
2018-04-03,52.6319,52.6319,49.7935,49.9687,671900.0
2018-04-04,50.0388,50.2491,48.6372,49.4081,746479.0
2018-04-05,50.2491,50.9499,49.9687,50.4593,745198.0
2018-04-06,50.1089,51.4405,49.9337,50.8798,434209.0
2018-04-07,50.1089,51.4405,49.9337,50.8798,434209.0
2018-04-08,50.1089,51.4405,49.9337,50.8798,434209.0
2018-04-09,51.1251,51.4755,50.8097,51.3003,407337.0
2018-04-10,51.5806,52.1063,51.2653,51.931,385790.0
2018-04-11,51.861,52.3165,50.6345,51.1952,371288.0
2018-04-12,51.1952,51.7208,50.7396,51.4054,387797.0
2018-04-13,51.6858,52.9122,51.3353,52.4216,588811.0
2018-04-14,51.6858,52.9122,51.3353,52.4216,588811.0
2018-04-15,51.6858,52.9122,51.3353,52.4216,588811.0
2018-04-16,52.3866,52.4567,51.7208,51.9661,465373.0
2018-04-17,51.931,53.7181,51.8259,53.4028,656375.0
2018-04-18,54.6643,54.6643,52.5968,53.0874,228062.0
2018-04-19,53.1224,54.0686,52.702,53.5429,582364.0
2018-04-20,53.613,54.5942,53.4729,54.1036,419274.0
2018-04-21,53.613,54.5942,53.4729,54.1036,419274.0
2018-04-22,53.613,54.5942,53.4729,54.1036,419274.0
2018-04-23,54.1036,54.6993,53.613,54.5241,532605.0
2018-04-24,54.6643,55.2249,53.9985,54.1386,488207.0
2018-04-25,53.9284,55.295,53.2626,55.295,589850.0
2018-04-26,55.3651,55.8206,54.7694,55.2249,364038.0
2018-04-27,55.3651,55.4001,54.454,54.8395,425936.0
2018-04-28,55.3651,55.4001,54.454,54.8395,425936.0
2018-04-29,55.3651,55.4001,54.454,54.8395,425936.0
2018-04-30,54.9796,54.9796,53.9985,54.5942,379240.0
2018-05-01,54.9796,54.9796,53.9985,54.5942,379240.0
2018-05-02,55.0147,55.0147,53.9634,54.0335,745177.0
2018-05-03,54.0686,54.3138,52.3515,53.4028,936621.0
2018-05-04,53.8233,53.8233,51.5806,51.6507,1208055.0
2018-05-05,53.8233,53.8233,51.5806,51.6507,1208055.0
2018-05-06,53.8233,53.8233,51.5806,51.6507,1208055.0
2018-05-07,51.8259,56.136,51.4755,55.0848,2909574.0
2018-05-08,55.7124,55.7124,54.051,54.4941,1434516.0
2018-05-09,54.6048,56.5985,54.2725,55.6017,970710.0
2018-05-10,54.6048,56.5985,54.2725,55.6017,970710.0
2018-05-11,57.0415,58.666,56.2293,56.377,1576771.0
2018-05-12,57.0415,58.666,56.2293,56.377,1576771.0
2018-05-13,57.0415,58.666,56.2293,56.377,1576771.0
2018-05-14,56.6723,56.8939,55.5647,55.6386,690403.0
2018-05-15,55.7493,56.5616,55.6017,55.7493,710219.0
