,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity
2022-01-26,124.0041,125.172,123.3367,124.9217,613230.0
2022-01-27,124.0458,125.1303,121.4598,123.879,603319.0
2022-01-28,128.7173,129.1344,121.2095,125.5057,1359832.0
2022-01-29,128.7173,129.1344,121.2095,125.5057,1359832.0
2022-01-30,128.7173,129.1344,121.2095,125.5057,1359832.0
2022-01-31,126.6318,126.6318,120.1668,122.6277,875020.0
2022-02-01,123.0865,125.9228,122.7945,125.0886,462576.0
2022-02-02,125.9645,126.3816,123.7955,123.7955,328406.0
2022-02-03,123.7955,124.1292,121.8352,122.2523,263253.0
2022-02-04,122.5025,122.8362,120.1668,120.3753,476695.0
2022-02-05,122.5025,122.8362,120.1668,120.3753,476695.0
2022-02-06,122.5025,122.8362,120.1668,120.3753,476695.0
2022-02-07,121.4181,122.1271,120.1668,120.1668,377902.0
2022-02-08,120.5839,122.5442,120.5839,121.2095,304565.0
2022-02-09,122.0854,124.5046,122.0437,122.9613,297179.0
2022-02-10,123.4202,124.2961,121.7935,122.8362,398366.0
2022-02-11,122.6277,123.0865,121.4181,122.7111,242704.0
2022-02-12,122.6277,123.0865,121.4181,122.7111,242704.0
2022-02-13,122.6277,123.0865,121.4181,122.7111,242704.0
2022-02-14,120.1251,120.5839,117.7476,118.1647,487713.0
2022-02-15,117.6225,120.417,117.4973,120.417,331486.0
2022-02-16,120.5422,121.3764,118.9989,119.2909,339600.0
2022-02-17,119.124,119.5828,115.6204,115.6204,703371.0
2022-02-18,115.7872,116.6214,114.3691,116.4129,484103.0
2022-02-19,115.7872,116.6214,114.3691,116.4129,484103.0
2022-02-20,115.7872,116.6214,114.3691,116.4129,484103.0
2022-02-21,116.4129,116.9551,111.6996,112.7424,469793.0
2022-02-22,108.4462,113.952,107.904,112.9509,401206.0
2022-02-23,113.2429,115.1198,112.8258,112.8258,395103.0
2022-02-24,108.196,111.1157,105.6934,110.782,785356.0
2022-02-25,110.782,113.4514,109.2804,113.2012,323644.0
2022-02-26,110.782,113.4514,109.2804,113.2012,323644.0
2022-02-27,110.782,113.4514,109.2804,113.2012,323644.0
2022-02-28,111.6162,113.368,110.3232,111.4077,481562.0
2022-03-01,111.4077,111.8665,108.5714,109.0302,461227.0
2022-03-02,107.7372,110.3232,106.611,109.7392,430515.0
2022-03-03,109.489,110.3649,106.319,106.5693,232190.0
2022-03-04,105.9436,105.9436,102.2731,104.5672,529580.0
2022-03-05,105.9436,105.9436,102.2731,104.5672,529580.0
2022-03-06,105.9436,105.9436,102.2731,104.5672,529580.0
2022-03-07,101.2721,105.3597,99.4786,103.6079,859640.0
2022-03-08,101.7726,105.5265,101.147,103.0656,384405.0
2022-03-09,104.1918,108.5297,103.5662,106.7778,539632.0
2022-03-10,107.904,108.5297,105.5265,107.1115,584693.0
2022-03-11,106.9864,109.2387,106.3607,106.9447,568852.0
2022-03-12,106.9864,109.2387,106.3607,106.9447,568852.0
2022-03-13,106.9864,109.2387,106.3607,106.9447,568852.0
2022-03-14,107.9457,110.49,107.1949,108.9885,606776.0
2022-03-15,108.6965,108.7799,106.611,106.611,536661.0
2022-03-16,108.7382,111.074,108.3628,110.6569,828102.0
2022-03-17,111.1991,112.2419,109.489,110.2398,318033.0
2022-03-18,110.5317,111.8248,108.4462,109.2804,764740.0
2022-03-19,110.5317,111.8248,108.4462,109.2804,764740.0
2022-03-20,110.5317,111.8248,108.4462,109.2804,764740.0
2022-03-21,109.489,110.782,109.0719,109.6558,860868.0
2022-03-22,110.0312,112.4921,109.6141,111.8665,924740.0
2022-03-23,112.6172,113.4514,110.9488,111.4494,594961.0
2022-03-24,111.4911,113.5766,110.5317,113.4097,533697.0
2022-03-25,115.0364,118.6235,114.2856,117.831,836921.0
2022-03-26,115.0364,118.6235,114.2856,117.831,836921.0
2022-03-27,115.0364,118.6235,114.2856,117.831,836921.0
2022-03-28,119.9582,120.1668,116.8717,117.3722,643972.0
2022-03-29,118.4149,119.7497,117.539,117.7893,624635.0
2022-03-30,118.4567,118.4984,115.8706,117.1636,552269.0
2022-03-31,117.2471,118.4149,115.7038,116.5797,731879.0
2022-04-01,116.7048,118.2898,116.4963,117.0802,404245.0
2022-04-02,116.7048,118.2898,116.4963,117.0802,404245.0
2022-04-03,116.7048,118.2898,116.4963,117.0802,404245.0
2022-04-04,117.7893,118.2064,115.6621,117.0802,476182.0
2022-04-05,116.9551,119.3326,116.7048,119.3326,991866.0
2022-04-06,120.2085,120.417,116.4963,118.9155,724228.0
2022-04-07,119.1657,120.8758,118.1647,118.4567,479266.0
2022-04-08,119.2909,120.0833,118.2898,119.2491,302599.0
2022-04-09,119.2909,120.0833,118.2898,119.2491,302599.0
2022-04-10,119.2909,120.0833,118.2898,119.2491,302599.0
2022-04-11,119.2491,121.2929,118.6652,120.2919,330068.0
2022-04-12,120.9593,122.1271,118.5818,120.8341,379474.0
2022-04-13,120.9593,123.3784,120.5422,122.7528,542307.0
2022-04-14,124.3795,124.3795,122.5442,123.2533,237102.0
2022-04-15,124.3795,124.3795,122.5442,123.2533,237102.0
2022-04-16,124.3795,124.3795,122.5442,123.2533,237102.0
2022-04-17,124.3795,124.3795,122.5442,123.2533,237102.0
2022-04-18,124.3795,124.3795,122.5442,123.2533,237102.0
2022-04-19,123.2533,126.7987,122.7945,126.0062,448921.0
2022-04-20,126.5067,129.2596,126.0062,128.05,482595.0
2022-04-21,128.3002,129.4264,126.4233,128.759,460558.0
2022-04-22,127.6329,128.4671,125.2554,125.464,524980.0
2022-04-23,127.6329,128.4671,125.2554,125.464,524980.0
2022-04-24,127.6329,128.4671,125.2554,125.464,524980.0
2022-04-25,123.0865,124.1709,121.0844,121.0844,698312.0
2022-04-26,122.5442,123.2533,120.417,120.4587,509627.0
2022-04-27,120.1251,124.7549,119.708,124.3795,471889.0
2022-04-28,125.1303,126.8821,124.5046,125.2971,613864.0
2022-04-29,126.465,128.9676,126.4233,127.5912,486846.0
2022-04-30,126.465,128.9676,126.4233,127.5912,486846.0
2022-05-01,126.465,128.9676,126.4233,127.5912,486846.0
2022-05-02,127.1324,128.3002,123.295,126.0479,418772.0
2022-05-03,126.5484,127.466,124.4212,125.172,398366.0
2022-05-04,125.172,126.9238,124.3795,126.5067,449515.0
2022-05-05,131.5953,132.6381,120.1668,124.2961,1812371.0
2022-05-06,127.6329,128.9259,116.4129,116.538,782728.0
2022-05-07,127.6329,128.9259,116.4129,116.538,782728.0
2022-05-08,127.6329,128.9259,116.4129,116.538,782728.0
2022-05-09,116.538,117.1636,111.783,112.8258,721039.0
2022-05-10,114.7862,116.7883,112.0333,114.7027,1135609.0
2022-05-11,115.9514,118.9654,114.2292,118.707,846514.0
2022-05-12,115.9945,117.6737,112.9805,115.9514,645538.0
2022-05-13,116.0375,118.0181,115.6931,116.1236,429831.0
2022-05-14,116.0375,118.0181,115.6931,116.1236,429831.0
2022-05-15,116.0375,118.0181,115.6931,116.1236,429831.0
2022-05-16,115.5209,118.8362,115.3917,116.6834,443941.0
2022-05-17,118.3195,121.3335,117.6306,120.1279,446960.0
2022-05-18,120.2571,120.6876,118.0612,118.2334,436520.0
2022-05-19,116.7264,118.2334,113.9278,115.9945,460374.0
2022-05-20,115.9084,117.9751,115.7361,115.7361,395219.0
2022-05-21,115.9084,117.9751,115.7361,115.7361,395219.0
2022-05-22,115.9084,117.9751,115.7361,115.7361,395219.0
2022-05-23,116.5112,117.4153,114.4014,116.8126,376211.0
2022-05-24,117.114,117.2001,114.875,114.875,287067.0
2022-05-25,114.875,116.9848,114.0569,114.0569,226684.0
2022-05-26,114.875,116.9848,114.0569,114.0569,226684.0
2022-05-27,113.9278,119.6973,113.6694,119.6973,654383.0
2022-05-28,113.9278,119.6973,113.6694,119.6973,654383.0
2022-05-29,113.9278,119.6973,113.6694,119.6973,654383.0
2022-05-30,120.5585,123.5724,120.3001,123.4433,898989.0
2022-05-31,123.3585,124.7451,119.5685,121.6946,1620736.0
2022-06-01,123.7745,123.8669,115.3626,115.5475,675906.0
2022-06-02,116.4719,116.703,112.6357,115.4088,520790.0
2022-06-03,116.3794,118.1358,115.1315,116.5643,769316.0
2022-06-04,116.3794,118.1358,115.1315,116.5643,769316.0
2022-06-05,116.3794,118.1358,115.1315,116.5643,769316.0
2022-06-06,116.3794,118.1358,115.1315,116.5643,769316.0
2022-06-07,116.6567,117.4887,115.3164,117.0265,1344568.0
2022-06-08,116.7954,117.0727,113.0054,115.3626,763072.0
2022-06-09,114.2534,114.6231,110.6483,112.3122,1017434.0
2022-06-10,110.6021,111.8037,107.6903,109.2617,710135.0
2022-06-11,110.6021,111.8037,107.6903,109.2617,710135.0
2022-06-12,110.6021,111.8037,107.6903,109.2617,710135.0
2022-06-13,108.7533,108.7533,104.4087,107.9676,1191109.0
2022-06-14,108.476,108.7071,101.9591,102.3751,1574838.0
2022-06-15,103.207,108.9382,103.207,108.2911,997527.0
2022-06-16,109.0768,109.0768,105.4717,108.5684,641610.0
2022-06-17,108.892,108.9382,105.9339,107.3667,1025318.0
2022-06-18,108.892,108.9382,105.9339,107.3667,1025318.0
2022-06-19,108.892,108.9382,105.9339,107.3667,1025318.0
2022-06-20,107.4129,109.4004,106.7197,109.4004,453365.0
2022-06-21,109.9088,111.434,108.1524,109.3079,640714.0
2022-06-22,107.2281,109.6315,106.0264,109.4928,479334.0
2022-06-23,112.0348,112.7743,108.0138,109.955,491481.0
2022-06-24,112.0348,112.7743,108.0138,109.955,491481.0
2022-06-25,112.0348,112.7743,108.0138,109.955,491481.0
2022-06-26,112.0348,112.7743,108.0138,109.955,491481.0
2022-06-27,110.9256,112.5895,108.476,110.4634,389391.0
2022-06-28,112.3122,113.5601,111.1567,112.0348,542885.0
2022-06-29,110.5096,114.0685,110.5096,113.6525,361750.0
2022-06-30,111.1105,112.7281,107.644,110.3247,570997.0
2022-07-01,109.0768,110.9256,107.7365,108.4298,310778.0
2022-07-02,109.0768,110.9256,107.7365,108.4298,310778.0
2022-07-03,109.0768,110.9256,107.7365,108.4298,310778.0
2022-07-04,109.0768,111.018,108.3373,109.8626,354054.0
2022-07-05,110.5558,110.9256,104.5011,106.1188,654041.0
2022-07-06,106.5348,110.0936,106.5348,109.0306,699198.0
2022-07-07,108.4298,111.6189,107.8751,111.1105,390772.0
2022-07-08,111.1105,111.1567,108.5684,109.9088,388861.0
2022-07-09,111.1105,111.1567,108.5684,109.9088,388861.0
2022-07-10,111.1105,111.1567,108.5684,109.9088,388861.0
2022-07-11,108.6146,108.6146,105.518,106.165,427556.0
2022-07-12,105.9802,108.476,105.4717,108.2911,298428.0
2022-07-13,108.1524,108.2449,103.9465,105.0558,634508.0
2022-07-14,104.7322,105.1482,102.7448,103.9927,524516.0
2022-07-15,104.4087,106.6272,103.3457,105.7953,455982.0
2022-07-16,104.4087,106.6272,103.3457,105.7953,455982.0
2022-07-17,104.4087,106.6272,103.3457,105.7953,455982.0
2022-07-18,106.3037,108.6609,106.2113,107.6903,584373.0
2022-07-19,106.3499,114.2071,106.3037,113.1441,1038923.0
2022-07-20,113.6525,117.35,112.3122,117.35,865804.0
2022-07-21,118.5517,121.2324,115.3626,118.0895,1165459.0
2022-07-22,118.1358,119.0139,113.1903,114.392,649523.0
2022-07-23,118.1358,119.0139,113.1903,114.392,649523.0
2022-07-24,118.1358,119.0139,113.1903,114.392,649523.0
2022-07-25,115.5475,115.8248,112.3584,114.1147,652249.0
2022-07-26,113.8374,114.4845,111.5264,112.1273,732785.0
2022-07-27,113.0517,115.6399,112.497,115.4551,458072.0
2022-07-28,116.2408,117.3962,115.871,117.1652,375034.0
2022-07-29,118.7828,120.8627,117.3962,120.6778,509897.0
2022-07-30,118.7828,120.8627,117.3962,120.6778,509897.0
2022-07-31,118.7828,120.8627,117.3962,120.6778,509897.0
2022-08-01,120.9551,122.619,120.308,120.724,241255.0
2022-08-02,120.1694,120.3543,117.8122,120.0307,398839.0
2022-08-03,119.245,121.8795,118.6904,121.0475,316372.0
2022-08-04,121.0938,122.3879,120.3543,121.8333,254086.0
2022-08-05,122.7114,123.5896,119.8921,120.308,379365.0
2022-08-06,122.7114,123.5896,119.8921,120.308,379365.0
2022-08-07,122.7114,123.5896,119.8921,120.308,379365.0
2022-08-08,121.0938,122.5266,120.4467,122.1568,310435.0
2022-08-09,122.0181,122.1106,119.5223,120.1694,257077.0
2022-08-10,119.5223,124.4678,119.4299,124.4678,486600.0
2022-08-11,124.4678,124.9299,121.14,121.6484,383762.0
2022-08-12,122.1106,124.7913,121.7408,124.7913,452059.0
2022-08-13,122.1106,124.7913,121.7408,124.7913,452059.0
2022-08-14,122.1106,124.7913,121.7408,124.7913,452059.0
2022-08-15,124.7913,125.6694,122.7577,123.4972,266401.0
2022-08-16,125.0224,126.9636,123.9131,125.6694,716343.0
2022-08-17,125.8543,126.3627,123.2198,124.1442,379378.0
2022-08-18,123.682,126.3165,123.1736,125.6694,339882.0
2022-08-19,125.2535,126.9174,124.7913,126.6863,421194.0
2022-08-20,125.2535,126.9174,124.7913,126.6863,421194.0
2022-08-21,125.2535,126.9174,124.7913,126.6863,421194.0
2022-08-22,126.1779,127.9804,125.2073,127.1947,478811.0
2022-08-23,127.1947,130.1527,126.9174,130.014,474391.0
2022-08-24,129.8292,129.8292,126.3165,127.0098,243184.0
2022-08-25,126.64,128.2115,124.9762,126.5476,493515.0
2022-08-26,127.3796,129.4594,124.8837,124.8837,257944.0
2022-08-27,127.3796,129.4594,124.8837,124.8837,257944.0
2022-08-28,127.3796,129.4594,124.8837,124.8837,257944.0
2022-08-29,124.1904,124.1904,122.203,123.3123,299702.0
2022-08-30,123.7283,126.8249,123.7283,125.9005,596740.0
2022-08-31,125.9005,132.0477,125.9005,128.6275,725776.0
2022-09-01,127.7493,130.1527,125.2535,126.0392,426522.0
2022-09-02,126.4552,129.2745,125.4846,128.7199,307505.0
2022-09-03,126.4552,129.2745,125.4846,128.7199,307505.0
2022-09-04,126.4552,129.2745,125.4846,128.7199,307505.0
2022-09-05,125.8543,126.9174,123.6358,125.8081,320281.0
2022-09-06,125.7157,128.1191,124.3291,127.1485,207147.0
2022-09-07,126.3627,127.3796,125.5308,127.2409,565151.0
2022-09-08,127.2409,128.6737,125.993,127.472,294874.0
2022-09-09,128.4888,130.6611,128.2115,129.4132,296297.0
2022-09-10,128.4888,130.6611,128.2115,129.4132,296297.0
2022-09-11,128.4888,130.6611,128.2115,129.4132,296297.0
2022-09-12,129.8292,133.2494,129.8292,132.8334,445911.0
2022-09-13,134.0351,135.0981,131.2157,131.2157,706918.0
2022-09-14,130.3376,131.1233,128.2115,128.7661,551910.0
2022-09-15,128.7661,130.7073,128.2115,128.6275,348156.0
2022-09-16,127.5182,128.5812,123.682,125.0224,846545.0
2022-09-17,127.5182,128.5812,123.682,125.0224,846545.0
2022-09-18,127.5182,128.5812,123.682,125.0224,846545.0
2022-09-19,124.6526,124.6526,119.8459,122.5728,377142.0
2022-09-20,123.4972,125.4846,119.2912,119.2912,659361.0
2022-09-21,119.245,121.3711,118.3668,118.7366,291029.0
2022-09-22,115.9172,120.0307,115.5475,118.3668,415696.0
2022-09-23,118.1358,118.6442,114.9466,115.9635,325352.0
2022-09-24,118.1358,118.6442,114.9466,115.9635,325352.0
2022-09-25,118.1358,118.6442,114.9466,115.9635,325352.0
2022-09-26,114.2996,118.182,113.8836,116.2408,645185.0
2022-09-27,116.4719,120.8627,116.287,119.8921,593636.0
2022-09-28,117.9509,121.9719,116.1021,120.4005,409840.0
2022-09-29,120.4005,120.6316,116.5643,118.8753,376993.0
2022-09-30,118.8753,121.6022,118.4131,121.4635,338605.0
2022-10-01,118.8753,121.6022,118.4131,121.4635,338605.0
2022-10-02,118.8753,121.6022,118.4131,121.4635,338605.0
2022-10-03,121.0938,124.7913,119.1988,123.4972,338952.0
2022-10-04,125.9005,127.0098,123.6358,127.0098,310206.0
2022-10-05,125.993,126.64,121.6022,123.682,375830.0
2022-10-06,124.098,124.6988,122.3417,123.6358,270898.0
2022-10-07,123.4047,124.098,121.556,121.9257,382953.0
2022-10-08,123.4047,124.098,121.556,121.9257,382953.0
2022-10-09,123.4047,124.098,121.556,121.9257,382953.0
2022-10-10,121.2324,125.9468,121.2324,125.161,226882.0
2022-10-11,125.161,127.6106,124.0056,127.6106,350462.0
2022-10-12,128.535,130.014,126.1779,127.5644,307533.0
2022-10-13,127.5644,128.9048,124.2367,128.3502,362426.0
2022-10-14,129.367,131.5855,128.1653,128.9048,398475.0
2022-10-15,129.367,131.5855,128.1653,128.9048,398475.0
2022-10-16,129.367,131.5855,128.1653,128.9048,398475.0
2022-10-17,128.951,133.7116,128.3502,132.8334,405457.0
2022-10-18,134.0351,135.7914,132.1401,134.7746,658047.0
2022-10-19,135.6065,136.346,133.4342,133.8502,403329.0
2022-10-20,134.0813,136.7158,133.2031,136.2536,589753.0
2022-10-21,135.1443,135.3292,126.8249,129.1359,971780.0
2022-10-22,135.1443,135.3292,126.8249,129.1359,971780.0
2022-10-23,135.1443,135.3292,126.8249,129.1359,971780.0
2022-10-24,130.014,133.0183,128.951,131.8166,628550.0
2022-10-25,130.9846,137.6402,126.3165,136.7158,753727.0
2022-10-26,136.2998,137.2704,131.3544,133.804,549774.0
2022-10-27,134.5897,135.8376,131.6317,133.6653,431875.0
2022-10-28,132.9258,133.8964,129.6443,132.5561,332785.0
2022-10-29,132.9258,133.8964,129.6443,132.5561,332785.0
2022-10-30,132.9258,133.8964,129.6443,132.5561,332785.0
2022-10-31,133.0183,133.8964,131.2157,131.8166,271749.0
2022-11-01,132.8796,133.5729,130.4762,131.0771,265714.0
2022-11-02,131.2619,133.7116,130.8922,132.7872,361273.0
2022-11-03,131.2619,133.4342,130.3376,132.325,244356.0
2022-11-04,132.325,137.0393,132.325,136.1612,214606.0
2022-11-05,132.325,137.0393,132.325,136.1612,214606.0
2022-11-06,132.325,137.0393,132.325,136.1612,214606.0
2022-11-07,136.346,139.3965,136.1612,138.7956,380787.0
2022-11-08,138.6108,140.4133,137.9637,139.7662,331847.0
2022-11-09,139.7662,141.6612,139.2578,140.4595,558992.0
2022-11-10,139.4427,143.0016,136.7158,142.6318,413707.0
2022-11-11,143.8797,144.3881,139.5814,141.0142,375433.0
2022-11-12,143.8797,144.3881,139.5814,141.0142,375433.0
2022-11-13,143.8797,144.3881,139.5814,141.0142,375433.0
2022-11-14,141.0142,142.3545,139.2116,139.3965,354531.0
2022-11-15,139.6276,140.0436,137.6864,139.0267,350265.0
2022-11-16,133.5729,136.1612,127.9342,134.9595,730350.0
2022-11-17,134.9595,137.2242,132.8796,133.5729,541095.0
2022-11-18,134.6822,136.6234,133.7578,136.346,329699.0
2022-11-19,134.6822,136.6234,133.7578,136.346,329699.0
2022-11-20,134.6822,136.6234,133.7578,136.346,329699.0
2022-11-21,135.8838,136.1612,133.7578,135.6065,228509.0
2022-11-22,135.7914,136.7158,135.2368,135.3754,310335.0
2022-11-23,135.699,137.3166,135.0057,136.2536,222578.0
2022-11-24,135.9763,136.5771,133.4805,133.6191,308028.0
2022-11-25,133.6191,134.4973,129.5981,132.3712,433191.0
2022-11-26,133.6191,134.4973,129.5981,132.3712,433191.0
2022-11-27,133.6191,134.4973,129.5981,132.3712,433191.0
2022-11-28,131.9552,132.0939,129.6443,129.7829,304521.0
2022-11-29,130.1527,133.804,128.3964,133.4805,351148.0
2022-11-30,134.4511,136.6696,132.9258,135.8376,1407461.0
2022-12-01,136.8082,137.7326,133.4805,135.0519,313032.0
2022-12-02,134.9595,136.5771,133.7578,135.0519,258406.0
2022-12-03,134.9595,136.5771,133.7578,135.0519,258406.0
2022-12-04,134.9595,136.5771,133.7578,135.0519,258406.0
2022-12-05,135.2368,137.7326,134.4973,135.9763,274367.0
2022-12-06,135.6065,135.6065,133.4805,133.9889,301591.0
2022-12-07,134.1737,135.0057,132.3712,134.4048,235158.0
2022-12-08,133.5267,134.1275,127.6569,133.388,648374.0
2022-12-09,133.9426,137.4553,133.2031,136.4847,493627.0
2022-12-10,133.9426,137.4553,133.2031,136.4847,493627.0
2022-12-11,133.9426,137.4553,133.2031,136.4847,493627.0
2022-12-12,135.3754,137.0393,133.7116,135.6528,619989.0
2022-12-13,136.2998,138.7956,135.6528,135.9301,413135.0
2022-12-14,136.0225,137.2704,131.7241,136.762,774982.0
2022-12-15,135.2368,135.5603,128.3039,128.951,1060457.0
2022-12-16,128.4888,130.43,127.7031,128.951,609054.0
2022-12-17,128.4888,130.43,127.7031,128.951,609054.0
2022-12-18,128.4888,130.43,127.7031,128.951,609054.0
2022-12-19,129.6443,130.5224,127.6106,128.3964,327372.0
2022-12-20,127.1022,128.3039,126.5476,127.1022,365189.0
2022-12-21,124.2367,124.3291,119.245,120.2156,1064181.0
2022-12-22,118.3206,120.6316,118.2282,119.245,588520.0
2022-12-23,119.0139,121.2324,119.0139,119.4761,308812.0
2022-12-24,119.0139,121.2324,119.0139,119.4761,308812.0
2022-12-25,119.0139,121.2324,119.0139,119.4761,308812.0
2022-12-26,119.0139,121.2324,119.0139,119.4761,308812.0
2022-12-27,120.1694,121.9257,119.9383,120.308,238103.0
2022-12-28,120.4929,121.8333,119.1526,119.1988,294819.0
2022-12-29,118.829,120.6316,118.4593,120.6316,375927.0
2022-12-30,119.9845,120.308,117.4887,117.4887,538209.0
2022-12-31,119.9845,120.308,117.4887,117.4887,538209.0
2023-01-01,119.9845,120.308,117.4887,117.4887,538209.0
2023-01-02,119.4761,119.6148,117.9047,118.6442,277708.0
2023-01-03,118.3668,120.3543,118.2282,119.6148,478370.0
2023-01-04,120.4467,120.8165,118.9677,120.1694,406795.0
2023-01-05,119.5685,122.8963,117.4887,122.1106,785524.0
2023-01-06,119.5685,122.8963,117.4887,122.1106,785524.0
2023-01-07,119.5685,122.8963,117.4887,122.1106,785524.0
2023-01-08,119.5685,122.8963,117.4887,122.1106,785524.0
2023-01-09,123.4047,124.6526,121.5097,124.514,519730.0
2023-01-10,122.9887,123.8669,122.4341,123.0812,217030.0
2023-01-11,123.2661,123.4972,121.0938,121.7871,349857.0
2023-01-12,122.1568,123.8669,121.2786,123.3585,553263.0
2023-01-13,120.9089,121.6946,118.2282,119.8459,977381.0
2023-01-14,120.9089,121.6946,118.2282,119.8459,977381.0
2023-01-15,120.9089,121.6946,118.2282,119.8459,977381.0
2023-01-16,120.5854,122.0181,119.661,121.8795,439087.0
2023-01-17,121.7871,122.5266,120.0307,120.724,271555.0
2023-01-18,120.724,122.3879,120.6778,121.1862,367885.0
2023-01-19,120.3543,121.0475,118.4131,119.245,366584.0
2023-01-20,119.5685,121.7408,119.5223,120.6778,420592.0
2023-01-21,119.5685,121.7408,119.5223,120.6778,420592.0
2023-01-22,119.5685,121.7408,119.5223,120.6778,420592.0
2023-01-23,117.4425,123.9131,117.4425,122.203,499805.0
2023-01-24,122.1106,123.2661,120.1232,120.6316,434844.0
2023-01-25,120.724,121.1862,116.5643,118.5055,398873.0
2023-01-26,119.1064,121.1862,117.1189,120.5391,594854.0
2023-01-27,113.6987,118.6442,111.3416,113.7449,2310567.0
2023-01-28,113.6987,118.6442,111.3416,113.7449,2310567.0
2023-01-29,113.6987,118.6442,111.3416,113.7449,2310567.0
2023-01-30,113.0054,113.976,111.8037,111.8037,680975.0
