,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity
2014-04-13,40.176,40.559,39.939,40.064,131467.0
2014-04-14,39.892,40.322,39.474,40.129,109402.0
2014-04-15,40.098,40.439,38.867,38.927,111616.0
2014-04-16,39.216,40.068,39.082,39.875,91807.0
2014-04-17,39.857,41.029,39.806,40.994,126799.0
2014-04-18,39.857,41.029,39.806,40.994,126799.0
2014-04-19,39.857,41.029,39.806,40.994,126799.0
2014-04-20,39.857,41.029,39.806,40.994,126799.0
2014-04-21,39.857,41.029,39.806,40.994,126799.0
2014-04-22,40.998,42.019,40.973,41.73,104592.0
2014-04-23,41.73,42.26,41.631,41.795,91224.0
2014-04-24,41.997,42.148,41.149,41.403,77678.0
2014-04-25,41.395,41.584,41.02,41.321,66710.0
2014-04-26,41.395,41.584,41.02,41.321,66710.0
2014-04-27,41.395,41.584,41.02,41.321,66710.0
2014-04-28,41.395,41.83,41.128,41.382,68566.0
2014-04-29,41.726,42.566,41.636,42.053,111916.0
2014-04-30,42.187,42.372,41.649,42.019,106383.0
2014-05-01,42.187,42.372,41.649,42.019,106383.0
2014-05-02,42.334,42.81,41.971,41.971,74737.0
2014-05-03,42.334,42.81,41.971,41.971,74737.0
2014-05-04,42.334,42.81,41.971,41.971,74737.0
2014-05-05,41.988,42.115,41.316,41.822,63425.0
2014-05-06,41.967,42.312,41.521,41.648,58863.0
2014-05-07,41.582,42.023,41.403,41.678,62085.0
2014-05-08,41.766,42.233,41.735,41.98,68668.0
2014-05-09,41.814,42.159,41.814,42.128,30312.0
2014-05-10,41.814,42.159,41.814,42.128,30312.0
2014-05-11,41.814,42.159,41.814,42.128,30312.0
2014-05-12,42.242,42.915,42.159,42.827,75335.0
2014-05-13,42.923,43.238,42.39,42.539,52650.0
2014-05-14,42.683,42.74,41.822,42.482,56287.0
2014-05-15,42.377,42.53,41.608,42.015,67587.0
2014-05-16,42.438,42.438,41.372,41.656,72159.0
2014-05-17,42.438,42.438,41.372,41.656,72159.0
2014-05-18,42.438,42.438,41.372,41.656,72159.0
2014-05-19,41.626,42.111,41.438,41.849,46312.0
2014-05-20,41.827,42.106,41.621,41.621,39849.0
2014-05-21,41.543,42.43,41.543,42.224,37344.0
2014-05-22,42.325,42.521,42.211,42.395,41958.0
2014-05-23,42.399,42.561,42.246,42.316,42835.0
2014-05-24,42.399,42.561,42.246,42.316,42835.0
2014-05-25,42.399,42.561,42.246,42.316,42835.0
2014-05-26,42.521,42.797,42.294,42.722,23321.0
2014-05-27,42.652,43.085,42.574,42.757,41075.0
2014-05-28,42.797,43.207,42.797,43.067,63316.0
2014-05-29,43.006,43.395,42.989,43.229,19685.0
2014-05-30,43.207,43.299,42.77,43.054,61704.0
2014-05-31,43.207,43.299,42.77,43.054,61704.0
2014-06-01,43.207,43.299,42.77,43.054,61704.0
2014-06-02,43.063,43.583,43.063,43.155,35312.0
2014-06-03,43.137,43.408,42.465,42.508,50221.0
2014-06-04,42.517,43.063,42.277,43.054,55944.0
2014-06-05,43.164,43.164,42.701,42.714,42235.0
2014-06-06,42.901,43.312,42.513,43.181,47038.0
2014-06-07,42.901,43.312,42.513,43.181,47038.0
2014-06-08,42.901,43.312,42.513,43.181,47038.0
2014-06-09,43.242,43.574,42.98,43.43,19908.0
2014-06-10,43.413,43.906,43.356,43.365,47507.0
2014-06-11,43.321,43.749,43.26,43.552,55720.0
2014-06-12,43.57,46.37,43.541,45.374,234296.0
2014-06-13,45.374,45.54,43.994,44.701,101584.0
2014-06-14,45.374,45.54,43.994,44.701,101584.0
2014-06-15,45.374,45.54,43.994,44.701,101584.0
2014-06-16,44.684,44.894,43.924,44.413,111843.0
2014-06-17,44.5,44.859,43.941,44.238,51919.0
2014-06-18,44.457,44.632,44.133,44.396,55891.0
2014-06-19,44.64,46.003,44.588,45.234,133555.0
2014-06-20,45.147,45.313,44.745,44.771,142361.0
2014-06-21,45.147,45.313,44.745,44.771,142361.0
2014-06-22,45.147,45.313,44.745,44.771,142361.0
2014-06-23,44.736,44.885,44.256,44.448,48584.0
2014-06-24,44.431,44.666,44.195,44.343,43697.0
2014-06-25,44.142,44.509,43.4,43.81,83903.0
2014-06-26,43.871,44.151,43.793,44.055,76321.0
2014-06-27,44.046,44.09,43.496,43.819,74933.0
2014-06-28,44.046,44.09,43.496,43.819,74933.0
2014-06-29,44.046,44.09,43.496,43.819,74933.0
2014-06-30,43.88,44.212,43.517,44.002,75476.0
2014-07-01,44.046,44.195,43.688,43.828,65372.0
2014-07-02,43.775,44.177,43.688,43.985,55314.0
2014-07-03,44.912,45.566,44.448,44.998,103060.0
2014-07-04,44.964,45.348,44.736,44.981,32934.0
2014-07-05,44.964,45.348,44.736,44.981,32934.0
2014-07-06,44.964,45.348,44.736,44.981,32934.0
2014-07-07,44.964,45.304,44.396,44.422,61053.0
2014-07-08,44.562,44.754,43.915,44.046,84106.0
2014-07-09,44.081,44.238,43.483,43.88,45162.0
2014-07-10,44.457,47.052,44.431,45.68,319606.0
2014-07-11,45.628,46.687,45.287,46.687,96189.0
2014-07-12,45.628,46.687,45.287,46.687,96189.0
2014-07-13,45.628,46.687,45.287,46.687,96189.0
2014-07-14,46.545,46.938,46.239,46.868,96125.0
2014-07-15,46.877,47.043,46.344,46.519,95386.0
2014-07-16,46.676,47.043,46.344,46.37,68771.0
2014-07-17,46.23,46.842,46.03,46.737,55842.0
2014-07-18,46.458,46.597,45.995,46.545,69574.0
2014-07-19,46.458,46.597,45.995,46.545,69574.0
2014-07-20,46.458,46.597,45.995,46.545,69574.0
2014-07-21,46.563,46.58,45.75,46.099,68970.0
2014-07-22,46.248,46.519,45.593,46.213,79950.0
2014-07-23,46.021,46.702,46.021,46.265,49477.0
2014-07-24,46.204,46.772,45.986,46.44,52364.0
2014-07-25,46.353,46.475,45.864,46.475,67642.0
2014-07-26,46.353,46.475,45.864,46.475,67642.0
2014-07-27,46.353,46.475,45.864,46.475,67642.0
2014-07-28,46.292,46.493,45.462,45.881,53969.0
2014-07-29,46.204,46.204,45.619,46.082,53537.0
2014-07-30,46.117,46.292,45.767,45.96,45924.0
2014-07-31,45.968,46.143,45.103,45.182,71889.0
2014-08-01,45.077,45.234,43.854,44.771,94285.0
2014-08-02,45.077,45.234,43.854,44.771,94285.0
2014-08-03,45.077,45.234,43.854,44.771,94285.0
2014-08-04,44.937,44.981,44.107,44.308,79737.0
2014-08-05,44.588,44.649,44.055,44.099,49044.0
2014-08-06,43.793,44.265,43.675,44.002,76523.0
2014-08-07,43.775,44.151,43.535,43.845,83948.0
2014-08-08,43.561,44.16,43.172,43.697,126416.0
2014-08-09,43.561,44.16,43.172,43.697,126416.0
2014-08-10,43.561,44.16,43.172,43.697,126416.0
2014-08-11,43.688,44.413,43.675,44.142,64181.0
2014-08-12,44.02,44.614,44.02,44.535,53198.0
2014-08-13,44.544,44.718,44.046,44.431,65510.0
2014-08-14,44.518,45.269,44.299,45.173,73544.0
2014-08-15,45.234,45.811,44.876,45.016,57020.0
2014-08-16,45.234,45.811,44.876,45.016,57020.0
2014-08-17,45.234,45.811,44.876,45.016,57020.0
2014-08-18,45.619,46.047,45.418,46.047,104951.0
2014-08-19,46.126,46.417,46.099,46.292,43922.0
2014-08-20,46.248,46.571,46.204,46.458,57871.0
2014-08-21,46.528,47.253,46.379,47.13,95878.0
2014-08-22,47.034,47.27,46.912,47.218,81894.0
2014-08-23,47.034,47.27,46.912,47.218,81894.0
2014-08-24,47.034,47.27,46.912,47.218,81894.0
2014-08-25,47.462,47.76,47.235,47.34,39160.0
2014-08-26,47.104,48.895,47.104,48.729,102606.0
2014-08-27,48.616,49.044,48.022,48.074,78862.0
2014-08-28,48.17,48.38,47.978,48.371,68228.0
2014-08-29,48.459,48.537,47.829,48.039,78796.0
2014-08-30,48.459,48.537,47.829,48.039,78796.0
2014-08-31,48.459,48.537,47.829,48.039,78796.0
2014-09-01,48.074,48.406,47.899,48.371,67124.0
2014-09-02,48.424,48.756,48.415,48.494,48502.0
2014-09-03,48.494,49.367,48.494,49.088,60198.0
2014-09-04,48.992,49.035,48.607,48.764,47482.0
2014-09-05,48.747,48.791,48.293,48.517,112358.0
2014-09-06,48.747,48.791,48.293,48.517,112358.0
2014-09-07,48.747,48.791,48.293,48.517,112358.0
2014-09-08,48.686,48.747,48.415,48.415,53238.0
2014-09-09,48.354,48.642,48.109,48.293,65042.0
2014-09-10,48.109,48.214,47.733,47.838,72889.0
2014-09-11,47.681,48.249,47.655,47.725,70297.0
2014-09-12,47.795,48.083,47.725,47.725,55247.0
2014-09-13,47.795,48.083,47.725,47.725,55247.0
2014-09-14,47.795,48.083,47.725,47.725,55247.0
2014-09-15,47.454,48.092,47.454,47.926,54801.0
2014-09-16,47.917,47.926,47.148,47.489,64232.0
2014-09-17,47.655,47.795,47.419,47.751,36539.0
2014-09-18,47.934,48.511,47.768,48.441,58750.0
2014-09-19,48.555,49.236,48.537,49.105,154060.0
2014-09-20,48.555,49.236,48.537,49.105,154060.0
2014-09-21,48.555,49.236,48.537,49.105,154060.0
2014-09-22,48.852,49.795,48.852,49.227,71617.0
2014-09-23,49.14,49.324,48.773,48.834,49330.0
2014-09-24,48.703,49.193,48.441,48.913,56614.0
2014-09-25,48.913,48.922,45.785,45.785,302510.0
2014-09-26,45.785,45.907,44.431,45.156,170315.0
2014-09-27,45.785,45.907,44.431,45.156,170315.0
2014-09-28,45.785,45.907,44.431,45.156,170315.0
2014-09-29,45.138,45.418,44.815,45.278,104113.0
2014-09-30,45.243,45.523,44.736,44.763,112409.0
2014-10-01,44.535,45.095,44.136,44.136,105474.0
2014-10-02,43.976,44.352,43.584,43.813,111205.0
2014-10-03,43.994,43.994,43.614,43.775,111205.0
2014-10-04,43.994,43.994,43.614,43.775,111205.0
2014-10-05,43.994,43.994,43.614,43.775,111205.0
2014-10-06,44.072,44.946,43.952,44.59,113853.0
2014-10-07,44.326,45.199,44.168,44.304,166238.0
2014-10-08,41.709,43.216,40.771,42.903,346473.0
2014-10-09,42.707,42.707,37.524,38.271,972067.0
2014-10-10,37.904,38.375,36.318,37.87,440094.0
2014-10-11,37.904,38.375,36.318,37.87,440094.0
2014-10-12,37.904,38.375,36.318,37.87,440094.0
2014-10-13,37.467,38.734,37.414,38.395,281617.0
2014-10-14,38.07,38.817,37.528,37.768,205869.0
2014-10-15,37.742,38.406,36.624,36.904,197408.0
2014-10-16,37.012,37.532,35.855,37.284,282876.0
2014-10-17,37.323,38.534,37.295,38.477,201696.0
2014-10-18,37.323,38.534,37.295,38.477,201696.0
2014-10-19,37.323,38.534,37.295,38.477,201696.0
2014-10-20,39.223,39.223,37.283,37.527,139042.0
2014-10-21,37.427,38.16,37.279,38.108,148098.0
2014-10-22,38.126,38.873,38.039,38.503,156577.0
2014-10-23,38.371,39.192,38.345,38.899,102739.0
2014-10-24,38.672,38.882,38.004,38.117,172362.0
2014-10-25,38.672,38.882,38.004,38.117,172362.0
2014-10-26,38.672,38.882,38.004,38.117,172362.0
2014-10-27,38.336,38.624,37.607,37.852,157411.0
2014-10-28,38.131,38.445,37.842,38.375,91522.0
2014-10-29,38.297,38.79,38.295,38.428,128987.0
2014-10-30,38.572,38.913,37.886,38.767,155857.0
2014-10-31,38.887,39.437,38.69,38.717,232107.0
2014-11-01,38.887,39.437,38.69,38.717,232107.0
2014-11-02,38.887,39.437,38.69,38.717,232107.0
2014-11-03,38.642,39.236,38.611,38.696,99763.0
2014-11-04,38.825,39.634,38.804,39.008,113462.0
2014-11-05,39.389,39.406,38.734,38.819,80344.0
2014-11-06,38.607,39.45,38.607,39.099,72706.0
2014-11-07,39.21,39.498,38.978,39.178,109592.0
2014-11-08,39.21,39.498,38.978,39.178,109592.0
2014-11-09,39.21,39.498,38.978,39.178,109592.0
2014-11-10,39.28,39.618,39.035,39.418,57372.0
2014-11-11,39.533,40.643,39.389,40.488,109340.0
2014-11-12,40.311,40.424,39.524,39.622,70878.0
2014-11-13,39.101,39.302,38.576,38.902,100352.0
2014-11-14,38.943,39.28,38.908,38.97,106455.0
2014-11-15,38.943,39.28,38.908,38.97,106455.0
2014-11-16,38.943,39.28,38.908,38.97,106455.0
2014-11-17,38.865,39.166,38.515,38.97,64871.0
2014-11-18,39.018,39.337,38.926,39.049,77179.0
2014-11-19,39.105,39.468,38.895,39.275,63515.0
2014-11-20,39.258,39.288,38.367,38.516,74736.0
2014-11-21,38.76,39.507,38.52,39.175,101208.0
2014-11-22,38.76,39.507,38.52,39.175,101208.0
2014-11-23,38.76,39.507,38.52,39.175,101208.0
2014-11-24,39.026,39.599,39.018,39.143,81875.0
2014-11-25,39.267,39.389,38.97,39.096,88576.0
2014-11-26,39.284,39.476,38.515,38.769,79343.0
2014-11-27,38.882,39.669,38.795,39.504,77607.0
2014-11-28,39.485,39.769,38.616,38.68,99334.0
2014-11-29,39.485,39.769,38.616,38.68,99334.0
2014-11-30,39.485,39.769,38.616,38.68,99334.0
2014-12-01,38.576,38.904,38.358,38.666,53679.0
2014-12-02,38.69,39.192,38.672,38.939,52968.0
2014-12-03,38.93,40.149,38.887,40.053,74456.0
2014-12-04,40.097,40.193,38.804,39.024,115710.0
2014-12-05,39.053,39.816,38.926,39.721,81391.0
2014-12-06,39.053,39.816,38.926,39.721,81391.0
2014-12-07,39.053,39.816,38.926,39.721,81391.0
2014-12-08,39.699,40.04,39.209,39.282,67757.0
2014-12-09,39.262,39.363,38.531,38.674,63447.0
2014-12-10,38.926,38.926,37.803,37.954,89679.0
2014-12-11,38.144,38.664,37.93,38.318,43471.0
2014-12-12,38.157,38.419,37.303,37.303,74673.0
2014-12-13,38.157,38.419,37.303,37.303,74673.0
2014-12-14,38.157,38.419,37.303,37.303,74673.0
2014-12-15,37.314,37.943,36.615,36.615,137711.0
2014-12-16,36.746,37.449,36.174,37.023,146328.0
2014-12-17,36.855,38.022,36.658,37.991,127612.0
2014-12-18,38.118,39.454,37.929,39.378,129214.0
2014-12-19,39.616,40.001,39.345,39.889,177953.0
2014-12-20,39.616,40.001,39.345,39.889,177953.0
2014-12-21,39.616,40.001,39.345,39.889,177953.0
2014-12-22,39.769,40.398,39.769,40.31,53696.0
2014-12-23,40.32,40.673,40.01,40.01,51243.0
2014-12-24,40.32,40.673,40.01,40.01,51243.0
2014-12-25,40.32,40.673,40.01,40.01,51243.0
2014-12-26,40.32,40.673,40.01,40.01,51243.0
2014-12-27,40.32,40.673,40.01,40.01,51243.0
2014-12-28,40.32,40.673,40.01,40.01,51243.0
2014-12-29,40.127,40.232,39.454,39.503,47277.0
2014-12-30,39.468,39.586,39.188,39.275,31910.0
2014-12-31,39.468,39.586,39.188,39.275,31910.0
2015-01-01,39.468,39.586,39.188,39.275,31910.0
2015-01-02,39.433,40.149,38.978,39.682,45104.0
2015-01-03,39.433,40.149,38.978,39.682,45104.0
2015-01-04,39.433,40.149,38.978,39.682,45104.0
2015-01-05,39.555,39.878,38.118,38.168,83248.0
2015-01-06,38.223,39.074,37.89,38.951,165404.0
2015-01-07,38.9,39.883,38.834,39.588,98203.0
2015-01-08,39.634,40.455,39.586,40.264,65486.0
2015-01-09,40.136,41.067,40.123,40.457,105682.0
2015-01-10,40.136,41.067,40.123,40.457,105682.0
2015-01-11,40.136,41.067,40.123,40.457,105682.0
2015-01-12,40.354,40.516,38.764,39.653,143323.0
2015-01-13,39.791,41.228,39.791,40.532,108122.0
2015-01-14,40.333,41.32,40.197,41.077,99727.0
2015-01-15,41.132,41.984,40.94,41.415,126884.0
2015-01-16,41.268,41.957,41.233,41.935,103734.0
2015-01-17,41.268,41.957,41.233,41.935,103734.0
2015-01-18,41.268,41.957,41.233,41.935,103734.0
2015-01-19,41.949,42.604,41.888,42.082,118335.0
2015-01-20,42.342,42.53,41.696,41.823,83870.0
2015-01-21,41.879,42.002,41.014,41.761,121001.0
2015-01-22,41.744,41.862,40.726,41.215,137953.0
2015-01-23,41.254,41.543,40.936,41.088,103768.0
2015-01-24,41.254,41.543,40.936,41.088,103768.0
2015-01-25,41.254,41.543,40.936,41.088,103768.0
2015-01-26,40.979,41.709,40.918,41.586,138209.0
2015-01-27,41.525,41.608,40.499,40.998,105979.0
2015-01-28,41.241,41.781,40.962,41.681,119665.0
2015-01-29,41.451,41.691,40.957,41.578,121036.0
2015-01-30,41.613,42.508,41.512,42.292,119367.0
2015-01-31,41.613,42.508,41.512,42.292,119367.0
2015-02-01,41.613,42.508,41.512,42.292,119367.0
2015-02-02,42.268,42.832,42.071,42.361,108191.0
2015-02-03,42.386,43.098,42.377,42.895,55347.0
2015-02-04,42.91,43.286,42.74,43.192,69121.0
2015-02-05,42.945,44.168,42.945,43.777,125323.0
2015-02-06,43.915,44.265,43.67,43.852,38473.0
2015-02-07,43.915,44.265,43.67,43.852,38473.0
2015-02-08,43.915,44.265,43.67,43.852,38473.0
2015-02-09,43.683,44.133,42.728,42.728,118526.0
2015-02-10,43.085,43.437,42.814,43.324,64213.0
2015-02-11,43.015,43.347,40.662,41.27,236772.0
2015-02-12,41.049,43.076,40.883,42.554,215061.0
2015-02-13,42.762,44.081,42.705,43.307,169656.0
2015-02-14,42.762,44.081,42.705,43.307,169656.0
2015-02-15,42.762,44.081,42.705,43.307,169656.0
2015-02-16,43.321,43.688,43.054,43.28,93398.0
2015-02-17,43.273,43.539,42.84,43.376,76604.0
2015-02-18,43.29,44.597,43.289,44.503,133467.0
2015-02-19,44.527,44.806,43.994,44.609,71181.0
2015-02-20,44.597,45.4,44.509,45.278,95042.0
2015-02-21,44.597,45.4,44.509,45.278,95042.0
2015-02-22,44.597,45.4,44.509,45.278,95042.0
2015-02-23,45.112,45.61,45.045,45.371,71729.0
2015-02-24,45.435,45.479,45.16,45.32,58073.0
2015-02-25,45.261,46.047,45.197,45.808,88074.0
2015-02-26,45.89,46.134,45.75,45.836,69249.0
2015-02-27,45.829,45.864,44.282,44.894,123402.0
2015-02-28,45.829,45.864,44.282,44.894,123402.0
2015-03-01,45.829,45.864,44.282,44.894,123402.0
2015-03-02,44.911,45.06,44.299,44.774,111236.0
2015-03-03,44.754,45.121,44.369,44.454,91038.0
2015-03-04,44.466,44.701,43.015,43.722,152544.0
2015-03-05,43.74,45.191,43.705,44.9,124137.0
2015-03-06,44.92,45.199,44.719,44.719,79578.0
2015-03-07,44.92,45.199,44.719,44.719,79578.0
2015-03-08,44.92,45.199,44.719,44.719,79578.0
2015-03-09,44.824,44.972,44.317,44.672,45891.0
2015-03-10,44.693,44.885,44.203,44.528,68233.0
2015-03-11,44.614,45.296,44.562,45.18,60457.0
2015-03-12,45.182,45.838,44.946,45.809,85149.0
2015-03-13,45.767,45.872,45.13,45.625,53155.0
2015-03-14,45.767,45.872,45.13,45.625,53155.0
2015-03-15,45.767,45.872,45.13,45.625,53155.0
2015-03-16,45.601,46.65,45.47,46.224,101652.0
2015-03-17,46.248,46.65,45.112,45.457,71040.0
2015-03-18,45.392,45.759,45.162,45.253,59026.0
2015-03-19,45.374,45.968,45.345,45.87,90544.0
2015-03-20,45.898,46.606,45.898,46.046,143499.0
2015-03-21,45.898,46.606,45.898,46.046,143499.0
2015-03-22,45.898,46.606,45.898,46.046,143499.0
2015-03-23,45.995,46.449,45.339,46.151,117779.0
2015-03-24,46.187,46.536,45.715,46.247,108525.0
2015-03-25,46.379,46.659,45.832,45.864,98289.0
2015-03-26,45.776,45.802,44.212,44.887,214327.0
2015-03-27,45.025,45.392,44.701,44.723,170209.0
2015-03-28,45.025,45.392,44.701,44.723,170209.0
2015-03-29,45.025,45.392,44.701,44.723,170209.0
2015-03-30,44.78,45.741,44.763,45.58,119555.0
2015-03-31,45.462,46.309,44.708,44.709,269187.0
2015-04-01,44.675,45.505,44.5,45.192,226203.0
2015-04-02,45.217,45.348,44.483,45.093,146464.0
2015-04-03,45.217,45.348,44.483,45.093,146464.0
2015-04-04,45.217,45.348,44.483,45.093,146464.0
2015-04-05,45.217,45.348,44.483,45.093,146464.0
2015-04-06,45.217,45.348,44.483,45.093,146464.0
2015-04-07,45.357,45.785,44.998,45.358,199273.0
2015-04-08,45.357,45.886,45.278,45.852,87523.0
2015-04-09,45.881,46.615,45.881,46.562,66658.0
2015-04-10,46.528,47.899,46.528,47.705,111233.0
2015-04-11,46.528,47.899,46.528,47.705,111233.0
2015-04-12,46.528,47.899,46.528,47.705,111233.0
2015-04-13,47.698,47.821,47.011,47.02,119262.0
2015-04-14,47.943,50.503,47.725,49.893,390442.0
2015-04-15,49.988,50.145,47.649,48.492,435888.0
2015-04-16,48.502,48.607,47.462,47.892,189098.0
2015-04-17,48.118,48.223,46.711,46.867,200933.0
2015-04-18,48.118,48.223,46.711,46.867,200933.0
2015-04-19,48.118,48.223,46.711,46.867,200933.0
2015-04-20,46.929,47.698,46.877,47.401,105511.0
2015-04-21,47.602,48.345,47.227,47.677,126200.0
2015-04-22,47.768,48.144,46.868,47.442,132735.0
2015-04-23,47.594,47.733,46.213,46.504,123239.0
2015-04-24,46.431,46.65,46.099,46.345,167409.0
2015-04-25,46.431,46.65,46.099,46.345,167409.0
2015-04-26,46.431,46.65,46.099,46.345,167409.0
2015-04-27,46.493,47.017,46.064,46.707,79376.0
2015-04-28,46.79,46.798,45.156,45.734,132316.0
2015-04-29,45.68,45.811,44.072,44.214,165836.0
2015-04-30,44.605,44.605,43.024,44.097,168705.0
2015-05-01,44.605,44.605,43.024,44.097,168705.0
2015-05-02,44.605,44.605,43.024,44.097,168705.0
2015-05-03,44.605,44.605,43.024,44.097,168705.0
2015-05-04,44.781,44.79,43.526,44.557,149246.0
2015-05-05,44.471,45.269,43.987,44.024,154415.0
2015-05-06,44.17,44.444,43.389,43.652,119464.0
2015-05-07,43.921,44.436,42.941,44.285,186498.0
2015-05-08,44.444,45.775,44.285,45.616,109227.0
2015-05-09,44.444,45.775,44.285,45.616,109227.0
2015-05-10,44.444,45.775,44.285,45.616,109227.0
2015-05-11,45.553,46.076,45.34,45.465,85343.0
2015-05-12,45.615,45.677,44.755,45.385,127574.0
2015-05-13,45.473,46.236,45.269,45.627,164373.0
2015-05-14,45.695,46.174,44.95,45.389,62943.0
2015-05-15,45.908,46.493,45.731,45.961,63911.0
2015-05-16,45.908,46.493,45.731,45.961,63911.0
2015-05-17,45.908,46.493,45.731,45.961,63911.0
2015-05-18,45.979,46.966,45.801,46.939,132018.0
2015-05-19,46.919,47.745,46.901,47.543,129261.0
2015-05-20,47.575,48.161,47.496,47.675,128412.0
2015-05-21,47.762,47.824,47.292,47.661,80517.0
2015-05-22,47.77,48.103,47.496,47.911,86322.0
2015-05-23,47.77,48.103,47.496,47.911,86322.0
2015-05-24,47.77,48.103,47.496,47.911,86322.0
2015-05-25,47.877,47.939,47.877,47.939,86322.0
2015-05-26,47.779,48.09,46.068,46.904,167023.0
2015-05-27,47.808,47.808,46.786,47.25,64220.0
2015-05-28,47.141,47.593,47.114,47.301,63745.0
2015-05-29,47.3,47.356,45.89,46.083,119599.0
2015-05-30,47.3,47.356,45.89,46.083,119599.0
2015-05-31,47.3,47.356,45.89,46.083,119599.0
2015-06-01,46.254,46.733,46.014,46.577,56554.0
2015-06-02,46.502,46.733,45.908,46.418,77491.0
2015-06-03,46.351,46.892,46.289,46.354,63396.0
2015-06-04,46.334,46.369,45.473,46.123,53827.0
2015-06-05,46.263,46.263,45.26,45.449,39268.0
2015-06-06,46.263,46.263,45.26,45.449,39268.0
2015-06-07,46.263,46.263,45.26,45.449,39268.0
2015-06-08,45.624,45.624,44.897,45.104,54672.0
2015-06-09,45.154,45.323,44.316,44.886,84201.0
2015-06-10,44.985,45.828,44.781,45.64,87623.0
2015-06-11,45.491,46.449,45.358,45.691,49981.0
2015-06-12,45.704,45.775,44.923,45.379,59456.0
2015-06-13,45.704,45.775,44.923,45.379,59456.0
2015-06-14,45.704,45.775,44.923,45.379,59456.0
2015-06-15,45.145,45.305,44.595,45.068,89105.0
2015-06-16,45.092,47.268,44.391,47.232,152030.0
2015-06-17,47.15,47.504,45.755,45.812,174423.0
2015-06-18,45.757,46.52,45.207,46.433,86716.0
2015-06-19,46.289,47.336,46.28,46.632,145860.0
2015-06-20,46.289,47.336,46.28,46.632,145860.0
2015-06-21,46.289,47.336,46.28,46.632,145860.0
2015-06-22,46.954,47.717,46.83,47.278,150904.0
2015-06-23,47.513,48.249,47.487,48.004,74772.0
2015-06-24,48.081,48.533,47.558,48.179,110992.0
2015-06-25,48.32,49.163,47.731,48.348,89115.0
2015-06-26,48.303,48.764,48.169,48.524,48548.0
2015-06-27,48.303,48.764,48.169,48.524,48548.0
2015-06-28,48.303,48.764,48.169,48.524,48548.0
2015-06-29,46.724,48.613,46.538,47.573,100908.0
2015-06-30,47.167,50.156,44.356,49.404,462680.0
2015-07-01,49.651,50.786,49.252,49.298,213192.0
2015-07-02,49.598,49.748,48.631,48.919,123108.0
2015-07-03,49.048,49.172,48.596,48.605,61513.0
2015-07-04,49.048,49.172,48.596,48.605,61513.0
2015-07-05,49.048,49.172,48.596,48.605,61513.0
2015-07-06,47.797,48.418,47.391,47.498,133857.0
2015-07-07,47.611,47.921,46.201,46.477,130871.0
2015-07-08,46.183,47.088,46.147,46.43,116426.0
2015-07-09,46.795,48.631,46.795,48.069,220690.0
2015-07-10,48.675,50.307,48.594,49.174,119968.0
2015-07-11,48.675,50.307,48.594,49.174,119968.0
2015-07-12,48.675,50.307,48.594,49.174,119968.0
2015-07-13,48.861,50.085,48.746,49.888,121869.0
2015-07-14,49.988,50.227,49.518,49.645,108145.0
2015-07-15,49.589,50.555,49.551,50.161,118854.0
