,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity
2015-03-30,20.322,20.76,20.237,20.497,718813.0
2015-03-31,20.463,20.807,20.212,20.228,814145.0
2015-04-01,20.356,20.82,20.199,20.413,744883.0
2015-04-02,20.45,20.603,20.301,20.319,452816.0
2015-04-03,20.45,20.603,20.301,20.319,452816.0
2015-04-04,20.45,20.603,20.301,20.319,452816.0
2015-04-05,20.45,20.603,20.301,20.319,452816.0
2015-04-06,20.45,20.603,20.301,20.319,452816.0
2015-04-07,20.45,20.824,20.254,20.522,491711.0
2015-04-08,20.45,20.743,20.05,20.596,681794.0
2015-04-09,20.684,20.994,20.684,20.911,457687.0
2015-04-10,20.858,21.071,20.824,20.955,596649.0
2015-04-11,20.858,21.071,20.824,20.955,596649.0
2015-04-12,20.858,21.071,20.824,20.955,596649.0
2015-04-13,20.901,21.207,20.69,20.692,534401.0
2015-04-14,20.697,21.007,20.59,20.65,531283.0
2015-04-15,20.743,21.407,20.633,21.234,1161785.0
2015-04-16,21.326,21.348,20.776,20.777,908997.0
2015-04-17,20.794,21.084,20.103,20.338,719149.0
2015-04-18,20.794,21.084,20.103,20.338,719149.0
2015-04-19,20.794,21.084,20.103,20.338,719149.0
2015-04-20,20.765,20.956,20.548,20.767,648358.0
2015-04-21,20.735,21.131,20.703,20.716,638746.0
2015-04-22,20.833,21.271,20.752,21.024,638119.0
2015-04-23,20.973,21.22,20.769,20.834,885494.0
2015-04-24,20.922,21.037,20.641,20.683,485879.0
2015-04-25,20.922,21.037,20.641,20.683,485879.0
2015-04-26,20.922,21.037,20.641,20.683,485879.0
2015-04-27,20.773,21.292,20.463,21.149,669258.0
2015-04-28,21.19,21.275,20.505,20.571,713109.0
2015-04-29,20.688,20.807,19.922,19.971,902321.0
2015-04-30,20.084,20.19,19.692,19.799,974851.0
2015-05-01,20.084,20.19,19.692,19.799,974851.0
2015-05-02,20.084,20.19,19.692,19.799,974851.0
2015-05-03,20.084,20.19,19.692,19.799,974851.0
2015-05-04,20.046,20.85,19.897,20.12,633969.0
2015-05-05,20.092,20.424,19.49,19.506,928284.0
2015-05-06,19.488,19.522,18.515,18.518,2130983.0
2015-05-07,18.556,18.948,18.131,18.875,1796008.0
2015-05-08,18.905,20.172,18.897,20.172,1695891.0
2015-05-09,18.905,20.172,18.897,20.172,1695891.0
2015-05-10,18.905,20.172,18.897,20.172,1695891.0
2015-05-11,20.085,20.237,19.709,19.909,814609.0
2015-05-12,19.89,20.037,19.518,19.705,938926.0
2015-05-13,19.82,20.109,19.65,19.79,601232.0
2015-05-14,19.837,20.407,19.633,19.986,530962.0
2015-05-15,20.275,20.658,20.275,20.492,728874.0
2015-05-16,20.275,20.658,20.275,20.492,728874.0
2015-05-17,20.275,20.658,20.275,20.492,728874.0
2015-05-18,20.45,20.735,19.999,20.203,1186481.0
2015-05-19,20.36,21.254,20.24,20.629,1128988.0
2015-05-20,20.88,21.0,19.782,20.41,1975433.0
2015-05-21,20.754,20.754,19.832,20.178,1160273.0
2015-05-22,20.155,20.263,19.955,20.05,790063.0
2015-05-23,20.155,20.263,19.955,20.05,790063.0
2015-05-24,20.155,20.263,19.955,20.05,790063.0
2015-05-25,19.832,19.832,19.81,19.81,200.0
2015-05-26,20.015,20.015,19.517,19.661,1073490.0
2015-05-27,20.015,20.228,19.599,19.919,1943290.0
2015-05-28,19.918,20.168,19.474,19.522,3189759.0
2015-05-29,19.663,19.663,19.053,19.149,2711821.0
2015-05-30,19.663,19.663,19.053,19.149,2711821.0
2015-05-31,19.663,19.663,19.053,19.149,2711821.0
2015-06-01,19.133,19.409,18.899,19.304,2538610.0
2015-06-02,19.258,19.573,19.087,19.096,1563969.0
2015-06-03,19.237,19.241,18.323,18.366,2073295.0
2015-06-04,18.491,19.077,18.111,18.667,1803372.0
2015-06-05,18.538,18.698,18.392,18.429,1426064.0
2015-06-06,18.538,18.698,18.392,18.429,1426064.0
2015-06-07,18.538,18.698,18.392,18.429,1426064.0
2015-06-08,18.53,18.65,18.138,18.174,1335041.0
2015-06-09,18.4,18.664,18.167,18.55,907143.0
2015-06-10,18.547,18.956,18.37,18.894,1169858.0
2015-06-11,18.87,19.775,18.868,19.463,1846003.0
2015-06-12,19.456,19.832,19.021,19.185,1263354.0
2015-06-13,19.456,19.832,19.021,19.185,1263354.0
2015-06-14,19.456,19.832,19.021,19.185,1263354.0
2015-06-15,19.088,19.414,18.78,19.0,1276173.0
2015-06-16,18.961,19.194,18.631,19.057,1123075.0
2015-06-17,19.022,19.198,18.358,18.379,941776.0
2015-06-18,18.494,18.666,18.059,18.528,1045680.0
2015-06-19,18.56,18.745,18.353,18.376,1785964.0
2015-06-20,18.56,18.745,18.353,18.376,1785964.0
2015-06-21,18.56,18.745,18.353,18.376,1785964.0
2015-06-22,18.503,18.873,18.384,18.626,842273.0
2015-06-23,18.657,19.045,18.655,19.008,980447.0
2015-06-24,19.005,19.145,18.701,18.852,1073150.0
2015-06-25,19.005,19.163,18.833,18.851,1085886.0
2015-06-26,19.005,19.202,18.807,19.01,965927.0
2015-06-27,19.005,19.202,18.807,19.01,965927.0
2015-06-28,19.005,19.202,18.807,19.01,965927.0
2015-06-29,17.813,18.749,17.813,18.215,1116621.0
2015-06-30,18.45,18.543,17.874,18.11,1590948.0
2015-07-01,18.182,18.71,18.182,18.557,1027467.0
2015-07-02,18.591,18.758,18.239,18.258,931737.0
2015-07-03,18.358,18.622,18.259,18.478,559338.0
2015-07-04,18.358,18.622,18.259,18.478,559338.0
2015-07-05,18.358,18.622,18.259,18.478,559338.0
2015-07-06,18.479,18.548,18.115,18.178,659746.0
2015-07-07,18.34,18.886,18.283,18.669,817951.0
2015-07-08,18.595,18.829,18.393,18.472,1197697.0
2015-07-09,18.508,19.277,18.506,19.057,821493.0
2015-07-10,19.264,19.849,19.176,19.442,859967.0
2015-07-11,19.264,19.849,19.176,19.442,859967.0
2015-07-12,19.264,19.849,19.176,19.442,859967.0
2015-07-13,19.387,20.205,19.326,20.128,1015380.0
2015-07-14,20.089,20.284,20.034,20.207,982462.0
2015-07-15,20.227,20.539,20.188,20.258,599825.0
2015-07-16,20.342,20.777,20.34,20.643,718902.0
2015-07-17,20.733,20.992,20.729,20.884,1052070.0
2015-07-18,20.733,20.992,20.729,20.884,1052070.0
2015-07-19,20.733,20.992,20.729,20.884,1052070.0
2015-07-20,20.903,21.076,20.734,20.734,856209.0
2015-07-21,20.847,20.997,20.233,20.262,712872.0
2015-07-22,20.337,20.601,20.201,20.234,927008.0
2015-07-23,20.262,20.46,19.622,19.622,967056.0
2015-07-24,19.667,20.179,19.603,19.707,799760.0
2015-07-25,19.667,20.179,19.603,19.707,799760.0
2015-07-26,19.667,20.179,19.603,19.707,799760.0
2015-07-27,19.655,20.012,19.361,19.367,689172.0
2015-07-28,19.394,19.669,19.33,19.608,590909.0
2015-07-29,19.611,19.951,19.515,19.845,701173.0
2015-07-30,19.796,20.06,19.691,19.852,703937.0
2015-07-31,19.849,20.007,19.721,19.812,856700.0
2015-08-01,19.849,20.007,19.721,19.812,856700.0
2015-08-02,19.849,20.007,19.721,19.812,856700.0
2015-08-03,19.755,20.324,19.708,20.175,826012.0
2015-08-04,20.23,20.627,20.091,20.553,600359.0
2015-08-05,20.702,20.865,20.558,20.566,783880.0
2015-08-06,20.643,21.067,20.643,20.911,731670.0
2015-08-07,20.985,21.036,20.707,20.742,630827.0
2015-08-08,20.985,21.036,20.707,20.742,630827.0
2015-08-09,20.985,21.036,20.707,20.742,630827.0
2015-08-10,20.416,20.918,20.144,20.755,1032455.0
2015-08-11,20.839,20.935,20.531,20.58,915016.0
2015-08-12,20.539,20.539,20.113,20.337,834423.0
2015-08-13,20.539,21.648,20.539,21.201,1529471.0
2015-08-14,21.463,22.044,21.243,21.991,995733.0
2015-08-15,21.463,22.044,21.243,21.991,995733.0
2015-08-16,21.463,22.044,21.243,21.991,995733.0
2015-08-17,21.83,22.017,21.648,21.868,920228.0
2015-08-18,21.868,22.123,21.709,22.009,634800.0
2015-08-19,22.132,22.132,21.665,21.702,804155.0
2015-08-20,21.798,21.903,21.036,21.117,1012248.0
2015-08-21,21.124,21.287,20.275,20.275,764226.0
2015-08-22,21.124,21.287,20.275,20.275,764226.0
2015-08-23,21.124,21.287,20.275,20.275,764226.0
2015-08-24,20.276,20.276,19.15,19.441,1542381.0
2015-08-25,19.855,20.843,19.792,20.165,1678443.0
2015-08-26,20.144,20.583,19.871,20.385,1171059.0
2015-08-27,20.759,20.935,20.355,20.78,1310349.0
2015-08-28,20.812,20.9,20.408,20.513,742921.0
2015-08-29,20.812,20.9,20.408,20.513,742921.0
2015-08-30,20.812,20.9,20.408,20.513,742921.0
2015-08-31,20.355,20.698,20.355,20.583,767007.0
2015-09-01,20.535,21.111,20.135,20.364,855830.0
2015-09-02,20.32,20.539,20.045,20.4,976244.0
2015-09-03,20.399,21.089,20.364,20.769,635105.0
2015-09-04,20.671,20.781,20.355,20.596,677086.0
2015-09-05,20.671,20.781,20.355,20.596,677086.0
2015-09-06,20.671,20.781,20.355,20.596,677086.0
2015-09-07,20.689,20.799,20.315,20.4,437269.0
2015-09-08,20.553,21.243,20.425,20.989,905439.0
2015-09-09,21.322,21.503,20.869,21.052,782761.0
2015-09-10,21.023,21.297,20.799,21.176,664587.0
2015-09-11,21.164,21.34,20.825,20.919,511876.0
2015-09-12,21.164,21.34,20.825,20.919,511876.0
2015-09-13,21.164,21.34,20.825,20.919,511876.0
2015-09-14,20.962,21.138,20.773,20.858,647012.0
2015-09-15,20.79,20.963,20.667,20.846,546914.0
2015-09-16,20.984,21.089,20.742,20.853,669480.0
2015-09-17,20.817,21.05,20.75,20.846,723381.0
2015-09-18,20.891,21.3,20.711,21.11,1998478.0
2015-09-19,20.891,21.3,20.711,21.11,1998478.0
2015-09-20,20.891,21.3,20.711,21.11,1998478.0
2015-09-21,21.199,21.551,19.603,20.258,4146022.0
2015-09-22,20.218,20.408,19.743,19.987,1814085.0
2015-09-23,20.056,20.57,19.603,20.473,2165655.0
2015-09-24,20.478,20.693,20.412,20.614,1900024.0
2015-09-25,20.583,21.397,20.583,21.096,1408368.0
2015-09-26,20.583,21.397,20.583,21.096,1408368.0
2015-09-27,20.583,21.397,20.583,21.096,1408368.0
2015-09-28,20.847,21.177,20.79,20.949,1175907.0
2015-09-29,20.944,21.164,20.663,20.865,1428891.0
2015-09-30,20.953,21.393,20.953,20.957,1556578.0
2015-10-01,21.094,21.287,20.663,20.781,1699582.0
2015-10-02,20.865,21.02,20.531,20.958,1113224.0
2015-10-03,20.865,21.02,20.531,20.958,1113224.0
2015-10-04,20.865,21.02,20.531,20.958,1113224.0
2015-10-05,21.045,21.402,20.935,21.292,1475445.0
2015-10-06,21.234,21.551,20.759,20.803,1079179.0
2015-10-07,20.979,21.204,20.487,20.549,1150099.0
2015-10-08,20.549,20.755,20.315,20.745,725061.0
2015-10-09,20.707,21.564,20.707,21.437,2269854.0
2015-10-10,20.707,21.564,20.707,21.437,2269854.0
2015-10-11,20.707,21.564,20.707,21.437,2269854.0
2015-10-12,21.428,21.964,21.428,21.665,1189986.0
2015-10-13,21.683,21.811,21.151,21.234,1371045.0
2015-10-14,21.903,22.532,21.419,21.836,3534946.0
2015-10-15,21.723,21.828,21.498,21.516,2503864.0
2015-10-16,21.613,21.709,21.358,21.397,1573507.0
2015-10-17,21.613,21.709,21.358,21.397,1573507.0
2015-10-18,21.613,21.709,21.358,21.397,1573507.0
2015-10-19,21.503,21.542,21.4,21.463,656020.0
2015-10-20,21.46,21.547,21.094,21.111,1004533.0
2015-10-21,21.111,21.902,21.028,21.902,1060963.0
2015-10-22,22.343,22.343,21.296,22.308,1959606.0
2015-10-23,22.035,22.651,22.035,22.507,1421432.0
2015-10-24,22.035,22.651,22.035,22.507,1421432.0
2015-10-25,22.035,22.651,22.035,22.507,1421432.0
2015-10-26,22.428,22.624,22.373,22.614,721908.0
2015-10-27,22.563,22.967,22.457,22.647,663018.0
2015-10-28,22.571,23.121,22.563,23.006,730166.0
2015-10-29,22.994,23.121,22.791,22.818,480338.0
2015-10-30,22.958,23.033,22.514,22.571,876196.0
2015-10-31,22.958,23.033,22.514,22.571,876196.0
2015-11-01,22.958,23.033,22.514,22.571,876196.0
2015-11-02,22.624,22.923,22.404,22.712,867462.0
2015-11-03,22.765,22.932,22.127,22.252,1126032.0
2015-11-04,22.315,22.391,21.819,22.026,1164737.0
2015-11-05,21.974,22.132,21.599,21.938,855964.0
2015-11-06,22.008,22.101,21.503,21.669,1119003.0
2015-11-07,22.008,22.101,21.503,21.669,1119003.0
2015-11-08,22.008,22.101,21.503,21.669,1119003.0
2015-11-09,21.705,21.705,20.988,21.073,1336651.0
2015-11-10,21.108,21.494,21.01,21.428,1568148.0
2015-11-11,21.551,21.692,21.424,21.555,905689.0
2015-11-12,21.555,21.745,21.278,21.278,898805.0
2015-11-13,21.349,21.547,21.07,21.07,1239745.0
2015-11-14,21.349,21.547,21.07,21.07,1239745.0
2015-11-15,21.349,21.547,21.07,21.07,1239745.0
2015-11-16,21.155,21.64,20.847,21.591,735844.0
2015-11-17,21.613,21.934,21.475,21.531,682163.0
2015-11-18,21.648,21.894,21.415,21.736,539667.0
2015-11-19,21.709,21.903,21.595,21.783,643141.0
2015-11-20,21.841,22.299,21.815,22.154,767677.0
2015-11-21,21.841,22.299,21.815,22.154,767677.0
2015-11-22,21.841,22.299,21.815,22.154,767677.0
2015-11-23,22.145,22.272,21.929,22.063,619135.0
2015-11-24,22.167,22.255,21.402,21.826,905923.0
2015-11-25,21.806,22.331,21.806,22.167,650891.0
2015-11-26,22.22,22.776,22.14,22.69,656106.0
2015-11-27,22.741,22.844,22.448,22.844,403612.0
2015-11-28,22.741,22.844,22.448,22.844,403612.0
2015-11-29,22.741,22.844,22.448,22.844,403612.0
2015-11-30,22.951,23.148,22.532,23.046,1379809.0
2015-12-01,23.082,23.134,22.681,22.787,1071617.0
2015-12-02,22.721,22.98,22.255,22.324,1094004.0
2015-12-03,22.356,22.69,21.328,21.419,1070379.0
2015-12-04,21.551,21.586,21.252,21.323,880108.0
2015-12-05,21.551,21.586,21.252,21.323,880108.0
2015-12-06,21.551,21.586,21.252,21.323,880108.0
2015-12-07,21.463,22.321,21.402,22.215,932762.0
2015-12-08,22.25,22.519,21.837,21.857,1024563.0
2015-12-09,21.894,22.061,21.692,21.745,688725.0
2015-12-10,21.78,21.947,21.397,21.802,619026.0
2015-12-11,21.872,21.954,21.445,21.555,526943.0
2015-12-12,21.872,21.954,21.445,21.555,526943.0
2015-12-13,21.872,21.954,21.445,21.555,526943.0
2015-12-14,21.626,21.899,21.08,21.116,728389.0
2015-12-15,21.261,21.762,21.182,21.723,744775.0
2015-12-16,21.723,22.039,21.586,21.719,848835.0
2015-12-17,21.925,22.167,21.806,22.056,551496.0
2015-12-18,21.964,22.14,21.863,22.004,1203702.0
2015-12-19,21.964,22.14,21.863,22.004,1203702.0
2015-12-20,21.964,22.14,21.863,22.004,1203702.0
2015-12-21,21.947,22.343,21.885,21.982,581824.0
2015-12-22,21.991,22.14,21.718,22.103,572030.0
2015-12-23,22.066,22.272,21.797,22.211,301433.0
2015-12-24,22.066,22.272,21.797,22.211,301433.0
2015-12-25,22.066,22.272,21.797,22.211,301433.0
2015-12-26,22.066,22.272,21.797,22.211,301433.0
2015-12-27,22.066,22.272,21.797,22.211,301433.0
2015-12-28,22.194,22.264,22.039,22.255,189557.0
2015-12-29,22.193,22.71,22.096,22.71,509196.0
2015-12-30,22.646,22.681,22.158,22.532,483773.0
2015-12-31,22.646,22.681,22.158,22.532,483773.0
2016-01-01,22.646,22.681,22.158,22.532,483773.0
2016-01-02,22.646,22.681,22.158,22.532,483773.0
2016-01-03,22.646,22.681,22.158,22.532,483773.0
2016-01-04,22.475,22.484,21.745,22.08,808934.0
2016-01-05,22.088,22.444,21.762,22.008,699379.0
2016-01-06,21.903,21.949,21.476,21.657,377729.0
2016-01-07,21.375,21.445,20.84,20.84,1283688.0
2016-01-08,20.805,21.283,20.803,20.957,829175.0
2016-01-09,20.805,21.283,20.803,20.957,829175.0
2016-01-10,20.805,21.283,20.803,20.957,829175.0
2016-01-11,20.918,21.569,20.649,20.674,2413649.0
2016-01-12,20.918,21.806,20.619,21.155,1803876.0
2016-01-13,21.322,21.639,20.836,20.836,1266381.0
2016-01-14,21.287,21.402,21.023,21.041,1064949.0
2016-01-15,21.287,21.371,20.056,20.285,1499224.0
2016-01-16,21.287,21.371,20.056,20.285,1499224.0
2016-01-17,21.287,21.371,20.056,20.285,1499224.0
2016-01-18,20.399,20.891,20.342,20.44,1414431.0
2016-01-19,20.513,21.129,20.438,20.962,1236197.0
2016-01-20,20.346,20.808,20.065,20.167,1577663.0
2016-01-21,20.174,20.962,20.148,20.803,1655104.0
2016-01-22,20.768,22.14,20.711,21.435,2217602.0
2016-01-23,20.768,22.14,20.711,21.435,2217602.0
2016-01-24,20.768,22.14,20.711,21.435,2217602.0
2016-01-25,21.621,21.621,21.054,21.234,736632.0
2016-01-26,20.803,21.287,20.548,21.287,766157.0
2016-01-27,21.287,21.907,21.045,21.283,1485981.0
2016-01-28,21.182,21.498,20.795,20.856,535626.0
2016-01-29,21.058,21.375,20.931,21.364,1230813.0
2016-01-30,21.058,21.375,20.931,21.364,1230813.0
2016-01-31,21.058,21.375,20.931,21.364,1230813.0
2016-02-01,21.375,21.494,21.076,21.331,718091.0
2016-02-02,21.252,21.424,20.953,21.107,758841.0
2016-02-03,21.16,21.38,21.036,21.23,826075.0
2016-02-04,21.419,21.454,20.689,20.803,1019694.0
2016-02-05,20.848,20.97,20.223,20.364,558835.0
2016-02-06,20.848,20.97,20.223,20.364,558835.0
2016-02-07,20.848,20.97,20.223,20.364,558835.0
2016-02-08,20.404,20.711,19.097,19.317,1122738.0
2016-02-09,19.387,19.638,19.044,19.545,982035.0
2016-02-10,19.472,21.12,19.444,20.188,1831207.0
2016-02-11,20.152,20.698,19.968,20.13,1234299.0
2016-02-12,20.165,20.687,20.091,20.687,886163.0
2016-02-13,20.165,20.687,20.091,20.687,886163.0
2016-02-14,20.165,20.687,20.091,20.687,886163.0
2016-02-15,20.847,21.507,20.843,21.368,853916.0
2016-02-16,21.353,21.679,21.129,21.252,724201.0
2016-02-17,21.252,21.762,21.192,21.617,632943.0
2016-02-18,21.56,21.736,21.287,21.358,1007213.0
2016-02-19,21.358,21.494,21.168,21.306,710523.0
2016-02-20,21.358,21.494,21.168,21.306,710523.0
2016-02-21,21.358,21.494,21.168,21.306,710523.0
2016-02-22,21.445,21.723,21.38,21.525,804902.0
2016-02-23,21.903,22.123,21.234,21.317,507594.0
2016-02-24,21.375,21.375,20.777,20.953,623738.0
2016-02-25,21.067,21.366,21.067,21.278,787732.0
2016-02-26,21.34,21.718,21.278,21.437,602393.0
2016-02-27,21.34,21.718,21.278,21.437,602393.0
2016-02-28,21.34,21.718,21.278,21.437,602393.0
2016-02-29,21.336,21.507,21.19,21.464,887152.0
2016-03-01,21.278,21.942,21.278,21.692,1134288.0
2016-03-02,21.705,22.07,21.463,21.526,939551.0
2016-03-03,21.541,21.762,21.424,21.494,530450.0
2016-03-04,21.564,21.775,21.419,21.525,523275.0
2016-03-05,21.564,21.775,21.419,21.525,523275.0
2016-03-06,21.564,21.775,21.419,21.525,523275.0
2016-03-07,21.443,21.476,21.239,21.287,556392.0
2016-03-08,21.358,21.366,20.988,21.111,699063.0
2016-03-09,21.111,21.362,21.111,21.177,676982.0
2016-03-10,21.177,21.753,21.079,21.232,1046033.0
2016-03-11,21.199,22.323,21.199,22.279,1320639.0
2016-03-12,21.199,22.323,21.199,22.279,1320639.0
2016-03-13,21.199,22.323,21.199,22.279,1320639.0
2016-03-14,22.274,22.705,22.242,22.679,1064108.0
2016-03-15,22.669,22.945,22.51,22.945,1300134.0
2016-03-16,22.879,23.205,22.844,23.095,1703566.0
2016-03-17,23.077,23.337,22.928,23.337,1083654.0
2016-03-18,23.337,23.662,22.783,23.266,1863874.0
2016-03-19,23.337,23.662,22.783,23.266,1863874.0
2016-03-20,23.337,23.662,22.783,23.266,1863874.0
2016-03-21,23.354,23.477,22.932,23.288,876486.0
2016-03-22,23.367,23.75,23.06,23.67,1150375.0
2016-03-23,23.59,23.746,23.389,23.671,983542.0
2016-03-24,23.675,23.768,23.359,23.492,909408.0
2016-03-25,23.675,23.768,23.359,23.492,909408.0
2016-03-26,23.675,23.768,23.359,23.492,909408.0
2016-03-27,23.675,23.768,23.359,23.492,909408.0
2016-03-28,23.675,23.768,23.359,23.492,909408.0
2016-03-29,23.486,23.926,23.398,23.872,693924.0
2016-03-30,23.917,24.205,23.825,24.205,1140608.0
2016-03-31,24.24,25.861,23.851,24.841,923060.0
2016-04-01,24.806,24.955,23.741,24.095,1101237.0
2016-04-02,24.806,24.955,23.741,24.095,1101237.0
2016-04-03,24.806,24.955,23.741,24.095,1101237.0
2016-04-04,24.181,24.287,23.9,24.225,734236.0
2016-04-05,24.23,24.486,23.904,24.445,902526.0
2016-04-06,24.515,24.775,24.318,24.775,549690.0
2016-04-07,24.617,24.702,24.348,24.498,659548.0
2016-04-08,24.498,24.946,24.353,24.946,684509.0
2016-04-09,24.498,24.946,24.353,24.946,684509.0
2016-04-10,24.498,24.946,24.353,24.946,684509.0
2016-04-11,24.852,24.96,24.386,24.475,589694.0
2016-04-12,24.445,24.48,23.68,23.851,1077883.0
2016-04-13,23.851,24.283,23.684,23.862,847661.0
2016-04-14,23.827,23.952,23.561,23.75,918767.0
2016-04-15,23.715,23.785,23.627,23.715,635304.0
2016-04-16,23.715,23.785,23.627,23.715,635304.0
2016-04-17,23.715,23.785,23.627,23.715,635304.0
2016-04-18,23.75,23.777,23.557,23.557,489316.0
2016-04-19,23.627,24.256,23.552,24.093,742560.0
2016-04-20,24.093,24.256,23.873,23.989,699765.0
2016-04-21,23.988,24.146,23.134,23.134,1093573.0
2016-04-22,23.205,23.205,22.862,23.028,785224.0
2016-04-23,23.205,23.205,22.862,23.028,785224.0
2016-04-24,23.205,23.205,22.862,23.028,785224.0
2016-04-25,23.002,23.17,22.787,22.95,804953.0
2016-04-26,23.02,23.429,22.985,23.187,1002107.0
2016-04-27,23.152,23.266,22.906,23.064,673666.0
2016-04-28,23.231,23.495,23.089,23.373,815024.0
2016-04-29,23.284,23.658,23.165,23.532,942379.0
2016-04-30,23.284,23.658,23.165,23.532,942379.0
2016-05-01,23.284,23.658,23.165,23.532,942379.0
2016-05-02,23.557,23.781,23.526,23.633,326877.0
2016-05-03,23.609,23.882,23.442,23.674,655899.0
2016-05-04,23.638,23.944,23.486,23.486,598604.0
2016-05-05,23.662,23.768,23.46,23.631,301622.0
2016-05-06,23.586,23.733,23.438,23.53,596620.0
2016-05-07,23.586,23.733,23.438,23.53,596620.0
2016-05-08,23.586,23.733,23.438,23.53,596620.0
2016-05-09,23.574,24.19,23.539,24.023,647456.0
2016-05-10,24.023,24.234,23.922,24.062,506878.0
2016-05-11,24.027,24.076,23.803,23.882,388493.0
2016-05-12,23.882,23.988,23.68,23.759,713765.0
2016-05-13,24.023,25.14,23.926,24.781,1329524.0
2016-05-14,24.023,25.14,23.926,24.781,1329524.0
2016-05-15,24.023,25.14,23.926,24.781,1329524.0
2016-05-16,24.753,24.894,24.718,24.894,209.0
2016-05-17,25.034,25.32,24.911,24.955,703344.0
2016-05-18,24.955,25.026,24.706,24.861,621584.0
2016-05-19,24.826,24.845,24.405,24.441,702052.0
2016-05-20,24.581,24.731,24.221,24.489,643964.0
2016-05-21,24.581,24.731,24.221,24.489,643964.0
2016-05-22,24.581,24.731,24.221,24.489,643964.0
2016-05-23,24.63,24.713,24.353,24.537,562344.0
2016-05-24,24.547,25.237,24.375,25.114,780563.0
2016-05-25,25.07,25.336,24.696,24.829,773602.0
2016-05-26,24.793,25.026,24.718,24.979,433925.0
2016-05-27,25.158,25.276,24.863,25.253,816410.0
2016-05-28,25.158,25.276,24.863,25.253,816410.0
2016-05-29,25.158,25.276,24.863,25.253,816410.0
2016-05-30,25.421,25.426,25.096,25.35,336300.0
2016-05-31,25.302,25.452,25.202,25.379,1166814.0
2016-06-01,25.378,25.553,25.237,25.492,753147.0
2016-06-02,25.492,25.589,25.175,25.589,422860.0
2016-06-03,25.527,25.817,25.47,25.753,612773.0
2016-06-04,25.527,25.817,25.47,25.753,612773.0
2016-06-05,25.527,25.817,25.47,25.753,612773.0
2016-06-06,25.782,26.037,25.69,25.958,648522.0
2016-06-07,25.923,26.24,25.813,26.231,827763.0
2016-06-08,26.14,26.305,25.954,26.118,731625.0
2016-06-09,26.143,26.279,25.857,26.116,599044.0
2016-06-10,26.116,26.138,25.597,25.715,640249.0
2016-06-11,26.116,26.138,25.597,25.715,640249.0
2016-06-12,26.116,26.138,25.597,25.715,640249.0
2016-06-13,25.465,25.624,25.099,25.136,839124.0
2016-06-14,25.206,25.237,24.823,24.872,786747.0
2016-06-15,24.964,25.421,24.872,25.166,1159220.0
2016-06-16,25.078,25.206,24.775,25.206,1062807.0
