,CIX CN Equity,CIX CN Equity,CIX CN Equity,CIX CN Equity,CIX CN Equity
2020-05-25,13.1079,13.3879,13.0315,13.2436,282105.0
2020-05-26,13.4218,14.2108,13.4218,13.8799,807664.0
2020-05-27,14.0157,14.1811,13.7951,14.109,1161714.0
2020-05-28,14.3296,14.3296,13.7272,13.9563,1180240.0
2020-05-29,13.8121,13.9648,13.5745,13.846,1972315.0
2020-05-30,13.8121,13.9648,13.5745,13.846,1972315.0
2020-05-31,13.8121,13.9648,13.5745,13.846,1972315.0
2020-06-01,13.8715,14.3508,13.846,13.8969,724199.0
2020-06-02,13.9563,14.1769,13.8799,14.109,1290356.0
2020-06-03,14.3635,14.9065,14.2702,14.7284,1122997.0
2020-06-04,14.6859,14.932,14.4399,14.7199,815560.0
2020-06-05,15.1441,15.6022,14.9829,15.3392,1036047.0
2020-06-06,15.1441,15.6022,14.9829,15.3392,1036047.0
2020-06-07,15.1441,15.6022,14.9829,15.3392,1036047.0
2020-06-08,15.4156,15.6616,15.1738,15.2459,910778.0
2020-06-09,15.0253,15.4665,14.5162,15.2968,905029.0
2020-06-10,15.2544,15.2544,14.4993,14.5587,1159971.0
2020-06-11,14.0581,14.3466,13.6085,14.0751,1013353.0
2020-06-12,14.4314,14.5926,14.0666,14.2617,1038936.0
2020-06-13,14.4314,14.5926,14.0666,14.2617,1038936.0
2020-06-14,14.4314,14.5926,14.0666,14.2617,1038936.0
2020-06-15,13.9054,14.4484,13.6763,14.1429,606821.0
2020-06-16,14.5841,14.669,14.2023,14.372,923222.0
2020-06-17,14.4229,14.5502,14.1345,14.3296,472193.0
2020-06-18,14.2193,14.8132,14.1939,14.5247,924998.0
2020-06-19,14.7114,14.7284,14.4611,14.6265,2162439.0
2020-06-20,14.7114,14.7284,14.4611,14.6265,2162439.0
2020-06-21,14.7114,14.7284,14.4611,14.6265,2162439.0
2020-06-22,14.5332,14.7114,14.406,14.6181,1093500.0
2020-06-23,14.7199,14.7708,14.3551,14.669,1050689.0
2020-06-24,14.5332,14.5587,14.2363,14.3551,1000715.0
2020-06-25,14.2617,14.6774,14.1684,14.5587,957358.0
2020-06-26,14.4653,14.4908,14.2787,14.3805,854162.0
2020-06-27,14.4653,14.4908,14.2787,14.3805,854162.0
2020-06-28,14.4653,14.4908,14.2787,14.3805,854162.0
2020-06-29,14.4577,14.7921,14.3805,14.6035,1371341.0
2020-06-30,14.5863,14.9808,14.5434,14.8093,1634625.0
2020-07-01,14.5863,14.9808,14.5434,14.8093,1634625.0
2020-07-02,15.0665,15.2294,14.7664,14.7921,1143269.0
2020-07-03,14.8178,15.0236,14.6549,14.6635,429838.0
2020-07-04,14.8178,15.0236,14.6549,14.6635,429838.0
2020-07-05,14.8178,15.0236,14.6549,14.6635,429838.0
2020-07-06,14.8864,15.0151,14.7149,14.9808,528377.0
2020-07-07,14.895,15.4524,14.835,15.3838,918604.0
2020-07-08,15.3666,16.2928,15.2895,15.521,927830.0
2020-07-09,15.4781,15.6153,15.2466,15.3152,900096.0
2020-07-10,15.298,15.461,15.2895,15.3838,736974.0
2020-07-11,15.298,15.461,15.2895,15.3838,736974.0
2020-07-12,15.298,15.461,15.2895,15.3838,736974.0
2020-07-13,15.4953,15.4953,15.0837,15.1265,831568.0
2020-07-14,14.7235,15.2637,14.7235,15.2209,902834.0
2020-07-15,15.3752,15.5381,15.1694,15.5124,962704.0
2020-07-16,15.521,15.521,15.1437,15.2637,802234.0
2020-07-17,15.3666,15.5296,15.2037,15.4267,787276.0
2020-07-18,15.3666,15.5296,15.2037,15.4267,787276.0
2020-07-19,15.3666,15.5296,15.2037,15.4267,787276.0
2020-07-20,15.3066,15.521,15.0837,15.3752,1115512.0
2020-07-21,15.4095,15.6582,15.2209,15.2209,939697.0
2020-07-22,15.2037,15.8554,15.1523,15.5896,884208.0
2020-07-23,15.521,15.9412,15.4695,15.6239,1002284.0
2020-07-24,15.5381,15.7354,15.4481,15.6153,410311.0
2020-07-25,15.5381,15.7354,15.4481,15.6153,410311.0
2020-07-26,15.5381,15.7354,15.4481,15.6153,410311.0
2020-07-27,15.5124,15.9154,15.1265,15.8211,1113254.0
2020-07-28,15.8554,16.2156,15.6925,16.0698,1300956.0
2020-07-29,16.0698,16.2928,15.8211,16.0784,693512.0
2020-07-30,15.9069,16.1555,15.6668,16.0441,590999.0
2020-07-31,16.0698,16.0698,15.6753,15.7868,784241.0
2020-08-01,16.0698,16.0698,15.6753,15.7868,784241.0
2020-08-02,16.0698,16.0698,15.6753,15.7868,784241.0
2020-08-03,16.0698,16.0698,15.6753,15.7868,784241.0
2020-08-04,15.9326,15.9326,15.5296,15.804,936010.0
2020-08-05,15.5639,16.2928,15.4695,16.2499,772333.0
2020-08-06,16.3099,16.8759,16.3013,16.3528,912095.0
2020-08-07,16.5757,16.6701,16.3871,16.4557,475842.0
2020-08-08,16.5757,16.6701,16.3871,16.4557,475842.0
2020-08-09,16.5757,16.6701,16.3871,16.4557,475842.0
2020-08-10,16.4471,16.5843,16.3313,16.5672,514412.0
2020-08-11,16.61,16.8244,16.3356,16.6272,680208.0
2020-08-12,16.8244,16.833,16.6529,16.7472,516858.0
2020-08-13,16.6358,16.8244,16.5157,16.7215,495555.0
2020-08-14,16.7044,16.7044,16.4042,16.4643,829962.0
2020-08-15,16.7044,16.7044,16.4042,16.4643,829962.0
2020-08-16,16.7044,16.7044,16.4042,16.4643,829962.0
2020-08-17,16.4986,16.7215,16.4643,16.5586,692193.0
2020-08-18,16.5071,16.6272,16.2242,16.3528,886168.0
2020-08-19,16.2756,16.5843,16.2242,16.4042,543062.0
2020-08-20,16.3356,16.3957,16.1899,16.2928,775230.0
2020-08-21,16.2413,16.2928,16.0955,16.1641,394214.0
2020-08-22,16.2413,16.2928,16.0955,16.1641,394214.0
2020-08-23,16.2413,16.2928,16.0955,16.1641,394214.0
2020-08-24,16.2585,16.4471,16.1813,16.4042,411874.0
2020-08-25,16.4042,16.6272,16.2242,16.3442,782793.0
2020-08-26,16.3442,16.5329,16.1041,16.49,587775.0
2020-08-27,16.49,16.5157,16.2842,16.3356,560685.0
2020-08-28,16.3528,16.43,16.1298,16.147,459993.0
2020-08-29,16.3528,16.43,16.1298,16.147,459993.0
2020-08-30,16.3528,16.43,16.1298,16.147,459993.0
2020-08-31,16.1899,16.1899,15.7911,15.8811,1510413.0
2020-09-01,15.8383,16.2842,15.5982,16.2499,883943.0
2020-09-02,16.2242,16.3442,16.0226,16.267,504319.0
2020-09-03,16.267,16.267,15.8211,15.8811,620335.0
2020-09-04,15.9926,15.9926,15.5639,15.7268,1110903.0
2020-09-05,15.9926,15.9926,15.5639,15.7268,1110903.0
2020-09-06,15.9926,15.9926,15.5639,15.7268,1110903.0
2020-09-07,15.9926,15.9926,15.5639,15.7268,1110903.0
2020-09-08,15.4953,15.5296,15.2037,15.2637,1115622.0
2020-09-09,15.3666,15.6196,15.3152,15.5124,620669.0
2020-09-10,15.5982,15.6325,15.1866,15.2552,1028488.0
2020-09-11,15.298,15.5896,15.298,15.4867,1147951.0
2020-09-12,15.298,15.5896,15.298,15.4867,1147951.0
2020-09-13,15.298,15.5896,15.298,15.4867,1147951.0
2020-09-14,15.5296,15.5553,15.2895,15.4695,875294.0
2020-09-15,15.4352,15.6753,15.298,15.4867,895781.0
2020-09-16,15.5296,15.5553,15.3495,15.4267,595932.0
2020-09-17,15.2294,15.5296,15.1608,15.4438,380944.0
2020-09-18,15.3838,15.6582,15.3409,15.4695,1604291.0
2020-09-19,15.3838,15.6582,15.3409,15.4695,1604291.0
2020-09-20,15.3838,15.6582,15.3409,15.4695,1604291.0
2020-09-21,15.2552,15.4438,14.925,15.0322,1409206.0
2020-09-22,15.0151,15.2723,14.9808,15.0837,448801.0
2020-09-23,15.118,15.238,14.7149,14.7407,746610.0
2020-09-24,14.6635,14.7407,14.4062,14.5606,1160610.0
2020-09-25,14.492,14.8607,14.4662,14.7578,560906.0
2020-09-26,14.492,14.8607,14.4662,14.7578,560906.0
2020-09-27,14.492,14.8607,14.4662,14.7578,560906.0
2020-09-28,14.9207,15.0494,14.8178,14.835,754464.0
2020-09-29,14.8003,14.965,14.5317,14.6877,559938.0
2020-09-30,14.679,14.8783,14.5924,14.6357,1168810.0
2020-10-01,14.7657,14.9996,14.7223,14.783,769339.0
2020-10-02,14.497,15.0256,14.497,15.0083,621491.0
2020-10-03,14.497,15.0256,14.497,15.0083,621491.0
2020-10-04,14.497,15.0256,14.497,15.0083,621491.0
2020-10-05,15.1383,15.3116,15.0863,15.2856,1020845.0
2020-10-06,15.3289,15.3636,14.991,15.0689,944055.0
2020-10-07,15.3462,15.4329,15.1469,15.3202,814675.0
2020-10-08,15.4762,15.6279,15.3376,15.5975,783454.0
2020-10-09,15.5975,15.7492,15.4242,15.7102,525981.0
2020-10-10,15.5975,15.7492,15.4242,15.7102,525981.0
2020-10-11,15.5975,15.7492,15.4242,15.7102,525981.0
2020-10-12,15.5975,15.7492,15.4242,15.7102,525981.0
2020-10-13,15.7708,15.7968,15.6149,15.7362,556288.0
2020-10-14,15.7622,15.7622,15.3809,15.3809,837196.0
2020-10-15,15.1989,15.5022,15.1036,15.3549,1032191.0
2020-10-16,15.4589,15.8315,15.3202,15.3982,1040554.0
2020-10-17,15.4589,15.8315,15.3202,15.3982,1040554.0
2020-10-18,15.4589,15.8315,15.3202,15.3982,1040554.0
2020-10-19,15.4762,15.5975,15.2163,15.2336,770158.0
2020-10-20,15.2942,15.3636,14.913,14.991,1564428.0
2020-10-21,15.0516,15.2769,15.0516,15.1123,1031740.0
2020-10-22,15.1296,15.4242,15.1296,15.2942,822964.0
2020-10-23,15.3549,15.5022,15.2423,15.2942,495696.0
2020-10-24,15.3549,15.5022,15.2423,15.2942,495696.0
2020-10-25,15.3549,15.5022,15.2423,15.2942,495696.0
2020-10-26,15.0949,15.2163,14.3584,14.4017,1221945.0
2020-10-27,14.3497,14.4364,14.0508,14.0724,970864.0
2020-10-28,13.9425,13.9685,13.5179,13.5785,1240472.0
2020-10-29,13.5265,13.7951,13.3705,13.7432,2612487.0
2020-10-30,13.7085,13.7692,13.3446,13.4572,1328830.0
2020-10-31,13.7085,13.7692,13.3446,13.4572,1328830.0
2020-11-01,13.7085,13.7692,13.3446,13.4572,1328830.0
2020-11-02,13.5092,13.6392,13.3446,13.4225,971137.0
2020-11-03,13.6305,13.7518,13.5179,13.6565,1451878.0
2020-11-04,13.6998,13.9078,13.5872,13.8645,1671234.0
2020-11-05,13.9685,14.1331,13.8991,13.9511,609193.0
2020-11-06,13.8038,14.0724,13.7995,13.8645,803887.0
2020-11-07,13.8038,14.0724,13.7995,13.8645,803887.0
2020-11-08,13.8038,14.0724,13.7995,13.8645,803887.0
2020-11-09,14.4364,14.6963,14.2371,14.4624,1236690.0
2020-11-10,14.5577,14.601,14.0811,14.2891,1683199.0
2020-11-11,14.2977,14.4624,14.0811,14.1418,1182199.0
2020-11-12,14.3497,14.809,14.2717,14.3584,2480547.0
2020-11-13,14.4624,14.7483,14.3671,14.4624,1231457.0
2020-11-14,14.4624,14.7483,14.3671,14.4624,1231457.0
2020-11-15,14.4624,14.7483,14.3671,14.4624,1231457.0
2020-11-16,14.7137,14.9953,14.627,14.783,1225319.0
2020-11-17,14.653,14.8003,14.4884,14.5837,1575367.0
2020-11-18,14.523,15.0689,14.5144,14.9043,1059859.0
2020-11-19,14.861,14.991,14.7397,14.9563,1243325.0
2020-11-20,14.913,15.017,14.7917,14.939,512873.0
2020-11-21,14.913,15.017,14.7917,14.939,512873.0
2020-11-22,14.913,15.017,14.7917,14.939,512873.0
2020-11-23,15.0256,15.1036,14.9216,15.0256,729238.0
2020-11-24,15.1036,15.4329,15.0949,15.3289,834077.0
2020-11-25,15.4329,15.4329,15.1123,15.1643,669308.0
2020-11-26,15.1643,15.2596,14.9996,15.2249,295928.0
2020-11-27,15.1036,15.1903,15.0343,15.1209,429611.0
2020-11-28,15.1036,15.1903,15.0343,15.1209,429611.0
2020-11-29,15.1036,15.1903,15.0343,15.1209,429611.0
2020-11-30,14.9996,15.0256,14.7223,14.7483,1584584.0
2020-12-01,14.9216,14.9563,14.7483,14.8003,1457494.0
2020-12-02,14.8003,14.8003,14.4537,14.523,1389160.0
2020-12-03,14.471,14.796,14.4191,14.627,1142636.0
2020-12-04,14.7137,14.8437,14.5577,14.8003,1829314.0
2020-12-05,14.7137,14.8437,14.5577,14.8003,1829314.0
2020-12-06,14.7137,14.8437,14.5577,14.8003,1829314.0
2020-12-07,14.783,14.783,14.601,14.6617,1699443.0
2020-12-08,14.601,14.8177,14.497,14.5317,1179433.0
2020-12-09,14.5577,14.6703,14.3497,14.3671,1041210.0
2020-12-10,14.3064,14.4797,14.2544,14.2804,944388.0
2020-12-11,14.2891,14.5664,14.2111,14.471,1065886.0
2020-12-12,14.2891,14.5664,14.2111,14.471,1065886.0
2020-12-13,14.2891,14.5664,14.2111,14.471,1065886.0
2020-12-14,14.5317,14.6184,14.4017,14.4191,1755964.0
2020-12-15,14.4797,14.757,14.4797,14.731,1292259.0
2020-12-16,14.7223,14.7223,14.0291,14.0464,3613599.0
2020-12-17,14.1764,14.2891,13.9815,14.0204,2117260.0
2020-12-18,14.0378,14.4364,13.9771,14.1244,5541668.0
2020-12-19,14.0378,14.4364,13.9771,14.1244,5541668.0
2020-12-20,14.0378,14.4364,13.9771,14.1244,5541668.0
2020-12-21,13.9858,14.1244,13.7865,13.8211,1497856.0
2020-12-22,13.8038,13.9165,13.6565,13.7345,1341060.0
2020-12-23,13.7345,13.9511,13.7345,13.9165,904828.0
2020-12-24,13.9165,13.9165,13.7432,13.7865,741586.0
2020-12-25,13.9165,13.9165,13.7432,13.7865,741586.0
2020-12-26,13.9165,13.9165,13.7432,13.7865,741586.0
2020-12-27,13.9165,13.9165,13.7432,13.7865,741586.0
2020-12-28,13.9165,13.9165,13.7432,13.7865,741586.0
2020-12-29,13.8731,13.9771,13.7605,13.9251,1246901.0
2020-12-30,13.9514,14.0741,13.9076,13.9602,767233.0
2020-12-31,13.8813,13.9251,13.8112,13.8287,479632.0
2021-01-01,13.8813,13.9251,13.8112,13.8287,479632.0
2021-01-02,13.8813,13.9251,13.8112,13.8287,479632.0
2021-01-03,13.8813,13.9251,13.8112,13.8287,479632.0
2021-01-04,13.8024,13.9865,13.1715,13.2416,1180883.0
2021-01-05,13.189,13.4256,13.0663,13.4081,1158394.0
2021-01-06,13.4344,13.9251,13.3643,13.8375,2188811.0
2021-01-07,13.9514,14.4772,13.8463,14.4422,1872687.0
2021-01-08,14.6262,14.67,14.153,14.2056,1823749.0
2021-01-09,14.6262,14.67,14.153,14.2056,1823749.0
2021-01-10,14.6262,14.67,14.153,14.2056,1823749.0
2021-01-11,14.0916,14.4597,14.0566,14.4071,1591173.0
2021-01-12,14.7138,15.5551,14.6656,15.2659,2789851.0
2021-01-13,15.2659,15.2835,14.4422,14.5298,2300182.0
2021-01-14,14.6174,14.6262,14.1398,14.4334,2764388.0
2021-01-15,14.4159,14.5035,14.2757,14.4685,1105996.0
2021-01-16,14.4159,14.5035,14.2757,14.4685,1105996.0
2021-01-17,14.4159,14.5035,14.2757,14.4685,1105996.0
2021-01-18,14.5473,14.5912,14.4159,14.5473,1295932.0
2021-01-19,14.521,14.5912,14.153,14.3458,1959327.0
2021-01-20,14.4334,14.4772,14.2757,14.3458,1447820.0
2021-01-21,14.3282,14.7138,14.3195,14.6087,2216435.0
2021-01-22,14.4948,14.7664,14.4159,14.5298,1564756.0
2021-01-23,14.4948,14.7664,14.4159,14.5298,1564756.0
2021-01-24,14.4948,14.7664,14.4159,14.5298,1564756.0
2021-01-25,14.5298,14.5298,14.2494,14.4597,2010109.0
2021-01-26,14.6788,15.117,14.6087,14.8891,1877841.0
2021-01-27,14.8979,14.9329,14.2406,14.2757,2068098.0
2021-01-28,14.3808,14.5473,14.0215,14.2581,1264039.0
2021-01-29,14.2581,14.302,13.8725,13.9164,1718260.0
2021-01-30,14.2581,14.302,13.8725,13.9164,1718260.0
2021-01-31,14.2581,14.302,13.8725,13.9164,1718260.0
2021-02-01,14.1442,14.5736,14.1004,14.5473,1398762.0
2021-02-02,14.6613,14.9242,14.5473,14.9066,1812826.0
2021-02-03,15.0731,15.152,14.7226,15.1345,1124964.0
2021-02-04,15.1783,15.5376,15.1345,15.2309,1092775.0
2021-02-05,15.336,15.9057,15.301,15.5902,2276285.0
2021-02-06,15.336,15.9057,15.301,15.5902,2276285.0
2021-02-07,15.336,15.9057,15.301,15.5902,2276285.0
2021-02-08,15.7479,15.8881,15.209,15.2572,1869917.0
2021-02-09,15.3098,15.4324,15.117,15.3098,1591725.0
2021-02-10,15.1871,15.2835,15.0118,15.1871,2385609.0
2021-02-11,15.4763,16.1949,15.4763,15.9495,2014308.0
2021-02-12,16.3263,17.3516,16.3263,16.7908,3312827.0
2021-02-13,16.3263,17.3516,16.3263,16.7908,3312827.0
2021-02-14,16.3263,17.3516,16.3263,16.7908,3312827.0
2021-02-15,16.3263,17.3516,16.3263,16.7908,3312827.0
2021-02-16,16.8609,16.8696,16.0634,16.2299,3384604.0
2021-02-17,16.1598,16.2737,15.8794,16.1072,2278282.0
2021-02-18,16.0196,16.0284,15.5989,15.7392,2046840.0
2021-02-19,15.818,16.0284,15.7392,15.7742,2008752.0
2021-02-20,15.818,16.0284,15.7392,15.7742,2008752.0
2021-02-21,15.818,16.0284,15.7392,15.7742,2008752.0
2021-02-22,15.7655,15.8531,15.5201,15.6691,2306228.0
2021-02-23,15.6077,15.7392,15.0994,15.485,3140657.0
2021-02-24,15.5113,15.5551,15.1871,15.3799,2983764.0
2021-02-25,15.3799,15.5376,15.0293,15.2134,2732613.0
2021-02-26,15.336,15.7567,15.336,15.6165,21755398.0
2021-02-27,15.336,15.7567,15.336,15.6165,21755398.0
2021-02-28,15.336,15.7567,15.336,15.6165,21755398.0
2021-03-01,15.9057,15.9057,15.5639,15.6603,2601163.0
2021-03-02,15.7216,15.7216,15.3448,15.3623,2323829.0
2021-03-03,15.3886,15.5026,14.968,14.9855,3551626.0
2021-03-04,15.0293,15.3448,14.5649,14.9154,5525988.0
2021-03-05,14.968,15.003,14.6613,14.8628,3497245.0
2021-03-06,14.968,15.003,14.6613,14.8628,3497245.0
2021-03-07,14.968,15.003,14.6613,14.8628,3497245.0
2021-03-08,14.9417,15.4587,14.7401,15.2747,4159998.0
2021-03-09,15.4675,15.9057,15.4324,15.8005,2179064.0
2021-03-10,15.8794,15.9232,15.6953,15.7129,1967088.0
2021-03-11,15.818,16.4402,15.7304,16.3877,2525715.0
2021-03-12,16.3701,16.4227,16.151,16.265,1723785.0
2021-03-13,16.3701,16.4227,16.151,16.265,1723785.0
2021-03-14,16.3701,16.4227,16.151,16.265,1723785.0
2021-03-15,16.3088,16.7031,16.3,16.5279,2280279.0
2021-03-16,16.5366,16.8696,16.3701,16.598,2133031.0
2021-03-17,16.5366,16.6593,16.3614,16.3877,1585756.0
2021-03-18,16.3789,16.7207,16.2562,16.3438,1191953.0
2021-03-19,16.3176,16.6111,16.2562,16.5279,1557717.0
2021-03-20,16.3176,16.6111,16.2562,16.5279,1557717.0
2021-03-21,16.3176,16.6111,16.2562,16.5279,1557717.0
2021-03-22,16.5542,16.6155,16.3877,16.4227,921652.0
2021-03-23,16.3526,16.4841,16.2474,16.2562,998062.0
2021-03-24,16.3614,16.3789,16.1861,16.2212,1086568.0
2021-03-25,16.1861,16.3,15.8619,16.2562,1135612.0
2021-03-26,16.3526,16.3526,16.1423,16.2737,1047662.0
2021-03-27,16.3526,16.3526,16.1423,16.2737,1047662.0
2021-03-28,16.3526,16.3526,16.1423,16.2737,1047662.0
2021-03-29,16.1598,16.2913,16.1598,16.2825,1222532.0
2021-03-30,16.2117,16.3798,16.0347,16.2471,1289125.0
2021-03-31,16.2471,16.2958,15.9551,16.0613,2065310.0
2021-04-01,16.0613,16.3798,15.9551,16.309,1294210.0
2021-04-02,16.0613,16.3798,15.9551,16.309,1294210.0
2021-04-03,16.0613,16.3798,15.9551,16.309,1294210.0
2021-04-04,16.0613,16.3798,15.9551,16.309,1294210.0
2021-04-05,16.3798,16.663,16.309,16.5391,1052897.0
2021-04-06,16.6011,16.6011,16.3975,16.4683,1766920.0
2021-04-07,16.4683,16.725,16.4064,16.6984,1505110.0
2021-04-08,16.7073,17.0966,16.6984,16.9993,4249769.0
2021-04-09,16.9816,17.1232,16.9285,17.0966,1614766.0
2021-04-10,16.9816,17.1232,16.9285,17.0966,1614766.0
2021-04-11,16.9816,17.1232,16.9285,17.0966,1614766.0
2021-04-12,17.0347,17.2471,16.8842,17.2028,1275518.0
2021-04-13,17.1851,17.1851,16.6188,16.8931,1943650.0
2021-04-14,16.9196,16.9993,16.7604,16.8931,1391263.0
2021-04-15,16.9462,17.1674,16.9196,17.1586,865536.0
2021-04-16,17.194,17.2028,16.9727,17.132,1277022.0
2021-04-17,17.194,17.2028,16.9727,17.132,1277022.0
2021-04-18,17.194,17.2028,16.9727,17.132,1277022.0
2021-04-19,17.1586,17.3179,17.0789,17.1055,1089223.0
2021-04-20,17.0612,17.0701,16.8223,16.9816,929940.0
2021-04-21,16.9904,17.0701,16.7471,17.0435,946644.0
2021-04-22,17.0435,17.132,16.8312,17.1143,772761.0
2021-04-23,17.0878,17.3975,16.9816,17.1851,868083.0
2021-04-24,17.0878,17.3975,16.9816,17.1851,868083.0
2021-04-25,17.0878,17.3975,16.9816,17.1851,868083.0
2021-04-26,17.2205,17.3798,17.1276,17.3798,1115372.0
2021-04-27,17.3798,17.601,17.3179,17.5125,1852252.0
2021-04-28,17.424,17.5479,17.3886,17.3975,1521975.0
2021-04-29,17.4152,17.6364,17.3444,17.5391,883586.0
2021-04-30,17.486,17.7161,17.4771,17.486,1314645.0
2021-05-01,17.486,17.7161,17.4771,17.486,1314645.0
2021-05-02,17.486,17.7161,17.4771,17.486,1314645.0
2021-05-03,17.5479,18.0922,17.4771,18.0523,1016936.0
2021-05-04,18.0435,18.1408,17.7072,17.9727,1415995.0
2021-05-05,18.0346,18.1408,17.9196,18.0789,2360940.0
2021-05-06,18.0789,18.1939,17.9461,18.1674,771649.0
2021-05-07,18.1585,18.5479,18.1276,18.4948,1115297.0
2021-05-08,18.1585,18.5479,18.1276,18.4948,1115297.0
2021-05-09,18.1585,18.5479,18.1276,18.4948,1115297.0
2021-05-10,18.6452,18.8399,18.4948,18.5213,1129501.0
2021-05-11,18.4948,18.4992,18.2116,18.3798,1360741.0
2021-05-12,18.2382,18.4682,17.8842,17.9019,1183712.0
2021-05-13,18.1497,18.8399,18.1497,18.5479,2039621.0
2021-05-14,18.6806,19.3355,18.6806,19.2912,3079764.0
2021-05-15,18.6806,19.3355,18.6806,19.2912,3079764.0
2021-05-16,18.6806,19.3355,18.6806,19.2912,3079764.0
2021-05-17,19.1319,19.2514,18.6983,19.2027,1898502.0
2021-05-18,19.2204,19.4063,18.9815,19.3266,1073723.0
2021-05-19,19.1496,19.5434,18.9727,19.4859,1229379.0
2021-05-20,19.5479,19.716,19.4284,19.5479,1391816.0
2021-05-21,19.6098,19.6629,19.362,19.5655,898312.0
2021-05-22,19.6098,19.6629,19.362,19.5655,898312.0
2021-05-23,19.6098,19.6629,19.362,19.5655,898312.0
2021-05-24,19.6098,19.6629,19.362,19.5655,898312.0
2021-05-25,19.654,19.8399,19.5567,19.6629,1132640.0
2021-05-26,19.6894,19.7956,19.5302,19.6983,1046360.0
2021-05-27,19.7071,19.831,19.4195,19.7071,1292650.0
2021-05-28,19.5567,19.9284,19.5567,19.8487,811916.0
2021-05-29,19.5567,19.9284,19.5567,19.8487,811916.0
2021-05-30,19.5567,19.9284,19.5567,19.8487,811916.0
2021-05-31,19.8576,20.0346,19.8045,19.8399,298236.0
2021-06-01,19.9638,20.1673,19.8753,19.9461,1643034.0
2021-06-02,20.0346,20.0346,19.6319,19.716,1158655.0
2021-06-03,19.5655,19.8664,19.539,19.8045,932847.0
2021-06-04,19.8487,19.9195,19.7116,19.9107,1206043.0
2021-06-05,19.8487,19.9195,19.7116,19.9107,1206043.0
2021-06-06,19.8487,19.9195,19.7116,19.9107,1206043.0
2021-06-07,19.8576,20.008,19.8399,19.8753,1328360.0
2021-06-08,19.8841,19.9549,19.7602,19.8664,1088930.0
2021-06-09,19.831,19.9107,19.5567,19.6098,1307746.0
2021-06-10,19.6452,19.6629,19.2381,19.424,1546413.0
2021-06-11,19.3886,19.4594,19.2204,19.3089,1263298.0
2021-06-12,19.3886,19.4594,19.2204,19.3089,1263298.0
2021-06-13,19.3886,19.4594,19.2204,19.3089,1263298.0
2021-06-14,19.2204,19.3709,19.1673,19.2027,1135081.0
2021-06-15,19.2647,19.2912,19.1054,19.2116,1505496.0
2021-06-16,19.3001,19.3089,19.1054,19.2824,3095516.0
2021-06-17,19.2293,19.3532,19.1541,19.2558,1286621.0
2021-06-18,19.185,19.5036,19.1585,19.2558,1473872.0
2021-06-19,19.185,19.5036,19.1585,19.2558,1473872.0
2021-06-20,19.185,19.5036,19.1585,19.2558,1473872.0
2021-06-21,19.3532,19.6363,19.2824,19.6098,727758.0
2021-06-22,19.6717,19.9461,19.5921,19.9195,1273039.0
2021-06-23,19.9549,20.1938,19.9018,20.1142,1022326.0
2021-06-24,20.1407,20.4859,20.123,20.4505,1017914.0
2021-06-25,20.4593,20.539,20.3266,20.4593,564002.0
2021-06-26,20.4593,20.539,20.3266,20.4593,564002.0
2021-06-27,20.4593,20.539,20.3266,20.4593,564002.0
2021-06-28,20.5478,20.5478,20.2646,20.4062,1005319.0
2021-06-29,20.4865,20.6203,20.2814,20.4151,507077.0
2021-06-30,20.326,20.4508,20.2279,20.2903,576149.0
2021-07-01,20.326,20.4508,20.2279,20.2903,576149.0
2021-07-02,20.3706,20.4597,20.21,20.326,543768.0
2021-07-03,20.3706,20.4597,20.21,20.326,543768.0
2021-07-04,20.3706,20.4597,20.21,20.326,543768.0
2021-07-05,20.3081,20.5846,20.3081,20.5757,496456.0
2021-07-06,20.6203,20.647,20.2992,20.3706,913073.0
2021-07-07,20.3795,20.3795,20.0762,20.1833,1210783.0
2021-07-08,19.996,20.103,19.7819,20.0316,618318.0
2021-07-09,20.1297,20.3884,20.0227,20.317,609229.0
2021-07-10,20.1297,20.3884,20.0227,20.317,609229.0
2021-07-11,20.1297,20.3884,20.0227,20.317,609229.0
2021-07-12,20.3081,20.4419,20.2457,20.317,411304.0
2021-07-13,20.2903,20.317,20.1208,20.1654,970577.0
2021-07-14,20.2011,20.21,20.045,20.1208,421016.0
2021-07-15,20.0673,20.2992,20.0138,20.2189,685284.0
2021-07-16,20.1743,20.5757,20.0316,20.3438,1915369.0
2021-07-17,20.1743,20.5757,20.0316,20.3438,1915369.0
2021-07-18,20.1743,20.5757,20.0316,20.3438,1915369.0
2021-07-19,20.0673,20.1743,19.7552,19.7997,908122.0
2021-07-20,19.8622,20.2903,19.7284,20.2457,784897.0
2021-07-21,20.3438,20.5668,20.2457,20.54,630992.0
2021-07-22,20.5133,20.5222,20.2279,20.2279,1116425.0
2021-07-23,20.3884,20.5311,20.2724,20.2814,640643.0
2021-07-24,20.3884,20.5311,20.2724,20.2814,640643.0
2021-07-25,20.3884,20.5311,20.2724,20.2814,640643.0
2021-07-26,20.2189,20.4597,20.1922,20.21,574834.0
2021-07-27,20.1387,20.2457,20.0227,20.1208,682780.0
2021-07-28,20.0941,20.1833,19.9246,20.0138,324073.0
2021-07-29,20.0851,20.3527,19.996,20.3081,422332.0
2021-07-30,20.1833,20.5311,20.1654,20.2903,701392.0
2021-07-31,20.1833,20.5311,20.1654,20.2903,701392.0
2021-08-01,20.1833,20.5311,20.1654,20.2903,701392.0
