,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity
2014-01-05,9.6168,9.667,9.5415,9.5729,183864.0
2014-01-06,9.6168,9.6796,9.5478,9.667,131939.0
2014-01-07,9.667,9.8742,9.6545,9.8616,326107.0
2014-01-08,9.8554,10.1253,9.8491,10.0437,646844.0
2014-01-09,10.0813,10.1253,9.9997,10.0186,244864.0
2014-01-10,10.0876,10.2257,9.9809,10.163,261299.0
2014-01-11,10.0876,10.2257,9.9809,10.163,261299.0
2014-01-12,10.0876,10.2257,9.9809,10.163,261299.0
2014-01-13,10.2446,10.2822,10.0123,10.05,206321.0
2014-01-14,10.0751,10.0751,9.9684,9.9935,250496.0
2014-01-15,10.0437,10.1002,10.006,10.0688,220605.0
2014-01-16,10.0876,10.2571,10.0876,10.2195,313733.0
2014-01-17,10.2571,10.2571,10.0876,10.1316,221636.0
2014-01-18,10.2571,10.2571,10.0876,10.1316,221636.0
2014-01-19,10.2571,10.2571,10.0876,10.1316,221636.0
2014-01-20,10.2257,10.2257,9.9558,10.0123,340098.0
2014-01-21,10.05,10.2571,10.05,10.1441,593297.0
2014-01-22,10.0562,10.1881,10.0123,10.0688,377871.0
2014-01-23,10.0311,10.0939,9.9997,10.05,282677.0
2014-01-24,10.0813,10.1065,9.9809,10.0374,223008.0
2014-01-25,10.0813,10.1065,9.9809,10.0374,223008.0
2014-01-26,10.0813,10.1065,9.9809,10.0374,223008.0
2014-01-27,10.0437,10.1378,10.0437,10.0688,224272.0
2014-01-28,10.0625,10.1441,10.0437,10.1378,189352.0
2014-01-29,10.1505,10.1505,10.0432,10.1,155324.0
2014-01-30,10.0432,10.2893,10.0432,10.2136,355335.0
2014-01-31,10.1,10.283,10.1,10.283,224303.0
2014-02-01,10.1,10.283,10.1,10.283,224303.0
2014-02-02,10.1,10.283,10.1,10.283,224303.0
2014-02-03,10.2893,10.2893,10.1,10.1126,281663.0
2014-02-04,10.1063,10.1631,10.0432,10.1189,262096.0
2014-02-05,10.1315,10.1315,9.9611,10.0368,511357.0
2014-02-06,9.9737,10.1126,9.9485,10.1,377331.0
2014-02-07,10.0937,10.1505,10.0242,10.1,763661.0
2014-02-08,10.0937,10.1505,10.0242,10.1,763661.0
2014-02-09,10.0937,10.1505,10.0242,10.1,763661.0
2014-02-10,10.1063,10.1252,9.9674,10.0179,236496.0
2014-02-11,10.0368,10.0368,9.9295,9.9548,345009.0
2014-02-12,9.9106,10.1,9.8853,10.0873,12900.0
2014-02-13,10.0305,10.1252,9.98,10.081,253311.0
2014-02-14,10.1063,10.1947,10.0558,10.1378,431926.0
2014-02-15,10.1063,10.1947,10.0558,10.1378,431926.0
2014-02-16,10.1063,10.1947,10.0558,10.1378,431926.0
2014-02-17,10.1063,10.1947,10.0558,10.1378,431926.0
2014-02-18,10.182,10.2767,10.0937,10.2767,429476.0
2014-02-19,10.2957,10.3209,10.2073,10.2452,370871.0
2014-02-20,10.3146,10.6744,10.2452,10.3967,779758.0
2014-02-21,10.384,10.4408,10.3209,10.3903,427872.0
2014-02-22,10.384,10.4408,10.3209,10.3903,427872.0
2014-02-23,10.384,10.4408,10.3209,10.3903,427872.0
2014-02-24,10.3903,10.4661,10.3651,10.3903,230325.0
2014-02-25,10.3083,10.4661,10.1947,10.3714,2092933.0
2014-02-26,10.3778,10.4666,10.3397,10.4095,815167.0
2014-02-27,10.4158,10.4158,10.2254,10.2952,641644.0
2014-02-28,10.2952,10.4158,10.2952,10.4095,603141.0
2014-03-01,10.2952,10.4158,10.2952,10.4095,603141.0
2014-03-02,10.2952,10.4158,10.2952,10.4095,603141.0
2014-03-03,10.346,10.3968,10.346,10.3714,651412.0
2014-03-04,10.4095,10.4095,10.346,10.3651,428482.0
2014-03-05,10.3524,10.3968,10.346,10.3524,466864.0
2014-03-06,10.3778,10.4031,10.346,10.3587,297349.0
2014-03-07,10.3524,10.4603,10.346,10.3714,619081.0
2014-03-08,10.3524,10.4603,10.346,10.3714,619081.0
2014-03-09,10.3524,10.4603,10.346,10.3714,619081.0
2014-03-10,10.4031,10.4666,10.3587,10.3968,250751.0
2014-03-11,10.3651,10.4857,10.346,10.4857,411536.0
2014-03-12,10.473,10.5555,10.4095,10.5237,230621.0
2014-03-13,10.5047,10.6443,10.5047,10.5999,383982.0
2014-03-14,10.5618,10.6951,10.5237,10.638,271903.0
2014-03-15,10.5618,10.6951,10.5237,10.638,271903.0
2014-03-16,10.5618,10.6951,10.5237,10.638,271903.0
2014-03-17,10.6761,10.7522,10.6126,10.7522,278120.0
2014-03-18,10.7522,10.7776,10.6634,10.6951,265096.0
2014-03-19,10.6888,10.7269,10.6253,10.6316,202864.0
2014-03-20,10.6316,10.6316,10.5491,10.5682,213124.0
2014-03-21,10.5999,10.7269,10.5491,10.6316,689397.0
2014-03-22,10.5999,10.7269,10.5491,10.6316,689397.0
2014-03-23,10.5999,10.7269,10.5491,10.6316,689397.0
2014-03-24,10.6316,10.7205,10.6316,10.6761,230135.0
2014-03-25,10.6951,10.7522,10.6063,10.657,258781.0
2014-03-26,10.6888,10.784,10.619,10.6761,197216.0
2014-03-27,10.7782,10.9313,10.7271,10.9122,534696.0
2014-03-28,10.9505,10.9952,10.8101,10.842,366940.0
2014-03-29,10.9505,10.9952,10.8101,10.842,366940.0
2014-03-30,10.9505,10.9952,10.8101,10.842,366940.0
2014-03-31,10.8611,11.1164,10.8611,11.1036,379412.0
2014-04-01,11.0717,11.1036,10.925,10.9441,304439.0
2014-04-02,10.9441,11.0334,10.8739,11.0079,197705.0
2014-04-03,10.9824,11.0334,10.8803,10.976,237497.0
2014-04-04,10.9441,11.0079,10.8867,10.9122,211143.0
2014-04-05,10.9441,11.0079,10.8867,10.9122,211143.0
2014-04-06,10.9441,11.0079,10.8867,10.9122,211143.0
2014-04-07,10.9377,11.1036,10.9377,11.059,255434.0
2014-04-08,11.0271,11.1228,10.9505,11.0717,179737.0
2014-04-09,11.059,11.1611,10.976,11.0271,285448.0
2014-04-10,11.0015,11.1675,10.9888,11.1355,219170.0
2014-04-11,11.1611,11.1994,11.0973,11.1802,230619.0
2014-04-12,11.1611,11.1994,11.0973,11.1802,230619.0
2014-04-13,11.1611,11.1994,11.0973,11.1802,230619.0
2014-04-14,11.2185,11.2185,11.0845,11.1036,351662.0
2014-04-15,11.1419,11.1419,11.0717,11.0909,169186.0
2014-04-16,11.0781,11.193,11.0717,11.1419,259923.0
2014-04-17,11.1292,11.1675,11.0781,11.1547,274044.0
2014-04-18,11.1292,11.1675,11.0781,11.1547,274044.0
2014-04-19,11.1292,11.1675,11.0781,11.1547,274044.0
2014-04-20,11.1292,11.1675,11.0781,11.1547,274044.0
2014-04-21,11.1547,11.2823,11.1355,11.2121,209715.0
2014-04-22,11.1866,11.2759,11.1483,11.2057,219534.0
2014-04-23,11.2696,11.2759,11.1483,11.1866,161208.0
2014-04-24,11.2313,11.2313,11.1483,11.1866,207459.0
2014-04-25,11.1866,11.193,11.1164,11.1611,210196.0
2014-04-26,11.1866,11.193,11.1164,11.1611,210196.0
2014-04-27,11.1866,11.193,11.1164,11.1611,210196.0
2014-04-28,11.1611,11.1931,11.0841,11.1547,175009.0
2014-04-29,11.1803,11.1803,10.9879,10.9943,225882.0
2014-04-30,11.052,11.0777,10.9879,10.9879,283679.0
2014-05-01,10.9943,11.2541,10.9943,11.1996,715588.0
2014-05-02,11.1482,11.2765,11.1482,11.2701,137320.0
2014-05-03,11.1482,11.2765,11.1482,11.2701,137320.0
2014-05-04,11.1482,11.2765,11.1482,11.2701,137320.0
2014-05-05,11.2637,11.3214,11.1611,11.2445,136258.0
2014-05-06,11.2252,11.2509,11.1675,11.2252,201780.0
2014-05-07,11.2252,11.315,11.206,11.2765,234925.0
2014-05-08,11.2894,11.2894,11.1354,11.1675,166581.0
2014-05-09,11.1354,11.1611,10.9815,11.0264,166960.0
2014-05-10,11.1354,11.1611,10.9815,11.0264,166960.0
2014-05-11,11.1354,11.1611,10.9815,11.0264,166960.0
2014-05-12,11.1482,11.1482,10.9237,11.0905,171911.0
2014-05-13,11.1611,11.2701,11.129,11.2252,347849.0
2014-05-14,11.2701,11.392,11.2316,11.3278,353436.0
2014-05-15,11.2894,11.3984,11.2829,11.3343,239042.0
2014-05-16,11.3599,11.3599,11.2894,11.315,330172.0
2014-05-17,11.3599,11.3599,11.2894,11.315,330172.0
2014-05-18,11.3599,11.3599,11.2894,11.315,330172.0
2014-05-19,11.3599,11.3599,11.2894,11.315,330172.0
2014-05-20,11.2958,11.3792,11.2605,11.2829,218993.0
2014-05-21,11.3022,11.315,11.2637,11.2765,310190.0
2014-05-22,11.3214,11.4754,11.2894,11.4305,1079716.0
2014-05-23,11.4497,11.6422,11.4241,11.6293,388174.0
2014-05-24,11.4497,11.6422,11.4241,11.6293,388174.0
2014-05-25,11.4497,11.6422,11.4241,11.6293,388174.0
2014-05-26,11.5908,11.6999,11.5652,11.6678,161961.0
2014-05-27,11.6229,11.6935,11.6229,11.6614,267428.0
2014-05-28,11.6807,11.6936,11.5582,11.584,431385.0
2014-05-29,11.6098,11.6098,11.4358,11.5389,257658.0
2014-05-30,11.5389,11.5647,11.4487,11.4616,248805.0
2014-05-31,11.5389,11.5647,11.4487,11.4616,248805.0
2014-06-01,11.5389,11.5647,11.4487,11.4616,248805.0
2014-06-02,11.3133,11.5454,11.3004,11.5196,221870.0
2014-06-03,11.526,11.584,11.4229,11.5067,179912.0
2014-06-04,11.5067,11.6066,11.4873,11.5454,158115.0
2014-06-05,11.5454,11.6485,11.5067,11.5905,236713.0
2014-06-06,11.6034,11.6163,11.4164,11.468,189303.0
2014-06-07,11.6034,11.6163,11.4164,11.468,189303.0
2014-06-08,11.6034,11.6163,11.4164,11.468,189303.0
2014-06-09,11.4809,11.5711,11.41,11.4809,169625.0
2014-06-10,11.5776,11.5776,11.4487,11.468,173526.0
2014-06-11,11.5002,11.526,11.4293,11.4809,307239.0
2014-06-12,11.4616,11.5582,11.4358,11.4938,235632.0
2014-06-13,11.4938,11.526,11.4229,11.4293,208917.0
2014-06-14,11.4938,11.526,11.4229,11.4293,208917.0
2014-06-15,11.4938,11.526,11.4229,11.4293,208917.0
2014-06-16,11.4809,11.4938,11.4422,11.468,221500.0
2014-06-17,11.4873,11.6098,11.4487,11.5389,385732.0
2014-06-18,11.584,11.6034,11.5518,11.5711,535024.0
2014-06-19,11.6034,11.6324,11.5582,11.584,609862.0
2014-06-20,11.6034,11.6678,11.4616,11.4616,1294964.0
2014-06-21,11.6034,11.6678,11.4616,11.4616,1294964.0
2014-06-22,11.6034,11.6678,11.4616,11.4616,1294964.0
2014-06-23,11.5905,11.7516,11.5067,11.6098,715413.0
2014-06-24,11.6614,11.6807,11.5647,11.5776,633331.0
2014-06-25,11.6034,11.7259,11.584,11.7259,378103.0
2014-06-26,11.7518,11.8554,11.6935,11.836,213561.0
2014-06-27,11.8036,11.8554,11.7647,11.8166,238754.0
2014-06-28,11.8036,11.8554,11.7647,11.8166,238754.0
2014-06-29,11.8036,11.8554,11.7647,11.8166,238754.0
2014-06-30,11.8489,11.8749,11.7906,11.8101,123596.0
2014-07-01,11.8489,11.8749,11.7906,11.8101,123596.0
2014-07-02,11.8036,12.1081,11.7971,12.0044,479867.0
2014-07-03,11.985,12.0174,11.9202,11.9915,395820.0
2014-07-04,12.0174,12.0368,11.8619,11.9202,89623.0
2014-07-05,12.0174,12.0368,11.8619,11.9202,89623.0
2014-07-06,12.0174,12.0368,11.8619,11.9202,89623.0
2014-07-07,11.9591,11.9591,11.7323,11.7518,311783.0
2014-07-08,11.7259,11.7259,11.5445,11.5833,311288.0
2014-07-09,11.5509,11.6611,11.525,11.5639,1016664.0
2014-07-10,11.5056,11.6675,11.5056,11.6028,228445.0
2014-07-11,11.5963,11.6157,11.5574,11.5769,193642.0
2014-07-12,11.5963,11.6157,11.5574,11.5769,193642.0
2014-07-13,11.5963,11.6157,11.5574,11.5769,193642.0
2014-07-14,11.5639,11.5898,11.4343,11.4667,261449.0
2014-07-15,11.5509,11.5607,11.4149,11.4602,246363.0
2014-07-16,11.4926,11.6287,11.4926,11.5963,220830.0
2014-07-17,11.6222,11.6222,11.4538,11.4667,254775.0
2014-07-18,11.4343,11.6481,11.4343,11.4602,233824.0
2014-07-19,11.4343,11.6481,11.4343,11.4602,233824.0
2014-07-20,11.4343,11.6481,11.4343,11.4602,233824.0
2014-07-21,11.4602,11.6546,11.3436,11.3695,470693.0
2014-07-22,11.4084,11.4538,11.3436,11.3695,465693.0
2014-07-23,11.3501,11.4149,11.2853,11.3372,395504.0
2014-07-24,11.3372,11.4473,11.3112,11.3695,465464.0
2014-07-25,11.389,11.4862,11.376,11.4343,224387.0
2014-07-26,11.389,11.4862,11.376,11.4343,224387.0
2014-07-27,11.389,11.4862,11.376,11.4343,224387.0
2014-07-28,11.4667,11.5833,11.4279,11.525,230962.0
2014-07-29,11.4469,11.6162,11.4469,11.5446,270697.0
2014-07-30,11.5576,11.5869,11.4925,11.512,284713.0
2014-07-31,11.538,11.538,11.4013,11.4664,405283.0
2014-08-01,11.4925,11.5901,11.3948,11.5641,329326.0
2014-08-02,11.4925,11.5901,11.3948,11.5641,329326.0
2014-08-03,11.4925,11.5901,11.3948,11.5641,329326.0
2014-08-04,11.4925,11.5901,11.3948,11.5641,329326.0
2014-08-05,11.4339,11.6813,11.4339,11.5901,338077.0
2014-08-06,11.7139,11.7855,11.4925,11.6618,362241.0
2014-08-07,11.6813,11.6878,11.3622,11.3915,484259.0
2014-08-08,11.3362,11.4339,11.2906,11.3427,303081.0
2014-08-09,11.3362,11.4339,11.2906,11.3427,303081.0
2014-08-10,11.3362,11.4339,11.2906,11.3427,303081.0
2014-08-11,11.3427,11.3948,11.2971,11.3167,250462.0
2014-08-12,11.3102,11.6032,11.3102,11.5706,312397.0
2014-08-13,11.5706,11.6878,11.5576,11.6162,274488.0
2014-08-14,11.6487,11.6618,11.5446,11.5771,255283.0
2014-08-15,11.5771,11.6943,11.5771,11.6553,114470.0
2014-08-16,11.5771,11.6943,11.5771,11.6553,114470.0
2014-08-17,11.5771,11.6943,11.5771,11.6553,114470.0
2014-08-18,11.6357,11.7855,11.5771,11.7725,212546.0
2014-08-19,11.7204,11.792,11.7139,11.7659,222164.0
2014-08-20,11.7334,11.7985,11.7269,11.7529,171404.0
2014-08-21,11.7464,11.779,11.6618,11.6683,222848.0
2014-08-22,11.7073,11.8506,11.6943,11.8245,176785.0
2014-08-23,11.7073,11.8506,11.6943,11.8245,176785.0
2014-08-24,11.7073,11.8506,11.6943,11.8245,176785.0
2014-08-25,11.7985,11.9157,11.7659,11.8245,182655.0
2014-08-26,11.818,11.9743,11.818,11.9027,235178.0
2014-08-27,11.9092,11.9289,11.6606,11.6933,259343.0
2014-08-28,11.6933,11.8503,11.654,11.8045,161897.0
2014-08-29,11.8307,11.8503,11.726,11.8438,105115.0
2014-08-30,11.8307,11.8503,11.726,11.8438,105115.0
2014-08-31,11.8307,11.8503,11.726,11.8438,105115.0
2014-09-01,11.8307,11.8503,11.726,11.8438,105115.0
2014-09-02,11.8438,11.8438,11.6671,11.7456,235150.0
2014-09-03,11.7129,11.87,11.6933,11.8176,175586.0
2014-09-04,11.8569,11.9419,11.6278,11.6475,349757.0
2014-09-05,11.726,11.7751,11.5886,11.6017,394372.0
2014-09-06,11.726,11.7751,11.5886,11.6017,394372.0
2014-09-07,11.726,11.7751,11.5886,11.6017,394372.0
2014-09-08,11.6278,11.6278,11.3268,11.4054,525361.0
2014-09-09,11.4577,11.4675,11.2941,11.3334,454677.0
2014-09-10,11.3792,11.4577,11.3007,11.3465,414402.0
2014-09-11,11.3661,11.5035,11.3334,11.4643,285641.0
2014-09-12,11.497,11.5951,11.4512,11.4643,300642.0
2014-09-13,11.497,11.5951,11.4512,11.4643,300642.0
2014-09-14,11.497,11.5951,11.4512,11.4643,300642.0
2014-09-15,11.5166,11.5559,11.4643,11.5166,304720.0
2014-09-16,11.5428,11.5559,11.2352,11.2549,478617.0
2014-09-17,11.2549,11.2745,11.1829,11.2418,514514.0
2014-09-18,11.2418,11.3596,10.967,11.0324,753465.0
2014-09-19,11.0258,11.1371,10.9931,11.1044,1030359.0
2014-09-20,11.0258,11.1371,10.9931,11.1044,1030359.0
2014-09-21,11.0258,11.1371,10.9931,11.1044,1030359.0
2014-09-22,11.1502,11.1763,11.0586,11.124,337070.0
2014-09-23,11.124,11.124,11.0128,11.0651,259464.0
2014-09-24,11.0782,11.1371,11.0586,11.0913,342500.0
2014-09-25,11.1436,11.2156,11.0389,11.0586,543021.0
2014-09-26,11.1638,11.223,11.0586,11.1901,426707.0
2014-09-27,11.1638,11.223,11.0586,11.1901,426707.0
2014-09-28,11.1638,11.223,11.0586,11.1901,426707.0
2014-09-29,11.1901,11.3085,11.1507,11.2691,466060.0
2014-09-30,11.2888,11.4467,11.2296,11.3809,382526.0
2014-10-01,11.3809,11.3875,11.2099,11.2428,361903.0
2014-10-02,11.1835,11.1901,10.8546,11.0651,500486.0
2014-10-03,11.1309,11.1967,11.0257,11.0914,347867.0
2014-10-04,11.1309,11.1967,11.0257,11.0914,347867.0
2014-10-05,11.1309,11.1967,11.0257,11.0914,347867.0
2014-10-06,11.1572,11.177,11.0191,11.052,363983.0
2014-10-07,11.0651,11.177,11.0257,11.0322,285774.0
2014-10-08,10.9862,10.9993,10.7428,10.9401,781293.0
2014-10-09,10.9138,10.9862,10.6638,10.7099,433048.0
2014-10-10,10.6704,10.6902,10.4533,10.506,468305.0
2014-10-11,10.6704,10.6902,10.4533,10.506,468305.0
2014-10-12,10.6704,10.6902,10.4533,10.506,468305.0
2014-10-13,10.6704,10.6902,10.4533,10.506,468305.0
2014-10-14,10.4073,10.5389,10.3415,10.506,488785.0
2014-10-15,10.3612,10.4073,10.1573,10.381,601295.0
2014-10-16,10.2297,10.5323,10.2231,10.4468,501054.0
2014-10-17,10.5454,10.848,10.5191,10.802,1010717.0
2014-10-18,10.5454,10.848,10.5191,10.802,1010717.0
2014-10-19,10.5454,10.848,10.5191,10.802,1010717.0
2014-10-20,10.8678,10.9401,10.7625,10.9072,463739.0
2014-10-21,10.9467,11.052,10.927,11.0125,733659.0
2014-10-22,10.9862,11.1243,10.973,11.0849,620127.0
2014-10-23,11.1046,11.3677,11.0783,11.2164,473595.0
2014-10-24,11.2493,11.3546,11.2033,11.2822,316048.0
2014-10-25,11.2493,11.3546,11.2033,11.2822,316048.0
2014-10-26,11.2493,11.3546,11.2033,11.2822,316048.0
2014-10-27,11.2822,11.3677,11.0586,11.0651,445222.0
2014-10-28,11.0651,11.2822,11.0586,11.2493,194665.0
2014-10-29,11.2758,11.3089,11.1038,11.1237,292143.0
2014-10-30,11.1567,11.17,11.0311,11.1038,226877.0
2014-10-31,11.1171,11.1237,10.9848,11.0906,570989.0
2014-11-01,11.1171,11.1237,10.9848,11.0906,570989.0
2014-11-02,11.1171,11.1237,10.9848,11.0906,570989.0
2014-11-03,11.0443,11.1171,11.0377,11.0906,309408.0
2014-11-04,11.0443,11.0575,10.6343,10.6607,592203.0
2014-11-05,10.6607,10.7666,10.5946,10.6541,383551.0
2014-11-06,10.7798,10.7798,10.5946,10.7203,213246.0
2014-11-07,10.7269,10.8459,10.6872,10.8327,375905.0
2014-11-08,10.7269,10.8459,10.6872,10.8327,375905.0
2014-11-09,10.7269,10.8459,10.6872,10.8327,375905.0
2014-11-10,10.8327,10.9782,10.8327,10.9517,360945.0
2014-11-11,10.9782,10.9782,10.879,10.8922,181940.0
2014-11-12,10.8459,10.9716,10.8195,10.9385,285158.0
2014-11-13,11.0443,11.0443,10.8195,10.9385,409715.0
2014-11-14,11.0377,11.0377,10.8724,10.9187,253577.0
2014-11-15,11.0377,11.0377,10.8724,10.9187,253577.0
2014-11-16,11.0377,11.0377,10.8724,10.9187,253577.0
2014-11-17,10.9583,11.3551,10.9253,11.3089,345824.0
2014-11-18,11.3618,11.3618,11.1964,11.3287,368944.0
2014-11-19,11.3485,11.3816,11.2559,11.3618,370347.0
2014-11-20,11.3089,11.5139,11.3089,11.4411,374864.0
2014-11-21,11.4808,11.5271,11.4147,11.461,346188.0
2014-11-22,11.4808,11.5271,11.4147,11.461,346188.0
2014-11-23,11.4808,11.5271,11.4147,11.461,346188.0
2014-11-24,11.4213,11.5073,11.1898,11.2163,420235.0
2014-11-25,11.2163,11.3419,11.2163,11.289,321852.0
2014-11-26,11.3289,11.3289,11.2159,11.2558,344474.0
2014-11-27,11.1826,11.3023,11.1361,11.2292,199701.0
2014-11-28,11.2026,11.2757,11.0829,11.1494,397455.0
2014-11-29,11.2026,11.2757,11.0829,11.1494,397455.0
2014-11-30,11.2026,11.2757,11.0829,11.1494,397455.0
2014-12-01,11.1494,11.1494,10.8037,10.8968,380021.0
2014-12-02,10.9499,10.9499,10.5776,10.797,660795.0
2014-12-03,10.8436,10.8702,10.7638,10.797,484655.0
2014-12-04,10.7239,10.8303,10.6375,10.684,389336.0
2014-12-05,10.6774,10.6973,10.4912,10.5577,451081.0
2014-12-06,10.6774,10.6973,10.4912,10.5577,451081.0
2014-12-07,10.6774,10.6973,10.4912,10.5577,451081.0
2014-12-08,10.5045,10.5111,9.9992,10.1056,684818.0
2014-12-09,10.1056,10.1322,9.9128,9.9859,705810.0
2014-12-10,9.9194,9.9593,9.7133,9.7532,515070.0
2014-12-11,9.6801,9.9194,9.6801,9.8596,569607.0
2014-12-12,9.8064,9.8729,9.6668,9.7266,636121.0
2014-12-13,9.8064,9.8729,9.6668,9.7266,636121.0
2014-12-14,9.8064,9.8729,9.6668,9.7266,636121.0
2014-12-15,9.7532,9.9394,9.7333,9.7665,647189.0
2014-12-16,9.7466,9.833,9.6901,9.7599,605327.0
2014-12-17,9.8064,9.9926,9.8064,9.9095,597877.0
2014-12-18,10.0258,10.1521,9.9726,10.0258,710741.0
2014-12-19,10.0325,10.2784,9.9726,10.2652,1142111.0
2014-12-20,10.0325,10.2784,9.9726,10.2652,1142111.0
2014-12-21,10.0325,10.2784,9.9726,10.2652,1142111.0
2014-12-22,10.2253,10.2519,10.1388,10.1787,571853.0
2014-12-23,10.2053,10.2917,10.1388,10.2519,585975.0
2014-12-24,10.2053,10.3582,10.2053,10.2519,231139.0
2014-12-25,10.2053,10.3582,10.2053,10.2519,231139.0
2014-12-26,10.2053,10.3582,10.2053,10.2519,231139.0
2014-12-27,10.2053,10.3582,10.2053,10.2519,231139.0
2014-12-28,10.2053,10.3582,10.2053,10.2519,231139.0
2014-12-29,10.3655,10.3923,10.2585,10.2786,305107.0
2014-12-30,10.2652,10.3722,10.2452,10.3187,331711.0
2014-12-31,10.3388,10.3522,10.1716,10.2251,177714.0
2015-01-01,10.3388,10.3522,10.1716,10.2251,177714.0
2015-01-02,10.2184,10.3187,10.1649,10.2987,331425.0
2015-01-03,10.2184,10.3187,10.1649,10.2987,331425.0
2015-01-04,10.2184,10.3187,10.1649,10.2987,331425.0
2015-01-05,10.3187,10.3187,10.1984,10.2518,467528.0
2015-01-06,10.205,10.2518,10.1783,10.2385,906712.0
2015-01-07,10.2719,10.3588,10.2117,10.3388,510585.0
2015-01-08,10.419,10.6063,10.3655,10.5929,678784.0
2015-01-09,10.5929,10.72,10.5327,10.6665,623178.0
2015-01-10,10.5929,10.72,10.5327,10.6665,623178.0
2015-01-11,10.5929,10.72,10.5327,10.6665,623178.0
2015-01-12,10.72,10.8002,10.6832,10.74,499580.0
2015-01-13,10.7601,10.7868,10.6063,10.6263,1009988.0
2015-01-14,10.5996,10.5996,10.4324,10.5595,607679.0
2015-01-15,10.633,10.8938,10.5929,10.8537,718608.0
2015-01-16,10.8671,11.0677,10.8537,10.9473,355742.0
2015-01-17,10.8671,11.0677,10.8537,10.9473,355742.0
2015-01-18,10.8671,11.0677,10.8537,10.9473,355742.0
2015-01-19,10.9875,11.061,10.9072,11.0276,178623.0
2015-01-20,11.0276,11.0543,10.9206,11.0543,411467.0
2015-01-21,11.041,11.1413,10.9473,11.0744,497733.0
2015-01-22,11.1346,11.1346,10.9139,11.1279,439448.0
2015-01-23,11.1613,11.6228,11.148,11.4021,736628.0
2015-01-24,11.1613,11.6228,11.148,11.4021,736628.0
2015-01-25,11.1613,11.6228,11.148,11.4021,736628.0
2015-01-26,11.3687,11.5358,11.3486,11.5158,318324.0
2015-01-27,11.4757,11.5626,11.4623,11.5024,255612.0
2015-01-28,11.5562,11.6032,11.3881,11.4352,471841.0
2015-01-29,11.4352,11.4486,11.2671,11.3276,937009.0
2015-01-30,11.2537,11.5091,11.2335,11.5024,447056.0
2015-01-31,11.2537,11.5091,11.2335,11.5024,447056.0
2015-02-01,11.2537,11.5091,11.2335,11.5024,447056.0
2015-02-02,11.4688,11.5629,11.3007,11.4486,425104.0
2015-02-03,11.4217,11.6369,11.415,11.4621,398941.0
2015-02-04,11.4553,11.5562,11.4285,11.489,476192.0
2015-02-05,11.5293,11.6637,11.5024,11.6369,517572.0
2015-02-06,11.6167,11.6369,11.415,11.415,340182.0
2015-02-07,11.6167,11.6369,11.415,11.415,340182.0
2015-02-08,11.6167,11.6369,11.415,11.415,340182.0
2015-02-09,11.4285,11.4822,11.3142,11.3814,365871.0
2015-02-10,11.3612,11.5159,11.3276,11.4083,306377.0
2015-02-11,11.4352,11.5562,11.3276,11.3814,377287.0
2015-02-12,11.4285,11.5024,11.3612,11.4083,272761.0
2015-02-13,11.4419,11.5024,11.2671,11.3209,396123.0
2015-02-14,11.4419,11.5024,11.2671,11.3209,396123.0
2015-02-15,11.4419,11.5024,11.2671,11.3209,396123.0
2015-02-16,11.4419,11.5024,11.2671,11.3209,396123.0
2015-02-17,11.3612,11.3948,11.2402,11.3007,305332.0
2015-02-18,11.2738,11.4688,11.1898,11.4419,292820.0
2015-02-19,11.3612,11.3612,10.9713,11.0184,663267.0
2015-02-20,11.0251,11.0453,10.8604,10.9646,610916.0
2015-02-21,11.0251,11.0453,10.8604,10.9646,610916.0
2015-02-22,11.0251,11.0453,10.8604,10.9646,610916.0
2015-02-23,10.9579,11.0923,10.9512,11.052,375448.0
2015-02-24,11.1259,11.1259,11.0049,11.0385,504193.0
2015-02-25,10.9101,11.6537,10.9101,11.5658,4308000.0
2015-02-26,11.5861,11.6604,11.2346,11.6402,1280936.0
2015-02-27,11.5658,11.6604,11.3022,11.5252,2135691.0
2015-02-28,11.5658,11.6604,11.3022,11.5252,2135691.0
2015-03-01,11.5658,11.6604,11.3022,11.5252,2135691.0
2015-03-02,11.4171,11.505,11.3765,11.4712,665364.0
2015-03-03,11.4441,11.505,11.3968,11.4982,598128.0
2015-03-04,11.4914,11.505,11.3765,11.4509,643211.0
2015-03-05,11.39,11.4441,11.2751,11.3562,749434.0
2015-03-06,11.3765,11.5793,11.3089,11.363,525771.0
2015-03-07,11.3765,11.5793,11.3089,11.363,525771.0
2015-03-08,11.3765,11.5793,11.3089,11.363,525771.0
2015-03-09,11.39,11.39,11.1467,11.1535,578850.0
2015-03-10,11.1535,11.2954,11.0453,11.1737,635937.0
2015-03-11,11.1737,11.1873,11.1129,11.1399,349106.0
2015-03-12,11.1535,11.2751,11.1399,11.2211,371056.0
2015-03-13,11.2143,11.6199,11.1264,11.3022,298391.0
2015-03-14,11.2143,11.6199,11.1264,11.3022,298391.0
2015-03-15,11.2143,11.6199,11.1264,11.3022,298391.0
2015-03-16,11.2481,11.4982,11.2481,11.3157,538509.0
2015-03-17,11.2684,11.4678,11.2684,11.3833,308196.0
2015-03-18,11.4306,11.5117,11.3427,11.4847,294853.0
2015-03-19,11.4847,11.5388,11.4238,11.4914,388178.0
2015-03-20,11.505,11.6604,11.4576,11.5726,1572370.0
2015-03-21,11.505,11.6604,11.4576,11.5726,1572370.0
