,MG CN Equity,MG CN Equity,MG CN Equity,MG CN Equity,MG CN Equity
2017-03-09,47.9685,48.0766,47.3202,47.4615,686091.0
2017-03-10,47.6693,48.1265,47.4948,47.8106,1053754.0
2017-03-11,47.6693,48.1265,47.4948,47.8106,1053754.0
2017-03-12,47.6693,48.1265,47.4948,47.8106,1053754.0
2017-03-13,47.9685,48.4589,47.6277,48.2927,1407339.0
2017-03-14,48.2013,48.8829,48.06,48.7748,1413564.0
2017-03-15,48.9327,49.2486,48.7166,49.0823,1054244.0
2017-03-16,49.2486,49.4564,49.1239,49.2569,1043940.0
2017-03-17,49.1488,49.4398,48.6917,48.7997,3195109.0
2017-03-18,49.1488,49.4398,48.6917,48.7997,3195109.0
2017-03-19,49.1488,49.4398,48.6917,48.7997,3195109.0
2017-03-20,48.6834,49.1239,48.6834,48.7748,1231467.0
2017-03-21,48.8579,48.9577,47.0708,47.129,1510134.0
2017-03-22,47.0625,47.5363,46.73,47.3451,1678161.0
2017-03-23,47.0293,47.4615,46.7716,47.1955,1391599.0
2017-03-24,47.1955,47.7192,47.0459,47.4116,1203867.0
2017-03-25,47.1955,47.7192,47.0459,47.4116,1203867.0
2017-03-26,47.1955,47.7192,47.0459,47.4116,1203867.0
2017-03-27,47.1706,48.1431,46.7965,48.0267,1672622.0
2017-03-28,48.0267,48.7914,47.9685,48.4922,969844.0
2017-03-29,48.3426,48.6751,48.0184,48.2761,988049.0
2017-03-30,48.2761,48.6002,47.9935,48.3841,858796.0
2017-03-31,48.2262,48.326,47.7026,47.7026,1402538.0
2017-04-01,48.2262,48.326,47.7026,47.7026,1402538.0
2017-04-02,48.2262,48.326,47.7026,47.7026,1402538.0
2017-04-03,47.8771,47.8771,46.09,46.6636,1509577.0
2017-04-04,46.3394,46.3394,45.2006,45.2588,2895447.0
2017-04-05,45.5581,45.8988,44.3445,44.4193,2430109.0
2017-04-06,44.4276,44.7102,44.0287,44.411,1861878.0
2017-04-07,44.2531,44.81,44.0951,44.5274,1274909.0
2017-04-08,44.2531,44.81,44.0951,44.5274,1274909.0
2017-04-09,44.2531,44.81,44.0951,44.5274,1274909.0
2017-04-10,44.5689,44.8765,44.4276,44.668,1212277.0
2017-04-11,44.544,44.6188,43.9206,44.5357,1433104.0
2017-04-12,44.2697,44.6188,44.0453,44.0951,1931354.0
2017-04-13,43.9372,44.2198,43.8209,43.8707,1217680.0
2017-04-14,43.9372,44.2198,43.8209,43.8707,1217680.0
2017-04-15,43.9372,44.2198,43.8209,43.8707,1217680.0
2017-04-16,43.9372,44.2198,43.8209,43.8707,1217680.0
2017-04-17,44.0203,44.3861,43.746,44.3279,1135930.0
2017-04-18,44.3029,44.4692,43.9372,44.0203,1530355.0
2017-04-19,44.3362,45.2921,44.3113,44.9679,1432866.0
2017-04-20,45.076,46.2895,45.076,46.0568,1684281.0
2017-04-21,45.9653,45.9903,45.4168,45.5664,976331.0
2017-04-22,45.9653,45.9903,45.4168,45.5664,976331.0
2017-04-23,45.9653,45.9903,45.4168,45.5664,976331.0
2017-04-24,46.1399,46.6968,46.1233,46.3477,1324159.0
2017-04-25,46.6469,47.0792,46.3643,46.7882,1726272.0
2017-04-26,46.6968,47.3618,46.2064,46.223,1622892.0
2017-04-27,45.7742,46.9628,45.7742,46.8714,1460023.0
2017-04-28,47.129,47.5612,46.7799,47.395,1843260.0
2017-04-29,47.129,47.5612,46.7799,47.395,1843260.0
2017-04-30,47.129,47.5612,46.7799,47.395,1843260.0
2017-05-01,47.4698,47.9519,47.3784,47.7275,1463271.0
2017-05-02,47.9187,48.1265,46.4059,47.3534,2833614.0
2017-05-03,47.2121,48.0433,47.2038,47.6693,1888212.0
2017-05-04,47.6859,48.5753,47.5446,48.2511,2051516.0
2017-05-05,48.2096,48.5587,47.902,48.0184,1352389.0
2017-05-06,48.2096,48.5587,47.902,48.0184,1352389.0
2017-05-07,48.2096,48.5587,47.902,48.0184,1352389.0
2017-05-08,48.2428,48.6002,48.1597,48.301,1315822.0
2017-05-09,48.4673,48.9909,48.1182,48.9577,1487834.0
2017-05-10,48.8164,49.0657,48.4839,48.5005,2260489.0
2017-05-11,49.6808,51.7754,49.6808,50.8445,5668817.0
2017-05-12,50.8694,52.083,50.8694,51.2518,2335362.0
2017-05-13,50.8694,52.083,50.8694,51.2518,2335362.0
2017-05-14,50.8694,52.083,50.8694,51.2518,2335362.0
2017-05-15,51.2518,52.3157,51.2518,51.9832,1995710.0
2017-05-16,52.0913,52.3074,51.5261,51.5344,2336150.0
2017-05-17,51.1022,51.3016,49.9052,49.9884,2104728.0
2017-05-18,49.8637,50.5785,49.5229,50.1546,2020923.0
2017-05-19,50.2626,51.3183,50.1213,50.7614,1845200.0
2017-05-20,50.2626,51.3183,50.1213,50.7614,1845200.0
2017-05-21,50.2626,51.3183,50.1213,50.7614,1845200.0
2017-05-22,50.2626,51.3183,50.1213,50.7614,1845200.0
2017-05-23,50.7364,51.2767,50.6284,50.645,1342484.0
2017-05-24,50.7717,50.9306,50.203,50.2699,1513102.0
2017-05-25,50.4372,50.6128,49.8183,50.3954,1707337.0
2017-05-26,50.4372,50.6797,50.1277,50.6295,903303.0
2017-05-27,50.4372,50.6797,50.1277,50.6295,903303.0
2017-05-28,50.4372,50.6797,50.1277,50.6295,903303.0
2017-05-29,51.8923,51.8923,49.9772,50.295,505285.0
2017-05-30,50.3452,51.056,50.3452,50.7968,1564503.0
2017-05-31,50.7299,50.9891,49.8434,50.571,2682365.0
2017-06-01,50.9222,52.4025,50.6128,52.0763,2281010.0
2017-06-02,52.1181,52.5196,51.4658,52.3523,1947454.0
2017-06-03,52.1181,52.5196,51.4658,52.3523,1947454.0
2017-06-04,52.1181,52.5196,51.4658,52.3523,1947454.0
2017-06-05,52.3607,52.4192,51.7669,51.9258,1220691.0
2017-06-06,51.4407,51.8505,51.1313,51.516,1350809.0
2017-06-07,51.516,52.2687,51.3069,51.9843,1339480.0
2017-06-08,51.792,51.792,51.056,51.2233,1408062.0
2017-06-09,51.3487,51.4407,50.7968,51.1815,1493561.0
2017-06-10,51.3487,51.4407,50.7968,51.1815,1493561.0
2017-06-11,51.3487,51.4407,50.7968,51.1815,1493561.0
2017-06-12,51.056,51.9341,50.8386,50.9975,1781485.0
2017-06-13,51.0309,51.5829,50.7299,50.9473,2398196.0
2017-06-14,50.9557,51.0142,49.8434,50.1361,2236448.0
2017-06-15,49.9103,50.3034,49.3667,50.203,1819618.0
2017-06-16,50.0608,50.1612,47.7694,47.9199,4679631.0
2017-06-17,50.0608,50.1612,47.7694,47.9199,4679631.0
2017-06-18,50.0608,50.1612,47.7694,47.9199,4679631.0
2017-06-19,48.4719,49.258,48.3381,49.1911,2163913.0
2017-06-20,49.0238,49.4671,48.9486,49.3416,1438599.0
2017-06-21,49.5591,49.9521,49.2998,49.6009,2005036.0
2017-06-22,49.4838,49.9688,49.1827,49.8183,1399372.0
2017-06-23,49.8267,50.2615,49.6678,49.9856,1650277.0
2017-06-24,49.8267,50.2615,49.6678,49.9856,1650277.0
2017-06-25,49.8267,50.2615,49.6678,49.9856,1650277.0
2017-06-26,50.0274,50.8302,49.927,50.6462,1247707.0
2017-06-27,50.0943,50.3535,49.0991,49.2329,3098858.0
2017-06-28,49.2329,49.9772,49.2329,49.7514,2114704.0
2017-06-29,49.8434,49.9688,49.2998,49.6845,2105828.0
2017-06-30,49.8267,50.3368,49.4336,50.2365,1585756.0
2017-07-01,49.8267,50.3368,49.4336,50.2365,1585756.0
2017-07-02,49.8267,50.3368,49.4336,50.2365,1585756.0
2017-07-03,49.8267,50.3368,49.4336,50.2365,1585756.0
2017-07-04,50.5961,50.755,49.4838,50.0943,450086.0
2017-07-05,50.1194,50.7048,49.8769,50.1027,1322006.0
2017-07-06,49.7598,50.2783,49.6511,49.8518,1431412.0
2017-07-07,49.718,49.9019,49.2747,49.6511,1155718.0
2017-07-08,49.718,49.9019,49.2747,49.6511,1155718.0
2017-07-09,49.718,49.9019,49.2747,49.6511,1155718.0
2017-07-10,49.9605,50.6797,49.7598,50.4539,1360816.0
2017-07-11,50.5375,51.5913,50.5375,51.3822,1484010.0
2017-07-12,51.6582,52.0512,50.8804,51.0309,1175244.0
2017-07-13,50.964,51.516,50.964,51.0226,1401944.0
2017-07-14,50.8637,51.1606,50.5041,50.9306,1287998.0
2017-07-15,50.8637,51.1606,50.5041,50.9306,1287998.0
2017-07-16,50.8637,51.1606,50.5041,50.9306,1287998.0
2017-07-17,51.0059,51.0059,50.4539,50.5793,1090440.0
2017-07-18,50.6546,51.0728,50.1863,50.3117,1117062.0
2017-07-19,50.2281,50.9975,50.2197,50.9306,1392986.0
2017-07-20,51.0393,51.4825,50.8302,51.3822,1089277.0
2017-07-21,50.4372,50.5543,49.4922,49.9354,1474555.0
2017-07-22,50.4372,50.5543,49.4922,49.9354,1474555.0
2017-07-23,50.4372,50.5543,49.4922,49.9354,1474555.0
2017-07-24,49.9187,50.0859,49.5507,49.6176,1169362.0
2017-07-25,49.6511,50.3786,49.6511,50.2114,1601752.0
2017-07-26,50.387,50.7884,49.9688,50.295,1452147.0
2017-07-27,50.479,50.9139,49.9939,50.6462,1477962.0
2017-07-28,50.1696,50.1696,49.4002,49.6594,1040183.0
2017-07-29,50.1696,50.1696,49.4002,49.6594,1040183.0
2017-07-30,50.1696,50.1696,49.4002,49.6594,1040183.0
2017-07-31,49.8016,50.0776,49.6176,49.7263,849326.0
2017-08-01,50.019,50.019,48.3632,48.8398,1876989.0
2017-08-02,48.8148,49.8183,48.8148,49.7096,1849195.0
2017-08-03,49.7598,50.0357,49.442,49.4671,1635508.0
2017-08-04,49.6845,50.5124,49.35,50.4288,1033372.0
2017-08-05,49.6845,50.5124,49.35,50.4288,1033372.0
2017-08-06,49.6845,50.5124,49.35,50.4288,1033372.0
2017-08-07,49.6845,50.5124,49.35,50.4288,1033372.0
2017-08-08,50.4957,51.4575,50.4957,51.3822,2068462.0
2017-08-09,51.1982,51.4993,50.9055,51.2651,1600179.0
2017-08-10,50.7299,51.0226,49.8183,49.9856,2088350.0
2017-08-11,48.8733,50.479,48.0955,48.4301,2207621.0
2017-08-12,48.8733,50.479,48.0955,48.4301,2207621.0
2017-08-13,48.8733,50.479,48.0955,48.4301,2207621.0
2017-08-14,49.1158,49.764,48.7228,49.1911,1503231.0
2017-08-15,49.4503,49.7263,49.0489,49.3918,1471734.0
2017-08-16,49.6511,50.0817,49.2078,49.7681,1537772.0
2017-08-17,49.626,49.718,49.2162,49.4253,1162441.0
2017-08-18,49.1911,49.1911,48.3464,48.5053,2331304.0
2017-08-19,49.1911,49.1911,48.3464,48.5053,2331304.0
2017-08-20,49.1911,49.1911,48.3464,48.5053,2331304.0
2017-08-21,48.5471,48.9067,48.405,48.8064,909791.0
2017-08-22,48.8817,49.7012,48.8398,49.6427,1090659.0
2017-08-23,49.5507,49.8434,49.2245,49.6845,1297076.0
2017-08-24,49.7598,50.2532,49.6678,50.1779,1181234.0
2017-08-25,50.3034,50.6212,49.835,49.8518,958163.0
2017-08-26,50.3034,50.6212,49.835,49.8518,958163.0
2017-08-27,50.3034,50.6212,49.835,49.8518,958163.0
2017-08-28,47.9617,49.2329,47.9617,48.8817,1410453.0
2017-08-29,48.4301,48.7478,48.0621,48.5471,1446522.0
2017-08-30,48.7949,49.6109,48.6266,49.4763,1260346.0
2017-08-31,49.7287,50.7467,49.4258,50.5532,1833485.0
2017-09-01,50.6709,51.4197,50.3428,51.1505,1312583.0
2017-09-02,50.6709,51.4197,50.3428,51.1505,1312583.0
2017-09-03,50.6709,51.4197,50.3428,51.1505,1312583.0
2017-09-04,50.6709,51.4197,50.3428,51.1505,1312583.0
2017-09-05,51.0411,51.0411,49.6362,50.1662,1474334.0
2017-09-06,50.326,50.6205,49.4511,49.8212,1170389.0
2017-09-07,49.9138,50.0989,49.3417,49.4258,1553465.0
2017-09-08,49.4258,49.7371,49.1987,49.6362,1130990.0
2017-09-09,49.4258,49.7371,49.1987,49.6362,1130990.0
2017-09-10,49.4258,49.7371,49.1987,49.6362,1130990.0
2017-09-11,50.0484,50.183,49.7413,49.8044,1357905.0
2017-09-12,49.9811,50.4354,49.7371,50.3933,1438545.0
2017-09-13,50.3008,50.5868,49.897,50.3597,1550967.0
2017-09-14,50.2755,52.6564,50.2755,52.2273,2755699.0
2017-09-15,52.2021,53.2621,51.9665,53.1948,5032981.0
2017-09-16,52.2021,53.2621,51.9665,53.1948,5032981.0
2017-09-17,52.2021,53.2621,51.9665,53.1948,5032981.0
2017-09-18,53.2201,53.5902,52.9677,53.5313,1824250.0
2017-09-19,53.2958,53.7837,52.9929,53.4893,1561663.0
2017-09-20,53.3126,54.2633,53.3126,54.0866,1341950.0
2017-09-21,54.1034,54.8816,53.8174,54.7764,1627846.0
2017-09-22,54.7007,55.2728,54.6587,55.0036,960132.0
2017-09-23,54.7007,55.2728,54.6587,55.0036,960132.0
2017-09-24,54.7007,55.2728,54.6587,55.0036,960132.0
2017-09-25,55.0204,55.5883,54.8858,55.5168,1731817.0
2017-09-26,55.5673,55.887,55.3233,55.4495,1291738.0
2017-09-27,55.6177,56.3412,55.3317,56.2655,1580279.0
2017-09-28,56.1225,56.2908,55.4915,55.6935,1436865.0
2017-09-29,55.8449,56.417,55.7608,56.0216,1242028.0
2017-09-30,55.8449,56.417,55.7608,56.0216,1242028.0
2017-10-01,55.8449,56.417,55.7608,56.0216,1242028.0
2017-10-02,56.2655,56.9133,56.0468,56.6105,1060630.0
2017-10-03,57.1994,57.2498,56.5347,56.5768,1137532.0
2017-10-04,56.6441,56.9386,56.4927,56.7871,1328407.0
2017-10-05,57.5695,57.5695,56.7198,57.3087,1334239.0
2017-10-06,57.4013,57.7841,56.8208,56.9386,957014.0
2017-10-07,57.4013,57.7841,56.8208,56.9386,957014.0
2017-10-08,57.4013,57.7841,56.8208,56.9386,957014.0
2017-10-09,57.4013,57.7841,56.8208,56.9386,957014.0
2017-10-10,57.1994,58.2257,56.8881,58.1584,1473048.0
2017-10-11,58.2426,58.5623,57.3171,57.4349,1406356.0
2017-10-12,57.376,57.376,56.7114,57.0479,1480388.0
2017-10-13,57.376,57.6873,57.3003,57.5191,1457196.0
2017-10-14,57.376,57.6873,57.3003,57.5191,1457196.0
2017-10-15,57.376,57.6873,57.3003,57.5191,1457196.0
2017-10-16,56.6189,56.9217,55.6009,55.929,2592825.0
2017-10-17,55.9627,56.7282,55.8196,56.316,1205853.0
2017-10-18,58.0995,58.6043,57.5864,57.7041,2020809.0
2017-10-19,57.5275,57.6957,56.8376,57.4181,2148786.0
2017-10-20,58.6211,59.0081,57.9649,58.781,1475012.0
2017-10-21,58.6211,59.0081,57.9649,58.781,1475012.0
2017-10-22,58.6211,59.0081,57.9649,58.781,1475012.0
2017-10-23,59.0502,59.3026,58.394,58.4781,938963.0
2017-10-24,58.5623,59.4162,58.5623,59.2858,1431500.0
2017-10-25,59.1343,59.4624,58.68,59.1848,1588332.0
2017-10-26,59.4961,59.8494,59.0586,59.6475,1328928.0
2017-10-27,59.8158,59.9251,58.7305,58.8399,1469844.0
2017-10-28,59.8158,59.9251,58.7305,58.8399,1469844.0
2017-10-29,59.8158,59.9251,58.7305,58.8399,1469844.0
2017-10-30,58.7473,59.3026,58.6296,58.7221,1037518.0
2017-10-31,58.8819,59.7064,58.8819,59.2101,2011795.0
2017-11-01,59.5382,59.8915,59.2353,59.6728,1450375.0
2017-11-02,59.6812,59.799,59.1932,59.5297,1357072.0
2017-11-03,59.3362,59.7653,59.1007,59.168,1106640.0
2017-11-04,59.3362,59.7653,59.1007,59.168,1106640.0
2017-11-05,59.3362,59.7653,59.1007,59.168,1106640.0
2017-11-06,59.1764,59.5129,57.8808,58.0911,1395747.0
2017-11-07,58.0911,58.638,57.8387,58.3519,941809.0
2017-11-08,58.251,58.2762,56.846,57.0984,2022729.0
2017-11-09,57.8135,57.8135,55.1172,56.4086,1763095.0
2017-11-10,56.5095,56.8713,56.0889,56.5179,1063770.0
2017-11-11,56.5095,56.8713,56.0889,56.5179,1063770.0
2017-11-12,56.5095,56.8713,56.0889,56.5179,1063770.0
2017-11-13,56.3749,56.9975,56.3581,56.8124,863130.0
2017-11-14,56.6105,56.9806,56.4001,56.5684,948321.0
2017-11-15,56.4338,57.2414,56.4086,56.8797,1098051.0
2017-11-16,57.0059,57.2961,56.4927,57.2498,979721.0
2017-11-17,57.3256,57.7967,57.1825,57.5443,1551269.0
2017-11-18,57.3256,57.7967,57.1825,57.5443,1551269.0
2017-11-19,57.3256,57.7967,57.1825,57.5443,1551269.0
2017-11-20,57.5359,58.4108,57.5275,58.0827,989950.0
2017-11-21,58.2257,58.5538,58.007,58.3519,967043.0
2017-11-22,58.3099,58.68,57.9902,58.0575,724450.0
2017-11-23,57.9307,57.9983,57.1781,57.6854,539307.0
2017-11-24,57.956,58.3957,57.9222,58.0998,691088.0
2017-11-25,57.956,58.3957,57.9222,58.0998,691088.0
2017-11-26,57.956,58.3957,57.9222,58.0998,691088.0
2017-11-27,58.3281,58.5902,57.9899,58.438,1547240.0
2017-11-28,58.531,59.6726,58.5183,59.5626,1541724.0
2017-11-29,59.7233,60.3575,59.4527,59.9854,1784352.0
2017-11-30,60.2476,61.3045,60.1714,61.1946,2405785.0
2017-12-01,61.0424,61.0424,59.106,60.5012,1866826.0
2017-12-02,61.0424,61.0424,59.106,60.5012,1866826.0
2017-12-03,61.0424,61.0424,59.106,60.5012,1866826.0
2017-12-04,60.7803,60.9578,59.5542,59.5542,1223070.0
2017-12-05,59.5626,59.9939,59.3343,59.4612,1831247.0
2017-12-06,59.2413,60.2053,59.2075,59.4696,1098337.0
2017-12-07,59.6049,60.7718,59.5711,60.4928,1258506.0
2017-12-08,60.7042,61.22,60.5012,61.0847,1085385.0
2017-12-09,60.7042,61.22,60.5012,61.0847,1085385.0
2017-12-10,60.7042,61.22,60.5012,61.0847,1085385.0
2017-12-11,61.2876,61.3045,60.6111,60.924,944093.0
2017-12-12,61.0086,61.4356,60.8817,61.0762,1353081.0
2017-12-13,61.017,61.4483,60.4759,60.5181,1199031.0
2017-12-14,60.5773,60.831,59.4696,59.6303,1447406.0
2017-12-15,59.8163,61.2369,59.7909,60.9409,3927407.0
2017-12-16,59.8163,61.2369,59.7909,60.9409,3927407.0
2017-12-17,59.8163,61.2369,59.7909,60.9409,3927407.0
2017-12-18,61.1861,62.4376,61.1185,61.9894,1086494.0
2017-12-19,62.4122,62.8393,62.1501,62.2008,1290519.0
2017-12-20,62.1501,62.8266,62.1163,62.3446,935255.0
2017-12-21,62.3869,62.4461,61.795,62.2516,1061044.0
2017-12-22,62.2939,62.556,61.6258,61.7273,422176.0
2017-12-23,62.2939,62.556,61.6258,61.7273,422176.0
2017-12-24,62.2939,62.556,61.6258,61.7273,422176.0
2017-12-25,62.2939,62.556,61.6258,61.7273,422176.0
2017-12-26,62.2939,62.556,61.6258,61.7273,422176.0
2017-12-27,61.499,61.5328,60.9156,60.9747,954782.0
2017-12-28,61.0762,61.0762,60.349,60.7549,916767.0
2017-12-29,60.7972,60.9747,59.9431,60.2391,758672.0
2017-12-30,60.7972,60.9747,59.9431,60.2391,758672.0
2017-12-31,60.7972,60.9747,59.9431,60.2391,758672.0
2018-01-01,60.7972,60.9747,59.9431,60.2391,758672.0
2018-01-02,60.2053,60.6111,59.7825,60.4589,753057.0
2018-01-03,60.4928,60.7126,60.0784,60.5942,961239.0
2018-01-04,60.7718,61.5497,60.7676,61.3975,1018518.0
2018-01-05,61.5159,62.5137,61.0931,62.4714,1140757.0
2018-01-06,61.5159,62.5137,61.0931,62.4714,1140757.0
2018-01-07,61.5159,62.5137,61.0931,62.4714,1140757.0
2018-01-08,61.981,62.5729,61.685,62.1078,1130510.0
2018-01-09,62.26,62.9534,62.26,62.4207,1375936.0
2018-01-10,62.1839,62.353,59.8417,60.4082,2577612.0
2018-01-11,60.3744,61.22,60.3659,61.1608,1503993.0
2018-01-12,61.7358,62.9365,61.7358,62.8942,2016011.0
2018-01-13,61.7358,62.9365,61.7358,62.8942,2016011.0
2018-01-14,61.7358,62.9365,61.7358,62.8942,2016011.0
2018-01-15,62.8266,62.835,61.6258,61.7273,716708.0
2018-01-16,61.4652,62.1163,60.6703,61.0509,2120628.0
2018-01-17,61.0424,62.8519,60.7042,62.6913,2026744.0
2018-01-18,62.5814,63.2071,62.0064,62.4883,1381123.0
2018-01-19,61.8288,62.0655,61.2284,61.6428,1468775.0
2018-01-20,61.8288,62.0655,61.2284,61.6428,1468775.0
2018-01-21,61.8288,62.0655,61.2284,61.6428,1468775.0
2018-01-22,61.6428,61.7273,60.4167,61.0931,1629026.0
2018-01-23,61.0509,62.0021,60.9494,61.7358,2066753.0
2018-01-24,61.795,62.2431,61.4821,62.0655,1822027.0
2018-01-25,62.4038,62.4038,60.831,61.1354,1421387.0
2018-01-26,61.1861,61.4736,60.9156,61.4652,734434.0
2018-01-27,61.1861,61.4736,60.9156,61.4652,734434.0
2018-01-28,61.1861,61.4736,60.9156,61.4652,734434.0
2018-01-29,61.3637,61.6089,60.6111,60.6534,1352490.0
2018-01-30,60.1376,60.3744,59.588,59.9601,1508431.0
2018-01-31,60.3152,60.349,59.1483,59.4104,1811525.0
2018-02-01,59.1906,59.6472,58.2012,58.8523,1796960.0
2018-02-02,58.3027,58.6748,56.9582,57.1612,1992377.0
2018-02-03,58.3027,58.6748,56.9582,57.1612,1992377.0
2018-02-04,58.3027,58.6748,56.9582,57.1612,1992377.0
2018-02-05,56.7553,57.5755,55.4108,55.47,2185995.0
2018-02-06,54.3116,58.5902,53.7873,58.066,3181404.0
2018-02-07,58.2435,58.5057,57.6093,57.7193,1828337.0
2018-02-08,57.6009,58.4549,57.0597,57.1189,2225374.0
2018-02-09,57.3557,57.5755,55.098,56.62,2894763.0
2018-02-10,57.3557,57.5755,55.098,56.62,2894763.0
2018-02-11,57.3557,57.5755,55.098,56.62,2894763.0
2018-02-12,57.2204,58.4887,56.8737,57.6516,2079051.0
2018-02-13,57.2796,57.8715,56.6961,57.2627,1290224.0
2018-02-14,56.7976,58.2182,56.7807,57.8715,1443291.0
2018-02-15,58.1082,58.252,57.195,57.7024,1263899.0
2018-02-16,57.6432,58.438,57.5163,57.5163,1288648.0
2018-02-17,57.6432,58.438,57.5163,57.5163,1288648.0
2018-02-18,57.6432,58.438,57.5163,57.5163,1288648.0
2018-02-19,57.6432,58.438,57.5163,57.5163,1288648.0
2018-02-20,57.2796,58.3535,56.8906,58.0575,1058244.0
2018-02-21,58.2012,59.5795,58.1843,58.8608,1642937.0
2018-02-22,60.3152,61.127,59.4189,60.2983,1431501.0
2018-02-23,60.4759,60.8395,60.1376,60.535,869811.0
2018-02-24,60.4759,60.8395,60.1376,60.535,869811.0
2018-02-25,60.4759,60.8395,60.1376,60.535,869811.0
2018-02-26,60.6703,61.6005,60.3406,61.5328,1120069.0
2018-02-27,61.3891,62.1416,61.1861,61.3637,1159234.0
2018-02-28,61.3806,61.8795,59.6472,59.6979,2294900.0
2018-03-01,59.977,59.977,57.9307,58.1082,1644179.0
2018-03-02,57.7193,57.8123,56.7384,57.1612,1668604.0
2018-03-03,57.7193,57.8123,56.7384,57.1612,1668604.0
2018-03-04,57.7193,57.8123,56.7384,57.1612,1668604.0
2018-03-05,57.1443,57.9053,56.7976,57.677,1092582.0
2018-03-06,57.7954,58.0829,57.0766,57.4571,1269911.0
2018-03-07,57.2457,57.7277,56.8399,57.2119,996903.0
2018-03-08,57.4656,58.0358,57.1508,57.6188,1045592.0
2018-03-09,57.6188,58.3591,57.355,58.3336,811472.0
2018-03-10,57.6188,58.3591,57.355,58.3336,811472.0
2018-03-11,57.6188,58.3591,57.355,58.3336,811472.0
2018-03-12,58.3932,59.2356,58.1294,58.2741,894867.0
2018-03-13,58.6144,59.1676,58.4613,58.674,884087.0
2018-03-14,59.091,59.3803,58.4613,58.708,808837.0
2018-03-15,59.1761,62.9118,59.1761,62.7416,2483277.0
2018-03-16,62.8097,62.8182,61.4056,62.1715,3414871.0
2018-03-17,62.8097,62.8182,61.4056,62.1715,3414871.0
2018-03-18,62.8097,62.8182,61.4056,62.1715,3414871.0
2018-03-19,62.1034,62.1034,60.9801,61.3205,2003463.0
2018-03-20,61.4822,62.2906,61.278,62.0779,1478109.0
2018-03-21,62.197,63.7032,61.9417,63.3543,2447118.0
2018-03-22,61.6609,62.0608,59.8994,59.9334,2151829.0
2018-03-23,59.9845,60.1972,58.2145,58.3336,1707416.0
2018-03-24,59.9845,60.1972,58.2145,58.3336,1707416.0
2018-03-25,59.9845,60.1972,58.2145,58.3336,1707416.0
2018-03-26,58.8953,60.7844,58.8953,60.5887,2433774.0
2018-03-27,60.5887,61.3545,59.6101,59.9845,1981338.0
2018-03-28,59.976,60.7844,59.7718,59.8143,1731683.0
2018-03-29,60.5036,61.9247,60.2993,61.7545,1675354.0
2018-03-30,60.5036,61.9247,60.2993,61.7545,1675354.0
2018-03-31,60.5036,61.9247,60.2993,61.7545,1675354.0
2018-04-01,60.5036,61.9247,60.2993,61.7545,1675354.0
2018-04-02,61.8481,62.0694,59.3803,59.5505,1558455.0
2018-04-03,59.8483,61.5673,59.7888,61.4056,1775362.0
2018-04-04,60.5972,62.5884,59.6186,62.5629,1572779.0
2018-04-05,62.7331,64.5754,62.5629,64.1712,2284493.0
2018-04-06,63.7202,64.9116,62.9884,63.6436,2082297.0
2018-04-07,63.7202,64.9116,62.9884,63.6436,2082297.0
2018-04-08,63.7202,64.9116,62.9884,63.6436,2082297.0
2018-04-09,64.0266,64.2563,63.4309,63.6351,1257864.0
2018-04-10,64.6563,64.9541,64.001,64.0096,2175228.0
2018-04-11,63.7372,65.1158,63.499,64.4861,1619965.0
2018-04-12,64.9116,65.703,64.8095,64.852,1493271.0
2018-04-13,65.0562,65.6519,64.2563,64.435,1422191.0
2018-04-14,65.0562,65.6519,64.2563,64.435,1422191.0
2018-04-15,65.0562,65.6519,64.2563,64.435,1422191.0
2018-04-16,64.6478,65.3456,64.5116,65.1839,1064137.0
2018-04-17,65.5158,65.8732,64.7159,64.852,1296526.0
2018-04-18,65.0137,65.3966,64.3074,64.3584,1120030.0
2018-04-19,64.2308,64.2648,62.648,62.9969,1557141.0
2018-04-20,63.3969,64.0606,63.1586,64.001,958788.0
2018-04-21,63.3969,64.0606,63.1586,64.001,958788.0
2018-04-22,63.3969,64.0606,63.1586,64.001,958788.0
2018-04-23,64.1883,65.3626,64.1457,65.0477,1036710.0
2018-04-24,65.4477,65.5583,63.9074,64.4861,1128978.0
2018-04-25,64.6648,65.1243,64.3074,64.6828,1212757.0
2018-04-26,64.886,65.4902,64.1797,65.4051,1327712.0
2018-04-27,65.3115,65.6179,64.418,64.4946,783231.0
2018-04-28,65.3115,65.6179,64.418,64.4946,783231.0
2018-04-29,65.3115,65.6179,64.418,64.4946,783231.0
2018-04-30,65.1839,65.4817,64.4521,64.5286,1314079.0
2018-05-01,64.418,65.2349,64.2648,64.886,1073139.0
2018-05-02,65.0818,66.2646,64.9626,65.8105,1453119.0
2018-05-03,65.4051,65.4051,64.1712,64.6308,1178334.0
2018-05-04,64.6563,66.3837,64.3074,66.0859,985009.0
2018-05-05,64.6563,66.3837,64.3074,66.0859,985009.0
2018-05-06,64.6563,66.3837,64.3074,66.0859,985009.0
2018-05-07,66.2986,66.7582,65.9583,66.7497,1028570.0
2018-05-08,66.8943,67.1241,66.0859,66.8007,1203067.0
2018-05-09,66.8433,66.8433,65.7966,66.5114,987164.0
2018-05-10,67.49,69.2685,65.9583,68.2814,1587849.0
2018-05-11,68.2814,69.728,68.2814,68.7494,1533881.0
2018-05-12,68.2814,69.728,68.2814,68.7494,1533881.0
